ID;Beroep;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonenTotaal_1;WerkzameMannen_2;WerkzameVrouwen_3;Arbeidsjaren_4
932;Onderzoekers;73 Reclamewezen en marktonderzoek;2013;1404.0;994.0;410.0;427.0
933;Onderzoekers;73 Reclamewezen en marktonderzoek;2014;1554.0;1016.0;538.0;462.0
934;Onderzoekers;73 Reclamewezen en marktonderzoek;2015;;;;
935;Onderzoekers;73 Reclamewezen en marktonderzoek;2016;;;;
936;Onderzoekers;74 Design, fotografie, vertaalbureaus;2011;149.0;128.0;22.0;133.0
937;Onderzoekers;74 Design, fotografie, vertaalbureaus;2012;;;;
938;Onderzoekers;74 Design, fotografie, vertaalbureaus;2013;;;;
939;Onderzoekers;74 Design, fotografie, vertaalbureaus;2014;;;;
940;Onderzoekers;74 Design, fotografie, vertaalbureaus;2015;487.0;468.0;19.0;289.0
941;Onderzoekers;74 Design, fotografie, vertaalbureaus;2016;13350.0;11974.0;1376.0;8685.0
942;Onderzoekers;75 Veterinaire dienstverlening;2011;6.0;4.0;2.0;1.0
943;Onderzoekers;75 Veterinaire dienstverlening;2012;;;;
944;Onderzoekers;75 Veterinaire dienstverlening;2013;;;;
945;Onderzoekers;75 Veterinaire dienstverlening;2014;;;;
946;Onderzoekers;75 Veterinaire dienstverlening;2015;;;;
947;Onderzoekers;75 Veterinaire dienstverlening;2016;;;;
948;Onderzoekers;N Verhuur en overige zakelijke diensten;2011;1484.0;1262.0;222.0;728.0
949;Onderzoekers;N Verhuur en overige zakelijke diensten;2012;1539.0;1380.0;158.0;770.0
950;Onderzoekers;N Verhuur en overige zakelijke diensten;2013;1899.0;1732.0;167.0;936.0
951;Onderzoekers;N Verhuur en overige zakelijke diensten;2014;2335.0;2058.0;277.0;1035.0
952;Onderzoekers;N Verhuur en overige zakelijke diensten;2015;1844.0;1545.0;299.0;812.0
953;Onderzoekers;N Verhuur en overige zakelijke diensten;2016;2485.0;1482.0;1003.0;2079.0
954;Onderzoekers;O-Q Overheid en zorg;2011;;;;
955;Onderzoekers;O-Q Overheid en zorg;2012;;;;
956;Onderzoekers;O-Q Overheid en zorg;2013;;;;
957;Onderzoekers;O-Q Overheid en zorg;2014;;;;
958;Onderzoekers;O-Q Overheid en zorg;2015;;;;
959;Onderzoekers;O-Q Overheid en zorg;2016;;;;
960;Onderzoekers;O Openbaar bestuur en overheidsdiensten;2011;;;;
961;Onderzoekers;O Openbaar bestuur en overheidsdiensten;2012;;;;
962;Onderzoekers;O Openbaar bestuur en overheidsdiensten;2013;;;;
963;Onderzoekers;O Openbaar bestuur en overheidsdiensten;2014;;;;
964;Onderzoekers;O Openbaar bestuur en overheidsdiensten;2015;;;;
965;Onderzoekers;O Openbaar bestuur en overheidsdiensten;2016;;;;
966;Onderzoekers;84 Openbaar bestuur en overheidsdiensten;2011;;;;
967;Onderzoekers;84 Openbaar bestuur en overheidsdiensten;2012;;;;
968;Onderzoekers;84 Openbaar bestuur en overheidsdiensten;2013;;;;
969;Onderzoekers;84 Openbaar bestuur en overheidsdiensten;2014;;;;
970;Onderzoekers;84 Openbaar bestuur en overheidsdiensten;2015;;;;
971;Onderzoekers;84 Openbaar bestuur en overheidsdiensten;2016;;;;
972;Onderzoekers;P Onderwijs;2011;;;;
973;Onderzoekers;P Onderwijs;2012;;;;
974;Onderzoekers;P Onderwijs;2013;;;;
975;Onderzoekers;P Onderwijs;2014;;;;
976;Onderzoekers;P Onderwijs;2015;;;;
977;Onderzoekers;P Onderwijs;2016;;;;
978;Onderzoekers;85 Onderwijs;2011;;;;
979;Onderzoekers;85 Onderwijs;2012;;;;
980;Onderzoekers;85 Onderwijs;2013;;;;
981;Onderzoekers;85 Onderwijs;2014;;;;
982;Onderzoekers;85 Onderwijs;2015;;;;
983;Onderzoekers;85 Onderwijs;2016;;;;
984;Onderzoekers;Q Gezondheids- en welzijnszorg;2011;;;;
985;Onderzoekers;Q Gezondheids- en welzijnszorg;2012;;;;
986;Onderzoekers;Q Gezondheids- en welzijnszorg;2013;;;;
987;Onderzoekers;Q Gezondheids- en welzijnszorg;2014;;;;
988;Onderzoekers;Q Gezondheids- en welzijnszorg;2015;;;;
989;Onderzoekers;Q Gezondheids- en welzijnszorg;2016;;;;
990;Onderzoekers;87-88 Verzorging en welzijn;2011;;;;
991;Onderzoekers;87-88 Verzorging en welzijn;2012;;;;
992;Onderzoekers;87-88 Verzorging en welzijn;2013;;;;
993;Onderzoekers;87-88 Verzorging en welzijn;2014;;;;
994;Onderzoekers;87-88 Verzorging en welzijn;2015;;;;
995;Onderzoekers;87-88 Verzorging en welzijn;2016;;;;
996;Onderzoekers;R-U Cultuur, recreatie, overige diensten;2011;;;;
997;Onderzoekers;R-U Cultuur, recreatie, overige diensten;2012;;;;
998;Onderzoekers;R-U Cultuur, recreatie, overige diensten;2013;;;;
999;Onderzoekers;R-U Cultuur, recreatie, overige diensten;2014;;;;
1000;Onderzoekers;R-U Cultuur, recreatie, overige diensten;2015;;;;
1001;Onderzoekers;R-U Cultuur, recreatie, overige diensten;2016;;;;
1002;Onderzoekers;R Cultuur, sport en recreatie;2011;;;;
1003;Onderzoekers;R Cultuur, sport en recreatie;2012;;;;
1004;Onderzoekers;R Cultuur, sport en recreatie;2013;;;;
1005;Onderzoekers;R Cultuur, sport en recreatie;2014;;;;
1006;Onderzoekers;R Cultuur, sport en recreatie;2015;;;;
1007;Onderzoekers;R Cultuur, sport en recreatie;2016;;;;
1008;Onderzoekers;S Overige dienstverlening;2011;;;;
1009;Onderzoekers;S Overige dienstverlening;2012;;;;
1010;Onderzoekers;S Overige dienstverlening;2013;;;;
1011;Onderzoekers;S Overige dienstverlening;2014;;;;
1012;Onderzoekers;S Overige dienstverlening;2015;;;;
1013;Onderzoekers;S Overige dienstverlening;2016;;;;
1014;Onderzoekers;T Huishoudens;2011;;;;
1015;Onderzoekers;T Huishoudens;2012;;;;
1016;Onderzoekers;T Huishoudens;2013;;;;
1017;Onderzoekers;T Huishoudens;2014;;;;
1018;Onderzoekers;T Huishoudens;2015;;;;
1019;Onderzoekers;T Huishoudens;2016;;;;
1020;Onderzoekers;U Extraterritoriale organisaties;2011;;;;
1021;Onderzoekers;U Extraterritoriale organisaties;2012;;;;
1022;Onderzoekers;U Extraterritoriale organisaties;2013;;;;
1023;Onderzoekers;U Extraterritoriale organisaties;2014;;;;
1024;Onderzoekers;U Extraterritoriale organisaties;2015;;;;
1025;Onderzoekers;U Extraterritoriale organisaties;2016;;;;
1026;Onderzoekers;99 Extraterritoriale organisaties;2011;;;;
1027;Onderzoekers;99 Extraterritoriale organisaties;2012;;;;
1028;Onderzoekers;99 Extraterritoriale organisaties;2013;;;;
1029;Onderzoekers;99 Extraterritoriale organisaties;2014;;;;
1030;Onderzoekers;99 Extraterritoriale organisaties;2015;;;;
1031;Onderzoekers;99 Extraterritoriale organisaties;2016;;;;
1032;Overig R&D personeel;A-U Alle economische activiteiten;2011;69464.0;55216.0;14249.0;40390.0
1033;Overig R&D personeel;A-U Alle economische activiteiten;2012;58777.0;45871.0;12907.0;33102.0
1034;Overig R&D personeel;A-U Alle economische activiteiten;2013;55462.0;42576.0;12886.0;30560.0
1035;Overig R&D personeel;A-U Alle economische activiteiten;2014;57106.0;43216.0;13890.0;31024.0
1036;Overig R&D personeel;A-U Alle economische activiteiten;2015;53447.0;43065.0;10382.0;33248.0
1037;Overig R&D personeel;A-U Alle economische activiteiten;2016;49756.0;39577.0;10179.0;33692.0
1038;Overig R&D personeel;A Landbouw, bosbouw en visserij;2011;3195.0;2120.0;1075.0;1571.0
1039;Overig R&D personeel;A Landbouw, bosbouw en visserij;2012;2005.0;1479.0;526.0;874.0
1040;Overig R&D personeel;A Landbouw, bosbouw en visserij;2013;2328.0;1640.0;688.0;943.0
1041;Overig R&D personeel;A Landbouw, bosbouw en visserij;2014;3294.0;2097.0;1197.0;1111.0
1042;Overig R&D personeel;A Landbouw, bosbouw en visserij;2015;2547.0;1599.0;948.0;1376.0
1043;Overig R&D personeel;A Landbouw, bosbouw en visserij;2016;82.0;73.0;8.0;34.0
1044;Overig R&D personeel;B-E Nijverheid (geen bouw) en energie;2011;29796.0;23937.0;5859.0;19548.0
1045;Overig R&D personeel;B-E Nijverheid (geen bouw) en energie;2012;26610.0;21220.0;5390.0;17060.0
1046;Overig R&D personeel;B-E Nijverheid (geen bouw) en energie;2013;25147.0;20506.0;4640.0;16178.0
1047;Overig R&D personeel;B-E Nijverheid (geen bouw) en energie;2014;24795.0;20069.0;4726.0;16030.0
1048;Overig R&D personeel;B-E Nijverheid (geen bouw) en energie;2015;25859.0;21525.0;4334.0;16864.0
1049;Overig R&D personeel;B-E Nijverheid (geen bouw) en energie;2016;235.0;234.0;;50.0
1050;Overig R&D personeel;B Delfstoffenwinning;2011;55.0;50.0;5.0;50.0
1051;Overig R&D personeel;B Delfstoffenwinning;2012;53.0;;;16.0
1052;Overig R&D personeel;B Delfstoffenwinning;2013;28.0;;;12.0
1053;Overig R&D personeel;B Delfstoffenwinning;2014;56.0;;;14.0
1054;Overig R&D personeel;B Delfstoffenwinning;2015;70.0;60.0;10.0;25.0
1055;Overig R&D personeel;B Delfstoffenwinning;2016;;;;
1056;Overig R&D personeel;C Industrie;2011;29190.0;23464.0;5726.0;19232.0
1057;Overig R&D personeel;C Industrie;2012;26128.0;20825.0;5303.0;16890.0
1058;Overig R&D personeel;C Industrie;2013;24861.0;20259.0;4603.0;16074.0
1059;Overig R&D personeel;C Industrie;2014;24436.0;19748.0;4688.0;15879.0
1060;Overig R&D personeel;C Industrie;2015;25413.0;21164.0;4249.0;16666.0
1061;Overig R&D personeel;C Industrie;2016;;;;
1062;Overig R&D personeel;10-12 Voedings-, genotmiddelenindustrie;2011;2216.0;1503.0;713.0;1644.0
1063;Overig R&D personeel;10-12 Voedings-, genotmiddelenindustrie;2012;2198.0;1622.0;575.0;1291.0
1064;Overig R&D personeel;10-12 Voedings-, genotmiddelenindustrie;2013;2020.0;1402.0;619.0;1173.0
1065;Overig R&D personeel;10-12 Voedings-, genotmiddelenindustrie;2014;1930.0;1271.0;659.0;1153.0
1066;Overig R&D personeel;10-12 Voedings-, genotmiddelenindustrie;2015;2612.0;1787.0;825.0;1210.0
1067;Overig R&D personeel;10-12 Voedings-, genotmiddelenindustrie;2016;;;;
1068;Overig R&D personeel;10 Voedingsmiddelenindustrie;2011;2015.0;1338.0;678.0;1544.0
1069;Overig R&D personeel;10 Voedingsmiddelenindustrie;2012;2061.0;1516.0;545.0;1233.0
1070;Overig R&D personeel;10 Voedingsmiddelenindustrie;2013;1898.0;1311.0;587.0;1115.0
1071;Overig R&D personeel;10 Voedingsmiddelenindustrie;2014;1842.0;1203.0;639.0;1101.0
1072;Overig R&D personeel;10 Voedingsmiddelenindustrie;2015;2506.0;1700.0;806.0;1158.0
1073;Overig R&D personeel;10 Voedingsmiddelenindustrie;2016;4140.0;2838.0;1302.0;3293.0
1074;Overig R&D personeel;11 Drankenindustrie;2011;143.0;108.0;34.0;84.0
1075;Overig R&D personeel;11 Drankenindustrie;2012;114.0;;;53.0
1076;Overig R&D personeel;11 Drankenindustrie;2013;105.0;;;53.0
1077;Overig R&D personeel;11 Drankenindustrie;2014;72.0;;;45.0
1078;Overig R&D personeel;11 Drankenindustrie;2015;76.0;;;42.0
1079;Overig R&D personeel;11 Drankenindustrie;2016;2288.0;;;1876.0
1080;Overig R&D personeel;12 Tabaksindustrie;2011;58.0;57.0;1.0;16.0
1081;Overig R&D personeel;12 Tabaksindustrie;2012;23.0;;;6.0
1082;Overig R&D personeel;12 Tabaksindustrie;2013;17.0;;;5.0
1083;Overig R&D personeel;12 Tabaksindustrie;2014;16.0;;;7.0
1084;Overig R&D personeel;12 Tabaksindustrie;2015;30.0;;;10.0
1085;Overig R&D personeel;12 Tabaksindustrie;2016;3214.0;;;2701.0
1086;Overig R&D personeel;13-15 Textiel-, kleding-, lederindustrie;2011;359.0;268.0;91.0;140.0
1087;Overig R&D personeel;13-15 Textiel-, kleding-, lederindustrie;2012;297.0;255.0;41.0;135.0
1088;Overig R&D personeel;13-15 Textiel-, kleding-, lederindustrie;2013;249.0;229.0;20.0;87.0
1089;Overig R&D personeel;13-15 Textiel-, kleding-, lederindustrie;2014;204.0;173.0;31.0;84.0
1090;Overig R&D personeel;13-15 Textiel-, kleding-, lederindustrie;2015;313.0;271.0;41.0;127.0
1091;Overig R&D personeel;13-15 Textiel-, kleding-, lederindustrie;2016;5525.0;3775.0;1750.0;3630.0
1092;Overig R&D personeel;13 Textielindustrie;2011;272.0;205.0;67.0;124.0
1093;Overig R&D personeel;13 Textielindustrie;2012;206.0;165.0;40.0;115.0
1094;Overig R&D personeel;13 Textielindustrie;2013;164.0;155.0;9.0;65.0
1095;Overig R&D personeel;13 Textielindustrie;2014;130.0;108.0;22.0;60.0
1096;Overig R&D personeel;13 Textielindustrie;2015;263.0;246.0;17.0;91.0
1097;Overig R&D personeel;13 Textielindustrie;2016;926.0;458.0;469.0;826.0
1098;Overig R&D personeel;14 Kledingindustrie;2011;30.0;6.0;24.0;7.0
1099;Overig R&D personeel;14 Kledingindustrie;2012;14.0;;;5.0
1100;Overig R&D personeel;14 Kledingindustrie;2013;;;;
1101;Overig R&D personeel;14 Kledingindustrie;2014;10.0;;;7.0
1102;Overig R&D personeel;14 Kledingindustrie;2015;;;;
1103;Overig R&D personeel;14 Kledingindustrie;2016;;;;
1104;Overig R&D personeel;15 Leer- en schoenenindustrie;2011;58.0;58.0;0.0;9.0
1105;Overig R&D personeel;15 Leer- en schoenenindustrie;2012;77.0;;;15.0
1106;Overig R&D personeel;15 Leer- en schoenenindustrie;2013;;;;
1107;Overig R&D personeel;15 Leer- en schoenenindustrie;2014;64.0;;;17.0
1108;Overig R&D personeel;15 Leer- en schoenenindustrie;2015;;;;
1109;Overig R&D personeel;15 Leer- en schoenenindustrie;2016;;;;
1110;Overig R&D personeel;16+23 Hout- en bouwmaterialenindustrie;2011;1069.0;977.0;91.0;416.0
1111;Overig R&D personeel;16+23 Hout- en bouwmaterialenindustrie;2012;607.0;595.0;13.0;211.0
1112;Overig R&D personeel;16+23 Hout- en bouwmaterialenindustrie;2013;457.0;423.0;34.0;138.0
1113;Overig R&D personeel;16+23 Hout- en bouwmaterialenindustrie;2014;429.0;416.0;13.0;133.0
1114;Overig R&D personeel;16+23 Hout- en bouwmaterialenindustrie;2015;534.0;503.0;30.0;167.0
1115;Overig R&D personeel;16+23 Hout- en bouwmaterialenindustrie;2016;57.0;48.0;8.0;29.0
1116;Overig R&D personeel;16 Houtindustrie;2011;161.0;160.0;1.0;30.0
1117;Overig R&D personeel;16 Houtindustrie;2012;183.0;;;33.0
1118;Overig R&D personeel;16 Houtindustrie;2013;59.0;;;10.0
1119;Overig R&D personeel;16 Houtindustrie;2014;60.0;;;7.0
1120;Overig R&D personeel;16 Houtindustrie;2015;129.0;;;40.0
1121;Overig R&D personeel;16 Houtindustrie;2016;222.0;;;89.0
1122;Overig R&D personeel;17-18 Papier- en grafische industrie;2011;549.0;519.0;30.0;382.0
1123;Overig R&D personeel;17-18 Papier- en grafische industrie;2012;562.0;543.0;19.0;274.0
1124;Overig R&D personeel;17-18 Papier- en grafische industrie;2013;466.0;445.0;21.0;183.0
1125;Overig R&D personeel;17-18 Papier- en grafische industrie;2014;464.0;389.0;75.0;245.0
1126;Overig R&D personeel;17-18 Papier- en grafische industrie;2015;510.0;435.0;75.0;245.0
1127;Overig R&D personeel;17-18 Papier- en grafische industrie;2016;2516.0;2151.0;365.0;1353.0
1128;Overig R&D personeel;17 Papierindustrie;2011;244.0;227.0;17.0;100.0
1129;Overig R&D personeel;17 Papierindustrie;2012;327.0;;;126.0
1130;Overig R&D personeel;17 Papierindustrie;2013;256.0;;;80.0
1131;Overig R&D personeel;17 Papierindustrie;2014;313.0;;;150.0
1132;Overig R&D personeel;17 Papierindustrie;2015;339.0;;;187.0
1133;Overig R&D personeel;17 Papierindustrie;2016;471.0;;;194.0
1134;Overig R&D personeel;18 Grafische industrie;2011;304.0;292.0;12.0;283.0
1135;Overig R&D personeel;18 Grafische industrie;2012;235.0;;;148.0
1136;Overig R&D personeel;18 Grafische industrie;2013;209.0;;;103.0
1137;Overig R&D personeel;18 Grafische industrie;2014;151.0;;;95.0
1138;Overig R&D personeel;18 Grafische industrie;2015;171.0;;;58.0
1139;Overig R&D personeel;18 Grafische industrie;2016;3032.0;;;1023.0
1140;Overig R&D personeel;19-22 Raffinaderijen en chemie;2011;5032.0;3371.0;1661.0;4061.0
1141;Overig R&D personeel;19-22 Raffinaderijen en chemie;2012;4947.0;3597.0;1350.0;3642.0
1142;Overig R&D personeel;19-22 Raffinaderijen en chemie;2013;3853.0;2678.0;1175.0;2982.0
1143;Overig R&D personeel;19-22 Raffinaderijen en chemie;2014;4262.0;2901.0;1362.0;3166.0
1144;Overig R&D personeel;19-22 Raffinaderijen en chemie;2015;3997.0;2723.0;1274.0;3141.0
1145;Overig R&D personeel;19-22 Raffinaderijen en chemie;2016;606.0;543.0;63.0;432.0
1146;Overig R&D personeel;19 Aardolie-industrie;2011;99.0;40.0;59.0;81.0
1147;Overig R&D personeel;19 Aardolie-industrie;2012;98.0;62.0;36.0;78.0
1148;Overig R&D personeel;19 Aardolie-industrie;2013;95.0;59.0;36.0;72.0
1149;Overig R&D personeel;19 Aardolie-industrie;2014;151.0;;;127.0
1150;Overig R&D personeel;19 Aardolie-industrie;2015;295.0;227.0;69.0;269.0
1151;Overig R&D personeel;19 Aardolie-industrie;2016;16192.0;14094.0;2098.0;11642.0
1152;Overig R&D personeel;20-21 Chemie en farmaceutische industrie;2011;3892.0;2361.0;1531.0;3314.0
1153;Overig R&D personeel;20-21 Chemie en farmaceutische industrie;2012;3578.0;2322.0;1256.0;2904.0
1154;Overig R&D personeel;20-21 Chemie en farmaceutische industrie;2013;3175.0;2100.0;1075.0;2605.0
1155;Overig R&D personeel;20-21 Chemie en farmaceutische industrie;2014;3424.0;2117.0;1307.0;2669.0
1156;Overig R&D personeel;20-21 Chemie en farmaceutische industrie;2015;3039.0;1891.0;1148.0;2493.0
1157;Overig R&D personeel;20-21 Chemie en farmaceutische industrie;2016;1852.0;1559.0;294.0;892.0
1158;Overig R&D personeel;20 Chemische industrie;2011;2763.0;1785.0;978.0;2310.0
1159;Overig R&D personeel;20 Chemische industrie;2012;2685.0;1891.0;794.0;2150.0
1160;Overig R&D personeel;20 Chemische industrie;2013;2436.0;1753.0;683.0;2004.0
1161;Overig R&D personeel;20 Chemische industrie;2014;2527.0;1724.0;803.0;1941.0
1162;Overig R&D personeel;20 Chemische industrie;2015;2220.0;1501.0;719.0;1813.0
1163;Overig R&D personeel;20 Chemische industrie;2016;2562.0;2492.0;70.0;829.0
1164;Overig R&D personeel;21 Farmaceutische industrie;2011;1129.0;576.0;554.0;1004.0
1165;Overig R&D personeel;21 Farmaceutische industrie;2012;893.0;430.0;462.0;755.0
1166;Overig R&D personeel;21 Farmaceutische industrie;2013;739.0;347.0;392.0;601.0
1167;Overig R&D personeel;21 Farmaceutische industrie;2014;897.0;394.0;503.0;727.0
1168;Overig R&D personeel;21 Farmaceutische industrie;2015;819.0;390.0;429.0;680.0
1169;Overig R&D personeel;21 Farmaceutische industrie;2016;3218.0;2692.0;526.0;2839.0
1170;Overig R&D personeel;22 Rubber- en kunststofproductindustrie;2011;1040.0;970.0;70.0;666.0
1171;Overig R&D personeel;22 Rubber- en kunststofproductindustrie;2012;1271.0;1213.0;57.0;660.0
1172;Overig R&D personeel;22 Rubber- en kunststofproductindustrie;2013;583.0;520.0;63.0;305.0
1173;Overig R&D personeel;22 Rubber- en kunststofproductindustrie;2014;687.0;;;370.0
1174;Overig R&D personeel;22 Rubber- en kunststofproductindustrie;2015;663.0;606.0;57.0;379.0
1175;Overig R&D personeel;22 Rubber- en kunststofproductindustrie;2016;11287.0;9396.0;1891.0;9297.0
1176;Overig R&D personeel;23 Bouwmaterialenindustrie;2011;907.0;817.0;90.0;385.0
1177;Overig R&D personeel;23 Bouwmaterialenindustrie;2012;424.0;;;178.0
1178;Overig R&D personeel;23 Bouwmaterialenindustrie;2013;398.0;;;128.0
1179;Overig R&D personeel;23 Bouwmaterialenindustrie;2014;369.0;;;126.0
1180;Overig R&D personeel;23 Bouwmaterialenindustrie;2015;404.0;;;127.0
1181;Overig R&D personeel;23 Bouwmaterialenindustrie;2016;5999.0;;;5310.0
1182;Overig R&D personeel;24-30, 33 Metaal-elektro industrie;2011;17100.0;14379.0;2721.0;11020.0
1183;Overig R&D personeel;24-30, 33 Metaal-elektro industrie;2012;16733.0;;;10856.0
1184;Overig R&D personeel;24-30, 33 Metaal-elektro industrie;2013;17356.0;;;11221.0
1185;Overig R&D personeel;24-30, 33 Metaal-elektro industrie;2014;16663.0;;;10854.0
1186;Overig R&D personeel;24-30, 33 Metaal-elektro industrie;2015;17006.0;;;11540.0
1187;Overig R&D personeel;24-30, 33 Metaal-elektro industrie;2016;2369.0;;;1837.0
1188;Overig R&D personeel;24-25 Basismetaal, metaalprod.-industrie;2011;2870.0;2586.0;284.0;1044.0
1189;Overig R&D personeel;24-25 Basismetaal, metaalprod.-industrie;2012;2396.0;2178.0;218.0;809.0
1190;Overig R&D personeel;24-25 Basismetaal, metaalprod.-industrie;2013;2805.0;2632.0;174.0;926.0
1191;Overig R&D personeel;24-25 Basismetaal, metaalprod.-industrie;2014;2563.0;2375.0;188.0;823.0
1192;Overig R&D personeel;24-25 Basismetaal, metaalprod.-industrie;2015;2533.0;2419.0;114.0;793.0
1193;Overig R&D personeel;24-25 Basismetaal, metaalprod.-industrie;2016;156.0;138.0;;94.0
1194;Overig R&D personeel;24 Basismetaalindustrie;2011;537.0;489.0;48.0;251.0
1195;Overig R&D personeel;24 Basismetaalindustrie;2012;326.0;267.0;59.0;149.0
1196;Overig R&D personeel;24 Basismetaalindustrie;2013;411.0;368.0;43.0;244.0
1197;Overig R&D personeel;24 Basismetaalindustrie;2014;432.0;377.0;55.0;231.0
1198;Overig R&D personeel;24 Basismetaalindustrie;2015;491.0;454.0;37.0;159.0
1199;Overig R&D personeel;24 Basismetaalindustrie;2016;2781.0;1773.0;1009.0;2471.0
1200;Overig R&D personeel;25 Metaalproductenindustrie;2011;2333.0;2098.0;236.0;794.0
1201;Overig R&D personeel;25 Metaalproductenindustrie;2012;2070.0;1910.0;160.0;660.0
1202;Overig R&D personeel;25 Metaalproductenindustrie;2013;2394.0;2263.0;130.0;681.0
1203;Overig R&D personeel;25 Metaalproductenindustrie;2014;2131.0;1998.0;133.0;592.0
1204;Overig R&D personeel;25 Metaalproductenindustrie;2015;2042.0;1965.0;77.0;633.0
1205;Overig R&D personeel;25 Metaalproductenindustrie;2016;5288.0;4932.0;356.0;3986.0
1206;Overig R&D personeel;26-28 Elektrotechn. en machine-industrie;2011;11581.0;9465.0;2117.0;8561.0
1207;Overig R&D personeel;26-28 Elektrotechn. en machine-industrie;2012;11404.0;8547.0;2857.0;8485.0
1208;Overig R&D personeel;26-28 Elektrotechn. en machine-industrie;2013;12073.0;9717.0;2357.0;8760.0
1209;Overig R&D personeel;26-28 Elektrotechn. en machine-industrie;2014;11657.0;9497.0;2160.0;8494.0
1210;Overig R&D personeel;26-28 Elektrotechn. en machine-industrie;2015;12207.0;10554.0;1653.0;9126.0
1211;Overig R&D personeel;26-28 Elektrotechn. en machine-industrie;2016;641.0;345.0;296.0;441.0
1212;Overig R&D personeel;26-27 Elektrische en elektron. Industrie;2011;6403.0;4734.0;1669.0;5218.0
1213;Overig R&D personeel;26-27 Elektrische en elektron. Industrie;2012;6340.0;4575.0;1765.0;5157.0
1214;Overig R&D personeel;26-27 Elektrische en elektron. Industrie;2013;6236.0;4512.0;1724.0;4971.0
1215;Overig R&D personeel;26-27 Elektrische en elektron. Industrie;2014;5682.0;4119.0;1563.0;4702.0
1216;Overig R&D personeel;26-27 Elektrische en elektron. Industrie;2015;6252.0;4793.0;1459.0;5358.0
1217;Overig R&D personeel;26-27 Elektrische en elektron. Industrie;2016;485.0;207.0;278.0;346.0
1218;Overig R&D personeel;26 Elektrotechnische industrie;2011;2917.0;2222.0;695.0;2609.0
1219;Overig R&D personeel;26 Elektrotechnische industrie;2012;3212.0;2411.0;802.0;2758.0
1220;Overig R&D personeel;26 Elektrotechnische industrie;2013;3359.0;2580.0;780.0;2677.0
1221;Overig R&D personeel;26 Elektrotechnische industrie;2014;2906.0;2284.0;622.0;2399.0
1222;Overig R&D personeel;26 Elektrotechnische industrie;2015;3424.0;2922.0;502.0;2943.0
1223;Overig R&D personeel;26 Elektrotechnische industrie;2016;1105.0;1067.0;38.0;879.0
1224;Overig R&D personeel;27 Elektrische apparatenindustrie;2011;3486.0;2512.0;974.0;2609.0
1225;Overig R&D personeel;27 Elektrische apparatenindustrie;2012;3128.0;2165.0;963.0;2399.0
1226;Overig R&D personeel;27 Elektrische apparatenindustrie;2013;2877.0;1933.0;944.0;2294.0
1227;Overig R&D personeel;27 Elektrische apparatenindustrie;2014;2776.0;1835.0;941.0;2303.0
1228;Overig R&D personeel;27 Elektrische apparatenindustrie;2015;2828.0;1871.0;957.0;2415.0
1229;Overig R&D personeel;27 Elektrische apparatenindustrie;2016;1591.0;1503.0;88.0;1139.0
1230;Overig R&D personeel;28 Machine-industrie;2011;5179.0;4731.0;448.0;3344.0
1231;Overig R&D personeel;28 Machine-industrie;2012;5064.0;3972.0;1092.0;3328.0
1232;Overig R&D personeel;28 Machine-industrie;2013;5837.0;5205.0;633.0;3789.0
1233;Overig R&D personeel;28 Machine-industrie;2014;5975.0;5379.0;596.0;3792.0
1234;Overig R&D personeel;28 Machine-industrie;2015;5955.0;5760.0;194.0;3768.0
1235;Overig R&D personeel;28 Machine-industrie;2016;486.0;436.0;50.0;260.0
1236;Overig R&D personeel;29-30 Transportmiddelenindustrie;2011;1683.0;1366.0;317.0;1177.0
1237;Overig R&D personeel;29-30 Transportmiddelenindustrie;2012;2066.0;1916.0;150.0;1263.0
1238;Overig R&D personeel;29-30 Transportmiddelenindustrie;2013;1809.0;1723.0;86.0;1254.0
1239;Overig R&D personeel;29-30 Transportmiddelenindustrie;2014;1592.0;1492.0;100.0;1124.0
1240;Overig R&D personeel;29-30 Transportmiddelenindustrie;2015;1885.0;1793.0;92.0;1350.0
1241;Overig R&D personeel;29-30 Transportmiddelenindustrie;2016;;;;
1242;Overig R&D personeel;29 Auto- en aanhangwagenindustrie;2011;1040.0;884.0;156.0;709.0
1243;Overig R&D personeel;29 Auto- en aanhangwagenindustrie;2012;1188.0;1163.0;25.0;668.0
1244;Overig R&D personeel;29 Auto- en aanhangwagenindustrie;2013;939.0;921.0;18.0;657.0
1245;Overig R&D personeel;29 Auto- en aanhangwagenindustrie;2014;885.0;852.0;33.0;645.0
1246;Overig R&D personeel;29 Auto- en aanhangwagenindustrie;2015;1098.0;1060.0;39.0;867.0
1247;Overig R&D personeel;29 Auto- en aanhangwagenindustrie;2016;6071.0;4249.0;1822.0;3982.0
1248;Overig R&D personeel;30 Overige transportmiddelenindustrie;2011;643.0;482.0;161.0;468.0
1249;Overig R&D personeel;30 Overige transportmiddelenindustrie;2012;878.0;753.0;125.0;595.0
1250;Overig R&D personeel;30 Overige transportmiddelenindustrie;2013;870.0;802.0;68.0;597.0
1251;Overig R&D personeel;30 Overige transportmiddelenindustrie;2014;707.0;639.0;68.0;479.0
1252;Overig R&D personeel;30 Overige transportmiddelenindustrie;2015;787.0;733.0;53.0;483.0
1253;Overig R&D personeel;30 Overige transportmiddelenindustrie;2016;133.0;122.0;11.0;104.0
1254;Overig R&D personeel;31 Meubelindustrie;2011;2527.0;2127.0;401.0;1340.0
