ID;BestemmingEnVerwerkingZuiveringsslib;RegioS;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
4079;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2003;8841;2356;954;1402;109;52;1084;141;2230;319;3;66;3;11
4080;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2004;16130;4274;1731;2543;194;87;1767;198;4037;609;6;150;7;25
4081;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2005;15586;4102;1607;2495;208;102;1687;161;3900;508;5;105;5;20
4082;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2006;20483;5193;2057;3136;281;128;2175;229;5320;719;7;148;6;25
4083;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2007;22888;5908;2322;3586;300;102;2527;217;6870;814;7;163;7;34
4084;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2008;23007;6181;2435;3746;296;218;2433;270;7065;782;7;155;8;75
4085;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2009;22325;6122;2339;3783;82;185;2333;219;6213;663;6;148;5;108
4086;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2010;22579;6217;2594;3623;287;225;2114;222;5999;709;7;203;4;153
4087;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2011;21957;5915;2260;3655;290;197;2250;345;6034;659;7;148;8;73
4088;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2012;23391;6028;2199;3829;315;203;2233;230;5775;646;6;147;5;74
4089;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2013;21543;5232;1807;3425;292;190;2048;172;5249;541;6;126;4;55
4090;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4091;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2015;24504;5640;1982;3658;296;195;2055;174;5765;615;6;130;4;68
4092;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2016;24920;5872;1996;3876;321;207;2234;205;5346;574;5;117;4;90
4093;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2018;29247;7319;2723;4596;412;279;3535;415;10845;720;9;308;4;63
4094;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2020;7209;1771;654;1117;106;70;914;146;2903;161;2;87;1;12
4095;Eindverwerking: elektriciteitscentrale;Overijssel (PV);2022;39555;2059;667;1392;195;82;1095;112;2555;165;2;67;1;11
4096;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4097;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4098;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4099;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4100;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4101;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4102;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4103;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4104;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4105;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4106;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4107;Eindverwerking: elektriciteitscentrale;Flevoland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4108;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4109;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4110;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4111;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2003;2481;705;366;339;30;28;123;17;348;44;1;19;0;58
4112;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2004;5083;1545;856;689;60;25;243;37;771;96;1;38;1;102
4113;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2005;4569;1407;784;623;55;23;239;30;702;80;1;35;1;12
4114;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2006;5610;1582;815;767;74;28;281;27;953;106;1;39;1;13
4115;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2007;6251;1744;921;823;78;30;336;31;1164;120;1;46;1;173
4116;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2008;5747;1563;750;813;73;56;345;45;1085;114;1;40;1;156
4117;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2009;5415;1392;679;713;60;42;351;44;1049;90;1;36;1;87
4118;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2010;4999;1160;451;709;61;40;254;35;834;69;1;23;1;64
4119;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2011;5563;1346;525;821;73;58;358;54;1041;82;1;34;1;159
4120;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2012;6202;1371;493;878;71;55;315;47;1097;81;1;30;1;6
4121;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2013;30438;6212;1461;4751;405;210;1392;135;3183;182;4;96;10;189
4122;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2014;18215;3678;1082;2596;233;136;757;91;1969;144;2;70;2;165
4123;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2015;18895;4063;1137;2926;255;139;826;99;2287;141;3;78;4;181
4124;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4125;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2018;21575;4411;999;3412;294;138;957;83;2729;109;2;65;1;136
4126;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4127;Eindverwerking: elektriciteitscentrale;Flevoland (PV);2022;10451;2425;689;1736;157;85;554;82;1480;66;1;50;1;124
4128;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4129;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4130;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4131;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4132;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4133;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4134;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4135;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4136;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4137;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4138;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4139;Eindverwerking: elektriciteitscentrale;Gelderland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4140;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4141;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4142;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4143;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2003;22673;5300;1863;3437;285;62;2770;257;4880;583;9;255;7;38
4144;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2004;93857;21378;7608;13770;1121;355;10495;838;19050;2477;25;802;21;157
4145;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2005;90763;20826;7468;13358;1114;507;9860;940;18673;2181;23;548;17;150
4146;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2006;123062;27038;9183;17855;1483;475;13875;1115;25759;3304;47;525;27;202
4147;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2007;132385;29669;10649;19020;1768;771;12860;1287;32383;3429;39;887;30;230
4148;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2008;186272;41623;14134;27489;2389;1469;14861;1961;46455;4455;65;1154;36;285
4149;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2009;194336;44013;14026;29987;2142;1166;16116;2302;45162;4291;51;1428;35;300
4150;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2010;175349;41465;13612;27853;2308;1378;14592;1923;44593;3095;49;2603;32;347
4151;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2011;112969;25986;8577;17409;1434;771;10698;1648;24824;1771;40;893;17;201
4152;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2012;115349;26700;8900;17800;1468;805;11349;1342;25122;1684;34;1517;19;183
4153;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2013;112237;25971;8397;17574;1452;1004;11143;1217;25387;2656;38;731;17;191
4154;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2014;112032;25935;7872;18063;1530;761;11518;1861;25910;2066;36;1256;22;187
4155;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2015;66725;15235;4967;10268;890;699;6458;842;14394;1549;15;374;12;122
4156;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2016;60668;14074;4511;9563;816;628;5672;1060;13359;1137;14;332;7;108
4157;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2018;88631;21584;6406;15178;1288;587;7399;989;24282;1729;21;562;11;150
4158;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2020;106318;25648;7794;17854;1579;825;9718;963;28940;1972;27;636;12;179
4159;Eindverwerking: elektriciteitscentrale;Gelderland (PV);2022;198421;31920;10119;21801;1905;1046;10249;1331;34419;2313;35;779;13;213
4160;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4161;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4162;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4163;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4164;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4165;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4166;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4167;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4168;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4169;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4170;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4171;Eindverwerking: elektriciteitscentrale;Utrecht (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4172;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4173;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4174;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4175;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4176;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4177;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4178;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4179;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2007;489;106;42;64;5;2;38;3;119;14;0;2;0;0
4180;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4181;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4182;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4183;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4184;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4185;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4186;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4187;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4188;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4189;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2018;11864;2954;1016;1938;156;97;1128;100;3864;322;4;69;3;18
4190;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2020;4043;1023;373;650;57;44;428;35;1451;110;1;21;1;5
4191;Eindverwerking: elektriciteitscentrale;Utrecht (PV);2022;16454;3985;1275;2710;230;181;1405;137;5131;333;4;76;2;25
4192;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4193;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4194;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4195;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4196;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4197;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4198;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4199;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4200;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4201;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4202;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4203;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4204;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4205;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4206;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4207;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4208;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4209;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4210;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4211;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4212;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4213;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2009;2668;2444;621;1823;70;52;880;61;2688;237;2;54;2;32
4214;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2010;2954;2740;691;2049;169;84;981;69;3014;266;2;60;3;36
4215;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2011;2433;533;177;356;26;18;311;17;557;58;1;13;1;4
4216;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2012;3831;812;346;466;40;27;463;26;833;92;1;18;1;8
4217;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4218;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4219;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2015;3285;3022;846;2176;153;98;1203;94;3108;237;3;67;2;28
4220;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2016;20156;18470;3880;14590;953;597;7350;573;18991;1448;18;410;11;170
4221;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2018;17920;16487;3462;13025;851;533;6562;511;16954;1293;16;366;9;152
4222;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4223;Eindverwerking: elektriciteitscentrale;Noord-Holland (PV);2022;5764;1205;350;855;41;47;606;28;1197;85;1;20;1;11
4224;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4225;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4226;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4227;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4228;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4229;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4230;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4231;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4232;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4233;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4234;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4235;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4236;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4237;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4238;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4239;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4240;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4241;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4242;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2006;5976;1554;680;874;84;38;384;36;1485;237;1;29;2;11
4243;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4244;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2008;24927;5056;1690;3366;283;211;1827;166;5699;838;6;99;5;64
4245;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4246;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4247;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4248;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4249;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4250;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4251;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4252;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4253;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4254;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4255;Eindverwerking: elektriciteitscentrale;Zuid-Holland (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4256;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4257;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4258;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4259;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4260;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4261;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4262;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4263;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4264;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4265;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4266;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4267;Eindverwerking: elektriciteitscentrale;Zeeland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4268;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4269;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4270;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4271;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4272;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4273;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4274;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4275;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4276;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4277;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2009;793;201;94;107;9;8;111;7;192;25;0;4;0;6
4278;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4279;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4280;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4281;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4282;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4283;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4284;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4285;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4286;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4287;Eindverwerking: elektriciteitscentrale;Zeeland (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4288;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4289;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4290;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4291;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4292;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
