ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
1420;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2008 1e kwartaal;0.0;;;101726.0;304284.0;;;
1421;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2008 2e kwartaal;0.0;;;107404.0;313605.0;;;
1422;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2008 3e kwartaal;0.0;;;101238.0;314247.0;;;
1423;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2008 4e kwartaal;0.0;;;96979.0;317946.0;;;
1424;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2008;0.0;;;96979.0;317946.0;;;
1425;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2009 1e kwartaal;0.0;;;103412.0;311674.0;;;
1426;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2009 2e kwartaal;0.0;;;104111.0;311164.0;;;
1427;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2009 3e kwartaal;0.0;;;95481.0;311561.0;;;
1428;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2009 4e kwartaal;0.0;;;90559.0;361040.0;;;
1429;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2009;0.0;;;90559.0;361040.0;;;
1430;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2010 1e kwartaal;0.0;18.0;13034.0;115021.0;373272.0;0.0;49407.0;0.0
1431;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2010 2e kwartaal;0.0;29.0;10624.0;134784.0;375819.0;0.0;49469.0;0.0
1432;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2010 3e kwartaal;0.0;121.0;10124.0;147922.0;377565.0;0.0;51530.0;0.0
1433;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2010 4e kwartaal;0.0;143.0;9146.0;170361.0;375292.0;0.0;52741.0;0.0
1434;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2010;0.0;143.0;9146.0;170361.0;375292.0;0.0;52741.0;0.0
1435;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2011 1e kwartaal;0.0;111.0;8752.0;197995.0;365948.0;0.0;52844.0;0.0
1436;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2011 2e kwartaal;0.0;48.0;9339.0;231777.0;359800.0;0.0;50577.0;0.0
1437;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2011 3e kwartaal;0.0;37.0;9211.0;250528.0;354026.0;0.0;41215.0;0.0
1438;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2011 4e kwartaal;0.0;30.0;8718.0;271140.0;351798.0;0.0;45137.0;0.0
1439;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2011;0.0;30.0;8718.0;271140.0;351798.0;0.0;45137.0;0.0
1440;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2012 1e kwartaal;0.0;13.0;8991.0;274612.0;349420.0;0.0;50057.0;0.0
1441;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2012 2e kwartaal;0.0;16.0;9036.0;279009.0;350051.0;0.0;51550.0;0.0
1442;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2012 3e kwartaal;0.0;64.0;8714.0;278223.0;349797.0;0.0;56170.0;0.0
1443;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2012 4e kwartaal;0.0;28.0;8548.0;274366.0;348262.0;0.0;59374.0;0.0
1444;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2012;0.0;28.0;8548.0;274366.0;348262.0;0.0;59374.0;0.0
1445;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2013 1e kwartaal;0.0;38.0;8314.0;266968.0;350301.0;0.0;66332.0;0.0
1446;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2013 2e kwartaal;0.0;242.0;7951.0;254009.0;353759.0;0.0;62804.0;0.0
1447;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2013 3e kwartaal;0.0;144.0;7187.0;236139.0;358739.0;0.0;76849.0;0.0
1448;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2013 4e kwartaal;0.0;153.0;7006.0;220089.0;366900.0;0.0;69449.0;0.0
1449;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2013;0.0;153.0;7006.0;220089.0;366900.0;0.0;69449.0;0.0
1450;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2014 1e kwartaal;0.0;128.0;7164.0;216358.0;365472.0;0.0;69248.0;0.0
1451;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2014 2e kwartaal;0.0;170.0;7249.0;212963.0;364581.0;0.0;67571.0;0.0
1452;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2014 3e kwartaal;0.0;105.0;7047.0;210177.0;368521.0;0.0;69345.0;0.0
1453;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2014 4e kwartaal;0.0;146.0;6663.0;253174.0;366601.0;0.0;71748.0;0.0
1454;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2014;0.0;146.0;6663.0;253174.0;366601.0;0.0;71748.0;0.0
1455;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2015 1e kwartaal;0.0;52.0;6609.0;263173.0;372122.0;0.0;87791.0;0.0
1456;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2015 2e kwartaal;0.0;101.0;6601.0;254806.0;377837.0;0.0;82472.0;0.0
1457;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2015 3e kwartaal;0.0;166.0;6560.0;248329.0;379423.0;0.0;79073.0;0.0
1458;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2015 4e kwartaal;0.0;59.0;6264.0;238381.0;383118.0;0.0;85401.0;0.0
1459;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2015;0.0;59.0;6264.0;238381.0;383118.0;0.0;85401.0;0.0
1460;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2016 1e kwartaal;0.0;212.0;6152.0;232107.0;391106.0;0.0;83649.0;0.0
1461;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2016 2e kwartaal;0.0;59.0;7003.0;218372.0;409288.0;0.0;85294.0;0.0
1462;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2016 3e kwartaal;0.0;67.0;7221.0;215787.0;425812.0;0.0;86907.0;0.0
1463;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2016 4e kwartaal;0.0;213.0;7027.0;204775.0;430951.0;0.0;85561.0;0.0
1464;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2016;0.0;213.0;7027.0;204775.0;430951.0;0.0;85561.0;0.0
1465;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2017 1e kwartaal;0.0;59.0;6949.0;218620.0;436993.0;0.0;92854.0;0.0
1466;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2017 2e kwartaal;0.0;43.0;6751.0;210694.0;435131.0;0.0;92844.0;0.0
1467;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2017 3e kwartaal;0.0;81.0;6908.0;210276.0;435787.0;0.0;95029.0;0.0
1468;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2017 4e kwartaal;0.0;30.0;6819.0;199315.0;437856.0;0.0;92976.0;0.0
1469;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2017;0.0;30.0;6819.0;199315.0;437856.0;0.0;92976.0;0.0
1470;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2018 1e kwartaal;0.0;110.0;6912.0;219360.0;435427.0;0.0;92969.0;0.0
1471;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2018 2e kwartaal;0.0;32.0;6887.0;202281.0;431463.0;0.0;92763.0;0.0
1472;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2018 3e kwartaal;0.0;88.0;7088.0;200415.0;428633.0;0.0;89094.0;0.0
1473;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2018 4e kwartaal;0.0;244.0;7117.0;185688.0;425639.0;0.0;81033.0;0.0
1474;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2018;0.0;244.0;7117.0;185688.0;425639.0;0.0;81033.0;0.0
1475;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2019 1e kwartaal;0.0;184.0;7024.0;187487.0;426513.0;0.0;93805.0;0.0
1476;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2019 2e kwartaal;0.0;178.0;7342.0;181117.0;422827.0;0.0;96595.0;0.0
1477;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2019 3e kwartaal;0.0;149.0;7768.0;174656.0;425700.0;0.0;98845.0;0.0
1478;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2019 4e kwartaal;0.0;257.0;7835.0;161397.0;431051.0;0.0;99152.0;0.0
1479;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2019;0.0;257.0;7835.0;161397.0;431051.0;0.0;99152.0;0.0
1480;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2020 1e kwartaal;0.0;534.0;8465.0;170315.0;441254.0;0.0;80137.0;0.0
1481;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2020 2e kwartaal;0.0;522.0;9303.0;162276.0;450068.0;0.0;87825.0;0.0
1482;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2020 3e kwartaal;0.0;186.0;9560.0;154022.0;446104.0;0.0;85603.0;0.0
1483;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2020 4e kwartaal;0.0;148.0;8812.0;143087.0;446949.0;0.0;96923.0;0.0
1484;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2020;0.0;148.0;8812.0;143087.0;446949.0;0.0;96923.0;0.0
1485;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2021 1e kwartaal;0.0;473.0;8396.0;150660.0;455420.0;0.0;99586.0;0.0
1486;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2021 2e kwartaal;0.0;493.0;8321.0;149335.0;448601.0;0.0;104950.0;0.0
1487;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2021 3e kwartaal;0.0;413.0;8413.0;154767.0;447170.0;0.0;104920.0;0.0
1488;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2021 4e kwartaal;0.0;148.0;8478.0;144292.0;454861.0;0.0;110070.0;0.0
1489;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2021;0.0;148.0;8478.0;144292.0;454861.0;0.0;110070.0;0.0
1490;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2022 1e kwartaal;0.0;431.0;7902.0;150104.0;458491.0;0.0;104166.0;0.0
1491;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2022 2e kwartaal;0.0;501.0;7645.0;161002.0;467080.0;0.0;95405.0;0.0
1492;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2022 3e kwartaal;0.0;376.0;7253.0;169264.0;474125.0;0.0;96128.0;0.0
1493;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2022 4e kwartaal;0.0;138.0;7606.0;154401.0;476069.0;0.0;89658.0;0.0
1494;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2022;0.0;138.0;7606.0;154401.0;476069.0;0.0;89658.0;0.0
1495;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2023 1e kwartaal;0.0;641.0;7578.0;158772.0;421478.0;0.0;98252.0;0.0
1496;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2023 2e kwartaal;0.0;300.0;7855.0;152425.0;425995.0;0.0;93840.0;0.0
1497;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2023 3e kwartaal;0.0;411.0;7701.0;149952.0;430356.0;0.0;91609.0;0.0
1498;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2023 4e kwartaal;0.0;570.0;8244.0;144430.0;428586.0;0.0;97521.0;0.0
1499;Totale binnenlandse sectoren;Niet-financiële vennootschappen;Eindbalans;2023;0.0;570.0;8244.0;144430.0;428586.0;0.0;97521.0;0.0
1500;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;1999 1e kwartaal;298720.0;;;52531.0;179236.0;;;
1501;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;1999 2e kwartaal;304999.0;;;55189.0;183770.0;;;
1502;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;1999 3e kwartaal;316211.0;;;56342.0;186305.0;;;
1503;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;1999 4e kwartaal;315317.0;;;57388.0;188658.0;;;
1504;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;1999;298720.0;;;52531.0;179236.0;;;
1505;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2000 1e kwartaal;320294.0;;;56929.0;190656.0;;;
1506;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2000 2e kwartaal;339352.0;;;62811.0;189222.0;;;
1507;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2000 3e kwartaal;328081.0;;;65940.0;187124.0;;;
1508;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2000 4e kwartaal;349789.0;;;68624.0;184264.0;;;
1509;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2000;320294.0;;;56929.0;190656.0;;;
1510;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2001 1e kwartaal;344931.0;;;70034.0;182735.0;;;
1511;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2001 2e kwartaal;361649.0;;;69043.0;184261.0;;;
1512;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2001 3e kwartaal;363291.0;;;67804.0;188847.0;;;
1513;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2001 4e kwartaal;372760.0;;;70228.0;193147.0;;;
1514;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2001;344931.0;;;70034.0;182735.0;;;
1515;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2002 1e kwartaal;390599.0;;;68981.0;192937.0;;;
1516;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2002 2e kwartaal;399631.0;;;72361.0;194348.0;;;
1517;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2002 3e kwartaal;408795.0;;;72862.0;189669.0;;;
1518;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2002 4e kwartaal;413837.0;;;78613.0;189925.0;;;
1519;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2002;390599.0;;;68981.0;192937.0;;;
1520;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2003 1e kwartaal;415891.0;;;74157.0;191079.0;;;
1521;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2003 2e kwartaal;440896.0;;;70543.0;191686.0;;;
1522;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2003 3e kwartaal;439590.0;;;66940.0;197209.0;;;
1523;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2003 4e kwartaal;454878.0;;;63264.0;196595.0;;;
1524;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2003;415891.0;;;74157.0;191079.0;;;
1525;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2004 1e kwartaal;459425.0;;;59615.0;199650.0;;;
1526;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2004 2e kwartaal;458388.0;;;61146.0;204822.0;;;
1527;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2004 3e kwartaal;487649.0;;;64200.0;202177.0;;;
1528;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2004 4e kwartaal;478749.0;;;67038.0;206155.0;;;
1529;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2004;459425.0;;;59615.0;199650.0;;;
1530;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2005 1e kwartaal;488974.0;;;68218.0;204029.0;;;
1531;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2005 2e kwartaal;501157.0;;;77876.0;204026.0;;;
1532;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2005 3e kwartaal;529730.0;;;83726.0;208218.0;;;
1533;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2005 4e kwartaal;548715.0;;;87808.0;212380.0;;;
1534;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2005;488974.0;;;68218.0;204029.0;;;
1535;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2006 1e kwartaal;564794.0;;;85616.0;220991.0;;;
1536;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2006 2e kwartaal;587008.0;;;82597.0;223998.0;;;
1537;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2006 3e kwartaal;584779.0;;;82872.0;222888.0;;;
1538;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2006 4e kwartaal;605241.0;;;83674.0;221240.0;;;
1539;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2006;564794.0;;;85616.0;220991.0;;;
1540;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2007 1e kwartaal;608305.0;;;79834.0;226206.0;;;
1541;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2007 2e kwartaal;630314.0;;;91897.0;230566.0;;;
1542;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2007 3e kwartaal;663133.0;;;99232.0;232600.0;;;
1543;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2007 4e kwartaal;649782.0;;;95213.0;230305.0;;;
1544;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2007;608305.0;;;79834.0;226206.0;;;
1545;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2008 1e kwartaal;686883.0;;;78245.0;254778.0;;;
1546;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2008 2e kwartaal;668184.0;;;89112.0;257612.0;;;
1547;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2008 3e kwartaal;756347.0;;;98397.0;254431.0;;;
1548;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2008 4e kwartaal;789551.0;;;98184.0;265405.0;;;
1549;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2008;686883.0;;;78245.0;254778.0;;;
1550;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2009 1e kwartaal;768907.0;;;125119.0;277531.0;;;
1551;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2009 2e kwartaal;741508.0;;;116547.0;291627.0;;;
1552;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2009 3e kwartaal;802821.0;;;104849.0;286689.0;;;
1553;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2009 4e kwartaal;772103.0;;;110375.0;283808.0;;;
1554;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2009;768907.0;;;125119.0;277531.0;;;
1555;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2010 1e kwartaal;785338.0;11375.0;309447.0;113335.0;285754.0;0.0;17101.0;402146.0
1556;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2010 2e kwartaal;793653.0;9922.0;297572.0;109005.0;288238.0;0.0;18301.0;444788.0
1557;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2010 3e kwartaal;854739.0;8387.0;292422.0;119844.0;270080.0;0.0;16629.0;429987.0
1558;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2010 4e kwartaal;791016.0;7125.0;295485.0;121657.0;233212.0;0.0;17341.0;437248.0
1559;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2010;785338.0;11375.0;309447.0;113335.0;285754.0;0.0;17101.0;402146.0
1560;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2011 1e kwartaal;781776.0;6923.0;301687.0;119874.0;262883.0;0.0;18398.0;450952.0
1561;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2011 2e kwartaal;778788.0;6705.0;267403.0;135825.0;264191.0;0.0;19440.0;462709.0
1562;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2011 3e kwartaal;814105.0;7706.0;259503.0;131983.0;264255.0;0.0;18211.0;469647.0
1563;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2011 4e kwartaal;900195.0;7551.0;267219.0;145562.0;262361.0;0.0;15930.0;467107.0
1564;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2011;781776.0;6923.0;301687.0;119874.0;262883.0;0.0;18398.0;450952.0
1565;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2012 1e kwartaal;941645.0;6679.0;283716.0;152441.0;253507.0;0.0;16229.0;474050.0
1566;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2012 2e kwartaal;986064.0;4907.0;277183.0;154327.0;256636.0;0.0;17614.0;509345.0
1567;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2012 3e kwartaal;971289.0;3781.0;266602.0;155560.0;264362.0;0.0;16387.0;511184.0
1568;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2012 4e kwartaal;965721.0;5068.0;261773.0;173272.0;262622.0;0.0;16697.0;535721.0
1569;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2012;941645.0;6679.0;283716.0;152441.0;253507.0;0.0;16229.0;474050.0
1570;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2013 1e kwartaal;959925.0;4983.0;261813.0;153706.0;272898.0;0.0;17359.0;548601.0
1571;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2013 2e kwartaal;913054.0;4166.0;248999.0;162198.0;273640.0;0.0;17588.0;575109.0
1572;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2013 3e kwartaal;912702.0;3199.0;252664.0;158480.0;273196.0;0.0;19255.0;563386.0
1573;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2013 4e kwartaal;892734.0;2827.0;251939.0;159992.0;276268.0;0.0;20445.0;586179.0
1574;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2013;959925.0;4983.0;261813.0;153706.0;272898.0;0.0;17359.0;548601.0
1575;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2014 1e kwartaal;841922.0;3168.0;234816.0;132147.0;272835.0;0.0;20641.0;603945.0
1576;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2014 2e kwartaal;836559.0;3619.0;235955.0;137713.0;272690.0;0.0;26817.0;619615.0
1577;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2014 3e kwartaal;818482.0;4069.0;236469.0;135753.0;293316.0;0.0;27147.0;653018.0
1578;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2014 4e kwartaal;810278.0;2263.0;231426.0;151110.0;298270.0;0.0;31937.0;687931.0
1579;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2014;841922.0;3168.0;234816.0;132147.0;272835.0;0.0;20641.0;603945.0
1580;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2015 1e kwartaal;823720.0;1988.0;228631.0;164960.0;208701.0;0.0;29985.0;707545.0
1581;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2015 2e kwartaal;849240.0;2304.0;228259.0;195351.0;203702.0;0.0;29531.0;768380.0
1582;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2015 3e kwartaal;878811.0;2232.0;226143.0;176800.0;203070.0;0.0;26050.0;735174.0
1583;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2015 4e kwartaal;891897.0;1661.0;225563.0;156302.0;200696.0;0.0;23733.0;706452.0
1584;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2015;823720.0;1988.0;228631.0;164960.0;208701.0;0.0;29985.0;707545.0
1585;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2016 1e kwartaal;888041.0;1841.0;215966.0;156949.0;203481.0;0.0;30725.0;725828.0
1586;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2016 2e kwartaal;928829.0;2178.0;210972.0;176584.0;206818.0;0.0;22483.0;731654.0
1587;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2016 3e kwartaal;935739.0;1829.0;226571.0;150452.0;209223.0;0.0;22569.0;763100.0
1588;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2016 4e kwartaal;985604.0;2109.0;226712.0;164614.0;206644.0;0.0;25832.0;783753.0
1589;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2016;888041.0;1841.0;215966.0;156949.0;203481.0;0.0;30725.0;725828.0
1590;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2017 1e kwartaal;967746.0;1666.0;216427.0;150493.0;246220.0;0.0;46990.0;799339.0
1591;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2017 2e kwartaal;1050963.0;1846.0;217617.0;165783.0;248324.0;0.0;49715.0;807817.0
1592;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2017 3e kwartaal;1010014.0;1837.0;215752.0;164791.0;244844.0;0.0;48344.0;812861.0
1593;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2017 4e kwartaal;1039237.0;1645.0;203498.0;163995.0;247027.0;0.0;49605.0;837354.0
1594;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2017;967746.0;1666.0;216427.0;150493.0;246220.0;0.0;46990.0;799339.0
1595;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2018 1e kwartaal;999468.0;1549.0;202393.0;183369.0;236610.0;0.0;48291.0;846187.0
1596;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2018 2e kwartaal;1057553.0;1454.0;213932.0;181731.0;238247.0;0.0;49328.0;819422.0
1597;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2018 3e kwartaal;1032933.0;1434.0;221008.0;165664.0;235269.0;0.0;52803.0;842787.0
1598;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2018 4e kwartaal;1051424.0;1335.0;211111.0;161373.0;230648.0;0.0;53353.0;860956.0
1599;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2018;999468.0;1549.0;202393.0;183369.0;236610.0;0.0;48291.0;846187.0
1600;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2019 1e kwartaal;998821.0;1284.0;207923.0;148546.0;230971.0;0.0;43227.0;809159.0
1601;Totale binnenlandse sectoren;Financiële instellingen;Beginbalans;2019 2e kwartaal;1024489.0;1502.0;207169.0;164486.0;237383.0;0.0;50110.0;852784.0
