ID;CPA2015;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
5320;521012 Bulkopslag vloeistoffen of gassen;2023 3e kwartaal;107.5;-1.4;6.8
5321;521012 Bulkopslag vloeistoffen of gassen;2023 4e kwartaal;111.3;3.5;7.3
5322;521012 Bulkopslag vloeistoffen of gassen;2023;109.1;;9.6
5323;521012 Bulkopslag vloeistoffen of gassen;2024 1e kwartaal;112.5;1.1;3.5
5324;521012 Bulkopslag vloeistoffen of gassen;2024 2e kwartaal;113.4;0.7;4.0
5325;521012 Bulkopslag vloeistoffen of gassen;2024 3e kwartaal;111.4;-1.7;3.7
5326;521012 Bulkopslag vloeistoffen of gassen;2024 4e kwartaal;114.7;2.9;3.1
5327;521012 Bulkopslag vloeistoffen of gassen;2024;113.0;;3.6
5328;52101A Andere opslag;2002 4e kwartaal;;;
5329;52101A Andere opslag;2003 1e kwartaal;;;
5330;52101A Andere opslag;2003 2e kwartaal;;;
5331;52101A Andere opslag;2003 3e kwartaal;;;
5332;52101A Andere opslag;2003 4e kwartaal;;;
5333;52101A Andere opslag;2003;;;
5334;52101A Andere opslag;2004 1e kwartaal;;;
5335;52101A Andere opslag;2004 2e kwartaal;;;
5336;52101A Andere opslag;2004 3e kwartaal;;;
5337;52101A Andere opslag;2004 4e kwartaal;;;
5338;52101A Andere opslag;2004;;;
5339;52101A Andere opslag;2005 1e kwartaal;;;
5340;52101A Andere opslag;2005 2e kwartaal;;;
5341;52101A Andere opslag;2005 3e kwartaal;;;
5342;52101A Andere opslag;2005 4e kwartaal;;;
5343;52101A Andere opslag;2005;;;
5344;52101A Andere opslag;2006 1e kwartaal;77.6;;
5345;52101A Andere opslag;2006 2e kwartaal;77.7;0.2;
5346;52101A Andere opslag;2006 3e kwartaal;77.4;-0.4;
5347;52101A Andere opslag;2006 4e kwartaal;77.6;0.4;
5348;52101A Andere opslag;2006;77.6;;
5349;52101A Andere opslag;2007 1e kwartaal;78.4;0.9;1.0
5350;52101A Andere opslag;2007 2e kwartaal;78.9;0.7;1.6
5351;52101A Andere opslag;2007 3e kwartaal;79.7;1.0;3.1
5352;52101A Andere opslag;2007 4e kwartaal;79.7;0.0;2.6
5353;52101A Andere opslag;2007;79.2;;2.1
5354;52101A Andere opslag;2008 1e kwartaal;82.2;3.1;4.9
5355;52101A Andere opslag;2008 2e kwartaal;82.1;-0.1;4.0
5356;52101A Andere opslag;2008 3e kwartaal;82.2;0.2;3.1
5357;52101A Andere opslag;2008 4e kwartaal;82.0;-0.3;2.8
5358;52101A Andere opslag;2008;82.1;;3.7
5359;52101A Andere opslag;2009 1e kwartaal;83.0;1.2;1.0
5360;52101A Andere opslag;2009 2e kwartaal;82.7;-0.4;0.7
5361;52101A Andere opslag;2009 3e kwartaal;83.2;0.7;1.2
5362;52101A Andere opslag;2009 4e kwartaal;83.3;0.1;1.6
5363;52101A Andere opslag;2009;83.0;;1.1
5364;52101A Andere opslag;2010 1e kwartaal;83.7;0.5;0.9
5365;52101A Andere opslag;2010 2e kwartaal;83.4;-0.4;0.9
5366;52101A Andere opslag;2010 3e kwartaal;83.9;0.6;0.8
5367;52101A Andere opslag;2010 4e kwartaal;83.4;-0.5;0.1
5368;52101A Andere opslag;2010;83.6;;0.7
5369;52101A Andere opslag;2011 1e kwartaal;84.2;1.0;0.6
5370;52101A Andere opslag;2011 2e kwartaal;84.9;0.8;1.8
5371;52101A Andere opslag;2011 3e kwartaal;85.1;0.3;1.5
5372;52101A Andere opslag;2011 4e kwartaal;85.6;0.6;2.6
5373;52101A Andere opslag;2011;85.0;;1.6
5374;52101A Andere opslag;2012 1e kwartaal;86.1;0.6;2.2
5375;52101A Andere opslag;2012 2e kwartaal;85.9;-0.2;1.2
5376;52101A Andere opslag;2012 3e kwartaal;86.5;0.7;1.6
5377;52101A Andere opslag;2012 4e kwartaal;86.3;-0.3;0.8
5378;52101A Andere opslag;2012;86.2;;1.5
5379;52101A Andere opslag;2013 1e kwartaal;87.2;1.1;1.3
5380;52101A Andere opslag;2013 2e kwartaal;87.6;0.5;2.0
5381;52101A Andere opslag;2013 3e kwartaal;87.8;0.2;1.5
5382;52101A Andere opslag;2013 4e kwartaal;87.7;-0.1;1.7
5383;52101A Andere opslag;2013;87.6;;1.6
5384;52101A Andere opslag;2014 1e kwartaal;89.0;1.4;2.0
5385;52101A Andere opslag;2014 2e kwartaal;89.0;0.1;1.6
5386;52101A Andere opslag;2014 3e kwartaal;89.2;0.2;1.6
5387;52101A Andere opslag;2014 4e kwartaal;89.2;0.0;1.6
5388;52101A Andere opslag;2014;89.1;;1.7
5389;52101A Andere opslag;2015 1e kwartaal;89.9;0.8;1.0
5390;52101A Andere opslag;2015 2e kwartaal;89.9;0.1;1.0
5391;52101A Andere opslag;2015 3e kwartaal;89.9;0.0;0.7
5392;52101A Andere opslag;2015 4e kwartaal;90.0;0.2;1.0
5393;52101A Andere opslag;2015;89.9;;0.9
5394;52101A Andere opslag;2016 1e kwartaal;91.2;1.3;1.5
5395;52101A Andere opslag;2016 2e kwartaal;91.5;0.3;1.7
5396;52101A Andere opslag;2016 3e kwartaal;91.5;0.0;1.8
5397;52101A Andere opslag;2016 4e kwartaal;91.5;0.0;1.7
5398;52101A Andere opslag;2016;91.4;;1.7
5399;52101A Andere opslag;2017 1e kwartaal;91.9;0.4;0.8
5400;52101A Andere opslag;2017 2e kwartaal;93.2;1.3;1.8
5401;52101A Andere opslag;2017 3e kwartaal;93.2;0.1;1.9
5402;52101A Andere opslag;2017 4e kwartaal;93.3;0.0;1.9
5403;52101A Andere opslag;2017;92.9;;1.6
5404;52101A Andere opslag;2018 1e kwartaal;95.1;2.0;3.5
5405;52101A Andere opslag;2018 2e kwartaal;95.3;0.2;2.3
5406;52101A Andere opslag;2018 3e kwartaal;95.2;-0.1;2.1
5407;52101A Andere opslag;2018 4e kwartaal;95.3;0.1;2.1
5408;52101A Andere opslag;2018;95.2;;2.5
5409;52101A Andere opslag;2019 1e kwartaal;96.9;1.8;1.9
5410;52101A Andere opslag;2019 2e kwartaal;97.4;0.5;2.2
5411;52101A Andere opslag;2019 3e kwartaal;97.4;0.0;2.4
5412;52101A Andere opslag;2019 4e kwartaal;97.9;0.5;2.8
5413;52101A Andere opslag;2019;97.4;;2.3
5414;52101A Andere opslag;2020 1e kwartaal;99.2;1.3;2.3
5415;52101A Andere opslag;2020 2e kwartaal;98.9;-0.3;1.5
5416;52101A Andere opslag;2020 3e kwartaal;98.7;-0.1;1.3
5417;52101A Andere opslag;2020 4e kwartaal;99.1;0.3;1.2
5418;52101A Andere opslag;2020;99.0;;1.6
5419;52101A Andere opslag;2021 1e kwartaal;99.7;0.6;0.5
5420;52101A Andere opslag;2021 2e kwartaal;99.8;0.2;1.0
5421;52101A Andere opslag;2021 3e kwartaal;99.8;0.0;1.1
5422;52101A Andere opslag;2021 4e kwartaal;100.6;0.8;1.6
5423;52101A Andere opslag;2021;100.0;;1.0
5424;52101A Andere opslag;2022 1e kwartaal;102.5;1.9;2.8
5425;52101A Andere opslag;2022 2e kwartaal;104.3;1.8;4.5
5426;52101A Andere opslag;2022 3e kwartaal;105.7;1.3;5.9
5427;52101A Andere opslag;2022 4e kwartaal;106.7;0.9;6.0
5428;52101A Andere opslag;2022;104.8;;4.8
5429;52101A Andere opslag;2023 1e kwartaal;112.4;5.4;9.7
5430;52101A Andere opslag;2023 2e kwartaal;113.5;1.0;8.8
5431;52101A Andere opslag;2023 3e kwartaal;113.5;0.0;7.4
5432;52101A Andere opslag;2023 4e kwartaal;113.5;0.0;6.4
5433;52101A Andere opslag;2023;113.2;;8.0
5434;52101A Andere opslag;2024 1e kwartaal;117.5;3.5;4.5
5435;52101A Andere opslag;2024 2e kwartaal;117.4;-0.1;3.5
5436;52101A Andere opslag;2024 3e kwartaal;118.2;0.7;4.1
5437;52101A Andere opslag;2024 4e kwartaal;118.0;-0.2;4.0
5438;52101A Andere opslag;2024;117.8;;4.0
5439;522 Vervoerondersteunende diensten;2002 4e kwartaal;;;
5440;522 Vervoerondersteunende diensten;2003 1e kwartaal;;;
5441;522 Vervoerondersteunende diensten;2003 2e kwartaal;;;
5442;522 Vervoerondersteunende diensten;2003 3e kwartaal;;;
5443;522 Vervoerondersteunende diensten;2003 4e kwartaal;;;
5444;522 Vervoerondersteunende diensten;2003;;;
5445;522 Vervoerondersteunende diensten;2004 1e kwartaal;;;
5446;522 Vervoerondersteunende diensten;2004 2e kwartaal;;;
5447;522 Vervoerondersteunende diensten;2004 3e kwartaal;;;
5448;522 Vervoerondersteunende diensten;2004 4e kwartaal;;;
5449;522 Vervoerondersteunende diensten;2004;;;
5450;522 Vervoerondersteunende diensten;2005 1e kwartaal;;;
5451;522 Vervoerondersteunende diensten;2005 2e kwartaal;;;
5452;522 Vervoerondersteunende diensten;2005 3e kwartaal;;;
5453;522 Vervoerondersteunende diensten;2005 4e kwartaal;;;
5454;522 Vervoerondersteunende diensten;2005;;;
5455;522 Vervoerondersteunende diensten;2006 1e kwartaal;;;
5456;522 Vervoerondersteunende diensten;2006 2e kwartaal;;;
5457;522 Vervoerondersteunende diensten;2006 3e kwartaal;;;
5458;522 Vervoerondersteunende diensten;2006 4e kwartaal;;;
5459;522 Vervoerondersteunende diensten;2006;;;
5460;522 Vervoerondersteunende diensten;2007 1e kwartaal;;;
5461;522 Vervoerondersteunende diensten;2007 2e kwartaal;;;
5462;522 Vervoerondersteunende diensten;2007 3e kwartaal;;;
5463;522 Vervoerondersteunende diensten;2007 4e kwartaal;;;
5464;522 Vervoerondersteunende diensten;2007;;;
5465;522 Vervoerondersteunende diensten;2008 1e kwartaal;;;
5466;522 Vervoerondersteunende diensten;2008 2e kwartaal;;;
5467;522 Vervoerondersteunende diensten;2008 3e kwartaal;;;
5468;522 Vervoerondersteunende diensten;2008 4e kwartaal;;;
5469;522 Vervoerondersteunende diensten;2008;;;
5470;522 Vervoerondersteunende diensten;2009 1e kwartaal;;;
5471;522 Vervoerondersteunende diensten;2009 2e kwartaal;;;
5472;522 Vervoerondersteunende diensten;2009 3e kwartaal;;;
5473;522 Vervoerondersteunende diensten;2009 4e kwartaal;;;
5474;522 Vervoerondersteunende diensten;2009;;;
5475;522 Vervoerondersteunende diensten;2010 1e kwartaal;;;
5476;522 Vervoerondersteunende diensten;2010 2e kwartaal;;;
5477;522 Vervoerondersteunende diensten;2010 3e kwartaal;;;
5478;522 Vervoerondersteunende diensten;2010 4e kwartaal;;;
5479;522 Vervoerondersteunende diensten;2010;;;
5480;522 Vervoerondersteunende diensten;2011 1e kwartaal;;;
5481;522 Vervoerondersteunende diensten;2011 2e kwartaal;;;
5482;522 Vervoerondersteunende diensten;2011 3e kwartaal;;;
5483;522 Vervoerondersteunende diensten;2011 4e kwartaal;;;
5484;522 Vervoerondersteunende diensten;2011;;;
5485;522 Vervoerondersteunende diensten;2012 1e kwartaal;;;
5486;522 Vervoerondersteunende diensten;2012 2e kwartaal;;;
5487;522 Vervoerondersteunende diensten;2012 3e kwartaal;;;
5488;522 Vervoerondersteunende diensten;2012 4e kwartaal;;;
5489;522 Vervoerondersteunende diensten;2012;;;
5490;522 Vervoerondersteunende diensten;2013 1e kwartaal;;;
5491;522 Vervoerondersteunende diensten;2013 2e kwartaal;;;
5492;522 Vervoerondersteunende diensten;2013 3e kwartaal;;;
5493;522 Vervoerondersteunende diensten;2013 4e kwartaal;;;
5494;522 Vervoerondersteunende diensten;2013;;;
5495;522 Vervoerondersteunende diensten;2014 1e kwartaal;;;
5496;522 Vervoerondersteunende diensten;2014 2e kwartaal;;;
5497;522 Vervoerondersteunende diensten;2014 3e kwartaal;;;
5498;522 Vervoerondersteunende diensten;2014 4e kwartaal;;;
5499;522 Vervoerondersteunende diensten;2014;;;
5500;522 Vervoerondersteunende diensten;2015 1e kwartaal;;;
5501;522 Vervoerondersteunende diensten;2015 2e kwartaal;;;
5502;522 Vervoerondersteunende diensten;2015 3e kwartaal;;;
5503;522 Vervoerondersteunende diensten;2015 4e kwartaal;;;
5504;522 Vervoerondersteunende diensten;2015;;;
5505;522 Vervoerondersteunende diensten;2016 1e kwartaal;;;
5506;522 Vervoerondersteunende diensten;2016 2e kwartaal;;;
5507;522 Vervoerondersteunende diensten;2016 3e kwartaal;;;
5508;522 Vervoerondersteunende diensten;2016 4e kwartaal;;;
5509;522 Vervoerondersteunende diensten;2016;;;
5510;522 Vervoerondersteunende diensten;2017 1e kwartaal;;;
5511;522 Vervoerondersteunende diensten;2017 2e kwartaal;;;
5512;522 Vervoerondersteunende diensten;2017 3e kwartaal;;;
5513;522 Vervoerondersteunende diensten;2017 4e kwartaal;;;
5514;522 Vervoerondersteunende diensten;2017;;;
5515;522 Vervoerondersteunende diensten;2018 1e kwartaal;;;
5516;522 Vervoerondersteunende diensten;2018 2e kwartaal;;;
5517;522 Vervoerondersteunende diensten;2018 3e kwartaal;;;
5518;522 Vervoerondersteunende diensten;2018 4e kwartaal;;;
5519;522 Vervoerondersteunende diensten;2018;;;
5520;522 Vervoerondersteunende diensten;2019 1e kwartaal;;;
5521;522 Vervoerondersteunende diensten;2019 2e kwartaal;;;
5522;522 Vervoerondersteunende diensten;2019 3e kwartaal;;;
5523;522 Vervoerondersteunende diensten;2019 4e kwartaal;;;
5524;522 Vervoerondersteunende diensten;2019;;;
5525;522 Vervoerondersteunende diensten;2020 1e kwartaal;;;
5526;522 Vervoerondersteunende diensten;2020 2e kwartaal;;;
5527;522 Vervoerondersteunende diensten;2020 3e kwartaal;;;
5528;522 Vervoerondersteunende diensten;2020 4e kwartaal;;;
5529;522 Vervoerondersteunende diensten;2020;;;
5530;522 Vervoerondersteunende diensten;2021 1e kwartaal;99.6;;
5531;522 Vervoerondersteunende diensten;2021 2e kwartaal;100.4;0.8;
5532;522 Vervoerondersteunende diensten;2021 3e kwartaal;100.4;0.0;
5533;522 Vervoerondersteunende diensten;2021 4e kwartaal;99.7;-0.7;
5534;522 Vervoerondersteunende diensten;2021;100.0;;
5535;522 Vervoerondersteunende diensten;2022 1e kwartaal;103.8;4.2;4.3
5536;522 Vervoerondersteunende diensten;2022 2e kwartaal;107.0;3.1;6.6
5537;522 Vervoerondersteunende diensten;2022 3e kwartaal;108.2;1.1;7.8
5538;522 Vervoerondersteunende diensten;2022 4e kwartaal;109.1;0.8;9.4
5539;522 Vervoerondersteunende diensten;2022;107.0;;7.0
5540;522 Vervoerondersteunende diensten;2023 1e kwartaal;113.0;3.6;8.8
5541;522 Vervoerondersteunende diensten;2023 2e kwartaal;114.1;1.0;6.6
5542;522 Vervoerondersteunende diensten;2023 3e kwartaal;114.0;-0.1;5.4
5543;522 Vervoerondersteunende diensten;2023 4e kwartaal;115.5;1.3;5.9
5544;522 Vervoerondersteunende diensten;2023;114.1;;6.6
5545;522 Vervoerondersteunende diensten;2024 1e kwartaal;118.8;2.8;5.1
5546;522 Vervoerondersteunende diensten;2024 2e kwartaal;121.2;2.0;6.2
5547;522 Vervoerondersteunende diensten;2024 3e kwartaal;122.4;1.0;7.4
5548;522 Vervoerondersteunende diensten;2024 4e kwartaal;123.7;1.0;7.1
5549;522 Vervoerondersteunende diensten;2024;121.5;;6.5
5550;5221 Diensten ivm vervoer te land;2002 4e kwartaal;;;
5551;5221 Diensten ivm vervoer te land;2003 1e kwartaal;;;
5552;5221 Diensten ivm vervoer te land;2003 2e kwartaal;;;
5553;5221 Diensten ivm vervoer te land;2003 3e kwartaal;;;
5554;5221 Diensten ivm vervoer te land;2003 4e kwartaal;;;
5555;5221 Diensten ivm vervoer te land;2003;;;
5556;5221 Diensten ivm vervoer te land;2004 1e kwartaal;;;
5557;5221 Diensten ivm vervoer te land;2004 2e kwartaal;;;
5558;5221 Diensten ivm vervoer te land;2004 3e kwartaal;;;
5559;5221 Diensten ivm vervoer te land;2004 4e kwartaal;;;
5560;5221 Diensten ivm vervoer te land;2004;;;
5561;5221 Diensten ivm vervoer te land;2005 1e kwartaal;;;
5562;5221 Diensten ivm vervoer te land;2005 2e kwartaal;;;
5563;5221 Diensten ivm vervoer te land;2005 3e kwartaal;;;
5564;5221 Diensten ivm vervoer te land;2005 4e kwartaal;;;
5565;5221 Diensten ivm vervoer te land;2005;;;
5566;5221 Diensten ivm vervoer te land;2006 1e kwartaal;;;
5567;5221 Diensten ivm vervoer te land;2006 2e kwartaal;;;
5568;5221 Diensten ivm vervoer te land;2006 3e kwartaal;;;
5569;5221 Diensten ivm vervoer te land;2006 4e kwartaal;;;
5570;5221 Diensten ivm vervoer te land;2006;;;
5571;5221 Diensten ivm vervoer te land;2007 1e kwartaal;;;
5572;5221 Diensten ivm vervoer te land;2007 2e kwartaal;;;
5573;5221 Diensten ivm vervoer te land;2007 3e kwartaal;;;
5574;5221 Diensten ivm vervoer te land;2007 4e kwartaal;;;
5575;5221 Diensten ivm vervoer te land;2007;;;
5576;5221 Diensten ivm vervoer te land;2008 1e kwartaal;;;
5577;5221 Diensten ivm vervoer te land;2008 2e kwartaal;;;
5578;5221 Diensten ivm vervoer te land;2008 3e kwartaal;;;
5579;5221 Diensten ivm vervoer te land;2008 4e kwartaal;;;
5580;5221 Diensten ivm vervoer te land;2008;;;
5581;5221 Diensten ivm vervoer te land;2009 1e kwartaal;;;
5582;5221 Diensten ivm vervoer te land;2009 2e kwartaal;;;
5583;5221 Diensten ivm vervoer te land;2009 3e kwartaal;;;
5584;5221 Diensten ivm vervoer te land;2009 4e kwartaal;;;
5585;5221 Diensten ivm vervoer te land;2009;;;
5586;5221 Diensten ivm vervoer te land;2010 1e kwartaal;;;
5587;5221 Diensten ivm vervoer te land;2010 2e kwartaal;;;
5588;5221 Diensten ivm vervoer te land;2010 3e kwartaal;;;
5589;5221 Diensten ivm vervoer te land;2010 4e kwartaal;;;
5590;5221 Diensten ivm vervoer te land;2010;;;
5591;5221 Diensten ivm vervoer te land;2011 1e kwartaal;;;
5592;5221 Diensten ivm vervoer te land;2011 2e kwartaal;;;
5593;5221 Diensten ivm vervoer te land;2011 3e kwartaal;;;
5594;5221 Diensten ivm vervoer te land;2011 4e kwartaal;;;
5595;5221 Diensten ivm vervoer te land;2011;;;
5596;5221 Diensten ivm vervoer te land;2012 1e kwartaal;;;
5597;5221 Diensten ivm vervoer te land;2012 2e kwartaal;;;
5598;5221 Diensten ivm vervoer te land;2012 3e kwartaal;;;
5599;5221 Diensten ivm vervoer te land;2012 4e kwartaal;;;
5600;5221 Diensten ivm vervoer te land;2012;;;
5601;5221 Diensten ivm vervoer te land;2013 1e kwartaal;;;
5602;5221 Diensten ivm vervoer te land;2013 2e kwartaal;;;
5603;5221 Diensten ivm vervoer te land;2013 3e kwartaal;;;
5604;5221 Diensten ivm vervoer te land;2013 4e kwartaal;;;
5605;5221 Diensten ivm vervoer te land;2013;;;
5606;5221 Diensten ivm vervoer te land;2014 1e kwartaal;;;
5607;5221 Diensten ivm vervoer te land;2014 2e kwartaal;;;
5608;5221 Diensten ivm vervoer te land;2014 3e kwartaal;;;
5609;5221 Diensten ivm vervoer te land;2014 4e kwartaal;;;
5610;5221 Diensten ivm vervoer te land;2014;;;
5611;5221 Diensten ivm vervoer te land;2015 1e kwartaal;;;
5612;5221 Diensten ivm vervoer te land;2015 2e kwartaal;;;
5613;5221 Diensten ivm vervoer te land;2015 3e kwartaal;;;
5614;5221 Diensten ivm vervoer te land;2015 4e kwartaal;;;
5615;5221 Diensten ivm vervoer te land;2015;;;
5616;5221 Diensten ivm vervoer te land;2016 1e kwartaal;;;
5617;5221 Diensten ivm vervoer te land;2016 2e kwartaal;;;
5618;5221 Diensten ivm vervoer te land;2016 3e kwartaal;;;
5619;5221 Diensten ivm vervoer te land;2016 4e kwartaal;;;
5620;5221 Diensten ivm vervoer te land;2016;;;
5621;5221 Diensten ivm vervoer te land;2017 1e kwartaal;;;
5622;5221 Diensten ivm vervoer te land;2017 2e kwartaal;;;
5623;5221 Diensten ivm vervoer te land;2017 3e kwartaal;;;
5624;5221 Diensten ivm vervoer te land;2017 4e kwartaal;;;
5625;5221 Diensten ivm vervoer te land;2017;;;
5626;5221 Diensten ivm vervoer te land;2018 1e kwartaal;;;
5627;5221 Diensten ivm vervoer te land;2018 2e kwartaal;;;
5628;5221 Diensten ivm vervoer te land;2018 3e kwartaal;;;
5629;5221 Diensten ivm vervoer te land;2018 4e kwartaal;;;
5630;5221 Diensten ivm vervoer te land;2018;;;
5631;5221 Diensten ivm vervoer te land;2019 1e kwartaal;;;
5632;5221 Diensten ivm vervoer te land;2019 2e kwartaal;;;
5633;5221 Diensten ivm vervoer te land;2019 3e kwartaal;;;
5634;5221 Diensten ivm vervoer te land;2019 4e kwartaal;;;
5635;5221 Diensten ivm vervoer te land;2019;;;
5636;5221 Diensten ivm vervoer te land;2020 1e kwartaal;;;
5637;5221 Diensten ivm vervoer te land;2020 2e kwartaal;;;
5638;5221 Diensten ivm vervoer te land;2020 3e kwartaal;;;
5639;5221 Diensten ivm vervoer te land;2020 4e kwartaal;;;
5640;5221 Diensten ivm vervoer te land;2020;;;
5641;5221 Diensten ivm vervoer te land;2021 1e kwartaal;99.1;;
