ID;Geslacht;Leeftijd;RegioS;DiagnoseIndelingISHMT;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;Dagopnamen_3;DagopnamenPer10000Inwoners_4;KlinischeOpnamen_5;KlinischeOpnamenPer10000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer10000Inwoners_8;GemVerpleegduurPerKlinischeOpname_9
3985;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;1998;50529.0;32.2;274.0;0.2;50255.0;32.0;275818.0;175.6;5.5
3986;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;1999;52392.0;33.0;340.0;0.2;52052.0;32.9;270083.0;170.8;5.1
3987;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2000;55625.0;34.9;289.0;0.2;55336.0;34.7;276844.0;173.8;5.0
3988;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2001;56349.0;35.0;325.0;0.2;56024.0;34.9;278685.0;173.6;5.0
3989;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2002;56824.0;35.2;336.0;0.2;56488.0;35.0;272323.0;168.6;4.8
3990;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2003;57011.0;35.0;344.0;0.2;56667.0;34.9;270072.0;166.5;4.8
3991;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2004;57050.0;35.0;435.0;0.3;56615.0;34.7;261399.0;160.6;4.5
3992;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2005;56856.0;34.7;398.0;0.2;56458.0;34.5;255400.0;156.5;4.5
3993;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2006;57161.0;35.0;369.0;0.2;56792.0;34.7;257406.0;157.5;4.5
3994;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2007;56410.0;34.4;488.0;0.3;55922.0;34.0;247257.0;150.8;4.4
3995;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2008;61076.0;37.0;449.0;0.3;60627.0;36.9;256071.0;155.6;4.1
3996;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2009;63281.0;38.2;393.0;0.2;62888.0;38.0;256704.0;155.3;4.0
3997;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2010;68496.0;41.2;375.0;0.2;68121.0;41.0;268934.0;161.8;3.9
3998;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2011;69525.0;41.7;469.0;0.3;69056.0;41.4;262946.0;157.5;3.7
3999;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;16.2  Ov. aand. uit de perinatale period;2012;70705.0;42.2;947.0;0.6;69758.0;41.5;257360.0;153.6;3.7
4000;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1981;;;;;26909.0;18.8;288325.0;202.3;10.6
4001;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1982;;;;;26862.0;18.7;272977.0;190.8;10.1
4002;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1983;;;;;25660.0;17.8;256608.0;178.6;10.0
4003;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1984;;;;;24727.0;17.1;232364.0;161.1;9.3
4004;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1985;;;;;22998.0;15.8;214264.0;147.8;9.3
4005;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1986;;;;;22122.0;15.1;205132.0;140.6;9.3
4006;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1987;;;;;21526.0;14.6;194375.0;132.5;9.0
4007;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1988;;;;;20288.0;13.6;177177.0;120.0;8.6
4008;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1989;;;;;19381.0;13.1;167276.0;112.5;8.6
4009;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1990;;;;;19413.0;13.0;168732.0;112.8;8.6
4010;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1991;;;;;18803.0;12.5;156324.0;103.6;8.3
4011;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1992;;;;;18141.0;11.8;151016.0;99.5;8.3
4012;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1993;25645.0;16.7;8484.0;5.5;17161.0;11.1;143432.0;93.8;8.3
4013;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1994;25876.0;16.7;9270.0;6.0;16606.0;10.8;140523.0;91.3;8.5
4014;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1995;24833.0;16.1;8858.0;5.6;15975.0;10.3;137908.0;89.1;8.6
4015;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1996;24880.0;16.0;9171.0;5.9;15709.0;10.1;128750.0;82.9;8.1
4016;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1997;24541.0;15.6;9179.0;5.9;15362.0;9.8;127387.0;81.5;8.3
4017;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1998;23938.0;15.1;9427.0;6.0;14511.0;9.1;113483.0;72.1;7.8
4018;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;1999;23061.0;14.6;9669.0;6.0;13392.0;8.5;101752.0;64.3;7.5
4019;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2000;23900.0;15.0;9955.0;6.3;13945.0;8.8;102914.0;64.5;7.4
4020;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2001;23795.0;14.8;10440.0;6.5;13355.0;8.3;99453.0;62.0;7.4
4021;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2002;24560.0;15.1;10905.0;6.8;13655.0;8.5;99563.0;61.7;7.3
4022;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2003;24595.0;15.1;11243.0;6.9;13352.0;8.1;94845.0;58.5;7.0
4023;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2004;26053.0;16.0;12183.0;7.5;13870.0;8.5;95069.0;58.4;6.9
4024;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2005;24862.0;15.1;11379.0;7.0;13483.0;8.3;91498.0;56.0;6.8
4025;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2006;23809.0;14.6;10729.0;6.5;13080.0;8.0;89427.0;54.7;6.8
4026;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2007;24101.0;14.6;11321.0;6.9;12780.0;7.8;83038.0;50.7;6.5
4027;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2008;23663.0;14.3;11706.0;7.0;11957.0;7.3;76331.0;46.4;6.4
4028;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2009;25545.0;15.5;12312.0;7.4;13233.0;8.0;83765.0;50.7;6.3
4029;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2010;27074.0;16.2;13347.0;8.0;13727.0;8.3;83615.0;50.2;6.0
4030;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2011;26876.0;16.1;12854.0;7.6;14022.0;8.3;85831.0;51.4;6.0
4031;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Cong. afw., misvormingen, chrom.afw.;2012;26286.0;15.6;13183.0;7.9;13103.0;7.8;81286.0;48.5;6.1
4032;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1981;;;;;78107.0;54.7;952185.0;668.4;12.1
4033;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1982;;;;;79325.0;55.4;912005.0;637.2;11.5
4034;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1983;;;;;80221.0;55.7;893044.0;621.5;11.1
4035;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1984;;;;;81554.0;56.5;877790.0;608.4;10.8
4036;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1985;;;;;82247.0;56.7;868433.0;599.2;10.6
4037;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1986;;;;;83288.0;57.0;868719.0;596.0;10.3
4038;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1987;;;;;78366.0;53.4;777435.0;530.0;9.8
4039;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1988;;;;;81910.0;55.5;804282.0;544.9;9.8
4040;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1989;;;;;93753.0;63.0;901425.0;607.0;9.6
4041;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1990;;;;;83886.0;56.0;774373.0;517.7;9.1
4042;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1991;;;;;84501.0;56.0;764001.0;507.0;9.0
4043;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1992;;;;;81214.0;53.5;702292.0;462.5;8.6
4044;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1993;104559.0;68.4;21877.0;14.3;82682.0;54.0;687260.0;449.5;8.3
4045;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1994;110959.0;72.0;22773.0;14.8;88186.0;57.2;709082.0;460.8;8.0
4046;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1995;113055.0;73.0;24161.0;15.6;88894.0;57.5;687905.0;445.1;7.6
4047;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1996;115118.0;74.0;25118.0;16.2;90000.0;58.0;679000.0;437.2;7.5
4048;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1997;130601.0;83.6;33459.0;21.3;97142.0;62.2;713449.0;457.0;7.3
4049;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1998;140613.0;89.5;40332.0;25.7;100281.0;63.7;729693.0;464.5;7.3
4050;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;1999;153511.0;97.0;44163.0;27.8;109348.0;69.1;764400.0;483.3;7.0
4051;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2000;142068.0;89.1;45872.0;28.7;96196.0;60.4;648048.0;406.8;6.6
4052;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2001;147818.0;92.0;51575.0;32.0;96243.0;60.0;614505.0;383.0;6.4
4053;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2002;173673.0;107.5;65400.0;40.5;108273.0;67.0;652666.0;404.2;6.0
4054;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2003;204454.0;126.0;80695.0;49.7;123759.0;76.3;711304.0;438.3;5.6
4055;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2004;231008.0;141.8;89549.0;55.0;141459.0;86.9;733019.0;450.2;5.1
4056;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2005;262169.0;160.6;106213.0;65.0;155956.0;95.5;810320.0;496.6;5.1
4057;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2006;313486.0;191.8;147149.0;90.0;166337.0;101.8;790704.0;483.7;4.8
4058;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2007;338067.0;206.3;158813.0;97.0;179254.0;109.4;823033.0;502.5;4.5
4059;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2008;349226.0;212.3;145217.0;88.3;204009.0;124.0;920124.0;559.4;4.5
4060;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2009;339539.0;205.3;141830.0;85.8;197709.0;119.5;796773.0;482.0;4.0
4061;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2010;348823.0;209.8;142698.0;85.9;206125.0;124.0;764268.0;460.0;3.7
4062;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2011;411014.0;246.1;190932.0;114.4;220082.0;131.8;722972.0;433.1;3.2
4063;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;Totaal sympt., bevindingen, labuitslagen;2012;419555.0;250.3;205200.0;122.5;214355.0;127.9;707111.0;422.1;3.2
4064;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1981;;;;;6222.0;4.4;46399.0;32.5;7.5
4065;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1982;;;;;6944.0;4.9;50755.0;35.5;7.3
4066;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1983;;;;;7568.0;5.3;50981.0;35.5;6.6
4067;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1984;;;;;8125.0;5.5;53791.0;37.2;6.5
4068;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1985;;;;;9267.0;6.4;57335.0;39.5;6.1
4069;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1986;;;;;10387.0;7.0;62208.0;42.7;6.0
4070;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1987;;;;;10675.0;7.3;60067.0;41.0;5.5
4071;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1988;;;;;10626.0;7.1;60264.0;40.7;5.6
4072;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1989;;;;;11493.0;7.6;62967.0;42.4;5.5
4073;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1990;;;;;12261.0;8.1;64695.0;43.2;5.3
4074;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1991;;;;;13123.0;8.6;68304.0;45.2;5.1
4075;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1992;;;;;13488.0;8.8;67534.0;44.5;5.0
4076;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1993;16180.0;10.6;1371.0;0.8;14809.0;9.6;71041.0;46.5;4.8
4077;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1994;18070.0;11.6;1658.0;1.1;16412.0;10.6;75543.0;49.0;4.5
4078;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1995;19906.0;12.8;2212.0;1.3;17694.0;11.3;79026.0;51.0;4.5
4079;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1996;20433.0;13.1;2134.0;1.3;18299.0;11.8;79421.0;51.0;4.3
4080;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1997;23289.0;14.8;3091.0;2.0;20198.0;12.8;84794.0;54.2;4.1
4081;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1998;24698.0;15.6;3601.0;2.2;21097.0;13.3;86505.0;55.0;4.0
4082;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;1999;25206.0;15.8;3860.0;2.4;21346.0;13.5;83354.0;52.7;3.9
4083;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2000;25582.0;16.1;4366.0;2.7;21216.0;13.3;78564.0;49.2;3.7
4084;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2001;26713.0;16.6;5086.0;3.2;21627.0;13.5;77136.0;48.0;3.5
4085;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2002;30408.0;18.7;5038.0;3.0;25370.0;15.6;83463.0;51.7;3.2
4086;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2003;35754.0;22.0;6594.0;4.0;29160.0;18.0;87227.0;53.7;3.0
4087;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2004;45038.0;27.7;9067.0;5.5;35971.0;22.1;100903.0;62.0;2.7
4088;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2005;49945.0;30.6;11840.0;7.3;38105.0;23.3;101450.0;62.2;2.7
4089;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2006;57450.0;35.0;14385.0;8.8;43065.0;26.2;110768.0;67.8;2.5
4090;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2007;62765.0;38.2;17210.0;10.5;45555.0;27.7;111871.0;68.3;2.5
4091;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2008;67902.0;41.2;16749.0;10.1;51153.0;31.1;115076.0;70.0;2.2
4092;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2009;71925.0;43.5;15932.0;9.6;55993.0;33.9;115316.0;69.8;2.0
4093;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2010;78167.0;47.0;17476.0;10.5;60691.0;36.5;118080.0;71.0;1.8
4094;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2011;86848.0;52.0;20833.0;12.5;66015.0;39.5;121435.0;72.8;1.7
4095;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.1  Pijn in keel en borst;2012;91051.0;54.2;30842.0;18.3;60209.0;35.9;112888.0;67.4;1.8
4096;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1981;;;;;19699.0;13.8;181204.0;127.1;9.1
4097;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1982;;;;;20148.0;14.1;175473.0;122.5;8.6
4098;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1983;;;;;20284.0;14.1;168218.0;117.0;8.3
4099;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1984;;;;;19504.0;13.5;158128.0;109.5;8.1
4100;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1985;;;;;19842.0;13.6;154048.0;106.3;7.8
4101;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1986;;;;;17597.0;12.1;133817.0;91.8;7.5
4102;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1987;;;;;16591.0;11.3;123023.0;83.9;7.4
4103;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1988;;;;;16389.0;11.1;118703.0;80.4;7.1
4104;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1989;;;;;16316.0;11.0;116108.0;78.1;7.0
4105;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1990;;;;;15062.0;10.1;105633.0;70.5;7.0
4106;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1991;;;;;14336.0;9.5;99140.0;65.8;6.9
4107;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1992;;;;;14973.0;9.8;99794.0;65.6;6.6
4108;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1993;19241.0;12.6;5093.0;3.2;14148.0;9.3;95560.0;62.5;6.8
4109;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1994;19415.0;12.6;4946.0;3.2;14469.0;9.3;93710.0;60.9;6.5
4110;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1995;19701.0;12.6;5408.0;3.5;14293.0;9.1;91652.0;59.2;6.4
4111;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1996;20276.0;13.1;5564.0;3.5;14712.0;9.5;90570.0;58.2;6.1
4112;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1997;20219.0;13.0;5399.0;3.5;14820.0;9.5;90705.0;58.0;6.0
4113;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1998;20039.0;12.8;5859.0;3.7;14180.0;9.0;84837.0;54.0;6.0
4114;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;1999;19491.0;12.3;6025.0;3.7;13466.0;8.5;77717.0;49.0;5.8
4115;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2000;19777.0;12.3;7191.0;4.5;12586.0;7.9;67908.0;42.5;5.4
4116;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2001;18606.0;11.6;6942.0;4.3;11664.0;7.3;61241.0;38.2;5.3
4117;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2002;21988.0;13.6;9059.0;5.5;12929.0;8.0;62013.0;38.4;4.8
4118;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2003;23782.0;14.6;9830.0;6.0;13952.0;8.6;66614.0;41.0;4.8
4119;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2004;27381.0;16.7;11305.0;6.9;16076.0;9.8;74672.0;45.9;4.5
4120;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2005;29750.0;18.2;13280.0;8.1;16470.0;10.1;74863.0;45.9;4.5
4121;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2006;31656.0;19.3;13973.0;8.5;17683.0;10.8;77957.0;47.7;4.4
4122;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2007;33852.0;20.7;15624.0;9.5;18228.0;11.1;74362.0;45.4;4.0
4123;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2008;37886.0;23.0;17433.0;10.6;20453.0;12.3;77334.0;47.0;3.7
4124;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2009;39879.0;24.1;19247.0;11.6;20632.0;12.5;74276.0;44.9;3.5
4125;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2010;41645.0;25.1;20676.0;12.3;20969.0;12.6;72270.0;43.5;3.4
4126;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2011;45567.0;27.2;22800.0;13.6;22767.0;13.6;72464.0;43.4;3.2
4127;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.2  Pijn in buik en bekken;2012;45232.0;27.0;22824.0;13.6;22408.0;13.3;71127.0;42.5;3.2
4128;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.3  Onbekende n.g. oorzaken van ziekte;1981;;;;;13039.0;9.1;187435.0;131.6;14.3
4129;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.3  Onbekende n.g. oorzaken van ziekte;1982;;;;;11638.0;8.1;148838.0;104.0;12.8
4130;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.3  Onbekende n.g. oorzaken van ziekte;1983;;;;;10655.0;7.4;141360.0;98.4;13.3
4131;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.3  Onbekende n.g. oorzaken van ziekte;1984;;;;;12556.0;8.6;158134.0;109.5;12.6
4132;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.3  Onbekende n.g. oorzaken van ziekte;1985;;;;;10783.0;7.4;147965.0;102.0;13.6
4133;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.3  Onbekende n.g. oorzaken van ziekte;1986;;;;;11221.0;7.6;151444.0;103.9;13.5
4134;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.3  Onbekende n.g. oorzaken van ziekte;1987;;;;;9586.0;6.5;123683.0;84.3;12.8
4135;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.3  Onbekende n.g. oorzaken van ziekte;1988;;;;;10878.0;7.4;137957.0;93.5;12.6
4136;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;18.3  Onbekende n.g. oorzaken van ziekte;1989;;;;;22134.0;14.8;251024.0;169.0;11.3
