ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;ProductieBasisprijzen_1;IntermediairVerbruik_2;BrutoToegevoegdeWaardeBasisprijzen_3;BeloningVanWerknemers_4;NietProductgebondenBelastingen_5;NietProductgebondenSubsidies_6;ExploitatieoverschotBruto_7;ArbeidsvolumeWerkzamePersonen_8;ArbeidsvolumeWerknemers_9
416;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2012;3263.0;2056.0;1206.0;654.0;14.0;24.0;562.0;14.8;11.8
417;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2013;3111.0;1925.0;1186.0;627.0;16.0;23.0;567.0;14.1;11.2
418;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2014;3234.0;1989.0;1245.0;620.0;18.0;24.0;632.0;13.8;10.8
419;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2015;3174.0;1877.0;1297.0;622.0;17.0;22.0;681.0;13.9;10.9
420;A-U Alle economische activiteiten;Overig Groningen (CR);1995;15757.0;6391.0;9366.0;3820.0;73.0;34.0;5507.0;146.5;120.4
421;A-U Alle economische activiteiten;Overig Groningen (CR);1996;17516.0;6956.0;10560.0;3905.0;75.0;47.0;6627.0;146.9;121.1
422;A-U Alle economische activiteiten;Overig Groningen (CR);1997;17992.0;7394.0;10598.0;4065.0;75.0;57.0;6515.0;150.3;124.6
423;A-U Alle economische activiteiten;Overig Groningen (CR);1998;18350.0;7886.0;10464.0;4320.0;77.0;71.0;6138.0;152.8;127.9
424;A-U Alle economische activiteiten;Overig Groningen (CR);1999;18226.0;8089.0;10137.0;4619.0;85.0;84.0;5517.0;154.4;130.3
425;A-U Alle economische activiteiten;Overig Groningen (CR);2000;20361.0;8854.0;11507.0;4984.0;91.0;83.0;6515.0;156.9;133.4
426;A-U Alle economische activiteiten;Overig Groningen (CR);2001;22860.0;9529.0;13331.0;5315.0;101.0;94.0;8009.0;157.4;135.3
427;A-U Alle economische activiteiten;Overig Groningen (CR);2002;23129.0;9470.0;13659.0;5603.0;105.0;95.0;8046.0;157.3;135.5
428;A-U Alle economische activiteiten;Overig Groningen (CR);2003;23965.0;9497.0;14468.0;5801.0;105.0;92.0;8654.0;156.7;134.7
429;A-U Alle economische activiteiten;Overig Groningen (CR);2004;24441.0;9527.0;14914.0;5955.0;108.0;104.0;8955.0;156.0;133.9
430;A-U Alle economische activiteiten;Overig Groningen (CR);2005;27047.0;10829.0;16218.0;5964.0;118.0;93.0;10229.0;155.0;131.8
431;A-U Alle economische activiteiten;Overig Groningen (CR);2006;29982.0;11317.0;18665.0;6163.0;120.0;100.0;12482.0;157.2;133.5
432;A-U Alle economische activiteiten;Overig Groningen (CR);2007;30020.0;11703.0;18317.0;6380.0;120.0;125.0;11942.0;158.3;133.5
433;A-U Alle economische activiteiten;Overig Groningen (CR);2008;35517.0;12718.0;22799.0;6715.0;128.0;141.0;16097.0;161.1;136.3
434;A-U Alle economische activiteiten;Overig Groningen (CR);2009;32551.0;12374.0;20177.0;6897.0;138.0;173.0;13315.0;160.0;135.2
435;A-U Alle economische activiteiten;Overig Groningen (CR);2010;35045.0;12960.0;22085.0;6803.0;137.0;213.0;15357.0;158.2;133.6
436;A-U Alle economische activiteiten;Overig Groningen (CR);2011;35705.0;12992.0;22713.0;6868.0;146.0;198.0;15897.0;157.6;132.0
437;A-U Alle economische activiteiten;Overig Groningen (CR);2012;37738.0;12986.0;24751.0;7001.0;141.0;182.0;17791.0;157.0;131.2
438;A-U Alle economische activiteiten;Overig Groningen (CR);2013;39830.0;13598.0;26232.0;7144.0;165.0;175.0;19098.0;157.2;131.1
439;A-U Alle economische activiteiten;Overig Groningen (CR);2014;36330.0;14001.0;22330.0;7199.0;212.0;170.0;15089.0;156.6;130.2
440;A-U Alle economische activiteiten;Overig Groningen (CR);2015;33289.0;13940.0;19349.0;7262.0;185.0;168.0;12071.0;157.6;130.7
441;A-U Alle economische activiteiten;Noord-Friesland (CR);1995;9510.0;4730.0;4780.0;2606.0;53.0;20.0;2141.0;105.4;80.2
442;A-U Alle economische activiteiten;Noord-Friesland (CR);1996;10020.0;5124.0;4896.0;2663.0;54.0;31.0;2210.0;106.9;81.6
443;A-U Alle economische activiteiten;Noord-Friesland (CR);1997;10543.0;5411.0;5132.0;2781.0;54.0;37.0;2334.0;108.1;83.1
444;A-U Alle economische activiteiten;Noord-Friesland (CR);1998;11321.0;5725.0;5596.0;2981.0;58.0;47.0;2604.0;111.6;86.1
445;A-U Alle economische activiteiten;Noord-Friesland (CR);1999;11451.0;5837.0;5614.0;3148.0;63.0;56.0;2459.0;113.5;88.1
446;A-U Alle economische activiteiten;Noord-Friesland (CR);2000;12375.0;6263.0;6112.0;3331.0;65.0;53.0;2769.0;112.5;88.2
447;A-U Alle economische activiteiten;Noord-Friesland (CR);2001;13272.0;6659.0;6613.0;3519.0;73.0;61.0;3082.0;111.7;88.7
448;A-U Alle economische activiteiten;Noord-Friesland (CR);2002;13516.0;6801.0;6715.0;3702.0;76.0;61.0;2998.0;113.0;90.1
449;A-U Alle economische activiteiten;Noord-Friesland (CR);2003;13746.0;6793.0;6953.0;3857.0;77.0;61.0;3080.0;114.0;91.0
450;A-U Alle economische activiteiten;Noord-Friesland (CR);2004;13867.0;6916.0;6951.0;3925.0;79.0;70.0;3017.0;113.4;89.9
451;A-U Alle economische activiteiten;Noord-Friesland (CR);2005;14587.0;7343.0;7244.0;4006.0;85.0;62.0;3215.0;114.2;90.0
452;A-U Alle economische activiteiten;Noord-Friesland (CR);2006;15078.0;7496.0;7582.0;4056.0;85.0;67.0;3508.0;113.5;89.2
453;A-U Alle economische activiteiten;Noord-Friesland (CR);2007;16187.0;8138.0;8049.0;4294.0;89.0;84.0;3750.0;116.4;91.4
454;A-U Alle economische activiteiten;Noord-Friesland (CR);2008;16990.0;8549.0;8441.0;4469.0;92.0;93.0;3973.0;115.5;90.6
455;A-U Alle economische activiteiten;Noord-Friesland (CR);2009;16707.0;8419.0;8288.0;4513.0;99.0;112.0;3788.0;113.4;89.1
456;A-U Alle economische activiteiten;Noord-Friesland (CR);2010;16509.0;8142.0;8367.0;4510.0;105.0;120.0;3871.0;113.4;88.8
457;A-U Alle economische activiteiten;Noord-Friesland (CR);2011;17262.0;8479.0;8782.0;4572.0;107.0;120.0;4224.0;112.8;87.3
458;A-U Alle economische activiteiten;Noord-Friesland (CR);2012;16844.0;8033.0;8812.0;4553.0;110.0;107.0;4256.0;111.3;85.6
459;A-U Alle economische activiteiten;Noord-Friesland (CR);2013;16728.0;7882.0;8846.0;4549.0;120.0;101.0;4279.0;110.2;84.2
460;A-U Alle economische activiteiten;Noord-Friesland (CR);2014;16886.0;8269.0;8617.0;4496.0;154.0;93.0;4059.0;106.6;81.2
461;A-U Alle economische activiteiten;Noord-Friesland (CR);2015;16900.0;8342.0;8558.0;4491.0;133.0;91.0;4025.0;107.0;81.2
462;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1995;2521.0;1359.0;1162.0;641.0;15.0;7.0;513.0;32.4;21.0
463;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1996;2647.0;1426.0;1221.0;674.0;15.0;10.0;542.0;34.1;22.2
464;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1997;2879.0;1578.0;1301.0;704.0;15.0;12.0;594.0;35.9;22.8
465;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1998;2977.0;1616.0;1361.0;756.0;16.0;15.0;604.0;36.5;23.5
466;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1999;3164.0;1690.0;1474.0;827.0;18.0;19.0;648.0;37.8;24.7
467;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2000;3416.0;1827.0;1589.0;893.0;19.0;17.0;694.0;37.0;25.0
468;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2001;3704.0;2014.0;1690.0;947.0;22.0;20.0;741.0;33.9;24.5
469;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2002;3762.0;2020.0;1742.0;994.0;22.0;20.0;746.0;34.2;24.9
470;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2003;3917.0;2060.0;1857.0;1038.0;23.0;20.0;816.0;34.5;25.0
471;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2004;4020.0;2126.0;1894.0;1052.0;23.0;23.0;842.0;34.6;24.9
472;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2005;4176.0;2208.0;1968.0;1073.0;25.0;20.0;890.0;35.4;25.4
473;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2006;4168.0;2153.0;2015.0;1079.0;24.0;22.0;934.0;34.8;25.0
474;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2007;4683.0;2442.0;2241.0;1163.0;25.0;27.0;1080.0;36.0;26.1
475;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2008;4922.0;2602.0;2320.0;1228.0;28.0;31.0;1095.0;36.4;26.3
476;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2009;4692.0;2469.0;2223.0;1248.0;31.0;37.0;981.0;35.5;25.8
477;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2010;4771.0;2595.0;2176.0;1248.0;33.0;38.0;933.0;35.2;25.9
478;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2011;4802.0;2645.0;2157.0;1240.0;32.0;37.0;922.0;34.8;25.1
479;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2012;4796.0;2656.0;2139.0;1266.0;32.0;33.0;874.0;34.8;25.1
480;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2013;4762.0;2621.0;2141.0;1252.0;35.0;33.0;887.0;34.2;24.5
481;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2014;5798.0;3117.0;2681.0;1502.0;58.0;38.0;1159.0;41.7;29.0
482;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2015;5991.0;3238.0;2754.0;1506.0;52.0;37.0;1233.0;42.0;29.2
483;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1995;5208.0;2799.0;2409.0;1409.0;31.0;15.0;984.0;58.9;45.3
484;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1996;5526.0;2996.0;2530.0;1463.0;32.0;22.0;1057.0;60.5;46.6
485;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1997;5976.0;3303.0;2673.0;1530.0;31.0;27.0;1139.0;60.7;46.9
486;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1998;6535.0;3619.0;2916.0;1667.0;33.0;34.0;1250.0;63.9;49.7
487;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1999;7065.0;3879.0;3186.0;1843.0;37.0;42.0;1348.0;67.1;52.5
488;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2000;7866.0;4348.0;3518.0;2040.0;40.0;41.0;1479.0;69.7;55.1
489;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2001;8761.0;5079.0;3682.0;2182.0;46.0;48.0;1502.0;70.0;56.0
490;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2002;8709.0;4999.0;3710.0;2225.0;47.0;47.0;1485.0;69.3;55.6
491;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2003;8411.0;4602.0;3809.0;2290.0;46.0;45.0;1518.0;68.2;54.4
492;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2004;8685.0;4768.0;3917.0;2343.0;48.0;49.0;1575.0;68.8;55.2
493;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2005;9118.0;4973.0;4145.0;2388.0;52.0;45.0;1750.0;69.4;55.4
494;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2006;9756.0;5245.0;4511.0;2521.0;53.0;50.0;1987.0;71.6;56.8
495;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2007;10408.0;5561.0;4847.0;2670.0;54.0;61.0;2184.0;72.6;57.9
496;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2008;10658.0;5746.0;4912.0;2801.0;57.0;71.0;2125.0;74.7;59.7
497;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2009;10504.0;5668.0;4836.0;2854.0;63.0;86.0;2005.0;72.7;58.0
498;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2010;10625.0;5601.0;5024.0;2943.0;71.0;117.0;2128.0;75.3;59.6
499;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2011;11533.0;6155.0;5378.0;3150.0;72.0;128.0;2284.0;78.3;62.0
500;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2012;11631.0;6246.0;5384.0;3167.0;71.0;112.0;2259.0;77.3;61.1
501;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2013;11463.0;6185.0;5278.0;3083.0;76.0;71.0;2190.0;75.0;58.6
502;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2014;11062.0;5891.0;5172.0;2936.0;90.0;60.0;2206.0;69.4;54.6
503;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2015;11304.0;6156.0;5148.0;2940.0;79.0;58.0;2187.0;70.4;55.4
504;A-U Alle economische activiteiten;Noord-Drenthe (CR);1995;4295.0;1876.0;2419.0;1459.0;26.0;11.0;945.0;55.8;45.4
505;A-U Alle economische activiteiten;Noord-Drenthe (CR);1996;4614.0;2092.0;2522.0;1513.0;27.0;16.0;998.0;57.1;46.3
506;A-U Alle economische activiteiten;Noord-Drenthe (CR);1997;4974.0;2318.0;2656.0;1590.0;28.0;21.0;1059.0;58.6;47.7
507;A-U Alle economische activiteiten;Noord-Drenthe (CR);1998;5648.0;2695.0;2953.0;1763.0;31.0;29.0;1188.0;63.4;51.1
508;A-U Alle economische activiteiten;Noord-Drenthe (CR);1999;5874.0;2793.0;3081.0;1834.0;34.0;34.0;1247.0;63.4;51.2
509;A-U Alle economische activiteiten;Noord-Drenthe (CR);2000;6313.0;2989.0;3324.0;1945.0;36.0;33.0;1376.0;63.0;51.3
510;A-U Alle economische activiteiten;Noord-Drenthe (CR);2001;6857.0;3277.0;3580.0;2106.0;40.0;38.0;1472.0;65.5;54.0
511;A-U Alle economische activiteiten;Noord-Drenthe (CR);2002;7108.0;3419.0;3689.0;2250.0;42.0;38.0;1435.0;66.0;54.8
512;A-U Alle economische activiteiten;Noord-Drenthe (CR);2003;7212.0;3400.0;3812.0;2356.0;43.0;38.0;1451.0;64.7;53.7
513;A-U Alle economische activiteiten;Noord-Drenthe (CR);2004;7272.0;3411.0;3861.0;2413.0;44.0;43.0;1447.0;65.1;53.9
514;A-U Alle economische activiteiten;Noord-Drenthe (CR);2005;7693.0;3568.0;4125.0;2428.0;48.0;38.0;1687.0;65.0;53.4
515;A-U Alle economische activiteiten;Noord-Drenthe (CR);2006;7688.0;3534.0;4154.0;2464.0;48.0;41.0;1683.0;65.0;52.7
516;A-U Alle economische activiteiten;Noord-Drenthe (CR);2007;8273.0;3822.0;4451.0;2618.0;50.0;57.0;1840.0;66.7;54.3
517;A-U Alle economische activiteiten;Noord-Drenthe (CR);2008;8666.0;4036.0;4630.0;2804.0;52.0;65.0;1839.0;68.4;55.9
518;A-U Alle economische activiteiten;Noord-Drenthe (CR);2009;8516.0;4027.0;4489.0;2808.0;56.0;75.0;1700.0;68.0;55.4
519;A-U Alle economische activiteiten;Noord-Drenthe (CR);2010;8528.0;3962.0;4566.0;2734.0;59.0;77.0;1849.0;67.7;55.0
520;A-U Alle economische activiteiten;Noord-Drenthe (CR);2011;8810.0;4227.0;4583.0;2791.0;61.0;75.0;1807.0;67.5;54.5
521;A-U Alle economische activiteiten;Noord-Drenthe (CR);2012;8749.0;4088.0;4661.0;2784.0;61.0;70.0;1887.0;66.3;53.1
522;A-U Alle economische activiteiten;Noord-Drenthe (CR);2013;8618.0;4023.0;4595.0;2743.0;67.0;68.0;1853.0;64.7;51.5
523;A-U Alle economische activiteiten;Noord-Drenthe (CR);2014;8879.0;4138.0;4741.0;2808.0;87.0;66.0;1912.0;64.8;51.4
524;A-U Alle economische activiteiten;Noord-Drenthe (CR);2015;9067.0;4215.0;4852.0;2827.0;78.0;65.0;2012.0;65.3;51.7
525;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);1995;4844.0;2304.0;2540.0;1208.0;25.0;9.0;1316.0;48.2;38.1
526;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);1996;5109.0;2535.0;2574.0;1245.0;25.0;16.0;1320.0;48.8;38.8
527;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);1997;5254.0;2599.0;2655.0;1294.0;25.0;18.0;1354.0;50.8;40.4
528;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);1998;5624.0;2787.0;2837.0;1443.0;27.0;24.0;1391.0;54.9;44.0
529;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);1999;5913.0;2993.0;2920.0;1567.0;30.0;30.0;1353.0;56.8;45.9
530;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2000;6544.0;3351.0;3193.0;1668.0;32.0;29.0;1522.0;56.4;46.0
531;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2001;6997.0;3573.0;3424.0;1766.0;36.0;34.0;1656.0;57.1;46.5
532;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2002;7050.0;3526.0;3524.0;1882.0;38.0;33.0;1637.0;59.2;48.0
533;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2003;6915.0;3415.0;3500.0;1844.0;37.0;32.0;1651.0;56.5;45.4
534;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2004;7126.0;3661.0;3465.0;1887.0;38.0;37.0;1577.0;55.2;44.5
535;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2005;7240.0;3594.0;3646.0;1892.0;40.0;31.0;1745.0;56.1;45.0
536;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2006;7784.0;3891.0;3893.0;1967.0;41.0;36.0;1921.0;57.8;46.2
537;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2007;8625.0;4327.0;4298.0;2129.0;43.0;49.0;2175.0;59.4;47.3
538;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2008;8773.0;4393.0;4380.0;2303.0;45.0;52.0;2084.0;60.4;48.3
539;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2009;7947.0;3882.0;4065.0;2209.0;50.0;62.0;1868.0;56.7;45.2
540;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2010;7843.0;3940.0;3903.0;2079.0;51.0;59.0;1833.0;54.0;42.7
541;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2011;8254.0;4266.0;3988.0;2122.0;51.0;58.0;1873.0;54.2;42.5
542;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2012;8496.0;4488.0;4008.0;2146.0;52.0;50.0;1860.0;53.4;41.8
543;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2013;8381.0;4367.0;4015.0;2130.0;57.0;48.0;1876.0;52.2;40.7
544;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2014;8233.0;4208.0;4024.0;2158.0;69.0;45.0;1843.0;52.2;40.6
545;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2015;8010.0;4052.0;3958.0;2156.0;61.0;49.0;1790.0;52.6;40.8
546;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);1995;4235.0;2186.0;2049.0;1191.0;26.0;10.0;842.0;50.8;39.6
547;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);1996;4480.0;2344.0;2136.0;1251.0;26.0;16.0;875.0;52.8;41.1
548;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);1997;4930.0;2654.0;2276.0;1338.0;27.0;20.0;931.0;54.1;42.2
549;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);1998;4401.0;2291.0;2110.0;1229.0;23.0;20.0;878.0;47.1;37.6
550;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);1999;4391.0;2213.0;2178.0;1293.0;25.0;23.0;883.0;47.6;38.0
551;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2000;4763.0;2418.0;2345.0;1404.0;26.0;23.0;938.0;48.5;39.0
552;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2001;4993.0;2563.0;2430.0;1483.0;29.0;25.0;943.0;48.1;39.2
553;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2002;5221.0;2615.0;2606.0;1648.0;31.0;26.0;953.0;49.3;40.2
554;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2003;5330.0;2639.0;2691.0;1700.0;31.0;25.0;985.0;49.8;40.8
555;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2004;5567.0;2845.0;2722.0;1666.0;32.0;29.0;1053.0;48.9;39.8
556;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2005;5995.0;3127.0;2868.0;1691.0;34.0;26.0;1169.0;49.3;40.1
557;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2006;6230.0;3190.0;3040.0;1742.0;34.0;28.0;1292.0;49.9;40.2
558;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2007;6684.0;3491.0;3193.0;1837.0;36.0;35.0;1355.0;50.3;40.4
559;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2008;6991.0;3647.0;3344.0;2005.0;39.0;40.0;1340.0;52.9;42.8
560;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2009;6358.0;3161.0;3197.0;1955.0;41.0;47.0;1248.0;50.2;40.4
561;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2010;6630.0;3388.0;3242.0;1943.0;43.0;48.0;1303.0;49.7;40.0
562;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2011;7189.0;3776.0;3413.0;2033.0;46.0;48.0;1382.0;50.8;40.7
563;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2012;7178.0;3806.0;3373.0;2053.0;44.0;44.0;1320.0;50.1;40.1
564;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2013;7168.0;3806.0;3362.0;2045.0;48.0;43.0;1312.0;49.2;39.2
565;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2014;7445.0;3943.0;3501.0;2105.0;60.0;41.0;1377.0;50.0;39.8
566;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2015;7450.0;3924.0;3526.0;2068.0;55.0;37.0;1440.0;49.5;39.2
567;A-U Alle economische activiteiten;Noord-Overijssel (CR);1995;10859.0;5446.0;5413.0;3134.0;62.0;26.0;2243.0;126.8;101.8
568;A-U Alle economische activiteiten;Noord-Overijssel (CR);1996;11290.0;5741.0;5549.0;3205.0;63.0;40.0;2321.0;127.3;101.9
569;A-U Alle economische activiteiten;Noord-Overijssel (CR);1997;12336.0;6292.0;6044.0;3343.0;63.0;49.0;2687.0;128.3;103.1
570;A-U Alle economische activiteiten;Noord-Overijssel (CR);1998;13402.0;6797.0;6605.0;3708.0;67.0;63.0;2893.0;135.4;110.4
571;A-U Alle economische activiteiten;Noord-Overijssel (CR);1999;14074.0;7031.0;7043.0;4034.0;75.0;74.0;3008.0;138.9;114.4
572;A-U Alle economische activiteiten;Noord-Overijssel (CR);2000;15191.0;7608.0;7583.0;4357.0;79.0;73.0;3220.0;140.6;116.5
573;A-U Alle economische activiteiten;Noord-Overijssel (CR);2001;15865.0;8007.0;7858.0;4508.0;86.0;81.0;3345.0;137.0;114.6
574;A-U Alle economische activiteiten;Noord-Overijssel (CR);2002;16161.0;8057.0;8104.0;4782.0;89.0;81.0;3314.0;138.2;116.1
575;A-U Alle economische activiteiten;Noord-Overijssel (CR);2003;16686.0;8329.0;8357.0;4961.0;90.0;81.0;3387.0;137.3;115.2
576;A-U Alle economische activiteiten;Noord-Overijssel (CR);2004;17156.0;8533.0;8623.0;5068.0;93.0;92.0;3554.0;136.1;114.1
577;A-U Alle economische activiteiten;Noord-Overijssel (CR);2005;18083.0;8992.0;9091.0;5180.0;102.0;82.0;3891.0;138.3;115.2
578;A-U Alle economische activiteiten;Noord-Overijssel (CR);2006;19407.0;9826.0;9581.0;5376.0;103.0;90.0;4192.0;141.2;117.5
579;A-U Alle economische activiteiten;Noord-Overijssel (CR);2007;20791.0;10703.0;10088.0;5686.0;107.0;111.0;4406.0;145.0;120.6
580;A-U Alle economische activiteiten;Noord-Overijssel (CR);2008;21785.0;10823.0;10962.0;5955.0;116.0;124.0;5015.0;146.2;121.6
581;A-U Alle economische activiteiten;Noord-Overijssel (CR);2009;21127.0;10560.0;10567.0;6315.0;127.0;152.0;4277.0;149.6;125.1
582;A-U Alle economische activiteiten;Noord-Overijssel (CR);2010;21781.0;11129.0;10652.0;6295.0;133.0;157.0;4381.0;149.8;124.8
583;A-U Alle economische activiteiten;Noord-Overijssel (CR);2011;22993.0;11882.0;11111.0;6503.0;138.0;154.0;4625.0;152.2;126.2
584;A-U Alle economische activiteiten;Noord-Overijssel (CR);2012;22949.0;11914.0;11035.0;6578.0;139.0;140.0;4458.0;151.4;125.0
585;A-U Alle economische activiteiten;Noord-Overijssel (CR);2013;23013.0;11864.0;11150.0;6635.0;155.0;135.0;4495.0;149.5;122.6
586;A-U Alle economische activiteiten;Noord-Overijssel (CR);2014;23714.0;12164.0;11550.0;6726.0;200.0;125.0;4749.0;149.6;122.4
587;A-U Alle economische activiteiten;Noord-Overijssel (CR);2015;24336.0;12503.0;11833.0;6750.0;177.0;122.0;5029.0;151.0;123.4
588;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);1995;4743.0;2436.0;2307.0;1444.0;25.0;14.0;852.0;53.8;44.8
589;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);1996;5015.0;2597.0;2418.0;1495.0;26.0;20.0;917.0;54.4;45.3
590;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);1997;5252.0;2756.0;2496.0;1540.0;25.0;24.0;955.0;54.0;45.1
591;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);1998;5330.0;2713.0;2617.0;1606.0;25.0;29.0;1015.0;54.4;45.7
592;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);1999;5759.0;2938.0;2821.0;1731.0;29.0;34.0;1095.0;56.8;47.8
593;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2000;6285.0;3258.0;3027.0;1864.0;31.0;34.0;1166.0;57.4;48.5
594;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2001;6718.0;3500.0;3218.0;2015.0;35.0;38.0;1206.0;59.2;50.3
595;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2002;6806.0;3453.0;3353.0;2101.0;36.0;38.0;1254.0;59.5;50.8
596;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2003;6830.0;3439.0;3391.0;2134.0;36.0;37.0;1258.0;57.6;49.3
597;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2004;7039.0;3549.0;3490.0;2071.0;38.0;40.0;1421.0;55.6;46.9
598;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2005;7242.0;3725.0;3517.0;2099.0;40.0;36.0;1414.0;55.4;46.7
599;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2006;7672.0;3981.0;3691.0;2151.0;40.0;39.0;1539.0;56.9;47.9
600;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2007;7950.0;4073.0;3877.0;2266.0;40.0;47.0;1618.0;58.5;48.7
601;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2008;8644.0;4583.0;4061.0;2419.0;45.0;53.0;1650.0;59.3;49.4
602;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2009;8374.0;4346.0;4028.0;2456.0;49.0;65.0;1588.0;58.5;48.8
