ID;RegioS;Perioden;TotaalOnroerendeZaken_1;Woningen_2;NietWoningen_3;GemiddeldeWoningwaarde_4
2044;Anna Paulowna;2001;849.0;684.0;158.0;132.0
2045;Anna Paulowna;2002;840.0;673.0;166.0;130.0
2046;Anna Paulowna;2003;851.0;680.0;171.0;130.0
2047;Anna Paulowna;2004;868.0;696.0;172.0;132.0
2048;Anna Paulowna;2005;1219.0;1034.0;186.0;193.0
2049;Anna Paulowna;2006;1253.0;1043.0;210.0;194.0
2050;Anna Paulowna;2007;1352.0;1121.0;231.0;206.0
2051;Anna Paulowna;2008;1478.0;1230.0;248.0;223.0
2052;Anna Paulowna;2009;1551.0;1281.0;270.0;230.0
2053;Anna Paulowna;2010;1574.0;1287.0;287.0;230.0
2054;Anna Paulowna;2011;1573.0;1285.0;288.0;228.0
2055;Anna Paulowna;2012;;;;
2056;Anna Paulowna;2013;;;;
2057;Anna Paulowna;2014;;;;
2058;Anna Paulowna;2015;;;;
2059;Anna Paulowna;2016;;;;
2060;Anna Paulowna;2017;;;;
2061;Anna Paulowna;2018;;;;
2062;Anna Paulowna;2019;;;;
2063;Anna Paulowna;2020;;;;
2064;Apeldoorn;1997;7218.0;4989.0;2229.0;85.0
2065;Apeldoorn;1998;7594.0;5069.0;2524.0;85.0
2066;Apeldoorn;1999;7675.0;5147.0;2528.0;85.0
2067;Apeldoorn;2000;7849.0;5223.0;2625.0;86.0
2068;Apeldoorn;2001;11830.0;9004.0;2826.0;143.0
2069;Apeldoorn;2002;12119.0;9150.0;2969.0;144.0
2070;Apeldoorn;2003;12375.0;9267.0;3108.0;145.0
2071;Apeldoorn;2004;12604.0;9428.0;3175.0;146.0
2072;Apeldoorn;2005;17892.0;14073.0;3819.0;216.0
2073;Apeldoorn;2006;18000.0;14247.0;3753.0;217.0
2074;Apeldoorn;2007;19692.0;15556.0;4136.0;236.0
2075;Apeldoorn;2008;21050.0;16707.0;4343.0;253.0
2076;Apeldoorn;2009;21840.0;17399.0;4441.0;257.0
2077;Apeldoorn;2010;21969.0;17409.0;4560.0;258.0
2078;Apeldoorn;2011;21492.0;16844.0;4648.0;247.0
2079;Apeldoorn;2012;21095.0;16438.0;4657.0;240.0
2080;Apeldoorn;2013;20145.0;15571.0;4574.0;225.0
2081;Apeldoorn;2014;18852.0;14498.0;4354.0;208.0
2082;Apeldoorn;2015;18305.0;14184.0;4121.0;203.0
2083;Apeldoorn;2016;18340.0;14397.0;3944.0;204.0
2084;Apeldoorn;2017;18597.0;14821.0;3776.0;209.0
2085;Apeldoorn;2018;19980.0;16004.0;3976.0;223.0
2086;Apeldoorn;2019;21774.0;17661.0;4113.0;243.0
2087;Apeldoorn;2020;23254.0;19084.0;4170.0;262.0
2088;Appingedam;1997;363.0;277.0;86.0;52.0
2089;Appingedam;1998;363.0;277.0;86.0;52.0
2090;Appingedam;1999;374.0;284.0;91.0;52.0
2091;Appingedam;2000;383.0;292.0;90.0;53.0
2092;Appingedam;2001;533.0;408.0;125.0;74.0
2093;Appingedam;2002;542.0;414.0;128.0;74.0
2094;Appingedam;2003;551.0;422.0;130.0;76.0
2095;Appingedam;2004;560.0;428.0;132.0;77.0
2096;Appingedam;2005;812.0;643.0;168.0;117.0
2097;Appingedam;2006;836.0;658.0;178.0;118.0
2098;Appingedam;2007;942.0;758.0;184.0;137.0
2099;Appingedam;2008;998.0;805.0;193.0;145.0
2100;Appingedam;2009;1049.0;839.0;210.0;150.0
2101;Appingedam;2010;1070.0;863.0;207.0;152.0
2102;Appingedam;2011;1089.0;879.0;210.0;156.0
2103;Appingedam;2012;1093.0;882.0;211.0;154.0
2104;Appingedam;2013;1051.0;850.0;201.0;149.0
2105;Appingedam;2014;998.0;807.0;191.0;142.0
2106;Appingedam;2015;952.0;763.0;189.0;134.0
2107;Appingedam;2016;943.0;753.0;190.0;131.0
2108;Appingedam;2017;948.0;767.0;181.0;133.0
2109;Appingedam;2018;975.0;794.0;181.0;138.0
2110;Appingedam;2019;1015.0;834.0;181.0;144.0
2111;Appingedam;2020;1080.0;907.0;173.0;154.0
2112;Arcen en Velden;1997;433.0;336.0;97.0;102.0
2113;Arcen en Velden;1998;445.0;341.0;104.0;103.0
2114;Arcen en Velden;1999;457.0;351.0;106.0;102.0
2115;Arcen en Velden;2000;468.0;355.0;113.0;103.0
2116;Arcen en Velden;2001;665.0;531.0;134.0;154.0
2117;Arcen en Velden;2002;674.0;538.0;136.0;154.0
2118;Arcen en Velden;2003;679.0;545.0;134.0;155.0
2119;Arcen en Velden;2004;691.0;553.0;138.0;156.0
2120;Arcen en Velden;2005;938.0;777.0;162.0;219.0
2121;Arcen en Velden;2006;947.0;786.0;162.0;220.0
2122;Arcen en Velden;2007;1028.0;843.0;186.0;237.0
2123;Arcen en Velden;2008;1069.0;878.0;191.0;246.0
2124;Arcen en Velden;2009;1107.0;897.0;210.0;247.0
2125;Arcen en Velden;2010;;;;
2126;Arcen en Velden;2011;;;;
2127;Arcen en Velden;2012;;;;
2128;Arcen en Velden;2013;;;;
2129;Arcen en Velden;2014;;;;
2130;Arcen en Velden;2015;;;;
2131;Arcen en Velden;2016;;;;
2132;Arcen en Velden;2017;;;;
2133;Arcen en Velden;2018;;;;
2134;Arcen en Velden;2019;;;;
2135;Arcen en Velden;2020;;;;
2136;Arnhem;1997;5975.0;4169.0;1806.0;69.0
2137;Arnhem;1998;6357.0;4250.0;2097.0;69.0
2138;Arnhem;1999;6475.0;4311.0;2156.0;69.0
2139;Arnhem;2000;6507.0;4397.0;2090.0;69.0
2140;Arnhem;2001;9988.0;7064.0;2547.0;111.0
2141;Arnhem;2002;10105.0;7154.0;2951.0;112.0
2142;Arnhem;2003;10067.0;7162.0;2905.0;112.0
2143;Arnhem;2004;10006.0;7157.0;2849.0;112.0
2144;Arnhem;2005;14800.0;10904.0;3897.0;167.0
2145;Arnhem;2006;14826.0;10939.0;3888.0;166.0
2146;Arnhem;2007;16243.0;11946.0;4297.0;180.0
2147;Arnhem;2008;17362.0;12758.0;4604.0;189.0
2148;Arnhem;2009;18728.0;13660.0;5068.0;199.0
2149;Arnhem;2010;19077.0;13873.0;5204.0;202.0
2150;Arnhem;2011;18426.0;13328.0;5098.0;192.0
2151;Arnhem;2012;18096.0;13247.0;4849.0;190.0
2152;Arnhem;2013;17376.0;12804.0;4572.0;183.0
2153;Arnhem;2014;16561.0;12206.0;4355.0;173.0
2154;Arnhem;2015;16195.0;12042.0;4153.0;169.0
2155;Arnhem;2016;16181.0;12174.0;4006.0;169.0
2156;Arnhem;2017;16369.0;12638.0;3731.0;175.0
2157;Arnhem;2018;17301.0;13552.0;3749.0;187.0
2158;Arnhem;2019;18685.0;15052.0;3633.0;204.0
2159;Arnhem;2020;19811.0;16299.0;3512.0;217.0
2160;Assen;1997;2232.0;1526.0;706.0;66.0
2161;Assen;1998;2344.0;1616.0;728.0;68.0
2162;Assen;1999;2411.0;1664.0;747.0;68.0
2163;Assen;2000;2509.0;1719.0;790.0;69.0
2164;Assen;2001;3370.0;2379.0;991.0;94.0
2165;Assen;2002;3479.0;2464.0;1015.0;95.0
2166;Assen;2003;3590.0;2553.0;1037.0;97.0
2167;Assen;2004;3683.0;2627.0;1056.0;98.0
2168;Assen;2005;5240.0;3995.0;1245.0;148.0
2169;Assen;2006;5414.0;4121.0;1293.0;149.0
2170;Assen;2007;5937.0;4534.0;1403.0;161.0
2171;Assen;2008;6500.0;5016.0;1484.0;173.0
2172;Assen;2009;6831.0;5276.0;1555.0;181.0
2173;Assen;2010;6959.0;5344.0;1615.0;182.0
2174;Assen;2011;6917.0;5338.0;1579.0;181.0
2175;Assen;2012;6813.0;5267.0;1546.0;177.0
2176;Assen;2013;6608.0;5100.0;1508.0;170.0
2177;Assen;2014;6333.0;4885.0;1448.0;162.0
2178;Assen;2015;6175.0;4789.0;1387.0;159.0
2179;Assen;2016;6139.0;4855.0;1284.0;159.0
2180;Assen;2017;5313.0;4637.0;676.0;168.0
2181;Assen;2018;6552.0;5324.0;1228.0;172.0
2182;Assen;2019;6887.0;5740.0;1147.0;184.0
2183;Assen;2020;7395.0;6186.0;1209.0;195.0
2184;Asten;1997;642.0;423.0;219.0;85.0
2185;Asten;1998;671.0;443.0;228.0;86.0
2186;Asten;1999;684.0;477.0;208.0;88.0
2187;Asten;2000;677.0;482.0;195.0;89.0
2188;Asten;2001;1324.0;1047.0;276.0;187.0
2189;Asten;2002;1355.0;1079.0;276.0;188.0
2190;Asten;2003;1392.0;1105.0;286.0;192.0
2191;Asten;2004;1413.0;1121.0;292.0;189.0
2192;Asten;2005;1896.0;1536.0;360.0;257.0
2193;Asten;2006;1937.0;1571.0;365.0;256.0
2194;Asten;2007;2140.0;1741.0;399.0;281.0
2195;Asten;2008;2336.0;1909.0;426.0;306.0
2196;Asten;2009;2517.0;2000.0;517.0;317.0
2197;Asten;2010;2582.0;2023.0;559.0;320.0
2198;Asten;2011;2531.0;1966.0;565.0;310.0
2199;Asten;2012;2487.0;1923.0;564.0;296.0
2200;Asten;2013;2431.0;1870.0;561.0;288.0
2201;Asten;2014;2333.0;1795.0;538.0;275.0
2202;Asten;2015;2236.0;1702.0;533.0;260.0
2203;Asten;2016;2180.0;1713.0;467.0;259.0
2204;Asten;2017;2212.0;1764.0;448.0;267.0
2205;Asten;2018;2236.0;1744.0;492.0;
2206;Asten;2019;2384.0;1936.0;448.0;288.0
2207;Asten;2020;2564.0;2107.0;457.0;310.0
2208;Avereest;1997;517.0;378.0;139.0;73.0
2209;Avereest;1998;533.0;374.0;159.0;72.0
2210;Avereest;1999;546.0;383.0;163.0;73.0
2211;Avereest;2000;552.0;389.0;164.0;73.0
2212;Avereest;2001;;;;
2213;Avereest;2002;;;;
2214;Avereest;2003;;;;
2215;Avereest;2004;;;;
2216;Avereest;2005;;;;
2217;Avereest;2006;;;;
2218;Avereest;2007;;;;
2219;Avereest;2008;;;;
2220;Avereest;2009;;;;
2221;Avereest;2010;;;;
2222;Avereest;2011;;;;
2223;Avereest;2012;;;;
2224;Avereest;2013;;;;
2225;Avereest;2014;;;;
2226;Avereest;2015;;;;
2227;Avereest;2016;;;;
2228;Avereest;2017;;;;
2229;Avereest;2018;;;;
2230;Avereest;2019;;;;
2231;Avereest;2020;;;;
2232;Axel;1997;375.0;276.0;100.0;55.0
2233;Axel;1998;384.0;289.0;95.0;56.0
2234;Axel;1999;395.0;300.0;95.0;57.0
2235;Axel;2000;402.0;306.0;96.0;59.0
2236;Axel;2001;566.0;463.0;103.0;89.0
2237;Axel;2002;;;;
2238;Axel;2003;;;;
2239;Axel;2004;;;;
2240;Axel;2005;;;;
2241;Axel;2006;;;;
2242;Axel;2007;;;;
2243;Axel;2008;;;;
2244;Axel;2009;;;;
2245;Axel;2010;;;;
2246;Axel;2011;;;;
2247;Axel;2012;;;;
2248;Axel;2013;;;;
2249;Axel;2014;;;;
2250;Axel;2015;;;;
2251;Axel;2016;;;;
2252;Axel;2017;;;;
2253;Axel;2018;;;;
2254;Axel;2019;;;;
2255;Axel;2020;;;;
2256;Baarle-Nassau;1997;429.0;264.0;165.0;119.0
2257;Baarle-Nassau;1998;434.0;270.0;164.0;118.0
2258;Baarle-Nassau;1999;445.0;277.0;169.0;118.0
2259;Baarle-Nassau;2000;452.0;279.0;173.0;119.0
2260;Baarle-Nassau;2001;608.0;406.0;202.0;165.0
2261;Baarle-Nassau;2002;618.0;415.0;203.0;165.0
2262;Baarle-Nassau;2003;623.0;420.0;203.0;165.0
2263;Baarle-Nassau;2004;630.0;427.0;203.0;166.0
2264;Baarle-Nassau;2005;913.0;658.0;255.0;255.0
2265;Baarle-Nassau;2006;925.0;667.0;259.0;255.0
2266;Baarle-Nassau;2007;1027.0;761.0;266.0;282.0
2267;Baarle-Nassau;2008;1089.0;809.0;280.0;296.0
2268;Baarle-Nassau;2009;1126.0;832.0;294.0;298.0
2269;Baarle-Nassau;2010;1143.0;834.0;309.0;296.0
2270;Baarle-Nassau;2011;1110.0;808.0;302.0;284.0
2271;Baarle-Nassau;2012;1095.0;790.0;305.0;277.0
2272;Baarle-Nassau;2013;1058.0;752.0;306.0;261.0
2273;Baarle-Nassau;2014;1016.0;715.0;301.0;248.0
2274;Baarle-Nassau;2015;992.0;699.0;293.0;242.0
2275;Baarle-Nassau;2016;1004.0;712.0;292.0;247.0
2276;Baarle-Nassau;2017;1020.0;741.0;279.0;254.0
2277;Baarle-Nassau;2018;1055.0;779.0;276.0;265.0
2278;Baarle-Nassau;2019;1075.0;808.0;267.0;274.0
2279;Baarle-Nassau;2020;1139.0;866.0;273.0;291.0
2280;Baarn;1997;1488.0;1169.0;320.0;118.0
2281;Baarn;1998;1503.0;1184.0;320.0;118.0
2282;Baarn;1999;1531.0;1202.0;329.0;118.0
2283;Baarn;2000;1546.0;1220.0;326.0;118.0
2284;Baarn;2001;2427.0;1974.0;444.0;190.0
2285;Baarn;2002;2420.0;1967.0;452.0;190.0
2286;Baarn;2003;2445.0;1979.0;466.0;190.0
2287;Baarn;2004;2451.0;1989.0;462.0;191.0
2288;Baarn;2005;3460.0;2947.0;512.0;280.0
2289;Baarn;2006;3476.0;2960.0;516.0;280.0
2290;Baarn;2007;3820.0;3263.0;557.0;308.0
2291;Baarn;2008;4078.0;3519.0;559.0;332.0
2292;Baarn;2009;4260.0;3681.0;579.0;345.0
2293;Baarn;2010;4295.0;3716.0;579.0;347.0
2294;Baarn;2011;4222.0;3647.0;575.0;338.0
2295;Baarn;2012;4101.0;3537.0;564.0;327.0
2296;Baarn;2013;3889.0;3338.0;551.0;307.0
2297;Baarn;2014;3713.0;3181.0;532.0;290.0
2298;Baarn;2015;3568.0;3059.0;509.0;278.0
2299;Baarn;2016;3602.0;3098.0;504.0;281.0
2300;Baarn;2017;3682.0;3233.0;449.0;292.0
2301;Baarn;2018;3885.0;3420.0;465.0;306.0
2302;Baarn;2019;4133.0;3679.0;454.0;329.0
2303;Baarn;2020;4505.0;4053.0;452.0;362.0
2304;Barendrecht;1997;1292.0;968.0;324.0;105.0
2305;Barendrecht;1998;1329.0;993.0;336.0;105.0
2306;Barendrecht;1999;1396.0;1109.0;283.0;108.0
2307;Barendrecht;2000;1616.0;1262.0;354.0;109.0
2308;Barendrecht;2001;2491.0;1982.0;509.0;148.0
2309;Barendrecht;2002;2665.0;2131.0;534.0;156.0
2310;Barendrecht;2003;2846.0;2250.0;595.0;156.0
2311;Barendrecht;2004;3050.0;2406.0;644.0;159.0
2312;Barendrecht;2005;4628.0;3697.0;932.0;227.0
2313;Barendrecht;2006;4803.0;3819.0;985.0;229.0
2314;Barendrecht;2007;5503.0;4403.0;1100.0;254.0
2315;Barendrecht;2008;6027.0;4858.0;1170.0;269.0
2316;Barendrecht;2009;6322.0;5092.0;1230.0;277.0
2317;Barendrecht;2010;6444.0;5149.0;1295.0;281.0
2318;Barendrecht;2011;6303.0;5012.0;1291.0;272.0
2319;Barendrecht;2012;6228.0;4939.0;1289.0;265.0
2320;Barendrecht;2013;6029.0;4775.0;1254.0;255.0
2321;Barendrecht;2014;5765.0;4575.0;1190.0;244.0
2322;Barendrecht;2015;5581.0;4450.0;1131.0;237.0
2323;Barendrecht;2016;5674.0;4556.0;1118.0;241.0
2324;Barendrecht;2017;5804.0;4708.0;1096.0;248.0
2325;Barendrecht;2018;6093.0;5009.0;1084.0;263.0
2326;Barendrecht;2019;6670.0;5534.0;1136.0;288.0
2327;Barendrecht;2020;7262.0;6121.0;1141.0;318.0
2328;Barneveld;1997;2112.0;1534.0;578.0;107.0
2329;Barneveld;1998;2160.0;1567.0;593.0;107.0
2330;Barneveld;1999;2190.0;1557.0;633.0;105.0
2331;Barneveld;2000;2255.0;1584.0;671.0;105.0
2332;Barneveld;2001;4170.0;2992.0;1179.0;190.0
2333;Barneveld;2002;4236.0;2991.0;1245.0;189.0
2334;Barneveld;2003;4287.0;3035.0;1252.0;186.0
2335;Barneveld;2004;4381.0;3091.0;1290.0;189.0
2336;Barneveld;2005;6146.0;4597.0;1549.0;277.0
2337;Barneveld;2006;6339.0;4728.0;1611.0;278.0
2338;Barneveld;2007;6721.0;5069.0;1652.0;291.0
2339;Barneveld;2008;7240.0;5531.0;1709.0;312.0
2340;Barneveld;2009;7684.0;5873.0;1811.0;326.0
2341;Barneveld;2010;7915.0;6027.0;1888.0;327.0
2342;Barneveld;2011;7864.0;5991.0;1873.0;318.0
2343;Barneveld;2012;7887.0;5908.0;1979.0;310.0
2344;Barneveld;2013;7687.0;5693.0;1994.0;297.0
2345;Barneveld;2014;7409.0;5482.0;1927.0;279.0
2346;Barneveld;2015;7333.0;5430.0;1904.0;271.0
2347;Barneveld;2016;7413.0;5561.0;1852.0;267.0
2348;Barneveld;2017;7608.0;5721.0;1887.0;267.0
2349;Barneveld;2018;7936.0;5906.0;2030.0;277.0
2350;Barneveld;2019;8504.0;6445.0;2059.0;291.0
2351;Barneveld;2020;9218.0;7111.0;2107.0;314.0
2352;Bathmen;1997;246.0;201.0;44.0;109.0
2353;Bathmen;1998;247.0;200.0;47.0;109.0
2354;Bathmen;1999;248.0;203.0;45.0;109.0
2355;Bathmen;2000;254.0;208.0;46.0;109.0
2356;Bathmen;2001;364.0;308.0;56.0;160.0
2357;Bathmen;2002;;;;
2358;Bathmen;2003;;;;
2359;Bathmen;2004;;;;
2360;Bathmen;2005;;;;
2361;Bathmen;2006;;;;
2362;Bathmen;2007;;;;
2363;Bathmen;2008;;;;
2364;Bathmen;2009;;;;
2365;Bathmen;2010;;;;
2366;Bathmen;2011;;;;
2367;Bathmen;2012;;;;
2368;Bathmen;2013;;;;
2369;Bathmen;2014;;;;
2370;Bathmen;2015;;;;
2371;Bathmen;2016;;;;
2372;Bathmen;2017;;;;
2373;Bathmen;2018;;;;
2374;Bathmen;2019;;;;
2375;Bathmen;2020;;;;
2376;Bedum;1997;318.0;250.0;68.0;67.0
2377;Bedum;1998;328.0;253.0;75.0;68.0
2378;Bedum;1999;333.0;257.0;76.0;68.0
2379;Bedum;2000;343.0;267.0;76.0;69.0
2380;Bedum;2001;491.0;396.0;94.0;94.0
2381;Bedum;2002;495.0;399.0;96.0;100.0
2382;Bedum;2003;504.0;403.0;101.0;101.0
2383;Bedum;2004;515.0;403.0;112.0;101.0
2384;Bedum;2005;773.0;649.0;124.0;162.0
2385;Bedum;2006;783.0;658.0;125.0;164.0
2386;Bedum;2007;870.0;735.0;136.0;178.0
2387;Bedum;2008;919.0;776.0;143.0;191.0
2388;Bedum;2009;951.0;800.0;151.0;196.0
2389;Bedum;2010;948.0;800.0;148.0;191.0
2390;Bedum;2011;950.0;798.0;152.0;188.0
2391;Bedum;2012;960.0;805.0;155.0;189.0
2392;Bedum;2013;941.0;783.0;158.0;183.0
2393;Bedum;2014;901.0;745.0;156.0;175.0
2394;Bedum;2015;889.0;729.0;160.0;169.0
2395;Bedum;2016;905.0;741.0;164.0;167.0
2396;Bedum;2017;851.0;738.0;113.0;175.0
2397;Bedum;2018;940.0;779.0;161.0;181.0
2398;Bedum;2019;;;;
2399;Bedum;2020;;;;
2400;Beek (L.);1997;818.0;636.0;181.0;96.0
2401;Beek (L.);1998;822.0;640.0;181.0;96.0
2402;Beek (L.);1999;832.0;645.0;183.0;95.0
2403;Beek (L.);2000;847.0;657.0;190.0;95.0
2404;Beek (L.);2001;1303.0;1026.0;276.0;147.0
2405;Beek (L.);2002;1293.0;1030.0;263.0;147.0
2406;Beek (L.);2003;1364.0;1039.0;325.0;147.0
2407;Beek (L.);2004;1366.0;1046.0;319.0;148.0
2408;Beek (L.);2005;1741.0;1355.0;386.0;191.0
2409;Beek (L.);2006;1739.0;1357.0;382.0;191.0
2410;Beek (L.);2007;1818.0;1430.0;388.0;200.0
2411;Beek (L.);2008;1934.0;1522.0;412.0;212.0
2412;Beek (L.);2009;2000.0;1578.0;422.0;218.0
2413;Beek (L.);2010;1975.0;1536.0;439.0;212.0
2414;Beek (L.);2011;1876.0;1448.0;428.0;199.0
2415;Beek (L.);2012;1823.0;1412.0;411.0;194.0
2416;Beek (L.);2013;1801.0;1373.0;428.0;188.0
2417;Beek (L.);2014;1786.0;1348.0;438.0;184.0
2418;Beek (L.);2015;1725.0;1307.0;418.0;178.0
2419;Beek (L.);2016;1756.0;1362.0;393.0;185.0
2420;Beek (L.);2017;1776.0;1385.0;391.0;188.0
2421;Beek (L.);2018;1871.0;1419.0;452.0;192.0
2422;Beek (L.);2019;1976.0;1526.0;450.0;204.0
2423;Beek (L.);2020;2063.0;1664.0;399.0;223.0
2424;Beekdaelen;1997;;;;
2425;Beekdaelen;1998;;;;
2426;Beekdaelen;1999;;;;
2427;Beekdaelen;2000;;;;
2428;Beekdaelen;2001;;;;
2429;Beekdaelen;2002;;;;
2430;Beekdaelen;2003;;;;
2431;Beekdaelen;2004;;;;
2432;Beekdaelen;2005;;;;
2433;Beekdaelen;2006;;;;
2434;Beekdaelen;2007;;;;
2435;Beekdaelen;2008;;;;
2436;Beekdaelen;2009;;;;
2437;Beekdaelen;2010;;;;
2438;Beekdaelen;2011;;;;
2439;Beekdaelen;2012;;;;
2440;Beekdaelen;2013;;;;
2441;Beekdaelen;2014;;;;
2442;Beekdaelen;2015;;;;
2443;Beekdaelen;2016;;;;
2444;Beekdaelen;2017;;;;
2445;Beekdaelen;2018;;;;
2446;Beekdaelen;2019;3859.0;3484.0;375.0;210.0
2447;Beekdaelen;2020;4157.0;3740.0;417.0;228.0
2448;Beemster;1997;375.0;281.0;94.0;100.0
2449;Beemster;1998;383.0;287.0;96.0;100.0
2450;Beemster;1999;390.0;293.0;97.0;101.0
2451;Beemster;2000;399.0;297.0;102.0;102.0
2452;Beemster;2001;690.0;556.0;134.0;184.0
2453;Beemster;2002;697.0;559.0;138.0;185.0
2454;Beemster;2003;699.0;561.0;137.0;184.0
2455;Beemster;2004;712.0;567.0;145.0;186.0
2456;Beemster;2005;1057.0;892.0;165.0;285.0
2457;Beemster;2006;1061.0;894.0;167.0;284.0
2458;Beemster;2007;1135.0;967.0;168.0;305.0
2459;Beemster;2008;1202.0;1017.0;185.0;320.0
2460;Beemster;2009;1254.0;1064.0;190.0;328.0
2461;Beemster;2010;1286.0;1081.0;205.0;334.0
2462;Beemster;2011;1291.0;1069.0;222.0;329.0
2463;Beemster;2012;1296.0;1089.0;207.0;322.0
2464;Beemster;2013;1266.0;1074.0;192.0;315.0
2465;Beemster;2014;1244.0;1037.0;207.0;301.0
2466;Beemster;2015;1253.0;1009.0;244.0;292.0
2467;Beemster;2016;1314.0;1050.0;264.0;293.0
2468;Beemster;2017;1379.0;1125.0;254.0;303.0
2469;Beemster;2018;1484.0;1212.0;272.0;323.0
2470;Beemster;2019;1665.0;1397.0;268.0;362.0
2471;Beemster;2020;1809.0;1529.0;279.0;388.0
2472;Beesel;1997;557.0;456.0;101.0;89.0
2473;Beesel;1998;566.0;463.0;102.0;90.0
2474;Beesel;1999;569.0;466.0;103.0;90.0
2475;Beesel;2000;575.0;469.0;106.0;90.0
2476;Beesel;2001;874.0;732.0;142.0;137.0
2477;Beesel;2002;888.0;744.0;144.0;138.0
2478;Beesel;2003;889.0;746.0;143.0;138.0
2479;Beesel;2004;909.0;751.0;159.0;138.0
2480;Beesel;2005;1164.0;1008.0;156.0;182.0
2481;Beesel;2006;1193.0;1026.0;167.0;183.0
2482;Beesel;2007;1285.0;1110.0;175.0;191.0
2483;Beesel;2008;1399.0;1212.0;187.0;207.0
2484;Beesel;2009;1433.0;1256.0;177.0;213.0
2485;Beesel;2010;1454.0;1265.0;189.0;213.0
2486;Beesel;2011;1384.0;1218.0;166.0;205.0
2487;Beesel;2012;1418.0;1195.0;223.0;201.0
2488;Beesel;2013;1392.0;1165.0;227.0;195.0
2489;Beesel;2014;1331.0;1111.0;220.0;186.0
2490;Beesel;2015;1272.0;1069.0;203.0;178.0
2491;Beesel;2016;1277.0;1095.0;181.0;185.0
2492;Beesel;2017;1281.0;1107.0;174.0;186.0
2493;Beesel;2018;1358.0;1166.0;192.0;194.0
2494;Beesel;2019;1387.0;1209.0;178.0;199.0
2495;Beesel;2020;1517.0;1338.0;178.0;218.0
2496;Beilen;1997;817.0;379.0;438.0;72.0
2497;Beilen;1998;;;;
2498;Beilen;1999;;;;
2499;Beilen;2000;;;;
2500;Beilen;2001;;;;
2501;Beilen;2002;;;;
2502;Beilen;2003;;;;
2503;Beilen;2004;;;;
2504;Beilen;2005;;;;
2505;Beilen;2006;;;;
2506;Beilen;2007;;;;
2507;Beilen;2008;;;;
2508;Beilen;2009;;;;
2509;Beilen;2010;;;;
2510;Beilen;2011;;;;
2511;Beilen;2012;;;;
2512;Beilen;2013;;;;
2513;Beilen;2014;;;;
2514;Beilen;2015;;;;
2515;Beilen;2016;;;;
2516;Beilen;2017;;;;
2517;Beilen;2018;;;;
2518;Beilen;2019;;;;
2519;Beilen;2020;;;;
2520;Belfeld;1997;221.0;166.0;55.0;85.0
2521;Belfeld;1998;231.0;172.0;59.0;85.0
2522;Belfeld;1999;239.0;176.0;63.0;86.0
2523;Belfeld;2000;245.0;178.0;67.0;85.0
2524;Belfeld;2001;;;;
2525;Belfeld;2002;;;;
2526;Belfeld;2003;;;;
2527;Belfeld;2004;;;;
2528;Belfeld;2005;;;;
2529;Belfeld;2006;;;;
2530;Belfeld;2007;;;;
2531;Belfeld;2008;;;;
2532;Belfeld;2009;;;;
2533;Belfeld;2010;;;;
2534;Belfeld;2011;;;;
2535;Belfeld;2012;;;;
2536;Belfeld;2013;;;;
2537;Belfeld;2014;;;;
2538;Belfeld;2015;;;;
2539;Belfeld;2016;;;;
2540;Belfeld;2017;;;;
2541;Belfeld;2018;;;;
2542;Belfeld;2019;;;;
2543;Belfeld;2020;;;;
2544;Bellingwedde;1997;297.0;236.0;60.0;63.0
2545;Bellingwedde;1998;303.0;243.0;60.0;64.0
2546;Bellingwedde;1999;310.0;249.0;61.0;65.0
2547;Bellingwedde;2000;318.0;256.0;62.0;65.0
2548;Bellingwedde;2001;460.0;369.0;91.0;93.0
2549;Bellingwedde;2002;460.0;370.0;90.0;93.0
2550;Bellingwedde;2003;467.0;375.0;92.0;94.0
2551;Bellingwedde;2004;473.0;380.0;92.0;95.0
2552;Bellingwedde;2005;729.0;609.0;120.0;154.0
2553;Bellingwedde;2006;731.0;610.0;121.0;154.0
2554;Bellingwedde;2007;810.0;686.0;123.0;173.0
2555;Bellingwedde;2008;858.0;729.0;129.0;183.0
2556;Bellingwedde;2009;885.0;750.0;135.0;188.0
2557;Bellingwedde;2010;891.0;754.0;137.0;189.0
2558;Bellingwedde;2011;894.0;756.0;138.0;189.0
2559;Bellingwedde;2012;862.0;724.0;138.0;182.0
2560;Bellingwedde;2013;813.0;676.0;137.0;169.0
2561;Bellingwedde;2014;768.0;642.0;126.0;162.0
2562;Bellingwedde;2015;750.0;626.0;125.0;158.0
2563;Bellingwedde;2016;761.0;633.0;128.0;160.0
2564;Bellingwedde;2017;768.0;646.0;122.0;163.0
2565;Bellingwedde;2018;;;;
2566;Bellingwedde;2019;;;;
2567;Bellingwedde;2020;;;;
2568;Bemmel;1997;741.0;614.0;127.0;102.0
2569;Bemmel;1998;752.0;618.0;134.0;102.0
2570;Bemmel;1999;780.0;642.0;138.0;103.0
2571;Bemmel;2000;830.0;688.0;141.0;100.0
2572;Bemmel;2001;2711.0;2316.0;395.0;147.0
2573;Bemmel;2002;;;;
2574;Bemmel;2003;;;;
2575;Bemmel;2004;;;;
2576;Bemmel;2005;;;;
2577;Bemmel;2006;;;;
2578;Bemmel;2007;;;;
2579;Bemmel;2008;;;;
2580;Bemmel;2009;;;;
2581;Bemmel;2010;;;;
2582;Bemmel;2011;;;;
2583;Bemmel;2012;;;;
2584;Bemmel;2013;;;;
