ID;Woninginboedel;Perioden;Prijsindexcijfers_1;Wegingscoefficienten_2
1130;46   Schoenen;1998;105.3;2328
1131;46   Schoenen;1999 Januari;98.2;2328
1132;46   Schoenen;1999 Februari;100.8;2328
1133;46   Schoenen;1999 Maart;108.7;2328
1134;46   Schoenen;1999 April;113.3;2328
1135;46   Schoenen;1999 Mei;112.9;2328
1136;46   Schoenen;1999 Juni;109.5;2328
1137;46   Schoenen;1999 Juli;100.9;2328
1138;46   Schoenen;1999 Augustus;105.3;2328
1139;46   Schoenen;1999 September;113.2;2328
1140;46   Schoenen;1999 Oktober;112.6;2328
1141;46   Schoenen;1999 November;113.2;2328
1142;46   Schoenen;1999 December;107.5;2328
1143;46   Schoenen;1999;108.0;2328
1144;46   Schoenen;2000 Januari;99.1;2328
1145;46   Schoenen;2000 Februari;102.7;2328
1146;46   Schoenen;2000 Maart;112.1;2328
1147;46   Schoenen;2000 April;114.9;2328
1148;46   Schoenen;2000 Mei;114.7;2328
1149;46   Schoenen;2000 Juni;112.7;2328
1150;46   Schoenen;2000 Juli;102.1;2328
1151;46   Schoenen;2000 Augustus;103.8;2328
1152;46   Schoenen;2000 September;114.6;2328
1153;46   Schoenen;2000 Oktober;116.9;2328
1154;46   Schoenen;2000 November;116.9;2328
1155;46   Schoenen;2000 December;110.5;2328
1156;46   Schoenen;2000;110.1;2328
1157;46   Schoenen;2001 Januari;104.5;2328
1158;46   Schoenen;2001 Februari;109.1;2328
1159;46   Schoenen;2001 Maart;118.0;2328
1160;46   Schoenen;2001 April;119.5;2328
1161;46   Schoenen;2001 Mei;120.9;2328
1162;46   Schoenen;2001 Juni;119.0;2328
1163;46   Schoenen;2001 Juli;109.4;2328
1164;46   Schoenen;2001 Augustus;112.8;2328
1165;46   Schoenen;2001 September;127.4;2328
1166;46   Schoenen;2001 Oktober;128.2;2328
1167;46   Schoenen;2001 November;128.2;2328
1168;46   Schoenen;2001 December;120.9;2328
1169;46   Schoenen;2001;118.2;2328
1170;5;1996 Januari;98.6;28836
1171;5;1996 Februari;98.6;28836
1172;5;1996 Maart;98.5;28836
1173;5;1996 April;98.4;28836
1174;5;1996 Mei;98.8;28836
1175;5;1996 Juni;98.6;28836
1176;5;1996 Juli;98.2;28836
1177;5;1996 Augustus;98.2;28836
1178;5;1996 September;98.0;28836
1179;5;1996 Oktober;98.2;28836
1180;5;1996 November;98.2;28836
1181;5;1996 December;98.0;28836
1182;5;1996;98.4;28836
1183;5;1997 Januari;97.9;28836
1184;5;1997 Februari;98.0;28836
1185;5;1997 Maart;98.3;28836
1186;5;1997 April;98.5;28836
1187;5;1997 Mei;98.5;28836
1188;5;1997 Juni;98.2;28836
1189;5;1997 Juli;98.2;28836
1190;5;1997 Augustus;98.2;28836
1191;5;1997 September;98.3;28836
1192;5;1997 Oktober;98.4;28836
1193;5;1997 November;98.6;28836
1194;5;1997 December;98.4;28836
1195;5;1997;98.3;28836
1196;5;1998 Januari;97.9;28836
1197;5;1998 Februari;98.3;28836
1198;5;1998 Maart;98.4;28836
1199;5;1998 April;98.4;28836
1200;5;1998 Mei;98.5;28836
1201;5;1998 Juni;98.5;28836
1202;5;1998 Juli;98.4;28836
1203;5;1998 Augustus;98.4;28836
1204;5;1998 September;98.2;28836
1205;5;1998 Oktober;98.2;28836
1206;5;1998 November;98.4;28836
1207;5;1998 December;98.2;28836
1208;5;1998;98.3;28836
1209;5;1999 Januari;98.3;28836
1210;5;1999 Februari;98.5;28836
1211;5;1999 Maart;98.4;28836
1212;5;1999 April;98.5;28836
1213;5;1999 Mei;98.8;28836
1214;5;1999 Juni;98.5;28836
1215;5;1999 Juli;98.4;28836
1216;5;1999 Augustus;98.3;28836
1217;5;1999 September;98.3;28836
1218;5;1999 Oktober;98.2;28836
1219;5;1999 November;98.4;28836
1220;5;1999 December;98.5;28836
1221;5;1999;98.4;28836
1222;5;2000 Januari;98.4;28836
1223;5;2000 Februari;98.7;28836
1224;5;2000 Maart;98.6;28836
1225;5;2000 April;99.4;28836
1226;5;2000 Mei;99.6;28836
1227;5;2000 Juni;99.3;28836
1228;5;2000 Juli;99.0;28836
1229;5;2000 Augustus;99.3;28836
1230;5;2000 September;100.3;28836
1231;5;2000 Oktober;100.7;28836
1232;5;2000 November;101.0;28836
1233;5;2000 December;101.3;28836
1234;5;2000;99.6;28836
1235;5;2001 Januari;103.2;28836
1236;5;2001 Februari;103.7;28836
1237;5;2001 Maart;104.3;28836
1238;5;2001 April;104.3;28836
1239;5;2001 Mei;104.5;28836
1240;5;2001 Juni;104.6;28836
1241;5;2001 Juli;104.8;28836
1242;5;2001 Augustus;104.9;28836
1243;5;2001 September;105.2;28836
1244;5;2001 Oktober;105.1;28836
1245;5;2001 November;105.4;28836
1246;5;2001 December;105.9;28836
1247;5;2001;104.7;28836
1248;50   Radio, tv, video, computer;1996 Januari;95.7;6423
1249;50   Radio, tv, video, computer;1996 Februari;95.8;6423
1250;50   Radio, tv, video, computer;1996 Maart;95.5;6423
1251;50   Radio, tv, video, computer;1996 April;95.1;6423
1252;50   Radio, tv, video, computer;1996 Mei;94.0;6423
1253;50   Radio, tv, video, computer;1996 Juni;93.7;6423
1254;50   Radio, tv, video, computer;1996 Juli;93.3;6423
1255;50   Radio, tv, video, computer;1996 Augustus;93.3;6423
1256;50   Radio, tv, video, computer;1996 September;93.1;6423
1257;50   Radio, tv, video, computer;1996 Oktober;92.9;6423
1258;50   Radio, tv, video, computer;1996 November;92.4;6423
1259;50   Radio, tv, video, computer;1996 December;91.9;6423
1260;50   Radio, tv, video, computer;1996;93.9;6423
1261;50   Radio, tv, video, computer;1997 Januari;91.2;6423
1262;50   Radio, tv, video, computer;1997 Februari;91.4;6423
1263;50   Radio, tv, video, computer;1997 Maart;90.4;6423
1264;50   Radio, tv, video, computer;1997 April;90.9;6423
1265;50   Radio, tv, video, computer;1997 Mei;90.6;6423
1266;50   Radio, tv, video, computer;1997 Juni;89.9;6423
1267;50   Radio, tv, video, computer;1997 Juli;89.8;6423
1268;50   Radio, tv, video, computer;1997 Augustus;90.0;6423
1269;50   Radio, tv, video, computer;1997 September;89.4;6423
1270;50   Radio, tv, video, computer;1997 Oktober;89.7;6423
1271;50   Radio, tv, video, computer;1997 November;89.7;6423
1272;50   Radio, tv, video, computer;1997 December;89.2;6423
1273;50   Radio, tv, video, computer;1997;90.2;6423
1274;50   Radio, tv, video, computer;1998 Januari;88.2;6423
1275;50   Radio, tv, video, computer;1998 Februari;87.6;6423
1276;50   Radio, tv, video, computer;1998 Maart;87.5;6423
1277;50   Radio, tv, video, computer;1998 April;86.9;6423
1278;50   Radio, tv, video, computer;1998 Mei;87.0;6423
1279;50   Radio, tv, video, computer;1998 Juni;86.6;6423
1280;50   Radio, tv, video, computer;1998 Juli;86.3;6423
1281;50   Radio, tv, video, computer;1998 Augustus;86.1;6423
1282;50   Radio, tv, video, computer;1998 September;85.5;6423
1283;50   Radio, tv, video, computer;1998 Oktober;85.2;6423
1284;50   Radio, tv, video, computer;1998 November;85.7;6423
1285;50   Radio, tv, video, computer;1998 December;85.5;6423
1286;50   Radio, tv, video, computer;1998;86.5;6423
1287;50   Radio, tv, video, computer;1999 Januari;85.8;6423
1288;50   Radio, tv, video, computer;1999 Februari;84.2;6423
1289;50   Radio, tv, video, computer;1999 Maart;83.8;6423
1290;50   Radio, tv, video, computer;1999 April;83.6;6423
1291;50   Radio, tv, video, computer;1999 Mei;83.5;6423
1292;50   Radio, tv, video, computer;1999 Juni;82.8;6423
1293;50   Radio, tv, video, computer;1999 Juli;82.1;6423
1294;50   Radio, tv, video, computer;1999 Augustus;82.2;6423
1295;50   Radio, tv, video, computer;1999 September;81.7;6423
1296;50   Radio, tv, video, computer;1999 Oktober;80.2;6423
1297;50   Radio, tv, video, computer;1999 November;81.0;6423
1298;50   Radio, tv, video, computer;1999 December;81.2;6423
1299;50   Radio, tv, video, computer;1999;82.7;6423
1300;50   Radio, tv, video, computer;2000 Januari;80.7;6423
1301;50   Radio, tv, video, computer;2000 Februari;80.7;6423
1302;50   Radio, tv, video, computer;2000 Maart;80.1;6423
1303;50   Radio, tv, video, computer;2000 April;80.7;6423
1304;50   Radio, tv, video, computer;2000 Mei;81.2;6423
1305;50   Radio, tv, video, computer;2000 Juni;81.1;6423
1306;50   Radio, tv, video, computer;2000 Juli;80.6;6423
1307;50   Radio, tv, video, computer;2000 Augustus;80.7;6423
1308;50   Radio, tv, video, computer;2000 September;80.9;6423
1309;50   Radio, tv, video, computer;2000 Oktober;81.3;6423
1310;50   Radio, tv, video, computer;2000 November;80.4;6423
1311;50   Radio, tv, video, computer;2000 December;81.0;6423
1312;50   Radio, tv, video, computer;2000;80.8;6423
1313;50   Radio, tv, video, computer;2001 Januari;81.3;6423
1314;50   Radio, tv, video, computer;2001 Februari;81.5;6423
1315;50   Radio, tv, video, computer;2001 Maart;82.4;6423
1316;50   Radio, tv, video, computer;2001 April;81.9;6423
1317;50   Radio, tv, video, computer;2001 Mei;81.6;6423
1318;50   Radio, tv, video, computer;2001 Juni;81.6;6423
1319;50   Radio, tv, video, computer;2001 Juli;81.6;6423
1320;50   Radio, tv, video, computer;2001 Augustus;80.8;6423
1321;50   Radio, tv, video, computer;2001 September;81.1;6423
1322;50   Radio, tv, video, computer;2001 Oktober;80.4;6423
1323;50   Radio, tv, video, computer;2001 November;81.5;6423
1324;50   Radio, tv, video, computer;2001 December;82.4;6423
1325;50   Radio, tv, video, computer;2001;81.5;6423
1326;52   Foto, film, kamperen, vervoer;1996 Januari;98.9;4032
1327;52   Foto, film, kamperen, vervoer;1996 Februari;99.0;4032
1328;52   Foto, film, kamperen, vervoer;1996 Maart;98.7;4032
1329;52   Foto, film, kamperen, vervoer;1996 April;98.7;4032
1330;52   Foto, film, kamperen, vervoer;1996 Mei;98.8;4032
1331;52   Foto, film, kamperen, vervoer;1996 Juni;98.5;4032
1332;52   Foto, film, kamperen, vervoer;1996 Juli;98.7;4032
1333;52   Foto, film, kamperen, vervoer;1996 Augustus;98.8;4032
1334;52   Foto, film, kamperen, vervoer;1996 September;98.6;4032
1335;52   Foto, film, kamperen, vervoer;1996 Oktober;98.6;4032
1336;52   Foto, film, kamperen, vervoer;1996 November;99.0;4032
1337;52   Foto, film, kamperen, vervoer;1996 December;98.6;4032
1338;52   Foto, film, kamperen, vervoer;1996;98.7;4032
1339;52   Foto, film, kamperen, vervoer;1997 Januari;98.7;4032
1340;52   Foto, film, kamperen, vervoer;1997 Februari;98.8;4032
1341;52   Foto, film, kamperen, vervoer;1997 Maart;98.7;4032
1342;52   Foto, film, kamperen, vervoer;1997 April;98.7;4032
1343;52   Foto, film, kamperen, vervoer;1997 Mei;98.7;4032
1344;52   Foto, film, kamperen, vervoer;1997 Juni;98.4;4032
1345;52   Foto, film, kamperen, vervoer;1997 Juli;98.3;4032
1346;52   Foto, film, kamperen, vervoer;1997 Augustus;98.3;4032
1347;52   Foto, film, kamperen, vervoer;1997 September;98.3;4032
1348;52   Foto, film, kamperen, vervoer;1997 Oktober;98.3;4032
1349;52   Foto, film, kamperen, vervoer;1997 November;98.4;4032
1350;52   Foto, film, kamperen, vervoer;1997 December;98.4;4032
1351;52   Foto, film, kamperen, vervoer;1997;98.5;4032
1352;52   Foto, film, kamperen, vervoer;1998 Januari;98.4;4032
1353;52   Foto, film, kamperen, vervoer;1998 Februari;98.4;4032
1354;52   Foto, film, kamperen, vervoer;1998 Maart;98.6;4032
1355;52   Foto, film, kamperen, vervoer;1998 April;98.8;4032
1356;52   Foto, film, kamperen, vervoer;1998 Mei;99.1;4032
1357;52   Foto, film, kamperen, vervoer;1998 Juni;99.1;4032
1358;52   Foto, film, kamperen, vervoer;1998 Juli;99.0;4032
1359;52   Foto, film, kamperen, vervoer;1998 Augustus;98.9;4032
1360;52   Foto, film, kamperen, vervoer;1998 September;98.4;4032
1361;52   Foto, film, kamperen, vervoer;1998 Oktober;98.4;4032
1362;52   Foto, film, kamperen, vervoer;1998 November;98.7;4032
1363;52   Foto, film, kamperen, vervoer;1998 December;98.2;4032
1364;52   Foto, film, kamperen, vervoer;1998;98.7;4032
1365;52   Foto, film, kamperen, vervoer;1999 Januari;98.3;4032
1366;52   Foto, film, kamperen, vervoer;1999 Februari;98.8;4032
1367;52   Foto, film, kamperen, vervoer;1999 Maart;98.3;4032
1368;52   Foto, film, kamperen, vervoer;1999 April;98.3;4032
1369;52   Foto, film, kamperen, vervoer;1999 Mei;99.1;4032
1370;52   Foto, film, kamperen, vervoer;1999 Juni;98.6;4032
1371;52   Foto, film, kamperen, vervoer;1999 Juli;98.4;4032
1372;52   Foto, film, kamperen, vervoer;1999 Augustus;98.1;4032
1373;52   Foto, film, kamperen, vervoer;1999 September;98.9;4032
1374;52   Foto, film, kamperen, vervoer;1999 Oktober;98.7;4032
1375;52   Foto, film, kamperen, vervoer;1999 November;99.0;4032
1376;52   Foto, film, kamperen, vervoer;1999 December;99.1;4032
1377;52   Foto, film, kamperen, vervoer;1999;98.6;4032
1378;52   Foto, film, kamperen, vervoer;2000 Januari;99.7;4032
1379;52   Foto, film, kamperen, vervoer;2000 Februari;100.1;4032
1380;52   Foto, film, kamperen, vervoer;2000 Maart;100.2;4032
1381;52   Foto, film, kamperen, vervoer;2000 April;100.6;4032
1382;52   Foto, film, kamperen, vervoer;2000 Mei;100.6;4032
1383;52   Foto, film, kamperen, vervoer;2000 Juni;100.6;4032
1384;52   Foto, film, kamperen, vervoer;2000 Juli;100.7;4032
1385;52   Foto, film, kamperen, vervoer;2000 Augustus;100.5;4032
1386;52   Foto, film, kamperen, vervoer;2000 September;101.6;4032
1387;52   Foto, film, kamperen, vervoer;2000 Oktober;103.0;4032
1388;52   Foto, film, kamperen, vervoer;2000 November;103.2;4032
1389;52   Foto, film, kamperen, vervoer;2000 December;103.5;4032
1390;52   Foto, film, kamperen, vervoer;2000;101.2;4032
1391;52   Foto, film, kamperen, vervoer;2001 Januari;106.6;4032
1392;52   Foto, film, kamperen, vervoer;2001 Februari;107.2;4032
1393;52   Foto, film, kamperen, vervoer;2001 Maart;108.2;4032
1394;52   Foto, film, kamperen, vervoer;2001 April;108.3;4032
1395;52   Foto, film, kamperen, vervoer;2001 Mei;108.6;4032
1396;52   Foto, film, kamperen, vervoer;2001 Juni;108.3;4032
1397;52   Foto, film, kamperen, vervoer;2001 Juli;108.3;4032
1398;52   Foto, film, kamperen, vervoer;2001 Augustus;108.4;4032
1399;52   Foto, film, kamperen, vervoer;2001 September;109.0;4032
1400;52   Foto, film, kamperen, vervoer;2001 Oktober;109.8;4032
1401;52   Foto, film, kamperen, vervoer;2001 November;110.1;4032
1402;52   Foto, film, kamperen, vervoer;2001 December;110.5;4032
1403;52   Foto, film, kamperen, vervoer;2001;108.6;4032
1404;53   Sport, spel, hobby, sieraden;1996 Januari;98.8;10829
1405;53   Sport, spel, hobby, sieraden;1996 Februari;98.7;10829
1406;53   Sport, spel, hobby, sieraden;1996 Maart;98.7;10829
1407;53   Sport, spel, hobby, sieraden;1996 April;98.6;10829
1408;53   Sport, spel, hobby, sieraden;1996 Mei;98.7;10829
1409;53   Sport, spel, hobby, sieraden;1996 Juni;98.5;10829
1410;53   Sport, spel, hobby, sieraden;1996 Juli;97.6;10829
1411;53   Sport, spel, hobby, sieraden;1996 Augustus;97.5;10829
1412;53   Sport, spel, hobby, sieraden;1996 September;97.3;10829
1413;53   Sport, spel, hobby, sieraden;1996 Oktober;97.9;10829
1414;53   Sport, spel, hobby, sieraden;1996 November;97.9;10829
1415;53   Sport, spel, hobby, sieraden;1996 December;97.7;10829
1416;53   Sport, spel, hobby, sieraden;1996;98.2;10829
1417;53   Sport, spel, hobby, sieraden;1997 Januari;97.9;10829
1418;53   Sport, spel, hobby, sieraden;1997 Februari;98.1;10829
1419;53   Sport, spel, hobby, sieraden;1997 Maart;98.3;10829
1420;53   Sport, spel, hobby, sieraden;1997 April;98.4;10829
1421;53   Sport, spel, hobby, sieraden;1997 Mei;98.7;10829
1422;53   Sport, spel, hobby, sieraden;1997 Juni;98.5;10829
1423;53   Sport, spel, hobby, sieraden;1997 Juli;98.2;10829
1424;53   Sport, spel, hobby, sieraden;1997 Augustus;98.3;10829
1425;53   Sport, spel, hobby, sieraden;1997 September;98.8;10829
1426;53   Sport, spel, hobby, sieraden;1997 Oktober;98.9;10829
1427;53   Sport, spel, hobby, sieraden;1997 November;99.4;10829
1428;53   Sport, spel, hobby, sieraden;1997 December;99.2;10829
1429;53   Sport, spel, hobby, sieraden;1997;98.6;10829
1430;53   Sport, spel, hobby, sieraden;1998 Januari;98.4;10829
1431;53   Sport, spel, hobby, sieraden;1998 Februari;98.6;10829
1432;53   Sport, spel, hobby, sieraden;1998 Maart;98.8;10829
1433;53   Sport, spel, hobby, sieraden;1998 April;99.2;10829
1434;53   Sport, spel, hobby, sieraden;1998 Mei;99.3;10829
1435;53   Sport, spel, hobby, sieraden;1998 Juni;99.2;10829
1436;53   Sport, spel, hobby, sieraden;1998 Juli;99.3;10829
1437;53   Sport, spel, hobby, sieraden;1998 Augustus;99.3;10829
1438;53   Sport, spel, hobby, sieraden;1998 September;99.3;10829
1439;53   Sport, spel, hobby, sieraden;1998 Oktober;99.4;10829
1440;53   Sport, spel, hobby, sieraden;1998 November;99.4;10829
1441;53   Sport, spel, hobby, sieraden;1998 December;99.4;10829
1442;53   Sport, spel, hobby, sieraden;1998;99.1;10829
1443;53   Sport, spel, hobby, sieraden;1999 Januari;99.3;10829
1444;53   Sport, spel, hobby, sieraden;1999 Februari;99.4;10829
1445;53   Sport, spel, hobby, sieraden;1999 Maart;99.6;10829
1446;53   Sport, spel, hobby, sieraden;1999 April;99.9;10829
1447;53   Sport, spel, hobby, sieraden;1999 Mei;100.1;10829
1448;53   Sport, spel, hobby, sieraden;1999 Juni;100.1;10829
1449;53   Sport, spel, hobby, sieraden;1999 Juli;100.2;10829
1450;53   Sport, spel, hobby, sieraden;1999 Augustus;100.1;10829
1451;53   Sport, spel, hobby, sieraden;1999 September;100.1;10829
1452;53   Sport, spel, hobby, sieraden;1999 Oktober;100.6;10829
1453;53   Sport, spel, hobby, sieraden;1999 November;100.6;10829
1454;53   Sport, spel, hobby, sieraden;1999 December;100.4;10829
1455;53   Sport, spel, hobby, sieraden;1999;100.0;10829
1456;53   Sport, spel, hobby, sieraden;2000 Januari;100.2;10829
1457;53   Sport, spel, hobby, sieraden;2000 Februari;100.6;10829
1458;53   Sport, spel, hobby, sieraden;2000 Maart;100.6;10829
1459;53   Sport, spel, hobby, sieraden;2000 April;100.8;10829
1460;53   Sport, spel, hobby, sieraden;2000 Mei;101.0;10829
1461;53   Sport, spel, hobby, sieraden;2000 Juni;100.9;10829
1462;53   Sport, spel, hobby, sieraden;2000 Juli;100.5;10829
1463;53   Sport, spel, hobby, sieraden;2000 Augustus;100.6;10829
1464;53   Sport, spel, hobby, sieraden;2000 September;101.3;10829
1465;53   Sport, spel, hobby, sieraden;2000 Oktober;101.8;10829
1466;53   Sport, spel, hobby, sieraden;2000 November;102.5;10829
1467;53   Sport, spel, hobby, sieraden;2000 December;102.7;10829
1468;53   Sport, spel, hobby, sieraden;2000;101.1;10829
1469;53   Sport, spel, hobby, sieraden;2001 Januari;103.9;10829
1470;53   Sport, spel, hobby, sieraden;2001 Februari;104.9;10829
1471;53   Sport, spel, hobby, sieraden;2001 Maart;105.6;10829
1472;53   Sport, spel, hobby, sieraden;2001 April;105.7;10829
1473;53   Sport, spel, hobby, sieraden;2001 Mei;106.1;10829
1474;53   Sport, spel, hobby, sieraden;2001 Juni;106.4;10829
1475;53   Sport, spel, hobby, sieraden;2001 Juli;106.6;10829
1476;53   Sport, spel, hobby, sieraden;2001 Augustus;107.0;10829
1477;53   Sport, spel, hobby, sieraden;2001 September;107.3;10829
1478;53   Sport, spel, hobby, sieraden;2001 Oktober;107.3;10829
1479;53   Sport, spel, hobby, sieraden;2001 November;107.4;10829
1480;53   Sport, spel, hobby, sieraden;2001 December;107.7;10829
1481;53   Sport, spel, hobby, sieraden;2001;106.3;10829
1482;55   Boeken en kantoorartikelen;1996 Januari;100.7;7552
1483;55   Boeken en kantoorartikelen;1996 Februari;100.8;7552
1484;55   Boeken en kantoorartikelen;1996 Maart;100.8;7552
1485;55   Boeken en kantoorartikelen;1996 April;100.8;7552
1486;55   Boeken en kantoorartikelen;1996 Mei;103.0;7552
1487;55   Boeken en kantoorartikelen;1996 Juni;103.0;7552
1488;55   Boeken en kantoorartikelen;1996 Juli;102.9;7552
1489;55   Boeken en kantoorartikelen;1996 Augustus;102.9;7552
1490;55   Boeken en kantoorartikelen;1996 September;102.9;7552
1491;55   Boeken en kantoorartikelen;1996 Oktober;103.2;7552
1492;55   Boeken en kantoorartikelen;1996 November;103.2;7552
1493;55   Boeken en kantoorartikelen;1996 December;103.2;7552
1494;55   Boeken en kantoorartikelen;1996;102.3;7552
1495;55   Boeken en kantoorartikelen;1997 Januari;103.2;7552
1496;55   Boeken en kantoorartikelen;1997 Februari;103.2;7552
1497;55   Boeken en kantoorartikelen;1997 Maart;104.8;7552
1498;55   Boeken en kantoorartikelen;1997 April;104.8;7552
1499;55   Boeken en kantoorartikelen;1997 Mei;104.8;7552
1500;55   Boeken en kantoorartikelen;1997 Juni;104.8;7552
1501;55   Boeken en kantoorartikelen;1997 Juli;105.2;7552
1502;55   Boeken en kantoorartikelen;1997 Augustus;105.1;7552
1503;55   Boeken en kantoorartikelen;1997 September;105.1;7552
1504;55   Boeken en kantoorartikelen;1997 Oktober;105.2;7552
1505;55   Boeken en kantoorartikelen;1997 November;105.2;7552
1506;55   Boeken en kantoorartikelen;1997 December;105.2;7552
1507;55   Boeken en kantoorartikelen;1997;104.7;7552
1508;55   Boeken en kantoorartikelen;1998 Januari;105.2;7552
1509;55   Boeken en kantoorartikelen;1998 Februari;106.8;7552
1510;55   Boeken en kantoorartikelen;1998 Maart;106.8;7552
1511;55   Boeken en kantoorartikelen;1998 April;106.8;7552
1512;55   Boeken en kantoorartikelen;1998 Mei;106.8;7552
1513;55   Boeken en kantoorartikelen;1998 Juni;107.3;7552
1514;55   Boeken en kantoorartikelen;1998 Juli;107.3;7552
1515;55   Boeken en kantoorartikelen;1998 Augustus;107.3;7552
1516;55   Boeken en kantoorartikelen;1998 September;107.3;7552
1517;55   Boeken en kantoorartikelen;1998 Oktober;107.5;7552
1518;55   Boeken en kantoorartikelen;1998 November;107.5;7552
1519;55   Boeken en kantoorartikelen;1998 December;107.5;7552
1520;55   Boeken en kantoorartikelen;1998;107.0;7552
1521;55   Boeken en kantoorartikelen;1999 Januari;107.4;7552
1522;55   Boeken en kantoorartikelen;1999 Februari;109.1;7552
1523;55   Boeken en kantoorartikelen;1999 Maart;109.1;7552
1524;55   Boeken en kantoorartikelen;1999 April;109.2;7552
1525;55   Boeken en kantoorartikelen;1999 Mei;109.7;7552
1526;55   Boeken en kantoorartikelen;1999 Juni;109.7;7552
1527;55   Boeken en kantoorartikelen;1999 Juli;109.7;7552
1528;55   Boeken en kantoorartikelen;1999 Augustus;109.7;7552
1529;55   Boeken en kantoorartikelen;1999 September;109.7;7552
1530;55   Boeken en kantoorartikelen;1999 Oktober;109.7;7552
1531;55   Boeken en kantoorartikelen;1999 November;109.7;7552
1532;55   Boeken en kantoorartikelen;1999 December;110.2;7552
1533;55   Boeken en kantoorartikelen;1999;109.4;7552
1534;55   Boeken en kantoorartikelen;2000 Januari;110.3;7552
1535;55   Boeken en kantoorartikelen;2000 Februari;110.5;7552
1536;55   Boeken en kantoorartikelen;2000 Maart;110.7;7552
1537;55   Boeken en kantoorartikelen;2000 April;112.5;7552
1538;55   Boeken en kantoorartikelen;2000 Mei;112.6;7552
1539;55   Boeken en kantoorartikelen;2000 Juni;111.8;7552
1540;55   Boeken en kantoorartikelen;2000 Juli;111.8;7552
1541;55   Boeken en kantoorartikelen;2000 Augustus;112.6;7552
1542;55   Boeken en kantoorartikelen;2000 September;114.5;7552
1543;55   Boeken en kantoorartikelen;2000 Oktober;114.6;7552
1544;55   Boeken en kantoorartikelen;2000 November;115.3;7552
1545;55   Boeken en kantoorartikelen;2000 December;115.3;7552
1546;55   Boeken en kantoorartikelen;2000;112.7;7552
1547;55   Boeken en kantoorartikelen;2001 Januari;119.0;7552
1548;55   Boeken en kantoorartikelen;2001 Februari;119.1;7552
1549;55   Boeken en kantoorartikelen;2001 Maart;119.1;7552
1550;55   Boeken en kantoorartikelen;2001 April;119.1;7552
1551;55   Boeken en kantoorartikelen;2001 Mei;119.6;7552
1552;55   Boeken en kantoorartikelen;2001 Juni;119.7;7552
1553;55   Boeken en kantoorartikelen;2001 Juli;120.3;7552
1554;55   Boeken en kantoorartikelen;2001 Augustus;120.5;7552
1555;55   Boeken en kantoorartikelen;2001 September;120.5;7552
1556;55   Boeken en kantoorartikelen;2001 Oktober;120.5;7552
1557;55   Boeken en kantoorartikelen;2001 November;120.6;7552
1558;55   Boeken en kantoorartikelen;2001 December;120.8;7552
1559;55   Boeken en kantoorartikelen;2001;119.9;7552
1560;6;1996 Januari;100.1;907
1561;6;1996 Februari;100.4;907
1562;6;1996 Maart;100.7;907
1563;6;1996 April;100.8;907
1564;6;1996 Mei;100.8;907
1565;6;1996 Juni;100.7;907
1566;6;1996 Juli;100.6;907
1567;6;1996 Augustus;100.5;907
1568;6;1996 September;100.8;907
1569;6;1996 Oktober;101.3;907
1570;6;1996 November;100.7;907
1571;6;1996 December;100.8;907
1572;6;1996;100.7;907
1573;6;1997 Januari;100.5;907
1574;6;1997 Februari;100.7;907
1575;6;1997 Maart;101.2;907
1576;6;1997 April;101.3;907
1577;6;1997 Mei;100.8;907
1578;6;1997 Juni;100.8;907
1579;6;1997 Juli;101.3;907
1580;6;1997 Augustus;101.7;907
1581;6;1997 September;102.5;907
1582;6;1997 Oktober;102.5;907
1583;6;1997 November;101.4;907
1584;6;1997 December;101.4;907
1585;6;1997;101.3;907
1586;6;1998 Januari;102.6;907
1587;6;1998 Februari;102.7;907
1588;6;1998 Maart;102.6;907
1589;6;1998 April;103.1;907
1590;6;1998 Mei;102.9;907
1591;6;1998 Juni;103.3;907
1592;6;1998 Juli;103.6;907
1593;6;1998 Augustus;104.1;907
1594;6;1998 September;103.7;907
1595;6;1998 Oktober;103.2;907
1596;6;1998 November;103.4;907
1597;6;1998 December;103.0;907
1598;6;1998;103.2;907
1599;6;1999 Januari;103.5;907
1600;6;1999 Februari;103.8;907
1601;6;1999 Maart;104.0;907
1602;6;1999 April;103.9;907
1603;6;1999 Mei;104.8;907
1604;6;1999 Juni;105.5;907
1605;6;1999 Juli;105.5;907
1606;6;1999 Augustus;105.3;907
1607;6;1999 September;104.8;907
1608;6;1999 Oktober;105.6;907
1609;6;1999 November;105.6;907
1610;6;1999 December;105.5;907
1611;6;1999;104.8;907
1612;6;2000 Januari;105.6;907
1613;6;2000 Februari;105.5;907
1614;6;2000 Maart;106.5;907
1615;6;2000 April;107.3;907
1616;6;2000 Mei;107.3;907
1617;6;2000 Juni;107.9;907
1618;6;2000 Juli;108.2;907
1619;6;2000 Augustus;108.3;907
1620;6;2000 September;108.9;907
1621;6;2000 Oktober;109.5;907
1622;6;2000 November;110.3;907
1623;6;2000 December;110.4;907
1624;6;2000;108.0;907
1625;6;2001 Januari;113.8;907
1626;6;2001 Februari;114.5;907
1627;6;2001 Maart;114.9;907
1628;6;2001 April;115.0;907
1629;6;2001 Mei;115.2;907
1630;6;2001 Juni;116.1;907
1631;6;2001 Juli;116.4;907
1632;6;2001 Augustus;116.5;907
1633;6;2001 September;116.6;907
1634;6;2001 Oktober;116.5;907
1635;6;2001 November;116.6;907
1636;6;2001 December;117.0;907
1637;6;2001;115.8;907
