ID;BedrijfstakkenBranchesSBI93;LandVanUiteindelijkeZeggenschapUCI;Perioden;AantalBedrijven_1;Omzet_2;Productiewaarde_3;ToegevoegdeWaardeTegenFactorkosten_4;TotaleAankoopVanGoederenEnDiensten_5;AankoopVanGoederenEnDiensten_6;Personeelskosten_7;BrutoInvesteringenInMateriele_8;AantalWerkzamePersonen_9;AantalWerknemers_10;TotaleOOUitgavenBinnenshuis_11;TotaalAantalOOWerknemers_12
2523;DA VV voedings- en genotmiddelen;40260;2006;;;;;;;;;;;;
2524;DA VV voedings- en genotmiddelen;40260;2007;;;;;;;;;;;;
2525;DA VV voedings- en genotmiddelen;40260;2008;;;;;;;;;;;;
2526;DA VV voedings- en genotmiddelen;60330;2006;;;;;;;;;;;;
2527;DA VV voedings- en genotmiddelen;60330;2007;;;;;;;;;;;;
2528;DA VV voedings- en genotmiddelen;60330;2008;;;;;;;;;;;;
2529;DA VV voedings- en genotmiddelen;60500;2006;;;;;;;;;;;;
2530;DA VV voedings- en genotmiddelen;60500;2007;;;;;;;;;;;;
2531;DA VV voedings- en genotmiddelen;60500;2008;;;;;;;;;;;;
2532;DA VV voedings- en genotmiddelen;60230;2006;;;;;;;;;;;;
2533;DA VV voedings- en genotmiddelen;60230;2007;;;;;;;;;;;;
2534;DA VV voedings- en genotmiddelen;60230;2008;;;;;;;;;;;;
2535;DA VV voedings- en genotmiddelen;40080;2006;;;;;;;;;;;;
2536;DA VV voedings- en genotmiddelen;40080;2007;;;;;;;;;;;;
2537;DA VV voedings- en genotmiddelen;40080;2008;;;;;;;;;;;;
2538;DA VV voedings- en genotmiddelen;60210;2006;;;;;;;;;;;;
2539;DA VV voedings- en genotmiddelen;60210;2007;;;;;;;;;;;;
2540;DA VV voedings- en genotmiddelen;60210;2008;;;;;;;;;;;;
2541;DA VV voedings- en genotmiddelen;60240;2006;;;;;;;;;;;;
2542;DA VV voedings- en genotmiddelen;60240;2007;;;;;;;;;;;;
2543;DA VV voedings- en genotmiddelen;60240;2008;;;;;;;;;;;;
2544;DA VV voedings- en genotmiddelen;60250;2006;;;;;;;;;;;;
2545;DA VV voedings- en genotmiddelen;60250;2007;;;;;;;;;;;;
2546;DA VV voedings- en genotmiddelen;60250;2008;;;;;;;;;;;;
2547;DA VV voedings- en genotmiddelen;40280;2006;;;;;;;;;;;;
2548;DA VV voedings- en genotmiddelen;40280;2007;;;;;;;;;;;;
2549;DA VV voedings- en genotmiddelen;40280;2008;;;;;;;;;;;;
2550;DA VV voedings- en genotmiddelen;10330;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2551;DA VV voedings- en genotmiddelen;10330;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2552;DA VV voedings- en genotmiddelen;10330;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2553;DA VV voedings- en genotmiddelen;60430;2006;;;;;;;;;;;;
2554;DA VV voedings- en genotmiddelen;60430;2007;;;;;;;;;;;;
2555;DA VV voedings- en genotmiddelen;60430;2008;;;;;;;;;;;;
2556;DA VV voedings- en genotmiddelen;20250;2006;;;;;;;;;;;;
2557;DA VV voedings- en genotmiddelen;20250;2007;;;;;;;;;;;;
2558;DA VV voedings- en genotmiddelen;20250;2008;;;;;;;;;;;;
2559;DA VV voedings- en genotmiddelen;20240;2006;;;;;;;;;;;;
2560;DA VV voedings- en genotmiddelen;20240;2007;;;;;;;;;;;;
2561;DA VV voedings- en genotmiddelen;20240;2008;;;;;;;;;;;;
2562;DA VV voedings- en genotmiddelen;10340;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2563;DA VV voedings- en genotmiddelen;10340;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2564;DA VV voedings- en genotmiddelen;10340;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2565;DA VV voedings- en genotmiddelen;10350;2006;0.0;;;;;;;;;;0.0;0.0
2566;DA VV voedings- en genotmiddelen;10350;2007;0.0;;;;;;;;;;;
2567;DA VV voedings- en genotmiddelen;10350;2008;0.0;;;;;;;;;;;
2568;DA VV voedings- en genotmiddelen;10320;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2569;DA VV voedings- en genotmiddelen;10320;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2570;DA VV voedings- en genotmiddelen;10320;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2571;DA VV voedings- en genotmiddelen;20260;2006;;;;;;;;;;;;
2572;DA VV voedings- en genotmiddelen;20260;2007;;;;;;;;;;;;
2573;DA VV voedings- en genotmiddelen;20260;2008;;;;;;;;;;;;
2574;DA VV voedings- en genotmiddelen;20300;2006;;;;;;;;;;;;
2575;DA VV voedings- en genotmiddelen;20300;2007;;;;;;;;;;;;
2576;DA VV voedings- en genotmiddelen;20300;2008;;;;;;;;;;;;
2577;DA VV voedings- en genotmiddelen;10390;2006;;;;;;;;;;;;
2578;DA VV voedings- en genotmiddelen;10390;2007;;;;;;;;;;;;
2579;DA VV voedings- en genotmiddelen;10390;2008;;;;;;;;;;;;
2580;DA VV voedings- en genotmiddelen;10410;2006;;;;;;;;;;;;
2581;DA VV voedings- en genotmiddelen;10410;2007;;;;;;;;;;;;
2582;DA VV voedings- en genotmiddelen;10410;2008;;;;;;;;;;;;
2583;DA VV voedings- en genotmiddelen;20270;2006;;;;;;;;;;;;
2584;DA VV voedings- en genotmiddelen;20270;2007;;;;;;;;;;;;
2585;DA VV voedings- en genotmiddelen;20270;2008;;;;;;;;;;;;
2586;DA VV voedings- en genotmiddelen;60290;2006;;;;;;;;;;;;
2587;DA VV voedings- en genotmiddelen;60290;2007;;;;;;;;;;;;
2588;DA VV voedings- en genotmiddelen;60290;2008;;;;;;;;;;;;
2589;DA VV voedings- en genotmiddelen;10360;2006;;;;;;;;;;;;
2590;DA VV voedings- en genotmiddelen;10360;2007;;;;;;;;;;;;
2591;DA VV voedings- en genotmiddelen;10360;2008;;;;;;;;;;;;
2592;DA VV voedings- en genotmiddelen;20290;2006;;;;;;;;;;;;
2593;DA VV voedings- en genotmiddelen;20290;2007;;;;;;;;;;;;
2594;DA VV voedings- en genotmiddelen;20290;2008;;;;;;;;;;;;
2595;DA VV voedings- en genotmiddelen;60310;2006;;;;;;;;;;;;
2596;DA VV voedings- en genotmiddelen;60310;2007;;;;;;;;;;;;
2597;DA VV voedings- en genotmiddelen;60310;2008;;;;;;;;;;;;
2598;DA VV voedings- en genotmiddelen;60300;2006;;;;;;;;;;;;
2599;DA VV voedings- en genotmiddelen;60300;2007;;;;;;;;;;;;
2600;DA VV voedings- en genotmiddelen;60300;2008;;;;;;;;;;;;
2601;DA VV voedings- en genotmiddelen;60260;2006;;;;;;;;;;;;
2602;DA VV voedings- en genotmiddelen;60260;2007;;;;;;;;;;;;
2603;DA VV voedings- en genotmiddelen;60260;2008;;;;;;;;;;;;
2604;DA VV voedings- en genotmiddelen;30040;2006;;;;;;;;;;;;
2605;DA VV voedings- en genotmiddelen;30040;2007;;;;;;;;;;;;
2606;DA VV voedings- en genotmiddelen;30040;2008;;;;;;;;;;;;
2607;DA VV voedings- en genotmiddelen;20310;2006;;;;;;;;;;;;
2608;DA VV voedings- en genotmiddelen;20310;2007;;;;;;;;;;;;
2609;DA VV voedings- en genotmiddelen;20310;2008;;;;;;;;;;;;
2610;DA VV voedings- en genotmiddelen;40200;2006;;;;;;;;;;;;
2611;DA VV voedings- en genotmiddelen;40200;2007;;;;;;;;;;;;
2612;DA VV voedings- en genotmiddelen;40200;2008;;;;;;;;;;;;
2613;DA VV voedings- en genotmiddelen;10370;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2614;DA VV voedings- en genotmiddelen;10370;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2615;DA VV voedings- en genotmiddelen;10370;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2616;DA VV voedings- en genotmiddelen;20320;2006;;;;;;;;;;;;
2617;DA VV voedings- en genotmiddelen;20320;2007;;;;;;;;;;;;
2618;DA VV voedings- en genotmiddelen;20320;2008;;;;;;;;;;;;
2619;DA VV voedings- en genotmiddelen;60270;2006;;;;;;;;;;;;
2620;DA VV voedings- en genotmiddelen;60270;2007;;;;;;;;;;;;
2621;DA VV voedings- en genotmiddelen;60270;2008;;;;;;;;;;;;
2622;DA VV voedings- en genotmiddelen;20280;2006;;;;;;;;;;;;
2623;DA VV voedings- en genotmiddelen;20280;2007;;;;;;;;;;;;
2624;DA VV voedings- en genotmiddelen;20280;2008;;;;;;;;;;;;
2625;DA VV voedings- en genotmiddelen;40190;2006;;;;;;;;;;;;
2626;DA VV voedings- en genotmiddelen;40190;2007;;;;;;;;;;;;
2627;DA VV voedings- en genotmiddelen;40190;2008;;;;;;;;;;;;
2628;DA VV voedings- en genotmiddelen;60280;2006;;;;;;;;;;;;
2629;DA VV voedings- en genotmiddelen;60280;2007;;;;;;;;;;;;
2630;DA VV voedings- en genotmiddelen;60280;2008;;;;;;;;;;;;
2631;DA VV voedings- en genotmiddelen;20340;2006;;;;;;;;;;;;
2632;DA VV voedings- en genotmiddelen;20340;2007;;;;;;;;;;;;
2633;DA VV voedings- en genotmiddelen;20340;2008;;;;;;;;;;;;
2634;DA VV voedings- en genotmiddelen;20350;2006;;;;;;;;;;;;
2635;DA VV voedings- en genotmiddelen;20350;2007;;;;;;;;;;;;
2636;DA VV voedings- en genotmiddelen;20350;2008;;;;;;;;;;;;
2637;DA VV voedings- en genotmiddelen;70100;2006;;;;;;;;;;;;
2638;DA VV voedings- en genotmiddelen;70100;2007;;;;;;;;;;;;
2639;DA VV voedings- en genotmiddelen;70100;2008;;;;;;;;;;;;
2640;DA VV voedings- en genotmiddelen;20360;2006;;;;;;;;;;;;
2641;DA VV voedings- en genotmiddelen;20360;2007;;;;;;;;;;;;
2642;DA VV voedings- en genotmiddelen;20360;2008;;;;;;;;;;;;
2643;DA VV voedings- en genotmiddelen;70130;2006;;;;;;;;;;;;
2644;DA VV voedings- en genotmiddelen;70130;2007;;;;;;;;;;;;
2645;DA VV voedings- en genotmiddelen;70130;2008;;;;;;;;;;;;
2646;DA VV voedings- en genotmiddelen;20370;2006;;;;;;;;;;;;
2647;DA VV voedings- en genotmiddelen;20370;2007;;;;;;;;;;;;
2648;DA VV voedings- en genotmiddelen;20370;2008;;;;;;;;;;;;
2649;DA VV voedings- en genotmiddelen;40220;2006;;;;;;;;;;;;
2650;DA VV voedings- en genotmiddelen;40220;2007;;;;;;;;;;;;
2651;DA VV voedings- en genotmiddelen;40220;2008;;;;;;;;;;;;
2652;DA VV voedings- en genotmiddelen;10430;2006;0.0;;;;;;;;;;;
2653;DA VV voedings- en genotmiddelen;10430;2007;0.0;;;;;;;;;;;
2654;DA VV voedings- en genotmiddelen;10430;2008;5.0;;;;;;;;;;;
2655;DA VV voedings- en genotmiddelen;60320;2006;;;;;;;;;;;;
2656;DA VV voedings- en genotmiddelen;60320;2007;;;;;;;;;;;;
2657;DA VV voedings- en genotmiddelen;60320;2008;;;;;;;;;;;;
2658;DA VV voedings- en genotmiddelen;70090;2006;;;;;;;;;;;;
2659;DA VV voedings- en genotmiddelen;70090;2007;;;;;;;;;;;;
2660;DA VV voedings- en genotmiddelen;70090;2008;;;;;;;;;;;;
2661;DA VV voedings- en genotmiddelen;70120;2006;;;;;;;;;;;;
2662;DA VV voedings- en genotmiddelen;70120;2007;;;;;;;;;;;;
2663;DA VV voedings- en genotmiddelen;70120;2008;;;;;;;;;;;;
2664;DA VV voedings- en genotmiddelen;70110;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2665;DA VV voedings- en genotmiddelen;70110;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2666;DA VV voedings- en genotmiddelen;70110;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2667;DA VV voedings- en genotmiddelen;60350;2006;;;;;;;;;;;;
2668;DA VV voedings- en genotmiddelen;60350;2007;;;;;;;;;;;;
2669;DA VV voedings- en genotmiddelen;60350;2008;;;;;;;;;;;;
2670;DA VV voedings- en genotmiddelen;40230;2006;;;;;;;;;;;;
2671;DA VV voedings- en genotmiddelen;40230;2007;;;;;;;;;;;;
2672;DA VV voedings- en genotmiddelen;40230;2008;;;;;;;;;;;;
2673;DA VV voedings- en genotmiddelen;50120;2006;;;;;;;;;;;;
2674;DA VV voedings- en genotmiddelen;50120;2007;;;;;;;;;;;;
2675;DA VV voedings- en genotmiddelen;50120;2008;;;;;;;;;;;;
2676;DA VV voedings- en genotmiddelen;70050;2006;;;;;;;;;;;;
2677;DA VV voedings- en genotmiddelen;70050;2007;;;;;;;;;;;;
2678;DA VV voedings- en genotmiddelen;70050;2008;;;;;;;;;;;;
2679;DA VV voedings- en genotmiddelen;70150;2006;;;;;;;;;;;;
2680;DA VV voedings- en genotmiddelen;70150;2007;;;;;;;;;;;;
2681;DA VV voedings- en genotmiddelen;70150;2008;;;;;;;;;;;;
2682;DA VV voedings- en genotmiddelen;60120;2006;;;;;;;;;;;;
2683;DA VV voedings- en genotmiddelen;60120;2007;;;;;;;;;;;;
2684;DA VV voedings- en genotmiddelen;60120;2008;;;;;;;;;;;;
2685;DA VV voedings- en genotmiddelen;60360;2006;;;;;;;;;;;;
2686;DA VV voedings- en genotmiddelen;60360;2007;;;;;;;;;;;;
2687;DA VV voedings- en genotmiddelen;60360;2008;;;;;;;;;;;;
2688;DA VV voedings- en genotmiddelen;10450;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2689;DA VV voedings- en genotmiddelen;10450;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2690;DA VV voedings- en genotmiddelen;10450;2008;0.0;;;;;;;;;;;
2691;DA VV voedings- en genotmiddelen;70160;2006;;;;;;;;;;;;
2692;DA VV voedings- en genotmiddelen;70160;2007;;;;;;;;;;;;
2693;DA VV voedings- en genotmiddelen;70160;2008;;;;;;;;;;;;
2694;DA VV voedings- en genotmiddelen;99192;2006;;;;;;;;;;;;
2695;DA VV voedings- en genotmiddelen;99192;2007;;;;;;;;;;;;
2696;DA VV voedings- en genotmiddelen;99192;2008;;;;;;;;;;;;
2697;DA VV voedings- en genotmiddelen;10460;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2698;DA VV voedings- en genotmiddelen;10460;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2699;DA VV voedings- en genotmiddelen;10460;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2700;DA VV voedings- en genotmiddelen;70140;2006;;;;;;;;;;;;
2701;DA VV voedings- en genotmiddelen;70140;2007;;;;;;;;;;;;
2702;DA VV voedings- en genotmiddelen;70140;2008;;;;;;;;;;;;
2703;DA VV voedings- en genotmiddelen;40240;2006;;;;;;;;;;;;
2704;DA VV voedings- en genotmiddelen;40240;2007;;;;;;;;;;;;
2705;DA VV voedings- en genotmiddelen;40240;2008;;;;;;;;;;;;
2706;DA VV voedings- en genotmiddelen;60370;2006;;;;;;;;;;;;
2707;DA VV voedings- en genotmiddelen;60370;2007;;;;;;;;;;;;
2708;DA VV voedings- en genotmiddelen;60370;2008;;;;;;;;;;;;
2709;DA VV voedings- en genotmiddelen;10470;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2710;DA VV voedings- en genotmiddelen;10470;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2711;DA VV voedings- en genotmiddelen;10470;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2712;DA VV voedings- en genotmiddelen;10490;2006;;;;;;;;;;;;
2713;DA VV voedings- en genotmiddelen;10490;2007;;;;;;;;;;;;
2714;DA VV voedings- en genotmiddelen;10490;2008;;;;;;;;;;;;
2715;DA VV voedings- en genotmiddelen;60380;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2716;DA VV voedings- en genotmiddelen;60380;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2717;DA VV voedings- en genotmiddelen;60380;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2718;DA VV voedings- en genotmiddelen;20390;2006;;;;;;;;;;;;
2719;DA VV voedings- en genotmiddelen;20390;2007;;;;;;;;;;;;
2720;DA VV voedings- en genotmiddelen;20390;2008;;;;;;;;;;;;
2721;DA VV voedings- en genotmiddelen;60400;2006;;;;;;;;;;;;
2722;DA VV voedings- en genotmiddelen;60400;2007;;;;;;;;;;;;
2723;DA VV voedings- en genotmiddelen;60400;2008;;;;;;;;;;;;
2724;DA VV voedings- en genotmiddelen;70170;2006;;;;;;;;;;;;
2725;DA VV voedings- en genotmiddelen;70170;2007;;;;;;;;;;;;
2726;DA VV voedings- en genotmiddelen;70170;2008;;;;;;;;;;;;
2727;DA VV voedings- en genotmiddelen;20420;2006;;;;;;;;;;;;
2728;DA VV voedings- en genotmiddelen;20420;2007;;;;;;;;;;;;
2729;DA VV voedings- en genotmiddelen;20420;2008;;;;;;;;;;;;
2730;DA VV voedings- en genotmiddelen;20450;2006;;;;;;;;;;;;
2731;DA VV voedings- en genotmiddelen;20450;2007;;;;;;;;;;;;
2732;DA VV voedings- en genotmiddelen;20450;2008;;;;;;;;;;;;
2733;DA VV voedings- en genotmiddelen;10590;2006;5.0;;;;;;;;;;;
2734;DA VV voedings- en genotmiddelen;10590;2007;0.0;;;;;;;;;;;
2735;DA VV voedings- en genotmiddelen;10590;2008;5.0;;;;;;;;;;;
2736;DA VV voedings- en genotmiddelen;60410;2006;;;;;;;;;;;;
2737;DA VV voedings- en genotmiddelen;60410;2007;;;;;;;;;;;;
2738;DA VV voedings- en genotmiddelen;60410;2008;;;;;;;;;;;;
2739;DA VV voedings- en genotmiddelen;20440;2006;;;;;;;;;;;;
2740;DA VV voedings- en genotmiddelen;20440;2007;;;;;;;;;;;;
2741;DA VV voedings- en genotmiddelen;20440;2008;;;;;;;;;;;;
2742;DA VV voedings- en genotmiddelen;10510;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2743;DA VV voedings- en genotmiddelen;10510;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2744;DA VV voedings- en genotmiddelen;10510;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2745;DA VV voedings- en genotmiddelen;10520;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2746;DA VV voedings- en genotmiddelen;10520;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2747;DA VV voedings- en genotmiddelen;10520;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2748;DA VV voedings- en genotmiddelen;20430;2006;;;;;;;;;;;;
2749;DA VV voedings- en genotmiddelen;20430;2007;;;;;;;;;;;;
2750;DA VV voedings- en genotmiddelen;20430;2008;;;;;;;;;;;;
2751;DA VV voedings- en genotmiddelen;10480;2006;;;;;;;;;;;;
2752;DA VV voedings- en genotmiddelen;10480;2007;;;;;;;;;;;;
2753;DA VV voedings- en genotmiddelen;10480;2008;;;;;;;;;;;;
2754;DA VV voedings- en genotmiddelen;20410;2006;;;;;;;;;;;;
2755;DA VV voedings- en genotmiddelen;20410;2007;;;;;;;;;;;;
2756;DA VV voedings- en genotmiddelen;20410;2008;;;;;;;;;;;;
2757;DA VV voedings- en genotmiddelen;20460;2006;;;;;;;;;;;;
2758;DA VV voedings- en genotmiddelen;20460;2007;;;;;;;;;;;;
2759;DA VV voedings- en genotmiddelen;20460;2008;;;;;;;;;;;;
2760;DA VV voedings- en genotmiddelen;50130;2006;;;;;;;;;;;;
2761;DA VV voedings- en genotmiddelen;50130;2007;;;;;;;;;;;;
2762;DA VV voedings- en genotmiddelen;50130;2008;;;;;;;;;;;;
2763;DA VV voedings- en genotmiddelen;20400;2006;;;;;;;;;;;;
2764;DA VV voedings- en genotmiddelen;20400;2007;;;;;;;;;;;;
2765;DA VV voedings- en genotmiddelen;20400;2008;;;;;;;;;;;;
2766;DA VV voedings- en genotmiddelen;40130;2006;;;;;;;;;;;;
2767;DA VV voedings- en genotmiddelen;40130;2007;;;;;;;;;;;;
2768;DA VV voedings- en genotmiddelen;40130;2008;;;;;;;;;;;;
2769;DA VV voedings- en genotmiddelen;60440;2006;;;;;;;;;;;;
2770;DA VV voedings- en genotmiddelen;60440;2007;;;;;;;;;;;;
2771;DA VV voedings- en genotmiddelen;60440;2008;;;;;;;;;;;;
2772;DA VV voedings- en genotmiddelen;20470;2006;;;;;;;;;;;;
2773;DA VV voedings- en genotmiddelen;20470;2007;;;;;;;;;;;;
2774;DA VV voedings- en genotmiddelen;20470;2008;;;;;;;;;;;;
2775;DA VV voedings- en genotmiddelen;99222;2006;;;;;;;;;;;;
2776;DA VV voedings- en genotmiddelen;99222;2007;;;;;;;;;;;;
2777;DA VV voedings- en genotmiddelen;99222;2008;;;;;;;;;;;;
2778;DA VV voedings- en genotmiddelen;20490;2006;;;;;;;;;;;;
2779;DA VV voedings- en genotmiddelen;20490;2007;;;;;;;;;;;;
2780;DA VV voedings- en genotmiddelen;20490;2008;;;;;;;;;;;;
2781;DA VV voedings- en genotmiddelen;99224;2006;;;;;;;;;;;;
2782;DA VV voedings- en genotmiddelen;99224;2007;;;;;;;;;;;;
2783;DA VV voedings- en genotmiddelen;99224;2008;;;;;;;;;;;;
2784;DA VV voedings- en genotmiddelen;20480;2006;;;;;;;;;;;;
2785;DA VV voedings- en genotmiddelen;20480;2007;;;;;;;;;;;;
2786;DA VV voedings- en genotmiddelen;20480;2008;;;;;;;;;;;;
2787;DA VV voedings- en genotmiddelen;60470;2006;;;;;;;;;;;;
2788;DA VV voedings- en genotmiddelen;60470;2007;;;;;;;;;;;;
2789;DA VV voedings- en genotmiddelen;60470;2008;;;;;;;;;;;;
2790;DA VV voedings- en genotmiddelen;60450;2006;;;;;;;;;;;;
2791;DA VV voedings- en genotmiddelen;60450;2007;;;;;;;;;;;;
2792;DA VV voedings- en genotmiddelen;60450;2008;;;;;;;;;;;;
2793;DA VV voedings- en genotmiddelen;70180;2006;;;;;;;;;;;;
2794;DA VV voedings- en genotmiddelen;70180;2007;;;;;;;;;;;;
2795;DA VV voedings- en genotmiddelen;70180;2008;;;;;;;;;;;;
2796;DA VV voedings- en genotmiddelen;99229;2006;;;;;;;;;;;;
2797;DA VV voedings- en genotmiddelen;99229;2007;;;;;;;;;;;;
2798;DA VV voedings- en genotmiddelen;99229;2008;;;;;;;;;;;;
2799;DA VV voedings- en genotmiddelen;99230;2006;;;;;;;;;;;;
2800;DA VV voedings- en genotmiddelen;99230;2007;;;;;;;;;;;;
2801;DA VV voedings- en genotmiddelen;99230;2008;;;;;;;;;;;;
2802;DA VV voedings- en genotmiddelen;99231;2006;;;;;;;;;;;;
2803;DA VV voedings- en genotmiddelen;99231;2007;;;;;;;;;;;;
2804;DA VV voedings- en genotmiddelen;99231;2008;;;;;;;;;;;;
2805;DA VV voedings- en genotmiddelen;70190;2006;;;;;;;;;;;;
2806;DA VV voedings- en genotmiddelen;70190;2007;;;;;;;;;;;;
2807;DA VV voedings- en genotmiddelen;70190;2008;;;;;;;;;;;;
2808;DA VV voedings- en genotmiddelen;60480;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2809;DA VV voedings- en genotmiddelen;60480;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2810;DA VV voedings- en genotmiddelen;60480;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2811;DA VV voedings- en genotmiddelen;50140;2006;;;;;;;;;;;;
2812;DA VV voedings- en genotmiddelen;50140;2007;;;;;;;;;;;;
2813;DA VV voedings- en genotmiddelen;50140;2008;;;;;;;;;;;;
2814;DA VV voedings- en genotmiddelen;99235;2006;;;;;;;;;;;;
2815;DA VV voedings- en genotmiddelen;99235;2007;;;;;;;;;;;;
2816;DA VV voedings- en genotmiddelen;99235;2008;;;;;;;;;;;;
2817;DA VV voedings- en genotmiddelen;60460;2006;;;;;;;;;;;;
2818;DA VV voedings- en genotmiddelen;60460;2007;;;;;;;;;;;;
2819;DA VV voedings- en genotmiddelen;60460;2008;;;;;;;;;;;;
2820;DA VV voedings- en genotmiddelen;99237;2006;;;;;;;;;;;;
2821;DA VV voedings- en genotmiddelen;99237;2007;;;;;;;;;;;;
2822;DA VV voedings- en genotmiddelen;99237;2008;;;;;;;;;;;;
2823;DA VV voedings- en genotmiddelen;99238;2006;;;;;;;;;;;;
2824;DA VV voedings- en genotmiddelen;99238;2007;;;;;;;;;;;;
2825;DA VV voedings- en genotmiddelen;99238;2008;;;;;;;;;;;;
2826;DA VV voedings- en genotmiddelen;20500;2006;;;;;;;;;;;;
2827;DA VV voedings- en genotmiddelen;20500;2007;;;;;;;;;;;;
2828;DA VV voedings- en genotmiddelen;20500;2008;;;;;;;;;;;;
2829;DA VV voedings- en genotmiddelen;30060;2006;;;;;;;;;;;;
2830;DA VV voedings- en genotmiddelen;30060;2007;;;;;;;;;;;;
2831;DA VV voedings- en genotmiddelen;30060;2008;;;;;;;;;;;;
2832;DA VV voedings- en genotmiddelen;30070;2006;25.0;13198.0;9974.0;3196.0;9197.0;3212.0;757.0;183.0;13.0;13.0;7.0;0.0
2833;DA VV voedings- en genotmiddelen;30070;2007;30.0;14253.0;10922.0;3340.0;10014.0;3353.0;734.0;231.0;13.0;13.0;8.0;0.0
2834;DA VV voedings- en genotmiddelen;30070;2008;25.0;16254.0;11781.0;3103.0;12184.0;4465.0;699.0;276.0;13.0;13.0;;
2835;DA VV voedings- en genotmiddelen;50150;2006;;;;;;;;;;;;
2836;DA VV voedings- en genotmiddelen;50150;2007;;;;;;;;;;;;
2837;DA VV voedings- en genotmiddelen;50150;2008;;;;;;;;;;;;
2838;DA VV voedings- en genotmiddelen;99243;2006;;;;;;;;;;;;
2839;DA VV voedings- en genotmiddelen;99243;2007;;;;;;;;;;;;
2840;DA VV voedings- en genotmiddelen;99243;2008;;;;;;;;;;;;
2841;DA VV voedings- en genotmiddelen;10550;2006;;;;;;;;;;;;
2842;DA VV voedings- en genotmiddelen;10550;2007;;;;;;;;;;;;
2843;DA VV voedings- en genotmiddelen;10550;2008;;;;;;;;;;;;
2844;DA VV voedings- en genotmiddelen;40270;2006;;;;;;;;;;;;
2845;DA VV voedings- en genotmiddelen;40270;2007;;;;;;;;;;;;
2846;DA VV voedings- en genotmiddelen;40270;2008;;;;;;;;;;;;
2847;DA VV voedings- en genotmiddelen;99246;2006;;;;;;;;;;;;
