ID;RegioS;Perioden;TotaalAantalIOAWEnIOAZUitkeringen_1;IOAWEnIOAZUitkeringenVanMannen_2;IOAWEnIOAZUitkeringenVanVrouwen_3
2124;Albrandswaard;2011 juni;10.0;10.0;0.0
2125;Albrandswaard;2011 juli;10.0;10.0;0.0
2126;Albrandswaard;2011 augustus;10.0;10.0;0.0
2127;Albrandswaard;2011 september;10.0;10.0;0.0
2128;Albrandswaard;2011 oktober;10.0;10.0;10.0
2129;Albrandswaard;2011 november;10.0;10.0;0.0
2130;Albrandswaard;2011 december;10.0;10.0;0.0
2131;Albrandswaard;2011;10.0;10.0;0.0
2132;Albrandswaard;2012 januari;10.0;10.0;0.0
2133;Albrandswaard;2012 februari;10.0;10.0;0.0
2134;Albrandswaard;2012 maart;10.0;10.0;0.0
2135;Albrandswaard;2012 april;10.0;10.0;0.0
2136;Albrandswaard;2012 mei;10.0;10.0;0.0
2137;Albrandswaard;2012 juni;10.0;10.0;0.0
2138;Albrandswaard;2012 juli;10.0;10.0;10.0
2139;Albrandswaard;2012 augustus;10.0;10.0;10.0
2140;Albrandswaard;2012 september;10.0;10.0;10.0
2141;Albrandswaard;2012 oktober;10.0;10.0;10.0
2142;Albrandswaard;2012 november;10.0;10.0;10.0
2143;Albrandswaard;2012 december;10.0;10.0;10.0
2144;Albrandswaard;2012;10.0;10.0;10.0
2145;Alkemade;1998 januari;20.0;20.0;0.0
2146;Alkemade;1998 februari;20.0;20.0;0.0
2147;Alkemade;1998 maart;20.0;20.0;0.0
2148;Alkemade;1998 april;20.0;20.0;0.0
2149;Alkemade;1998 mei;20.0;20.0;0.0
2150;Alkemade;1998 juni;20.0;20.0;0.0
2151;Alkemade;1998 juli;20.0;20.0;0.0
2152;Alkemade;1998 augustus;20.0;20.0;0.0
2153;Alkemade;1998 september;20.0;20.0;0.0
2154;Alkemade;1998 oktober;20.0;20.0;0.0
2155;Alkemade;1998 november;20.0;20.0;0.0
2156;Alkemade;1998 december;20.0;20.0;0.0
2157;Alkemade;1998;20.0;20.0;0.0
2158;Alkemade;1999 januari;20.0;20.0;0.0
2159;Alkemade;1999 februari;20.0;20.0;0.0
2160;Alkemade;1999 maart;20.0;20.0;0.0
2161;Alkemade;1999 april;20.0;20.0;0.0
2162;Alkemade;1999 mei;20.0;20.0;0.0
2163;Alkemade;1999 juni;20.0;20.0;0.0
2164;Alkemade;1999 juli;20.0;20.0;0.0
2165;Alkemade;1999 augustus;20.0;20.0;0.0
2166;Alkemade;1999 september;20.0;20.0;0.0
2167;Alkemade;1999 oktober;20.0;20.0;0.0
2168;Alkemade;1999 november;20.0;20.0;0.0
2169;Alkemade;1999 december;20.0;20.0;0.0
2170;Alkemade;1999;20.0;20.0;0.0
2171;Alkemade;2000 januari;20.0;20.0;0.0
2172;Alkemade;2000 februari;20.0;20.0;0.0
2173;Alkemade;2000 maart;20.0;20.0;0.0
2174;Alkemade;2000 april;20.0;20.0;0.0
2175;Alkemade;2000 mei;20.0;20.0;0.0
2176;Alkemade;2000 juni;20.0;20.0;0.0
2177;Alkemade;2000 juli;20.0;20.0;0.0
2178;Alkemade;2000 augustus;20.0;20.0;0.0
2179;Alkemade;2000 september;20.0;20.0;0.0
2180;Alkemade;2000 oktober;20.0;20.0;0.0
2181;Alkemade;2000 november;20.0;20.0;0.0
2182;Alkemade;2000 december;20.0;20.0;0.0
2183;Alkemade;2000;20.0;20.0;0.0
2184;Alkemade;2001 januari;20.0;20.0;0.0
2185;Alkemade;2001 februari;20.0;20.0;0.0
2186;Alkemade;2001 maart;20.0;20.0;0.0
2187;Alkemade;2001 april;20.0;20.0;0.0
2188;Alkemade;2001 mei;20.0;10.0;0.0
2189;Alkemade;2001 juni;20.0;20.0;0.0
2190;Alkemade;2001 juli;20.0;20.0;0.0
2191;Alkemade;2001 augustus;20.0;20.0;0.0
2192;Alkemade;2001 september;20.0;20.0;0.0
2193;Alkemade;2001 oktober;20.0;20.0;0.0
2194;Alkemade;2001 november;20.0;20.0;0.0
2195;Alkemade;2001 december;20.0;20.0;0.0
2196;Alkemade;2001;20.0;20.0;0.0
2197;Alkemade;2002 januari;20.0;20.0;0.0
2198;Alkemade;2002 februari;20.0;20.0;0.0
2199;Alkemade;2002 maart;20.0;20.0;0.0
2200;Alkemade;2002 april;20.0;20.0;0.0
2201;Alkemade;2002 mei;20.0;10.0;0.0
2202;Alkemade;2002 juni;20.0;10.0;0.0
2203;Alkemade;2002 juli;20.0;10.0;0.0
2204;Alkemade;2002 augustus;20.0;10.0;0.0
2205;Alkemade;2002 september;20.0;10.0;0.0
2206;Alkemade;2002 oktober;10.0;10.0;0.0
2207;Alkemade;2002 november;10.0;10.0;0.0
2208;Alkemade;2002 december;10.0;10.0;0.0
2209;Alkemade;2002;10.0;10.0;0.0
2210;Alkemade;2003 januari;10.0;10.0;0.0
2211;Alkemade;2003 februari;10.0;10.0;0.0
2212;Alkemade;2003 maart;10.0;10.0;0.0
2213;Alkemade;2003 april;10.0;10.0;0.0
2214;Alkemade;2003 mei;10.0;10.0;0.0
2215;Alkemade;2003 juni;10.0;10.0;0.0
2216;Alkemade;2003 juli;10.0;10.0;0.0
2217;Alkemade;2003 augustus;10.0;10.0;0.0
2218;Alkemade;2003 september;10.0;10.0;0.0
2219;Alkemade;2003 oktober;10.0;10.0;0.0
2220;Alkemade;2003 november;10.0;10.0;0.0
2221;Alkemade;2003 december;10.0;10.0;0.0
2222;Alkemade;2003;10.0;10.0;0.0
2223;Alkemade;2004 januari;10.0;10.0;0.0
2224;Alkemade;2004 februari;10.0;10.0;0.0
2225;Alkemade;2004 maart;10.0;10.0;0.0
2226;Alkemade;2004 april;10.0;10.0;0.0
2227;Alkemade;2004 mei;10.0;10.0;0.0
2228;Alkemade;2004 juni;10.0;10.0;0.0
2229;Alkemade;2004 juli;10.0;10.0;0.0
2230;Alkemade;2004 augustus;10.0;10.0;0.0
2231;Alkemade;2004 september;10.0;10.0;0.0
2232;Alkemade;2004 oktober;10.0;10.0;0.0
2233;Alkemade;2004 november;10.0;10.0;0.0
2234;Alkemade;2004 december;10.0;10.0;0.0
2235;Alkemade;2004;10.0;10.0;0.0
2236;Alkemade;2005 januari;10.0;10.0;0.0
2237;Alkemade;2005 februari;10.0;10.0;0.0
2238;Alkemade;2005 maart;10.0;10.0;0.0
2239;Alkemade;2005 april;10.0;10.0;0.0
2240;Alkemade;2005 mei;10.0;10.0;0.0
2241;Alkemade;2005 juni;10.0;10.0;0.0
2242;Alkemade;2005 juli;10.0;10.0;0.0
2243;Alkemade;2005 augustus;10.0;10.0;0.0
2244;Alkemade;2005 september;10.0;10.0;0.0
2245;Alkemade;2005 oktober;10.0;10.0;0.0
2246;Alkemade;2005 november;10.0;10.0;0.0
2247;Alkemade;2005 december;10.0;10.0;0.0
2248;Alkemade;2005;10.0;10.0;0.0
2249;Alkemade;2006 januari;10.0;10.0;0.0
2250;Alkemade;2006 februari;10.0;10.0;0.0
2251;Alkemade;2006 maart;10.0;10.0;0.0
2252;Alkemade;2006 april;10.0;10.0;0.0
2253;Alkemade;2006 mei;10.0;10.0;0.0
2254;Alkemade;2006 juni;10.0;10.0;0.0
2255;Alkemade;2006 juli;10.0;10.0;0.0
2256;Alkemade;2006 augustus;10.0;10.0;0.0
2257;Alkemade;2006 september;10.0;10.0;0.0
2258;Alkemade;2006 oktober;10.0;10.0;0.0
2259;Alkemade;2006 november;10.0;10.0;0.0
2260;Alkemade;2006 december;10.0;10.0;0.0
2261;Alkemade;2006;10.0;10.0;0.0
2262;Alkemade;2007 januari;10.0;10.0;0.0
2263;Alkemade;2007 februari;10.0;0.0;0.0
2264;Alkemade;2007 maart;10.0;0.0;0.0
2265;Alkemade;2007 april;10.0;0.0;0.0
2266;Alkemade;2007 mei;10.0;0.0;0.0
2267;Alkemade;2007 juni;10.0;0.0;0.0
2268;Alkemade;2007 juli;10.0;0.0;0.0
2269;Alkemade;2007 augustus;10.0;0.0;0.0
2270;Alkemade;2007 september;10.0;0.0;0.0
2271;Alkemade;2007 oktober;10.0;0.0;0.0
2272;Alkemade;2007 november;10.0;0.0;0.0
2273;Alkemade;2007 december;10.0;0.0;0.0
2274;Alkemade;2007;10.0;0.0;0.0
2275;Alkemade;2008 januari;10.0;0.0;0.0
2276;Alkemade;2008 februari;10.0;0.0;0.0
2277;Alkemade;2008 maart;10.0;0.0;0.0
2278;Alkemade;2008 april;10.0;0.0;0.0
2279;Alkemade;2008 mei;10.0;0.0;0.0
2280;Alkemade;2008 juni;10.0;0.0;10.0
2281;Alkemade;2008 juli;10.0;0.0;0.0
2282;Alkemade;2008 augustus;10.0;0.0;0.0
2283;Alkemade;2008 september;10.0;0.0;0.0
2284;Alkemade;2008 oktober;10.0;0.0;0.0
2285;Alkemade;2008 november;10.0;0.0;10.0
2286;Alkemade;2008 december;10.0;0.0;10.0
2287;Alkemade;2008;10.0;0.0;10.0
2288;Alkemade;2009 januari;;;
2289;Alkemade;2009 februari;;;
2290;Alkemade;2009 maart;;;
2291;Alkemade;2009 april;;;
2292;Alkemade;2009 mei;;;
2293;Alkemade;2009 juni;;;
2294;Alkemade;2009 juli;;;
2295;Alkemade;2009 augustus;;;
2296;Alkemade;2009 september;;;
2297;Alkemade;2009 oktober;;;
2298;Alkemade;2009 november;;;
2299;Alkemade;2009 december;;;
2300;Alkemade;2009;;;
2301;Alkemade;2010 januari;;;
2302;Alkemade;2010 februari;;;
2303;Alkemade;2010 maart;;;
2304;Alkemade;2010 april;;;
2305;Alkemade;2010 mei;;;
2306;Alkemade;2010 juni;;;
2307;Alkemade;2010 juli;;;
2308;Alkemade;2010 augustus;;;
2309;Alkemade;2010 september;;;
2310;Alkemade;2010 oktober;;;
2311;Alkemade;2010 november;;;
2312;Alkemade;2010 december;;;
2313;Alkemade;2010;;;
2314;Alkemade;2011 januari;;;
2315;Alkemade;2011 februari;;;
2316;Alkemade;2011 maart;;;
2317;Alkemade;2011 april;;;
2318;Alkemade;2011 mei;;;
2319;Alkemade;2011 juni;;;
2320;Alkemade;2011 juli;;;
2321;Alkemade;2011 augustus;;;
2322;Alkemade;2011 september;;;
2323;Alkemade;2011 oktober;;;
2324;Alkemade;2011 november;;;
2325;Alkemade;2011 december;;;
2326;Alkemade;2011;;;
2327;Alkemade;2012 januari;;;
2328;Alkemade;2012 februari;;;
2329;Alkemade;2012 maart;;;
2330;Alkemade;2012 april;;;
2331;Alkemade;2012 mei;;;
2332;Alkemade;2012 juni;;;
2333;Alkemade;2012 juli;;;
2334;Alkemade;2012 augustus;;;
2335;Alkemade;2012 september;;;
2336;Alkemade;2012 oktober;;;
2337;Alkemade;2012 november;;;
2338;Alkemade;2012 december;;;
2339;Alkemade;2012;;;
2340;Alkmaar;1998 januari;110.0;90.0;20.0
2341;Alkmaar;1998 februari;110.0;90.0;20.0
2342;Alkmaar;1998 maart;110.0;90.0;20.0
2343;Alkmaar;1998 april;110.0;100.0;20.0
2344;Alkmaar;1998 mei;120.0;100.0;20.0
2345;Alkmaar;1998 juni;120.0;100.0;20.0
2346;Alkmaar;1998 juli;130.0;120.0;20.0
2347;Alkmaar;1998 augustus;150.0;130.0;20.0
2348;Alkmaar;1998 september;160.0;140.0;20.0
2349;Alkmaar;1998 oktober;160.0;140.0;20.0
2350;Alkmaar;1998 november;160.0;140.0;20.0
2351;Alkmaar;1998 december;160.0;150.0;20.0
2352;Alkmaar;1998;160.0;150.0;20.0
2353;Alkmaar;1999 januari;170.0;150.0;10.0
2354;Alkmaar;1999 februari;160.0;150.0;20.0
2355;Alkmaar;1999 maart;160.0;150.0;20.0
2356;Alkmaar;1999 april;160.0;150.0;20.0
2357;Alkmaar;1999 mei;170.0;150.0;20.0
2358;Alkmaar;1999 juni;160.0;150.0;20.0
2359;Alkmaar;1999 juli;170.0;160.0;20.0
2360;Alkmaar;1999 augustus;180.0;160.0;20.0
2361;Alkmaar;1999 september;190.0;170.0;20.0
2362;Alkmaar;1999 oktober;190.0;170.0;20.0
2363;Alkmaar;1999 november;190.0;170.0;20.0
2364;Alkmaar;1999 december;190.0;170.0;20.0
2365;Alkmaar;1999;190.0;170.0;20.0
2366;Alkmaar;2000 januari;190.0;170.0;20.0
2367;Alkmaar;2000 februari;190.0;170.0;20.0
2368;Alkmaar;2000 maart;190.0;170.0;20.0
2369;Alkmaar;2000 april;190.0;180.0;20.0
2370;Alkmaar;2000 mei;190.0;170.0;20.0
2371;Alkmaar;2000 juni;190.0;170.0;20.0
2372;Alkmaar;2000 juli;190.0;170.0;20.0
2373;Alkmaar;2000 augustus;180.0;160.0;20.0
2374;Alkmaar;2000 september;180.0;160.0;20.0
2375;Alkmaar;2000 oktober;180.0;160.0;20.0
2376;Alkmaar;2000 november;170.0;160.0;20.0
2377;Alkmaar;2000 december;170.0;160.0;20.0
2378;Alkmaar;2000;170.0;160.0;20.0
2379;Alkmaar;2001 januari;170.0;150.0;20.0
2380;Alkmaar;2001 februari;160.0;150.0;10.0
2381;Alkmaar;2001 maart;170.0;150.0;10.0
2382;Alkmaar;2001 april;160.0;150.0;10.0
2383;Alkmaar;2001 mei;160.0;150.0;10.0
2384;Alkmaar;2001 juni;170.0;150.0;20.0
2385;Alkmaar;2001 juli;170.0;150.0;20.0
2386;Alkmaar;2001 augustus;170.0;150.0;20.0
2387;Alkmaar;2001 september;160.0;150.0;20.0
2388;Alkmaar;2001 oktober;160.0;150.0;10.0
2389;Alkmaar;2001 november;170.0;150.0;10.0
2390;Alkmaar;2001 december;170.0;150.0;10.0
2391;Alkmaar;2001;170.0;150.0;10.0
2392;Alkmaar;2002 januari;160.0;150.0;10.0
2393;Alkmaar;2002 februari;160.0;150.0;10.0
2394;Alkmaar;2002 maart;160.0;150.0;10.0
2395;Alkmaar;2002 april;160.0;150.0;10.0
2396;Alkmaar;2002 mei;160.0;150.0;10.0
2397;Alkmaar;2002 juni;160.0;140.0;10.0
2398;Alkmaar;2002 juli;160.0;140.0;10.0
2399;Alkmaar;2002 augustus;160.0;140.0;10.0
2400;Alkmaar;2002 september;150.0;140.0;10.0
2401;Alkmaar;2002 oktober;150.0;130.0;10.0
2402;Alkmaar;2002 november;140.0;130.0;10.0
2403;Alkmaar;2002 december;140.0;130.0;10.0
2404;Alkmaar;2002;140.0;130.0;10.0
2405;Alkmaar;2003 januari;140.0;130.0;10.0
2406;Alkmaar;2003 februari;140.0;130.0;10.0
2407;Alkmaar;2003 maart;130.0;120.0;10.0
2408;Alkmaar;2003 april;130.0;120.0;10.0
2409;Alkmaar;2003 mei;130.0;120.0;10.0
2410;Alkmaar;2003 juni;120.0;110.0;10.0
2411;Alkmaar;2003 juli;120.0;110.0;10.0
2412;Alkmaar;2003 augustus;120.0;110.0;10.0
2413;Alkmaar;2003 september;110.0;100.0;10.0
2414;Alkmaar;2003 oktober;110.0;100.0;10.0
2415;Alkmaar;2003 november;110.0;100.0;10.0
2416;Alkmaar;2003 december;110.0;100.0;10.0
2417;Alkmaar;2003;110.0;100.0;10.0
2418;Alkmaar;2004 januari;100.0;90.0;10.0
2419;Alkmaar;2004 februari;100.0;90.0;10.0
2420;Alkmaar;2004 maart;100.0;90.0;10.0
2421;Alkmaar;2004 april;100.0;90.0;10.0
2422;Alkmaar;2004 mei;100.0;90.0;10.0
2423;Alkmaar;2004 juni;90.0;80.0;10.0
2424;Alkmaar;2004 juli;90.0;80.0;10.0
2425;Alkmaar;2004 augustus;80.0;70.0;10.0
2426;Alkmaar;2004 september;80.0;70.0;10.0
2427;Alkmaar;2004 oktober;80.0;70.0;10.0
2428;Alkmaar;2004 november;80.0;70.0;10.0
2429;Alkmaar;2004 december;80.0;70.0;10.0
2430;Alkmaar;2004;80.0;70.0;10.0
2431;Alkmaar;2005 januari;80.0;60.0;20.0
2432;Alkmaar;2005 februari;70.0;60.0;20.0
2433;Alkmaar;2005 maart;70.0;50.0;20.0
2434;Alkmaar;2005 april;70.0;50.0;20.0
2435;Alkmaar;2005 mei;70.0;50.0;20.0
2436;Alkmaar;2005 juni;60.0;50.0;20.0
2437;Alkmaar;2005 juli;60.0;40.0;20.0
2438;Alkmaar;2005 augustus;60.0;50.0;10.0
2439;Alkmaar;2005 september;50.0;40.0;20.0
2440;Alkmaar;2005 oktober;50.0;40.0;20.0
2441;Alkmaar;2005 november;50.0;30.0;10.0
2442;Alkmaar;2005 december;50.0;30.0;20.0
2443;Alkmaar;2005;50.0;30.0;20.0
2444;Alkmaar;2006 januari;40.0;30.0;20.0
2445;Alkmaar;2006 februari;40.0;30.0;20.0
2446;Alkmaar;2006 maart;40.0;30.0;20.0
2447;Alkmaar;2006 april;40.0;30.0;20.0
2448;Alkmaar;2006 mei;40.0;30.0;20.0
2449;Alkmaar;2006 juni;40.0;30.0;20.0
2450;Alkmaar;2006 juli;40.0;30.0;10.0
2451;Alkmaar;2006 augustus;40.0;30.0;10.0
2452;Alkmaar;2006 september;40.0;20.0;10.0
2453;Alkmaar;2006 oktober;40.0;30.0;10.0
2454;Alkmaar;2006 november;40.0;20.0;10.0
2455;Alkmaar;2006 december;40.0;20.0;10.0
2456;Alkmaar;2006;40.0;20.0;10.0
2457;Alkmaar;2007 januari;40.0;20.0;10.0
2458;Alkmaar;2007 februari;40.0;20.0;10.0
2459;Alkmaar;2007 maart;30.0;20.0;10.0
2460;Alkmaar;2007 april;30.0;20.0;10.0
2461;Alkmaar;2007 mei;30.0;20.0;10.0
2462;Alkmaar;2007 juni;30.0;20.0;10.0
2463;Alkmaar;2007 juli;30.0;20.0;10.0
2464;Alkmaar;2007 augustus;30.0;20.0;10.0
2465;Alkmaar;2007 september;30.0;20.0;10.0
2466;Alkmaar;2007 oktober;30.0;20.0;10.0
2467;Alkmaar;2007 november;30.0;20.0;10.0
2468;Alkmaar;2007 december;30.0;20.0;10.0
2469;Alkmaar;2007;30.0;20.0;10.0
2470;Alkmaar;2008 januari;30.0;20.0;10.0
2471;Alkmaar;2008 februari;30.0;20.0;10.0
2472;Alkmaar;2008 maart;30.0;20.0;10.0
2473;Alkmaar;2008 april;30.0;20.0;10.0
2474;Alkmaar;2008 mei;30.0;20.0;10.0
2475;Alkmaar;2008 juni;30.0;20.0;10.0
2476;Alkmaar;2008 juli;30.0;20.0;10.0
2477;Alkmaar;2008 augustus;30.0;20.0;10.0
2478;Alkmaar;2008 september;30.0;20.0;10.0
2479;Alkmaar;2008 oktober;30.0;20.0;10.0
2480;Alkmaar;2008 november;30.0;20.0;10.0
2481;Alkmaar;2008 december;30.0;20.0;10.0
2482;Alkmaar;2008;30.0;20.0;10.0
2483;Alkmaar;2009 januari;30.0;20.0;10.0
2484;Alkmaar;2009 februari;30.0;20.0;10.0
2485;Alkmaar;2009 maart;30.0;20.0;10.0
2486;Alkmaar;2009 april;30.0;20.0;10.0
2487;Alkmaar;2009 mei;30.0;20.0;10.0
2488;Alkmaar;2009 juni;30.0;20.0;10.0
2489;Alkmaar;2009 juli;30.0;20.0;10.0
2490;Alkmaar;2009 augustus;30.0;20.0;10.0
2491;Alkmaar;2009 september;30.0;20.0;10.0
2492;Alkmaar;2009 oktober;30.0;20.0;10.0
2493;Alkmaar;2009 november;30.0;20.0;10.0
2494;Alkmaar;2009 december;30.0;20.0;10.0
2495;Alkmaar;2009;30.0;20.0;10.0
2496;Alkmaar;2010 januari;30.0;20.0;10.0
2497;Alkmaar;2010 februari;30.0;20.0;10.0
2498;Alkmaar;2010 maart;30.0;20.0;10.0
2499;Alkmaar;2010 april;30.0;20.0;10.0
2500;Alkmaar;2010 mei;30.0;20.0;10.0
2501;Alkmaar;2010 juni;30.0;20.0;10.0
2502;Alkmaar;2010 juli;30.0;20.0;10.0
2503;Alkmaar;2010 augustus;30.0;20.0;10.0
2504;Alkmaar;2010 september;30.0;20.0;10.0
2505;Alkmaar;2010 oktober;30.0;20.0;10.0
2506;Alkmaar;2010 november;40.0;20.0;10.0
2507;Alkmaar;2010 december;40.0;20.0;10.0
2508;Alkmaar;2010;40.0;20.0;10.0
2509;Alkmaar;2011 januari;40.0;20.0;10.0
2510;Alkmaar;2011 februari;40.0;20.0;10.0
2511;Alkmaar;2011 maart;40.0;30.0;20.0
2512;Alkmaar;2011 april;40.0;30.0;10.0
2513;Alkmaar;2011 mei;40.0;20.0;10.0
2514;Alkmaar;2011 juni;30.0;20.0;10.0
2515;Alkmaar;2011 juli;30.0;20.0;10.0
2516;Alkmaar;2011 augustus;40.0;20.0;20.0
2517;Alkmaar;2011 september;40.0;20.0;20.0
2518;Alkmaar;2011 oktober;40.0;20.0;20.0
2519;Alkmaar;2011 november;40.0;20.0;20.0
2520;Alkmaar;2011 december;40.0;20.0;20.0
2521;Alkmaar;2011;40.0;20.0;20.0
2522;Alkmaar;2012 januari;40.0;20.0;20.0
2523;Alkmaar;2012 februari;40.0;20.0;20.0
2524;Alkmaar;2012 maart;40.0;30.0;20.0
2525;Alkmaar;2012 april;40.0;30.0;20.0
2526;Alkmaar;2012 mei;50.0;30.0;20.0
2527;Alkmaar;2012 juni;50.0;30.0;20.0
2528;Alkmaar;2012 juli;50.0;30.0;20.0
2529;Alkmaar;2012 augustus;60.0;30.0;20.0
2530;Alkmaar;2012 september;60.0;40.0;20.0
2531;Alkmaar;2012 oktober;60.0;30.0;20.0
2532;Alkmaar;2012 november;60.0;40.0;20.0
2533;Alkmaar;2012 december;60.0;40.0;20.0
2534;Alkmaar;2012;60.0;40.0;20.0
2535;Almelo;1998 januari;120.0;110.0;10.0
2536;Almelo;1998 februari;120.0;110.0;10.0
2537;Almelo;1998 maart;120.0;110.0;10.0
2538;Almelo;1998 april;120.0;110.0;10.0
2539;Almelo;1998 mei;120.0;110.0;10.0
2540;Almelo;1998 juni;120.0;110.0;10.0
2541;Almelo;1998 juli;120.0;110.0;10.0
2542;Almelo;1998 augustus;120.0;110.0;10.0
2543;Almelo;1998 september;120.0;110.0;10.0
2544;Almelo;1998 oktober;120.0;110.0;10.0
2545;Almelo;1998 november;110.0;110.0;10.0
2546;Almelo;1998 december;110.0;110.0;10.0
2547;Almelo;1998;110.0;110.0;10.0
2548;Almelo;1999 januari;120.0;110.0;10.0
2549;Almelo;1999 februari;120.0;110.0;10.0
2550;Almelo;1999 maart;120.0;110.0;10.0
2551;Almelo;1999 april;120.0;110.0;10.0
2552;Almelo;1999 mei;120.0;110.0;10.0
2553;Almelo;1999 juni;110.0;100.0;10.0
2554;Almelo;1999 juli;110.0;110.0;10.0
2555;Almelo;1999 augustus;110.0;110.0;10.0
2556;Almelo;1999 september;110.0;110.0;10.0
2557;Almelo;1999 oktober;110.0;100.0;10.0
2558;Almelo;1999 november;110.0;100.0;10.0
2559;Almelo;1999 december;110.0;110.0;10.0
2560;Almelo;1999;110.0;110.0;10.0
2561;Almelo;2000 januari;110.0;110.0;10.0
2562;Almelo;2000 februari;110.0;110.0;10.0
2563;Almelo;2000 maart;110.0;110.0;10.0
2564;Almelo;2000 april;110.0;110.0;10.0
2565;Almelo;2000 mei;110.0;110.0;0.0
2566;Almelo;2000 juni;110.0;110.0;0.0
2567;Almelo;2000 juli;110.0;110.0;0.0
2568;Almelo;2000 augustus;110.0;110.0;0.0
2569;Almelo;2000 september;110.0;100.0;0.0
2570;Almelo;2000 oktober;100.0;100.0;10.0
2571;Almelo;2000 november;100.0;100.0;10.0
2572;Almelo;2000 december;100.0;100.0;10.0
2573;Almelo;2000;100.0;100.0;10.0
2574;Almelo;2001 januari;100.0;100.0;10.0
2575;Almelo;2001 februari;100.0;90.0;10.0
2576;Almelo;2001 maart;100.0;90.0;10.0
2577;Almelo;2001 april;100.0;100.0;10.0
2578;Almelo;2001 mei;100.0;90.0;10.0
2579;Almelo;2001 juni;100.0;90.0;10.0
2580;Almelo;2001 juli;100.0;90.0;0.0
2581;Almelo;2001 augustus;100.0;90.0;0.0
2582;Almelo;2001 september;90.0;90.0;0.0
2583;Almelo;2001 oktober;100.0;90.0;10.0
2584;Almelo;2001 november;90.0;90.0;10.0
2585;Almelo;2001 december;100.0;90.0;10.0
2586;Almelo;2001;100.0;90.0;10.0
2587;Almelo;2002 januari;90.0;90.0;0.0
2588;Almelo;2002 februari;90.0;90.0;0.0
2589;Almelo;2002 maart;90.0;90.0;0.0
2590;Almelo;2002 april;90.0;90.0;0.0
2591;Almelo;2002 mei;100.0;100.0;10.0
2592;Almelo;2002 juni;100.0;90.0;10.0
2593;Almelo;2002 juli;100.0;100.0;10.0
2594;Almelo;2002 augustus;100.0;100.0;10.0
2595;Almelo;2002 september;100.0;100.0;10.0
2596;Almelo;2002 oktober;100.0;90.0;10.0
2597;Almelo;2002 november;100.0;90.0;10.0
2598;Almelo;2002 december;100.0;90.0;10.0
2599;Almelo;2002;100.0;90.0;10.0
2600;Almelo;2003 januari;100.0;90.0;10.0
2601;Almelo;2003 februari;100.0;90.0;10.0
2602;Almelo;2003 maart;90.0;90.0;10.0
2603;Almelo;2003 april;100.0;90.0;10.0
2604;Almelo;2003 mei;100.0;90.0;10.0
2605;Almelo;2003 juni;90.0;90.0;10.0
2606;Almelo;2003 juli;90.0;90.0;10.0
2607;Almelo;2003 augustus;90.0;90.0;10.0
2608;Almelo;2003 september;90.0;90.0;10.0
2609;Almelo;2003 oktober;90.0;90.0;10.0
2610;Almelo;2003 november;90.0;90.0;0.0
2611;Almelo;2003 december;90.0;90.0;0.0
2612;Almelo;2003;90.0;90.0;0.0
2613;Almelo;2004 januari;90.0;90.0;10.0
2614;Almelo;2004 februari;90.0;90.0;10.0
2615;Almelo;2004 maart;90.0;80.0;10.0
2616;Almelo;2004 april;90.0;80.0;10.0
2617;Almelo;2004 mei;80.0;80.0;10.0
2618;Almelo;2004 juni;80.0;80.0;10.0
2619;Almelo;2004 juli;80.0;70.0;10.0
2620;Almelo;2004 augustus;80.0;70.0;10.0
2621;Almelo;2004 september;80.0;80.0;10.0
2622;Almelo;2004 oktober;80.0;70.0;10.0
2623;Almelo;2004 november;70.0;70.0;10.0
2624;Almelo;2004 december;70.0;70.0;10.0
2625;Almelo;2004;70.0;70.0;10.0
2626;Almelo;2005 januari;80.0;70.0;10.0
2627;Almelo;2005 februari;80.0;70.0;10.0
2628;Almelo;2005 maart;80.0;70.0;10.0
2629;Almelo;2005 april;80.0;70.0;10.0
2630;Almelo;2005 mei;80.0;70.0;10.0
2631;Almelo;2005 juni;70.0;70.0;10.0
2632;Almelo;2005 juli;70.0;60.0;10.0
2633;Almelo;2005 augustus;70.0;60.0;10.0
2634;Almelo;2005 september;70.0;60.0;10.0
2635;Almelo;2005 oktober;70.0;60.0;10.0
2636;Almelo;2005 november;70.0;60.0;10.0
2637;Almelo;2005 december;70.0;60.0;10.0
2638;Almelo;2005;70.0;60.0;10.0
2639;Almelo;2006 januari;70.0;60.0;10.0
2640;Almelo;2006 februari;60.0;50.0;10.0
2641;Almelo;2006 maart;60.0;50.0;10.0
2642;Almelo;2006 april;60.0;50.0;10.0
2643;Almelo;2006 mei;50.0;50.0;10.0
2644;Almelo;2006 juni;50.0;50.0;10.0
2645;Almelo;2006 juli;50.0;50.0;10.0
2646;Almelo;2006 augustus;50.0;50.0;10.0
2647;Almelo;2006 september;50.0;50.0;10.0
2648;Almelo;2006 oktober;50.0;50.0;10.0
2649;Almelo;2006 november;50.0;50.0;10.0
2650;Almelo;2006 december;50.0;40.0;10.0
2651;Almelo;2006;50.0;40.0;10.0
2652;Almelo;2007 januari;40.0;40.0;0.0
2653;Almelo;2007 februari;40.0;40.0;0.0
2654;Almelo;2007 maart;40.0;40.0;0.0
2655;Almelo;2007 april;40.0;40.0;10.0
2656;Almelo;2007 mei;40.0;40.0;10.0
2657;Almelo;2007 juni;40.0;30.0;10.0
2658;Almelo;2007 juli;40.0;30.0;10.0
