ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;TotaalWesterseAllochtonen_4;k_27EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;TotaalNietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
4631;Mannen en Vrouwen;19 jaar;Totaal bevolking;2046;204031;145331.0;58700;24796;19086;3432;731;1547;33904;6789;11720;3354;3733;2944;2245;3119
4632;Mannen en Vrouwen;19 jaar;Totaal bevolking;2047;204460;145564.0;58897;24940;19162;3472;732;1574;33957;6829;11773;3398;3699;2952;2213;3093
4633;Mannen en Vrouwen;19 jaar;Totaal bevolking;2048;204786;145699.0;59086;25079;19236;3511;732;1600;34007;6872;11819;3436;3674;2959;2183;3064
4634;Mannen en Vrouwen;19 jaar;Totaal bevolking;2049;204967;145697.0;59272;25208;19301;3549;732;1626;34064;6916;11866;3474;3652;2967;2157;3032
4635;Mannen en Vrouwen;19 jaar;Totaal bevolking;2050;204982;145551.0;59431;25318;19354;3585;731;1648;34113;6957;11915;3510;3636;2973;2130;2992
4636;Mannen en Vrouwen;19 jaar;Totaal bevolking;2051;204790;145196.0;59593;25430;19411;3618;730;1671;34163;6998;11968;3542;3619;2978;2105;2953
4637;Mannen en Vrouwen;19 jaar;Totaal bevolking;2052;204358;144625.0;59735;25529;19458;3651;729;1691;34206;7038;12024;3569;3601;2982;2082;2910
4638;Mannen en Vrouwen;19 jaar;Totaal bevolking;2053;203698;143836.0;59862;25625;19504;3682;727;1712;34237;7074;12081;3597;3577;2985;2058;2865
4639;Mannen en Vrouwen;19 jaar;Totaal bevolking;2054;202827;142859.0;59969;25719;19550;3712;726;1731;34250;7108;12131;3621;3548;2986;2036;2820
4640;Mannen en Vrouwen;19 jaar;Totaal bevolking;2055;201792;141741.0;60052;25805;19588;3740;724;1753;34247;7138;12183;3644;3512;2988;2013;2769
4641;Mannen en Vrouwen;19 jaar;Totaal bevolking;2056;200652;140527.0;60124;25886;19628;3765;721;1772;34238;7168;12238;3665;3467;2990;1991;2719
4642;Mannen en Vrouwen;19 jaar;Totaal bevolking;2057;199472;139284.0;60187;25969;19669;3791;719;1790;34218;7193;12289;3692;3419;2991;1968;2666
4643;Mannen en Vrouwen;19 jaar;Totaal bevolking;2058;198325;138083.0;60242;26054;19710;3816;717;1811;34188;7217;12339;3714;3362;2994;1947;2615
4644;Mannen en Vrouwen;19 jaar;Totaal bevolking;2059;197260;136964.0;60295;26136;19754;3838;715;1829;34159;7237;12393;3736;3299;2996;1928;2570
4645;Mannen en Vrouwen;19 jaar;Totaal bevolking;2060;196318;135981.0;60337;26224;19803;3859;713;1849;34113;7255;12446;3757;3228;2997;1909;2521
4646;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2015;15636;;15636;6999;5242;1104;187;466;8637;1746;3212;719;476;1367;561;556
4647;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2016;16202;;16202;7399;5667;1069;163;500;8803;1840;3358;721;474;1301;535;574
4648;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2017;16085;;16085;7345;5735;961;171;478;8740;1985;3210;763;417;1237;575;553
4649;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2018;15765;;15765;7412;5874;908;166;464;8353;2060;2966;737;364;1247;467;512
4650;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2019;15715;;15715;7520;6055;813;169;483;8195;2082;2928;768;325;1182;444;466
4651;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2020;15885;;15885;7594;6155;792;167;480;8291;2261;2915;837;304;1132;416;426
4652;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2021;15527;;15527;7613;6205;757;172;479;7914;2218;2788;776;285;1040;406;401
4653;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2022;15776;;15776;7701;6299;747;171;484;8075;2360;2936;796;243;1002;365;373
4654;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2023;16244;;16244;7927;6482;799;164;482;8317;2511;3031;799;264;1023;342;347
4655;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2024;16610;;16610;8029;6557;810;172;490;8581;2660;3144;825;215;1030;360;347
4656;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2025;17045;;17045;8206;6710;833;165;498;8839;2717;3325;848;201;1071;344;333
4657;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2026;17483;;17483;8344;6822;847;168;507;9139;2866;3451;851;200;1069;356;346
4658;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2027;17835;;17835;8484;6935;857;177;515;9351;2919;3602;850;218;1072;341;349
4659;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2028;18051;;18051;8549;6979;878;173;519;9502;2975;3701;867;208;1072;339;340
4660;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2029;18228;;18228;8632;7019;911;178;524;9596;2921;3822;883;211;1078;341;340
4661;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2030;18377;;18377;8672;7059;900;181;532;9705;2920;3941;885;201;1079;339;340
4662;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2031;18532;;18532;8730;7092;918;178;542;9802;2942;4048;889;201;1060;331;331
4663;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2032;18688;;18688;8786;7122;930;183;551;9902;2918;4155;908;198;1070;324;329
4664;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2033;18682;;18682;8785;7130;919;181;555;9897;2911;4158;908;190;1070;329;331
4665;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2034;18737;;18737;8794;7122;928;184;560;9943;2900;4199;922;193;1076;325;328
4666;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2035;18753;;18753;8824;7140;937;184;563;9929;2890;4185;930;194;1078;323;329
4667;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2036;18754;;18754;8851;7156;943;184;568;9903;2882;4153;938;194;1081;322;333
4668;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2037;18743;;18743;8872;7168;950;183;571;9871;2878;4116;946;194;1083;319;335
4669;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2038;18733;;18733;8892;7179;956;183;574;9841;2877;4081;954;194;1084;314;337
4670;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2039;18741;;18741;8909;7190;960;183;576;9832;2879;4064;958;194;1085;312;340
4671;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2040;18758;;18758;8926;7200;964;183;579;9832;2884;4060;961;193;1086;308;340
4672;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2041;18792;;18792;8943;7211;968;182;582;9849;2890;4069;965;193;1086;304;342
4673;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2042;18826;;18826;8959;7221;971;182;585;9867;2896;4081;970;192;1087;299;342
4674;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2043;18858;;18858;8975;7232;973;182;588;9883;2901;4092;975;192;1088;297;338
4675;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2044;18895;;18895;8992;7243;977;181;591;9903;2905;4101;982;192;1088;295;340
4676;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2045;18928;;18928;9007;7255;979;180;593;9921;2910;4112;987;192;1088;293;339
4677;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2046;18963;;18963;9025;7268;981;180;596;9938;2913;4122;993;190;1089;292;339
4678;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2047;18993;;18993;9041;7279;983;180;599;9952;2917;4129;998;190;1089;290;339
4679;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2048;19017;;19017;9056;7291;984;180;601;9961;2920;4135;1001;189;1089;288;339
4680;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2049;19054;;19054;9074;7303;987;180;604;9980;2924;4144;1007;189;1090;287;339
4681;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2050;19082;;19082;9088;7314;989;179;606;9994;2927;4151;1013;189;1090;286;338
4682;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2051;19110;;19110;9102;7325;990;179;608;10008;2930;4159;1018;189;1090;284;338
4683;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2052;19142;;19142;9118;7336;992;179;611;10024;2933;4167;1022;189;1090;285;338
4684;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2053;19167;;19167;9131;7346;993;179;613;10036;2936;4175;1027;188;1090;283;337
4685;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2054;19192;;19192;9146;7357;995;179;615;10046;2938;4180;1030;188;1090;283;337
4686;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2055;19216;;19216;9160;7367;996;179;618;10056;2941;4186;1033;188;1090;282;336
4687;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2056;19237;;19237;9172;7377;997;178;620;10065;2943;4193;1034;188;1090;281;336
4688;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2057;19264;;19264;9187;7388;999;178;622;10077;2945;4198;1041;188;1090;280;335
4689;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2058;19285;;19285;9199;7397;1000;178;624;10086;2947;4204;1044;187;1091;279;334
4690;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2059;19304;;19304;9211;7406;1001;178;626;10093;2949;4208;1046;187;1091;278;334
4691;Mannen en Vrouwen;19 jaar;1e generatie allochtonen;2060;19324;;19324;9224;7415;1002;178;629;10100;2951;4213;1049;186;1091;277;333
4692;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2015;33858;;33858;9569;5498;1327;1567;1177;24289;2506;2995;882;5622;1577;4515;6192
4693;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2016;34074;;34074;9470;5586;1321;1446;1117;24604;2525;3021;997;5820;1464;4404;6373
4694;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2017;35171;;35172;9317;5665;1308;1239;1105;25855;2745;3397;996;6058;1474;4544;6641
4695;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2018;36743;;36742;9591;5798;1490;1211;1092;27151;2972;3819;1079;6434;1598;4541;6708
4696;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2019;37708;;37708;9970;6073;1711;1078;1108;27738;3194;3987;1119;6600;1700;4720;6418
4697;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2020;39546;;39546;10267;6345;1807;1095;1020;29279;3473;4378;1221;7218;1760;4728;6501
4698;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2021;39606;;39606;10274;6256;2012;938;1068;29332;3581;4451;1277;7175;1867;4690;6291
4699;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2022;39528;;39529;10290;6458;1955;916;961;29239;3646;4415;1328;7377;1933;4448;6092
4700;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2023;39414;;39415;10295;6491;1970;932;902;29120;3647;4489;1346;7628;1865;4246;5899
4701;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2024;39149;;39149;10358;6521;1956;912;969;28791;3581;4713;1350;7663;1765;3995;5724
4702;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2025;38449;;38450;9975;6462;1930;844;739;28475;3460;4640;1456;7780;1748;3715;5676
4703;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2026;37916;;37917;10002;6493;1951;789;769;27915;3397;4757;1456;7548;1750;3597;5410
4704;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2027;37536;;37536;10073;6617;1841;821;794;27463;3413;4780;1477;7342;1854;3423;5174
4705;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2028;38012;;38011;10542;6995;1990;776;781;27469;3565;4791;1539;7360;1889;3387;4938
4706;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2029;37881;;37881;11038;7531;1973;774;760;26843;3679;4886;1546;7066;1802;3288;4576
4707;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2030;38323;;38324;11262;7650;2109;777;726;27062;3878;5044;1651;6883;1833;3152;4621
4708;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2031;37535;;37533;11108;7574;2047;732;755;26425;3828;5105;1710;6691;1724;2964;4403
4709;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2032;37195;;37193;11242;7768;2024;717;733;25951;3858;5334;1672;6387;1696;2709;4295
4710;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2033;35920;;35919;11332;7929;1976;673;754;24587;3714;5125;1626;5963;1717;2515;3927
4711;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2034;36925;;36924;12152;8726;2001;671;754;24772;3682;5441;1690;5826;1703;2564;3866
4712;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2035;37158;;37156;12560;9144;2028;655;733;24596;3708;5763;1751;5485;1722;2507;3660
4713;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2036;37572;;37572;12968;9548;2056;639;725;24604;3737;6128;1813;5225;1743;2434;3524
4714;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2037;37965;;37965;13372;9931;2087;625;729;24593;3764;6497;1877;4958;1756;2356;3385
4715;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2038;38336;;38336;13775;10294;2124;613;744;24561;3784;6805;1939;4705;1768;2295;3265
4716;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2039;38652;;38652;14159;10621;2169;601;768;24493;3791;7027;2003;4476;1783;2245;3168
4717;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2040;38843;;38844;14499;10903;2212;590;794;24345;3786;7171;2063;4260;1797;2190;3078
4718;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2041;38987;;38986;14793;11142;2254;577;820;24193;3784;7273;2124;4062;1808;2141;3001
4719;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2042;39114;;39113;15051;11339;2296;569;847;24062;3788;7362;2179;3891;1818;2093;2931
4720;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2043;39242;;39244;15266;11497;2334;559;876;23978;3803;7435;2228;3755;1829;2053;2875
4721;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2044;39389;;39387;15446;11622;2373;549;902;23941;3818;7497;2278;3655;1839;2017;2837
4722;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2045;39555;;39554;15615;11727;2411;550;927;23939;3845;7550;2320;3588;1846;1982;2808
4723;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2046;39737;;39737;15771;11818;2451;551;951;23966;3876;7598;2361;3543;1855;1953;2780
4724;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2047;39904;;39904;15899;11883;2489;552;975;24005;3912;7644;2400;3509;1863;1923;2754
4725;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2048;40070;;40069;16023;11945;2527;552;999;24046;3952;7684;2435;3485;1870;1895;2725
4726;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2049;40218;;40218;16134;11998;2562;552;1022;24084;3992;7722;2467;3463;1877;1870;2693
4727;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2050;40349;;40349;16230;12040;2596;552;1042;24119;4030;7764;2497;3447;1883;1844;2654
4728;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2051;40482;;40483;16328;12086;2628;551;1063;24155;4068;7809;2524;3430;1888;1821;2615
4729;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2052;40592;;40593;16411;12122;2659;550;1080;24182;4105;7857;2547;3412;1892;1797;2572
4730;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2053;40696;;40695;16494;12158;2689;548;1099;24201;4138;7906;2570;3389;1895;1775;2528
4731;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2054;40777;;40777;16573;12193;2717;547;1116;24204;4170;7951;2591;3360;1896;1753;2483
4732;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2055;40836;;40836;16645;12221;2744;545;1135;24191;4197;7997;2611;3324;1898;1731;2433
4733;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2056;40889;;40887;16714;12251;2768;543;1152;24173;4225;8045;2631;3279;1900;1710;2383
4734;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2057;40923;;40923;16782;12281;2792;541;1168;24141;4248;8091;2651;3231;1901;1688;2331
4735;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2058;40956;;40957;16855;12313;2816;539;1187;24102;4270;8135;2670;3175;1903;1668;2281
4736;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2059;40991;;40991;16925;12348;2837;537;1203;24066;4288;8185;2690;3112;1905;1650;2236
4737;Mannen en Vrouwen;19 jaar;2e generatie allochtonen;2060;41013;;41013;17000;12388;2857;535;1220;24013;4304;8233;2708;3042;1906;1632;2188
4738;Mannen en Vrouwen;19 jaar;2;2015;14358;;14357;7749;4790;514;1329;1116;6608;1271;939;637;524;843;1548;846
4739;Mannen en Vrouwen;19 jaar;2;2016;14333;;14332;7582;4813;507;1217;1045;6750;1237;915;745;575;793;1588;897
4740;Mannen en Vrouwen;19 jaar;2;2017;14814;;14815;7547;4909;570;1028;1040;7268;1318;1021;715;604;823;1738;1049
4741;Mannen en Vrouwen;19 jaar;2;2018;15686;;15687;7727;5046;640;1014;1027;7960;1382;1152;820;739;817;1825;1225
4742;Mannen en Vrouwen;19 jaar;2;2019;16192;;16192;7898;5281;683;899;1035;8294;1450;1182;796;803;843;1870;1350
4743;Mannen en Vrouwen;19 jaar;2;2020;17030;;17031;7997;5452;687;914;944;9034;1522;1296;864;966;846;2027;1513
4744;Mannen en Vrouwen;19 jaar;2;2021;17505;;17505;7958;5352;847;777;982;9547;1486;1410;926;1100;889;2057;1679
4745;Mannen en Vrouwen;19 jaar;2;2022;17890;;17892;8039;5559;816;772;892;9853;1471;1461;972;1203;930;1992;1824
4746;Mannen en Vrouwen;19 jaar;2;2023;18106;;18107;7991;5523;875;770;823;10116;1461;1499;1003;1322;920;1971;1940
4747;Mannen en Vrouwen;19 jaar;2;2024;18442;;18441;8028;5507;889;754;878;10413;1434;1619;1023;1531;860;1891;2055
4748;Mannen en Vrouwen;19 jaar;2;2025;18305;;18306;7693;5407;905;703;678;10613;1380;1682;1096;1638;896;1795;2126
4749;Mannen en Vrouwen;19 jaar;2;2026;18414;;18416;7581;5260;943;674;704;10835;1339;1758;1123;1686;916;1803;2210
4750;Mannen en Vrouwen;19 jaar;2;2027;18754;;18754;7572;5300;893;672;707;11182;1344;1790;1128;1921;976;1788;2235
4751;Mannen en Vrouwen;19 jaar;2;2028;19106;;19105;7657;5327;977;649;704;11448;1368;1843;1168;2077;970;1814;2208
4752;Mannen en Vrouwen;19 jaar;2;2029;19466;;19467;7741;5494;936;650;661;11726;1367;1918;1183;2243;948;1844;2223
4753;Mannen en Vrouwen;19 jaar;2;2030;19348;;19349;7548;5317;976;627;628;11801;1359;1999;1221;2320;965;1706;2231
4754;Mannen en Vrouwen;19 jaar;2;2031;18793;;18792;7214;5001;943;630;640;11578;1187;1981;1293;2323;897;1686;2211
4755;Mannen en Vrouwen;19 jaar;2;2032;18559;;18557;6896;4736;960;600;600;11661;1244;2021;1243;2462;905;1511;2275
4756;Mannen en Vrouwen;19 jaar;2;2033;17921;;17921;6606;4605;897;547;557;11315;1150;1988;1182;2521;877;1493;2104
4757;Mannen en Vrouwen;19 jaar;2;2034;18773;;18773;6826;4818;879;548;581;11947;1155;1990;1171;2676;850;1756;2349
4758;Mannen en Vrouwen;19 jaar;2;2035;18849;;18848;6947;4909;883;560;595;11901;1186;2045;1200;2603;878;1783;2206
4759;Mannen en Vrouwen;19 jaar;2;2036;19192;;19191;7088;5004;895;570;619;12103;1226;2098;1223;2624;911;1794;2227
4760;Mannen en Vrouwen;19 jaar;2;2037;19493;;19493;7193;5078;909;577;629;12300;1259;2159;1246;2643;933;1813;2247
4761;Mannen en Vrouwen;19 jaar;2;2038;19738;;19739;7295;5145;924;584;642;12444;1288;2205;1266;2665;949;1837;2234
4762;Mannen en Vrouwen;19 jaar;2;2039;20003;;20002;7377;5205;936;587;649;12625;1316;2251;1283;2681;970;1884;2240
4763;Mannen en Vrouwen;19 jaar;2;2040;20173;;20175;7431;5242;948;588;653;12744;1336;2289;1295;2688;989;1900;2247
4764;Mannen en Vrouwen;19 jaar;2;2041;20358;;20358;7468;5269;962;577;660;12890;1363;2330;1309;2708;1005;1913;2262
4765;Mannen en Vrouwen;19 jaar;2;2042;20582;;20582;7527;5311;981;569;666;13055;1389;2372;1316;2749;1020;1922;2287
4766;Mannen en Vrouwen;19 jaar;2;2043;20773;;20775;7571;5341;997;559;674;13204;1412;2413;1321;2789;1034;1935;2300
4767;Mannen en Vrouwen;19 jaar;2;2044;20979;;20978;7616;5374;1015;549;678;13362;1433;2454;1329;2838;1048;1943;2317
4768;Mannen en Vrouwen;19 jaar;2;2045;21200;;21199;7668;5400;1035;550;683;13531;1456;2496;1338;2905;1057;1948;2331
4769;Mannen en Vrouwen;19 jaar;2;2046;21415;;21415;7716;5423;1054;551;688;13699;1480;2541;1345;2976;1068;1953;2336
4770;Mannen en Vrouwen;19 jaar;2;2047;21604;;21603;7753;5434;1075;552;692;13850;1502;2591;1353;3071;1077;1923;2333
4771;Mannen en Vrouwen;19 jaar;2;2048;21766;;21764;7798;5454;1096;552;696;13966;1525;2641;1361;3141;1085;1895;2318
4772;Mannen en Vrouwen;19 jaar;2;2049;21885;;21885;7827;5465;1112;552;698;14058;1546;2692;1366;3198;1092;1870;2294
4773;Mannen en Vrouwen;19 jaar;2;2050;21974;;21974;7851;5471;1129;552;699;14123;1563;2740;1371;3249;1098;1844;2258
4774;Mannen en Vrouwen;19 jaar;2;2051;22037;;22038;7871;5478;1142;551;700;14167;1579;2785;1374;3289;1104;1821;2215
4775;Mannen en Vrouwen;19 jaar;2;2052;22052;;22052;7871;5470;1154;550;697;14181;1595;2825;1374;3320;1107;1797;2163
4776;Mannen en Vrouwen;19 jaar;2;2053;22039;;22039;7870;5461;1165;548;696;14169;1606;2862;1371;3338;1110;1775;2107
4777;Mannen en Vrouwen;19 jaar;2;2054;21985;;21986;7858;5446;1170;547;695;14128;1616;2890;1370;3344;1109;1753;2046
4778;Mannen en Vrouwen;19 jaar;2;2055;21891;;21892;7843;5427;1175;545;696;14049;1622;2918;1366;3324;1109;1731;1979
4779;Mannen en Vrouwen;19 jaar;2;2056;21767;;21764;7823;5408;1177;543;695;13941;1629;2940;1364;3279;1108;1710;1911
4780;Mannen en Vrouwen;19 jaar;2;2057;21619;;21621;7801;5389;1178;541;693;13820;1634;2957;1362;3231;1107;1688;1841
4781;Mannen en Vrouwen;19 jaar;2;2058;21464;;21465;7780;5366;1181;539;694;13685;1636;2970;1359;3175;1106;1668;1771
4782;Mannen en Vrouwen;19 jaar;2;2059;21318;;21318;7763;5352;1181;537;693;13555;1639;2984;1360;3112;1105;1650;1705
4783;Mannen en Vrouwen;19 jaar;2;2060;21170;;21170;7757;5350;1181;535;691;13413;1642;3000;1360;3042;1102;1632;1635
4784;Mannen en Vrouwen;19 jaar;3;2015;19500;;19501;1820;708;813;238;61;17681;1235;2056;245;5098;734;2967;5346
4785;Mannen en Vrouwen;19 jaar;3;2016;19741;;19742;1888;773;814;229;72;17854;1288;2106;252;5245;671;2816;5476
4786;Mannen en Vrouwen;19 jaar;3;2017;20357;;20357;1770;756;738;211;65;18587;1427;2376;281;5454;651;2806;5592
4787;Mannen en Vrouwen;19 jaar;3;2018;21057;;21055;1864;752;850;197;65;19191;1590;2667;259;5695;781;2716;5483
4788;Mannen en Vrouwen;19 jaar;3;2019;21516;;21516;2072;792;1028;179;73;19444;1744;2805;323;5797;857;2850;5068
4789;Mannen en Vrouwen;19 jaar;3;2020;22516;;22515;2270;893;1120;181;76;20245;1951;3082;357;6252;914;2701;4988
4790;Mannen en Vrouwen;19 jaar;3;2021;22101;;22101;2316;904;1165;161;86;19785;2095;3041;351;6075;978;2633;4612
4791;Mannen en Vrouwen;19 jaar;3;2022;21638;;21637;2251;899;1139;144;69;19386;2175;2954;356;6174;1003;2456;4268
4792;Mannen en Vrouwen;19 jaar;3;2023;21308;;21308;2304;968;1095;162;79;19004;2186;2990;343;6306;945;2275;3959
4793;Mannen en Vrouwen;19 jaar;3;2024;20707;;20708;2330;1014;1067;158;91;18378;2147;3094;327;6132;905;2104;3669
4794;Mannen en Vrouwen;19 jaar;3;2025;20144;;20144;2282;1055;1025;141;61;17862;2080;2958;360;6142;852;1920;3550
4795;Mannen en Vrouwen;19 jaar;3;2026;19502;;19501;2421;1233;1008;115;65;17080;2058;2999;333;5862;834;1794;3200
4796;Mannen en Vrouwen;19 jaar;3;2027;18782;;18782;2501;1317;948;149;87;16281;2069;2990;349;5421;878;1635;2939
4797;Mannen en Vrouwen;19 jaar;3;2028;18906;;18906;2885;1668;1013;127;77;16021;2197;2948;371;5283;919;1573;2730
4798;Mannen en Vrouwen;19 jaar;3;2029;18415;;18414;3297;2037;1037;124;99;15117;2312;2968;363;4823;854;1444;2353
4799;Mannen en Vrouwen;19 jaar;3;2030;18975;;18975;3714;2333;1133;150;98;15261;2519;3045;430;4563;868;1446;2390
4800;Mannen en Vrouwen;19 jaar;3;2031;18742;;18741;3894;2573;1104;102;115;14847;2641;3124;417;4368;827;1278;2192
4801;Mannen en Vrouwen;19 jaar;3;2032;18636;;18636;4346;3032;1064;117;133;14290;2614;3313;429;3925;791;1198;2020
4802;Mannen en Vrouwen;19 jaar;3;2033;17999;;17998;4726;3324;1079;126;197;13272;2564;3137;444;3442;840;1022;1823
4803;Mannen en Vrouwen;19 jaar;3;2034;18152;;18151;5326;3908;1122;123;173;12825;2527;3451;519;3150;853;808;1517
4804;Mannen en Vrouwen;19 jaar;3;2035;18309;;18308;5613;4235;1145;95;138;12695;2522;3718;551;2882;844;724;1454
4805;Mannen en Vrouwen;19 jaar;3;2036;18380;;18381;5880;4544;1161;69;106;12501;2511;4030;590;2601;832;640;1297
4806;Mannen en Vrouwen;19 jaar;3;2037;18472;;18472;6179;4853;1178;48;100;12293;2505;4338;631;2315;823;543;1138
4807;Mannen en Vrouwen;19 jaar;3;2038;18598;;18597;6480;5149;1200;29;102;12117;2496;4600;673;2040;819;458;1031
4808;Mannen en Vrouwen;19 jaar;3;2039;18649;;18650;6782;5416;1233;14;119;11868;2475;4776;720;1795;813;361;928
4809;Mannen en Vrouwen;19 jaar;3;2040;18670;;18669;7068;5661;1264;2;141;11601;2450;4882;768;1572;808;290;831
4810;Mannen en Vrouwen;19 jaar;3;2041;18629;;18628;7325;5873;1292;0;160;11303;2421;4943;815;1354;803;228;739
4811;Mannen en Vrouwen;19 jaar;3;2042;18532;;18531;7524;6028;1315;0;181;11007;2399;4990;863;1142;798;171;644
4812;Mannen en Vrouwen;19 jaar;3;2043;18469;;18469;7695;6156;1337;0;202;10774;2391;5022;907;966;795;118;575
4813;Mannen en Vrouwen;19 jaar;3;2044;18410;;18409;7830;6248;1358;0;224;10579;2385;5043;949;817;791;74;520
4814;Mannen en Vrouwen;19 jaar;3;2045;18355;;18355;7947;6327;1376;0;244;10408;2389;5054;982;683;789;34;477
4815;Mannen en Vrouwen;19 jaar;3;2046;18322;;18322;8055;6395;1397;0;263;10267;2396;5057;1016;567;787;0;444
4816;Mannen en Vrouwen;19 jaar;3;2047;18300;;18301;8146;6449;1414;0;283;10155;2410;5053;1047;438;786;0;421
4817;Mannen en Vrouwen;19 jaar;3;2048;18304;;18305;8225;6491;1431;0;303;10080;2427;5043;1074;344;785;0;407
4818;Mannen en Vrouwen;19 jaar;3;2049;18333;;18333;8307;6533;1450;0;324;10026;2446;5030;1101;265;785;0;399
