ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
2183;I Horeca;Groningen (PV);2016;756.0;12.7;16758.0
2184;I Horeca;Friesland (PV);2009;1001.0;12.3;12269.0
2185;I Horeca;Friesland (PV);2010;1066.0;14.7;13748.0
2186;I Horeca;Friesland (PV);2011;1140.0;15.8;13845.0
2187;I Horeca;Friesland (PV);2012;1177.0;16.1;13695.0
2188;I Horeca;Friesland (PV);2013;1178.0;17.4;14777.0
2189;I Horeca;Friesland (PV);2014;1183.0;16.9;14261.0
2190;I Horeca;Friesland (PV);2015;1182.0;17.2;14567.0
2191;I Horeca;Friesland (PV);2016;1275.0;18.3;14364.0
2192;I Horeca;Drenthe (PV);2009;700.0;9.5;13568.0
2193;I Horeca;Drenthe (PV);2010;740.0;12.3;16674.0
2194;I Horeca;Drenthe (PV);2011;739.0;10.0;13538.0
2195;I Horeca;Drenthe (PV);2012;716.0;11.0;15356.0
2196;I Horeca;Drenthe (PV);2013;718.0;10.8;15061.0
2197;I Horeca;Drenthe (PV);2014;726.0;11.7;16164.0
2198;I Horeca;Drenthe (PV);2015;728.0;11.6;15913.0
2199;I Horeca;Drenthe (PV);2016;776.0;12.9;16560.0
2200;I Horeca;Overijssel (PV);2009;1235.0;17.5;14189.0
2201;I Horeca;Overijssel (PV);2010;1383.0;21.3;15381.0
2202;I Horeca;Overijssel (PV);2011;1490.0;21.6;14496.0
2203;I Horeca;Overijssel (PV);2012;1441.0;20.3;14111.0
2204;I Horeca;Overijssel (PV);2013;1454.0;20.8;14322.0
2205;I Horeca;Overijssel (PV);2014;1398.0;20.0;14278.0
2206;I Horeca;Overijssel (PV);2015;1484.0;22.2;14982.0
2207;I Horeca;Overijssel (PV);2016;1525.0;22.2;14540.0
2208;I Horeca;Flevoland (PV);2009;316.0;5.8;18462.0
2209;I Horeca;Flevoland (PV);2010;353.0;5.6;15739.0
2210;I Horeca;Flevoland (PV);2011;385.0;7.4;19237.0
2211;I Horeca;Flevoland (PV);2012;352.0;5.9;16750.0
2212;I Horeca;Flevoland (PV);2013;347.0;5.4;15426.0
2213;I Horeca;Flevoland (PV);2014;350.0;5.7;16282.0
2214;I Horeca;Flevoland (PV);2015;352.0;5.9;16798.0
2215;I Horeca;Flevoland (PV);2016;413.0;7.0;16932.0
2216;I Horeca;Gelderland (PV);2009;2197.0;30.3;13776.0
2217;I Horeca;Gelderland (PV);2010;2279.0;29.7;13032.0
2218;I Horeca;Gelderland (PV);2011;2289.0;32.6;14258.0
2219;I Horeca;Gelderland (PV);2012;2296.0;31.6;13775.0
2220;I Horeca;Gelderland (PV);2013;2312.0;31.9;13808.0
2221;I Horeca;Gelderland (PV);2014;2486.0;37.1;14943.0
2222;I Horeca;Gelderland (PV);2015;2576.0;39.5;15329.0
2223;I Horeca;Gelderland (PV);2016;2692.0;41.4;15381.0
2224;I Horeca;Utrecht (PV);2009;1035.0;18.6;17950.0
2225;I Horeca;Utrecht (PV);2010;1146.0;18.0;15703.0
2226;I Horeca;Utrecht (PV);2011;1157.0;18.7;16175.0
2227;I Horeca;Utrecht (PV);2012;1114.0;17.9;16025.0
2228;I Horeca;Utrecht (PV);2013;1060.0;16.7;15790.0
2229;I Horeca;Utrecht (PV);2014;1146.0;17.6;15378.0
2230;I Horeca;Utrecht (PV);2015;1161.0;18.3;15732.0
2231;I Horeca;Utrecht (PV);2016;1219.0;19.4;15935.0
2232;I Horeca;Noord-Holland (PV);2009;2787.0;45.5;16324.0
2233;I Horeca;Noord-Holland (PV);2010;2903.0;48.6;16751.0
2234;I Horeca;Noord-Holland (PV);2011;2962.0;44.8;15134.0
2235;I Horeca;Noord-Holland (PV);2012;2882.0;44.9;15592.0
2236;I Horeca;Noord-Holland (PV);2013;2872.0;45.5;15858.0
2237;I Horeca;Noord-Holland (PV);2014;2930.0;46.8;15981.0
2238;I Horeca;Noord-Holland (PV);2015;3019.0;46.4;15378.0
2239;I Horeca;Noord-Holland (PV);2016;3184.0;48.9;15349.0
2240;I Horeca;Zuid-Holland (PV);2009;2829.0;39.2;13859.0
2241;I Horeca;Zuid-Holland (PV);2010;3053.0;44.2;14494.0
2242;I Horeca;Zuid-Holland (PV);2011;3022.0;42.3;14003.0
2243;I Horeca;Zuid-Holland (PV);2012;3140.0;47.2;15037.0
2244;I Horeca;Zuid-Holland (PV);2013;3065.0;46.2;15086.0
2245;I Horeca;Zuid-Holland (PV);2014;3045.0;46.1;15128.0
2246;I Horeca;Zuid-Holland (PV);2015;3081.0;46.1;14953.0
2247;I Horeca;Zuid-Holland (PV);2016;3131.0;46.2;14755.0
2248;I Horeca;Zeeland (PV);2009;789.0;11.4;14415.0
2249;I Horeca;Zeeland (PV);2010;838.0;11.3;13487.0
2250;I Horeca;Zeeland (PV);2011;823.0;9.7;11769.0
2251;I Horeca;Zeeland (PV);2012;824.0;10.7;13005.0
2252;I Horeca;Zeeland (PV);2013;834.0;10.4;12446.0
2253;I Horeca;Zeeland (PV);2014;798.0;10.4;12994.0
2254;I Horeca;Zeeland (PV);2015;829.0;10.5;12707.0
2255;I Horeca;Zeeland (PV);2016;868.0;11.0;12655.0
2256;I Horeca;Noord-Brabant (PV);2009;2958.0;44.6;15081.0
2257;I Horeca;Noord-Brabant (PV);2010;3147.0;51.0;16215.0
2258;I Horeca;Noord-Brabant (PV);2011;3106.0;43.2;13920.0
2259;I Horeca;Noord-Brabant (PV);2012;2934.0;41.7;14221.0
2260;I Horeca;Noord-Brabant (PV);2013;3021.0;43.9;14543.0
2261;I Horeca;Noord-Brabant (PV);2014;3010.0;43.8;14541.0
2262;I Horeca;Noord-Brabant (PV);2015;3197.0;47.3;14809.0
2263;I Horeca;Noord-Brabant (PV);2016;3473.0;53.8;15503.0
2264;I Horeca;Limburg (PV);2009;1498.0;21.9;14625.0
2265;I Horeca;Limburg (PV);2010;1513.0;22.3;14723.0
2266;I Horeca;Limburg (PV);2011;1575.0;21.4;13594.0
2267;I Horeca;Limburg (PV);2012;1496.0;21.6;14448.0
2268;I Horeca;Limburg (PV);2013;1577.0;23.5;14900.0
2269;I Horeca;Limburg (PV);2014;1523.0;21.4;14024.0
2270;I Horeca;Limburg (PV);2015;1565.0;22.3;14218.0
2271;I Horeca;Limburg (PV);2016;1671.0;23.7;14200.0
2272;I Horeca;Niet in te delen (PV);2009;0.0;0.0;0.0
2273;I Horeca;Niet in te delen (PV);2010;0.0;0.0;0.0
2274;I Horeca;Niet in te delen (PV);2011;0.0;0.0;0.0
2275;I Horeca;Niet in te delen (PV);2012;0.0;0.0;0.0
2276;I Horeca;Niet in te delen (PV);2013;0.0;0.0;0.0
2277;I Horeca;Niet in te delen (PV);2014;0.0;0.0;0.0
2278;I Horeca;Niet in te delen (PV);2015;0.0;0.0;0.0
2279;I Horeca;Niet in te delen (PV);2016;0.0;0.0;0.0
2280;J Informatie en communicatie;Nederland;2009;9866.0;201.2;20396.0
2281;J Informatie en communicatie;Nederland;2010;10476.0;200.1;19096.0
2282;J Informatie en communicatie;Nederland;2011;10366.0;202.6;19548.0
2283;J Informatie en communicatie;Nederland;2012;9505.0;187.0;19675.0
2284;J Informatie en communicatie;Nederland;2013;9132.0;180.4;19752.0
2285;J Informatie en communicatie;Nederland;2014;8974.0;179.9;20046.0
2286;J Informatie en communicatie;Nederland;2015;9366.0;177.6;18959.0
2287;J Informatie en communicatie;Nederland;2016;10656.0;211.5;19850.0
2288;J Informatie en communicatie;Noord-Nederland (LD);2009;830.0;16.3;19604.0
2289;J Informatie en communicatie;Noord-Nederland (LD);2010;845.0;16.1;19058.0
2290;J Informatie en communicatie;Noord-Nederland (LD);2011;754.0;12.0;15918.0
2291;J Informatie en communicatie;Noord-Nederland (LD);2012;758.0;14.3;18846.0
2292;J Informatie en communicatie;Noord-Nederland (LD);2013;738.0;14.0;18987.0
2293;J Informatie en communicatie;Noord-Nederland (LD);2014;752.0;14.2;18927.0
2294;J Informatie en communicatie;Noord-Nederland (LD);2015;773.0;15.3;19739.0
2295;J Informatie en communicatie;Noord-Nederland (LD);2016;772.0;15.5;20019.0
2296;J Informatie en communicatie;Oost-Nederland (LD);2009;1627.0;33.7;20711.0
2297;J Informatie en communicatie;Oost-Nederland (LD);2010;1762.0;35.6;20226.0
2298;J Informatie en communicatie;Oost-Nederland (LD);2011;1753.0;40.8;23297.0
2299;J Informatie en communicatie;Oost-Nederland (LD);2012;1637.0;34.1;20835.0
2300;J Informatie en communicatie;Oost-Nederland (LD);2013;1703.0;35.0;20560.0
2301;J Informatie en communicatie;Oost-Nederland (LD);2014;1695.0;36.3;21433.0
2302;J Informatie en communicatie;Oost-Nederland (LD);2015;2355.0;46.2;19628.0
2303;J Informatie en communicatie;Oost-Nederland (LD);2016;3141.0;65.5;20848.0
2304;J Informatie en communicatie;West-Nederland (LD);2009;6016.0;127.1;21120.0
2305;J Informatie en communicatie;West-Nederland (LD);2010;5741.0;109.2;19025.0
2306;J Informatie en communicatie;West-Nederland (LD);2011;6358.0;122.1;19199.0
2307;J Informatie en communicatie;West-Nederland (LD);2012;5596.0;111.9;19992.0
2308;J Informatie en communicatie;West-Nederland (LD);2013;5137.0;103.4;20130.0
2309;J Informatie en communicatie;West-Nederland (LD);2014;4985.0;99.4;19939.0
2310;J Informatie en communicatie;West-Nederland (LD);2015;4683.0;85.4;18243.0
2311;J Informatie en communicatie;West-Nederland (LD);2016;4870.0;94.3;19355.0
2312;J Informatie en communicatie;Zuid-Nederland (LD);2009;1393.0;24.2;17375.0
2313;J Informatie en communicatie;Zuid-Nederland (LD);2010;2128.0;39.1;18369.0
2314;J Informatie en communicatie;Zuid-Nederland (LD);2011;1501.0;27.7;18470.0
2315;J Informatie en communicatie;Zuid-Nederland (LD);2012;1514.0;26.7;17665.0
2316;J Informatie en communicatie;Zuid-Nederland (LD);2013;1554.0;27.9;17980.0
2317;J Informatie en communicatie;Zuid-Nederland (LD);2014;1542.0;29.9;19413.0
2318;J Informatie en communicatie;Zuid-Nederland (LD);2015;1555.0;30.7;19716.0
2319;J Informatie en communicatie;Zuid-Nederland (LD);2016;1873.0;36.3;19391.0
2320;J Informatie en communicatie;Niet in te delen (LD);2009;0.0;0.0;0.0
2321;J Informatie en communicatie;Niet in te delen (LD);2010;0.0;0.0;0.0
2322;J Informatie en communicatie;Niet in te delen (LD);2011;0.0;0.0;0.0
2323;J Informatie en communicatie;Niet in te delen (LD);2012;0.0;0.0;0.0
2324;J Informatie en communicatie;Niet in te delen (LD);2013;0.0;0.0;0.0
2325;J Informatie en communicatie;Niet in te delen (LD);2014;0.0;0.0;0.0
2326;J Informatie en communicatie;Niet in te delen (LD);2015;0.0;0.0;0.0
2327;J Informatie en communicatie;Niet in te delen (LD);2016;0.0;0.0;0.0
2328;J Informatie en communicatie;Groningen (PV);2009;340.0;7.5;21918.0
2329;J Informatie en communicatie;Groningen (PV);2010;339.0;7.2;21333.0
2330;J Informatie en communicatie;Groningen (PV);2011;242.0;4.4;17989.0
2331;J Informatie en communicatie;Groningen (PV);2012;253.0;4.5;17763.0
2332;J Informatie en communicatie;Groningen (PV);2013;231.0;3.8;16489.0
2333;J Informatie en communicatie;Groningen (PV);2014;256.0;4.3;16667.0
2334;J Informatie en communicatie;Groningen (PV);2015;258.0;4.6;17750.0
2335;J Informatie en communicatie;Groningen (PV);2016;242.0;4.1;16785.0
2336;J Informatie en communicatie;Friesland (PV);2009;300.0;4.7;15687.0
2337;J Informatie en communicatie;Friesland (PV);2010;308.0;5.1;16541.0
2338;J Informatie en communicatie;Friesland (PV);2011;324.0;4.8;14681.0
2339;J Informatie en communicatie;Friesland (PV);2012;300.0;5.8;19349.0
2340;J Informatie en communicatie;Friesland (PV);2013;310.0;6.1;19788.0
2341;J Informatie en communicatie;Friesland (PV);2014;303.0;6.1;20131.0
2342;J Informatie en communicatie;Friesland (PV);2015;302.0;6.4;21244.0
2343;J Informatie en communicatie;Friesland (PV);2016;310.0;6.8;21882.0
2344;J Informatie en communicatie;Drenthe (PV);2009;190.0;4.2;21933.0
2345;J Informatie en communicatie;Drenthe (PV);2010;198.0;3.9;19882.0
2346;J Informatie en communicatie;Drenthe (PV);2011;188.0;2.9;15673.0
2347;J Informatie en communicatie;Drenthe (PV);2012;205.0;4.0;19469.0
2348;J Informatie en communicatie;Drenthe (PV);2013;197.0;4.1;20611.0
2349;J Informatie en communicatie;Drenthe (PV);2014;193.0;3.9;20134.0
2350;J Informatie en communicatie;Drenthe (PV);2015;213.0;4.3;20035.0
2351;J Informatie en communicatie;Drenthe (PV);2016;220.0;4.6;20999.0
2352;J Informatie en communicatie;Overijssel (PV);2009;453.0;8.2;18083.0
2353;J Informatie en communicatie;Overijssel (PV);2010;470.0;8.0;17047.0
2354;J Informatie en communicatie;Overijssel (PV);2011;521.0;10.8;20777.0
2355;J Informatie en communicatie;Overijssel (PV);2012;488.0;9.7;19820.0
2356;J Informatie en communicatie;Overijssel (PV);2013;534.0;11.2;20979.0
2357;J Informatie en communicatie;Overijssel (PV);2014;538.0;11.5;21391.0
2358;J Informatie en communicatie;Overijssel (PV);2015;505.0;10.3;20365.0
2359;J Informatie en communicatie;Overijssel (PV);2016;529.0;10.8;20358.0
2360;J Informatie en communicatie;Flevoland (PV);2009;288.0;6.8;23470.0
2361;J Informatie en communicatie;Flevoland (PV);2010;266.0;5.5;20856.0
2362;J Informatie en communicatie;Flevoland (PV);2011;263.0;7.1;26807.0
2363;J Informatie en communicatie;Flevoland (PV);2012;248.0;5.9;23698.0
2364;J Informatie en communicatie;Flevoland (PV);2013;236.0;5.8;24602.0
2365;J Informatie en communicatie;Flevoland (PV);2014;229.0;6.0;26153.0
2366;J Informatie en communicatie;Flevoland (PV);2015;217.0;5.2;23788.0
2367;J Informatie en communicatie;Flevoland (PV);2016;256.0;6.2;24135.0
2368;J Informatie en communicatie;Gelderland (PV);2009;886.0;18.8;21172.0
2369;J Informatie en communicatie;Gelderland (PV);2010;1026.0;21.6;21046.0
2370;J Informatie en communicatie;Gelderland (PV);2011;969.0;22.8;23559.0
2371;J Informatie en communicatie;Gelderland (PV);2012;901.0;18.5;20540.0
2372;J Informatie en communicatie;Gelderland (PV);2013;933.0;18.0;19251.0
2373;J Informatie en communicatie;Gelderland (PV);2014;928.0;18.8;20295.0
2374;J Informatie en communicatie;Gelderland (PV);2015;1633.0;30.8;18831.0
2375;J Informatie en communicatie;Gelderland (PV);2016;2356.0;48.5;20603.0
2376;J Informatie en communicatie;Utrecht (PV);2009;600.0;14.6;24331.0
2377;J Informatie en communicatie;Utrecht (PV);2010;652.0;16.2;24824.0
2378;J Informatie en communicatie;Utrecht (PV);2011;1107.0;20.4;18445.0
2379;J Informatie en communicatie;Utrecht (PV);2012;1103.0;23.5;21335.0
2380;J Informatie en communicatie;Utrecht (PV);2013;1085.0;22.5;20779.0
2381;J Informatie en communicatie;Utrecht (PV);2014;1154.0;23.1;20043.0
2382;J Informatie en communicatie;Utrecht (PV);2015;1011.0;19.7;19448.0
2383;J Informatie en communicatie;Utrecht (PV);2016;1423.0;29.1;20470.0
2384;J Informatie en communicatie;Noord-Holland (PV);2009;2246.0;47.2;21012.0
2385;J Informatie en communicatie;Noord-Holland (PV);2010;1819.0;33.6;18494.0
2386;J Informatie en communicatie;Noord-Holland (PV);2011;2339.0;44.8;19153.0
2387;J Informatie en communicatie;Noord-Holland (PV);2012;1933.0;38.1;19725.0
2388;J Informatie en communicatie;Noord-Holland (PV);2013;1732.0;34.2;19762.0
2389;J Informatie en communicatie;Noord-Holland (PV);2014;1668.0;32.9;19697.0
2390;J Informatie en communicatie;Noord-Holland (PV);2015;1529.0;26.0;17035.0
2391;J Informatie en communicatie;Noord-Holland (PV);2016;1514.0;26.6;17538.0
2392;J Informatie en communicatie;Zuid-Holland (PV);2009;3017.0;63.0;20892.0
2393;J Informatie en communicatie;Zuid-Holland (PV);2010;3080.0;56.6;18374.0
2394;J Informatie en communicatie;Zuid-Holland (PV);2011;2724.0;53.2;19548.0
2395;J Informatie en communicatie;Zuid-Holland (PV);2012;2374.0;46.9;19740.0
2396;J Informatie en communicatie;Zuid-Holland (PV);2013;2173.0;43.7;20111.0
2397;J Informatie en communicatie;Zuid-Holland (PV);2014;2008.0;40.3;20047.0
2398;J Informatie en communicatie;Zuid-Holland (PV);2015;2009.0;37.0;18408.0
2399;J Informatie en communicatie;Zuid-Holland (PV);2016;1798.0;35.5;19751.0
2400;J Informatie en communicatie;Zeeland (PV);2009;153.0;;
2401;J Informatie en communicatie;Zeeland (PV);2010;190.0;3.2;16747.0
2402;J Informatie en communicatie;Zeeland (PV);2011;188.0;3.7;19738.0
2403;J Informatie en communicatie;Zeeland (PV);2012;186.0;3.4;18326.0
2404;J Informatie en communicatie;Zeeland (PV);2013;147.0;3.0;20296.0
2405;J Informatie en communicatie;Zeeland (PV);2014;155.0;3.2;20407.0
2406;J Informatie en communicatie;Zeeland (PV);2015;134.0;2.8;20593.0
2407;J Informatie en communicatie;Zeeland (PV);2016;135.0;3.0;22574.0
2408;J Informatie en communicatie;Noord-Brabant (PV);2009;1024.0;18.4;17926.0
2409;J Informatie en communicatie;Noord-Brabant (PV);2010;1743.0;32.3;18541.0
2410;J Informatie en communicatie;Noord-Brabant (PV);2011;1098.0;21.0;19130.0
2411;J Informatie en communicatie;Noord-Brabant (PV);2012;1151.0;21.1;18363.0
2412;J Informatie en communicatie;Noord-Brabant (PV);2013;1161.0;21.4;18437.0
2413;J Informatie en communicatie;Noord-Brabant (PV);2014;1184.0;23.6;19963.0
2414;J Informatie en communicatie;Noord-Brabant (PV);2015;1195.0;24.2;20258.0
2415;J Informatie en communicatie;Noord-Brabant (PV);2016;1497.0;29.4;19670.0
2416;J Informatie en communicatie;Limburg (PV);2009;369.0;5.7;15531.0
2417;J Informatie en communicatie;Limburg (PV);2010;385.0;6.7;17454.0
2418;J Informatie en communicatie;Limburg (PV);2011;403.0;6.7;16599.0
2419;J Informatie en communicatie;Limburg (PV);2012;363.0;5.6;15432.0
2420;J Informatie en communicatie;Limburg (PV);2013;393.0;6.5;16634.0
2421;J Informatie en communicatie;Limburg (PV);2014;358.0;6.3;17517.0
2422;J Informatie en communicatie;Limburg (PV);2015;360.0;6.5;17933.0
2423;J Informatie en communicatie;Limburg (PV);2016;376.0;6.9;18292.0
2424;J Informatie en communicatie;Niet in te delen (PV);2009;0.0;0.0;0.0
2425;J Informatie en communicatie;Niet in te delen (PV);2010;0.0;0.0;0.0
2426;J Informatie en communicatie;Niet in te delen (PV);2011;0.0;0.0;0.0
2427;J Informatie en communicatie;Niet in te delen (PV);2012;0.0;0.0;0.0
2428;J Informatie en communicatie;Niet in te delen (PV);2013;0.0;0.0;0.0
2429;J Informatie en communicatie;Niet in te delen (PV);2014;0.0;0.0;0.0
2430;J Informatie en communicatie;Niet in te delen (PV);2015;0.0;0.0;0.0
2431;J Informatie en communicatie;Niet in te delen (PV);2016;0.0;0.0;0.0
2432;K Financiële dienstverlening;Nederland;2009;12057.0;227.3;18851.0
2433;K Financiële dienstverlening;Nederland;2010;10818.0;188.9;17458.0
2434;K Financiële dienstverlening;Nederland;2011;9419.0;166.8;17704.0
2435;K Financiële dienstverlening;Nederland;2012;8592.0;152.3;17729.0
2436;K Financiële dienstverlening;Nederland;2013;8520.0;148.8;17469.0
2437;K Financiële dienstverlening;Nederland;2014;8417.0;145.9;17339.0
2438;K Financiële dienstverlening;Nederland;2015;8152.0;146.0;17911.0
2439;K Financiële dienstverlening;Nederland;2016;10007.0;192.6;19248.0
2440;K Financiële dienstverlening;Noord-Nederland (LD);2009;1249.0;22.0;17609.0
2441;K Financiële dienstverlening;Noord-Nederland (LD);2010;826.0;15.7;18988.0
2442;K Financiële dienstverlening;Noord-Nederland (LD);2011;1174.0;20.8;17723.0
2443;K Financiële dienstverlening;Noord-Nederland (LD);2012;864.0;15.5;17902.0
2444;K Financiële dienstverlening;Noord-Nederland (LD);2013;773.0;13.4;17315.0
2445;K Financiële dienstverlening;Noord-Nederland (LD);2014;958.0;14.8;15399.0
2446;K Financiële dienstverlening;Noord-Nederland (LD);2015;782.0;13.6;17386.0
2447;K Financiële dienstverlening;Noord-Nederland (LD);2016;1014.0;19.8;19552.0
2448;K Financiële dienstverlening;Oost-Nederland (LD);2009;2411.0;46.3;19196.0
2449;K Financiële dienstverlening;Oost-Nederland (LD);2010;2105.0;37.5;17824.0
2450;K Financiële dienstverlening;Oost-Nederland (LD);2011;1949.0;37.6;19313.0
2451;K Financiële dienstverlening;Oost-Nederland (LD);2012;1910.0;35.7;18703.0
2452;K Financiële dienstverlening;Oost-Nederland (LD);2013;1970.0;34.7;17633.0
2453;K Financiële dienstverlening;Oost-Nederland (LD);2014;1886.0;35.1;18609.0
2454;K Financiële dienstverlening;Oost-Nederland (LD);2015;1916.0;38.3;19967.0
2455;K Financiële dienstverlening;Oost-Nederland (LD);2016;1891.0;37.7;19912.0
2456;K Financiële dienstverlening;West-Nederland (LD);2009;5984.0;117.4;19618.0
2457;K Financiële dienstverlening;West-Nederland (LD);2010;5616.0;101.5;18069.0
2458;K Financiële dienstverlening;West-Nederland (LD);2011;4183.0;71.8;17157.0
2459;K Financiële dienstverlening;West-Nederland (LD);2012;3818.0;64.8;16960.0
2460;K Financiële dienstverlening;West-Nederland (LD);2013;3767.0;65.0;17257.0
2461;K Financiële dienstverlening;West-Nederland (LD);2014;3529.0;61.3;17358.0
2462;K Financiële dienstverlening;West-Nederland (LD);2015;3531.0;60.4;17103.0
2463;K Financiële dienstverlening;West-Nederland (LD);2016;4944.0;98.5;19925.0
2464;K Financiële dienstverlening;Zuid-Nederland (LD);2009;2413.0;41.6;17246.0
2465;K Financiële dienstverlening;Zuid-Nederland (LD);2010;2271.0;34.2;15049.0
2466;K Financiële dienstverlening;Zuid-Nederland (LD);2011;2113.0;36.5;17292.0
2467;K Financiële dienstverlening;Zuid-Nederland (LD);2012;2000.0;36.4;18191.0
2468;K Financiële dienstverlening;Zuid-Nederland (LD);2013;2010.0;35.7;17766.0
2469;K Financiële dienstverlening;Zuid-Nederland (LD);2014;2044.0;34.8;17044.0
2470;K Financiële dienstverlening;Zuid-Nederland (LD);2015;1923.0;33.8;17562.0
2471;K Financiële dienstverlening;Zuid-Nederland (LD);2016;2158.0;36.6;16974.0
2472;K Financiële dienstverlening;Niet in te delen (LD);2009;0.0;0.0;0.0
2473;K Financiële dienstverlening;Niet in te delen (LD);2010;0.0;0.0;0.0
2474;K Financiële dienstverlening;Niet in te delen (LD);2011;0.0;0.0;0.0
2475;K Financiële dienstverlening;Niet in te delen (LD);2012;0.0;0.0;0.0
2476;K Financiële dienstverlening;Niet in te delen (LD);2013;0.0;0.0;0.0
2477;K Financiële dienstverlening;Niet in te delen (LD);2014;0.0;0.0;0.0
2478;K Financiële dienstverlening;Niet in te delen (LD);2015;0.0;0.0;0.0
2479;K Financiële dienstverlening;Niet in te delen (LD);2016;0.0;0.0;0.0
2480;K Financiële dienstverlening;Groningen (PV);2009;559.0;7.8;14012.0
2481;K Financiële dienstverlening;Groningen (PV);2010;228.0;4.4;19084.0
2482;K Financiële dienstverlening;Groningen (PV);2011;549.0;8.2;14993.0
2483;K Financiële dienstverlening;Groningen (PV);2012;277.0;4.4;15753.0
2484;K Financiële dienstverlening;Groningen (PV);2013;196.0;3.3;16689.0
2485;K Financiële dienstverlening;Groningen (PV);2014;369.0;4.7;12811.0
2486;K Financiële dienstverlening;Groningen (PV);2015;208.0;3.5;17053.0
2487;K Financiële dienstverlening;Groningen (PV);2016;200.0;3.8;18981.0
2488;K Financiële dienstverlening;Friesland (PV);2009;383.0;7.3;18971.0
2489;K Financiële dienstverlening;Friesland (PV);2010;295.0;5.2;17634.0
2490;K Financiële dienstverlening;Friesland (PV);2011;329.0;6.5;19900.0
2491;K Financiële dienstverlening;Friesland (PV);2012;294.0;5.3;18193.0
2492;K Financiële dienstverlening;Friesland (PV);2013;272.0;4.6;16756.0
2493;K Financiële dienstverlening;Friesland (PV);2014;285.0;4.7;16557.0
2494;K Financiële dienstverlening;Friesland (PV);2015;274.0;4.5;16283.0
2495;K Financiële dienstverlening;Friesland (PV);2016;288.0;5.1;17647.0
2496;K Financiële dienstverlening;Drenthe (PV);2009;307.0;6.6;21598.0
2497;K Financiële dienstverlening;Drenthe (PV);2010;303.0;6.3;20631.0
2498;K Financiële dienstverlening;Drenthe (PV);2011;296.0;6.3;21346.0
2499;K Financiële dienstverlening;Drenthe (PV);2012;293.0;5.7;19603.0
2500;K Financiële dienstverlening;Drenthe (PV);2013;305.0;5.5;18160.0
2501;K Financiële dienstverlening;Drenthe (PV);2014;304.0;5.4;17612.0
2502;K Financiële dienstverlening;Drenthe (PV);2015;300.0;5.6;18561.0
2503;K Financiële dienstverlening;Drenthe (PV);2016;526.0;11.0;20902.0
2504;K Financiële dienstverlening;Overijssel (PV);2009;752.0;15.1;20114.0
2505;K Financiële dienstverlening;Overijssel (PV);2010;618.0;10.9;17572.0
2506;K Financiële dienstverlening;Overijssel (PV);2011;571.0;11.1;19399.0
2507;K Financiële dienstverlening;Overijssel (PV);2012;585.0;11.2;19206.0
2508;K Financiële dienstverlening;Overijssel (PV);2013;615.0;10.8;17602.0
2509;K Financiële dienstverlening;Overijssel (PV);2014;607.0;10.8;17790.0
2510;K Financiële dienstverlening;Overijssel (PV);2015;610.0;12.6;20632.0
2511;K Financiële dienstverlening;Overijssel (PV);2016;556.0;11.0;19827.0
2512;K Financiële dienstverlening;Flevoland (PV);2009;236.0;3.8;16004.0
2513;K Financiële dienstverlening;Flevoland (PV);2010;308.0;5.4;17458.0
2514;K Financiële dienstverlening;Flevoland (PV);2011;196.0;;
2515;K Financiële dienstverlening;Flevoland (PV);2012;130.0;2.5;19613.0
2516;K Financiële dienstverlening;Flevoland (PV);2013;140.0;2.5;17527.0
2517;K Financiële dienstverlening;Flevoland (PV);2014;138.0;2.6;18498.0
2518;K Financiële dienstverlening;Flevoland (PV);2015;147.0;2.6;17776.0
2519;K Financiële dienstverlening;Flevoland (PV);2016;134.0;2.4;17895.0
2520;K Financiële dienstverlening;Gelderland (PV);2009;1423.0;27.5;19335.0
2521;K Financiële dienstverlening;Gelderland (PV);2010;1179.0;21.3;18102.0
2522;K Financiële dienstverlening;Gelderland (PV);2011;1182.0;21.9;18487.0
2523;K Financiële dienstverlening;Gelderland (PV);2012;1195.0;21.9;18352.0
2524;K Financiële dienstverlening;Gelderland (PV);2013;1215.0;21.4;17650.0
2525;K Financiële dienstverlening;Gelderland (PV);2014;1141.0;21.7;19044.0
2526;K Financiële dienstverlening;Gelderland (PV);2015;1159.0;23.1;19893.0
2527;K Financiële dienstverlening;Gelderland (PV);2016;1201.0;24.3;20244.0
2528;K Financiële dienstverlening;Utrecht (PV);2009;1040.0;23.8;22908.0
2529;K Financiële dienstverlening;Utrecht (PV);2010;1050.0;26.0;24733.0
2530;K Financiële dienstverlening;Utrecht (PV);2011;928.0;20.0;21571.0
2531;K Financiële dienstverlening;Utrecht (PV);2012;788.0;14.9;18964.0
2532;K Financiële dienstverlening;Utrecht (PV);2013;925.0;17.8;19261.0
2533;K Financiële dienstverlening;Utrecht (PV);2014;654.0;13.1;20040.0
2534;K Financiële dienstverlening;Utrecht (PV);2015;638.0;12.2;19060.0
2535;K Financiële dienstverlening;Utrecht (PV);2016;694.0;13.8;19929.0
2536;K Financiële dienstverlening;Noord-Holland (PV);2009;2405.0;48.0;19978.0
2537;K Financiële dienstverlening;Noord-Holland (PV);2010;2422.0;41.0;16920.0
2538;K Financiële dienstverlening;Noord-Holland (PV);2011;1318.0;22.2;16814.0
