ID;ForecastInterval;Periods;TotalPopulation_1;k_0To20Years_2;k_20To65Years_3;k_65YearsAndOlder_4;k_0To20Years_5;k_20To65Years_6;k_65YearsAndOlder_7;TotalPressure_8;GreenPressure_9;GreyPressure_10;LiveBirths_11;TotalFertilityRate_12;Deaths_13;Total_14;Men_15;Women_16;Total_17;Men_18;Women_19;Immigration_20;EmigrationInclNetAdmCorr_21;NetMigrationInclNetAdmCorr_22
117;Upper limit 95% forecast-interval;2031;18655562.0;4201035.0;10168207.0;4615268.0;23.0;56.5;26.0;88.5;42.7;48.6;230243.0;2.08;217180.0;87.45;86.1;88.77;24.18;23.18;25.13;230331.0;184525.0;80047.0
118;Upper limit 95% forecast-interval;2032;18730028.0;4260363.0;10150615.0;4712608.0;23.1;56.2;26.5;90.2;43.4;50.0;230852.0;2.09;220132.0;87.7;86.36;89.01;24.37;23.39;25.32;231617.0;184441.0;80909.0
119;Upper limit 95% forecast-interval;2033;18832600.0;4303473.0;10131784.0;4806141.0;23.3;56.0;27.0;91.9;44.1;51.1;231154.0;2.1;223435.0;87.94;86.6;89.26;24.56;23.58;25.52;234138.0;184275.0;81403.0
120;Upper limit 95% forecast-interval;2034;18950576.0;4349628.0;10103955.0;4892725.0;23.5;55.7;27.4;93.5;44.7;52.2;231112.0;2.11;225467.0;88.19;86.85;89.51;24.77;23.78;25.72;234648.0;185774.0;81499.0
121;Upper limit 95% forecast-interval;2035;19035126.0;4376140.0;10073113.0;4982983.0;23.6;55.4;27.9;95.5;45.3;53.6;231665.0;2.12;227288.0;88.44;87.09;89.76;24.96;23.98;25.93;236047.0;185659.0;81158.0
122;Upper limit 95% forecast-interval;2036;19107002.0;4428726.0;10055704.0;5065776.0;23.8;55.1;28.3;97.2;46.0;54.7;231355.0;2.12;228591.0;88.68;87.34;90.01;25.16;24.17;26.13;235650.0;185175.0;81047.0
123;Upper limit 95% forecast-interval;2037;19170934.0;4464597.0;10044185.0;5145666.0;23.9;54.9;28.7;98.4;46.5;55.8;231840.0;2.13;231619.0;88.93;87.58;90.27;25.36;24.36;26.34;236854.0;185804.0;81116.0
124;Upper limit 95% forecast-interval;2038;19256990.0;4496109.0;10054958.0;5203171.0;24.0;54.8;28.9;99.5;46.9;56.7;231252.0;2.14;233315.0;89.17;87.81;90.51;25.56;24.56;26.54;235769.0;185964.0;80959.0
125;Upper limit 95% forecast-interval;2039;19349752.0;4521965.0;10066191.0;5247401.0;24.1;54.7;29.1;100.0;47.1;57.2;231076.0;2.15;235078.0;89.4;88.04;90.75;25.76;24.75;26.75;236872.0;184946.0;80879.0
126;Upper limit 95% forecast-interval;2040;19432992.0;4533421.0;10092078.0;5273683.0;24.1;54.7;29.3;100.0;47.2;57.5;230429.0;2.15;235372.0;89.65;88.28;91.0;25.95;24.94;26.96;236432.0;185433.0;81503.0
127;Upper limit 95% forecast-interval;2041;19478666.0;4531195.0;10157276.0;5301166.0;24.2;54.8;29.4;100.0;47.2;57.8;230459.0;2.16;236598.0;89.88;88.51;91.24;26.14;25.12;27.15;237365.0;186086.0;81802.0
128;Upper limit 95% forecast-interval;2042;19527512.0;4558236.0;10211009.0;5318407.0;24.2;55.0;29.5;100.0;47.2;57.9;231532.0;2.17;237824.0;90.11;88.73;91.48;26.34;25.31;27.35;236587.0;185850.0;82087.0
129;Upper limit 95% forecast-interval;2043;19599128.0;4574986.0;10265899.0;5335128.0;24.2;55.2;29.5;100.0;47.2;58.1;232131.0;2.17;239498.0;90.34;88.95;91.71;26.52;25.49;27.55;237152.0;186439.0;83230.0
130;Upper limit 95% forecast-interval;2044;19645984.0;4590095.0;10308637.0;5357505.0;24.2;55.3;29.6;100.0;47.1;58.0;232891.0;2.18;240318.0;90.56;89.17;91.94;26.72;25.68;27.75;235769.0;187156.0;82730.0
131;Upper limit 95% forecast-interval;2045;19678102.0;4601051.0;10325922.0;5387710.0;24.2;55.4;29.7;99.9;46.9;58.1;233189.0;2.19;240238.0;90.79;89.4;92.17;26.9;25.85;27.94;234481.0;187340.0;82317.0
132;Upper limit 95% forecast-interval;2046;19729888.0;4612931.0;10370425.0;5400766.0;24.2;55.6;29.8;99.8;46.9;58.2;234455.0;2.19;239731.0;91.01;89.61;92.39;27.09;26.04;28.13;234434.0;187515.0;81618.0
133;Upper limit 95% forecast-interval;2047;19763044.0;4632936.0;10410844.0;5408514.0;24.2;55.6;29.9;99.5;46.9;58.4;235853.0;2.2;240312.0;91.23;89.83;92.61;27.28;26.22;28.32;235111.0;187949.0;81098.0
134;Upper limit 95% forecast-interval;2048;19818948.0;4633444.0;10446806.0;5419778.0;24.2;55.7;29.9;99.1;46.9;58.4;237886.0;2.21;241200.0;91.44;90.04;92.83;27.46;26.39;28.5;236525.0;188462.0;80563.0
135;Upper limit 95% forecast-interval;2049;19857202.0;4641634.0;10489745.0;5412043.0;24.2;55.9;30.0;98.8;46.8;58.4;240324.0;2.21;242364.0;91.67;90.26;93.05;27.64;26.57;28.69;236781.0;189298.0;81313.0
136;Upper limit 95% forecast-interval;2050;19895934.0;4644107.0;10519428.0;5426309.0;24.2;56.0;30.1;98.6;46.6;58.4;243923.0;2.22;243928.0;91.88;90.46;93.26;27.82;26.75;28.87;236746.0;189999.0;81642.0
137;Upper limit 95% forecast-interval;2051;19987626.0;4664790.0;10547444.0;5435591.0;24.3;56.1;30.2;98.5;46.7;58.4;247043.0;2.22;243988.0;92.09;90.67;93.47;28.0;26.92;29.05;235927.0;190181.0;81745.0
138;Upper limit 95% forecast-interval;2052;20043138.0;4687182.0;10596680.0;5451617.0;24.4;56.2;30.3;98.7;46.7;58.5;249828.0;2.23;242919.0;92.29;90.88;93.68;28.17;27.09;29.23;235855.0;190983.0;82393.0
139;Upper limit 95% forecast-interval;2053;20120658.0;4711092.0;10638111.0;5448032.0;24.4;56.2;30.3;98.7;46.8;58.8;251753.0;2.24;241035.0;92.5;91.08;93.89;28.35;27.27;29.41;236894.0;191421.0;82087.0
140;Upper limit 95% forecast-interval;2054;20198960.0;4728705.0;10689829.0;5475244.0;24.5;56.3;30.4;98.7;46.9;59.2;254693.0;2.24;239849.0;92.7;91.28;94.09;28.53;27.44;29.59;238283.0;191831.0;81090.0
141;Upper limit 95% forecast-interval;2055;20269264.0;4742487.0;10735874.0;5509358.0;24.5;56.4;30.4;98.9;46.9;59.3;257974.0;2.25;239890.0;92.91;91.49;94.29;28.7;27.61;29.77;237493.0;193187.0;80040.0
142;Upper limit 95% forecast-interval;2056;20326856.0;4774631.0;10762850.0;5534023.0;24.6;56.4;30.6;99.3;47.1;59.5;260895.0;2.25;239079.0;93.1;91.68;94.49;28.88;27.78;29.95;236537.0;194005.0;79077.0
143;Upper limit 95% forecast-interval;2057;20391130.0;4792730.0;10774669.0;5558468.0;24.7;56.4;30.6;99.7;47.3;59.8;263078.0;2.26;238524.0;93.3;91.88;94.69;29.05;27.96;30.12;236987.0;194905.0;77947.0
144;Upper limit 95% forecast-interval;2058;20476058.0;4827153.0;10794425.0;5584377.0;24.7;56.4;30.7;100.0;47.7;59.8;264494.0;2.26;237272.0;93.5;92.08;94.88;29.21;28.12;30.28;238054.0;194569.0;77573.0
145;Upper limit 95% forecast-interval;2059;20559676.0;4840147.0;10799067.0;5596703.0;24.8;56.4;30.8;100.0;47.9;60.1;266723.0;2.27;236102.0;93.69;92.26;95.07;29.38;28.29;30.46;238277.0;194458.0;76945.0
146;Upper limit 95% forecast-interval;2060;20643680.0;4875885.0;10831432.0;5606022.0;24.8;56.3;31.0;100.0;47.8;60.4;;;;;;;;;;;;
147;Lower limit 67% forecast-interval;2012;;;;;;;;;;;171804.0;1.68;134370.0;80.71;78.84;82.44;19.24;17.66;20.59;142696.0;135428.0;-2518.0
148;Lower limit 67% forecast-interval;2013;16761020.0;3865434.0;10071032.0;2820557.0;23.1;60.1;16.8;66.4;38.4;28.0;170321.0;1.67;134602.0;80.7;78.87;82.4;19.21;17.69;20.56;137213.0;131072.0;-6952.0
149;Lower limit 67% forecast-interval;2014;16787964.0;3838242.0;10030872.0;2909562.0;22.8;59.7;17.3;67.2;38.2;28.9;169499.0;1.66;135069.0;80.74;78.95;82.41;19.21;17.72;20.53;133084.0;128078.0;-9578.0
150;Lower limit 67% forecast-interval;2015;16812860.0;3810267.0;9999178.0;2988036.0;22.6;59.4;17.7;67.8;38.0;29.8;169825.0;1.66;135627.0;80.79;79.03;82.43;19.23;17.77;20.53;132144.0;126103.0;-7792.0
151;Lower limit 67% forecast-interval;2016;16834316.0;3788316.0;9967920.0;3059746.0;22.4;59.1;18.1;68.5;37.8;30.5;169986.0;1.66;136168.0;80.85;79.13;82.47;19.26;17.83;20.53;132121.0;123652.0;-5602.0
152;Lower limit 67% forecast-interval;2017;16862180.0;3767939.0;9939502.0;3127923.0;22.3;58.8;18.4;69.1;37.7;31.2;170339.0;1.66;136885.0;80.93;79.24;82.52;19.29;17.9;20.54;132493.0;121056.0;-1987.0
153;Lower limit 67% forecast-interval;2018;16889336.0;3746509.0;9908634.0;3198239.0;22.1;58.5;18.8;69.7;37.6;31.9;170424.0;1.65;137745.0;81.0;79.35;82.57;19.33;17.97;20.55;131269.0;120914.0;-2835.0
154;Lower limit 67% forecast-interval;2019;16917480.0;3721043.0;9890370.0;3265223.0;21.9;58.3;19.1;70.2;37.3;32.6;170649.0;1.64;139041.0;81.1;79.47;82.64;19.36;18.04;20.57;129568.0;120786.0;-4377.0
155;Lower limit 67% forecast-interval;2020;16941230.0;3693879.0;9868380.0;3330242.0;21.7;58.0;19.5;70.7;37.1;33.3;171137.0;1.64;140130.0;81.18;79.59;82.7;19.41;18.12;20.59;127892.0;120294.0;-5745.0
156;Lower limit 67% forecast-interval;2021;16971260.0;3660717.0;9847384.0;3393755.0;21.5;57.8;19.8;71.2;36.8;34.0;171596.0;1.63;141305.0;81.27;79.71;82.77;19.45;18.19;20.6;125699.0;119883.0;-6946.0
157;Lower limit 67% forecast-interval;2022;16992380.0;3633010.0;9821523.0;3461932.0;21.3;57.5;20.1;71.7;36.6;34.7;171562.0;1.62;142529.0;81.37;79.83;82.84;19.5;18.28;20.62;123755.0;119143.0;-8206.0
158;Lower limit 67% forecast-interval;2023;17011780.0;3605401.0;9787790.0;3525977.0;21.1;57.2;20.5;72.3;36.4;35.4;171544.0;1.62;144110.0;81.46;79.95;82.91;19.55;18.36;20.64;122944.0;118651.0;-8658.0
159;Lower limit 67% forecast-interval;2024;17034270.0;3583218.0;9751336.0;3593977.0;20.9;56.8;20.8;73.1;36.3;36.2;171472.0;1.62;145829.0;81.56;80.08;82.99;19.59;18.44;20.66;122170.0;118300.0;-8633.0
160;Lower limit 67% forecast-interval;2025;17047496.0;3561485.0;9706250.0;3666222.0;20.7;56.4;21.2;74.0;36.2;37.0;171574.0;1.61;147721.0;81.66;80.2;83.06;19.65;18.53;20.69;121966.0;118113.0;-8816.0
161;Lower limit 67% forecast-interval;2026;17067040.0;3545481.0;9649609.0;3737964.0;20.7;56.0;21.5;74.9;36.2;37.8;171497.0;1.6;149444.0;81.76;80.33;83.14;19.7;18.61;20.72;121244.0;117894.0;-8596.0
162;Lower limit 67% forecast-interval;2027;17074530.0;3535117.0;9593447.0;3811964.0;20.6;55.6;21.9;76.0;36.3;38.7;171457.0;1.6;151368.0;81.86;80.45;83.23;19.76;18.7;20.76;121375.0;117632.0;-8313.0
163;Lower limit 67% forecast-interval;2028;17080756.0;3530755.0;9526740.0;3878411.0;20.5;55.1;22.3;77.1;36.5;39.7;171453.0;1.59;152914.0;81.96;80.57;83.31;19.82;18.78;20.81;121049.0;117612.0;-7894.0
164;Lower limit 67% forecast-interval;2029;17085370.0;3521244.0;9466058.0;3945606.0;20.4;54.7;22.6;78.2;36.6;40.6;171245.0;1.59;154861.0;82.08;80.71;83.42;19.89;18.87;20.86;121104.0;117408.0;-7619.0
165;Lower limit 67% forecast-interval;2030;17087356.0;3511859.0;9399368.0;4016574.0;20.4;54.2;23.0;79.3;36.7;41.5;171137.0;1.58;157102.0;82.19;80.83;83.51;19.96;18.95;20.92;120684.0;117006.0;-7195.0
166;Lower limit 67% forecast-interval;2031;17097176.0;3502665.0;9336982.0;4080479.0;20.3;53.8;23.3;80.4;36.8;42.4;170510.0;1.58;159174.0;82.31;80.96;83.63;20.04;19.04;20.99;120495.0;116509.0;-7539.0
167;Lower limit 67% forecast-interval;2032;17085816.0;3501002.0;9277047.0;4132586.0;20.2;53.4;23.6;81.5;36.9;43.2;169549.0;1.58;161032.0;82.43;81.09;83.74;20.11;19.13;21.06;120596.0;116496.0;-7985.0
168;Lower limit 67% forecast-interval;2033;17087390.0;3502578.0;9219608.0;4183578.0;20.2;53.0;23.9;82.5;37.1;43.9;168287.0;1.57;162465.0;82.55;81.21;83.87;20.2;19.22;21.16;120836.0;116222.0;-8467.0
169;Lower limit 67% forecast-interval;2034;17084320.0;3495590.0;9159730.0;4234314.0;20.2;52.6;24.2;83.5;37.3;44.6;166818.0;1.57;164032.0;82.68;81.34;84.0;20.29;19.3;21.24;120859.0;115946.0;-8646.0
170;Lower limit 67% forecast-interval;2035;17078804.0;3490876.0;9092894.0;4292002.0;20.2;52.1;24.4;84.7;37.5;45.5;165509.0;1.56;165833.0;82.81;81.46;84.13;20.37;19.39;21.34;120590.0;115994.0;-9110.0
171;Lower limit 67% forecast-interval;2036;17077130.0;3487348.0;9030320.0;4339251.0;20.1;51.7;24.7;85.8;37.7;46.3;163917.0;1.56;167905.0;82.93;81.59;84.26;20.47;19.48;21.44;120599.0;116143.0;-9097.0
172;Lower limit 67% forecast-interval;2037;17076784.0;3480624.0;8978654.0;4379713.0;20.1;51.4;24.9;86.6;37.9;46.9;162316.0;1.56;169840.0;83.06;81.71;84.4;20.56;19.56;21.54;120267.0;116019.0;-9241.0
173;Lower limit 67% forecast-interval;2038;17046120.0;3474412.0;8937394.0;4400514.0;20.1;51.2;25.0;87.2;37.9;47.2;160615.0;1.55;171821.0;83.2;81.84;84.54;20.66;19.66;21.64;120055.0;116012.0;-9167.0
174;Lower limit 67% forecast-interval;2039;17022556.0;3473613.0;8917214.0;4407126.0;20.1;51.1;25.0;87.3;37.9;47.3;159218.0;1.55;173290.0;83.32;81.96;84.67;20.76;19.75;21.75;119452.0;116369.0;-9376.0
175;Lower limit 67% forecast-interval;2040;16993160.0;3460309.0;8904180.0;4405910.0;20.0;51.0;25.0;87.3;37.8;47.3;158183.0;1.55;174778.0;83.45;82.08;84.8;20.84;19.83;21.85;119396.0;116346.0;-9992.0
176;Lower limit 67% forecast-interval;2041;16996596.0;3442529.0;8909102.0;4396854.0;19.9;51.0;25.0;87.0;37.7;47.1;157312.0;1.54;175708.0;83.58;82.21;84.94;20.94;19.92;21.95;118772.0;116525.0;-10017.0
177;Lower limit 67% forecast-interval;2042;16952920.0;3423860.0;8908224.0;4385556.0;19.9;51.1;24.9;86.8;37.6;46.9;156537.0;1.54;176359.0;83.7;82.32;85.07;21.04;20.01;22.05;118594.0;116364.0;-10131.0
178;Lower limit 67% forecast-interval;2043;16925960.0;3410063.0;8910886.0;4363655.0;19.8;51.1;24.8;86.4;37.4;46.6;155820.0;1.54;176867.0;83.84;82.45;85.21;21.12;20.09;22.15;118669.0;116465.0;-10299.0
179;Lower limit 67% forecast-interval;2044;16909064.0;3397165.0;8915228.0;4357004.0;19.7;51.1;24.7;86.1;37.2;46.4;155525.0;1.53;177244.0;83.96;82.57;85.34;21.22;20.18;22.25;119115.0;116197.0;-10256.0
180;Lower limit 67% forecast-interval;2045;16894940.0;3376861.0;8911824.0;4340008.0;19.7;51.2;24.6;85.7;37.0;46.1;155281.0;1.53;177843.0;84.08;82.69;85.46;21.31;20.26;22.35;119479.0;116231.0;-9629.0
181;Lower limit 67% forecast-interval;2046;16874744.0;3354022.0;8907748.0;4322020.0;19.6;51.2;24.6;85.3;36.8;46.0;154681.0;1.53;178331.0;84.21;82.81;85.59;21.4;20.35;22.44;119339.0;115939.0;-9605.0
182;Lower limit 67% forecast-interval;2047;16847520.0;3337674.0;8905263.0;4307166.0;19.5;51.3;24.5;84.9;36.6;45.8;154082.0;1.52;178919.0;84.33;82.93;85.71;21.5;20.44;22.54;119495.0;116126.0;-9264.0
183;Lower limit 67% forecast-interval;2048;16803150.0;3322320.0;8915160.0;4284989.0;19.4;51.4;24.3;84.4;36.4;45.5;153640.0;1.52;179031.0;84.45;83.05;85.84;21.59;20.52;22.63;119513.0;116077.0;-9259.0
184;Lower limit 67% forecast-interval;2049;16793376.0;3305259.0;8921396.0;4265669.0;19.3;51.5;24.2;83.8;36.1;45.0;153699.0;1.52;179678.0;84.58;83.17;85.96;21.68;20.61;22.73;119816.0;115874.0;-9402.0
185;Lower limit 67% forecast-interval;2050;16765005.0;3294421.0;8931241.0;4256016.0;19.3;51.6;24.1;83.5;35.9;44.7;153579.0;1.51;179801.0;84.7;83.28;86.08;21.77;20.7;22.82;119258.0;115832.0;-9899.0
186;Lower limit 67% forecast-interval;2051;16749380.0;3268339.0;8931956.0;4249528.0;19.2;51.7;24.0;83.2;35.7;44.6;153673.0;1.51;179974.0;84.82;83.4;86.2;21.86;20.78;22.91;118912.0;115926.0;-9985.0
187;Lower limit 67% forecast-interval;2052;16729590.0;3269348.0;8933114.0;4226894.0;19.1;51.7;24.0;83.0;35.5;44.4;153641.0;1.51;179931.0;84.93;83.52;86.32;21.94;20.86;23.0;118491.0;115900.0;-10700.0
188;Lower limit 67% forecast-interval;2053;16735510.0;3251316.0;8927646.0;4221424.0;19.0;51.7;23.9;83.0;35.4;44.3;153615.0;1.51;180214.0;85.05;83.63;86.44;22.03;20.95;23.09;119036.0;116057.0;-10853.0
189;Lower limit 67% forecast-interval;2054;16717940.0;3236599.0;8914218.0;4212774.0;19.0;51.7;23.9;82.8;35.3;44.2;153170.0;1.5;180804.0;85.16;83.74;86.55;22.12;21.03;23.18;119421.0;115934.0;-10979.0
190;Lower limit 67% forecast-interval;2055;16697045.0;3231944.0;8898772.0;4195907.0;18.9;51.7;23.9;82.7;35.2;44.2;152675.0;1.5;180615.0;85.28;83.86;86.66;22.2;21.11;23.27;119855.0;116091.0;-10957.0
191;Lower limit 67% forecast-interval;2056;16670505.0;3219282.0;8879130.0;4188711.0;18.9;51.6;23.8;82.7;35.1;44.2;152004.0;1.5;179874.0;85.39;83.97;86.78;22.29;21.19;23.36;120434.0;115835.0;-10976.0
192;Lower limit 67% forecast-interval;2057;16637400.0;3205322.0;8865606.0;4190265.0;18.9;51.6;23.8;82.8;35.0;44.2;151904.0;1.49;178836.0;85.5;84.08;86.89;22.37;21.28;23.44;120412.0;115955.0;-10827.0
193;Lower limit 67% forecast-interval;2058;16621935.0;3191364.0;8847907.0;4189574.0;18.8;51.5;23.8;83.0;35.0;44.3;151966.0;1.49;177850.0;85.61;84.19;86.99;22.45;21.36;23.52;120551.0;116530.0;-10742.0
194;Lower limit 67% forecast-interval;2059;16599235.0;3182096.0;8830395.0;4193663.0;18.8;51.4;23.9;83.1;35.0;44.3;151924.0;1.49;177375.0;85.73;84.3;87.11;22.53;21.44;23.61;119829.0;116294.0;-9491.0
195;Lower limit 67% forecast-interval;2060;16558375.0;3175413.0;8812266.0;4195790.0;18.7;51.4;23.9;83.3;35.1;44.4;;;;;;;;;;;;
196;Upper limit 67% forecast-interval;2012;;;;;;;;;;;179209.0;1.76;145036.0;81.47;79.6;83.2;19.81;18.24;21.17;166267.0;153075.0;23968.0
197;Upper limit 67% forecast-interval;2013;16792496.0;3875088.0;10091968.0;2829410.0;23.1;60.1;16.9;66.5;38.4;28.1;180999.0;1.78;148716.0;81.78;79.95;83.48;20.01;18.49;21.36;170560.0;153568.0;30600.0
198;Upper limit 67% forecast-interval;2014;16857710.0;3859933.0;10078328.0;2928828.0;22.9;59.8;17.4;67.4;38.4;29.1;182934.0;1.79;152024.0;82.06;80.27;83.73;20.21;18.72;21.53;174547.0;153632.0;35648.0
199;Upper limit 67% forecast-interval;2015;16928130.0;3846551.0;10076111.0;3019133.0;22.8;59.6;17.9;68.3;38.3;30.1;185402.0;1.81;154953.0;82.31;80.55;83.95;20.39;18.93;21.69;179118.0;153633.0;40165.0
200;Upper limit 67% forecast-interval;2016;17004010.0;3840352.0;10074218.0;3104381.0;22.6;59.4;18.3;69.2;38.3;31.0;187752.0;1.83;157635.0;82.55;80.83;84.17;20.56;19.13;21.83;183835.0;152645.0;45228.0
201;Upper limit 67% forecast-interval;2017;17079350.0;3837400.0;10077582.0;3186948.0;22.5;59.1;18.8;70.0;38.3;31.9;190451.0;1.84;160111.0;82.79;81.1;84.38;20.71;19.32;21.96;188260.0;151272.0;50145.0
202;Upper limit 67% forecast-interval;2018;17162620.0;3836982.0;10084608.0;3273685.0;22.4;58.9;19.2;70.9;38.3;32.8;192773.0;1.85;162667.0;83.02;81.37;84.59;20.87;19.51;22.09;190665.0;152597.0;49996.0
203;Upper limit 67% forecast-interval;2019;17245750.0;3832963.0;10094440.0;3358702.0;22.3;58.7;19.6;71.6;38.3;33.7;194888.0;1.85;164991.0;83.24;81.61;84.78;21.02;19.7;22.23;191432.0;153154.0;49620.0
204;Upper limit 67% forecast-interval;2020;17319330.0;3826985.0;10103226.0;3444468.0;22.2;58.6;20.1;72.4;38.2;34.6;197090.0;1.86;167818.0;83.46;81.87;84.98;21.17;19.88;22.35;190312.0;153248.0;48443.0
205;Upper limit 67% forecast-interval;2021;17398996.0;3817268.0;10117704.0;3526751.0;22.1;58.4;20.5;73.1;38.1;35.4;199313.0;1.87;170282.0;83.67;82.11;85.17;21.33;20.07;22.48;189314.0;153764.0;48099.0
206;Upper limit 67% forecast-interval;2022;17471170.0;3815136.0;10120436.0;3616494.0;22.0;58.2;20.9;73.9;38.1;36.4;201050.0;1.87;172779.0;83.89;82.35;85.36;21.46;20.24;22.58;188895.0;153960.0;47931.0
207;Upper limit 67% forecast-interval;2023;17550640.0;3815596.0;10120506.0;3706457.0;21.9;58.0;21.4;74.9;38.1;37.3;202637.0;1.88;175141.0;84.1;82.59;85.55;21.61;20.42;22.7;190705.0;154313.0;48032.0
208;Upper limit 67% forecast-interval;2024;17628410.0;3818459.0;10113364.0;3796209.0;21.8;57.8;21.8;75.9;38.2;38.3;204135.0;1.88;177739.0;84.3;82.82;85.73;21.75;20.6;22.82;191481.0;154906.0;48371.0
209;Upper limit 67% forecast-interval;2025;17710304.0;3827935.0;10098474.0;3890489.0;21.8;57.5;22.3;77.2;38.5;39.4;205495.0;1.89;180461.0;84.5;83.04;85.9;21.89;20.77;22.93;192290.0;155742.0;48694.0
210;Upper limit 67% forecast-interval;2026;17777724.0;3849293.0;10076446.0;3979029.0;21.8;57.2;22.7;78.5;38.8;40.5;206631.0;1.89;183113.0;84.7;83.27;86.08;22.04;20.95;23.06;192527.0;156258.0;48455.0
211;Upper limit 67% forecast-interval;2027;17845320.0;3874018.0;10043648.0;4069952.0;21.9;56.8;23.2;79.9;39.2;41.6;207565.0;1.9;186026.0;84.9;83.49;86.27;22.18;21.12;23.18;192689.0;156640.0;48412.0
212;Upper limit 67% forecast-interval;2028;17919590.0;3899651.0;10006402.0;4160690.0;21.9;56.5;23.7;81.5;39.6;42.8;208137.0;1.9;188883.0;85.1;83.71;86.45;22.32;21.28;23.31;193890.0;156623.0;48854.0
213;Upper limit 67% forecast-interval;2029;17990410.0;3919682.0;9970181.0;4253789.0;22.0;56.1;24.2;83.0;40.1;44.0;208473.0;1.91;191492.0;85.3;83.93;86.64;22.47;21.45;23.44;194349.0;156508.0;49135.0
214;Upper limit 67% forecast-interval;2030;18057504.0;3942316.0;9930866.0;4348217.0;22.1;55.8;24.7;84.5;40.5;45.2;209255.0;1.91;193948.0;85.51;84.15;86.83;22.62;21.61;23.58;195125.0;156465.0;49258.0
215;Upper limit 67% forecast-interval;2031;18122044.0;3963177.0;9890531.0;4435180.0;22.1;55.4;25.1;86.0;40.9;46.3;209785.0;1.91;196315.0;85.71;84.36;87.03;22.78;21.78;23.73;194460.0;156653.0;49523.0
216;Upper limit 67% forecast-interval;2032;18193890.0;3993036.0;9862188.0;4520200.0;22.2;55.1;25.5;87.4;41.4;47.4;210284.0;1.92;198599.0;85.91;84.57;87.22;22.93;21.95;23.88;194682.0;156865.0;49609.0
217;Upper limit 67% forecast-interval;2033;18227710.0;4028237.0;9820051.0;4597249.0;22.3;54.8;25.9;88.8;41.9;48.4;209920.0;1.92;200821.0;86.11;84.77;87.43;23.08;22.1;24.04;195266.0;157262.0;50015.0
218;Upper limit 67% forecast-interval;2034;18283690.0;4051664.0;9786445.0;4675403.0;22.4;54.5;26.3;90.2;42.4;49.5;209593.0;1.93;202798.0;86.32;84.98;87.64;23.25;22.26;24.2;196284.0;158100.0;49971.0
219;Upper limit 67% forecast-interval;2035;18337090.0;4075947.0;9741912.0;4755485.0;22.5;54.1;26.7;91.9;42.9;50.7;208721.0;1.93;204856.0;86.53;85.18;87.85;23.41;22.43;24.38;196589.0;158532.0;49784.0
220;Upper limit 67% forecast-interval;2036;18400816.0;4101396.0;9701248.0;4832146.0;22.6;53.8;27.0;93.3;43.4;51.7;208292.0;1.93;206984.0;86.73;85.39;88.06;23.57;22.58;24.54;197364.0;158878.0;49671.0
221;Upper limit 67% forecast-interval;2037;18449800.0;4117865.0;9674480.0;4894430.0;22.6;53.6;27.3;94.4;43.8;52.6;207512.0;1.94;208872.0;86.94;85.59;88.28;23.74;22.74;24.72;197291.0;159041.0;50154.0
222;Upper limit 67% forecast-interval;2038;18492024.0;4129357.0;9658928.0;4942414.0;22.7;53.4;27.5;95.2;44.1;53.2;206870.0;1.94;210871.0;87.14;85.78;88.48;23.9;22.9;24.88;197464.0;159341.0;49864.0
223;Upper limit 67% forecast-interval;2039;18531120.0;4136190.0;9665121.0;4971316.0;22.7;53.4;27.7;95.7;44.2;53.6;205774.0;1.94;212362.0;87.34;85.98;88.69;24.06;23.05;25.05;196764.0;159134.0;49978.0
224;Upper limit 67% forecast-interval;2040;18588044.0;4146105.0;9679467.0;4996605.0;22.7;53.4;27.8;95.9;44.2;53.7;204829.0;1.95;213588.0;87.55;86.18;88.9;24.22;23.21;25.23;197156.0;159304.0;50577.0
225;Upper limit 67% forecast-interval;2041;18627796.0;4160626.0;9698006.0;5001729.0;22.7;53.5;27.8;95.9;44.2;53.8;204568.0;1.95;214226.0;87.74;86.37;89.1;24.38;23.36;25.39;198093.0;159372.0;50874.0
226;Upper limit 67% forecast-interval;2042;18665660.0;4169772.0;9725234.0;5015025.0;22.7;53.5;27.8;95.9;44.2;53.9;204658.0;1.95;214839.0;87.94;86.56;89.31;24.54;23.51;25.55;199249.0;159844.0;50136.0
227;Upper limit 67% forecast-interval;2043;18691176.0;4175004.0;9747314.0;5022924.0;22.7;53.6;27.8;95.7;44.1;53.9;204962.0;1.96;215989.0;88.14;86.75;89.51;24.7;23.67;25.73;199407.0;160225.0;50080.0
228;Upper limit 67% forecast-interval;2044;18731844.0;4172405.0;9778114.0;5027439.0;22.7;53.7;27.8;95.5;44.1;53.9;205489.0;1.96;216704.0;88.32;86.93;89.7;24.86;23.82;25.89;199340.0;160843.0;49651.0
229;Upper limit 67% forecast-interval;2045;18757916.0;4174354.0;9805088.0;5035095.0;22.7;53.9;27.8;95.3;43.9;53.8;206119.0;1.96;217747.0;88.52;87.13;89.9;25.01;23.96;26.05;198573.0;161263.0;48861.0
230;Upper limit 67% forecast-interval;2046;18788700.0;4182520.0;9828279.0;5042195.0;22.7;54.0;27.9;95.2;43.8;53.8;207268.0;1.97;218613.0;88.71;87.31;90.09;25.16;24.11;26.2;197861.0;161871.0;48363.0
