ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2018Totaal_1;WmoClienten2017InstroomWlz2018_2;SamenloopWmoWlz2017Wlz2018_3;WmoClientenGebruikWlz2018Totaal_4;WmoClienten2017InstroomWlzIn2018_5;SamenloopWmoWlz2017WlzIn2018_6;WmoClientenGebruikWlz2018Totaal_7;WmoClienten2017InstroomWlzIn2018_8;SamenloopWmoWlz2017WlzIn2018_9
4491;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Nederweert;10.0;5.0;5.0;15.94;8.7;7.25;6.0;3.0;3.0
4492;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Neerijnen;10.0;5.0;5.0;15.09;7.55;7.55;7.0;4.0;4.0
4493;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Nieuwegein;75.0;30.0;45.0;15.8;6.28;9.52;11.0;4.0;6.0
4494;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Nieuwkoop;;;;;;;;;
4495;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Nijkerk;;;;;;;;;
4496;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Nijmegen;155.0;45.0;110.0;14.87;4.48;10.39;9.0;3.0;6.0
4497;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Nissewaard;145.0;50.0;95.0;13.4;4.69;8.72;16.0;6.0;10.0
4498;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Noord-Beveland;;;;;;;;;
4499;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Noordenveld;45.0;15.0;30.0;20.81;7.24;13.57;12.0;4.0;8.0
4500;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Noordoostpolder;35.0;10.0;25.0;15.74;5.09;10.65;6.0;2.0;4.0
4501;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Noordwijk;20.0;10.0;10.0;12.96;5.56;7.41;9.0;4.0;5.0
4502;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Noordwijkerhout;25.0;5.0;20.0;20.17;4.2;15.97;15.0;3.0;12.0
4503;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Nuenen, Gerwen en Nederwetten;15.0;10.0;5.0;11.36;6.06;5.3;7.0;4.0;3.0
4504;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Nunspeet;55.0;15.0;40.0;29.1;8.47;20.63;19.0;6.0;13.0
4505;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Nuth;;;;;;;;;
4506;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oegstgeest;35.0;10.0;30.0;21.26;4.6;16.67;21.0;5.0;17.0
4507;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oirschot;20.0;5.0;10.0;23.46;8.64;14.81;11.0;4.0;7.0
4508;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oisterwijk;25.0;10.0;15.0;19.69;7.87;11.81;10.0;4.0;6.0
4509;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oldambt;50.0;10.0;35.0;10.34;2.37;7.97;10.0;2.0;8.0
4510;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oldebroek;25.0;5.0;20.0;21.19;5.08;16.1;10.0;2.0;8.0
4511;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oldenzaal;40.0;15.0;30.0;13.13;4.38;8.75;12.0;4.0;8.0
4512;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Olst-Wijhe;15.0;5.0;10.0;12.31;3.08;9.23;9.0;2.0;6.0
4513;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Ommen;;;;;;;;;
4514;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Onderbanken;;;;;;;;;
4515;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oost Gelre;10.0;5.0;5.0;8.74;2.91;5.83;3.0;1.0;2.0
4516;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oosterhout;45.0;30.0;20.0;18.47;11.24;7.23;8.0;5.0;3.0
4517;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Ooststellingwerf;20.0;5.0;15.0;12.26;3.23;9.03;6.0;2.0;4.0
4518;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oostzaan;;;;;;;;;
4519;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Opmeer;;;;;;;;;
4520;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Opsterland;30.0;10.0;15.0;18.67;8.0;10.67;8.0;4.0;5.0
4521;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oss;95.0;45.0;50.0;16.34;7.56;8.79;10.0;4.0;5.0
4522;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oud-Beijerland;25.0;10.0;20.0;18.98;5.84;13.14;12.0;4.0;8.0
4523;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oude IJsselstreek;40.0;15.0;25.0;16.53;6.45;10.08;9.0;3.0;5.0
4524;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Ouder-Amstel;15.0;0.0;10.0;32.56;4.65;27.91;13.0;2.0;11.0
4525;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Oudewater;10.0;5.0;5.0;18.0;8.0;10.0;10.0;4.0;6.0
4526;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Overbetuwe;;;;;;;;;
4527;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Papendrecht;;;;;;;;;
4528;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Peel en Maas;30.0;10.0;20.0;14.97;4.81;10.16;6.0;2.0;4.0
4529;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Pekela;15.0;5.0;10.0;12.3;4.92;7.38;9.0;4.0;6.0
4530;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Pijnacker-Nootdorp;40.0;15.0;25.0;17.47;6.99;10.48;11.0;4.0;6.0
4531;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Purmerend;120.0;30.0;90.0;16.53;3.89;12.64;13.0;3.0;10.0
4532;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Putten;30.0;10.0;25.0;21.48;5.37;16.11;13.0;3.0;10.0
4533;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Raalte;15.0;10.0;10.0;12.31;6.15;6.15;4.0;2.0;2.0
4534;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Reimerswaal;;;;;;;;;
4535;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Renkum;40.0;20.0;20.0;15.2;8.0;7.2;12.0;6.0;6.0
4536;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Renswoude;;;;;;;;;
4537;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Reusel-De Mierden;5.0;5.0;0.0;9.62;7.69;1.92;4.0;3.0;1.0
4538;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Rheden;60.0;25.0;35.0;17.56;7.37;10.2;12.0;5.0;7.0
4539;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Rhenen;15.0;5.0;10.0;13.28;5.47;7.81;8.0;3.0;5.0
4540;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Ridderkerk;70.0;20.0;50.0;14.55;3.74;10.81;13.0;3.0;9.0
4541;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Rijnwaarden;15.0;10.0;5.0;20.0;11.43;8.57;11.0;6.0;5.0
4542;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Rijssen-Holten;;;;;;;;;
4543;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Rijswijk (ZH.);105.0;35.0;70.0;20.39;7.06;13.33;18.0;6.0;12.0
4544;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Roerdalen;10.0;5.0;5.0;16.67;8.33;8.33;3.0;2.0;2.0
4545;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Roermond;70.0;25.0;50.0;16.11;5.15;10.96;11.0;4.0;7.0
4546;Totaal mannen en vrouwen;30 000 tot 40 000 euro;De Ronde Venen;25.0;10.0;20.0;15.12;4.65;10.47;7.0;2.0;5.0
4547;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Roosendaal;110.0;30.0;85.0;14.91;3.73;11.19;13.0;3.0;10.0
4548;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Rotterdam;705.0;230.0;470.0;13.93;4.58;9.36;11.0;4.0;7.0
4549;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Rozendaal;;;;;;;;;
4550;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Rucphen;5.0;5.0;5.0;10.45;4.48;5.97;3.0;1.0;2.0
4551;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Schagen;40.0;15.0;25.0;17.78;5.78;12.0;8.0;3.0;5.0
4552;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Scherpenzeel;5.0;0.0;5.0;17.95;0.0;17.95;7.0;0.0;7.0
4553;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Schiedam;135.0;45.0;90.0;16.77;5.34;11.43;16.0;5.0;11.0
4554;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Schiermonnikoog;;;;;;;;;
4555;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Schinnen;25.0;10.0;15.0;20.83;7.5;13.33;17.0;6.0;11.0
4556;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Schouwen-Duiveland;35.0;10.0;30.0;17.87;4.35;13.53;9.0;2.0;7.0
4557;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Simpelveld;;;;;;;;;
4558;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Sint Anthonis;;;;;;;;;
4559;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Sint-Michielsgestel;20.0;5.0;10.0;21.11;7.78;13.33;7.0;3.0;4.0
4560;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Sittard-Geleen;175.0;60.0;110.0;20.4;7.19;13.21;16.0;6.0;11.0
4561;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Sliedrecht;;;;;;;;;
4562;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Slochteren;0.0;0.0;0.0;3.7;3.7;0.0;1.0;1.0;0.0
4563;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Sluis;20.0;10.0;10.0;13.25;7.23;6.02;8.0;4.0;4.0
4564;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Smallingerland;55.0;15.0;35.0;15.34;4.83;10.51;8.0;2.0;5.0
4565;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Soest;65.0;20.0;45.0;16.3;4.94;11.36;14.0;4.0;10.0
4566;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Someren;5.0;5.0;5.0;12.28;5.26;7.02;4.0;2.0;2.0
4567;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Son en Breugel;20.0;10.0;10.0;23.26;9.3;13.95;14.0;6.0;8.0
4568;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Stadskanaal;40.0;10.0;30.0;11.3;2.9;8.41;10.0;2.0;7.0
4569;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Staphorst;5.0;5.0;5.0;12.07;6.9;5.17;4.0;2.0;2.0
4570;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Stede Broec;;;;;;;;;
4571;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Steenbergen;;;;;;;;;
4572;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Steenwijkerland;40.0;10.0;30.0;17.54;4.39;13.16;7.0;2.0;6.0
4573;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Stein (L.);;;;;;;;;
4574;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Stichtse Vecht;75.0;25.0;50.0;16.03;5.7;10.34;13.0;5.0;8.0
4575;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Strijen;5.0;5.0;5.0;9.38;4.69;4.69;6.0;3.0;3.0
4576;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Súdwest-Fryslân;100.0;30.0;70.0;11.36;3.37;7.99;10.0;3.0;7.0
4577;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Terneuzen;45.0;20.0;30.0;15.65;6.12;9.52;7.0;3.0;4.0
4578;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Terschelling;5.0;0.0;5.0;22.73;9.09;13.64;10.0;4.0;6.0
4579;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Texel;15.0;5.0;10.0;19.28;4.82;14.46;9.0;2.0;7.0
4580;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Teylingen;45.0;10.0;35.0;21.03;4.67;16.36;15.0;3.0;11.0
4581;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Tholen;15.0;5.0;10.0;19.1;7.87;11.24;6.0;2.0;3.0
4582;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Tiel;45.0;10.0;30.0;14.72;4.01;10.7;10.0;3.0;7.0
4583;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Tilburg;210.0;70.0;145.0;17.49;5.69;11.8;10.0;3.0;7.0
4584;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Tubbergen;20.0;10.0;15.0;18.03;6.56;11.48;12.0;4.0;7.0
4585;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Twenterand;;;;;;;;;
4586;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Tynaarlo;35.0;10.0;20.0;20.12;7.32;12.8;10.0;4.0;6.0
4587;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Tytsjerksteradiel;25.0;10.0;10.0;11.56;5.53;6.03;6.0;3.0;3.0
4588;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Uden;35.0;15.0;20.0;15.74;7.23;8.51;8.0;4.0;4.0
4589;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Uitgeest;10.0;5.0;5.0;12.99;6.49;6.49;8.0;4.0;4.0
4590;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Uithoorn;45.0;15.0;30.0;27.74;9.03;18.71;16.0;5.0;11.0
4591;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Urk;10.0;5.0;10.0;17.14;5.71;11.43;8.0;3.0;5.0
4592;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Utrecht;345.0;105.0;235.0;15.9;4.96;10.94;11.0;4.0;8.0
4593;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Utrechtse Heuvelrug;95.0;20.0;75.0;21.57;4.72;16.85;22.0;5.0;17.0
4594;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Vaals;5.0;0.0;5.0;20.0;4.0;16.0;4.0;1.0;3.0
4595;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Valkenburg aan de Geul;30.0;10.0;20.0;22.31;6.15;16.15;16.0;4.0;11.0
4596;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Valkenswaard;25.0;15.0;10.0;15.43;8.57;6.86;8.0;4.0;3.0
4597;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Veendam;35.0;10.0;25.0;14.57;4.05;10.53;10.0;3.0;8.0
4598;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Veenendaal;;;;;;;;;
4599;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Veere;;;;;;;;;
4600;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Veldhoven;;;;;;;;;
4601;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Velsen;125.0;40.0;85.0;16.19;4.92;11.27;17.0;5.0;12.0
4602;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Venlo;;;;;;;;;
4603;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Venray;45.0;15.0;30.0;18.33;6.25;12.08;9.0;3.0;6.0
4604;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Vianen;15.0;5.0;10.0;20.99;6.17;14.81;8.0;2.0;6.0
4605;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Vlaardingen;150.0;45.0;110.0;16.07;4.65;11.42;18.0;5.0;13.0
4606;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Vlagtwedde;10.0;0.0;10.0;7.83;0.87;6.96;4.0;0.0;4.0
4607;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Vlieland;5.0;0.0;0.0;16.67;5.56;11.11;24.0;8.0;16.0
4608;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Vlissingen;;;;;;;;;
4609;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Voerendaal;15.0;5.0;10.0;17.89;6.32;11.58;12.0;4.0;8.0
4610;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Voorschoten;40.0;15.0;25.0;22.6;7.34;15.25;19.0;6.0;13.0
4611;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Voorst;20.0;10.0;10.0;15.75;7.87;7.87;8.0;4.0;4.0
4612;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Vught;30.0;10.0;20.0;21.88;6.25;15.63;12.0;3.0;9.0
4613;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Waalre;20.0;10.0;10.0;34.62;19.23;15.38;13.0;7.0;6.0
4614;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Waalwijk;;;;;;;;;
4615;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Waddinxveen;20.0;10.0;10.0;15.08;6.35;8.73;7.0;3.0;4.0
4616;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Wageningen;55.0;15.0;40.0;16.0;4.57;11.43;17.0;5.0;12.0
4617;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Wassenaar;30.0;10.0;20.0;29.52;10.48;19.05;18.0;6.0;11.0
4618;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Waterland;30.0;10.0;15.0;17.95;7.69;10.26;17.0;7.0;10.0
4619;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Weert;55.0;20.0;35.0;16.92;5.54;11.38;10.0;3.0;7.0
4620;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Weesp;20.0;10.0;10.0;10.5;4.42;6.08;10.0;4.0;6.0
4621;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Werkendam;;;;;;;;;
4622;Totaal mannen en vrouwen;30 000 tot 40 000 euro;West Maas en Waal;;;;;;;;;
4623;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Westerveld;30.0;10.0;20.0;18.29;4.88;13.41;14.0;4.0;10.0
4624;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Westervoort;;;;;;;;;
4625;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Westland;95.0;35.0;60.0;19.18;6.94;12.24;10.0;4.0;6.0
4626;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Weststellingwerf;25.0;5.0;20.0;19.35;3.23;16.13;7.0;1.0;6.0
4627;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Westvoorne;10.0;5.0;5.0;17.14;8.57;8.57;9.0;5.0;5.0
4628;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Wierden;20.0;5.0;15.0;14.97;3.4;11.56;9.0;2.0;7.0
4629;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Wijchen;40.0;15.0;20.0;13.73;5.99;7.75;9.0;4.0;5.0
4630;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Wijdemeren;20.0;5.0;15.0;19.82;5.41;14.41;10.0;3.0;8.0
4631;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Wijk bij Duurstede;20.0;10.0;10.0;13.66;7.45;6.21;10.0;5.0;4.0
4632;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Winsum;;;;;;;;;
4633;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Winterswijk;;;;;;;;;
4634;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Woensdrecht;35.0;15.0;20.0;17.28;6.81;10.47;14.0;5.0;8.0
4635;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Woerden;45.0;10.0;35.0;14.75;3.28;11.48;10.0;2.0;8.0
4636;Totaal mannen en vrouwen;30 000 tot 40 000 euro;De Wolden;15.0;5.0;10.0;26.42;9.43;16.98;5.0;2.0;3.0
4637;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Wormerland;;;;;;;;;
4638;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Woudenberg;20.0;10.0;10.0;26.09;11.59;14.49;15.0;7.0;8.0
4639;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Woudrichem;;;;;;;;;
4640;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zaanstad;170.0;60.0;105.0;15.57;5.75;9.82;10.0;4.0;6.0
4641;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zaltbommel;20.0;10.0;10.0;11.76;5.35;6.42;8.0;4.0;4.0
4642;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zandvoort;40.0;5.0;35.0;30.16;2.38;27.78;22.0;2.0;20.0
4643;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zederik;10.0;0.0;5.0;18.6;4.65;13.95;6.0;2.0;5.0
4644;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zeewolde;25.0;10.0;15.0;17.69;6.92;10.77;11.0;4.0;7.0
4645;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zeist;65.0;20.0;45.0;21.02;7.01;14.01;12.0;4.0;8.0
4646;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zevenaar;55.0;25.0;30.0;13.64;6.06;7.58;13.0;6.0;7.0
4647;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zoetermeer;105.0;40.0;65.0;13.61;4.97;8.64;9.0;3.0;5.0
4648;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zoeterwoude;5.0;0.0;0.0;12.5;8.33;4.17;4.0;3.0;1.0
4649;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zuidhorn;30.0;10.0;25.0;19.75;5.56;14.2;16.0;5.0;12.0
4650;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zuidplas;25.0;5.0;20.0;13.47;3.11;10.36;7.0;2.0;6.0
4651;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zundert;15.0;10.0;5.0;12.3;6.56;5.74;7.0;4.0;3.0
4652;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zutphen;70.0;25.0;45.0;16.43;5.4;11.03;13.0;4.0;9.0
4653;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zwartewaterland;10.0;5.0;5.0;9.09;3.41;5.68;3.0;1.0;2.0
4654;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zwijndrecht;;;;;;;;;
4655;Totaal mannen en vrouwen;30 000 tot 40 000 euro;Zwolle;190.0;60.0;130.0;17.52;5.66;11.86;15.0;5.0;10.0
4656;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Aa en Hunze;15.0;5.0;10.0;19.28;7.23;12.05;6.0;2.0;4.0
4657;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Aalburg;10.0;0.0;5.0;20.45;4.55;15.91;7.0;2.0;5.0
4658;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Aalsmeer;25.0;10.0;15.0;18.7;7.32;11.38;9.0;3.0;5.0
4659;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Aalten;10.0;5.0;5.0;14.29;7.79;6.49;3.0;2.0;2.0
4660;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Achtkarspelen;15.0;5.0;10.0;19.28;6.02;13.25;5.0;1.0;3.0
4661;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Alblasserdam;;;;;;;;;
4662;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Albrandswaard;20.0;5.0;15.0;20.43;3.23;17.2;11.0;2.0;9.0
4663;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Alkmaar;45.0;15.0;30.0;12.91;4.4;8.52;4.0;1.0;3.0
4664;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Almelo;20.0;15.0;10.0;14.38;9.15;5.23;3.0;2.0;1.0
4665;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Almere;55.0;15.0;40.0;9.01;2.55;6.46;3.0;1.0;2.0
4666;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Alphen aan den Rijn;30.0;15.0;15.0;10.98;5.1;5.88;3.0;1.0;1.0
4667;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Alphen-Chaam;5.0;5.0;5.0;35.0;15.0;20.0;8.0;4.0;5.0
4668;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Ameland;0.0;0.0;0.0;7.69;0.0;7.69;2.0;0.0;2.0
4669;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Amersfoort;80.0;30.0;50.0;11.88;4.35;7.54;6.0;2.0;4.0
4670;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Amstelveen;80.0;30.0;50.0;22.88;8.19;14.69;12.0;4.0;8.0
4671;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Amsterdam;380.0;125.0;255.0;10.37;3.36;7.02;6.0;2.0;4.0
4672;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Apeldoorn;110.0;30.0;75.0;17.09;5.06;12.03;7.0;2.0;5.0
4673;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Appingedam;;;;;;;;;
4674;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Arnhem;95.0;30.0;65.0;17.71;5.71;12.0;7.0;2.0;5.0
4675;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Assen;60.0;20.0;40.0;18.43;6.65;11.78;9.0;3.0;5.0
4676;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Asten;5.0;0.0;5.0;16.13;3.23;12.9;3.0;1.0;2.0
4677;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Baarle-Nassau;0.0;0.0;0.0;20.0;10.0;10.0;3.0;2.0;2.0
4678;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Baarn;20.0;10.0;10.0;20.59;10.78;9.8;10.0;5.0;5.0
4679;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Barendrecht;10.0;5.0;10.0;6.7;2.23;4.47;3.0;1.0;2.0
4680;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Barneveld;20.0;5.0;15.0;18.75;4.46;14.29;4.0;1.0;3.0
4681;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Bedum;;;;;;;;;
4682;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Beek (L.);15.0;5.0;10.0;19.51;7.32;12.2;10.0;4.0;6.0
4683;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Beemster;10.0;0.0;5.0;44.44;5.56;38.89;10.0;1.0;9.0
4684;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Beesel;5.0;5.0;0.0;17.86;10.71;7.14;3.0;2.0;1.0
4685;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Bellingwedde;5.0;0.0;5.0;12.96;1.85;11.11;7.0;1.0;6.0
4686;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Berg en Dal;20.0;5.0;15.0;18.81;3.96;14.85;6.0;1.0;4.0
4687;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Bergeijk;0.0;0.0;0.0;4.88;2.44;2.44;1.0;1.0;1.0
4688;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Bergen (L.);;;;;;;;;
4689;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Bergen (NH.);30.0;10.0;20.0;20.53;5.96;14.57;11.0;3.0;8.0
4690;Totaal mannen en vrouwen;40 000 tot 50 000 euro;Bergen op Zoom;;;;;;;;;
