ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenBranchesSBI2008;Perioden;VoertuigenInGebruik_1;KilometersNederlandseVoertuigen_2;GemiddeldJaarkilometrage_3
2349;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;H Vervoer en opslag;2018;3854.0;154.3;40049.0
2350;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;H Vervoer en opslag;2019;2933.0;95.2;32462.0
2351;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;H Vervoer en opslag;2020;2284.0;59.5;26066.0
2352;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2009;142.0;4.2;29670.0
2353;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2010;157.0;4.0;25643.0
2354;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2011;139.0;2.3;16334.0
2355;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2012;136.0;2.6;18760.0
2356;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2013;145.0;2.4;16450.0
2357;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2014;140.0;2.5;17556.0
2358;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2015;132.0;1.6;12042.0
2359;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2016;133.0;1.6;12107.0
2360;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2017;132.0;1.2;9440.0
2361;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2018;130.0;1.2;9112.0
2362;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2019;129.0;1.1;8170.0
2363;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;I Horeca;2020;116.0;0.5;4659.0
2364;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2009;58.0;1.3;22228.0
2365;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2010;83.0;3.0;35792.0
2366;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2011;65.0;1.9;29147.0
2367;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2012;83.0;3.7;44527.0
2368;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2013;72.0;2.3;31335.0
2369;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2014;61.0;1.5;24785.0
2370;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2015;56.0;0.9;16814.0
2371;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2016;39.0;0.5;11668.0
2372;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2017;29.0;0.3;11792.0
2373;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2018;25.0;0.2;9869.0
2374;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2019;24.0;0.6;25835.0
2375;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;J Informatie en communicatie;2020;24.0;;
2376;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2009;591.0;39.4;66689.0
2377;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2010;535.0;34.5;64531.0
2378;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2011;472.0;26.0;55057.0
2379;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2012;360.0;16.5;45936.0
2380;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2013;311.0;13.6;43666.0
2381;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2014;292.0;11.2;38489.0
2382;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2015;235.0;8.5;36312.0
2383;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2016;198.0;6.2;31429.0
2384;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2017;235.0;7.2;30842.0
2385;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2018;178.0;4.4;24794.0
2386;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2019;163.0;3.0;18527.0
2387;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;K Financiële dienstverlening;2020;139.0;1.8;12603.0
2388;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2009;170.0;10.0;59052.0
2389;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2010;162.0;8.4;52063.0
2390;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2011;153.0;7.7;50475.0
2391;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2012;119.0;4.2;35036.0
2392;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2013;117.0;3.3;28103.0
2393;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2014;106.0;2.9;27252.0
2394;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2015;93.0;2.7;29138.0
2395;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2016;81.0;2.1;26252.0
2396;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2017;70.0;1.6;23554.0
2397;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2018;67.0;1.0;14755.0
2398;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2019;72.0;1.0;13362.0
2399;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2020;64.0;1.1;17026.0
2400;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2009;842.0;39.5;46942.0
2401;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2010;661.0;30.0;45375.0
2402;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2011;606.0;25.6;42172.0
2403;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2012;571.0;20.1;35280.0
2404;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2013;570.0;20.6;36206.0
2405;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2014;518.0;18.3;35316.0
2406;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2015;450.0;13.6;30197.0
2407;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2016;372.0;9.8;26268.0
2408;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2017;323.0;7.5;23218.0
2409;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2018;292.0;6.0;20561.0
2410;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2019;245.0;4.6;18671.0
2411;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;M Specialistische zakelijke diensten;2020;210.0;3.2;15274.0
2412;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2009;2158.0;93.2;43185.0
2413;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2010;1938.0;81.9;42261.0
2414;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2011;1810.0;69.6;38437.0
2415;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2012;1682.0;57.3;34074.0
2416;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2013;1566.0;45.4;28981.0
2417;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2014;1423.0;35.1;24661.0
2418;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2015;1317.0;30.4;23066.0
2419;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2016;1193.0;23.4;19635.0
2420;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2017;1049.0;18.3;17438.0
2421;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2018;990.0;15.9;16087.0
2422;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2019;885.0;12.4;14062.0
2423;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2020;772.0;7.9;10249.0
2424;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2009;455.0;7.3;16008.0
2425;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2010;480.0;7.9;16518.0
2426;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2011;478.0;6.6;13741.0
2427;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2012;470.0;5.9;12557.0
2428;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2013;420.0;5.4;12747.0
2429;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2014;322.0;3.6;11203.0
2430;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2015;278.0;2.6;9372.0
2431;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2016;240.0;2.1;8655.0
2432;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2017;202.0;1.9;9468.0
2433;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2018;174.0;1.6;8994.0
2434;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2019;156.0;1.0;6258.0
2435;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2020;132.0;0.6;4586.0
2436;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2009;181.0;5.2;28779.0
2437;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2010;162.0;4.2;25708.0
2438;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2011;151.0;3.4;22581.0
2439;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2012;153.0;3.5;23056.0
2440;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2013;151.0;2.8;18655.0
2441;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2014;140.0;2.5;18077.0
2442;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2015;131.0;2.0;15300.0
2443;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2016;128.0;2.3;17684.0
2444;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2017;119.0;1.8;15284.0
2445;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2018;107.0;1.4;12915.0
2446;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2019;85.0;0.9;11100.0
2447;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;P Onderwijs;2020;73.0;0.4;5638.0
2448;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2009;125.0;3.9;31332.0
2449;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2010;92.0;2.3;24898.0
2450;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2011;86.0;2.1;24922.0
2451;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2012;78.0;1.9;24373.0
2452;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2013;47.0;1.2;25774.0
2453;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2014;51.0;1.1;20798.0
2454;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2015;41.0;1.1;26925.0
2455;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2016;40.0;1.0;23815.0
2456;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2017;28.0;0.5;18320.0
2457;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2018;32.0;0.4;12973.0
2458;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2019;23.0;0.3;11740.0
2459;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2020;26.0;0.2;8857.0
2460;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2009;293.0;8.2;28098.0
2461;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2010;370.0;9.8;26395.0
2462;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2011;410.0;9.2;22371.0
2463;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2012;423.0;10.0;23547.0
2464;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2013;420.0;8.3;19838.0
2465;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2014;430.0;6.6;15282.0
2466;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2015;425.0;6.1;14458.0
2467;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2016;422.0;5.0;11941.0
2468;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2017;423.0;4.2;9999.0
2469;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2018;441.0;3.9;8767.0
2470;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2019;439.0;3.6;8221.0
2471;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;R Cultuur, sport en recreatie;2020;449.0;2.0;4439.0
2472;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2009;422.0;19.1;45360.0
2473;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2010;362.0;16.2;44688.0
2474;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2011;290.0;14.3;49282.0
2475;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2012;219.0;9.5;43180.0
2476;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2013;181.0;6.5;35723.0
2477;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2014;137.0;4.3;31144.0
2478;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2015;108.0;3.1;28624.0
2479;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2016;85.0;2.0;24084.0
2480;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2017;78.0;1.5;19678.0
2481;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2018;76.0;1.3;17615.0
2482;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2019;66.0;0.7;10552.0
2483;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;S Overige dienstverlening;2020;56.0;0.4;7719.0
2484;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2009;0.0;0.0;0.0
2485;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2010;0.0;0.0;0.0
2486;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2011;0.0;0.0;0.0
2487;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2012;0.0;0.0;0.0
2488;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2013;0.0;0.0;0.0
2489;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2014;0.0;0.0;0.0
2490;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2015;0.0;0.0;0.0
2491;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2016;0.0;0.0;0.0
2492;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2017;0.0;0.0;0.0
2493;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2018;0.0;0.0;0.0
2494;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2019;0.0;0.0;0.0
2495;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 3;SBI-code onbekend;2020;0.0;0.0;0.0
2496;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2009;14932.0;1005.2;67315.0
2497;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2010;16422.0;1114.0;67834.0
2498;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2011;15095.0;1013.3;67130.0
2499;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2012;14706.0;920.9;62623.0
2500;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2013;13952.0;805.1;57708.0
2501;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2014;12878.0;682.1;52968.0
2502;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2015;11588.0;552.9;47712.0
2503;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2016;10635.0;451.9;42491.0
2504;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2017;9723.0;362.3;37266.0
2505;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2018;8808.0;285.0;32355.0
2506;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2019;8794.0;219.6;24967.0
2507;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;A-U Alle economische activiteiten;2020;7785.0;147.9;19001.0
2508;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2009;1209.0;52.7;43607.0
2509;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2010;1245.0;56.2;45180.0
2510;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2011;1233.0;54.9;44487.0
2511;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2012;1154.0;48.9;42337.0
2512;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2013;1143.0;48.1;42040.0
2513;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2014;1138.0;47.5;41750.0
2514;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2015;1057.0;39.6;37474.0
2515;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2016;1003.0;34.7;34552.0
2516;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2017;956.0;29.9;31231.0
2517;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2018;870.0;25.2;28928.0
2518;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2019;879.0;20.1;22919.0
2519;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2020;770.0;14.4;18760.0
2520;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2009;10447.0;836.2;80040.0
2521;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2010;11799.0;932.7;79049.0
2522;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2011;10556.0;835.4;79142.0
2523;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2012;10269.0;757.2;73738.0
2524;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2013;9464.0;644.6;68110.0
2525;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2014;8535.0;534.4;62610.0
2526;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2015;7349.0;422.6;57502.0
2527;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2016;6545.0;334.9;51163.0
2528;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2017;5742.0;259.3;45155.0
2529;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2018;4956.0;194.3;39197.0
2530;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2019;4658.0;143.3;30771.0
2531;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2020;3944.0;91.1;23109.0
2532;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2009;1179.0;39.6;33599.0
2533;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2010;1196.0;42.2;35304.0
2534;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2011;1061.0;38.0;35812.0
2535;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2012;1063.0;36.8;34602.0
2536;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2013;1118.0;41.3;36973.0
2537;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2014;1013.0;35.5;35057.0
2538;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2015;1045.0;33.5;32044.0
2539;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2016;988.0;27.7;27990.0
2540;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2017;934.0;23.3;24984.0
2541;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2018;931.0;22.1;23750.0
2542;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2019;957.0;16.6;17303.0
2543;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2020;872.0;11.1;12718.0
2544;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2009;219.0;5.0;23046.0
2545;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2010;220.0;4.7;21399.0
2546;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2011;250.0;6.0;23936.0
2547;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2012;253.0;4.9;19334.0
2548;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2013;249.0;4.5;18135.0
2549;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2014;211.0;3.9;18646.0
2550;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2015;226.0;3.4;15136.0
2551;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2016;229.0;3.8;16671.0
2552;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2017;199.0;2.8;14043.0
2553;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2018;186.0;2.2;12061.0
2554;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2019;181.0;2.0;11075.0
2555;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;O-Q Overheid en zorg;2020;164.0;1.4;8625.0
2556;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;R-U Cultuur, recreatie, overige diensten;2009;280.0;11.0;39433.0
2557;Vrachtauto's en trekkers voor oplegger;Milieuklasse: euro 4;R-U Cultuur, recreatie, overige diensten;2010;289.0;12.2;42247.0
