ID;TypeMaatwerkvoorziening;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
5476;Totaal;Nuth;2023;;;
5477;Totaal;Nuth;1e halfjaar 2024;;;
5478;Totaal;Oegstgeest;1e halfjaar 2017;715.0;955.0;720.0
5479;Totaal;Oegstgeest;2e halfjaar 2017;945.0;230.0;625.0
5480;Totaal;Oegstgeest;2017;715.0;1185.0;1350.0
5481;Totaal;Oegstgeest;1e halfjaar 2018;495.0;850.0;390.0
5482;Totaal;Oegstgeest;2e halfjaar 2018;955.0;285.0;515.0
5483;Totaal;Oegstgeest;2018;495.0;1135.0;905.0
5484;Totaal;Oegstgeest;1e halfjaar 2019;735.0;1165.0;965.0
5485;Totaal;Oegstgeest;2e halfjaar 2019;935.0;385.0;540.0
5486;Totaal;Oegstgeest;2019;735.0;1550.0;1505.0
5487;Totaal;Oegstgeest;1e halfjaar 2020;780.0;635.0;255.0
5488;Totaal;Oegstgeest;2e halfjaar 2020;1165.0;330.0;1115.0
5489;Totaal;Oegstgeest;2020;780.0;965.0;1365.0
5490;Totaal;Oegstgeest;1e halfjaar 2021;420.0;1115.0;355.0
5491;Totaal;Oegstgeest;2e halfjaar 2021;1175.0;340.0;440.0
5492;Totaal;Oegstgeest;2021;420.0;1455.0;795.0
5493;Totaal;Oegstgeest;1e halfjaar 2022;1080.0;505.0;265.0
5494;Totaal;Oegstgeest;2e halfjaar 2022;1315.0;375.0;930.0
5495;Totaal;Oegstgeest;2022;1080.0;880.0;1195.0
5496;Totaal;Oegstgeest;1e halfjaar 2023;765.0;995.0;355.0
5497;Totaal;Oegstgeest;2e halfjaar 2023;1410.0;300.0;580.0
5498;Totaal;Oegstgeest;2023;765.0;1300.0;930.0
5499;Totaal;Oegstgeest;1e halfjaar 2024;1140.0;590.0;380.0
5500;Totaal;Oirschot;1e halfjaar 2017;1225.0;145.0;115.0
5501;Totaal;Oirschot;2e halfjaar 2017;1250.0;110.0;140.0
5502;Totaal;Oirschot;2017;1225.0;255.0;255.0
5503;Totaal;Oirschot;1e halfjaar 2018;720.0;80.0;90.0
5504;Totaal;Oirschot;2e halfjaar 2018;;;
5505;Totaal;Oirschot;2018;;;
5506;Totaal;Oirschot;1e halfjaar 2019;1190.0;190.0;120.0
5507;Totaal;Oirschot;2e halfjaar 2019;1260.0;165.0;120.0
5508;Totaal;Oirschot;2019;1190.0;355.0;240.0
5509;Totaal;Oirschot;1e halfjaar 2020;1280.0;165.0;180.0
5510;Totaal;Oirschot;2e halfjaar 2020;1265.0;145.0;240.0
5511;Totaal;Oirschot;2020;1280.0;310.0;415.0
5512;Totaal;Oirschot;1e halfjaar 2021;1165.0;140.0;120.0
5513;Totaal;Oirschot;2e halfjaar 2021;1185.0;155.0;160.0
5514;Totaal;Oirschot;2021;1165.0;295.0;280.0
5515;Totaal;Oirschot;1e halfjaar 2022;1165.0;225.0;160.0
5516;Totaal;Oirschot;2e halfjaar 2022;1230.0;185.0;185.0
5517;Totaal;Oirschot;2022;1165.0;410.0;345.0
5518;Totaal;Oirschot;1e halfjaar 2023;1125.0;385.0;180.0
5519;Totaal;Oirschot;2e halfjaar 2023;1330.0;120.0;140.0
5520;Totaal;Oirschot;2023;1125.0;505.0;320.0
5521;Totaal;Oirschot;1e halfjaar 2024;1180.0;195.0;155.0
5522;Totaal;Oisterwijk;1e halfjaar 2017;1255.0;220.0;185.0
5523;Totaal;Oisterwijk;2e halfjaar 2017;1290.0;215.0;160.0
5524;Totaal;Oisterwijk;2017;1255.0;435.0;345.0
5525;Totaal;Oisterwijk;1e halfjaar 2018;1300.0;250.0;95.0
5526;Totaal;Oisterwijk;2e halfjaar 2018;1455.0;215.0;185.0
5527;Totaal;Oisterwijk;2018;1300.0;470.0;280.0
5528;Totaal;Oisterwijk;1e halfjaar 2019;1495.0;685.0;510.0
5529;Totaal;Oisterwijk;2e halfjaar 2019;;;
5530;Totaal;Oisterwijk;2019;;;
5531;Totaal;Oisterwijk;1e halfjaar 2020;1780.0;320.0;215.0
5532;Totaal;Oisterwijk;2e halfjaar 2020;;;
5533;Totaal;Oisterwijk;2020;;;
5534;Totaal;Oisterwijk;1e halfjaar 2021;1260.0;1425.0;225.0
5535;Totaal;Oisterwijk;2e halfjaar 2021;2460.0;;225.0
5536;Totaal;Oisterwijk;2021;1260.0;1430.0;455.0
5537;Totaal;Oisterwijk;1e halfjaar 2022;2420.0;320.0;240.0
5538;Totaal;Oisterwijk;2e halfjaar 2022;2500.0;295.0;715.0
5539;Totaal;Oisterwijk;2022;2420.0;610.0;955.0
5540;Totaal;Oisterwijk;1e halfjaar 2023;2040.0;810.0;405.0
5541;Totaal;Oisterwijk;2e halfjaar 2023;2450.0;405.0;290.0
5542;Totaal;Oisterwijk;2023;2040.0;1220.0;695.0
5543;Totaal;Oisterwijk;1e halfjaar 2024;2490.0;400.0;265.0
5544;Totaal;Oldambt;1e halfjaar 2017;6310.0;860.0;685.0
5545;Totaal;Oldambt;2e halfjaar 2017;6495.0;740.0;575.0
5546;Totaal;Oldambt;2017;6310.0;1605.0;1255.0
5547;Totaal;Oldambt;1e halfjaar 2018;5925.0;1345.0;440.0
5548;Totaal;Oldambt;2e halfjaar 2018;6835.0;725.0;785.0
5549;Totaal;Oldambt;2018;5925.0;2075.0;1225.0
5550;Totaal;Oldambt;1e halfjaar 2019;6790.0;825.0;685.0
5551;Totaal;Oldambt;2e halfjaar 2019;6930.0;825.0;2790.0
5552;Totaal;Oldambt;2019;6790.0;1650.0;3475.0
5553;Totaal;Oldambt;1e halfjaar 2020;5020.0;2880.0;705.0
5554;Totaal;Oldambt;2e halfjaar 2020;7200.0;645.0;810.0
5555;Totaal;Oldambt;2020;5020.0;3525.0;1515.0
5556;Totaal;Oldambt;1e halfjaar 2021;6740.0;980.0;810.0
5557;Totaal;Oldambt;2e halfjaar 2021;6915.0;725.0;955.0
5558;Totaal;Oldambt;2021;6740.0;1705.0;1765.0
5559;Totaal;Oldambt;1e halfjaar 2022;6695.0;865.0;790.0
5560;Totaal;Oldambt;2e halfjaar 2022;6775.0;740.0;825.0
5561;Totaal;Oldambt;2022;6695.0;1610.0;1615.0
5562;Totaal;Oldambt;1e halfjaar 2023;6590.0;755.0;685.0
5563;Totaal;Oldambt;2e halfjaar 2023;6655.0;655.0;750.0
5564;Totaal;Oldambt;2023;6590.0;1410.0;1435.0
5565;Totaal;Oldambt;1e halfjaar 2024;6485.0;695.0;675.0
5566;Totaal;Oldebroek;1e halfjaar 2017;1505.0;260.0;215.0
5567;Totaal;Oldebroek;2e halfjaar 2017;1550.0;190.0;335.0
5568;Totaal;Oldebroek;2017;1505.0;450.0;550.0
5569;Totaal;Oldebroek;1e halfjaar 2018;1390.0;290.0;190.0
5570;Totaal;Oldebroek;2e halfjaar 2018;1495.0;245.0;255.0
5571;Totaal;Oldebroek;2018;1390.0;535.0;445.0
5572;Totaal;Oldebroek;1e halfjaar 2019;1470.0;370.0;205.0
5573;Totaal;Oldebroek;2e halfjaar 2019;1635.0;305.0;255.0
5574;Totaal;Oldebroek;2019;1470.0;680.0;460.0
5575;Totaal;Oldebroek;1e halfjaar 2020;1665.0;335.0;300.0
5576;Totaal;Oldebroek;2e halfjaar 2020;1700.0;245.0;310.0
5577;Totaal;Oldebroek;2020;1665.0;580.0;610.0
5578;Totaal;Oldebroek;1e halfjaar 2021;1630.0;285.0;255.0
5579;Totaal;Oldebroek;2e halfjaar 2021;1660.0;305.0;355.0
5580;Totaal;Oldebroek;2021;1630.0;590.0;605.0
5581;Totaal;Oldebroek;1e halfjaar 2022;1590.0;390.0;255.0
5582;Totaal;Oldebroek;2e halfjaar 2022;1725.0;255.0;380.0
5583;Totaal;Oldebroek;2022;1590.0;645.0;630.0
5584;Totaal;Oldebroek;1e halfjaar 2023;1595.0;365.0;245.0
5585;Totaal;Oldebroek;2e halfjaar 2023;1715.0;270.0;290.0
5586;Totaal;Oldebroek;2023;1595.0;635.0;530.0
5587;Totaal;Oldebroek;1e halfjaar 2024;675.0;290.0;285.0
5588;Totaal;Oldenzaal;1e halfjaar 2017;4435.0;485.0;480.0
5589;Totaal;Oldenzaal;2e halfjaar 2017;4440.0;450.0;900.0
5590;Totaal;Oldenzaal;2017;4435.0;935.0;1380.0
5591;Totaal;Oldenzaal;1e halfjaar 2018;3535.0;1230.0;285.0
5592;Totaal;Oldenzaal;2e halfjaar 2018;4480.0;400.0;425.0
5593;Totaal;Oldenzaal;2018;3535.0;1630.0;710.0
5594;Totaal;Oldenzaal;1e halfjaar 2019;4410.0;490.0;475.0
5595;Totaal;Oldenzaal;2e halfjaar 2019;4425.0;475.0;710.0
5596;Totaal;Oldenzaal;2019;4410.0;965.0;1180.0
5597;Totaal;Oldenzaal;1e halfjaar 2020;4165.0;675.0;400.0
5598;Totaal;Oldenzaal;2e halfjaar 2020;4440.0;370.0;520.0
5599;Totaal;Oldenzaal;2020;4165.0;1045.0;925.0
5600;Totaal;Oldenzaal;1e halfjaar 2021;4260.0;450.0;475.0
5601;Totaal;Oldenzaal;2e halfjaar 2021;4240.0;430.0;495.0
5602;Totaal;Oldenzaal;2021;4260.0;885.0;965.0
5603;Totaal;Oldenzaal;1e halfjaar 2022;4150.0;425.0;455.0
5604;Totaal;Oldenzaal;2e halfjaar 2022;4120.0;460.0;470.0
5605;Totaal;Oldenzaal;2022;4150.0;885.0;925.0
5606;Totaal;Oldenzaal;1e halfjaar 2023;4075.0;650.0;450.0
5607;Totaal;Oldenzaal;2e halfjaar 2023;4280.0;370.0;1860.0
5608;Totaal;Oldenzaal;2023;4075.0;1020.0;2310.0
5609;Totaal;Oldenzaal;1e halfjaar 2024;2770.0;1915.0;490.0
5610;Totaal;Olst-Wijhe;1e halfjaar 2017;1465.0;495.0;175.0
5611;Totaal;Olst-Wijhe;2e halfjaar 2017;1790.0;170.0;175.0
5612;Totaal;Olst-Wijhe;2017;1465.0;665.0;350.0
5613;Totaal;Olst-Wijhe;1e halfjaar 2018;1225.0;335.0;70.0
5614;Totaal;Olst-Wijhe;2e halfjaar 2018;1490.0;225.0;190.0
5615;Totaal;Olst-Wijhe;2018;1225.0;560.0;265.0
5616;Totaal;Olst-Wijhe;1e halfjaar 2019;1510.0;295.0;150.0
5617;Totaal;Olst-Wijhe;2e halfjaar 2019;1660.0;215.0;180.0
5618;Totaal;Olst-Wijhe;2019;1510.0;510.0;330.0
5619;Totaal;Olst-Wijhe;1e halfjaar 2020;1665.0;245.0;240.0
5620;Totaal;Olst-Wijhe;2e halfjaar 2020;1710.0;265.0;435.0
5621;Totaal;Olst-Wijhe;2020;1665.0;510.0;670.0
5622;Totaal;Olst-Wijhe;1e halfjaar 2021;1250.0;675.0;260.0
5623;Totaal;Olst-Wijhe;2e halfjaar 2021;1665.0;235.0;250.0
5624;Totaal;Olst-Wijhe;2021;1250.0;910.0;510.0
5625;Totaal;Olst-Wijhe;1e halfjaar 2022;1680.0;260.0;175.0
5626;Totaal;Olst-Wijhe;2e halfjaar 2022;1770.0;235.0;245.0
5627;Totaal;Olst-Wijhe;2022;1680.0;500.0;415.0
5628;Totaal;Olst-Wijhe;1e halfjaar 2023;1705.0;270.0;190.0
5629;Totaal;Olst-Wijhe;2e halfjaar 2023;1785.0;230.0;295.0
5630;Totaal;Olst-Wijhe;2023;1705.0;495.0;485.0
5631;Totaal;Olst-Wijhe;1e halfjaar 2024;1690.0;325.0;215.0
5632;Totaal;Ommen;1e halfjaar 2017;;;
5633;Totaal;Ommen;2e halfjaar 2017;;;
5634;Totaal;Ommen;2017;;;
5635;Totaal;Ommen;1e halfjaar 2018;;;
5636;Totaal;Ommen;2e halfjaar 2018;;;
5637;Totaal;Ommen;2018;;;
5638;Totaal;Ommen;1e halfjaar 2019;;;
5639;Totaal;Ommen;2e halfjaar 2019;;;
5640;Totaal;Ommen;2019;;;
5641;Totaal;Ommen;1e halfjaar 2020;;;
5642;Totaal;Ommen;2e halfjaar 2020;;;
5643;Totaal;Ommen;2020;;;
5644;Totaal;Ommen;1e halfjaar 2021;;;
5645;Totaal;Ommen;2e halfjaar 2021;;;
5646;Totaal;Ommen;2021;;;
5647;Totaal;Ommen;1e halfjaar 2022;;;
5648;Totaal;Ommen;2e halfjaar 2022;1490.0;235.0;505.0
5649;Totaal;Ommen;2022;;;
5650;Totaal;Ommen;1e halfjaar 2023;1220.0;545.0;200.0
5651;Totaal;Ommen;2e halfjaar 2023;1570.0;215.0;285.0
5652;Totaal;Ommen;2023;1220.0;760.0;485.0
5653;Totaal;Ommen;1e halfjaar 2024;1465.0;345.0;215.0
5654;Totaal;Onderbanken;1e halfjaar 2017;;;
5655;Totaal;Onderbanken;2e halfjaar 2017;;;
5656;Totaal;Onderbanken;2017;;;
5657;Totaal;Onderbanken;1e halfjaar 2018;;;
5658;Totaal;Onderbanken;2e halfjaar 2018;;;
5659;Totaal;Onderbanken;2018;;;
5660;Totaal;Onderbanken;1e halfjaar 2019;;;
5661;Totaal;Onderbanken;2e halfjaar 2019;;;
5662;Totaal;Onderbanken;2019;;;
5663;Totaal;Onderbanken;1e halfjaar 2020;;;
5664;Totaal;Onderbanken;2e halfjaar 2020;;;
5665;Totaal;Onderbanken;2020;;;
5666;Totaal;Onderbanken;1e halfjaar 2021;;;
5667;Totaal;Onderbanken;2e halfjaar 2021;;;
5668;Totaal;Onderbanken;2021;;;
5669;Totaal;Onderbanken;1e halfjaar 2022;;;
5670;Totaal;Onderbanken;2e halfjaar 2022;;;
5671;Totaal;Onderbanken;2022;;;
5672;Totaal;Onderbanken;1e halfjaar 2023;;;
5673;Totaal;Onderbanken;2e halfjaar 2023;;;
5674;Totaal;Onderbanken;2023;;;
5675;Totaal;Onderbanken;1e halfjaar 2024;;;
5676;Totaal;Oost Gelre;1e halfjaar 2017;1270.0;265.0;175.0
5677;Totaal;Oost Gelre;2e halfjaar 2017;1370.0;165.0;255.0
5678;Totaal;Oost Gelre;2017;1270.0;425.0;425.0
5679;Totaal;Oost Gelre;1e halfjaar 2018;1065.0;390.0;105.0
5680;Totaal;Oost Gelre;2e halfjaar 2018;1350.0;235.0;205.0
5681;Totaal;Oost Gelre;2018;1065.0;625.0;310.0
5682;Totaal;Oost Gelre;1e halfjaar 2019;1380.0;320.0;225.0
5683;Totaal;Oost Gelre;2e halfjaar 2019;1470.0;490.0;280.0
5684;Totaal;Oost Gelre;2019;1380.0;810.0;505.0
5685;Totaal;Oost Gelre;1e halfjaar 2020;2545.0;305.0;510.0
5686;Totaal;Oost Gelre;2e halfjaar 2020;2330.0;260.0;370.0
5687;Totaal;Oost Gelre;2020;2545.0;565.0;880.0
5688;Totaal;Oost Gelre;1e halfjaar 2021;2210.0;345.0;325.0
5689;Totaal;Oost Gelre;2e halfjaar 2021;2235.0;285.0;380.0
5690;Totaal;Oost Gelre;2021;2210.0;630.0;705.0
5691;Totaal;Oost Gelre;1e halfjaar 2022;2120.0;425.0;515.0
5692;Totaal;Oost Gelre;2e halfjaar 2022;2030.0;285.0;360.0
5693;Totaal;Oost Gelre;2022;2120.0;705.0;875.0
5694;Totaal;Oost Gelre;1e halfjaar 2023;1930.0;420.0;285.0
5695;Totaal;Oost Gelre;2e halfjaar 2023;2065.0;285.0;320.0
5696;Totaal;Oost Gelre;2023;1930.0;705.0;605.0
5697;Totaal;Oost Gelre;1e halfjaar 2024;2010.0;350.0;315.0
5698;Totaal;Oosterhout;1e halfjaar 2017;1980.0;865.0;270.0
5699;Totaal;Oosterhout;2e halfjaar 2017;2575.0;585.0;430.0
5700;Totaal;Oosterhout;2017;1980.0;1450.0;700.0
5701;Totaal;Oosterhout;1e halfjaar 2018;2415.0;700.0;240.0
5702;Totaal;Oosterhout;2e halfjaar 2018;2875.0;515.0;420.0
5703;Totaal;Oosterhout;2018;2415.0;1220.0;660.0
5704;Totaal;Oosterhout;1e halfjaar 2019;2935.0;825.0;430.0
5705;Totaal;Oosterhout;2e halfjaar 2019;3325.0;775.0;490.0
5706;Totaal;Oosterhout;2019;2935.0;1600.0;915.0
5707;Totaal;Oosterhout;1e halfjaar 2020;3575.0;720.0;425.0
5708;Totaal;Oosterhout;2e halfjaar 2020;3870.0;695.0;1505.0
5709;Totaal;Oosterhout;2020;3575.0;1420.0;1930.0
5710;Totaal;Oosterhout;1e halfjaar 2021;6325.0;1955.0;660.0
5711;Totaal;Oosterhout;2e halfjaar 2021;7610.0;850.0;1040.0
5712;Totaal;Oosterhout;2021;6325.0;2805.0;1705.0
5713;Totaal;Oosterhout;1e halfjaar 2022;12925.0;2760.0;1050.0
5714;Totaal;Oosterhout;2e halfjaar 2022;14625.0;1365.0;2065.0
5715;Totaal;Oosterhout;2022;12925.0;4120.0;3115.0
5716;Totaal;Oosterhout;1e halfjaar 2023;13415.0;2580.0;1530.0
5717;Totaal;Oosterhout;2e halfjaar 2023;14460.0;1720.0;1765.0
5718;Totaal;Oosterhout;2023;13415.0;4300.0;3295.0
5719;Totaal;Oosterhout;1e halfjaar 2024;7985.0;965.0;870.0
5720;Totaal;Ooststellingwerf;1e halfjaar 2017;1855.0;790.0;305.0
5721;Totaal;Ooststellingwerf;2e halfjaar 2017;2340.0;275.0;410.0
5722;Totaal;Ooststellingwerf;2017;1855.0;1065.0;715.0
5723;Totaal;Ooststellingwerf;1e halfjaar 2018;2015.0;445.0;160.0
5724;Totaal;Ooststellingwerf;2e halfjaar 2018;2300.0;325.0;995.0
5725;Totaal;Ooststellingwerf;2018;2015.0;770.0;1155.0
5726;Totaal;Ooststellingwerf;1e halfjaar 2019;1615.0;1095.0;300.0
5727;Totaal;Ooststellingwerf;2e halfjaar 2019;2405.0;350.0;1570.0
5728;Totaal;Ooststellingwerf;2019;1615.0;1440.0;1870.0
5729;Totaal;Ooststellingwerf;1e halfjaar 2020;1150.0;1720.0;335.0
5730;Totaal;Ooststellingwerf;2e halfjaar 2020;2525.0;375.0;725.0
5731;Totaal;Ooststellingwerf;2020;1150.0;2095.0;1060.0
5732;Totaal;Ooststellingwerf;1e halfjaar 2021;2130.0;720.0;295.0
5733;Totaal;Ooststellingwerf;2e halfjaar 2021;2560.0;370.0;665.0
5734;Totaal;Ooststellingwerf;2021;2130.0;1090.0;960.0
5735;Totaal;Ooststellingwerf;1e halfjaar 2022;2125.0;605.0;335.0
5736;Totaal;Ooststellingwerf;2e halfjaar 2022;2395.0;340.0;540.0
5737;Totaal;Ooststellingwerf;2022;2125.0;945.0;875.0
5738;Totaal;Ooststellingwerf;1e halfjaar 2023;2070.0;605.0;255.0
5739;Totaal;Ooststellingwerf;2e halfjaar 2023;2425.0;300.0;535.0
5740;Totaal;Ooststellingwerf;2023;2070.0;905.0;790.0
5741;Totaal;Ooststellingwerf;1e halfjaar 2024;2090.0;595.0;285.0
5742;Totaal;Oostzaan;1e halfjaar 2017;;;
5743;Totaal;Oostzaan;2e halfjaar 2017;;;
5744;Totaal;Oostzaan;2017;;;
5745;Totaal;Oostzaan;1e halfjaar 2018;;;
5746;Totaal;Oostzaan;2e halfjaar 2018;;;
5747;Totaal;Oostzaan;2018;;;
5748;Totaal;Oostzaan;1e halfjaar 2019;130.0;125.0;
5749;Totaal;Oostzaan;2e halfjaar 2019;250.0;45.0;55.0
5750;Totaal;Oostzaan;2019;130.0;170.0;55.0
5751;Totaal;Oostzaan;1e halfjaar 2020;;;
5752;Totaal;Oostzaan;2e halfjaar 2020;;;
5753;Totaal;Oostzaan;2020;;;
5754;Totaal;Oostzaan;1e halfjaar 2021;;;
5755;Totaal;Oostzaan;2e halfjaar 2021;;;
5756;Totaal;Oostzaan;2021;;;
5757;Totaal;Oostzaan;1e halfjaar 2022;;;
5758;Totaal;Oostzaan;2e halfjaar 2022;;;
5759;Totaal;Oostzaan;2022;;;
5760;Totaal;Oostzaan;1e halfjaar 2023;;;
5761;Totaal;Oostzaan;2e halfjaar 2023;635.0;65.0;90.0
5762;Totaal;Oostzaan;2023;;;
5763;Totaal;Oostzaan;1e halfjaar 2024;610.0;120.0;85.0
5764;Totaal;Opmeer;1e halfjaar 2017;;;
5765;Totaal;Opmeer;2e halfjaar 2017;465.0;115.0;180.0
5766;Totaal;Opmeer;2017;;;
5767;Totaal;Opmeer;1e halfjaar 2018;335.0;195.0;45.0
5768;Totaal;Opmeer;2e halfjaar 2018;485.0;120.0;140.0
5769;Totaal;Opmeer;2018;335.0;315.0;185.0
5770;Totaal;Opmeer;1e halfjaar 2019;460.0;135.0;80.0
5771;Totaal;Opmeer;2e halfjaar 2019;515.0;115.0;115.0
5772;Totaal;Opmeer;2019;460.0;255.0;195.0
5773;Totaal;Opmeer;1e halfjaar 2020;505.0;235.0;225.0
5774;Totaal;Opmeer;2e halfjaar 2020;510.0;145.0;225.0
5775;Totaal;Opmeer;2020;505.0;380.0;455.0
5776;Totaal;Opmeer;1e halfjaar 2021;430.0;215.0;90.0
5777;Totaal;Opmeer;2e halfjaar 2021;555.0;115.0;125.0
5778;Totaal;Opmeer;2021;430.0;330.0;210.0
5779;Totaal;Opmeer;1e halfjaar 2022;550.0;130.0;40.0
5780;Totaal;Opmeer;2e halfjaar 2022;640.0;120.0;130.0
5781;Totaal;Opmeer;2022;550.0;250.0;170.0
5782;Totaal;Opmeer;1e halfjaar 2023;670.0;180.0;115.0
5783;Totaal;Opmeer;2e halfjaar 2023;735.0;130.0;185.0
5784;Totaal;Opmeer;2023;670.0;305.0;300.0
5785;Totaal;Opmeer;1e halfjaar 2024;670.0;170.0;135.0
5786;Totaal;Opsterland;1e halfjaar 2017;1695.0;715.0;300.0
5787;Totaal;Opsterland;2e halfjaar 2017;2135.0;265.0;530.0
5788;Totaal;Opsterland;2017;1695.0;975.0;830.0
5789;Totaal;Opsterland;1e halfjaar 2018;1630.0;575.0;165.0
5790;Totaal;Opsterland;2e halfjaar 2018;2030.0;310.0;960.0
5791;Totaal;Opsterland;2018;1630.0;885.0;1125.0
5792;Totaal;Opsterland;1e halfjaar 2019;1385.0;1100.0;300.0
5793;Totaal;Opsterland;2e halfjaar 2019;2190.0;315.0;1795.0
5794;Totaal;Opsterland;2019;1385.0;1415.0;2090.0
5795;Totaal;Opsterland;1e halfjaar 2020;640.0;1785.0;345.0
5796;Totaal;Opsterland;2e halfjaar 2020;2080.0;335.0;870.0
5797;Totaal;Opsterland;2020;640.0;2120.0;1215.0
5798;Totaal;Opsterland;1e halfjaar 2021;1520.0;890.0;320.0
5799;Totaal;Opsterland;2e halfjaar 2021;2090.0;335.0;820.0
5800;Totaal;Opsterland;2021;1520.0;1225.0;1140.0
5801;Totaal;Opsterland;1e halfjaar 2022;1400.0;925.0;255.0
5802;Totaal;Opsterland;2e halfjaar 2022;2070.0;320.0;780.0
5803;Totaal;Opsterland;2022;1400.0;1240.0;1035.0
5804;Totaal;Opsterland;1e halfjaar 2023;1315.0;885.0;230.0
5805;Totaal;Opsterland;2e halfjaar 2023;1970.0;335.0;775.0
5806;Totaal;Opsterland;2023;1315.0;1220.0;1010.0
5807;Totaal;Opsterland;1e halfjaar 2024;1340.0;925.0;310.0
5808;Totaal;Oss;1e halfjaar 2017;6895.0;1090.0;905.0
5809;Totaal;Oss;2e halfjaar 2017;7100.0;1015.0;1325.0
5810;Totaal;Oss;2017;6895.0;2105.0;2230.0
5811;Totaal;Oss;1e halfjaar 2018;5085.0;2855.0;550.0
5812;Totaal;Oss;2e halfjaar 2018;7390.0;1290.0;1060.0
5813;Totaal;Oss;2018;5085.0;4150.0;1610.0
5814;Totaal;Oss;1e halfjaar 2019;7555.0;1615.0;880.0
5815;Totaal;Oss;2e halfjaar 2019;8295.0;1395.0;3040.0
5816;Totaal;Oss;2019;7555.0;3015.0;3925.0
5817;Totaal;Oss;1e halfjaar 2020;7765.0;3440.0;1110.0
5818;Totaal;Oss;2e halfjaar 2020;10090.0;1490.0;1720.0
5819;Totaal;Oss;2020;7765.0;4930.0;2835.0
5820;Totaal;Oss;1e halfjaar 2021;9805.0;1925.0;1190.0
5821;Totaal;Oss;2e halfjaar 2021;10525.0;1405.0;1450.0
5822;Totaal;Oss;2021;9805.0;3330.0;2640.0
5823;Totaal;Oss;1e halfjaar 2022;10455.0;1700.0;1125.0
5824;Totaal;Oss;2e halfjaar 2022;11025.0;1315.0;1395.0
5825;Totaal;Oss;2022;10455.0;3015.0;2520.0
5826;Totaal;Oss;1e halfjaar 2023;10770.0;1795.0;1185.0
5827;Totaal;Oss;2e halfjaar 2023;11380.0;1365.0;1865.0
5828;Totaal;Oss;2023;10770.0;3160.0;3050.0
5829;Totaal;Oss;1e halfjaar 2024;10740.0;2570.0;1485.0
5830;Totaal;Oud-Beijerland;1e halfjaar 2017;1110.0;475.0;165.0
5831;Totaal;Oud-Beijerland;2e halfjaar 2017;1425.0;245.0;220.0
5832;Totaal;Oud-Beijerland;2017;1110.0;720.0;385.0
5833;Totaal;Oud-Beijerland;1e halfjaar 2018;1165.0;440.0;65.0
5834;Totaal;Oud-Beijerland;2e halfjaar 2018;1540.0;260.0;1210.0
5835;Totaal;Oud-Beijerland;2018;1165.0;700.0;1275.0
5836;Totaal;Oud-Beijerland;1e halfjaar 2019;;;
5837;Totaal;Oud-Beijerland;2e halfjaar 2019;;;
5838;Totaal;Oud-Beijerland;2019;;;
5839;Totaal;Oud-Beijerland;1e halfjaar 2020;;;
5840;Totaal;Oud-Beijerland;2e halfjaar 2020;;;
5841;Totaal;Oud-Beijerland;2020;;;
5842;Totaal;Oud-Beijerland;1e halfjaar 2021;;;
5843;Totaal;Oud-Beijerland;2e halfjaar 2021;;;
5844;Totaal;Oud-Beijerland;2021;;;
5845;Totaal;Oud-Beijerland;1e halfjaar 2022;;;
5846;Totaal;Oud-Beijerland;2e halfjaar 2022;;;
5847;Totaal;Oud-Beijerland;2022;;;
5848;Totaal;Oud-Beijerland;1e halfjaar 2023;;;
5849;Totaal;Oud-Beijerland;2e halfjaar 2023;;;
5850;Totaal;Oud-Beijerland;2023;;;
5851;Totaal;Oud-Beijerland;1e halfjaar 2024;;;
5852;Totaal;Oude IJsselstreek;1e halfjaar 2017;2140.0;1675.0;430.0
5853;Totaal;Oude IJsselstreek;2e halfjaar 2017;3395.0;450.0;1175.0
5854;Totaal;Oude IJsselstreek;2017;2140.0;2125.0;1605.0
5855;Totaal;Oude IJsselstreek;1e halfjaar 2018;2260.0;1310.0;195.0
5856;Totaal;Oude IJsselstreek;2e halfjaar 2018;3375.0;65.0;475.0
5857;Totaal;Oude IJsselstreek;2018;2260.0;1375.0;675.0
5858;Totaal;Oude IJsselstreek;1e halfjaar 2019;3310.0;565.0;560.0
5859;Totaal;Oude IJsselstreek;2e halfjaar 2019;3320.0;410.0;555.0
5860;Totaal;Oude IJsselstreek;2019;3310.0;975.0;1120.0
5861;Totaal;Oude IJsselstreek;1e halfjaar 2020;3310.0;520.0;400.0
5862;Totaal;Oude IJsselstreek;2e halfjaar 2020;3445.0;500.0;590.0
5863;Totaal;Oude IJsselstreek;2020;3310.0;1015.0;990.0
5864;Totaal;Oude IJsselstreek;1e halfjaar 2021;3345.0;610.0;480.0
5865;Totaal;Oude IJsselstreek;2e halfjaar 2021;3475.0;420.0;1275.0
5866;Totaal;Oude IJsselstreek;2021;3345.0;1030.0;1755.0
5867;Totaal;Oude IJsselstreek;1e halfjaar 2022;2620.0;1335.0;515.0
5868;Totaal;Oude IJsselstreek;2e halfjaar 2022;3440.0;410.0;490.0
5869;Totaal;Oude IJsselstreek;2022;2620.0;1745.0;1000.0
5870;Totaal;Oude IJsselstreek;1e halfjaar 2023;3100.0;750.0;295.0
5871;Totaal;Oude IJsselstreek;2e halfjaar 2023;3555.0;445.0;530.0
5872;Totaal;Oude IJsselstreek;2023;3100.0;1195.0;825.0
