ID;Geslacht;Leeftijd;Perioden;Bevolking_1
2031;Totaal mannen en vrouwen;44 jaar;2022;199465
2032;Totaal mannen en vrouwen;44 jaar;2023;202063
2033;Totaal mannen en vrouwen;44 jaar;2024;201226
2034;Totaal mannen en vrouwen;44 jaar;2025;207339
2035;Totaal mannen en vrouwen;44 jaar;2026;204528
2036;Totaal mannen en vrouwen;44 jaar;2027;199639
2037;Totaal mannen en vrouwen;44 jaar;2028;198397
2038;Totaal mannen en vrouwen;44 jaar;2029;203227
2039;Totaal mannen en vrouwen;44 jaar;2030;206432
2040;Totaal mannen en vrouwen;44 jaar;2031;211378
2041;Totaal mannen en vrouwen;44 jaar;2032;212648
2042;Totaal mannen en vrouwen;44 jaar;2033;212280
2043;Totaal mannen en vrouwen;44 jaar;2034;214626
2044;Totaal mannen en vrouwen;44 jaar;2035;222239
2045;Totaal mannen en vrouwen;44 jaar;2036;222442
2046;Totaal mannen en vrouwen;44 jaar;2037;220441
2047;Totaal mannen en vrouwen;44 jaar;2038;219320
2048;Totaal mannen en vrouwen;44 jaar;2039;220722
2049;Totaal mannen en vrouwen;44 jaar;2040;216232
2050;Totaal mannen en vrouwen;44 jaar;2041;215524
2051;Totaal mannen en vrouwen;44 jaar;2042;217173
2052;Totaal mannen en vrouwen;44 jaar;2043;223235
2053;Totaal mannen en vrouwen;44 jaar;2044;224851
2054;Totaal mannen en vrouwen;44 jaar;2045;229586
2055;Totaal mannen en vrouwen;44 jaar;2046;226652
2056;Totaal mannen en vrouwen;44 jaar;2047;225045
2057;Totaal mannen en vrouwen;44 jaar;2048;224188
2058;Totaal mannen en vrouwen;44 jaar;2049;217832
2059;Totaal mannen en vrouwen;44 jaar;2050;212292
2060;Totaal mannen en vrouwen;44 jaar;2051;210565
2061;Totaal mannen en vrouwen;44 jaar;2052;207383
2062;Totaal mannen en vrouwen;44 jaar;2053;210586
2063;Totaal mannen en vrouwen;44 jaar;2054;210563
2064;Totaal mannen en vrouwen;44 jaar;2055;209848
2065;Totaal mannen en vrouwen;44 jaar;2056;205600
2066;Totaal mannen en vrouwen;44 jaar;2057;201806
2067;Totaal mannen en vrouwen;44 jaar;2058;197992
2068;Totaal mannen en vrouwen;44 jaar;2059;201435
2069;Totaal mannen en vrouwen;44 jaar;2060;200531
2070;Totaal mannen en vrouwen;45 jaar;2016;259816
2071;Totaal mannen en vrouwen;45 jaar;2017;249087
2072;Totaal mannen en vrouwen;45 jaar;2018;237615
2073;Totaal mannen en vrouwen;45 jaar;2019;219687
2074;Totaal mannen en vrouwen;45 jaar;2020;211975
2075;Totaal mannen en vrouwen;45 jaar;2021;202941
2076;Totaal mannen en vrouwen;45 jaar;2022;201362
2077;Totaal mannen en vrouwen;45 jaar;2023;199109
2078;Totaal mannen en vrouwen;45 jaar;2024;201654
2079;Totaal mannen en vrouwen;45 jaar;2025;200790
2080;Totaal mannen en vrouwen;45 jaar;2026;206863
2081;Totaal mannen en vrouwen;45 jaar;2027;204043
2082;Totaal mannen en vrouwen;45 jaar;2028;199120
2083;Totaal mannen en vrouwen;45 jaar;2029;197871
2084;Totaal mannen en vrouwen;45 jaar;2030;202672
2085;Totaal mannen en vrouwen;45 jaar;2031;205872
2086;Totaal mannen en vrouwen;45 jaar;2032;210819
2087;Totaal mannen en vrouwen;45 jaar;2033;212098
2088;Totaal mannen en vrouwen;45 jaar;2034;211725
2089;Totaal mannen en vrouwen;45 jaar;2035;214078
2090;Totaal mannen en vrouwen;45 jaar;2036;221688
2091;Totaal mannen en vrouwen;45 jaar;2037;221916
2092;Totaal mannen en vrouwen;45 jaar;2038;219915
2093;Totaal mannen en vrouwen;45 jaar;2039;218803
2094;Totaal mannen en vrouwen;45 jaar;2040;220198
2095;Totaal mannen en vrouwen;45 jaar;2041;215718
2096;Totaal mannen en vrouwen;45 jaar;2042;215010
2097;Totaal mannen en vrouwen;45 jaar;2043;216664
2098;Totaal mannen en vrouwen;45 jaar;2044;222725
2099;Totaal mannen en vrouwen;45 jaar;2045;224342
2100;Totaal mannen en vrouwen;45 jaar;2046;229072
2101;Totaal mannen en vrouwen;45 jaar;2047;226147
2102;Totaal mannen en vrouwen;45 jaar;2048;224542
2103;Totaal mannen en vrouwen;45 jaar;2049;223688
2104;Totaal mannen en vrouwen;45 jaar;2050;217344
2105;Totaal mannen en vrouwen;45 jaar;2051;211805
2106;Totaal mannen en vrouwen;45 jaar;2052;210080
2107;Totaal mannen en vrouwen;45 jaar;2053;206903
2108;Totaal mannen en vrouwen;45 jaar;2054;210100
2109;Totaal mannen en vrouwen;45 jaar;2055;210079
2110;Totaal mannen en vrouwen;45 jaar;2056;209363
2111;Totaal mannen en vrouwen;45 jaar;2057;205121
2112;Totaal mannen en vrouwen;45 jaar;2058;201336
2113;Totaal mannen en vrouwen;45 jaar;2059;197523
2114;Totaal mannen en vrouwen;45 jaar;2060;200964
2115;Totaal mannen en vrouwen;46 jaar;2016;265636
2116;Totaal mannen en vrouwen;46 jaar;2017;259789
2117;Totaal mannen en vrouwen;46 jaar;2018;249048
2118;Totaal mannen en vrouwen;46 jaar;2019;237331
2119;Totaal mannen en vrouwen;46 jaar;2020;219306
2120;Totaal mannen en vrouwen;46 jaar;2021;211603
2121;Totaal mannen en vrouwen;46 jaar;2022;202581
2122;Totaal mannen en vrouwen;46 jaar;2023;200981
2123;Totaal mannen en vrouwen;46 jaar;2024;198693
2124;Totaal mannen en vrouwen;46 jaar;2025;201202
2125;Totaal mannen en vrouwen;46 jaar;2026;200323
2126;Totaal mannen en vrouwen;46 jaar;2027;206362
2127;Totaal mannen en vrouwen;46 jaar;2028;203538
2128;Totaal mannen en vrouwen;46 jaar;2029;198590
2129;Totaal mannen en vrouwen;46 jaar;2030;197344
2130;Totaal mannen en vrouwen;46 jaar;2031;202123
2131;Totaal mannen en vrouwen;46 jaar;2032;205323
2132;Totaal mannen en vrouwen;46 jaar;2033;210273
2133;Totaal mannen en vrouwen;46 jaar;2034;211558
2134;Totaal mannen en vrouwen;46 jaar;2035;211189
2135;Totaal mannen en vrouwen;46 jaar;2036;213549
2136;Totaal mannen en vrouwen;46 jaar;2037;221169
2137;Totaal mannen en vrouwen;46 jaar;2038;221397
2138;Totaal mannen en vrouwen;46 jaar;2039;219397
2139;Totaal mannen en vrouwen;46 jaar;2040;218293
2140;Totaal mannen en vrouwen;46 jaar;2041;219681
2141;Totaal mannen en vrouwen;46 jaar;2042;215212
2142;Totaal mannen en vrouwen;46 jaar;2043;214504
2143;Totaal mannen en vrouwen;46 jaar;2044;216163
2144;Totaal mannen en vrouwen;46 jaar;2045;222222
2145;Totaal mannen en vrouwen;46 jaar;2046;223843
2146;Totaal mannen en vrouwen;46 jaar;2047;228565
2147;Totaal mannen en vrouwen;46 jaar;2048;225649
2148;Totaal mannen en vrouwen;46 jaar;2049;224047
2149;Totaal mannen en vrouwen;46 jaar;2050;223197
2150;Totaal mannen en vrouwen;46 jaar;2051;216861
2151;Totaal mannen en vrouwen;46 jaar;2052;211328
2152;Totaal mannen en vrouwen;46 jaar;2053;209602
2153;Totaal mannen en vrouwen;46 jaar;2054;206431
2154;Totaal mannen en vrouwen;46 jaar;2055;209623
2155;Totaal mannen en vrouwen;46 jaar;2056;209603
2156;Totaal mannen en vrouwen;46 jaar;2057;208886
2157;Totaal mannen en vrouwen;46 jaar;2058;204649
2158;Totaal mannen en vrouwen;46 jaar;2059;200873
2159;Totaal mannen en vrouwen;46 jaar;2060;197063
2160;Totaal mannen en vrouwen;47 jaar;2016;254598
2161;Totaal mannen en vrouwen;47 jaar;2017;265563
2162;Totaal mannen en vrouwen;47 jaar;2018;259641
2163;Totaal mannen en vrouwen;47 jaar;2019;248690
2164;Totaal mannen en vrouwen;47 jaar;2020;236885
2165;Totaal mannen en vrouwen;47 jaar;2021;218885
2166;Totaal mannen en vrouwen;47 jaar;2022;211180
2167;Totaal mannen en vrouwen;47 jaar;2023;202162
2168;Totaal mannen en vrouwen;47 jaar;2024;200551
2169;Totaal mannen en vrouwen;47 jaar;2025;198237
2170;Totaal mannen en vrouwen;47 jaar;2026;200723
2171;Totaal mannen en vrouwen;47 jaar;2027;199833
2172;Totaal mannen en vrouwen;47 jaar;2028;205845
2173;Totaal mannen en vrouwen;47 jaar;2029;203019
2174;Totaal mannen en vrouwen;47 jaar;2030;198060
2175;Totaal mannen en vrouwen;47 jaar;2031;196815
2176;Totaal mannen en vrouwen;47 jaar;2032;201573
2177;Totaal mannen en vrouwen;47 jaar;2033;204770
2178;Totaal mannen en vrouwen;47 jaar;2034;209729
2179;Totaal mannen en vrouwen;47 jaar;2035;211027
2180;Totaal mannen en vrouwen;47 jaar;2036;210660
2181;Totaal mannen en vrouwen;47 jaar;2037;213040
2182;Totaal mannen en vrouwen;47 jaar;2038;220647
2183;Totaal mannen en vrouwen;47 jaar;2039;220877
2184;Totaal mannen en vrouwen;47 jaar;2040;218876
2185;Totaal mannen en vrouwen;47 jaar;2041;217780
2186;Totaal mannen en vrouwen;47 jaar;2042;219160
2187;Totaal mannen en vrouwen;47 jaar;2043;214698
2188;Totaal mannen en vrouwen;47 jaar;2044;213996
2189;Totaal mannen en vrouwen;47 jaar;2045;215659
2190;Totaal mannen en vrouwen;47 jaar;2046;221717
2191;Totaal mannen en vrouwen;47 jaar;2047;223335
2192;Totaal mannen en vrouwen;47 jaar;2048;228050
2193;Totaal mannen en vrouwen;47 jaar;2049;225143
2194;Totaal mannen en vrouwen;47 jaar;2050;223545
2195;Totaal mannen en vrouwen;47 jaar;2051;222696
2196;Totaal mannen en vrouwen;47 jaar;2052;216370
2197;Totaal mannen en vrouwen;47 jaar;2053;210842
2198;Totaal mannen en vrouwen;47 jaar;2054;209116
2199;Totaal mannen en vrouwen;47 jaar;2055;205950
2200;Totaal mannen en vrouwen;47 jaar;2056;209137
2201;Totaal mannen en vrouwen;47 jaar;2057;209117
2202;Totaal mannen en vrouwen;47 jaar;2058;208400
2203;Totaal mannen en vrouwen;47 jaar;2059;204170
2204;Totaal mannen en vrouwen;47 jaar;2060;200397
2205;Totaal mannen en vrouwen;48 jaar;2016;252092
2206;Totaal mannen en vrouwen;48 jaar;2017;254449
2207;Totaal mannen en vrouwen;48 jaar;2018;265343
2208;Totaal mannen en vrouwen;48 jaar;2019;259170
2209;Totaal mannen en vrouwen;48 jaar;2020;248152
2210;Totaal mannen en vrouwen;48 jaar;2021;236374
2211;Totaal mannen en vrouwen;48 jaar;2022;218401
2212;Totaal mannen en vrouwen;48 jaar;2023;210689
2213;Totaal mannen en vrouwen;48 jaar;2024;201675
2214;Totaal mannen en vrouwen;48 jaar;2025;200065
2215;Totaal mannen en vrouwen;48 jaar;2026;197739
2216;Totaal mannen en vrouwen;48 jaar;2027;200210
2217;Totaal mannen en vrouwen;48 jaar;2028;199311
2218;Totaal mannen en vrouwen;48 jaar;2029;205300
2219;Totaal mannen en vrouwen;48 jaar;2030;202480
2220;Totaal mannen en vrouwen;48 jaar;2031;197512
2221;Totaal mannen en vrouwen;48 jaar;2032;196265
2222;Totaal mannen en vrouwen;48 jaar;2033;201008
2223;Totaal mannen en vrouwen;48 jaar;2034;204201
2224;Totaal mannen en vrouwen;48 jaar;2035;209166
2225;Totaal mannen en vrouwen;48 jaar;2036;210470
2226;Totaal mannen en vrouwen;48 jaar;2037;210117
2227;Totaal mannen en vrouwen;48 jaar;2038;212491
2228;Totaal mannen en vrouwen;48 jaar;2039;220089
2229;Totaal mannen en vrouwen;48 jaar;2040;220317
2230;Totaal mannen en vrouwen;48 jaar;2041;218319
2231;Totaal mannen en vrouwen;48 jaar;2042;217225
2232;Totaal mannen en vrouwen;48 jaar;2043;218601
2233;Totaal mannen en vrouwen;48 jaar;2044;214147
2234;Totaal mannen en vrouwen;48 jaar;2045;213449
2235;Totaal mannen en vrouwen;48 jaar;2046;215118
2236;Totaal mannen en vrouwen;48 jaar;2047;221171
2237;Totaal mannen en vrouwen;48 jaar;2048;222786
2238;Totaal mannen en vrouwen;48 jaar;2049;227494
2239;Totaal mannen en vrouwen;48 jaar;2050;224596
2240;Totaal mannen en vrouwen;48 jaar;2051;223002
2241;Totaal mannen en vrouwen;48 jaar;2052;222154
2242;Totaal mannen en vrouwen;48 jaar;2053;215838
2243;Totaal mannen en vrouwen;48 jaar;2054;210314
2244;Totaal mannen en vrouwen;48 jaar;2055;208593
2245;Totaal mannen en vrouwen;48 jaar;2056;205432
2246;Totaal mannen en vrouwen;48 jaar;2057;208614
2247;Totaal mannen en vrouwen;48 jaar;2058;208595
2248;Totaal mannen en vrouwen;48 jaar;2059;207876
2249;Totaal mannen en vrouwen;48 jaar;2060;203652
2250;Totaal mannen en vrouwen;49 jaar;2016;253629
2251;Totaal mannen en vrouwen;49 jaar;2017;251873
2252;Totaal mannen en vrouwen;49 jaar;2018;254137
2253;Totaal mannen en vrouwen;49 jaar;2019;264788
2254;Totaal mannen en vrouwen;49 jaar;2020;258505
2255;Totaal mannen en vrouwen;49 jaar;2021;247531
2256;Totaal mannen en vrouwen;49 jaar;2022;235780
2257;Totaal mannen en vrouwen;49 jaar;2023;217833
2258;Totaal mannen en vrouwen;49 jaar;2024;210122
2259;Totaal mannen en vrouwen;49 jaar;2025;201128
2260;Totaal mannen en vrouwen;49 jaar;2026;199524
2261;Totaal mannen en vrouwen;49 jaar;2027;197194
2262;Totaal mannen en vrouwen;49 jaar;2028;199651
2263;Totaal mannen en vrouwen;49 jaar;2029;198749
2264;Totaal mannen en vrouwen;49 jaar;2030;204721
2265;Totaal mannen en vrouwen;49 jaar;2031;201908
2266;Totaal mannen en vrouwen;49 jaar;2032;196935
2267;Totaal mannen en vrouwen;49 jaar;2033;195693
2268;Totaal mannen en vrouwen;49 jaar;2034;200417
2269;Totaal mannen en vrouwen;49 jaar;2035;203608
2270;Totaal mannen en vrouwen;49 jaar;2036;208574
2271;Totaal mannen en vrouwen;49 jaar;2037;209895
2272;Totaal mannen en vrouwen;49 jaar;2038;209538
2273;Totaal mannen en vrouwen;49 jaar;2039;211905
2274;Totaal mannen en vrouwen;49 jaar;2040;219487
2275;Totaal mannen en vrouwen;49 jaar;2041;219722
2276;Totaal mannen en vrouwen;49 jaar;2042;217727
2277;Totaal mannen en vrouwen;49 jaar;2043;216637
2278;Totaal mannen en vrouwen;49 jaar;2044;218008
2279;Totaal mannen en vrouwen;49 jaar;2045;213567
2280;Totaal mannen en vrouwen;49 jaar;2046;212872
2281;Totaal mannen en vrouwen;49 jaar;2047;214543
2282;Totaal mannen en vrouwen;49 jaar;2048;220591
2283;Totaal mannen en vrouwen;49 jaar;2049;222208
2284;Totaal mannen en vrouwen;49 jaar;2050;226908
2285;Totaal mannen en vrouwen;49 jaar;2051;224018
2286;Totaal mannen en vrouwen;49 jaar;2052;222429
2287;Totaal mannen en vrouwen;49 jaar;2053;221582
2288;Totaal mannen en vrouwen;49 jaar;2054;215277
2289;Totaal mannen en vrouwen;49 jaar;2055;209763
2290;Totaal mannen en vrouwen;49 jaar;2056;208045
2291;Totaal mannen en vrouwen;49 jaar;2057;204892
2292;Totaal mannen en vrouwen;49 jaar;2058;208067
2293;Totaal mannen en vrouwen;49 jaar;2059;208048
2294;Totaal mannen en vrouwen;49 jaar;2060;207330
2295;Totaal mannen en vrouwen;50 jaar;2016;257550
2296;Totaal mannen en vrouwen;50 jaar;2017;253252
2297;Totaal mannen en vrouwen;50 jaar;2018;251469
2298;Totaal mannen en vrouwen;50 jaar;2019;253483
2299;Totaal mannen en vrouwen;50 jaar;2020;264014
2300;Totaal mannen en vrouwen;50 jaar;2021;257732
2301;Totaal mannen en vrouwen;50 jaar;2022;246802
2302;Totaal mannen en vrouwen;50 jaar;2023;235078
2303;Totaal mannen en vrouwen;50 jaar;2024;217165
2304;Totaal mannen en vrouwen;50 jaar;2025;209471
2305;Totaal mannen en vrouwen;50 jaar;2026;200508
2306;Totaal mannen en vrouwen;50 jaar;2027;198915
2307;Totaal mannen en vrouwen;50 jaar;2028;196581
2308;Totaal mannen en vrouwen;50 jaar;2029;199032
2309;Totaal mannen en vrouwen;50 jaar;2030;198134
2310;Totaal mannen en vrouwen;50 jaar;2031;204088
2311;Totaal mannen en vrouwen;50 jaar;2032;201282
2312;Totaal mannen en vrouwen;50 jaar;2033;196311
2313;Totaal mannen en vrouwen;50 jaar;2034;195073
2314;Totaal mannen en vrouwen;50 jaar;2035;199781
2315;Totaal mannen en vrouwen;50 jaar;2036;202970
2316;Totaal mannen en vrouwen;50 jaar;2037;207946
2317;Totaal mannen en vrouwen;50 jaar;2038;209266
2318;Totaal mannen en vrouwen;50 jaar;2039;208907
2319;Totaal mannen en vrouwen;50 jaar;2040;211268
2320;Totaal mannen en vrouwen;50 jaar;2041;218840
2321;Totaal mannen en vrouwen;50 jaar;2042;219076
2322;Totaal mannen en vrouwen;50 jaar;2043;217088
2323;Totaal mannen en vrouwen;50 jaar;2044;216001
2324;Totaal mannen en vrouwen;50 jaar;2045;217370
2325;Totaal mannen en vrouwen;50 jaar;2046;212941
2326;Totaal mannen en vrouwen;50 jaar;2047;212251
2327;Totaal mannen en vrouwen;50 jaar;2048;213925
2328;Totaal mannen en vrouwen;50 jaar;2049;219968
2329;Totaal mannen en vrouwen;50 jaar;2050;221589
2330;Totaal mannen en vrouwen;50 jaar;2051;226280
2331;Totaal mannen en vrouwen;50 jaar;2052;223397
2332;Totaal mannen en vrouwen;50 jaar;2053;221811
2333;Totaal mannen en vrouwen;50 jaar;2054;220969
2334;Totaal mannen en vrouwen;50 jaar;2055;214680
2335;Totaal mannen en vrouwen;50 jaar;2056;209172
2336;Totaal mannen en vrouwen;50 jaar;2057;207456
2337;Totaal mannen en vrouwen;50 jaar;2058;204311
2338;Totaal mannen en vrouwen;50 jaar;2059;207481
2339;Totaal mannen en vrouwen;50 jaar;2060;207461
2340;Totaal mannen en vrouwen;51 jaar;2016;262163
2341;Totaal mannen en vrouwen;51 jaar;2017;257024
2342;Totaal mannen en vrouwen;51 jaar;2018;252719
2343;Totaal mannen en vrouwen;51 jaar;2019;250760
2344;Totaal mannen en vrouwen;51 jaar;2020;252654
2345;Totaal mannen en vrouwen;51 jaar;2021;263156
2346;Totaal mannen en vrouwen;51 jaar;2022;256879
2347;Totaal mannen en vrouwen;51 jaar;2023;245984
2348;Totaal mannen en vrouwen;51 jaar;2024;234293
2349;Totaal mannen en vrouwen;51 jaar;2025;216432
2350;Totaal mannen en vrouwen;51 jaar;2026;208761
2351;Totaal mannen en vrouwen;51 jaar;2027;199827
2352;Totaal mannen en vrouwen;51 jaar;2028;198250
2353;Totaal mannen en vrouwen;51 jaar;2029;195920
2354;Totaal mannen en vrouwen;51 jaar;2030;198367
2355;Totaal mannen en vrouwen;51 jaar;2031;197471
2356;Totaal mannen en vrouwen;51 jaar;2032;203404
2357;Totaal mannen en vrouwen;51 jaar;2033;200615
2358;Totaal mannen en vrouwen;51 jaar;2034;195645
2359;Totaal mannen en vrouwen;51 jaar;2035;194410
2360;Totaal mannen en vrouwen;51 jaar;2036;199100
2361;Totaal mannen en vrouwen;51 jaar;2037;202295
2362;Totaal mannen en vrouwen;51 jaar;2038;207267
2363;Totaal mannen en vrouwen;51 jaar;2039;208586
2364;Totaal mannen en vrouwen;51 jaar;2040;208223
2365;Totaal mannen en vrouwen;51 jaar;2041;210577
2366;Totaal mannen en vrouwen;51 jaar;2042;218137
2367;Totaal mannen en vrouwen;51 jaar;2043;218375
2368;Totaal mannen en vrouwen;51 jaar;2044;216393
2369;Totaal mannen en vrouwen;51 jaar;2045;215311
2370;Totaal mannen en vrouwen;51 jaar;2046;216677
2371;Totaal mannen en vrouwen;51 jaar;2047;212263
2372;Totaal mannen en vrouwen;51 jaar;2048;211576
2373;Totaal mannen en vrouwen;51 jaar;2049;213258
2374;Totaal mannen en vrouwen;51 jaar;2050;219295
2375;Totaal mannen en vrouwen;51 jaar;2051;220913
2376;Totaal mannen en vrouwen;51 jaar;2052;225598
2377;Totaal mannen en vrouwen;51 jaar;2053;222728
2378;Totaal mannen en vrouwen;51 jaar;2054;221144
2379;Totaal mannen en vrouwen;51 jaar;2055;220307
2380;Totaal mannen en vrouwen;51 jaar;2056;214028
2381;Totaal mannen en vrouwen;51 jaar;2057;208531
2382;Totaal mannen en vrouwen;51 jaar;2058;206817
2383;Totaal mannen en vrouwen;51 jaar;2059;203683
2384;Totaal mannen en vrouwen;51 jaar;2060;206847
2385;Totaal mannen en vrouwen;52 jaar;2016;257447
2386;Totaal mannen en vrouwen;52 jaar;2017;261488
2387;Totaal mannen en vrouwen;52 jaar;2018;256334
2388;Totaal mannen en vrouwen;52 jaar;2019;251889
2389;Totaal mannen en vrouwen;52 jaar;2020;249871
2390;Totaal mannen en vrouwen;52 jaar;2021;251732
2391;Totaal mannen en vrouwen;52 jaar;2022;262205
2392;Totaal mannen en vrouwen;52 jaar;2023;255927
2393;Totaal mannen en vrouwen;52 jaar;2024;245079
2394;Totaal mannen en vrouwen;52 jaar;2025;233428
2395;Totaal mannen en vrouwen;52 jaar;2026;215633
2396;Totaal mannen en vrouwen;52 jaar;2027;207989
2397;Totaal mannen en vrouwen;52 jaar;2028;199093
2398;Totaal mannen en vrouwen;52 jaar;2029;197536
2399;Totaal mannen en vrouwen;52 jaar;2030;195213
2400;Totaal mannen en vrouwen;52 jaar;2031;197652
2401;Totaal mannen en vrouwen;52 jaar;2032;196757
2402;Totaal mannen en vrouwen;52 jaar;2033;202679
2403;Totaal mannen en vrouwen;52 jaar;2034;199898
2404;Totaal mannen en vrouwen;52 jaar;2035;194932
2405;Totaal mannen en vrouwen;52 jaar;2036;193704
2406;Totaal mannen en vrouwen;52 jaar;2037;198383
2407;Totaal mannen en vrouwen;52 jaar;2038;201573
2408;Totaal mannen en vrouwen;52 jaar;2039;206536
2409;Totaal mannen en vrouwen;52 jaar;2040;207856
2410;Totaal mannen en vrouwen;52 jaar;2041;207488
2411;Totaal mannen en vrouwen;52 jaar;2042;209839
2412;Totaal mannen en vrouwen;52 jaar;2043;217387
2413;Totaal mannen en vrouwen;52 jaar;2044;217626
2414;Totaal mannen en vrouwen;52 jaar;2045;215652
2415;Totaal mannen en vrouwen;52 jaar;2046;214580
2416;Totaal mannen en vrouwen;52 jaar;2047;215944
2417;Totaal mannen en vrouwen;52 jaar;2048;211544
2418;Totaal mannen en vrouwen;52 jaar;2049;210860
2419;Totaal mannen en vrouwen;52 jaar;2050;212546
2420;Totaal mannen en vrouwen;52 jaar;2051;218575
2421;Totaal mannen en vrouwen;52 jaar;2052;220195
2422;Totaal mannen en vrouwen;52 jaar;2053;224871
2423;Totaal mannen en vrouwen;52 jaar;2054;222011
2424;Totaal mannen en vrouwen;52 jaar;2055;220435
2425;Totaal mannen en vrouwen;52 jaar;2056;219604
2426;Totaal mannen en vrouwen;52 jaar;2057;213336
2427;Totaal mannen en vrouwen;52 jaar;2058;207850
2428;Totaal mannen en vrouwen;52 jaar;2059;206142
2429;Totaal mannen en vrouwen;52 jaar;2060;203018
2430;Totaal mannen en vrouwen;53 jaar;2016;252756
2431;Totaal mannen en vrouwen;53 jaar;2017;256706
2432;Totaal mannen en vrouwen;53 jaar;2018;260661
2433;Totaal mannen en vrouwen;53 jaar;2019;255369
2434;Totaal mannen en vrouwen;53 jaar;2020;250891
2435;Totaal mannen en vrouwen;53 jaar;2021;248898
2436;Totaal mannen en vrouwen;53 jaar;2022;250730
2437;Totaal mannen en vrouwen;53 jaar;2023;261168
2438;Totaal mannen en vrouwen;53 jaar;2024;254897
2439;Totaal mannen en vrouwen;53 jaar;2025;244110
2440;Totaal mannen en vrouwen;53 jaar;2026;232509
2441;Totaal mannen en vrouwen;53 jaar;2027;214783
2442;Totaal mannen en vrouwen;53 jaar;2028;207171
2443;Totaal mannen en vrouwen;53 jaar;2029;198317
2444;Totaal mannen en vrouwen;53 jaar;2030;196783
2445;Totaal mannen en vrouwen;53 jaar;2031;194466
2446;Totaal mannen en vrouwen;53 jaar;2032;196901
2447;Totaal mannen en vrouwen;53 jaar;2033;196012
2448;Totaal mannen en vrouwen;53 jaar;2034;201920
2449;Totaal mannen en vrouwen;53 jaar;2035;199157
2450;Totaal mannen en vrouwen;53 jaar;2036;194194
2451;Totaal mannen en vrouwen;53 jaar;2037;192975
2452;Totaal mannen en vrouwen;53 jaar;2038;197636
2453;Totaal mannen en vrouwen;53 jaar;2039;200818
2454;Totaal mannen en vrouwen;53 jaar;2040;205777
2455;Totaal mannen en vrouwen;53 jaar;2041;207099
2456;Totaal mannen en vrouwen;53 jaar;2042;206734
2457;Totaal mannen en vrouwen;53 jaar;2043;209080
2458;Totaal mannen en vrouwen;53 jaar;2044;216612
2459;Totaal mannen en vrouwen;53 jaar;2045;216855
2460;Totaal mannen en vrouwen;53 jaar;2046;214892
2461;Totaal mannen en vrouwen;53 jaar;2047;213831
2462;Totaal mannen en vrouwen;53 jaar;2048;215190
2463;Totaal mannen en vrouwen;53 jaar;2049;210806
2464;Totaal mannen en vrouwen;53 jaar;2050;210129
2465;Totaal mannen en vrouwen;53 jaar;2051;211822
2466;Totaal mannen en vrouwen;53 jaar;2052;217845
2467;Totaal mannen en vrouwen;53 jaar;2053;219465
2468;Totaal mannen en vrouwen;53 jaar;2054;224135
2469;Totaal mannen en vrouwen;53 jaar;2055;221286
2470;Totaal mannen en vrouwen;53 jaar;2056;219717
2471;Totaal mannen en vrouwen;53 jaar;2057;218890
2472;Totaal mannen en vrouwen;53 jaar;2058;212639
2473;Totaal mannen en vrouwen;53 jaar;2059;207162
2474;Totaal mannen en vrouwen;53 jaar;2060;205458
2475;Totaal mannen en vrouwen;54 jaar;2016;250035
2476;Totaal mannen en vrouwen;54 jaar;2017;251914
2477;Totaal mannen en vrouwen;54 jaar;2018;255816
2478;Totaal mannen en vrouwen;54 jaar;2019;259577
2479;Totaal mannen en vrouwen;54 jaar;2020;254249
2480;Totaal mannen en vrouwen;54 jaar;2021;249817
2481;Totaal mannen en vrouwen;54 jaar;2022;247849
2482;Totaal mannen en vrouwen;54 jaar;2023;249645
2483;Totaal mannen en vrouwen;54 jaar;2024;260056
2484;Totaal mannen en vrouwen;54 jaar;2025;253805
2485;Totaal mannen en vrouwen;54 jaar;2026;243082
2486;Totaal mannen en vrouwen;54 jaar;2027;231533
2487;Totaal mannen en vrouwen;54 jaar;2028;213880
2488;Totaal mannen en vrouwen;54 jaar;2029;206300
2489;Totaal mannen en vrouwen;54 jaar;2030;197491
2490;Totaal mannen en vrouwen;54 jaar;2031;195977
2491;Totaal mannen en vrouwen;54 jaar;2032;193671
2492;Totaal mannen en vrouwen;54 jaar;2033;196102
2493;Totaal mannen en vrouwen;54 jaar;2034;195222
2494;Totaal mannen en vrouwen;54 jaar;2035;201114
2495;Totaal mannen en vrouwen;54 jaar;2036;198363
2496;Totaal mannen en vrouwen;54 jaar;2037;193410
2497;Totaal mannen en vrouwen;54 jaar;2038;192200
2498;Totaal mannen en vrouwen;54 jaar;2039;196841
2499;Totaal mannen en vrouwen;54 jaar;2040;200021
2500;Totaal mannen en vrouwen;54 jaar;2041;204977
2501;Totaal mannen en vrouwen;54 jaar;2042;206298
2502;Totaal mannen en vrouwen;54 jaar;2043;205934
2503;Totaal mannen en vrouwen;54 jaar;2044;208279
2504;Totaal mannen en vrouwen;54 jaar;2045;215794
2505;Totaal mannen en vrouwen;54 jaar;2046;216042
2506;Totaal mannen en vrouwen;54 jaar;2047;214091
2507;Totaal mannen en vrouwen;54 jaar;2048;213037
2508;Totaal mannen en vrouwen;54 jaar;2049;214397
2509;Totaal mannen en vrouwen;54 jaar;2050;210026
2510;Totaal mannen en vrouwen;54 jaar;2051;209356
2511;Totaal mannen en vrouwen;54 jaar;2052;211054
