ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
8977;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2003/'04;;;;;;;;;;
8978;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2004/'05;;;;;;;;;;
8979;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2005/'06;201.0;7.0;31.0;66.0;97.0;;;;;
8980;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2006/'07;266.0;13.0;20.0;109.0;124.0;;;;;
8981;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2007/'08;376.0;66.0;33.0;108.0;169.0;;;;;
8982;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2008/'09;338.0;27.0;44.0;82.0;185.0;;;;;
8983;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2009/'10;339.0;20.0;38.0;92.0;189.0;;;;;
8984;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2010/'11;1138.0;28.0;744.0;123.0;243.0;;;;;
8985;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2011/'12;615.0;41.0;243.0;127.0;204.0;;;;;
8986;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2012/'13;874.0;40.0;428.0;164.0;242.0;;;;;
8987;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2013/'14;975.0;26.0;672.0;88.0;189.0;;;;;
8988;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2014/'15;376.0;33.0;108.0;86.0;149.0;;;;;
8989;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2015/'16;207.0;25.0;50.0;52.0;80.0;;;;;
8990;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Allochtoon;2016/'17;194.0;5.0;58.0;58.0;73.0;;;;;
8991;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;1990/'91;;;;;;;;;;
8992;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;1991/'92;;;;;;;;;;
8993;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;1992/'93;;;;;;;;;;
8994;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;1993/'94;;;;;;;;;;
8995;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;1994/'95;;;;;;;;;;
8996;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;1995/'96;;;;;;;;;;
8997;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;1996/'97;;;;;;;;;;
8998;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;1997/'98;;;;;;;;;;
8999;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;1998/'99;;;;;;;;;;
9000;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;1999/'00;;;;;;;;;;
9001;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2000/'01;;;;;;;;;;
9002;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2001/'02;;;;;;;;;;
9003;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2002/'03;;;;;;;;;;
9004;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2003/'04;;;;;;;;;;
9005;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2004/'05;;;;;;;;;;
9006;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2005/'06;57.0;2.0;5.0;23.0;27.0;;;;;
9007;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2006/'07;71.0;4.0;6.0;29.0;32.0;;;;;
9008;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2007/'08;73.0;6.0;7.0;22.0;38.0;;;;;
9009;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2008/'09;71.0;2.0;8.0;20.0;41.0;;;;;
9010;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2009/'10;82.0;5.0;11.0;22.0;44.0;;;;;
9011;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2010/'11;390.0;2.0;324.0;18.0;46.0;;;;;
9012;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2011/'12;139.0;4.0;66.0;27.0;42.0;;;;;
9013;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2012/'13;197.0;8.0;92.0;37.0;60.0;;;;;
9014;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2013/'14;228.0;7.0;158.0;18.0;45.0;;;;;
9015;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2014/'15;85.0;4.0;36.0;15.0;30.0;;;;;
9016;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2015/'16;41.0;2.0;12.0;8.0;19.0;;;;;
9017;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Westerse allochtoon;2016/'17;37.0;1.0;8.0;12.0;16.0;;;;;
9018;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;1990/'91;;;;;;;;;;
9019;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;1991/'92;;;;;;;;;;
9020;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;1992/'93;;;;;;;;;;
9021;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;1993/'94;;;;;;;;;;
9022;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;1994/'95;;;;;;;;;;
9023;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;1995/'96;;;;;;;;;;
9024;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;1996/'97;;;;;;;;;;
9025;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;1997/'98;;;;;;;;;;
9026;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;1998/'99;;;;;;;;;;
9027;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;1999/'00;;;;;;;;;;
9028;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2000/'01;;;;;;;;;;
9029;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2001/'02;;;;;;;;;;
9030;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2002/'03;;;;;;;;;;
9031;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2003/'04;;;;;;;;;;
9032;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2004/'05;;;;;;;;;;
9033;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2005/'06;144.0;5.0;26.0;43.0;70.0;;;;;
9034;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2006/'07;195.0;9.0;14.0;80.0;92.0;;;;;
9035;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2007/'08;303.0;60.0;26.0;86.0;131.0;;;;;
9036;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2008/'09;267.0;25.0;36.0;62.0;144.0;;;;;
9037;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2009/'10;257.0;15.0;27.0;70.0;145.0;;;;;
9038;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2010/'11;748.0;26.0;420.0;105.0;197.0;;;;;
9039;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2011/'12;476.0;37.0;177.0;100.0;162.0;;;;;
9040;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2012/'13;677.0;32.0;336.0;127.0;182.0;;;;;
9041;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2013/'14;747.0;19.0;514.0;70.0;144.0;;;;;
9042;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2014/'15;291.0;29.0;72.0;71.0;119.0;;;;;
9043;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2015/'16;166.0;23.0;38.0;44.0;61.0;;;;;
9044;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Niet-westerse allochtoon;2016/'17;157.0;4.0;50.0;46.0;57.0;;;;;
9045;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;1990/'91;;;;;;;;;;
9046;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;1991/'92;;;;;;;;;;
9047;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;1992/'93;;;;;;;;;;
9048;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;1993/'94;;;;;;;;;;
9049;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;1994/'95;;;;;;;;;;
9050;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;1995/'96;;;;;;;;;;
9051;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;1996/'97;;;;;;;;;;
9052;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;1997/'98;;;;;;;;;;
9053;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;1998/'99;;;;;;;;;;
9054;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;1999/'00;;;;;;;;;;
9055;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2000/'01;;;;;;;;;;
9056;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2001/'02;;;;;;;;;;
9057;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2002/'03;;;;;;;;;;
9058;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2003/'04;;;;;;;;;;
9059;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2004/'05;;;;;;;;;;
9060;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2005/'06;28.0;;5.0;6.0;17.0;;;;;
9061;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2006/'07;43.0;;2.0;14.0;27.0;;;;;
9062;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2007/'08;79.0;14.0;6.0;23.0;36.0;;;;;
9063;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2008/'09;64.0;4.0;3.0;23.0;34.0;;;;;
9064;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2009/'10;71.0;4.0;5.0;21.0;41.0;;;;;
9065;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2010/'11;166.0;5.0;83.0;22.0;56.0;;;;;
9066;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2011/'12;100.0;7.0;37.0;16.0;40.0;;;;;
9067;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2012/'13;153.0;1.0;78.0;25.0;49.0;;;;;
9068;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2013/'14;120.0;2.0;68.0;15.0;35.0;;;;;
9069;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2014/'15;63.0;8.0;18.0;7.0;30.0;;;;;
9070;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2015/'16;39.0;3.0;8.0;12.0;16.0;;;;;
9071;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Marokko;2016/'17;50.0;;15.0;16.0;19.0;;;;;
9072;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;1990/'91;;;;;;;;;;
9073;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;1991/'92;;;;;;;;;;
9074;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;1992/'93;;;;;;;;;;
9075;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;1993/'94;;;;;;;;;;
9076;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;1994/'95;;;;;;;;;;
9077;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;1995/'96;;;;;;;;;;
9078;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;1996/'97;;;;;;;;;;
9079;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;1997/'98;;;;;;;;;;
9080;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;1998/'99;;;;;;;;;;
9081;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;1999/'00;;;;;;;;;;
9082;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2000/'01;;;;;;;;;;
9083;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2001/'02;;;;;;;;;;
9084;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2002/'03;;;;;;;;;;
9085;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2003/'04;;;;;;;;;;
9086;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2004/'05;;;;;;;;;;
9087;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2005/'06;27.0;2.0;5.0;9.0;11.0;;;;;
9088;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2006/'07;23.0;2.0;1.0;12.0;8.0;;;;;
9089;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2007/'08;36.0;9.0;2.0;8.0;17.0;;;;;
9090;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2008/'09;37.0;5.0;9.0;7.0;16.0;;;;;
9091;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2009/'10;40.0;6.0;3.0;11.0;20.0;;;;;
9092;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2010/'11;109.0;10.0;54.0;18.0;27.0;;;;;
9093;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2011/'12;65.0;13.0;16.0;15.0;21.0;;;;;
9094;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2012/'13;110.0;15.0;52.0;11.0;32.0;;;;;
9095;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2013/'14;124.0;7.0;73.0;14.0;30.0;;;;;
9096;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2014/'15;58.0;6.0;14.0;9.0;29.0;;;;;
9097;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2015/'16;28.0;5.0;5.0;8.0;10.0;;;;;
9098;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Turkije;2016/'17;24.0;1.0;11.0;8.0;4.0;;;;;
9099;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;1990/'91;;;;;;;;;;
9100;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;1991/'92;;;;;;;;;;
9101;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;1992/'93;;;;;;;;;;
9102;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;1993/'94;;;;;;;;;;
9103;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;1994/'95;;;;;;;;;;
9104;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;1995/'96;;;;;;;;;;
9105;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;1996/'97;;;;;;;;;;
9106;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;1997/'98;;;;;;;;;;
9107;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;1998/'99;;;;;;;;;;
9108;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;1999/'00;;;;;;;;;;
9109;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2000/'01;;;;;;;;;;
9110;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2001/'02;;;;;;;;;;
9111;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2002/'03;;;;;;;;;;
9112;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2003/'04;;;;;;;;;;
9113;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2004/'05;;;;;;;;;;
9114;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2005/'06;32.0;1.0;3.0;15.0;13.0;;;;;
9115;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2006/'07;54.0;3.0;3.0;27.0;21.0;;;;;
9116;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2007/'08;69.0;2.0;5.0;26.0;36.0;;;;;
9117;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2008/'09;77.0;4.0;10.0;19.0;44.0;;;;;
9118;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2009/'10;60.0;;7.0;17.0;36.0;;;;;
9119;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2010/'11;212.0;2.0;109.0;41.0;60.0;;;;;
9120;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2011/'12;127.0;3.0;48.0;31.0;45.0;;;;;
9121;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2012/'13;164.0;2.0;84.0;38.0;40.0;;;;;
9122;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2013/'14;225.0;1.0;179.0;17.0;28.0;;;;;
9123;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2014/'15;74.0;1.0;15.0;32.0;26.0;;;;;
9124;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2015/'16;33.0;5.0;10.0;8.0;10.0;;;;;
9125;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Suriname;2016/'17;16.0;1.0;2.0;6.0;7.0;;;;;
9126;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;1990/'91;;;;;;;;;;
9127;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;1991/'92;;;;;;;;;;
9128;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;1992/'93;;;;;;;;;;
9129;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;1993/'94;;;;;;;;;;
9130;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;1994/'95;;;;;;;;;;
9131;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;1995/'96;;;;;;;;;;
9132;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;1996/'97;;;;;;;;;;
9133;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;1997/'98;;;;;;;;;;
9134;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;1998/'99;;;;;;;;;;
9135;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;1999/'00;;;;;;;;;;
9136;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2000/'01;;;;;;;;;;
9137;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2001/'02;;;;;;;;;;
9138;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2002/'03;;;;;;;;;;
9139;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2003/'04;;;;;;;;;;
9140;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2004/'05;;;;;;;;;;
9141;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2005/'06;22.0;1.0;6.0;4.0;11.0;;;;;
9142;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2006/'07;26.0;1.0;4.0;11.0;10.0;;;;;
9143;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2007/'08;31.0;3.0;1.0;15.0;12.0;;;;;
9144;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2008/'09;30.0;7.0;6.0;5.0;12.0;;;;;
