ID;Beroepen;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;TotaalWerknemers_2;WerknemersVasteArbeidsrelatie_3;WerknemersFlexibeleArbeidsrelatie_4;Zelfstandigen_5;Arbeidsduur12Tot20UurPerWeek_6;Arbeidsduur20Tot35UurPerWeek_7;Arbeidsduur35UurOfMeerPerWeek_8;ArbeidsduurOnbekend_9
8140;573 Commercieel e.d.;Onderwijsniveau: laag;1996;15.0;7.0;6.0;;8.0;;2.0;13.0;
8141;573 Commercieel e.d.;Onderwijsniveau: laag;1997;11.0;4.0;4.0;;7.0;;3.0;8.0;
8142;573 Commercieel e.d.;Onderwijsniveau: laag;1998;14.0;6.0;6.0;;7.0;;3.0;11.0;
8143;573 Commercieel e.d.;Onderwijsniveau: laag;1999;19.0;6.0;6.0;;12.0;;4.0;14.0;
8144;573 Commercieel e.d.;Onderwijsniveau: laag;2000;18.0;8.0;8.0;;9.0;;4.0;13.0;
8145;573 Commercieel e.d.;Onderwijsniveau: laag;2001;19.0;7.0;7.0;;12.0;;2.0;16.0;
8146;573 Commercieel e.d.;Onderwijsniveau: laag;2002;17.0;9.0;8.0;;8.0;;6.0;11.0;
8147;573 Commercieel e.d.;Onderwijsniveau: laag;2003;16.0;8.0;7.0;;8.0;;4.0;11.0;
8148;573 Commercieel e.d.;Onderwijsniveau: laag;2004;11.0;6.0;5.0;;6.0;;2.0;9.0;
8149;573 Commercieel e.d.;Onderwijsniveau: laag;2005;10.0;4.0;4.0;;7.0;;2.0;8.0;
8150;573 Commercieel e.d.;Onderwijsniveau: laag;2006;12.0;5.0;5.0;;7.0;;2.0;9.0;
8151;573 Commercieel e.d.;Onderwijsniveau: middelbaar;1996;20.0;10.0;9.0;;11.0;;2.0;18.0;
8152;573 Commercieel e.d.;Onderwijsniveau: middelbaar;1997;20.0;9.0;9.0;;11.0;;3.0;17.0;
8153;573 Commercieel e.d.;Onderwijsniveau: middelbaar;1998;22.0;11.0;10.0;;11.0;;3.0;19.0;
8154;573 Commercieel e.d.;Onderwijsniveau: middelbaar;1999;28.0;15.0;14.0;;13.0;;3.0;23.0;
8155;573 Commercieel e.d.;Onderwijsniveau: middelbaar;2000;28.0;14.0;13.0;;14.0;2.0;5.0;21.0;
8156;573 Commercieel e.d.;Onderwijsniveau: middelbaar;2001;23.0;13.0;12.0;2.0;10.0;;4.0;18.0;
8157;573 Commercieel e.d.;Onderwijsniveau: middelbaar;2002;26.0;11.0;10.0;;15.0;;5.0;21.0;
8158;573 Commercieel e.d.;Onderwijsniveau: middelbaar;2003;25.0;12.0;11.0;;13.0;;5.0;19.0;
8159;573 Commercieel e.d.;Onderwijsniveau: middelbaar;2004;23.0;11.0;10.0;;12.0;2.0;3.0;18.0;
8160;573 Commercieel e.d.;Onderwijsniveau: middelbaar;2005;18.0;9.0;8.0;;10.0;;3.0;16.0;
8161;573 Commercieel e.d.;Onderwijsniveau: middelbaar;2006;28.0;12.0;11.0;;16.0;;5.0;21.0;
8162;573 Commercieel e.d.;Onderwijsniveau: hoog;1996;4.0;2.0;2.0;;2.0;;;4.0;
8163;573 Commercieel e.d.;Onderwijsniveau: hoog;1997;6.0;4.0;3.0;;3.0;;;6.0;
8164;573 Commercieel e.d.;Onderwijsniveau: hoog;1998;6.0;4.0;3.0;;3.0;;;5.0;
8165;573 Commercieel e.d.;Onderwijsniveau: hoog;1999;6.0;3.0;3.0;;3.0;;;6.0;
8166;573 Commercieel e.d.;Onderwijsniveau: hoog;2000;5.0;2.0;2.0;;3.0;;;3.0;
8167;573 Commercieel e.d.;Onderwijsniveau: hoog;2001;4.0;;;;3.0;;;4.0;
8168;573 Commercieel e.d.;Onderwijsniveau: hoog;2002;8.0;3.0;3.0;;5.0;;;7.0;
8169;573 Commercieel e.d.;Onderwijsniveau: hoog;2003;6.0;4.0;3.0;;3.0;;;5.0;
8170;573 Commercieel e.d.;Onderwijsniveau: hoog;2004;7.0;3.0;3.0;;4.0;;;6.0;
8171;573 Commercieel e.d.;Onderwijsniveau: hoog;2005;7.0;2.0;2.0;;4.0;;;5.0;
8172;573 Commercieel e.d.;Onderwijsniveau: hoog;2006;7.0;3.0;2.0;;5.0;;;5.0;
8173;573 Commercieel e.d.;Onderwijsniveau: onbekend;1996;;;;;;;;;
8174;573 Commercieel e.d.;Onderwijsniveau: onbekend;1997;;;;;;;;;
8175;573 Commercieel e.d.;Onderwijsniveau: onbekend;1998;;;;;;;;;
8176;573 Commercieel e.d.;Onderwijsniveau: onbekend;1999;;;;;;;;;
8177;573 Commercieel e.d.;Onderwijsniveau: onbekend;2000;;;;;;;;;
8178;573 Commercieel e.d.;Onderwijsniveau: onbekend;2001;;;;;;;;;
8179;573 Commercieel e.d.;Onderwijsniveau: onbekend;2002;;;;;;;;;
8180;573 Commercieel e.d.;Onderwijsniveau: onbekend;2003;;;;;;;;;
8181;573 Commercieel e.d.;Onderwijsniveau: onbekend;2004;;;;;;;;;
8182;573 Commercieel e.d.;Onderwijsniveau: onbekend;2005;;;;;;;;;
8183;573 Commercieel e.d.;Onderwijsniveau: onbekend;2006;;;;;;;;;
8184;6;Mannen en vrouwen;1996;1179.0;1004.0;946.0;58.0;174.0;50.0;243.0;885.0;
8185;6;Mannen en vrouwen;1997;1200.0;1020.0;962.0;58.0;180.0;55.0;255.0;889.0;
8186;6;Mannen en vrouwen;1998;1330.0;1136.0;1075.0;61.0;194.0;67.0;292.0;971.0;
8187;6;Mannen en vrouwen;1999;1343.0;1152.0;1084.0;68.0;191.0;70.0;305.0;968.0;
8188;6;Mannen en vrouwen;2000;1413.0;1185.0;1119.0;67.0;228.0;80.0;358.0;974.0;
8189;6;Mannen en vrouwen;2001;1439.0;1226.0;1168.0;58.0;213.0;73.0;352.0;1014.0;
8190;6;Mannen en vrouwen;2002;1501.0;1274.0;1221.0;52.0;227.0;89.0;411.0;1001.0;
8191;6;Mannen en vrouwen;2003;1542.0;1318.0;1266.0;53.0;224.0;88.0;432.0;1023.0;
8192;6;Mannen en vrouwen;2004;1604.0;1404.0;1347.0;57.0;200.0;87.0;461.0;1057.0;
8193;6;Mannen en vrouwen;2005;1464.0;1269.0;1212.0;57.0;196.0;85.0;433.0;947.0;
8194;6;Mannen en vrouwen;2006;1513.0;1283.0;1227.0;56.0;230.0;88.0;438.0;988.0;
8195;6;Mannen;1996;755.0;630.0;607.0;22.0;125.0;7.0;61.0;687.0;
8196;6;Mannen;1997;748.0;621.0;599.0;22.0;127.0;7.0;67.0;674.0;
8197;6;Mannen;1998;814.0;676.0;653.0;23.0;138.0;9.0;73.0;731.0;
8198;6;Mannen;1999;804.0;678.0;653.0;24.0;126.0;11.0;75.0;718.0;
8199;6;Mannen;2000;840.0;690.0;654.0;36.0;150.0;10.0;95.0;735.0;
8200;6;Mannen;2001;859.0;716.0;686.0;30.0;143.0;9.0;88.0;761.0;
8201;6;Mannen;2002;884.0;730.0;703.0;26.0;154.0;13.0;111.0;760.0;
8202;6;Mannen;2003;896.0;744.0;717.0;27.0;152.0;11.0;111.0;774.0;
8203;6;Mannen;2004;913.0;780.0;753.0;27.0;133.0;12.0;112.0;788.0;
8204;6;Mannen;2005;825.0;692.0;665.0;27.0;134.0;12.0;106.0;708.0;
8205;6;Mannen;2006;837.0;682.0;657.0;25.0;155.0;13.0;104.0;720.0;
8206;6;Vrouwen;1996;424.0;374.0;339.0;36.0;49.0;43.0;182.0;199.0;
8207;6;Vrouwen;1997;453.0;399.0;363.0;36.0;53.0;48.0;189.0;216.0;
8208;6;Vrouwen;1998;516.0;460.0;422.0;38.0;56.0;58.0;219.0;240.0;
8209;6;Vrouwen;1999;539.0;474.0;431.0;44.0;64.0;58.0;230.0;251.0;
8210;6;Vrouwen;2000;573.0;495.0;464.0;31.0;78.0;70.0;264.0;239.0;
8211;6;Vrouwen;2001;580.0;510.0;482.0;28.0;70.0;63.0;264.0;253.0;
8212;6;Vrouwen;2002;617.0;544.0;518.0;26.0;72.0;76.0;300.0;241.0;
8213;6;Vrouwen;2003;646.0;574.0;549.0;25.0;73.0;77.0;321.0;249.0;
8214;6;Vrouwen;2004;692.0;624.0;594.0;30.0;68.0;74.0;349.0;268.0;
8215;6;Vrouwen;2005;639.0;577.0;548.0;30.0;62.0;73.0;327.0;239.0;
8216;6;Vrouwen;2006;676.0;601.0;570.0;31.0;75.0;75.0;334.0;268.0;
8217;6;15 tot 25 jarigen;1996;41.0;38.0;28.0;10.0;3.0;;9.0;30.0;
8218;6;15 tot 25 jarigen;1997;46.0;43.0;30.0;13.0;3.0;;11.0;33.0;
8219;6;15 tot 25 jarigen;1998;60.0;58.0;45.0;12.0;2.0;4.0;13.0;43.0;
8220;6;15 tot 25 jarigen;1999;64.0;62.0;48.0;14.0;2.0;4.0;13.0;46.0;
8221;6;15 tot 25 jarigen;2000;68.0;65.0;51.0;14.0;3.0;6.0;16.0;46.0;
8222;6;15 tot 25 jarigen;2001;73.0;69.0;59.0;10.0;4.0;5.0;16.0;52.0;
8223;6;15 tot 25 jarigen;2002;72.0;67.0;59.0;9.0;4.0;6.0;20.0;46.0;
8224;6;15 tot 25 jarigen;2003;69.0;65.0;55.0;10.0;4.0;4.0;19.0;46.0;
8225;6;15 tot 25 jarigen;2004;69.0;65.0;52.0;14.0;4.0;6.0;20.0;44.0;
8226;6;15 tot 25 jarigen;2005;65.0;62.0;48.0;14.0;3.0;7.0;18.0;40.0;
8227;6;15 tot 25 jarigen;2006;64.0;60.0;48.0;12.0;4.0;5.0;15.0;44.0;
8228;6;25 tot 35 jarigen;1996;358.0;320.0;294.0;26.0;38.0;11.0;72.0;275.0;
8229;6;25 tot 35 jarigen;1997;365.0;328.0;305.0;23.0;37.0;11.0;72.0;282.0;
8230;6;25 tot 35 jarigen;1998;403.0;366.0;341.0;24.0;37.0;14.0;79.0;310.0;
8231;6;25 tot 35 jarigen;1999;404.0;364.0;342.0;22.0;40.0;14.0;82.0;308.0;
8232;6;25 tot 35 jarigen;2000;414.0;372.0;355.0;18.0;41.0;15.0;89.0;309.0;
8233;6;25 tot 35 jarigen;2001;411.0;370.0;350.0;19.0;41.0;15.0;81.0;314.0;
8234;6;25 tot 35 jarigen;2002;425.0;380.0;365.0;14.0;45.0;18.0;107.0;300.0;
8235;6;25 tot 35 jarigen;2003;437.0;395.0;381.0;14.0;42.0;16.0;105.0;315.0;
8236;6;25 tot 35 jarigen;2004;442.0;408.0;389.0;18.0;34.0;17.0;110.0;315.0;
8237;6;25 tot 35 jarigen;2005;392.0;364.0;347.0;17.0;28.0;15.0;102.0;276.0;
8238;6;25 tot 35 jarigen;2006;397.0;361.0;345.0;17.0;36.0;16.0;101.0;279.0;
8239;6;35 tot 45 jarigen;1996;390.0;334.0;319.0;15.0;56.0;22.0;91.0;277.0;
8240;6;35 tot 45 jarigen;1997;390.0;332.0;319.0;13.0;58.0;21.0;95.0;273.0;
8241;6;35 tot 45 jarigen;1998;414.0;347.0;333.0;14.0;67.0;24.0;107.0;283.0;
8242;6;35 tot 45 jarigen;1999;422.0;357.0;341.0;16.0;65.0;26.0;107.0;289.0;
8243;6;35 tot 45 jarigen;2000;436.0;362.0;345.0;17.0;74.0;28.0;129.0;279.0;
8244;6;35 tot 45 jarigen;2001;451.0;377.0;364.0;14.0;73.0;27.0;126.0;298.0;
8245;6;35 tot 45 jarigen;2002;459.0;383.0;369.0;14.0;76.0;30.0;136.0;293.0;
8246;6;35 tot 45 jarigen;2003;468.0;394.0;379.0;15.0;74.0;33.0;141.0;293.0;
8247;6;35 tot 45 jarigen;2004;495.0;429.0;417.0;13.0;66.0;32.0;147.0;317.0;
8248;6;35 tot 45 jarigen;2005;440.0;378.0;367.0;11.0;62.0;25.0;137.0;279.0;
8249;6;35 tot 45 jarigen;2006;454.0;374.0;362.0;12.0;79.0;31.0;135.0;288.0;
8250;6;45 tot 55 jarigen;1996;309.0;254.0;248.0;6.0;55.0;12.0;55.0;241.0;
8251;6;45 tot 55 jarigen;1997;316.0;256.0;247.0;9.0;60.0;15.0;58.0;243.0;
8252;6;45 tot 55 jarigen;1998;353.0;292.0;284.0;8.0;61.0;18.0;72.0;264.0;
8253;6;45 tot 55 jarigen;1999;348.0;290.0;277.0;13.0;58.0;17.0;77.0;254.0;
8254;6;45 tot 55 jarigen;2000;373.0;297.0;284.0;12.0;77.0;21.0;93.0;260.0;
8255;6;45 tot 55 jarigen;2001;377.0;315.0;303.0;11.0;63.0;18.0;93.0;266.0;
8256;6;45 tot 55 jarigen;2002;390.0;328.0;316.0;12.0;62.0;23.0;106.0;260.0;
8257;6;45 tot 55 jarigen;2003;399.0;335.0;326.0;9.0;64.0;22.0;118.0;259.0;
8258;6;45 tot 55 jarigen;2004;420.0;359.0;351.0;9.0;61.0;21.0;128.0;272.0;
8259;6;45 tot 55 jarigen;2005;400.0;332.0;320.0;12.0;67.0;24.0;122.0;254.0;
8260;6;45 tot 55 jarigen;2006;411.0;340.0;331.0;10.0;71.0;23.0;126.0;263.0;
8261;6;55 tot 65 jarigen;1996;82.0;59.0;57.0;;23.0;3.0;16.0;62.0;
8262;6;55 tot 65 jarigen;1997;84.0;61.0;60.0;;22.0;6.0;20.0;57.0;
8263;6;55 tot 65 jarigen;1998;100.0;73.0;71.0;2.0;27.0;6.0;22.0;72.0;
8264;6;55 tot 65 jarigen;1999;105.0;80.0;77.0;3.0;26.0;8.0;26.0;71.0;
8265;6;55 tot 65 jarigen;2000;122.0;89.0;84.0;5.0;33.0;10.0;32.0;80.0;
8266;6;55 tot 65 jarigen;2001;128.0;96.0;92.0;4.0;33.0;8.0;37.0;83.0;
8267;6;55 tot 65 jarigen;2002;155.0;116.0;112.0;4.0;39.0;12.0;41.0;102.0;
8268;6;55 tot 65 jarigen;2003;169.0;129.0;124.0;5.0;40.0;13.0;47.0;110.0;
8269;6;55 tot 65 jarigen;2004;178.0;142.0;138.0;4.0;36.0;12.0;56.0;110.0;
8270;6;55 tot 65 jarigen;2005;167.0;133.0;129.0;3.0;35.0;14.0;55.0;98.0;
8271;6;55 tot 65 jarigen;2006;187.0;147.0;142.0;5.0;41.0;13.0;60.0;114.0;
8272;6;Onderwijsniveau: laag;1996;61.0;37.0;36.0;;24.0;2.0;8.0;51.0;
8273;6;Onderwijsniveau: laag;1997;62.0;36.0;34.0;3.0;26.0;2.0;10.0;51.0;
8274;6;Onderwijsniveau: laag;1998;62.0;39.0;38.0;;23.0;2.0;8.0;51.0;
8275;6;Onderwijsniveau: laag;1999;62.0;38.0;37.0;2.0;23.0;2.0;11.0;49.0;
8276;6;Onderwijsniveau: laag;2000;74.0;45.0;42.0;3.0;29.0;3.0;12.0;60.0;
8277;6;Onderwijsniveau: laag;2001;82.0;53.0;49.0;4.0;30.0;3.0;15.0;64.0;
8278;6;Onderwijsniveau: laag;2002;70.0;44.0;41.0;3.0;26.0;2.0;14.0;53.0;
8279;6;Onderwijsniveau: laag;2003;73.0;47.0;45.0;2.0;25.0;2.0;15.0;55.0;
8280;6;Onderwijsniveau: laag;2004;53.0;40.0;38.0;2.0;13.0;2.0;11.0;40.0;
8281;6;Onderwijsniveau: laag;2005;52.0;35.0;33.0;2.0;17.0;2.0;12.0;38.0;
8282;6;Onderwijsniveau: laag;2006;54.0;34.0;31.0;3.0;20.0;2.0;10.0;41.0;
8283;6;Onderwijsniveau: middelbaar;1996;301.0;239.0;227.0;11.0;62.0;11.0;46.0;244.0;
8284;6;Onderwijsniveau: middelbaar;1997;311.0;246.0;235.0;11.0;65.0;13.0;47.0;251.0;
8285;6;Onderwijsniveau: middelbaar;1998;341.0;272.0;257.0;14.0;70.0;17.0;63.0;262.0;
8286;6;Onderwijsniveau: middelbaar;1999;334.0;271.0;256.0;15.0;62.0;18.0;60.0;255.0;
8287;6;Onderwijsniveau: middelbaar;2000;376.0;297.0;277.0;21.0;78.0;21.0;78.0;276.0;
8288;6;Onderwijsniveau: middelbaar;2001;390.0;324.0;308.0;16.0;66.0;20.0;81.0;289.0;
8289;6;Onderwijsniveau: middelbaar;2002;382.0;306.0;290.0;16.0;76.0;27.0;87.0;268.0;
8290;6;Onderwijsniveau: middelbaar;2003;372.0;300.0;287.0;14.0;72.0;21.0;87.0;264.0;
8291;6;Onderwijsniveau: middelbaar;2004;336.0;290.0;273.0;17.0;46.0;20.0;75.0;241.0;
8292;6;Onderwijsniveau: middelbaar;2005;290.0;239.0;230.0;10.0;51.0;18.0;68.0;204.0;
8293;6;Onderwijsniveau: middelbaar;2006;298.0;236.0;224.0;13.0;62.0;18.0;66.0;214.0;
8294;6;Onderwijsniveau: hoog;1996;815.0;727.0;682.0;46.0;88.0;37.0;189.0;589.0;
8295;6;Onderwijsniveau: hoog;1997;826.0;737.0;692.0;44.0;89.0;40.0;199.0;586.0;
8296;6;Onderwijsniveau: hoog;1998;924.0;823.0;778.0;45.0;101.0;48.0;221.0;655.0;
8297;6;Onderwijsniveau: hoog;1999;945.0;841.0;790.0;51.0;104.0;49.0;233.0;663.0;
8298;6;Onderwijsniveau: hoog;2000;961.0;840.0;798.0;43.0;121.0;57.0;268.0;637.0;
8299;6;Onderwijsniveau: hoog;2001;963.0;847.0;809.0;37.0;116.0;50.0;256.0;658.0;
8300;6;Onderwijsniveau: hoog;2002;1047.0;923.0;889.0;34.0;124.0;60.0;309.0;679.0;
8301;6;Onderwijsniveau: hoog;2003;1096.0;970.0;933.0;37.0;126.0;64.0;329.0;702.0;
8302;6;Onderwijsniveau: hoog;2004;1212.0;1072.0;1034.0;38.0;140.0;65.0;373.0;774.0;
8303;6;Onderwijsniveau: hoog;2005;1119.0;993.0;948.0;45.0;126.0;64.0;353.0;702.0;
8304;6;Onderwijsniveau: hoog;2006;1159.0;1011.0;971.0;40.0;148.0;67.0;361.0;730.0;
8305;6;Onderwijsniveau: onbekend;1996;2.0;2.0;2.0;;;;;2.0;
8306;6;Onderwijsniveau: onbekend;1997;;;;;;;;;
8307;6;Onderwijsniveau: onbekend;1998;2.0;2.0;;;;;;2.0;
8308;6;Onderwijsniveau: onbekend;1999;2.0;2.0;;;;;;2.0;
8309;6;Onderwijsniveau: onbekend;2000;3.0;2.0;2.0;;;;;2.0;
8310;6;Onderwijsniveau: onbekend;2001;4.0;2.0;2.0;;;;;3.0;
8311;6;Onderwijsniveau: onbekend;2002;2.0;;;;;;;;
8312;6;Onderwijsniveau: onbekend;2003;2.0;;;;;;;2.0;
8313;6;Onderwijsniveau: onbekend;2004;3.0;2.0;2.0;;2.0;;;2.0;
8314;6;Onderwijsniveau: onbekend;2005;3.0;2.0;2.0;;;;;2.0;
8315;6;Onderwijsniveau: onbekend;2006;2.0;2.0;;;;;;2.0;
8316;62;Mannen en vrouwen;1996;241.0;234.0;219.0;15.0;6.0;23.0;70.0;148.0;
8317;62;Mannen en vrouwen;1997;229.0;221.0;204.0;17.0;8.0;23.0;69.0;138.0;
8318;62;Mannen en vrouwen;1998;250.0;243.0;227.0;16.0;7.0;26.0;74.0;149.0;
8319;62;Mannen en vrouwen;1999;250.0;244.0;228.0;15.0;7.0;25.0;79.0;145.0;
8320;62;Mannen en vrouwen;2000;264.0;255.0;240.0;15.0;9.0;36.0;103.0;125.0;
8321;62;Mannen en vrouwen;2001;260.0;251.0;236.0;14.0;10.0;26.0;105.0;129.0;
8322;62;Mannen en vrouwen;2002;293.0;284.0;273.0;11.0;9.0;37.0;120.0;137.0;
8323;62;Mannen en vrouwen;2003;283.0;276.0;265.0;11.0;7.0;34.0;118.0;131.0;
8324;62;Mannen en vrouwen;2004;275.0;267.0;258.0;9.0;9.0;33.0;119.0;123.0;
8325;62;Mannen en vrouwen;2005;284.0;274.0;260.0;14.0;10.0;35.0;124.0;125.0;
8326;62;Mannen en vrouwen;2006;298.0;290.0;277.0;13.0;8.0;34.0;125.0;140.0;
8327;62;Mannen;1996;107.0;105.0;102.0;3.0;2.0;2.0;14.0;91.0;
8328;62;Mannen;1997;98.0;94.0;91.0;3.0;4.0;2.0;13.0;83.0;
8329;62;Mannen;1998;104.0;101.0;97.0;3.0;3.0;3.0;14.0;87.0;
8330;62;Mannen;1999;98.0;96.0;93.0;3.0;2.0;3.0;16.0;79.0;
8331;62;Mannen;2000;99.0;97.0;95.0;2.0;2.0;3.0;25.0;72.0;
8332;62;Mannen;2001;96.0;93.0;91.0;2.0;3.0;2.0;23.0;71.0;
8333;62;Mannen;2002;113.0;110.0;108.0;2.0;4.0;3.0;34.0;77.0;
8334;62;Mannen;2003;100.0;98.0;95.0;2.0;2.0;2.0;27.0;71.0;
8335;62;Mannen;2004;95.0;92.0;91.0;;3.0;3.0;25.0;67.0;
8336;62;Mannen;2005;96.0;92.0;90.0;2.0;5.0;3.0;26.0;66.0;
8337;62;Mannen;2006;93.0;90.0;88.0;2.0;3.0;3.0;23.0;67.0;
8338;62;Vrouwen;1996;133.0;129.0;117.0;12.0;4.0;20.0;56.0;57.0;
8339;62;Vrouwen;1997;131.0;127.0;113.0;14.0;4.0;21.0;56.0;55.0;
8340;62;Vrouwen;1998;146.0;142.0;129.0;13.0;4.0;23.0;60.0;63.0;
8341;62;Vrouwen;1999;152.0;148.0;135.0;12.0;5.0;22.0;64.0;66.0;
8342;62;Vrouwen;2000;164.0;158.0;145.0;13.0;7.0;33.0;78.0;53.0;
8343;62;Vrouwen;2001;165.0;158.0;145.0;13.0;7.0;25.0;82.0;58.0;
8344;62;Vrouwen;2002;180.0;175.0;165.0;10.0;5.0;34.0;86.0;60.0;
8345;62;Vrouwen;2003;183.0;178.0;170.0;8.0;5.0;32.0;91.0;60.0;
8346;62;Vrouwen;2004;181.0;175.0;167.0;8.0;5.0;30.0;94.0;56.0;
8347;62;Vrouwen;2005;187.0;182.0;171.0;12.0;5.0;32.0;97.0;58.0;
8348;62;Vrouwen;2006;205.0;201.0;190.0;11.0;5.0;31.0;102.0;73.0;
8349;62;15 tot 25 jarigen;1996;6.0;6.0;4.0;2.0;;;2.0;4.0;
8350;62;15 tot 25 jarigen;1997;9.0;8.0;4.0;4.0;;;3.0;5.0;
8351;62;15 tot 25 jarigen;1998;12.0;12.0;9.0;3.0;;;2.0;9.0;
8352;62;15 tot 25 jarigen;1999;11.0;11.0;8.0;3.0;;2.0;2.0;8.0;
8353;62;15 tot 25 jarigen;2000;16.0;16.0;11.0;5.0;;3.0;6.0;8.0;
8354;62;15 tot 25 jarigen;2001;16.0;16.0;14.0;2.0;;;5.0;10.0;
8355;62;15 tot 25 jarigen;2002;17.0;17.0;15.0;2.0;;3.0;6.0;8.0;
8356;62;15 tot 25 jarigen;2003;18.0;18.0;15.0;3.0;;;7.0;10.0;
8357;62;15 tot 25 jarigen;2004;17.0;16.0;14.0;2.0;;;5.0;10.0;
8358;62;15 tot 25 jarigen;2005;19.0;19.0;15.0;4.0;;3.0;7.0;10.0;
8359;62;15 tot 25 jarigen;2006;17.0;17.0;13.0;4.0;;;4.0;12.0;
8360;62;25 tot 35 jarigen;1996;45.0;44.0;40.0;4.0;;4.0;15.0;27.0;
8361;62;25 tot 35 jarigen;1997;40.0;38.0;34.0;4.0;2.0;4.0;12.0;24.0;
8362;62;25 tot 35 jarigen;1998;49.0;48.0;43.0;5.0;;5.0;12.0;32.0;
8363;62;25 tot 35 jarigen;1999;54.0;52.0;47.0;5.0;2.0;5.0;14.0;35.0;
8364;62;25 tot 35 jarigen;2000;48.0;48.0;45.0;3.0;;5.0;17.0;26.0;
8365;62;25 tot 35 jarigen;2001;49.0;47.0;44.0;3.0;2.0;5.0;18.0;26.0;
8366;62;25 tot 35 jarigen;2002;57.0;57.0;54.0;2.0;;5.0;22.0;30.0;
8367;62;25 tot 35 jarigen;2003;56.0;55.0;54.0;;;6.0;19.0;31.0;
8368;62;25 tot 35 jarigen;2004;54.0;53.0;51.0;2.0;;7.0;21.0;26.0;
8369;62;25 tot 35 jarigen;2005;56.0;56.0;53.0;3.0;;5.0;22.0;29.0;
8370;62;25 tot 35 jarigen;2006;63.0;62.0;60.0;2.0;;6.0;23.0;34.0;
8371;62;35 tot 45 jarigen;1996;87.0;85.0;79.0;6.0;3.0;11.0;27.0;49.0;
8372;62;35 tot 45 jarigen;1997;81.0;78.0;73.0;5.0;2.0;9.0;28.0;44.0;
8373;62;35 tot 45 jarigen;1998;78.0;74.0;70.0;4.0;4.0;10.0;28.0;40.0;
8374;62;35 tot 45 jarigen;1999;73.0;71.0;66.0;4.0;2.0;10.0;25.0;37.0;
8375;62;35 tot 45 jarigen;2000;77.0;72.0;68.0;4.0;5.0;14.0;34.0;29.0;
8376;62;35 tot 45 jarigen;2001;74.0;70.0;66.0;5.0;3.0;10.0;33.0;31.0;
8377;62;35 tot 45 jarigen;2002;76.0;72.0;69.0;3.0;4.0;13.0;37.0;26.0;
8378;62;35 tot 45 jarigen;2003;74.0;72.0;69.0;4.0;2.0;15.0;34.0;26.0;
8379;62;35 tot 45 jarigen;2004;66.0;63.0;62.0;;3.0;11.0;30.0;24.0;
8380;62;35 tot 45 jarigen;2005;66.0;62.0;59.0;3.0;3.0;11.0;30.0;24.0;
8381;62;35 tot 45 jarigen;2006;64.0;62.0;59.0;3.0;3.0;13.0;28.0;23.0;
8382;62;45 tot 55 jarigen;1996;83.0;81.0;78.0;3.0;2.0;6.0;22.0;55.0;
8383;62;45 tot 55 jarigen;1997;79.0;76.0;73.0;3.0;3.0;7.0;19.0;52.0;
8384;62;45 tot 55 jarigen;1998;89.0;87.0;83.0;4.0;2.0;9.0;26.0;54.0;
8385;62;45 tot 55 jarigen;1999;87.0;85.0;82.0;3.0;2.0;5.0;29.0;53.0;
8386;62;45 tot 55 jarigen;2000;93.0;91.0;88.0;3.0;3.0;10.0;35.0;48.0;
8387;62;45 tot 55 jarigen;2001;93.0;90.0;87.0;3.0;3.0;8.0;35.0;49.0;
8388;62;45 tot 55 jarigen;2002;107.0;103.0;101.0;3.0;3.0;12.0;40.0;55.0;
8389;62;45 tot 55 jarigen;2003;97.0;95.0;93.0;2.0;2.0;8.0;42.0;46.0;
8390;62;45 tot 55 jarigen;2004;97.0;94.0;92.0;3.0;2.0;9.0;43.0;45.0;
8391;62;45 tot 55 jarigen;2005;98.0;94.0;91.0;3.0;4.0;10.0;45.0;42.0;
8392;62;45 tot 55 jarigen;2006;102.0;99.0;96.0;3.0;3.0;10.0;44.0;47.0;
8393;62;55 tot 65 jarigen;1996;20.0;19.0;19.0;;;2.0;4.0;14.0;
8394;62;55 tot 65 jarigen;1997;21.0;20.0;20.0;;;2.0;6.0;12.0;
8395;62;55 tot 65 jarigen;1998;22.0;22.0;21.0;;;2.0;5.0;15.0;
8396;62;55 tot 65 jarigen;1999;25.0;25.0;25.0;;;4.0;10.0;12.0;
8397;62;55 tot 65 jarigen;2000;29.0;28.0;28.0;;;5.0;10.0;14.0;
8398;62;55 tot 65 jarigen;2001;29.0;28.0;27.0;;;3.0;13.0;14.0;
8399;62;55 tot 65 jarigen;2002;37.0;36.0;34.0;;2.0;5.0;15.0;18.0;
8400;62;55 tot 65 jarigen;2003;38.0;36.0;35.0;;2.0;4.0;16.0;17.0;
8401;62;55 tot 65 jarigen;2004;42.0;40.0;39.0;;2.0;5.0;20.0;18.0;
8402;62;55 tot 65 jarigen;2005;45.0;43.0;42.0;;2.0;6.0;19.0;20.0;
8403;62;55 tot 65 jarigen;2006;52.0;51.0;49.0;;2.0;4.0;25.0;24.0;
8404;62;Onderwijsniveau: laag;1996;4.0;3.0;3.0;;;;;2.0;
8405;62;Onderwijsniveau: laag;1997;3.0;3.0;3.0;;;;;2.0;
8406;62;Onderwijsniveau: laag;1998;3.0;3.0;3.0;;;;;2.0;
8407;62;Onderwijsniveau: laag;1999;3.0;3.0;3.0;;;;;;
8408;62;Onderwijsniveau: laag;2000;3.0;3.0;2.0;;;;2.0;;
