ID;WaardeklasseWOZObjecten;RegioS;Perioden;TotaalWOZObjecten_1;WOZObjectenWoningen_2;RecreatiewoningenEnOverigeWoningen_3;NietWoningenGedeeltelijkBewoond_4;NietWoningenNietBewoond_5
786;Totaal;Zuidoost-Noord-Brabant (CR);2003;342616.0;285795.0;22784.0;7594.0;26443.0
787;Totaal;Zuidoost-Noord-Brabant (CR);2004;345547.0;287751.0;22910.0;7469.0;27417.0
788;Totaal;Zuidoost-Noord-Brabant (CR);2005;350394.0;290618.0;24074.0;7028.0;28674.0
789;Totaal;Zuidoost-Noord-Brabant (CR);2006;353686.0;293700.0;23753.0;6789.0;29444.0
790;Totaal;Zuidoost-Noord-Brabant (CR);2007;357657.0;296742.0;23994.0;6334.0;30587.0
791;Totaal;Zuidoost-Noord-Brabant (CR);2008;359965.0;299659.0;23306.0;5406.0;31594.0
792;Totaal;Zuidoost-Noord-Brabant (CR);2009;364749.0;304278.0;23561.0;5405.0;31505.0
793;Totaal;Zuidoost-Noord-Brabant (CR);2010;368169.0;306486.0;24052.0;5727.0;31904.0
794;Totaal;Zuidoost-Noord-Brabant (CR);2011;372648.0;310315.0;24295.0;5493.0;32545.0
795;Totaal;Noord-Limburg (CR);1997;118820.0;98117.0;2581.0;6552.0;11570.0
796;Totaal;Noord-Limburg (CR);1998;122231.0;100272.0;5314.0;5724.0;10921.0
797;Totaal;Noord-Limburg (CR);1999;123479.0;101627.0;4839.0;5619.0;11394.0
798;Totaal;Noord-Limburg (CR);2000;124863.0;102571.0;4959.0;5522.0;11811.0
799;Totaal;Noord-Limburg (CR);2001;126850.0;105208.0;5784.0;4145.0;11713.0
800;Totaal;Noord-Limburg (CR);2002;127812.0;106338.0;5796.0;4038.0;11640.0
801;Totaal;Noord-Limburg (CR);2003;129479.0;107211.0;5843.0;3854.0;12571.0
802;Totaal;Noord-Limburg (CR);2004;130837.0;108266.0;5934.0;3669.0;12968.0
803;Totaal;Noord-Limburg (CR);2005;133253.0;109765.0;6011.0;3023.0;14454.0
804;Totaal;Noord-Limburg (CR);2006;134368.0;110735.0;6006.0;3040.0;14587.0
805;Totaal;Noord-Limburg (CR);2007;135783.0;112263.0;6038.0;3004.0;14478.0
806;Totaal;Noord-Limburg (CR);2008;135014.0;112830.0;6137.0;1541.0;14506.0
807;Totaal;Noord-Limburg (CR);2009;138012.0;114117.0;6097.0;3017.0;14781.0
808;Totaal;Noord-Limburg (CR);2010;138295.0;114691.0;6095.0;2121.0;15388.0
809;Totaal;Noord-Limburg (CR);2011;140330.0;115653.0;6099.0;2385.0;16193.0
810;Totaal;Midden-Limburg (CR);1997;94756.0;81366.0;1176.0;3868.0;8346.0
811;Totaal;Midden-Limburg (CR);1998;96936.0;83170.0;1470.0;3801.0;8495.0
812;Totaal;Midden-Limburg (CR);1999;98340.0;84287.0;1496.0;3406.0;9151.0
813;Totaal;Midden-Limburg (CR);2000;100058.0;85503.0;1508.0;3360.0;9687.0
814;Totaal;Midden-Limburg (CR);2001;101005.0;86394.0;1389.0;3156.0;10066.0
815;Totaal;Midden-Limburg (CR);2002;102073.0;87073.0;1459.0;3070.0;10471.0
816;Totaal;Midden-Limburg (CR);2003;109114.0;92957.0;1639.0;3140.0;11378.0
817;Totaal;Midden-Limburg (CR);2004;110234.0;93826.0;1734.0;3069.0;11605.0
818;Totaal;Midden-Limburg (CR);2005;110748.0;94901.0;1817.0;2832.0;11198.0
819;Totaal;Midden-Limburg (CR);2006;112414.0;96181.0;1881.0;2711.0;11641.0
820;Totaal;Midden-Limburg (CR);2007;114324.0;97280.0;2613.0;2405.0;12026.0
821;Totaal;Midden-Limburg (CR);2008;114378.0;98215.0;2577.0;1715.0;11871.0
822;Totaal;Midden-Limburg (CR);2009;115400.0;98904.0;2619.0;1688.0;12189.0
823;Totaal;Midden-Limburg (CR);2010;116723.0;99856.0;2798.0;1675.0;12394.0
824;Totaal;Midden-Limburg (CR);2011;117492.0;100469.0;2998.0;1677.0;12348.0
825;Totaal;Zuid-Limburg (CR);1997;301725.0;266464.0;11471.0;5721.0;18069.0
826;Totaal;Zuid-Limburg (CR);1998;306594.0;269723.0;7544.0;5875.0;23452.0
827;Totaal;Zuid-Limburg (CR);1999;309753.0;272801.0;11922.0;5790.0;19240.0
828;Totaal;Zuid-Limburg (CR);2000;312949.0;274206.0;12800.0;5715.0;20228.0
829;Totaal;Zuid-Limburg (CR);2001;315916.0;276554.0;13331.0;5220.0;20811.0
830;Totaal;Zuid-Limburg (CR);2002;319004.0;278164.0;13382.0;5168.0;22290.0
831;Totaal;Zuid-Limburg (CR);2003;314430.0;274154.0;12999.0;4891.0;22386.0
832;Totaal;Zuid-Limburg (CR);2004;315391.0;274672.0;12854.0;4602.0;23263.0
833;Totaal;Zuid-Limburg (CR);2005;318126.0;276934.0;13042.0;4281.0;23869.0
834;Totaal;Zuid-Limburg (CR);2006;319479.0;278970.0;13088.0;4017.0;23404.0
835;Totaal;Zuid-Limburg (CR);2007;321727.0;280951.0;13408.0;3634.0;23734.0
836;Totaal;Zuid-Limburg (CR);2008;322550.0;282123.0;13277.0;3305.0;23845.0
837;Totaal;Zuid-Limburg (CR);2009;324574.0;283547.0;13410.0;3030.0;24587.0
838;Totaal;Zuid-Limburg (CR);2010;324255.0;284069.0;12343.0;3142.0;24701.0
839;Totaal;Zuid-Limburg (CR);2011;327041.0;285228.0;13592.0;3235.0;24986.0
840;Totaal;Flevoland (CR);1997;120132.0;105261.0;2244.0;3251.0;9376.0
841;Totaal;Flevoland (CR);1998;126548.0;110777.0;2472.0;3216.0;10083.0
842;Totaal;Flevoland (CR);1999;132742.0;116090.0;2474.0;3099.0;11079.0
843;Totaal;Flevoland (CR);2000;140148.0;123076.0;2645.0;2997.0;11430.0
844;Totaal;Flevoland (CR);2001;144026.0;126720.0;2877.0;2981.0;11448.0
845;Totaal;Flevoland (CR);2002;149356.0;130984.0;3355.0;3029.0;11988.0
846;Totaal;Flevoland (CR);2003;153221.0;134296.0;3366.0;3091.0;12468.0
847;Totaal;Flevoland (CR);2004;156689.0;136870.0;3587.0;3011.0;13221.0
848;Totaal;Flevoland (CR);2005;158736.0;138856.0;3483.0;2921.0;13476.0
849;Totaal;Flevoland (CR);2006;161730.0;140813.0;3948.0;2997.0;13972.0
850;Totaal;Flevoland (CR);2007;164892.0;143468.0;3963.0;2877.0;14584.0
851;Totaal;Flevoland (CR);2008;167811.0;146152.0;4110.0;2347.0;15202.0
852;Totaal;Flevoland (CR);2009;171241.0;149150.0;4062.0;2266.0;15763.0
853;Totaal;Flevoland (CR);2010;174396.0;151419.0;4542.0;2314.0;16121.0
854;Totaal;Flevoland (CR);2011;177665.0;154117.0;4305.0;2325.0;16918.0
855;Totaal;Geen stadsgewest (SG);1997;;;;;
856;Totaal;Geen stadsgewest (SG);1998;;;;;
857;Totaal;Geen stadsgewest (SG);1999;;;;;
858;Totaal;Geen stadsgewest (SG);2000;3342121.0;2737197.0;157324.0;121068.0;326532.0
859;Totaal;Geen stadsgewest (SG);2001;3378743.0;2774754.0;173745.0;108091.0;322153.0
860;Totaal;Geen stadsgewest (SG);2002;3404808.0;2793226.0;179535.0;107217.0;324830.0
861;Totaal;Geen stadsgewest (SG);2003;3441241.0;2824815.0;182585.0;105164.0;328677.0
862;Totaal;Geen stadsgewest (SG);2004;3431991.0;2815635.0;183562.0;103287.0;329507.0
863;Totaal;Geen stadsgewest (SG);2005;3458023.0;2848725.0;186949.0;93612.0;328737.0
864;Totaal;Geen stadsgewest (SG);2006;3486600.0;2874236.0;188133.0;91200.0;333031.0
865;Totaal;Geen stadsgewest (SG);2007;3525948.0;2913802.0;190036.0;81080.0;341030.0
866;Totaal;Geen stadsgewest (SG);2008;3556661.0;2942249.0;193950.0;70570.0;349892.0
867;Totaal;Geen stadsgewest (SG);2009;3592123.0;2971535.0;194063.0;69942.0;356583.0
868;Totaal;Geen stadsgewest (SG);2010;3621637.0;2994406.0;195950.0;68786.0;362495.0
869;Totaal;Geen stadsgewest (SG);2011;3648278.0;3011969.0;197937.0;68358.0;370014.0
870;Totaal;Groningen (SG);1997;;;;;
871;Totaal;Groningen (SG);1998;;;;;
872;Totaal;Groningen (SG);1999;;;;;
873;Totaal;Groningen (SG);2000;173421.0;143884.0;11228.0;3566.0;14743.0
874;Totaal;Groningen (SG);2001;175317.0;144536.0;13135.0;3214.0;14432.0
875;Totaal;Groningen (SG);2002;177389.0;144850.0;14039.0;3212.0;15288.0
876;Totaal;Groningen (SG);2003;176833.0;145132.0;13313.0;3185.0;15203.0
877;Totaal;Groningen (SG);2004;177330.0;145614.0;13370.0;3083.0;15263.0
878;Totaal;Groningen (SG);2005;177594.0;147336.0;12553.0;2686.0;15019.0
879;Totaal;Groningen (SG);2006;177071.0;147274.0;12407.0;2306.0;15084.0
880;Totaal;Groningen (SG);2007;178963.0;148617.0;12207.0;2908.0;15231.0
881;Totaal;Groningen (SG);2008;179448.0;149200.0;11938.0;2841.0;15469.0
882;Totaal;Groningen (SG);2009;181535.0;150817.0;11968.0;2812.0;15938.0
883;Totaal;Groningen (SG);2010;182008.0;151942.0;11435.0;2720.0;15911.0
884;Totaal;Groningen (SG);2011;183100.0;152450.0;11752.0;2693.0;16205.0
885;Totaal;Leeuwarden (SG);1997;;;;;
886;Totaal;Leeuwarden (SG);1998;;;;;
887;Totaal;Leeuwarden (SG);1999;;;;;
888;Totaal;Leeuwarden (SG);2000;76379.0;65513.0;3464.0;1936.0;5466.0
889;Totaal;Leeuwarden (SG);2001;76638.0;66058.0;3219.0;1653.0;5708.0
890;Totaal;Leeuwarden (SG);2002;77806.0;66912.0;3172.0;1611.0;6111.0
891;Totaal;Leeuwarden (SG);2003;78609.0;67327.0;3292.0;1552.0;6438.0
892;Totaal;Leeuwarden (SG);2004;79227.0;67762.0;3309.0;1574.0;6582.0
893;Totaal;Leeuwarden (SG);2005;80417.0;69214.0;3327.0;1133.0;6743.0
894;Totaal;Leeuwarden (SG);2006;81138.0;69890.0;3354.0;923.0;6971.0
895;Totaal;Leeuwarden (SG);2007;82799.0;70857.0;3355.0;1208.0;7379.0
896;Totaal;Leeuwarden (SG);2008;84030.0;71662.0;3513.0;1178.0;7677.0
897;Totaal;Leeuwarden (SG);2009;84717.0;72176.0;3521.0;1161.0;7859.0
898;Totaal;Leeuwarden (SG);2010;85579.0;72385.0;3576.0;1166.0;8452.0
899;Totaal;Leeuwarden (SG);2011;86305.0;72689.0;3596.0;1164.0;8856.0
900;Totaal;Zwolle (SG);1997;;;;;
901;Totaal;Zwolle (SG);1998;;;;;
902;Totaal;Zwolle (SG);1999;;;;;
903;Totaal;Zwolle (SG);2000;81278.0;67649.0;3537.0;2100.0;7992.0
904;Totaal;Zwolle (SG);2001;78382.0;66406.0;3317.0;1663.0;6996.0
905;Totaal;Zwolle (SG);2002;80611.0;67693.0;3314.0;1847.0;7757.0
906;Totaal;Zwolle (SG);2003;82113.0;69005.0;3333.0;1831.0;7944.0
907;Totaal;Zwolle (SG);2004;83032.0;69733.0;3314.0;1811.0;8174.0
908;Totaal;Zwolle (SG);2005;83855.0;70684.0;3444.0;1623.0;8104.0
909;Totaal;Zwolle (SG);2006;84554.0;70771.0;3613.0;1588.0;8582.0
910;Totaal;Zwolle (SG);2007;84621.0;71858.0;3350.0;1216.0;8197.0
911;Totaal;Zwolle (SG);2008;85260.0;72725.0;3100.0;1500.0;7935.0
912;Totaal;Zwolle (SG);2009;86791.0;73982.0;3052.0;1471.0;8286.0
913;Totaal;Zwolle (SG);2010;86978.0;74042.0;3201.0;1434.0;8301.0
914;Totaal;Zwolle (SG);2011;87514.0;74504.0;3230.0;1420.0;8360.0
915;Totaal;Enschede (SG);1997;;;;;
916;Totaal;Enschede (SG);1998;;;;;
917;Totaal;Enschede (SG);1999;;;;;
918;Totaal;Enschede (SG);2000;150592.0;127308.0;9675.0;1990.0;11619.0
919;Totaal;Enschede (SG);2001;149771.0;126715.0;9603.0;1797.0;11656.0
920;Totaal;Enschede (SG);2002;151360.0;127962.0;9637.0;1758.0;12003.0
921;Totaal;Enschede (SG);2003;152050.0;128473.0;9671.0;1639.0;12267.0
922;Totaal;Enschede (SG);2004;153356.0;129411.0;9747.0;1614.0;12584.0
923;Totaal;Enschede (SG);2005;154259.0;130533.0;9389.0;1521.0;12816.0
924;Totaal;Enschede (SG);2006;155490.0;131729.0;9345.0;1428.0;12988.0
925;Totaal;Enschede (SG);2007;156231.0;132831.0;9201.0;1405.0;12794.0
926;Totaal;Enschede (SG);2008;158016.0;134273.0;9415.0;1235.0;13093.0
927;Totaal;Enschede (SG);2009;159284.0;135151.0;9450.0;1193.0;13490.0
928;Totaal;Enschede (SG);2010;159629.0;135768.0;9163.0;1195.0;13503.0
929;Totaal;Enschede (SG);2011;159763.0;135692.0;9188.0;1137.0;13746.0
930;Totaal;Apeldoorn (SG);1997;;;;;
931;Totaal;Apeldoorn (SG);1998;;;;;
932;Totaal;Apeldoorn (SG);1999;;;;;
933;Totaal;Apeldoorn (SG);2000;101036.0;81817.0;1191.0;2404.0;15624.0
934;Totaal;Apeldoorn (SG);2001;102847.0;83596.0;1450.0;1768.0;16033.0
935;Totaal;Apeldoorn (SG);2002;103993.0;84407.0;1464.0;1552.0;16570.0
936;Totaal;Apeldoorn (SG);2003;105060.0;85297.0;1480.0;1545.0;16738.0
937;Totaal;Apeldoorn (SG);2004;104850.0;85854.0;2118.0;1421.0;15457.0
938;Totaal;Apeldoorn (SG);2005;104471.0;86303.0;2497.0;1309.0;14362.0
939;Totaal;Apeldoorn (SG);2006;105034.0;86718.0;5315.0;1276.0;11725.0
940;Totaal;Apeldoorn (SG);2007;104971.0;87605.0;5049.0;1231.0;11086.0
941;Totaal;Apeldoorn (SG);2008;106288.0;88707.0;5110.0;1231.0;11240.0
942;Totaal;Apeldoorn (SG);2009;107879.0;89859.0;5231.0;1205.0;11584.0
943;Totaal;Apeldoorn (SG);2010;108972.0;90294.0;5344.0;1175.0;12159.0
944;Totaal;Apeldoorn (SG);2011;110062.0;91262.0;5431.0;1073.0;12296.0
945;Totaal;Arnhem (SG);1997;;;;;
946;Totaal;Arnhem (SG);1998;;;;;
947;Totaal;Arnhem (SG);1999;;;;;
948;Totaal;Arnhem (SG);2000;154537.0;136293.0;5136.0;1779.0;11329.0
949;Totaal;Arnhem (SG);2001;164684.0;145026.0;5231.0;1812.0;12615.0
950;Totaal;Arnhem (SG);2002;166432.0;145891.0;5833.0;1792.0;12916.0
951;Totaal;Arnhem (SG);2003;167198.0;146499.0;6166.0;1649.0;12884.0
952;Totaal;Arnhem (SG);2004;168869.0;147850.0;6158.0;1591.0;13270.0
953;Totaal;Arnhem (SG);2005;168338.0;147404.0;5930.0;1462.0;13542.0
954;Totaal;Arnhem (SG);2006;170197.0;149089.0;5970.0;1336.0;13802.0
955;Totaal;Arnhem (SG);2007;171804.0;151348.0;6036.0;1136.0;13284.0
956;Totaal;Arnhem (SG);2008;174009.0;153239.0;6511.0;1037.0;13222.0
957;Totaal;Arnhem (SG);2009;176328.0;154645.0;6528.0;968.0;14187.0
958;Totaal;Arnhem (SG);2010;177429.0;155619.0;6639.0;987.0;14184.0
959;Totaal;Arnhem (SG);2011;178299.0;156362.0;6815.0;947.0;14175.0
960;Totaal;Nijmegen (SG);1997;;;;;
961;Totaal;Nijmegen (SG);1998;;;;;
962;Totaal;Nijmegen (SG);1999;;;;;
963;Totaal;Nijmegen (SG);2000;125499.0;108902.0;6521.0;1805.0;8271.0
964;Totaal;Nijmegen (SG);2001;127642.0;110296.0;6683.0;1435.0;9228.0
965;Totaal;Nijmegen (SG);2002;128893.0;111237.0;6770.0;1429.0;9457.0
966;Totaal;Nijmegen (SG);2003;129841.0;111831.0;6970.0;1402.0;9638.0
967;Totaal;Nijmegen (SG);2004;130408.0;112337.0;6980.0;1376.0;9715.0
968;Totaal;Nijmegen (SG);2005;132074.0;114035.0;6993.0;1253.0;9793.0
969;Totaal;Nijmegen (SG);2006;133270.0;115471.0;6980.0;1228.0;9591.0
970;Totaal;Nijmegen (SG);2007;134673.0;117090.0;6877.0;1157.0;9549.0
971;Totaal;Nijmegen (SG);2008;136265.0;118901.0;6870.0;908.0;9586.0
972;Totaal;Nijmegen (SG);2009;137607.0;120060.0;6829.0;756.0;9962.0
973;Totaal;Nijmegen (SG);2010;138971.0;121012.0;6838.0;962.0;10159.0
974;Totaal;Nijmegen (SG);2011;139513.0;121353.0;6812.0;898.0;10450.0
975;Totaal;Amersfoort (SG);1997;;;;;
976;Totaal;Amersfoort (SG);1998;;;;;
977;Totaal;Amersfoort (SG);1999;;;;;
978;Totaal;Amersfoort (SG);2000;120260.0;100988.0;6777.0;1629.0;10866.0
979;Totaal;Amersfoort (SG);2001;121582.0;102358.0;6973.0;1427.0;10824.0
980;Totaal;Amersfoort (SG);2002;122932.0;103375.0;6833.0;1304.0;11420.0
981;Totaal;Amersfoort (SG);2003;123033.0;104905.0;6871.0;1220.0;10037.0
982;Totaal;Amersfoort (SG);2004;124892.0;106467.0;6849.0;1224.0;10352.0
983;Totaal;Amersfoort (SG);2005;126723.0;108420.0;7052.0;941.0;10310.0
984;Totaal;Amersfoort (SG);2006;127997.0;109444.0;7567.0;902.0;10084.0
985;Totaal;Amersfoort (SG);2007;128769.0;111286.0;6427.0;729.0;10327.0
986;Totaal;Amersfoort (SG);2008;130557.0;112736.0;6414.0;712.0;10695.0
987;Totaal;Amersfoort (SG);2009;132496.0;114505.0;6422.0;683.0;10886.0
988;Totaal;Amersfoort (SG);2010;134175.0;116021.0;6410.0;767.0;10977.0
989;Totaal;Amersfoort (SG);2011;135444.0;117219.0;6446.0;747.0;11032.0
990;Totaal;Utrecht (SG);1997;;;;;
991;Totaal;Utrecht (SG);1998;;;;;
992;Totaal;Utrecht (SG);1999;;;;;
993;Totaal;Utrecht (SG);2000;253209.0;222939.0;8390.0;1798.0;20082.0
994;Totaal;Utrecht (SG);2001;258034.0;228995.0;7684.0;1702.0;19653.0
995;Totaal;Utrecht (SG);2002;262336.0;232611.0;7730.0;1656.0;20339.0
996;Totaal;Utrecht (SG);2003;265306.0;235242.0;7635.0;1593.0;20836.0
997;Totaal;Utrecht (SG);2004;267203.0;236835.0;7680.0;1556.0;21132.0
998;Totaal;Utrecht (SG);2005;269847.0;239413.0;7788.0;1309.0;21337.0
999;Totaal;Utrecht (SG);2006;273644.0;242123.0;8644.0;1255.0;21622.0
1000;Totaal;Utrecht (SG);2007;280111.0;248603.0;8513.0;1147.0;21848.0
1001;Totaal;Utrecht (SG);2008;285546.0;253135.0;8815.0;1135.0;22461.0
1002;Totaal;Utrecht (SG);2009;288091.0;255606.0;8834.0;1035.0;22616.0
1003;Totaal;Utrecht (SG);2010;293919.0;260258.0;8890.0;1040.0;23731.0
1004;Totaal;Utrecht (SG);2011;308685.0;272473.0;10178.0;1183.0;24851.0
1005;Totaal;Amsterdam (SG);1997;;;;;
1006;Totaal;Amsterdam (SG);1998;;;;;
1007;Totaal;Amsterdam (SG);1999;;;;;
1008;Totaal;Amsterdam (SG);2000;732280.0;644297.0;24614.0;3489.0;59880.0
1009;Totaal;Amsterdam (SG);2001;742706.0;655078.0;25089.0;2729.0;59810.0
1010;Totaal;Amsterdam (SG);2002;751382.0;661940.0;25006.0;2697.0;61739.0
1011;Totaal;Amsterdam (SG);2003;759023.0;668936.0;25028.0;2594.0;62465.0
1012;Totaal;Amsterdam (SG);2004;765094.0;674271.0;24991.0;2380.0;63452.0
1013;Totaal;Amsterdam (SG);2005;775817.0;684696.0;25698.0;2127.0;63296.0
1014;Totaal;Amsterdam (SG);2006;782469.0;690671.0;26063.0;2186.0;63549.0
1015;Totaal;Amsterdam (SG);2007;785735.0;694600.0;25844.0;1616.0;63675.0
1016;Totaal;Amsterdam (SG);2008;793998.0;702008.0;25672.0;1760.0;64558.0
1017;Totaal;Amsterdam (SG);2009;799624.0;709422.0;25764.0;1582.0;62856.0
1018;Totaal;Amsterdam (SG);2010;804857.0;714853.0;26055.0;1658.0;62291.0
1019;Totaal;Amsterdam (SG);2011;810915.0;716598.0;25493.0;1500.0;67324.0
1020;Totaal;Haarlem (SG);1997;;;;;
1021;Totaal;Haarlem (SG);1998;;;;;
1022;Totaal;Haarlem (SG);1999;;;;;
1023;Totaal;Haarlem (SG);2000;202779.0;167258.0;16831.0;2339.0;16351.0
1024;Totaal;Haarlem (SG);2001;204226.0;170283.0;15531.0;1732.0;16680.0
1025;Totaal;Haarlem (SG);2002;210554.0;175008.0;15672.0;1777.0;18097.0
1026;Totaal;Haarlem (SG);2003;211018.0;176297.0;15660.0;1725.0;17336.0
1027;Totaal;Haarlem (SG);2004;210625.0;176039.0;15909.0;1497.0;17180.0
1028;Totaal;Haarlem (SG);2005;213757.0;178745.0;16278.0;1356.0;17378.0
1029;Totaal;Haarlem (SG);2006;215452.0;180122.0;16477.0;1350.0;17503.0
1030;Totaal;Haarlem (SG);2007;216897.0;181969.0;16079.0;1026.0;17823.0
1031;Totaal;Haarlem (SG);2008;218577.0;183134.0;16213.0;1157.0;18073.0
1032;Totaal;Haarlem (SG);2009;220302.0;184230.0;16500.0;1122.0;18450.0
1033;Totaal;Haarlem (SG);2010;220328.0;184828.0;16278.0;1134.0;18088.0
1034;Totaal;Haarlem (SG);2011;221756.0;186172.0;16407.0;1028.0;18149.0
1035;Totaal;Leiden (SG);1997;;;;;
1036;Totaal;Leiden (SG);1998;;;;;
1037;Totaal;Leiden (SG);1999;;;;;
1038;Totaal;Leiden (SG);2000;156460.0;130039.0;12173.0;1625.0;12623.0
1039;Totaal;Leiden (SG);2001;157685.0;132180.0;12195.0;1292.0;12018.0
1040;Totaal;Leiden (SG);2002;158744.0;132751.0;12475.0;1293.0;12225.0
1041;Totaal;Leiden (SG);2003;159881.0;133261.0;12737.0;1292.0;12591.0
1042;Totaal;Leiden (SG);2004;161228.0;134516.0;12496.0;1337.0;12879.0
1043;Totaal;Leiden (SG);2005;162234.0;135511.0;12770.0;1037.0;12916.0
1044;Totaal;Leiden (SG);2006;163742.0;136977.0;12807.0;943.0;13015.0
1045;Totaal;Leiden (SG);2007;164849.0;138370.0;12961.0;830.0;12688.0
1046;Totaal;Leiden (SG);2008;165708.0;139414.0;12850.0;734.0;12710.0
1047;Totaal;Leiden (SG);2009;167702.0;142808.0;10764.0;843.0;13287.0
1048;Totaal;Leiden (SG);2010;169133.0;141716.0;13057.0;749.0;13611.0
1049;Totaal;Leiden (SG);2011;170606.0;144943.0;11056.0;763.0;13844.0
1050;Totaal;'s-Gravenhage (SG);1997;;;;;
1051;Totaal;'s-Gravenhage (SG);1998;;;;;
1052;Totaal;'s-Gravenhage (SG);1999;;;;;
1053;Totaal;'s-Gravenhage (SG);2000;448027.0;396741.0;16569.0;1395.0;33322.0
1054;Totaal;'s-Gravenhage (SG);2001;452049.0;400787.0;15408.0;1772.0;34082.0
1055;Totaal;'s-Gravenhage (SG);2002;456507.0;404912.0;15558.0;1797.0;34240.0
1056;Totaal;'s-Gravenhage (SG);2003;461242.0;409515.0;15899.0;1773.0;34055.0
1057;Totaal;'s-Gravenhage (SG);2004;504735.0;446882.0;17721.0;2025.0;38107.0
1058;Totaal;'s-Gravenhage (SG);2005;509535.0;450733.0;17792.0;1903.0;39107.0
1059;Totaal;'s-Gravenhage (SG);2006;514435.0;455544.0;18481.0;1765.0;38645.0
1060;Totaal;'s-Gravenhage (SG);2007;518154.0;458754.0;19961.0;1522.0;37917.0
1061;Totaal;'s-Gravenhage (SG);2008;523403.0;463456.0;20031.0;1463.0;38453.0
1062;Totaal;'s-Gravenhage (SG);2009;529077.0;467774.0;20834.0;1393.0;39076.0
1063;Totaal;'s-Gravenhage (SG);2010;532765.0;471113.0;20965.0;1145.0;39542.0
1064;Totaal;'s-Gravenhage (SG);2011;537956.0;474501.0;22161.0;1393.0;39901.0
1065;Totaal;Rotterdam (SG);1997;;;;;
1066;Totaal;Rotterdam (SG);1998;;;;;
1067;Totaal;Rotterdam (SG);1999;;;;;
1068;Totaal;Rotterdam (SG);2000;612974.0;532345.0;23802.0;2064.0;54763.0
1069;Totaal;Rotterdam (SG);2001;617251.0;536909.0;21579.0;1920.0;56843.0
1070;Totaal;Rotterdam (SG);2002;621341.0;542879.0;21575.0;1845.0;55042.0
1071;Totaal;Rotterdam (SG);2003;622302.0;545430.0;20677.0;1830.0;54365.0
1072;Totaal;Rotterdam (SG);2004;620376.0;544852.0;21056.0;1730.0;52738.0
1073;Totaal;Rotterdam (SG);2005;612191.0;544524.0;19100.0;1556.0;47011.0
1074;Totaal;Rotterdam (SG);2006;615781.0;548102.0;18855.0;1454.0;47370.0
1075;Totaal;Rotterdam (SG);2007;619693.0;552095.0;19604.0;1130.0;46864.0
1076;Totaal;Rotterdam (SG);2008;622726.0;554793.0;19771.0;1052.0;47110.0
1077;Totaal;Rotterdam (SG);2009;624639.0;557585.0;19581.0;987.0;46486.0
1078;Totaal;Rotterdam (SG);2010;613200.0;546662.0;19211.0;1087.0;46240.0
1079;Totaal;Rotterdam (SG);2011;615932.0;550491.0;19118.0;1124.0;45199.0
1080;Totaal;Dordrecht (SG);1997;;;;;
1081;Totaal;Dordrecht (SG);1998;;;;;
1082;Totaal;Dordrecht (SG);1999;;;;;
1083;Totaal;Dordrecht (SG);2000;135216.0;116278.0;7262.0;878.0;10798.0
1084;Totaal;Dordrecht (SG);2001;136455.0;117411.0;7539.0;836.0;10669.0
1085;Totaal;Dordrecht (SG);2002;137347.0;118239.0;7535.0;818.0;10755.0
1086;Totaal;Dordrecht (SG);2003;139938.0;120449.0;7544.0;797.0;11148.0
1087;Totaal;Dordrecht (SG);2004;141059.0;121496.0;7531.0;834.0;11198.0
1088;Totaal;Dordrecht (SG);2005;141880.0;122566.0;7498.0;640.0;11176.0
1089;Totaal;Dordrecht (SG);2006;142296.0;122931.0;7486.0;583.0;11296.0
1090;Totaal;Dordrecht (SG);2007;139681.0;121080.0;7205.0;472.0;10924.0
1091;Totaal;Dordrecht (SG);2008;140762.0;121830.0;7384.0;820.0;10728.0
1092;Totaal;Dordrecht (SG);2009;141798.0;122921.0;7428.0;392.0;11057.0
1093;Totaal;Dordrecht (SG);2010;142511.0;123220.0;7422.0;871.0;10998.0
1094;Totaal;Dordrecht (SG);2011;143580.0;124420.0;7412.0;422.0;11326.0
1095;Totaal;Breda (SG);1997;;;;;
1096;Totaal;Breda (SG);1998;;;;;
1097;Totaal;Breda (SG);1999;;;;;
1098;Totaal;Breda (SG);2000;146487.0;120132.0;9210.0;3767.0;13378.0
1099;Totaal;Breda (SG);2001;148692.0;123759.0;10420.0;3081.0;11432.0
1100;Totaal;Breda (SG);2002;150496.0;124336.0;10662.0;3150.0;12348.0
1101;Totaal;Breda (SG);2003;151174.0;124925.0;10749.0;3128.0;12372.0
1102;Totaal;Breda (SG);2004;153171.0;125920.0;11413.0;3102.0;12736.0
1103;Totaal;Breda (SG);2005;154750.0;128147.0;11481.0;2469.0;12653.0
1104;Totaal;Breda (SG);2006;156227.0;129555.0;11308.0;2463.0;12901.0
1105;Totaal;Breda (SG);2007;157725.0;131758.0;11181.0;1825.0;12961.0
1106;Totaal;Breda (SG);2008;159656.0;133028.0;11807.0;1455.0;13366.0
1107;Totaal;Breda (SG);2009;161652.0;134395.0;11260.0;1712.0;14285.0
1108;Totaal;Breda (SG);2010;162600.0;135702.0;11229.0;1351.0;14318.0
1109;Totaal;Breda (SG);2011;164139.0;136761.0;11270.0;1387.0;14721.0
1110;Totaal;Tilburg (SG);1997;;;;;
1111;Totaal;Tilburg (SG);1998;;;;;
1112;Totaal;Tilburg (SG);1999;;;;;
1113;Totaal;Tilburg (SG);2000;132333.0;120225.0;936.0;2582.0;8590.0
