ID;Bussen;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseBussenInGebruik_10
270;Touringcar;3 tot 5 jaar;2012;33.0;28.6;4.4;46.3;28.6;17.7;61171.0;37771.0;23400.0;757.0
271;Touringcar;3 tot 5 jaar;2013;27.2;23.3;3.8;38.2;23.3;14.8;62769.0;38387.0;24382.0;608.0
272;Touringcar;3 tot 5 jaar;2014;21.4;18.5;2.9;28.9;18.5;10.4;63606.0;40646.0;22959.0;455.0
273;Touringcar;3 tot 5 jaar;2015;21.6;18.9;2.8;28.8;18.9;9.9;68347.0;44786.0;23561.0;421.0
274;Touringcar;3 tot 5 jaar;2016;23.0;;;30.0;;;69786.0;;;430.0
275;Touringcar;3 tot 5 jaar;2017;23.8;;;30.1;;;71806.0;;;419.0
276;Touringcar;3 tot 5 jaar;2018;28.8;;;36.1;;;79925.0;;;452.0
277;Touringcar;3 tot 5 jaar;2019;32.1;;;41.8;;;76004.0;;;550.0
278;Touringcar;3 tot 5 jaar;2020;13.0;;;16.5;;;27736.0;;;595.0
279;Touringcar;5 tot 9 jaar;1990;;;;;;;;;;
280;Touringcar;5 tot 9 jaar;1991;;;;;;;;;;
281;Touringcar;5 tot 9 jaar;1992;;;;;;;;;;
282;Touringcar;5 tot 9 jaar;1993;;;;;;;;;;
283;Touringcar;5 tot 9 jaar;1994;;;;;;;;;;
284;Touringcar;5 tot 9 jaar;1995;;;;;;;;;;
285;Touringcar;5 tot 9 jaar;1996;;;;;;;;;;
286;Touringcar;5 tot 9 jaar;1997;;;;;;;;;;
287;Touringcar;5 tot 9 jaar;1998;;;;;;;;;;
288;Touringcar;5 tot 9 jaar;1999;;;;;;;;;;
289;Touringcar;5 tot 9 jaar;2000;;;;;;;;;;
290;Touringcar;5 tot 9 jaar;2001;47.5;40.5;6.9;68.2;40.5;27.7;54126.0;32167.0;21958.0;1260.0
291;Touringcar;5 tot 9 jaar;2002;42.1;35.5;6.6;62.3;35.5;26.9;53571.0;30463.0;23107.0;1164.0
292;Touringcar;5 tot 9 jaar;2003;38.4;33.0;5.5;58.4;33.0;25.4;50498.0;28517.0;21982.0;1156.0
293;Touringcar;5 tot 9 jaar;2004;40.3;34.5;5.9;60.8;34.5;26.4;52353.0;29646.0;22707.0;1162.0
294;Touringcar;5 tot 9 jaar;2005;44.2;37.7;6.5;66.4;37.7;28.7;53694.0;30509.0;23185.0;1237.0
295;Touringcar;5 tot 9 jaar;2006;47.6;40.1;7.5;70.8;40.1;30.7;55191.0;31275.0;23916.0;1283.0
296;Touringcar;5 tot 9 jaar;2007;51.4;43.8;7.5;76.9;43.8;33.1;57519.0;32781.0;24738.0;1338.0
297;Touringcar;5 tot 9 jaar;2008;48.8;42.1;6.7;74.0;42.1;32.0;56079.0;31874.0;24204.0;1320.0
298;Touringcar;5 tot 9 jaar;2009;45.8;39.9;5.9;68.9;39.9;29.0;53395.0;30905.0;22490.0;1290.0
299;Touringcar;5 tot 9 jaar;2010;40.3;35.3;5.0;59.6;35.3;24.3;48660.0;28837.0;19822.0;1224.0
300;Touringcar;5 tot 9 jaar;2011;37.4;32.1;5.3;54.2;32.1;22.1;47826.0;28356.0;19470.0;1133.0
301;Touringcar;5 tot 9 jaar;2012;40.2;34.8;5.4;56.4;34.8;21.6;50110.0;30941.0;19169.0;1126.0
302;Touringcar;5 tot 9 jaar;2013;41.0;35.2;5.8;57.6;35.2;22.4;49911.0;30523.0;19388.0;1154.0
303;Touringcar;5 tot 9 jaar;2014;44.1;38.0;6.0;59.5;38.0;21.5;52487.0;33541.0;18946.0;1134.0
304;Touringcar;5 tot 9 jaar;2015;44.8;39.0;5.8;59.5;39.0;20.5;52817.0;34610.0;18207.0;1127.0
305;Touringcar;5 tot 9 jaar;2016;42.6;;;55.6;;;52771.0;;;1053.0
306;Touringcar;5 tot 9 jaar;2017;38.8;;;49.0;;;50604.0;;;968.0
307;Touringcar;5 tot 9 jaar;2018;36.4;;;45.6;;;53254.0;;;856.0
308;Touringcar;5 tot 9 jaar;2019;31.4;;;40.9;;;53382.0;;;766.0
309;Touringcar;5 tot 9 jaar;2020;14.2;;;18.1;;;23788.0;;;761.0
310;Touringcar;9 tot 13 jaar;1990;;;;;;;;;;
311;Touringcar;9 tot 13 jaar;1991;;;;;;;;;;
312;Touringcar;9 tot 13 jaar;1992;;;;;;;;;;
313;Touringcar;9 tot 13 jaar;1993;;;;;;;;;;
314;Touringcar;9 tot 13 jaar;1994;;;;;;;;;;
315;Touringcar;9 tot 13 jaar;1995;;;;;;;;;;
316;Touringcar;9 tot 13 jaar;1996;;;;;;;;;;
317;Touringcar;9 tot 13 jaar;1997;;;;;;;;;;
318;Touringcar;9 tot 13 jaar;1998;;;;;;;;;;
319;Touringcar;9 tot 13 jaar;1999;;;;;;;;;;
320;Touringcar;9 tot 13 jaar;2000;;;;;;;;;;
321;Touringcar;9 tot 13 jaar;2001;46.0;39.3;6.7;66.1;39.3;26.8;53524.0;31810.0;21714.0;1234.0
322;Touringcar;9 tot 13 jaar;2002;35.1;29.6;5.5;52.1;29.6;22.5;42860.0;24373.0;18487.0;1215.0
323;Touringcar;9 tot 13 jaar;2003;28.3;24.2;4.0;42.9;24.2;18.7;39530.0;22323.0;17208.0;1085.0
324;Touringcar;9 tot 13 jaar;2004;23.9;20.5;3.5;36.1;20.5;15.7;37192.0;21061.0;16131.0;971.0
325;Touringcar;9 tot 13 jaar;2005;25.9;22.1;3.8;38.9;22.1;16.8;38972.0;22144.0;16828.0;998.0
326;Touringcar;9 tot 13 jaar;2006;23.6;19.9;3.7;35.1;19.9;15.2;36205.0;20517.0;15689.0;971.0
327;Touringcar;9 tot 13 jaar;2007;23.1;19.7;3.4;34.6;19.7;14.9;37113.0;21152.0;15962.0;933.0
328;Touringcar;9 tot 13 jaar;2008;23.5;20.3;3.2;35.7;20.3;15.4;37951.0;21571.0;16380.0;941.0
329;Touringcar;9 tot 13 jaar;2009;25.2;21.9;3.3;37.9;21.9;16.0;36262.0;20989.0;15274.0;1045.0
330;Touringcar;9 tot 13 jaar;2010;24.3;21.3;3.0;35.9;21.3;14.6;32442.0;19226.0;13216.0;1106.0
331;Touringcar;9 tot 13 jaar;2011;24.4;20.9;3.4;35.3;20.9;14.4;32713.0;19396.0;13318.0;1079.0
332;Touringcar;9 tot 13 jaar;2012;24.4;21.2;3.3;34.3;21.2;13.1;33965.0;20972.0;12993.0;1009.0
333;Touringcar;9 tot 13 jaar;2013;21.2;18.2;3.0;29.8;18.2;11.6;32767.0;20039.0;12728.0;910.0
334;Touringcar;9 tot 13 jaar;2014;21.9;18.9;3.0;29.6;18.9;10.7;35365.0;22599.0;12766.0;838.0
335;Touringcar;9 tot 13 jaar;2015;20.8;18.2;2.7;27.7;18.2;9.6;33883.0;22203.0;11680.0;818.0
336;Touringcar;9 tot 13 jaar;2016;20.3;;;26.5;;;35845.0;;;739.0
337;Touringcar;9 tot 13 jaar;2017;23.1;;;29.2;;;36971.0;;;790.0
338;Touringcar;9 tot 13 jaar;2018;26.0;;;32.5;;;36855.0;;;883.0
339;Touringcar;9 tot 13 jaar;2019;26.4;;;34.4;;;37776.0;;;910.0
340;Touringcar;9 tot 13 jaar;2020;10.0;;;12.7;;;14773.0;;;857.0
341;Touringcar;13 jaar of ouder;1990;;;;;;;;;;
342;Touringcar;13 jaar of ouder;1991;;;;;;;;;;
343;Touringcar;13 jaar of ouder;1992;;;;;;;;;;
344;Touringcar;13 jaar of ouder;1993;;;;;;;;;;
345;Touringcar;13 jaar of ouder;1994;;;;;;;;;;
346;Touringcar;13 jaar of ouder;1995;;;;;;;;;;
347;Touringcar;13 jaar of ouder;1996;;;;;;;;;;
348;Touringcar;13 jaar of ouder;1997;;;;;;;;;;
349;Touringcar;13 jaar of ouder;1998;;;;;;;;;;
350;Touringcar;13 jaar of ouder;1999;;;;;;;;;;
351;Touringcar;13 jaar of ouder;2000;;;;;;;;;;
352;Touringcar;13 jaar of ouder;2001;29.1;24.8;4.2;41.8;24.8;17.0;22971.0;13652.0;9319.0;1820.0
353;Touringcar;13 jaar of ouder;2002;27.6;23.3;4.3;41.0;23.3;17.7;21829.0;12413.0;9416.0;1877.0
354;Touringcar;13 jaar of ouder;2003;28.4;24.3;4.1;43.1;24.3;18.8;21659.0;12231.0;9428.0;1989.0
355;Touringcar;13 jaar of ouder;2004;31.4;26.9;4.6;47.5;26.9;20.6;21252.0;12034.0;9217.0;2234.0
356;Touringcar;13 jaar of ouder;2005;27.9;23.8;4.1;41.9;23.8;18.1;19472.0;11064.0;8408.0;2150.0
357;Touringcar;13 jaar of ouder;2006;25.1;21.1;3.9;37.3;21.1;16.2;17478.0;9904.0;7574.0;2133.0
358;Touringcar;13 jaar of ouder;2007;25.3;21.6;3.7;38.0;21.6;16.3;17587.0;10023.0;7564.0;2158.0
359;Touringcar;13 jaar of ouder;2008;26.5;22.9;3.6;40.2;22.9;17.4;18931.0;10760.0;8171.0;2124.0
360;Touringcar;13 jaar of ouder;2009;20.6;17.9;2.7;30.9;17.9;13.0;16048.0;9289.0;6760.0;1928.0
361;Touringcar;13 jaar of ouder;2010;18.5;16.2;2.3;27.3;16.2;11.1;14971.0;8872.0;6099.0;1826.0
362;Touringcar;13 jaar of ouder;2011;18.0;15.5;2.5;26.1;15.5;10.6;14086.0;8352.0;5735.0;1851.0
363;Touringcar;13 jaar of ouder;2012;18.1;15.7;2.4;25.5;15.7;9.7;14018.0;8656.0;5362.0;1816.0
364;Touringcar;13 jaar of ouder;2013;17.7;15.2;2.5;24.9;15.2;9.7;14503.0;8870.0;5634.0;1718.0
365;Touringcar;13 jaar of ouder;2014;17.2;14.8;2.4;23.2;14.8;8.4;14216.0;9084.0;5131.0;1632.0
366;Touringcar;13 jaar of ouder;2015;18.3;16.0;2.4;24.4;16.0;8.4;14093.0;9235.0;4858.0;1728.0
367;Touringcar;13 jaar of ouder;2016;18.6;;;24.3;;;13885.0;;;1747.0
368;Touringcar;13 jaar of ouder;2017;19.6;;;24.7;;;14183.0;;;1745.0
369;Touringcar;13 jaar of ouder;2018;18.6;;;23.4;;;13338.0;;;1752.0
370;Touringcar;13 jaar of ouder;2019;15.6;;;20.3;;;12175.0;;;1664.0
371;Touringcar;13 jaar of ouder;2020;6.5;;;8.2;;;5088.0;;;1614.0
372;Lijndienstbus;Totaal;1990;471.0;468.0;3.0;472.0;468.0;4.0;;;;
373;Lijndienstbus;Totaal;1991;487.0;484.0;3.0;488.0;484.0;4.0;;;;
374;Lijndienstbus;Totaal;1992;485.0;481.0;3.0;486.0;481.0;4.0;;;;
375;Lijndienstbus;Totaal;1993;500.0;496.0;3.0;501.0;496.0;4.0;;;;
376;Lijndienstbus;Totaal;1994;505.0;501.0;3.0;506.0;501.0;4.0;;;;
377;Lijndienstbus;Totaal;1995;493.0;489.0;3.0;494.0;489.0;4.0;;;;
378;Lijndienstbus;Totaal;1996;497.0;493.0;3.0;498.0;493.0;4.0;;;;
379;Lijndienstbus;Totaal;1997;487.0;484.0;3.0;488.0;484.0;4.0;;;;
380;Lijndienstbus;Totaal;1998;468.0;465.0;3.0;469.0;465.0;4.0;;;;
381;Lijndienstbus;Totaal;1999;458.0;455.0;3.0;459.0;455.0;4.0;;;;
382;Lijndienstbus;Totaal;2000;447.0;444.0;3.0;448.0;444.0;4.0;;;;
383;Lijndienstbus;Totaal;2001;427.7;424.3;3.4;428.8;424.3;4.5;65711.0;65023.0;688.0;6526.0
384;Lijndienstbus;Totaal;2002;450.7;447.3;3.4;451.8;447.3;4.5;71059.0;70352.0;707.0;6358.0
385;Lijndienstbus;Totaal;2003;442.8;439.4;3.4;443.9;439.4;4.5;67466.0;66784.0;683.0;6580.0
386;Lijndienstbus;Totaal;2004;428.0;424.6;3.4;429.1;424.6;4.5;64852.0;64173.0;679.0;6617.0
387;Lijndienstbus;Totaal;2005;429.3;426.0;3.4;430.4;426.0;4.5;63478.0;62815.0;662.0;6781.0
388;Lijndienstbus;Totaal;2006;427.3;423.9;3.4;428.4;423.9;4.5;67145.0;66440.0;704.0;6380.0
389;Lijndienstbus;Totaal;2007;449.2;445.8;3.4;450.3;445.8;4.5;68002.0;67323.0;678.0;6622.0
390;Lijndienstbus;Totaal;2008;463.6;460.3;3.4;464.8;460.3;4.5;68914.0;68246.0;668.0;6744.0
391;Lijndienstbus;Totaal;2009;493.4;490.0;3.4;494.5;490.0;4.5;70505.0;69862.0;642.0;7014.0
392;Lijndienstbus;Totaal;2010;511.4;508.1;3.3;512.8;508.1;4.7;74383.0;73703.0;681.0;6894.0
393;Lijndienstbus;Totaal;2011;513.5;510.6;2.9;515.8;510.6;5.2;75905.0;75145.0;760.0;6795.0
394;Lijndienstbus;Totaal;2012;492.4;489.2;3.2;493.7;489.2;4.5;72063.0;71409.0;655.0;6851.0
395;Lijndienstbus;Totaal;2013;502.8;499.8;3.1;503.4;499.8;3.6;72944.0;72420.0;524.0;6901.0
396;Lijndienstbus;Totaal;2014;484.7;481.6;3.1;485.1;481.6;3.5;73650.0;73114.0;536.0;6587.0
397;Lijndienstbus;Totaal;2015;479.5;476.3;3.1;479.6;476.3;3.3;77205.0;76680.0;524.0;6212.0
398;Lijndienstbus;Totaal;2016;464.1;;;464.6;;;75368.0;;;6164.0
399;Lijndienstbus;Totaal;2017;495.8;;;495.3;;;75417.0;;;6568.0
400;Lijndienstbus;Totaal;2018;499.5;;;499.1;;;76806.0;;;6498.0
401;Lijndienstbus;Totaal;2019;484.8;;;484.4;;;72704.0;;;6662.0
402;Lijndienstbus;Totaal;2020;447.2;;;446.3;;;68125.0;;;6551.0
403;Lijndienstbus;Jonger dan 3 jaar;1990;;;;;;;;;;
404;Lijndienstbus;Jonger dan 3 jaar;1991;;;;;;;;;;
405;Lijndienstbus;Jonger dan 3 jaar;1992;;;;;;;;;;
406;Lijndienstbus;Jonger dan 3 jaar;1993;;;;;;;;;;
407;Lijndienstbus;Jonger dan 3 jaar;1994;;;;;;;;;;
408;Lijndienstbus;Jonger dan 3 jaar;1995;;;;;;;;;;
409;Lijndienstbus;Jonger dan 3 jaar;1996;;;;;;;;;;
410;Lijndienstbus;Jonger dan 3 jaar;1997;;;;;;;;;;
411;Lijndienstbus;Jonger dan 3 jaar;1998;;;;;;;;;;
412;Lijndienstbus;Jonger dan 3 jaar;1999;;;;;;;;;;
413;Lijndienstbus;Jonger dan 3 jaar;2000;;;;;;;;;;
414;Lijndienstbus;Jonger dan 3 jaar;2001;101.7;100.9;0.8;101.9;100.9;1.1;72341.0;71583.0;758.0;1409.0
415;Lijndienstbus;Jonger dan 3 jaar;2002;94.0;93.3;0.7;94.2;93.3;0.9;68500.0;67819.0;681.0;1376.0
416;Lijndienstbus;Jonger dan 3 jaar;2003;80.0;79.4;0.6;80.2;79.4;0.8;61018.0;60400.0;617.0;1315.0
417;Lijndienstbus;Jonger dan 3 jaar;2004;98.6;97.8;0.8;98.8;97.8;1.0;64520.0;63845.0;675.0;1532.0
418;Lijndienstbus;Jonger dan 3 jaar;2005;137.6;136.5;1.1;137.9;136.5;1.4;66763.0;66066.0;697.0;2066.0
419;Lijndienstbus;Jonger dan 3 jaar;2006;160.7;159.5;1.3;161.1;159.5;1.7;79856.0;79018.0;837.0;2018.0
420;Lijndienstbus;Jonger dan 3 jaar;2007;159.9;158.7;1.2;160.3;158.7;1.6;71082.0;70373.0;709.0;2255.0
421;Lijndienstbus;Jonger dan 3 jaar;2008;138.3;137.3;1.0;138.7;137.3;1.3;62831.0;62222.0;609.0;2207.0
422;Lijndienstbus;Jonger dan 3 jaar;2009;161.3;160.2;1.1;161.7;160.2;1.5;64833.0;64243.0;591.0;2494.0
423;Lijndienstbus;Jonger dan 3 jaar;2010;148.6;147.6;0.9;149.0;147.6;1.4;75747.0;75054.0;693.0;1967.0
424;Lijndienstbus;Jonger dan 3 jaar;2011;115.8;115.2;0.6;116.3;115.2;1.2;73825.0;73086.0;739.0;1576.0
425;Lijndienstbus;Jonger dan 3 jaar;2012;78.0;77.5;0.5;78.2;77.5;0.7;57819.0;57294.0;525.0;1352.0
426;Lijndienstbus;Jonger dan 3 jaar;2013;99.2;98.6;0.6;99.3;98.6;0.7;77389.0;76834.0;556.0;1283.0
427;Lijndienstbus;Jonger dan 3 jaar;2014;101.2;100.6;0.6;101.3;100.6;0.7;72379.0;71852.0;527.0;1400.0
428;Lijndienstbus;Jonger dan 3 jaar;2015;83.3;82.8;0.5;83.4;82.8;0.6;87932.0;87335.0;597.0;948.0
429;Lijndienstbus;Jonger dan 3 jaar;2016;65.6;;;65.6;;;59251.0;;;1108.0
430;Lijndienstbus;Jonger dan 3 jaar;2017;80.3;;;80.2;;;63984.0;;;1253.0
431;Lijndienstbus;Jonger dan 3 jaar;2018;117.6;;;117.5;;;82871.0;;;1418.0
432;Lijndienstbus;Jonger dan 3 jaar;2019;98.6;;;98.5;;;65292.0;;;1508.0
433;Lijndienstbus;Jonger dan 3 jaar;2020;90.5;;;90.3;;;61743.0;;;1463.0
434;Lijndienstbus;3 tot 5 jaar;1990;;;;;;;;;;
435;Lijndienstbus;3 tot 5 jaar;1991;;;;;;;;;;
436;Lijndienstbus;3 tot 5 jaar;1992;;;;;;;;;;
437;Lijndienstbus;3 tot 5 jaar;1993;;;;;;;;;;
438;Lijndienstbus;3 tot 5 jaar;1994;;;;;;;;;;
439;Lijndienstbus;3 tot 5 jaar;1995;;;;;;;;;;
440;Lijndienstbus;3 tot 5 jaar;1996;;;;;;;;;;
441;Lijndienstbus;3 tot 5 jaar;1997;;;;;;;;;;
442;Lijndienstbus;3 tot 5 jaar;1998;;;;;;;;;;
443;Lijndienstbus;3 tot 5 jaar;1999;;;;;;;;;;
444;Lijndienstbus;3 tot 5 jaar;2000;;;;;;;;;;
445;Lijndienstbus;3 tot 5 jaar;2001;31.2;30.9;0.2;31.2;30.9;0.3;70145.0;69410.0;735.0;445.0
446;Lijndienstbus;3 tot 5 jaar;2002;53.8;53.4;0.4;53.9;53.4;0.5;82411.0;81592.0;819.0;654.0
447;Lijndienstbus;3 tot 5 jaar;2003;86.2;85.6;0.7;86.5;85.6;0.9;88993.0;88093.0;901.0;972.0
448;Lijndienstbus;3 tot 5 jaar;2004;87.9;87.2;0.7;88.1;87.2;0.9;86039.0;85138.0;901.0;1025.0
449;Lijndienstbus;3 tot 5 jaar;2005;60.1;59.6;0.5;60.2;59.6;0.6;79995.0;79160.0;835.0;753.0
450;Lijndienstbus;3 tot 5 jaar;2006;75.0;74.4;0.6;75.2;74.4;0.8;83061.0;82190.0;871.0;905.0
451;Lijndienstbus;3 tot 5 jaar;2007;105.3;104.5;0.8;105.6;104.5;1.1;88948.0;88061.0;887.0;1187.0
452;Lijndienstbus;3 tot 5 jaar;2008;137.7;136.7;1.0;138.0;136.7;1.3;93430.0;92525.0;905.0;1477.0
453;Lijndienstbus;3 tot 5 jaar;2009;131.6;130.7;0.9;131.9;130.7;1.2;95742.0;94869.0;872.0;1378.0
454;Lijndienstbus;3 tot 5 jaar;2010;127.2;126.4;0.8;127.6;126.4;1.2;93249.0;92395.0;853.0;1368.0
455;Lijndienstbus;3 tot 5 jaar;2011;148.6;147.8;0.8;149.3;147.8;1.5;89437.0;88542.0;895.0;1669.0
456;Lijndienstbus;3 tot 5 jaar;2012;137.7;136.8;0.9;138.1;136.8;1.3;84911.0;84139.0;772.0;1626.0
457;Lijndienstbus;3 tot 5 jaar;2013;113.4;112.7;0.7;113.5;112.7;0.8;88820.0;88182.0;638.0;1278.0
458;Lijndienstbus;3 tot 5 jaar;2014;78.3;77.8;0.5;78.3;77.8;0.6;90779.0;90118.0;660.0;863.0
459;Lijndienstbus;3 tot 5 jaar;2015;87.3;86.8;0.6;87.4;86.8;0.6;93137.0;92505.0;633.0;938.0
460;Lijndienstbus;3 tot 5 jaar;2016;86.2;;;86.3;;;93003.0;;;928.0
461;Lijndienstbus;3 tot 5 jaar;2017;78.2;;;78.1;;;92662.0;;;843.0
462;Lijndienstbus;3 tot 5 jaar;2018;56.7;;;56.7;;;100120.0;;;566.0
463;Lijndienstbus;3 tot 5 jaar;2019;67.4;;;67.3;;;103078.0;;;653.0
464;Lijndienstbus;3 tot 5 jaar;2020;106.7;;;106.4;;;92876.0;;;1146.0
465;Lijndienstbus;5 tot 9 jaar;1990;;;;;;;;;;
466;Lijndienstbus;5 tot 9 jaar;1991;;;;;;;;;;
467;Lijndienstbus;5 tot 9 jaar;1992;;;;;;;;;;
468;Lijndienstbus;5 tot 9 jaar;1993;;;;;;;;;;
469;Lijndienstbus;5 tot 9 jaar;1994;;;;;;;;;;
470;Lijndienstbus;5 tot 9 jaar;1995;;;;;;;;;;
471;Lijndienstbus;5 tot 9 jaar;1996;;;;;;;;;;
472;Lijndienstbus;5 tot 9 jaar;1997;;;;;;;;;;
473;Lijndienstbus;5 tot 9 jaar;1998;;;;;;;;;;
474;Lijndienstbus;5 tot 9 jaar;1999;;;;;;;;;;
475;Lijndienstbus;5 tot 9 jaar;2000;;;;;;;;;;
476;Lijndienstbus;5 tot 9 jaar;2001;71.7;71.1;0.6;71.8;71.1;0.8;67492.0;66785.0;707.0;1064.0
477;Lijndienstbus;5 tot 9 jaar;2002;63.3;62.8;0.5;63.4;62.8;0.6;71136.0;70429.0;707.0;892.0
478;Lijndienstbus;5 tot 9 jaar;2003;64.5;64.0;0.5;64.6;64.0;0.7;67801.0;67115.0;686.0;953.0
479;Lijndienstbus;5 tot 9 jaar;2004;73.8;73.2;0.6;74.0;73.2;0.8;71366.0;70619.0;747.0;1036.0
480;Lijndienstbus;5 tot 9 jaar;2005;107.7;106.9;0.8;108.0;106.9;1.1;76272.0;75476.0;796.0;1416.0
481;Lijndienstbus;5 tot 9 jaar;2006;116.9;116.0;0.9;117.2;116.0;1.2;72564.0;71803.0;761.0;1616.0
482;Lijndienstbus;5 tot 9 jaar;2007;123.2;122.3;0.9;123.5;122.3;1.2;72429.0;71706.0;723.0;1706.0
483;Lijndienstbus;5 tot 9 jaar;2008;129.4;128.5;0.9;129.7;128.5;1.3;72333.0;71632.0;701.0;1793.0
484;Lijndienstbus;5 tot 9 jaar;2009;134.8;133.9;0.9;135.1;133.9;1.2;75568.0;74879.0;689.0;1788.0
485;Lijndienstbus;5 tot 9 jaar;2010;172.3;171.2;1.1;172.8;171.2;1.6;79188.0;78464.0;724.0;2182.0
486;Lijndienstbus;5 tot 9 jaar;2011;188.1;187.1;1.1;189.0;187.1;1.9;82232.0;81409.0;823.0;2298.0
487;Lijndienstbus;5 tot 9 jaar;2012;206.3;205.0;1.3;206.8;205.0;1.9;82376.0;81628.0;749.0;2511.0
488;Lijndienstbus;5 tot 9 jaar;2013;222.1;220.8;1.4;222.4;220.8;1.6;79080.0;78512.0;568.0;2812.0
489;Lijndienstbus;5 tot 9 jaar;2014;223.1;221.7;1.4;223.3;221.7;1.6;80680.0;80093.0;587.0;2768.0
490;Lijndienstbus;5 tot 9 jaar;2015;224.4;223.0;1.5;224.5;223.0;1.5;80779.0;80230.0;549.0;2779.0
491;Lijndienstbus;5 tot 9 jaar;2016;195.2;;;195.4;;;85043.0;;;2298.0
492;Lijndienstbus;5 tot 9 jaar;2017;178.6;;;178.4;;;87216.0;;;2046.0
493;Lijndienstbus;5 tot 9 jaar;2018;153.3;;;153.2;;;88137.0;;;1738.0
494;Lijndienstbus;5 tot 9 jaar;2019;154.0;;;153.8;;;88926.0;;;1730.0
495;Lijndienstbus;5 tot 9 jaar;2020;125.9;;;125.6;;;85457.0;;;1470.0
496;Lijndienstbus;9 tot 13 jaar;1990;;;;;;;;;;
497;Lijndienstbus;9 tot 13 jaar;1991;;;;;;;;;;
498;Lijndienstbus;9 tot 13 jaar;1992;;;;;;;;;;
499;Lijndienstbus;9 tot 13 jaar;1993;;;;;;;;;;
500;Lijndienstbus;9 tot 13 jaar;1994;;;;;;;;;;
501;Lijndienstbus;9 tot 13 jaar;1995;;;;;;;;;;
502;Lijndienstbus;9 tot 13 jaar;1996;;;;;;;;;;
503;Lijndienstbus;9 tot 13 jaar;1997;;;;;;;;;;
504;Lijndienstbus;9 tot 13 jaar;1998;;;;;;;;;;
505;Lijndienstbus;9 tot 13 jaar;1999;;;;;;;;;;
506;Lijndienstbus;9 tot 13 jaar;2000;;;;;;;;;;
507;Lijndienstbus;9 tot 13 jaar;2001;184.6;183.2;1.5;185.1;183.2;1.9;66619.0;65921.0;698.0;2779.0
508;Lijndienstbus;9 tot 13 jaar;2002;167.2;165.9;1.3;167.6;165.9;1.7;72577.0;71855.0;722.0;2309.0
509;Lijndienstbus;9 tot 13 jaar;2003;103.6;102.8;0.8;103.8;102.8;1.1;67119.0;66439.0;679.0;1547.0
510;Lijndienstbus;9 tot 13 jaar;2004;71.0;70.4;0.6;71.1;70.4;0.7;64151.0;63480.0;672.0;1109.0
511;Lijndienstbus;9 tot 13 jaar;2005;51.2;50.8;0.4;51.3;50.8;0.5;53124.0;52569.0;554.0;967.0
512;Lijndienstbus;9 tot 13 jaar;2006;29.4;29.2;0.2;29.5;29.2;0.3;45285.0;44810.0;475.0;651.0
513;Lijndienstbus;9 tot 13 jaar;2007;32.1;31.9;0.2;32.2;31.9;0.3;47311.0;46839.0;472.0;681.0
514;Lijndienstbus;9 tot 13 jaar;2008;42.9;42.6;0.3;43.0;42.6;0.4;49991.0;49506.0;484.0;861.0
515;Lijndienstbus;9 tot 13 jaar;2009;57.7;57.3;0.4;57.8;57.3;0.5;53216.0;52732.0;485.0;1087.0
516;Lijndienstbus;9 tot 13 jaar;2010;57.5;57.1;0.4;57.6;57.1;0.5;52052.0;51576.0;476.0;1108.0
517;Lijndienstbus;9 tot 13 jaar;2011;49.3;49.1;0.3;49.6;49.1;0.5;54859.0;54310.0;549.0;903.0
518;Lijndienstbus;9 tot 13 jaar;2012;61.0;60.6;0.4;61.2;60.6;0.6;56214.0;55703.0;511.0;1088.0
519;Lijndienstbus;9 tot 13 jaar;2013;57.3;57.0;0.3;57.4;57.0;0.4;53751.0;53365.0;386.0;1068.0
520;Lijndienstbus;9 tot 13 jaar;2014;72.5;72.0;0.5;72.6;72.0;0.5;59194.0;58763.0;431.0;1226.0
521;Lijndienstbus;9 tot 13 jaar;2015;79.8;79.3;0.5;79.8;79.3;0.5;58830.0;58430.0;400.0;1357.0
522;Lijndienstbus;9 tot 13 jaar;2016;99.7;;;99.8;;;68977.0;;;1447.0
523;Lijndienstbus;9 tot 13 jaar;2017;137.5;;;137.4;;;69152.0;;;1987.0
524;Lijndienstbus;9 tot 13 jaar;2018;144.0;;;143.9;;;66539.0;;;2163.0
525;Lijndienstbus;9 tot 13 jaar;2019;138.0;;;137.9;;;63538.0;;;2170.0
526;Lijndienstbus;9 tot 13 jaar;2020;96.4;;;96.2;;;54152.0;;;1777.0
527;Lijndienstbus;13 jaar of ouder;1990;;;;;;;;;;
528;Lijndienstbus;13 jaar of ouder;1991;;;;;;;;;;
529;Lijndienstbus;13 jaar of ouder;1992;;;;;;;;;;
530;Lijndienstbus;13 jaar of ouder;1993;;;;;;;;;;
531;Lijndienstbus;13 jaar of ouder;1994;;;;;;;;;;
532;Lijndienstbus;13 jaar of ouder;1995;;;;;;;;;;
533;Lijndienstbus;13 jaar of ouder;1996;;;;;;;;;;
534;Lijndienstbus;13 jaar of ouder;1997;;;;;;;;;;
535;Lijndienstbus;13 jaar of ouder;1998;;;;;;;;;;
536;Lijndienstbus;13 jaar of ouder;1999;;;;;;;;;;
