ID;StandenEnBeroepOpDeKapitaalmarkt;Perioden;TotaalObligaties_1;TotaalGewoneObligaties_2;Overheid_3;FinancieleInstellingenEuro_4;FinancieleInstEuroGarantieOverheid_5;FinancieleInstellingenUSD_6;FinancieleInstUSDGarantieOverheid_7;FinancieleInstellingenOverigeValuta_8;NietFinancieleInstellingenEuro_9;NietFinancieleInstellingenUSD_10;NietFinancieleInstOverigeValuta_11;DutchTreasuryCertificates_12;Grootboekobligaties_13;TotaalObligatiesOptieConstructieGar_14;FinancieleInstellingenEuro_15;FinancieleInstellingenUSD_16;FinancieleInstellingenOverigeValuta_17;TotaalOblOptieConstructieZonderGar_18;FinancieleInstellingenEuro_19;FinancieleInstellingenUSD_20;FinancieleInstellingenOverigeValuta_21;TotaalAssetBackedSecurities_22;FinancieleInstellingenEuro_23;FinancieleInstellingenUSD_24;FinancieleInstellingenOverigeValuta_25;TotaalConverteerbareObligaties_26;FinancieleInstellingenEuro_27;FinancieleInstellingenUSD_28;FinancieleInstellingenOverigeValuta_29;NietFinancieleInstellingenEuro_30;NietFinancieleInstellingenUSD_31;NietFinancieleInstOverigeValuta_32;TotaalReverseConvertibleObligaties_33;FinancieleInstellingenEuro_34;FinancieleInstellingenUSD_35;FinancieleInstellingenOverigeValuta_36;TotaalFloatingRateObligaties_37;FinancieleInstellingenEuro_38;FinancieleInstEuroGarantieOverheid_39;FinancieleInstellingenUSD_40;FinancieleInstUSDGarantieOverheid_41;FinancieleInstellingenOverigeValuta_42;FinancieleInstOvValGarOverheid_43;NietFinancieleInstellingenEuro_44;NietFinancieleInstellingenUSD_45;NietFinancieleInstOverigeValuta_46;TotaalOverigeObligaties_47;FinancieleInstellingenEuro_48;FinancieleInstellingenUSD_49;FinancieleInstellingenOverigeValuta_50;NietFinancieleInstellingenEuro_51;NietFinancieleInstellingenUSD_52;NietFinancieleInstOverigeValuta_53
94;Openbare emissie;2014 november;10879;3798;3798;0;0;0;0;0;0;0;0;4851;0;10;10;0;0;0;0;0;0;1903;1903;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0
95;Openbare emissie;2014 december;2720;2720;2582;10;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96;Openbare emissie;2015 januari;16781;6895;4920;1826;0;0;0;150;0;0;0;4462;0;28;10;18;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3890;3890;0;0;0;0;0;0;0;0;1500;1500;0;0;0;0;0
97;Openbare emissie;2015 februari;10270;5403;2896;1487;0;0;0;278;742;0;0;4182;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664;402;0;263;0;0;0;0;0;0;0;0;0;0;0;0;0
98;Openbare emissie;2015 maart;25867;11687;9716;649;0;0;0;1322;0;0;0;4563;0;37;33;5;0;0;0;0;0;9321;9321;0;0;0;0;0;0;0;0;0;0;0;0;0;259;75;0;184;0;0;0;0;0;0;0;0;0;0;0;0;0
99;Openbare emissie;2015 april;12940;6805;4502;1805;0;0;0;0;497;0;0;4483;0;0;0;0;0;5;5;0;0;1647;1647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100;Openbare emissie;2015 mei;9168;4975;4975;0;0;0;0;0;0;0;0;2662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1530;1499;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0
101;Openbare emissie;2015 juni;16855;10363;5496;1995;0;1365;0;16;1490;0;0;5184;0;0;0;0;0;0;0;0;0;558;558;0;0;0;0;0;0;0;0;0;0;0;0;0;750;0;0;0;0;0;0;750;0;0;0;0;0;0;0;0;0
102;Openbare emissie;2015 juli;13499;5425;3995;93;0;1337;0;0;0;0;0;2903;0;20;20;0;0;0;0;0;0;4898;4898;0;0;0;0;0;0;0;0;0;0;0;0;0;253;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;Openbare emissie;2015 augustus;5617;283;283;0;0;0;0;0;0;0;0;5334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104;Openbare emissie;2015 september;12831;5178;4149;499;0;0;0;32;499;0;0;4954;0;22;22;0;0;0;0;0;0;1290;1290;0;0;0;0;0;0;0;0;0;0;0;0;0;388;388;0;0;0;0;0;0;0;0;1000;1000;0;0;0;0;0
105;Openbare emissie;2015 oktober;12888;4850;3649;334;0;0;0;72;795;0;0;4714;0;0;0;0;0;0;0;0;0;585;585;0;0;0;0;0;0;0;0;0;0;0;0;0;2739;2350;0;89;0;0;0;300;0;0;0;0;0;0;0;0;0
106;Openbare emissie;2015 november;11031;5481;4333;1147;0;0;0;0;0;0;0;4635;0;19;0;19;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;847;847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107;Openbare emissie;2015 december;5593;1764;202;430;0;708;0;424;0;0;0;2252;0;0;0;0;0;0;0;0;0;1502;1502;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;Openbare emissie;2016 januari;10701;2626;1612;1014;0;0;0;0;0;0;0;4627;0;0;0;0;0;0;0;0;0;1756;1756;0;0;0;0;0;0;0;0;0;0;0;0;0;1691;1691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;Openbare emissie;2016 februari;6060;1300;0;1277;0;0;0;22;0;0;0;4345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;Openbare emissie;2016 maart;21531;7832;5752;2080;0;0;0;0;0;0;0;4658;0;9;5;4;0;0;0;0;0;8272;8272;0;0;0;0;0;0;0;0;0;0;0;0;0;760;727;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0
111;Openbare emissie;2016 april;12817;5489;1475;2342;0;885;0;294;494;0;0;4167;0;0;0;0;0;0;0;0;0;2718;2718;0;0;0;0;0;0;0;0;0;0;0;0;0;442;0;0;442;0;0;0;0;0;0;0;0;0;0;0;0;0
112;Openbare emissie;2016 mei;9819;4297;2898;750;0;0;0;0;649;0;0;4478;0;0;0;0;0;0;0;0;0;1043;1043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113;Openbare emissie;2016 juni;24655;4876;4876;0;0;0;0;0;0;0;0;4749;0;0;0;0;0;0;0;0;0;15031;15031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;Openbare emissie;2016 juli;7171;2752;2499;0;0;0;0;103;150;0;0;4389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;Openbare emissie;2016 augustus;4951;0;0;0;0;0;0;0;0;0;0;4951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;Aflossingen;2007 januari;7171;3613;201;1308;0;1149;0;190;764;0;0;3360;0;0;0;0;0;0;0;0;0;105;105;0;0;0;0;0;0;0;0;0;40;40;0;0;54;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0
117;Aflossingen;2007 februari;19820;16379;14081;1033;0;1147;0;108;10;0;0;2560;0;200;200;0;0;108;108;0;0;529;515;14;0;0;0;0;0;0;0;0;45;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;Aflossingen;2007 maart;8022;1833;0;260;0;1508;0;49;16;0;0;5820;0;0;0;0;0;58;58;0;0;243;243;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;Aflossingen;2007 april;20874;624;0;533;0;81;0;0;10;0;0;5930;0;0;0;0;0;0;0;0;0;12636;12636;0;0;306;0;0;0;306;0;0;30;30;0;0;1250;1250;0;0;0;0;0;0;0;0;97;97;0;0;0;0;0
120;Aflossingen;2007 mei;7479;2880;0;2136;0;0;0;0;5;739;0;3310;0;8;8;0;0;54;54;0;0;843;837;5;0;0;0;0;0;0;0;0;15;15;0;0;369;0;0;369;0;0;0;0;0;0;0;0;0;0;0;0;0
121;Aflossingen;2007 juni;10491;2618;0;2249;0;0;0;0;370;0;0;7290;0;238;238;0;0;125;125;0;0;95;95;0;0;13;0;0;0;13;0;0;65;65;0;0;0;0;0;0;0;0;0;0;0;0;47;47;0;0;0;0;0
122;Aflossingen;2007 juli;17637;12869;12216;652;0;0;0;0;2;0;0;4520;0;25;25;0;0;81;81;0;0;131;131;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;Aflossingen;2007 augustus;11069;3671;0;2386;0;0;0;1285;0;0;0;6940;0;0;0;0;0;58;58;0;0;332;247;86;0;0;0;0;0;0;0;0;63;63;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0
124;Aflossingen;2007 september;11375;3040;759;1187;0;0;0;0;1094;0;0;7000;0;32;32;0;0;98;98;0;0;624;624;0;0;0;0;0;0;0;0;0;55;55;0;0;500;500;0;0;0;0;0;0;0;0;25;25;0;0;0;0;0
125;Aflossingen;2007 oktober;12188;3052;0;3052;0;0;0;0;1;0;0;5870;0;0;0;0;0;76;76;0;0;2962;2962;0;0;0;0;0;0;0;0;0;127;127;0;0;75;0;0;9;0;0;0;66;0;0;25;25;0;0;0;0;0
126;Aflossingen;2007 november;6493;1220;0;527;0;0;0;494;200;0;0;3840;0;140;140;0;0;62;62;0;0;1201;1201;0;0;0;0;0;0;0;0;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;Aflossingen;2007 december;12990;2534;0;1250;0;694;0;0;137;453;0;10150;0;10;10;0;0;93;93;0;0;71;71;0;0;104;0;0;0;104;0;0;0;0;0;0;29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128;Aflossingen;2008 januari;20302;14944;10222;4562;0;0;0;160;0;0;0;3240;0;55;55;0;0;0;0;0;0;82;82;0;0;0;0;0;0;0;0;0;167;167;0;0;1815;1815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;Aflossingen;2008 februari;3909;1412;0;17;0;890;0;502;3;0;0;1900;0;103;103;0;0;0;0;0;0;250;250;0;0;0;0;0;0;0;0;0;101;101;0;0;105;105;0;0;0;0;0;0;0;0;38;38;0;0;0;0;0
130;Aflossingen;2008 maart;11855;2489;0;2386;0;95;0;0;8;0;0;8670;0;7;7;0;0;6;6;0;0;496;496;0;0;0;0;0;0;0;0;0;188;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;Aflossingen;2008 april;8674;2309;0;1136;0;945;0;0;228;0;0;5425;0;50;50;0;0;46;46;0;0;525;525;0;0;280;25;0;0;255;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;Aflossingen;2008 mei;5976;2577;0;505;0;0;0;411;1661;0;0;2240;0;70;70;0;0;0;0;0;0;1012;673;339;0;7;7;0;0;0;0;0;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;Aflossingen;2008 juni;8757;2698;0;2372;0;0;0;191;136;0;0;5890;0;97;97;0;0;0;0;0;0;29;29;0;0;0;0;0;0;0;0;0;42;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;Aflossingen;2008 juli;16489;11124;11118;1;0;0;0;0;4;0;0;3760;0;0;0;0;0;0;0;0;0;1213;1213;0;0;0;0;0;0;0;0;0;57;57;0;0;222;222;0;0;0;0;0;0;0;0;113;113;0;0;0;0;0
135;Aflossingen;2008 augustus;8563;4332;0;0;0;319;0;4;13;0;0;4000;0;0;0;0;0;0;0;0;0;204;204;0;0;0;0;0;0;0;0;0;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;Aflossingen;2008 september;14913;3809;0;1104;0;1955;0;747;3;0;0;7140;0;37;37;0;0;0;0;0;0;3824;3328;496;0;0;0;0;0;0;0;0;68;68;0;0;36;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0
137;Aflossingen;2008 oktober;6832;7;0;0;0;0;0;0;7;0;0;5680;12;25;25;0;0;36;36;0;0;991;991;0;0;0;0;0;0;0;0;0;49;49;0;0;9;0;0;9;0;0;0;0;0;0;23;0;23;0;0;0;0
138;Aflossingen;2008 november;17154;2247;0;229;0;0;0;0;2018;0;0;10420;0;0;0;0;0;27;27;0;0;4158;4158;0;0;0;0;0;0;0;0;0;19;19;0;0;259;250;0;9;0;0;0;0;0;0;23;0;23;0;0;0;0
139;Aflossingen;2008 december;25658;5188;0;155;0;1345;0;2384;1304;0;0;20240;0;140;140;0;0;0;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;50;0;0;26;26;0;0;0;0;0
140;Aflossingen;2009 januari;34312;17165;10556;5668;0;761;0;176;4;0;0;15130;0;30;30;0;0;0;0;0;0;1733;1733;0;0;0;0;0;0;0;0;0;4;4;0;0;250;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0
141;Aflossingen;2009 februari;27698;1437;0;1391;0;1;0;41;4;0;0;24540;0;349;333;16;0;94;94;0;0;1232;1232;0;0;0;0;0;0;0;0;0;46;46;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;Aflossingen;2009 maart;28590;1324;0;1197;0;123;0;0;3;0;0;26210;0;0;0;0;0;10;0;10;0;237;237;0;0;0;0;0;0;0;0;0;53;53;0;0;420;420;0;0;0;0;0;0;0;0;336;336;0;0;0;0;0
143;Aflossingen;2009 april;32019;12701;11346;227;0;1127;0;1;0;0;0;18160;0;243;237;0;6;0;0;0;0;880;880;0;0;0;0;0;0;0;0;0;20;20;0;0;4;0;0;4;0;0;0;0;0;0;11;11;0;0;0;0;0
144;Aflossingen;2009 mei;19184;2248;0;1150;0;0;0;83;1000;13;2;15280;0;26;26;0;0;0;0;0;0;108;108;0;0;0;0;0;0;0;0;0;26;26;0;0;1496;746;0;0;0;0;0;750;0;0;0;0;0;0;0;0;0
145;Aflossingen;2009 juni;21780;1400;0;1286;0;0;0;115;0;0;0;19680;0;0;0;0;0;20;20;0;0;523;523;0;0;0;0;0;0;0;0;0;38;38;0;0;118;110;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
146;Aflossingen;2009 juli;38180;13877;12893;207;0;0;0;332;0;444;1;14110;0;45;45;0;0;0;0;0;0;10090;10090;0;0;0;0;0;0;0;0;0;18;18;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;Aflossingen;2009 augustus;16985;1200;0;100;0;909;0;191;0;0;0;11820;0;1270;1270;0;0;0;0;0;0;2641;2641;0;0;0;0;0;0;0;0;0;2;2;0;0;52;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;Aflossingen;2009 september;25909;6995;0;5452;0;1374;0;165;4;0;0;17840;0;273;273;0;0;0;0;0;0;168;168;0;0;0;0;0;0;0;0;0;15;15;0;0;545;545;0;0;0;0;0;0;0;0;73;73;0;0;0;0;0
149;Aflossingen;2009 oktober;21321;2750;0;2677;0;0;0;0;70;0;3;17430;0;0;0;0;0;0;0;0;0;573;573;0;0;0;0;0;0;0;0;0;30;30;0;0;538;0;0;538;0;0;0;0;0;0;0;0;0;0;0;0;0
150;Aflossingen;2009 november;23103;826;0;0;0;673;0;153;0;0;0;15890;0;71;71;0;0;10;10;0;0;6254;6254;0;0;0;0;0;0;0;0;0;11;11;0;0;41;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;Aflossingen;2009 december;23454;658;0;2;40;7;0;609;0;0;0;11590;0;58;58;0;0;0;0;0;0;11094;11094;0;0;0;0;0;0;0;0;0;20;20;0;0;35;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;Aflossingen;2010 januari;38712;12794;12121;228;0;0;0;445;0;0;0;7780;0;35;35;0;0;0;0;0;0;16822;16822;0;0;20;20;0;0;0;0;0;10;10;0;0;1250;1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;Aflossingen;2010 februari;13863;60;0;60;0;0;0;0;0;0;0;13260;0;54;54;0;0;101;101;0;0;240;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;148;0;0;0;0;0
154;Aflossingen;2010 maart;30970;2364;0;1000;0;1114;0;248;2;0;0;19320;0;29;29;0;0;28;28;0;0;8219;8219;0;0;0;0;0;0;0;0;0;0;0;0;0;1010;1010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;Aflossingen;2010 april;21742;5898;1099;3750;0;0;0;1024;24;0;0;9800;0;525;525;0;0;0;0;0;0;5335;5335;0;0;125;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;59;0;0;0;0;0
156;Aflossingen;2010 mei;14165;271;0;0;0;0;0;266;6;0;0;9310;0;34;34;0;0;0;0;0;0;49;49;0;0;0;0;0;0;0;0;0;0;0;0;0;4500;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;Aflossingen;2010 juni;16423;3645;0;2626;0;1017;0;0;2;0;0;11710;0;50;50;0;0;3;3;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;801;380;0;0;0;421;0;0;0;0;204;204;0;0;0;0;0
158;Aflossingen;2010 juli;27734;14176;10677;2051;0;0;0;1438;10;0;0;7160;0;0;0;0;0;10;10;0;0;5502;5502;0;0;887;0;0;0;887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159;Aflossingen;2010 augustus;12219;275;0;227;0;0;0;30;18;0;0;9600;0;154;154;0;0;0;0;0;0;1109;1109;0;0;0;0;0;0;0;0;0;31;31;0;0;1050;1050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;Aflossingen;2010 september;23912;15;0;0;0;8;0;0;7;0;0;12270;0;60;60;0;0;8;8;0;0;11501;11501;0;0;19;0;0;0;19;0;0;0;0;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;Aflossingen;2010 oktober;23080;2114;0;1250;0;8;0;0;5;852;0;14020;0;59;59;0;0;0;0;0;0;6867;6867;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162;Aflossingen;2010 november;39454;227;0;227;0;0;0;0;0;0;0;7360;0;10;10;0;0;0;0;0;0;31786;31588;197;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0
163;Aflossingen;2010 december;32598;2384;0;0;1450;744;0;187;3;0;0;10000;0;98;86;11;0;0;0;0;0;18812;18812;0;0;166;0;0;0;166;0;0;6;6;0;0;1008;651;300;0;57;0;0;0;0;0;124;124;0;0;0;0;0
164;Aflossingen;2011 januari;34599;18161;13856;3025;0;1127;0;148;6;0;0;9740;0;23;23;0;0;29;29;0;0;6458;6458;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;169;169;0;0;0;0;0
165;Aflossingen;2011 februari;14374;2594;0;1500;0;737;0;357;0;0;0;8300;0;90;90;0;0;150;150;0;0;2742;2742;0;0;0;0;0;0;0;0;0;3;3;0;0;400;400;0;0;0;0;0;0;0;0;95;95;0;0;0;0;0
166;Aflossingen;2011 maart;38360;20;0;20;0;0;0;0;0;0;0;17430;0;0;0;0;0;23;23;0;0;20757;20757;0;0;0;0;0;0;0;0;0;0;0;0;0;92;92;0;0;0;0;0;0;0;0;38;38;0;0;0;0;0
167;Aflossingen;2011 april;16980;4257;0;3025;0;676;0;56;500;0;0;12460;0;89;89;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;165;0;0;0;0;0
168;Aflossingen;2011 mei;15586;4133;0;603;2703;0;0;73;755;0;0;6870;0;497;497;0;0;1;1;0;0;1973;1973;0;0;0;0;0;0;0;0;0;0;0;0;0;2112;1510;200;402;0;0;0;0;0;0;0;0;0;0;0;0;0
169;Aflossingen;2011 juni;19600;790;0;40;0;0;0;0;750;0;0;10890;0;68;68;0;0;15;15;0;0;5916;5916;0;0;1;0;0;0;1;0;0;0;0;0;0;1920;770;1150;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;Aflossingen;2011 juli;24867;16576;14076;2500;0;0;0;0;0;0;0;7730;0;76;76;0;0;86;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;Aflossingen;2011 augustus;13574;398;0;0;0;0;0;398;0;0;0;6180;0;271;214;0;57;30;30;0;0;3195;3195;0;0;0;0;0;0;0;0;0;0;0;0;0;3500;3500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;Aflossingen;2011 september;22605;119;0;0;0;0;0;119;0;0;0;10590;0;40;40;0;0;14;14;0;0;9792;9792;0;0;0;0;0;0;0;0;0;0;0;0;0;2050;2050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173;Aflossingen;2011 oktober;16398;1405;0;500;0;905;0;0;0;0;0;12660;1;608;608;0;0;11;11;0;0;1661;1661;0;0;0;0;0;0;0;0;0;0;0;0;0;51;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174;Aflossingen;2011 november;11133;1144;0;238;0;907;0;0;0;0;0;7050;0;225;225;0;0;12;12;0;0;2701;2701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;Aflossingen;2011 december;13676;1874;0;524;1350;0;0;0;0;0;0;10050;0;591;544;46;0;12;12;0;0;0;0;0;0;199;0;0;0;0;199;0;6;6;0;0;505;330;0;175;0;0;0;0;0;0;438;438;0;0;0;0;0
176;Aflossingen;2012 januari;35328;20026;14361;2750;2000;781;0;0;0;0;135;7380;0;36;36;0;0;91;91;0;0;7703;7703;0;0;0;0;0;0;0;0;0;0;0;0;0;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;Aflossingen;2012 februari;20918;8707;0;2150;2750;0;3795;12;0;0;0;6890;0;1409;1409;0;0;32;32;0;0;1002;1002;0;0;0;0;0;0;0;0;0;0;0;0;0;2878;2000;50;0;753;0;0;75;0;0;0;0;0;0;0;0;0
178;Aflossingen;2012 maart;13522;2315;0;1200;0;760;0;355;0;0;0;9960;0;232;138;94;0;36;36;0;0;764;764;0;0;0;0;0;0;0;0;0;0;0;0;0;215;200;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
179;Aflossingen;2012 april;24003;8761;0;6464;2297;0;0;0;0;0;0;7320;0;335;183;152;0;44;44;0;0;5591;5591;0;0;0;0;0;0;0;0;0;0;0;0;0;1887;1131;0;0;0;0;606;150;0;0;65;65;0;0;0;0;0
180;Aflossingen;2012 mei;10384;2779;0;887;0;0;1892;0;0;0;0;3260;0;104;104;0;0;81;81;0;0;2030;2030;0;0;0;0;0;0;0;0;0;0;0;0;0;2130;30;0;0;0;0;0;2100;0;0;0;0;0;0;0;0;0
181;Aflossingen;2012 juni;12428;2209;0;1000;0;1209;0;0;0;0;0;8540;0;275;275;0;0;5;5;0;0;159;159;0;0;0;0;0;0;0;0;0;0;0;0;0;1240;1200;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0
182;Aflossingen;2012 juli;24640;15684;15264;0;250;0;0;170;0;0;0;3260;0;721;714;7;0;17;17;0;0;4889;4889;0;0;0;0;0;0;0;0;0;0;0;0;0;55;55;0;0;0;0;0;0;0;0;14;14;0;0;0;0;0
183;Aflossingen;2012 augustus;7339;50;0;0;0;0;0;50;0;0;0;3470;0;60;60;0;0;0;0;0;0;3750;3750;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184;Aflossingen;2012 september;23204;3030;0;3000;0;0;0;30;0;0;0;6380;1;52;52;0;0;0;0;0;0;13707;13707;0;0;0;0;0;0;0;0;0;0;0;0;0;35;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;Aflossingen;2012 oktober;7123;0;0;0;0;0;0;0;0;0;0;3620;0;294;294;0;0;27;27;0;0;1120;1120;0;0;115;0;0;0;115;0;0;0;0;0;0;1367;1251;0;116;0;0;0;0;0;0;580;1;579;0;0;0;0
186;Aflossingen;2012 november;13135;4599;1585;600;0;414;0;0;2000;0;0;5160;0;474;474;0;0;0;0;0;0;2493;2493;0;0;0;0;0;0;0;0;0;0;0;0;0;409;20;0;389;0;0;0;0;0;0;0;0;0;0;0;0;0
187;Aflossingen;2012 december;10998;2853;1564;763;0;0;0;524;2;0;0;6550;0;223;163;60;0;122;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1250;1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;Aflossingen;2013 januari;35582;15370;12392;2750;0;0;0;228;0;0;0;4780;0;136;136;0;0;9;9;0;0;9377;9377;0;0;0;0;0;0;0;0;0;0;0;0;0;5910;5910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;Aflossingen;2013 februari;15642;1803;0;1250;0;0;0;221;0;332;0;4860;0;70;70;0;0;75;75;0;0;8634;8634;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;Aflossingen;2013 maart;20424;4419;0;2651;0;762;0;156;850;0;0;6060;0;343;343;0;0;0;0;0;0;3829;3829;0;0;0;0;0;0;0;0;0;0;0;0;0;5772;5772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;Aflossingen;2013 april;15409;2094;0;1790;0;0;0;304;0;0;0;7180;0;371;371;0;0;50;50;0;0;2394;2394;0;0;0;0;0;0;0;0;0;15;0;15;0;3304;2954;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0
192;Aflossingen;2013 mei;17424;2988;0;200;1273;765;0;0;750;0;0;6370;0;190;190;0;0;0;0;0;0;5319;5319;0;0;0;0;0;0;0;0;0;0;0;0;0;1981;1408;0;574;0;0;0;0;0;0;575;225;0;0;350;0;0
193;Aflossingen;2013 juni;10509;424;0;295;0;0;0;129;0;0;0;6840;0;302;302;0;0;0;0;0;0;47;47;0;0;0;0;0;0;0;0;0;0;0;0;0;2750;2750;0;0;0;0;0;0;0;0;146;0;146;0;0;0;0
194;Aflossingen;2013 juli;31205;22641;15983;1600;1305;2676;777;0;300;0;0;3760;0;1069;948;99;23;16;16;0;0;819;819;0;0;0;0;0;0;0;0;0;0;0;0;0;2900;2900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;Aflossingen;2013 augustus;7446;1023;0;500;0;0;523;0;0;0;0;4040;0;91;91;0;0;16;16;0;0;2068;2068;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0
