ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
401;Leeuwarden (SG);Herkomst: Nederland;95.7;17.4
402;Leeuwarden (SG);Herkomst: Niet-Nederland;9.7;15.7
403;Leeuwarden (SG);Herkomst: Westers land;5.8;16.8
404;Leeuwarden (SG);Herkomst: Niet-westers land;3.9;14.0
405;Zwolle (SG);Totaal Herkomst (land);112.3;18.1
406;Zwolle (SG);Herkomst: Nederland;101.4;18.2
407;Zwolle (SG);Herkomst: Niet-Nederland;10.9;17.2
408;Zwolle (SG);Herkomst: Westers land;6.1;18.9
409;Zwolle (SG);Herkomst: Niet-westers land;4.8;15.1
410;Enschede (SG);Totaal Herkomst (land);204.3;17.1
411;Enschede (SG);Herkomst: Nederland;165.2;17.4
412;Enschede (SG);Herkomst: Niet-Nederland;39.0;15.8
413;Enschede (SG);Herkomst: Westers land;23.7;16.7
414;Enschede (SG);Herkomst: Niet-westers land;15.4;14.5
415;Apeldoorn (SG);Totaal Herkomst (land);144.8;18.3
416;Apeldoorn (SG);Herkomst: Nederland;127.5;18.4
417;Apeldoorn (SG);Herkomst: Niet-Nederland;17.3;17.6
418;Apeldoorn (SG);Herkomst: Westers land;11.3;18.7
419;Apeldoorn (SG);Herkomst: Niet-westers land;6.1;15.5
420;Arnhem (SG);Totaal Herkomst (land);231.8;18.4
421;Arnhem (SG);Herkomst: Nederland;196.5;18.6
422;Arnhem (SG);Herkomst: Niet-Nederland;35.3;17.5
423;Arnhem (SG);Herkomst: Westers land;23.1;18.7
424;Arnhem (SG);Herkomst: Niet-westers land;12.3;15.4
425;Nijmegen (SG);Totaal Herkomst (land);184.6;17.9
426;Nijmegen (SG);Herkomst: Nederland;155.1;18.1
427;Nijmegen (SG);Herkomst: Niet-Nederland;29.6;16.9
428;Nijmegen (SG);Herkomst: Westers land;19.1;18.0
429;Nijmegen (SG);Herkomst: Niet-westers land;10.5;15.0
430;Amersfoort (SG);Totaal Herkomst (land);174.6;19.8
431;Amersfoort (SG);Herkomst: Nederland;147.7;20.1
432;Amersfoort (SG);Herkomst: Niet-Nederland;26.9;18.4
433;Amersfoort (SG);Herkomst: Westers land;14.1;20.8
434;Amersfoort (SG);Herkomst: Niet-westers land;12.8;15.8
435;Utrecht (SG);Totaal Herkomst (land);380.7;19.7
436;Utrecht (SG);Herkomst: Nederland;304.8;20.1
437;Utrecht (SG);Herkomst: Niet-Nederland;75.9;18.0
438;Utrecht (SG);Herkomst: Westers land;35.6;20.4
439;Utrecht (SG);Herkomst: Niet-westers land;40.4;15.9
440;Amsterdam (SG);Totaal Herkomst (land);956.0;19.6
441;Amsterdam (SG);Herkomst: Nederland;666.6;20.0
442;Amsterdam (SG);Herkomst: Niet-Nederland;289.3;18.6
443;Amsterdam (SG);Herkomst: Westers land;112.0;21.5
444;Amsterdam (SG);Herkomst: Niet-westers land;177.3;16.7
445;Haarlem (SG);Totaal Herkomst (land);280.3;20.0
446;Haarlem (SG);Herkomst: Nederland;235.0;20.1
447;Haarlem (SG);Herkomst: Niet-Nederland;45.3;19.2
448;Haarlem (SG);Herkomst: Westers land;26.5;21.1
449;Haarlem (SG);Herkomst: Niet-westers land;18.7;16.4
450;Leiden (SG);Totaal Herkomst (land);219.9;20.0
451;Leiden (SG);Herkomst: Nederland;188.9;20.0
452;Leiden (SG);Herkomst: Niet-Nederland;31.0;20.2
453;Leiden (SG);Herkomst: Westers land;18.8;22.5
454;Leiden (SG);Herkomst: Niet-westers land;12.3;16.6
455;'s-Gravenhage (SG);Totaal Herkomst (land);590.9;19.8
456;'s-Gravenhage (SG);Herkomst: Nederland;426.7;20.0
457;'s-Gravenhage (SG);Herkomst: Niet-Nederland;164.2;19.2
458;'s-Gravenhage (SG);Herkomst: Westers land;69.4;23.0
459;'s-Gravenhage (SG);Herkomst: Niet-westers land;94.8;16.5
460;Rotterdam (SG);Totaal Herkomst (land);790.3;18.5
461;Rotterdam (SG);Herkomst: Nederland;585.4;19.1
462;Rotterdam (SG);Herkomst: Niet-Nederland;204.9;16.9
463;Rotterdam (SG);Herkomst: Westers land;70.8;19.1
464;Rotterdam (SG);Herkomst: Niet-westers land;134.0;15.7
465;Dordrecht (SG);Totaal Herkomst (land);188.1;18.8
466;Dordrecht (SG);Herkomst: Nederland;158.9;19.1
467;Dordrecht (SG);Herkomst: Niet-Nederland;29.1;17.0
468;Dordrecht (SG);Herkomst: Westers land;14.8;18.7
469;Dordrecht (SG);Herkomst: Niet-westers land;14.3;15.2
470;Breda (SG);Totaal Herkomst (land);206.8;18.7
471;Breda (SG);Herkomst: Nederland;176.0;18.9
472;Breda (SG);Herkomst: Niet-Nederland;30.8;17.5
473;Breda (SG);Herkomst: Westers land;18.8;18.8
474;Breda (SG);Herkomst: Niet-westers land;12.0;15.3
475;Tilburg (SG);Totaal Herkomst (land);195.8;17.7
476;Tilburg (SG);Herkomst: Nederland;166.3;18.0
477;Tilburg (SG);Herkomst: Niet-Nederland;29.5;16.4
478;Tilburg (SG);Herkomst: Westers land;15.2;17.9
479;Tilburg (SG);Herkomst: Niet-westers land;14.4;14.8
480;'s-Hertogenbosch (SG);Totaal Herkomst (land);127.7;18.9
481;'s-Hertogenbosch (SG);Herkomst: Nederland;110.1;19.2
482;'s-Hertogenbosch (SG);Herkomst: Niet-Nederland;17.5;17.3
483;'s-Hertogenbosch (SG);Herkomst: Westers land;10.2;19.2
484;'s-Hertogenbosch (SG);Herkomst: Niet-westers land;7.3;14.5
485;Eindhoven (SG);Totaal Herkomst (land);265.7;18.8
486;Eindhoven (SG);Herkomst: Nederland;220.1;19.0
487;Eindhoven (SG);Herkomst: Niet-Nederland;45.5;18.0
488;Eindhoven (SG);Herkomst: Westers land;27.1;19.3
489;Eindhoven (SG);Herkomst: Niet-westers land;18.4;16.0
490;Geleen/Sittard (SG);Totaal Herkomst (land);104.9;18.1
491;Geleen/Sittard (SG);Herkomst: Nederland;85.4;18.3
492;Geleen/Sittard (SG);Herkomst: Niet-Nederland;19.4;17.2
493;Geleen/Sittard (SG);Herkomst: Westers land;16.4;17.5
494;Geleen/Sittard (SG);Herkomst: Niet-westers land;3.1;15.3
495;Heerlen (SG);Totaal Herkomst (land);177.8;16.9
496;Heerlen (SG);Herkomst: Nederland;134.0;17.2
497;Heerlen (SG);Herkomst: Niet-Nederland;43.8;16.1
498;Heerlen (SG);Herkomst: Westers land;38.9;16.3
499;Heerlen (SG);Herkomst: Niet-westers land;5.0;14.5
500;Maastricht (SG);Totaal Herkomst (land);127.2;17.7
501;Maastricht (SG);Herkomst: Nederland;106.7;17.8
502;Maastricht (SG);Herkomst: Niet-Nederland;20.5;17.1
503;Maastricht (SG);Herkomst: Westers land;16.3;17.8
504;Maastricht (SG);Herkomst: Niet-westers land;4.2;14.4
505;Appingedam;Totaal Herkomst (land);8.5;17.2
506;Appingedam;Herkomst: Nederland;7.6;17.4
507;Appingedam;Herkomst: Niet-Nederland;0.9;16.1
508;Appingedam;Herkomst: Westers land;0.6;16.8
509;Appingedam;Herkomst: Niet-westers land;0.2;14.3
510;Bedum;Totaal Herkomst (land);7.1;17.6
511;Bedum;Herkomst: Nederland;6.7;17.4
512;Bedum;Herkomst: Niet-Nederland;0.3;20.3
513;Bedum;Herkomst: Westers land;0.3;20.3
514;Bedum;Herkomst: Niet-westers land;;
515;Bellingwedde;Totaal Herkomst (land);6.5;16.5
516;Bellingwedde;Herkomst: Nederland;5.9;16.5
517;Bellingwedde;Herkomst: Niet-Nederland;0.5;15.7
518;Bellingwedde;Herkomst: Westers land;0.5;15.2
519;Bellingwedde;Herkomst: Niet-westers land;;
520;Ten Boer;Totaal Herkomst (land);4.6;17.7
521;Ten Boer;Herkomst: Nederland;4.3;17.7
522;Ten Boer;Herkomst: Niet-Nederland;0.3;18.5
523;Ten Boer;Herkomst: Westers land;0.2;20.2
524;Ten Boer;Herkomst: Niet-westers land;;
525;Delfzijl;Totaal Herkomst (land);19.0;17.1
526;Delfzijl;Herkomst: Nederland;16.4;17.3
527;Delfzijl;Herkomst: Niet-Nederland;2.6;15.6
528;Delfzijl;Herkomst: Westers land;1.4;16.2
529;Delfzijl;Herkomst: Niet-westers land;1.1;14.8
530;Groningen (gemeente);Totaal Herkomst (land);121.8;16.7
531;Groningen (gemeente);Herkomst: Nederland;104.1;16.8
532;Groningen (gemeente);Herkomst: Niet-Nederland;17.7;15.9
533;Groningen (gemeente);Herkomst: Westers land;10.6;16.8
534;Groningen (gemeente);Herkomst: Niet-westers land;7.1;14.4
535;Grootegast;Totaal Herkomst (land);7.5;16.6
536;Grootegast;Herkomst: Nederland;7.4;16.6
537;Grootegast;Herkomst: Niet-Nederland;;
538;Grootegast;Herkomst: Westers land;;
539;Grootegast;Herkomst: Niet-westers land;;
540;Haren;Totaal Herkomst (land);12.9;22.8
541;Haren;Herkomst: Nederland;11.9;22.4
542;Haren;Herkomst: Niet-Nederland;1.0;28.3
543;Haren;Herkomst: Westers land;0.9;30.0
544;Haren;Herkomst: Niet-westers land;;
545;Hoogezand-Sappemeer;Totaal Herkomst (land);22.6;16.6
546;Hoogezand-Sappemeer;Herkomst: Nederland;19.6;16.7
547;Hoogezand-Sappemeer;Herkomst: Niet-Nederland;3.1;15.5
548;Hoogezand-Sappemeer;Herkomst: Westers land;1.3;16.1
549;Hoogezand-Sappemeer;Herkomst: Niet-westers land;1.7;15.0
550;Leek;Totaal Herkomst (land);12.5;17.6
551;Leek;Herkomst: Nederland;11.8;17.5
552;Leek;Herkomst: Niet-Nederland;0.6;18.2
553;Leek;Herkomst: Westers land;0.5;19.2
554;Leek;Herkomst: Niet-westers land;;
555;Loppersum;Totaal Herkomst (land);7.1;17.5
556;Loppersum;Herkomst: Nederland;6.8;17.6
557;Loppersum;Herkomst: Niet-Nederland;0.3;16.6
558;Loppersum;Herkomst: Westers land;0.2;17.6
559;Loppersum;Herkomst: Niet-westers land;;
560;Marum;Totaal Herkomst (land);6.5;17.4
561;Marum;Herkomst: Nederland;6.2;17.5
562;Marum;Herkomst: Niet-Nederland;0.3;16.7
563;Marum;Herkomst: Westers land;0.3;16.0
564;Marum;Herkomst: Niet-westers land;;
565;Almere;Totaal Herkomst (land);103.0;18.9
566;Almere;Herkomst: Nederland;74.7;19.3
567;Almere;Herkomst: Niet-Nederland;28.3;17.9
568;Almere;Herkomst: Westers land;10.1;19.3
569;Almere;Herkomst: Niet-westers land;18.2;17.1
570;Stadskanaal;Totaal Herkomst (land);22.7;16.1
571;Stadskanaal;Herkomst: Nederland;21.4;16.0
572;Stadskanaal;Herkomst: Niet-Nederland;1.3;16.8
573;Stadskanaal;Herkomst: Westers land;1.0;17.4
574;Stadskanaal;Herkomst: Niet-westers land;0.3;14.9
575;Scheemda;Totaal Herkomst (land);9.3;16.9
576;Scheemda;Herkomst: Nederland;8.8;16.9
577;Scheemda;Herkomst: Niet-Nederland;0.5;18.0
578;Scheemda;Herkomst: Westers land;0.5;17.6
579;Scheemda;Herkomst: Niet-westers land;;
580;Slochteren;Totaal Herkomst (land);9.8;18.2
581;Slochteren;Herkomst: Nederland;9.4;18.1
582;Slochteren;Herkomst: Niet-Nederland;0.4;20.6
583;Slochteren;Herkomst: Westers land;0.3;21.8
584;Slochteren;Herkomst: Niet-westers land;;
585;Veendam;Totaal Herkomst (land);19.0;16.9
586;Veendam;Herkomst: Nederland;17.3;17.0
587;Veendam;Herkomst: Niet-Nederland;1.8;15.9
588;Veendam;Herkomst: Westers land;0.9;17.8
589;Veendam;Herkomst: Niet-westers land;0.9;13.9
590;Vlagtwedde;Totaal Herkomst (land);11.3;15.5
591;Vlagtwedde;Herkomst: Nederland;10.6;15.5
592;Vlagtwedde;Herkomst: Niet-Nederland;0.7;15.1
593;Vlagtwedde;Herkomst: Westers land;0.6;14.9
594;Vlagtwedde;Herkomst: Niet-westers land;;
595;Zeewolde;Totaal Herkomst (land);11.5;19.4
596;Zeewolde;Herkomst: Nederland;10.4;19.5
597;Zeewolde;Herkomst: Niet-Nederland;1.1;18.6
598;Zeewolde;Herkomst: Westers land;0.8;20.1
599;Zeewolde;Herkomst: Niet-westers land;0.3;14.8
600;SkarsterlÔn;Totaal Herkomst (land);17.6;17.7
601;SkarsterlÔn;Herkomst: Nederland;16.8;17.7
602;SkarsterlÔn;Herkomst: Niet-Nederland;0.8;16.8
603;SkarsterlÔn;Herkomst: Westers land;0.6;16.9
604;SkarsterlÔn;Herkomst: Niet-westers land;0.2;16.4
605;Winschoten;Totaal Herkomst (land);12.6;16.4
606;Winschoten;Herkomst: Nederland;11.6;16.6
607;Winschoten;Herkomst: Niet-Nederland;1.0;14.6
608;Winschoten;Herkomst: Westers land;0.8;15.3
609;Winschoten;Herkomst: Niet-westers land;0.2;12.1
610;Winsum;Totaal Herkomst (land);9.1;18.1
611;Winsum;Herkomst: Nederland;8.6;18.0
612;Winsum;Herkomst: Niet-Nederland;0.5;18.4
613;Winsum;Herkomst: Westers land;0.4;19.0
614;Winsum;Herkomst: Niet-westers land;;
615;Boarnsterhim;Totaal Herkomst (land);12.4;17.7
616;Boarnsterhim;Herkomst: Nederland;11.8;17.8
617;Boarnsterhim;Herkomst: Niet-Nederland;0.6;16.7
618;Boarnsterhim;Herkomst: Westers land;0.4;16.8
619;Boarnsterhim;Herkomst: Niet-westers land;;
620;Zuidhorn;Totaal Herkomst (land);11.0;18.5
621;Zuidhorn;Herkomst: Nederland;10.6;18.5
622;Zuidhorn;Herkomst: Niet-Nederland;0.4;19.1
623;Zuidhorn;Herkomst: Westers land;0.4;19.5
624;Zuidhorn;Herkomst: Niet-westers land;;
625;Dongeradeel;Totaal Herkomst (land);15.8;16.4
626;Dongeradeel;Herkomst: Nederland;15.2;16.4
627;Dongeradeel;Herkomst: Niet-Nederland;0.6;16.0
628;Dongeradeel;Herkomst: Westers land;0.5;16.8
629;Dongeradeel;Herkomst: Niet-westers land;;
630;Achtkarspelen;Totaal Herkomst (land);17.8;16.4
631;Achtkarspelen;Herkomst: Nederland;17.4;16.4
632;Achtkarspelen;Herkomst: Niet-Nederland;0.4;14.8
633;Achtkarspelen;Herkomst: Westers land;0.3;15.0
634;Achtkarspelen;Herkomst: Niet-westers land;;
635;Ameland;Totaal Herkomst (land);2.3;17.3
636;Ameland;Herkomst: Nederland;2.2;17.3
637;Ameland;Herkomst: Niet-Nederland;;
638;Ameland;Herkomst: Westers land;;
639;Ameland;Herkomst: Niet-westers land;;
640;het Bildt;Totaal Herkomst (land);6.8;16.6
641;het Bildt;Herkomst: Nederland;6.5;16.7
642;het Bildt;Herkomst: Niet-Nederland;0.3;15.0
643;het Bildt;Herkomst: Westers land;0.2;16.2
644;het Bildt;Herkomst: Niet-westers land;;
645;Bolsward;Totaal Herkomst (land);6.2;17.0
646;Bolsward;Herkomst: Nederland;5.7;17.1
647;Bolsward;Herkomst: Niet-Nederland;0.5;15.7
648;Bolsward;Herkomst: Westers land;0.3;17.9
649;Bolsward;Herkomst: Niet-westers land;0.2;13.1
650;Dantumadeel;Totaal Herkomst (land);12.2;16.4
651;Dantumadeel;Herkomst: Nederland;12.0;16.4
652;Dantumadeel;Herkomst: Niet-Nederland;0.2;18.2
653;Dantumadeel;Herkomst: Westers land;;
654;Dantumadeel;Herkomst: Niet-westers land;;
655;Franekeradeel;Totaal Herkomst (land);13.5;16.8
656;Franekeradeel;Herkomst: Nederland;12.8;16.9
657;Franekeradeel;Herkomst: Niet-Nederland;0.7;15.2
658;Franekeradeel;Herkomst: Westers land;0.5;16.2
659;Franekeradeel;Herkomst: Niet-westers land;;
660;Harlingen;Totaal Herkomst (land);10.3;17.5
661;Harlingen;Herkomst: Nederland;9.2;17.7
662;Harlingen;Herkomst: Niet-Nederland;1.1;15.6
663;Harlingen;Herkomst: Westers land;0.8;16.4
664;Harlingen;Herkomst: Niet-westers land;0.3;13.8
665;Heerenveen;Totaal Herkomst (land);28.7;17.7
666;Heerenveen;Herkomst: Nederland;26.1;17.8
667;Heerenveen;Herkomst: Niet-Nederland;2.6;16.6
668;Heerenveen;Herkomst: Westers land;1.6;17.4
669;Heerenveen;Herkomst: Niet-westers land;1.0;15.3
670;Kollumerland en Nieuwkruisland;Totaal Herkomst (land);8.5;16.7
671;Kollumerland en Nieuwkruisland;Herkomst: Nederland;8.2;16.7
672;Kollumerland en Nieuwkruisland;Herkomst: Niet-Nederland;0.2;16.2
673;Kollumerland en Nieuwkruisland;Herkomst: Westers land;;
674;Kollumerland en Nieuwkruisland;Herkomst: Niet-westers land;;
675;Leeuwarden;Totaal Herkomst (land);62.1;16.9
676;Leeuwarden;Herkomst: Nederland;54.3;17.1
677;Leeuwarden;Herkomst: Niet-Nederland;7.8;15.3
678;Leeuwarden;Herkomst: Westers land;4.3;16.4
679;Leeuwarden;Herkomst: Niet-westers land;3.5;13.9
680;Leeuwarderadeel;Totaal Herkomst (land);6.8;18.2
681;Leeuwarderadeel;Herkomst: Nederland;6.4;18.3
682;Leeuwarderadeel;Herkomst: Niet-Nederland;0.4;16.5
683;Leeuwarderadeel;Herkomst: Westers land;0.3;16.7
684;Leeuwarderadeel;Herkomst: Niet-westers land;;
685;Lemsterland;Totaal Herkomst (land);8.6;17.8
686;Lemsterland;Herkomst: Nederland;7.9;18.0
687;Lemsterland;Herkomst: Niet-Nederland;0.7;15.7
688;Lemsterland;Herkomst: Westers land;0.6;15.9
689;Lemsterland;Herkomst: Niet-westers land;;
690;Menaldumadeel;Totaal Herkomst (land);9.1;17.9
691;Menaldumadeel;Herkomst: Nederland;8.7;17.9
692;Menaldumadeel;Herkomst: Niet-Nederland;0.4;17.4
693;Menaldumadeel;Herkomst: Westers land;0.3;17.8
694;Menaldumadeel;Herkomst: Niet-westers land;;
695;Ooststellingwerf;Totaal Herkomst (land);17.6;16.7
696;Ooststellingwerf;Herkomst: Nederland;16.5;16.8
697;Ooststellingwerf;Herkomst: Niet-Nederland;1.1;15.8
698;Ooststellingwerf;Herkomst: Westers land;0.9;16.5
699;Ooststellingwerf;Herkomst: Niet-westers land;;
700;Opsterland;Totaal Herkomst (land);19.0;17.2
701;Opsterland;Herkomst: Nederland;18.2;17.1
702;Opsterland;Herkomst: Niet-Nederland;0.8;18.3
703;Opsterland;Herkomst: Westers land;0.7;18.1
704;Opsterland;Herkomst: Niet-westers land;;
705;Schiermonnikoog;Totaal Herkomst (land);0.7;19.5
706;Schiermonnikoog;Herkomst: Nederland;0.7;18.1
707;Schiermonnikoog;Herkomst: Niet-Nederland;;
708;Schiermonnikoog;Herkomst: Westers land;;
709;Schiermonnikoog;Herkomst: Niet-westers land;;
710;Smallingerland;Totaal Herkomst (land);35.3;17.2
711;Smallingerland;Herkomst: Nederland;32.4;17.4
712;Smallingerland;Herkomst: Niet-Nederland;2.9;15.3
713;Smallingerland;Herkomst: Westers land;1.8;16.1
714;Smallingerland;Herkomst: Niet-westers land;1.1;14.1
715;Sneek;Totaal Herkomst (land);21.9;17.3
716;Sneek;Herkomst: Nederland;20.1;17.4
717;Sneek;Herkomst: Niet-Nederland;1.8;16.4
718;Sneek;Herkomst: Westers land;1.4;17.7
719;Sneek;Herkomst: Niet-westers land;0.5;12.4
720;Terschelling;Totaal Herkomst (land);3.1;18.1
721;Terschelling;Herkomst: Nederland;2.9;18.2
722;Terschelling;Herkomst: Niet-Nederland;0.2;16.3
723;Terschelling;Herkomst: Westers land;;
724;Terschelling;Herkomst: Niet-westers land;;
725;Vlieland;Totaal Herkomst (land);0.8;18.5
726;Vlieland;Herkomst: Nederland;0.7;18.6
727;Vlieland;Herkomst: Niet-Nederland;;
728;Vlieland;Herkomst: Westers land;;
729;Vlieland;Herkomst: Niet-westers land;;
730;Weststellingwerf;Totaal Herkomst (land);17.4;16.7
731;Weststellingwerf;Herkomst: Nederland;16.4;16.7
732;Weststellingwerf;Herkomst: Niet-Nederland;1.0;16.3
733;Weststellingwerf;Herkomst: Westers land;0.6;17.5
734;Weststellingwerf;Herkomst: Niet-westers land;0.4;14.4
735;Nijefurd;Totaal Herkomst (land);7.1;16.7
736;Nijefurd;Herkomst: Nederland;6.8;16.7
737;Nijefurd;Herkomst: Niet-Nederland;0.3;18.0
738;Nijefurd;Herkomst: Westers land;0.3;19.1
739;Nijefurd;Herkomst: Niet-westers land;;
740;Assen;Totaal Herkomst (land);41.0;17.8
741;Assen;Herkomst: Nederland;36.1;17.9
742;Assen;Herkomst: Niet-Nederland;5.0;17.3
743;Assen;Herkomst: Westers land;3.4;18.3
744;Assen;Herkomst: Niet-westers land;1.6;14.9
745;Coevorden;Totaal Herkomst (land);24.1;16.7
746;Coevorden;Herkomst: Nederland;22.6;16.8
747;Coevorden;Herkomst: Niet-Nederland;1.5;15.8
748;Coevorden;Herkomst: Westers land;1.2;16.1
749;Coevorden;Herkomst: Niet-westers land;0.3;14.6
750;Emmen;Totaal Herkomst (land);73.2;16.2
751;Emmen;Herkomst: Nederland;66.8;16.3
752;Emmen;Herkomst: Niet-Nederland;6.3;15.8
753;Emmen;Herkomst: Westers land;4.9;16.1
754;Emmen;Herkomst: Niet-westers land;1.4;14.6
755;Hoogeveen;Totaal Herkomst (land);35.3;16.8
756;Hoogeveen;Herkomst: Nederland;32.7;16.9
757;Hoogeveen;Herkomst: Niet-Nederland;2.6;16.4
758;Hoogeveen;Herkomst: Westers land;2.0;16.6
759;Hoogeveen;Herkomst: Niet-westers land;0.6;15.6
760;Meppel;Totaal Herkomst (land);20.7;17.8
761;Meppel;Herkomst: Nederland;19.0;17.9
762;Meppel;Herkomst: Niet-Nederland;1.7;16.8
763;Meppel;Herkomst: Westers land;1.0;17.6
764;Meppel;Herkomst: Niet-westers land;0.7;15.4
765;Littenseradiel;Totaal Herkomst (land);6.9;18.0
766;Littenseradiel;Herkomst: Nederland;6.7;18.0
767;Littenseradiel;Herkomst: Niet-Nederland;0.2;18.9
768;Littenseradiel;Herkomst: Westers land;0.2;18.8
769;Littenseradiel;Herkomst: Niet-westers land;;
770;Almelo;Totaal Herkomst (land);47.3;16.8
771;Almelo;Herkomst: Nederland;37.9;17.1
772;Almelo;Herkomst: Niet-Nederland;9.4;15.6
773;Almelo;Herkomst: Westers land;4.8;17.0
774;Almelo;Herkomst: Niet-westers land;4.6;14.2
775;Bathmen;Totaal Herkomst (land);3.7;19.7
776;Bathmen;Herkomst: Nederland;3.6;19.6
777;Bathmen;Herkomst: Niet-Nederland;;
778;Bathmen;Herkomst: Westers land;;
779;Bathmen;Herkomst: Niet-westers land;;
780;Borne;Totaal Herkomst (land);13.4;18.8
781;Borne;Herkomst: Nederland;12.2;18.9
782;Borne;Herkomst: Niet-Nederland;1.2;18.0
783;Borne;Herkomst: Westers land;1.0;18.6
784;Borne;Herkomst: Niet-westers land;0.3;16.2
785;Dalfsen;Totaal Herkomst (land);17.1;18.0
786;Dalfsen;Herkomst: Nederland;16.6;17.9
787;Dalfsen;Herkomst: Niet-Nederland;0.5;19.9
788;Dalfsen;Herkomst: Westers land;0.4;20.7
789;Dalfsen;Herkomst: Niet-westers land;;
790;Deventer;Totaal Herkomst (land);58.5;17.5
791;Deventer;Herkomst: Nederland;48.0;17.9
792;Deventer;Herkomst: Niet-Nederland;10.5;15.9
793;Deventer;Herkomst: Westers land;5.4;17.6
794;Deventer;Herkomst: Niet-westers land;5.1;14.2
795;Enschede;Totaal Herkomst (land);99.5;16.5
796;Enschede;Herkomst: Nederland;76.9;16.8
797;Enschede;Herkomst: Niet-Nederland;22.7;15.5
798;Enschede;Herkomst: Westers land;13.0;16.3
799;Enschede;Herkomst: Niet-westers land;9.7;14.4
800;Haaksbergen;Totaal Herkomst (land);16.1;17.5
801;Haaksbergen;Herkomst: Nederland;14.3;17.6
802;Haaksbergen;Herkomst: Niet-Nederland;1.8;17.0
803;Haaksbergen;Herkomst: Westers land;1.3;18.3
804;Haaksbergen;Herkomst: Niet-westers land;0.5;14.0
805;Hardenberg;Totaal Herkomst (land);36.6;16.9
806;Hardenberg;Herkomst: Nederland;34.8;17.0
807;Hardenberg;Herkomst: Niet-Nederland;1.8;16.0
808;Hardenberg;Herkomst: Westers land;1.5;16.4
809;Hardenberg;Herkomst: Niet-westers land;0.3;13.9
810;Hellendoorn;Totaal Herkomst (land);23.8;17.4
811;Hellendoorn;Herkomst: Nederland;22.5;17.4
812;Hellendoorn;Herkomst: Niet-Nederland;1.3;17.2
813;Hellendoorn;Herkomst: Westers land;1.1;17.5
814;Hellendoorn;Herkomst: Niet-westers land;0.2;15.8
815;Hengelo (O.);Totaal Herkomst (land);54.9;17.8
816;Hengelo (O.);Herkomst: Nederland;44.9;18.2
817;Hengelo (O.);Herkomst: Niet-Nederland;10.0;16.0
818;Hengelo (O.);Herkomst: Westers land;5.8;17.2
819;Hengelo (O.);Herkomst: Niet-westers land;4.2;14.3
820;Kampen;Totaal Herkomst (land);31.1;16.9
821;Kampen;Herkomst: Nederland;29.1;16.9
822;Kampen;Herkomst: Niet-Nederland;2.0;16.1
823;Kampen;Herkomst: Westers land;1.0;17.7
824;Kampen;Herkomst: Niet-westers land;1.0;14.4
825;Losser;Totaal Herkomst (land);15.1;16.7
826;Losser;Herkomst: Nederland;12.7;16.7
827;Losser;Herkomst: Niet-Nederland;2.3;16.4
828;Losser;Herkomst: Westers land;2.1;16.2
829;Losser;Herkomst: Niet-westers land;0.2;18.4
830;Noordoostpolder;Totaal Herkomst (land);28.6;17.5
831;Noordoostpolder;Herkomst: Nederland;26.3;17.6
832;Noordoostpolder;Herkomst: Niet-Nederland;2.3;15.9
833;Noordoostpolder;Herkomst: Westers land;1.4;17.8
834;Noordoostpolder;Herkomst: Niet-westers land;0.9;13.0
835;Oldenzaal;Totaal Herkomst (land);21.3;17.7
836;Oldenzaal;Herkomst: Nederland;18.5;17.8
837;Oldenzaal;Herkomst: Niet-Nederland;2.7;16.7
838;Oldenzaal;Herkomst: Westers land;1.8;17.9
839;Oldenzaal;Herkomst: Niet-westers land;0.9;14.5
840;Ommen;Totaal Herkomst (land);11.2;17.3
841;Ommen;Herkomst: Nederland;10.8;17.1
842;Ommen;Herkomst: Niet-Nederland;0.4;20.7
843;Ommen;Herkomst: Westers land;0.3;22.3
844;Ommen;Herkomst: Niet-westers land;;
845;Raalte;Totaal Herkomst (land);24.3;17.2
846;Raalte;Herkomst: Nederland;23.3;17.3
847;Raalte;Herkomst: Niet-Nederland;1.0;15.9
848;Raalte;Herkomst: Westers land;0.7;16.4
849;Raalte;Herkomst: Niet-westers land;0.3;14.7
850;Rijssen;Totaal Herkomst (land);22.0;18.1
851;Rijssen;Herkomst: Nederland;20.6;18.3
852;Rijssen;Herkomst: Niet-Nederland;1.3;15.5
853;Rijssen;Herkomst: Westers land;0.7;16.5
854;Rijssen;Herkomst: Niet-westers land;0.6;14.2
855;Staphorst;Totaal Herkomst (land);8.9;17.8
856;Staphorst;Herkomst: Nederland;8.7;17.9
857;Staphorst;Herkomst: Niet-Nederland;;
858;Staphorst;Herkomst: Westers land;;
859;Staphorst;Herkomst: Niet-westers land;;
860;Tubbergen;Totaal Herkomst (land);13.0;17.1
861;Tubbergen;Herkomst: Nederland;12.4;17.1
862;Tubbergen;Herkomst: Niet-Nederland;0.6;17.3
863;Tubbergen;Herkomst: Westers land;0.6;17.0
864;Tubbergen;Herkomst: Niet-westers land;;
865;Urk;Totaal Herkomst (land);8.5;17.1
866;Urk;Herkomst: Nederland;8.4;17.1
867;Urk;Herkomst: Niet-Nederland;;
868;Urk;Herkomst: Westers land;;
869;Urk;Herkomst: Niet-westers land;;
870;Wierden;Totaal Herkomst (land);14.9;18.4
871;Wierden;Herkomst: Nederland;13.9;18.1
872;Wierden;Herkomst: Niet-Nederland;1.0;22.6
873;Wierden;Herkomst: Westers land;0.8;24.3
