ID;Selectiegroep;Perioden;CBSKoersindex_1;CBSHerbeleggingsindex_2
1496;Staatsleningen >=8jaar;1988 februari;;153.0
1497;Staatsleningen >=8jaar;1988 maart;;153.2
1498;Staatsleningen >=8jaar;1988 april;;151.8
1499;Staatsleningen >=8jaar;1988 mei;;151.3
1500;Staatsleningen >=8jaar;1988 juni;;151.0
1501;Staatsleningen >=8jaar;1988 juli;;151.3
1502;Staatsleningen >=8jaar;1988 augustus;;151.9
1503;Staatsleningen >=8jaar;1988 september;;155.5
1504;Staatsleningen >=8jaar;1988 oktober;;158.3
1505;Staatsleningen >=8jaar;1988 november;;157.3
1506;Staatsleningen >=8jaar;1988 december;;157.2
1507;Staatsleningen >=8jaar;1989 januari;;155.4
1508;Staatsleningen >=8jaar;1989 februari;;152.2
1509;Staatsleningen >=8jaar;1989 maart;;152.9
1510;Staatsleningen >=8jaar;1989 april;;154.0
1511;Staatsleningen >=8jaar;1989 mei;;151.6
1512;Staatsleningen >=8jaar;1989 juni;;155.8
1513;Staatsleningen >=8jaar;1989 juli;;158.4
1514;Staatsleningen >=8jaar;1989 augustus;;157.4
1515;Staatsleningen >=8jaar;1989 september;;156.3
1516;Staatsleningen >=8jaar;1989 oktober;;155.7
1517;Staatsleningen >=8jaar;1989 november;;154.0
1518;Staatsleningen >=8jaar;1989 december;;154.1
1519;Staatsleningen >=8jaar;1990 januari;;151.0
1520;Staatsleningen >=8jaar;1990 februari;;146.0
1521;Staatsleningen >=8jaar;1990 maart;;149.6
1522;Staatsleningen >=8jaar;1990 april;;147.4
1523;Staatsleningen >=8jaar;1990 mei;;148.8
1524;Staatsleningen >=8jaar;1990 juni;;150.7
1525;Staatsleningen >=8jaar;1990 juli;;153.4
1526;Staatsleningen >=8jaar;1990 augustus;;151.1
1527;Staatsleningen >=8jaar;1990 september;;150.1
1528;Staatsleningen >=8jaar;1990 oktober;;152.5
1529;Staatsleningen >=8jaar;1990 november;;154.1
1530;Staatsleningen >=8jaar;1990 december;;154.7
1531;Staatsleningen >=8jaar;1991 januari;;157.9
1532;Staatsleningen >=8jaar;1991 februari;;161.7
1533;Staatsleningen >=8jaar;1991 maart;;161.7
1534;Staatsleningen >=8jaar;1991 april;;163.8
1535;Staatsleningen >=8jaar;1991 mei;;165.6
1536;Staatsleningen >=8jaar;1991 juni;;165.6
1537;Staatsleningen >=8jaar;1991 juli;;165.1
1538;Staatsleningen >=8jaar;1991 augustus;;167.2
1539;Staatsleningen >=8jaar;1991 september;;168.3
1540;Staatsleningen >=8jaar;1991 oktober;;169.5
1541;Staatsleningen >=8jaar;1991 november;;170.2
1542;Staatsleningen >=8jaar;1991 december;;173.6
1543;Staatsleningen >=8jaar;1992 januari;;177.4
1544;Staatsleningen >=8jaar;1992 februari;;180.3
1545;Staatsleningen >=8jaar;1992 maart;;178.9
1546;Staatsleningen >=8jaar;1992 april;;180.8
1547;Staatsleningen >=8jaar;1992 mei;;182.6
1548;Staatsleningen >=8jaar;1992 juni;;183.5
1549;Staatsleningen >=8jaar;1992 juli;;183.3
1550;Staatsleningen >=8jaar;1992 augustus;;185.5
1551;Staatsleningen >=8jaar;1992 september;;193.0
1552;Staatsleningen >=8jaar;1992 oktober;;197.2
1553;Staatsleningen >=8jaar;1992 november;;198.9
1554;Staatsleningen >=8jaar;1992 december;;204.0
1555;Staatsleningen >=8jaar;1993 januari;;207.0
1556;Staatsleningen >=8jaar;1993 februari;;215.0
1557;Staatsleningen >=8jaar;1993 maart;;213.9
1558;Staatsleningen >=8jaar;1993 april;;214.0
1559;Staatsleningen >=8jaar;1993 mei;;215.6
1560;Staatsleningen >=8jaar;1993 juni;;220.7
1561;Staatsleningen >=8jaar;1993 juli;;222.3
1562;Staatsleningen >=8jaar;1993 augustus;;229.6
1563;Staatsleningen >=8jaar;1993 september;;232.5
1564;Staatsleningen >=8jaar;1993 oktober;;236.6
1565;Staatsleningen >=8jaar;1993 november;;237.3
1566;Staatsleningen >=8jaar;1993 december;;243.1
1567;Staatsleningen >=8jaar;1994 januari;;243.0
1568;Staatsleningen >=8jaar;1994 februari;;235.6
1569;Staatsleningen >=8jaar;1994 maart;;231.3
1570;Staatsleningen >=8jaar;1994 april;;228.5
1571;Staatsleningen >=8jaar;1994 mei;;221.8
1572;Staatsleningen >=8jaar;1994 juni;;224.2
1573;Staatsleningen >=8jaar;1994 juli;;228.2
1574;Staatsleningen >=8jaar;1994 augustus;;223.6
1575;Staatsleningen >=8jaar;1994 september;;220.7
1576;Staatsleningen >=8jaar;1994 oktober;;221.8
1577;Staatsleningen >=8jaar;1994 november;;225.2
1578;Staatsleningen >=8jaar;1994 december;;223.0
1579;Staatsleningen >=8jaar;1995 januari;;226.5
1580;Staatsleningen >=8jaar;1995 februari;;229.3
1581;Staatsleningen >=8jaar;1995 maart;;232.8
1582;Staatsleningen >=8jaar;1995 april;;238.7
1583;Staatsleningen >=8jaar;1995 mei;;246.8
1584;Staatsleningen >=8jaar;1995 juni;;242.7
1585;Staatsleningen >=8jaar;1995 juli;;247.7
1586;Staatsleningen >=8jaar;1995 augustus;;251.4
1587;Staatsleningen >=8jaar;1995 september;;253.4
1588;Staatsleningen >=8jaar;1995 oktober;;258.2
1589;Staatsleningen >=8jaar;1995 november;;266.3
1590;Staatsleningen >=8jaar;1995 december;;269.6
1591;Staatsleningen >=8jaar;1996 januari;;273.6
1592;Staatsleningen >=8jaar;1996 februari;;265.4
1593;Staatsleningen >=8jaar;1996 maart;;266.8
1594;Staatsleningen >=8jaar;1996 april;;271.8
1595;Staatsleningen >=8jaar;1996 mei;;270.7
1596;Staatsleningen >=8jaar;1996 juni;;271.4
1597;Staatsleningen >=8jaar;1996 juli;;275.1
1598;Staatsleningen >=8jaar;1996 augustus;;276.7
1599;Staatsleningen >=8jaar;1996 september;;285.0
1600;Staatsleningen >=8jaar;1996 oktober;;287.7
1601;Staatsleningen >=8jaar;1996 november;;294.9
1602;Staatsleningen >=8jaar;1996 december;;294.5
1603;Staatsleningen >=8jaar;1997 januari;;298.0
1604;Staatsleningen >=8jaar;1997 februari;;304.9
1605;Staatsleningen >=8jaar;1997 maart;;298.4
1606;Staatsleningen >=8jaar;1997 april;;300.7
1607;Staatsleningen >=8jaar;1997 mei;;300.5
1608;Staatsleningen >=8jaar;1997 juni;;306.9
1609;Staatsleningen >=8jaar;1997 juli;;311.1
1610;Staatsleningen >=8jaar;1997 augustus;;308.7
1611;Staatsleningen >=8jaar;1997 september;;313.8
1612;Staatsleningen >=8jaar;1997 oktober;;313.8
1613;Staatsleningen >=8jaar;1997 november;;318.6
1614;Staatsleningen >=8jaar;1997 december;;322.5
1615;Staatsleningen >=8jaar;1998 januari;;331.4
1616;Staatsleningen >=8jaar;1998 februari;;335.4
1617;Staatsleningen >=8jaar;1998 maart;;337.5
1618;Staatsleningen >=8jaar;1998 april;;335.8
1619;Staatsleningen >=8jaar;1998 mei;;341.6
1620;Staatsleningen >=8jaar;1998 juni;;345.3
1621;Staatsleningen >=8jaar;1998 juli;;349.6
1622;Staatsleningen >=8jaar;1998 augustus;;359.4
1623;Staatsleningen >=8jaar;1998 september;;368.7
1624;Staatsleningen >=8jaar;1998 oktober;;362.4
1625;Staatsleningen >=8jaar;1998 november;;371.1
1626;Staatsleningen >=8jaar;1998 december;;375.6
1627;Staatsleningen >=8jaar;1999 januari;;383.7
1628;Staatsleningen >=8jaar;1999 februari;;373.0
1629;Staatsleningen >=8jaar;1999 maart;;373.9
1630;Staatsleningen >=8jaar;1999 april;;379.7
1631;Staatsleningen >=8jaar;1999 mei;;361.3
1632;Staatsleningen >=8jaar;1999 juni;;361.3
1633;Staatsleningen >=8jaar;1999 juli;;355.2
1634;Staatsleningen >=8jaar;1999 augustus;;352.7
1635;Staatsleningen >=8jaar;1999 september;;349.2
1636;Staatsleningen >=8jaar;1999 oktober;;349.9
1637;Staatsleningen >=8jaar;1999 november;;352.3
1638;Staatsleningen >=8jaar;1999 december;;349.2
1639;Staatsleningen >=8jaar;2000 januari;;346.8
1640;Staatsleningen >=8jaar;2000 februari;;350.9
1641;Staatsleningen >=8jaar;2000 maart;;361.9
1642;Staatsleningen >=8jaar;2000 april;;361.6
1643;Staatsleningen >=8jaar;2000 mei;;367.0
1644;Staatsleningen >=8jaar;2000 juni;;367.9
1645;Staatsleningen >=8jaar;2000 juli;;371.6
1646;Staatsleningen >=8jaar;2000 augustus;;370.9
1647;Staatsleningen >=8jaar;2000 september;;371.8
1648;Staatsleningen >=8jaar;2000 oktober;;373.1
1649;Staatsleningen >=8jaar;2000 november;;381.3
1650;Staatsleningen >=8jaar;2000 december;;387.5
1651;Staatsleningen >=8jaar;2001 januari;;390.3
1652;Staatsleningen >=8jaar;2001 februari;;392.8
1653;Staatsleningen >=8jaar;2001 maart;;394.7
1654;Staatsleningen >=8jaar;2001 april;;388.4
1655;Staatsleningen >=8jaar;2001 mei;;383.9
1656;Staatsleningen >=8jaar;2001 juni;;387.7
1657;Staatsleningen >=8jaar;2001 juli;;397.6
1658;Staatsleningen >=8jaar;2001 augustus;;401.3
1659;Staatsleningen >=8jaar;2001 september;;401.2
1660;Staatsleningen >=8jaar;2001 oktober;;418.9
1661;Staatsleningen >=8jaar;2001 november;;416.0
1662;Staatsleningen >=8jaar;2001 december;;406.4
1663;Staatsleningen >=8jaar;2002 januari;;412.7
1664;Staatsleningen >=8jaar;2002 februari;;410.7
1665;Staatsleningen >=8jaar;2002 maart;;403.4
1666;Staatsleningen >=8jaar;2002 april;;408.6
1667;Staatsleningen >=8jaar;2002 mei;;409.8
1668;Staatsleningen >=8jaar;2002 juni;;419.8
1669;Staatsleningen >=8jaar;2002 juli;;426.1
1670;Staatsleningen >=8jaar;2002 augustus;;436.2
1671;Staatsleningen >=8jaar;2002 september;;447.2
1672;Staatsleningen >=8jaar;2002 oktober;;439.7
1673;Staatsleningen >=8jaar;2002 november;;444.7
1674;Staatsleningen >=8jaar;2002 december;;457.8
1675;Staatsleningen >=8jaar;2003 januari;;466.0
1676;Staatsleningen >=8jaar;2003 februari;;471.3
1677;Staatsleningen >=8jaar;2003 maart;;468.3
1678;Staatsleningen >=8jaar;2003 april;;467.3
1679;Staatsleningen >=8jaar;2003 mei;;485.1
1680;Staatsleningen >=8jaar;2003 juni;;482.3
1681;Staatsleningen >=8jaar;2003 juli;;471.4
1682;Staatsleningen >=8jaar;2003 augustus;;474.4
1683;Staatsleningen >=8jaar;2003 september;;483.0
1684;Staatsleningen >=8jaar;2003 oktober;;473.3
1685;Staatsleningen >=8jaar;2003 november;;470.7
1686;Staatsleningen >=8jaar;2003 december;;479.0
1687;4;1983 december;;
1688;4;1984 januari;;
1689;4;1984 februari;;
1690;4;1984 maart;;
1691;4;1984 april;;
1692;4;1984 mei;;
1693;4;1984 juni;;
1694;4;1984 juli;;
1695;4;1984 augustus;;
1696;4;1984 september;;
1697;4;1984 oktober;;
1698;4;1984 november;;
1699;4;1984 december;;
1700;4;1985 januari;;
1701;4;1985 februari;;
1702;4;1985 maart;;
1703;4;1985 april;;
1704;4;1985 mei;;
1705;4;1985 juni;;
1706;4;1985 juli;;
1707;4;1985 augustus;;
1708;4;1985 september;;
1709;4;1985 oktober;;
1710;4;1985 november;;
1711;4;1985 december;111.1;
1712;4;1986 januari;111.3;
1713;4;1986 februari;111.7;
1714;4;1986 maart;115.3;
1715;4;1986 april;116.7;
1716;4;1986 mei;114.7;
1717;4;1986 juni;115.5;
1718;4;1986 juli;115.8;
1719;4;1986 augustus;118.3;
1720;4;1986 september;116.9;
1721;4;1986 oktober;115.6;
1722;4;1986 november;116.0;
1723;4;1986 december;114.6;
1724;4;1987 januari;116.7;
1725;4;1987 februari;116.2;
1726;4;1987 maart;116.9;
1727;4;1987 april;116.5;
1728;4;1987 mei;117.1;
1729;4;1987 juni;115.1;
1730;4;1987 juli;113.8;
1731;4;1987 augustus;113.7;
1732;4;1987 september;109.9;
1733;4;1987 oktober;113.8;
1734;4;1987 november;115.6;
1735;4;1987 december;114.7;
1736;4;1988 januari;116.2;
1737;4;1988 februari;117.6;
1738;4;1988 maart;117.3;
1739;4;1988 april;115.3;
1740;4;1988 mei;114.6;
1741;4;1988 juni;113.5;
1742;4;1988 juli;113.1;
1743;4;1988 augustus;113.1;
1744;4;1988 september;115.3;
1745;4;1988 oktober;116.5;
1746;4;1988 november;115.3;
1747;4;1988 december;114.6;
1748;4;1989 januari;112.0;
1749;4;1989 februari;109.4;
1750;4;1989 maart;109.4;
1751;4;1989 april;109.2;
1752;4;1989 mei;106.5;
1753;4;1989 juni;109.5;
1754;4;1989 juli;111.0;
1755;4;1989 augustus;109.7;
1756;4;1989 september;108.3;
1757;4;1989 oktober;107.6;
1758;4;1989 november;105.6;
1759;4;1989 december;105.0;
1760;4;1990 januari;101.9;
1761;4;1990 februari;98.0;
1762;4;1990 maart;99.9;
1763;4;1990 april;97.6;
1764;4;1990 mei;97.8;
1765;4;1990 juni;98.5;
1766;4;1990 juli;99.7;
1767;4;1990 augustus;97.6;
1768;4;1990 september;96.4;
1769;4;1990 oktober;97.0;
1770;4;1990 november;97.5;
1771;4;1990 december;97.5;
1772;4;1991 januari;98.7;
1773;4;1991 februari;100.5;
1774;4;1991 maart;99.7;
1775;4;1991 april;100.4;
1776;4;1991 mei;101.0;
1777;4;1991 juni;99.6;
1778;4;1991 juli;98.7;
1779;4;1991 augustus;99.5;
1780;4;1991 september;99.2;
1781;4;1991 oktober;99.1;
1782;4;1991 november;98.9;
1783;4;1991 december;100.2;
1784;4;1992 januari;101.8;
1785;4;1992 februari;102.8;
1786;4;1992 maart;101.3;
1787;4;1992 april;101.8;
1788;4;1992 mei;102.0;
1789;4;1992 juni;101.8;
1790;4;1992 juli;101.1;
1791;4;1992 augustus;101.6;
1792;4;1992 september;105.1;
1793;4;1992 oktober;107.1;
1794;4;1992 november;107.2;
1795;4;1992 december;109.3;
1796;4;1993 januari;110.2;
1797;4;1993 februari;114.0;
1798;4;1993 maart;113.2;
1799;4;1993 april;113.0;
1800;4;1993 mei;113.3;
1801;4;1993 juni;115.0;
1802;4;1993 juli;115.6;
1803;4;1993 augustus;118.2;
1804;4;1993 september;119.3;
1805;4;1993 oktober;120.4;
1806;4;1993 november;120.4;
1807;4;1993 december;122.9;
1808;4;1994 januari;122.0;
1809;4;1994 februari;117.9;
1810;4;1994 maart;116.0;
1811;4;1994 april;113.6;
1812;4;1994 mei;111.0;
1813;4;1994 juni;111.1;
1814;4;1994 juli;111.7;
1815;4;1994 augustus;109.2;
1816;4;1994 september;107.6;
1817;4;1994 oktober;107.4;
1818;4;1994 november;107.8;
1819;4;1994 december;106.5;
1820;4;1995 januari;107.2;
1821;4;1995 februari;108.0;
1822;4;1995 maart;109.2;
1823;4;1995 april;111.1;
1824;4;1995 mei;113.8;
1825;4;1995 juni;111.2;
1826;4;1995 juli;112.8;
1827;4;1995 augustus;113.8;
1828;4;1995 september;114.0;
1829;4;1995 oktober;115.3;
1830;4;1995 november;118.0;
1831;4;1995 december;119.1;
1832;4;1996 januari;120.5;
1833;4;1996 februari;116.1;
1834;4;1996 maart;115.8;
1835;4;1996 april;117.3;
1836;4;1996 mei;116.5;
1837;4;1996 juni;115.5;
1838;4;1996 juli;116.6;
1839;4;1996 augustus;116.9;
1840;4;1996 september;119.7;
1841;4;1996 oktober;120.2;
1842;4;1996 november;122.0;
1843;4;1996 december;121.7;
1844;4;1997 januari;122.0;
1845;4;1997 februari;124.4;
1846;4;1997 maart;121.5;
1847;4;1997 april;121.1;
1848;4;1997 mei;120.9;
1849;4;1997 juni;123.1;
1850;4;1997 juli;123.9;
1851;4;1997 augustus;122.5;
1852;4;1997 september;123.5;
1853;4;1997 oktober;122.5;
1854;4;1997 november;123.6;
1855;4;1997 december;125.3;
1856;4;1998 januari;127.3;
1857;4;1998 februari;128.3;
1858;4;1998 maart;127.9;
1859;4;1998 april;127.1;
1860;4;1998 mei;128.6;
1861;4;1998 juni;129.3;
1862;4;1998 juli;130.3;
1863;4;1998 augustus;133.9;
1864;4;1998 september;136.8;
1865;4;1998 oktober;134.9;
1866;4;1998 november;136.0;
1867;4;1998 december;137.5;
1868;4;1999 januari;139.7;
1869;4;1999 februari;136.1;
1870;4;1999 maart;136.0;
1871;4;1999 april;137.8;
1872;4;1999 mei;135.9;
1873;4;1999 juni;131.5;
1874;4;1999 juli;128.7;
1875;4;1999 augustus;127.2;
1876;4;1999 september;125.4;
1877;4;1999 oktober;124.7;
1878;4;1999 november;124.8;
1879;4;1999 december;124.4;
1880;4;2000 januari;121.6;
1881;4;2000 februari;122.5;
1882;4;2000 maart;124.7;
1883;4;2000 april;123.7;
1884;4;2000 mei;124.3;
1885;4;2000 juni;124.7;
1886;4;2000 juli;124.3;
1887;4;2000 augustus;123.7;
1888;4;2000 september;124.1;
1889;4;2000 oktober;124.5;
1890;4;2000 november;126.2;
1891;4;2000 december;127.8;
1892;4;2001 januari;128.3;
1893;4;2001 februari;128.9;
1894;4;2001 maart;129.3;
1895;4;2001 april;127.2;
1896;4;2001 mei;125.3;
1897;4;2001 juni;126.1;
1898;4;2001 juli;127.6;
1899;4;2001 augustus;128.6;
1900;4;2001 september;128.7;
1901;4;2001 oktober;132.0;
1902;4;2001 november;130.5;
1903;4;2001 december;127.5;
1904;4;2002 januari;127.7;
1905;4;2002 februari;127.3;
1906;4;2002 maart;125.0;
1907;4;2002 april;126.0;
1908;4;2002 mei;125.7;
1909;4;2002 juni;127.7;
1910;4;2002 juli;129.1;
1911;4;2002 augustus;130.7;
1912;4;2002 september;133.9;
1913;4;2002 oktober;131.8;
1914;4;2002 november;132.4;
1915;4;2002 december;135.6;
1916;4;2003 januari;137.2;
1917;4;2003 februari;138.9;
1918;4;2003 maart;137.6;
1919;4;2003 april;137.1;
1920;4;2003 mei;141.7;
1921;4;2003 juni;140.5;
1922;4;2003 juli;135.9;
1923;4;2003 augustus;135.7;
1924;4;2003 september;137.9;
1925;4;2003 oktober;134.7;
1926;4;2003 november;133.4;
1927;4;2003 december;135.2;
1928;6;1983 december;;100.0
1929;6;1984 januari;;101.2
1930;6;1984 februari;;102.3
1931;6;1984 maart;;103.1
1932;6;1984 april;;104.0
1933;6;1984 mei;;103.9
1934;6;1984 juni;;104.7
1935;6;1984 juli;;104.8
1936;6;1984 augustus;;106.3
1937;6;1984 september;;108.2
1938;6;1984 oktober;;110.3
1939;6;1984 november;;111.2
1940;6;1984 december;;112.2
1941;6;1985 januari;;113.0
1942;6;1985 februari;;111.1
1943;6;1985 maart;;112.5
1944;6;1985 april;;113.9
1945;6;1985 mei;;115.6
1946;6;1985 juni;;116.7
1947;6;1985 juli;;117.9
1948;6;1985 augustus;;119.8
1949;6;1985 september;;120.5
1950;6;1985 oktober;;120.2
1951;6;1985 november;;121.3
1952;6;1985 december;;122.4
1953;6;1986 januari;;123.3
1954;6;1986 februari;;124.4
1955;6;1986 maart;;126.1
1956;6;1986 april;;127.6
1957;6;1986 mei;;127.7
1958;6;1986 juni;;128.5
1959;6;1986 juli;;129.5
1960;6;1986 augustus;;131.2
1961;6;1986 september;;131.4
1962;6;1986 oktober;;131.5
1963;6;1986 november;;132.0
1964;6;1986 december;;131.8
1965;6;1987 januari;;133.7
1966;6;1987 februari;;134.4
1967;6;1987 maart;;134.9
1968;6;1987 april;;135.5
1969;6;1987 mei;;136.4
1970;6;1987 juni;;136.7
1971;6;1987 juli;;137.1
1972;6;1987 augustus;;137.7
1973;6;1987 september;;137.2
1974;6;1987 oktober;;137.2
1975;6;1987 november;;139.9
1976;6;1987 december;;141.2
1977;6;1988 januari;;143.3
1978;6;1988 februari;;144.7
1979;6;1988 maart;;145.7
1980;6;1988 april;;146.4
1981;6;1988 mei;;146.2
1982;6;1988 juni;;146.5
1983;6;1988 juli;;146.1
1984;6;1988 augustus;;146.4
1985;6;1988 september;;148.2
1986;6;1988 oktober;;150.0
1987;6;1988 november;;150.6
1988;6;1988 december;;150.4
1989;6;1989 januari;;149.8
1990;6;1989 februari;;147.9
1991;6;1989 maart;;148.8
1992;6;1989 april;;149.6
1993;6;1989 mei;;148.7
1994;6;1989 juni;;150.8
1995;6;1989 juli;;152.4
1996;6;1989 augustus;;153.1
1997;6;1989 september;;152.6
1998;6;1989 oktober;;152.5
1999;6;1989 november;;152.2
2000;6;1989 december;;152.8
2001;6;1990 januari;;152.0
2002;6;1990 februari;;149.9
2003;6;1990 maart;;152.2
2004;6;1990 april;;152.3
2005;6;1990 mei;;153.5
2006;6;1990 juni;;154.8
2007;6;1990 juli;;156.9
2008;6;1990 augustus;;156.4
2009;6;1990 september;;156.8
2010;6;1990 oktober;;158.3
2011;6;1990 november;;159.5
2012;6;1990 december;;160.4
2013;6;1991 januari;;162.1
2014;6;1991 februari;;165.2
2015;6;1991 maart;;165.9
2016;6;1991 april;;167.4
2017;6;1991 mei;;168.7
2018;6;1991 juni;;169.3
2019;6;1991 juli;;169.8
2020;6;1991 augustus;;170.8
2021;6;1991 september;;172.4
2022;6;1991 oktober;;173.6
2023;6;1991 november;;174.6
2024;6;1991 december;;175.7
2025;6;1992 januari;;179.2
2026;6;1992 februari;;180.8
2027;6;1992 maart;;181.2
2028;6;1992 april;;182.7
2029;6;1992 mei;;183.9
2030;6;1992 juni;;184.8
2031;6;1992 juli;;185.7
2032;6;1992 augustus;;186.7
2033;6;1992 september;;191.4
2034;6;1992 oktober;;195.3
2035;6;1992 november;;196.9
2036;6;1992 december;;199.1
2037;6;1993 januari;;201.4
2038;6;1993 februari;;204.8
2039;6;1993 maart;;206.6
2040;6;1993 april;;207.4
2041;6;1993 mei;;208.8
2042;6;1993 juni;;211.0
2043;6;1993 juli;;212.9
2044;6;1993 augustus;;215.9
2045;6;1993 september;;217.8
2046;6;1993 oktober;;220.2
2047;6;1993 november;;222.2
2048;6;1993 december;;224.4
2049;6;1994 januari;;226.0
2050;6;1994 februari;;223.2
2051;6;1994 maart;;222.0
2052;6;1994 april;;221.2
2053;6;1994 mei;;220.2
2054;6;1994 juni;;220.6
2055;6;1994 juli;;222.9
2056;6;1994 augustus;;221.4
2057;6;1994 september;;220.3
2058;6;1994 oktober;;221.4
2059;6;1994 november;;223.6
2060;6;1994 december;;223.2
2061;6;1995 januari;;225.6
2062;6;1995 februari;;228.1
2063;6;1995 maart;;232.2
2064;6;1995 april;;235.9
2065;6;1995 mei;;241.3
2066;6;1995 juni;;240.0
2067;6;1995 juli;;242.7
2068;6;1995 augustus;;245.3
2069;6;1995 september;;247.3
2070;6;1995 oktober;;250.0
2071;6;1995 november;;254.9
2072;6;1995 december;;257.0
2073;6;1996 januari;;260.1
2074;6;1996 februari;;256.2
2075;6;1996 maart;;257.9
2076;6;1996 april;;261.4
2077;6;1996 mei;;262.6
2078;6;1996 juni;;261.8
2079;6;1996 juli;;263.7
2080;6;1996 augustus;;266.3
2081;6;1996 september;;270.9
2082;6;1996 oktober;;272.5
2083;6;1996 november;;275.7
2084;6;1996 december;;276.7
2085;6;1997 januari;;279.4
2086;6;1997 februari;;282.6
2087;6;1997 maart;;280.1
2088;6;1997 april;;281.9
2089;6;1997 mei;;282.6
2090;6;1997 juni;;286.2
2091;6;1997 juli;;287.7
2092;6;1997 augustus;;286.8
2093;6;1997 september;;288.8
2094;6;1997 oktober;;288.3
2095;6;1997 november;;290.4
2096;6;1997 december;;293.8
2097;6;1998 januari;;298.2
2098;6;1998 februari;;300.5
2099;6;1998 maart;;301.2
2100;6;1998 april;;301.0
2101;6;1998 mei;;303.9
2102;6;1998 juni;;306.1
2103;6;1998 juli;;308.4
2104;6;1998 augustus;;313.6
2105;6;1998 september;;317.4
2106;6;1998 oktober;;317.2
2107;6;1998 november;;319.9
2108;6;1998 december;;327.0
2109;6;1999 januari;;327.0
2110;6;1999 februari;;324.5
2111;6;1999 maart;;325.8
2112;6;1999 april;;329.7
2113;6;1999 mei;;328.2
2114;6;1999 juni;;322.6
2115;6;1999 juli;;320.3
2116;6;1999 augustus;;318.8
2117;6;1999 september;;317.8
2118;6;1999 oktober;;317.2
2119;6;1999 november;;318.7
2120;6;1999 december;;319.1
2121;6;2000 januari;;316.9
2122;6;2000 februari;;318.9
2123;6;2000 maart;;322.9
2124;6;2000 april;;322.9
2125;6;2000 mei;;322.2
2126;6;2000 juni;;323.7
2127;6;2000 juli;;324.9
2128;6;2000 augustus;;325.4
2129;6;2000 september;;328.0
2130;6;2000 oktober;;329.7
2131;6;2000 november;;333.6
2132;6;2000 december;;338.5
2133;6;2001 januari;;342.5
2134;6;2001 februari;;344.3
2135;6;2001 maart;;347.3
2136;6;2001 april;;346.0
2137;6;2001 mei;;346.4
2138;6;2001 juni;;349.4
2139;6;2001 juli;;353.0
2140;6;2001 augustus;;356.8
2141;6;2001 september;;359.6
2142;6;2001 oktober;;365.7
2143;6;2001 november;;365.2
2144;6;2001 december;;363.5
2145;6;2002 januari;;363.6
2146;6;2002 februari;;364.9
2147;6;2002 maart;;362.8
2148;6;2002 april;;366.0
2149;6;2002 mei;;367.1
2150;6;2002 juni;;371.0
2151;6;2002 juli;;374.7
2152;6;2002 augustus;;378.7
2153;6;2002 september;;384.2
2154;6;2002 oktober;;383.7
2155;6;2002 november;;386.3
2156;6;2002 december;;392.0
2157;6;2003 januari;;396.6
2158;6;2003 februari;;400.2
2159;6;2003 maart;;399.2
2160;6;2003 april;;400.4
2161;6;2003 mei;;408.1
2162;6;2003 juni;;409.3
2163;6;2003 juli;;406.0
2164;6;2003 augustus;;405.0
2165;6;2003 september;;409.2
2166;6;2003 oktober;;406.5
2167;6;2003 november;;406.4
2168;6;2003 december;;409.9
2169;7;1983 december;;100.0
2170;7;1984 januari;;102.3
2171;7;1984 februari;;103.7
2172;7;1984 maart;;104.8
2173;7;1984 april;;105.4
2174;7;1984 mei;;104.6
2175;7;1984 juni;;105.3
2176;7;1984 juli;;104.7
2177;7;1984 augustus;;107.1
2178;7;1984 september;;110.7
2179;7;1984 oktober;;114.0
2180;7;1984 november;;114.4
2181;7;1984 december;;115.7
2182;7;1985 januari;;116.5
2183;7;1985 februari;;113.7
2184;7;1985 maart;;115.8
2185;7;1985 april;;118.2
2186;7;1985 mei;;120.6
2187;7;1985 juni;;123.8
2188;7;1985 juli;;124.0
2189;7;1985 augustus;;126.3
2190;7;1985 september;;126.8
2191;7;1985 oktober;;125.3
2192;7;1985 november;;126.2
2193;7;1985 december;;128.0
2194;7;1986 januari;;129.4
2195;7;1986 februari;;131.1
2196;7;1986 maart;;134.7
2197;7;1986 april;;137.1
2198;7;1986 mei;;137.4
2199;7;1986 juni;;138.3
2200;7;1986 juli;;139.6
2201;7;1986 augustus;;141.9
2202;7;1986 september;;141.7
2203;7;1986 oktober;;141.7
2204;7;1986 november;;141.7
2205;7;1986 december;;140.5
2206;7;1987 januari;;143.4
2207;7;1987 februari;;144.0
2208;7;1987 maart;;145.0
2209;7;1987 april;;145.7
2210;7;1987 mei;;146.5
2211;7;1987 juni;;147.2
2212;7;1987 juli;;147.3
2213;7;1987 augustus;;147.4
2214;7;1987 september;;146.2
2215;7;1987 oktober;;144.0
2216;7;1987 november;;146.8
2217;7;1987 december;;148.6
2218;7;1988 januari;;153.4
2219;7;1988 februari;;154.6
2220;7;1988 maart;;156.6
2221;7;1988 april;;157.4
2222;7;1988 mei;;156.9
2223;7;1988 juni;;157.3
2224;7;1988 juli;;157.7
2225;7;1988 augustus;;158.5
2226;7;1988 september;;160.9
2227;7;1988 oktober;;163.1
2228;7;1988 november;;164.4
2229;7;1988 december;;164.4
2230;7;1989 januari;;163.5
2231;7;1989 februari;;162.0
2232;7;1989 maart;;162.7
2233;7;1989 april;;163.1
2234;7;1989 mei;;161.8
2235;7;1989 juni;;163.7
2236;7;1989 juli;;166.0
