ID;WoonlandVanGasten;RegioS;Perioden;Gasten_1;Overnachtingen_2
2096;Totaal landen;Flevoland (PV);2017 april;23.0;36.0
2097;Totaal landen;Flevoland (PV);2017 mei;22.0;34.0
2098;Totaal landen;Flevoland (PV);2017 juni;19.0;30.0
2099;Totaal landen;Flevoland (PV);2017 2e kwartaal;63.0;101.0
2100;Totaal landen;Flevoland (PV);2017 juli;20.0;38.0
2101;Totaal landen;Flevoland (PV);2017 augustus;21.0;35.0
2102;Totaal landen;Flevoland (PV);2017 september;18.0;29.0
2103;Totaal landen;Flevoland (PV);2017 3e kwartaal;59.0;102.0
2104;Totaal landen;Flevoland (PV);2017 oktober;22.0;35.0
2105;Totaal landen;Flevoland (PV);2017 november;19.0;28.0
2106;Totaal landen;Flevoland (PV);2017 december;15.0;23.0
2107;Totaal landen;Flevoland (PV);2017 4e kwartaal;56.0;86.0
2108;Totaal landen;Flevoland (PV);2017;223.0;358.0
2109;Totaal landen;Flevoland (PV);2018 januari;14.0;21.0
2110;Totaal landen;Flevoland (PV);2018 februari;16.0;25.0
2111;Totaal landen;Flevoland (PV);2018 maart;15.0;25.0
2112;Totaal landen;Flevoland (PV);2018 1e kwartaal;45.0;70.0
2113;Totaal landen;Flevoland (PV);2018 april;18.0;30.0
2114;Totaal landen;Flevoland (PV);2018 mei;19.0;32.0
2115;Totaal landen;Flevoland (PV);2018 juni;19.0;32.0
2116;Totaal landen;Flevoland (PV);2018 2e kwartaal;56.0;94.0
2117;Totaal landen;Flevoland (PV);2018 juli;19.0;33.0
2118;Totaal landen;Flevoland (PV);2018 augustus;20.0;37.0
2119;Totaal landen;Flevoland (PV);2018 september;18.0;30.0
2120;Totaal landen;Flevoland (PV);2018 3e kwartaal;57.0;100.0
2121;Totaal landen;Flevoland (PV);2018 oktober;18.0;30.0
2122;Totaal landen;Flevoland (PV);2018 november;17.0;29.0
2123;Totaal landen;Flevoland (PV);2018 december;16.0;26.0
2124;Totaal landen;Flevoland (PV);2018 4e kwartaal;51.0;85.0
2125;Totaal landen;Flevoland (PV);2018;209.0;349.0
2126;Totaal landen;Flevoland (PV);2019 januari;13.0;21.0
2127;Totaal landen;Flevoland (PV);2019 februari;17.0;27.0
2128;Totaal landen;Flevoland (PV);2019 maart;17.0;27.0
2129;Totaal landen;Flevoland (PV);2019 1e kwartaal;47.0;76.0
2130;Totaal landen;Flevoland (PV);2019 april;24.0;44.0
2131;Totaal landen;Flevoland (PV);2019 mei;22.0;38.0
2132;Totaal landen;Flevoland (PV);2019 juni;24.0;40.0
2133;Totaal landen;Flevoland (PV);2019 2e kwartaal;69.0;122.0
2134;Totaal landen;Flevoland (PV);2019 juli;22.0;42.0
2135;Totaal landen;Flevoland (PV);2019 augustus;23.0;43.0
2136;Totaal landen;Flevoland (PV);2019 september;23.0;42.0
2137;Totaal landen;Flevoland (PV);2019 3e kwartaal;68.0;127.0
2138;Totaal landen;Flevoland (PV);2019 oktober;23.0;40.0
2139;Totaal landen;Flevoland (PV);2019 november;19.0;30.0
2140;Totaal landen;Flevoland (PV);2019 december;19.0;30.0
2141;Totaal landen;Flevoland (PV);2019 4e kwartaal;61.0;101.0
2142;Totaal landen;Flevoland (PV);2019;245.0;425.0
2143;Totaal landen;Flevoland (PV);2020 januari;14.0;23.0
2144;Totaal landen;Flevoland (PV);2020 februari;13.0;22.0
2145;Totaal landen;Flevoland (PV);2020 maart;8.0;12.0
2146;Totaal landen;Flevoland (PV);2020 1e kwartaal;34.0;56.0
2147;Totaal landen;Flevoland (PV);2020 april;4.0;6.0
2148;Totaal landen;Flevoland (PV);2020 mei;7.0;10.0
2149;Totaal landen;Flevoland (PV);2020 juni;11.0;17.0
2150;Totaal landen;Flevoland (PV);2020 2e kwartaal;21.0;33.0
2151;Totaal landen;Flevoland (PV);2020 juli;17.0;29.0
2152;Totaal landen;Flevoland (PV);2020 augustus;22.0;39.0
2153;Totaal landen;Flevoland (PV);2020 september;14.0;24.0
2154;Totaal landen;Flevoland (PV);2020 3e kwartaal;54.0;93.0
2155;Totaal landen;Flevoland (PV);2020 oktober;11.0;17.0
2156;Totaal landen;Flevoland (PV);2020 november;8.0;11.0
2157;Totaal landen;Flevoland (PV);2020 december;6.0;13.0
2158;Totaal landen;Flevoland (PV);2020 4e kwartaal;25.0;41.0
2159;Totaal landen;Flevoland (PV);2020;134.0;224.0
2160;Totaal landen;Flevoland (PV);2021 januari;6.0;8.0
2161;Totaal landen;Flevoland (PV);2021 februari;8.0;15.0
2162;Totaal landen;Flevoland (PV);2021 maart;9.0;16.0
2163;Totaal landen;Flevoland (PV);2021 1e kwartaal;22.0;38.0
2164;Totaal landen;Flevoland (PV);2021 april;10.0;20.0
2165;Totaal landen;Flevoland (PV);2021 mei;14.0;21.0
2166;Totaal landen;Flevoland (PV);2021 juni;15.0;30.0
2167;Totaal landen;Flevoland (PV);2021 2e kwartaal;39.0;72.0
2168;Totaal landen;Flevoland (PV);2021 juli;18.0;39.0
2169;Totaal landen;Flevoland (PV);2021 augustus;24.0;49.0
2170;Totaal landen;Flevoland (PV);2021 september;17.0;41.0
2171;Totaal landen;Flevoland (PV);2021 3e kwartaal;59.0;128.0
2172;Totaal landen;Flevoland (PV);2021 oktober;20.0;44.0
2173;Totaal landen;Flevoland (PV);2021 november;14.0;33.0
2174;Totaal landen;Flevoland (PV);2021 december;11.0;24.0
2175;Totaal landen;Flevoland (PV);2021 4e kwartaal;45.0;100.0
2176;Totaal landen;Flevoland (PV);2021;165.0;339.0
2177;Totaal landen;Flevoland (PV);2022 januari;9.0;23.0
2178;Totaal landen;Flevoland (PV);2022 februari;13.0;29.0
2179;Totaal landen;Flevoland (PV);2022 maart;15.0;36.0
2180;Totaal landen;Flevoland (PV);2022 1e kwartaal;38.0;88.0
2181;Totaal landen;Flevoland (PV);2022 april;21.0;48.0
2182;Totaal landen;Flevoland (PV);2022 mei;31.0;56.0
2183;Totaal landen;Flevoland (PV);2022 juni;25.0;58.0
2184;Totaal landen;Flevoland (PV);2022 2e kwartaal;77.0;162.0
2185;Totaal landen;Flevoland (PV);2022 juli;33.0;62.0
2186;Totaal landen;Flevoland (PV);2022 augustus;36.0;70.0
2187;Totaal landen;Flevoland (PV);2022 september;32.0;59.0
2188;Totaal landen;Flevoland (PV);2022 3e kwartaal;100.0;191.0
2189;Totaal landen;Flevoland (PV);2022 oktober;25.0;52.0
2190;Totaal landen;Flevoland (PV);2022 november;28.0;47.0
2191;Totaal landen;Flevoland (PV);2022 december;18.0;41.0
2192;Totaal landen;Flevoland (PV);2022 4e kwartaal;70.0;141.0
2193;Totaal landen;Flevoland (PV);2022;285.0;582.0
2194;Totaal landen;Flevoland (PV);2023 januari;19.0;39.0
2195;Totaal landen;Flevoland (PV);2023 februari;17.0;38.0
2196;Totaal landen;Flevoland (PV);2023 maart;19.0;43.0
2197;Totaal landen;Flevoland (PV);2023 1e kwartaal;56.0;120.0
2198;Totaal landen;Flevoland (PV);2023 april;27.0;63.0
2199;Totaal landen;Flevoland (PV);2023 mei;30.0;64.0
2200;Totaal landen;Flevoland (PV);2023 juni;27.0;61.0
2201;Totaal landen;Flevoland (PV);2023 2e kwartaal;83.0;189.0
2202;Totaal landen;Flevoland (PV);2023 juli;29.0;66.0
2203;Totaal landen;Flevoland (PV);2023 augustus;30.0;68.0
2204;Totaal landen;Flevoland (PV);2023 september;25.0;59.0
2205;Totaal landen;Flevoland (PV);2023 3e kwartaal;84.0;193.0
2206;Totaal landen;Flevoland (PV);2023 oktober;26.0;62.0
2207;Totaal landen;Flevoland (PV);2023 november;21.0;42.0
2208;Totaal landen;Flevoland (PV);2023 december;20.0;39.0
2209;Totaal landen;Flevoland (PV);2023 4e kwartaal;67.0;143.0
2210;Totaal landen;Flevoland (PV);2023;289.0;645.0
2211;Totaal landen;Flevoland (PV);2024 januari;20.0;51.0
2212;Totaal landen;Flevoland (PV);2024 februari;18.0;29.0
2213;Totaal landen;Flevoland (PV);2024 maart;28.0;44.0
2214;Totaal landen;Flevoland (PV);2024 1e kwartaal;66.0;124.0
2215;Totaal landen;Flevoland (PV);2024 april;28.0;62.0
2216;Totaal landen;Flevoland (PV);2024 mei;27.0;59.0
2217;Totaal landen;Flevoland (PV);2024 juni;26.0;69.0
2218;Totaal landen;Flevoland (PV);2024 2e kwartaal;81.0;190.0
2219;Totaal landen;Flevoland (PV);2024 juli;30.0;66.0
2220;Totaal landen;Flevoland (PV);2024 augustus;23.0;57.0
2221;Totaal landen;Flevoland (PV);2024 september;34.0;59.0
2222;Totaal landen;Flevoland (PV);2024 3e kwartaal;86.0;181.0
2223;Totaal landen;Flevoland (PV);2024 oktober;23.0;48.0
2224;Totaal landen;Flevoland (PV);2024 november;31.0;49.0
2225;Totaal landen;Flevoland (PV);2024 december;24.0;45.0
2226;Totaal landen;Flevoland (PV);2024 4e kwartaal;78.0;142.0
2227;Totaal landen;Flevoland (PV);2024;311.0;635.0
2228;Totaal landen;Flevoland (PV);2025 januari;19.0;36.0
2229;Totaal landen;Flevoland (PV);2025 februari;22.0;39.0
2230;Totaal landen;Gelderland (PV);2012 januari;118.0;173.0
2231;Totaal landen;Gelderland (PV);2012 februari;127.0;191.0
2232;Totaal landen;Gelderland (PV);2012 maart;146.0;216.0
2233;Totaal landen;Gelderland (PV);2012 1e kwartaal;390.0;580.0
2234;Totaal landen;Gelderland (PV);2012 april;157.0;263.0
2235;Totaal landen;Gelderland (PV);2012 mei;167.0;286.0
2236;Totaal landen;Gelderland (PV);2012 juni;156.0;260.0
2237;Totaal landen;Gelderland (PV);2012 2e kwartaal;480.0;809.0
2238;Totaal landen;Gelderland (PV);2012 juli;168.0;318.0
2239;Totaal landen;Gelderland (PV);2012 augustus;180.0;324.0
2240;Totaal landen;Gelderland (PV);2012 september;166.0;278.0
2241;Totaal landen;Gelderland (PV);2012 3e kwartaal;514.0;921.0
2242;Totaal landen;Gelderland (PV);2012 oktober;162.0;260.0
2243;Totaal landen;Gelderland (PV);2012 november;134.0;202.0
2244;Totaal landen;Gelderland (PV);2012 december;115.0;184.0
2245;Totaal landen;Gelderland (PV);2012 4e kwartaal;411.0;647.0
2246;Totaal landen;Gelderland (PV);2012;1795.0;2956.0
2247;Totaal landen;Gelderland (PV);2013 januari;88.0;136.0
2248;Totaal landen;Gelderland (PV);2013 februari;104.0;156.0
2249;Totaal landen;Gelderland (PV);2013 maart;128.0;198.0
2250;Totaal landen;Gelderland (PV);2013 1e kwartaal;319.0;490.0
2251;Totaal landen;Gelderland (PV);2013 april;138.0;231.0
2252;Totaal landen;Gelderland (PV);2013 mei;161.0;267.0
2253;Totaal landen;Gelderland (PV);2013 juni;151.0;257.0
2254;Totaal landen;Gelderland (PV);2013 2e kwartaal;450.0;755.0
2255;Totaal landen;Gelderland (PV);2013 juli;145.0;292.0
2256;Totaal landen;Gelderland (PV);2013 augustus;159.0;296.0
2257;Totaal landen;Gelderland (PV);2013 september;148.0;254.0
2258;Totaal landen;Gelderland (PV);2013 3e kwartaal;452.0;841.0
2259;Totaal landen;Gelderland (PV);2013 oktober;157.0;253.0
2260;Totaal landen;Gelderland (PV);2013 november;127.0;194.0
2261;Totaal landen;Gelderland (PV);2013 december;105.0;168.0
2262;Totaal landen;Gelderland (PV);2013 4e kwartaal;390.0;615.0
2263;Totaal landen;Gelderland (PV);2013;1611.0;2701.0
2264;Totaal landen;Gelderland (PV);2014 januari;95.0;143.0
2265;Totaal landen;Gelderland (PV);2014 februari;97.0;147.0
2266;Totaal landen;Gelderland (PV);2014 maart;133.0;208.0
2267;Totaal landen;Gelderland (PV);2014 1e kwartaal;325.0;497.0
2268;Totaal landen;Gelderland (PV);2014 april;144.0;235.0
2269;Totaal landen;Gelderland (PV);2014 mei;167.0;279.0
2270;Totaal landen;Gelderland (PV);2014 juni;158.0;260.0
2271;Totaal landen;Gelderland (PV);2014 2e kwartaal;469.0;774.0
2272;Totaal landen;Gelderland (PV);2014 juli;156.0;284.0
2273;Totaal landen;Gelderland (PV);2014 augustus;176.0;328.0
2274;Totaal landen;Gelderland (PV);2014 september;164.0;278.0
2275;Totaal landen;Gelderland (PV);2014 3e kwartaal;496.0;891.0
2276;Totaal landen;Gelderland (PV);2014 oktober;166.0;252.0
2277;Totaal landen;Gelderland (PV);2014 november;138.0;207.0
2278;Totaal landen;Gelderland (PV);2014 december;118.0;172.0
2279;Totaal landen;Gelderland (PV);2014 4e kwartaal;422.0;631.0
2280;Totaal landen;Gelderland (PV);2014;1713.0;2794.0
2281;Totaal landen;Gelderland (PV);2015 januari;102.0;148.0
2282;Totaal landen;Gelderland (PV);2015 februari;119.0;173.0
2283;Totaal landen;Gelderland (PV);2015 maart;132.0;198.0
2284;Totaal landen;Gelderland (PV);2015 1e kwartaal;352.0;519.0
2285;Totaal landen;Gelderland (PV);2015 april;170.0;260.0
2286;Totaal landen;Gelderland (PV);2015 mei;181.0;302.0
2287;Totaal landen;Gelderland (PV);2015 juni;169.0;265.0
2288;Totaal landen;Gelderland (PV);2015 2e kwartaal;520.0;827.0
2289;Totaal landen;Gelderland (PV);2015 juli;192.0;318.0
2290;Totaal landen;Gelderland (PV);2015 augustus;199.0;341.0
2291;Totaal landen;Gelderland (PV);2015 september;178.0;281.0
2292;Totaal landen;Gelderland (PV);2015 3e kwartaal;569.0;940.0
2293;Totaal landen;Gelderland (PV);2015 oktober;187.0;286.0
2294;Totaal landen;Gelderland (PV);2015 november;155.0;223.0
2295;Totaal landen;Gelderland (PV);2015 december;139.0;205.0
2296;Totaal landen;Gelderland (PV);2015 4e kwartaal;481.0;714.0
2297;Totaal landen;Gelderland (PV);2015;1922.0;3000.0
2298;Totaal landen;Gelderland (PV);2016 januari;117.0;179.0
2299;Totaal landen;Gelderland (PV);2016 februari;137.0;191.0
2300;Totaal landen;Gelderland (PV);2016 maart;157.0;232.0
2301;Totaal landen;Gelderland (PV);2016 1e kwartaal;411.0;602.0
2302;Totaal landen;Gelderland (PV);2016 april;174.0;261.0
2303;Totaal landen;Gelderland (PV);2016 mei;197.0;296.0
2304;Totaal landen;Gelderland (PV);2016 juni;181.0;273.0
2305;Totaal landen;Gelderland (PV);2016 2e kwartaal;552.0;830.0
2306;Totaal landen;Gelderland (PV);2016 juli;197.0;323.0
2307;Totaal landen;Gelderland (PV);2016 augustus;213.0;350.0
2308;Totaal landen;Gelderland (PV);2016 september;186.0;290.0
2309;Totaal landen;Gelderland (PV);2016 3e kwartaal;596.0;963.0
2310;Totaal landen;Gelderland (PV);2016 oktober;205.0;299.0
2311;Totaal landen;Gelderland (PV);2016 november;157.0;218.0
2312;Totaal landen;Gelderland (PV);2016 december;143.0;206.0
2313;Totaal landen;Gelderland (PV);2016 4e kwartaal;505.0;724.0
2314;Totaal landen;Gelderland (PV);2016;2064.0;3118.0
2315;Totaal landen;Gelderland (PV);2017 januari;114.0;168.0
2316;Totaal landen;Gelderland (PV);2017 februari;127.0;182.0
2317;Totaal landen;Gelderland (PV);2017 maart;145.0;212.0
2318;Totaal landen;Gelderland (PV);2017 1e kwartaal;387.0;562.0
2319;Totaal landen;Gelderland (PV);2017 april;200.0;301.0
2320;Totaal landen;Gelderland (PV);2017 mei;204.0;312.0
2321;Totaal landen;Gelderland (PV);2017 juni;199.0;303.0
2322;Totaal landen;Gelderland (PV);2017 2e kwartaal;603.0;915.0
2323;Totaal landen;Gelderland (PV);2017 juli;209.0;335.0
2324;Totaal landen;Gelderland (PV);2017 augustus;221.0;358.0
2325;Totaal landen;Gelderland (PV);2017 september;194.0;308.0
2326;Totaal landen;Gelderland (PV);2017 3e kwartaal;624.0;1001.0
2327;Totaal landen;Gelderland (PV);2017 oktober;197.0;293.0
2328;Totaal landen;Gelderland (PV);2017 november;154.0;223.0
2329;Totaal landen;Gelderland (PV);2017 december;151.0;223.0
2330;Totaal landen;Gelderland (PV);2017 4e kwartaal;502.0;739.0
2331;Totaal landen;Gelderland (PV);2017;2116.0;3218.0
2332;Totaal landen;Gelderland (PV);2018 januari;139.0;197.0
2333;Totaal landen;Gelderland (PV);2018 februari;137.0;193.0
2334;Totaal landen;Gelderland (PV);2018 maart;164.0;243.0
2335;Totaal landen;Gelderland (PV);2018 1e kwartaal;440.0;634.0
2336;Totaal landen;Gelderland (PV);2018 april;193.0;292.0
2337;Totaal landen;Gelderland (PV);2018 mei;212.0;318.0
2338;Totaal landen;Gelderland (PV);2018 juni;199.0;312.0
2339;Totaal landen;Gelderland (PV);2018 2e kwartaal;603.0;923.0
2340;Totaal landen;Gelderland (PV);2018 juli;204.0;341.0
2341;Totaal landen;Gelderland (PV);2018 augustus;231.0;374.0
2342;Totaal landen;Gelderland (PV);2018 september;214.0;333.0
2343;Totaal landen;Gelderland (PV);2018 3e kwartaal;649.0;1048.0
2344;Totaal landen;Gelderland (PV);2018 oktober;206.0;311.0
2345;Totaal landen;Gelderland (PV);2018 november;170.0;254.0
2346;Totaal landen;Gelderland (PV);2018 december;145.0;211.0
2347;Totaal landen;Gelderland (PV);2018 4e kwartaal;520.0;777.0
2348;Totaal landen;Gelderland (PV);2018;2213.0;3381.0
2349;Totaal landen;Gelderland (PV);2019 januari;126.0;194.0
2350;Totaal landen;Gelderland (PV);2019 februari;140.0;207.0
2351;Totaal landen;Gelderland (PV);2019 maart;177.0;265.0
2352;Totaal landen;Gelderland (PV);2019 1e kwartaal;443.0;667.0
2353;Totaal landen;Gelderland (PV);2019 april;194.0;305.0
2354;Totaal landen;Gelderland (PV);2019 mei;210.0;329.0
2355;Totaal landen;Gelderland (PV);2019 juni;207.0;330.0
2356;Totaal landen;Gelderland (PV);2019 2e kwartaal;611.0;964.0
2357;Totaal landen;Gelderland (PV);2019 juli;199.0;342.0
2358;Totaal landen;Gelderland (PV);2019 augustus;220.0;382.0
2359;Totaal landen;Gelderland (PV);2019 september;205.0;339.0
2360;Totaal landen;Gelderland (PV);2019 3e kwartaal;624.0;1063.0
2361;Totaal landen;Gelderland (PV);2019 oktober;197.0;315.0
2362;Totaal landen;Gelderland (PV);2019 november;189.0;279.0
2363;Totaal landen;Gelderland (PV);2019 december;155.0;230.0
2364;Totaal landen;Gelderland (PV);2019 4e kwartaal;541.0;825.0
2365;Totaal landen;Gelderland (PV);2019;2219.0;3519.0
2366;Totaal landen;Gelderland (PV);2020 januari;141.0;213.0
2367;Totaal landen;Gelderland (PV);2020 februari;157.0;248.0
2368;Totaal landen;Gelderland (PV);2020 maart;79.0;123.0
2369;Totaal landen;Gelderland (PV);2020 1e kwartaal;377.0;584.0
2370;Totaal landen;Gelderland (PV);2020 april;23.0;36.0
2371;Totaal landen;Gelderland (PV);2020 mei;58.0;91.0
2372;Totaal landen;Gelderland (PV);2020 juni;135.0;224.0
2373;Totaal landen;Gelderland (PV);2020 2e kwartaal;216.0;350.0
2374;Totaal landen;Gelderland (PV);2020 juli;213.0;372.0
2375;Totaal landen;Gelderland (PV);2020 augustus;246.0;410.0
2376;Totaal landen;Gelderland (PV);2020 september;217.0;370.0
2377;Totaal landen;Gelderland (PV);2020 3e kwartaal;676.0;1152.0
2378;Totaal landen;Gelderland (PV);2020 oktober;161.0;251.0
2379;Totaal landen;Gelderland (PV);2020 november;125.0;185.0
2380;Totaal landen;Gelderland (PV);2020 december;86.0;124.0
2381;Totaal landen;Gelderland (PV);2020 4e kwartaal;372.0;560.0
2382;Totaal landen;Gelderland (PV);2020;1641.0;2647.0
2383;Totaal landen;Gelderland (PV);2021 januari;47.0;64.0
2384;Totaal landen;Gelderland (PV);2021 februari;79.0;110.0
2385;Totaal landen;Gelderland (PV);2021 maart;91.0;131.0
2386;Totaal landen;Gelderland (PV);2021 1e kwartaal;217.0;305.0
2387;Totaal landen;Gelderland (PV);2021 april;119.0;185.0
2388;Totaal landen;Gelderland (PV);2021 mei;169.0;262.0
2389;Totaal landen;Gelderland (PV);2021 juni;182.0;290.0
2390;Totaal landen;Gelderland (PV);2021 2e kwartaal;470.0;737.0
2391;Totaal landen;Gelderland (PV);2021 juli;231.0;397.0
2392;Totaal landen;Gelderland (PV);2021 augustus;260.0;462.0
2393;Totaal landen;Gelderland (PV);2021 september;217.0;368.0
2394;Totaal landen;Gelderland (PV);2021 3e kwartaal;708.0;1228.0
2395;Totaal landen;Gelderland (PV);2021 oktober;232.0;352.0
2396;Totaal landen;Gelderland (PV);2021 november;155.0;233.0
2397;Totaal landen;Gelderland (PV);2021 december;80.0;114.0
2398;Totaal landen;Gelderland (PV);2021 4e kwartaal;467.0;699.0
2399;Totaal landen;Gelderland (PV);2021;1861.0;2969.0
2400;Totaal landen;Gelderland (PV);2022 januari;68.0;99.0
2401;Totaal landen;Gelderland (PV);2022 februari;114.0;168.0
2402;Totaal landen;Gelderland (PV);2022 maart;166.0;252.0
2403;Totaal landen;Gelderland (PV);2022 1e kwartaal;348.0;519.0
2404;Totaal landen;Gelderland (PV);2022 april;197.0;317.0
2405;Totaal landen;Gelderland (PV);2022 mei;221.0;348.0
2406;Totaal landen;Gelderland (PV);2022 juni;214.0;353.0
2407;Totaal landen;Gelderland (PV);2022 2e kwartaal;632.0;1019.0
2408;Totaal landen;Gelderland (PV);2022 juli;225.0;396.0
2409;Totaal landen;Gelderland (PV);2022 augustus;228.0;400.0
2410;Totaal landen;Gelderland (PV);2022 september;205.0;343.0
2411;Totaal landen;Gelderland (PV);2022 3e kwartaal;658.0;1140.0
2412;Totaal landen;Gelderland (PV);2022 oktober;227.0;356.0
2413;Totaal landen;Gelderland (PV);2022 november;194.0;283.0
2414;Totaal landen;Gelderland (PV);2022 december;177.0;262.0
2415;Totaal landen;Gelderland (PV);2022 4e kwartaal;598.0;902.0
2416;Totaal landen;Gelderland (PV);2022;2235.0;3580.0
2417;Totaal landen;Gelderland (PV);2023 januari;149.0;224.0
2418;Totaal landen;Gelderland (PV);2023 februari;162.0;240.0
2419;Totaal landen;Gelderland (PV);2023 maart;188.0;278.0
2420;Totaal landen;Gelderland (PV);2023 1e kwartaal;498.0;743.0
2421;Totaal landen;Gelderland (PV);2023 april;210.0;333.0
2422;Totaal landen;Gelderland (PV);2023 mei;226.0;366.0
2423;Totaal landen;Gelderland (PV);2023 juni;210.0;354.0
2424;Totaal landen;Gelderland (PV);2023 2e kwartaal;645.0;1052.0
2425;Totaal landen;Gelderland (PV);2023 juli;212.0;368.0
2426;Totaal landen;Gelderland (PV);2023 augustus;229.0;394.0
2427;Totaal landen;Gelderland (PV);2023 september;213.0;353.0
2428;Totaal landen;Gelderland (PV);2023 3e kwartaal;654.0;1115.0
2429;Totaal landen;Gelderland (PV);2023 oktober;217.0;340.0
2430;Totaal landen;Gelderland (PV);2023 november;191.0;286.0
2431;Totaal landen;Gelderland (PV);2023 december;176.0;258.0
2432;Totaal landen;Gelderland (PV);2023 4e kwartaal;584.0;884.0
2433;Totaal landen;Gelderland (PV);2023;2382.0;3794.0
2434;Totaal landen;Gelderland (PV);2024 januari;147.0;228.0
2435;Totaal landen;Gelderland (PV);2024 februari;161.0;257.0
2436;Totaal landen;Gelderland (PV);2024 maart;184.0;288.0
2437;Totaal landen;Gelderland (PV);2024 1e kwartaal;493.0;772.0
2438;Totaal landen;Gelderland (PV);2024 april;208.0;336.0
2439;Totaal landen;Gelderland (PV);2024 mei;230.0;368.0
2440;Totaal landen;Gelderland (PV);2024 juni;229.0;362.0
2441;Totaal landen;Gelderland (PV);2024 2e kwartaal;668.0;1067.0
2442;Totaal landen;Gelderland (PV);2024 juli;209.0;365.0
2443;Totaal landen;Gelderland (PV);2024 augustus;231.0;408.0
2444;Totaal landen;Gelderland (PV);2024 september;213.0;353.0
2445;Totaal landen;Gelderland (PV);2024 3e kwartaal;660.0;1135.0
2446;Totaal landen;Gelderland (PV);2024 oktober;223.0;348.0
2447;Totaal landen;Gelderland (PV);2024 november;195.0;289.0
2448;Totaal landen;Gelderland (PV);2024 december;171.0;261.0
2449;Totaal landen;Gelderland (PV);2024 4e kwartaal;587.0;901.0
2450;Totaal landen;Gelderland (PV);2024;2406.0;3874.0
2451;Totaal landen;Gelderland (PV);2025 januari;143.0;224.0
2452;Totaal landen;Gelderland (PV);2025 februari;165.0;254.0
2453;Totaal landen;Utrecht (PV);2012 januari;74.0;108.0
2454;Totaal landen;Utrecht (PV);2012 februari;71.0;105.0
2455;Totaal landen;Utrecht (PV);2012 maart;92.0;133.0
2456;Totaal landen;Utrecht (PV);2012 1e kwartaal;237.0;346.0
2457;Totaal landen;Utrecht (PV);2012 april;99.0;148.0
2458;Totaal landen;Utrecht (PV);2012 mei;95.0;140.0
2459;Totaal landen;Utrecht (PV);2012 juni;89.0;131.0
2460;Totaal landen;Utrecht (PV);2012 2e kwartaal;283.0;419.0
2461;Totaal landen;Utrecht (PV);2012 juli;81.0;139.0
2462;Totaal landen;Utrecht (PV);2012 augustus;81.0;144.0
2463;Totaal landen;Utrecht (PV);2012 september;97.0;145.0
2464;Totaal landen;Utrecht (PV);2012 3e kwartaal;258.0;428.0
2465;Totaal landen;Utrecht (PV);2012 oktober;95.0;138.0
2466;Totaal landen;Utrecht (PV);2012 november;90.0;127.0
2467;Totaal landen;Utrecht (PV);2012 december;67.0;100.0
2468;Totaal landen;Utrecht (PV);2012 4e kwartaal;251.0;366.0
2469;Totaal landen;Utrecht (PV);2012;1030.0;1559.0
2470;Totaal landen;Utrecht (PV);2013 januari;74.0;107.0
2471;Totaal landen;Utrecht (PV);2013 februari;64.0;93.0
2472;Totaal landen;Utrecht (PV);2013 maart;81.0;122.0
2473;Totaal landen;Utrecht (PV);2013 1e kwartaal;220.0;323.0
2474;Totaal landen;Utrecht (PV);2013 april;95.0;146.0
2475;Totaal landen;Utrecht (PV);2013 mei;96.0;150.0
2476;Totaal landen;Utrecht (PV);2013 juni;89.0;138.0
2477;Totaal landen;Utrecht (PV);2013 2e kwartaal;280.0;434.0
2478;Totaal landen;Utrecht (PV);2013 juli;90.0;160.0
2479;Totaal landen;Utrecht (PV);2013 augustus;89.0;157.0
2480;Totaal landen;Utrecht (PV);2013 september;100.0;153.0
2481;Totaal landen;Utrecht (PV);2013 3e kwartaal;279.0;470.0
2482;Totaal landen;Utrecht (PV);2013 oktober;98.0;145.0
2483;Totaal landen;Utrecht (PV);2013 november;88.0;129.0
2484;Totaal landen;Utrecht (PV);2013 december;69.0;102.0
2485;Totaal landen;Utrecht (PV);2013 4e kwartaal;255.0;376.0
2486;Totaal landen;Utrecht (PV);2013;1033.0;1603.0
2487;Totaal landen;Utrecht (PV);2014 januari;73.0;104.0
2488;Totaal landen;Utrecht (PV);2014 februari;75.0;105.0
2489;Totaal landen;Utrecht (PV);2014 maart;92.0;133.0
2490;Totaal landen;Utrecht (PV);2014 1e kwartaal;241.0;342.0
2491;Totaal landen;Utrecht (PV);2014 april;101.0;152.0
2492;Totaal landen;Utrecht (PV);2014 mei;111.0;164.0
2493;Totaal landen;Utrecht (PV);2014 juni;95.0;139.0
2494;Totaal landen;Utrecht (PV);2014 2e kwartaal;307.0;455.0
2495;Totaal landen;Utrecht (PV);2014 juli;90.0;144.0
2496;Totaal landen;Utrecht (PV);2014 augustus;100.0;161.0
2497;Totaal landen;Utrecht (PV);2014 september;104.0;152.0
2498;Totaal landen;Utrecht (PV);2014 3e kwartaal;294.0;458.0
2499;Totaal landen;Utrecht (PV);2014 oktober;104.0;150.0
2500;Totaal landen;Utrecht (PV);2014 november;90.0;124.0
2501;Totaal landen;Utrecht (PV);2014 december;72.0;101.0
2502;Totaal landen;Utrecht (PV);2014 4e kwartaal;267.0;375.0
2503;Totaal landen;Utrecht (PV);2014;1108.0;1630.0
2504;Totaal landen;Utrecht (PV);2015 januari;76.0;113.0
2505;Totaal landen;Utrecht (PV);2015 februari;78.0;115.0
