ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
2012;Beek (L.);Totaal mannen en vrouwen;25 tot 45 jaar;3.9;18.1
2013;Beek (L.);Totaal mannen en vrouwen;45 tot 65 jaar;3.9;21.1
2014;Beek (L.);Totaal mannen en vrouwen;65 jaar en ouder;2.7;16.4
2015;Beek (L.);Man;Totaal leeftijd;6.0;22.3
2016;Beek (L.);Man;15 tot 25 jaar;0.4;8.1
2017;Beek (L.);Man;25 tot 45 jaar;2.0;21.9
2018;Beek (L.);Man;45 tot 65 jaar;2.4;25.9
2019;Beek (L.);Man;65 jaar en ouder;1.2;21.0
2020;Beek (L.);Vrouw;Totaal leeftijd;5.3;13.2
2021;Beek (L.);Vrouw;15 tot 25 jaar;0.4;8.7
2022;Beek (L.);Vrouw;25 tot 45 jaar;1.9;14.2
2023;Beek (L.);Vrouw;45 tot 65 jaar;1.5;13.6
2024;Beek (L.);Vrouw;65 jaar en ouder;1.5;12.8
2025;Beemster;Totaal mannen en vrouwen;Totaal leeftijd;5.8;18.4
2026;Beemster;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;9.5
2027;Beemster;Totaal mannen en vrouwen;25 tot 45 jaar;1.9;18.1
2028;Beemster;Totaal mannen en vrouwen;45 tot 65 jaar;2.1;22.4
2029;Beemster;Totaal mannen en vrouwen;65 jaar en ouder;1.2;16.5
2030;Beemster;Man;Totaal leeftijd;3.1;22.2
2031;Beemster;Man;15 tot 25 jaar;0.3;9.8
2032;Beemster;Man;25 tot 45 jaar;1.0;21.5
2033;Beemster;Man;45 tot 65 jaar;1.2;26.8
2034;Beemster;Man;65 jaar en ouder;0.6;21.0
2035;Beemster;Vrouw;Totaal leeftijd;2.7;14.0
2036;Beemster;Vrouw;15 tot 25 jaar;0.3;9.2
2037;Beemster;Vrouw;25 tot 45 jaar;0.9;14.3
2038;Beemster;Vrouw;45 tot 65 jaar;0.9;16.3
2039;Beemster;Vrouw;65 jaar en ouder;0.6;12.5
2040;Beesel;Totaal mannen en vrouwen;Totaal leeftijd;8.9;16.4
2041;Beesel;Totaal mannen en vrouwen;15 tot 25 jaar;0.8;8.2
2042;Beesel;Totaal mannen en vrouwen;25 tot 45 jaar;3.3;16.8
2043;Beesel;Totaal mannen en vrouwen;45 tot 65 jaar;3.0;19.1
2044;Beesel;Totaal mannen en vrouwen;65 jaar en ouder;1.8;14.7
2045;Beesel;Man;Totaal leeftijd;4.9;19.9
2046;Beesel;Man;15 tot 25 jaar;0.4;8.7
2047;Beesel;Man;25 tot 45 jaar;1.8;20.3
2048;Beesel;Man;45 tot 65 jaar;1.8;23.3
2049;Beesel;Man;65 jaar en ouder;0.8;17.6
2050;Beesel;Vrouw;Totaal leeftijd;4.0;12.0
2051;Beesel;Vrouw;15 tot 25 jaar;0.4;7.6
2052;Beesel;Vrouw;25 tot 45 jaar;1.5;12.6
2053;Beesel;Vrouw;45 tot 65 jaar;1.2;12.5
2054;Beesel;Vrouw;65 jaar en ouder;1.0;12.5
2055;Bellingwedde;Totaal mannen en vrouwen;Totaal leeftijd;6.4;15.5
2056;Bellingwedde;Totaal mannen en vrouwen;15 tot 25 jaar;0.4;8.2
2057;Bellingwedde;Totaal mannen en vrouwen;25 tot 45 jaar;1.9;15.9
2058;Bellingwedde;Totaal mannen en vrouwen;45 tot 65 jaar;2.4;17.4
2059;Bellingwedde;Totaal mannen en vrouwen;65 jaar en ouder;1.7;14.3
2060;Bellingwedde;Man;Totaal leeftijd;3.5;18.3
2061;Bellingwedde;Man;15 tot 25 jaar;0.2;8.8
2062;Bellingwedde;Man;25 tot 45 jaar;1.0;18.9
2063;Bellingwedde;Man;45 tot 65 jaar;1.5;19.8
2064;Bellingwedde;Man;65 jaar en ouder;0.8;17.2
2065;Bellingwedde;Vrouw;Totaal leeftijd;2.9;12.2
2066;Bellingwedde;Vrouw;15 tot 25 jaar;;
2067;Bellingwedde;Vrouw;25 tot 45 jaar;0.9;12.2
2068;Bellingwedde;Vrouw;45 tot 65 jaar;0.9;13.3
2069;Bellingwedde;Vrouw;65 jaar en ouder;0.9;12.0
2070;Bennebroek;Totaal mannen en vrouwen;Totaal leeftijd;3.6;23.1
2071;Bennebroek;Totaal mannen en vrouwen;15 tot 25 jaar;;
2072;Bennebroek;Totaal mannen en vrouwen;25 tot 45 jaar;0.9;24.1
2073;Bennebroek;Totaal mannen en vrouwen;45 tot 65 jaar;1.2;25.8
2074;Bennebroek;Totaal mannen en vrouwen;65 jaar en ouder;1.3;21.5
2075;Bennebroek;Man;Totaal leeftijd;1.7;29.7
2076;Bennebroek;Man;15 tot 25 jaar;;
2077;Bennebroek;Man;25 tot 45 jaar;0.5;31.4
2078;Bennebroek;Man;45 tot 65 jaar;0.7;32.7
2079;Bennebroek;Man;65 jaar en ouder;0.5;28.0
2080;Bennebroek;Vrouw;Totaal leeftijd;1.8;16.9
2081;Bennebroek;Vrouw;15 tot 25 jaar;;
2082;Bennebroek;Vrouw;25 tot 45 jaar;0.4;16.7
2083;Bennebroek;Vrouw;45 tot 65 jaar;0.6;17.8
2084;Bennebroek;Vrouw;65 jaar en ouder;0.8;17.1
2085;Bergambacht;Totaal mannen en vrouwen;Totaal leeftijd;5.9;19.4
2086;Bergambacht;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;11.1
2087;Bergambacht;Totaal mannen en vrouwen;25 tot 45 jaar;2.0;19.4
2088;Bergambacht;Totaal mannen en vrouwen;45 tot 65 jaar;2.0;23.8
2089;Bergambacht;Totaal mannen en vrouwen;65 jaar en ouder;1.3;17.0
2090;Bergambacht;Man;Totaal leeftijd;3.3;24.6
2091;Bergambacht;Man;15 tot 25 jaar;0.3;12.0
2092;Bergambacht;Man;25 tot 45 jaar;1.1;23.5
2093;Bergambacht;Man;45 tot 65 jaar;1.2;30.3
2094;Bergambacht;Man;65 jaar en ouder;0.6;22.0
2095;Bergambacht;Vrouw;Totaal leeftijd;2.7;13.1
2096;Bergambacht;Vrouw;15 tot 25 jaar;0.3;10.1
2097;Bergambacht;Vrouw;25 tot 45 jaar;0.9;14.5
2098;Bergambacht;Vrouw;45 tot 65 jaar;0.7;13.2
2099;Bergambacht;Vrouw;65 jaar en ouder;0.7;12.5
2100;Bergeijk;Totaal mannen en vrouwen;Totaal leeftijd;12.1;17.3
2101;Bergeijk;Totaal mannen en vrouwen;15 tot 25 jaar;1.2;8.4
2102;Bergeijk;Totaal mannen en vrouwen;25 tot 45 jaar;4.3;17.8
2103;Bergeijk;Totaal mannen en vrouwen;45 tot 65 jaar;4.1;20.5
2104;Bergeijk;Totaal mannen en vrouwen;65 jaar en ouder;2.5;15.7
2105;Bergeijk;Man;Totaal leeftijd;6.8;21.2
2106;Bergeijk;Man;15 tot 25 jaar;0.7;9.1
2107;Bergeijk;Man;25 tot 45 jaar;2.4;21.5
2108;Bergeijk;Man;45 tot 65 jaar;2.5;24.9
2109;Bergeijk;Man;65 jaar en ouder;1.1;19.4
2110;Bergeijk;Vrouw;Totaal leeftijd;5.4;12.4
2111;Bergeijk;Vrouw;15 tot 25 jaar;0.6;7.5
2112;Bergeijk;Vrouw;25 tot 45 jaar;1.9;13.1
2113;Bergeijk;Vrouw;45 tot 65 jaar;1.5;13.2
2114;Bergeijk;Vrouw;65 jaar en ouder;1.3;12.6
2115;Bergen (L.);Totaal mannen en vrouwen;Totaal leeftijd;9.0;15.9
2116;Bergen (L.);Totaal mannen en vrouwen;15 tot 25 jaar;0.8;9.0
2117;Bergen (L.);Totaal mannen en vrouwen;25 tot 45 jaar;3.2;16.4
2118;Bergen (L.);Totaal mannen en vrouwen;45 tot 65 jaar;3.1;18.6
2119;Bergen (L.);Totaal mannen en vrouwen;65 jaar en ouder;1.9;13.7
2120;Bergen (L.);Man;Totaal leeftijd;4.9;19.4
2121;Bergen (L.);Man;15 tot 25 jaar;0.4;10.1
2122;Bergen (L.);Man;25 tot 45 jaar;1.8;19.8
2123;Bergen (L.);Man;45 tot 65 jaar;1.9;22.4
2124;Bergen (L.);Man;65 jaar en ouder;0.8;16.4
2125;Bergen (L.);Vrouw;Totaal leeftijd;4.1;11.8
2126;Bergen (L.);Vrouw;15 tot 25 jaar;0.4;8.0
2127;Bergen (L.);Vrouw;25 tot 45 jaar;1.4;12.3
2128;Bergen (L.);Vrouw;45 tot 65 jaar;1.2;12.7
2129;Bergen (L.);Vrouw;65 jaar en ouder;1.1;11.5
2130;Bergen (NH.);Totaal mannen en vrouwen;Totaal leeftijd;21.5;20.0
2131;Bergen (NH.);Totaal mannen en vrouwen;15 tot 25 jaar;1.5;8.6
2132;Bergen (NH.);Totaal mannen en vrouwen;25 tot 45 jaar;6.0;19.4
2133;Bergen (NH.);Totaal mannen en vrouwen;45 tot 65 jaar;7.9;23.5
2134;Bergen (NH.);Totaal mannen en vrouwen;65 jaar en ouder;6.1;18.8
2135;Bergen (NH.);Man;Totaal leeftijd;11.2;24.7
2136;Bergen (NH.);Man;15 tot 25 jaar;0.8;9.3
2137;Bergen (NH.);Man;25 tot 45 jaar;3.2;23.4
2138;Bergen (NH.);Man;45 tot 65 jaar;4.6;29.0
2139;Bergen (NH.);Man;65 jaar en ouder;2.6;23.7
2140;Bergen (NH.);Vrouw;Totaal leeftijd;10.3;14.8
2141;Bergen (NH.);Vrouw;15 tot 25 jaar;0.7;7.8
2142;Bergen (NH.);Vrouw;25 tot 45 jaar;2.9;14.9
2143;Bergen (NH.);Vrouw;45 tot 65 jaar;3.3;16.1
2144;Bergen (NH.);Vrouw;65 jaar en ouder;3.4;15.0
2145;Bergen op Zoom;Totaal mannen en vrouwen;Totaal leeftijd;43.8;17.4
2146;Bergen op Zoom;Totaal mannen en vrouwen;15 tot 25 jaar;3.9;9.2
2147;Bergen op Zoom;Totaal mannen en vrouwen;25 tot 45 jaar;15.6;18.2
2148;Bergen op Zoom;Totaal mannen en vrouwen;45 tot 65 jaar;14.6;20.1
2149;Bergen op Zoom;Totaal mannen en vrouwen;65 jaar en ouder;9.7;15.6
2150;Bergen op Zoom;Man;Totaal leeftijd;23.2;21.3
2151;Bergen op Zoom;Man;15 tot 25 jaar;2.0;9.7
2152;Bergen op Zoom;Man;25 tot 45 jaar;8.4;22.0
2153;Bergen op Zoom;Man;45 tot 65 jaar;8.6;24.7
2154;Bergen op Zoom;Man;65 jaar en ouder;4.1;18.7
2155;Bergen op Zoom;Vrouw;Totaal leeftijd;20.5;13.0
2156;Bergen op Zoom;Vrouw;15 tot 25 jaar;1.9;8.7
2157;Bergen op Zoom;Vrouw;25 tot 45 jaar;7.1;13.7
2158;Bergen op Zoom;Vrouw;45 tot 65 jaar;5.9;13.4
2159;Bergen op Zoom;Vrouw;65 jaar en ouder;5.6;13.3
2160;Bergschenhoek;Totaal mannen en vrouwen;Totaal leeftijd;9.8;20.5
2161;Bergschenhoek;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;8.5
2162;Bergschenhoek;Totaal mannen en vrouwen;25 tot 45 jaar;5.0;21.2
2163;Bergschenhoek;Totaal mannen en vrouwen;45 tot 65 jaar;2.8;23.8
2164;Bergschenhoek;Totaal mannen en vrouwen;65 jaar en ouder;1.4;17.0
2165;Bergschenhoek;Man;Totaal leeftijd;5.4;25.4
2166;Bergschenhoek;Man;15 tot 25 jaar;0.4;9.2
2167;Bergschenhoek;Man;25 tot 45 jaar;2.7;26.0
2168;Bergschenhoek;Man;45 tot 65 jaar;1.7;29.6
2169;Bergschenhoek;Man;65 jaar en ouder;0.6;20.9
2170;Bergschenhoek;Vrouw;Totaal leeftijd;4.5;14.7
2171;Bergschenhoek;Vrouw;15 tot 25 jaar;0.3;7.7
2172;Bergschenhoek;Vrouw;25 tot 45 jaar;2.3;15.8
2173;Bergschenhoek;Vrouw;45 tot 65 jaar;1.1;14.9
2174;Bergschenhoek;Vrouw;65 jaar en ouder;0.7;13.7
2175;Berkel en Rodenrijs;Totaal mannen en vrouwen;Totaal leeftijd;11.7;19.0
2176;Berkel en Rodenrijs;Totaal mannen en vrouwen;15 tot 25 jaar;1.1;8.5
2177;Berkel en Rodenrijs;Totaal mannen en vrouwen;25 tot 45 jaar;4.4;19.6
2178;Berkel en Rodenrijs;Totaal mannen en vrouwen;45 tot 65 jaar;3.9;22.4
2179;Berkel en Rodenrijs;Totaal mannen en vrouwen;65 jaar en ouder;2.3;17.0
2180;Berkel en Rodenrijs;Man;Totaal leeftijd;6.3;23.2
2181;Berkel en Rodenrijs;Man;15 tot 25 jaar;0.6;8.9
2182;Berkel en Rodenrijs;Man;25 tot 45 jaar;2.4;23.2
2183;Berkel en Rodenrijs;Man;45 tot 65 jaar;2.3;27.4
2184;Berkel en Rodenrijs;Man;65 jaar en ouder;1.0;21.9
2185;Berkel en Rodenrijs;Vrouw;Totaal leeftijd;5.4;14.2
2186;Berkel en Rodenrijs;Vrouw;15 tot 25 jaar;0.5;8.1
2187;Berkel en Rodenrijs;Vrouw;25 tot 45 jaar;2.1;15.5
2188;Berkel en Rodenrijs;Vrouw;45 tot 65 jaar;1.6;15.3
2189;Berkel en Rodenrijs;Vrouw;65 jaar en ouder;1.3;13.0
2190;Berkelland;Totaal mannen en vrouwen;Totaal leeftijd;30.7;16.3
2191;Berkelland;Totaal mannen en vrouwen;15 tot 25 jaar;2.6;8.5
2192;Berkelland;Totaal mannen en vrouwen;25 tot 45 jaar;10.8;17.1
2193;Berkelland;Totaal mannen en vrouwen;45 tot 65 jaar;10.3;18.6
2194;Berkelland;Totaal mannen en vrouwen;65 jaar en ouder;7.0;14.7
2195;Berkelland;Man;Totaal leeftijd;16.6;19.8
2196;Berkelland;Man;15 tot 25 jaar;1.3;9.3
2197;Berkelland;Man;25 tot 45 jaar;5.9;20.3
2198;Berkelland;Man;45 tot 65 jaar;6.3;22.5
2199;Berkelland;Man;65 jaar en ouder;3.1;18.0
2200;Berkelland;Vrouw;Totaal leeftijd;14.0;12.1
2201;Berkelland;Vrouw;15 tot 25 jaar;1.3;7.6
2202;Berkelland;Vrouw;25 tot 45 jaar;4.9;13.2
2203;Berkelland;Vrouw;45 tot 65 jaar;4.0;12.5
2204;Berkelland;Vrouw;65 jaar en ouder;3.8;11.9
2205;Bernheze;Totaal mannen en vrouwen;Totaal leeftijd;19.3;17.6
2206;Bernheze;Totaal mannen en vrouwen;15 tot 25 jaar;2.2;8.3
2207;Bernheze;Totaal mannen en vrouwen;25 tot 45 jaar;7.0;18.8
2208;Bernheze;Totaal mannen en vrouwen;45 tot 65 jaar;6.4;20.7
2209;Bernheze;Totaal mannen en vrouwen;65 jaar en ouder;3.7;15.1
2210;Bernheze;Man;Totaal leeftijd;10.7;21.6
2211;Bernheze;Man;15 tot 25 jaar;1.2;8.9
2212;Bernheze;Man;25 tot 45 jaar;3.9;22.4
2213;Bernheze;Man;45 tot 65 jaar;4.0;25.8
2214;Bernheze;Man;65 jaar en ouder;1.6;18.8
2215;Bernheze;Vrouw;Totaal leeftijd;8.5;12.5
2216;Bernheze;Vrouw;15 tot 25 jaar;1.0;7.6
2217;Bernheze;Vrouw;25 tot 45 jaar;3.1;14.3
2218;Bernheze;Vrouw;45 tot 65 jaar;2.4;12.3
2219;Bernheze;Vrouw;65 jaar en ouder;2.0;12.3
2220;Bernisse;Totaal mannen en vrouwen;Totaal leeftijd;8.3;19.1
2221;Bernisse;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;9.2
2222;Bernisse;Totaal mannen en vrouwen;25 tot 45 jaar;3.0;19.7
2223;Bernisse;Totaal mannen en vrouwen;45 tot 65 jaar;2.9;22.4
2224;Bernisse;Totaal mannen en vrouwen;65 jaar en ouder;1.7;16.6
2225;Bernisse;Man;Totaal leeftijd;4.7;23.7
2226;Bernisse;Man;15 tot 25 jaar;0.4;9.7
2227;Bernisse;Man;25 tot 45 jaar;1.7;24.2
2228;Bernisse;Man;45 tot 65 jaar;1.8;27.1
2229;Bernisse;Man;65 jaar en ouder;0.8;21.5
2230;Bernisse;Vrouw;Totaal leeftijd;3.6;13.2
2231;Bernisse;Vrouw;15 tot 25 jaar;0.4;8.7
2232;Bernisse;Vrouw;25 tot 45 jaar;1.3;13.9
2233;Bernisse;Vrouw;45 tot 65 jaar;1.1;14.6
2234;Bernisse;Vrouw;65 jaar en ouder;0.9;12.1
2235;Best;Totaal mannen en vrouwen;Totaal leeftijd;19.1;18.4
2236;Best;Totaal mannen en vrouwen;15 tot 25 jaar;1.8;8.3
2237;Best;Totaal mannen en vrouwen;25 tot 45 jaar;7.8;19.6
2238;Best;Totaal mannen en vrouwen;45 tot 65 jaar;6.1;21.2
2239;Best;Totaal mannen en vrouwen;65 jaar en ouder;3.3;15.8
2240;Best;Man;Totaal leeftijd;10.4;22.8
2241;Best;Man;15 tot 25 jaar;0.9;8.6
2242;Best;Man;25 tot 45 jaar;4.2;23.7
2243;Best;Man;45 tot 65 jaar;3.7;26.6
2244;Best;Man;65 jaar en ouder;1.5;19.7
2245;Best;Vrouw;Totaal leeftijd;8.7;13.1
2246;Best;Vrouw;15 tot 25 jaar;0.9;7.9
2247;Best;Vrouw;25 tot 45 jaar;3.6;14.9
2248;Best;Vrouw;45 tot 65 jaar;2.4;13.0
2249;Best;Vrouw;65 jaar en ouder;1.8;12.3
2250;Beuningen;Totaal mannen en vrouwen;Totaal leeftijd;16.6;17.8
2251;Beuningen;Totaal mannen en vrouwen;15 tot 25 jaar;1.6;7.9
2252;Beuningen;Totaal mannen en vrouwen;25 tot 45 jaar;6.5;18.2
2253;Beuningen;Totaal mannen en vrouwen;45 tot 65 jaar;5.8;21.3
2254;Beuningen;Totaal mannen en vrouwen;65 jaar en ouder;2.7;15.1
2255;Beuningen;Man;Totaal leeftijd;8.9;21.7
2256;Beuningen;Man;15 tot 25 jaar;0.8;8.2
2257;Beuningen;Man;25 tot 45 jaar;3.4;21.7
2258;Beuningen;Man;45 tot 65 jaar;3.4;26.1
2259;Beuningen;Man;65 jaar en ouder;1.2;18.4
2260;Beuningen;Vrouw;Totaal leeftijd;7.7;13.3
2261;Beuningen;Vrouw;15 tot 25 jaar;0.7;7.6
2262;Beuningen;Vrouw;25 tot 45 jaar;3.0;14.1
2263;Beuningen;Vrouw;45 tot 65 jaar;2.4;14.5
2264;Beuningen;Vrouw;65 jaar en ouder;1.5;12.5
2265;Beverwijk;Totaal mannen en vrouwen;Totaal leeftijd;25.7;17.5
2266;Beverwijk;Totaal mannen en vrouwen;15 tot 25 jaar;2.2;9.9
2267;Beverwijk;Totaal mannen en vrouwen;25 tot 45 jaar;9.9;17.9
2268;Beverwijk;Totaal mannen en vrouwen;45 tot 65 jaar;7.6;20.4
2269;Beverwijk;Totaal mannen en vrouwen;65 jaar en ouder;6.0;16.0
2270;Beverwijk;Man;Totaal leeftijd;13.3;21.3
2271;Beverwijk;Man;15 tot 25 jaar;1.1;11.0
2272;Beverwijk;Man;25 tot 45 jaar;5.3;21.1
2273;Beverwijk;Man;45 tot 65 jaar;4.4;25.1
2274;Beverwijk;Man;65 jaar en ouder;2.5;19.5
2275;Beverwijk;Vrouw;Totaal leeftijd;12.5;13.4
2276;Beverwijk;Vrouw;15 tot 25 jaar;1.1;8.8
2277;Beverwijk;Vrouw;25 tot 45 jaar;4.6;14.2
2278;Beverwijk;Vrouw;45 tot 65 jaar;3.2;13.8
2279;Beverwijk;Vrouw;65 jaar en ouder;3.5;13.5
2280;Binnenmaas;Totaal mannen en vrouwen;Totaal leeftijd;13.0;19.6
2281;Binnenmaas;Totaal mannen en vrouwen;15 tot 25 jaar;1.0;10.1
2282;Binnenmaas;Totaal mannen en vrouwen;25 tot 45 jaar;4.6;19.2
2283;Binnenmaas;Totaal mannen en vrouwen;45 tot 65 jaar;4.7;22.9
2284;Binnenmaas;Totaal mannen en vrouwen;65 jaar en ouder;2.7;18.3
2285;Binnenmaas;Man;Totaal leeftijd;7.2;24.4
2286;Binnenmaas;Man;15 tot 25 jaar;0.5;11.2
2287;Binnenmaas;Man;25 tot 45 jaar;2.5;23.5
2288;Binnenmaas;Man;45 tot 65 jaar;2.9;28.3
2289;Binnenmaas;Man;65 jaar en ouder;1.3;23.2
2290;Binnenmaas;Vrouw;Totaal leeftijd;5.9;13.7
2291;Binnenmaas;Vrouw;15 tot 25 jaar;0.5;8.9
2292;Binnenmaas;Vrouw;25 tot 45 jaar;2.1;14.2
2293;Binnenmaas;Vrouw;45 tot 65 jaar;1.8;14.3
2294;Binnenmaas;Vrouw;65 jaar en ouder;1.4;13.9
2295;Bladel;Totaal mannen en vrouwen;Totaal leeftijd;12.7;17.4
2296;Bladel;Totaal mannen en vrouwen;15 tot 25 jaar;1.4;9.1
2297;Bladel;Totaal mannen en vrouwen;25 tot 45 jaar;4.7;17.3
2298;Bladel;Totaal mannen en vrouwen;45 tot 65 jaar;4.2;21.4
2299;Bladel;Totaal mannen en vrouwen;65 jaar en ouder;2.4;15.3
2300;Bladel;Man;Totaal leeftijd;7.1;21.4
2301;Bladel;Man;15 tot 25 jaar;0.7;9.4
2302;Bladel;Man;25 tot 45 jaar;2.6;21.0
2303;Bladel;Man;45 tot 65 jaar;2.6;26.3
2304;Bladel;Man;65 jaar en ouder;1.1;18.8
2305;Bladel;Vrouw;Totaal leeftijd;5.6;12.4
2306;Bladel;Vrouw;15 tot 25 jaar;0.6;8.8
2307;Bladel;Vrouw;25 tot 45 jaar;2.1;12.7
2308;Bladel;Vrouw;45 tot 65 jaar;1.6;13.3
2309;Bladel;Vrouw;65 jaar en ouder;1.3;12.3
2310;Blaricum;Totaal mannen en vrouwen;Totaal leeftijd;5.9;27.0
2311;Blaricum;Totaal mannen en vrouwen;15 tot 25 jaar;0.4;7.7
2312;Blaricum;Totaal mannen en vrouwen;25 tot 45 jaar;1.5;25.2
2313;Blaricum;Totaal mannen en vrouwen;45 tot 65 jaar;2.6;31.9
2314;Blaricum;Totaal mannen en vrouwen;65 jaar en ouder;1.5;24.9
2315;Blaricum;Man;Totaal leeftijd;3.2;35.7
2316;Blaricum;Man;15 tot 25 jaar;0.2;8.4
2317;Blaricum;Man;25 tot 45 jaar;0.8;32.2
2318;Blaricum;Man;45 tot 65 jaar;1.5;43.0
2319;Blaricum;Man;65 jaar en ouder;0.7;31.9
2320;Blaricum;Vrouw;Totaal leeftijd;2.8;16.8
2321;Blaricum;Vrouw;15 tot 25 jaar;;
2322;Blaricum;Vrouw;25 tot 45 jaar;0.7;16.8
2323;Blaricum;Vrouw;45 tot 65 jaar;1.1;16.7
2324;Blaricum;Vrouw;65 jaar en ouder;0.8;19.0
2325;Bleiswijk;Totaal mannen en vrouwen;Totaal leeftijd;6.4;19.8
2326;Bleiswijk;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;8.0
2327;Bleiswijk;Totaal mannen en vrouwen;25 tot 45 jaar;2.4;18.9
2328;Bleiswijk;Totaal mannen en vrouwen;45 tot 65 jaar;2.3;24.7
2329;Bleiswijk;Totaal mannen en vrouwen;65 jaar en ouder;1.1;18.6
2330;Bleiswijk;Man;Totaal leeftijd;3.6;24.2
2331;Bleiswijk;Man;15 tot 25 jaar;0.4;8.3
2332;Bleiswijk;Man;25 tot 45 jaar;1.3;22.1
2333;Bleiswijk;Man;45 tot 65 jaar;1.4;30.6
2334;Bleiswijk;Man;65 jaar en ouder;0.5;24.4
2335;Bleiswijk;Vrouw;Totaal leeftijd;2.8;14.1
2336;Bleiswijk;Vrouw;15 tot 25 jaar;0.3;7.6
2337;Bleiswijk;Vrouw;25 tot 45 jaar;1.1;15.0
2338;Bleiswijk;Vrouw;45 tot 65 jaar;0.9;15.6
2339;Bleiswijk;Vrouw;65 jaar en ouder;0.5;12.8
2340;Bloemendaal;Totaal mannen en vrouwen;Totaal leeftijd;10.9;28.0
2341;Bloemendaal;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;7.1
2342;Bloemendaal;Totaal mannen en vrouwen;25 tot 45 jaar;2.6;26.6
2343;Bloemendaal;Totaal mannen en vrouwen;45 tot 65 jaar;4.2;32.8
2344;Bloemendaal;Totaal mannen en vrouwen;65 jaar en ouder;3.5;26.6
2345;Bloemendaal;Man;Totaal leeftijd;5.4;36.5
2346;Bloemendaal;Man;15 tot 25 jaar;0.3;7.4
2347;Bloemendaal;Man;25 tot 45 jaar;1.4;34.3
2348;Bloemendaal;Man;45 tot 65 jaar;2.4;43.4
2349;Bloemendaal;Man;65 jaar en ouder;1.4;33.9
2350;Bloemendaal;Vrouw;Totaal leeftijd;5.5;19.6
2351;Bloemendaal;Vrouw;15 tot 25 jaar;0.2;6.6
2352;Bloemendaal;Vrouw;25 tot 45 jaar;1.3;18.4
2353;Bloemendaal;Vrouw;45 tot 65 jaar;1.9;19.3
2354;Bloemendaal;Vrouw;65 jaar en ouder;2.2;22.0
2355;Boarnsterhim;Totaal mannen en vrouwen;Totaal leeftijd;12.5;16.5
2356;Boarnsterhim;Totaal mannen en vrouwen;15 tot 25 jaar;1.0;9.1
2357;Boarnsterhim;Totaal mannen en vrouwen;25 tot 45 jaar;4.7;16.9
2358;Boarnsterhim;Totaal mannen en vrouwen;45 tot 65 jaar;4.2;18.8
2359;Boarnsterhim;Totaal mannen en vrouwen;65 jaar en ouder;2.5;14.9
2360;Boarnsterhim;Man;Totaal leeftijd;6.8;19.5
2361;Boarnsterhim;Man;15 tot 25 jaar;0.6;9.9
2362;Boarnsterhim;Man;25 tot 45 jaar;2.6;19.0
2363;Boarnsterhim;Man;45 tot 65 jaar;2.6;22.4
2364;Boarnsterhim;Man;65 jaar en ouder;1.1;18.7
2365;Boarnsterhim;Vrouw;Totaal leeftijd;5.6;12.9
2366;Boarnsterhim;Vrouw;15 tot 25 jaar;0.5;8.1
2367;Boarnsterhim;Vrouw;25 tot 45 jaar;2.1;14.4
2368;Boarnsterhim;Vrouw;45 tot 65 jaar;1.7;13.3
2369;Boarnsterhim;Vrouw;65 jaar en ouder;1.4;11.9
2370;Bodegraven;Totaal mannen en vrouwen;Totaal leeftijd;12.4;19.0
2371;Bodegraven;Totaal mannen en vrouwen;15 tot 25 jaar;1.4;9.3
2372;Bodegraven;Totaal mannen en vrouwen;25 tot 45 jaar;4.7;19.2
2373;Bodegraven;Totaal mannen en vrouwen;45 tot 65 jaar;4.1;23.4
2374;Bodegraven;Totaal mannen en vrouwen;65 jaar en ouder;2.2;16.4
2375;Bodegraven;Man;Totaal leeftijd;6.8;23.6
2376;Bodegraven;Man;15 tot 25 jaar;0.7;9.6
2377;Bodegraven;Man;25 tot 45 jaar;2.6;23.0
2378;Bodegraven;Man;45 tot 65 jaar;2.5;29.4
2379;Bodegraven;Man;65 jaar en ouder;1.0;21.2
2380;Bodegraven;Vrouw;Totaal leeftijd;5.7;13.4
2381;Bodegraven;Vrouw;15 tot 25 jaar;0.7;9.0
2382;Bodegraven;Vrouw;25 tot 45 jaar;2.1;14.5
2383;Bodegraven;Vrouw;45 tot 65 jaar;1.7;14.6
2384;Bodegraven;Vrouw;65 jaar en ouder;1.2;12.7
2385;Boekel;Totaal mannen en vrouwen;Totaal leeftijd;6.2;16.3
2386;Boekel;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;8.1
2387;Boekel;Totaal mannen en vrouwen;25 tot 45 jaar;2.4;17.3
2388;Boekel;Totaal mannen en vrouwen;45 tot 65 jaar;2.0;19.3
2389;Boekel;Totaal mannen en vrouwen;65 jaar en ouder;1.1;13.3
2390;Boekel;Man;Totaal leeftijd;3.4;19.7
2391;Boekel;Man;15 tot 25 jaar;0.3;9.1
2392;Boekel;Man;25 tot 45 jaar;1.3;20.8
2393;Boekel;Man;45 tot 65 jaar;1.2;23.0
2394;Boekel;Man;65 jaar en ouder;0.5;15.9
