ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdGewicht_1
995;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1982;
996;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1983;
997;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1984;
998;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1985;
999;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1986;
1000;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1987;
1001;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1988;
1002;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1989;
1003;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1990;
1004;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1991;
1005;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1992;
1006;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1993;
1007;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1994;
1008;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1995;
1009;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1996;
1010;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1997;12555.0
1011;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1998;11709.0
1012;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;1999;14426.0
1013;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2000;14201.0
1014;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2001;13577.0
1015;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2002;15666.0
1016;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2003;15153.0
1017;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2004;14065.0
1018;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2005;21768.0
1019;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2006;17653.0
1020;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2007;16163.0
1021;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2008;13521.0
1022;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2009;19098.0
1023;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2010;22267.0
1024;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2011;20155.0
1025;Beroeps- en eigen vervoer;2;3 Aardoliën en aardolieproducten;2012;15295.0
1026;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1975;
1027;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1976;1323.0
1028;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1977;1334.0
1029;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1978;1217.0
1030;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1979;1280.0
1031;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1980;1611.0
1032;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1981;1668.0
1033;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1982;1656.0
1034;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1983;1603.0
1035;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1984;1856.0
1036;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1985;2062.0
1037;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1986;2050.0
1038;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1987;2177.0
1039;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1988;2377.0
1040;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1989;2342.0
1041;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1990;2068.0
1042;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1991;2304.0
1043;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1992;2271.0
1044;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1993;2576.0
1045;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1994;3179.0
1046;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1995;2571.0
1047;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1996;2638.0
1048;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1997;3371.0
1049;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1998;2923.0
1050;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1999;3855.0
1051;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2000;3242.0
1052;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2001;4521.0
1053;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2002;3843.0
1054;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2003;3957.0
1055;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2004;4630.0
1056;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2005;4169.0
1057;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2006;4776.0
1058;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2007;5539.0
1059;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2008;4307.0
1060;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2009;4199.0
1061;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2010;4603.0
1062;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2011;3257.0
1063;Beroeps- en eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2012;3071.0
1064;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1975;
1065;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1976;7306.0
1066;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1977;7318.0
1067;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1978;7812.0
1068;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1979;6021.0
1069;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1980;6349.0
1070;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1981;6230.0
1071;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1982;5966.0
1072;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1983;5964.0
1073;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1984;6134.0
1074;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1985;6415.0
1075;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1986;5701.0
1076;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1987;6061.0
1077;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1988;6385.0
1078;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1989;7001.0
1079;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1990;6906.0
1080;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1991;7758.0
1081;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1992;8422.0
1082;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1993;8320.0
1083;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1994;8883.0
1084;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1995;8981.0
1085;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1996;8584.0
1086;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1997;8506.0
1087;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1998;8381.0
1088;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1999;9014.0
1089;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2000;8658.0
1090;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2001;7649.0
1091;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2002;7656.0
1092;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2003;10031.0
1093;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2004;10262.0
1094;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2005;11834.0
1095;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2006;11752.0
1096;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2007;12230.0
1097;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2008;12256.0
1098;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2009;11653.0
1099;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2010;10417.0
1100;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2011;11143.0
1101;Beroeps- en eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2012;10031.0
1102;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1975;
1103;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1976;129205.0
1104;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1977;129989.0
1105;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1978;145953.0
1106;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1979;126088.0
1107;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1980;145441.0
1108;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1981;136797.0
1109;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1982;135107.0
1110;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1983;119856.0
1111;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1984;122446.0
1112;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1985;119515.0
1113;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1986;130865.0
1114;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1987;130875.0
1115;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1988;151108.0
1116;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1989;136865.0
1117;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1990;138567.0
1118;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1991;124907.0
1119;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1992;133621.0
1120;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1993;125432.0
1121;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1994;124240.0
1122;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1995;119194.0
1123;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1996;115385.0
1124;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1997;121268.0
1125;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1998;122049.0
1126;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1999;142842.0
1127;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2000;138390.0
1128;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2001;142494.0
1129;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2002;121039.0
1130;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2003;134771.0
1131;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2004;126666.0
1132;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2005;122182.0
1133;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2006;123879.0
1134;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2007;137116.0
1135;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2008;129829.0
1136;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2009;131230.0
1137;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2010;100296.0
1138;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2011;100106.0
1139;Beroeps- en eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2012;94258.0
1140;Beroeps- en eigen vervoer;2;7 Meststoffen;1975;
1141;Beroeps- en eigen vervoer;2;7 Meststoffen;1976;4406.0
1142;Beroeps- en eigen vervoer;2;7 Meststoffen;1977;4185.0
1143;Beroeps- en eigen vervoer;2;7 Meststoffen;1978;4464.0
1144;Beroeps- en eigen vervoer;2;7 Meststoffen;1979;4508.0
1145;Beroeps- en eigen vervoer;2;7 Meststoffen;1980;4836.0
1146;Beroeps- en eigen vervoer;2;7 Meststoffen;1981;4528.0
1147;Beroeps- en eigen vervoer;2;7 Meststoffen;1982;4331.0
1148;Beroeps- en eigen vervoer;2;7 Meststoffen;1983;4893.0
1149;Beroeps- en eigen vervoer;2;7 Meststoffen;1984;5824.0
1150;Beroeps- en eigen vervoer;2;7 Meststoffen;1985;5654.0
1151;Beroeps- en eigen vervoer;2;7 Meststoffen;1986;6005.0
1152;Beroeps- en eigen vervoer;2;7 Meststoffen;1987;6381.0
1153;Beroeps- en eigen vervoer;2;7 Meststoffen;1988;6479.0
1154;Beroeps- en eigen vervoer;2;7 Meststoffen;1989;7123.0
1155;Beroeps- en eigen vervoer;2;7 Meststoffen;1990;7104.0
1156;Beroeps- en eigen vervoer;2;7 Meststoffen;1991;7678.0
1157;Beroeps- en eigen vervoer;2;7 Meststoffen;1992;7688.0
1158;Beroeps- en eigen vervoer;2;7 Meststoffen;1993;8652.0
1159;Beroeps- en eigen vervoer;2;7 Meststoffen;1994;11207.0
1160;Beroeps- en eigen vervoer;2;7 Meststoffen;1995;10219.0
1161;Beroeps- en eigen vervoer;2;7 Meststoffen;1996;9550.0
1162;Beroeps- en eigen vervoer;2;7 Meststoffen;1997;9512.0
1163;Beroeps- en eigen vervoer;2;7 Meststoffen;1998;9284.0
1164;Beroeps- en eigen vervoer;2;7 Meststoffen;1999;10782.0
1165;Beroeps- en eigen vervoer;2;7 Meststoffen;2000;9396.0
1166;Beroeps- en eigen vervoer;2;7 Meststoffen;2001;10073.0
1167;Beroeps- en eigen vervoer;2;7 Meststoffen;2002;9649.0
1168;Beroeps- en eigen vervoer;2;7 Meststoffen;2003;12043.0
1169;Beroeps- en eigen vervoer;2;7 Meststoffen;2004;17729.0
1170;Beroeps- en eigen vervoer;2;7 Meststoffen;2005;14964.0
1171;Beroeps- en eigen vervoer;2;7 Meststoffen;2006;15252.0
1172;Beroeps- en eigen vervoer;2;7 Meststoffen;2007;14464.0
1173;Beroeps- en eigen vervoer;2;7 Meststoffen;2008;16178.0
1174;Beroeps- en eigen vervoer;2;7 Meststoffen;2009;18997.0
1175;Beroeps- en eigen vervoer;2;7 Meststoffen;2010;18907.0
1176;Beroeps- en eigen vervoer;2;7 Meststoffen;2011;17553.0
1177;Beroeps- en eigen vervoer;2;7 Meststoffen;2012;19526.0
1178;Beroeps- en eigen vervoer;2;8 Chemische producten;1975;
1179;Beroeps- en eigen vervoer;2;8 Chemische producten;1976;21850.0
1180;Beroeps- en eigen vervoer;2;8 Chemische producten;1977;21321.0
1181;Beroeps- en eigen vervoer;2;8 Chemische producten;1978;19291.0
1182;Beroeps- en eigen vervoer;2;8 Chemische producten;1979;21438.0
1183;Beroeps- en eigen vervoer;2;8 Chemische producten;1980;22744.0
1184;Beroeps- en eigen vervoer;2;8 Chemische producten;1981;22080.0
1185;Beroeps- en eigen vervoer;2;8 Chemische producten;1982;23173.0
1186;Beroeps- en eigen vervoer;2;8 Chemische producten;1983;23426.0
1187;Beroeps- en eigen vervoer;2;8 Chemische producten;1984;23938.0
1188;Beroeps- en eigen vervoer;2;8 Chemische producten;1985;24113.0
1189;Beroeps- en eigen vervoer;2;8 Chemische producten;1986;24718.0
1190;Beroeps- en eigen vervoer;2;8 Chemische producten;1987;23062.0
1191;Beroeps- en eigen vervoer;2;8 Chemische producten;1988;30598.0
1192;Beroeps- en eigen vervoer;2;8 Chemische producten;1989;30308.0
1193;Beroeps- en eigen vervoer;2;8 Chemische producten;1990;30398.0
1194;Beroeps- en eigen vervoer;2;8 Chemische producten;1991;31004.0
1195;Beroeps- en eigen vervoer;2;8 Chemische producten;1992;31665.0
1196;Beroeps- en eigen vervoer;2;8 Chemische producten;1993;29514.0
1197;Beroeps- en eigen vervoer;2;8 Chemische producten;1994;29756.0
1198;Beroeps- en eigen vervoer;2;8 Chemische producten;1995;31189.0
1199;Beroeps- en eigen vervoer;2;8 Chemische producten;1996;27945.0
1200;Beroeps- en eigen vervoer;2;8 Chemische producten;1997;29141.0
1201;Beroeps- en eigen vervoer;2;8 Chemische producten;1998;33215.0
1202;Beroeps- en eigen vervoer;2;8 Chemische producten;1999;38334.0
1203;Beroeps- en eigen vervoer;2;8 Chemische producten;2000;39927.0
1204;Beroeps- en eigen vervoer;2;8 Chemische producten;2001;44763.0
1205;Beroeps- en eigen vervoer;2;8 Chemische producten;2002;39365.0
1206;Beroeps- en eigen vervoer;2;8 Chemische producten;2003;51075.0
1207;Beroeps- en eigen vervoer;2;8 Chemische producten;2004;61341.0
1208;Beroeps- en eigen vervoer;2;8 Chemische producten;2005;59856.0
1209;Beroeps- en eigen vervoer;2;8 Chemische producten;2006;65033.0
1210;Beroeps- en eigen vervoer;2;8 Chemische producten;2007;60734.0
1211;Beroeps- en eigen vervoer;2;8 Chemische producten;2008;63174.0
1212;Beroeps- en eigen vervoer;2;8 Chemische producten;2009;66939.0
1213;Beroeps- en eigen vervoer;2;8 Chemische producten;2010;50653.0
1214;Beroeps- en eigen vervoer;2;8 Chemische producten;2011;51794.0
1215;Beroeps- en eigen vervoer;2;8 Chemische producten;2012;43763.0
1216;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1975;
1217;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1976;57193.0
1218;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1977;57062.0
1219;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1978;50856.0
1220;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1979;50704.0
1221;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1980;50981.0
1222;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1981;51589.0
1223;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1982;50254.0
1224;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1983;50450.0
1225;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1984;53343.0
1226;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1985;53808.0
1227;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1986;54085.0
1228;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1987;58122.0
1229;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1988;62181.0
1230;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1989;62361.0
1231;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1990;65051.0
1232;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1991;67601.0
1233;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1992;72876.0
1234;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1993;75827.0
1235;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1994;80745.0
1236;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1995;89292.0
1237;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1996;89153.0
1238;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1997;111007.0
1239;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1998;116366.0
1240;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;1999;133989.0
1241;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2000;124935.0
1242;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2001;125188.0
1243;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2002;128554.0
1244;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2003;159401.0
1245;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2004;113035.0
1246;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2005;116159.0
1247;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2006;119266.0
1248;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2007;127977.0
1249;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2008;126680.0
1250;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2009;114479.0
1251;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2010;108038.0
1252;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2011;107387.0
1253;Beroeps- en eigen vervoer;2;9 Voertuigen, machines en overige goede…;2012;105089.0
1254;Beroeps- en eigen vervoer;3;Totaal;1975;
1255;Beroeps- en eigen vervoer;3;Totaal;1976;
1256;Beroeps- en eigen vervoer;3;Totaal;1977;
1257;Beroeps- en eigen vervoer;3;Totaal;1978;
1258;Beroeps- en eigen vervoer;3;Totaal;1979;
1259;Beroeps- en eigen vervoer;3;Totaal;1980;
1260;Beroeps- en eigen vervoer;3;Totaal;1981;
1261;Beroeps- en eigen vervoer;3;Totaal;1982;
1262;Beroeps- en eigen vervoer;3;Totaal;1983;
1263;Beroeps- en eigen vervoer;3;Totaal;1984;
1264;Beroeps- en eigen vervoer;3;Totaal;1985;
1265;Beroeps- en eigen vervoer;3;Totaal;1986;
1266;Beroeps- en eigen vervoer;3;Totaal;1987;
1267;Beroeps- en eigen vervoer;3;Totaal;1988;
1268;Beroeps- en eigen vervoer;3;Totaal;1989;
1269;Beroeps- en eigen vervoer;3;Totaal;1990;
1270;Beroeps- en eigen vervoer;3;Totaal;1991;
1271;Beroeps- en eigen vervoer;3;Totaal;1992;
1272;Beroeps- en eigen vervoer;3;Totaal;1993;
1273;Beroeps- en eigen vervoer;3;Totaal;1994;
1274;Beroeps- en eigen vervoer;3;Totaal;1995;
1275;Beroeps- en eigen vervoer;3;Totaal;1996;
1276;Beroeps- en eigen vervoer;3;Totaal;1997;115394.0
1277;Beroeps- en eigen vervoer;3;Totaal;1998;117674.0
1278;Beroeps- en eigen vervoer;3;Totaal;1999;127116.0
1279;Beroeps- en eigen vervoer;3;Totaal;2000;119849.0
1280;Beroeps- en eigen vervoer;3;Totaal;2001;122936.0
1281;Beroeps- en eigen vervoer;3;Totaal;2002;122380.0
1282;Beroeps- en eigen vervoer;3;Totaal;2003;128650.0
1283;Beroeps- en eigen vervoer;3;Totaal;2004;145504.0
1284;Beroeps- en eigen vervoer;3;Totaal;2005;141315.0
1285;Beroeps- en eigen vervoer;3;Totaal;2006;140052.0
1286;Beroeps- en eigen vervoer;3;Totaal;2007;137530.0
1287;Beroeps- en eigen vervoer;3;Totaal;2008;136721.0
1288;Beroeps- en eigen vervoer;3;Totaal;2009;122622.0
1289;Beroeps- en eigen vervoer;3;Totaal;2010;123514.0
1290;Beroeps- en eigen vervoer;3;Totaal;2011;124018.0
1291;Beroeps- en eigen vervoer;3;Totaal;2012;117757.0
1292;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1975;
1293;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1976;
1294;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1977;
1295;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1978;
1296;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1979;
1297;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1980;
1298;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1981;
1299;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1982;
1300;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1983;
1301;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1984;
1302;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1985;
1303;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1986;
1304;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1987;
1305;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1988;
1306;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1989;
1307;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1990;
1308;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1991;
1309;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1992;
1310;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1993;
1311;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1994;
1312;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1995;
1313;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1996;
1314;Beroeps- en eigen vervoer;3;0 Landbouwproducten en levende dieren;1997;15812.0
