ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1;DonorregisterVastgelegdeKeuze_2
2029;Totaal wel of niet geregistreerd;Pijnacker-Nootdorp;2015;42.4;100.0
2030;Totaal wel of niet geregistreerd;Pijnacker-Nootdorp;2016;43.3;100.0
2031;Totaal wel of niet geregistreerd;Pijnacker-Nootdorp;2017;44.2;100.0
2032;Totaal wel of niet geregistreerd;Pijnacker-Nootdorp;2018;45.2;100.0
2033;Totaal wel of niet geregistreerd;Pijnacker-Nootdorp;2019;46.0;100.0
2034;Totaal wel of niet geregistreerd;Purmerend;2014;69.7;100.0
2035;Totaal wel of niet geregistreerd;Purmerend;2015;69.9;100.0
2036;Totaal wel of niet geregistreerd;Purmerend;2016;70.3;100.0
2037;Totaal wel of niet geregistreerd;Purmerend;2017;70.5;100.0
2038;Totaal wel of niet geregistreerd;Purmerend;2018;70.8;100.0
2039;Totaal wel of niet geregistreerd;Purmerend;2019;70.9;100.0
2040;Totaal wel of niet geregistreerd;Putten;2014;20.4;100.0
2041;Totaal wel of niet geregistreerd;Putten;2015;20.9;100.0
2042;Totaal wel of niet geregistreerd;Putten;2016;21.1;100.0
2043;Totaal wel of niet geregistreerd;Putten;2017;21.0;100.0
2044;Totaal wel of niet geregistreerd;Putten;2018;21.0;100.0
2045;Totaal wel of niet geregistreerd;Putten;2019;20.9;100.0
2046;Totaal wel of niet geregistreerd;Raalte;2014;31.7;100.0
2047;Totaal wel of niet geregistreerd;Raalte;2015;31.9;100.0
2048;Totaal wel of niet geregistreerd;Raalte;2016;32.1;100.0
2049;Totaal wel of niet geregistreerd;Raalte;2017;32.3;100.0
2050;Totaal wel of niet geregistreerd;Raalte;2018;32.6;100.0
2051;Totaal wel of niet geregistreerd;Raalte;2019;32.9;100.0
2052;Totaal wel of niet geregistreerd;Reimerswaal;2014;18.1;100.0
2053;Totaal wel of niet geregistreerd;Reimerswaal;2015;18.2;100.0
2054;Totaal wel of niet geregistreerd;Reimerswaal;2016;18.4;100.0
2055;Totaal wel of niet geregistreerd;Reimerswaal;2017;18.5;100.0
2056;Totaal wel of niet geregistreerd;Reimerswaal;2018;18.7;100.0
2057;Totaal wel of niet geregistreerd;Reimerswaal;2019;18.9;100.0
2058;Totaal wel of niet geregistreerd;Renkum;2014;27.8;100.0
2059;Totaal wel of niet geregistreerd;Renkum;2015;27.7;100.0
2060;Totaal wel of niet geregistreerd;Renkum;2016;27.6;100.0
2061;Totaal wel of niet geregistreerd;Renkum;2017;27.8;100.0
2062;Totaal wel of niet geregistreerd;Renkum;2018;27.9;100.0
2063;Totaal wel of niet geregistreerd;Renkum;2019;27.9;100.0
2064;Totaal wel of niet geregistreerd;Renswoude;2014;4.0;100.0
2065;Totaal wel of niet geregistreerd;Renswoude;2015;4.1;100.0
2066;Totaal wel of niet geregistreerd;Renswoude;2016;4.2;100.0
2067;Totaal wel of niet geregistreerd;Renswoude;2017;4.2;100.0
2068;Totaal wel of niet geregistreerd;Renswoude;2018;4.3;100.0
2069;Totaal wel of niet geregistreerd;Renswoude;2019;4.4;100.0
2070;Totaal wel of niet geregistreerd;Reusel-De Mierden;2014;11.0;100.0
2071;Totaal wel of niet geregistreerd;Reusel-De Mierden;2015;11.1;100.0
2072;Totaal wel of niet geregistreerd;Reusel-De Mierden;2016;11.1;100.0
2073;Totaal wel of niet geregistreerd;Reusel-De Mierden;2017;11.2;100.0
2074;Totaal wel of niet geregistreerd;Reusel-De Mierden;2018;11.3;100.0
2075;Totaal wel of niet geregistreerd;Reusel-De Mierden;2019;11.3;100.0
2076;Totaal wel of niet geregistreerd;Rheden;2014;38.6;100.0
2077;Totaal wel of niet geregistreerd;Rheden;2015;38.7;100.0
2078;Totaal wel of niet geregistreerd;Rheden;2016;39.0;100.0
2079;Totaal wel of niet geregistreerd;Rheden;2017;38.9;100.0
2080;Totaal wel of niet geregistreerd;Rheden;2018;38.7;100.0
2081;Totaal wel of niet geregistreerd;Rheden;2019;38.9;100.0
2082;Totaal wel of niet geregistreerd;Rhenen;2014;16.2;100.0
2083;Totaal wel of niet geregistreerd;Rhenen;2015;16.4;100.0
2084;Totaal wel of niet geregistreerd;Rhenen;2016;16.6;100.0
2085;Totaal wel of niet geregistreerd;Rhenen;2017;16.8;100.0
2086;Totaal wel of niet geregistreerd;Rhenen;2018;17.0;100.0
2087;Totaal wel of niet geregistreerd;Rhenen;2019;17.2;100.0
2088;Totaal wel of niet geregistreerd;Ridderkerk;2014;40.1;100.0
2089;Totaal wel of niet geregistreerd;Ridderkerk;2015;40.0;100.0
2090;Totaal wel of niet geregistreerd;Ridderkerk;2016;39.9;100.0
2091;Totaal wel of niet geregistreerd;Ridderkerk;2017;40.2;100.0
2092;Totaal wel of niet geregistreerd;Ridderkerk;2018;40.4;100.0
2093;Totaal wel of niet geregistreerd;Ridderkerk;2019;40.6;100.0
2094;Totaal wel of niet geregistreerd;Rijnwaarden;2014;;
2095;Totaal wel of niet geregistreerd;Rijnwaarden;2015;;
2096;Totaal wel of niet geregistreerd;Rijnwaarden;2016;;
2097;Totaal wel of niet geregistreerd;Rijnwaarden;2017;;
2098;Totaal wel of niet geregistreerd;Rijnwaarden;2018;;
2099;Totaal wel of niet geregistreerd;Rijnwaarden;2019;;
2100;Totaal wel of niet geregistreerd;Rijssen-Holten;2014;31.3;100.0
2101;Totaal wel of niet geregistreerd;Rijssen-Holten;2015;31.5;100.0
2102;Totaal wel of niet geregistreerd;Rijssen-Holten;2016;31.6;100.0
2103;Totaal wel of niet geregistreerd;Rijssen-Holten;2017;31.8;100.0
2104;Totaal wel of niet geregistreerd;Rijssen-Holten;2018;32.0;100.0
2105;Totaal wel of niet geregistreerd;Rijssen-Holten;2019;32.3;100.0
2106;Totaal wel of niet geregistreerd;Rijswijk (ZH.);2014;42.1;100.0
2107;Totaal wel of niet geregistreerd;Rijswijk (ZH.);2015;42.5;100.0
2108;Totaal wel of niet geregistreerd;Rijswijk (ZH.);2016;43.4;100.0
2109;Totaal wel of niet geregistreerd;Rijswijk (ZH.);2017;44.6;100.0
2110;Totaal wel of niet geregistreerd;Rijswijk (ZH.);2018;45.4;100.0
2111;Totaal wel of niet geregistreerd;Rijswijk (ZH.);2019;46.1;100.0
2112;Totaal wel of niet geregistreerd;Roerdalen;2014;18.6;100.0
2113;Totaal wel of niet geregistreerd;Roerdalen;2015;18.6;100.0
2114;Totaal wel of niet geregistreerd;Roerdalen;2016;18.6;100.0
2115;Totaal wel of niet geregistreerd;Roerdalen;2017;18.7;100.0
2116;Totaal wel of niet geregistreerd;Roerdalen;2018;18.7;100.0
2117;Totaal wel of niet geregistreerd;Roerdalen;2019;18.6;100.0
2118;Totaal wel of niet geregistreerd;Roermond;2014;50.0;100.0
2119;Totaal wel of niet geregistreerd;Roermond;2015;50.2;100.0
2120;Totaal wel of niet geregistreerd;Roermond;2016;50.2;100.0
2121;Totaal wel of niet geregistreerd;Roermond;2017;50.6;100.0
2122;Totaal wel of niet geregistreerd;Roermond;2018;51.0;100.0
2123;Totaal wel of niet geregistreerd;Roermond;2019;51.4;100.0
2124;Totaal wel of niet geregistreerd;De Ronde Venen;2014;37.1;100.0
2125;Totaal wel of niet geregistreerd;De Ronde Venen;2015;37.2;100.0
2126;Totaal wel of niet geregistreerd;De Ronde Venen;2016;37.3;100.0
2127;Totaal wel of niet geregistreerd;De Ronde Venen;2017;37.6;100.0
2128;Totaal wel of niet geregistreerd;De Ronde Venen;2018;38.4;100.0
2129;Totaal wel of niet geregistreerd;De Ronde Venen;2019;38.8;100.0
2130;Totaal wel of niet geregistreerd;Roosendaal;2014;67.2;100.0
2131;Totaal wel of niet geregistreerd;Roosendaal;2015;67.3;100.0
2132;Totaal wel of niet geregistreerd;Roosendaal;2016;67.5;100.0
2133;Totaal wel of niet geregistreerd;Roosendaal;2017;67.8;100.0
2134;Totaal wel of niet geregistreerd;Roosendaal;2018;67.8;100.0
2135;Totaal wel of niet geregistreerd;Roosendaal;2019;67.9;100.0
2136;Totaal wel of niet geregistreerd;Rotterdam;2014;535.3;100.0
2137;Totaal wel of niet geregistreerd;Rotterdam;2015;539.7;100.0
2138;Totaal wel of niet geregistreerd;Rotterdam;2016;544.1;100.0
2139;Totaal wel of niet geregistreerd;Rotterdam;2017;548.5;100.0
2140;Totaal wel of niet geregistreerd;Rotterdam;2018;553.4;100.0
2141;Totaal wel of niet geregistreerd;Rotterdam;2019;558.8;100.0
2142;Totaal wel of niet geregistreerd;Rozendaal;2014;1.3;100.0
2143;Totaal wel of niet geregistreerd;Rozendaal;2015;1.3;100.0
2144;Totaal wel of niet geregistreerd;Rozendaal;2016;1.3;100.0
2145;Totaal wel of niet geregistreerd;Rozendaal;2017;1.3;100.0
2146;Totaal wel of niet geregistreerd;Rozendaal;2018;1.4;100.0
2147;Totaal wel of niet geregistreerd;Rozendaal;2019;1.4;100.0
2148;Totaal wel of niet geregistreerd;Rucphen;2014;20.0;100.0
2149;Totaal wel of niet geregistreerd;Rucphen;2015;20.1;100.0
2150;Totaal wel of niet geregistreerd;Rucphen;2016;20.1;100.0
2151;Totaal wel of niet geregistreerd;Rucphen;2017;20.2;100.0
2152;Totaal wel of niet geregistreerd;Rucphen;2018;20.2;100.0
2153;Totaal wel of niet geregistreerd;Rucphen;2019;20.3;100.0
2154;Totaal wel of niet geregistreerd;Schagen;2014;39.9;100.0
2155;Totaal wel of niet geregistreerd;Schagen;2015;40.3;100.0
2156;Totaal wel of niet geregistreerd;Schagen;2016;40.5;100.0
2157;Totaal wel of niet geregistreerd;Schagen;2017;40.7;100.0
2158;Totaal wel of niet geregistreerd;Schagen;2018;40.9;100.0
2159;Totaal wel of niet geregistreerd;Schagen;2019;41.2;100.0
2160;Totaal wel of niet geregistreerd;Schermer;2014;;
2161;Totaal wel of niet geregistreerd;Schermer;2015;;
2162;Totaal wel of niet geregistreerd;Schermer;2016;;
2163;Totaal wel of niet geregistreerd;Schermer;2017;;
2164;Totaal wel of niet geregistreerd;Schermer;2018;;
2165;Totaal wel of niet geregistreerd;Schermer;2019;;
2166;Totaal wel of niet geregistreerd;Scherpenzeel;2014;8.0;100.0
2167;Totaal wel of niet geregistreerd;Scherpenzeel;2015;8.0;100.0
2168;Totaal wel of niet geregistreerd;Scherpenzeel;2016;8.0;100.0
2169;Totaal wel of niet geregistreerd;Scherpenzeel;2017;8.1;100.0
2170;Totaal wel of niet geregistreerd;Scherpenzeel;2018;8.2;100.0
2171;Totaal wel of niet geregistreerd;Scherpenzeel;2019;8.3;100.0
2172;Totaal wel of niet geregistreerd;Schiedam;2014;66.4;100.0
2173;Totaal wel of niet geregistreerd;Schiedam;2015;66.8;100.0
2174;Totaal wel of niet geregistreerd;Schiedam;2016;67.1;100.0
2175;Totaal wel of niet geregistreerd;Schiedam;2017;67.7;100.0
2176;Totaal wel of niet geregistreerd;Schiedam;2018;67.9;100.0
2177;Totaal wel of niet geregistreerd;Schiedam;2019;68.0;100.0
2178;Totaal wel of niet geregistreerd;Schiermonnikoog;2014;0.8;100.0
2179;Totaal wel of niet geregistreerd;Schiermonnikoog;2015;0.8;100.0
2180;Totaal wel of niet geregistreerd;Schiermonnikoog;2016;0.8;100.0
2181;Totaal wel of niet geregistreerd;Schiermonnikoog;2017;0.9;100.0
2182;Totaal wel of niet geregistreerd;Schiermonnikoog;2018;0.9;100.0
2183;Totaal wel of niet geregistreerd;Schiermonnikoog;2019;0.9;100.0
2184;Totaal wel of niet geregistreerd;Schijndel;2014;;
2185;Totaal wel of niet geregistreerd;Schijndel;2015;;
2186;Totaal wel of niet geregistreerd;Schijndel;2016;;
2187;Totaal wel of niet geregistreerd;Schijndel;2017;;
2188;Totaal wel of niet geregistreerd;Schijndel;2018;;
2189;Totaal wel of niet geregistreerd;Schijndel;2019;;
2190;Totaal wel of niet geregistreerd;Schinnen;2014;11.5;100.0
2191;Totaal wel of niet geregistreerd;Schinnen;2015;11.6;100.0
2192;Totaal wel of niet geregistreerd;Schinnen;2016;11.6;100.0
2193;Totaal wel of niet geregistreerd;Schinnen;2017;11.6;100.0
2194;Totaal wel of niet geregistreerd;Schinnen;2018;11.5;100.0
2195;Totaal wel of niet geregistreerd;Schinnen;2019;11.5;100.0
2196;Totaal wel of niet geregistreerd;Schoonhoven;2014;;
2197;Totaal wel of niet geregistreerd;Schoonhoven;2015;;
2198;Totaal wel of niet geregistreerd;Schoonhoven;2016;;
2199;Totaal wel of niet geregistreerd;Schoonhoven;2017;;
2200;Totaal wel of niet geregistreerd;Schoonhoven;2018;;
2201;Totaal wel of niet geregistreerd;Schoonhoven;2019;;
2202;Totaal wel of niet geregistreerd;Schouwen-Duiveland;2014;30.0;100.0
2203;Totaal wel of niet geregistreerd;Schouwen-Duiveland;2015;30.0;100.0
2204;Totaal wel of niet geregistreerd;Schouwen-Duiveland;2016;30.0;100.0
2205;Totaal wel of niet geregistreerd;Schouwen-Duiveland;2017;30.1;100.0
2206;Totaal wel of niet geregistreerd;Schouwen-Duiveland;2018;30.0;100.0
2207;Totaal wel of niet geregistreerd;Schouwen-Duiveland;2019;30.1;100.0
2208;Totaal wel of niet geregistreerd;Simpelveld;2014;9.7;100.0
2209;Totaal wel of niet geregistreerd;Simpelveld;2015;9.7;100.0
2210;Totaal wel of niet geregistreerd;Simpelveld;2016;9.7;100.0
2211;Totaal wel of niet geregistreerd;Simpelveld;2017;9.5;100.0
2212;Totaal wel of niet geregistreerd;Simpelveld;2018;9.5;100.0
2213;Totaal wel of niet geregistreerd;Simpelveld;2019;9.4;100.0
2214;Totaal wel of niet geregistreerd;Sint Anthonis;2014;10.2;100.0
2215;Totaal wel of niet geregistreerd;Sint Anthonis;2015;10.3;100.0
2216;Totaal wel of niet geregistreerd;Sint Anthonis;2016;10.3;100.0
2217;Totaal wel of niet geregistreerd;Sint Anthonis;2017;10.3;100.0
2218;Totaal wel of niet geregistreerd;Sint Anthonis;2018;10.3;100.0
2219;Totaal wel of niet geregistreerd;Sint Anthonis;2019;10.3;100.0
2220;Totaal wel of niet geregistreerd;Sint-Michielsgestel;2014;24.4;100.0
2221;Totaal wel of niet geregistreerd;Sint-Michielsgestel;2015;24.7;100.0
2222;Totaal wel of niet geregistreerd;Sint-Michielsgestel;2016;24.8;100.0
2223;Totaal wel of niet geregistreerd;Sint-Michielsgestel;2017;25.0;100.0
2224;Totaal wel of niet geregistreerd;Sint-Michielsgestel;2018;25.0;100.0
2225;Totaal wel of niet geregistreerd;Sint-Michielsgestel;2019;25.3;100.0
2226;Totaal wel of niet geregistreerd;Sint-Oedenrode;2014;;
2227;Totaal wel of niet geregistreerd;Sint-Oedenrode;2015;;
2228;Totaal wel of niet geregistreerd;Sint-Oedenrode;2016;;
2229;Totaal wel of niet geregistreerd;Sint-Oedenrode;2017;;
2230;Totaal wel of niet geregistreerd;Sint-Oedenrode;2018;;
2231;Totaal wel of niet geregistreerd;Sint-Oedenrode;2019;;
2232;Totaal wel of niet geregistreerd;Sittard-Geleen;2014;83.9;100.0
2233;Totaal wel of niet geregistreerd;Sittard-Geleen;2015;84.1;100.0
2234;Totaal wel of niet geregistreerd;Sittard-Geleen;2016;84.1;100.0
2235;Totaal wel of niet geregistreerd;Sittard-Geleen;2017;84.0;100.0
2236;Totaal wel of niet geregistreerd;Sittard-Geleen;2018;83.7;100.0
2237;Totaal wel of niet geregistreerd;Sittard-Geleen;2019;83.5;100.0
2238;Totaal wel of niet geregistreerd;Sliedrecht;2014;20.9;100.0
2239;Totaal wel of niet geregistreerd;Sliedrecht;2015;21.1;100.0
2240;Totaal wel of niet geregistreerd;Sliedrecht;2016;21.3;100.0
2241;Totaal wel of niet geregistreerd;Sliedrecht;2017;21.4;100.0
2242;Totaal wel of niet geregistreerd;Sliedrecht;2018;21.3;100.0
2243;Totaal wel of niet geregistreerd;Sliedrecht;2019;21.3;100.0
2244;Totaal wel of niet geregistreerd;Slochteren;2014;;
2245;Totaal wel of niet geregistreerd;Slochteren;2015;;
2246;Totaal wel of niet geregistreerd;Slochteren;2016;;
2247;Totaal wel of niet geregistreerd;Slochteren;2017;;
2248;Totaal wel of niet geregistreerd;Slochteren;2018;;
2249;Totaal wel of niet geregistreerd;Slochteren;2019;;
2250;Totaal wel of niet geregistreerd;Sluis;2014;21.4;100.0
2251;Totaal wel of niet geregistreerd;Sluis;2015;21.3;100.0
2252;Totaal wel of niet geregistreerd;Sluis;2016;21.2;100.0
2253;Totaal wel of niet geregistreerd;Sluis;2017;21.3;100.0
2254;Totaal wel of niet geregistreerd;Sluis;2018;21.2;100.0
2255;Totaal wel of niet geregistreerd;Sluis;2019;21.1;100.0
2256;Totaal wel of niet geregistreerd;Smallingerland;2014;47.9;100.0
2257;Totaal wel of niet geregistreerd;Smallingerland;2015;48.2;100.0
2258;Totaal wel of niet geregistreerd;Smallingerland;2016;48.1;100.0
2259;Totaal wel of niet geregistreerd;Smallingerland;2017;48.5;100.0
2260;Totaal wel of niet geregistreerd;Smallingerland;2018;48.7;100.0
2261;Totaal wel of niet geregistreerd;Smallingerland;2019;48.8;100.0
2262;Totaal wel of niet geregistreerd;Soest;2014;39.4;100.0
2263;Totaal wel of niet geregistreerd;Soest;2015;39.5;100.0
2264;Totaal wel of niet geregistreerd;Soest;2016;39.7;100.0
2265;Totaal wel of niet geregistreerd;Soest;2017;40.0;100.0
2266;Totaal wel of niet geregistreerd;Soest;2018;40.3;100.0
2267;Totaal wel of niet geregistreerd;Soest;2019;40.4;100.0
2268;Totaal wel of niet geregistreerd;Someren;2014;16.5;100.0
2269;Totaal wel of niet geregistreerd;Someren;2015;16.6;100.0
2270;Totaal wel of niet geregistreerd;Someren;2016;16.8;100.0
2271;Totaal wel of niet geregistreerd;Someren;2017;16.9;100.0
2272;Totaal wel of niet geregistreerd;Someren;2018;17.0;100.0
2273;Totaal wel of niet geregistreerd;Someren;2019;17.1;100.0
2274;Totaal wel of niet geregistreerd;Son en Breugel;2014;14.0;100.0
2275;Totaal wel of niet geregistreerd;Son en Breugel;2015;14.1;100.0
2276;Totaal wel of niet geregistreerd;Son en Breugel;2016;14.2;100.0
2277;Totaal wel of niet geregistreerd;Son en Breugel;2017;14.4;100.0
2278;Totaal wel of niet geregistreerd;Son en Breugel;2018;14.5;100.0
2279;Totaal wel of niet geregistreerd;Son en Breugel;2019;14.7;100.0
2280;Totaal wel of niet geregistreerd;Spijkenisse;2014;;
2281;Totaal wel of niet geregistreerd;Spijkenisse;2015;;
2282;Totaal wel of niet geregistreerd;Spijkenisse;2016;;
2283;Totaal wel of niet geregistreerd;Spijkenisse;2017;;
2284;Totaal wel of niet geregistreerd;Spijkenisse;2018;;
2285;Totaal wel of niet geregistreerd;Spijkenisse;2019;;
2286;Totaal wel of niet geregistreerd;Stadskanaal;2014;28.9;100.0
2287;Totaal wel of niet geregistreerd;Stadskanaal;2015;28.8;100.0
2288;Totaal wel of niet geregistreerd;Stadskanaal;2016;28.9;100.0
2289;Totaal wel of niet geregistreerd;Stadskanaal;2017;28.6;100.0
2290;Totaal wel of niet geregistreerd;Stadskanaal;2018;28.6;100.0
2291;Totaal wel of niet geregistreerd;Stadskanaal;2019;28.3;100.0
2292;Totaal wel of niet geregistreerd;Staphorst;2014;13.3;100.0
2293;Totaal wel of niet geregistreerd;Staphorst;2015;13.4;100.0
2294;Totaal wel of niet geregistreerd;Staphorst;2016;13.5;100.0
2295;Totaal wel of niet geregistreerd;Staphorst;2017;13.7;100.0
2296;Totaal wel of niet geregistreerd;Staphorst;2018;13.8;100.0
2297;Totaal wel of niet geregistreerd;Staphorst;2019;13.9;100.0
2298;Totaal wel of niet geregistreerd;Stede Broec;2014;18.6;100.0
2299;Totaal wel of niet geregistreerd;Stede Broec;2015;18.6;100.0
2300;Totaal wel of niet geregistreerd;Stede Broec;2016;18.7;100.0
2301;Totaal wel of niet geregistreerd;Stede Broec;2017;18.8;100.0
2302;Totaal wel of niet geregistreerd;Stede Broec;2018;18.8;100.0
2303;Totaal wel of niet geregistreerd;Stede Broec;2019;18.9;100.0
2304;Totaal wel of niet geregistreerd;Steenbergen;2014;20.6;100.0
2305;Totaal wel of niet geregistreerd;Steenbergen;2015;20.9;100.0
2306;Totaal wel of niet geregistreerd;Steenbergen;2016;20.8;100.0
2307;Totaal wel of niet geregistreerd;Steenbergen;2017;21.3;100.0
2308;Totaal wel of niet geregistreerd;Steenbergen;2018;22.1;100.0
2309;Totaal wel of niet geregistreerd;Steenbergen;2019;22.4;100.0
2310;Totaal wel of niet geregistreerd;Steenwijkerland;2014;37.7;100.0
2311;Totaal wel of niet geregistreerd;Steenwijkerland;2015;37.7;100.0
2312;Totaal wel of niet geregistreerd;Steenwijkerland;2016;37.9;100.0
2313;Totaal wel of niet geregistreerd;Steenwijkerland;2017;38.1;100.0
2314;Totaal wel of niet geregistreerd;Steenwijkerland;2018;38.4;100.0
2315;Totaal wel of niet geregistreerd;Steenwijkerland;2019;38.5;100.0
2316;Totaal wel of niet geregistreerd;Stein (L.);2014;22.8;100.0
2317;Totaal wel of niet geregistreerd;Stein (L.);2015;22.6;100.0
2318;Totaal wel of niet geregistreerd;Stein (L.);2016;22.6;100.0
2319;Totaal wel of niet geregistreerd;Stein (L.);2017;22.7;100.0
2320;Totaal wel of niet geregistreerd;Stein (L.);2018;22.7;100.0
2321;Totaal wel of niet geregistreerd;Stein (L.);2019;22.7;100.0
2322;Totaal wel of niet geregistreerd;Stichtse Vecht;2014;54.9;100.0
2323;Totaal wel of niet geregistreerd;Stichtse Vecht;2015;55.0;100.0
2324;Totaal wel of niet geregistreerd;Stichtse Vecht;2016;55.2;100.0
2325;Totaal wel of niet geregistreerd;Stichtse Vecht;2017;55.6;100.0
2326;Totaal wel of niet geregistreerd;Stichtse Vecht;2018;55.7;100.0
2327;Totaal wel of niet geregistreerd;Stichtse Vecht;2019;55.6;100.0
2328;Totaal wel of niet geregistreerd;Strijen;2014;7.7;100.0
2329;Totaal wel of niet geregistreerd;Strijen;2015;7.8;100.0
2330;Totaal wel of niet geregistreerd;Strijen;2016;7.9;100.0
2331;Totaal wel of niet geregistreerd;Strijen;2017;7.9;100.0
2332;Totaal wel of niet geregistreerd;Strijen;2018;7.9;100.0
2333;Totaal wel of niet geregistreerd;Strijen;2019;7.9;100.0
2334;Totaal wel of niet geregistreerd;Súdwest-Fryslân;2014;77.2;100.0
2335;Totaal wel of niet geregistreerd;Súdwest-Fryslân;2015;77.4;100.0
2336;Totaal wel of niet geregistreerd;Súdwest-Fryslân;2016;77.6;100.0
2337;Totaal wel of niet geregistreerd;Súdwest-Fryslân;2017;77.9;100.0
2338;Totaal wel of niet geregistreerd;Súdwest-Fryslân;2018;78.1;100.0
2339;Totaal wel of niet geregistreerd;Súdwest-Fryslân;2019;78.4;100.0
2340;Totaal wel of niet geregistreerd;Terneuzen;2014;48.2;100.0
2341;Totaal wel of niet geregistreerd;Terneuzen;2015;48.3;100.0
2342;Totaal wel of niet geregistreerd;Terneuzen;2016;48.4;100.0
2343;Totaal wel of niet geregistreerd;Terneuzen;2017;48.4;100.0
2344;Totaal wel of niet geregistreerd;Terneuzen;2018;48.3;100.0
2345;Totaal wel of niet geregistreerd;Terneuzen;2019;48.6;100.0
2346;Totaal wel of niet geregistreerd;Terschelling;2014;4.3;100.0
2347;Totaal wel of niet geregistreerd;Terschelling;2015;4.3;100.0
2348;Totaal wel of niet geregistreerd;Terschelling;2016;4.4;100.0
2349;Totaal wel of niet geregistreerd;Terschelling;2017;4.4;100.0
2350;Totaal wel of niet geregistreerd;Terschelling;2018;4.4;100.0
2351;Totaal wel of niet geregistreerd;Terschelling;2019;4.4;100.0
2352;Totaal wel of niet geregistreerd;Texel;2014;12.0;100.0
2353;Totaal wel of niet geregistreerd;Texel;2015;12.1;100.0
2354;Totaal wel of niet geregistreerd;Texel;2016;12.1;100.0
2355;Totaal wel of niet geregistreerd;Texel;2017;12.1;100.0
2356;Totaal wel of niet geregistreerd;Texel;2018;12.2;100.0
2357;Totaal wel of niet geregistreerd;Texel;2019;12.2;100.0
2358;Totaal wel of niet geregistreerd;Teylingen;2014;30.7;100.0
2359;Totaal wel of niet geregistreerd;Teylingen;2015;30.8;100.0
2360;Totaal wel of niet geregistreerd;Teylingen;2016;31.3;100.0
2361;Totaal wel of niet geregistreerd;Teylingen;2017;31.5;100.0
2362;Totaal wel of niet geregistreerd;Teylingen;2018;32.0;100.0
2363;Totaal wel of niet geregistreerd;Teylingen;2019;32.4;100.0
2364;Totaal wel of niet geregistreerd;Tholen;2014;21.5;100.0
2365;Totaal wel of niet geregistreerd;Tholen;2015;21.6;100.0
2366;Totaal wel of niet geregistreerd;Tholen;2016;21.7;100.0
2367;Totaal wel of niet geregistreerd;Tholen;2017;21.8;100.0
2368;Totaal wel of niet geregistreerd;Tholen;2018;21.9;100.0
2369;Totaal wel of niet geregistreerd;Tholen;2019;22.0;100.0
2370;Totaal wel of niet geregistreerd;Tiel;2014;35.9;100.0
2371;Totaal wel of niet geregistreerd;Tiel;2015;35.9;100.0
2372;Totaal wel of niet geregistreerd;Tiel;2016;36.1;100.0
2373;Totaal wel of niet geregistreerd;Tiel;2017;36.1;100.0
2374;Totaal wel of niet geregistreerd;Tiel;2018;36.2;100.0
2375;Totaal wel of niet geregistreerd;Tiel;2019;36.8;100.0
2376;Totaal wel of niet geregistreerd;Tilburg;2014;183.8;100.0
2377;Totaal wel of niet geregistreerd;Tilburg;2015;185.3;100.0
2378;Totaal wel of niet geregistreerd;Tilburg;2016;186.8;100.0
2379;Totaal wel of niet geregistreerd;Tilburg;2017;187.8;100.0
2380;Totaal wel of niet geregistreerd;Tilburg;2018;189.7;100.0
2381;Totaal wel of niet geregistreerd;Tilburg;2019;191.6;100.0
2382;Totaal wel of niet geregistreerd;Tubbergen;2014;18.1;100.0
2383;Totaal wel of niet geregistreerd;Tubbergen;2015;18.2;100.0
2384;Totaal wel of niet geregistreerd;Tubbergen;2016;18.3;100.0
2385;Totaal wel of niet geregistreerd;Tubbergen;2017;18.4;100.0
2386;Totaal wel of niet geregistreerd;Tubbergen;2018;18.6;100.0
2387;Totaal wel of niet geregistreerd;Tubbergen;2019;18.6;100.0
2388;Totaal wel of niet geregistreerd;Twenterand;2014;28.6;100.0
2389;Totaal wel of niet geregistreerd;Twenterand;2015;28.6;100.0
2390;Totaal wel of niet geregistreerd;Twenterand;2016;28.7;100.0
2391;Totaal wel of niet geregistreerd;Twenterand;2017;28.8;100.0
2392;Totaal wel of niet geregistreerd;Twenterand;2018;29.0;100.0
2393;Totaal wel of niet geregistreerd;Twenterand;2019;29.0;100.0
2394;Totaal wel of niet geregistreerd;Tynaarlo;2014;28.2;100.0
2395;Totaal wel of niet geregistreerd;Tynaarlo;2015;28.3;100.0
2396;Totaal wel of niet geregistreerd;Tynaarlo;2016;28.4;100.0
2397;Totaal wel of niet geregistreerd;Tynaarlo;2017;28.9;100.0
2398;Totaal wel of niet geregistreerd;Tynaarlo;2018;29.0;100.0
2399;Totaal wel of niet geregistreerd;Tynaarlo;2019;29.2;100.0
2400;Totaal wel of niet geregistreerd;Tytsjerksteradiel;2014;27.5;100.0
2401;Totaal wel of niet geregistreerd;Tytsjerksteradiel;2015;27.6;100.0
2402;Totaal wel of niet geregistreerd;Tytsjerksteradiel;2016;27.7;100.0
2403;Totaal wel of niet geregistreerd;Tytsjerksteradiel;2017;27.8;100.0
2404;Totaal wel of niet geregistreerd;Tytsjerksteradiel;2018;27.8;100.0
2405;Totaal wel of niet geregistreerd;Tytsjerksteradiel;2019;27.8;100.0
2406;Totaal wel of niet geregistreerd;Ubbergen;2014;;
2407;Totaal wel of niet geregistreerd;Ubbergen;2015;;
2408;Totaal wel of niet geregistreerd;Ubbergen;2016;;
