ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
2325;Precariobelasting;Het Gooi en Vechtstreek (CR);2019;5.0;20.0
2326;Precariobelasting;Het Gooi en Vechtstreek (CR);2020;5.0;20.0
2327;Precariobelasting;Het Gooi en Vechtstreek (CR);2021;5.0;19.0
2328;Precariobelasting;Het Gooi en Vechtstreek (CR);2022;1.0;2.0
2329;Precariobelasting;Het Gooi en Vechtstreek (CR);2023;1.0;2.0
2330;Precariobelasting;Het Gooi en Vechtstreek (CR);2024;0.0;2.0
2331;Precariobelasting;Het Gooi en Vechtstreek (CR);2025;0.0;2.0
2332;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2004;4.0;11.0
2333;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2005;8.0;21.0
2334;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2006;12.0;31.0
2335;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2007;13.0;33.0
2336;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2008;15.0;39.0
2337;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2009;17.0;41.0
2338;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2010;12.0;31.0
2339;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2011;18.0;45.0
2340;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2012;19.0;47.0
2341;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2013;21.0;50.0
2342;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2014;23.0;57.0
2343;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2015;25.0;61.0
2344;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2016;28.0;68.0
2345;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2017;29.0;70.0
2346;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2018;30.0;70.0
2347;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2019;30.0;70.0
2348;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2020;30.0;71.0
2349;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2021;31.0;71.0
2350;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2022;1.0;3.0
2351;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2023;1.0;3.0
2352;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2024;1.0;3.0
2353;Precariobelasting;Agglomeratie Leiden en Bollenstreek (CR);2025;1.0;2.0
2354;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2004;13.0;17.0
2355;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2005;17.0;22.0
2356;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2006;17.0;22.0
2357;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2007;19.0;24.0
2358;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2008;19.0;24.0
2359;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2009;19.0;24.0
2360;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2010;3.0;4.0
2361;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2011;19.0;23.0
2362;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2012;20.0;24.0
2363;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2013;20.0;24.0
2364;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2014;20.0;24.0
2365;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2015;20.0;24.0
2366;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2016;20.0;24.0
2367;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2017;20.0;23.0
2368;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2018;19.0;22.0
2369;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2019;19.0;22.0
2370;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2020;19.0;22.0
2371;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2021;19.0;22.0
2372;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2022;0.0;0.0
2373;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2023;0.0;1.0
2374;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2024;0.0;0.0
2375;Precariobelasting;Agglomeratie 's-Gravenhage (CR);2025;1.0;1.0
2376;Precariobelasting;Delft en Westland (CR);2004;1.0;6.0
2377;Precariobelasting;Delft en Westland (CR);2005;1.0;6.0
2378;Precariobelasting;Delft en Westland (CR);2006;1.0;6.0
2379;Precariobelasting;Delft en Westland (CR);2007;1.0;6.0
2380;Precariobelasting;Delft en Westland (CR);2008;1.0;6.0
2381;Precariobelasting;Delft en Westland (CR);2009;1.0;7.0
2382;Precariobelasting;Delft en Westland (CR);2010;0.0;2.0
2383;Precariobelasting;Delft en Westland (CR);2011;0.0;2.0
2384;Precariobelasting;Delft en Westland (CR);2012;0.0;1.0
2385;Precariobelasting;Delft en Westland (CR);2013;0.0;1.0
2386;Precariobelasting;Delft en Westland (CR);2014;0.0;1.0
2387;Precariobelasting;Delft en Westland (CR);2015;0.0;1.0
2388;Precariobelasting;Delft en Westland (CR);2016;0.0;1.0
2389;Precariobelasting;Delft en Westland (CR);2017;1.0;3.0
2390;Precariobelasting;Delft en Westland (CR);2018;3.0;12.0
2391;Precariobelasting;Delft en Westland (CR);2019;3.0;12.0
2392;Precariobelasting;Delft en Westland (CR);2020;3.0;12.0
2393;Precariobelasting;Delft en Westland (CR);2021;3.0;12.0
2394;Precariobelasting;Delft en Westland (CR);2022;1.0;3.0
2395;Precariobelasting;Delft en Westland (CR);2023;1.0;3.0
2396;Precariobelasting;Delft en Westland (CR);2024;1.0;2.0
2397;Precariobelasting;Delft en Westland (CR);2025;0.0;2.0
2398;Precariobelasting;Oost-Zuid-Holland (CR);2004;1.0;3.0
2399;Precariobelasting;Oost-Zuid-Holland (CR);2005;1.0;3.0
2400;Precariobelasting;Oost-Zuid-Holland (CR);2006;1.0;4.0
2401;Precariobelasting;Oost-Zuid-Holland (CR);2007;1.0;3.0
2402;Precariobelasting;Oost-Zuid-Holland (CR);2008;1.0;4.0
2403;Precariobelasting;Oost-Zuid-Holland (CR);2009;1.0;4.0
2404;Precariobelasting;Oost-Zuid-Holland (CR);2010;1.0;2.0
2405;Precariobelasting;Oost-Zuid-Holland (CR);2011;1.0;4.0
2406;Precariobelasting;Oost-Zuid-Holland (CR);2012;2.0;5.0
2407;Precariobelasting;Oost-Zuid-Holland (CR);2013;2.0;5.0
2408;Precariobelasting;Oost-Zuid-Holland (CR);2014;3.0;9.0
2409;Precariobelasting;Oost-Zuid-Holland (CR);2015;5.0;15.0
2410;Precariobelasting;Oost-Zuid-Holland (CR);2016;9.0;27.0
2411;Precariobelasting;Oost-Zuid-Holland (CR);2017;11.0;34.0
2412;Precariobelasting;Oost-Zuid-Holland (CR);2018;8.0;25.0
2413;Precariobelasting;Oost-Zuid-Holland (CR);2019;8.0;25.0
2414;Precariobelasting;Oost-Zuid-Holland (CR);2020;8.0;25.0
2415;Precariobelasting;Oost-Zuid-Holland (CR);2021;8.0;25.0
2416;Precariobelasting;Oost-Zuid-Holland (CR);2022;0.0;1.0
2417;Precariobelasting;Oost-Zuid-Holland (CR);2023;0.0;1.0
2418;Precariobelasting;Oost-Zuid-Holland (CR);2024;0.0;1.0
2419;Precariobelasting;Oost-Zuid-Holland (CR);2025;0.0;1.0
2420;Precariobelasting;Groot-Rijnmond (CR);2004;19.0;14.0
2421;Precariobelasting;Groot-Rijnmond (CR);2005;19.0;14.0
2422;Precariobelasting;Groot-Rijnmond (CR);2006;20.0;15.0
2423;Precariobelasting;Groot-Rijnmond (CR);2007;21.0;16.0
2424;Precariobelasting;Groot-Rijnmond (CR);2008;24.0;18.0
2425;Precariobelasting;Groot-Rijnmond (CR);2009;27.0;20.0
2426;Precariobelasting;Groot-Rijnmond (CR);2010;25.0;18.0
2427;Precariobelasting;Groot-Rijnmond (CR);2011;25.0;18.0
2428;Precariobelasting;Groot-Rijnmond (CR);2012;25.0;18.0
2429;Precariobelasting;Groot-Rijnmond (CR);2013;27.0;19.0
2430;Precariobelasting;Groot-Rijnmond (CR);2014;28.0;20.0
2431;Precariobelasting;Groot-Rijnmond (CR);2015;28.0;20.0
2432;Precariobelasting;Groot-Rijnmond (CR);2016;28.0;20.0
2433;Precariobelasting;Groot-Rijnmond (CR);2017;33.0;23.0
2434;Precariobelasting;Groot-Rijnmond (CR);2018;36.0;25.0
2435;Precariobelasting;Groot-Rijnmond (CR);2019;37.0;25.0
2436;Precariobelasting;Groot-Rijnmond (CR);2020;37.0;25.0
2437;Precariobelasting;Groot-Rijnmond (CR);2021;36.0;25.0
2438;Precariobelasting;Groot-Rijnmond (CR);2022;9.0;6.0
2439;Precariobelasting;Groot-Rijnmond (CR);2023;9.0;6.0
2440;Precariobelasting;Groot-Rijnmond (CR);2024;12.0;8.0
2441;Precariobelasting;Groot-Rijnmond (CR);2025;13.0;9.0
2442;Precariobelasting;Zuidoost-Zuid-Holland (CR);2004;1.0;1.0
2443;Precariobelasting;Zuidoost-Zuid-Holland (CR);2005;1.0;1.0
2444;Precariobelasting;Zuidoost-Zuid-Holland (CR);2006;1.0;1.0
2445;Precariobelasting;Zuidoost-Zuid-Holland (CR);2007;1.0;2.0
2446;Precariobelasting;Zuidoost-Zuid-Holland (CR);2008;1.0;2.0
2447;Precariobelasting;Zuidoost-Zuid-Holland (CR);2009;1.0;2.0
2448;Precariobelasting;Zuidoost-Zuid-Holland (CR);2010;1.0;2.0
2449;Precariobelasting;Zuidoost-Zuid-Holland (CR);2011;1.0;2.0
2450;Precariobelasting;Zuidoost-Zuid-Holland (CR);2012;1.0;2.0
2451;Precariobelasting;Zuidoost-Zuid-Holland (CR);2013;1.0;2.0
2452;Precariobelasting;Zuidoost-Zuid-Holland (CR);2014;1.0;2.0
2453;Precariobelasting;Zuidoost-Zuid-Holland (CR);2015;1.0;3.0
2454;Precariobelasting;Zuidoost-Zuid-Holland (CR);2016;11.0;28.0
2455;Precariobelasting;Zuidoost-Zuid-Holland (CR);2017;15.0;37.0
2456;Precariobelasting;Zuidoost-Zuid-Holland (CR);2018;14.0;35.0
2457;Precariobelasting;Zuidoost-Zuid-Holland (CR);2019;13.0;35.0
2458;Precariobelasting;Zuidoost-Zuid-Holland (CR);2020;13.0;35.0
2459;Precariobelasting;Zuidoost-Zuid-Holland (CR);2021;13.0;35.0
2460;Precariobelasting;Zuidoost-Zuid-Holland (CR);2022;1.0;2.0
2461;Precariobelasting;Zuidoost-Zuid-Holland (CR);2023;1.0;2.0
2462;Precariobelasting;Zuidoost-Zuid-Holland (CR);2024;1.0;1.0
2463;Precariobelasting;Zuidoost-Zuid-Holland (CR);2025;0.0;1.0
2464;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2004;0.0;1.0
2465;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2005;0.0;1.0
2466;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2006;0.0;1.0
2467;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2007;0.0;1.0
2468;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2008;0.0;1.0
2469;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2009;0.0;2.0
2470;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2010;0.0;2.0
2471;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2011;0.0;2.0
2472;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2012;0.0;2.0
2473;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2013;0.0;2.0
2474;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2014;0.0;2.0
2475;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2015;0.0;3.0
2476;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2016;2.0;23.0
2477;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2017;3.0;31.0
2478;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2018;3.0;25.0
2479;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2019;2.0;16.0
2480;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2020;2.0;16.0
2481;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2021;2.0;16.0
2482;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2022;0.0;2.0
2483;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2023;0.0;3.0
2484;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2024;0.0;3.0
2485;Precariobelasting;Zeeuwsch-Vlaanderen (CR);2025;0.0;3.0
2486;Precariobelasting;Overig Zeeland (CR);2004;1.0;2.0
2487;Precariobelasting;Overig Zeeland (CR);2005;1.0;2.0
2488;Precariobelasting;Overig Zeeland (CR);2006;1.0;3.0
2489;Precariobelasting;Overig Zeeland (CR);2007;1.0;2.0
2490;Precariobelasting;Overig Zeeland (CR);2008;1.0;2.0
2491;Precariobelasting;Overig Zeeland (CR);2009;1.0;3.0
2492;Precariobelasting;Overig Zeeland (CR);2010;1.0;3.0
2493;Precariobelasting;Overig Zeeland (CR);2011;1.0;3.0
2494;Precariobelasting;Overig Zeeland (CR);2012;1.0;3.0
2495;Precariobelasting;Overig Zeeland (CR);2013;1.0;3.0
2496;Precariobelasting;Overig Zeeland (CR);2014;1.0;3.0
2497;Precariobelasting;Overig Zeeland (CR);2015;1.0;3.0
2498;Precariobelasting;Overig Zeeland (CR);2016;2.0;9.0
2499;Precariobelasting;Overig Zeeland (CR);2017;4.0;13.0
2500;Precariobelasting;Overig Zeeland (CR);2018;6.0;23.0
2501;Precariobelasting;Overig Zeeland (CR);2019;6.0;22.0
2502;Precariobelasting;Overig Zeeland (CR);2020;6.0;22.0
2503;Precariobelasting;Overig Zeeland (CR);2021;6.0;23.0
2504;Precariobelasting;Overig Zeeland (CR);2022;1.0;3.0
2505;Precariobelasting;Overig Zeeland (CR);2023;1.0;3.0
2506;Precariobelasting;Overig Zeeland (CR);2024;1.0;3.0
2507;Precariobelasting;Overig Zeeland (CR);2025;1.0;3.0
2508;Precariobelasting;West-Noord-Brabant (CR);2004;1.0;1.0
2509;Precariobelasting;West-Noord-Brabant (CR);2005;1.0;2.0
2510;Precariobelasting;West-Noord-Brabant (CR);2006;1.0;2.0
2511;Precariobelasting;West-Noord-Brabant (CR);2007;1.0;2.0
2512;Precariobelasting;West-Noord-Brabant (CR);2008;1.0;2.0
2513;Precariobelasting;West-Noord-Brabant (CR);2009;1.0;2.0
2514;Precariobelasting;West-Noord-Brabant (CR);2010;1.0;2.0
2515;Precariobelasting;West-Noord-Brabant (CR);2011;1.0;2.0
2516;Precariobelasting;West-Noord-Brabant (CR);2012;1.0;2.0
2517;Precariobelasting;West-Noord-Brabant (CR);2013;1.0;2.0
2518;Precariobelasting;West-Noord-Brabant (CR);2014;1.0;2.0
2519;Precariobelasting;West-Noord-Brabant (CR);2015;1.0;2.0
2520;Precariobelasting;West-Noord-Brabant (CR);2016;1.0;2.0
2521;Precariobelasting;West-Noord-Brabant (CR);2017;1.0;2.0
2522;Precariobelasting;West-Noord-Brabant (CR);2018;2.0;3.0
2523;Precariobelasting;West-Noord-Brabant (CR);2019;2.0;3.0
2524;Precariobelasting;West-Noord-Brabant (CR);2020;2.0;3.0
2525;Precariobelasting;West-Noord-Brabant (CR);2021;2.0;3.0
2526;Precariobelasting;West-Noord-Brabant (CR);2022;2.0;2.0
2527;Precariobelasting;West-Noord-Brabant (CR);2023;1.0;2.0
2528;Precariobelasting;West-Noord-Brabant (CR);2024;1.0;2.0
2529;Precariobelasting;West-Noord-Brabant (CR);2025;2.0;2.0
2530;Precariobelasting;Midden-Noord-Brabant (CR);2004;1.0;2.0
2531;Precariobelasting;Midden-Noord-Brabant (CR);2005;1.0;2.0
2532;Precariobelasting;Midden-Noord-Brabant (CR);2006;3.0;7.0
2533;Precariobelasting;Midden-Noord-Brabant (CR);2007;3.0;7.0
2534;Precariobelasting;Midden-Noord-Brabant (CR);2008;1.0;2.0
2535;Precariobelasting;Midden-Noord-Brabant (CR);2009;1.0;2.0
2536;Precariobelasting;Midden-Noord-Brabant (CR);2010;1.0;2.0
2537;Precariobelasting;Midden-Noord-Brabant (CR);2011;1.0;2.0
2538;Precariobelasting;Midden-Noord-Brabant (CR);2012;1.0;2.0
2539;Precariobelasting;Midden-Noord-Brabant (CR);2013;1.0;2.0
2540;Precariobelasting;Midden-Noord-Brabant (CR);2014;1.0;3.0
2541;Precariobelasting;Midden-Noord-Brabant (CR);2015;2.0;3.0
2542;Precariobelasting;Midden-Noord-Brabant (CR);2016;1.0;3.0
2543;Precariobelasting;Midden-Noord-Brabant (CR);2017;1.0;3.0
2544;Precariobelasting;Midden-Noord-Brabant (CR);2018;2.0;5.0
2545;Precariobelasting;Midden-Noord-Brabant (CR);2019;3.0;7.0
2546;Precariobelasting;Midden-Noord-Brabant (CR);2020;4.0;8.0
2547;Precariobelasting;Midden-Noord-Brabant (CR);2021;4.0;7.0
2548;Precariobelasting;Midden-Noord-Brabant (CR);2022;1.0;2.0
2549;Precariobelasting;Midden-Noord-Brabant (CR);2023;1.0;2.0
2550;Precariobelasting;Midden-Noord-Brabant (CR);2024;1.0;2.0
2551;Precariobelasting;Midden-Noord-Brabant (CR);2025;1.0;2.0
2552;Precariobelasting;Noordoost-Noord-Brabant (CR);2004;0.0;0.0
2553;Precariobelasting;Noordoost-Noord-Brabant (CR);2005;0.0;0.0
2554;Precariobelasting;Noordoost-Noord-Brabant (CR);2006;0.0;0.0
2555;Precariobelasting;Noordoost-Noord-Brabant (CR);2007;0.0;0.0
2556;Precariobelasting;Noordoost-Noord-Brabant (CR);2008;0.0;0.0
2557;Precariobelasting;Noordoost-Noord-Brabant (CR);2009;0.0;1.0
2558;Precariobelasting;Noordoost-Noord-Brabant (CR);2010;0.0;1.0
2559;Precariobelasting;Noordoost-Noord-Brabant (CR);2011;0.0;1.0
2560;Precariobelasting;Noordoost-Noord-Brabant (CR);2012;0.0;1.0
2561;Precariobelasting;Noordoost-Noord-Brabant (CR);2013;0.0;1.0
2562;Precariobelasting;Noordoost-Noord-Brabant (CR);2014;0.0;1.0
2563;Precariobelasting;Noordoost-Noord-Brabant (CR);2015;1.0;1.0
2564;Precariobelasting;Noordoost-Noord-Brabant (CR);2016;1.0;1.0
2565;Precariobelasting;Noordoost-Noord-Brabant (CR);2017;1.0;1.0
2566;Precariobelasting;Noordoost-Noord-Brabant (CR);2018;1.0;1.0
2567;Precariobelasting;Noordoost-Noord-Brabant (CR);2019;1.0;1.0
2568;Precariobelasting;Noordoost-Noord-Brabant (CR);2020;1.0;1.0
2569;Precariobelasting;Noordoost-Noord-Brabant (CR);2021;1.0;1.0
2570;Precariobelasting;Noordoost-Noord-Brabant (CR);2022;1.0;1.0
2571;Precariobelasting;Noordoost-Noord-Brabant (CR);2023;1.0;1.0
2572;Precariobelasting;Noordoost-Noord-Brabant (CR);2024;1.0;1.0
2573;Precariobelasting;Noordoost-Noord-Brabant (CR);2025;1.0;1.0
2574;Precariobelasting;Zuidoost-Noord-Brabant (CR);2004;1.0;1.0
2575;Precariobelasting;Zuidoost-Noord-Brabant (CR);2005;1.0;1.0
2576;Precariobelasting;Zuidoost-Noord-Brabant (CR);2006;1.0;1.0
2577;Precariobelasting;Zuidoost-Noord-Brabant (CR);2007;1.0;2.0
2578;Precariobelasting;Zuidoost-Noord-Brabant (CR);2008;1.0;2.0
2579;Precariobelasting;Zuidoost-Noord-Brabant (CR);2009;1.0;2.0
2580;Precariobelasting;Zuidoost-Noord-Brabant (CR);2010;1.0;2.0
2581;Precariobelasting;Zuidoost-Noord-Brabant (CR);2011;1.0;2.0
2582;Precariobelasting;Zuidoost-Noord-Brabant (CR);2012;1.0;2.0
2583;Precariobelasting;Zuidoost-Noord-Brabant (CR);2013;1.0;2.0
2584;Precariobelasting;Zuidoost-Noord-Brabant (CR);2014;1.0;2.0
2585;Precariobelasting;Zuidoost-Noord-Brabant (CR);2015;1.0;2.0
2586;Precariobelasting;Zuidoost-Noord-Brabant (CR);2016;1.0;2.0
2587;Precariobelasting;Zuidoost-Noord-Brabant (CR);2017;1.0;2.0
2588;Precariobelasting;Zuidoost-Noord-Brabant (CR);2018;1.0;2.0
2589;Precariobelasting;Zuidoost-Noord-Brabant (CR);2019;2.0;2.0
2590;Precariobelasting;Zuidoost-Noord-Brabant (CR);2020;2.0;2.0
2591;Precariobelasting;Zuidoost-Noord-Brabant (CR);2021;2.0;2.0
2592;Precariobelasting;Zuidoost-Noord-Brabant (CR);2022;2.0;2.0
2593;Precariobelasting;Zuidoost-Noord-Brabant (CR);2023;2.0;2.0
2594;Precariobelasting;Zuidoost-Noord-Brabant (CR);2024;2.0;2.0
2595;Precariobelasting;Zuidoost-Noord-Brabant (CR);2025;2.0;2.0
2596;Precariobelasting;Noord-Limburg (CR);2004;0.0;0.0
2597;Precariobelasting;Noord-Limburg (CR);2005;0.0;0.0
2598;Precariobelasting;Noord-Limburg (CR);2006;0.0;0.0
2599;Precariobelasting;Noord-Limburg (CR);2007;0.0;0.0
2600;Precariobelasting;Noord-Limburg (CR);2008;0.0;0.0
2601;Precariobelasting;Noord-Limburg (CR);2009;0.0;0.0
2602;Precariobelasting;Noord-Limburg (CR);2010;0.0;0.0
2603;Precariobelasting;Noord-Limburg (CR);2011;0.0;0.0
2604;Precariobelasting;Noord-Limburg (CR);2012;0.0;0.0
2605;Precariobelasting;Noord-Limburg (CR);2013;0.0;0.0
2606;Precariobelasting;Noord-Limburg (CR);2014;0.0;0.0
2607;Precariobelasting;Noord-Limburg (CR);2015;0.0;0.0
2608;Precariobelasting;Noord-Limburg (CR);2016;0.0;0.0
2609;Precariobelasting;Noord-Limburg (CR);2017;0.0;0.0
2610;Precariobelasting;Noord-Limburg (CR);2018;0.0;0.0
2611;Precariobelasting;Noord-Limburg (CR);2019;0.0;0.0
2612;Precariobelasting;Noord-Limburg (CR);2020;0.0;0.0
2613;Precariobelasting;Noord-Limburg (CR);2021;0.0;0.0
2614;Precariobelasting;Noord-Limburg (CR);2022;0.0;0.0
2615;Precariobelasting;Noord-Limburg (CR);2023;0.0;0.0
2616;Precariobelasting;Noord-Limburg (CR);2024;0.0;0.0
2617;Precariobelasting;Noord-Limburg (CR);2025;0.0;0.0
2618;Precariobelasting;Midden-Limburg (CR);2004;0.0;1.0
2619;Precariobelasting;Midden-Limburg (CR);2005;0.0;1.0
2620;Precariobelasting;Midden-Limburg (CR);2006;0.0;1.0
2621;Precariobelasting;Midden-Limburg (CR);2007;0.0;2.0
2622;Precariobelasting;Midden-Limburg (CR);2008;0.0;2.0
2623;Precariobelasting;Midden-Limburg (CR);2009;0.0;1.0
2624;Precariobelasting;Midden-Limburg (CR);2010;0.0;1.0
2625;Precariobelasting;Midden-Limburg (CR);2011;0.0;1.0
2626;Precariobelasting;Midden-Limburg (CR);2012;0.0;1.0
2627;Precariobelasting;Midden-Limburg (CR);2013;0.0;1.0
2628;Precariobelasting;Midden-Limburg (CR);2014;0.0;1.0
2629;Precariobelasting;Midden-Limburg (CR);2015;0.0;1.0
2630;Precariobelasting;Midden-Limburg (CR);2016;0.0;1.0
2631;Precariobelasting;Midden-Limburg (CR);2017;0.0;1.0
2632;Precariobelasting;Midden-Limburg (CR);2018;0.0;1.0
2633;Precariobelasting;Midden-Limburg (CR);2019;0.0;2.0
2634;Precariobelasting;Midden-Limburg (CR);2020;0.0;1.0
2635;Precariobelasting;Midden-Limburg (CR);2021;0.0;2.0
2636;Precariobelasting;Midden-Limburg (CR);2022;0.0;1.0
2637;Precariobelasting;Midden-Limburg (CR);2023;0.0;1.0
2638;Precariobelasting;Midden-Limburg (CR);2024;0.0;1.0
2639;Precariobelasting;Midden-Limburg (CR);2025;0.0;1.0
2640;Precariobelasting;Zuid-Limburg (CR);2004;1.0;2.0
2641;Precariobelasting;Zuid-Limburg (CR);2005;1.0;2.0
2642;Precariobelasting;Zuid-Limburg (CR);2006;1.0;2.0
2643;Precariobelasting;Zuid-Limburg (CR);2007;1.0;2.0
2644;Precariobelasting;Zuid-Limburg (CR);2008;1.0;2.0
2645;Precariobelasting;Zuid-Limburg (CR);2009;1.0;2.0
2646;Precariobelasting;Zuid-Limburg (CR);2010;1.0;2.0
2647;Precariobelasting;Zuid-Limburg (CR);2011;1.0;2.0
2648;Precariobelasting;Zuid-Limburg (CR);2012;2.0;3.0
2649;Precariobelasting;Zuid-Limburg (CR);2013;2.0;3.0
2650;Precariobelasting;Zuid-Limburg (CR);2014;2.0;3.0
2651;Precariobelasting;Zuid-Limburg (CR);2015;2.0;3.0
2652;Precariobelasting;Zuid-Limburg (CR);2016;2.0;3.0
2653;Precariobelasting;Zuid-Limburg (CR);2017;2.0;3.0
2654;Precariobelasting;Zuid-Limburg (CR);2018;1.0;2.0
2655;Precariobelasting;Zuid-Limburg (CR);2019;2.0;3.0
2656;Precariobelasting;Zuid-Limburg (CR);2020;2.0;3.0
2657;Precariobelasting;Zuid-Limburg (CR);2021;2.0;3.0
2658;Precariobelasting;Zuid-Limburg (CR);2022;2.0;3.0
2659;Precariobelasting;Zuid-Limburg (CR);2023;2.0;3.0
2660;Precariobelasting;Zuid-Limburg (CR);2024;2.0;3.0
2661;Precariobelasting;Zuid-Limburg (CR);2025;2.0;4.0
2662;Precariobelasting;Flevoland (CR);2004;0.0;0.0
2663;Precariobelasting;Flevoland (CR);2005;0.0;0.0
2664;Precariobelasting;Flevoland (CR);2006;0.0;1.0
2665;Precariobelasting;Flevoland (CR);2007;0.0;1.0
2666;Precariobelasting;Flevoland (CR);2008;0.0;1.0
2667;Precariobelasting;Flevoland (CR);2009;1.0;2.0
2668;Precariobelasting;Flevoland (CR);2010;1.0;2.0
2669;Precariobelasting;Flevoland (CR);2011;1.0;2.0
2670;Precariobelasting;Flevoland (CR);2012;1.0;3.0
2671;Precariobelasting;Flevoland (CR);2013;3.0;8.0
2672;Precariobelasting;Flevoland (CR);2014;3.0;9.0
2673;Precariobelasting;Flevoland (CR);2015;3.0;9.0
2674;Precariobelasting;Flevoland (CR);2016;4.0;10.0
2675;Precariobelasting;Flevoland (CR);2017;4.0;9.0
2676;Precariobelasting;Flevoland (CR);2018;4.0;9.0
2677;Precariobelasting;Flevoland (CR);2019;4.0;9.0
2678;Precariobelasting;Flevoland (CR);2020;4.0;9.0
2679;Precariobelasting;Flevoland (CR);2021;4.0;9.0
2680;Precariobelasting;Flevoland (CR);2022;0.0;1.0
2681;Precariobelasting;Flevoland (CR);2023;0.0;1.0
2682;Precariobelasting;Flevoland (CR);2024;0.0;1.0
2683;Precariobelasting;Flevoland (CR);2025;0.0;1.0
2684;Precariobelasting;Minder dan 5 000 inwoners;2004;0.0;5.0
2685;Precariobelasting;Minder dan 5 000 inwoners;2005;0.0;6.0
2686;Precariobelasting;Minder dan 5 000 inwoners;2006;0.0;2.0
2687;Precariobelasting;Minder dan 5 000 inwoners;2007;0.0;3.0
2688;Precariobelasting;Minder dan 5 000 inwoners;2008;0.0;3.0
2689;Precariobelasting;Minder dan 5 000 inwoners;2009;0.0;3.0
2690;Precariobelasting;Minder dan 5 000 inwoners;2010;0.0;4.0
2691;Precariobelasting;Minder dan 5 000 inwoners;2011;0.0;4.0
2692;Precariobelasting;Minder dan 5 000 inwoners;2012;0.0;6.0
2693;Precariobelasting;Minder dan 5 000 inwoners;2013;0.0;6.0
2694;Precariobelasting;Minder dan 5 000 inwoners;2014;0.0;6.0
