ID;Vervoerstromen;Landen;Goederensoort;Perioden;VervoerdLadinggewicht_1;Ladingtonkilometer_2;VervoerdeContainers_3
626;Aanvoer;Duitsland;"10 Metalen in primaire vorm; producte...";2014;1368.0;188.0;0.0
627;Aanvoer;Duitsland;"10 Metalen in primaire vorm; producte...";2015;1325.0;183.0;0.0
628;Aanvoer;Duitsland;"10 Metalen in primaire vorm; producte...";2016;1205.0;171.0;0.0
629;Aanvoer;Duitsland;"10 Metalen in primaire vorm; producte...";2017;1403.0;198.0;0.0
630;Aanvoer;Duitsland;"10 Metalen in primaire vorm; producte...";2018;1398.0;201.0;0.0
631;Aanvoer;Duitsland;"10 Metalen in primaire vorm; producte...";2019;1439.0;200.0;0.0
632;Aanvoer;Duitsland;"10 Metalen in primaire vorm; producte...";2020;1440.0;196.0;0.0
633;Aanvoer;Duitsland;"10 Metalen in primaire vorm; producte...";2021;1423.0;194.0;0.0
634;Aanvoer;Duitsland;"10 Metalen in primaire vorm; producte...";2022;1593.0;225.0;0.0
635;Aanvoer;Duitsland;"10 Metalen in primaire vorm; producte...";2023;1790.0;254.0;0.0
636;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2012;23.0;3.0;1.0
637;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2013;14.0;2.0;0.0
638;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2014;21.0;3.0;1.0
639;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2015;21.0;3.0;2.0
640;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2016;19.0;3.0;2.0
641;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2017;38.0;5.0;3.0
642;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2018;26.0;4.0;1.0
643;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2019;62.0;10.0;1.0
644;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2020;75.0;10.0;0.0
645;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2021;65.0;9.0;1.0
646;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2022;100.0;15.0;1.0
647;Aanvoer;Duitsland;11 Machines, apparaten en werktuigen,...;2023;67.0;11.0;1.0
648;Aanvoer;Duitsland;12 Transportmiddelen;2012;208.0;38.0;
649;Aanvoer;Duitsland;12 Transportmiddelen;2013;233.0;43.0;
650;Aanvoer;Duitsland;12 Transportmiddelen;2014;294.0;52.0;
651;Aanvoer;Duitsland;12 Transportmiddelen;2015;290.0;52.0;
652;Aanvoer;Duitsland;12 Transportmiddelen;2016;268.0;48.0;
653;Aanvoer;Duitsland;12 Transportmiddelen;2017;263.0;46.0;
654;Aanvoer;Duitsland;12 Transportmiddelen;2018;259.0;46.0;
655;Aanvoer;Duitsland;12 Transportmiddelen;2019;175.0;30.0;
656;Aanvoer;Duitsland;12 Transportmiddelen;2020;159.0;25.0;
657;Aanvoer;Duitsland;12 Transportmiddelen;2021;125.0;18.0;
658;Aanvoer;Duitsland;12 Transportmiddelen;2022;143.0;23.0;
659;Aanvoer;Duitsland;12 Transportmiddelen;2023;178.0;27.0;1.0
660;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2012;1.0;0.0;
661;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2013;1.0;0.0;
662;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2014;5.0;1.0;
663;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2015;1.0;0.0;
664;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2016;0.0;0.0;
665;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2017;1.0;0.0;
666;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2018;1.0;0.0;
667;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2019;0.0;0.0;
668;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2020;3.0;0.0;
669;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2021;0.0;0.0;
670;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2022;0.0;0.0;
671;Aanvoer;Duitsland;"13 Meubelen; overige industrieproduct...";2023;0.0;0.0;
672;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2012;747.0;101.0;
673;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2013;590.0;83.0;
674;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2014;948.0;128.0;
675;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2015;839.0;114.0;
676;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2016;854.0;115.0;
677;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2017;810.0;113.0;
678;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2018;1016.0;140.0;
679;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2019;1259.0;178.0;
680;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2020;1457.0;204.0;
681;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2021;1362.0;192.0;
682;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2022;1292.0;190.0;
683;Aanvoer;Duitsland;"14 Secundaire grondstoffen; gemeentel...";2023;1443.0;207.0;
684;Aanvoer;Duitsland;15 Brieven, pakketten;2012;0.0;0.0;
685;Aanvoer;Duitsland;15 Brieven, pakketten;2013;0.0;0.0;
686;Aanvoer;Duitsland;15 Brieven, pakketten;2014;0.0;0.0;
687;Aanvoer;Duitsland;15 Brieven, pakketten;2015;0.0;0.0;
688;Aanvoer;Duitsland;15 Brieven, pakketten;2016;0.0;0.0;
689;Aanvoer;Duitsland;15 Brieven, pakketten;2017;0.0;0.0;
690;Aanvoer;Duitsland;15 Brieven, pakketten;2018;0.0;0.0;
691;Aanvoer;Duitsland;15 Brieven, pakketten;2019;0.0;0.0;
692;Aanvoer;Duitsland;15 Brieven, pakketten;2020;0.0;0.0;
693;Aanvoer;Duitsland;15 Brieven, pakketten;2021;0.0;0.0;
694;Aanvoer;Duitsland;15 Brieven, pakketten;2022;0.0;0.0;
695;Aanvoer;Duitsland;15 Brieven, pakketten;2023;;;
696;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2012;246.0;34.0;118.0
697;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2013;243.0;34.0;114.0
698;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2014;262.0;35.0;127.0
699;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2015;251.0;34.0;120.0
700;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2016;195.0;26.0;93.0
701;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2017;227.0;31.0;111.0
702;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2018;279.0;37.0;139.0
703;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2019;206.0;28.0;99.0
704;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2020;128.0;17.0;63.0
705;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2021;171.0;23.0;81.0
706;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2022;213.0;29.0;103.0
707;Aanvoer;Duitsland;16 Uitrusting en materiaal voor het v...;2023;229.0;31.0;110.0
708;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2012;3.0;0.0;
709;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2013;0.0;0.0;
710;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2014;0.0;0.0;
711;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2015;9.0;1.0;
712;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2016;7.0;1.0;
713;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2017;13.0;1.0;
714;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2018;2.0;0.0;
715;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2019;0.0;0.0;
716;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2020;0.0;0.0;
717;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2021;0.0;0.0;
718;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2022;0.0;0.0;
719;Aanvoer;Duitsland;17 Vervoerde goederen in het kader va...;2023;;;
720;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2012;363.0;42.0;
721;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2013;383.0;55.0;
722;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2014;549.0;70.0;
723;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2015;569.0;76.0;
724;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2016;447.0;59.0;
725;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2017;451.0;60.0;
726;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2018;367.0;49.0;
727;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2019;1235.0;173.0;
728;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2020;580.0;80.0;
729;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2021;128.0;17.0;
730;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2022;101.0;14.0;
731;Aanvoer;Duitsland;18 Gegroepeerde goederen: diverse soo...;2023;103.0;14.0;
732;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2012;4733.0;639.0;358.0
733;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2013;4200.0;571.0;327.0
734;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2014;4053.0;549.0;331.0
735;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2015;3954.0;534.0;336.0
736;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2016;4088.0;551.0;341.0
737;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2017;4388.0;591.0;370.0
738;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2018;3662.0;492.0;318.0
739;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2019;4253.0;572.0;358.0
740;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2020;5409.0;721.0;411.0
741;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2021;5259.0;705.0;395.0
742;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2022;3722.0;499.0;298.0
743;Aanvoer;Duitsland;19 Niet identificeerbare goederen: go...;2023;2859.0;384.0;241.0
744;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2012;0.0;0.0;
745;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2013;0.0;0.0;
746;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2014;0.0;0.0;
747;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2015;0.0;0.0;
748;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2016;0.0;0.0;
749;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2017;0.0;0.0;
750;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2018;0.0;0.0;
751;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2019;0.0;0.0;
752;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2020;0.0;0.0;
753;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2021;0.0;0.0;
754;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2022;0.0;0.0;
755;Aanvoer;Duitsland;20 Overige goederen, n.e.g.;2023;;;
756;Aanvoer;Frankrijk;Totaal;2012;5105.0;718.0;30.0
757;Aanvoer;Frankrijk;Totaal;2013;4667.0;647.0;26.0
758;Aanvoer;Frankrijk;Totaal;2014;4704.0;641.0;28.0
759;Aanvoer;Frankrijk;Totaal;2015;4263.0;587.0;24.0
760;Aanvoer;Frankrijk;Totaal;2016;3871.0;548.0;20.0
761;Aanvoer;Frankrijk;Totaal;2017;4064.0;550.0;27.0
762;Aanvoer;Frankrijk;Totaal;2018;4128.0;550.0;19.0
763;Aanvoer;Frankrijk;Totaal;2019;4008.0;541.0;15.0
764;Aanvoer;Frankrijk;Totaal;2020;3508.0;478.0;19.0
765;Aanvoer;Frankrijk;Totaal;2021;3586.0;492.0;17.0
766;Aanvoer;Frankrijk;Totaal;2022;3891.0;527.0;17.0
767;Aanvoer;Frankrijk;Totaal;2023;3120.0;394.0;11.0
768;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2012;2601.0;353.0;
769;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2013;2455.0;332.0;
770;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2014;2516.0;334.0;
771;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2015;2280.0;307.0;
772;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2016;1940.0;278.0;
773;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2017;2081.0;283.0;
774;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2018;2410.0;321.0;
775;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2019;1955.0;273.0;
776;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2020;1793.0;261.0;
777;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2021;1763.0;260.0;
778;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2022;2079.0;290.0;
779;Aanvoer;Frankrijk;01 Producten van de landbouw, jacht e...;2023;1427.0;188.0;
780;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2012;66.0;11.0;
781;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2013;65.0;12.0;
782;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2014;18.0;2.0;
783;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2015;17.0;2.0;
784;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2016;10.0;1.0;
785;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2017;20.0;3.0;
786;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2018;13.0;2.0;
787;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2019;19.0;3.0;
788;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2020;16.0;2.0;
789;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2021;19.0;3.0;
790;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2022;36.0;8.0;
791;Aanvoer;Frankrijk;"02 Steenkool en bruinkool; ruwe aardo...";2023;11.0;2.0;
792;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2012;1032.0;153.0;
793;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2013;937.0;134.0;
794;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2014;822.0;118.0;
795;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2015;849.0;120.0;
796;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2016;957.0;134.0;
797;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2017;901.0;119.0;
798;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2018;769.0;101.0;
799;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2019;1006.0;122.0;
800;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2020;790.0;93.0;
801;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2021;839.0;97.0;
802;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2022;846.0;100.0;
803;Aanvoer;Frankrijk;03 Metaalertsen en andere delfstoffen...;2023;1075.0;123.0;
804;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2012;398.0;54.0;
805;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2013;343.0;45.0;
806;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2014;427.0;54.0;
807;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2015;369.0;50.0;
808;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2016;348.0;45.0;
809;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2017;418.0;55.0;
810;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2018;361.0;48.0;
811;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2019;281.0;39.0;
812;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2020;324.0;45.0;
813;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2021;470.0;65.0;
814;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2022;523.0;71.0;
815;Aanvoer;Frankrijk;04 Voedings- en genotmiddelen;2023;333.0;43.0;
816;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2012;0.0;0.0;
817;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2013;0.0;0.0;
818;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2014;0.0;0.0;
819;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2015;1.0;0.0;
820;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2016;0.0;0.0;
821;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2017;0.0;0.0;
822;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2018;0.0;0.0;
823;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2019;0.0;0.0;
824;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2020;0.0;0.0;
825;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2021;0.0;0.0;
826;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2022;0.0;0.0;
827;Aanvoer;Frankrijk;"05 Textiel en textielproducten; leder...";2023;;;
828;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2012;9.0;1.0;
829;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2013;1.0;0.0;
830;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2014;5.0;1.0;
831;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2015;3.0;1.0;
832;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2016;8.0;1.0;
833;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2017;3.0;1.0;
834;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2018;3.0;0.0;
835;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2019;3.0;0.0;
836;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2020;1.0;0.0;
837;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2021;1.0;0.0;
838;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2022;13.0;4.0;
839;Aanvoer;Frankrijk;06 Hout, hout- en kurkwaren (m.u.v. m...;2023;2.0;0.0;
840;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2012;110.0;18.0;0.0
841;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2013;49.0;8.0;0.0
842;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2014;40.0;5.0;0.0
843;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2015;19.0;3.0;0.0
844;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2016;19.0;3.0;0.0
845;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2017;18.0;3.0;0.0
846;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2018;22.0;3.0;0.0
847;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2019;5.0;1.0;0.0
848;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2020;11.0;1.0;0.0
849;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2021;11.0;2.0;0.0
850;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2022;12.0;2.0;0.0
851;Aanvoer;Frankrijk;07 Cokes en geraffineerde aardoliepro...;2023;6.0;1.0;0.0
852;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2012;232.0;32.0;0.0
853;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2013;227.0;32.0;0.0
854;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2014;248.0;36.0;0.0
855;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2015;214.0;30.0;0.0
856;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2016;156.0;21.0;0.0
857;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2017;165.0;22.0;0.0
858;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2018;143.0;19.0;0.0
859;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2019;187.0;24.0;0.0
860;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2020;127.0;16.0;0.0
861;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2021;159.0;22.0;0.0
862;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2022;103.0;15.0;0.0
863;Aanvoer;Frankrijk;08 Chemische producten en synthetisch...;2023;52.0;7.0;0.0
864;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2012;35.0;6.0;
865;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2013;51.0;8.0;
866;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2014;81.0;12.0;
867;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2015;73.0;11.0;
868;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2016;58.0;9.0;
869;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2017;42.0;6.0;
870;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2018;68.0;9.0;
871;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2019;39.0;5.0;
872;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2020;20.0;3.0;
873;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2021;26.0;4.0;
874;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2022;13.0;3.0;
875;Aanvoer;Frankrijk;09 Overige niet-metaalhoudende minera...;2023;10.0;2.0;
876;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2012;103.0;16.0;0.0
877;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2013;143.0;23.0;0.0
878;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2014;147.0;25.0;0.0
879;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2015;86.0;16.0;0.0
880;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2016;83.0;14.0;0.0
881;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2017;117.0;18.0;0.0
882;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2018;97.0;14.0;0.0
883;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2019;123.0;17.0;0.0
884;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2020;88.0;10.0;0.0
885;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2021;86.0;12.0;0.0
886;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2022;61.0;8.0;0.0
887;Aanvoer;Frankrijk;"10 Metalen in primaire vorm; producte...";2023;65.0;8.0;0.0
888;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2012;1.0;0.0;0.0
889;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2013;5.0;1.0;0.0
890;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2014;1.0;0.0;0.0
891;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2015;1.0;0.0;0.0
892;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2016;2.0;0.0;0.0
893;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2017;2.0;0.0;0.0
894;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2018;1.0;0.0;0.0
895;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2019;3.0;0.0;0.0
896;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2020;3.0;1.0;0.0
897;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2021;1.0;0.0;0.0
898;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2022;3.0;0.0;0.0
899;Aanvoer;Frankrijk;11 Machines, apparaten en werktuigen,...;2023;3.0;1.0;0.0
900;Aanvoer;Frankrijk;12 Transportmiddelen;2012;0.0;0.0;
901;Aanvoer;Frankrijk;12 Transportmiddelen;2013;3.0;0.0;
902;Aanvoer;Frankrijk;12 Transportmiddelen;2014;1.0;0.0;
903;Aanvoer;Frankrijk;12 Transportmiddelen;2015;3.0;1.0;
904;Aanvoer;Frankrijk;12 Transportmiddelen;2016;2.0;0.0;
905;Aanvoer;Frankrijk;12 Transportmiddelen;2017;1.0;0.0;
906;Aanvoer;Frankrijk;12 Transportmiddelen;2018;1.0;0.0;
907;Aanvoer;Frankrijk;12 Transportmiddelen;2019;1.0;0.0;
908;Aanvoer;Frankrijk;12 Transportmiddelen;2020;1.0;0.0;
909;Aanvoer;Frankrijk;12 Transportmiddelen;2021;0.0;0.0;
910;Aanvoer;Frankrijk;12 Transportmiddelen;2022;0.0;0.0;
911;Aanvoer;Frankrijk;12 Transportmiddelen;2023;;;
912;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2012;0.0;0.0;
913;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2013;0.0;0.0;
914;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2014;0.0;0.0;
915;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2015;2.0;0.0;
916;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2016;0.0;0.0;
917;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2017;0.0;0.0;
918;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2018;0.0;0.0;
919;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2019;0.0;0.0;
920;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2020;0.0;0.0;
921;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2021;0.0;0.0;
922;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2022;1.0;0.0;
923;Aanvoer;Frankrijk;"13 Meubelen; overige industrieproduct...";2023;;;
924;Aanvoer;Frankrijk;"14 Secundaire grondstoffen; gemeentel...";2012;17.0;3.0;
