ID;Persoonskenmerken;Leeftijd;Geslacht;Perioden;UitkeringenBeginVanHetJaar_1;Instroom_2;Uitstroom_3;UitkeringenEindeVanHetJaar_4
274;Gehuwd;Jonger dan 25 jaar;Mannen en vrouwen;2004;;;;
275;Gehuwd;Jonger dan 25 jaar;Mannen;2000;680.0;500.0;520.0;500.0
276;Gehuwd;Jonger dan 25 jaar;Mannen;2001;500.0;450.0;370.0;470.0
277;Gehuwd;Jonger dan 25 jaar;Mannen;2002;470.0;400.0;280.0;450.0
278;Gehuwd;Jonger dan 25 jaar;Mannen;2003;;;;
279;Gehuwd;Jonger dan 25 jaar;Mannen;2004;;;;
280;Gehuwd;Jonger dan 25 jaar;Vrouwen;2000;1660.0;1080.0;850.0;1430.0
281;Gehuwd;Jonger dan 25 jaar;Vrouwen;2001;1430.0;1020.0;740.0;1370.0
282;Gehuwd;Jonger dan 25 jaar;Vrouwen;2002;1370.0;940.0;650.0;1290.0
283;Gehuwd;Jonger dan 25 jaar;Vrouwen;2003;;;;
284;Gehuwd;Jonger dan 25 jaar;Vrouwen;2004;;;;
285;Gehuwd;25 tot 35 jaar;Mannen en vrouwen;2000;19510.0;7740.0;8660.0;16110.0
286;Gehuwd;25 tot 35 jaar;Mannen en vrouwen;2001;16110.0;7110.0;6390.0;14400.0
287;Gehuwd;25 tot 35 jaar;Mannen en vrouwen;2002;14400.0;6600.0;5360.0;13620.0
288;Gehuwd;25 tot 35 jaar;Mannen en vrouwen;2003;;;;
289;Gehuwd;25 tot 35 jaar;Mannen en vrouwen;2004;;;;
290;Gehuwd;25 tot 35 jaar;Mannen;2000;9740.0;3710.0;4790.0;7480.0
291;Gehuwd;25 tot 35 jaar;Mannen;2001;7480.0;3430.0;3290.0;6630.0
292;Gehuwd;25 tot 35 jaar;Mannen;2002;6630.0;3150.0;2720.0;6270.0
293;Gehuwd;25 tot 35 jaar;Mannen;2003;;;;
294;Gehuwd;25 tot 35 jaar;Mannen;2004;;;;
295;Gehuwd;25 tot 35 jaar;Vrouwen;2000;9770.0;4030.0;3880.0;8630.0
296;Gehuwd;25 tot 35 jaar;Vrouwen;2001;8630.0;3680.0;3100.0;7770.0
297;Gehuwd;25 tot 35 jaar;Vrouwen;2002;7770.0;3450.0;2640.0;7350.0
298;Gehuwd;25 tot 35 jaar;Vrouwen;2003;;;;
299;Gehuwd;25 tot 35 jaar;Vrouwen;2004;;;;
300;Gehuwd;35 tot 45 jaar;Mannen en vrouwen;2000;24300.0;7630.0;9230.0;22450.0
301;Gehuwd;35 tot 45 jaar;Mannen en vrouwen;2001;22450.0;7310.0;7580.0;21060.0
302;Gehuwd;35 tot 45 jaar;Mannen en vrouwen;2002;21060.0;6860.0;6590.0;20440.0
303;Gehuwd;35 tot 45 jaar;Mannen en vrouwen;2003;;;;
304;Gehuwd;35 tot 45 jaar;Mannen en vrouwen;2004;;;;
305;Gehuwd;35 tot 45 jaar;Mannen;2000;15110.0;4530.0;6120.0;13690.0
306;Gehuwd;35 tot 45 jaar;Mannen;2001;13690.0;4350.0;4870.0;13040.0
307;Gehuwd;35 tot 45 jaar;Mannen;2002;13040.0;4040.0;4190.0;12650.0
308;Gehuwd;35 tot 45 jaar;Mannen;2003;;;;
309;Gehuwd;35 tot 45 jaar;Mannen;2004;;;;
310;Gehuwd;35 tot 45 jaar;Vrouwen;2000;9180.0;3100.0;3110.0;8750.0
311;Gehuwd;35 tot 45 jaar;Vrouwen;2001;8750.0;2960.0;2710.0;8020.0
312;Gehuwd;35 tot 45 jaar;Vrouwen;2002;8020.0;2810.0;2400.0;7790.0
313;Gehuwd;35 tot 45 jaar;Vrouwen;2003;;;;
314;Gehuwd;35 tot 45 jaar;Vrouwen;2004;;;;
315;Gehuwd;45 tot 55 jaar;Mannen en vrouwen;2000;19860.0;4000.0;5300.0;18040.0
316;Gehuwd;45 tot 55 jaar;Mannen en vrouwen;2001;18040.0;3630.0;4090.0;16810.0
317;Gehuwd;45 tot 55 jaar;Mannen en vrouwen;2002;16810.0;3710.0;3700.0;16280.0
318;Gehuwd;45 tot 55 jaar;Mannen en vrouwen;2003;;;;
319;Gehuwd;45 tot 55 jaar;Mannen en vrouwen;2004;;;;
320;Gehuwd;45 tot 55 jaar;Mannen;2000;14950.0;2660.0;3990.0;13270.0
321;Gehuwd;45 tot 55 jaar;Mannen;2001;13270.0;2330.0;2950.0;12180.0
322;Gehuwd;45 tot 55 jaar;Mannen;2002;12180.0;2370.0;2630.0;11700.0
323;Gehuwd;45 tot 55 jaar;Mannen;2003;;;;
324;Gehuwd;45 tot 55 jaar;Mannen;2004;;;;
325;Gehuwd;45 tot 55 jaar;Vrouwen;2000;4910.0;1340.0;1310.0;4760.0
326;Gehuwd;45 tot 55 jaar;Vrouwen;2001;4760.0;1310.0;1140.0;4630.0
327;Gehuwd;45 tot 55 jaar;Vrouwen;2002;4630.0;1340.0;1070.0;4580.0
328;Gehuwd;45 tot 55 jaar;Vrouwen;2003;;;;
329;Gehuwd;45 tot 55 jaar;Vrouwen;2004;;;;
330;Gehuwd;55 tot 65 jaar;Mannen en vrouwen;2000;18610.0;2120.0;3540.0;18170.0
331;Gehuwd;55 tot 65 jaar;Mannen en vrouwen;2001;18170.0;1870.0;3180.0;17740.0
332;Gehuwd;55 tot 65 jaar;Mannen en vrouwen;2002;17740.0;1980.0;3010.0;17350.0
333;Gehuwd;55 tot 65 jaar;Mannen en vrouwen;2003;;;;
334;Gehuwd;55 tot 65 jaar;Mannen en vrouwen;2004;;;;
335;Gehuwd;55 tot 65 jaar;Mannen;2000;15630.0;1490.0;2880.0;15240.0
336;Gehuwd;55 tot 65 jaar;Mannen;2001;15240.0;1240.0;2590.0;14820.0
337;Gehuwd;55 tot 65 jaar;Mannen;2002;14820.0;1270.0;2420.0;14330.0
338;Gehuwd;55 tot 65 jaar;Mannen;2003;;;;
339;Gehuwd;55 tot 65 jaar;Mannen;2004;;;;
340;Gehuwd;55 tot 65 jaar;Vrouwen;2000;2980.0;630.0;660.0;2930.0
341;Gehuwd;55 tot 65 jaar;Vrouwen;2001;2930.0;640.0;590.0;2920.0
342;Gehuwd;55 tot 65 jaar;Vrouwen;2002;2920.0;710.0;590.0;3020.0
343;Gehuwd;55 tot 65 jaar;Vrouwen;2003;;;;
344;Gehuwd;55 tot 65 jaar;Vrouwen;2004;;;;
345;Gehuwd;65 jaar en ouder;Mannen en vrouwen;2000;6100.0;1640.0;1340.0;6820.0
346;Gehuwd;65 jaar en ouder;Mannen en vrouwen;2001;6820.0;1660.0;1400.0;7480.0
347;Gehuwd;65 jaar en ouder;Mannen en vrouwen;2002;7480.0;1630.0;1540.0;8010.0
348;Gehuwd;65 jaar en ouder;Mannen en vrouwen;2003;;;;
349;Gehuwd;65 jaar en ouder;Mannen en vrouwen;2004;;;;
350;Gehuwd;65 jaar en ouder;Mannen;2000;5250.0;1480.0;1190.0;5890.0
351;Gehuwd;65 jaar en ouder;Mannen;2001;5890.0;1460.0;1260.0;6450.0
352;Gehuwd;65 jaar en ouder;Mannen;2002;6450.0;1440.0;1380.0;6950.0
353;Gehuwd;65 jaar en ouder;Mannen;2003;;;;
354;Gehuwd;65 jaar en ouder;Mannen;2004;;;;
355;Gehuwd;65 jaar en ouder;Vrouwen;2000;850.0;160.0;150.0;930.0
356;Gehuwd;65 jaar en ouder;Vrouwen;2001;930.0;200.0;140.0;1030.0
357;Gehuwd;65 jaar en ouder;Vrouwen;2002;1030.0;190.0;170.0;1060.0
358;Gehuwd;65 jaar en ouder;Vrouwen;2003;;;;
359;Gehuwd;65 jaar en ouder;Vrouwen;2004;;;;
360;Gescheiden;Leeftijd totaal;Mannen en vrouwen;2000;117680.0;19780.0;28460.0;111850.0
361;Gescheiden;Leeftijd totaal;Mannen en vrouwen;2001;111850.0;17270.0;25140.0;106770.0
362;Gescheiden;Leeftijd totaal;Mannen en vrouwen;2002;106770.0;17540.0;23050.0;104490.0
363;Gescheiden;Leeftijd totaal;Mannen en vrouwen;2003;;;;
364;Gescheiden;Leeftijd totaal;Mannen en vrouwen;2004;;;;
365;Gescheiden;Leeftijd totaal;Mannen;2000;22900.0;5900.0;7760.0;21540.0
366;Gescheiden;Leeftijd totaal;Mannen;2001;21540.0;5600.0;6920.0;20810.0
367;Gescheiden;Leeftijd totaal;Mannen;2002;20810.0;5730.0;6330.0;20790.0
368;Gescheiden;Leeftijd totaal;Mannen;2003;;;;
369;Gescheiden;Leeftijd totaal;Mannen;2004;;;;
370;Gescheiden;Leeftijd totaal;Vrouwen;2000;94760.0;13870.0;20700.0;90290.0
371;Gescheiden;Leeftijd totaal;Vrouwen;2001;90290.0;11680.0;18220.0;85960.0
372;Gescheiden;Leeftijd totaal;Vrouwen;2002;85960.0;11810.0;16720.0;83710.0
373;Gescheiden;Leeftijd totaal;Vrouwen;2003;;;;
374;Gescheiden;Leeftijd totaal;Vrouwen;2004;;;;
375;Gescheiden;Jonger dan 65 jaar;Mannen en vrouwen;2000;114200.0;19150.0;27790.0;107970.0
376;Gescheiden;Jonger dan 65 jaar;Mannen en vrouwen;2001;107970.0;16660.0;24530.0;102480.0
377;Gescheiden;Jonger dan 65 jaar;Mannen en vrouwen;2002;102480.0;16980.0;22400.0;99840.0
378;Gescheiden;Jonger dan 65 jaar;Mannen en vrouwen;2003;;;;
379;Gescheiden;Jonger dan 65 jaar;Mannen en vrouwen;2004;;;;
380;Gescheiden;Jonger dan 65 jaar;Mannen;2000;22010.0;5700.0;7550.0;20550.0
381;Gescheiden;Jonger dan 65 jaar;Mannen;2001;20550.0;5380.0;6720.0;19710.0
382;Gescheiden;Jonger dan 65 jaar;Mannen;2002;19710.0;5530.0;6100.0;19610.0
383;Gescheiden;Jonger dan 65 jaar;Mannen;2003;;;;
384;Gescheiden;Jonger dan 65 jaar;Mannen;2004;;;;
385;Gescheiden;Jonger dan 65 jaar;Vrouwen;2000;92170.0;13440.0;20230.0;87400.0
386;Gescheiden;Jonger dan 65 jaar;Vrouwen;2001;87400.0;11280.0;17810.0;82760.0
387;Gescheiden;Jonger dan 65 jaar;Vrouwen;2002;82760.0;11450.0;16290.0;80230.0
388;Gescheiden;Jonger dan 65 jaar;Vrouwen;2003;;;;
389;Gescheiden;Jonger dan 65 jaar;Vrouwen;2004;;;;
390;Gescheiden;Jonger dan 25 jaar;Mannen en vrouwen;2000;590.0;380.0;260.0;540.0
391;Gescheiden;Jonger dan 25 jaar;Mannen en vrouwen;2001;540.0;360.0;250.0;510.0
392;Gescheiden;Jonger dan 25 jaar;Mannen en vrouwen;2002;510.0;310.0;240.0;470.0
393;Gescheiden;Jonger dan 25 jaar;Mannen en vrouwen;2003;;;;
394;Gescheiden;Jonger dan 25 jaar;Mannen en vrouwen;2004;;;;
395;Gescheiden;Jonger dan 25 jaar;Mannen;2000;30.0;20.0;20.0;20.0
396;Gescheiden;Jonger dan 25 jaar;Mannen;2001;20.0;20.0;10.0;20.0
397;Gescheiden;Jonger dan 25 jaar;Mannen;2002;20.0;20.0;10.0;20.0
398;Gescheiden;Jonger dan 25 jaar;Mannen;2003;;;;
399;Gescheiden;Jonger dan 25 jaar;Mannen;2004;;;;
400;Gescheiden;Jonger dan 25 jaar;Vrouwen;2000;560.0;360.0;240.0;510.0
401;Gescheiden;Jonger dan 25 jaar;Vrouwen;2001;510.0;330.0;240.0;490.0
402;Gescheiden;Jonger dan 25 jaar;Vrouwen;2002;490.0;300.0;230.0;450.0
403;Gescheiden;Jonger dan 25 jaar;Vrouwen;2003;;;;
404;Gescheiden;Jonger dan 25 jaar;Vrouwen;2004;;;;
405;Gescheiden;25 tot 35 jaar;Mannen en vrouwen;2000;13750.0;4350.0;5020.0;12000.0
406;Gescheiden;25 tot 35 jaar;Mannen en vrouwen;2001;12000.0;3740.0;4400.0;10560.0
407;Gescheiden;25 tot 35 jaar;Mannen en vrouwen;2002;10560.0;3550.0;3700.0;9830.0
408;Gescheiden;25 tot 35 jaar;Mannen en vrouwen;2003;;;;
409;Gescheiden;25 tot 35 jaar;Mannen en vrouwen;2004;;;;
410;Gescheiden;25 tot 35 jaar;Mannen;2000;1720.0;970.0;1100.0;1400.0
411;Gescheiden;25 tot 35 jaar;Mannen;2001;1400.0;800.0;870.0;1160.0
412;Gescheiden;25 tot 35 jaar;Mannen;2002;1160.0;780.0;690.0;1110.0
413;Gescheiden;25 tot 35 jaar;Mannen;2003;;;;
414;Gescheiden;25 tot 35 jaar;Mannen;2004;;;;
415;Gescheiden;25 tot 35 jaar;Vrouwen;2000;12030.0;3380.0;3930.0;10590.0
416;Gescheiden;25 tot 35 jaar;Vrouwen;2001;10590.0;2940.0;3530.0;9400.0
417;Gescheiden;25 tot 35 jaar;Vrouwen;2002;9400.0;2770.0;3010.0;8720.0
418;Gescheiden;25 tot 35 jaar;Vrouwen;2003;;;;
419;Gescheiden;25 tot 35 jaar;Vrouwen;2004;;;;
420;Gescheiden;35 tot 45 jaar;Mannen en vrouwen;2000;31120.0;6790.0;9640.0;28440.0
421;Gescheiden;35 tot 45 jaar;Mannen en vrouwen;2001;28440.0;6160.0;8530.0;26240.0
422;Gescheiden;35 tot 45 jaar;Mannen en vrouwen;2002;26240.0;6310.0;7630.0;24990.0
423;Gescheiden;35 tot 45 jaar;Mannen en vrouwen;2003;;;;
424;Gescheiden;35 tot 45 jaar;Mannen en vrouwen;2004;;;;
425;Gescheiden;35 tot 45 jaar;Mannen;2000;5880.0;2140.0;2640.0;5240.0
426;Gescheiden;35 tot 45 jaar;Mannen;2001;5240.0;2110.0;2380.0;4800.0
427;Gescheiden;35 tot 45 jaar;Mannen;2002;4800.0;2080.0;2080.0;4640.0
428;Gescheiden;35 tot 45 jaar;Mannen;2003;;;;
429;Gescheiden;35 tot 45 jaar;Mannen;2004;;;;
430;Gescheiden;35 tot 45 jaar;Vrouwen;2000;25240.0;4650.0;6990.0;23200.0
431;Gescheiden;35 tot 45 jaar;Vrouwen;2001;23200.0;4060.0;6150.0;21440.0
432;Gescheiden;35 tot 45 jaar;Vrouwen;2002;21440.0;4230.0;5550.0;20350.0
433;Gescheiden;35 tot 45 jaar;Vrouwen;2003;;;;
434;Gescheiden;35 tot 45 jaar;Vrouwen;2004;;;;
435;Gescheiden;45 tot 55 jaar;Mannen en vrouwen;2000;37080.0;5200.0;7690.0;35040.0
436;Gescheiden;45 tot 55 jaar;Mannen en vrouwen;2001;35040.0;4430.0;6410.0;32330.0
437;Gescheiden;45 tot 55 jaar;Mannen en vrouwen;2002;32330.0;4630.0;5790.0;30740.0
438;Gescheiden;45 tot 55 jaar;Mannen en vrouwen;2003;;;;
439;Gescheiden;45 tot 55 jaar;Mannen en vrouwen;2004;;;;
440;Gescheiden;45 tot 55 jaar;Mannen;2000;8230.0;1890.0;2510.0;7690.0
441;Gescheiden;45 tot 55 jaar;Mannen;2001;7690.0;1760.0;2130.0;7230.0
442;Gescheiden;45 tot 55 jaar;Mannen;2002;7230.0;1890.0;2000.0;7070.0
443;Gescheiden;45 tot 55 jaar;Mannen;2003;;;;
444;Gescheiden;45 tot 55 jaar;Mannen;2004;;;;
445;Gescheiden;45 tot 55 jaar;Vrouwen;2000;28850.0;3310.0;5170.0;27350.0
446;Gescheiden;45 tot 55 jaar;Vrouwen;2001;27350.0;2680.0;4280.0;25100.0
447;Gescheiden;45 tot 55 jaar;Vrouwen;2002;25100.0;2750.0;3790.0;23670.0
448;Gescheiden;45 tot 55 jaar;Vrouwen;2003;;;;
449;Gescheiden;45 tot 55 jaar;Vrouwen;2004;;;;
450;Gescheiden;55 tot 65 jaar;Mannen en vrouwen;2000;31660.0;2430.0;5180.0;31950.0
451;Gescheiden;55 tot 65 jaar;Mannen en vrouwen;2001;31950.0;1970.0;4940.0;32830.0
452;Gescheiden;55 tot 65 jaar;Mannen en vrouwen;2002;32830.0;2190.0;5030.0;33810.0
453;Gescheiden;55 tot 65 jaar;Mannen en vrouwen;2003;;;;
454;Gescheiden;55 tot 65 jaar;Mannen en vrouwen;2004;;;;
455;Gescheiden;55 tot 65 jaar;Mannen;2000;6150.0;680.0;1280.0;6200.0
456;Gescheiden;55 tot 65 jaar;Mannen;2001;6200.0;700.0;1320.0;6490.0
457;Gescheiden;55 tot 65 jaar;Mannen;2002;6490.0;780.0;1310.0;6760.0
458;Gescheiden;55 tot 65 jaar;Mannen;2003;;;;
459;Gescheiden;55 tot 65 jaar;Mannen;2004;;;;
460;Gescheiden;55 tot 65 jaar;Vrouwen;2000;25500.0;1750.0;3900.0;25740.0
461;Gescheiden;55 tot 65 jaar;Vrouwen;2001;25740.0;1280.0;3620.0;26340.0
462;Gescheiden;55 tot 65 jaar;Vrouwen;2002;26340.0;1410.0;3720.0;27050.0
463;Gescheiden;55 tot 65 jaar;Vrouwen;2003;;;;
464;Gescheiden;55 tot 65 jaar;Vrouwen;2004;;;;
465;Gescheiden;65 jaar en ouder;Mannen en vrouwen;2000;3480.0;630.0;680.0;3880.0
466;Gescheiden;65 jaar en ouder;Mannen en vrouwen;2001;3880.0;610.0;610.0;4290.0
467;Gescheiden;65 jaar en ouder;Mannen en vrouwen;2002;4290.0;560.0;650.0;4660.0
468;Gescheiden;65 jaar en ouder;Mannen en vrouwen;2003;;;;
469;Gescheiden;65 jaar en ouder;Mannen en vrouwen;2004;;;;
470;Gescheiden;65 jaar en ouder;Mannen;2000;890.0;200.0;210.0;990.0
471;Gescheiden;65 jaar en ouder;Mannen;2001;990.0;220.0;200.0;1090.0
472;Gescheiden;65 jaar en ouder;Mannen;2002;1090.0;200.0;230.0;1180.0
473;Gescheiden;65 jaar en ouder;Mannen;2003;;;;
474;Gescheiden;65 jaar en ouder;Mannen;2004;;;;
475;Gescheiden;65 jaar en ouder;Vrouwen;2000;2590.0;430.0;470.0;2890.0
476;Gescheiden;65 jaar en ouder;Vrouwen;2001;2890.0;390.0;410.0;3200.0
477;Gescheiden;65 jaar en ouder;Vrouwen;2002;3200.0;360.0;430.0;3480.0
478;Gescheiden;65 jaar en ouder;Vrouwen;2003;;;;
479;Gescheiden;65 jaar en ouder;Vrouwen;2004;;;;
480;Weduwstaat;Leeftijd totaal;Mannen en vrouwen;2000;8090.0;2200.0;2860.0;7600.0
481;Weduwstaat;Leeftijd totaal;Mannen en vrouwen;2001;7600.0;1800.0;1670.0;7900.0
482;Weduwstaat;Leeftijd totaal;Mannen en vrouwen;2002;7900.0;1630.0;1580.0;8150.0
483;Weduwstaat;Leeftijd totaal;Mannen en vrouwen;2003;;;;
484;Weduwstaat;Leeftijd totaal;Mannen en vrouwen;2004;;;;
485;Weduwstaat;Leeftijd totaal;Mannen;2000;1160.0;410.0;750.0;920.0
486;Weduwstaat;Leeftijd totaal;Mannen;2001;920.0;260.0;330.0;940.0
487;Weduwstaat;Leeftijd totaal;Mannen;2002;940.0;260.0;330.0;960.0
488;Weduwstaat;Leeftijd totaal;Mannen;2003;;;;
489;Weduwstaat;Leeftijd totaal;Mannen;2004;;;;
490;Weduwstaat;Leeftijd totaal;Vrouwen;2000;6920.0;1800.0;2120.0;6680.0
491;Weduwstaat;Leeftijd totaal;Vrouwen;2001;6680.0;1540.0;1340.0;6960.0
492;Weduwstaat;Leeftijd totaal;Vrouwen;2002;6960.0;1370.0;1260.0;7190.0
493;Weduwstaat;Leeftijd totaal;Vrouwen;2003;;;;
494;Weduwstaat;Leeftijd totaal;Vrouwen;2004;;;;
495;Weduwstaat;Jonger dan 65 jaar;Mannen en vrouwen;2000;3000.0;1120.0;1640.0;2530.0
496;Weduwstaat;Jonger dan 65 jaar;Mannen en vrouwen;2001;2530.0;850.0;790.0;2630.0
497;Weduwstaat;Jonger dan 65 jaar;Mannen en vrouwen;2002;2630.0;830.0;760.0;2720.0
498;Weduwstaat;Jonger dan 65 jaar;Mannen en vrouwen;2003;;;;
499;Weduwstaat;Jonger dan 65 jaar;Mannen en vrouwen;2004;;;;
500;Weduwstaat;Jonger dan 65 jaar;Mannen;2000;570.0;280.0;570.0;350.0
501;Weduwstaat;Jonger dan 65 jaar;Mannen;2001;350.0;150.0;190.0;350.0
502;Weduwstaat;Jonger dan 65 jaar;Mannen;2002;350.0;150.0;190.0;360.0
503;Weduwstaat;Jonger dan 65 jaar;Mannen;2003;;;;
504;Weduwstaat;Jonger dan 65 jaar;Mannen;2004;;;;
505;Weduwstaat;Jonger dan 65 jaar;Vrouwen;2000;2430.0;840.0;1070.0;2180.0
506;Weduwstaat;Jonger dan 65 jaar;Vrouwen;2001;2180.0;700.0;600.0;2270.0
507;Weduwstaat;Jonger dan 65 jaar;Vrouwen;2002;2270.0;670.0;570.0;2360.0
508;Weduwstaat;Jonger dan 65 jaar;Vrouwen;2003;;;;
509;Weduwstaat;Jonger dan 65 jaar;Vrouwen;2004;;;;
510;Weduwstaat;Jonger dan 25 jaar;Mannen en vrouwen;2000;20.0;10.0;20.0;10.0
511;Weduwstaat;Jonger dan 25 jaar;Mannen en vrouwen;2001;10.0;10.0;10.0;10.0
512;Weduwstaat;Jonger dan 25 jaar;Mannen en vrouwen;2002;10.0;10.0;10.0;10.0
513;Weduwstaat;Jonger dan 25 jaar;Mannen en vrouwen;2003;;;;
514;Weduwstaat;Jonger dan 25 jaar;Mannen en vrouwen;2004;;;;
515;Weduwstaat;Jonger dan 25 jaar;Mannen;2000;0.0;0.0;0.0;0.0
516;Weduwstaat;Jonger dan 25 jaar;Mannen;2001;0.0;0.0;0.0;0.0
517;Weduwstaat;Jonger dan 25 jaar;Mannen;2002;0.0;0.0;0.0;0.0
518;Weduwstaat;Jonger dan 25 jaar;Mannen;2003;;;;
519;Weduwstaat;Jonger dan 25 jaar;Mannen;2004;;;;
520;Weduwstaat;Jonger dan 25 jaar;Vrouwen;2000;20.0;10.0;20.0;10.0
521;Weduwstaat;Jonger dan 25 jaar;Vrouwen;2001;10.0;10.0;10.0;10.0
522;Weduwstaat;Jonger dan 25 jaar;Vrouwen;2002;10.0;10.0;10.0;10.0
523;Weduwstaat;Jonger dan 25 jaar;Vrouwen;2003;;;;
524;Weduwstaat;Jonger dan 25 jaar;Vrouwen;2004;;;;
525;Weduwstaat;25 tot 35 jaar;Mannen en vrouwen;2000;290.0;160.0;290.0;160.0
526;Weduwstaat;25 tot 35 jaar;Mannen en vrouwen;2001;160.0;100.0;70.0;170.0
527;Weduwstaat;25 tot 35 jaar;Mannen en vrouwen;2002;170.0;80.0;70.0;160.0
528;Weduwstaat;25 tot 35 jaar;Mannen en vrouwen;2003;;;;
529;Weduwstaat;25 tot 35 jaar;Mannen en vrouwen;2004;;;;
530;Weduwstaat;25 tot 35 jaar;Mannen;2000;70.0;60.0;110.0;30.0
531;Weduwstaat;25 tot 35 jaar;Mannen;2001;30.0;20.0;20.0;30.0
532;Weduwstaat;25 tot 35 jaar;Mannen;2002;30.0;30.0;20.0;30.0
533;Weduwstaat;25 tot 35 jaar;Mannen;2003;;;;
534;Weduwstaat;25 tot 35 jaar;Mannen;2004;;;;
535;Weduwstaat;25 tot 35 jaar;Vrouwen;2000;220.0;100.0;180.0;140.0
536;Weduwstaat;25 tot 35 jaar;Vrouwen;2001;140.0;70.0;50.0;140.0
537;Weduwstaat;25 tot 35 jaar;Vrouwen;2002;140.0;50.0;50.0;130.0
538;Weduwstaat;25 tot 35 jaar;Vrouwen;2003;;;;
539;Weduwstaat;25 tot 35 jaar;Vrouwen;2004;;;;
540;Weduwstaat;35 tot 45 jaar;Mannen en vrouwen;2000;760.0;300.0;500.0;550.0
541;Weduwstaat;35 tot 45 jaar;Mannen en vrouwen;2001;550.0;210.0;200.0;530.0
542;Weduwstaat;35 tot 45 jaar;Mannen en vrouwen;2002;530.0;220.0;170.0;550.0
543;Weduwstaat;35 tot 45 jaar;Mannen en vrouwen;2003;;;;
544;Weduwstaat;35 tot 45 jaar;Mannen en vrouwen;2004;;;;
545;Weduwstaat;35 tot 45 jaar;Mannen;2000;190.0;110.0;210.0;90.0
546;Weduwstaat;35 tot 45 jaar;Mannen;2001;90.0;50.0;50.0;90.0
547;Weduwstaat;35 tot 45 jaar;Mannen;2002;90.0;50.0;50.0;90.0
548;Weduwstaat;35 tot 45 jaar;Mannen;2003;;;;
549;Weduwstaat;35 tot 45 jaar;Mannen;2004;;;;
550;Weduwstaat;35 tot 45 jaar;Vrouwen;2000;570.0;190.0;300.0;450.0
551;Weduwstaat;35 tot 45 jaar;Vrouwen;2001;450.0;160.0;150.0;440.0
552;Weduwstaat;35 tot 45 jaar;Vrouwen;2002;440.0;170.0;120.0;460.0
553;Weduwstaat;35 tot 45 jaar;Vrouwen;2003;;;;
554;Weduwstaat;35 tot 45 jaar;Vrouwen;2004;;;;
555;Weduwstaat;45 tot 55 jaar;Mannen en vrouwen;2000;840.0;360.0;470.0;770.0
556;Weduwstaat;45 tot 55 jaar;Mannen en vrouwen;2001;770.0;290.0;240.0;840.0
557;Weduwstaat;45 tot 55 jaar;Mannen en vrouwen;2002;840.0;340.0;250.0;960.0
558;Weduwstaat;45 tot 55 jaar;Mannen en vrouwen;2003;;;;
559;Weduwstaat;45 tot 55 jaar;Mannen en vrouwen;2004;;;;
560;Weduwstaat;45 tot 55 jaar;Mannen;2000;170.0;70.0;160.0;110.0
561;Weduwstaat;45 tot 55 jaar;Mannen;2001;110.0;40.0;60.0;100.0
562;Weduwstaat;45 tot 55 jaar;Mannen;2002;100.0;50.0;40.0;110.0
563;Weduwstaat;45 tot 55 jaar;Mannen;2003;;;;
564;Weduwstaat;45 tot 55 jaar;Mannen;2004;;;;
565;Weduwstaat;45 tot 55 jaar;Vrouwen;2000;670.0;300.0;310.0;660.0
566;Weduwstaat;45 tot 55 jaar;Vrouwen;2001;660.0;260.0;180.0;740.0
567;Weduwstaat;45 tot 55 jaar;Vrouwen;2002;740.0;300.0;210.0;850.0
568;Weduwstaat;45 tot 55 jaar;Vrouwen;2003;;;;
569;Weduwstaat;45 tot 55 jaar;Vrouwen;2004;;;;
570;Weduwstaat;55 tot 65 jaar;Mannen en vrouwen;2000;1080.0;290.0;360.0;1060.0
571;Weduwstaat;55 tot 65 jaar;Mannen en vrouwen;2001;1060.0;240.0;270.0;1080.0
572;Weduwstaat;55 tot 65 jaar;Mannen en vrouwen;2002;1080.0;180.0;260.0;1040.0
573;Weduwstaat;55 tot 65 jaar;Mannen en vrouwen;2003;;;;
574;Weduwstaat;55 tot 65 jaar;Mannen en vrouwen;2004;;;;
575;Weduwstaat;55 tot 65 jaar;Mannen;2000;140.0;50.0;90.0;130.0
576;Weduwstaat;55 tot 65 jaar;Mannen;2001;130.0;40.0;70.0;140.0
577;Weduwstaat;55 tot 65 jaar;Mannen;2002;140.0;30.0;80.0;130.0
578;Weduwstaat;55 tot 65 jaar;Mannen;2003;;;;
579;Weduwstaat;55 tot 65 jaar;Mannen;2004;;;;
580;Weduwstaat;55 tot 65 jaar;Vrouwen;2000;940.0;240.0;270.0;930.0
581;Weduwstaat;55 tot 65 jaar;Vrouwen;2001;930.0;210.0;210.0;940.0
582;Weduwstaat;55 tot 65 jaar;Vrouwen;2002;940.0;150.0;190.0;910.0
583;Weduwstaat;55 tot 65 jaar;Vrouwen;2003;;;;
584;Weduwstaat;55 tot 65 jaar;Vrouwen;2004;;;;
585;Weduwstaat;65 jaar en ouder;Mannen en vrouwen;2000;5090.0;1080.0;1220.0;5070.0
586;Weduwstaat;65 jaar en ouder;Mannen en vrouwen;2001;5070.0;950.0;880.0;5270.0
587;Weduwstaat;65 jaar en ouder;Mannen en vrouwen;2002;5270.0;810.0;820.0;5430.0
588;Weduwstaat;65 jaar en ouder;Mannen en vrouwen;2003;;;;
589;Weduwstaat;65 jaar en ouder;Mannen en vrouwen;2004;;;;
590;Weduwstaat;65 jaar en ouder;Mannen;2000;590.0;120.0;180.0;570.0
