ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
97;Babyloniënbroek;Aalburg                       ;Buurt   ;BU07380600;1.0;336;4.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;12.0;6.0;3.0;3.0;3.0
98;Verspreide huizen Babyloniënbroek;Aalburg                       ;Buurt   ;BU07380609;1.0;79;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;38.0;0.0;0.0;0.0;38.0
99;Aalsmeer;Aalsmeer                      ;Gemeente;GM0358    ;;31299;950.0;680.0;561.0;77.0;43.0;135.0;9.0;97.0;108.0;92.0;119.0;137.0;115.0;66.0;49.0;22.0;133.0;65.0;48.0;20.0;30.0;22.0;3.0;4.0;4.0
100;Wijk 00 Aalsmeer;Aalsmeer                      ;Wijk    ;WK035800  ;1.0;12156;448.0;323.0;273.0;53.0;27.0;51.0;8.0;40.0;51.0;43.0;50.0;66.0;55.0;28.0;27.0;11.0;59.0;34.0;18.0;7.0;37.0;27.0;3.0;5.0;5.0
101;Centrum;Aalsmeer                      ;Buurt   ;BU03580000;1.0;2354;123.0;89.0;78.0;21.0;7.0;14.0;6.0;3.0;19.0;8.0;11.0;16.0;16.0;10.0;6.0;0.0;18.0;11.0;4.0;3.0;52.0;38.0;1.0;7.0;8.0
102;Stommeer;Aalsmeer                      ;Buurt   ;BU03580001;1.0;6361;181.0;130.0;104.0;23.0;5.0;16.0;1.0;27.0;14.0;18.0;26.0;26.0;21.0;7.0;14.0;5.0;25.0;14.0;7.0;4.0;28.0;20.0;4.0;3.0;4.0
103;Hornmeer;Aalsmeer                      ;Buurt   ;BU03580004;1.0;2526;114.0;78.0;67.0;8.0;6.0;12.0;1.0;7.0;18.0;15.0;11.0;21.0;15.0;10.0;5.0;6.0;15.0;8.0;7.0;0.0;45.0;31.0;3.0;6.0;6.0
104;Uiterweg;Aalsmeer                      ;Buurt   ;BU03580005;1.0;915;30.0;26.0;24.0;1.0;9.0;9.0;0.0;3.0;0.0;2.0;2.0;3.0;3.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;33.0;28.0;3.0;3.0;1.0
105;Wijk 01 Kudelstraat en Kalslagen;Aalsmeer                      ;Wijk    ;WK035801  ;1.0;9251;173.0;117.0;90.0;8.0;4.0;36.0;0.0;19.0;7.0;16.0;27.0;27.0;24.0;14.0;10.0;3.0;29.0;9.0;15.0;5.0;19.0;13.0;2.0;3.0;3.0
106;Kudelstaart;Aalsmeer                      ;Buurt   ;BU03580100;1.0;9251;173.0;117.0;90.0;8.0;4.0;36.0;0.0;19.0;7.0;16.0;27.0;27.0;24.0;14.0;10.0;3.0;29.0;9.0;15.0;5.0;19.0;13.0;2.0;3.0;3.0
107;Wijk 02 Oosteinde;Aalsmeer                      ;Wijk    ;WK035802  ;1.0;9892;329.0;240.0;198.0;16.0;12.0;48.0;1.0;38.0;50.0;33.0;42.0;44.0;36.0;24.0;12.0;8.0;45.0;22.0;15.0;8.0;33.0;24.0;4.0;4.0;5.0
108;Bovenlanden;Aalsmeer                      ;Buurt   ;BU03580200;1.0;968;47.0;37.0;33.0;0.0;4.0;8.0;0.0;4.0;6.0;11.0;4.0;4.0;4.0;2.0;2.0;0.0;6.0;4.0;1.0;1.0;49.0;38.0;4.0;4.0;6.0
109;Greenpark;Aalsmeer                      ;Buurt   ;BU03580201;1.0;740;60.0;54.0;46.0;1.0;3.0;12.0;0.0;11.0;13.0;6.0;8.0;4.0;2.0;2.0;0.0;2.0;2.0;1.0;0.0;1.0;81.0;73.0;15.0;3.0;3.0
110;Oosteinde;Aalsmeer                      ;Buurt   ;BU03580205;1.0;7783;193.0;130.0;102.0;15.0;5.0;17.0;1.0;23.0;29.0;12.0;28.0;30.0;25.0;18.0;7.0;5.0;33.0;16.0;11.0;6.0;25.0;17.0;3.0;3.0;4.0
111;Schinkelpolder;Aalsmeer                      ;Buurt   ;BU03580206;1.0;401;29.0;19.0;17.0;0.0;0.0;11.0;0.0;0.0;2.0;4.0;2.0;6.0;5.0;2.0;3.0;1.0;4.0;1.0;3.0;0.0;72.0;47.0;0.0;12.0;10.0
112;Aalten;Aalten                        ;Gemeente;GM0197    ;;26912;520.0;374.0;274.0;67.0;15.0;53.0;4.0;51.0;44.0;40.0;100.0;71.0;58.0;18.0;40.0;13.0;75.0;28.0;32.0;15.0;19.0;14.0;2.0;2.0;3.0
113;Wijk 01 Buitengebied Aalten;Aalten                        ;Wijk    ;WK019701  ;1.0;4002;76.0;45.0;32.0;2.0;4.0;1.0;0.0;10.0;3.0;12.0;13.0;18.0;13.0;0.0;13.0;5.0;13.0;6.0;5.0;2.0;19.0;11.0;2.0;3.0;3.0
114;Barlo-Kern;Aalten                        ;Buurt   ;BU01970101;1.0;112;;;;;;;;;;;;;;;;;;;;;;;;;
115;Verspreide huizen Barlo;Aalten                        ;Buurt   ;BU01970102;1.0;471;27.0;8.0;6.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;2.0;10.0;5.0;0.0;5.0;5.0;9.0;3.0;4.0;2.0;57.0;17.0;2.0;11.0;19.0
116;Verspreide huizen Heurne;Aalten                        ;Buurt   ;BU01970103;1.0;348;9.0;7.0;7.0;0.0;2.0;1.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;26.0;20.0;0.0;6.0;0.0
117;Verspreide huizen IJzerlo;Aalten                        ;Buurt   ;BU01970104;1.0;475;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0
118;Ijzerlo-kern;Aalten                        ;Buurt   ;BU01970105;1.0;154;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;13.0;6.0;0.0;0.0;6.0
119;Lintelo-kern;Aalten                        ;Buurt   ;BU01970106;1.0;151;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0
120;Verspreide huizen ten westen van Aalten;Aalten                        ;Buurt   ;BU01970107;1.0;244;5.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;20.0;12.0;4.0;8.0;0.0
121;Verspreide huizen Lintelo;Aalten                        ;Buurt   ;BU01970108;1.0;651;9.0;9.0;7.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;8.0;0.0;0.0
122;Verspreide huizen Dalese Veld;Aalten                        ;Buurt   ;BU01970109;1.0;102;;;;;;;;;;;;;;;;;;;;;;;;;
123;Verspreide huizen Dale;Aalten                        ;Buurt   ;BU01970110;1.0;632;17.0;11.0;7.0;0.0;0.0;0.0;0.0;3.0;2.0;2.0;4.0;3.0;3.0;0.0;3.0;0.0;3.0;3.0;0.0;0.0;27.0;17.0;5.0;5.0;5.0
124;Verspreide huizen Haart;Aalten                        ;Buurt   ;BU01970111;1.0;583;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;0.0;2.0;0.0
125;Haart-kern;Aalten                        ;Buurt   ;BU01970112;1.0;79;;;;;;;;;;;;;;;;;;;;;;;;;
126;Wijk 02 Bredevoort;Aalten                        ;Wijk    ;WK019702  ;1.0;1919;22.0;16.0;10.0;1.0;1.0;1.0;0.0;4.0;1.0;2.0;6.0;3.0;2.0;0.0;2.0;1.0;3.0;1.0;0.0;2.0;11.0;8.0;2.0;1.0;2.0
127;Verspreide huizen Bredevoort;Aalten                        ;Buurt   ;BU01970201;1.0;212;3.0;3.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;5.0;0.0;0.0
128;Verspreide huizen Hollenberg;Aalten                        ;Buurt   ;BU01970202;1.0;223;3.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;13.0;9.0;4.0;0.0;4.0
129;Verspreide huizen Het Zwanenbroek;Aalten                        ;Buurt   ;BU01970203;1.0;76;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;13.0;0.0;0.0
130;Bredevoort;Aalten                        ;Buurt   ;BU01970204;1.0;1408;15.0;10.0;6.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;4.0;3.0;2.0;0.0;2.0;1.0;2.0;1.0;0.0;1.0;11.0;7.0;1.0;1.0;1.0
131;Wijk 03 Aalten Kern;Aalten                        ;Wijk    ;WK019703  ;1.0;12777;276.0;202.0;149.0;52.0;6.0;21.0;4.0;21.0;26.0;19.0;53.0;30.0;25.0;11.0;14.0;5.0;44.0;17.0;17.0;10.0;22.0;16.0;2.0;2.0;3.0
132;Aalten-kern West;Aalten                        ;Buurt   ;BU01970301;1.0;2072;26.0;17.0;11.0;2.0;1.0;4.0;1.0;2.0;1.0;0.0;6.0;5.0;3.0;2.0;1.0;2.0;4.0;3.0;1.0;0.0;13.0;8.0;1.0;1.0;2.0
133;Aalten-kern Zuid 1;Aalten                        ;Buurt   ;BU01970302;1.0;2422;44.0;36.0;22.0;1.0;3.0;6.0;0.0;5.0;4.0;3.0;14.0;5.0;5.0;3.0;2.0;0.0;3.0;1.0;2.0;0.0;18.0;15.0;2.0;2.0;1.0
134;Aalten-kern Zuid 2;Aalten                        ;Buurt   ;BU01970303;1.0;1588;30.0;22.0;9.0;5.0;1.0;1.0;0.0;2.0;0.0;0.0;13.0;1.0;1.0;1.0;0.0;0.0;7.0;3.0;1.0;3.0;19.0;14.0;1.0;1.0;4.0
135;Aalten-kern Noord/Noordoost;Aalten                        ;Buurt   ;BU01970304;1.0;2659;25.0;20.0;11.0;2.0;0.0;3.0;0.0;3.0;1.0;2.0;9.0;4.0;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;9.0;8.0;1.0;1.0;0.0
136;Aalten Kern 't Kobus;Aalten                        ;Buurt   ;BU01970305;1.0;720;2.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;0.0
137;Aalten-kern Oost;Aalten                        ;Buurt   ;BU01970306;1.0;1063;8.0;7.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;7.0;1.0;1.0;0.0
138;Aalten-kern Centrum;Aalten                        ;Buurt   ;BU01970307;1.0;2253;141.0;98.0;90.0;40.0;1.0;7.0;3.0;7.0;20.0;12.0;8.0;14.0;13.0;4.0;9.0;1.0;29.0;9.0;13.0;7.0;63.0;43.0;3.0;6.0;13.0
139;Wijk 04 Dinxperlo;Aalten                        ;Wijk    ;WK019704  ;1.0;8214;146.0;111.0;83.0;12.0;4.0;30.0;0.0;16.0;14.0;7.0;28.0;20.0;18.0;7.0;11.0;2.0;15.0;4.0;10.0;1.0;18.0;14.0;2.0;2.0;2.0
140;Dinxperlo Centrum/Oost;Aalten                        ;Buurt   ;BU01970400;1.0;2776;67.0;47.0;37.0;8.0;0.0;9.0;0.0;7.0;9.0;4.0;10.0;8.0;6.0;3.0;3.0;2.0;12.0;4.0;8.0;0.0;24.0;17.0;3.0;2.0;4.0
141;Dinxperlo Noord;Aalten                        ;Buurt   ;BU01970401;1.0;1821;38.0;33.0;28.0;2.0;1.0;17.0;0.0;6.0;1.0;1.0;5.0;4.0;4.0;2.0;2.0;0.0;1.0;0.0;1.0;0.0;21.0;18.0;3.0;2.0;1.0
142;Dinxperlo West;Aalten                        ;Buurt   ;BU01970402;1.0;2418;32.0;23.0;12.0;1.0;2.0;4.0;0.0;1.0;3.0;1.0;11.0;7.0;7.0;2.0;5.0;0.0;2.0;0.0;1.0;1.0;13.0;10.0;0.0;3.0;1.0
143;De Heurne-kern;Aalten                        ;Buurt   ;BU01970403;1.0;320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
144;Verspreide huizen Dinxperlo;Aalten                        ;Buurt   ;BU01970408;1.0;241;3.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;4.0;0.0;0.0
145;Verspreide huizen De Heurne;Aalten                        ;Buurt   ;BU01970409;1.0;638;6.0;5.0;4.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;8.0;2.0;2.0;0.0
146;Achtkarspelen;Achtkarspelen                 ;Gemeente;GM0059    ;;28007;598.0;354.0;255.0;41.0;7.0;32.0;3.0;34.0;67.0;71.0;99.0;131.0;114.0;53.0;61.0;17.0;113.0;65.0;30.0;18.0;21.0;13.0;1.0;4.0;4.0
147;Wijk 00 Noord;Achtkarspelen                 ;Wijk    ;WK005900  ;1.0;12057;265.0;168.0;122.0;27.0;3.0;12.0;2.0;17.0;24.0;37.0;46.0;44.0;37.0;16.0;21.0;7.0;53.0;30.0;15.0;8.0;22.0;14.0;1.0;3.0;4.0
148;Buitenpost;Achtkarspelen                 ;Buurt   ;BU00590000;1.0;5122;121.0;86.0;72.0;23.0;0.0;3.0;2.0;10.0;18.0;16.0;14.0;16.0;13.0;9.0;4.0;3.0;19.0;13.0;5.0;1.0;24.0;17.0;2.0;3.0;4.0
149;Twijzel;Achtkarspelen                 ;Buurt   ;BU00590001;1.0;1020;24.0;8.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;5.0;10.0;10.0;5.0;5.0;0.0;6.0;4.0;1.0;1.0;24.0;8.0;1.0;10.0;6.0
150;Kootstertille;Achtkarspelen                 ;Buurt   ;BU00590002;1.0;2182;37.0;24.0;15.0;2.0;1.0;5.0;0.0;1.0;1.0;5.0;9.0;7.0;5.0;1.0;4.0;2.0;6.0;2.0;1.0;3.0;17.0;11.0;0.0;2.0;3.0
151;Twijzelerheide;Achtkarspelen                 ;Buurt   ;BU00590003;1.0;1581;34.0;15.0;10.0;0.0;2.0;0.0;0.0;2.0;0.0;6.0;5.0;7.0;7.0;1.0;6.0;0.0;12.0;8.0;3.0;1.0;22.0;9.0;1.0;4.0;8.0
152;Gerkesklooster;Achtkarspelen                 ;Buurt   ;BU00590004;1.0;730;14.0;12.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;7.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;19.0;16.0;0.0;1.0;1.0
153;Verspreide huizen Buitenpost;Achtkarspelen                 ;Buurt   ;BU00590005;1.0;684;15.0;7.0;7.0;1.0;0.0;1.0;0.0;2.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;6.0;1.0;3.0;2.0;22.0;10.0;3.0;0.0;9.0
154;Verspreide huizen Twijzel;Achtkarspelen                 ;Buurt   ;BU00590006;1.0;78;4.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;51.0;38.0;13.0;13.0;0.0
155;Verspreide huizen Kootstertille;Achtkarspelen                 ;Buurt   ;BU00590007;1.0;339;9.0;8.0;6.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;27.0;24.0;0.0;0.0;3.0
156;Verspreide huizen Twijzelerheide;Achtkarspelen                 ;Buurt   ;BU00590008;1.0;240;7.0;5.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;29.0;21.0;0.0;0.0;8.0
157;Verspreide huizen Gerkesklooster;Achtkarspelen                 ;Buurt   ;BU00590009;1.0;81;;;;;;;;;;;;;;;;;;;;;;;;;
158;Wijk 01 Centrum;Achtkarspelen                 ;Wijk    ;WK005901  ;1.0;3297;62.0;25.0;16.0;2.0;3.0;1.0;0.0;4.0;2.0;4.0;9.0;23.0;23.0;18.0;5.0;0.0;14.0;6.0;3.0;5.0;19.0;8.0;1.0;7.0;4.0
159;Stroobos;Achtkarspelen                 ;Buurt   ;BU00590100;1.0;266;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;3.0;1.0;2.0;0.0;19.0;0.0;0.0;8.0;11.0
160;Drogeham;Achtkarspelen                 ;Buurt   ;BU00590102;1.0;1531;14.0;13.0;6.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9.0;8.0;1.0;0.0;1.0
161;Augustinusga;Achtkarspelen                 ;Buurt   ;BU00590103;1.0;1077;37.0;9.0;7.0;1.0;1.0;1.0;0.0;1.0;0.0;3.0;2.0;20.0;20.0;17.0;3.0;0.0;8.0;5.0;0.0;3.0;34.0;8.0;1.0;19.0;7.0
162;Verspreide huizen Stroobos;Achtkarspelen                 ;Buurt   ;BU00590107;1.0;55;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;18.0;0.0;0.0;0.0
163;Verspreide huizen Drogeham;Achtkarspelen                 ;Buurt   ;BU00590108;1.0;193;4.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;21.0;5.0;0.0;5.0;10.0
164;Verspreide huizen Augustinusga;Achtkarspelen                 ;Buurt   ;BU00590109;1.0;175;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;6.0;0.0;0.0
165;Wijk 02 Zuid;Achtkarspelen                 ;Wijk    ;WK005902  ;1.0;12653;271.0;161.0;117.0;12.0;1.0;19.0;1.0;13.0;41.0;30.0;44.0;64.0;54.0;19.0;35.0;10.0;46.0;29.0;12.0;5.0;21.0;13.0;1.0;4.0;4.0
166;Surhuisterveen;Achtkarspelen                 ;Buurt   ;BU00590200;1.0;5549;112.0;76.0;60.0;5.0;0.0;8.0;1.0;5.0;32.0;9.0;16.0;17.0;17.0;8.0;9.0;0.0;19.0;9.0;7.0;3.0;20.0;14.0;1.0;3.0;3.0
167;Harkema;Achtkarspelen                 ;Buurt   ;BU00590201;1.0;4006;91.0;40.0;26.0;6.0;1.0;1.0;0.0;2.0;6.0;10.0;14.0;33.0;25.0;10.0;15.0;8.0;18.0;11.0;5.0;2.0;23.0;10.0;0.0;6.0;4.0
168;Surhuizum;Achtkarspelen                 ;Buurt   ;BU00590202;1.0;925;18.0;9.0;5.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;4.0;7.0;5.0;1.0;4.0;2.0;2.0;2.0;0.0;0.0;19.0;10.0;0.0;5.0;2.0
169;Boelenslaan;Achtkarspelen                 ;Buurt   ;BU00590203;1.0;697;19.0;11.0;9.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0;2.0;3.0;3.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;27.0;16.0;4.0;4.0;7.0
170;Verspreide huizen Surhuisterveen;Achtkarspelen                 ;Buurt   ;BU00590206;1.0;365;9.0;8.0;6.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;25.0;22.0;3.0;3.0;0.0
171;Verspreide huizen Harkema;Achtkarspelen                 ;Buurt   ;BU00590207;1.0;286;12.0;8.0;8.0;0.0;0.0;2.0;0.0;1.0;1.0;4.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;42.0;28.0;3.0;7.0;7.0
172;Verspreide huizen Surhuizum;Achtkarspelen                 ;Buurt   ;BU00590208;1.0;389;3.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;3.0;3.0;0.0
173;Verspreide huizen Boelenslaan;Achtkarspelen                 ;Buurt   ;BU00590209;1.0;436;7.0;7.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;16.0;0.0;0.0;0.0
174;Alblasserdam;Alblasserdam                  ;Gemeente;GM0482    ;;19955;537.0;338.0;266.0;31.0;13.0;43.0;9.0;47.0;59.0;64.0;72.0;120.0;99.0;38.0;61.0;21.0;79.0;40.0;32.0;7.0;27.0;17.0;2.0;5.0;4.0
175;Wijk 01 Centrum;Alblasserdam                  ;Wijk    ;WK048201  ;1.0;4703;155.0;88.0;69.0;16.0;3.0;8.0;4.0;10.0;14.0;14.0;19.0;45.0;38.0;16.0;22.0;7.0;22.0;13.0;6.0;3.0;33.0;19.0;2.0;8.0;5.0
176;Cortgene;Alblasserdam                  ;Buurt   ;BU04820101;1.0;851;27.0;14.0;10.0;2.0;1.0;1.0;2.0;2.0;2.0;0.0;4.0;7.0;6.0;5.0;1.0;1.0;6.0;2.0;1.0;3.0;32.0;16.0;2.0;7.0;7.0
177;Redersbuurt;Alblasserdam                  ;Buurt   ;BU04820102;1.0;667;48.0;28.0;26.0;7.0;1.0;2.0;2.0;2.0;7.0;5.0;2.0;14.0;12.0;6.0;6.0;2.0;6.0;4.0;2.0;0.0;72.0;42.0;3.0;18.0;9.0
178;kerkbuurt;Alblasserdam                  ;Buurt   ;BU04820103;1.0;1608;35.0;16.0;10.0;2.0;0.0;2.0;0.0;2.0;1.0;3.0;6.0;15.0;11.0;5.0;6.0;4.0;4.0;3.0;1.0;0.0;22.0;10.0;1.0;7.0;2.0
179;Polderbuurt;Alblasserdam                  ;Buurt   ;BU04820104;1.0;534;25.0;16.0;12.0;4.0;0.0;2.0;0.0;3.0;0.0;3.0;4.0;5.0;5.0;0.0;5.0;0.0;4.0;3.0;1.0;0.0;47.0;30.0;6.0;9.0;7.0
180;De Werven;Alblasserdam                  ;Buurt   ;BU04820105;1.0;1043;20.0;14.0;11.0;1.0;1.0;1.0;0.0;1.0;4.0;3.0;3.0;4.0;4.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;19.0;13.0;1.0;4.0;2.0
181;Wijk 02 Kinderdijk;Alblasserdam                  ;Wijk    ;WK048202  ;1.0;3882;75.0;39.0;28.0;3.0;1.0;6.0;1.0;7.0;2.0;8.0;11.0;17.0;12.0;5.0;7.0;5.0;19.0;8.0;10.0;1.0;19.0;10.0;2.0;3.0;5.0
182;Dijk;Alblasserdam                  ;Buurt   ;BU04820201;1.0;584;15.0;11.0;10.0;1.0;0.0;1.0;1.0;3.0;1.0;3.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;26.0;19.0;5.0;2.0;3.0
183;Vogelbuurt;Alblasserdam                  ;Buurt   ;BU04820202;1.0;1253;16.0;7.0;6.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;5.0;5.0;2.0;3.0;0.0;4.0;1.0;3.0;0.0;13.0;6.0;0.0;4.0;3.0
184;Waterland;Alblasserdam                  ;Buurt   ;BU04820203;1.0;472;6.0;5.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;11.0;2.0;2.0;0.0
185;Groene Long;Alblasserdam                  ;Buurt   ;BU04820204;1.0;13;;;;;;;;;;;;;;;;;;;;;;;;;
186;Rivierenbuurt;Alblasserdam                  ;Buurt   ;BU04820205;1.0;953;21.0;10.0;7.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;3.0;4.0;3.0;0.0;3.0;1.0;7.0;3.0;4.0;0.0;22.0;10.0;2.0;3.0;7.0
187;Nieuw Kinderdijk;Alblasserdam                  ;Buurt   ;BU04820206;1.0;607;17.0;6.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;5.0;2.0;2.0;0.0;3.0;6.0;3.0;2.0;1.0;28.0;10.0;2.0;3.0;10.0
188;Wijk 03 Blokweer;Alblasserdam                  ;Wijk    ;WK048203  ;1.0;7505;147.0;82.0;61.0;10.0;2.0;15.0;2.0;19.0;6.0;7.0;21.0;36.0;32.0;9.0;23.0;4.0;29.0;13.0;13.0;3.0;20.0;11.0;3.0;4.0;4.0
189;Zeelt;Alblasserdam                  ;Buurt   ;BU04820301;1.0;1022;16.0;9.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;4.0;5.0;5.0;0.0;5.0;0.0;2.0;2.0;0.0;0.0;16.0;9.0;5.0;5.0;2.0
190;Middelland;Alblasserdam                  ;Buurt   ;BU04820302;1.0;609;6.0;4.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;7.0;0.0;3.0;0.0
191;Blokweer Noord;Alblasserdam                  ;Buurt   ;BU04820303;1.0;990;18.0;13.0;7.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;6.0;2.0;2.0;0.0;2.0;0.0;3.0;2.0;0.0;1.0;18.0;13.0;4.0;2.0;3.0
192;Blokweer Zuid;Alblasserdam                  ;Buurt   ;BU04820304;1.0;693;14.0;5.0;5.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;6.0;4.0;2.0;0.0;3.0;1.0;2.0;0.0;20.0;7.0;1.0;9.0;4.0
193;Drentsebuurt;Alblasserdam                  ;Buurt   ;BU04820305;1.0;951;15.0;9.0;9.0;1.0;0.0;3.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;1.0;4.0;0.0;16.0;9.0;1.0;1.0;5.0
