ID;Stratum;Vlindersoort;Perioden;Index_1;TrendGehelePeriode_2;TrendLaatste10Jaar_3
747;Bos;52;1997;;                              ;                              
748;Bos;52;1998;;                              ;                              
749;Bos;52;1999;;                              ;                              
750;Bos;52;2000;;                              ;                              
751;Bos;52;2001;;                              ;                              
752;Bos;52;2002;;                              ;                              
753;Bos;52;2003;;                              ;                              
754;Bos;52;2004;;                              ;                              
755;Bos;52;2005;;                              ;                              
756;Bos;8;1992;;                              ;                              
757;Bos;8;1993;;                              ;                              
758;Bos;8;1994;;                              ;                              
759;Bos;8;1995;;                              ;                              
760;Bos;8;1996;;                              ;                              
761;Bos;8;1997;;                              ;                              
762;Bos;8;1998;;                              ;                              
763;Bos;8;1999;;                              ;                              
764;Bos;8;2000;;                              ;                              
765;Bos;8;2001;;                              ;                              
766;Bos;8;2002;;                              ;                              
767;Bos;8;2003;;                              ;                              
768;Bos;8;2004;;                              ;                              
769;Bos;8;2005;;                              ;                              
770;Bos;101;1992;147.0;.                             ;.                             
771;Bos;101;1993;122.0;.                             ;.                             
772;Bos;101;1994;150.0;.                             ;.                             
773;Bos;101;1995;143.0;.                             ;.                             
774;Bos;101;1996;104.0;.                             ;.                             
775;Bos;101;1997;75.0;.                             ;.                             
776;Bos;101;1998;69.0;.                             ;.                             
777;Bos;101;1999;81.0;.                             ;.                             
778;Bos;101;2000;100.0;.                             ;.                             
779;Bos;101;2001;71.0;.                             ;.                             
780;Bos;101;2002;84.0;.                             ;.                             
781;Bos;101;2003;103.0;.                             ;.                             
782;Bos;101;2004;75.0;.                             ;.                             
783;Bos;101;2005;103.0;Matige afname                 ;Stabiel                       
784;Bos;38;1992;625.0;.                             ;.                             
785;Bos;38;1993;225.0;.                             ;.                             
786;Bos;38;1994;200.0;.                             ;.                             
787;Bos;38;1995;188.0;.                             ;.                             
788;Bos;38;1996;419.0;.                             ;.                             
789;Bos;38;1997;350.0;.                             ;.                             
790;Bos;38;1998;294.0;.                             ;.                             
791;Bos;38;1999;31.0;.                             ;.                             
792;Bos;38;2000;100.0;.                             ;.                             
793;Bos;38;2001;31.0;.                             ;.                             
794;Bos;38;2002;88.0;.                             ;.                             
795;Bos;38;2003;156.0;.                             ;.                             
796;Bos;38;2004;156.0;.                             ;.                             
797;Bos;38;2005;75.0;Matige afname                 ;Matige afname                 
798;Bos;44;1992;;                              ;                              
799;Bos;44;1993;;                              ;                              
800;Bos;44;1994;;                              ;                              
801;Bos;44;1995;;                              ;                              
802;Bos;44;1996;;                              ;                              
803;Bos;44;1997;;                              ;                              
804;Bos;44;1998;;                              ;                              
805;Bos;44;1999;;                              ;                              
806;Bos;44;2000;;                              ;                              
807;Bos;44;2001;;                              ;                              
808;Bos;44;2002;;                              ;                              
809;Bos;44;2003;;                              ;                              
810;Bos;44;2004;;                              ;                              
811;Bos;44;2005;;                              ;                              
812;Bos;27;1992;625.0;.                             ;.                             
813;Bos;27;1993;344.0;.                             ;.                             
814;Bos;27;1994;156.0;.                             ;.                             
815;Bos;27;1995;456.0;.                             ;.                             
816;Bos;27;1996;250.0;.                             ;.                             
817;Bos;27;1997;125.0;.                             ;.                             
818;Bos;27;1998;175.0;.                             ;.                             
819;Bos;27;1999;106.0;.                             ;.                             
820;Bos;27;2000;100.0;.                             ;.                             
821;Bos;27;2001;100.0;.                             ;.                             
822;Bos;27;2002;206.0;.                             ;.                             
823;Bos;27;2003;175.0;.                             ;.                             
824;Bos;27;2004;81.0;.                             ;.                             
825;Bos;27;2005;119.0;Sterke afname                 ;Matige afname                 
826;Bos;73;1992;;                              ;                              
827;Bos;73;1993;;                              ;                              
828;Bos;73;1994;;                              ;                              
829;Bos;73;1995;;                              ;                              
830;Bos;73;1996;;                              ;                              
831;Bos;73;1997;;                              ;                              
832;Bos;73;1998;;                              ;                              
833;Bos;73;1999;;                              ;                              
834;Bos;73;2000;;                              ;                              
835;Bos;73;2001;;                              ;                              
836;Bos;73;2002;;                              ;                              
837;Bos;73;2003;;                              ;                              
838;Bos;73;2004;;                              ;                              
839;Bos;73;2005;;                              ;                              
840;Bos;62;1992;;                              ;                              
841;Bos;62;1993;;                              ;                              
842;Bos;62;1994;;                              ;                              
843;Bos;62;1995;;                              ;                              
844;Bos;62;1996;;                              ;                              
845;Bos;62;1997;;                              ;                              
846;Bos;62;1998;;                              ;                              
847;Bos;62;1999;;                              ;                              
848;Bos;62;2000;;                              ;                              
849;Bos;62;2001;;                              ;                              
850;Bos;62;2002;;                              ;                              
851;Bos;62;2003;;                              ;                              
852;Bos;62;2004;;                              ;                              
853;Bos;62;2005;;                              ;                              
854;Bos;82;1992;;                              ;                              
855;Bos;82;1993;;                              ;                              
856;Bos;82;1994;;                              ;                              
857;Bos;82;1995;;                              ;                              
858;Bos;82;1996;;                              ;                              
859;Bos;82;1997;;                              ;                              
860;Bos;82;1998;;                              ;                              
861;Bos;82;1999;;                              ;                              
862;Bos;82;2000;;                              ;                              
863;Bos;82;2001;;                              ;                              
864;Bos;82;2002;;                              ;                              
865;Bos;82;2003;;                              ;                              
866;Bos;82;2004;;                              ;                              
867;Bos;82;2005;;                              ;                              
868;Bos;37;1992;103.0;.                             ;.                             
869;Bos;37;1993;203.0;.                             ;.                             
870;Bos;37;1994;94.0;.                             ;.                             
871;Bos;37;1995;138.0;.                             ;.                             
872;Bos;37;1996;216.0;.                             ;.                             
873;Bos;37;1997;44.0;.                             ;.                             
874;Bos;37;1998;29.0;.                             ;.                             
875;Bos;37;1999;61.0;.                             ;.                             
876;Bos;37;2000;100.0;.                             ;.                             
877;Bos;37;2001;66.0;.                             ;.                             
878;Bos;37;2002;71.0;.                             ;.                             
879;Bos;37;2003;182.0;.                             ;.                             
880;Bos;37;2004;96.0;.                             ;.                             
881;Bos;37;2005;30.0;Matige afname                 ;Onzeker                       
882;Bos;3;1992;345.0;.                             ;.                             
883;Bos;3;1993;290.0;.                             ;.                             
884;Bos;3;1994;272.0;.                             ;.                             
885;Bos;3;1995;348.0;.                             ;.                             
886;Bos;3;1996;221.0;.                             ;.                             
887;Bos;3;1997;276.0;.                             ;.                             
888;Bos;3;1998;183.0;.                             ;.                             
889;Bos;3;1999;103.0;.                             ;.                             
890;Bos;3;2000;100.0;.                             ;.                             
891;Bos;3;2001;138.0;.                             ;.                             
892;Bos;3;2002;124.0;.                             ;.                             
893;Bos;3;2003;172.0;.                             ;.                             
894;Bos;3;2004;90.0;.                             ;.                             
895;Bos;3;2005;197.0;Matige afname                 ;Onzeker                       
896;Bos;74;1992;125.0;.                             ;.                             
897;Bos;74;1993;69.0;.                             ;.                             
898;Bos;74;1994;74.0;.                             ;.                             
899;Bos;74;1995;60.0;.                             ;.                             
900;Bos;74;1996;43.0;.                             ;.                             
901;Bos;74;1997;43.0;.                             ;.                             
902;Bos;74;1998;49.0;.                             ;.                             
903;Bos;74;1999;55.0;.                             ;.                             
904;Bos;74;2000;100.0;.                             ;.                             
905;Bos;74;2001;84.0;.                             ;.                             
906;Bos;74;2002;65.0;.                             ;.                             
907;Bos;74;2003;241.0;.                             ;.                             
908;Bos;74;2004;100.0;.                             ;.                             
909;Bos;74;2005;154.0;Matige toename                ;Sterke  toename               
910;Bos;57;1992;;                              ;                              
911;Bos;57;1993;;                              ;                              
912;Bos;57;1994;;                              ;                              
913;Bos;57;1995;;                              ;                              
914;Bos;57;1996;;                              ;                              
915;Bos;57;1997;;                              ;                              
916;Bos;57;1998;;                              ;                              
917;Bos;57;1999;;                              ;                              
918;Bos;57;2000;;                              ;                              
919;Bos;57;2001;;                              ;                              
920;Bos;57;2002;;                              ;                              
921;Bos;57;2003;;                              ;                              
922;Bos;57;2004;;                              ;                              
923;Bos;57;2005;;                              ;                              
924;Bos;35;1992;417.0;.                             ;.                             
925;Bos;35;1993;75.0;.                             ;.                             
926;Bos;35;1994;63.0;.                             ;.                             
927;Bos;35;1995;71.0;.                             ;.                             
928;Bos;35;1996;213.0;.                             ;.                             
929;Bos;35;1997;192.0;.                             ;.                             
930;Bos;35;1998;79.0;.                             ;.                             
931;Bos;35;1999;46.0;.                             ;.                             
932;Bos;35;2000;100.0;.                             ;.                             
933;Bos;35;2001;21.0;.                             ;.                             
934;Bos;35;2002;75.0;.                             ;.                             
935;Bos;35;2003;138.0;.                             ;.                             
936;Bos;35;2004;163.0;.                             ;.                             
937;Bos;35;2005;21.0;Onzeker                       ;Onzeker                       
938;Bos;7;1992;;                              ;                              
939;Bos;7;1993;;                              ;                              
940;Bos;7;1994;;                              ;                              
941;Bos;7;1995;;                              ;                              
942;Bos;7;1996;;                              ;                              
943;Bos;7;1997;;                              ;                              
944;Bos;7;1998;;                              ;                              
945;Bos;7;1999;;                              ;                              
946;Bos;7;2000;;                              ;                              
947;Bos;7;2001;;                              ;                              
948;Bos;7;2002;;                              ;                              
949;Bos;7;2003;;                              ;                              
950;Bos;7;2004;;                              ;                              
951;Bos;7;2005;;                              ;                              
952;Bos;29;1992;;                              ;                              
953;Bos;29;1993;;                              ;                              
954;Bos;29;1994;;                              ;                              
955;Bos;29;1995;;                              ;                              
956;Bos;29;1996;;                              ;                              
957;Bos;29;1997;;                              ;                              
958;Bos;29;1998;;                              ;                              
959;Bos;29;1999;;                              ;                              
960;Bos;29;2000;;                              ;                              
961;Bos;29;2001;;                              ;                              
962;Bos;29;2002;;                              ;                              
963;Bos;29;2003;;                              ;                              
964;Bos;29;2004;;                              ;                              
965;Bos;29;2005;;                              ;                              
966;Bos;84;1992;;                              ;                              
967;Bos;84;1993;;                              ;                              
968;Bos;84;1994;;                              ;                              
969;Bos;84;1995;;                              ;                              
970;Bos;84;1996;;                              ;                              
971;Bos;84;1997;;                              ;                              
972;Bos;84;1998;;                              ;                              
973;Bos;84;1999;;                              ;                              
974;Bos;84;2000;;                              ;                              
975;Bos;84;2001;;                              ;                              
976;Bos;84;2002;;                              ;                              
977;Bos;84;2003;;                              ;                              
978;Bos;84;2004;;                              ;                              
979;Bos;84;2005;;                              ;                              
980;Bos;49;1992;;                              ;                              
981;Bos;49;1993;;                              ;                              
982;Bos;49;1994;;                              ;                              
983;Bos;49;1995;;                              ;                              
984;Bos;49;1996;;                              ;                              
985;Bos;49;1997;;                              ;                              
986;Bos;49;1998;;                              ;                              
987;Bos;49;1999;;                              ;                              
988;Bos;49;2000;;                              ;                              
989;Bos;49;2001;;                              ;                              
990;Bos;49;2002;;                              ;                              
991;Bos;49;2003;;                              ;                              
992;Bos;49;2004;;                              ;                              
993;Bos;49;2005;;                              ;                              
994;Bos;106;1992;;                              ;                              
995;Bos;106;1993;;                              ;                              
996;Bos;106;1994;;                              ;                              
997;Bos;106;1995;;                              ;                              
998;Bos;106;1996;;                              ;                              
999;Bos;106;1997;;                              ;                              
1000;Bos;106;1998;;                              ;                              
1001;Bos;106;1999;;                              ;                              
1002;Bos;106;2000;;                              ;                              
1003;Bos;106;2001;;                              ;                              
1004;Bos;106;2002;;                              ;                              
1005;Bos;106;2003;;                              ;                              
1006;Bos;106;2004;;                              ;                              
1007;Bos;106;2005;;                              ;                              
1008;Bos;98;1992;;                              ;                              
1009;Bos;98;1993;;                              ;                              
1010;Bos;98;1994;;                              ;                              
1011;Bos;98;1995;;                              ;                              
1012;Bos;98;1996;;                              ;                              
1013;Bos;98;1997;;                              ;                              
1014;Bos;98;1998;;                              ;                              
1015;Bos;98;1999;;                              ;                              
1016;Bos;98;2000;;                              ;                              
1017;Bos;98;2001;;                              ;                              
1018;Bos;98;2002;;                              ;                              
1019;Bos;98;2003;;                              ;                              
1020;Bos;98;2004;;                              ;                              
1021;Bos;98;2005;;                              ;                              
1022;Bos;53;1992;;                              ;                              
1023;Bos;53;1993;;                              ;                              
1024;Bos;53;1994;;                              ;                              
1025;Bos;53;1995;;                              ;                              
1026;Bos;53;1996;;                              ;                              
1027;Bos;53;1997;;                              ;                              
1028;Bos;53;1998;;                              ;                              
1029;Bos;53;1999;;                              ;                              
1030;Bos;53;2000;;                              ;                              
1031;Bos;53;2001;;                              ;                              
1032;Bos;53;2002;;                              ;                              
1033;Bos;53;2003;;                              ;                              
1034;Bos;53;2004;;                              ;                              
1035;Bos;53;2005;;                              ;                              
1036;Bos;31;1992;;                              ;                              
1037;Bos;31;1993;;                              ;                              
1038;Bos;31;1994;;                              ;                              
1039;Bos;31;1995;;                              ;                              
1040;Bos;31;1996;;                              ;                              
1041;Bos;31;1997;;                              ;                              
1042;Bos;31;1998;;                              ;                              
1043;Bos;31;1999;;                              ;                              
1044;Bos;31;2000;;                              ;                              
1045;Bos;31;2001;;                              ;                              
1046;Bos;31;2002;;                              ;                              
1047;Bos;31;2003;;                              ;                              
1048;Bos;31;2004;;                              ;                              
1049;Bos;31;2005;;                              ;                              
1050;Bos;30;1992;;                              ;                              
1051;Bos;30;1993;;                              ;                              
1052;Bos;30;1994;;                              ;                              
1053;Bos;30;1995;;                              ;                              
1054;Bos;30;1996;;                              ;                              
1055;Bos;30;1997;;                              ;                              
1056;Bos;30;1998;;                              ;                              
1057;Bos;30;1999;;                              ;                              
1058;Bos;30;2000;;                              ;                              
1059;Bos;30;2001;;                              ;                              
1060;Bos;30;2002;;                              ;                              
1061;Bos;30;2003;;                              ;                              
1062;Bos;30;2004;;                              ;                              
1063;Bos;30;2005;;                              ;                              
1064;Bos;107;1992;;                              ;                              
1065;Bos;107;1993;;                              ;                              
1066;Bos;107;1994;;                              ;                              
1067;Bos;107;1995;;                              ;                              
1068;Bos;107;1996;;                              ;                              
1069;Bos;107;1997;;                              ;                              
1070;Bos;107;1998;;                              ;                              
1071;Bos;107;1999;;                              ;                              
1072;Bos;107;2000;;                              ;                              
1073;Bos;107;2001;;                              ;                              
1074;Bos;107;2002;;                              ;                              
1075;Bos;107;2003;;                              ;                              
1076;Bos;107;2004;;                              ;                              
1077;Bos;107;2005;;                              ;                              
1078;Bos;64;1992;1000.0;.                             ;.                             
1079;Bos;64;1993;330.0;.                             ;.                             
1080;Bos;64;1994;200.0;.                             ;.                             
1081;Bos;64;1995;370.0;.                             ;.                             
1082;Bos;64;1996;450.0;.                             ;.                             
1083;Bos;64;1997;240.0;.                             ;.                             
1084;Bos;64;1998;110.0;.                             ;.                             
1085;Bos;64;1999;90.0;.                             ;.                             
1086;Bos;64;2000;100.0;.                             ;.                             
1087;Bos;64;2001;90.0;.                             ;.                             
1088;Bos;64;2002;150.0;.                             ;.                             
1089;Bos;64;2003;220.0;.                             ;.                             
1090;Bos;64;2004;160.0;.                             ;.                             
1091;Bos;64;2005;190.0;Sterke afname                 ;Onzeker                       
1092;Bos;81;1992;;                              ;                              
1093;Bos;81;1993;;                              ;                              
1094;Bos;81;1994;;                              ;                              
1095;Bos;81;1995;;                              ;                              
1096;Bos;81;1996;;                              ;                              
1097;Bos;81;1997;;                              ;                              
1098;Bos;81;1998;;                              ;                              
1099;Bos;81;1999;;                              ;                              
1100;Bos;81;2000;;                              ;                              
1101;Bos;81;2001;;                              ;                              
1102;Bos;81;2002;;                              ;                              
1103;Bos;81;2003;;                              ;                              
1104;Bos;81;2004;;                              ;                              
1105;Bos;81;2005;;                              ;                              
1106;Bos;70;1992;;                              ;                              
1107;Bos;70;1993;;                              ;                              
1108;Bos;70;1994;;                              ;                              
1109;Bos;70;1995;;                              ;                              
1110;Bos;70;1996;;                              ;                              
1111;Bos;70;1997;;                              ;                              
1112;Bos;70;1998;;                              ;                              
1113;Bos;70;1999;;                              ;                              
1114;Bos;70;2000;;                              ;                              
1115;Bos;70;2001;;                              ;                              
1116;Bos;70;2002;;                              ;                              
1117;Bos;70;2003;;                              ;                              
1118;Bos;70;2004;;                              ;                              
1119;Bos;70;2005;;                              ;                              
1120;Bos;41;1992;;                              ;                              
1121;Bos;41;1993;;                              ;                              
1122;Bos;41;1994;;                              ;                              
1123;Bos;41;1995;;                              ;                              
1124;Bos;41;1996;;                              ;                              
1125;Bos;41;1997;;                              ;                              
1126;Bos;41;1998;;                              ;                              
1127;Bos;41;1999;;                              ;                              
1128;Bos;41;2000;;                              ;                              
1129;Bos;41;2001;;                              ;                              
1130;Bos;41;2002;;                              ;                              
1131;Bos;41;2003;;                              ;                              
1132;Bos;41;2004;;                              ;                              
1133;Bos;41;2005;;                              ;                              
1134;Bos;95;1992;101.0;.                             ;.                             
1135;Bos;95;1993;79.0;.                             ;.                             
1136;Bos;95;1994;80.0;.                             ;.                             
1137;Bos;95;1995;84.0;.                             ;.                             
1138;Bos;95;1996;80.0;.                             ;.                             
1139;Bos;95;1997;128.0;.                             ;.                             
1140;Bos;95;1998;116.0;.                             ;.                             
1141;Bos;95;1999;52.0;.                             ;.                             
1142;Bos;95;2000;100.0;.                             ;.                             
1143;Bos;95;2001;53.0;.                             ;.                             
1144;Bos;95;2002;58.0;.                             ;.                             
1145;Bos;95;2003;94.0;.                             ;.                             
1146;Bos;95;2004;60.0;.                             ;.                             
1147;Bos;95;2005;72.0;Matige afname                 ;Matige afname                 
1148;Bos;6;1992;;                              ;                              
1149;Bos;6;1993;;                              ;                              
1150;Bos;6;1994;;                              ;                              
1151;Bos;6;1995;;                              ;                              
1152;Bos;6;1996;;                              ;                              
1153;Bos;6;1997;;                              ;                              
1154;Bos;6;1998;;                              ;                              
1155;Bos;6;1999;;                              ;                              
1156;Bos;6;2000;;                              ;                              
1157;Bos;6;2001;;                              ;                              
1158;Bos;6;2002;;                              ;                              
1159;Bos;6;2003;;                              ;                              
1160;Bos;6;2004;;                              ;                              
1161;Bos;6;2005;;                              ;                              
1162;Bos;19;1992;;                              ;                              
1163;Bos;19;1993;;                              ;                              
1164;Bos;19;1994;;                              ;                              
1165;Bos;19;1995;;                              ;                              
1166;Bos;19;1996;;                              ;                              
1167;Bos;19;1997;;                              ;                              
1168;Bos;19;1998;;                              ;                              
1169;Bos;19;1999;;                              ;                              
1170;Bos;19;2000;;                              ;                              
1171;Bos;19;2001;;                              ;                              
1172;Bos;19;2002;;                              ;                              
1173;Bos;19;2003;;                              ;                              
1174;Bos;19;2004;;                              ;                              
1175;Bos;19;2005;;                              ;                              
1176;Bos;75;1992;;                              ;                              
1177;Bos;75;1993;;                              ;                              
1178;Bos;75;1994;;                              ;                              
1179;Bos;75;1995;;                              ;                              
1180;Bos;75;1996;;                              ;                              
1181;Bos;75;1997;;                              ;                              
1182;Bos;75;1998;;                              ;                              
1183;Bos;75;1999;;                              ;                              
1184;Bos;75;2000;;                              ;                              
1185;Bos;75;2001;;                              ;                              
1186;Bos;75;2002;;                              ;                              
1187;Bos;75;2003;;                              ;                              
1188;Bos;75;2004;;                              ;                              
1189;Bos;75;2005;;                              ;                              
1190;Bos;33;1992;102.0;.                             ;.                             
1191;Bos;33;1993;118.0;.                             ;.                             
1192;Bos;33;1994;130.0;.                             ;.                             
1193;Bos;33;1995;121.0;.                             ;.                             
1194;Bos;33;1996;122.0;.                             ;.                             
1195;Bos;33;1997;130.0;.                             ;.                             
1196;Bos;33;1998;132.0;.                             ;.                             
1197;Bos;33;1999;123.0;.                             ;.                             
1198;Bos;33;2000;100.0;.                             ;.                             
1199;Bos;33;2001;82.0;.                             ;.                             
1200;Bos;33;2002;104.0;.                             ;.                             
1201;Bos;33;2003;96.0;.                             ;.                             
1202;Bos;33;2004;127.0;.                             ;.                             
1203;Bos;33;2005;138.0;Stabiel                       ;Stabiel                       
1204;Bos;100;1992;147.0;.                             ;.                             
1205;Bos;100;1993;78.0;.                             ;.                             
1206;Bos;100;1994;40.0;.                             ;.                             
1207;Bos;100;1995;87.0;.                             ;.                             
1208;Bos;100;1996;171.0;.                             ;.                             
1209;Bos;100;1997;66.0;.                             ;.                             
1210;Bos;100;1998;84.0;.                             ;.                             
1211;Bos;100;1999;85.0;.                             ;.                             
1212;Bos;100;2000;100.0;.                             ;.                             
1213;Bos;100;2001;94.0;.                             ;.                             
1214;Bos;100;2002;112.0;.                             ;.                             
1215;Bos;100;2003;134.0;.                             ;.                             
1216;Bos;100;2004;119.0;.                             ;.                             
1217;Bos;100;2005;93.0;Stabiel                       ;Onzeker                       
1218;Bos;61;1992;;                              ;                              
1219;Bos;61;1993;;                              ;                              
1220;Bos;61;1994;;                              ;                              
1221;Bos;61;1995;;                              ;                              
1222;Bos;61;1996;;                              ;                              
1223;Bos;61;1997;;                              ;                              
1224;Bos;61;1998;;                              ;                              
1225;Bos;61;1999;;                              ;                              
1226;Bos;61;2000;;                              ;                              
1227;Bos;61;2001;;                              ;                              
1228;Bos;61;2002;;                              ;                              
1229;Bos;61;2003;;                              ;                              
1230;Bos;61;2004;;                              ;                              
1231;Bos;61;2005;;                              ;                              
1232;Bos;51;1992;;                              ;                              
1233;Bos;51;1993;;                              ;                              
1234;Bos;51;1994;;                              ;                              
1235;Bos;51;1995;;                              ;                              
1236;Bos;51;1996;;                              ;                              
1237;Bos;51;1997;;                              ;                              
1238;Bos;51;1998;;                              ;                              
1239;Bos;51;1999;;                              ;                              
1240;Bos;51;2000;;                              ;                              
1241;Bos;51;2001;;                              ;                              
1242;Bos;51;2002;;                              ;                              
1243;Bos;51;2003;;                              ;                              
1244;Bos;51;2004;;                              ;                              
1245;Bos;51;2005;;                              ;                              
1246;Bos;76;1992;;                              ;                              
1247;Bos;76;1993;;                              ;                              
1248;Bos;76;1994;;                              ;                              
1249;Bos;76;1995;;                              ;                              
1250;Bos;76;1996;;                              ;                              
1251;Bos;76;1997;;                              ;                              
1252;Bos;76;1998;;                              ;                              
1253;Bos;76;1999;;                              ;                              
1254;Bos;76;2000;;                              ;                              
1255;Bos;76;2001;;                              ;                              
1256;Bos;76;2002;;                              ;                              
1257;Bos;76;2003;;                              ;                              
1258;Bos;76;2004;;                              ;                              
1259;Bos;76;2005;;                              ;                              
1260;Bos;77;1992;;                              ;                              
1261;Bos;77;1993;;                              ;                              
1262;Bos;77;1994;;                              ;                              
1263;Bos;77;1995;;                              ;                              
1264;Bos;77;1996;;                              ;                              
1265;Bos;77;1997;;                              ;                              
1266;Bos;77;1998;;                              ;                              
1267;Bos;77;1999;;                              ;                              
1268;Bos;77;2000;;                              ;                              
1269;Bos;77;2001;;                              ;                              
1270;Bos;77;2002;;                              ;                              
1271;Bos;77;2003;;                              ;                              
1272;Bos;77;2004;;                              ;                              
1273;Bos;77;2005;;                              ;                              
1274;Bos;4;1992;;                              ;                              
1275;Bos;4;1993;;                              ;                              
1276;Bos;4;1994;;                              ;                              
1277;Bos;4;1995;;                              ;                              
1278;Bos;4;1996;;                              ;                              
1279;Bos;4;1997;;                              ;                              
1280;Bos;4;1998;;                              ;                              
1281;Bos;4;1999;;                              ;                              
1282;Bos;4;2000;;                              ;                              
1283;Bos;4;2001;;                              ;                              
1284;Bos;4;2002;;                              ;                              
1285;Bos;4;2003;;                              ;                              
1286;Bos;4;2004;;                              ;                              
1287;Bos;4;2005;;                              ;                              
1288;Duin;12;1992;256.0;.                             ;.                             
1289;Duin;12;1993;182.0;.                             ;.                             
1290;Duin;12;1994;167.0;.                             ;.                             
1291;Duin;12;1995;82.0;.                             ;.                             
1292;Duin;12;1996;95.0;.                             ;.                             
1293;Duin;12;1997;103.0;.                             ;.                             
1294;Duin;12;1998;115.0;.                             ;.                             
1295;Duin;12;1999;74.0;.                             ;.                             
1296;Duin;12;2000;100.0;.                             ;.                             
1297;Duin;12;2001;79.0;.                             ;.                             
1298;Duin;12;2002;87.0;.                             ;.                             
1299;Duin;12;2003;49.0;.                             ;.                             
1300;Duin;12;2004;56.0;.                             ;.                             
1301;Duin;12;2005;85.0;Matige afname                 ;Matige afname                 
1302;Duin;92;1992;96.0;.                             ;.                             
