ID;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;TotaalMannenEnVrouwen_4;Mannen_5;Vrouwen_6;TotaalJongensEnMeisjes_7;Mannen_8;Vrouwen_9;TotaalMannenEnVrouwen_10;Mannen_11;Vrouwen_12;TotaalMannenEnVrouwen_13;Mannen_14;Vrouwen_15;TotaalMannenEnVrouwen_16;Mannen_17;Vrouwen_18;TotaalMannenEnVrouwen_19;Mannen_20;Vrouwen_21;TotaalMannenEnVrouwen_22;Mannen_23;Vrouwen_24;TotaalParticuliereHuishoudens_25;GemiddeldeHuishoudensgrootte_26
51;2;2016;16764982;8296325;8468231;16550880;8203429;8345945;4335222;2337248;1998640;2469918;1148313;1320618;7899963;3966983;3930653;447379;78592;368950;224548;112919;111418;166880;66641;99749;7427742;2.07
52;2;2017;16763311;8295949;8467862;16552519;8202716;8351412;4289653;2313578;1975936;2446165;1135155;1306772;7861601;3948940;3913202;438780;76985;361948;223784;112872;110821;160210;63878;96228;7429684;2.05
53;2;2018;16774596;8301140;8472343;16557828;8202610;8355012;4249777;2292258;1957045;2422908;1126655;1295172;7825766;3934204;3892284;431365;75513;355773;223169;112824;110283;155194;61477;92880;7443017;2.03
54;2;2019;16769845;8297666;8471876;16566880;8204404;8360384;4200228;2268115;1933430;2404488;1116881;1287469;7791911;3917393;3873001;423729;74083;349614;223108;112854;109904;150454;59573;90003;7460450;2.01
55;2;2020;16774184;8296151;8475986;16570212;8208573;8362240;4154397;2244232;1910604;2386047;1108073;1282851;7753166;3896456;3856643;416413;72703;344486;222779;113084;109457;146163;58103;87454;7463563;2.0
56;2;2021;16781238;8299900;8475377;16567716;8201739;8361695;4113081;2223141;1889766;2372932;1100511;1280292;7716079;3879088;3832715;410330;71267;339836;222436;113251;109287;142251;56724;85125;7476591;1.98
57;2;2022;16783120;8299125;8479113;16562195;8199899;8363678;4070469;2201120;1870241;2354674;1091561;1274382;7679399;3864023;3811871;403812;69655;334254;222353;113418;109088;138790;55322;82791;7490925;1.97
58;2;2023;16776942;8296022;8479254;16550641;8191842;8358017;4030526;2179476;1848984;2352220;1084170;1272051;7633536;3846119;3787456;396908;67952;329226;222362;113387;108962;135731;53953;80985;7493553;1.96
59;2;2024;16772088;8290509;8480053;16539750;8188433;8354793;3998725;2162190;1836487;2347211;1079453;1266430;7593051;3827980;3768792;390782;66330;324463;222293;113493;109094;132925;52602;79316;7510698;1.95
60;2;2025;16741003;8276664;8465774;16528725;8180605;8349602;3967042;2148754;1820446;2338326;1072917;1264027;7554007;3804595;3749146;384817;64798;320209;222066;113593;109021;130360;51539;77858;7526962;1.93
61;2;2026;16732454;8265435;8461758;16528377;8178318;8351003;3929474;2129390;1802294;2325963;1067034;1260363;7519994;3787272;3727927;379056;63299;316358;222244;113549;108793;127559;50628;76797;7548903;1.93
62;2;2027;16725593;8261926;8455493;16503917;8162952;8340765;3903275;2113209;1790334;2315758;1063476;1255401;7464019;3767282;3711472;373852;61889;312519;221985;113648;108511;125794;49817;76115;7563228;1.91
63;2;2028;16698342;8252263;8448667;16488449;8154096;8331811;3877904;2099509;1780648;2308416;1059513;1252391;7425845;3747008;3690971;368825;60491;308070;221921;113608;108079;124503;49017;75659;7569903;1.91
64;2;2029;16681387;8241162;8440605;16464255;8142301;8326290;3847474;2083707;1764910;2301348;1057288;1253855;7378831;3726346;3666200;363197;59137;304416;221499;113607;108203;123013;48286;75297;7579195;1.9
65;2;2030;16670932;8232780;8442004;16451696;8133089;8319881;3813095;2064823;1749727;2294506;1051260;1251108;7342902;3705621;3643484;358310;57840;300522;221996;113503;108332;122202;47752;74440;7577025;1.89
66;2;2031;16669422;8235041;8434456;16454405;8130342;8319433;3787681;2050832;1738027;2287218;1045116;1245965;7303913;3684641;3622745;353486;56693;296788;221682;113488;108275;121952;47290;73506;7576923;1.89
67;2;2032;16649697;8212250;8434849;16448964;8127117;8321975;3766971;2039211;1726843;2280850;1039200;1242660;7255899;3661789;3600609;348512;55630;292756;221265;113266;108299;121115;46871;72960;7579151;1.88
68;2;2033;16611748;8204876;8405376;16423353;8117110;8299284;3733469;2023066;1711551;2271939;1033410;1240129;7211324;3637170;3573955;343283;54580;288566;220896;112903;108539;120030;46446;72981;7550744;1.87
69;2;2034;16598333;8190520;8398596;16387976;8101379;8284691;3701912;2006347;1696560;2256222;1026934;1232570;7164543;3615355;3548551;338000;53569;284438;221472;112870;108582;120195;45823;73028;7520782;1.87
70;2;2035;16543406;8169708;8385130;16366322;8082037;8284183;3688117;1999027;1689090;2238702;1020091;1225500;7120864;3589474;3525371;333279;52801;280481;221087;112860;108185;120512;45263;73106;7521116;1.86
71;2;2036;16513792;8151257;8378613;16336393;8068012;8272008;3669050;1987700;1680894;2224579;1013394;1221905;7079886;3567290;3503833;330224;52098;278065;220345;112707;107683;119404;44617;72687;7509495;1.85
72;2;2037;16508678;8147616;8365419;16305262;8044954;8263385;3643767;1972702;1673930;2210672;1006943;1221567;7036994;3541133;3472348;327177;51319;275565;219727;112420;107477;118324;44068;71635;7491894;1.84
73;2;2038;16487072;8127393;8361101;16266045;8022990;8237418;3628577;1959380;1660615;2197004;999201;1219881;6982816;3512165;3442601;323508;50521;272029;219166;112182;107431;116528;43559;70597;7469180;1.84
74;2;2039;16453587;8101772;8346591;16206536;7991558;8210624;3602170;1949698;1649874;2187362;992092;1215462;6903698;3485863;3411503;319317;49832;268566;218166;111866;107074;114927;43211;69776;7447739;1.83
75;2;2040;16407883;8083006;8330324;16147001;7964264;8187236;3590592;1943124;1643614;2178972;984166;1213673;6841923;3459231;3384906;315667;49236;266408;217568;111362;106605;113346;42769;69172;7429927;1.83
76;2;2041;16373204;8060586;8303883;16102147;7935664;8168140;3573161;1934125;1634255;2171813;975542;1211863;6803286;3431171;3359547;313255;48721;264514;216251;110724;106138;112926;42178;69201;7423183;1.82
77;2;2042;16320118;8033664;8282395;16056191;7907372;8142471;3541323;1919695;1624720;2165721;967257;1208841;6763334;3411591;3333475;310727;48226;262172;215368;110576;105808;112700;41696;68837;7418501;1.82
78;2;2043;16275730;8010387;8258522;16013515;7882787;8129839;3514324;1904841;1610922;2145780;958396;1199826;6716990;3396222;3303791;306576;47746;258783;215413;110039;105533;112280;41230;68266;7399985;1.81
79;2;2044;16206522;7961470;8223714;15954163;7855308;8104933;3486690;1887557;1598435;2132744;951023;1188133;6659889;3375270;3284840;302175;47155;255173;215025;109760;105416;111791;40773;66974;7378697;1.81
80;2;2045;16130276;7933477;8198742;15895046;7822029;8072488;3446682;1869581;1580371;2122623;941469;1186263;6613897;3357574;3260448;298325;46695;252024;214721;109432;105325;110689;40301;67124;7356650;1.8
81;2;2046;16088400;7910883;8175095;15817058;7794786;8043016;3416220;1853492;1562485;2113880;930926;1185544;6586042;3338236;3235859;294581;46193;248991;214264;109074;104957;109657;39714;66493;7310815;1.79
82;2;2047;16038890;7886893;8157200;15759074;7753764;8005045;3378082;1834975;1538367;2103383;923330;1183852;6563107;3320293;3215358;291020;45617;246121;213748;108699;104714;108158;39022;65916;7293148;1.79
83;2;2048;15985693;7859720;8134241;15727251;7726898;7983471;3337657;1814388;1525137;2090788;914794;1179503;6536797;3296720;3193545;287023;44997;243236;212990;108180;104467;107934;38362;65742;7288814;1.78
84;2;2049;15927595;7821697;8105883;15683297;7704692;7974274;3304476;1794003;1510473;2074209;906327;1171468;6493339;3271502;3185439;282999;44283;240753;212169;107766;104220;107027;37674;65608;7289033;1.78
85;2;2050;15886659;7794449;8087180;15641323;7683059;7956571;3285309;1782980;1496323;2056516;898449;1165996;6449671;3251594;3174494;279450;43603;238123;211403;107421;103830;106531;36951;65648;7271818;1.78
86;2;2051;15823218;7754921;8066972;15594813;7661472;7923818;3253971;1767611;1484067;2033943;888592;1158858;6416490;3236950;3164504;276173;42878;235314;210889;106858;103418;106488;36225;65882;7250220;1.77
87;2;2052;15747151;7720154;8027476;15518324;7624091;7886456;3214940;1750081;1466114;2010365;877359;1148633;6380149;3221718;3158551;272544;42135;231124;209743;106348;102954;105824;35331;65511;7214807;1.76
88;2;2053;15694676;7699624;7993110;15479379;7590649;7857009;3182267;1732221;1455131;1984005;868365;1136002;6344091;3206302;3137583;268970;41401;227730;208442;105979;102385;103653;34625;64615;7204741;1.76
89;2;2054;15657190;7672357;7976177;15399050;7560228;7823468;3159992;1712364;1439508;1965610;859683;1125058;6311744;3186575;3121779;265467;40667;224840;207565;105721;101935;101748;33562;65184;7177173;1.75
90;2;2055;15610806;7657432;7953004;15317757;7525618;7785780;3137505;1705742;1429383;1948562;851698;1112130;6288534;3178030;3102735;262042;39929;222364;206842;105234;101474;100265;32745;64781;7137595;1.75
91;2;2056;15578871;7634281;7927780;15237397;7485458;7751968;3129019;1692922;1423952;1931641;842746;1108568;6259878;3163979;3086303;258391;39223;219668;206536;104823;100974;99184;31770;64160;7125290;1.74
92;2;2057;15496628;7589069;7901348;15191657;7469238;7735355;3087981;1683125;1405024;1914588;833090;1108627;6230240;3143624;3071897;254238;38502;216986;206286;104302;100743;98282;30654;63776;7129149;1.74
93;2;2058;15447201;7566357;7874005;15145559;7448322;7700054;3040483;1661323;1379144;1895583;821249;1098488;6228598;3127539;3063605;251023;37751;214537;205268;103719;100551;93364;29620;63355;7126975;1.74
94;2;2059;15394542;7548667;7842345;15144992;7427944;7713339;2996189;1633090;1369406;1879097;809090;1085717;6207255;3109269;3055065;248610;36986;211316;204136;103293;100294;88886;28441;63132;7121964;1.74
95;2;2060;15355996;7528693;7820469;15096180;7402452;7690569;2985938;1617940;1362078;1862160;794315;1067926;6179630;3101862;3051643;244804;36242;208499;203280;102891;100036;87652;27002;60474;7132333;1.73
96;3;2013;16807608;8321635;8486017;16598608;8234765;8363736;4687110;2514348;2172764;3048868;1457647;1590477;8640904;4323077;4317254;569405;102806;466660;264736;130577;134173;238036;102591;135394;7738428;2.23
97;3;2014;16889612;8362752;8527433;16682548;8276558;8406449;4717062;2529701;2186561;3196667;1535278;1659756;8763480;4383044;4380413;596115;108596;487529;270621;133336;137050;245098;107320;138301;7868540;2.24
98;3;2015;16979914;8407272;8572951;16777069;8323389;8453671;4729367;2537252;2191684;3312105;1594744;1717342;8878536;4439330;4440377;614770;112570;502356;277517;136714;140699;251789;111274;140463;7982858;2.24
99;3;2016;17073228;8455236;8618408;16872208;8370834;8499982;4732507;2538993;2193512;3412754;1645290;1767463;8997679;4495861;4500730;628531;115335;513275;285344;140360;145023;257176;114838;142525;8091152;2.24
100;3;2017;17176088;8506531;8668773;16976268;8421439;8553896;4733730;2539552;2192300;3514662;1696909;1815421;9100586;4547667;4557379;639300;117718;521874;292040;143709;148307;262760;118407;144927;8193432;2.25
101;3;2018;17293996;8568722;8726304;17084108;8479008;8607449;4739504;2542862;2196452;3608233;1744450;1862407;9193156;4591217;4604690;649630;119697;530443;299152;147199;151794;268954;122144;147062;8287703;2.25
102;3;2019;17398788;8620713;8780271;17185582;8528374;8657132;4749164;2547947;2201661;3697953;1789888;1908311;9277548;4628216;4651469;659385;121222;537773;306158;150448;155377;275368;125910;150190;8384193;2.25
103;3;2020;17510886;8674606;8836208;17288860;8580871;8710580;4770962;2558269;2210133;3785937;1838801;1952118;9355707;4670105;4691463;667583;122640;545001;312207;153512;158773;282251;129742;152505;8478598;2.25
104;3;2021;17622386;8732115;8889219;17397972;8632733;8764166;4788612;2567775;2219104;3878789;1885293;1999203;9440434;4705388;4734564;675008;123761;551006;318473;156630;161887;289377;133521;155558;8566219;2.25
105;3;2022;17724544;8785074;8939369;17501774;8687068;8813402;4799834;2577245;2224786;3972439;1931311;2046295;9516684;4745066;4779075;680582;124450;556013;324427;159852;164840;295885;137585;158344;8646747;2.26
106;3;2023;17838964;8840031;8998608;17607686;8741239;8871517;4816484;2585394;2232050;4064305;1973833;2089062;9601109;4782766;4820370;686583;124938;561508;329892;162913;167422;303226;141516;161412;8730186;2.26
107;3;2024;17947748;8897672;9053182;17714244;8794379;8921201;4843736;2598782;2245273;4148274;2014332;2129946;9690341;4825018;4859680;692501;125342;567134;335299;165474;169805;309393;145797;165327;8800314;2.26
108;3;2025;18049476;8945265;9103485;17811026;8839255;8974201;4868693;2611744;2256355;4225872;2053234;2171726;9755045;4857524;4895870;698020;125543;572727;339544;167605;172313;317662;150160;168576;8867824;2.27
109;3;2026;18151582;8998694;9154348;17899112;8888103;9016890;4897068;2629834;2269196;4302865;2092658;2218562;9816807;4888344;4924988;702283;125634;577238;344741;170169;174695;326816;154465;172804;8945807;2.27
110;3;2027;18245212;9046251;9202939;18000916;8932820;9060902;4923290;2644716;2282282;4374603;2130099;2252546;9870295;4916360;4950818;706833;125733;581532;350561;172936;177740;335719;158626;177996;9013463;2.27
111;3;2028;18353856;9101284;9256195;18104452;8984344;9112267;4941415;2654479;2294790;4454023;2171284;2292166;9912754;4943378;4972989;710778;125625;586445;355965;175836;180592;344314;163147;181585;9072981;2.28
112;3;2029;18463034;9151891;9311755;18195792;9032549;9159617;4969861;2664142;2308189;4521187;2211314;2329853;9963072;4966373;5000296;714899;125478;589762;361733;177877;183373;351898;167945;186484;9138249;2.28
113;3;2030;18546318;9192902;9360950;18279514;9073074;9204641;5000260;2678545;2320218;4597465;2250373;2366794;10010539;4986477;5024483;718234;125330;593421;367509;180887;186376;363228;172502;191870;9204557;2.29
114;3;2031;18655562;9243806;9411396;18371184;9116403;9254431;5047117;2698593;2343635;4674286;2285469;2400602;10047623;5005163;5044648;722257;125416;596357;372066;183146;188943;372599;177998;197645;9269597;2.29
115;3;2032;18730028;9281878;9450690;18437540;9146068;9291596;5091345;2722894;2367033;4737719;2311808;2422321;10085131;5028105;5058978;725936;125321;601002;376308;185007;191560;383712;183252;203479;9340497;2.3
116;3;2033;18832600;9335201;9503480;18533112;9192219;9337547;5134744;2743459;2387830;4809123;2351261;2457687;10119003;5049028;5067168;728907;125317;603813;382150;187444;194897;392207;188276;210665;9385960;2.3
117;3;2034;18950576;9387563;9557542;18628802;9238813;9388516;5160272;2761251;2405572;4877303;2384548;2484707;10146560;5065719;5083432;733179;125548;607830;388525;190262;198254;402257;193602;216946;9433640;2.3
118;3;2035;19035126;9430931;9606820;18735878;9295533;9440620;5211037;2783766;2426567;4923259;2413185;2511229;10170258;5071364;5093229;737573;126087;612819;395568;193289;201950;414063;197971;223242;9488076;2.31
119;3;2036;19107002;9464035;9642707;18831244;9337949;9496126;5239410;2798813;2441569;4982300;2432545;2539155;10188799;5090944;5101738;743972;126613;616964;401290;195625;205691;427916;202597;230693;9528966;2.32
120;3;2037;19170934;9496013;9681625;18927628;9383592;9539233;5275883;2816856;2459019;5042758;2461158;2567434;10214253;5107571;5120902;748939;127077;620463;407062;197685;209671;441172;207595;238246;9568913;2.33
121;3;2038;19256990;9530436;9726711;19002816;9419375;9583242;5311188;2837182;2474032;5102996;2476128;2593915;10249830;5126599;5130212;752789;127673;625006;412104;200008;213382;452392;212192;244618;9612482;2.33
122;3;2039;19349752;9578144;9760785;19056582;9441051;9612278;5344607;2860701;2487608;5157418;2500099;2617082;10284765;5134132;5144352;756620;128192;627595;419679;202451;216973;465654;217609;250726;9655095;2.33
123;3;2040;19432992;9618586;9812300;19112946;9471373;9634929;5396718;2879924;2507757;5192030;2516679;2643999;10320564;5148367;5156691;761911;128844;632522;426510;205016;220705;482307;222165;258034;9705088;2.33
124;3;2041;19478666;9638502;9843532;19165564;9489347;9659082;5424817;2895723;2533796;5233801;2535159;2666915;10351177;5167438;5171809;764903;129753;636779;432964;207809;225312;489478;227676;263607;9742009;2.34
125;3;2042;19527512;9668362;9868056;19207386;9515533;9691767;5450581;2914508;2546492;5264120;2557631;2690772;10384957;5181952;5185122;769924;130617;640057;438755;210702;229537;499348;232037;271480;9774517;2.34
126;3;2043;19599128;9697675;9905698;19291704;9549045;9742924;5475246;2929421;2559461;5299105;2579844;2715190;10415085;5197869;5202792;778022;131594;646442;444491;213288;232493;511130;236908;280482;9801799;2.33
127;3;2044;19645984;9725962;9937870;19335740;9560440;9762900;5507143;2940141;2570067;5337685;2598523;2728400;10456984;5218953;5218986;782566;132617;650014;451022;215524;235762;524637;242053;289157;9841435;2.34
128;3;2045;19678102;9725393;9955171;19358392;9573213;9783118;5519343;2954217;2569212;5369603;2619461;2747697;10485992;5228606;5228554;789502;133605;655802;456070;217815;238859;538251;246917;295291;9876645;2.34
129;3;2046;19729888;9742875;9982200;19387544;9589966;9793626;5540391;2965879;2574749;5404429;2634843;2766320;10515151;5241006;5239574;794475;134685;660382;461180;219833;241603;554487;251309;302278;9902113;2.35
130;3;2047;19763044;9761654;10013165;19420306;9599920;9807868;5562314;2967438;2588782;5424606;2649475;2787218;10536730;5241946;5251308;798241;135390;663992;467411;221471;245264;569422;257329;310635;9944008;2.36
