ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Bevolking_1
2826;Totaal mannen en vrouwen;Totaal;Totaal;Barendrecht;2021;48643.0
2827;Totaal mannen en vrouwen;Totaal;Totaal;Barendrecht;2022;48714.0
2828;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;1995;45270.0
2829;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;1996;45874.0
2830;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;1997;46334.0
2831;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;1998;46868.0
2832;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;1999;47271.0
2833;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2000;47744.0
2834;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2001;48298.0
2835;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2002;48958.0
2836;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2003;49423.0
2837;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2004;50019.0
2838;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2005;50026.0
2839;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2006;50448.0
2840;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2007;50953.0
2841;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2008;51486.0
2842;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2009;52066.0
2843;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2010;52490.0
2844;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2011;53026.0
2845;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2012;53521.0
2846;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2013;53751.0
2847;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2014;54152.0
2848;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2015;54703.0
2849;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2016;55441.0
2850;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2017;56376.0
2851;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2018;57339.0
2852;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2019;57971.0
2853;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2020;59082.0
2854;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2021;59992.0
2855;Totaal mannen en vrouwen;Totaal;Totaal;Barneveld;2022;60584.0
2856;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;1995;5208.0
2857;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;1996;5236.0
2858;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;1997;5272.0
2859;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;1998;5241.0
2860;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;1999;5160.0
2861;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2000;5193.0
2862;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2001;5224.0
2863;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2002;5238.0
2864;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2003;5280.0
2865;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2004;5328.0
2866;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2005;
2867;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2006;
2868;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2007;
2869;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2008;
2870;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2009;
2871;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2010;
2872;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2011;
2873;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2012;
2874;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2013;
2875;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2014;
2876;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2015;
2877;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2016;
2878;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2017;
2879;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2018;
2880;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2019;
2881;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2020;
2882;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2021;
2883;Totaal mannen en vrouwen;Totaal;Totaal;Bathmen;2022;
2884;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;1995;10550.0
2885;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;1996;10550.0
2886;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;1997;10485.0
2887;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;1998;10649.0
2888;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;1999;10660.0
2889;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2000;10859.0
2890;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2001;10877.0
2891;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2002;10916.0
2892;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2003;10883.0
2893;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2004;10816.0
2894;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2005;10733.0
2895;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2006;10675.0
2896;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2007;10601.0
2897;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2008;10550.0
2898;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2009;10462.0
2899;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2010;10447.0
2900;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2011;10495.0
2901;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2012;10508.0
2902;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2013;10553.0
2903;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2014;10494.0
2904;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2015;10441.0
2905;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2016;10433.0
2906;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2017;10479.0
2907;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2018;10475.0
2908;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2019;
2909;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2020;
2910;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2021;
2911;Totaal mannen en vrouwen;Totaal;Totaal;Bedum;2022;
2912;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);1995;17178.0
2913;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);1996;17229.0
2914;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);1997;17295.0
2915;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);1998;17283.0
2916;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);1999;17145.0
2917;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2000;17150.0
2918;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2001;17174.0
2919;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2002;17120.0
2920;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2003;17065.0
2921;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2004;17105.0
2922;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2005;17020.0
2923;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2006;16926.0
2924;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2007;16717.0
2925;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2008;16696.0
2926;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2009;16607.0
2927;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2010;16579.0
2928;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2011;16548.0
2929;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2012;16457.0
2930;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2013;16367.0
2931;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2014;16271.0
2932;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2015;16214.0
2933;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2016;16068.0
2934;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2017;15951.0
2935;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2018;15895.0
2936;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2019;15929.0
2937;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2020;15865.0
2938;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2021;15875.0
2939;Totaal mannen en vrouwen;Totaal;Totaal;Beek (L.);2022;15817.0
2940;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;1995;9582.0
2941;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;1996;9655.0
2942;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;1997;
2943;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;1998;
2944;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;1999;
2945;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2000;
2946;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2001;
2947;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2002;
2948;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2003;
2949;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2004;
2950;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2005;
2951;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2006;
2952;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2007;
2953;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2008;
2954;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2009;
2955;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2010;
2956;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2011;
2957;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2012;
2958;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2013;
2959;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2014;
2960;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2015;
2961;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2016;
2962;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2017;
2963;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2018;
2964;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2019;
2965;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2020;
2966;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2021;
2967;Totaal mannen en vrouwen;Totaal;Totaal;Beek en Donk;2022;
2968;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;1995;
2969;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;1996;
2970;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;1997;
2971;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;1998;
2972;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;1999;
2973;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2000;
2974;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2001;
2975;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2002;
2976;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2003;
2977;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2004;
2978;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2005;
2979;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2006;
2980;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2007;
2981;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2008;
2982;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2009;
2983;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2010;
2984;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2011;
2985;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2012;
2986;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2013;
2987;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2014;
2988;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2015;
2989;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2016;
2990;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2017;
2991;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2018;
2992;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2019;35727.0
2993;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2020;35938.0
2994;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2021;36065.0
2995;Totaal mannen en vrouwen;Totaal;Totaal;Beekdaelen;2022;35922.0
2996;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;1995;8055.0
2997;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;1996;8167.0
2998;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;1997;8278.0
2999;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;1998;8303.0
3000;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;1999;8364.0
3001;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2000;8412.0
3002;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2001;8451.0
3003;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2002;8583.0
3004;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2003;8536.0
3005;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2004;8541.0
3006;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2005;8524.0
3007;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2006;8515.0
3008;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2007;8476.0
3009;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2008;8474.0
3010;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2009;8564.0
3011;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2010;8584.0
3012;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2011;8573.0
3013;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2012;8719.0
3014;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2013;8785.0
3015;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2014;8910.0
3016;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2015;8903.0
3017;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2016;8958.0
3018;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2017;9205.0
3019;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2018;9550.0
3020;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2019;9748.0
3021;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2020;10022.0
3022;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2021;10110.0
3023;Totaal mannen en vrouwen;Totaal;Totaal;Beemster;2022;
3024;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;1995;13110.0
3025;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;1996;13134.0
3026;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;1997;13259.0
3027;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;1998;13175.0
3028;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;1999;13163.0
3029;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2000;13158.0
3030;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2001;13189.0
3031;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2002;13403.0
3032;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2003;13466.0
3033;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2004;13341.0
3034;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2005;13401.0
3035;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2006;13521.0
3036;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2007;13646.0
3037;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2008;13643.0
3038;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2009;13795.0
3039;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2010;13902.0
3040;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2011;13844.0
3041;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2012;13742.0
3042;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2013;13688.0
3043;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2014;13617.0
3044;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2015;13511.0
3045;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2016;13388.0
3046;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2017;13405.0
3047;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2018;13444.0
3048;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2019;13519.0
3049;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2020;13482.0
3050;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2021;13450.0
3051;Totaal mannen en vrouwen;Totaal;Totaal;Beesel;2022;13408.0
3052;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;1995;14808.0
3053;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;1996;14952.0
3054;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;1997;15194.0
3055;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;1998;
3056;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;1999;
3057;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2000;
3058;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2001;
3059;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2002;
3060;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2003;
3061;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2004;
3062;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2005;
3063;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2006;
3064;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2007;
3065;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2008;
3066;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2009;
3067;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2010;
3068;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2011;
3069;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2012;
3070;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2013;
3071;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2014;
3072;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2015;
3073;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2016;
3074;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2017;
3075;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2018;
3076;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2019;
3077;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2020;
3078;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2021;
3079;Totaal mannen en vrouwen;Totaal;Totaal;Beilen;2022;
3080;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;1995;5383.0
3081;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;1996;5356.0
3082;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;1997;5375.0
3083;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;1998;5406.0
3084;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;1999;5417.0
3085;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2000;5408.0
3086;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2001;
3087;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2002;
3088;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2003;
3089;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2004;
3090;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2005;
3091;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2006;
3092;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2007;
3093;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2008;
3094;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2009;
3095;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2010;
3096;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2011;
3097;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2012;
3098;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2013;
3099;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2014;
3100;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2015;
3101;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2016;
3102;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2017;
3103;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2018;
3104;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2019;
3105;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2020;
3106;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2021;
3107;Totaal mannen en vrouwen;Totaal;Totaal;Belfeld;2022;
3108;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;1995;9476.0
3109;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;1996;9475.0
3110;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;1997;9491.0
3111;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;1998;9500.0
3112;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;1999;9500.0
3113;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2000;9549.0
3114;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2001;9748.0
3115;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2002;9722.0
3116;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2003;9671.0
3117;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2004;9704.0
3118;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2005;9694.0
3119;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2006;9740.0
3120;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2007;9514.0
3121;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2008;9497.0
3122;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2009;9270.0
3123;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2010;9261.0
3124;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2011;9402.0
3125;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2012;9283.0
3126;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2013;8985.0
3127;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2014;8920.0
3128;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2015;9154.0
3129;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2016;8971.0
3130;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2017;8919.0
3131;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2018;
3132;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2019;
3133;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2020;
3134;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2021;
3135;Totaal mannen en vrouwen;Totaal;Totaal;Bellingwedde;2022;
3136;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;1995;16391.0
3137;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;1996;16551.0
3138;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;1997;16577.0
3139;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;1998;16741.0
3140;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;1999;17279.0
3141;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2000;17715.0
3142;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2001;41172.0
3143;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2002;41810.0
3144;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2003;
3145;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2004;
3146;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2005;
3147;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2006;
3148;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2007;
3149;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2008;
3150;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2009;
3151;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2010;
3152;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2011;
3153;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2012;
3154;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2013;
3155;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2014;
3156;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2015;
3157;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2016;
3158;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2017;
3159;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2018;
3160;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2019;
3161;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2020;
3162;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2021;
3163;Totaal mannen en vrouwen;Totaal;Totaal;Bemmel;2022;
3164;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;1995;5138.0
3165;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;1996;5098.0
3166;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;1997;5084.0
3167;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;1998;5131.0
3168;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;1999;5083.0
3169;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;2000;5108.0
3170;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;2001;5226.0
3171;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;2002;5329.0
3172;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;2003;5307.0
3173;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;2004;5225.0
3174;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;2005;5145.0
3175;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;2006;5131.0
3176;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;2007;5156.0
3177;Totaal mannen en vrouwen;Totaal;Totaal;Bennebroek;2008;5094.0
