ID;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;TotaalMannenEnVrouwen_4;Mannen_5;Vrouwen_6;TotaalMannenEnVrouwen_7;Mannen_8;Vrouwen_9;TotaalMannenEnVrouwen_10;Mannen_11;Vrouwen_12;TotaalMannenEnVrouwen_13;Mannen_14;Vrouwen_15;TotaalMannenEnVrouwen_16;Mannen_17;Vrouwen_18;TotaalMannenEnVrouwen_19;Mannen_20;Vrouwen_21;TotaalHuishoudens_22;GemiddeldeHuishoudensgrootte_23
149;4;2032;16607705;8182013;8424964;2717140;1257014;1453504;7715267;3875002;3837077;3952113;2132066;1821818;412914;45865;366926;281906;149801;131798;181929;80131;102384;7690914;1.97
150;4;2033;16578750;8170780;8417846;2720304;1259589;1459678;7675965;3853449;3815004;3942006;2126532;1817914;410993;44931;366579;282919;150523;132478;185211;81923;104281;7683154;1.97
151;4;2034;16560795;8160512;8398454;2718238;1258534;1462054;7627799;3830004;3794098;3930235;2116752;1811592;409328;44114;365792;284234;150950;133163;188582;83453;106167;7671376;1.96
152;4;2035;16523090;8140168;8386471;2723923;1260927;1462444;7583433;3806586;3767824;3921154;2114108;1806092;408042;43414;365149;285141;151234;133641;191967;85221;108474;7661709;1.96
153;4;2036;16490955;8124041;8373287;2728926;1262420;1461520;7537652;3783666;3743782;3901876;2105083;1800298;406447;42651;364297;285890;151704;134239;197409;86340;110853;7652333;1.96
154;4;2037;16466815;8097237;8357861;2730254;1261821;1462254;7491743;3763336;3721584;3889301;2096699;1793751;405164;42029;363470;286809;151964;134941;200850;87840;112817;7644989;1.95
155;4;2038;16427790;8085126;8341256;2732020;1260948;1464582;7443320;3740387;3698197;3877002;2087683;1787915;404086;41436;362633;287871;152280;135613;205009;89385;114985;7638023;1.95
156;4;2039;16390935;8061788;8323516;2732548;1258149;1464325;7395191;3717179;3673996;3856011;2077879;1780681;402848;40889;361654;288737;152337;136096;207940;90507;117165;7631108;1.95
157;4;2040;16341830;8040460;8302334;2729932;1255433;1462979;7359622;3692610;3647721;3849037;2071559;1773211;401610;40472;360634;289466;152244;136550;211246;91377;119020;7611524;1.94
158;4;2041;16304140;8010600;8285400;2728459;1255026;1461769;7311605;3668650;3620920;3825286;2066277;1763918;399916;40151;359665;290311;152558;136968;214577;92460;120424;7592825;1.94
159;4;2042;16235295;7981804;8262066;2727433;1253784;1463154;7259280;3647332;3600860;3814568;2053932;1757851;398189;39875;358483;291050;152900;137233;216438;93303;122324;7570486;1.94
160;4;2043;16172665;7947150;8228616;2726077;1251305;1466393;7199868;3625539;3579461;3793931;2048032;1745655;396609;39573;357211;291345;153115;137735;219491;94234;123180;7546475;1.93
161;4;2044;16126780;7913523;8202163;2722347;1246994;1467426;7148997;3601376;3551559;3767133;2034189;1737866;395125;39245;356123;291485;152913;138016;222160;95951;124220;7528991;1.93
162;4;2045;16059240;7886146;8178347;2716187;1244857;1465738;7111738;3578945;3527579;3748227;2022370;1726386;393791;38956;354715;291644;152879;138397;223109;96797;125176;7503705;1.93
163;4;2046;16005705;7857516;8147678;2706938;1241960;1463814;7067138;3558353;3503402;3725322;2011267;1717833;391760;38598;353250;291649;152830;138671;225089;97506;126411;7494458;1.92
164;4;2047;15958945;7832398;8129424;2701941;1237584;1462298;7021894;3534881;3481153;3709583;2003803;1708501;389828;38325;352521;291748;152711;138937;227370;98335;127912;7469859;1.92
165;4;2048;15893070;7792056;8098839;2696809;1233769;1461028;6978754;3513317;3458928;3693346;1993036;1697841;388195;37976;351223;291775;152378;139002;227868;98998;129384;7445775;1.91
166;4;2049;15832645;7767198;8066312;2688357;1229123;1453656;6939141;3495086;3442012;3671518;1982370;1685211;386990;37635;349909;291454;152005;139294;229343;99410;130587;7427702;1.91
167;4;2050;15780115;7741547;8031829;2680461;1223208;1449986;6900502;3477698;3422215;3643247;1968412;1674964;385002;37282;347903;291267;151649;139469;231532;99484;131775;7413610;1.91
168;5;2009;16493600;8155496;8338081;2711254;1263699;1447262;8468886;4238983;4229906;4623119;2482750;2140378;493838;83130;410684;275349;142036;133239;221596;89238;132462;7381861;2.25
169;5;2010;16564690;8189763;8374393;2787312;1304506;1482544;8546435;4275965;4270826;4630149;2485155;2144637;509314;85820;423478;279257;144140;135161;227927;93398;134770;7466036;2.25
170;5;2011;16630475;8222991;8407498;2854062;1339293;1514466;8609624;4306275;4304125;4629111;2484313;2144911;521890;87870;434140;283665;146401;137345;231358;96226;135179;7541708;2.25
171;5;2012;16698075;8255933;8442277;2917392;1372602;1545163;8667358;4334175;4332214;4627585;2482900;2144573;532705;89368;443611;288379;148979;139556;233273;98565;134419;7613664;2.25
172;5;2013;16766215;8291269;8476240;2981671;1405734;1574556;8721447;4362400;4361417;4625969;2482179;2143560;541673;90560;451530;293198;151604;141794;233647;100524;133233;7686995;2.24
173;5;2014;16836510;8326577;8510994;3043056;1439695;1602535;8775440;4387707;4385771;4622717;2480232;2143198;550499;91266;459406;297913;154286;143870;234076;102608;132099;7757218;2.24
174;5;2015;16905240;8360596;8545908;3107177;1472367;1631496;8820365;4410661;4410673;4621029;2479697;2142038;558591;91853;466584;302565;156916;145797;236028;105090;131310;7823148;2.24
175;5;2016;16979625;8399971;8581029;3165984;1502772;1659463;8867524;4431295;4432534;4621919;2479944;2143113;565547;91936;473292;307304;159507;147818;238678;107208;131611;7890254;2.23
176;5;2017;17054845;8437187;8619601;3223705;1534304;1688906;8904108;4452008;4453370;4620489;2478534;2142047;571257;91818;479382;311708;161940;149868;241938;109605;132144;7955202;2.23
177;5;2018;17129395;8471761;8657644;3279487;1565700;1715726;8940687;4471672;4476200;4615871;2475411;2139433;576269;91398;484898;316499;164682;152151;245278;112131;133290;8022452;2.23
178;5;2019;17199165;8508877;8692471;3343729;1595929;1745769;8977237;4489213;4496399;4615465;2476212;2138775;581283;90654;490141;321550;167317;154301;250053;115274;134776;8082028;2.22
179;5;2020;17277285;8546286;8731514;3394769;1625887;1774341;9020684;4508189;4515635;4618931;2480323;2139111;584878;89595;495352;326158;169866;156319;255127;118570;136605;8142826;2.22
180;5;2021;17358040;8580205;8767845;3449417;1654119;1802113;9057722;4526644;4533910;4620884;2481022;2140958;588152;88354;499444;330509;172136;158419;260656;121738;138952;8204777;2.22
181;5;2022;17415855;8615117;8800112;3502941;1681885;1826565;9097384;4543280;4550544;4630301;2486573;2142941;591062;86849;504283;334892;174492;160454;266380;125435;141829;8259526;2.21
182;5;2023;17473985;8642470;8830955;3555696;1709286;1853995;9122249;4554795;4570290;4641409;2493301;2149709;593114;85155;507939;339346;176660;162383;272749;129253;144137;8313273;2.21
183;5;2024;17532230;8667227;8862642;3611212;1736464;1880162;9150690;4567089;4586574;4648872;2496209;2154173;595350;83513;511596;343289;178900;164170;279555;132761;146969;8361767;2.21
184;5;2025;17598090;8699597;8899467;3661396;1762585;1903975;9169868;4579911;4599936;4656026;2499326;2156806;597024;81828;514953;347249;181137;165893;287367;136405;150700;8406527;2.21
185;5;2026;17670875;8732687;8934266;3714212;1785403;1926504;9187620;4591280;4608410;4662750;2502362;2160942;598517;80140;518548;351279;183421;167801;294256;140536;154378;8458831;2.21
186;5;2027;17734570;8768006;8968294;3761627;1809520;1950502;9203944;4595809;4614495;4677252;2506630;2168301;600272;78454;521805;355063;185505;169596;302824;144478;158530;8503624;2.21
187;5;2028;17799670;8796089;8999512;3810744;1837139;1976197;9219948;4599391;4619114;4691501;2514835;2175663;601390;76796;524253;359293;187340;171371;311548;148788;162698;8543986;2.21
188;5;2029;17859785;8825437;9032708;3857880;1860119;1997489;9228212;4606086;4623794;4705266;2520789;2184310;602560;75193;527411;362876;189018;173589;321311;153248;167310;8575386;2.21
189;5;2030;17921690;8854146;9066474;3899679;1881468;2018198;9224610;4603877;4623257;4723141;2529280;2194511;604142;73921;530324;366732;191027;175685;330691;158120;172179;8610992;2.21
190;5;2031;17974440;8878234;9091577;3943117;1901794;2037719;9224371;4602079;4625927;4746227;2540167;2205159;605338;72755;532417;370796;192919;177994;340661;162966;177659;8641550;2.21
191;5;2032;18020595;8897804;9122987;3984188;1920623;2059308;9216628;4599441;4625486;4772497;2555422;2217270;606806;71789;535114;374912;194795;180137;349903;168158;183049;8682901;2.21
192;5;2033;18068545;8920802;9147270;4020122;1940167;2081157;9211237;4597653;4623406;4794512;2565967;2228163;608419;70827;537629;378727;196634;182206;359907;173134;188103;8707046;2.21
193;5;2034;18109710;8940510;9179400;4063169;1960355;2098406;9210856;4597846;4620472;4808465;2575899;2236846;609979;70128;540172;382886;198414;184903;371198;177612;193151;8728242;2.21
194;5;2035;18158625;8959129;9202039;4092748;1975936;2116576;9201990;4595234;4617874;4823145;2579789;2244081;612690;69522;543538;386776;200104;187260;380717;182452;198898;8749491;2.21
195;5;2036;18207355;8981493;9224744;4127777;1989949;2132189;9191354;4589155;4611726;4834576;2587522;2249102;615184;68840;547077;390825;202078;189822;390620;187097;204901;8769680;2.21
196;5;2037;18242750;8995607;9246418;4160057;2005552;2148068;9180634;4580651;4606101;4854145;2595097;2259239;618596;68316;550176;394767;204215;192391;403204;191938;210502;8789960;2.21
197;5;2038;18273060;9007561;9263378;4195675;2021713;2166397;9171736;4572576;4600623;4872127;2606351;2268579;620926;68033;553147;398552;206178;194396;412933;197018;216142;8811604;2.22
198;5;2039;18296480;9018928;9280523;4226217;2037040;2179415;9158864;4561184;4593919;4887404;2614754;2274838;623600;67835;555972;402604;207599;196755;422905;201520;221265;8817960;2.22
199;5;2040;18316345;9032538;9293850;4245772;2052979;2192215;9135486;4554569;4585406;4905212;2622016;2281279;626340;67663;558983;407480;208919;199154;431689;205173;226399;8826461;2.22
200;5;2041;18359915;9033766;9318679;4265211;2062717;2202990;9123448;4546139;4577546;4912045;2626927;2288003;629014;67545;561393;411833;210394;201824;440836;208487;231708;8838950;2.22
201;5;2042;18395355;9058907;9335436;4286232;2070102;2213332;9109794;4540140;4570984;4928814;2635289;2294231;631676;67558;562939;415769;212215;204267;450096;211657;236279;8859836;2.22
202;5;2043;18421930;9063893;9352944;4308921;2079902;2221009;9091626;4534120;4562961;4937528;2640264;2301532;633310;67603;564469;419984;213546;206696;457154;215038;241673;8876660;2.22
203;5;2044;18448750;9085242;9367674;4330298;2083034;2234232;9067640;4523201;4554681;4946000;2645451;2304051;634844;67580;566260;424371;215145;209023;464609;219084;245692;8896734;2.22
204;5;2045;18473935;9098481;9376400;4344589;2088450;2247948;9066936;4518215;4545921;4958289;2652028;2307936;635668;67570;568262;428126;216413;211438;472740;222983;249463;8900343;2.22
205;5;2046;18489300;9099938;9381970;4353903;2099607;2255245;9058204;4512188;4543981;4971435;2660583;2311242;636766;67568;569998;431483;217729;213392;479072;225131;254008;8909006;2.22
206;5;2047;18513780;9103762;9395570;4374612;2108549;2263925;9045564;4508228;4535093;4981875;2668653;2317075;638446;67545;570958;434892;219336;216168;485223;227592;258490;8919024;2.22
207;5;2048;18536125;9120200;9401546;4385659;2110012;2271115;9035573;4507126;4534033;4996992;2673031;2324030;639976;67437;572292;438128;220825;218350;493780;230205;262006;8927734;2.23
208;5;2049;18549705;9128767;9416286;4383561;2113350;2278183;9017776;4504803;4526622;5016386;2686699;2331888;640575;67243;573795;440608;221691;220539;500767;234385;266169;8934581;2.23
209;5;2050;18581135;9130276;9425839;4401371;2122747;2285405;9012805;4502822;4522097;5024934;2688954;2332651;641301;66936;573325;443406;222514;222598;509688;236637;271280;8930932;2.23
