ID;Opleidingsniveau;Marges;WijkenEnBuurten;RegiocodeGemeenteWijkBuurt_1;Bevolking15Tot75Jaar_2
5182;Laag;Ondergrens 95%-interval;Wijk 41 Sint Nicolaasga;          ;710.0
5183;Laag;Ondergrens 95%-interval;Sint Nicolaasga;          ;710.0
5184;Laag;Ondergrens 95%-interval;Wijk 42 Sinjohannesga;          ;260.0
5185;Laag;Ondergrens 95%-interval;Sintjohannesga;          ;260.0
5186;Laag;Ondergrens 95%-interval;Wijk 43 Sloten;          ;100.0
5187;Laag;Ondergrens 95%-interval;Sloten;          ;100.0
5188;Laag;Ondergrens 95%-interval;Wijk 44 Snikzwaag;          ;10.0
5189;Laag;Ondergrens 95%-interval;Snikzwaag;          ;10.0
5190;Laag;Ondergrens 95%-interval;Wijk 45 Sondel;          ;50.0
5191;Laag;Ondergrens 95%-interval;Sondel;          ;50.0
5192;Laag;Ondergrens 95%-interval;Wijk 46 Terherne;          ;110.0
5193;Laag;Ondergrens 95%-interval;Terherne;          ;110.0
5194;Laag;Ondergrens 95%-interval;Wijk 47 Terkaple;          ;40.0
5195;Laag;Ondergrens 95%-interval;Terkaple;          ;40.0
5196;Laag;Ondergrens 95%-interval;Wijk 48 Teroele;          ;
5197;Laag;Ondergrens 95%-interval;Teroele;          ;
5198;Laag;Ondergrens 95%-interval;Wijk 49 Tjerkgaast;          ;60.0
5199;Laag;Ondergrens 95%-interval;Tjerkgaast;          ;60.0
5200;Laag;Ondergrens 95%-interval;Wijk 50 Vegelinsoord;          ;50.0
5201;Laag;Ondergrens 95%-interval;Vegelinsoord;          ;50.0
5202;Laag;Ondergrens 95%-interval;Wijk 51 Wijckel;          ;70.0
5203;Laag;Ondergrens 95%-interval;Wijckel;          ;70.0
5204;Laag;Ondergrens 95%-interval;Geertruidenberg;          ;4980.0
5205;Laag;Ondergrens 95%-interval;Wijk 00 Raamsdonksveer;          ;2880.0
5206;Laag;Ondergrens 95%-interval;Raamsdonksveer;          ;1460.0
5207;Laag;Ondergrens 95%-interval;Hooipolder en De Hoeven;          ;1280.0
5208;Laag;Ondergrens 95%-interval;Industrieterrein Dombosch;          ;10.0
5209;Laag;Ondergrens 95%-interval;Verspreide huizen Raamsdonksveer;          ;10.0
5210;Laag;Ondergrens 95%-interval;Wijk 01 Raamsdonk;          ;390.0
5211;Laag;Ondergrens 95%-interval;Raamsdonk;          ;360.0
5212;Laag;Ondergrens 95%-interval;Verspreide huizen Raamsdonk;          ;20.0
5213;Laag;Ondergrens 95%-interval;Wijk 02 Geertruidenberg;          ;1550.0
5214;Laag;Ondergrens 95%-interval;Geertruidenberg-Kom;          ;590.0
5215;Laag;Ondergrens 95%-interval;Geertruidenberg-West;          ;550.0
5216;Laag;Ondergrens 95%-interval;Geertruidenberg-Noord;          ;310.0
5217;Laag;Ondergrens 95%-interval;Industrieterrein Dongeoever Amerkant;          ;
5218;Laag;Ondergrens 95%-interval;Verspreide huizen Geertruidenberg;          ;
5219;Laag;Ondergrens 95%-interval;Geldrop-Mierlo;          ;8230.0
5220;Laag;Ondergrens 95%-interval;Wijk 00 Geldrop;          ;6440.0
5221;Laag;Ondergrens 95%-interval;Centrum;          ;470.0
5222;Laag;Ondergrens 95%-interval;Skandia;          ;380.0
5223;Laag;Ondergrens 95%-interval;Akert;          ;380.0
5224;Laag;Ondergrens 95%-interval;Zesgehuchten;          ;470.0
5225;Laag;Ondergrens 95%-interval;Braakhuizen-Noord;          ;1040.0
5226;Laag;Ondergrens 95%-interval;Braakhuizen-Zuid;          ;1060.0
5227;Laag;Ondergrens 95%-interval;Coevering;          ;1350.0
5228;Laag;Ondergrens 95%-interval;Genoenhuis;          ;670.0
5229;Laag;Ondergrens 95%-interval;Gijzenrooi;          ;40.0
5230;Laag;Ondergrens 95%-interval;Wijk 01 Mierlo;          ;1740.0
5231;Laag;Ondergrens 95%-interval;Mierlo;          ;1550.0
5232;Laag;Ondergrens 95%-interval;Verspreide huizen Mierlo;          ;130.0
5233;Laag;Ondergrens 95%-interval;Gemert-Bakel;          ;7000.0
5234;Laag;Ondergrens 95%-interval;Wijk 00 Gemert;          ;3880.0
5235;Laag;Ondergrens 95%-interval;Gemert-Centrum;          ;830.0
5236;Laag;Ondergrens 95%-interval;Gemert-Noord;          ;1020.0
5237;Laag;Ondergrens 95%-interval;Gemert-Oost;          ;1420.0
5238;Laag;Ondergrens 95%-interval;Industrieterrein Scheiweg;          ;20.0
5239;Laag;Ondergrens 95%-interval;Doonheide;          ;130.0
5240;Laag;Ondergrens 95%-interval;Verspreide huizen Kampen-Esdonk;          ;90.0
5241;Laag;Ondergrens 95%-interval;Verspreide huizen Broekkant;          ;50.0
5242;Laag;Ondergrens 95%-interval;Verspreide huizen Rooije Hoef;          ;40.0
5243;Laag;Ondergrens 95%-interval;Wijk 01 Handel;          ;270.0
5244;Laag;Ondergrens 95%-interval;Handel;          ;180.0
5245;Laag;Ondergrens 95%-interval;Verspreide huizen Verreheide;          ;20.0
5246;Laag;Ondergrens 95%-interval;Verspreide huizen Heereveld;          ;50.0
5247;Laag;Ondergrens 95%-interval;Wijk 02 De Mortel;          ;270.0
5248;Laag;Ondergrens 95%-interval;De Mortel;          ;140.0
5249;Laag;Ondergrens 95%-interval;Verspreide huizen Milschot-Tereyken;          ;30.0
5250;Laag;Ondergrens 95%-interval;Verspreide huizen Mortelse Peel;          ;70.0
5251;Laag;Ondergrens 95%-interval;Wijk 03 Elsendorp;          ;210.0
5252;Laag;Ondergrens 95%-interval;Elsendorp;          ;120.0
5253;Laag;Ondergrens 95%-interval;Verspreide huizen Elsendorp;          ;70.0
5254;Laag;Ondergrens 95%-interval;Wijk 04 Bakel;          ;1320.0
5255;Laag;Ondergrens 95%-interval;Bakel;          ;840.0
5256;Laag;Ondergrens 95%-interval;Verspreide huizen Grotelse Heide en Esp;          ;350.0
5257;Laag;Ondergrens 95%-interval;Verspr.h. ten zuidwesten van Bakel;          ;90.0
5258;Laag;Ondergrens 95%-interval;Wijk 05 Milheeze;          ;460.0
5259;Laag;Ondergrens 95%-interval;Milheeze;          ;290.0
5260;Laag;Ondergrens 95%-interval;Verspreide huizen Groote Peel;          ;50.0
5261;Laag;Ondergrens 95%-interval;Verspreide huizen Milheeze;          ;70.0
5262;Laag;Ondergrens 95%-interval;Wijk 06 De Rips;          ;210.0
5263;Laag;Ondergrens 95%-interval;De Rips;          ;140.0
5264;Laag;Ondergrens 95%-interval;Verspreide huizen Rips;          ;60.0
5265;Laag;Ondergrens 95%-interval;Gennep;          ;3570.0
5266;Laag;Ondergrens 95%-interval;Wijk 00 Milsbeek;          ;490.0
5267;Laag;Ondergrens 95%-interval;Milsbeek;          ;380.0
5268;Laag;Ondergrens 95%-interval;Sprokkelveld;          ;40.0
5269;Laag;Ondergrens 95%-interval;Bloemenstraat-Zwarteweg;          ;40.0
5270;Laag;Ondergrens 95%-interval;Wijk 01 Ottersum;          ;310.0
5271;Laag;Ondergrens 95%-interval;Ottersum;          ;230.0
5272;Laag;Ondergrens 95%-interval;Aaldonk-Violenberg;          ;40.0
5273;Laag;Ondergrens 95%-interval;Looierheide;          ;20.0
5274;Laag;Ondergrens 95%-interval;Wijk 02 Ven-Zelderheide;          ;110.0
5275;Laag;Ondergrens 95%-interval;Ven-Zelderheide;          ;70.0
5276;Laag;Ondergrens 95%-interval;Langehorst-Zelder;          ;30.0
5277;Laag;Ondergrens 95%-interval;Wijk 03 Gennep;          ;2080.0
5278;Laag;Ondergrens 95%-interval;Oude Stadskern;          ;110.0
5279;Laag;Ondergrens 95%-interval;Noord;          ;80.0
5280;Laag;Ondergrens 95%-interval;Midden;          ;910.0
5281;Laag;Ondergrens 95%-interval;Zuid;          ;760.0
5282;Laag;Ondergrens 95%-interval;Panoven-Maaskemp;          ;
5283;Laag;Ondergrens 95%-interval;Wijk 04 Heijen;          ;390.0
5284;Laag;Ondergrens 95%-interval;Heijen;          ;270.0
5285;Laag;Ondergrens 95%-interval;Heijensebos;          ;20.0
5286;Laag;Ondergrens 95%-interval;Diekendaal-Nieuwerf;          ;70.0
5287;Laag;Ondergrens 95%-interval;Gilze en Rijen;          ;5610.0
5288;Laag;Ondergrens 95%-interval;Wijk 00 Rijen;          ;3680.0
5289;Laag;Ondergrens 95%-interval;Rijen;          ;3580.0
5290;Laag;Ondergrens 95%-interval;Bedrijventerrein Haansberg;          ;50.0
5291;Laag;Ondergrens 95%-interval;Verspreide huizen Rijen;          ;30.0
5292;Laag;Ondergrens 95%-interval;Wijk 01 Gilze;          ;1430.0
5293;Laag;Ondergrens 95%-interval;Gilze;          ;1130.0
5294;Laag;Ondergrens 95%-interval;Bedrijventerrein Broekakkers;          ;10.0
5295;Laag;Ondergrens 95%-interval;Verspreide huizen Gilze;          ;210.0
5296;Laag;Ondergrens 95%-interval;Wijk 02 Molenschot;          ;310.0
5297;Laag;Ondergrens 95%-interval;Molenschot;          ;140.0
5298;Laag;Ondergrens 95%-interval;Verspreide huizen Molenschot;          ;130.0
5299;Laag;Ondergrens 95%-interval;Wijk 03 Hulten;          ;30.0
5300;Laag;Ondergrens 95%-interval;Hulten;          ;10.0
5301;Laag;Ondergrens 95%-interval;Verspreide huizen Hulten;          ;20.0
5302;Laag;Ondergrens 95%-interval;Goeree-Overflakkee;          ;11860.0
5303;Laag;Ondergrens 95%-interval;Goedereede;          ;370.0
5304;Laag;Ondergrens 95%-interval;Goedereede woonkern;          ;320.0
5305;Laag;Ondergrens 95%-interval;Goedereede havenhoofd;          ;20.0
5306;Laag;Ondergrens 95%-interval;Goedereede buitengebied;          ;10.0
5307;Laag;Ondergrens 95%-interval;Ouddorp;          ;1460.0
5308;Laag;Ondergrens 95%-interval;Ouddorp centrum;          ;300.0
5309;Laag;Ondergrens 95%-interval;Ouddorp noord;          ;440.0
5310;Laag;Ondergrens 95%-interval;Ouddorp zuid;          ;180.0
5311;Laag;Ondergrens 95%-interval;Ouddorp klepperstee klarebeek;          ;
5312;Laag;Ondergrens 95%-interval;Ouddorp oude nieuwlandseweg;          ;30.0
5313;Laag;Ondergrens 95%-interval;Ouddorp brouwersdam;          ;
5314;Laag;Ondergrens 95%-interval;Ouddorp westeinde;          ;
5315;Laag;Ondergrens 95%-interval;Ouddorp oudeland;          ;0.0
5316;Laag;Ondergrens 95%-interval;Ouddorp buitengebied;          ;260.0
5317;Laag;Ondergrens 95%-interval;Stellendam;          ;890.0
5318;Laag;Ondergrens 95%-interval;Stellendam centrum;          ;300.0
5319;Laag;Ondergrens 95%-interval;Stellendam west;          ;500.0
5320;Laag;Ondergrens 95%-interval;Stellendam zuiderdiep;          ;
5321;Laag;Ondergrens 95%-interval;Stellendam haven;          ;
5322;Laag;Ondergrens 95%-interval;Stellendam buitengebied;          ;
5323;Laag;Ondergrens 95%-interval;Middelharnis;          ;1510.0
5324;Laag;Ondergrens 95%-interval;Middelharnis westplaat;          ;180.0
5325;Laag;Ondergrens 95%-interval;Middelharnis centrum;          ;210.0
5326;Laag;Ondergrens 95%-interval;Middelharnis prinsenkwartier;          ;290.0
5327;Laag;Ondergrens 95%-interval;Middelharnis bomenbuurt;          ;450.0
5328;Laag;Ondergrens 95%-interval;Middelharnis oostplaat;          ;
5329;Laag;Ondergrens 95%-interval;Middelharnis Nieuw Zeeland;          ;40.0
5330;Laag;Ondergrens 95%-interval;Middelharnis buitengebied;          ;150.0
5331;Laag;Ondergrens 95%-interval;Ooltgensplaat;          ;540.0
5332;Laag;Ondergrens 95%-interval;Ooltgensplaat woonkern;          ;410.0
5333;Laag;Ondergrens 95%-interval;Ooltgensplaat haven;          ;30.0
5334;Laag;Ondergrens 95%-interval;Ooltgensplaat buitengebied;          ;50.0
5335;Laag;Ondergrens 95%-interval;Den Bommel;          ;430.0
5336;Laag;Ondergrens 95%-interval;Den Bommel woonkern;          ;340.0
5337;Laag;Ondergrens 95%-interval;Den Bommel buitengebied;          ;80.0
5338;Laag;Ondergrens 95%-interval;Oude-Tonge;          ;1010.0
5339;Laag;Ondergrens 95%-interval;Oude-Tonge centrum;          ;290.0
5340;Laag;Ondergrens 95%-interval;Oude-Tonge prinsessenbuurt handelskade;          ;260.0
5341;Laag;Ondergrens 95%-interval;Oude-Tonge planetenbuurt;          ;230.0
5342;Laag;Ondergrens 95%-interval;Oude-Tonge haven;          ;30.0
5343;Laag;Ondergrens 95%-interval;Oude-Tonge industriegebied;          ;
5344;Laag;Ondergrens 95%-interval;Oude-Tonge buitengebied;          ;80.0
5345;Laag;Ondergrens 95%-interval;Dirksland;          ;1220.0
5346;Laag;Ondergrens 95%-interval;Dirksland centrum;          ;470.0
5347;Laag;Ondergrens 95%-interval;Dirksland noord;          ;300.0
5348;Laag;Ondergrens 95%-interval;Dirksland zuid;          ;220.0
5349;Laag;Ondergrens 95%-interval;Dirksland industriegebied;          ;60.0
5350;Laag;Ondergrens 95%-interval;Dirksland buitengebied;          ;30.0
5351;Laag;Ondergrens 95%-interval;Melissant;          ;440.0
5352;Laag;Ondergrens 95%-interval;Melissant woonkern;          ;360.0
5353;Laag;Ondergrens 95%-interval;Melissant buitengebied;          ;60.0
5354;Laag;Ondergrens 95%-interval;Herkingen;          ;340.0
5355;Laag;Ondergrens 95%-interval;Herkingen woonkern;          ;300.0
5356;Laag;Ondergrens 95%-interval;Herkingen buitenplaats;          ;
5357;Laag;Ondergrens 95%-interval;Herkingen buitengebied;          ;20.0
5358;Laag;Ondergrens 95%-interval;Sommelsdijk;          ;1460.0
5359;Laag;Ondergrens 95%-interval;Sommelsdijk centrum;          ;160.0
5360;Laag;Ondergrens 95%-interval;Sommelsdijk bloemenbuurt;          ;400.0
5361;Laag;Ondergrens 95%-interval;Sommelsdijk westplaat;          ;160.0
5362;Laag;Ondergrens 95%-interval;Sommelsdijk vogelbuurt oost;          ;300.0
5363;Laag;Ondergrens 95%-interval;Sommelsdijk vogelbuurt west;          ;200.0
5364;Laag;Ondergrens 95%-interval;Sommelsdijk buitengebied;          ;50.0
5365;Laag;Ondergrens 95%-interval;Nieuwe-Tonge;          ;570.0
5366;Laag;Ondergrens 95%-interval;Nieuwe-Tonge woonkern;          ;480.0
5367;Laag;Ondergrens 95%-interval;Nieuwe-Tonge battenoord;          ;10.0
5368;Laag;Ondergrens 95%-interval;Nieuwe-Tonge buitengebied;          ;50.0
5369;Laag;Ondergrens 95%-interval;Stad aan 't Haringvliet;          ;270.0
5370;Laag;Ondergrens 95%-interval;Stad aan 't Haringvliet woonkern;          ;240.0
5371;Laag;Ondergrens 95%-interval;Stad aan 't Haringvliet buitengebied;          ;20.0
5372;Laag;Ondergrens 95%-interval;Achthuizen;          ;270.0
5373;Laag;Ondergrens 95%-interval;Achthuizen woonkern;          ;190.0
5374;Laag;Ondergrens 95%-interval;Achthuizen buitengebied;          ;60.0
5375;Laag;Ondergrens 95%-interval;Goes;          ;7800.0
5376;Laag;Ondergrens 95%-interval;Wijk 01 Goes;          ;5970.0
5377;Laag;Ondergrens 95%-interval;Goes-Centrum;          ;350.0
5378;Laag;Ondergrens 95%-interval;Goes-Oost;          ;1100.0
5379;Laag;Ondergrens 95%-interval;Goes-Zuid;          ;930.0
5380;Laag;Ondergrens 95%-interval;Goes-West;          ;650.0
5381;Laag;Ondergrens 95%-interval;Goes-Noordwest;          ;1680.0
5382;Laag;Ondergrens 95%-interval;Goes-Noordoost;          ;130.0
5383;Laag;Ondergrens 95%-interval;Industrieterrein De Poel;          ;20.0
5384;Laag;Ondergrens 95%-interval;Industrieterrein Haven;          ;40.0
5385;Laag;Ondergrens 95%-interval;Goese Meer;          ;70.0
5386;Laag;Ondergrens 95%-interval;Overzuid;          ;360.0
5387;Laag;Ondergrens 95%-interval;Mannee;          ;100.0
5388;Laag;Ondergrens 95%-interval;Wijk 02 Wilhelminadorp;          ;90.0
5389;Laag;Ondergrens 95%-interval;Wilhelminadorp;          ;90.0
5390;Laag;Ondergrens 95%-interval;Verspreide huizen Wilhelminadorp;          ;0.0
5391;Laag;Ondergrens 95%-interval;Wijk 03 Kloetinge;          ;530.0
5392;Laag;Ondergrens 95%-interval;Kloetinge;          ;260.0
5393;Laag;Ondergrens 95%-interval;Oostmolenpark;          ;210.0
5394;Laag;Ondergrens 95%-interval;Verspreide huizen in het Oosten;          ;10.0
5395;Laag;Ondergrens 95%-interval;Verspreide huizen in het Zuiden;          ;0.0
5396;Laag;Ondergrens 95%-interval;Wijk 04 Kattendijke;          ;80.0
5397;Laag;Ondergrens 95%-interval;Kattendijke;          ;40.0
5398;Laag;Ondergrens 95%-interval;Verspreide huizen Kattendijke;          ;20.0
5399;Laag;Ondergrens 95%-interval;Wijk 05 's-Heer-Arendskerke;          ;160.0
5400;Laag;Ondergrens 95%-interval;'s-Heer-Arendskerke;          ;130.0
5401;Laag;Ondergrens 95%-interval;De Schenge;          ;10.0
5402;Laag;Ondergrens 95%-interval;Verspreide huizen in het Westen;          ;
5403;Laag;Ondergrens 95%-interval;Wijk 06 Eindewege;          ;40.0
5404;Laag;Ondergrens 95%-interval;Eindewege;          ;40.0
5405;Laag;Ondergrens 95%-interval;Wijk 07 's-Heer-Hendrikskinderen;          ;240.0
5406;Laag;Ondergrens 95%-interval;'s-Heer-Hendrikskinderen;          ;190.0
5407;Laag;Ondergrens 95%-interval;Verspr.h. ten N. v. 's-Heer-Hendrikskind;          ;30.0
5408;Laag;Ondergrens 95%-interval;Verspr.h. ten Z. v. 's-Heer-Hendrikskind;          ;0.0
5409;Laag;Ondergrens 95%-interval;Wijk 08 Wolphaartsdijk;          ;300.0
5410;Laag;Ondergrens 95%-interval;Wolphaartsdijk;          ;230.0
5411;Laag;Ondergrens 95%-interval;Verspreide huizen Wolphaartsdijk;          ;30.0
5412;Laag;Ondergrens 95%-interval;Wijk 09 Oud-Sabbinge;          ;30.0
5413;Laag;Ondergrens 95%-interval;Oud-Sabbinge;          ;30.0
5414;Laag;Ondergrens 95%-interval;Goirle;          ;4440.0
5415;Laag;Ondergrens 95%-interval;Wijk 01 Goirle-Centrum;          ;160.0
5416;Laag;Ondergrens 95%-interval;Goirle-Centrum;          ;160.0
5417;Laag;Ondergrens 95%-interval;Wijk 02 Grobbendonck;          ;290.0
5418;Laag;Ondergrens 95%-interval;Grobbendonck;          ;290.0
5419;Laag;Ondergrens 95%-interval;Wijk 03 De Groote Akkers;          ;360.0
5420;Laag;Ondergrens 95%-interval;De Groote Akkers;          ;340.0
5421;Laag;Ondergrens 95%-interval;De Leijzoom;          ;10.0
5422;Laag;Ondergrens 95%-interval;Wijk 04 De Hoge Wal;          ;150.0
5423;Laag;Ondergrens 95%-interval;De Hoogte;          ;130.0
5424;Laag;Ondergrens 95%-interval;De Vallei;          ;20.0
5425;Laag;Ondergrens 95%-interval;Wijk 05 Abcoven;          ;240.0
5426;Laag;Ondergrens 95%-interval;Abcoven;          ;240.0
5427;Laag;Ondergrens 95%-interval;Wijk 06 Wildackers;          ;590.0
5428;Laag;Ondergrens 95%-interval;Wildackers;          ;590.0
5429;Laag;Ondergrens 95%-interval;Wijk 07 't Ven;          ;220.0
5430;Laag;Ondergrens 95%-interval;'t Ven;          ;90.0
5431;Laag;Ondergrens 95%-interval;Burgemeesters;          ;130.0
5432;Laag;Ondergrens 95%-interval;Wijk 08 De Boschkens;          ;250.0
5433;Laag;Ondergrens 95%-interval;Tilburgseweg;          ;50.0
5434;Laag;Ondergrens 95%-interval;De Boschkens-West;          ;60.0
5435;Laag;Ondergrens 95%-interval;De Boschkens-Oost;          ;110.0
5436;Laag;Ondergrens 95%-interval;Wijk 09 De Hellen;          ;670.0
5437;Laag;Ondergrens 95%-interval;Vennen;          ;150.0
5438;Laag;Ondergrens 95%-interval;Bomen;          ;130.0
5439;Laag;Ondergrens 95%-interval;De Villa;          ;0.0
5440;Laag;Ondergrens 95%-interval;Rivieren;          ;110.0
5441;Laag;Ondergrens 95%-interval;Kruiden;          ;190.0
5442;Laag;Ondergrens 95%-interval;Wijk 10 De Nieuwe Erven;          ;70.0
5443;Laag;Ondergrens 95%-interval;De Nieuwe Erven;          ;70.0
5444;Laag;Ondergrens 95%-interval;Wijk 11 Hoogeind;          ;360.0
5445;Laag;Ondergrens 95%-interval;Hoogeind;          ;10.0
5446;Laag;Ondergrens 95%-interval;Geestelijken;          ;150.0
5447;Laag;Ondergrens 95%-interval;Herstallen;          ;160.0
5448;Laag;Ondergrens 95%-interval;Wijk 12 Sportpark Van den Wildenberg;          ;
5449;Laag;Ondergrens 95%-interval;Sportpark Van den Wildenberg;          ;
5450;Laag;Ondergrens 95%-interval;Wijk 13 Bedrijventerrein Tijvoort;          ;40.0
5451;Laag;Ondergrens 95%-interval;Tijlvoort-Noort;          ;20.0
5452;Laag;Ondergrens 95%-interval;Tijlvoort-Zuid;          ;10.0
5453;Laag;Ondergrens 95%-interval;Wijk 14 Verspreide huizen Goirle;          ;30.0
5454;Laag;Ondergrens 95%-interval;Verspreide huizen Goirle;          ;30.0
5455;Laag;Ondergrens 95%-interval;Wijk 20 Riel;          ;380.0
5456;Laag;Ondergrens 95%-interval;Riel-Dorp;          ;360.0
5457;Laag;Ondergrens 95%-interval;Spaansehoek;          ;20.0
5458;Laag;Ondergrens 95%-interval;Wijk 21 Bedrijventerrein Riel;          ;10.0
5459;Laag;Ondergrens 95%-interval;Bedrijventerrein Riel;          ;10.0
5460;Laag;Ondergrens 95%-interval;Wijk 22 Sportpark De Krim;          ;
5461;Laag;Ondergrens 95%-interval;Sportpark De Krim;          ;
5462;Laag;Ondergrens 95%-interval;Wijk 23 Verspriede huizen Riel;          ;30.0
5463;Laag;Ondergrens 95%-interval;Verspreide huizen Riel;          ;30.0
5464;Laag;Ondergrens 95%-interval;Gooise Meren;          ;8120.0
5465;Laag;Ondergrens 95%-interval;Bussum Centrum;          ;1740.0
5466;Laag;Ondergrens 95%-interval;Brinklaan;          ;190.0
5467;Laag;Ondergrens 95%-interval;Raadhuisplein;          ;160.0
5468;Laag;Ondergrens 95%-interval;Verbindingslaan;          ;150.0
5469;Laag;Ondergrens 95%-interval;Batterijlaan;          ;140.0
5470;Laag;Ondergrens 95%-interval;Cereslaan;          ;210.0
5471;Laag;Ondergrens 95%-interval;Bijlstraat;          ;190.0
5472;Laag;Ondergrens 95%-interval;Nijverheidswerf;          ;150.0
5473;Laag;Ondergrens 95%-interval;Laarderwegkwartier;          ;220.0
5474;Laag;Ondergrens 95%-interval;Spiegelzicht;          ;110.0
5475;Laag;Ondergrens 95%-interval;Brediuskwartier;          ;240.0
5476;Laag;Ondergrens 95%-interval;Prins Hendrikkwartier;          ;70.0
5477;Laag;Ondergrens 95%-interval;Hooftlaan;          ;60.0
5478;Laag;Ondergrens 95%-interval;Vondellaan;          ;40.0
5479;Laag;Ondergrens 95%-interval;Bredius-West;          ;40.0
5480;Laag;Ondergrens 95%-interval;Bredius-Oost;          ;60.0
5481;Laag;Ondergrens 95%-interval;Eng;          ;2300.0
5482;Laag;Ondergrens 95%-interval;Sportpark-Zuid;          ;
5483;Laag;Ondergrens 95%-interval;Donderstraat;          ;80.0
5484;Laag;Ondergrens 95%-interval;Godelindebuurt;          ;140.0
5485;Laag;Ondergrens 95%-interval;Waltherlaan;          ;60.0
5486;Laag;Ondergrens 95%-interval;Bloemenbuurt;          ;100.0
5487;Laag;Ondergrens 95%-interval;Ooster Eng-Noord;          ;190.0
5488;Laag;Ondergrens 95%-interval;Ooster Eng-Zuid;          ;300.0
5489;Laag;Ondergrens 95%-interval;Midden Eng-Oost;          ;360.0
5490;Laag;Ondergrens 95%-interval;Midden Eng-West;          ;360.0
5491;Laag;Ondergrens 95%-interval;Wester Eng;          ;410.0
5492;Laag;Ondergrens 95%-interval;Spiegel;          ;450.0
5493;Laag;Ondergrens 95%-interval;Lomanplein;          ;70.0
5494;Laag;Ondergrens 95%-interval;Schimmellaan;          ;20.0
5495;Laag;Ondergrens 95%-interval;Boslaan;          ;120.0
5496;Laag;Ondergrens 95%-interval;Koedijk;          ;70.0
5497;Laag;Ondergrens 95%-interval;Kom van Bieghel;          ;60.0
5498;Laag;Ondergrens 95%-interval;Meijerkamp;          ;40.0
5499;Laag;Ondergrens 95%-interval;Fransekamp;          ;20.0
5500;Laag;Ondergrens 95%-interval;Muiden;          ;920.0
5501;Laag;Ondergrens 95%-interval;Vesting Muiden;          ;150.0
5502;Laag;Ondergrens 95%-interval;Krijgsman;          ;210.0
5503;Laag;Ondergrens 95%-interval;Muiderberg;          ;150.0
5504;Laag;Ondergrens 95%-interval;Mariahoeve Muiden;          ;70.0
5505;Laag;Ondergrens 95%-interval;Buitendijken Muiderberg;          ;180.0
5506;Laag;Ondergrens 95%-interval;Pampusweg;          ;10.0
5507;Laag;Ondergrens 95%-interval;IJmeer;          ;
5508;Laag;Ondergrens 95%-interval;Noordpolder;          ;20.0
5509;Laag;Ondergrens 95%-interval;Naarden;          ;2180.0
5510;Laag;Ondergrens 95%-interval;Naarden Vesting;          ;120.0
5511;Laag;Ondergrens 95%-interval;Tuindorp Keverdijk;          ;710.0
5512;Laag;Ondergrens 95%-interval;Naarderwoonbos;          ;50.0
5513;Laag;Ondergrens 95%-interval;Bedrijvenpark Gooimeer-Zuid;          ;
5514;Laag;Ondergrens 95%-interval;Oranje Nassaupark-Noord;          ;30.0
5515;Laag;Ondergrens 95%-interval;Oranje Nassaupark-Zuid;          ;80.0
5516;Laag;Ondergrens 95%-interval;Ministerpark;          ;240.0
5517;Laag;Ondergrens 95%-interval;Componistenkwartier;          ;140.0
5518;Laag;Ondergrens 95%-interval;Rembrandtpark;          ;170.0
5519;Laag;Ondergrens 95%-interval;Bos van Bredius-Noord;          ;30.0
5520;Laag;Ondergrens 95%-interval;Valkeveen;          ;50.0
5521;Laag;Ondergrens 95%-interval;Naardermeer;          ;
5522;Laag;Ondergrens 95%-interval;Bos van Bredius-Zuid;          ;10.0
5523;Laag;Ondergrens 95%-interval;Bedrijvenpark Gooimeer-Noord;          ;
5524;Laag;Ondergrens 95%-interval;Vierhoven;          ;140.0
5525;Laag;Ondergrens 95%-interval;Naardermeerkwartier;          ;30.0
5526;Laag;Ondergrens 95%-interval;De Fortlanden;          ;70.0
5527;Laag;Ondergrens 95%-interval;Gorinchem;          ;8610.0
5528;Laag;Ondergrens 95%-interval;Wijk 01 Gorinchem binnenstad;          ;1030.0
5529;Laag;Ondergrens 95%-interval;Bovenstad;          ;320.0
5530;Laag;Ondergrens 95%-interval;Benedenstad;          ;680.0
5531;Laag;Ondergrens 95%-interval;Wijk 02 Wijdschild;          ;210.0
5532;Laag;Ondergrens 95%-interval;Wijdschild;          ;210.0
5533;Laag;Ondergrens 95%-interval;Wijk 03 Lingewijk;          ;650.0
5534;Laag;Ondergrens 95%-interval;Lingewijk;          ;650.0
5535;Laag;Ondergrens 95%-interval;Wijk 04 haarwijk;          ;1870.0
5536;Laag;Ondergrens 95%-interval;Haarwijk West;          ;1210.0
5537;Laag;Ondergrens 95%-interval;Haarwijk Oost;          ;600.0
5538;Laag;Ondergrens 95%-interval;Wijk 05 Stalkaarsen;          ;600.0
5539;Laag;Ondergrens 95%-interval;Stalkaarsen;          ;600.0
5540;Laag;Ondergrens 95%-interval;Wijk 06 Gildenwijk;          ;1650.0
5541;Laag;Ondergrens 95%-interval;Gildenwijk;          ;1650.0
5542;Laag;Ondergrens 95%-interval;Wijk 07 Schelluinsestraat;          ;30.0
5543;Laag;Ondergrens 95%-interval;Schelluinsestraat;          ;30.0
5544;Laag;Ondergrens 95%-interval;Wijk 08 Avelingen Oost;          ;10.0
5545;Laag;Ondergrens 95%-interval;Avelingen Oost;          ;10.0
5546;Laag;Ondergrens 95%-interval;Wijk 09 Avelingen West;          ;
5547;Laag;Ondergrens 95%-interval;Avelingen West;          ;
