ID;BalanceSheetItemsProvinces;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
5658;A213 - Works in progress;Gelderland (PV);2022;0.0;0.0
5659;A213 - Works in progress;Gelderland (PV);2023;0.0;0.0
5660;A213 - Works in progress;Utrecht (PV);2004;;
5661;A213 - Works in progress;Utrecht (PV);2005;;
5662;A213 - Works in progress;Utrecht (PV);2006;;
5663;A213 - Works in progress;Utrecht (PV);2007;0.0;0.0
5664;A213 - Works in progress;Utrecht (PV);2008;0.0;0.0
5665;A213 - Works in progress;Utrecht (PV);2009;0.0;0.0
5666;A213 - Works in progress;Utrecht (PV);2010;0.0;0.0
5667;A213 - Works in progress;Utrecht (PV);2011;0.0;0.0
5668;A213 - Works in progress;Utrecht (PV);2012;0.0;0.0
5669;A213 - Works in progress;Utrecht (PV);2013;0.0;0.0
5670;A213 - Works in progress;Utrecht (PV);2014;0.0;0.0
5671;A213 - Works in progress;Utrecht (PV);2015;0.0;0.0
5672;A213 - Works in progress;Utrecht (PV);2016;45.0;35.0
5673;A213 - Works in progress;Utrecht (PV);2017;87.0;67.0
5674;A213 - Works in progress;Utrecht (PV);2018;9.0;7.0
5675;A213 - Works in progress;Utrecht (PV);2019;2.0;2.0
5676;A213 - Works in progress;Utrecht (PV);2020;4.0;3.0
5677;A213 - Works in progress;Utrecht (PV);2021;5.0;3.0
5678;A213 - Works in progress;Utrecht (PV);2022;13.0;9.0
5679;A213 - Works in progress;Utrecht (PV);2023;14.0;10.0
5680;A213 - Works in progress;Noord-Holland (PV);2004;;
5681;A213 - Works in progress;Noord-Holland (PV);2005;;
5682;A213 - Works in progress;Noord-Holland (PV);2006;;
5683;A213 - Works in progress;Noord-Holland (PV);2007;0.0;0.0
5684;A213 - Works in progress;Noord-Holland (PV);2008;0.0;0.0
5685;A213 - Works in progress;Noord-Holland (PV);2009;0.0;0.0
5686;A213 - Works in progress;Noord-Holland (PV);2010;0.0;0.0
5687;A213 - Works in progress;Noord-Holland (PV);2011;0.0;0.0
5688;A213 - Works in progress;Noord-Holland (PV);2012;0.0;0.0
5689;A213 - Works in progress;Noord-Holland (PV);2013;0.0;0.0
5690;A213 - Works in progress;Noord-Holland (PV);2014;0.0;0.0
5691;A213 - Works in progress;Noord-Holland (PV);2015;0.0;0.0
5692;A213 - Works in progress;Noord-Holland (PV);2016;0.0;0.0
5693;A213 - Works in progress;Noord-Holland (PV);2017;0.0;0.0
5694;A213 - Works in progress;Noord-Holland (PV);2018;0.0;0.0
5695;A213 - Works in progress;Noord-Holland (PV);2019;0.0;0.0
5696;A213 - Works in progress;Noord-Holland (PV);2020;5.0;2.0
5697;A213 - Works in progress;Noord-Holland (PV);2021;5.0;2.0
5698;A213 - Works in progress;Noord-Holland (PV);2022;0.0;0.0
5699;A213 - Works in progress;Noord-Holland (PV);2023;0.0;0.0
5700;A213 - Works in progress;Zuid-Holland (PV);2004;;
5701;A213 - Works in progress;Zuid-Holland (PV);2005;;
5702;A213 - Works in progress;Zuid-Holland (PV);2006;;
5703;A213 - Works in progress;Zuid-Holland (PV);2007;2.0;1.0
5704;A213 - Works in progress;Zuid-Holland (PV);2008;2.0;1.0
5705;A213 - Works in progress;Zuid-Holland (PV);2009;2.0;1.0
5706;A213 - Works in progress;Zuid-Holland (PV);2010;3.0;1.0
5707;A213 - Works in progress;Zuid-Holland (PV);2011;2.0;0.0
5708;A213 - Works in progress;Zuid-Holland (PV);2012;2.0;0.0
5709;A213 - Works in progress;Zuid-Holland (PV);2013;10.0;3.0
5710;A213 - Works in progress;Zuid-Holland (PV);2014;95.0;27.0
5711;A213 - Works in progress;Zuid-Holland (PV);2015;149.0;41.0
5712;A213 - Works in progress;Zuid-Holland (PV);2016;24.0;7.0
5713;A213 - Works in progress;Zuid-Holland (PV);2017;22.0;6.0
5714;A213 - Works in progress;Zuid-Holland (PV);2018;17.0;5.0
5715;A213 - Works in progress;Zuid-Holland (PV);2019;18.0;5.0
5716;A213 - Works in progress;Zuid-Holland (PV);2020;20.0;5.0
5717;A213 - Works in progress;Zuid-Holland (PV);2021;21.0;6.0
5718;A213 - Works in progress;Zuid-Holland (PV);2022;22.0;6.0
5719;A213 - Works in progress;Zuid-Holland (PV);2023;27.0;7.0
5720;A213 - Works in progress;Zeeland (PV);2004;;
5721;A213 - Works in progress;Zeeland (PV);2005;;
5722;A213 - Works in progress;Zeeland (PV);2006;;
5723;A213 - Works in progress;Zeeland (PV);2007;0.0;0.0
5724;A213 - Works in progress;Zeeland (PV);2008;0.0;0.0
5725;A213 - Works in progress;Zeeland (PV);2009;6.0;16.0
5726;A213 - Works in progress;Zeeland (PV);2010;6.0;17.0
5727;A213 - Works in progress;Zeeland (PV);2011;8.0;21.0
5728;A213 - Works in progress;Zeeland (PV);2012;9.0;23.0
5729;A213 - Works in progress;Zeeland (PV);2013;10.0;26.0
5730;A213 - Works in progress;Zeeland (PV);2014;10.0;26.0
5731;A213 - Works in progress;Zeeland (PV);2015;10.0;28.0
5732;A213 - Works in progress;Zeeland (PV);2016;11.0;29.0
5733;A213 - Works in progress;Zeeland (PV);2017;9.0;23.0
5734;A213 - Works in progress;Zeeland (PV);2018;9.0;24.0
5735;A213 - Works in progress;Zeeland (PV);2019;10.0;27.0
5736;A213 - Works in progress;Zeeland (PV);2020;10.0;27.0
5737;A213 - Works in progress;Zeeland (PV);2021;0.0;0.0
5738;A213 - Works in progress;Zeeland (PV);2022;0.0;0.0
5739;A213 - Works in progress;Zeeland (PV);2023;0.0;0.0
5740;A213 - Works in progress;Noord-Brabant (PV);2004;;
5741;A213 - Works in progress;Noord-Brabant (PV);2005;;
5742;A213 - Works in progress;Noord-Brabant (PV);2006;;
5743;A213 - Works in progress;Noord-Brabant (PV);2007;24.0;10.0
5744;A213 - Works in progress;Noord-Brabant (PV);2008;51.0;21.0
5745;A213 - Works in progress;Noord-Brabant (PV);2009;91.0;37.0
5746;A213 - Works in progress;Noord-Brabant (PV);2010;84.0;35.0
5747;A213 - Works in progress;Noord-Brabant (PV);2011;77.0;31.0
5748;A213 - Works in progress;Noord-Brabant (PV);2012;71.0;29.0
5749;A213 - Works in progress;Noord-Brabant (PV);2013;65.0;26.0
5750;A213 - Works in progress;Noord-Brabant (PV);2014;78.0;31.0
5751;A213 - Works in progress;Noord-Brabant (PV);2015;79.0;32.0
5752;A213 - Works in progress;Noord-Brabant (PV);2016;70.0;28.0
5753;A213 - Works in progress;Noord-Brabant (PV);2017;71.0;28.0
5754;A213 - Works in progress;Noord-Brabant (PV);2018;57.0;23.0
5755;A213 - Works in progress;Noord-Brabant (PV);2019;51.0;20.0
5756;A213 - Works in progress;Noord-Brabant (PV);2020;24.0;9.0
5757;A213 - Works in progress;Noord-Brabant (PV);2021;26.0;10.0
5758;A213 - Works in progress;Noord-Brabant (PV);2022;23.0;9.0
5759;A213 - Works in progress;Noord-Brabant (PV);2023;24.0;9.0
5760;A213 - Works in progress;Limburg (PV);2004;;
5761;A213 - Works in progress;Limburg (PV);2005;;
5762;A213 - Works in progress;Limburg (PV);2006;;
5763;A213 - Works in progress;Limburg (PV);2007;12.0;11.0
5764;A213 - Works in progress;Limburg (PV);2008;5.0;5.0
5765;A213 - Works in progress;Limburg (PV);2009;11.0;10.0
5766;A213 - Works in progress;Limburg (PV);2010;11.0;10.0
5767;A213 - Works in progress;Limburg (PV);2011;11.0;10.0
5768;A213 - Works in progress;Limburg (PV);2012;12.0;10.0
5769;A213 - Works in progress;Limburg (PV);2013;12.0;11.0
5770;A213 - Works in progress;Limburg (PV);2014;33.0;29.0
5771;A213 - Works in progress;Limburg (PV);2015;47.0;42.0
5772;A213 - Works in progress;Limburg (PV);2016;54.0;49.0
5773;A213 - Works in progress;Limburg (PV);2017;46.0;42.0
5774;A213 - Works in progress;Limburg (PV);2018;40.0;36.0
5775;A213 - Works in progress;Limburg (PV);2019;38.0;34.0
5776;A213 - Works in progress;Limburg (PV);2020;3.0;2.0
5777;A213 - Works in progress;Limburg (PV);2021;17.0;16.0
5778;A213 - Works in progress;Limburg (PV);2022;-3.0;-3.0
5779;A213 - Works in progress;Limburg (PV);2023;-2.0;-2.0
5780;A21a - Other stocks;The Netherlands;2004;;
5781;A21a - Other stocks;The Netherlands;2005;;
5782;A21a - Other stocks;The Netherlands;2006;;
5783;A21a - Other stocks;The Netherlands;2007;4.0;0.0
5784;A21a - Other stocks;The Netherlands;2008;3.0;0.0
5785;A21a - Other stocks;The Netherlands;2009;6.0;0.0
5786;A21a - Other stocks;The Netherlands;2010;21.0;1.0
5787;A21a - Other stocks;The Netherlands;2011;20.0;1.0
5788;A21a - Other stocks;The Netherlands;2012;31.0;2.0
5789;A21a - Other stocks;The Netherlands;2013;146.0;9.0
5790;A21a - Other stocks;The Netherlands;2014;296.0;18.0
5791;A21a - Other stocks;The Netherlands;2015;274.0;16.0
5792;A21a - Other stocks;The Netherlands;2016;281.0;17.0
5793;A21a - Other stocks;The Netherlands;2017;293.0;17.0
5794;A21a - Other stocks;The Netherlands;2018;354.0;21.0
5795;A21a - Other stocks;The Netherlands;2019;368.0;21.0
5796;A21a - Other stocks;The Netherlands;2020;403.0;23.0
5797;A21a - Other stocks;The Netherlands;2021;403.0;23.0
5798;A21a - Other stocks;The Netherlands;2022;422.0;24.0
5799;A21a - Other stocks;The Netherlands;2023;501.0;28.0
5800;A21a - Other stocks;Noord-Nederland (LD);2004;;
5801;A21a - Other stocks;Noord-Nederland (LD);2005;;
5802;A21a - Other stocks;Noord-Nederland (LD);2006;;
5803;A21a - Other stocks;Noord-Nederland (LD);2007;0.0;0.0
5804;A21a - Other stocks;Noord-Nederland (LD);2008;0.0;0.0
5805;A21a - Other stocks;Noord-Nederland (LD);2009;0.0;0.0
5806;A21a - Other stocks;Noord-Nederland (LD);2010;14.0;8.0
5807;A21a - Other stocks;Noord-Nederland (LD);2011;10.0;6.0
5808;A21a - Other stocks;Noord-Nederland (LD);2012;0.0;0.0
5809;A21a - Other stocks;Noord-Nederland (LD);2013;0.0;0.0
5810;A21a - Other stocks;Noord-Nederland (LD);2014;0.0;0.0
5811;A21a - Other stocks;Noord-Nederland (LD);2015;0.0;0.0
5812;A21a - Other stocks;Noord-Nederland (LD);2016;4.0;2.0
5813;A21a - Other stocks;Noord-Nederland (LD);2017;6.0;4.0
5814;A21a - Other stocks;Noord-Nederland (LD);2018;17.0;10.0
5815;A21a - Other stocks;Noord-Nederland (LD);2019;19.0;11.0
5816;A21a - Other stocks;Noord-Nederland (LD);2020;23.0;13.0
5817;A21a - Other stocks;Noord-Nederland (LD);2021;20.0;12.0
5818;A21a - Other stocks;Noord-Nederland (LD);2022;24.0;14.0
5819;A21a - Other stocks;Noord-Nederland (LD);2023;79.0;45.0
5820;A21a - Other stocks;Oost-Nederland (LD);2004;;
5821;A21a - Other stocks;Oost-Nederland (LD);2005;;
5822;A21a - Other stocks;Oost-Nederland (LD);2006;;
5823;A21a - Other stocks;Oost-Nederland (LD);2007;0.0;0.0
5824;A21a - Other stocks;Oost-Nederland (LD);2008;0.0;0.0
5825;A21a - Other stocks;Oost-Nederland (LD);2009;0.0;0.0
5826;A21a - Other stocks;Oost-Nederland (LD);2010;0.0;0.0
5827;A21a - Other stocks;Oost-Nederland (LD);2011;0.0;0.0
5828;A21a - Other stocks;Oost-Nederland (LD);2012;1.0;0.0
5829;A21a - Other stocks;Oost-Nederland (LD);2013;83.0;23.0
5830;A21a - Other stocks;Oost-Nederland (LD);2014;112.0;32.0
5831;A21a - Other stocks;Oost-Nederland (LD);2015;100.0;28.0
5832;A21a - Other stocks;Oost-Nederland (LD);2016;96.0;27.0
5833;A21a - Other stocks;Oost-Nederland (LD);2017;136.0;38.0
5834;A21a - Other stocks;Oost-Nederland (LD);2018;156.0;43.0
5835;A21a - Other stocks;Oost-Nederland (LD);2019;173.0;48.0
5836;A21a - Other stocks;Oost-Nederland (LD);2020;172.0;47.0
5837;A21a - Other stocks;Oost-Nederland (LD);2021;183.0;50.0
5838;A21a - Other stocks;Oost-Nederland (LD);2022;182.0;49.0
5839;A21a - Other stocks;Oost-Nederland (LD);2023;210.0;56.0
5840;A21a - Other stocks;West-Nederland (LD);2004;;
5841;A21a - Other stocks;West-Nederland (LD);2005;;
5842;A21a - Other stocks;West-Nederland (LD);2006;;
5843;A21a - Other stocks;West-Nederland (LD);2007;4.0;1.0
5844;A21a - Other stocks;West-Nederland (LD);2008;3.0;0.0
5845;A21a - Other stocks;West-Nederland (LD);2009;5.0;1.0
5846;A21a - Other stocks;West-Nederland (LD);2010;7.0;1.0
5847;A21a - Other stocks;West-Nederland (LD);2011;10.0;1.0
5848;A21a - Other stocks;West-Nederland (LD);2012;14.0;2.0
5849;A21a - Other stocks;West-Nederland (LD);2013;24.0;3.0
5850;A21a - Other stocks;West-Nederland (LD);2014;46.0;6.0
5851;A21a - Other stocks;West-Nederland (LD);2015;45.0;6.0
5852;A21a - Other stocks;West-Nederland (LD);2016;46.0;6.0
5853;A21a - Other stocks;West-Nederland (LD);2017;53.0;7.0
5854;A21a - Other stocks;West-Nederland (LD);2018;83.0;10.0
5855;A21a - Other stocks;West-Nederland (LD);2019;83.0;10.0
5856;A21a - Other stocks;West-Nederland (LD);2020;88.0;11.0
5857;A21a - Other stocks;West-Nederland (LD);2021;87.0;10.0
5858;A21a - Other stocks;West-Nederland (LD);2022;94.0;11.0
5859;A21a - Other stocks;West-Nederland (LD);2023;92.0;11.0
5860;A21a - Other stocks;Zuid-Nederland (LD);2004;;
5861;A21a - Other stocks;Zuid-Nederland (LD);2005;;
5862;A21a - Other stocks;Zuid-Nederland (LD);2006;;
5863;A21a - Other stocks;Zuid-Nederland (LD);2007;0.0;0.0
5864;A21a - Other stocks;Zuid-Nederland (LD);2008;0.0;0.0
5865;A21a - Other stocks;Zuid-Nederland (LD);2009;0.0;0.0
5866;A21a - Other stocks;Zuid-Nederland (LD);2010;0.0;0.0
5867;A21a - Other stocks;Zuid-Nederland (LD);2011;0.0;0.0
5868;A21a - Other stocks;Zuid-Nederland (LD);2012;16.0;4.0
5869;A21a - Other stocks;Zuid-Nederland (LD);2013;40.0;11.0
5870;A21a - Other stocks;Zuid-Nederland (LD);2014;138.0;38.0
5871;A21a - Other stocks;Zuid-Nederland (LD);2015;129.0;36.0
5872;A21a - Other stocks;Zuid-Nederland (LD);2016;135.0;37.0
5873;A21a - Other stocks;Zuid-Nederland (LD);2017;98.0;27.0
5874;A21a - Other stocks;Zuid-Nederland (LD);2018;98.0;27.0
5875;A21a - Other stocks;Zuid-Nederland (LD);2019;93.0;25.0
5876;A21a - Other stocks;Zuid-Nederland (LD);2020;120.0;33.0
5877;A21a - Other stocks;Zuid-Nederland (LD);2021;113.0;31.0
5878;A21a - Other stocks;Zuid-Nederland (LD);2022;121.0;33.0
5879;A21a - Other stocks;Zuid-Nederland (LD);2023;120.0;32.0
5880;A21a - Other stocks;Groningen (PV);2004;;
5881;A21a - Other stocks;Groningen (PV);2005;;
5882;A21a - Other stocks;Groningen (PV);2006;;
5883;A21a - Other stocks;Groningen (PV);2007;0.0;0.0
5884;A21a - Other stocks;Groningen (PV);2008;0.0;0.0
5885;A21a - Other stocks;Groningen (PV);2009;0.0;0.0
5886;A21a - Other stocks;Groningen (PV);2010;0.0;0.0
5887;A21a - Other stocks;Groningen (PV);2011;0.0;0.0
5888;A21a - Other stocks;Groningen (PV);2012;0.0;0.0
5889;A21a - Other stocks;Groningen (PV);2013;0.0;0.0
5890;A21a - Other stocks;Groningen (PV);2014;0.0;0.0
5891;A21a - Other stocks;Groningen (PV);2015;0.0;0.0
5892;A21a - Other stocks;Groningen (PV);2016;4.0;6.0
5893;A21a - Other stocks;Groningen (PV);2017;6.0;10.0
5894;A21a - Other stocks;Groningen (PV);2018;17.0;28.0
5895;A21a - Other stocks;Groningen (PV);2019;18.0;31.0
5896;A21a - Other stocks;Groningen (PV);2020;21.0;36.0
5897;A21a - Other stocks;Groningen (PV);2021;19.0;32.0
5898;A21a - Other stocks;Groningen (PV);2022;23.0;40.0
5899;A21a - Other stocks;Groningen (PV);2023;79.0;132.0
5900;A21a - Other stocks;Fryslân (PV);2004;;
5901;A21a - Other stocks;Fryslân (PV);2005;;
5902;A21a - Other stocks;Fryslân (PV);2006;;
5903;A21a - Other stocks;Fryslân (PV);2007;0.0;0.0
5904;A21a - Other stocks;Fryslân (PV);2008;0.0;0.0
5905;A21a - Other stocks;Fryslân (PV);2009;0.0;0.0
5906;A21a - Other stocks;Fryslân (PV);2010;14.0;22.0
5907;A21a - Other stocks;Fryslân (PV);2011;10.0;15.0
5908;A21a - Other stocks;Fryslân (PV);2012;0.0;0.0
5909;A21a - Other stocks;Fryslân (PV);2013;0.0;1.0
5910;A21a - Other stocks;Fryslân (PV);2014;0.0;0.0
5911;A21a - Other stocks;Fryslân (PV);2015;0.0;0.0
5912;A21a - Other stocks;Fryslân (PV);2016;0.0;0.0
5913;A21a - Other stocks;Fryslân (PV);2017;1.0;1.0
5914;A21a - Other stocks;Fryslân (PV);2018;1.0;1.0
5915;A21a - Other stocks;Fryslân (PV);2019;1.0;2.0
5916;A21a - Other stocks;Fryslân (PV);2020;0.0;0.0
5917;A21a - Other stocks;Fryslân (PV);2021;0.0;0.0
5918;A21a - Other stocks;Fryslân (PV);2022;0.0;0.0
5919;A21a - Other stocks;Fryslân (PV);2023;0.0;0.0
5920;A21a - Other stocks;Drenthe (PV);2004;;
5921;A21a - Other stocks;Drenthe (PV);2005;;
5922;A21a - Other stocks;Drenthe (PV);2006;;
5923;A21a - Other stocks;Drenthe (PV);2007;0.0;0.0
5924;A21a - Other stocks;Drenthe (PV);2008;0.0;0.0
5925;A21a - Other stocks;Drenthe (PV);2009;0.0;0.0
5926;A21a - Other stocks;Drenthe (PV);2010;0.0;0.0
5927;A21a - Other stocks;Drenthe (PV);2011;0.0;0.0
5928;A21a - Other stocks;Drenthe (PV);2012;0.0;0.0
5929;A21a - Other stocks;Drenthe (PV);2013;0.0;0.0
5930;A21a - Other stocks;Drenthe (PV);2014;0.0;0.0
5931;A21a - Other stocks;Drenthe (PV);2015;0.0;0.0
5932;A21a - Other stocks;Drenthe (PV);2016;0.0;0.0
5933;A21a - Other stocks;Drenthe (PV);2017;0.0;0.0
5934;A21a - Other stocks;Drenthe (PV);2018;0.0;0.0
5935;A21a - Other stocks;Drenthe (PV);2019;0.0;0.0
5936;A21a - Other stocks;Drenthe (PV);2020;2.0;4.0
5937;A21a - Other stocks;Drenthe (PV);2021;2.0;4.0
5938;A21a - Other stocks;Drenthe (PV);2022;1.0;2.0
5939;A21a - Other stocks;Drenthe (PV);2023;1.0;2.0
5940;A21a - Other stocks;Overijssel (PV);2004;;
5941;A21a - Other stocks;Overijssel (PV);2005;;
5942;A21a - Other stocks;Overijssel (PV);2006;;
5943;A21a - Other stocks;Overijssel (PV);2007;0.0;0.0
5944;A21a - Other stocks;Overijssel (PV);2008;0.0;0.0
5945;A21a - Other stocks;Overijssel (PV);2009;0.0;0.0
5946;A21a - Other stocks;Overijssel (PV);2010;0.0;0.0
5947;A21a - Other stocks;Overijssel (PV);2011;0.0;0.0
5948;A21a - Other stocks;Overijssel (PV);2012;1.0;1.0
5949;A21a - Other stocks;Overijssel (PV);2013;83.0;73.0
5950;A21a - Other stocks;Overijssel (PV);2014;81.0;71.0
5951;A21a - Other stocks;Overijssel (PV);2015;76.0;67.0
5952;A21a - Other stocks;Overijssel (PV);2016;73.0;64.0
5953;A21a - Other stocks;Overijssel (PV);2017;104.0;91.0
5954;A21a - Other stocks;Overijssel (PV);2018;115.0;100.0
5955;A21a - Other stocks;Overijssel (PV);2019;133.0;115.0
5956;A21a - Other stocks;Overijssel (PV);2020;129.0;111.0
5957;A21a - Other stocks;Overijssel (PV);2021;123.0;105.0
5958;A21a - Other stocks;Overijssel (PV);2022;113.0;96.0
5959;A21a - Other stocks;Overijssel (PV);2023;141.0;119.0
5960;A21a - Other stocks;Flevoland (PV);2004;;
5961;A21a - Other stocks;Flevoland (PV);2005;;
5962;A21a - Other stocks;Flevoland (PV);2006;;
5963;A21a - Other stocks;Flevoland (PV);2007;0.0;0.0
5964;A21a - Other stocks;Flevoland (PV);2008;0.0;0.0
5965;A21a - Other stocks;Flevoland (PV);2009;0.0;0.0
5966;A21a - Other stocks;Flevoland (PV);2010;0.0;0.0
5967;A21a - Other stocks;Flevoland (PV);2011;0.0;0.0
5968;A21a - Other stocks;Flevoland (PV);2012;0.0;0.0
5969;A21a - Other stocks;Flevoland (PV);2013;0.0;0.0
5970;A21a - Other stocks;Flevoland (PV);2014;0.0;0.0
5971;A21a - Other stocks;Flevoland (PV);2015;0.0;0.0
5972;A21a - Other stocks;Flevoland (PV);2016;0.0;0.0
5973;A21a - Other stocks;Flevoland (PV);2017;0.0;0.0
5974;A21a - Other stocks;Flevoland (PV);2018;0.0;0.0
5975;A21a - Other stocks;Flevoland (PV);2019;0.0;0.0
5976;A21a - Other stocks;Flevoland (PV);2020;0.0;0.0
5977;A21a - Other stocks;Flevoland (PV);2021;0.0;0.0
5978;A21a - Other stocks;Flevoland (PV);2022;0.0;0.0
5979;A21a - Other stocks;Flevoland (PV);2023;0.0;0.0
5980;A21a - Other stocks;Gelderland (PV);2004;;
5981;A21a - Other stocks;Gelderland (PV);2005;;
5982;A21a - Other stocks;Gelderland (PV);2006;;
5983;A21a - Other stocks;Gelderland (PV);2007;0.0;0.0
5984;A21a - Other stocks;Gelderland (PV);2008;0.0;0.0
5985;A21a - Other stocks;Gelderland (PV);2009;0.0;0.0
5986;A21a - Other stocks;Gelderland (PV);2010;0.0;0.0
5987;A21a - Other stocks;Gelderland (PV);2011;0.0;0.0
5988;A21a - Other stocks;Gelderland (PV);2012;0.0;0.0
5989;A21a - Other stocks;Gelderland (PV);2013;0.0;0.0
5990;A21a - Other stocks;Gelderland (PV);2014;31.0;15.0
5991;A21a - Other stocks;Gelderland (PV);2015;24.0;12.0
5992;A21a - Other stocks;Gelderland (PV);2016;23.0;11.0
5993;A21a - Other stocks;Gelderland (PV);2017;32.0;16.0
5994;A21a - Other stocks;Gelderland (PV);2018;42.0;20.0
5995;A21a - Other stocks;Gelderland (PV);2019;40.0;19.0
5996;A21a - Other stocks;Gelderland (PV);2020;43.0;21.0
5997;A21a - Other stocks;Gelderland (PV);2021;60.0;29.0
5998;A21a - Other stocks;Gelderland (PV);2022;70.0;33.0
5999;A21a - Other stocks;Gelderland (PV);2023;69.0;32.0
6000;A21a - Other stocks;Utrecht (PV);2004;;
6001;A21a - Other stocks;Utrecht (PV);2005;;
6002;A21a - Other stocks;Utrecht (PV);2006;;
6003;A21a - Other stocks;Utrecht (PV);2007;0.0;0.0
6004;A21a - Other stocks;Utrecht (PV);2008;0.0;0.0
6005;A21a - Other stocks;Utrecht (PV);2009;0.0;0.0
6006;A21a - Other stocks;Utrecht (PV);2010;0.0;0.0
6007;A21a - Other stocks;Utrecht (PV);2011;0.0;0.0
6008;A21a - Other stocks;Utrecht (PV);2012;0.0;0.0
6009;A21a - Other stocks;Utrecht (PV);2013;0.0;0.0
6010;A21a - Other stocks;Utrecht (PV);2014;0.0;0.0
6011;A21a - Other stocks;Utrecht (PV);2015;0.0;0.0
6012;A21a - Other stocks;Utrecht (PV);2016;0.0;0.0
6013;A21a - Other stocks;Utrecht (PV);2017;0.0;0.0
6014;A21a - Other stocks;Utrecht (PV);2018;23.0;18.0
6015;A21a - Other stocks;Utrecht (PV);2019;23.0;17.0
6016;A21a - Other stocks;Utrecht (PV);2020;23.0;17.0
6017;A21a - Other stocks;Utrecht (PV);2021;25.0;18.0
6018;A21a - Other stocks;Utrecht (PV);2022;34.0;25.0
6019;A21a - Other stocks;Utrecht (PV);2023;30.0;21.0
6020;A21a - Other stocks;Noord-Holland (PV);2004;;
6021;A21a - Other stocks;Noord-Holland (PV);2005;;
6022;A21a - Other stocks;Noord-Holland (PV);2006;;
6023;A21a - Other stocks;Noord-Holland (PV);2007;0.0;0.0
6024;A21a - Other stocks;Noord-Holland (PV);2008;0.0;0.0
6025;A21a - Other stocks;Noord-Holland (PV);2009;0.0;0.0
6026;A21a - Other stocks;Noord-Holland (PV);2010;0.0;0.0
6027;A21a - Other stocks;Noord-Holland (PV);2011;0.0;0.0
6028;A21a - Other stocks;Noord-Holland (PV);2012;0.0;0.0
6029;A21a - Other stocks;Noord-Holland (PV);2013;0.0;0.0
6030;A21a - Other stocks;Noord-Holland (PV);2014;0.0;0.0
6031;A21a - Other stocks;Noord-Holland (PV);2015;0.0;0.0
6032;A21a - Other stocks;Noord-Holland (PV);2016;0.0;0.0
6033;A21a - Other stocks;Noord-Holland (PV);2017;0.0;0.0
6034;A21a - Other stocks;Noord-Holland (PV);2018;0.0;0.0
6035;A21a - Other stocks;Noord-Holland (PV);2019;0.0;0.0
6036;A21a - Other stocks;Noord-Holland (PV);2020;0.0;0.0
6037;A21a - Other stocks;Noord-Holland (PV);2021;0.0;0.0
6038;A21a - Other stocks;Noord-Holland (PV);2022;0.0;0.0
6039;A21a - Other stocks;Noord-Holland (PV);2023;0.0;0.0
6040;A21a - Other stocks;Zuid-Holland (PV);2004;;
6041;A21a - Other stocks;Zuid-Holland (PV);2005;;
6042;A21a - Other stocks;Zuid-Holland (PV);2006;;
6043;A21a - Other stocks;Zuid-Holland (PV);2007;0.0;0.0
6044;A21a - Other stocks;Zuid-Holland (PV);2008;0.0;0.0
6045;A21a - Other stocks;Zuid-Holland (PV);2009;0.0;0.0
6046;A21a - Other stocks;Zuid-Holland (PV);2010;0.0;0.0
6047;A21a - Other stocks;Zuid-Holland (PV);2011;0.0;0.0
6048;A21a - Other stocks;Zuid-Holland (PV);2012;0.0;0.0
6049;A21a - Other stocks;Zuid-Holland (PV);2013;0.0;0.0
6050;A21a - Other stocks;Zuid-Holland (PV);2014;0.0;0.0
6051;A21a - Other stocks;Zuid-Holland (PV);2015;0.0;0.0
6052;A21a - Other stocks;Zuid-Holland (PV);2016;0.0;0.0
6053;A21a - Other stocks;Zuid-Holland (PV);2017;0.0;0.0
6054;A21a - Other stocks;Zuid-Holland (PV);2018;0.0;0.0
6055;A21a - Other stocks;Zuid-Holland (PV);2019;0.0;0.0
6056;A21a - Other stocks;Zuid-Holland (PV);2020;0.0;0.0
6057;A21a - Other stocks;Zuid-Holland (PV);2021;0.0;0.0
6058;A21a - Other stocks;Zuid-Holland (PV);2022;0.0;0.0
6059;A21a - Other stocks;Zuid-Holland (PV);2023;0.0;0.0
6060;A21a - Other stocks;Zeeland (PV);2004;;
6061;A21a - Other stocks;Zeeland (PV);2005;;
6062;A21a - Other stocks;Zeeland (PV);2006;;
6063;A21a - Other stocks;Zeeland (PV);2007;4.0;11.0
6064;A21a - Other stocks;Zeeland (PV);2008;3.0;8.0
6065;A21a - Other stocks;Zeeland (PV);2009;5.0;14.0
6066;A21a - Other stocks;Zeeland (PV);2010;7.0;19.0
6067;A21a - Other stocks;Zeeland (PV);2011;10.0;27.0
6068;A21a - Other stocks;Zeeland (PV);2012;14.0;37.0
6069;A21a - Other stocks;Zeeland (PV);2013;24.0;62.0
6070;A21a - Other stocks;Zeeland (PV);2014;46.0;121.0
6071;A21a - Other stocks;Zeeland (PV);2015;45.0;118.0
6072;A21a - Other stocks;Zeeland (PV);2016;46.0;120.0
6073;A21a - Other stocks;Zeeland (PV);2017;53.0;138.0
6074;A21a - Other stocks;Zeeland (PV);2018;60.0;156.0
6075;A21a - Other stocks;Zeeland (PV);2019;59.0;155.0
6076;A21a - Other stocks;Zeeland (PV);2020;65.0;170.0
6077;A21a - Other stocks;Zeeland (PV);2021;62.0;161.0
6078;A21a - Other stocks;Zeeland (PV);2022;60.0;155.0
