ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
1912;Totaal mannen en vrouwen;38 jaar;2063;71
1913;Totaal mannen en vrouwen;38 jaar;2064;70
1914;Totaal mannen en vrouwen;38 jaar;2065;69
1915;Totaal mannen en vrouwen;38 jaar;2066;69
1916;Totaal mannen en vrouwen;38 jaar;2067;69
1917;Totaal mannen en vrouwen;38 jaar;2068;68
1918;Totaal mannen en vrouwen;38 jaar;2069;68
1919;Totaal mannen en vrouwen;38 jaar;2070;68
1920;Totaal mannen en vrouwen;39 jaar;2023;148
1921;Totaal mannen en vrouwen;39 jaar;2024;148
1922;Totaal mannen en vrouwen;39 jaar;2025;149
1923;Totaal mannen en vrouwen;39 jaar;2026;148
1924;Totaal mannen en vrouwen;39 jaar;2027;146
1925;Totaal mannen en vrouwen;39 jaar;2028;145
1926;Totaal mannen en vrouwen;39 jaar;2029;147
1927;Totaal mannen en vrouwen;39 jaar;2030;145
1928;Totaal mannen en vrouwen;39 jaar;2031;142
1929;Totaal mannen en vrouwen;39 jaar;2032;140
1930;Totaal mannen en vrouwen;39 jaar;2033;139
1931;Totaal mannen en vrouwen;39 jaar;2034;135
1932;Totaal mannen en vrouwen;39 jaar;2035;133
1933;Totaal mannen en vrouwen;39 jaar;2036;132
1934;Totaal mannen en vrouwen;39 jaar;2037;133
1935;Totaal mannen en vrouwen;39 jaar;2038;133
1936;Totaal mannen en vrouwen;39 jaar;2039;133
1937;Totaal mannen en vrouwen;39 jaar;2040;130
1938;Totaal mannen en vrouwen;39 jaar;2041;127
1939;Totaal mannen en vrouwen;39 jaar;2042;125
1940;Totaal mannen en vrouwen;39 jaar;2043;120
1941;Totaal mannen en vrouwen;39 jaar;2044;115
1942;Totaal mannen en vrouwen;39 jaar;2045;112
1943;Totaal mannen en vrouwen;39 jaar;2046;109
1944;Totaal mannen en vrouwen;39 jaar;2047;109
1945;Totaal mannen en vrouwen;39 jaar;2048;107
1946;Totaal mannen en vrouwen;39 jaar;2049;105
1947;Totaal mannen en vrouwen;39 jaar;2050;102
1948;Totaal mannen en vrouwen;39 jaar;2051;99
1949;Totaal mannen en vrouwen;39 jaar;2052;96
1950;Totaal mannen en vrouwen;39 jaar;2053;96
1951;Totaal mannen en vrouwen;39 jaar;2054;92
1952;Totaal mannen en vrouwen;39 jaar;2055;91
1953;Totaal mannen en vrouwen;39 jaar;2056;89
1954;Totaal mannen en vrouwen;39 jaar;2057;87
1955;Totaal mannen en vrouwen;39 jaar;2058;86
1956;Totaal mannen en vrouwen;39 jaar;2059;84
1957;Totaal mannen en vrouwen;39 jaar;2060;86
1958;Totaal mannen en vrouwen;39 jaar;2061;81
1959;Totaal mannen en vrouwen;39 jaar;2062;78
1960;Totaal mannen en vrouwen;39 jaar;2063;78
1961;Totaal mannen en vrouwen;39 jaar;2064;76
1962;Totaal mannen en vrouwen;39 jaar;2065;75
1963;Totaal mannen en vrouwen;39 jaar;2066;75
1964;Totaal mannen en vrouwen;39 jaar;2067;75
1965;Totaal mannen en vrouwen;39 jaar;2068;75
1966;Totaal mannen en vrouwen;39 jaar;2069;74
1967;Totaal mannen en vrouwen;39 jaar;2070;73
1968;Totaal mannen en vrouwen;40 jaar;2023;157
1969;Totaal mannen en vrouwen;40 jaar;2024;159
1970;Totaal mannen en vrouwen;40 jaar;2025;159
1971;Totaal mannen en vrouwen;40 jaar;2026;160
1972;Totaal mannen en vrouwen;40 jaar;2027;158
1973;Totaal mannen en vrouwen;40 jaar;2028;156
1974;Totaal mannen en vrouwen;40 jaar;2029;155
1975;Totaal mannen en vrouwen;40 jaar;2030;158
1976;Totaal mannen en vrouwen;40 jaar;2031;157
1977;Totaal mannen en vrouwen;40 jaar;2032;154
1978;Totaal mannen en vrouwen;40 jaar;2033;152
1979;Totaal mannen en vrouwen;40 jaar;2034;150
1980;Totaal mannen en vrouwen;40 jaar;2035;145
1981;Totaal mannen en vrouwen;40 jaar;2036;143
1982;Totaal mannen en vrouwen;40 jaar;2037;142
1983;Totaal mannen en vrouwen;40 jaar;2038;144
1984;Totaal mannen en vrouwen;40 jaar;2039;143
1985;Totaal mannen en vrouwen;40 jaar;2040;143
1986;Totaal mannen en vrouwen;40 jaar;2041;140
1987;Totaal mannen en vrouwen;40 jaar;2042;137
1988;Totaal mannen en vrouwen;40 jaar;2043;134
1989;Totaal mannen en vrouwen;40 jaar;2044;129
1990;Totaal mannen en vrouwen;40 jaar;2045;124
1991;Totaal mannen en vrouwen;40 jaar;2046;121
1992;Totaal mannen en vrouwen;40 jaar;2047;118
1993;Totaal mannen en vrouwen;40 jaar;2048;118
1994;Totaal mannen en vrouwen;40 jaar;2049;116
1995;Totaal mannen en vrouwen;40 jaar;2050;113
1996;Totaal mannen en vrouwen;40 jaar;2051;111
1997;Totaal mannen en vrouwen;40 jaar;2052;108
1998;Totaal mannen en vrouwen;40 jaar;2053;103
1999;Totaal mannen en vrouwen;40 jaar;2054;103
2000;Totaal mannen en vrouwen;40 jaar;2055;100
2001;Totaal mannen en vrouwen;40 jaar;2056;100
2002;Totaal mannen en vrouwen;40 jaar;2057;97
2003;Totaal mannen en vrouwen;40 jaar;2058;95
2004;Totaal mannen en vrouwen;40 jaar;2059;93
2005;Totaal mannen en vrouwen;40 jaar;2060;92
2006;Totaal mannen en vrouwen;40 jaar;2061;93
2007;Totaal mannen en vrouwen;40 jaar;2062;88
2008;Totaal mannen en vrouwen;40 jaar;2063;85
2009;Totaal mannen en vrouwen;40 jaar;2064;84
2010;Totaal mannen en vrouwen;40 jaar;2065;83
2011;Totaal mannen en vrouwen;40 jaar;2066;82
2012;Totaal mannen en vrouwen;40 jaar;2067;82
2013;Totaal mannen en vrouwen;40 jaar;2068;82
2014;Totaal mannen en vrouwen;40 jaar;2069;82
2015;Totaal mannen en vrouwen;40 jaar;2070;81
2016;Totaal mannen en vrouwen;41 jaar;2023;172
2017;Totaal mannen en vrouwen;41 jaar;2024;170
2018;Totaal mannen en vrouwen;41 jaar;2025;172
2019;Totaal mannen en vrouwen;41 jaar;2026;172
2020;Totaal mannen en vrouwen;41 jaar;2027;172
2021;Totaal mannen en vrouwen;41 jaar;2028;171
2022;Totaal mannen en vrouwen;41 jaar;2029;168
2023;Totaal mannen en vrouwen;41 jaar;2030;168
2024;Totaal mannen en vrouwen;41 jaar;2031;172
2025;Totaal mannen en vrouwen;41 jaar;2032;170
2026;Totaal mannen en vrouwen;41 jaar;2033;167
2027;Totaal mannen en vrouwen;41 jaar;2034;165
2028;Totaal mannen en vrouwen;41 jaar;2035;163
2029;Totaal mannen en vrouwen;41 jaar;2036;158
2030;Totaal mannen en vrouwen;41 jaar;2037;156
2031;Totaal mannen en vrouwen;41 jaar;2038;155
2032;Totaal mannen en vrouwen;41 jaar;2039;157
2033;Totaal mannen en vrouwen;41 jaar;2040;156
2034;Totaal mannen en vrouwen;41 jaar;2041;156
2035;Totaal mannen en vrouwen;41 jaar;2042;152
2036;Totaal mannen en vrouwen;41 jaar;2043;149
2037;Totaal mannen en vrouwen;41 jaar;2044;147
2038;Totaal mannen en vrouwen;41 jaar;2045;141
2039;Totaal mannen en vrouwen;41 jaar;2046;136
2040;Totaal mannen en vrouwen;41 jaar;2047;132
2041;Totaal mannen en vrouwen;41 jaar;2048;129
2042;Totaal mannen en vrouwen;41 jaar;2049;129
2043;Totaal mannen en vrouwen;41 jaar;2050;127
2044;Totaal mannen en vrouwen;41 jaar;2051;124
2045;Totaal mannen en vrouwen;41 jaar;2052;121
2046;Totaal mannen en vrouwen;41 jaar;2053;117
2047;Totaal mannen en vrouwen;41 jaar;2054;114
2048;Totaal mannen en vrouwen;41 jaar;2055;113
2049;Totaal mannen en vrouwen;41 jaar;2056;109
2050;Totaal mannen en vrouwen;41 jaar;2057;109
2051;Totaal mannen en vrouwen;41 jaar;2058;106
2052;Totaal mannen en vrouwen;41 jaar;2059;104
2053;Totaal mannen en vrouwen;41 jaar;2060;102
2054;Totaal mannen en vrouwen;41 jaar;2061;100
2055;Totaal mannen en vrouwen;41 jaar;2062;102
2056;Totaal mannen en vrouwen;41 jaar;2063;96
2057;Totaal mannen en vrouwen;41 jaar;2064;94
2058;Totaal mannen en vrouwen;41 jaar;2065;92
2059;Totaal mannen en vrouwen;41 jaar;2066;91
2060;Totaal mannen en vrouwen;41 jaar;2067;90
2061;Totaal mannen en vrouwen;41 jaar;2068;89
2062;Totaal mannen en vrouwen;41 jaar;2069;89
2063;Totaal mannen en vrouwen;41 jaar;2070;89
2064;Totaal mannen en vrouwen;42 jaar;2023;194
2065;Totaal mannen en vrouwen;42 jaar;2024;187
2066;Totaal mannen en vrouwen;42 jaar;2025;184
2067;Totaal mannen en vrouwen;42 jaar;2026;186
2068;Totaal mannen en vrouwen;42 jaar;2027;186
2069;Totaal mannen en vrouwen;42 jaar;2028;186
2070;Totaal mannen en vrouwen;42 jaar;2029;185
2071;Totaal mannen en vrouwen;42 jaar;2030;183
2072;Totaal mannen en vrouwen;42 jaar;2031;183
2073;Totaal mannen en vrouwen;42 jaar;2032;187
2074;Totaal mannen en vrouwen;42 jaar;2033;186
2075;Totaal mannen en vrouwen;42 jaar;2034;182
2076;Totaal mannen en vrouwen;42 jaar;2035;179
2077;Totaal mannen en vrouwen;42 jaar;2036;178
2078;Totaal mannen en vrouwen;42 jaar;2037;172
2079;Totaal mannen en vrouwen;42 jaar;2038;170
2080;Totaal mannen en vrouwen;42 jaar;2039;169
2081;Totaal mannen en vrouwen;42 jaar;2040;171
2082;Totaal mannen en vrouwen;42 jaar;2041;170
2083;Totaal mannen en vrouwen;42 jaar;2042;171
2084;Totaal mannen en vrouwen;42 jaar;2043;166
2085;Totaal mannen en vrouwen;42 jaar;2044;162
2086;Totaal mannen en vrouwen;42 jaar;2045;160
2087;Totaal mannen en vrouwen;42 jaar;2046;154
2088;Totaal mannen en vrouwen;42 jaar;2047;148
2089;Totaal mannen en vrouwen;42 jaar;2048;145
2090;Totaal mannen en vrouwen;42 jaar;2049;141
2091;Totaal mannen en vrouwen;42 jaar;2050;141
2092;Totaal mannen en vrouwen;42 jaar;2051;138
2093;Totaal mannen en vrouwen;42 jaar;2052;137
2094;Totaal mannen en vrouwen;42 jaar;2053;132
2095;Totaal mannen en vrouwen;42 jaar;2054;128
2096;Totaal mannen en vrouwen;42 jaar;2055;125
2097;Totaal mannen en vrouwen;42 jaar;2056;124
2098;Totaal mannen en vrouwen;42 jaar;2057;120
2099;Totaal mannen en vrouwen;42 jaar;2058;119
2100;Totaal mannen en vrouwen;42 jaar;2059;116
2101;Totaal mannen en vrouwen;42 jaar;2060;113
2102;Totaal mannen en vrouwen;42 jaar;2061;112
2103;Totaal mannen en vrouwen;42 jaar;2062;110
2104;Totaal mannen en vrouwen;42 jaar;2063;113
2105;Totaal mannen en vrouwen;42 jaar;2064;106
2106;Totaal mannen en vrouwen;42 jaar;2065;103
2107;Totaal mannen en vrouwen;42 jaar;2066;101
2108;Totaal mannen en vrouwen;42 jaar;2067;101
2109;Totaal mannen en vrouwen;42 jaar;2068;99
2110;Totaal mannen en vrouwen;42 jaar;2069;99
2111;Totaal mannen en vrouwen;42 jaar;2070;98
2112;Totaal mannen en vrouwen;43 jaar;2023;215
2113;Totaal mannen en vrouwen;43 jaar;2024;209
2114;Totaal mannen en vrouwen;43 jaar;2025;202
2115;Totaal mannen en vrouwen;43 jaar;2026;199
2116;Totaal mannen en vrouwen;43 jaar;2027;200
2117;Totaal mannen en vrouwen;43 jaar;2028;199
2118;Totaal mannen en vrouwen;43 jaar;2029;200
2119;Totaal mannen en vrouwen;43 jaar;2030;199
2120;Totaal mannen en vrouwen;43 jaar;2031;198
2121;Totaal mannen en vrouwen;43 jaar;2032;197
2122;Totaal mannen en vrouwen;43 jaar;2033;202
2123;Totaal mannen en vrouwen;43 jaar;2034;200
2124;Totaal mannen en vrouwen;43 jaar;2035;196
2125;Totaal mannen en vrouwen;43 jaar;2036;193
2126;Totaal mannen en vrouwen;43 jaar;2037;192
2127;Totaal mannen en vrouwen;43 jaar;2038;186
2128;Totaal mannen en vrouwen;43 jaar;2039;183
2129;Totaal mannen en vrouwen;43 jaar;2040;182
2130;Totaal mannen en vrouwen;43 jaar;2041;184
2131;Totaal mannen en vrouwen;43 jaar;2042;184
2132;Totaal mannen en vrouwen;43 jaar;2043;184
2133;Totaal mannen en vrouwen;43 jaar;2044;179
2134;Totaal mannen en vrouwen;43 jaar;2045;175
2135;Totaal mannen en vrouwen;43 jaar;2046;172
2136;Totaal mannen en vrouwen;43 jaar;2047;165
2137;Totaal mannen en vrouwen;43 jaar;2048;160
2138;Totaal mannen en vrouwen;43 jaar;2049;156
2139;Totaal mannen en vrouwen;43 jaar;2050;152
2140;Totaal mannen en vrouwen;43 jaar;2051;151
2141;Totaal mannen en vrouwen;43 jaar;2052;149
2142;Totaal mannen en vrouwen;43 jaar;2053;146
2143;Totaal mannen en vrouwen;43 jaar;2054;142
2144;Totaal mannen en vrouwen;43 jaar;2055;138
2145;Totaal mannen en vrouwen;43 jaar;2056;134
2146;Totaal mannen en vrouwen;43 jaar;2057;133
2147;Totaal mannen en vrouwen;43 jaar;2058;129
2148;Totaal mannen en vrouwen;43 jaar;2059;128
2149;Totaal mannen en vrouwen;43 jaar;2060;125
2150;Totaal mannen en vrouwen;43 jaar;2061;122
2151;Totaal mannen en vrouwen;43 jaar;2062;120
2152;Totaal mannen en vrouwen;43 jaar;2063;118
2153;Totaal mannen en vrouwen;43 jaar;2064;121
2154;Totaal mannen en vrouwen;43 jaar;2065;114
2155;Totaal mannen en vrouwen;43 jaar;2066;111
2156;Totaal mannen en vrouwen;43 jaar;2067;109
2157;Totaal mannen en vrouwen;43 jaar;2068;108
2158;Totaal mannen en vrouwen;43 jaar;2069;107
2159;Totaal mannen en vrouwen;43 jaar;2070;106
2160;Totaal mannen en vrouwen;44 jaar;2023;227
2161;Totaal mannen en vrouwen;44 jaar;2024;232
2162;Totaal mannen en vrouwen;44 jaar;2025;225
2163;Totaal mannen en vrouwen;44 jaar;2026;217
2164;Totaal mannen en vrouwen;44 jaar;2027;212
2165;Totaal mannen en vrouwen;44 jaar;2028;214
2166;Totaal mannen en vrouwen;44 jaar;2029;213
2167;Totaal mannen en vrouwen;44 jaar;2030;215
2168;Totaal mannen en vrouwen;44 jaar;2031;214
2169;Totaal mannen en vrouwen;44 jaar;2032;212
2170;Totaal mannen en vrouwen;44 jaar;2033;212
2171;Totaal mannen en vrouwen;44 jaar;2034;216
2172;Totaal mannen en vrouwen;44 jaar;2035;214
2173;Totaal mannen en vrouwen;44 jaar;2036;210
2174;Totaal mannen en vrouwen;44 jaar;2037;206
2175;Totaal mannen en vrouwen;44 jaar;2038;204
2176;Totaal mannen en vrouwen;44 jaar;2039;198
2177;Totaal mannen en vrouwen;44 jaar;2040;195
2178;Totaal mannen en vrouwen;44 jaar;2041;194
2179;Totaal mannen en vrouwen;44 jaar;2042;196
2180;Totaal mannen en vrouwen;44 jaar;2043;195
2181;Totaal mannen en vrouwen;44 jaar;2044;195
2182;Totaal mannen en vrouwen;44 jaar;2045;190
2183;Totaal mannen en vrouwen;44 jaar;2046;186
2184;Totaal mannen en vrouwen;44 jaar;2047;183
2185;Totaal mannen en vrouwen;44 jaar;2048;176
2186;Totaal mannen en vrouwen;44 jaar;2049;169
2187;Totaal mannen en vrouwen;44 jaar;2050;165
2188;Totaal mannen en vrouwen;44 jaar;2051;161
2189;Totaal mannen en vrouwen;44 jaar;2052;160
2190;Totaal mannen en vrouwen;44 jaar;2053;157
2191;Totaal mannen en vrouwen;44 jaar;2054;155
2192;Totaal mannen en vrouwen;44 jaar;2055;150
2193;Totaal mannen en vrouwen;44 jaar;2056;145
2194;Totaal mannen en vrouwen;44 jaar;2057;141
2195;Totaal mannen en vrouwen;44 jaar;2058;140
2196;Totaal mannen en vrouwen;44 jaar;2059;136
2197;Totaal mannen en vrouwen;44 jaar;2060;134
2198;Totaal mannen en vrouwen;44 jaar;2061;131
2199;Totaal mannen en vrouwen;44 jaar;2062;128
2200;Totaal mannen en vrouwen;44 jaar;2063;126
2201;Totaal mannen en vrouwen;44 jaar;2064;124
2202;Totaal mannen en vrouwen;44 jaar;2065;127
2203;Totaal mannen en vrouwen;44 jaar;2066;119
2204;Totaal mannen en vrouwen;44 jaar;2067;116
2205;Totaal mannen en vrouwen;44 jaar;2068;114
2206;Totaal mannen en vrouwen;44 jaar;2069;113
2207;Totaal mannen en vrouwen;44 jaar;2070;112
2208;Totaal mannen en vrouwen;45 jaar;2023;248
2209;Totaal mannen en vrouwen;45 jaar;2024;244
2210;Totaal mannen en vrouwen;45 jaar;2025;247
2211;Totaal mannen en vrouwen;45 jaar;2026;240
2212;Totaal mannen en vrouwen;45 jaar;2027;232
2213;Totaal mannen en vrouwen;45 jaar;2028;226
2214;Totaal mannen en vrouwen;45 jaar;2029;228
2215;Totaal mannen en vrouwen;45 jaar;2030;228
2216;Totaal mannen en vrouwen;45 jaar;2031;230
2217;Totaal mannen en vrouwen;45 jaar;2032;229
2218;Totaal mannen en vrouwen;45 jaar;2033;226
2219;Totaal mannen en vrouwen;45 jaar;2034;225
2220;Totaal mannen en vrouwen;45 jaar;2035;231
2221;Totaal mannen en vrouwen;45 jaar;2036;227
2222;Totaal mannen en vrouwen;45 jaar;2037;223
2223;Totaal mannen en vrouwen;45 jaar;2038;219
2224;Totaal mannen en vrouwen;45 jaar;2039;217
2225;Totaal mannen en vrouwen;45 jaar;2040;210
2226;Totaal mannen en vrouwen;45 jaar;2041;207
2227;Totaal mannen en vrouwen;45 jaar;2042;206
2228;Totaal mannen en vrouwen;45 jaar;2043;208
2229;Totaal mannen en vrouwen;45 jaar;2044;206
2230;Totaal mannen en vrouwen;45 jaar;2045;206
2231;Totaal mannen en vrouwen;45 jaar;2046;201
2232;Totaal mannen en vrouwen;45 jaar;2047;197
2233;Totaal mannen en vrouwen;45 jaar;2048;193
2234;Totaal mannen en vrouwen;45 jaar;2049;185
2235;Totaal mannen en vrouwen;45 jaar;2050;178
2236;Totaal mannen en vrouwen;45 jaar;2051;174
2237;Totaal mannen en vrouwen;45 jaar;2052;168
2238;Totaal mannen en vrouwen;45 jaar;2053;169
2239;Totaal mannen en vrouwen;45 jaar;2054;166
2240;Totaal mannen en vrouwen;45 jaar;2055;162
2241;Totaal mannen en vrouwen;45 jaar;2056;157
2242;Totaal mannen en vrouwen;45 jaar;2057;153
2243;Totaal mannen en vrouwen;45 jaar;2058;148
2244;Totaal mannen en vrouwen;45 jaar;2059;148
2245;Totaal mannen en vrouwen;45 jaar;2060;143
2246;Totaal mannen en vrouwen;45 jaar;2061;141
2247;Totaal mannen en vrouwen;45 jaar;2062;138
2248;Totaal mannen en vrouwen;45 jaar;2063;135
2249;Totaal mannen en vrouwen;45 jaar;2064;133
2250;Totaal mannen en vrouwen;45 jaar;2065;129
2251;Totaal mannen en vrouwen;45 jaar;2066;132
2252;Totaal mannen en vrouwen;45 jaar;2067;125
2253;Totaal mannen en vrouwen;45 jaar;2068;122
2254;Totaal mannen en vrouwen;45 jaar;2069;119
2255;Totaal mannen en vrouwen;45 jaar;2070;118
2256;Totaal mannen en vrouwen;46 jaar;2023;266
2257;Totaal mannen en vrouwen;46 jaar;2024;265
2258;Totaal mannen en vrouwen;46 jaar;2025;260
2259;Totaal mannen en vrouwen;46 jaar;2026;263
2260;Totaal mannen en vrouwen;46 jaar;2027;255
2261;Totaal mannen en vrouwen;46 jaar;2028;246
2262;Totaal mannen en vrouwen;46 jaar;2029;239
2263;Totaal mannen en vrouwen;46 jaar;2030;242
2264;Totaal mannen en vrouwen;46 jaar;2031;242
2265;Totaal mannen en vrouwen;46 jaar;2032;245
2266;Totaal mannen en vrouwen;46 jaar;2033;243
2267;Totaal mannen en vrouwen;46 jaar;2034;241
2268;Totaal mannen en vrouwen;46 jaar;2035;240
2269;Totaal mannen en vrouwen;46 jaar;2036;244
2270;Totaal mannen en vrouwen;46 jaar;2037;242
2271;Totaal mannen en vrouwen;46 jaar;2038;236
2272;Totaal mannen en vrouwen;46 jaar;2039;232
2273;Totaal mannen en vrouwen;46 jaar;2040;230
2274;Totaal mannen en vrouwen;46 jaar;2041;223
2275;Totaal mannen en vrouwen;46 jaar;2042;220
2276;Totaal mannen en vrouwen;46 jaar;2043;217
2277;Totaal mannen en vrouwen;46 jaar;2044;219
2278;Totaal mannen en vrouwen;46 jaar;2045;218
2279;Totaal mannen en vrouwen;46 jaar;2046;218
2280;Totaal mannen en vrouwen;46 jaar;2047;212
2281;Totaal mannen en vrouwen;46 jaar;2048;207
2282;Totaal mannen en vrouwen;46 jaar;2049;203
2283;Totaal mannen en vrouwen;46 jaar;2050;195
2284;Totaal mannen en vrouwen;46 jaar;2051;188
2285;Totaal mannen en vrouwen;46 jaar;2052;183
2286;Totaal mannen en vrouwen;46 jaar;2053;178
2287;Totaal mannen en vrouwen;46 jaar;2054;177
2288;Totaal mannen en vrouwen;46 jaar;2055;174
2289;Totaal mannen en vrouwen;46 jaar;2056;171
2290;Totaal mannen en vrouwen;46 jaar;2057;165
2291;Totaal mannen en vrouwen;46 jaar;2058;160
2292;Totaal mannen en vrouwen;46 jaar;2059;155
2293;Totaal mannen en vrouwen;46 jaar;2060;155
2294;Totaal mannen en vrouwen;46 jaar;2061;149
2295;Totaal mannen en vrouwen;46 jaar;2062;148
2296;Totaal mannen en vrouwen;46 jaar;2063;144
2297;Totaal mannen en vrouwen;46 jaar;2064;141
2298;Totaal mannen en vrouwen;46 jaar;2065;139
2299;Totaal mannen en vrouwen;46 jaar;2066;136
2300;Totaal mannen en vrouwen;46 jaar;2067;139
2301;Totaal mannen en vrouwen;46 jaar;2068;131
2302;Totaal mannen en vrouwen;46 jaar;2069;127
2303;Totaal mannen en vrouwen;46 jaar;2070;125
2304;Totaal mannen en vrouwen;47 jaar;2023;294
2305;Totaal mannen en vrouwen;47 jaar;2024;285
2306;Totaal mannen en vrouwen;47 jaar;2025;283
2307;Totaal mannen en vrouwen;47 jaar;2026;277
2308;Totaal mannen en vrouwen;47 jaar;2027;280
2309;Totaal mannen en vrouwen;47 jaar;2028;271
2310;Totaal mannen en vrouwen;47 jaar;2029;260
2311;Totaal mannen en vrouwen;47 jaar;2030;255
2312;Totaal mannen en vrouwen;47 jaar;2031;258
2313;Totaal mannen en vrouwen;47 jaar;2032;259
2314;Totaal mannen en vrouwen;47 jaar;2033;261
2315;Totaal mannen en vrouwen;47 jaar;2034;259
2316;Totaal mannen en vrouwen;47 jaar;2035;256
2317;Totaal mannen en vrouwen;47 jaar;2036;255
2318;Totaal mannen en vrouwen;47 jaar;2037;260
2319;Totaal mannen en vrouwen;47 jaar;2038;256
2320;Totaal mannen en vrouwen;47 jaar;2039;251
2321;Totaal mannen en vrouwen;47 jaar;2040;247
2322;Totaal mannen en vrouwen;47 jaar;2041;244
2323;Totaal mannen en vrouwen;47 jaar;2042;236
2324;Totaal mannen en vrouwen;47 jaar;2043;232
2325;Totaal mannen en vrouwen;47 jaar;2044;230
2326;Totaal mannen en vrouwen;47 jaar;2045;233
2327;Totaal mannen en vrouwen;47 jaar;2046;230
2328;Totaal mannen en vrouwen;47 jaar;2047;230
2329;Totaal mannen en vrouwen;47 jaar;2048;224
2330;Totaal mannen en vrouwen;47 jaar;2049;219
2331;Totaal mannen en vrouwen;47 jaar;2050;215
2332;Totaal mannen en vrouwen;47 jaar;2051;205
2333;Totaal mannen en vrouwen;47 jaar;2052;198
2334;Totaal mannen en vrouwen;47 jaar;2053;193
2335;Totaal mannen en vrouwen;47 jaar;2054;187
2336;Totaal mannen en vrouwen;47 jaar;2055;186
2337;Totaal mannen en vrouwen;47 jaar;2056;184
2338;Totaal mannen en vrouwen;47 jaar;2057;179
2339;Totaal mannen en vrouwen;47 jaar;2058;174
2340;Totaal mannen en vrouwen;47 jaar;2059;168
2341;Totaal mannen en vrouwen;47 jaar;2060;163
2342;Totaal mannen en vrouwen;47 jaar;2061;162
2343;Totaal mannen en vrouwen;47 jaar;2062;157
2344;Totaal mannen en vrouwen;47 jaar;2063;155
2345;Totaal mannen en vrouwen;47 jaar;2064;151
2346;Totaal mannen en vrouwen;47 jaar;2065;147
2347;Totaal mannen en vrouwen;47 jaar;2066;145
2348;Totaal mannen en vrouwen;47 jaar;2067;143
2349;Totaal mannen en vrouwen;47 jaar;2068;145
2350;Totaal mannen en vrouwen;47 jaar;2069;136
2351;Totaal mannen en vrouwen;47 jaar;2070;133
2352;Totaal mannen en vrouwen;48 jaar;2023;324
2353;Totaal mannen en vrouwen;48 jaar;2024;316
2354;Totaal mannen en vrouwen;48 jaar;2025;307
2355;Totaal mannen en vrouwen;48 jaar;2026;304
2356;Totaal mannen en vrouwen;48 jaar;2027;297
2357;Totaal mannen en vrouwen;48 jaar;2028;300
2358;Totaal mannen en vrouwen;48 jaar;2029;290
2359;Totaal mannen en vrouwen;48 jaar;2030;280
2360;Totaal mannen en vrouwen;48 jaar;2031;275
2361;Totaal mannen en vrouwen;48 jaar;2032;278
2362;Totaal mannen en vrouwen;48 jaar;2033;278
2363;Totaal mannen en vrouwen;48 jaar;2034;280
2364;Totaal mannen en vrouwen;48 jaar;2035;279
2365;Totaal mannen en vrouwen;48 jaar;2036;275
2366;Totaal mannen en vrouwen;48 jaar;2037;273
2367;Totaal mannen en vrouwen;48 jaar;2038;279
2368;Totaal mannen en vrouwen;48 jaar;2039;275
2369;Totaal mannen en vrouwen;48 jaar;2040;269
2370;Totaal mannen en vrouwen;48 jaar;2041;264
2371;Totaal mannen en vrouwen;48 jaar;2042;261
2372;Totaal mannen en vrouwen;48 jaar;2043;253
2373;Totaal mannen en vrouwen;48 jaar;2044;249
2374;Totaal mannen en vrouwen;48 jaar;2045;246
2375;Totaal mannen en vrouwen;48 jaar;2046;249
2376;Totaal mannen en vrouwen;48 jaar;2047;247
2377;Totaal mannen en vrouwen;48 jaar;2048;247
2378;Totaal mannen en vrouwen;48 jaar;2049;239
2379;Totaal mannen en vrouwen;48 jaar;2050;234
2380;Totaal mannen en vrouwen;48 jaar;2051;230
2381;Totaal mannen en vrouwen;48 jaar;2052;220
2382;Totaal mannen en vrouwen;48 jaar;2053;212
2383;Totaal mannen en vrouwen;48 jaar;2054;206
2384;Totaal mannen en vrouwen;48 jaar;2055;200
2385;Totaal mannen en vrouwen;48 jaar;2056;199
2386;Totaal mannen en vrouwen;48 jaar;2057;196
2387;Totaal mannen en vrouwen;48 jaar;2058;192
2388;Totaal mannen en vrouwen;48 jaar;2059;185
2389;Totaal mannen en vrouwen;48 jaar;2060;180
2390;Totaal mannen en vrouwen;48 jaar;2061;174
2391;Totaal mannen en vrouwen;48 jaar;2062;173
2392;Totaal mannen en vrouwen;48 jaar;2063;168
2393;Totaal mannen en vrouwen;48 jaar;2064;166
2394;Totaal mannen en vrouwen;48 jaar;2065;161
2395;Totaal mannen en vrouwen;48 jaar;2066;157
2396;Totaal mannen en vrouwen;48 jaar;2067;155
2397;Totaal mannen en vrouwen;48 jaar;2068;152
2398;Totaal mannen en vrouwen;48 jaar;2069;155
2399;Totaal mannen en vrouwen;48 jaar;2070;146
2400;Totaal mannen en vrouwen;49 jaar;2023;373
2401;Totaal mannen en vrouwen;49 jaar;2024;350
2402;Totaal mannen en vrouwen;49 jaar;2025;341
2403;Totaal mannen en vrouwen;49 jaar;2026;331
2404;Totaal mannen en vrouwen;49 jaar;2027;327
2405;Totaal mannen en vrouwen;49 jaar;2028;320
2406;Totaal mannen en vrouwen;49 jaar;2029;323
2407;Totaal mannen en vrouwen;49 jaar;2030;314
2408;Totaal mannen en vrouwen;49 jaar;2031;304
2409;Totaal mannen en vrouwen;49 jaar;2032;298
