ID;LeeftijdReferentiepersoon;Perioden;ReferentiepersonenMetKinderen_1;JongsteKind02Jaar_2;JongsteKind35Jaar_3;JongsteKind611Jaar_4;JongsteKind1217Jaar_5;JongsteKind18JaarEnOuder_6
497;1;2020;4012;3908.0;104.0;;;
498;1;2021;3953;3854.0;99.0;;;
499;1;2022;3916;3823.0;94.0;;;
500;1;2023;3874;3784.0;90.0;;;
501;1;2024;3816;3731.0;86.0;;;
502;1;2025;3761;3679.0;83.0;;;
503;1;2026;3710;3632.0;79.0;;;
504;1;2027;3670;3595.0;75.0;;;
505;1;2028;3639;3565.0;74.0;;;
506;1;2029;3617;3545.0;72.0;;;
507;1;2030;3603;3532.0;71.0;;;
508;1;2031;3598;3529.0;69.0;;;
509;1;2032;3597;3529.0;68.0;;;
510;1;2033;3603;3537.0;66.0;;;
511;1;2034;3617;3551.0;66.0;;;
512;1;2035;3634;3568.0;66.0;;;
513;1;2036;3654;3587.0;67.0;;;
514;1;2037;3676;3609.0;67.0;;;
515;1;2038;3701;3634.0;67.0;;;
516;1;2039;3721;3653.0;68.0;;;
517;1;2040;3736;3667.0;68.0;;;
518;1;2041;3736;3667.0;68.0;;;
519;1;2042;3736;3667.0;68.0;;;
520;1;2043;3736;3667.0;68.0;;;
521;1;2044;3736;3667.0;68.0;;;
522;1;2045;3736;3667.0;68.0;;;
523;1;2046;3736;3667.0;68.0;;;
524;1;2047;3736;3667.0;68.0;;;
525;1;2048;3736;3667.0;68.0;;;
526;1;2049;3736;3667.0;68.0;;;
527;1;2050;3736;3667.0;68.0;;;
528;2;2003;44374;37632.0;6195.0;548.0;;
529;2;2004;44496;36996.0;6915.0;586.0;;
530;2;2005;44812;36461.0;7696.0;655.0;;
531;2;2006;44732;35922.0;8010.0;800.0;;
532;2;2007;44548;35550.0;8027.0;971.0;;
533;2;2008;44722;35662.0;7859.0;1201.0;;
534;2;2009;45118;36053.0;7752.0;1313.0;;
535;2;2010;45284;36383.0;7610.0;1291.0;;
536;2;2011;45338;36645.0;7463.0;1230.0;;
537;2;2012;45082;36687.0;7247.0;1148.0;;
538;2;2013;44982;36878.0;7036.0;1069.0;;
539;2;2014;45072;37384.0;6687.0;1001.0;;
540;2;2015;45143;37787.0;6421.0;935.0;;
541;2;2016;44697;37685.0;6174.0;839.0;;
542;2;2017;44192;37439.0;6097.0;656.0;;
543;2;2018;43951;37333.0;6057.0;562.0;;
544;2;2019;43889;37343.0;6026.0;521.0;;
545;2;2020;43828;37358.0;5975.0;495.0;;
546;2;2021;44312;37814.0;6016.0;482.0;;
547;2;2022;45057;38455.0;6125.0;478.0;;
548;2;2023;45660;38966.0;6216.0;478.0;;
549;2;2024;45847;39124.0;6252.0;471.0;;
550;2;2025;45875;39140.0;6276.0;459.0;;
551;2;2026;45296;38673.0;6184.0;439.0;;
552;2;2027;44846;38298.0;6126.0;421.0;;
553;2;2028;44356;37888.0;6061.0;407.0;;
554;2;2029;43742;37380.0;5974.0;388.0;;
555;2;2030;43167;36907.0;5888.0;371.0;;
556;2;2031;42661;36492.0;5811.0;357.0;;
557;2;2032;42246;36155.0;5748.0;343.0;;
558;2;2033;41945;35912.0;5700.0;333.0;;
559;2;2034;41751;35760.0;5669.0;323.0;;
560;2;2035;41665;35703.0;5649.0;313.0;;
561;2;2036;41673;35722.0;5645.0;306.0;;
562;2;2037;41763;35804.0;5660.0;299.0;;
563;2;2038;41913;35940.0;5682.0;291.0;;
564;2;2039;42113;36117.0;5707.0;289.0;;
565;2;2040;42350;36319.0;5743.0;289.0;;
566;2;2041;42614;36545.0;5783.0;286.0;;
567;2;2042;42871;36763.0;5825.0;284.0;;
568;2;2043;43101;36949.0;5865.0;286.0;;
569;2;2044;43271;37086.0;5901.0;284.0;;
570;2;2045;43359;37153.0;5925.0;282.0;;
571;2;2046;43359;37153.0;5925.0;282.0;;
572;2;2047;43359;37153.0;5925.0;282.0;;
573;2;2048;43359;37153.0;5925.0;282.0;;
574;2;2049;43359;37153.0;5925.0;282.0;;
575;2;2050;43359;37153.0;5925.0;282.0;;
576;3;2003;158561;119247.0;28517.0;10496.0;302.0;
577;3;2004;155112;115459.0;29494.0;9845.0;313.0;
578;3;2005;152738;113239.0;29668.0;9590.0;241.0;
579;3;2006;152688;112533.0;30199.0;9746.0;210.0;
580;3;2007;153139;112430.0;29172.0;11267.0;270.0;
581;3;2008;152898;111803.0;28276.0;12599.0;220.0;
582;3;2009;152001;111316.0;27143.0;13271.0;272.0;
583;3;2010;152273;111639.0;26758.0;13657.0;219.0;
584;3;2011;151503;111077.0;26306.0;13815.0;305.0;
585;3;2012;151579;111461.0;26045.0;13722.0;351.0;
586;3;2013;153219;113096.0;26171.0;13549.0;403.0;
587;3;2014;155665;115362.0;26485.0;13275.0;544.0;
588;3;2015;157757;117406.0;26853.0;12947.0;551.0;
589;3;2016;159864;119490.0;27258.0;12588.0;527.0;
590;3;2017;161000;120905.0;27636.0;11969.0;490.0;
591;3;2018;162182;122242.0;28010.0;11477.0;454.0;
592;3;2019;163548;123593.0;28407.0;11126.0;423.0;
593;3;2020;164570;124611.0;28726.0;10838.0;395.0;
594;3;2021;163670;124205.0;28617.0;10494.0;354.0;
595;3;2022;162390;123440.0;28405.0;10240.0;306.0;
596;3;2023;161951;123219.0;28351.0;10162.0;218.0;
597;3;2024;162236;123510.0;28432.0;10109.0;186.0;
598;3;2025;162599;123868.0;28500.0;10062.0;169.0;
599;3;2026;164736;125468.0;28927.0;10179.0;162.0;
600;3;2027;167242;127261.0;29423.0;10401.0;156.0;
601;3;2028;169023;128491.0;29783.0;10595.0;153.0;
602;3;2029;169479;128779.0;29888.0;10663.0;150.0;
603;3;2030;169247;128557.0;29863.0;10684.0;143.0;
604;3;2031;167220;127102.0;29461.0;10525.0;131.0;
605;3;2032;165514;125857.0;29123.0;10413.0;121.0;
606;3;2033;163652;124492.0;28761.0;10288.0;112.0;
607;3;2034;161475;122919.0;28330.0;10122.0;104.0;
608;3;2035;159457;121464.0;27933.0;9965.0;95.0;
609;3;2036;157716;120211.0;27592.0;9827.0;86.0;
610;3;2037;156325;119213.0;27316.0;9715.0;81.0;
611;3;2038;155345;118512.0;27123.0;9635.0;75.0;
612;3;2039;154747;118080.0;27013.0;9583.0;71.0;
613;3;2040;154535;117931.0;26968.0;9570.0;66.0;
614;3;2041;154645;118009.0;26990.0;9583.0;62.0;
615;3;2042;155025;118279.0;27066.0;9623.0;57.0;
616;3;2043;155610;118695.0;27186.0;9676.0;53.0;
617;3;2044;156354;119211.0;27340.0;9751.0;51.0;
618;3;2045;157220;119817.0;27514.0;9837.0;51.0;
619;3;2046;158152;120465.0;27708.0;9929.0;50.0;
620;3;2047;159002;121054.0;27873.0;10027.0;48.0;
621;3;2048;159703;121534.0;28004.0;10116.0;49.0;
622;3;2049;160179;121847.0;28099.0;10185.0;48.0;
623;3;2050;160416;121998.0;28150.0;10222.0;47.0;
624;4;2003;401795;233301.0;99078.0;59940.0;9351.0;125.0
625;4;2004;390959;225320.0;99839.0;55956.0;9703.0;142.0
626;4;2005;372593;215198.0;95248.0;52806.0;9179.0;163.0
627;4;2006;352944;204118.0;89979.0;50145.0;8559.0;143.0
628;4;2007;336182;194742.0;84486.0;49123.0;7714.0;118.0
629;4;2008;322703;187154.0;80595.0;48041.0;6805.0;108.0
630;4;2009;315898;183249.0;78646.0;47932.0;5967.0;105.0
631;4;2010;311438;180831.0;76951.0;47849.0;5717.0;90.0
632;4;2011;312458;182661.0;75949.0;47973.0;5784.0;89.0
633;4;2012;314814;184740.0;76287.0;47416.0;6266.0;105.0
634;4;2013;315692;185478.0;76724.0;45861.0;7542.0;88.0
635;4;2014;315008;185118.0;77811.0;43419.0;8574.0;87.0
636;4;2015;315409;185187.0;78430.0;42489.0;9212.0;91.0
637;4;2016;314368;184943.0;78084.0;41628.0;9637.0;76.0
638;4;2017;315472;186120.0;78427.0;41129.0;9710.0;86.0
639;4;2018;319008;188427.0;79510.0;41346.0;9626.0;99.0
640;4;2019;323507;191018.0;80907.0;41983.0;9478.0;122.0
641;4;2020;327452;193343.0;82165.0;42648.0;9154.0;142.0
642;4;2021;331859;196073.0;83476.0;43363.0;8810.0;138.0
643;4;2022;334653;198008.0;84364.0;43792.0;8360.0;129.0
644;4;2023;336991;199470.0;85174.0;44468.0;7760.0;120.0
645;4;2024;339225;200672.0;85969.0;45166.0;7305.0;113.0
646;4;2025;340774;201454.0;86555.0;45722.0;6935.0;108.0
647;4;2026;338877;200397.0;86230.0;45592.0;6560.0;98.0
648;4;2027;336337;198993.0;85686.0;45274.0;6297.0;87.0
649;4;2028;335561;198597.0;85527.0;45196.0;6165.0;76.0
650;4;2029;336538;199294.0;85733.0;45352.0;6107.0;53.0
651;4;2030;337799;200204.0;86005.0;45510.0;6036.0;44.0
652;4;2031;342174;202732.0;87073.0;46247.0;6080.0;42.0
653;4;2032;346370;204808.0;88193.0;47129.0;6200.0;40.0
654;4;2033;348952;205898.0;88929.0;47772.0;6316.0;37.0
655;4;2034;349235;205817.0;89060.0;47964.0;6358.0;35.0
656;4;2035;348167;204961.0;88859.0;47940.0;6374.0;33.0
657;4;2036;344216;202746.0;87895.0;47287.0;6259.0;29.0
658;4;2037;340690;200684.0;87048.0;46749.0;6185.0;24.0
659;4;2038;336895;198482.0;86127.0;46160.0;6105.0;21.0
660;4;2039;332690;196132.0;85088.0;45455.0;5998.0;17.0
661;4;2040;328843;194000.0;84131.0;44807.0;5890.0;15.0
662;4;2041;325571;192211.0;83311.0;44241.0;5796.0;12.0
663;4;2042;323001;190823.0;82655.0;43794.0;5720.0;9.0
664;4;2043;321220;189877.0;82189.0;43482.0;5664.0;9.0
665;4;2044;320173;189340.0;81912.0;43293.0;5621.0;6.0
666;4;2045;319841;189190.0;81814.0;43233.0;5598.0;5.0
667;4;2046;320095;189358.0;81858.0;43274.0;5602.0;4.0
668;4;2047;320841;189795.0;82013.0;43412.0;5618.0;3.0
669;4;2048;321966;190437.0;82265.0;43620.0;5643.0;0.0
670;4;2049;323366;191227.0;82583.0;43873.0;5683.0;
671;4;2050;324989;192134.0;82957.0;44166.0;5733.0;
672;5;2003;513235;131423.0;136239.0;186689.0;53492.0;5391.0
673;5;2004;511546;134575.0;141645.0;178452.0;51841.0;5033.0
674;5;2005;513163;139336.0;144497.0;174977.0;49546.0;4808.0
675;5;2006;514163;141724.0;147782.0;172273.0;47868.0;4516.0
676;5;2007;512354;141482.0;147899.0;171872.0;46509.0;4592.0
677;5;2008;506121;139587.0;147794.0;169691.0;44357.0;4692.0
678;5;2009;491489;134858.0;144028.0;166181.0;41434.0;4988.0
679;5;2010;468610;129257.0;137809.0;158922.0;37533.0;5089.0
680;5;2011;444428;123518.0;131072.0;149943.0;35314.0;4581.0
681;5;2012;423714;118970.0;124592.0;142714.0;33330.0;4109.0
682;5;2013;407941;115848.0;119550.0;135098.0;33720.0;3726.0
683;5;2014;400389;114587.0;117139.0;131589.0;33814.0;3260.0
684;5;2015;396012;114065.0;116501.0;128155.0;34400.0;2891.0
685;5;2016;398065;115100.0;117697.0;127598.0;34774.0;2896.0
686;5;2017;400888;115823.0;118436.0;128879.0;34637.0;3113.0
687;5;2018;401502;115560.0;118434.0;129866.0;34117.0;3526.0
688;5;2019;400235;114984.0;117929.0;130712.0;32399.0;4210.0
689;5;2020;400528;115180.0;117804.0;131569.0;31023.0;4953.0
690;5;2021;399676;115747.0;117613.0;130809.0;30194.0;5312.0
691;5;2022;401772;117248.0;118390.0;131112.0;29619.0;5403.0
692;5;2023;406457;118878.0;119892.0;132803.0;29531.0;5352.0
693;5;2024;412009;120321.0;121547.0;135096.0;29797.0;5248.0
694;5;2025;417047;121695.0;123019.0;137178.0;30107.0;5049.0
695;5;2026;422996;123629.0;124732.0;139358.0;30453.0;4824.0
696;5;2027;426963;125048.0;125990.0;140781.0;30596.0;4548.0
697;5;2028;429985;125803.0;126967.0;142098.0;30844.0;4272.0
698;5;2029;432680;126244.0;127750.0;143442.0;31389.0;3856.0
699;5;2030;434601;126550.0;128220.0;144468.0;31810.0;3553.0
700;5;2031;432299;125811.0;127562.0;143908.0;31717.0;3300.0
701;5;2032;429252;124962.0;126687.0;142976.0;31489.0;3138.0
702;5;2033;428570;124940.0;126430.0;142706.0;31433.0;3061.0
703;5;2034;430306;125838.0;126875.0;143042.0;31534.0;3017.0
704;5;2035;432358;126792.0;127518.0;143418.0;31664.0;2966.0
705;5;2036;438154;128590.0;129179.0;145180.0;32235.0;2972.0
706;5;2037;443111;129541.0;130556.0;147069.0;32921.0;3024.0
707;5;2038;445941;129803.0;131280.0;148346.0;33442.0;3070.0
708;5;2039;446069;129515.0;131247.0;148611.0;33611.0;3085.0
709;5;2040;444477;128756.0;130687.0;148328.0;33611.0;3096.0
710;5;2041;439576;127390.0;129320.0;146697.0;33138.0;3033.0
711;5;2042;435104;126043.0;128022.0;145297.0;32747.0;2995.0
712;5;2043;430314;124637.0;126631.0;143769.0;32322.0;2956.0
713;5;2044;425125;123235.0;125152.0;142030.0;31806.0;2902.0
714;5;2045;420415;121996.0;123821.0;140420.0;31331.0;2848.0
715;5;2046;416456;120996.0;122708.0;139031.0;30921.0;2799.0
716;5;2047;413394;120258.0;121851.0;137930.0;30596.0;2759.0
717;5;2048;411321;119781.0;121279.0;137149.0;30382.0;2728.0
718;5;2049;410178;119566.0;120975.0;136673.0;30256.0;2709.0
719;5;2050;409912;119573.0;120921.0;136494.0;30230.0;2693.0
720;6;2003;514646;24167.0;54396.0;213492.0;175711.0;46880.0
721;6;2004;521957;26010.0;58103.0;218291.0;174609.0;44943.0
722;6;2005;527847;28196.0;61497.0;222758.0;171730.0;43666.0
723;6;2006;531600;29451.0;65519.0;225951.0;168396.0;42283.0
724;6;2007;531002;29774.0;67999.0;229543.0;163863.0;39824.0
725;6;2008;529476;30045.0;70658.0;234304.0;157097.0;37371.0
726;6;2009;528491;30449.0;72298.0;241381.0;148187.0;36176.0
727;6;2010;530732;31347.0;73859.0;250212.0;140527.0;34787.0
728;6;2011;532044;31806.0;74747.0;255129.0;137076.0;33286.0
729;6;2012;529585;31684.0;74710.0;257083.0;133825.0;32283.0
730;6;2013;522460;31115.0;73808.0;253673.0;132517.0;31347.0
731;6;2014;506650;29822.0;71397.0;246885.0;129286.0;29259.0
732;6;2015;483004;28521.0;68489.0;236256.0;123620.0;26117.0
733;6;2016;458480;27402.0;65592.0;224510.0;117236.0;23740.0
734;6;2017;437978;26679.0;63323.0;213945.0;111754.0;22278.0
735;6;2018;422371;26326.0;61796.0;205768.0;106929.0;21553.0
736;6;2019;415030;26356.0;61320.0;201474.0;103259.0;22621.0
737;6;2020;410632;26467.0;61211.0;199880.0;100223.0;22851.0
738;6;2021;412652;26880.0;61833.0;202023.0;98634.0;23283.0
739;6;2022;415233;27133.0;62283.0;203688.0;98944.0;23186.0
740;6;2023;415326;27045.0;62195.0;203866.0;99283.0;22936.0
741;6;2024;413844;26929.0;61946.0;202968.0;99882.0;22119.0
742;6;2025;414042;27072.0;62100.0;202850.0;100391.0;21629.0
743;6;2026;413230;27394.0;62475.0;202594.0;99605.0;21162.0
744;6;2027;415684;27948.0;63368.0;203937.0;99721.0;20710.0
745;6;2028;420696;28390.0;64289.0;206482.0;100990.0;20544.0
746;6;2029;426519;28714.0;65092.0;209272.0;102899.0;20540.0
747;6;2030;431917;29052.0;65854.0;211785.0;104642.0;20584.0
748;6;2031;438398;29604.0;66924.0;214767.0;106453.0;20651.0
749;6;2032;442871;30012.0;67706.0;216927.0;107636.0;20590.0
750;6;2033;446206;30171.0;68120.0;218536.0;108741.0;20639.0
751;6;2034;449113;30235.0;68360.0;219834.0;109885.0;20801.0
752;6;2035;451226;30297.0;68531.0;220656.0;110780.0;20962.0
753;6;2036;448972;30114.0;68141.0;219512.0;110388.0;20817.0
754;6;2037;445937;29941.0;67694.0;218005.0;109678.0;20619.0
755;6;2038;445375;30022.0;67707.0;217600.0;109488.0;20558.0
756;6;2039;447381;30387.0;68214.0;218419.0;109767.0;20594.0
757;6;2040;449672;30723.0;68752.0;219512.0;110061.0;20623.0
758;6;2041;455736;31228.0;69743.0;222354.0;111456.0;20956.0
759;6;2042;460673;31373.0;70240.0;224662.0;113015.0;21383.0
760;6;2043;463394;31352.0;70368.0;225860.0;114090.0;21723.0
761;6;2044;463424;31252.0;70202.0;225792.0;114338.0;21841.0
762;6;2045;461681;31036.0;69769.0;224857.0;114165.0;21854.0
763;6;2046;456662;30729.0;69039.0;222490.0;112867.0;21538.0
764;6;2047;452036;30409.0;68310.0;220268.0;111768.0;21281.0
765;6;2048;447095;30082.0;67545.0;217891.0;110571.0;21006.0
766;6;2049;441792;29778.0;66791.0;215371.0;109188.0;20665.0
767;6;2050;436997;29519.0;66131.0;213087.0;107910.0;20351.0
768;7;2003;433100;1044.0;6329.0;73562.0;180567.0;171599.0
769;7;2004;442364;1137.0;6912.0;78049.0;190750.0;165516.0
770;7;2005;453800;1357.0;7506.0;82937.0;199953.0;162047.0
771;7;2006;464105;1451.0;8145.0;86825.0;207881.0;159802.0
772;7;2007;474320;1538.0;8879.0;91346.0;215901.0;156655.0
773;7;2008;483298;1588.0;9685.0;96441.0;221807.0;153776.0
774;7;2009;491739;1645.0;10222.0;102814.0;224777.0;152281.0
775;7;2010;498358;1696.0;10611.0;110251.0;226324.0;149476.0
776;7;2011;502578;1713.0;10803.0;116217.0;228460.0;145384.0
777;7;2012;503116;1701.0;10848.0;121281.0;229492.0;139794.0
778;7;2013;502801;1704.0;10938.0;124534.0;231308.0;134317.0
779;7;2014;502361;1718.0;11091.0;128237.0;234868.0;126447.0
780;7;2015;505401;1769.0;11452.0;131851.0;242080.0;118249.0
781;7;2016;507412;1769.0;11600.0;133554.0;248963.0;111525.0
782;7;2017;505633;1726.0;11489.0;133470.0;250378.0;108570.0
783;7;2018;499455;1657.0;11183.0;131870.0;248704.0;106041.0
784;7;2019;485001;1565.0;10696.0;127408.0;240247.0;105085.0
785;7;2020;463085;1484.0;10205.0;122257.0;229352.0;99787.0
786;7;2021;440010;1426.0;9844.0;116956.0;217356.0;94428.0
787;7;2022;420611;1395.0;9632.0;113033.0;206393.0;90159.0
788;7;2023;405450;1381.0;9544.0;110286.0;197910.0;86330.0
789;7;2024;398110;1388.0;9587.0;109413.0;193362.0;84362.0
790;7;2025;393852;1391.0;9634.0;109205.0;190941.0;82682.0
791;7;2026;396064;1411.0;9798.0;110344.0;193032.0;81479.0
792;7;2027;398960;1411.0;9895.0;111117.0;195156.0;81381.0
793;7;2028;399519;1389.0;9842.0;110910.0;195944.0;81434.0
794;7;2029;398729;1371.0;9790.0;110438.0;195464.0;81665.0
795;7;2030;399332;1382.0;9853.0;110728.0;195318.0;82051.0
796;7;2031;398999;1397.0;9990.0;111431.0;194755.0;81426.0
797;7;2032;401823;1421.0;10217.0;113044.0;195689.0;81453.0
798;7;2033;406984;1431.0;10374.0;114689.0;198010.0;82481.0
799;7;2034;412795;1430.0;10479.0;116104.0;200753.0;84029.0
800;7;2035;418168;1442.0;10601.0;117459.0;203200.0;85466.0
801;7;2036;424598;1470.0;10812.0;119391.0;205985.0;86940.0
802;7;2037;429104;1480.0;10965.0;120815.0;207948.0;87897.0
803;7;2038;432418;1475.0;11002.0;121542.0;209542.0;88858.0
804;7;2039;435240;1461.0;11007.0;121976.0;210911.0;89886.0
805;7;2040;437267;1452.0;11025.0;122279.0;211812.0;90700.0
806;7;2041;435130;1431.0;10947.0;121586.0;210738.0;90427.0
807;7;2042;432240;1417.0;10880.0;120794.0;209277.0;89871.0
808;7;2043;431720;1418.0;10925.0;120839.0;208815.0;89722.0
809;7;2044;433675;1437.0;11084.0;121789.0;209430.0;89935.0
810;7;2045;435903;1442.0;11208.0;122794.0;210295.0;90164.0
811;7;2046;441707;1459.0;11396.0;124589.0;212923.0;91341.0
812;7;2047;446342;1445.0;11425.0;125473.0;215272.0;92729.0
813;7;2048;448844;1431.0;11394.0;125680.0;216608.0;93732.0
814;7;2049;448811;1416.0;11347.0;125399.0;216642.0;94007.0
815;7;2050;447080;1398.0;11254.0;124638.0;215865.0;93923.0
816;8;2003;265810;11.0;155.0;8562.0;59584.0;197498.0
817;8;2004;270409;15.0;137.0;9408.0;64892.0;195956.0
818;8;2005;278346;15.0;148.0;10061.0;70589.0;197534.0
819;8;2006;288077;15.0;163.0;10477.0;77105.0;200318.0
820;8;2007;300595;15.0;159.0;11216.0;84822.0;204384.0
821;8;2008;313353;15.0;183.0;12106.0;92348.0;208701.0
822;8;2009;326834;15.0;198.0;13167.0;97998.0;215457.0
823;8;2010;341174;17.0;214.0;14310.0;103971.0;222663.0
824;8;2011;353789;19.0;223.0;15469.0;109233.0;228846.0
825;8;2012;365702;22.0;237.0;16810.0;114080.0;234553.0
826;8;2013;375893;23.0;247.0;17949.0;119020.0;238654.0
827;8;2014;385384;23.0;265.0;19448.0;125698.0;239950.0
828;8;2015;393852;23.0;273.0;20515.0;133506.0;239535.0
829;8;2016;400320;23.0;276.0;21018.0;141381.0;237623.0
830;8;2017;404632;23.0;272.0;21130.0;146857.0;236350.0
831;8;2018;408478;23.0;273.0;21310.0;152343.0;234530.0
832;8;2019;412957;23.0;278.0;21612.0;155976.0;235068.0
833;8;2020;420223;23.0;289.0;22287.0;161324.0;236300.0
834;8;2021;425363;23.0;285.0;22577.0;164107.0;238371.0
835;8;2022;426295;20.0;278.0;22410.0;164124.0;239463.0
836;8;2023;422405;17.0;270.0;21879.0;162249.0;237991.0
837;8;2024;410375;13.0;255.0;20905.0;157010.0;232192.0
838;8;2025;392680;12.0;238.0;19990.0;150631.0;221809.0
839;8;2026;373788;12.0;228.0;19217.0;143999.0;210332.0
840;8;2027;357647;12.0;221.0;18778.0;138732.0;199903.0
841;8;2028;345271;12.0;222.0;18564.0;135147.0;191325.0
842;8;2029;339515;13.0;224.0;18619.0;133724.0;186935.0
843;8;2030;336605;13.0;223.0;18703.0;133208.0;184457.0
844;8;2031;339117;13.0;227.0;19006.0;134442.0;185429.0
845;8;2032;341736;13.0;227.0;19171.0;135336.0;186989.0
846;8;2033;342157;12.0;226.0;19073.0;135096.0;187750.0
847;8;2034;341296;12.0;224.0;18968.0;134479.0;187612.0
848;8;2035;341798;11.0;225.0;19085.0;134717.0;187758.0
849;8;2036;342106;11.0;225.0;19338.0;135396.0;187138.0
850;8;2037;345125;11.0;226.0;19751.0;137177.0;187961.0
851;8;2038;349724;11.0;227.0;20049.0;139137.0;190300.0
852;8;2039;354551;11.0;230.0;20248.0;140882.0;193181.0
853;8;2040;358994;11.0;238.0;20472.0;142522.0;195753.0
854;8;2041;364478;11.0;241.0;20878.0;144787.0;198562.0
855;8;2042;368413;11.0;242.0;21161.0;146475.0;200525.0
856;8;2043;371115;9.0;240.0;21242.0;147406.0;202218.0
857;8;2044;373235;8.0;237.0;21260.0;147969.0;203760.0
858;8;2045;374695;8.0;238.0;21287.0;148358.0;204804.0
859;8;2046;372765;8.0;234.0;21137.0;147530.0;203855.0
860;8;2047;370278;8.0;233.0;21004.0;146558.0;202474.0
861;8;2048;369881;8.0;231.0;21083.0;146531.0;202027.0
862;8;2049;371740;8.0;236.0;21364.0;147568.0;202564.0
863;8;2050;373886;8.0;235.0;21601.0;148705.0;203337.0
864;9;2003;109690;;1.0;306.0;8325.0;101058.0
865;9;2004;115038;;;376.0;9111.0;105551.0
866;9;2005;118731;;;353.0;9850.0;108528.0
867;9;2006;123543;;4.0;324.0;10838.0;112377.0
868;9;2007;124212;;1.0;326.0;11894.0;111990.0
869;9;2008;127998;;;375.0;12979.0;114644.0
870;9;2009;133457;;;345.0;14449.0;118662.0
871;9;2010;140577;;;374.0;15674.0;124530.0
872;9;2011;148472;;;406.0;16613.0;131452.0
873;9;2012;157737;;;432.0;17497.0;139807.0
874;9;2013;166898;;;485.0;18894.0;147520.0
875;9;2014;175840;;;554.0;20080.0;155206.0
876;9;2015;185072;;;609.0;21845.0;162619.0
877;9;2016;193171;;;640.0;23459.0;169072.0
878;9;2017;201194;;;678.0;25408.0;175108.0
879;9;2018;208492;;;701.0;27308.0;180483.0
880;9;2019;216443;;;729.0;29286.0;186428.0
881;9;2020;224415;;;754.0;31580.0;192080.0
882;9;2021;231436;;;760.0;32891.0;197785.0
883;9;2022;236574;;;753.0;33233.0;202589.0
884;9;2023;241027;;;753.0;33551.0;206723.0
885;9;2024;245173;;;759.0;34028.0;210385.0
886;9;2025;250787;;;784.0;35057.0;214947.0
887;9;2026;254201;;;781.0;35559.0;217861.0
888;9;2027;254410;;;758.0;35399.0;218252.0
889;9;2028;251619;;;723.0;34733.0;216162.0
890;9;2029;243723;;;685.0;33267.0;209771.0
891;9;2030;233387;;;644.0;31809.0;200934.0
892;9;2031;222654;;;618.0;30567.0;191469.0
893;9;2032;213861;;;602.0;29779.0;183480.0
894;9;2033;207476;;;598.0;29392.0;177487.0
895;9;2034;204856;;;605.0;29430.0;174821.0
896;9;2035;203742;;;605.0;29550.0;173587.0
897;9;2036;205531;;;611.0;30013.0;174907.0
898;9;2037;206997;;;611.0;30286.0;176101.0
899;9;2038;206873;;;600.0;30170.0;176103.0
900;9;2039;206092;;;594.0;30027.0;175471.0
901;9;2040;206458;;;598.0;30187.0;175673.0
902;9;2041;207163;;;600.0;30555.0;176008.0
903;9;2042;209542;;;607.0;31183.0;177753.0
904;9;2043;212438;;;608.0;31670.0;180160.0
905;9;2044;215192;;;609.0;32019.0;182563.0
906;9;2045;217776;;;617.0;32387.0;184772.0
907;9;2046;221210;;;631.0;33002.0;187577.0
908;9;2047;223708;;;634.0;33455.0;189619.0
909;9;2048;225191;;;629.0;33618.0;190944.0
910;9;2049;226212;;;618.0;33680.0;191914.0
911;9;2050;226918;;;617.0;33742.0;192560.0
912;10;2003;36189;;;7.0;396.0;35786.0
913;10;2004;36179;;;8.0;431.0;35740.0
914;10;2005;36695;;;10.0;436.0;36249.0
915;10;2006;36576;;;6.0;458.0;36111.0
916;10;2007;40932;;;7.0;566.0;40358.0
917;10;2008;44076;;;9.0;581.0;43486.0
918;10;2009;46307;;;7.0;688.0;45612.0
919;10;2010;47935;;;11.0;740.0;47184.0
920;10;2011;50160;;;8.0;734.0;49417.0
921;10;2012;50684;;;5.0;721.0;49958.0
922;10;2013;52329;;;4.0;759.0;51566.0
923;10;2014;54646;;;6.0;818.0;53821.0
924;10;2015;57497;;;6.0;821.0;56670.0
925;10;2016;60458;;;6.0;874.0;59578.0
926;10;2017;63896;;;6.0;966.0;62924.0
927;10;2018;67460;;;6.0;1095.0;66358.0
928;10;2019;70916;;;6.0;1191.0;69719.0
929;10;2020;74632;;;8.0;1414.0;73210.0
930;10;2021;78036;;;8.0;1507.0;76520.0
931;10;2022;81681;;;9.0;1599.0;80072.0
932;10;2023;85106;;;9.0;1651.0;83445.0
933;10;2024;88770;;;9.0;1712.0;87048.0
934;10;2025;92395;;;9.0;1766.0;90620.0
935;10;2026;95309;;;9.0;1785.0;93515.0
936;10;2027;97022;;;9.0;1769.0;95243.0
937;10;2028;98396;;;9.0;1776.0;96611.0
938;10;2029;99702;;;9.0;1792.0;97900.0
939;10;2030;101822;;;9.0;1846.0;99967.0
940;10;2031;102992;;;9.0;1844.0;101139.0
941;10;2032;102810;;;8.0;1798.0;101003.0
942;10;2033;101433;;;6.0;1727.0;99700.0
943;10;2034;98030;;;5.0;1631.0;96394.0
944;10;2035;93829;;;5.0;1546.0;92277.0
945;10;2036;89634;;;5.0;1485.0;88144.0
946;10;2037;86362;;;5.0;1453.0;84904.0
947;10;2038;84070;;;5.0;1439.0;82626.0
948;10;2039;83248;;;5.0;1446.0;81796.0
949;10;2040;82931;;;5.0;1450.0;81476.0
950;10;2041;83750;;;5.0;1469.0;82276.0
