ID;Geslacht;Leeftijd;Perioden;Bevolking_1
1189;Totaal mannen en vrouwen;26 jaar;2018;225040
1190;Totaal mannen en vrouwen;26 jaar;2019;225266
1191;Totaal mannen en vrouwen;26 jaar;2020;227375
1192;Totaal mannen en vrouwen;26 jaar;2021;232308
1193;Totaal mannen en vrouwen;26 jaar;2022;226463
1194;Totaal mannen en vrouwen;26 jaar;2023;225746
1195;Totaal mannen en vrouwen;26 jaar;2024;225981
1196;Totaal mannen en vrouwen;26 jaar;2025;229411
1197;Totaal mannen en vrouwen;26 jaar;2026;229474
1198;Totaal mannen en vrouwen;26 jaar;2027;233643
1199;Totaal mannen en vrouwen;26 jaar;2028;229957
1200;Totaal mannen en vrouwen;26 jaar;2029;228358
1201;Totaal mannen en vrouwen;26 jaar;2030;227397
1202;Totaal mannen en vrouwen;26 jaar;2031;220974
1203;Totaal mannen en vrouwen;26 jaar;2032;215258
1204;Totaal mannen en vrouwen;26 jaar;2033;213547
1205;Totaal mannen en vrouwen;26 jaar;2034;210322
1206;Totaal mannen en vrouwen;26 jaar;2035;213820
1207;Totaal mannen en vrouwen;26 jaar;2036;213760
1208;Totaal mannen en vrouwen;26 jaar;2037;213156
1209;Totaal mannen en vrouwen;26 jaar;2038;208843
1210;Totaal mannen en vrouwen;26 jaar;2039;205003
1211;Totaal mannen en vrouwen;26 jaar;2040;200832
1212;Totaal mannen en vrouwen;26 jaar;2041;204755
1213;Totaal mannen en vrouwen;26 jaar;2042;202129
1214;Totaal mannen en vrouwen;26 jaar;2043;203797
1215;Totaal mannen en vrouwen;26 jaar;2044;206029
1216;Totaal mannen en vrouwen;26 jaar;2045;207912
1217;Totaal mannen en vrouwen;26 jaar;2046;210467
1218;Totaal mannen en vrouwen;26 jaar;2047;212500
1219;Totaal mannen en vrouwen;26 jaar;2048;214538
1220;Totaal mannen en vrouwen;26 jaar;2049;216731
1221;Totaal mannen en vrouwen;26 jaar;2050;218764
1222;Totaal mannen en vrouwen;26 jaar;2051;220522
1223;Totaal mannen en vrouwen;26 jaar;2052;221857
1224;Totaal mannen en vrouwen;26 jaar;2053;222890
1225;Totaal mannen en vrouwen;26 jaar;2054;223673
1226;Totaal mannen en vrouwen;26 jaar;2055;224239
1227;Totaal mannen en vrouwen;26 jaar;2056;224594
1228;Totaal mannen en vrouwen;26 jaar;2057;224700
1229;Totaal mannen en vrouwen;26 jaar;2058;224553
1230;Totaal mannen en vrouwen;26 jaar;2059;224156
1231;Totaal mannen en vrouwen;26 jaar;2060;223516
1232;Totaal mannen en vrouwen;27 jaar;2017;216680
1233;Totaal mannen en vrouwen;27 jaar;2018;225103
1234;Totaal mannen en vrouwen;27 jaar;2019;226243
1235;Totaal mannen en vrouwen;27 jaar;2020;226678
1236;Totaal mannen en vrouwen;27 jaar;2021;228690
1237;Totaal mannen en vrouwen;27 jaar;2022;232970
1238;Totaal mannen en vrouwen;27 jaar;2023;226617
1239;Totaal mannen en vrouwen;27 jaar;2024;226002
1240;Totaal mannen en vrouwen;27 jaar;2025;226441
1241;Totaal mannen en vrouwen;27 jaar;2026;230129
1242;Totaal mannen en vrouwen;27 jaar;2027;230319
1243;Totaal mannen en vrouwen;27 jaar;2028;234527
1244;Totaal mannen en vrouwen;27 jaar;2029;230920
1245;Totaal mannen en vrouwen;27 jaar;2030;229348
1246;Totaal mannen en vrouwen;27 jaar;2031;228402
1247;Totaal mannen en vrouwen;27 jaar;2032;222012
1248;Totaal mannen en vrouwen;27 jaar;2033;216327
1249;Totaal mannen en vrouwen;27 jaar;2034;214623
1250;Totaal mannen en vrouwen;27 jaar;2035;211420
1251;Totaal mannen en vrouwen;27 jaar;2036;214906
1252;Totaal mannen en vrouwen;27 jaar;2037;214859
1253;Totaal mannen en vrouwen;27 jaar;2038;214254
1254;Totaal mannen en vrouwen;27 jaar;2039;209966
1255;Totaal mannen en vrouwen;27 jaar;2040;206145
1256;Totaal mannen en vrouwen;27 jaar;2041;202001
1257;Totaal mannen en vrouwen;27 jaar;2042;205928
1258;Totaal mannen en vrouwen;27 jaar;2043;203459
1259;Totaal mannen en vrouwen;27 jaar;2044;205132
1260;Totaal mannen en vrouwen;27 jaar;2045;207338
1261;Totaal mannen en vrouwen;27 jaar;2046;209216
1262;Totaal mannen en vrouwen;27 jaar;2047;211751
1263;Totaal mannen en vrouwen;27 jaar;2048;213766
1264;Totaal mannen en vrouwen;27 jaar;2049;215788
1265;Totaal mannen en vrouwen;27 jaar;2050;217959
1266;Totaal mannen en vrouwen;27 jaar;2051;219974
1267;Totaal mannen en vrouwen;27 jaar;2052;221716
1268;Totaal mannen en vrouwen;27 jaar;2053;223041
1269;Totaal mannen en vrouwen;27 jaar;2054;224069
1270;Totaal mannen en vrouwen;27 jaar;2055;224856
1271;Totaal mannen en vrouwen;27 jaar;2056;225424
1272;Totaal mannen en vrouwen;27 jaar;2057;225788
1273;Totaal mannen en vrouwen;27 jaar;2058;225900
1274;Totaal mannen en vrouwen;27 jaar;2059;225760
1275;Totaal mannen en vrouwen;27 jaar;2060;225372
1276;Totaal mannen en vrouwen;28 jaar;2017;214504
1277;Totaal mannen en vrouwen;28 jaar;2018;217866
1278;Totaal mannen en vrouwen;28 jaar;2019;225634
1279;Totaal mannen en vrouwen;28 jaar;2020;227127
1280;Totaal mannen en vrouwen;28 jaar;2021;227559
1281;Totaal mannen en vrouwen;28 jaar;2022;229235
1282;Totaal mannen en vrouwen;28 jaar;2023;232675
1283;Totaal mannen en vrouwen;28 jaar;2024;226631
1284;Totaal mannen en vrouwen;28 jaar;2025;226124
1285;Totaal mannen en vrouwen;28 jaar;2026;226730
1286;Totaal mannen en vrouwen;28 jaar;2027;230615
1287;Totaal mannen en vrouwen;28 jaar;2028;230912
1288;Totaal mannen en vrouwen;28 jaar;2029;235153
1289;Totaal mannen en vrouwen;28 jaar;2030;231614
1290;Totaal mannen en vrouwen;28 jaar;2031;230059
1291;Totaal mannen en vrouwen;28 jaar;2032;229125
1292;Totaal mannen en vrouwen;28 jaar;2033;222766
1293;Totaal mannen en vrouwen;28 jaar;2034;217111
1294;Totaal mannen en vrouwen;28 jaar;2035;215414
1295;Totaal mannen en vrouwen;28 jaar;2036;212229
1296;Totaal mannen en vrouwen;28 jaar;2037;215705
1297;Totaal mannen en vrouwen;28 jaar;2038;215667
1298;Totaal mannen en vrouwen;28 jaar;2039;215062
1299;Totaal mannen en vrouwen;28 jaar;2040;210798
1300;Totaal mannen en vrouwen;28 jaar;2041;206999
1301;Totaal mannen en vrouwen;28 jaar;2042;202880
1302;Totaal mannen en vrouwen;28 jaar;2043;206811
1303;Totaal mannen en vrouwen;28 jaar;2044;204490
1304;Totaal mannen en vrouwen;28 jaar;2045;206166
1305;Totaal mannen en vrouwen;28 jaar;2046;208348
1306;Totaal mannen en vrouwen;28 jaar;2047;210223
1307;Totaal mannen en vrouwen;28 jaar;2048;212741
1308;Totaal mannen en vrouwen;28 jaar;2049;214738
1309;Totaal mannen en vrouwen;28 jaar;2050;216743
1310;Totaal mannen en vrouwen;28 jaar;2051;218895
1311;Totaal mannen en vrouwen;28 jaar;2052;220892
1312;Totaal mannen en vrouwen;28 jaar;2053;222615
1313;Totaal mannen en vrouwen;28 jaar;2054;223930
1314;Totaal mannen en vrouwen;28 jaar;2055;224954
1315;Totaal mannen en vrouwen;28 jaar;2056;225742
1316;Totaal mannen en vrouwen;28 jaar;2057;226311
1317;Totaal mannen en vrouwen;28 jaar;2058;226679
1318;Totaal mannen en vrouwen;28 jaar;2059;226799
1319;Totaal mannen en vrouwen;28 jaar;2060;226664
1320;Totaal mannen en vrouwen;29 jaar;2017;214810
1321;Totaal mannen en vrouwen;29 jaar;2018;215786
1322;Totaal mannen en vrouwen;29 jaar;2019;218244
1323;Totaal mannen en vrouwen;29 jaar;2020;225978
1324;Totaal mannen en vrouwen;29 jaar;2021;227633
1325;Totaal mannen en vrouwen;29 jaar;2022;227948
1326;Totaal mannen en vrouwen;29 jaar;2023;229053
1327;Totaal mannen en vrouwen;29 jaar;2024;232251
1328;Totaal mannen en vrouwen;29 jaar;2025;226452
1329;Totaal mannen en vrouwen;29 jaar;2026;226021
1330;Totaal mannen en vrouwen;29 jaar;2027;226767
1331;Totaal mannen en vrouwen;29 jaar;2028;230818
1332;Totaal mannen en vrouwen;29 jaar;2029;231191
1333;Totaal mannen en vrouwen;29 jaar;2030;235460
1334;Totaal mannen en vrouwen;29 jaar;2031;231970
1335;Totaal mannen en vrouwen;29 jaar;2032;230431
1336;Totaal mannen en vrouwen;29 jaar;2033;229505
1337;Totaal mannen en vrouwen;29 jaar;2034;223174
1338;Totaal mannen en vrouwen;29 jaar;2035;217549
1339;Totaal mannen en vrouwen;29 jaar;2036;215857
1340;Totaal mannen en vrouwen;29 jaar;2037;212688
1341;Totaal mannen en vrouwen;29 jaar;2038;216149
1342;Totaal mannen en vrouwen;29 jaar;2039;216114
1343;Totaal mannen en vrouwen;29 jaar;2040;215511
1344;Totaal mannen en vrouwen;29 jaar;2041;211269
1345;Totaal mannen en vrouwen;29 jaar;2042;207487
1346;Totaal mannen en vrouwen;29 jaar;2043;203397
1347;Totaal mannen en vrouwen;29 jaar;2044;207327
1348;Totaal mannen en vrouwen;29 jaar;2045;205144
1349;Totaal mannen en vrouwen;29 jaar;2046;206825
1350;Totaal mannen en vrouwen;29 jaar;2047;208983
1351;Totaal mannen en vrouwen;29 jaar;2048;210855
1352;Totaal mannen en vrouwen;29 jaar;2049;213355
1353;Totaal mannen en vrouwen;29 jaar;2050;215333
1354;Totaal mannen en vrouwen;29 jaar;2051;217320
1355;Totaal mannen en vrouwen;29 jaar;2052;219452
1356;Totaal mannen en vrouwen;29 jaar;2053;221428
1357;Totaal mannen en vrouwen;29 jaar;2054;223134
1358;Totaal mannen en vrouwen;29 jaar;2055;224437
1359;Totaal mannen en vrouwen;29 jaar;2056;225460
1360;Totaal mannen en vrouwen;29 jaar;2057;226246
1361;Totaal mannen en vrouwen;29 jaar;2058;226815
1362;Totaal mannen en vrouwen;29 jaar;2059;227184
1363;Totaal mannen en vrouwen;29 jaar;2060;227309
1364;Totaal mannen en vrouwen;30 jaar;2017;214276
1365;Totaal mannen en vrouwen;30 jaar;2018;216000
1366;Totaal mannen en vrouwen;30 jaar;2019;216209
1367;Totaal mannen en vrouwen;30 jaar;2020;218404
1368;Totaal mannen en vrouwen;30 jaar;2021;226146
1369;Totaal mannen en vrouwen;30 jaar;2022;227859
1370;Totaal mannen en vrouwen;30 jaar;2023;227938
1371;Totaal mannen en vrouwen;30 jaar;2024;228663
1372;Totaal mannen en vrouwen;30 jaar;2025;231696
1373;Totaal mannen en vrouwen;30 jaar;2026;226076
1374;Totaal mannen en vrouwen;30 jaar;2027;225707
1375;Totaal mannen en vrouwen;30 jaar;2028;226584
1376;Totaal mannen en vrouwen;30 jaar;2029;230752
1377;Totaal mannen en vrouwen;30 jaar;2030;231177
1378;Totaal mannen en vrouwen;30 jaar;2031;235455
1379;Totaal mannen en vrouwen;30 jaar;2032;232003
1380;Totaal mannen en vrouwen;30 jaar;2033;230474
1381;Totaal mannen en vrouwen;30 jaar;2034;229555
1382;Totaal mannen en vrouwen;30 jaar;2035;223244
1383;Totaal mannen en vrouwen;30 jaar;2036;217645
1384;Totaal mannen en vrouwen;30 jaar;2037;215952
1385;Totaal mannen en vrouwen;30 jaar;2038;212792
1386;Totaal mannen en vrouwen;30 jaar;2039;216238
1387;Totaal mannen en vrouwen;30 jaar;2040;216206
1388;Totaal mannen en vrouwen;30 jaar;2041;215605
1389;Totaal mannen en vrouwen;30 jaar;2042;211377
1390;Totaal mannen en vrouwen;30 jaar;2043;207608
1391;Totaal mannen en vrouwen;30 jaar;2044;203539
1392;Totaal mannen en vrouwen;30 jaar;2045;207471
1393;Totaal mannen en vrouwen;30 jaar;2046;205420
1394;Totaal mannen en vrouwen;30 jaar;2047;207102
1395;Totaal mannen en vrouwen;30 jaar;2048;209236
1396;Totaal mannen en vrouwen;30 jaar;2049;211103
1397;Totaal mannen en vrouwen;30 jaar;2050;213582
1398;Totaal mannen en vrouwen;30 jaar;2051;215540
1399;Totaal mannen en vrouwen;30 jaar;2052;217508
1400;Totaal mannen en vrouwen;30 jaar;2053;219619
1401;Totaal mannen en vrouwen;30 jaar;2054;221573
1402;Totaal mannen en vrouwen;30 jaar;2055;223259
1403;Totaal mannen en vrouwen;30 jaar;2056;224550
1404;Totaal mannen en vrouwen;30 jaar;2057;225568
1405;Totaal mannen en vrouwen;30 jaar;2058;226348
1406;Totaal mannen en vrouwen;30 jaar;2059;226915
1407;Totaal mannen en vrouwen;30 jaar;2060;227282
1408;Totaal mannen en vrouwen;31 jaar;2017;209544
1409;Totaal mannen en vrouwen;31 jaar;2018;215031
1410;Totaal mannen en vrouwen;31 jaar;2019;216408
1411;Totaal mannen en vrouwen;31 jaar;2020;216396
1412;Totaal mannen en vrouwen;31 jaar;2021;218475
1413;Totaal mannen en vrouwen;31 jaar;2022;226283
1414;Totaal mannen en vrouwen;31 jaar;2023;227953
1415;Totaal mannen en vrouwen;31 jaar;2024;227721
1416;Totaal mannen en vrouwen;31 jaar;2025;228207
1417;Totaal mannen en vrouwen;31 jaar;2026;231116
1418;Totaal mannen en vrouwen;31 jaar;2027;225638
1419;Totaal mannen en vrouwen;31 jaar;2028;225334
1420;Totaal mannen en vrouwen;31 jaar;2029;226320
1421;Totaal mannen en vrouwen;31 jaar;2030;230564
1422;Totaal mannen en vrouwen;31 jaar;2031;231013
1423;Totaal mannen en vrouwen;31 jaar;2032;235300
1424;Totaal mannen en vrouwen;31 jaar;2033;231880
1425;Totaal mannen en vrouwen;31 jaar;2034;230357
1426;Totaal mannen en vrouwen;31 jaar;2035;229441
1427;Totaal mannen en vrouwen;31 jaar;2036;223143
1428;Totaal mannen en vrouwen;31 jaar;2037;217561
1429;Totaal mannen en vrouwen;31 jaar;2038;215869
1430;Totaal mannen en vrouwen;31 jaar;2039;212711
1431;Totaal mannen en vrouwen;31 jaar;2040;216143
1432;Totaal mannen en vrouwen;31 jaar;2041;216109
1433;Totaal mannen en vrouwen;31 jaar;2042;215505
1434;Totaal mannen en vrouwen;31 jaar;2043;211289
1435;Totaal mannen en vrouwen;31 jaar;2044;207528
1436;Totaal mannen en vrouwen;31 jaar;2045;203477
1437;Totaal mannen en vrouwen;31 jaar;2046;207408
1438;Totaal mannen en vrouwen;31 jaar;2047;205475
1439;Totaal mannen en vrouwen;31 jaar;2048;207161
1440;Totaal mannen en vrouwen;31 jaar;2049;209271
1441;Totaal mannen en vrouwen;31 jaar;2050;211132
1442;Totaal mannen en vrouwen;31 jaar;2051;213591
1443;Totaal mannen en vrouwen;31 jaar;2052;215527
1444;Totaal mannen en vrouwen;31 jaar;2053;217475
1445;Totaal mannen en vrouwen;31 jaar;2054;219561
1446;Totaal mannen en vrouwen;31 jaar;2055;221494
1447;Totaal mannen en vrouwen;31 jaar;2056;223162
1448;Totaal mannen en vrouwen;31 jaar;2057;224434
1449;Totaal mannen en vrouwen;31 jaar;2058;225443
1450;Totaal mannen en vrouwen;31 jaar;2059;226216
1451;Totaal mannen en vrouwen;31 jaar;2060;226780
1452;Totaal mannen en vrouwen;32 jaar;2017;206151
1453;Totaal mannen en vrouwen;32 jaar;2018;209955
1454;Totaal mannen en vrouwen;32 jaar;2019;215082
1455;Totaal mannen en vrouwen;32 jaar;2020;216539
1456;Totaal mannen en vrouwen;32 jaar;2021;216403
1457;Totaal mannen en vrouwen;32 jaar;2022;218501
1458;Totaal mannen en vrouwen;32 jaar;2023;226416
1459;Totaal mannen en vrouwen;32 jaar;2024;227805
1460;Totaal mannen en vrouwen;32 jaar;2025;227390
1461;Totaal mannen en vrouwen;32 jaar;2026;227709
1462;Totaal mannen en vrouwen;32 jaar;2027;230517
1463;Totaal mannen en vrouwen;32 jaar;2028;225172
1464;Totaal mannen en vrouwen;32 jaar;2029;224929
1465;Totaal mannen en vrouwen;32 jaar;2030;226004
1466;Totaal mannen en vrouwen;32 jaar;2031;230279
1467;Totaal mannen en vrouwen;32 jaar;2032;230744
1468;Totaal mannen en vrouwen;32 jaar;2033;235036
1469;Totaal mannen en vrouwen;32 jaar;2034;231646
1470;Totaal mannen en vrouwen;32 jaar;2035;230128
1471;Totaal mannen en vrouwen;32 jaar;2036;229210
1472;Totaal mannen en vrouwen;32 jaar;2037;222926
1473;Totaal mannen en vrouwen;32 jaar;2038;217356
1474;Totaal mannen en vrouwen;32 jaar;2039;215658
1475;Totaal mannen en vrouwen;32 jaar;2040;212507
1476;Totaal mannen en vrouwen;32 jaar;2041;215925
1477;Totaal mannen en vrouwen;32 jaar;2042;215891
1478;Totaal mannen en vrouwen;32 jaar;2043;215286
1479;Totaal mannen en vrouwen;32 jaar;2044;211078
1480;Totaal mannen en vrouwen;32 jaar;2045;207328
1481;Totaal mannen en vrouwen;32 jaar;2046;203295
1482;Totaal mannen en vrouwen;32 jaar;2047;207222
1483;Totaal mannen en vrouwen;32 jaar;2048;205397
1484;Totaal mannen en vrouwen;32 jaar;2049;207086
1485;Totaal mannen en vrouwen;32 jaar;2050;209171
1486;Totaal mannen en vrouwen;32 jaar;2051;211022
1487;Totaal mannen en vrouwen;32 jaar;2052;213469
1488;Totaal mannen en vrouwen;32 jaar;2053;215385
1489;Totaal mannen en vrouwen;32 jaar;2054;217314
1490;Totaal mannen en vrouwen;32 jaar;2055;219383
1491;Totaal mannen en vrouwen;32 jaar;2056;221296
1492;Totaal mannen en vrouwen;32 jaar;2057;222941
1493;Totaal mannen en vrouwen;32 jaar;2058;224202
1494;Totaal mannen en vrouwen;32 jaar;2059;225200
1495;Totaal mannen en vrouwen;32 jaar;2060;225965
1496;Totaal mannen en vrouwen;33 jaar;2017;200795
1497;Totaal mannen en vrouwen;33 jaar;2018;206462
1498;Totaal mannen en vrouwen;33 jaar;2019;209790
1499;Totaal mannen en vrouwen;33 jaar;2020;215003
1500;Totaal mannen en vrouwen;33 jaar;2021;216496
1501;Totaal mannen en vrouwen;33 jaar;2022;216295
1502;Totaal mannen en vrouwen;33 jaar;2023;218480
1503;Totaal mannen en vrouwen;33 jaar;2024;226255
1504;Totaal mannen en vrouwen;33 jaar;2025;227487
1505;Totaal mannen en vrouwen;33 jaar;2026;226967
1506;Totaal mannen en vrouwen;33 jaar;2027;227177
1507;Totaal mannen en vrouwen;33 jaar;2028;229939
1508;Totaal mannen en vrouwen;33 jaar;2029;224694
1509;Totaal mannen en vrouwen;33 jaar;2030;224505
1510;Totaal mannen en vrouwen;33 jaar;2031;225637
1511;Totaal mannen en vrouwen;33 jaar;2032;229924
1512;Totaal mannen en vrouwen;33 jaar;2033;230397
1513;Totaal mannen en vrouwen;33 jaar;2034;234689
1514;Totaal mannen en vrouwen;33 jaar;2035;231326
1515;Totaal mannen en vrouwen;33 jaar;2036;229809
1516;Totaal mannen en vrouwen;33 jaar;2037;228893
1517;Totaal mannen en vrouwen;33 jaar;2038;222623
1518;Totaal mannen en vrouwen;33 jaar;2039;217063
1519;Totaal mannen en vrouwen;33 jaar;2040;215365
1520;Totaal mannen en vrouwen;33 jaar;2041;212218
1521;Totaal mannen en vrouwen;33 jaar;2042;215625
1522;Totaal mannen en vrouwen;33 jaar;2043;215589
1523;Totaal mannen en vrouwen;33 jaar;2044;214984
1524;Totaal mannen en vrouwen;33 jaar;2045;210789
1525;Totaal mannen en vrouwen;33 jaar;2046;207050
1526;Totaal mannen en vrouwen;33 jaar;2047;203037
1527;Totaal mannen en vrouwen;33 jaar;2048;206960
1528;Totaal mannen en vrouwen;33 jaar;2049;205233
1529;Totaal mannen en vrouwen;33 jaar;2050;206921
1530;Totaal mannen en vrouwen;33 jaar;2051;208989
1531;Totaal mannen en vrouwen;33 jaar;2052;210834
1532;Totaal mannen en vrouwen;33 jaar;2053;213261
1533;Totaal mannen en vrouwen;33 jaar;2054;215161
1534;Totaal mannen en vrouwen;33 jaar;2055;217070
1535;Totaal mannen en vrouwen;33 jaar;2056;219116
1536;Totaal mannen en vrouwen;33 jaar;2057;221016
1537;Totaal mannen en vrouwen;33 jaar;2058;222646
1538;Totaal mannen en vrouwen;33 jaar;2059;223895
1539;Totaal mannen en vrouwen;33 jaar;2060;224885
1540;Totaal mannen en vrouwen;34 jaar;2017;201702
1541;Totaal mannen en vrouwen;34 jaar;2018;201129
1542;Totaal mannen en vrouwen;34 jaar;2019;206314
1543;Totaal mannen en vrouwen;34 jaar;2020;209630
1544;Totaal mannen en vrouwen;34 jaar;2021;214896
1545;Totaal mannen en vrouwen;34 jaar;2022;216380
1546;Totaal mannen en vrouwen;34 jaar;2023;216141
1547;Totaal mannen en vrouwen;34 jaar;2024;218275
1548;Totaal mannen en vrouwen;34 jaar;2025;225971
1549;Totaal mannen en vrouwen;34 jaar;2026;227119
1550;Totaal mannen en vrouwen;34 jaar;2027;226521
1551;Totaal mannen en vrouwen;34 jaar;2028;226680
1552;Totaal mannen en vrouwen;34 jaar;2029;229424
1553;Totaal mannen en vrouwen;34 jaar;2030;224254
1554;Totaal mannen en vrouwen;34 jaar;2031;224102
1555;Totaal mannen en vrouwen;34 jaar;2032;225276
1556;Totaal mannen en vrouwen;34 jaar;2033;229560
1557;Totaal mannen en vrouwen;34 jaar;2034;230037
1558;Totaal mannen en vrouwen;34 jaar;2035;234324
1559;Totaal mannen en vrouwen;34 jaar;2036;230986
1560;Totaal mannen en vrouwen;34 jaar;2037;229467
1561;Totaal mannen en vrouwen;34 jaar;2038;228550
1562;Totaal mannen en vrouwen;34 jaar;2039;222288
1563;Totaal mannen en vrouwen;34 jaar;2040;216740
1564;Totaal mannen en vrouwen;34 jaar;2041;215038
1565;Totaal mannen en vrouwen;34 jaar;2042;211898
1566;Totaal mannen en vrouwen;34 jaar;2043;215293
1567;Totaal mannen en vrouwen;34 jaar;2044;215259
1568;Totaal mannen en vrouwen;34 jaar;2045;214650
1569;Totaal mannen en vrouwen;34 jaar;2046;210468
1570;Totaal mannen en vrouwen;34 jaar;2047;206739
1571;Totaal mannen en vrouwen;34 jaar;2048;202737
1572;Totaal mannen en vrouwen;34 jaar;2049;206662
1573;Totaal mannen en vrouwen;34 jaar;2050;205023
1574;Totaal mannen en vrouwen;34 jaar;2051;206712
1575;Totaal mannen en vrouwen;34 jaar;2052;208764
1576;Totaal mannen en vrouwen;34 jaar;2053;210599
1577;Totaal mannen en vrouwen;34 jaar;2054;213009
1578;Totaal mannen en vrouwen;34 jaar;2055;214894
1579;Totaal mannen en vrouwen;34 jaar;2056;216787
1580;Totaal mannen en vrouwen;34 jaar;2057;218815
1581;Totaal mannen en vrouwen;34 jaar;2058;220697
1582;Totaal mannen en vrouwen;34 jaar;2059;222313
1583;Totaal mannen en vrouwen;34 jaar;2060;223548
1584;Totaal mannen en vrouwen;35 jaar;2017;205810
1585;Totaal mannen en vrouwen;35 jaar;2018;202004
1586;Totaal mannen en vrouwen;35 jaar;2019;200954
1587;Totaal mannen en vrouwen;35 jaar;2020;206051
1588;Totaal mannen en vrouwen;35 jaar;2021;209369
1589;Totaal mannen en vrouwen;35 jaar;2022;214656
1590;Totaal mannen en vrouwen;35 jaar;2023;216086
1591;Totaal mannen en vrouwen;35 jaar;2024;215755
1592;Totaal mannen en vrouwen;35 jaar;2025;217869
1593;Totaal mannen en vrouwen;35 jaar;2026;225522
1594;Totaal mannen en vrouwen;35 jaar;2027;226610
1595;Totaal mannen en vrouwen;35 jaar;2028;225954
1596;Totaal mannen en vrouwen;35 jaar;2029;226103
1597;Totaal mannen en vrouwen;35 jaar;2030;228856
1598;Totaal mannen en vrouwen;35 jaar;2031;223728
1599;Totaal mannen en vrouwen;35 jaar;2032;223604
1600;Totaal mannen en vrouwen;35 jaar;2033;224806
1601;Totaal mannen en vrouwen;35 jaar;2034;229077
1602;Totaal mannen en vrouwen;35 jaar;2035;229556
1603;Totaal mannen en vrouwen;35 jaar;2036;233839
1604;Totaal mannen en vrouwen;35 jaar;2037;230520
1605;Totaal mannen en vrouwen;35 jaar;2038;229000
1606;Totaal mannen en vrouwen;35 jaar;2039;228085
1607;Totaal mannen en vrouwen;35 jaar;2040;221825
1608;Totaal mannen en vrouwen;35 jaar;2041;216284
1609;Totaal mannen en vrouwen;35 jaar;2042;214577
1610;Totaal mannen en vrouwen;35 jaar;2043;211443
1611;Totaal mannen en vrouwen;35 jaar;2044;214824
1612;Totaal mannen en vrouwen;35 jaar;2045;214792
1613;Totaal mannen en vrouwen;35 jaar;2046;214180
1614;Totaal mannen en vrouwen;35 jaar;2047;210010
1615;Totaal mannen en vrouwen;35 jaar;2048;206289
1616;Totaal mannen en vrouwen;35 jaar;2049;202300
1617;Totaal mannen en vrouwen;35 jaar;2050;206221
1618;Totaal mannen en vrouwen;35 jaar;2051;204665
1619;Totaal mannen en vrouwen;35 jaar;2052;206357
1620;Totaal mannen en vrouwen;35 jaar;2053;208389
1621;Totaal mannen en vrouwen;35 jaar;2054;210218
1622;Totaal mannen en vrouwen;35 jaar;2055;212610
1623;Totaal mannen en vrouwen;35 jaar;2056;214479
1624;Totaal mannen en vrouwen;35 jaar;2057;216356
1625;Totaal mannen en vrouwen;35 jaar;2058;218366
1626;Totaal mannen en vrouwen;35 jaar;2059;220232
1627;Totaal mannen en vrouwen;35 jaar;2060;221832
1628;Totaal mannen en vrouwen;36 jaar;2017;208556
1629;Totaal mannen en vrouwen;36 jaar;2018;206220
1630;Totaal mannen en vrouwen;36 jaar;2019;201790
1631;Totaal mannen en vrouwen;36 jaar;2020;200638
1632;Totaal mannen en vrouwen;36 jaar;2021;205659
1633;Totaal mannen en vrouwen;36 jaar;2022;208987
1634;Totaal mannen en vrouwen;36 jaar;2023;214255
1635;Totaal mannen en vrouwen;36 jaar;2024;215572
1636;Totaal mannen en vrouwen;36 jaar;2025;215184
1637;Totaal mannen en vrouwen;36 jaar;2026;217287
1638;Totaal mannen en vrouwen;36 jaar;2027;224901
1639;Totaal mannen en vrouwen;36 jaar;2028;225947
1640;Totaal mannen en vrouwen;36 jaar;2029;225258
1641;Totaal mannen en vrouwen;36 jaar;2030;225421
1642;Totaal mannen en vrouwen;36 jaar;2031;228187
1643;Totaal mannen en vrouwen;36 jaar;2032;223096
1644;Totaal mannen en vrouwen;36 jaar;2033;222985
1645;Totaal mannen en vrouwen;36 jaar;2034;224206
1646;Totaal mannen en vrouwen;36 jaar;2035;228459
1647;Totaal mannen en vrouwen;36 jaar;2036;228943
1648;Totaal mannen en vrouwen;36 jaar;2037;233223
1649;Totaal mannen en vrouwen;36 jaar;2038;229921
1650;Totaal mannen en vrouwen;36 jaar;2039;228396
1651;Totaal mannen en vrouwen;36 jaar;2040;227477
1652;Totaal mannen en vrouwen;36 jaar;2041;221224
1653;Totaal mannen en vrouwen;36 jaar;2042;215689
1654;Totaal mannen en vrouwen;36 jaar;2043;213980
1655;Totaal mannen en vrouwen;36 jaar;2044;210847
1656;Totaal mannen en vrouwen;36 jaar;2045;214217
1657;Totaal mannen en vrouwen;36 jaar;2046;214186
1658;Totaal mannen en vrouwen;36 jaar;2047;213575
1659;Totaal mannen en vrouwen;36 jaar;2048;209413
1660;Totaal mannen en vrouwen;36 jaar;2049;205698
1661;Totaal mannen en vrouwen;36 jaar;2050;201720
1662;Totaal mannen en vrouwen;36 jaar;2051;205641
1663;Totaal mannen en vrouwen;36 jaar;2052;204162
1664;Totaal mannen en vrouwen;36 jaar;2053;205854
1665;Totaal mannen en vrouwen;36 jaar;2054;207868
1666;Totaal mannen en vrouwen;36 jaar;2055;209694
1667;Totaal mannen en vrouwen;36 jaar;2056;212068
1668;Totaal mannen en vrouwen;36 jaar;2057;213919
1669;Totaal mannen en vrouwen;36 jaar;2058;215783
