ID;Inkomensbestanddelen;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
5304;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2011;41.1;5.6;504.0;12.3;10.9;2.3
5305;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2012;45.4;6.1;560.0;12.3;10.9;2.5
5306;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2013;46.0;6.2;576.0;12.5;11.3;2.6
5307;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2014;44.9;6.0;565.0;12.6;11.1;2.5
5308;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2015;45.7;6.0;567.0;12.4;10.7;2.5
5309;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2016;46.2;6.1;580.0;12.5;10.9;2.5
5310;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2017;45.4;5.9;582.0;12.8;11.1;2.4
5311;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2018;46.0;5.9;612.0;13.3;11.5;2.5
5312;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2019;47.2;6.0;689.0;14.6;13.3;2.6
5313;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2020;50.4;6.4;634.0;12.6;10.2;2.3
5314;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2021;50.1;6.3;719.0;14.4;12.0;2.6
5315;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2022;48.5;6.0;798.0;16.4;15.0;2.7
5316;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 3e 10%-groep;2023;54.7;6.7;1061.0;19.4;17.0;3.3
5317;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2011;50.4;6.9;756.0;15.0;13.1;2.7
5318;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2012;54.2;7.3;815.0;15.0;13.1;2.9
5319;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2013;57.5;7.7;880.0;15.3;13.6;3.1
5320;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2014;58.5;7.8;909.0;15.5;13.5;3.1
5321;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2015;60.5;8.0;915.0;15.1;12.9;3.2
5322;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2016;61.7;8.1;967.0;15.7;13.3;3.3
5323;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2017;61.9;8.0;983.0;15.9;13.2;3.2
5324;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2018;62.9;8.1;1025.0;16.3;13.7;3.2
5325;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2019;66.5;8.5;1177.0;17.7;15.6;3.5
5326;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2020;68.7;8.7;1096.0;16.0;13.0;3.1
5327;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2021;70.8;8.9;1259.0;17.8;14.9;3.4
5328;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2022;72.5;9.0;1457.0;20.1;18.1;3.7
5329;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 4e 10%-groep;2023;73.0;8.9;1669.0;22.9;20.3;4.0
5330;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2011;60.4;8.2;1092.0;18.1;16.3;3.1
5331;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2012;64.5;8.7;1139.0;17.6;15.7;3.2
5332;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2013;68.5;9.2;1255.0;18.3;16.6;3.5
5333;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2014;71.7;9.6;1325.0;18.5;16.5;3.7
5334;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2015;75.2;9.9;1382.0;18.4;16.3;3.8
5335;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2016;76.9;10.1;1442.0;18.7;16.2;3.9
5336;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2017;77.8;10.1;1470.0;18.9;16.4;3.8
5337;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2018;80.1;10.3;1575.0;19.7;17.3;3.9
5338;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2019;83.4;10.7;1775.0;21.3;19.4;4.2
5339;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2020;85.2;10.8;1679.0;19.7;16.8;3.8
5340;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2021;86.8;10.9;1879.0;21.6;19.2;4.1
5341;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2022;91.4;11.4;2198.0;24.1;22.8;4.5
5342;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 5e 10%-groep;2023;93.3;11.4;2522.0;27.0;25.7;4.8
5343;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2011;71.9;9.8;1524.0;21.2;19.7;3.7
5344;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2012;74.7;10.1;1545.0;20.7;19.1;3.7
5345;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2013;78.8;10.6;1677.0;21.3;19.5;4.0
5346;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2014;81.9;10.9;1785.0;21.8;20.1;4.1
5347;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2015;86.8;11.5;1872.0;21.6;19.8;4.3
5348;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2016;88.9;11.7;1964.0;22.1;20.1;4.4
5349;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2017;90.9;11.8;2060.0;22.7;20.8;4.4
5350;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2018;94.8;12.2;2211.0;23.3;21.8;4.5
5351;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2019;96.8;12.4;2443.0;25.2;24.3;4.7
5352;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2020;98.9;12.5;2378.0;24.0;21.8;4.4
5353;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2021;102.1;12.8;2654.0;26.0;24.4;4.8
5354;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2022;107.5;13.4;3080.0;28.7;28.1;5.1
5355;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 6e 10%-groep;2023;109.0;13.4;3425.0;31.4;30.9;5.3
5356;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2011;83.2;11.3;2061.0;24.8;23.3;4.2
5357;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2012;84.4;11.4;2038.0;24.1;22.6;4.1
5358;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2013;87.9;11.8;2173.0;24.7;22.8;4.3
5359;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2014;92.0;12.3;2341.0;25.4;23.7;4.5
5360;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2015;98.7;13.0;2507.0;25.4;23.6;4.8
5361;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2016;100.3;13.2;2624.0;26.2;24.6;4.9
5362;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2017;103.3;13.4;2765.0;26.8;25.3;5.0
5363;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2018;107.7;13.9;2969.0;27.6;26.3;5.1
5364;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2019;109.9;14.0;3238.0;29.5;28.5;5.3
5365;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2020;112.4;14.2;3236.0;28.8;27.1;5.1
5366;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2021;114.1;14.3;3512.0;30.8;29.7;5.3
5367;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2022;120.6;15.0;3999.0;33.2;32.4;5.6
5368;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 7e 10%-groep;2023;123.5;15.1;4496.0;36.4;36.0;5.8
5369;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2011;95.8;13.0;2792.0;29.1;27.6;4.9
5370;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2012;95.8;12.9;2718.0;28.4;26.5;4.6
5371;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2013;97.6;13.1;2837.0;29.1;27.0;4.8
5372;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2014;102.5;13.7;3064.0;29.9;28.0;5.0
5373;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2015;108.9;14.4;3263.0;30.0;28.1;5.3
5374;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2016;114.6;15.0;3582.0;31.2;29.3;5.6
5375;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2017;120.4;15.7;3867.0;32.1;30.4;5.8
5376;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2018;125.2;16.1;4142.0;33.1;31.7;6.0
5377;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2019;126.7;16.2;4446.0;35.1;33.9;6.1
5378;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2020;129.6;16.4;4480.0;34.6;33.1;5.9
5379;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2021;133.7;16.8;4922.0;36.8;35.3;6.2
5380;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2022;142.6;17.7;5651.0;39.6;38.3;6.6
5381;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 8e 10%-groep;2023;146.0;17.9;6233.0;42.7;41.6;6.7
5382;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2011;119.1;16.2;4403.0;37.0;35.5;6.3
5383;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2012;118.3;16.0;4238.0;35.8;34.1;5.9
5384;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2013;118.8;15.9;4313.0;36.3;33.8;5.9
5385;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2014;126.1;16.8;4772.0;37.8;35.6;6.3
5386;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2015;134.3;17.7;5111.0;38.1;35.8;6.8
5387;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2016;142.6;18.7;5684.0;39.9;37.7;7.2
5388;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2017;151.1;19.6;6206.0;41.1;39.0;7.5
5389;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2018;158.6;20.4;6722.0;42.4;40.7;7.8
5390;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2019;160.9;20.6;7217.0;44.9;43.3;8.0
5391;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2020;161.8;20.5;7210.0;44.6;42.6;7.6
5392;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2021;168.1;21.1;7942.0;47.2;45.1;8.0
5393;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2022;177.4;22.1;8957.0;50.5;48.5;8.4
5394;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 9e 10%-groep;2023;178.6;21.9;9588.0;53.7;51.7;8.3
5395;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2011;185.0;25.2;14643.0;79.1;64.9;12.7
5396;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2012;185.6;25.0;14512.0;78.2;64.4;12.3
5397;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2013;179.7;24.1;13869.0;77.2;64.1;11.4
5398;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2014;190.0;25.3;15019.0;79.0;65.5;11.2
5399;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2015;202.8;26.8;15928.0;78.5;66.0;12.7
5400;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2016;213.1;28.0;17452.0;81.9;69.6;13.2
5401;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2017;224.7;29.2;18959.0;84.4;71.9;13.2
5402;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2018;236.7;30.5;20575.0;86.9;74.2;14.2
5403;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2019;239.4;30.6;21582.0;90.1;77.8;13.1
5404;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2020;241.5;30.6;22096.0;91.5;78.5;13.7
5405;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2021;253.8;31.9;24708.0;97.4;83.4;14.6
5406;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2022;259.5;32.3;26207.0;101.0;86.8;14.3
5407;2.1 Inkomen zelfstandig ondernemer;Gestandaardiseerd inkomen: 10e 10%-groep;2023;253.9;31.1;26005.0;102.4;89.0;12.9
5408;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2011;96.0;13.1;2604.0;27.1;17.6;5.3
5409;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2012;105.4;14.2;2912.0;27.6;17.4;5.3
5410;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2013;112.4;15.1;3278.0;29.2;18.7;5.4
5411;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2014;116.0;15.5;3621.0;31.2;20.3;5.8
5412;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2015;122.0;16.1;3814.0;31.3;19.9;6.2
5413;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2016;121.5;15.9;3847.0;31.7;20.3;6.3
5414;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2017;117.7;15.3;3734.0;31.7;19.8;6.3
5415;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2018;110.7;14.3;3510.0;31.7;19.7;6.3
5416;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2019;102.8;13.1;3359.0;32.7;21.9;6.8
5417;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2020;100.8;12.8;3005.0;29.8;18.9;6.2
5418;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2021;102.5;12.9;3114.0;30.4;20.5;6.8
5419;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2022;107.9;13.4;3464.0;32.1;24.2;7.5
5420;2.1 Inkomen zelfstandig ondernemer;Vermogen: 1e 10%-groep;2023;115.9;14.2;3859.0;33.3;24.2;7.4
5421;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2011;43.6;5.9;840.0;19.3;13.0;3.0
5422;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2012;60.0;8.1;1213.0;20.2;13.5;3.5
5423;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2013;77.3;10.4;1746.0;22.6;15.4;4.1
5424;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2014;78.3;10.4;1860.0;23.8;16.2;4.3
5425;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2015;79.3;10.5;1862.0;23.5;15.7;4.5
5426;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2016;72.5;9.5;1677.0;23.1;15.5;4.3
5427;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2017;57.2;7.4;1243.0;21.7;14.5;3.7
5428;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2018;47.7;6.1;999.0;20.9;14.4;3.4
5429;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2019;43.4;5.5;945.0;21.7;15.8;3.3
5430;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2020;38.8;4.9;760.0;19.6;13.1;2.7
5431;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2021;35.3;4.4;700.0;19.8;14.5;2.7
5432;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2022;35.2;4.4;790.0;22.5;17.9;2.8
5433;2.1 Inkomen zelfstandig ondernemer;Vermogen: 2e 10%-groep;2023;37.9;4.7;826.0;21.8;15.5;2.7
5434;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2011;26.0;3.5;382.0;14.7;9.9;1.7
5435;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2012;24.8;3.3;347.0;14.0;9.4;1.7
5436;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2013;31.5;4.2;510.0;16.2;10.4;2.2
5437;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2014;33.3;4.4;582.0;17.4;11.4;2.4
5438;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2015;29.8;3.9;493.0;16.6;10.7;2.2
5439;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2016;26.0;3.4;428.0;16.5;10.5;2.0
5440;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2017;27.9;3.6;476.0;17.1;11.3;2.0
5441;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2018;33.6;4.3;647.0;19.2;13.7;2.5
5442;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2019;37.8;4.8;786.0;20.8;15.5;2.8
5443;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2020;43.2;5.5;873.0;20.2;14.0;2.9
5444;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2021;52.2;6.6;1149.0;22.0;16.3;3.6
5445;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2022;59.9;7.4;1554.0;26.0;21.4;4.5
5446;2.1 Inkomen zelfstandig ondernemer;Vermogen: 3e 10%-groep;2023;58.1;7.1;1521.0;26.2;20.7;4.1
5447;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2011;49.2;6.7;941.0;19.1;13.9;3.2
5448;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2012;43.4;5.9;769.0;17.7;12.4;2.8
5449;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2013;29.7;4.0;471.0;15.9;10.7;2.0
5450;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2014;30.3;4.0;510.0;16.8;11.3;2.1
5451;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2015;39.8;5.3;729.0;18.3;12.4;2.8
5452;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2016;46.9;6.1;930.0;19.8;13.9;3.2
5453;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2017;58.4;7.6;1252.0;21.4;15.7;3.8
5454;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2018;68.1;8.8;1626.0;23.9;18.2;4.6
5455;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2019;71.7;9.2;1874.0;26.1;20.4;4.9
5456;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2020;75.7;9.6;1925.0;25.4;18.6;4.7
5457;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2021;79.3;10.0;2204.0;27.8;21.5;5.2
5458;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2022;86.5;10.8;2800.0;32.4;26.6;6.3
5459;2.1 Inkomen zelfstandig ondernemer;Vermogen: 4e 10%-groep;2023;88.6;10.9;2927.0;33.0;27.4;6.2
5460;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2011;62.4;8.5;1502.0;24.1;18.3;4.3
5461;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2012;62.1;8.4;1421.0;22.9;16.9;4.1
5462;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2013;61.6;8.2;1287.0;20.9;15.4;4.0
5463;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2014;64.9;8.7;1452.0;22.4;16.4;4.4
5464;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2015;70.0;9.3;1647.0;23.5;17.5;4.7
5465;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2016;73.7;9.7;1858.0;25.2;18.7;5.0
5466;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2017;79.5;10.3;2110.0;26.5;20.1;5.1
5467;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2018;86.9;11.2;2523.0;29.0;22.5;5.5
5468;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2019;94.7;12.1;2973.0;31.4;24.9;5.7
5469;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2020;100.5;12.7;3144.0;31.3;23.5;5.6
5470;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2021;108.7;13.7;3700.0;34.1;26.7;6.1
5471;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2022;115.6;14.4;4423.0;38.3;30.8;6.6
5472;2.1 Inkomen zelfstandig ondernemer;Vermogen: 5e 10%-groep;2023;119.0;14.6;4836.0;40.6;33.6;6.8
5473;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2011;89.5;12.2;2672.0;29.9;23.0;5.8
5474;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2012;88.1;11.9;2505.0;28.4;21.5;5.5
5475;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2013;82.2;11.0;2212.0;26.9;20.2;5.2
5476;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2014;85.9;11.5;2443.0;28.4;21.4;5.6
5477;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2015;92.6;12.2;2763.0;29.8;22.6;6.1
5478;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2016;102.7;13.5;3241.0;31.6;24.2;6.6
5479;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2017;110.5;14.4;3613.0;32.7;25.4;6.7
5480;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2018;116.8;15.0;4024.0;34.5;26.8;6.8
5481;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2019;119.9;15.3;4387.0;36.6;28.7;6.9
5482;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2020;121.2;15.3;4363.0;36.0;27.0;6.5
5483;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2021;122.7;15.4;4682.0;38.2;29.4;6.7
5484;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2022;123.2;15.3;4987.0;40.5;31.8;6.6
5485;2.1 Inkomen zelfstandig ondernemer;Vermogen: 6e 10%-groep;2023;123.3;15.1;5234.0;42.4;34.5;6.4
5486;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2011;95.8;13.0;3126.0;32.6;24.5;6.1
5487;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2012;99.4;13.4;3163.0;31.8;23.2;6.1
5488;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2013;99.4;13.3;3086.0;31.0;22.7;6.0
5489;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2014;103.4;13.8;3385.0;32.8;24.0;6.4
5490;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2015;110.3;14.6;3754.0;34.0;25.0;7.0
5491;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2016;115.7;15.2;4172.0;36.0;26.9;7.4
5492;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2017;119.6;15.5;4474.0;37.4;28.2;7.5
5493;2.1 Inkomen zelfstandig ondernemer;Vermogen: 7e 10%-groep;2018;123.5;15.9;4835.0;39.2;29.8;7.7
