ID;ArbeidsmarktpositieSchoolverlaters;InkomstenSchoolverlaters;Onderwijssoorten;Leeftijd;RegioS;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
3712;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (inclusief extraneï);>= 23 jaar;Oostelijk Zuid-Limburg (WG);2005, vrijdag 30 september;770.0;380.0;390.0;49.5
3713;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (inclusief extraneï);>= 23 jaar;Oostelijk Zuid-Limburg (WG);2006, vrijdag 29 september;880.0;480.0;410.0;54.0
3714;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (inclusief extraneï);>= 23 jaar;Oostelijk Zuid-Limburg (WG);2007, vrijdag 28 september;1090.0;500.0;590.0;45.7
3715;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (inclusief extraneï);>= 23 jaar;Oostelijk Zuid-Limburg (WG);2008, vrijdag 26 september;1180.0;640.0;540.0;54.1
3716;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (inclusief extraneï);>= 23 jaar;Maastricht en Mergelland (WG);2005, vrijdag 30 september;520.0;280.0;240.0;54.0
3717;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (inclusief extraneï);>= 23 jaar;Maastricht en Mergelland (WG);2006, vrijdag 29 september;460.0;220.0;240.0;47.6
3718;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (inclusief extraneï);>= 23 jaar;Maastricht en Mergelland (WG);2007, vrijdag 28 september;480.0;190.0;300.0;38.8
3719;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (inclusief extraneï);>= 23 jaar;Maastricht en Mergelland (WG);2008, vrijdag 26 september;650.0;320.0;330.0;48.8
3720;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Nederland;2005, vrijdag 30 september;116370.0;56940.0;59430.0;48.9
3721;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Nederland;2006, vrijdag 29 september;126150.0;54430.0;71720.0;43.1
3722;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Nederland;2007, vrijdag 28 september;129710.0;53730.0;75980.0;41.4
3723;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Nederland;2008, vrijdag 26 september;138350.0;53900.0;84450.0;39.0
3724;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Vier grote gemeenten (G4);2005, vrijdag 30 september;14700.0;9290.0;5420.0;63.2
3725;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Vier grote gemeenten (G4);2006, vrijdag 29 september;16590.0;9170.0;7420.0;55.3
3726;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Vier grote gemeenten (G4);2007, vrijdag 28 september;17170.0;9260.0;7910.0;53.9
3727;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Vier grote gemeenten (G4);2008, vrijdag 26 september;18370.0;9130.0;9240.0;49.7
3728;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gemeenten >= 100 000 inwoners (excl. G4);2005, vrijdag 30 september;21820.0;11530.0;10290.0;52.9
3729;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gemeenten >= 100 000 inwoners (excl. G4);2006, vrijdag 29 september;23760.0;11170.0;12590.0;47.0
3730;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gemeenten >= 100 000 inwoners (excl. G4);2007, vrijdag 28 september;25060.0;11540.0;13520.0;46.0
3731;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gemeenten >= 100 000 inwoners (excl. G4);2008, vrijdag 26 september;26850.0;11500.0;15350.0;42.8
3732;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gemeenten < 100 000 inwoners;2005, vrijdag 30 september;79850.0;36120.0;43730.0;45.2
3733;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gemeenten < 100 000 inwoners;2006, vrijdag 29 september;85770.0;34080.0;51700.0;39.7
3734;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gemeenten < 100 000 inwoners;2007, vrijdag 28 september;87480.0;32930.0;54550.0;37.6
3735;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gemeenten < 100 000 inwoners;2008, vrijdag 26 september;93120.0;33270.0;59860.0;35.7
3736;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Nederland (LD);2005, vrijdag 30 september;11480.0;4870.0;6620.0;42.4
3737;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Nederland (LD);2006, vrijdag 29 september;14470.0;5830.0;8630.0;40.3
3738;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Nederland (LD);2007, vrijdag 28 september;14900.0;5790.0;9100.0;38.9
3739;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Nederland (LD);2008, vrijdag 26 september;15690.0;5560.0;10130.0;35.5
3740;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Nederland (LD);2005, vrijdag 30 september;27070.0;12110.0;14960.0;44.7
3741;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Nederland (LD);2006, vrijdag 29 september;27940.0;11070.0;16880.0;39.6
3742;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Nederland (LD);2007, vrijdag 28 september;28850.0;10870.0;17980.0;37.7
3743;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Nederland (LD);2008, vrijdag 26 september;30620.0;11030.0;19600.0;36.0
3744;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Nederland (LD);2005, vrijdag 30 september;52940.0;27880.0;25060.0;52.7
3745;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Nederland (LD);2006, vrijdag 29 september;57480.0;26320.0;31150.0;45.8
3746;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Nederland (LD);2007, vrijdag 28 september;58810.0;25880.0;32920.0;44.0
3747;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;West-Nederland (LD);2008, vrijdag 26 september;62610.0;25370.0;37240.0;40.5
3748;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Nederland (LD);2005, vrijdag 30 september;24880.0;12080.0;12790.0;48.6
3749;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Nederland (LD);2006, vrijdag 29 september;26240.0;11200.0;15040.0;42.7
3750;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Nederland (LD);2007, vrijdag 28 september;27160.0;11190.0;15980.0;41.2
3751;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Nederland (LD);2008, vrijdag 26 september;29430.0;11940.0;17490.0;40.6
3752;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Groningen (PV);2005, vrijdag 30 september;3060.0;1400.0;1660.0;45.8
3753;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Groningen (PV);2006, vrijdag 29 september;4880.0;1980.0;2900.0;40.6
3754;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Groningen (PV);2007, vrijdag 28 september;4970.0;1980.0;3000.0;39.7
3755;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Groningen (PV);2008, vrijdag 26 september;5100.0;1850.0;3240.0;36.4
3756;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland (PV);2005, vrijdag 30 september;5190.0;2110.0;3080.0;40.6
3757;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland (PV);2006, vrijdag 29 september;5480.0;2160.0;3320.0;39.3
3758;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland (PV);2007, vrijdag 28 september;5730.0;2150.0;3580.0;37.6
3759;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland (PV);2008, vrijdag 26 september;6040.0;2060.0;3970.0;34.2
3760;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Drenthe (PV);2005, vrijdag 30 september;3230.0;1360.0;1870.0;42.0
3761;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Drenthe (PV);2006, vrijdag 29 september;4110.0;1700.0;2410.0;41.3
3762;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Drenthe (PV);2007, vrijdag 28 september;4200.0;1670.0;2530.0;39.7
3763;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Drenthe (PV);2008, vrijdag 26 september;4560.0;1650.0;2910.0;36.1
3764;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Overijssel (PV);2005, vrijdag 30 september;8740.0;3610.0;5130.0;41.3
3765;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Overijssel (PV);2006, vrijdag 29 september;8830.0;3190.0;5630.0;36.2
3766;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Overijssel (PV);2007, vrijdag 28 september;9350.0;3120.0;6230.0;33.3
3767;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Overijssel (PV);2008, vrijdag 26 september;9960.0;3210.0;6750.0;32.2
3768;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Flevoland (PV);2005, vrijdag 30 september;3400.0;1730.0;1680.0;50.7
3769;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Flevoland (PV);2006, vrijdag 29 september;3490.0;1490.0;2000.0;42.6
3770;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Flevoland (PV);2007, vrijdag 28 september;3780.0;1600.0;2180.0;42.3
3771;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Flevoland (PV);2008, vrijdag 26 september;4220.0;1770.0;2450.0;41.9
3772;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gelderland (PV);2005, vrijdag 30 september;14940.0;6780.0;8160.0;45.4
3773;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gelderland (PV);2006, vrijdag 29 september;15620.0;6380.0;9240.0;40.9
3774;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gelderland (PV);2007, vrijdag 28 september;15720.0;6150.0;9570.0;39.1
3775;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Gelderland (PV);2008, vrijdag 26 september;16450.0;6050.0;10400.0;36.8
3776;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Utrecht (PV);2005, vrijdag 30 september;7920.0;3860.0;4060.0;48.7
3777;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Utrecht (PV);2006, vrijdag 29 september;7900.0;3400.0;4510.0;43.0
3778;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Utrecht (PV);2007, vrijdag 28 september;8390.0;3520.0;4870.0;41.9
3779;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Utrecht (PV);2008, vrijdag 26 september;8700.0;3330.0;5380.0;38.2
3780;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Holland (PV);2005, vrijdag 30 september;17590.0;9360.0;8220.0;53.2
3781;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Holland (PV);2006, vrijdag 29 september;18650.0;8760.0;9890.0;47.0
3782;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Holland (PV);2007, vrijdag 28 september;18380.0;8200.0;10180.0;44.6
3783;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Holland (PV);2008, vrijdag 26 september;19790.0;8180.0;11620.0;41.3
3784;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland (PV);2005, vrijdag 30 september;24280.0;13200.0;11070.0;54.4
3785;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland (PV);2006, vrijdag 29 september;27620.0;12910.0;14720.0;46.7
3786;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland (PV);2007, vrijdag 28 september;28770.0;12910.0;15860.0;44.9
3787;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuid-Holland (PV);2008, vrijdag 26 september;30670.0;12670.0;18000.0;41.3
3788;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zeeland (PV);2005, vrijdag 30 september;3160.0;1460.0;1700.0;46.1
3789;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zeeland (PV);2006, vrijdag 29 september;3300.0;1260.0;2040.0;38.2
3790;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zeeland (PV);2007, vrijdag 28 september;3270.0;1260.0;2010.0;38.5
3791;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zeeland (PV);2008, vrijdag 26 september;3450.0;1200.0;2250.0;34.8
3792;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Brabant (PV);2005, vrijdag 30 september;17140.0;8110.0;9030.0;47.3
3793;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Brabant (PV);2006, vrijdag 29 september;18350.0;7690.0;10660.0;41.9
3794;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Brabant (PV);2007, vrijdag 28 september;19020.0;7850.0;11170.0;41.3
3795;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Brabant (PV);2008, vrijdag 26 september;20120.0;7890.0;12230.0;39.2
3796;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Limburg (PV);2005, vrijdag 30 september;7740.0;3980.0;3760.0;51.4
3797;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Limburg (PV);2006, vrijdag 29 september;7890.0;3510.0;4380.0;44.5
3798;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Limburg (PV);2007, vrijdag 28 september;8150.0;3340.0;4810.0;41.0
3799;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Limburg (PV);2008, vrijdag 26 september;9310.0;4040.0;5270.0;43.4
3800;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Groningen (WG);2005, vrijdag 30 september;940.0;390.0;550.0;41.3
3801;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Groningen (WG);2006, vrijdag 29 september;1430.0;640.0;790.0;44.6
3802;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Groningen (WG);2007, vrijdag 28 september;1470.0;570.0;900.0;38.8
3803;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Groningen (WG);2008, vrijdag 26 september;1420.0;470.0;960.0;32.7
3804;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Groningen en Eemsmond (WG);2005, vrijdag 30 september;630.0;280.0;350.0;44.9
3805;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Groningen en Eemsmond (WG);2006, vrijdag 29 september;1050.0;380.0;670.0;36.1
3806;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Groningen en Eemsmond (WG);2007, vrijdag 28 september;1030.0;370.0;660.0;35.9
3807;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord-Groningen en Eemsmond (WG);2008, vrijdag 26 september;1170.0;450.0;730.0;38.2
3808;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Centraal en westelijk Groningen (WG);2005, vrijdag 30 september;1490.0;730.0;760.0;49.0
3809;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Centraal en westelijk Groningen (WG);2006, vrijdag 29 september;2410.0;970.0;1440.0;40.1
3810;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Centraal en westelijk Groningen (WG);2007, vrijdag 28 september;2470.0;1040.0;1440.0;41.9
3811;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Centraal en westelijk Groningen (WG);2008, vrijdag 26 september;2500.0;940.0;1560.0;37.6
3812;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland-noord (WG);2005, vrijdag 30 september;2260.0;1000.0;1260.0;44.4
3813;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland-noord (WG);2006, vrijdag 29 september;2320.0;950.0;1360.0;41.2
3814;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland-noord (WG);2007, vrijdag 28 september;2350.0;960.0;1390.0;40.9
3815;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland-noord (WG);2008, vrijdag 26 september;2470.0;870.0;1600.0;35.3
3816;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidwest-Friesland (WG);2005, vrijdag 30 september;1060.0;360.0;690.0;34.4
3817;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidwest-Friesland (WG);2006, vrijdag 29 september;1090.0;400.0;690.0;37.0
3818;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidwest-Friesland (WG);2007, vrijdag 28 september;1100.0;370.0;730.0;33.4
3819;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidwest-Friesland (WG);2008, vrijdag 26 september;1210.0;380.0;830.0;31.6
3820;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland-oost (WG);2005, vrijdag 30 september;1880.0;740.0;1130.0;39.6
3821;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland-oost (WG);2006, vrijdag 29 september;2080.0;800.0;1280.0;38.5
3822;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland-oost (WG);2007, vrijdag 28 september;2280.0;820.0;1450.0;36.2
3823;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Friesland-oost (WG);2008, vrijdag 26 september;2360.0;810.0;1550.0;34.4
3824;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord- en midden-Drenthe (WG);2005, vrijdag 30 september;930.0;390.0;540.0;41.4
3825;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord- en midden-Drenthe (WG);2006, vrijdag 29 september;1430.0;590.0;840.0;41.1
3826;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord- en midden-Drenthe (WG);2007, vrijdag 28 september;1490.0;640.0;850.0;43.1
3827;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Noord- en midden-Drenthe (WG);2008, vrijdag 26 september;1580.0;580.0;1000.0;36.8
3828;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidoost-Drenthe (WG);2005, vrijdag 30 september;1290.0;600.0;680.0;47.0
3829;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidoost-Drenthe (WG);2006, vrijdag 29 september;1580.0;730.0;850.0;46.1
3830;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidoost-Drenthe (WG);2007, vrijdag 28 september;1630.0;670.0;960.0;41.0
3831;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidoost-Drenthe (WG);2008, vrijdag 26 september;1700.0;630.0;1080.0;36.7
3832;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidwest-Drenthe (WG);2005, vrijdag 30 september;1020.0;370.0;650.0;36.2
3833;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidwest-Drenthe (WG);2006, vrijdag 29 september;1100.0;380.0;720.0;34.7
3834;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidwest-Drenthe (WG);2007, vrijdag 28 september;1080.0;360.0;720.0;33.0
3835;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Zuidwest-Drenthe (WG);2008, vrijdag 26 september;1280.0;440.0;840.0;34.4
3836;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;IJssel-Vecht (WG);2005, vrijdag 30 september;3340.0;1200.0;2140.0;36.0
3837;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;IJssel-Vecht (WG);2006, vrijdag 29 september;3500.0;1080.0;2420.0;30.9
3838;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;IJssel-Vecht (WG);2007, vrijdag 28 september;3630.0;1100.0;2540.0;30.2
3839;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;IJssel-Vecht (WG);2008, vrijdag 26 september;3970.0;1110.0;2870.0;27.8
3840;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Stedendriehoek (WG);2005, vrijdag 30 september;3090.0;1330.0;1760.0;43.0
3841;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Stedendriehoek (WG);2006, vrijdag 29 september;3180.0;1230.0;1950.0;38.8
3842;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Stedendriehoek (WG);2007, vrijdag 28 september;3360.0;1360.0;2000.0;40.6
3843;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Stedendriehoek (WG);2008, vrijdag 26 september;3450.0;1280.0;2170.0;37.1
3844;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Twente (WG);2005, vrijdag 30 september;4750.0;2070.0;2680.0;43.6
3845;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Twente (WG);2006, vrijdag 29 september;4680.0;1830.0;2850.0;39.0
3846;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Twente (WG);2007, vrijdag 28 september;4890.0;1650.0;3240.0;33.8
3847;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Twente (WG);2008, vrijdag 26 september;5290.0;1790.0;3500.0;33.8
3848;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Gelderland (WG);2005, vrijdag 30 september;2100.0;850.0;1250.0;40.6
3849;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Gelderland (WG);2006, vrijdag 29 september;2100.0;710.0;1390.0;33.9
3850;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Gelderland (WG);2007, vrijdag 28 september;2180.0;690.0;1500.0;31.4
3851;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Oost-Gelderland (WG);2008, vrijdag 26 september;2360.0;750.0;1610.0;31.8
3852;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Arnhem/Nijmegen (WG);2005, vrijdag 30 september;4730.0;2440.0;2290.0;51.5
3853;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Arnhem/Nijmegen (WG);2006, vrijdag 29 september;4920.0;2240.0;2680.0;45.6
3854;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Arnhem/Nijmegen (WG);2007, vrijdag 28 september;5310.0;2440.0;2880.0;45.8
3855;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Arnhem/Nijmegen (WG);2008, vrijdag 26 september;5590.0;2430.0;3160.0;43.5
3856;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Rivierenland (WG);2005, vrijdag 30 september;2280.0;1150.0;1130.0;50.6
3857;Totaal schoolverlaters;Totaal schoolverlaters;Mbo (exclusief extraneï);Totaal leeftijd;Rivierenland (WG);2006, vrijdag 29 september;2620.0;1340.0;1280.0;51.1
