ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouders_4;OverigeHuishoudens_5
6055;42;Gescheiden;2016;16690;5303;3463;7886;38
6056;42;Gescheiden;2017;15678;5017;3281;7344;36
6057;42;Gescheiden;2018;14729;4719;3117;6859;34
6058;42;Gescheiden;2019;14324;4617;3063;6611;33
6059;42;Gescheiden;2020;14213;4597;3043;6540;33
6060;42;Gescheiden;2021;14373;4697;3149;6493;34
6061;42;Gescheiden;2022;14259;4678;3138;6409;34
6062;42;Gescheiden;2023;14659;4859;3300;6465;35
6063;42;Gescheiden;2024;14385;4759;3234;6358;34
6064;42;Gescheiden;2025;13999;4630;3172;6164;33
6065;42;Gescheiden;2026;13885;4594;3150;6108;33
6066;42;Gescheiden;2027;14201;4711;3261;6195;34
6067;42;Gescheiden;2028;14350;4745;3306;6265;34
6068;42;Gescheiden;2029;14721;4899;3423;6364;35
6069;42;Gescheiden;2030;14878;4970;3499;6373;36
6070;42;Gescheiden;2031;14849;4944;3483;6386;36
6071;42;Gescheiden;2032;15067;5010;3539;6482;36
6072;42;Gescheiden;2033;15810;5304;3770;6697;39
6073;42;Gescheiden;2034;15854;5310;3779;6726;39
6074;42;Gescheiden;2035;15710;5260;3753;6659;38
6075;42;Gescheiden;2036;15613;5214;3724;6637;38
6076;42;Gescheiden;2037;15699;5247;3758;6656;38
6077;42;Gescheiden;2038;15303;5086;3645;6535;37
6078;42;Gescheiden;2039;15288;5088;3662;6501;37
6079;42;Gescheiden;2040;15371;5092;3657;6585;37
6080;42;Gescheiden;2041;15904;5304;3827;6735;38
6081;42;Gescheiden;2042;16061;5370;3885;6767;39
6082;42;Gescheiden;2043;16452;5511;3991;6910;40
6083;42;Gescheiden;2044;16260;5445;3949;6826;40
6084;42;Gescheiden;2045;16177;5420;3939;6779;39
6085;42;Gescheiden;2046;16134;5408;3936;6751;39
6086;42;Gescheiden;2047;15650;5217;3794;6601;38
6087;42;Gescheiden;2048;15223;5059;3683;6444;37
6088;42;Gescheiden;2049;15080;5009;3654;6381;36
6089;42;Gescheiden;2050;14852;4910;3576;6330;36
6090;43;Referentiepersonen;2009;153148;33731;100711;18133;573
6091;43;Referentiepersonen;2010;149496;33133;98199;17600;564
6092;43;Referentiepersonen;2011;148371;33224;96726;17873;548
6093;43;Referentiepersonen;2012;148913;33337;96955;18065;556
6094;43;Referentiepersonen;2013;155487;35466;100322;19115;584
6095;43;Referentiepersonen;2014;151249;35122;96929;18620;578
6096;43;Referentiepersonen;2015;145025;34068;92260;18132;565
6097;43;Referentiepersonen;2016;137495;33017;86660;17272;546
6098;43;Referentiepersonen;2017;127215;30844;79885;15974;512
6099;43;Referentiepersonen;2018;122966;30287;76936;15242;501
6100;43;Referentiepersonen;2019;117996;29335;73499;14678;484
6101;43;Referentiepersonen;2020;117293;29460;72859;14488;486
6102;43;Referentiepersonen;2021;115631;28997;71800;14357;477
6103;43;Referentiepersonen;2022;117103;29510;72593;14518;482
6104;43;Referentiepersonen;2023;116565;29418;72228;14438;481
6105;43;Referentiepersonen;2024;119825;30344;74144;14843;494
6106;43;Referentiepersonen;2025;118164;29841;73133;14704;486
6107;43;Referentiepersonen;2026;115616;28943;71887;14315;471
6108;43;Referentiepersonen;2027;114894;28662;71591;14175;466
6109;43;Referentiepersonen;2028;117666;29422;73286;14481;477
6110;43;Referentiepersonen;2029;119306;29877;74143;14803;483
6111;43;Referentiepersonen;2030;122221;30790;75782;15151;498
6112;43;Referentiepersonen;2031;123700;31133;76864;15198;505
6113;43;Referentiepersonen;2032;123507;31056;76722;15227;502
6114;43;Referentiepersonen;2033;124759;31382;77425;15444;508
6115;43;Referentiepersonen;2034;129409;32722;80229;15928;530
6116;43;Referentiepersonen;2035;129468;32762;80193;15982;531
6117;43;Referentiepersonen;2036;128549;32483;79724;15816;526
6118;43;Referentiepersonen;2037;127818;32266;79268;15762;522
6119;43;Referentiepersonen;2038;128420;32415;79672;15809;524
6120;43;Referentiepersonen;2039;125999;31652;78330;15506;511
6121;43;Referentiepersonen;2040;126223;31652;78642;15417;512
6122;43;Referentiepersonen;2041;126657;31789;78721;15634;513
6123;43;Referentiepersonen;2042;130215;32835;80848;16002;530
6124;43;Referentiepersonen;2043;131292;33157;81518;16081;536
6125;43;Referentiepersonen;2044;133494;33875;82634;16438;547
6126;43;Referentiepersonen;2045;132120;33495;81860;16224;541
6127;43;Referentiepersonen;2046;131354;33299;81411;16105;539
6128;43;Referentiepersonen;2047;130767;33147;81050;16034;536
6129;43;Referentiepersonen;2048;127334;32149;79005;15660;520
6130;43;Referentiepersonen;2049;124459;31278;77406;15269;506
6131;43;Referentiepersonen;2050;123416;30947;76862;15106;501
6132;43;Ongehuwd;2009;43440;23594;14572;4826;448
6133;43;Ongehuwd;2010;44539;23611;15631;4847;450
6134;43;Ongehuwd;2011;46392;24057;16687;5208;440
6135;43;Ongehuwd;2012;48447;24384;18050;5563;450
6136;43;Ongehuwd;2013;53504;26451;20401;6172;480
6137;43;Ongehuwd;2014;54340;26531;21050;6279;480
6138;43;Ongehuwd;2015;54345;26133;21262;6477;473
6139;43;Ongehuwd;2016;53546;25605;21045;6433;463
6140;43;Ongehuwd;2017;50745;24151;20020;6138;436
6141;43;Ongehuwd;2018;50388;23950;19943;6066;429
6142;43;Ongehuwd;2019;49459;23385;19569;6089;416
6143;43;Ongehuwd;2020;50159;23636;19898;6205;420
6144;43;Ongehuwd;2021;49291;23206;19487;6187;411
6145;43;Ongehuwd;2022;50134;23607;19701;6410;416
6146;43;Ongehuwd;2023;50119;23545;19713;6446;415
6147;43;Ongehuwd;2024;51613;24244;20166;6778;425
6148;43;Ongehuwd;2025;51062;23877;19987;6779;419
6149;43;Ongehuwd;2026;49794;23154;19596;6638;406
6150;43;Ongehuwd;2027;49454;22929;19547;6577;401
6151;43;Ongehuwd;2028;50852;23549;20117;6776;410
6152;43;Ongehuwd;2029;51848;23968;20454;7009;417
6153;43;Ongehuwd;2030;53281;24687;20923;7242;429
6154;43;Ongehuwd;2031;53890;24948;21225;7282;435
6155;43;Ongehuwd;2032;53850;24912;21207;7298;433
6156;43;Ongehuwd;2033;54376;25162;21375;7401;438
6157;43;Ongehuwd;2034;56287;26139;22064;7628;456
6158;43;Ongehuwd;2035;56346;26174;22061;7654;457
6159;43;Ongehuwd;2036;55937;25963;21949;7572;453
6160;43;Ongehuwd;2037;55665;25808;21860;7547;450
6161;43;Ongehuwd;2038;55928;25919;21984;7574;451
6162;43;Ongehuwd;2039;54907;25360;21684;7422;441
6163;43;Ongehuwd;2040;54969;25360;21790;7377;442
6164;43;Ongehuwd;2041;55266;25490;21840;7493;443
6165;43;Ongehuwd;2042;56795;26272;22386;7680;457
6166;43;Ongehuwd;2043;57254;26510;22562;7721;461
6167;43;Ongehuwd;2044;58260;27050;22832;7907;471
6168;43;Ongehuwd;2045;57645;26753;22627;7799;466
6169;43;Ongehuwd;2046;57285;26585;22496;7740;464
6170;43;Ongehuwd;2047;57000;26449;22384;7706;461
6171;43;Ongehuwd;2048;55510;25690;21853;7519;448
6172;43;Ongehuwd;2049;54207;25016;21434;7321;436
6173;43;Ongehuwd;2050;53695;24749;21275;7240;431
6174;43;Gehuwd;2009;84037;1528;81090;1355;64
6175;43;Gehuwd;2010;80504;1451;77736;1259;58
6176;43;Gehuwd;2011;77911;1353;75268;1236;54
6177;43;Gehuwd;2012;76748;1312;74158;1225;53
6178;43;Gehuwd;2013;77684;1313;75079;1240;52
6179;43;Gehuwd;2014;73727;1240;71252;1186;49
6180;43;Gehuwd;2015;68994;1153;66684;1111;46
6181;43;Gehuwd;2016;63748;1070;61599;1038;41
6182;43;Gehuwd;2017;58168;965;56221;944;38
6183;43;Gehuwd;2018;55379;917;53535;891;36
6184;43;Gehuwd;2019;52377;858;50646;839;34
6185;43;Gehuwd;2020;51422;844;49730;815;33
6186;43;Gehuwd;2021;50768;835;49101;799;33
6187;43;Gehuwd;2022;51244;849;49567;795;33
6188;43;Gehuwd;2023;50860;842;49201;784;33
6189;43;Gehuwd;2024;52200;877;50494;795;34
6190;43;Gehuwd;2025;51395;851;49730;781;33
6191;43;Gehuwd;2026;50553;820;48945;756;32
6192;43;Gehuwd;2027;50309;807;48722;748;32
6193;43;Gehuwd;2028;51347;825;49730;759;33
6194;43;Gehuwd;2029;51832;829;50202;769;32
6195;43;Gehuwd;2030;52921;857;51249;781;34
6196;43;Gehuwd;2031;53632;867;51950;781;34
6197;43;Gehuwd;2032;53515;857;51842;782;34
6198;43;Gehuwd;2033;54011;865;52319;793;34
6199;43;Gehuwd;2034;55960;917;54191;816;36
6200;43;Gehuwd;2035;55919;915;54150;818;36
6201;43;Gehuwd;2036;55571;904;53822;810;35
6202;43;Gehuwd;2037;55223;893;53487;808;35
6203;43;Gehuwd;2038;55475;898;53732;810;35
6204;43;Gehuwd;2039;54506;867;52809;796;34
6205;43;Gehuwd;2040;54693;868;52999;792;34
6206;43;Gehuwd;2041;54738;868;53033;803;34
6207;43;Gehuwd;2042;56201;908;54438;820;35
6208;43;Gehuwd;2043;56653;921;54871;825;36
6209;43;Gehuwd;2044;57432;948;55606;841;37
6210;43;Gehuwd;2045;56885;937;55080;832;36
6211;43;Gehuwd;2046;56571;934;54775;826;36
6212;43;Gehuwd;2047;56319;932;54528;823;36
6213;43;Gehuwd;2048;54900;896;53164;805;35
6214;43;Gehuwd;2049;53790;868;52101;787;34
6215;43;Gehuwd;2050;53419;859;51747;779;34
6216;43;Verweduwd;2009;1281;260;83;938;0
6217;43;Verweduwd;2010;1142;208;78;856;0
6218;43;Verweduwd;2011;1072;200;79;793;0
6219;43;Verweduwd;2012;1000;196;77;727;0
6220;43;Verweduwd;2013;998;186;78;734;0
6221;43;Verweduwd;2014;916;174;73;669;0
6222;43;Verweduwd;2015;829;159;70;600;0
6223;43;Verweduwd;2016;760;146;61;553;0
6224;43;Verweduwd;2017;685;130;54;501;0
6225;43;Verweduwd;2018;638;122;52;464;0
6226;43;Verweduwd;2019;595;112;47;436;0
6227;43;Verweduwd;2020;563;107;45;411;0
6228;43;Verweduwd;2021;546;105;46;395;0
6229;43;Verweduwd;2022;536;105;47;384;0
6230;43;Verweduwd;2023;517;102;47;368;0
6231;43;Verweduwd;2024;521;105;49;367;0
6232;43;Verweduwd;2025;506;101;49;356;0
6233;43;Verweduwd;2026;485;95;48;342;0
6234;43;Verweduwd;2027;471;91;47;333;0
6235;43;Verweduwd;2028;474;92;49;333;0
6236;43;Verweduwd;2029;476;92;50;334;0
6237;43;Verweduwd;2030;477;93;51;333;0
6238;43;Verweduwd;2031;474;93;51;330;0
6239;43;Verweduwd;2032;471;91;52;328;0
6240;43;Verweduwd;2033;472;91;52;329;0
6241;43;Verweduwd;2034;484;97;54;333;0
6242;43;Verweduwd;2035;481;96;54;331;0
6243;43;Verweduwd;2036;472;94;52;326;0
6244;43;Verweduwd;2037;468;93;52;323;0
6245;43;Verweduwd;2038;464;92;52;320;0
6246;43;Verweduwd;2039;452;88;51;313;0
6247;43;Verweduwd;2040;446;86;51;309;0
6248;43;Verweduwd;2041;445;86;50;309;0
6249;43;Verweduwd;2042;453;90;51;312;0
6250;43;Verweduwd;2043;453;91;51;311;0
6251;43;Verweduwd;2044;458;93;52;313;0
6252;43;Verweduwd;2045;449;91;51;307;0
6253;43;Verweduwd;2046;443;91;49;303;0
6254;43;Verweduwd;2047;438;90;49;299;0
6255;43;Verweduwd;2048;424;86;47;291;0
6256;43;Verweduwd;2049;410;82;45;283;0
6257;43;Verweduwd;2050;402;80;44;278;0
6258;43;Gescheiden;2009;24390;8349;4966;11014;61
6259;43;Gescheiden;2010;23311;7863;4754;10638;56
6260;43;Gescheiden;2011;22996;7614;4692;10636;54
6261;43;Gescheiden;2012;22718;7445;4670;10550;53
6262;43;Gescheiden;2013;23301;7516;4764;10969;52
6263;43;Gescheiden;2014;22266;7177;4554;10486;49
6264;43;Gescheiden;2015;20857;6623;4244;9944;46
6265;43;Gescheiden;2016;19441;6196;3955;9248;42
6266;43;Gescheiden;2017;17617;5598;3590;8391;38
6267;43;Gescheiden;2018;16561;5298;3406;7821;36
6268;43;Gescheiden;2019;15565;4980;3237;7314;34
6269;43;Gescheiden;2020;15149;4873;3186;7057;33
6270;43;Gescheiden;2021;15026;4851;3166;6976;33
6271;43;Gescheiden;2022;15189;4949;3278;6929;33
6272;43;Gescheiden;2023;15069;4929;3267;6840;33
6273;43;Gescheiden;2024;15491;5118;3435;6903;35
6274;43;Gescheiden;2025;15201;5012;3367;6788;34
6275;43;Gescheiden;2026;14784;4874;3298;6579;33
6276;43;Gescheiden;2027;14660;4835;3275;6517;33
6277;43;Gescheiden;2028;14993;4956;3390;6613;34
6278;43;Gescheiden;2029;15150;4988;3437;6691;34
6279;43;Gescheiden;2030;15542;5153;3559;6795;35
6280;43;Gescheiden;2031;15704;5225;3638;6805;36
6281;43;Gescheiden;2032;15671;5196;3621;6819;35
6282;43;Gescheiden;2033;15900;5264;3679;6921;36
6283;43;Gescheiden;2034;16678;5569;3920;7151;38
6284;43;Gescheiden;2035;16722;5577;3928;7179;38
6285;43;Gescheiden;2036;16569;5522;3901;7108;38
6286;43;Gescheiden;2037;16462;5472;3869;7084;37
6287;43;Gescheiden;2038;16553;5506;3904;7105;38
6288;43;Gescheiden;2039;16134;5337;3786;6975;36
6289;43;Gescheiden;2040;16115;5338;3802;6939;36
6290;43;Gescheiden;2041;16208;5345;3798;7029;36
6291;43;Gescheiden;2042;16766;5565;3973;7190;38
6292;43;Gescheiden;2043;16932;5635;4034;7224;39
6293;43;Gescheiden;2044;17344;5784;4144;7377;39
6294;43;Gescheiden;2045;17141;5714;4102;7286;39
6295;43;Gescheiden;2046;17055;5689;4091;7236;39
6296;43;Gescheiden;2047;17010;5676;4089;7206;39
6297;43;Gescheiden;2048;16500;5477;3941;7045;37
6298;43;Gescheiden;2049;16052;5312;3826;6878;36
6299;43;Gescheiden;2050;15900;5259;3796;6809;36
6300;44;Referentiepersonen;2009;156142;34113;102334;19138;557
6301;44;Referentiepersonen;2010;153366;33677;100332;18822;535
6302;44;Referentiepersonen;2011;149778;33078;97852;18323;525
6303;44;Referentiepersonen;2012;148669;33157;96414;18584;514
6304;44;Referentiepersonen;2013;149245;33298;96637;18790;520
6305;44;Referentiepersonen;2014;155845;35423;100004;19869;549
6306;44;Referentiepersonen;2015;151629;35074;96641;19373;541
6307;44;Referentiepersonen;2016;145423;34041;92012;18843;527
6308;44;Referentiepersonen;2017;137906;32982;86463;17951;510
6309;44;Referentiepersonen;2018;127622;30810;79738;16598;476
6310;44;Referentiepersonen;2019;123369;30239;76820;15844;466
6311;44;Referentiepersonen;2020;118390;29278;73410;15252;450
6312;44;Referentiepersonen;2021;117689;29395;72787;15056;451
6313;44;Referentiepersonen;2022;116023;28929;71742;14910;442
6314;44;Referentiepersonen;2023;117487;29430;72531;15078;448
6315;44;Referentiepersonen;2024;116951;29337;72180;14988;446
6316;44;Referentiepersonen;2025;120204;30259;74085;15400;460
6317;44;Referentiepersonen;2026;118540;29757;73079;15254;450
6318;44;Referentiepersonen;2027;115980;28862;71838;14844;436
6319;44;Referentiepersonen;2028;115261;28581;71545;14703;432
6320;44;Referentiepersonen;2029;118028;29330;73233;15022;443
6321;44;Referentiepersonen;2030;119677;29781;74094;15354;448
6322;44;Referentiepersonen;2031;122602;30693;75733;15714;462
6323;44;Referentiepersonen;2032;124079;31029;76818;15764;468
6324;44;Referentiepersonen;2033;123890;30952;76680;15791;467
6325;44;Referentiepersonen;2034;125144;31271;77386;16016;471
6326;44;Referentiepersonen;2035;129790;32605;80176;16517;492
6327;44;Referentiepersonen;2036;129854;32641;80149;16572;492
6328;44;Referentiepersonen;2037;128935;32360;79687;16400;488
6329;44;Referentiepersonen;2038;128204;32140;79237;16343;484
6330;44;Referentiepersonen;2039;128809;32286;79644;16392;487
6331;44;Referentiepersonen;2040;126387;31524;78310;16078;475
6332;44;Referentiepersonen;2041;126609;31524;78621;15989;475
6333;44;Referentiepersonen;2042;127050;31660;78702;16212;476
6334;44;Referentiepersonen;2043;130611;32703;80824;16592;492
6335;44;Referentiepersonen;2044;131683;33023;81488;16675;497
6336;44;Referentiepersonen;2045;133888;33740;82600;17040;508
6337;44;Referentiepersonen;2046;132517;33363;81831;16821;502
6338;44;Referentiepersonen;2047;131746;33167;81383;16696;500
6339;44;Referentiepersonen;2048;131161;33017;81023;16622;499
6340;44;Referentiepersonen;2049;127728;32025;78986;16234;483
6341;44;Referentiepersonen;2050;124847;31159;77393;15825;470
6342;44;Ongehuwd;2009;41922;23337;13384;4763;438
6343;44;Ongehuwd;2010;42662;23183;14234;4826;419
6344;44;Ongehuwd;2011;43785;23220;15261;4885;419
6345;44;Ongehuwd;2012;45636;23661;16312;5250;413
6346;44;Ongehuwd;2013;47678;24024;17617;5615;422
6347;44;Ongehuwd;2014;52694;26078;19918;6247;451
6348;44;Ongehuwd;2015;53544;26176;20547;6371;450
6349;44;Ongehuwd;2016;53594;25812;20766;6573;443
6350;44;Ongehuwd;2017;52851;25305;20579;6535;432
6351;44;Ongehuwd;2018;50123;23880;19598;6239;406
6352;44;Ongehuwd;2019;49797;23682;19542;6173;400
6353;44;Ongehuwd;2020;48903;23126;19192;6196;389
6354;44;Ongehuwd;2021;49612;23377;19528;6316;391
6355;44;Ongehuwd;2022;48756;22950;19129;6294;383
6356;44;Ongehuwd;2023;49597;23343;19344;6522;388
6357;44;Ongehuwd;2024;49589;23282;19365;6556;386
6358;44;Ongehuwd;2025;51070;23970;19810;6892;398
6359;44;Ongehuwd;2026;50528;23611;19635;6892;390
6360;44;Ongehuwd;2027;49273;22899;19249;6747;378
6361;44;Ongehuwd;2028;48939;22678;19201;6686;374
6362;44;Ongehuwd;2029;50324;23288;19762;6890;384
6363;44;Ongehuwd;2030;51312;23702;20094;7128;388
6364;44;Ongehuwd;2031;52737;24413;20558;7365;401
6365;44;Ongehuwd;2032;53335;24668;20855;7407;405
6366;44;Ongehuwd;2033;53299;24633;20840;7422;404
6367;44;Ongehuwd;2034;53819;24876;21007;7528;408
6368;44;Ongehuwd;2035;55702;25836;21684;7758;424
6369;44;Ongehuwd;2036;55760;25867;21684;7784;425
6370;44;Ongehuwd;2037;55360;25659;21578;7701;422
6371;44;Ongehuwd;2038;55090;25504;21491;7677;418
6372;44;Ongehuwd;2039;55349;25611;21614;7703;421
6373;44;Ongehuwd;2040;54341;25060;21321;7549;411
6374;44;Ongehuwd;2041;54399;25060;21424;7504;411
6375;44;Ongehuwd;2042;54697;25189;21473;7623;412
6376;44;Ongehuwd;2043;56205;25959;22009;7811;426
6377;44;Ongehuwd;2044;56656;26193;22179;7854;430
6378;44;Ongehuwd;2045;57650;26725;22444;8042;439
6379;44;Ongehuwd;2046;57044;26433;22244;7933;434
6380;44;Ongehuwd;2047;56686;26267;22115;7872;432
6381;44;Ongehuwd;2048;56407;26133;22006;7837;431
6382;44;Ongehuwd;2049;54935;25386;21485;7647;417
6383;44;Ongehuwd;2050;53647;24723;21074;7444;406
6384;44;Gehuwd;2009;86596;1572;83579;1387;58
6385;44;Gehuwd;2010;83669;1460;80843;1310;56
6386;44;Gehuwd;2011;80213;1383;77539;1239;52
6387;44;Gehuwd;2012;77687;1300;75129;1210;48
6388;44;Gehuwd;2013;76586;1261;74079;1199;47
6389;44;Gehuwd;2014;77575;1262;75052;1214;47
6390;44;Gehuwd;2015;73680;1192;71283;1162;43
6391;44;Gehuwd;2016;68993;1108;66757;1088;40
6392;44;Gehuwd;2017;63783;1026;61703;1017;37
6393;44;Gehuwd;2018;58223;923;56343;924;33
6394;44;Gehuwd;2019;55443;875;53667;870;31
6395;44;Gehuwd;2020;52456;817;50790;820;29
6396;44;Gehuwd;2021;51507;803;49880;796;28
6397;44;Gehuwd;2022;50850;792;49249;781;28
6398;44;Gehuwd;2023;51317;803;49709;777;28
6399;44;Gehuwd;2024;50937;797;49346;766;28
6400;44;Gehuwd;2025;52264;830;50630;775;29
6401;44;Gehuwd;2026;51465;805;49870;762;28
6402;44;Gehuwd;2027;50627;774;49089;737;27
6403;44;Gehuwd;2028;50388;762;48869;730;27
6404;44;Gehuwd;2029;51421;778;49875;741;27
6405;44;Gehuwd;2030;51914;782;50354;750;28
6406;44;Gehuwd;2031;53000;809;51401;762;28
6407;44;Gehuwd;2032;53714;818;52105;762;29
6408;44;Gehuwd;2033;53603;809;52001;764;29
6409;44;Gehuwd;2034;54098;816;52479;774;29
6410;44;Gehuwd;2035;56036;867;54342;796;31
6411;44;Gehuwd;2036;56001;866;54306;799;30
6412;44;Gehuwd;2037;55657;855;53981;791;30
6413;44;Gehuwd;2038;55314;844;53652;788;30
6414;44;Gehuwd;2039;55570;849;53900;791;30
6415;44;Gehuwd;2040;54610;820;52984;777;29
6416;44;Gehuwd;2041;54800;820;53177;774;29
6417;44;Gehuwd;2042;54848;821;53214;784;29
6418;44;Gehuwd;2043;56306;859;54616;801;30
6419;44;Gehuwd;2044;56754;871;55047;805;31
6420;44;Gehuwd;2045;57529;898;55779;821;31
6421;44;Gehuwd;2046;56985;887;55255;812;31
6422;44;Gehuwd;2047;56669;884;54948;806;31
6423;44;Gehuwd;2048;56417;882;54701;803;31
6424;44;Gehuwd;2049;55003;848;53339;786;30
6425;44;Gehuwd;2050;53896;821;52278;768;29
6426;44;Verweduwd;2009;1564;305;104;1155;0
6427;44;Verweduwd;2010;1396;287;97;1012;0
6428;44;Verweduwd;2011;1257;238;89;930;0
6429;44;Verweduwd;2012;1185;229;89;867;0
6430;44;Verweduwd;2013;1111;221;87;803;0
6431;44;Verweduwd;2014;1110;213;88;809;0
6432;44;Verweduwd;2015;1025;200;82;743;0
6433;44;Verweduwd;2016;929;182;78;669;0
6434;44;Verweduwd;2017;854;167;70;617;0
6435;44;Verweduwd;2018;767;148;61;558;0
6436;44;Verweduwd;2019;718;140;60;518;0
6437;44;Verweduwd;2020;668;128;54;486;0
6438;44;Verweduwd;2021;633;122;53;458;0
6439;44;Verweduwd;2022;616;120;54;442;0
6440;44;Verweduwd;2023;606;120;55;431;0
6441;44;Verweduwd;2024;585;117;55;413;0
6442;44;Verweduwd;2025;588;120;57;411;0
6443;44;Verweduwd;2026;572;115;57;400;0
6444;44;Verweduwd;2027;549;109;56;384;0
6445;44;Verweduwd;2028;536;105;55;376;0
6446;44;Verweduwd;2029;538;105;57;376;0
6447;44;Verweduwd;2030;538;104;58;376;0
6448;44;Verweduwd;2031;543;107;59;377;0
6449;44;Verweduwd;2032;539;106;60;373;0
6450;44;Verweduwd;2033;535;105;60;370;0
6451;44;Verweduwd;2034;536;105;60;371;0
6452;44;Verweduwd;2035;550;111;62;377;0
6453;44;Verweduwd;2036;547;111;62;374;0
6454;44;Verweduwd;2037;536;108;60;368;0
6455;44;Verweduwd;2038;530;106;60;364;0
6456;44;Verweduwd;2039;527;106;60;361;0
6457;44;Verweduwd;2040;512;100;59;353;0
6458;44;Verweduwd;2041;505;99;57;349;0
6459;44;Verweduwd;2042;504;98;57;349;0
6460;44;Verweduwd;2043;515;103;59;353;0
6461;44;Verweduwd;2044;514;104;58;352;0
6462;44;Verweduwd;2045;520;107;60;353;0
6463;44;Verweduwd;2046;510;104;59;347;0
6464;44;Verweduwd;2047;503;104;57;342;0
6465;44;Verweduwd;2048;497;103;56;338;0
6466;44;Verweduwd;2049;481;98;54;329;0
6467;44;Verweduwd;2050;465;94;52;319;0
6468;44;Gescheiden;2009;26060;8899;5267;11833;61
6469;44;Gescheiden;2010;25639;8747;5158;11674;60
6470;44;Gescheiden;2011;24523;8237;4963;11269;54
6471;44;Gescheiden;2012;24161;7967;4884;11257;53
6472;44;Gescheiden;2013;23870;7792;4854;11173;51
6473;44;Gescheiden;2014;24466;7870;4946;11599;51
6474;44;Gescheiden;2015;23380;7506;4729;11097;48
6475;44;Gescheiden;2016;21907;6939;4411;10513;44
6476;44;Gescheiden;2017;20418;6484;4111;9782;41
6477;44;Gescheiden;2018;18509;5859;3736;8877;37
6478;44;Gescheiden;2019;17411;5542;3551;8283;35
6479;44;Gescheiden;2020;16363;5207;3374;7750;32
6480;44;Gescheiden;2021;15937;5093;3326;7486;32
6481;44;Gescheiden;2022;15801;5067;3310;7393;31
6482;44;Gescheiden;2023;15967;5164;3423;7348;32
6483;44;Gescheiden;2024;15840;5141;3414;7253;32
6484;44;Gescheiden;2025;16282;5339;3588;7322;33
6485;44;Gescheiden;2026;15975;5226;3517;7200;32
6486;44;Gescheiden;2027;15531;5080;3444;6976;31
6487;44;Gescheiden;2028;15398;5036;3420;6911;31
6488;44;Gescheiden;2029;15745;5159;3539;7015;32
6489;44;Gescheiden;2030;15913;5193;3588;7100;32
6490;44;Gescheiden;2031;16322;5364;3715;7210;33
6491;44;Gescheiden;2032;16491;5437;3798;7222;34
6492;44;Gescheiden;2033;16453;5405;3779;7235;34
6493;44;Gescheiden;2034;16691;5474;3840;7343;34
6494;44;Gescheiden;2035;17502;5791;4088;7586;37
6495;44;Gescheiden;2036;17546;5797;4097;7615;37
6496;44;Gescheiden;2037;17382;5738;4068;7540;36
6497;44;Gescheiden;2038;17270;5686;4034;7514;36
6498;44;Gescheiden;2039;17363;5720;4070;7537;36
6499;44;Gescheiden;2040;16924;5544;3946;7399;35
6500;44;Gescheiden;2041;16905;5545;3963;7362;35
6501;44;Gescheiden;2042;17001;5552;3958;7456;35
6502;44;Gescheiden;2043;17585;5782;4140;7627;36
6503;44;Gescheiden;2044;17759;5855;4204;7664;36
6504;44;Gescheiden;2045;18189;6010;4317;7824;38
6505;44;Gescheiden;2046;17978;5939;4273;7729;37
6506;44;Gescheiden;2047;17888;5912;4263;7676;37
6507;44;Gescheiden;2048;17840;5899;4260;7644;37
6508;44;Gescheiden;2049;17309;5693;4108;7472;36
6509;44;Gescheiden;2050;16839;5521;3989;7294;35
6510;45;Referentiepersonen;2009;154421;34027;101070;18764;560
6511;45;Referentiepersonen;2010;156324;34226;101883;19649;566
6512;45;Referentiepersonen;2011;153534;33744;99895;19349;546
6513;45;Referentiepersonen;2012;150021;33156;97432;18893;540
6514;45;Referentiepersonen;2013;148935;33227;96023;19155;530
6515;45;Referentiepersonen;2014;149540;33379;96241;19385;535
6516;45;Referentiepersonen;2015;156152;35519;99583;20486;564
6517;45;Referentiepersonen;2016;151956;35156;96252;19992;556
6518;45;Referentiepersonen;2017;145763;34130;91664;19427;542
6519;45;Referentiepersonen;2018;138258;33059;86160;18515;524
6520;45;Referentiepersonen;2019;127977;30880;79493;17116;488
6521;45;Referentiepersonen;2020;123723;30298;76605;16341;479
6522;45;Referentiepersonen;2021;118741;29326;73225;15729;461
6523;45;Referentiepersonen;2022;118046;29439;72618;15526;463
6524;45;Referentiepersonen;2023;116374;28962;71586;15372;454
6525;45;Referentiepersonen;2024;117836;29459;72369;15548;460
6526;45;Referentiepersonen;2025;117297;29365;72025;15449;458
6527;45;Referentiepersonen;2026;120545;30284;73917;15873;471
6528;45;Referentiepersonen;2027;118878;29781;72918;15717;462
6529;45;Referentiepersonen;2028;116308;28879;71685;15297;447
6530;45;Referentiepersonen;2029;115588;28596;71398;15151;443
6531;45;Referentiepersonen;2030;118355;29345;73076;15480;454
6532;45;Referentiepersonen;2031;120013;29790;73941;15822;460
6533;45;Referentiepersonen;2032;122942;30698;75573;16197;474
6534;45;Referentiepersonen;2033;124418;31032;76657;16249;480
6535;45;Referentiepersonen;2034;124232;30951;76526;16276;479
6536;45;Referentiepersonen;2035;125490;31268;77231;16508;483
6537;45;Referentiepersonen;2036;130134;32600;80007;17023;504
6538;45;Referentiepersonen;2037;130202;32633;79984;17081;504
