ID;Tenaamstelling;Brandstofsoort;GewichtsklasseLeeggewichtVoertuig;LeeftijdVoertuig;Perioden;GemiddeldeJaarkilometrage_1
752;Totaal;Overige brandstofsoorten;Totaal;7 of 8 jaar;2020;13121.0
753;Totaal;Overige brandstofsoorten;Totaal;7 of 8 jaar;2021;13945.0
754;Totaal;Overige brandstofsoorten;Totaal;7 of 8 jaar;2022;15955.0
755;Totaal;Overige brandstofsoorten;Totaal;7 of 8 jaar;2023;16249.0
756;Totaal;Overige brandstofsoorten;Totaal;9 of 10 jaar;2018;17453.0
757;Totaal;Overige brandstofsoorten;Totaal;9 of 10 jaar;2019;16662.0
758;Totaal;Overige brandstofsoorten;Totaal;9 of 10 jaar;2020;12383.0
759;Totaal;Overige brandstofsoorten;Totaal;9 of 10 jaar;2021;12477.0
760;Totaal;Overige brandstofsoorten;Totaal;9 of 10 jaar;2022;14377.0
761;Totaal;Overige brandstofsoorten;Totaal;9 of 10 jaar;2023;15093.0
762;Totaal;Overige brandstofsoorten;Totaal;11 jaar of ouder;2018;14352.0
763;Totaal;Overige brandstofsoorten;Totaal;11 jaar of ouder;2019;14100.0
764;Totaal;Overige brandstofsoorten;Totaal;11 jaar of ouder;2020;11440.0
765;Totaal;Overige brandstofsoorten;Totaal;11 jaar of ouder;2021;11959.0
766;Totaal;Overige brandstofsoorten;Totaal;11 jaar of ouder;2022;12716.0
767;Totaal;Overige brandstofsoorten;Totaal;11 jaar of ouder;2023;12851.0
768;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2018;11892.0
769;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2019;11314.0
770;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2020;8068.0
771;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2021;9259.0
772;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2022;9910.0
773;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2023;9770.0
774;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2018;8808.0
775;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2019;7561.0
776;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2020;5060.0
777;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2021;6671.0
778;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2022;5857.0
779;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2023;6286.0
780;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2018;12895.0
781;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2019;11987.0
782;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2020;9743.0
783;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2021;9797.0
784;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2022;10191.0
785;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2023;9893.0
786;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2018;17515.0
787;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2019;12083.0
788;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2020;9620.0
789;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2021;9652.0
790;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2022;10308.0
791;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2023;10156.0
792;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2018;17097.0
793;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2019;16833.0
794;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2020;15453.0
795;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2021;11394.0
796;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2022;10154.0
797;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2023;9997.0
798;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2018;17264.0
799;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2019;19665.0
800;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2020;15417.0
801;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2021;13563.0
802;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2022;14057.0
803;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2023;12718.0
804;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2018;16932.0
805;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2019;15767.0
806;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2020;14899.0
807;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2021;15029.0
808;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2022;15078.0
809;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2023;12340.0
810;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2018;10737.0
811;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2019;10914.0
812;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2020;9207.0
813;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2021;9742.0
814;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2022;9277.0
815;Totaal;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2023;9809.0
816;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2018;13389.0
817;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2019;13161.0
818;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2020;9743.0
819;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2021;10067.0
820;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2022;10950.0
821;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2023;11336.0
822;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2018;9132.0
823;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2019;9889.0
824;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2020;4170.0
825;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2021;6829.0
826;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2022;7388.0
827;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2023;8004.0
828;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2018;14093.0
829;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2019;13956.0
830;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2020;10440.0
831;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2021;11017.0
832;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2022;12361.0
833;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2023;12880.0
834;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2018;13338.0
835;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2019;12885.0
836;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2020;10370.0
837;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2021;10288.0
838;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2022;10721.0
839;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2023;11411.0
840;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2018;13681.0
841;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2019;12421.0
842;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2020;9765.0
843;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2021;9853.0
844;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2022;11027.0
845;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2023;10894.0
846;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2018;14941.0
847;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2019;14109.0
848;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2020;10939.0
849;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2021;10146.0
850;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2022;10780.0
851;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2023;10861.0
852;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2018;17412.0
853;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2019;15895.0
854;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2020;11961.0
855;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2021;11603.0
856;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2022;11835.0
857;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2023;11162.0
858;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2018;12900.0
859;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2019;12608.0
860;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2020;10356.0
861;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2021;11254.0
862;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2022;11833.0
863;Totaal;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2023;11970.0
864;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2018;17250.0
865;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2019;16652.0
866;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2020;12546.0
867;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2021;13151.0
868;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2022;14736.0
869;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2023;15254.0
870;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2018;11616.0
871;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2019;10709.0
872;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2020;7010.0
873;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2021;9277.0
874;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2022;9854.0
875;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2023;11333.0
876;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2018;19197.0
877;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2019;19498.0
878;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2020;14795.0
879;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2021;15270.0
880;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2022;17242.0
881;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2023;17719.0
882;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2018;22699.0
883;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2019;21091.0
884;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2020;13196.0
885;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2021;13973.0
886;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2022;16148.0
887;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2023;16278.0
888;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2018;17112.0
889;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2019;16761.0
890;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2020;14211.0
891;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2021;14105.0
892;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2022;14359.0
893;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2023;14590.0
894;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2018;16369.0
895;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2019;16194.0
896;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2020;12925.0
897;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2021;13776.0
898;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2022;15940.0
899;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2023;15825.0
900;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2018;17299.0
901;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2019;16681.0
902;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2020;12424.0
903;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2021;12859.0
904;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2022;14650.0
905;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2023;15271.0
906;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2018;15423.0
907;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2019;15005.0
908;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2020;12122.0
909;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2021;12421.0
910;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2022;13342.0
911;Totaal;Overige brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2023;13517.0
912;Totaal;Overige brandstofsoorten;1501 kg of meer;Totaal;2018;21190.0
913;Totaal;Overige brandstofsoorten;1501 kg of meer;Totaal;2019;18283.0
914;Totaal;Overige brandstofsoorten;1501 kg of meer;Totaal;2020;13887.0
915;Totaal;Overige brandstofsoorten;1501 kg of meer;Totaal;2021;15381.0
916;Totaal;Overige brandstofsoorten;1501 kg of meer;Totaal;2022;17976.0
917;Totaal;Overige brandstofsoorten;1501 kg of meer;Totaal;2023;18259.0
918;Totaal;Overige brandstofsoorten;1501 kg of meer;0 jaar;2018;9680.0
919;Totaal;Overige brandstofsoorten;1501 kg of meer;0 jaar;2019;8829.0
920;Totaal;Overige brandstofsoorten;1501 kg of meer;0 jaar;2020;5575.0
921;Totaal;Overige brandstofsoorten;1501 kg of meer;0 jaar;2021;8472.0
922;Totaal;Overige brandstofsoorten;1501 kg of meer;0 jaar;2022;10318.0
923;Totaal;Overige brandstofsoorten;1501 kg of meer;0 jaar;2023;11993.0
924;Totaal;Overige brandstofsoorten;1501 kg of meer;1 of 2 jaar;2018;27081.0
925;Totaal;Overige brandstofsoorten;1501 kg of meer;1 of 2 jaar;2019;24795.0
926;Totaal;Overige brandstofsoorten;1501 kg of meer;1 of 2 jaar;2020;18780.0
927;Totaal;Overige brandstofsoorten;1501 kg of meer;1 of 2 jaar;2021;18917.0
928;Totaal;Overige brandstofsoorten;1501 kg of meer;1 of 2 jaar;2022;20942.0
929;Totaal;Overige brandstofsoorten;1501 kg of meer;1 of 2 jaar;2023;21189.0
930;Totaal;Overige brandstofsoorten;1501 kg of meer;3 of 4 jaar;2018;26740.0
931;Totaal;Overige brandstofsoorten;1501 kg of meer;3 of 4 jaar;2019;25984.0
932;Totaal;Overige brandstofsoorten;1501 kg of meer;3 of 4 jaar;2020;18733.0
933;Totaal;Overige brandstofsoorten;1501 kg of meer;3 of 4 jaar;2021;18711.0
934;Totaal;Overige brandstofsoorten;1501 kg of meer;3 of 4 jaar;2022;21729.0
935;Totaal;Overige brandstofsoorten;1501 kg of meer;3 of 4 jaar;2023;20917.0
936;Totaal;Overige brandstofsoorten;1501 kg of meer;5 of 6 jaar;2018;21734.0
937;Totaal;Overige brandstofsoorten;1501 kg of meer;5 of 6 jaar;2019;19370.0
938;Totaal;Overige brandstofsoorten;1501 kg of meer;5 of 6 jaar;2020;16586.0
939;Totaal;Overige brandstofsoorten;1501 kg of meer;5 of 6 jaar;2021;16492.0
940;Totaal;Overige brandstofsoorten;1501 kg of meer;5 of 6 jaar;2022;17947.0
941;Totaal;Overige brandstofsoorten;1501 kg of meer;5 of 6 jaar;2023;18087.0
942;Totaal;Overige brandstofsoorten;1501 kg of meer;7 of 8 jaar;2018;18934.0
943;Totaal;Overige brandstofsoorten;1501 kg of meer;7 of 8 jaar;2019;20111.0
944;Totaal;Overige brandstofsoorten;1501 kg of meer;7 of 8 jaar;2020;15836.0
945;Totaal;Overige brandstofsoorten;1501 kg of meer;7 of 8 jaar;2021;16173.0
946;Totaal;Overige brandstofsoorten;1501 kg of meer;7 of 8 jaar;2022;17641.0
947;Totaal;Overige brandstofsoorten;1501 kg of meer;7 of 8 jaar;2023;17953.0
948;Totaal;Overige brandstofsoorten;1501 kg of meer;9 of 10 jaar;2018;18307.0
949;Totaal;Overige brandstofsoorten;1501 kg of meer;9 of 10 jaar;2019;17434.0
950;Totaal;Overige brandstofsoorten;1501 kg of meer;9 of 10 jaar;2020;13613.0
951;Totaal;Overige brandstofsoorten;1501 kg of meer;9 of 10 jaar;2021;14314.0
952;Totaal;Overige brandstofsoorten;1501 kg of meer;9 of 10 jaar;2022;16914.0
953;Totaal;Overige brandstofsoorten;1501 kg of meer;9 of 10 jaar;2023;17182.0
954;Totaal;Overige brandstofsoorten;1501 kg of meer;11 jaar of ouder;2018;13183.0
955;Totaal;Overige brandstofsoorten;1501 kg of meer;11 jaar of ouder;2019;13148.0
956;Totaal;Overige brandstofsoorten;1501 kg of meer;11 jaar of ouder;2020;10559.0
957;Totaal;Overige brandstofsoorten;1501 kg of meer;11 jaar of ouder;2021;11342.0
958;Totaal;Overige brandstofsoorten;1501 kg of meer;11 jaar of ouder;2022;11954.0
959;Totaal;Overige brandstofsoorten;1501 kg of meer;11 jaar of ouder;2023;12203.0
960;Particulier;Alle brandstofsoorten;Totaal;Totaal;2018;11809.0
961;Particulier;Alle brandstofsoorten;Totaal;Totaal;2019;11689.0
962;Particulier;Alle brandstofsoorten;Totaal;Totaal;2020;9743.0
963;Particulier;Alle brandstofsoorten;Totaal;Totaal;2021;10159.0
964;Particulier;Alle brandstofsoorten;Totaal;Totaal;2022;10880.0
965;Particulier;Alle brandstofsoorten;Totaal;Totaal;2023;11154.0
966;Particulier;Alle brandstofsoorten;Totaal;0 jaar;2018;8665.0
967;Particulier;Alle brandstofsoorten;Totaal;0 jaar;2019;8285.0
968;Particulier;Alle brandstofsoorten;Totaal;0 jaar;2020;6046.0
969;Particulier;Alle brandstofsoorten;Totaal;0 jaar;2021;7150.0
970;Particulier;Alle brandstofsoorten;Totaal;0 jaar;2022;7690.0
971;Particulier;Alle brandstofsoorten;Totaal;0 jaar;2023;8406.0
972;Particulier;Alle brandstofsoorten;Totaal;1 of 2 jaar;2018;13762.0
973;Particulier;Alle brandstofsoorten;Totaal;1 of 2 jaar;2019;13626.0
974;Particulier;Alle brandstofsoorten;Totaal;1 of 2 jaar;2020;10941.0
975;Particulier;Alle brandstofsoorten;Totaal;1 of 2 jaar;2021;11680.0
976;Particulier;Alle brandstofsoorten;Totaal;1 of 2 jaar;2022;12921.0
977;Particulier;Alle brandstofsoorten;Totaal;1 of 2 jaar;2023;13244.0
978;Particulier;Alle brandstofsoorten;Totaal;3 of 4 jaar;2018;13965.0
979;Particulier;Alle brandstofsoorten;Totaal;3 of 4 jaar;2019;13742.0
980;Particulier;Alle brandstofsoorten;Totaal;3 of 4 jaar;2020;10991.0
981;Particulier;Alle brandstofsoorten;Totaal;3 of 4 jaar;2021;11562.0
982;Particulier;Alle brandstofsoorten;Totaal;3 of 4 jaar;2022;12598.0
983;Particulier;Alle brandstofsoorten;Totaal;3 of 4 jaar;2023;12955.0
984;Particulier;Alle brandstofsoorten;Totaal;5 of 6 jaar;2018;14352.0
985;Particulier;Alle brandstofsoorten;Totaal;5 of 6 jaar;2019;14231.0
986;Particulier;Alle brandstofsoorten;Totaal;5 of 6 jaar;2020;11729.0
987;Particulier;Alle brandstofsoorten;Totaal;5 of 6 jaar;2021;12047.0
988;Particulier;Alle brandstofsoorten;Totaal;5 of 6 jaar;2022;12727.0
989;Particulier;Alle brandstofsoorten;Totaal;5 of 6 jaar;2023;12924.0
990;Particulier;Alle brandstofsoorten;Totaal;7 of 8 jaar;2018;13355.0
991;Particulier;Alle brandstofsoorten;Totaal;7 of 8 jaar;2019;13676.0
992;Particulier;Alle brandstofsoorten;Totaal;7 of 8 jaar;2020;11381.0
993;Particulier;Alle brandstofsoorten;Totaal;7 of 8 jaar;2021;11882.0
994;Particulier;Alle brandstofsoorten;Totaal;7 of 8 jaar;2022;13020.0
995;Particulier;Alle brandstofsoorten;Totaal;7 of 8 jaar;2023;13191.0
996;Particulier;Alle brandstofsoorten;Totaal;9 of 10 jaar;2018;12349.0
997;Particulier;Alle brandstofsoorten;Totaal;9 of 10 jaar;2019;12291.0
998;Particulier;Alle brandstofsoorten;Totaal;9 of 10 jaar;2020;10481.0
999;Particulier;Alle brandstofsoorten;Totaal;9 of 10 jaar;2021;11094.0
1000;Particulier;Alle brandstofsoorten;Totaal;9 of 10 jaar;2022;12145.0
1001;Particulier;Alle brandstofsoorten;Totaal;9 of 10 jaar;2023;12599.0
1002;Particulier;Alle brandstofsoorten;Totaal;11 jaar of ouder;2018;10212.0
1003;Particulier;Alle brandstofsoorten;Totaal;11 jaar of ouder;2019;10015.0
1004;Particulier;Alle brandstofsoorten;Totaal;11 jaar of ouder;2020;8492.0
1005;Particulier;Alle brandstofsoorten;Totaal;11 jaar of ouder;2021;8817.0
1006;Particulier;Alle brandstofsoorten;Totaal;11 jaar of ouder;2022;9394.0
1007;Particulier;Alle brandstofsoorten;Totaal;11 jaar of ouder;2023;9729.0
1008;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;Totaal;2018;8929.0
1009;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;Totaal;2019;8855.0
1010;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;Totaal;2020;7694.0
1011;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;Totaal;2021;8028.0
1012;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;Totaal;2022;8424.0
1013;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;Totaal;2023;8590.0
1014;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;0 jaar;2018;6474.0
1015;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;0 jaar;2019;7184.0
1016;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;0 jaar;2020;5590.0
1017;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;0 jaar;2021;5675.0
1018;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;0 jaar;2022;6997.0
1019;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;0 jaar;2023;4991.0
1020;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2018;10969.0
1021;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2019;10803.0
1022;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2020;9024.0
1023;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2021;9506.0
1024;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2022;9758.0
1025;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2023;9539.0
1026;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2018;10156.0
1027;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2019;9874.0
1028;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2020;8546.0
1029;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2021;9080.0
1030;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2022;9422.0
1031;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2023;9337.0
1032;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2018;10158.0
1033;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2019;9863.0
1034;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2020;8423.0
1035;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2021;8697.0
1036;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2022;9275.0
1037;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2023;9321.0
1038;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2018;9732.0
1039;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2019;9722.0
1040;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2020;8519.0
1041;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2021;8700.0
1042;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2022;9137.0
1043;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2023;9400.0
1044;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2018;9650.0
1045;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2019;9541.0
1046;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2020;8101.0
1047;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2021;8433.0
1048;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2022;9123.0
1049;Particulier;Alle brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2023;9357.0
