ID;Geslacht;Geboorteland;Herkomstland;Postcode;Perioden;Bevolking_1
2403;Totaal mannen en vrouwen;Totaal;Totaal;2921;2022;2275.0
2404;Totaal mannen en vrouwen;Totaal;Totaal;2921;2023;2320.0
2405;Totaal mannen en vrouwen;Totaal;Totaal;2921;2024;2315.0
2406;Totaal mannen en vrouwen;Totaal;Totaal;2922;2022;6945.0
2407;Totaal mannen en vrouwen;Totaal;Totaal;2922;2023;7000.0
2408;Totaal mannen en vrouwen;Totaal;Totaal;2922;2024;7125.0
2409;Totaal mannen en vrouwen;Totaal;Totaal;2923;2022;6240.0
2410;Totaal mannen en vrouwen;Totaal;Totaal;2923;2023;6235.0
2411;Totaal mannen en vrouwen;Totaal;Totaal;2923;2024;6300.0
2412;Totaal mannen en vrouwen;Totaal;Totaal;2924;2022;4290.0
2413;Totaal mannen en vrouwen;Totaal;Totaal;2924;2023;4270.0
2414;Totaal mannen en vrouwen;Totaal;Totaal;2924;2024;4270.0
2415;Totaal mannen en vrouwen;Totaal;Totaal;2925;2022;7050.0
2416;Totaal mannen en vrouwen;Totaal;Totaal;2925;2023;7100.0
2417;Totaal mannen en vrouwen;Totaal;Totaal;2925;2024;7035.0
2418;Totaal mannen en vrouwen;Totaal;Totaal;2926;2022;2610.0
2419;Totaal mannen en vrouwen;Totaal;Totaal;2926;2023;2580.0
2420;Totaal mannen en vrouwen;Totaal;Totaal;2926;2024;2585.0
2421;Totaal mannen en vrouwen;Totaal;Totaal;2931;2022;6525.0
2422;Totaal mannen en vrouwen;Totaal;Totaal;2931;2023;6770.0
2423;Totaal mannen en vrouwen;Totaal;Totaal;2931;2024;6765.0
2424;Totaal mannen en vrouwen;Totaal;Totaal;2935;2022;5840.0
2425;Totaal mannen en vrouwen;Totaal;Totaal;2935;2023;5860.0
2426;Totaal mannen en vrouwen;Totaal;Totaal;2935;2024;5905.0
2427;Totaal mannen en vrouwen;Totaal;Totaal;2941;2022;7790.0
2428;Totaal mannen en vrouwen;Totaal;Totaal;2941;2023;7875.0
2429;Totaal mannen en vrouwen;Totaal;Totaal;2941;2024;7840.0
2430;Totaal mannen en vrouwen;Totaal;Totaal;2951;2022;10555.0
2431;Totaal mannen en vrouwen;Totaal;Totaal;2951;2023;10550.0
2432;Totaal mannen en vrouwen;Totaal;Totaal;2951;2024;10535.0
2433;Totaal mannen en vrouwen;Totaal;Totaal;2952;2022;1045.0
2434;Totaal mannen en vrouwen;Totaal;Totaal;2952;2023;1295.0
2435;Totaal mannen en vrouwen;Totaal;Totaal;2952;2024;1295.0
2436;Totaal mannen en vrouwen;Totaal;Totaal;2953;2022;5865.0
2437;Totaal mannen en vrouwen;Totaal;Totaal;2953;2023;5915.0
2438;Totaal mannen en vrouwen;Totaal;Totaal;2953;2024;5905.0
2439;Totaal mannen en vrouwen;Totaal;Totaal;2954;2022;2630.0
2440;Totaal mannen en vrouwen;Totaal;Totaal;2954;2023;2605.0
2441;Totaal mannen en vrouwen;Totaal;Totaal;2954;2024;2580.0
2442;Totaal mannen en vrouwen;Totaal;Totaal;2957;2022;8615.0
2443;Totaal mannen en vrouwen;Totaal;Totaal;2957;2023;8670.0
2444;Totaal mannen en vrouwen;Totaal;Totaal;2957;2024;8640.0
2445;Totaal mannen en vrouwen;Totaal;Totaal;2959;2022;2485.0
2446;Totaal mannen en vrouwen;Totaal;Totaal;2959;2023;2505.0
2447;Totaal mannen en vrouwen;Totaal;Totaal;2959;2024;2495.0
2448;Totaal mannen en vrouwen;Totaal;Totaal;2961;2022;800.0
2449;Totaal mannen en vrouwen;Totaal;Totaal;2961;2023;790.0
2450;Totaal mannen en vrouwen;Totaal;Totaal;2961;2024;790.0
2451;Totaal mannen en vrouwen;Totaal;Totaal;2964;2022;4290.0
2452;Totaal mannen en vrouwen;Totaal;Totaal;2964;2023;4415.0
2453;Totaal mannen en vrouwen;Totaal;Totaal;2964;2024;4455.0
2454;Totaal mannen en vrouwen;Totaal;Totaal;2965;2022;1435.0
2455;Totaal mannen en vrouwen;Totaal;Totaal;2965;2023;1415.0
2456;Totaal mannen en vrouwen;Totaal;Totaal;2965;2024;1410.0
2457;Totaal mannen en vrouwen;Totaal;Totaal;2967;2022;1730.0
2458;Totaal mannen en vrouwen;Totaal;Totaal;2967;2023;1760.0
2459;Totaal mannen en vrouwen;Totaal;Totaal;2967;2024;1815.0
2460;Totaal mannen en vrouwen;Totaal;Totaal;2968;2022;140.0
2461;Totaal mannen en vrouwen;Totaal;Totaal;2968;2023;145.0
2462;Totaal mannen en vrouwen;Totaal;Totaal;2968;2024;150.0
2463;Totaal mannen en vrouwen;Totaal;Totaal;2969;2022;2315.0
2464;Totaal mannen en vrouwen;Totaal;Totaal;2969;2023;2340.0
2465;Totaal mannen en vrouwen;Totaal;Totaal;2969;2024;2330.0
2466;Totaal mannen en vrouwen;Totaal;Totaal;2971;2022;2880.0
2467;Totaal mannen en vrouwen;Totaal;Totaal;2971;2023;2935.0
2468;Totaal mannen en vrouwen;Totaal;Totaal;2971;2024;2940.0
2469;Totaal mannen en vrouwen;Totaal;Totaal;2973;2022;1205.0
2470;Totaal mannen en vrouwen;Totaal;Totaal;2973;2023;1250.0
2471;Totaal mannen en vrouwen;Totaal;Totaal;2973;2024;1275.0
2472;Totaal mannen en vrouwen;Totaal;Totaal;2974;2022;1350.0
2473;Totaal mannen en vrouwen;Totaal;Totaal;2974;2023;1375.0
2474;Totaal mannen en vrouwen;Totaal;Totaal;2974;2024;1375.0
2475;Totaal mannen en vrouwen;Totaal;Totaal;2975;2022;960.0
2476;Totaal mannen en vrouwen;Totaal;Totaal;2975;2023;975.0
2477;Totaal mannen en vrouwen;Totaal;Totaal;2975;2024;995.0
2478;Totaal mannen en vrouwen;Totaal;Totaal;2977;2022;935.0
2479;Totaal mannen en vrouwen;Totaal;Totaal;2977;2023;950.0
2480;Totaal mannen en vrouwen;Totaal;Totaal;2977;2024;955.0
2481;Totaal mannen en vrouwen;Totaal;Totaal;2981;2022;3285.0
2482;Totaal mannen en vrouwen;Totaal;Totaal;2981;2023;3250.0
2483;Totaal mannen en vrouwen;Totaal;Totaal;2981;2024;3155.0
2484;Totaal mannen en vrouwen;Totaal;Totaal;2982;2022;6645.0
2485;Totaal mannen en vrouwen;Totaal;Totaal;2982;2023;6655.0
2486;Totaal mannen en vrouwen;Totaal;Totaal;2982;2024;6675.0
2487;Totaal mannen en vrouwen;Totaal;Totaal;2983;2022;9475.0
2488;Totaal mannen en vrouwen;Totaal;Totaal;2983;2023;9550.0
2489;Totaal mannen en vrouwen;Totaal;Totaal;2983;2024;9555.0
2490;Totaal mannen en vrouwen;Totaal;Totaal;2984;2022;3470.0
2491;Totaal mannen en vrouwen;Totaal;Totaal;2984;2023;3500.0
2492;Totaal mannen en vrouwen;Totaal;Totaal;2984;2024;3725.0
2493;Totaal mannen en vrouwen;Totaal;Totaal;2985;2022;4695.0
2494;Totaal mannen en vrouwen;Totaal;Totaal;2985;2023;4665.0
2495;Totaal mannen en vrouwen;Totaal;Totaal;2985;2024;4675.0
2496;Totaal mannen en vrouwen;Totaal;Totaal;2986;2022;8135.0
2497;Totaal mannen en vrouwen;Totaal;Totaal;2986;2023;8180.0
2498;Totaal mannen en vrouwen;Totaal;Totaal;2986;2024;8245.0
2499;Totaal mannen en vrouwen;Totaal;Totaal;2987;2022;7785.0
2500;Totaal mannen en vrouwen;Totaal;Totaal;2987;2023;7840.0
2501;Totaal mannen en vrouwen;Totaal;Totaal;2987;2024;7875.0
2502;Totaal mannen en vrouwen;Totaal;Totaal;2988;2022;2800.0
2503;Totaal mannen en vrouwen;Totaal;Totaal;2988;2023;3015.0
2504;Totaal mannen en vrouwen;Totaal;Totaal;2988;2024;2995.0
2505;Totaal mannen en vrouwen;Totaal;Totaal;2989;2022;805.0
2506;Totaal mannen en vrouwen;Totaal;Totaal;2989;2023;835.0
2507;Totaal mannen en vrouwen;Totaal;Totaal;2989;2024;820.0
2508;Totaal mannen en vrouwen;Totaal;Totaal;2991;2022;13200.0
2509;Totaal mannen en vrouwen;Totaal;Totaal;2991;2023;13390.0
2510;Totaal mannen en vrouwen;Totaal;Totaal;2991;2024;13425.0
2511;Totaal mannen en vrouwen;Totaal;Totaal;2992;2022;14490.0
2512;Totaal mannen en vrouwen;Totaal;Totaal;2992;2023;14425.0
2513;Totaal mannen en vrouwen;Totaal;Totaal;2992;2024;14370.0
2514;Totaal mannen en vrouwen;Totaal;Totaal;2993;2022;14160.0
2515;Totaal mannen en vrouwen;Totaal;Totaal;2993;2023;14160.0
2516;Totaal mannen en vrouwen;Totaal;Totaal;2993;2024;14060.0
2517;Totaal mannen en vrouwen;Totaal;Totaal;2994;2022;6860.0
2518;Totaal mannen en vrouwen;Totaal;Totaal;2994;2023;6835.0
2519;Totaal mannen en vrouwen;Totaal;Totaal;2994;2024;6840.0
2520;Totaal mannen en vrouwen;Totaal;Totaal;2995;2022;3820.0
2521;Totaal mannen en vrouwen;Totaal;Totaal;2995;2023;3830.0
2522;Totaal mannen en vrouwen;Totaal;Totaal;2995;2024;3825.0
2523;Totaal mannen en vrouwen;Totaal;Totaal;3011;2022;18050.0
2524;Totaal mannen en vrouwen;Totaal;Totaal;3011;2023;19395.0
2525;Totaal mannen en vrouwen;Totaal;Totaal;3011;2024;20440.0
2526;Totaal mannen en vrouwen;Totaal;Totaal;3012;2022;6330.0
2527;Totaal mannen en vrouwen;Totaal;Totaal;3012;2023;6660.0
2528;Totaal mannen en vrouwen;Totaal;Totaal;3012;2024;6980.0
2529;Totaal mannen en vrouwen;Totaal;Totaal;3013;2022;1055.0
2530;Totaal mannen en vrouwen;Totaal;Totaal;3013;2023;1080.0
2531;Totaal mannen en vrouwen;Totaal;Totaal;3013;2024;1095.0
2532;Totaal mannen en vrouwen;Totaal;Totaal;3014;2022;7770.0
2533;Totaal mannen en vrouwen;Totaal;Totaal;3014;2023;7780.0
2534;Totaal mannen en vrouwen;Totaal;Totaal;3014;2024;7780.0
2535;Totaal mannen en vrouwen;Totaal;Totaal;3015;2022;3050.0
2536;Totaal mannen en vrouwen;Totaal;Totaal;3015;2023;3130.0
2537;Totaal mannen en vrouwen;Totaal;Totaal;3015;2024;3115.0
2538;Totaal mannen en vrouwen;Totaal;Totaal;3016;2022;2445.0
2539;Totaal mannen en vrouwen;Totaal;Totaal;3016;2023;3140.0
2540;Totaal mannen en vrouwen;Totaal;Totaal;3016;2024;3150.0
2541;Totaal mannen en vrouwen;Totaal;Totaal;3021;2022;11890.0
2542;Totaal mannen en vrouwen;Totaal;Totaal;3021;2023;11955.0
2543;Totaal mannen en vrouwen;Totaal;Totaal;3021;2024;11820.0
2544;Totaal mannen en vrouwen;Totaal;Totaal;3022;2022;10025.0
2545;Totaal mannen en vrouwen;Totaal;Totaal;3022;2023;10005.0
2546;Totaal mannen en vrouwen;Totaal;Totaal;3022;2024;10095.0
2547;Totaal mannen en vrouwen;Totaal;Totaal;3023;2022;9495.0
2548;Totaal mannen en vrouwen;Totaal;Totaal;3023;2023;9665.0
2549;Totaal mannen en vrouwen;Totaal;Totaal;3023;2024;9775.0
2550;Totaal mannen en vrouwen;Totaal;Totaal;3024;2022;9645.0
2551;Totaal mannen en vrouwen;Totaal;Totaal;3024;2023;9815.0
2552;Totaal mannen en vrouwen;Totaal;Totaal;3024;2024;9765.0
2553;Totaal mannen en vrouwen;Totaal;Totaal;3025;2022;7130.0
2554;Totaal mannen en vrouwen;Totaal;Totaal;3025;2023;7330.0
2555;Totaal mannen en vrouwen;Totaal;Totaal;3025;2024;7410.0
2556;Totaal mannen en vrouwen;Totaal;Totaal;3026;2022;7370.0
2557;Totaal mannen en vrouwen;Totaal;Totaal;3026;2023;7365.0
2558;Totaal mannen en vrouwen;Totaal;Totaal;3026;2024;7380.0
2559;Totaal mannen en vrouwen;Totaal;Totaal;3027;2022;10085.0
2560;Totaal mannen en vrouwen;Totaal;Totaal;3027;2023;9915.0
2561;Totaal mannen en vrouwen;Totaal;Totaal;3027;2024;9970.0
2562;Totaal mannen en vrouwen;Totaal;Totaal;3028;2022;7710.0
2563;Totaal mannen en vrouwen;Totaal;Totaal;3028;2023;7765.0
2564;Totaal mannen en vrouwen;Totaal;Totaal;3028;2024;7670.0
2565;Totaal mannen en vrouwen;Totaal;Totaal;3029;2022;4365.0
2566;Totaal mannen en vrouwen;Totaal;Totaal;3029;2023;4420.0
2567;Totaal mannen en vrouwen;Totaal;Totaal;3029;2024;5770.0
2568;Totaal mannen en vrouwen;Totaal;Totaal;3031;2022;8305.0
2569;Totaal mannen en vrouwen;Totaal;Totaal;3031;2023;8425.0
2570;Totaal mannen en vrouwen;Totaal;Totaal;3031;2024;8540.0
2571;Totaal mannen en vrouwen;Totaal;Totaal;3032;2022;6475.0
2572;Totaal mannen en vrouwen;Totaal;Totaal;3032;2023;6500.0
2573;Totaal mannen en vrouwen;Totaal;Totaal;3032;2024;6485.0
2574;Totaal mannen en vrouwen;Totaal;Totaal;3033;2022;4770.0
2575;Totaal mannen en vrouwen;Totaal;Totaal;3033;2023;4780.0
2576;Totaal mannen en vrouwen;Totaal;Totaal;3033;2024;4760.0
2577;Totaal mannen en vrouwen;Totaal;Totaal;3034;2022;11725.0
2578;Totaal mannen en vrouwen;Totaal;Totaal;3034;2023;11775.0
2579;Totaal mannen en vrouwen;Totaal;Totaal;3034;2024;12080.0
2580;Totaal mannen en vrouwen;Totaal;Totaal;3035;2022;6875.0
2581;Totaal mannen en vrouwen;Totaal;Totaal;3035;2023;7015.0
2582;Totaal mannen en vrouwen;Totaal;Totaal;3035;2024;6940.0
2583;Totaal mannen en vrouwen;Totaal;Totaal;3036;2022;7860.0
2584;Totaal mannen en vrouwen;Totaal;Totaal;3036;2023;8040.0
2585;Totaal mannen en vrouwen;Totaal;Totaal;3036;2024;8015.0
2586;Totaal mannen en vrouwen;Totaal;Totaal;3037;2022;7770.0
2587;Totaal mannen en vrouwen;Totaal;Totaal;3037;2023;7770.0
2588;Totaal mannen en vrouwen;Totaal;Totaal;3037;2024;7845.0
2589;Totaal mannen en vrouwen;Totaal;Totaal;3038;2022;8040.0
2590;Totaal mannen en vrouwen;Totaal;Totaal;3038;2023;8175.0
2591;Totaal mannen en vrouwen;Totaal;Totaal;3038;2024;8130.0
2592;Totaal mannen en vrouwen;Totaal;Totaal;3039;2022;10450.0
2593;Totaal mannen en vrouwen;Totaal;Totaal;3039;2023;10460.0
2594;Totaal mannen en vrouwen;Totaal;Totaal;3039;2024;10385.0
2595;Totaal mannen en vrouwen;Totaal;Totaal;3041;2022;180.0
2596;Totaal mannen en vrouwen;Totaal;Totaal;3041;2023;225.0
2597;Totaal mannen en vrouwen;Totaal;Totaal;3041;2024;225.0
2598;Totaal mannen en vrouwen;Totaal;Totaal;3042;2022;7915.0
2599;Totaal mannen en vrouwen;Totaal;Totaal;3042;2023;8055.0
2600;Totaal mannen en vrouwen;Totaal;Totaal;3042;2024;8255.0
2601;Totaal mannen en vrouwen;Totaal;Totaal;3043;2022;7155.0
2602;Totaal mannen en vrouwen;Totaal;Totaal;3043;2023;7005.0
2603;Totaal mannen en vrouwen;Totaal;Totaal;3043;2024;7045.0
2604;Totaal mannen en vrouwen;Totaal;Totaal;3044;2022;120.0
2605;Totaal mannen en vrouwen;Totaal;Totaal;3044;2023;115.0
2606;Totaal mannen en vrouwen;Totaal;Totaal;3044;2024;105.0
2607;Totaal mannen en vrouwen;Totaal;Totaal;3045;2022;4370.0
2608;Totaal mannen en vrouwen;Totaal;Totaal;3045;2023;4580.0
2609;Totaal mannen en vrouwen;Totaal;Totaal;3045;2024;4835.0
2610;Totaal mannen en vrouwen;Totaal;Totaal;3046;2022;335.0
2611;Totaal mannen en vrouwen;Totaal;Totaal;3046;2023;345.0
2612;Totaal mannen en vrouwen;Totaal;Totaal;3046;2024;335.0
2613;Totaal mannen en vrouwen;Totaal;Totaal;3047;2022;65.0
2614;Totaal mannen en vrouwen;Totaal;Totaal;3047;2023;70.0
2615;Totaal mannen en vrouwen;Totaal;Totaal;3047;2024;70.0
2616;Totaal mannen en vrouwen;Totaal;Totaal;3051;2022;7960.0
2617;Totaal mannen en vrouwen;Totaal;Totaal;3051;2023;8000.0
2618;Totaal mannen en vrouwen;Totaal;Totaal;3051;2024;8080.0
2619;Totaal mannen en vrouwen;Totaal;Totaal;3052;2022;6445.0
2620;Totaal mannen en vrouwen;Totaal;Totaal;3052;2023;6440.0
2621;Totaal mannen en vrouwen;Totaal;Totaal;3052;2024;6455.0
2622;Totaal mannen en vrouwen;Totaal;Totaal;3053;2022;10420.0
2623;Totaal mannen en vrouwen;Totaal;Totaal;3053;2023;10410.0
2624;Totaal mannen en vrouwen;Totaal;Totaal;3053;2024;10590.0
2625;Totaal mannen en vrouwen;Totaal;Totaal;3054;2022;7845.0
2626;Totaal mannen en vrouwen;Totaal;Totaal;3054;2023;7850.0
2627;Totaal mannen en vrouwen;Totaal;Totaal;3054;2024;7790.0
2628;Totaal mannen en vrouwen;Totaal;Totaal;3055;2022;8145.0
2629;Totaal mannen en vrouwen;Totaal;Totaal;3055;2023;8265.0
2630;Totaal mannen en vrouwen;Totaal;Totaal;3055;2024;8210.0
2631;Totaal mannen en vrouwen;Totaal;Totaal;3056;2022;3350.0
2632;Totaal mannen en vrouwen;Totaal;Totaal;3056;2023;3390.0
2633;Totaal mannen en vrouwen;Totaal;Totaal;3056;2024;3380.0
2634;Totaal mannen en vrouwen;Totaal;Totaal;3059;2022;12910.0
2635;Totaal mannen en vrouwen;Totaal;Totaal;3059;2023;13155.0
2636;Totaal mannen en vrouwen;Totaal;Totaal;3059;2024;13135.0
2637;Totaal mannen en vrouwen;Totaal;Totaal;3061;2022;15860.0
2638;Totaal mannen en vrouwen;Totaal;Totaal;3061;2023;15835.0
2639;Totaal mannen en vrouwen;Totaal;Totaal;3061;2024;16045.0
2640;Totaal mannen en vrouwen;Totaal;Totaal;3062;2022;8445.0
2641;Totaal mannen en vrouwen;Totaal;Totaal;3062;2023;8605.0
2642;Totaal mannen en vrouwen;Totaal;Totaal;3062;2024;8785.0
2643;Totaal mannen en vrouwen;Totaal;Totaal;3063;2022;10395.0
2644;Totaal mannen en vrouwen;Totaal;Totaal;3063;2023;10470.0
2645;Totaal mannen en vrouwen;Totaal;Totaal;3063;2024;10565.0
2646;Totaal mannen en vrouwen;Totaal;Totaal;3064;2022;1650.0
2647;Totaal mannen en vrouwen;Totaal;Totaal;3064;2023;1625.0
2648;Totaal mannen en vrouwen;Totaal;Totaal;3064;2024;1655.0
2649;Totaal mannen en vrouwen;Totaal;Totaal;3065;2022;8175.0
2650;Totaal mannen en vrouwen;Totaal;Totaal;3065;2023;8155.0
2651;Totaal mannen en vrouwen;Totaal;Totaal;3065;2024;8270.0
2652;Totaal mannen en vrouwen;Totaal;Totaal;3066;2022;10295.0
2653;Totaal mannen en vrouwen;Totaal;Totaal;3066;2023;10300.0
2654;Totaal mannen en vrouwen;Totaal;Totaal;3066;2024;10920.0
2655;Totaal mannen en vrouwen;Totaal;Totaal;3067;2022;21060.0
2656;Totaal mannen en vrouwen;Totaal;Totaal;3067;2023;21270.0
2657;Totaal mannen en vrouwen;Totaal;Totaal;3067;2024;21430.0
2658;Totaal mannen en vrouwen;Totaal;Totaal;3068;2022;22645.0
2659;Totaal mannen en vrouwen;Totaal;Totaal;3068;2023;22925.0
2660;Totaal mannen en vrouwen;Totaal;Totaal;3068;2024;23010.0
2661;Totaal mannen en vrouwen;Totaal;Totaal;3069;2022;18880.0
2662;Totaal mannen en vrouwen;Totaal;Totaal;3069;2023;19065.0
2663;Totaal mannen en vrouwen;Totaal;Totaal;3069;2024;19015.0
2664;Totaal mannen en vrouwen;Totaal;Totaal;3071;2022;20030.0
2665;Totaal mannen en vrouwen;Totaal;Totaal;3071;2023;20485.0
2666;Totaal mannen en vrouwen;Totaal;Totaal;3071;2024;20615.0
2667;Totaal mannen en vrouwen;Totaal;Totaal;3072;2022;16630.0
2668;Totaal mannen en vrouwen;Totaal;Totaal;3072;2023;16535.0
2669;Totaal mannen en vrouwen;Totaal;Totaal;3072;2024;17120.0
2670;Totaal mannen en vrouwen;Totaal;Totaal;3073;2022;14090.0
2671;Totaal mannen en vrouwen;Totaal;Totaal;3073;2023;14045.0
2672;Totaal mannen en vrouwen;Totaal;Totaal;3073;2024;13925.0
2673;Totaal mannen en vrouwen;Totaal;Totaal;3074;2022;12280.0
2674;Totaal mannen en vrouwen;Totaal;Totaal;3074;2023;12300.0
2675;Totaal mannen en vrouwen;Totaal;Totaal;3074;2024;12310.0
2676;Totaal mannen en vrouwen;Totaal;Totaal;3075;2022;13540.0
2677;Totaal mannen en vrouwen;Totaal;Totaal;3075;2023;13855.0
2678;Totaal mannen en vrouwen;Totaal;Totaal;3075;2024;14105.0
2679;Totaal mannen en vrouwen;Totaal;Totaal;3076;2022;14410.0
2680;Totaal mannen en vrouwen;Totaal;Totaal;3076;2023;14725.0
2681;Totaal mannen en vrouwen;Totaal;Totaal;3076;2024;15035.0
2682;Totaal mannen en vrouwen;Totaal;Totaal;3077;2022;17875.0
2683;Totaal mannen en vrouwen;Totaal;Totaal;3077;2023;17930.0
2684;Totaal mannen en vrouwen;Totaal;Totaal;3077;2024;17975.0
2685;Totaal mannen en vrouwen;Totaal;Totaal;3078;2022;12720.0
2686;Totaal mannen en vrouwen;Totaal;Totaal;3078;2023;12625.0
2687;Totaal mannen en vrouwen;Totaal;Totaal;3078;2024;12835.0
2688;Totaal mannen en vrouwen;Totaal;Totaal;3079;2022;16170.0
2689;Totaal mannen en vrouwen;Totaal;Totaal;3079;2023;16640.0
2690;Totaal mannen en vrouwen;Totaal;Totaal;3079;2024;16830.0
2691;Totaal mannen en vrouwen;Totaal;Totaal;3081;2022;12400.0
2692;Totaal mannen en vrouwen;Totaal;Totaal;3081;2023;12500.0
2693;Totaal mannen en vrouwen;Totaal;Totaal;3081;2024;12325.0
2694;Totaal mannen en vrouwen;Totaal;Totaal;3082;2022;12105.0
2695;Totaal mannen en vrouwen;Totaal;Totaal;3082;2023;12280.0
2696;Totaal mannen en vrouwen;Totaal;Totaal;3082;2024;12330.0
2697;Totaal mannen en vrouwen;Totaal;Totaal;3083;2022;14515.0
2698;Totaal mannen en vrouwen;Totaal;Totaal;3083;2023;14615.0
2699;Totaal mannen en vrouwen;Totaal;Totaal;3083;2024;14310.0
2700;Totaal mannen en vrouwen;Totaal;Totaal;3084;2022;2160.0
2701;Totaal mannen en vrouwen;Totaal;Totaal;3084;2023;2515.0
2702;Totaal mannen en vrouwen;Totaal;Totaal;3084;2024;2675.0
2703;Totaal mannen en vrouwen;Totaal;Totaal;3085;2022;13855.0
2704;Totaal mannen en vrouwen;Totaal;Totaal;3085;2023;13915.0
2705;Totaal mannen en vrouwen;Totaal;Totaal;3085;2024;13850.0
2706;Totaal mannen en vrouwen;Totaal;Totaal;3086;2022;12395.0
2707;Totaal mannen en vrouwen;Totaal;Totaal;3086;2023;12775.0
2708;Totaal mannen en vrouwen;Totaal;Totaal;3086;2024;12700.0
2709;Totaal mannen en vrouwen;Totaal;Totaal;3087;2022;1830.0
2710;Totaal mannen en vrouwen;Totaal;Totaal;3087;2023;1800.0
2711;Totaal mannen en vrouwen;Totaal;Totaal;3087;2024;1800.0
2712;Totaal mannen en vrouwen;Totaal;Totaal;3088;2022;25.0
2713;Totaal mannen en vrouwen;Totaal;Totaal;3088;2023;125.0
2714;Totaal mannen en vrouwen;Totaal;Totaal;3088;2024;20.0
2715;Totaal mannen en vrouwen;Totaal;Totaal;3089;2022;1755.0
2716;Totaal mannen en vrouwen;Totaal;Totaal;3089;2023;1835.0
2717;Totaal mannen en vrouwen;Totaal;Totaal;3089;2024;1910.0
2718;Totaal mannen en vrouwen;Totaal;Totaal;3111;2022;5125.0
2719;Totaal mannen en vrouwen;Totaal;Totaal;3111;2023;5160.0
2720;Totaal mannen en vrouwen;Totaal;Totaal;3111;2024;5350.0
2721;Totaal mannen en vrouwen;Totaal;Totaal;3112;2022;11250.0
2722;Totaal mannen en vrouwen;Totaal;Totaal;3112;2023;11325.0
2723;Totaal mannen en vrouwen;Totaal;Totaal;3112;2024;11435.0
2724;Totaal mannen en vrouwen;Totaal;Totaal;3113;2022;10.0
2725;Totaal mannen en vrouwen;Totaal;Totaal;3113;2023;75.0
2726;Totaal mannen en vrouwen;Totaal;Totaal;3113;2024;15.0
2727;Totaal mannen en vrouwen;Totaal;Totaal;3114;2022;6235.0
2728;Totaal mannen en vrouwen;Totaal;Totaal;3114;2023;6250.0
2729;Totaal mannen en vrouwen;Totaal;Totaal;3114;2024;6325.0
2730;Totaal mannen en vrouwen;Totaal;Totaal;3115;2022;25.0
2731;Totaal mannen en vrouwen;Totaal;Totaal;3115;2023;20.0
2732;Totaal mannen en vrouwen;Totaal;Totaal;3115;2024;15.0
2733;Totaal mannen en vrouwen;Totaal;Totaal;3116;2022;3290.0
2734;Totaal mannen en vrouwen;Totaal;Totaal;3116;2023;3470.0
2735;Totaal mannen en vrouwen;Totaal;Totaal;3116;2024;3505.0
2736;Totaal mannen en vrouwen;Totaal;Totaal;3117;2022;9430.0
2737;Totaal mannen en vrouwen;Totaal;Totaal;3117;2023;9540.0
2738;Totaal mannen en vrouwen;Totaal;Totaal;3117;2024;9605.0
2739;Totaal mannen en vrouwen;Totaal;Totaal;3118;2022;5895.0
2740;Totaal mannen en vrouwen;Totaal;Totaal;3118;2023;6305.0
2741;Totaal mannen en vrouwen;Totaal;Totaal;3118;2024;6475.0
2742;Totaal mannen en vrouwen;Totaal;Totaal;3119;2022;9610.0
2743;Totaal mannen en vrouwen;Totaal;Totaal;3119;2023;9785.0
2744;Totaal mannen en vrouwen;Totaal;Totaal;3119;2024;10280.0
2745;Totaal mannen en vrouwen;Totaal;Totaal;3121;2022;3480.0
2746;Totaal mannen en vrouwen;Totaal;Totaal;3121;2023;3510.0
2747;Totaal mannen en vrouwen;Totaal;Totaal;3121;2024;3520.0
2748;Totaal mannen en vrouwen;Totaal;Totaal;3122;2022;9560.0
2749;Totaal mannen en vrouwen;Totaal;Totaal;3122;2023;9500.0
2750;Totaal mannen en vrouwen;Totaal;Totaal;3122;2024;9595.0
2751;Totaal mannen en vrouwen;Totaal;Totaal;3123;2022;7330.0
2752;Totaal mannen en vrouwen;Totaal;Totaal;3123;2023;7305.0
2753;Totaal mannen en vrouwen;Totaal;Totaal;3123;2024;7355.0
2754;Totaal mannen en vrouwen;Totaal;Totaal;3124;2022;8100.0
2755;Totaal mannen en vrouwen;Totaal;Totaal;3124;2023;8095.0
2756;Totaal mannen en vrouwen;Totaal;Totaal;3124;2024;8080.0
2757;Totaal mannen en vrouwen;Totaal;Totaal;3125;2022;305.0
2758;Totaal mannen en vrouwen;Totaal;Totaal;3125;2023;295.0
2759;Totaal mannen en vrouwen;Totaal;Totaal;3125;2024;295.0
2760;Totaal mannen en vrouwen;Totaal;Totaal;3131;2022;15380.0
2761;Totaal mannen en vrouwen;Totaal;Totaal;3131;2023;15545.0
2762;Totaal mannen en vrouwen;Totaal;Totaal;3131;2024;15650.0
2763;Totaal mannen en vrouwen;Totaal;Totaal;3132;2022;12660.0
2764;Totaal mannen en vrouwen;Totaal;Totaal;3132;2023;12615.0
2765;Totaal mannen en vrouwen;Totaal;Totaal;3132;2024;12815.0
2766;Totaal mannen en vrouwen;Totaal;Totaal;3133;2022;1400.0
2767;Totaal mannen en vrouwen;Totaal;Totaal;3133;2023;1700.0
2768;Totaal mannen en vrouwen;Totaal;Totaal;3133;2024;2645.0
2769;Totaal mannen en vrouwen;Totaal;Totaal;3134;2022;7310.0
2770;Totaal mannen en vrouwen;Totaal;Totaal;3134;2023;7390.0
