ID;RegioS;Perioden;TotaalUitgesprokenFaillissementen_1;FaillissementenVanRechtspersonen_2;TotaalNatuurlijkePersonen_3;ZonderEenmanszaak_4;MetEenmanszaak_5
2921;Overijssel (PV);1994 juli;32.0;16.0;16.0;9.0;7.0
2922;Overijssel (PV);1994 augustus;27.0;11.0;16.0;6.0;10.0
2923;Overijssel (PV);1994 september;26.0;10.0;16.0;3.0;13.0
2924;Overijssel (PV);1994 3e kwartaal;85.0;37.0;48.0;18.0;30.0
2925;Overijssel (PV);1994 oktober;40.0;13.0;27.0;4.0;23.0
2926;Overijssel (PV);1994 november;32.0;16.0;16.0;7.0;9.0
2927;Overijssel (PV);1994 december;31.0;17.0;14.0;4.0;10.0
2928;Overijssel (PV);1994 4e kwartaal;103.0;46.0;57.0;15.0;42.0
2929;Overijssel (PV);1994;427.0;190.0;237.0;93.0;144.0
2930;Overijssel (PV);1995 januari;26.0;12.0;14.0;4.0;10.0
2931;Overijssel (PV);1995 februari;25.0;8.0;17.0;4.0;13.0
2932;Overijssel (PV);1995 maart;50.0;19.0;31.0;12.0;19.0
2933;Overijssel (PV);1995 1e kwartaal;101.0;39.0;62.0;20.0;42.0
2934;Overijssel (PV);1995 april;27.0;5.0;22.0;8.0;14.0
2935;Overijssel (PV);1995 mei;38.0;14.0;24.0;7.0;17.0
2936;Overijssel (PV);1995 juni;27.0;12.0;15.0;2.0;13.0
2937;Overijssel (PV);1995 2e kwartaal;92.0;31.0;61.0;17.0;44.0
2938;Overijssel (PV);1995 juli;31.0;13.0;18.0;5.0;13.0
2939;Overijssel (PV);1995 augustus;22.0;9.0;13.0;6.0;7.0
2940;Overijssel (PV);1995 september;39.0;21.0;18.0;11.0;7.0
2941;Overijssel (PV);1995 3e kwartaal;92.0;43.0;49.0;22.0;27.0
2942;Overijssel (PV);1995 oktober;28.0;14.0;14.0;3.0;11.0
2943;Overijssel (PV);1995 november;43.0;20.0;23.0;4.0;19.0
2944;Overijssel (PV);1995 december;28.0;13.0;15.0;7.0;8.0
2945;Overijssel (PV);1995 4e kwartaal;99.0;47.0;52.0;14.0;38.0
2946;Overijssel (PV);1995;384.0;160.0;224.0;73.0;151.0
2947;Overijssel (PV);1996 januari;38.0;18.0;20.0;4.0;16.0
2948;Overijssel (PV);1996 februari;28.0;12.0;16.0;8.0;8.0
2949;Overijssel (PV);1996 maart;29.0;11.0;18.0;8.0;10.0
2950;Overijssel (PV);1996 1e kwartaal;95.0;41.0;54.0;20.0;34.0
2951;Overijssel (PV);1996 april;23.0;8.0;15.0;5.0;10.0
2952;Overijssel (PV);1996 mei;34.0;21.0;13.0;5.0;8.0
2953;Overijssel (PV);1996 juni;28.0;8.0;20.0;5.0;15.0
2954;Overijssel (PV);1996 2e kwartaal;85.0;37.0;48.0;15.0;33.0
2955;Overijssel (PV);1996 juli;33.0;9.0;24.0;5.0;19.0
2956;Overijssel (PV);1996 augustus;17.0;7.0;10.0;3.0;7.0
2957;Overijssel (PV);1996 september;37.0;16.0;21.0;6.0;15.0
2958;Overijssel (PV);1996 3e kwartaal;87.0;32.0;55.0;14.0;41.0
2959;Overijssel (PV);1996 oktober;40.0;16.0;24.0;13.0;11.0
2960;Overijssel (PV);1996 november;40.0;18.0;22.0;9.0;13.0
2961;Overijssel (PV);1996 december;25.0;10.0;15.0;11.0;4.0
2962;Overijssel (PV);1996 4e kwartaal;105.0;44.0;61.0;33.0;28.0
2963;Overijssel (PV);1996;372.0;154.0;218.0;82.0;136.0
2964;Overijssel (PV);1997 januari;29.0;7.0;22.0;9.0;13.0
2965;Overijssel (PV);1997 februari;37.0;18.0;19.0;7.0;12.0
2966;Overijssel (PV);1997 maart;26.0;16.0;10.0;6.0;4.0
2967;Overijssel (PV);1997 1e kwartaal;92.0;41.0;51.0;22.0;29.0
2968;Overijssel (PV);1997 april;25.0;13.0;12.0;5.0;7.0
2969;Overijssel (PV);1997 mei;45.0;18.0;27.0;12.0;15.0
2970;Overijssel (PV);1997 juni;27.0;17.0;10.0;5.0;5.0
2971;Overijssel (PV);1997 2e kwartaal;97.0;48.0;49.0;22.0;27.0
2972;Overijssel (PV);1997 juli;33.0;10.0;23.0;13.0;10.0
2973;Overijssel (PV);1997 augustus;27.0;9.0;18.0;6.0;12.0
2974;Overijssel (PV);1997 september;22.0;10.0;12.0;4.0;8.0
2975;Overijssel (PV);1997 3e kwartaal;82.0;29.0;53.0;23.0;30.0
2976;Overijssel (PV);1997 oktober;41.0;23.0;18.0;9.0;9.0
2977;Overijssel (PV);1997 november;40.0;21.0;19.0;12.0;7.0
2978;Overijssel (PV);1997 december;31.0;10.0;21.0;6.0;15.0
2979;Overijssel (PV);1997 4e kwartaal;112.0;54.0;58.0;27.0;31.0
2980;Overijssel (PV);1997;383.0;172.0;211.0;94.0;117.0
2981;Overijssel (PV);1998 januari;20.0;5.0;15.0;5.0;10.0
2982;Overijssel (PV);1998 februari;30.0;13.0;17.0;7.0;10.0
2983;Overijssel (PV);1998 maart;35.0;13.0;22.0;6.0;16.0
2984;Overijssel (PV);1998 1e kwartaal;85.0;31.0;54.0;18.0;36.0
2985;Overijssel (PV);1998 april;30.0;9.0;21.0;9.0;12.0
2986;Overijssel (PV);1998 mei;23.0;8.0;15.0;7.0;8.0
2987;Overijssel (PV);1998 juni;31.0;15.0;16.0;10.0;6.0
2988;Overijssel (PV);1998 2e kwartaal;84.0;32.0;52.0;26.0;26.0
2989;Overijssel (PV);1998 juli;34.0;13.0;21.0;10.0;11.0
2990;Overijssel (PV);1998 augustus;17.0;6.0;11.0;7.0;4.0
2991;Overijssel (PV);1998 september;35.0;18.0;17.0;12.0;5.0
2992;Overijssel (PV);1998 3e kwartaal;86.0;37.0;49.0;29.0;20.0
2993;Overijssel (PV);1998 oktober;33.0;11.0;22.0;9.0;13.0
2994;Overijssel (PV);1998 november;42.0;12.0;30.0;22.0;8.0
2995;Overijssel (PV);1998 december;14.0;10.0;4.0;1.0;3.0
2996;Overijssel (PV);1998 4e kwartaal;89.0;33.0;56.0;32.0;24.0
2997;Overijssel (PV);1998;344.0;133.0;211.0;105.0;106.0
2998;Overijssel (PV);1999 januari;19.0;10.0;9.0;5.0;4.0
2999;Overijssel (PV);1999 februari;29.0;17.0;12.0;5.0;7.0
3000;Overijssel (PV);1999 maart;21.0;13.0;8.0;4.0;4.0
3001;Overijssel (PV);1999 1e kwartaal;69.0;40.0;29.0;14.0;15.0
3002;Overijssel (PV);1999 april;15.0;8.0;7.0;3.0;4.0
3003;Overijssel (PV);1999 mei;8.0;2.0;6.0;2.0;4.0
3004;Overijssel (PV);1999 juni;26.0;13.0;13.0;2.0;11.0
3005;Overijssel (PV);1999 2e kwartaal;49.0;23.0;26.0;7.0;19.0
3006;Overijssel (PV);1999 juli;23.0;16.0;7.0;3.0;4.0
3007;Overijssel (PV);1999 augustus;17.0;12.0;5.0;1.0;4.0
3008;Overijssel (PV);1999 september;32.0;19.0;13.0;7.0;6.0
3009;Overijssel (PV);1999 3e kwartaal;72.0;47.0;25.0;11.0;14.0
3010;Overijssel (PV);1999 oktober;14.0;9.0;5.0;4.0;1.0
3011;Overijssel (PV);1999 november;14.0;8.0;6.0;3.0;3.0
3012;Overijssel (PV);1999 december;31.0;12.0;19.0;10.0;9.0
3013;Overijssel (PV);1999 4e kwartaal;59.0;29.0;30.0;17.0;13.0
3014;Overijssel (PV);1999;249.0;139.0;110.0;49.0;61.0
3015;Overijssel (PV);2000 januari;18.0;8.0;10.0;5.0;5.0
3016;Overijssel (PV);2000 februari;21.0;9.0;12.0;8.0;4.0
3017;Overijssel (PV);2000 maart;33.0;12.0;21.0;11.0;10.0
3018;Overijssel (PV);2000 1e kwartaal;72.0;29.0;43.0;24.0;19.0
3019;Overijssel (PV);2000 april;28.0;12.0;16.0;10.0;6.0
3020;Overijssel (PV);2000 mei;29.0;14.0;15.0;8.0;7.0
3021;Overijssel (PV);2000 juni;16.0;10.0;6.0;4.0;2.0
3022;Overijssel (PV);2000 2e kwartaal;73.0;36.0;37.0;22.0;15.0
3023;Overijssel (PV);2000 juli;30.0;11.0;19.0;11.0;8.0
3024;Overijssel (PV);2000 augustus;24.0;13.0;11.0;7.0;4.0
3025;Overijssel (PV);2000 september;26.0;10.0;16.0;6.0;10.0
3026;Overijssel (PV);2000 3e kwartaal;80.0;34.0;46.0;24.0;22.0
3027;Overijssel (PV);2000 oktober;34.0;15.0;19.0;13.0;6.0
3028;Overijssel (PV);2000 november;39.0;15.0;24.0;20.0;4.0
3029;Overijssel (PV);2000 december;28.0;11.0;17.0;12.0;5.0
3030;Overijssel (PV);2000 4e kwartaal;101.0;41.0;60.0;45.0;15.0
3031;Overijssel (PV);2000;326.0;140.0;186.0;115.0;71.0
3032;Overijssel (PV);2001 januari;42.0;23.0;19.0;14.0;5.0
3033;Overijssel (PV);2001 februari;41.0;27.0;14.0;7.0;7.0
3034;Overijssel (PV);2001 maart;26.0;13.0;13.0;12.0;1.0
3035;Overijssel (PV);2001 1e kwartaal;109.0;63.0;46.0;33.0;13.0
3036;Overijssel (PV);2001 april;31.0;16.0;15.0;8.0;7.0
3037;Overijssel (PV);2001 mei;48.0;29.0;19.0;7.0;12.0
3038;Overijssel (PV);2001 juni;24.0;5.0;19.0;11.0;8.0
3039;Overijssel (PV);2001 2e kwartaal;103.0;50.0;53.0;26.0;27.0
3040;Overijssel (PV);2001 juli;43.0;19.0;24.0;16.0;8.0
3041;Overijssel (PV);2001 augustus;43.0;21.0;22.0;11.0;11.0
3042;Overijssel (PV);2001 september;38.0;22.0;16.0;12.0;4.0
3043;Overijssel (PV);2001 3e kwartaal;124.0;62.0;62.0;39.0;23.0
3044;Overijssel (PV);2001 oktober;52.0;23.0;29.0;16.0;13.0
3045;Overijssel (PV);2001 november;39.0;24.0;15.0;6.0;9.0
3046;Overijssel (PV);2001 december;36.0;15.0;21.0;14.0;7.0
3047;Overijssel (PV);2001 4e kwartaal;127.0;62.0;65.0;36.0;29.0
3048;Overijssel (PV);2001;463.0;237.0;226.0;134.0;92.0
3049;Overijssel (PV);2002 januari;45.0;22.0;23.0;18.0;5.0
3050;Overijssel (PV);2002 februari;33.0;20.0;13.0;12.0;1.0
3051;Overijssel (PV);2002 maart;50.0;32.0;18.0;12.0;6.0
3052;Overijssel (PV);2002 1e kwartaal;128.0;74.0;54.0;42.0;12.0
3053;Overijssel (PV);2002 april;42.0;22.0;20.0;12.0;8.0
3054;Overijssel (PV);2002 mei;48.0;20.0;28.0;18.0;10.0
3055;Overijssel (PV);2002 juni;29.0;16.0;13.0;8.0;5.0
3056;Overijssel (PV);2002 2e kwartaal;119.0;58.0;61.0;38.0;23.0
3057;Overijssel (PV);2002 juli;35.0;18.0;17.0;13.0;4.0
3058;Overijssel (PV);2002 augustus;33.0;12.0;21.0;18.0;3.0
3059;Overijssel (PV);2002 september;52.0;31.0;21.0;15.0;6.0
3060;Overijssel (PV);2002 3e kwartaal;120.0;61.0;59.0;46.0;13.0
3061;Overijssel (PV);2002 oktober;48.0;29.0;19.0;14.0;5.0
3062;Overijssel (PV);2002 november;29.0;12.0;17.0;14.0;3.0
3063;Overijssel (PV);2002 december;26.0;14.0;12.0;7.0;5.0
3064;Overijssel (PV);2002 4e kwartaal;103.0;55.0;48.0;35.0;13.0
3065;Overijssel (PV);2002;470.0;248.0;222.0;161.0;61.0
3066;Overijssel (PV);2003 januari;51.0;29.0;22.0;17.0;5.0
3067;Overijssel (PV);2003 februari;46.0;21.0;25.0;13.0;12.0
3068;Overijssel (PV);2003 maart;37.0;26.0;11.0;9.0;2.0
3069;Overijssel (PV);2003 1e kwartaal;134.0;76.0;58.0;39.0;19.0
3070;Overijssel (PV);2003 april;54.0;32.0;22.0;10.0;12.0
3071;Overijssel (PV);2003 mei;50.0;24.0;26.0;16.0;10.0
3072;Overijssel (PV);2003 juni;55.0;24.0;31.0;10.0;21.0
3073;Overijssel (PV);2003 2e kwartaal;159.0;80.0;79.0;36.0;43.0
3074;Overijssel (PV);2003 juli;42.0;23.0;19.0;11.0;8.0
3075;Overijssel (PV);2003 augustus;40.0;16.0;24.0;19.0;5.0
3076;Overijssel (PV);2003 september;41.0;26.0;15.0;9.0;6.0
3077;Overijssel (PV);2003 3e kwartaal;123.0;65.0;58.0;39.0;19.0
3078;Overijssel (PV);2003 oktober;52.0;32.0;20.0;14.0;6.0
3079;Overijssel (PV);2003 november;58.0;29.0;29.0;17.0;12.0
3080;Overijssel (PV);2003 december;46.0;34.0;12.0;7.0;5.0
3081;Overijssel (PV);2003 4e kwartaal;156.0;95.0;61.0;38.0;23.0
3082;Overijssel (PV);2003;572.0;316.0;256.0;152.0;104.0
3083;Overijssel (PV);2004 januari;60.0;35.0;25.0;15.0;10.0
3084;Overijssel (PV);2004 februari;51.0;31.0;20.0;11.0;9.0
3085;Overijssel (PV);2004 maart;58.0;35.0;23.0;12.0;11.0
3086;Overijssel (PV);2004 1e kwartaal;169.0;101.0;68.0;38.0;30.0
3087;Overijssel (PV);2004 april;55.0;26.0;29.0;19.0;10.0
3088;Overijssel (PV);2004 mei;57.0;41.0;16.0;5.0;11.0
3089;Overijssel (PV);2004 juni;54.0;28.0;26.0;18.0;8.0
3090;Overijssel (PV);2004 2e kwartaal;166.0;95.0;71.0;42.0;29.0
3091;Overijssel (PV);2004 juli;44.0;15.0;29.0;20.0;9.0
3092;Overijssel (PV);2004 augustus;56.0;34.0;22.0;16.0;6.0
3093;Overijssel (PV);2004 september;58.0;28.0;30.0;24.0;6.0
3094;Overijssel (PV);2004 3e kwartaal;158.0;77.0;81.0;60.0;21.0
3095;Overijssel (PV);2004 oktober;42.0;20.0;22.0;19.0;3.0
3096;Overijssel (PV);2004 november;41.0;17.0;24.0;13.0;11.0
3097;Overijssel (PV);2004 december;47.0;29.0;18.0;9.0;9.0
3098;Overijssel (PV);2004 4e kwartaal;130.0;66.0;64.0;41.0;23.0
3099;Overijssel (PV);2004;623.0;339.0;284.0;181.0;103.0
3100;Overijssel (PV);2005 januari;49.0;20.0;29.0;23.0;6.0
3101;Overijssel (PV);2005 februari;54.0;21.0;33.0;25.0;8.0
3102;Overijssel (PV);2005 maart;65.0;29.0;36.0;26.0;10.0
3103;Overijssel (PV);2005 1e kwartaal;168.0;70.0;98.0;74.0;24.0
3104;Overijssel (PV);2005 april;52.0;21.0;31.0;23.0;8.0
3105;Overijssel (PV);2005 mei;70.0;28.0;42.0;33.0;9.0
3106;Overijssel (PV);2005 juni;53.0;21.0;32.0;15.0;17.0
3107;Overijssel (PV);2005 2e kwartaal;175.0;70.0;105.0;71.0;34.0
3108;Overijssel (PV);2005 juli;57.0;20.0;37.0;22.0;15.0
3109;Overijssel (PV);2005 augustus;73.0;22.0;51.0;33.0;18.0
3110;Overijssel (PV);2005 september;60.0;43.0;17.0;10.0;7.0
3111;Overijssel (PV);2005 3e kwartaal;190.0;85.0;105.0;65.0;40.0
3112;Overijssel (PV);2005 oktober;55.0;18.0;37.0;24.0;13.0
3113;Overijssel (PV);2005 november;62.0;25.0;37.0;23.0;14.0
3114;Overijssel (PV);2005 december;53.0;28.0;25.0;17.0;8.0
3115;Overijssel (PV);2005 4e kwartaal;170.0;71.0;99.0;64.0;35.0
3116;Overijssel (PV);2005;703.0;296.0;407.0;274.0;133.0
3117;Overijssel (PV);2006 januari;53.0;20.0;33.0;23.0;10.0
3118;Overijssel (PV);2006 februari;57.0;24.0;33.0;20.0;13.0
3119;Overijssel (PV);2006 maart;70.0;16.0;54.0;47.0;7.0
3120;Overijssel (PV);2006 1e kwartaal;180.0;60.0;120.0;90.0;30.0
3121;Overijssel (PV);2006 april;68.0;24.0;44.0;30.0;14.0
3122;Overijssel (PV);2006 mei;58.0;30.0;28.0;22.0;6.0
3123;Overijssel (PV);2006 juni;52.0;19.0;33.0;21.0;12.0
3124;Overijssel (PV);2006 2e kwartaal;178.0;73.0;105.0;73.0;32.0
3125;Overijssel (PV);2006 juli;58.0;27.0;31.0;20.0;11.0
3126;Overijssel (PV);2006 augustus;37.0;18.0;19.0;17.0;2.0
3127;Overijssel (PV);2006 september;42.0;15.0;27.0;16.0;11.0
3128;Overijssel (PV);2006 3e kwartaal;137.0;60.0;77.0;53.0;24.0
3129;Overijssel (PV);2006 oktober;57.0;17.0;40.0;31.0;9.0
3130;Overijssel (PV);2006 november;65.0;35.0;30.0;14.0;16.0
3131;Overijssel (PV);2006 december;52.0;25.0;27.0;21.0;6.0
3132;Overijssel (PV);2006 4e kwartaal;174.0;77.0;97.0;66.0;31.0
3133;Overijssel (PV);2006;669.0;270.0;399.0;282.0;117.0
3134;Overijssel (PV);2007 januari;56.0;22.0;34.0;27.0;7.0
3135;Overijssel (PV);2007 februari;52.0;20.0;32.0;22.0;10.0
3136;Overijssel (PV);2007 maart;39.0;10.0;29.0;22.0;7.0
3137;Overijssel (PV);2007 1e kwartaal;147.0;52.0;95.0;71.0;24.0
3138;Overijssel (PV);2007 april;48.0;18.0;30.0;23.0;7.0
3139;Overijssel (PV);2007 mei;48.0;16.0;32.0;23.0;9.0
3140;Overijssel (PV);2007 juni;42.0;19.0;23.0;19.0;4.0
3141;Overijssel (PV);2007 2e kwartaal;138.0;53.0;85.0;65.0;20.0
3142;Overijssel (PV);2007 juli;58.0;28.0;30.0;22.0;8.0
3143;Overijssel (PV);2007 augustus;59.0;28.0;31.0;19.0;12.0
3144;Overijssel (PV);2007 september;61.0;20.0;41.0;34.0;7.0
3145;Overijssel (PV);2007 3e kwartaal;178.0;76.0;102.0;75.0;27.0
3146;Overijssel (PV);2007 oktober;69.0;27.0;42.0;34.0;8.0
3147;Overijssel (PV);2007 november;42.0;17.0;25.0;20.0;5.0
3148;Overijssel (PV);2007 december;36.0;14.0;22.0;13.0;9.0
3149;Overijssel (PV);2007 4e kwartaal;147.0;58.0;89.0;67.0;22.0
3150;Overijssel (PV);2007;610.0;239.0;371.0;278.0;93.0
3151;Overijssel (PV);2008 januari;50.0;11.0;39.0;33.0;6.0
3152;Overijssel (PV);2008 februari;42.0;24.0;18.0;16.0;2.0
3153;Overijssel (PV);2008 maart;40.0;18.0;22.0;15.0;7.0
3154;Overijssel (PV);2008 1e kwartaal;132.0;53.0;79.0;64.0;15.0
3155;Overijssel (PV);2008 april;41.0;14.0;27.0;22.0;5.0
3156;Overijssel (PV);2008 mei;34.0;11.0;23.0;13.0;10.0
3157;Overijssel (PV);2008 juni;60.0;23.0;37.0;34.0;3.0
3158;Overijssel (PV);2008 2e kwartaal;135.0;48.0;87.0;69.0;18.0
3159;Overijssel (PV);2008 juli;64.0;31.0;33.0;25.0;8.0
3160;Overijssel (PV);2008 augustus;49.0;22.0;27.0;20.0;7.0
3161;Overijssel (PV);2008 september;34.0;13.0;21.0;14.0;7.0
3162;Overijssel (PV);2008 3e kwartaal;147.0;66.0;81.0;59.0;22.0
3163;Overijssel (PV);2008 oktober;52.0;17.0;35.0;24.0;11.0
3164;Overijssel (PV);2008 november;60.0;29.0;31.0;23.0;8.0
3165;Overijssel (PV);2008 december;50.0;23.0;27.0;24.0;3.0
3166;Overijssel (PV);2008 4e kwartaal;162.0;69.0;93.0;71.0;22.0
3167;Overijssel (PV);2008;576.0;236.0;340.0;263.0;77.0
3168;Overijssel (PV);2009 januari;68.0;40.0;28.0;25.0;3.0
3169;Overijssel (PV);2009 februari;63.0;39.0;24.0;20.0;4.0
3170;Overijssel (PV);2009 maart;78.0;39.0;39.0;27.0;12.0
3171;Overijssel (PV);2009 1e kwartaal;209.0;118.0;91.0;72.0;19.0
3172;Overijssel (PV);2009 april;74.0;38.0;36.0;25.0;11.0
3173;Overijssel (PV);2009 mei;59.0;22.0;37.0;28.0;9.0
3174;Overijssel (PV);2009 juni;57.0;30.0;27.0;17.0;10.0
3175;Overijssel (PV);2009 2e kwartaal;190.0;90.0;100.0;70.0;30.0
3176;Overijssel (PV);2009 juli;90.0;53.0;37.0;26.0;11.0
3177;Overijssel (PV);2009 augustus;59.0;33.0;26.0;18.0;8.0
3178;Overijssel (PV);2009 september;84.0;53.0;31.0;24.0;7.0
3179;Overijssel (PV);2009 3e kwartaal;233.0;139.0;94.0;68.0;26.0
3180;Overijssel (PV);2009 oktober;68.0;43.0;25.0;14.0;11.0
3181;Overijssel (PV);2009 november;72.0;40.0;32.0;23.0;9.0
3182;Overijssel (PV);2009 december;59.0;26.0;33.0;26.0;7.0
3183;Overijssel (PV);2009 4e kwartaal;199.0;109.0;90.0;63.0;27.0
3184;Overijssel (PV);2009;831.0;456.0;375.0;273.0;102.0
3185;Overijssel (PV);2010 januari;72.0;33.0;39.0;28.0;11.0
3186;Overijssel (PV);2010 februari;61.0;42.0;19.0;13.0;6.0
3187;Overijssel (PV);2010 maart;96.0;51.0;45.0;34.0;11.0
3188;Overijssel (PV);2010 1e kwartaal;229.0;126.0;103.0;75.0;28.0
3189;Overijssel (PV);2010 april;66.0;36.0;30.0;23.0;7.0
3190;Overijssel (PV);2010 mei;52.0;37.0;15.0;12.0;3.0
3191;Overijssel (PV);2010 juni;101.0;65.0;36.0;24.0;12.0
3192;Overijssel (PV);2010 2e kwartaal;219.0;138.0;81.0;59.0;22.0
3193;Overijssel (PV);2010 juli;59.0;31.0;28.0;23.0;5.0
3194;Overijssel (PV);2010 augustus;50.0;26.0;24.0;17.0;7.0
3195;Overijssel (PV);2010 september;86.0;42.0;44.0;37.0;7.0
3196;Overijssel (PV);2010 3e kwartaal;195.0;99.0;96.0;77.0;19.0
3197;Overijssel (PV);2010 oktober;95.0;58.0;37.0;32.0;5.0
3198;Overijssel (PV);2010 november;59.0;23.0;36.0;27.0;9.0
3199;Overijssel (PV);2010 december;54.0;26.0;28.0;19.0;9.0
3200;Overijssel (PV);2010 4e kwartaal;208.0;107.0;101.0;78.0;23.0
3201;Overijssel (PV);2010;851.0;470.0;381.0;289.0;92.0
3202;Overijssel (PV);2011 januari;78.0;35.0;43.0;35.0;8.0
3203;Overijssel (PV);2011 februari;69.0;40.0;29.0;19.0;10.0
3204;Overijssel (PV);2011 maart;88.0;46.0;42.0;32.0;10.0
3205;Overijssel (PV);2011 1e kwartaal;235.0;121.0;114.0;86.0;28.0
3206;Overijssel (PV);2011 april;73.0;36.0;37.0;31.0;6.0
3207;Overijssel (PV);2011 mei;72.0;47.0;25.0;23.0;2.0
3208;Overijssel (PV);2011 juni;56.0;22.0;34.0;28.0;6.0
3209;Overijssel (PV);2011 2e kwartaal;201.0;105.0;96.0;82.0;14.0
3210;Overijssel (PV);2011 juli;65.0;35.0;30.0;22.0;8.0
3211;Overijssel (PV);2011 augustus;68.0;28.0;40.0;30.0;10.0
3212;Overijssel (PV);2011 september;87.0;48.0;39.0;35.0;4.0
3213;Overijssel (PV);2011 3e kwartaal;220.0;111.0;109.0;87.0;22.0
3214;Overijssel (PV);2011 oktober;58.0;34.0;24.0;18.0;6.0
3215;Overijssel (PV);2011 november;74.0;34.0;40.0;36.0;4.0
3216;Overijssel (PV);2011 december;84.0;54.0;30.0;23.0;7.0
3217;Overijssel (PV);2011 4e kwartaal;216.0;122.0;94.0;77.0;17.0
3218;Overijssel (PV);2011;872.0;459.0;413.0;332.0;81.0
3219;Overijssel (PV);2012 januari;78.0;36.0;42.0;27.0;15.0
3220;Overijssel (PV);2012 februari;104.0;42.0;62.0;52.0;10.0
3221;Overijssel (PV);2012 maart;87.0;49.0;38.0;27.0;11.0
3222;Overijssel (PV);2012 1e kwartaal;269.0;127.0;142.0;106.0;36.0
3223;Overijssel (PV);2012 april;93.0;63.0;30.0;23.0;7.0
3224;Overijssel (PV);2012 mei;82.0;48.0;34.0;25.0;9.0
3225;Overijssel (PV);2012 juni;70.0;33.0;37.0;33.0;4.0
3226;Overijssel (PV);2012 2e kwartaal;245.0;144.0;101.0;81.0;20.0
3227;Overijssel (PV);2012 juli;140.0;86.0;54.0;39.0;15.0
3228;Overijssel (PV);2012 augustus;88.0;51.0;37.0;31.0;6.0
3229;Overijssel (PV);2012 september;81.0;49.0;32.0;27.0;5.0
3230;Overijssel (PV);2012 3e kwartaal;309.0;186.0;123.0;97.0;26.0
3231;Overijssel (PV);2012 oktober;103.0;49.0;54.0;35.0;19.0
3232;Overijssel (PV);2012 november;82.0;43.0;39.0;29.0;10.0
3233;Overijssel (PV);2012 december;67.0;34.0;33.0;25.0;8.0
3234;Overijssel (PV);2012 4e kwartaal;252.0;126.0;126.0;89.0;37.0
3235;Overijssel (PV);2012;1075.0;583.0;492.0;373.0;119.0
3236;Overijssel (PV);2013 januari;102.0;50.0;52.0;41.0;11.0
3237;Overijssel (PV);2013 februari;106.0;77.0;29.0;20.0;9.0
3238;Overijssel (PV);2013 maart;127.0;74.0;53.0;35.0;18.0
3239;Overijssel (PV);2013 1e kwartaal;335.0;201.0;134.0;96.0;38.0
3240;Overijssel (PV);2013 april;98.0;69.0;29.0;20.0;9.0
3241;Overijssel (PV);2013 mei;94.0;53.0;41.0;36.0;5.0
3242;Overijssel (PV);2013 juni;105.0;57.0;48.0;39.0;9.0
3243;Overijssel (PV);2013 2e kwartaal;297.0;179.0;118.0;95.0;23.0
3244;Overijssel (PV);2013 juli;115.0;65.0;50.0;37.0;13.0
3245;Overijssel (PV);2013 augustus;62.0;28.0;34.0;28.0;6.0
3246;Overijssel (PV);2013 september;97.0;63.0;34.0;27.0;7.0
3247;Overijssel (PV);2013 3e kwartaal;274.0;156.0;118.0;92.0;26.0
3248;Overijssel (PV);2013 oktober;83.0;37.0;46.0;38.0;8.0
3249;Overijssel (PV);2013 november;96.0;48.0;48.0;38.0;10.0
3250;Overijssel (PV);2013 december;63.0;42.0;21.0;15.0;6.0
3251;Overijssel (PV);2013 4e kwartaal;242.0;127.0;115.0;91.0;24.0
3252;Overijssel (PV);2013;1148.0;663.0;485.0;374.0;111.0
3253;Overijssel (PV);2014 januari;102.0;69.0;33.0;26.0;7.0
3254;Overijssel (PV);2014 februari;91.0;52.0;39.0;27.0;12.0
3255;Overijssel (PV);2014 maart;62.0;39.0;23.0;15.0;8.0
3256;Overijssel (PV);2014 1e kwartaal;255.0;160.0;95.0;68.0;27.0
3257;Overijssel (PV);2014 april;88.0;58.0;30.0;17.0;13.0
3258;Flevoland (PV);1993 januari;12.0;8.0;4.0;1.0;3.0
3259;Flevoland (PV);1993 februari;6.0;1.0;5.0;1.0;4.0
3260;Flevoland (PV);1993 maart;18.0;7.0;11.0;2.0;9.0
3261;Flevoland (PV);1993 1e kwartaal;36.0;16.0;20.0;4.0;16.0
3262;Flevoland (PV);1993 april;12.0;3.0;9.0;4.0;5.0
3263;Flevoland (PV);1993 mei;7.0;2.0;5.0;4.0;1.0
3264;Flevoland (PV);1993 juni;8.0;5.0;3.0;;3.0
3265;Flevoland (PV);1993 2e kwartaal;27.0;10.0;17.0;8.0;9.0
3266;Flevoland (PV);1993 juli;13.0;4.0;9.0;2.0;7.0
3267;Flevoland (PV);1993 augustus;13.0;3.0;10.0;5.0;5.0
3268;Flevoland (PV);1993 september;12.0;5.0;7.0;1.0;6.0
3269;Flevoland (PV);1993 3e kwartaal;38.0;12.0;26.0;8.0;18.0
3270;Flevoland (PV);1993 oktober;15.0;5.0;10.0;4.0;6.0
3271;Flevoland (PV);1993 november;13.0;7.0;6.0;1.0;5.0
3272;Flevoland (PV);1993 december;14.0;5.0;9.0;5.0;4.0
3273;Flevoland (PV);1993 4e kwartaal;42.0;17.0;25.0;10.0;15.0
3274;Flevoland (PV);1993;143.0;55.0;88.0;30.0;58.0
3275;Flevoland (PV);1994 januari;10.0;4.0;6.0;4.0;2.0
3276;Flevoland (PV);1994 februari;10.0;4.0;6.0;3.0;3.0
3277;Flevoland (PV);1994 maart;14.0;6.0;8.0;3.0;5.0
