ID;SectorBranchesSIC2008;Periods;TurnoverIndices_1;TurnoverYearOnYearChange_2
1214;4643 Wholesale consumer electronics etc;2019;112.5;2.1
1215;4643 Wholesale consumer electronics etc;2020 1st quarter;92.3;-9.5
1216;4643 Wholesale consumer electronics etc;2020 2nd quarter;89.7;-11.5
1217;4643 Wholesale consumer electronics etc;2020 3rd quarter;104.2;-2.0
1218;4643 Wholesale consumer electronics etc;2020 4th quarter;139.5;-0.6
1219;4643 Wholesale consumer electronics etc;2020;106.4;-5.4
1220;4643 Wholesale consumer electronics etc;2021 1st quarter;105.9;14.8
1221;4643 Wholesale consumer electronics etc;2021 2nd quarter;122.5;36.6
1222;4643 Wholesale consumer electronics etc;2021 3rd quarter;111.0;6.5
1223;4643 Wholesale consumer electronics etc;2021 4th quarter;128.2;-8.1
1224;4643 Wholesale consumer electronics etc;2021;116.9;9.9
1225;4643 Wholesale consumer electronics etc;2022 1st quarter;117.3;10.7
1226;4643 Wholesale consumer electronics etc;2022 2nd quarter;122.4;-0.1
1227;4643 Wholesale consumer electronics etc;2022 3rd quarter;126.4;13.8
1228;4643 Wholesale consumer electronics etc;2022 4th quarter;156.9;22.4
1229;4643 Wholesale consumer electronics etc;2022;130.8;11.8
1230;4643 Wholesale consumer electronics etc;2023 1st quarter;116.0;-1.1
1231;4643 Wholesale consumer electronics etc;2023 2nd quarter;124.1;1.3
1232;4643 Wholesale consumer electronics etc;2023 3rd quarter;118.7;-6.1
1233;4643 Wholesale consumer electronics etc;2023;126.8;-3.0
1234;4643 Wholesale consumer electronics etc;2023 4th quarter;148.6;-5.3
1235;4646 Wholesale of medical goods;2005 1st quarter;51.7;
1236;4646 Wholesale of medical goods;2005 2nd quarter;58.9;
1237;4646 Wholesale of medical goods;2005 3rd quarter;58.0;
1238;4646 Wholesale of medical goods;2005 4th quarter;65.6;
1239;4646 Wholesale of medical goods;2005;58.6;
1240;4646 Wholesale of medical goods;2006 1st quarter;54.9;6.2
1241;4646 Wholesale of medical goods;2006 2nd quarter;60.0;1.9
1242;4646 Wholesale of medical goods;2006 3rd quarter;57.6;-0.7
1243;4646 Wholesale of medical goods;2006 4th quarter;65.9;0.3
1244;4646 Wholesale of medical goods;2006;59.6;1.8
1245;4646 Wholesale of medical goods;2007 1st quarter;64.1;16.7
1246;4646 Wholesale of medical goods;2007 2nd quarter;71.3;18.9
1247;4646 Wholesale of medical goods;2007 3rd quarter;64.2;11.4
1248;4646 Wholesale of medical goods;2007 4th quarter;76.0;15.4
1249;4646 Wholesale of medical goods;2007;68.9;15.6
1250;4646 Wholesale of medical goods;2008 1st quarter;68.2;6.4
1251;4646 Wholesale of medical goods;2008 2nd quarter;73.0;2.5
1252;4646 Wholesale of medical goods;2008 3rd quarter;70.3;9.6
1253;4646 Wholesale of medical goods;2008 4th quarter;84.9;11.8
1254;4646 Wholesale of medical goods;2008;74.1;7.6
1255;4646 Wholesale of medical goods;2009 1st quarter;66.6;-2.3
1256;4646 Wholesale of medical goods;2009 2nd quarter;73.7;0.9
1257;4646 Wholesale of medical goods;2009 3rd quarter;73.6;4.7
1258;4646 Wholesale of medical goods;2009 4th quarter;85.2;0.3
1259;4646 Wholesale of medical goods;2009;74.8;0.9
1260;4646 Wholesale of medical goods;2010 1st quarter;71.9;8.0
1261;4646 Wholesale of medical goods;2010 2nd quarter;79.4;7.7
1262;4646 Wholesale of medical goods;2010 3rd quarter;84.5;14.9
1263;4646 Wholesale of medical goods;2010 4th quarter;94.3;10.7
1264;4646 Wholesale of medical goods;2010;82.5;10.4
1265;4646 Wholesale of medical goods;2011 1st quarter;82.2;14.2
1266;4646 Wholesale of medical goods;2011 2nd quarter;84.8;6.8
1267;4646 Wholesale of medical goods;2011 3rd quarter;82.5;-2.4
1268;4646 Wholesale of medical goods;2011 4th quarter;82.9;-12.1
1269;4646 Wholesale of medical goods;2011;83.1;0.7
1270;4646 Wholesale of medical goods;2012 1st quarter;77.7;-5.4
1271;4646 Wholesale of medical goods;2012 2nd quarter;79.8;-5.9
1272;4646 Wholesale of medical goods;2012 3rd quarter;79.4;-3.8
1273;4646 Wholesale of medical goods;2012 4th quarter;85.1;2.7
1274;4646 Wholesale of medical goods;2012;80.5;-3.1
1275;4646 Wholesale of medical goods;2013 1st quarter;81.6;5.0
1276;4646 Wholesale of medical goods;2013 2nd quarter;86.5;8.5
1277;4646 Wholesale of medical goods;2013 3rd quarter;83.9;5.6
1278;4646 Wholesale of medical goods;2013 4th quarter;89.1;4.7
1279;4646 Wholesale of medical goods;2013;85.3;5.9
1280;4646 Wholesale of medical goods;2014 1st quarter;87.0;6.6
1281;4646 Wholesale of medical goods;2014 2nd quarter;92.4;6.8
1282;4646 Wholesale of medical goods;2014 3rd quarter;89.5;6.7
1283;4646 Wholesale of medical goods;2014 4th quarter;95.0;6.7
1284;4646 Wholesale of medical goods;2014;91.0;6.7
1285;4646 Wholesale of medical goods;2015 1st quarter;98.2;12.8
1286;4646 Wholesale of medical goods;2015 2nd quarter;100.4;8.7
1287;4646 Wholesale of medical goods;2015 3rd quarter;100.2;11.9
1288;4646 Wholesale of medical goods;2015 4th quarter;101.2;6.5
1289;4646 Wholesale of medical goods;2015;100.0;9.9
1290;4646 Wholesale of medical goods;2016 1st quarter;102.2;4.1
1291;4646 Wholesale of medical goods;2016 2nd quarter;106.8;6.4
1292;4646 Wholesale of medical goods;2016 3rd quarter;104.6;4.4
1293;4646 Wholesale of medical goods;2016 4th quarter;118.8;17.3
1294;4646 Wholesale of medical goods;2016;108.1;8.1
1295;4646 Wholesale of medical goods;2017 1st quarter;114.6;12.2
1296;4646 Wholesale of medical goods;2017 2nd quarter;115.2;7.9
1297;4646 Wholesale of medical goods;2017 3rd quarter;110.8;6.0
1298;4646 Wholesale of medical goods;2017 4th quarter;128.2;8.0
1299;4646 Wholesale of medical goods;2017;117.2;8.4
1300;4646 Wholesale of medical goods;2018 1st quarter;121.3;5.8
1301;4646 Wholesale of medical goods;2018 2nd quarter;119.5;3.7
1302;4646 Wholesale of medical goods;2018 3rd quarter;129.4;16.7
1303;4646 Wholesale of medical goods;2018 4th quarter;147.1;14.8
1304;4646 Wholesale of medical goods;2018;129.3;10.3
1305;4646 Wholesale of medical goods;2019 1st quarter;133.8;10.3
1306;4646 Wholesale of medical goods;2019 2nd quarter;147.2;23.2
1307;4646 Wholesale of medical goods;2019 3rd quarter;141.2;9.1
1308;4646 Wholesale of medical goods;2019 4th quarter;147.0;-0.1
1309;4646 Wholesale of medical goods;2019;142.3;10.0
1310;4646 Wholesale of medical goods;2020 1st quarter;142.4;6.4
1311;4646 Wholesale of medical goods;2020 2nd quarter;133.6;-9.3
1312;4646 Wholesale of medical goods;2020 3rd quarter;143.9;1.9
1313;4646 Wholesale of medical goods;2020 4th quarter;136.9;-6.9
1314;4646 Wholesale of medical goods;2020;139.2;-2.2
1315;4646 Wholesale of medical goods;2021 1st quarter;150.9;6.0
1316;4646 Wholesale of medical goods;2021 2nd quarter;171.9;28.7
1317;4646 Wholesale of medical goods;2021 3rd quarter;179.3;24.6
1318;4646 Wholesale of medical goods;2021 4th quarter;204.2;49.2
1319;4646 Wholesale of medical goods;2021;176.6;26.9
1320;4646 Wholesale of medical goods;2022 1st quarter;183.6;21.7
1321;4646 Wholesale of medical goods;2022 2nd quarter;175.8;2.3
1322;4646 Wholesale of medical goods;2022 3rd quarter;178.3;-0.6
1323;4646 Wholesale of medical goods;2022 4th quarter;173.9;-14.8
1324;4646 Wholesale of medical goods;2022;177.9;0.7
1325;4646 Wholesale of medical goods;2023 1st quarter;195.3;6.4
1326;4646 Wholesale of medical goods;2023 2nd quarter;187.6;6.7
1327;4646 Wholesale of medical goods;2023 3rd quarter;189.2;6.1
1328;4646 Wholesale of medical goods;2023;190.3;7.0
1329;4646 Wholesale of medical goods;2023 4th quarter;189.1;8.8
1330;465 Wholesale of ICT-equipment;2005 1st quarter;95.3;
1331;465 Wholesale of ICT-equipment;2005 2nd quarter;96.4;
1332;465 Wholesale of ICT-equipment;2005 3rd quarter;84.7;
1333;465 Wholesale of ICT-equipment;2005 4th quarter;96.8;
1334;465 Wholesale of ICT-equipment;2005;93.3;
1335;465 Wholesale of ICT-equipment;2006 1st quarter;92.2;-3.3
1336;465 Wholesale of ICT-equipment;2006 2nd quarter;92.8;-3.7
1337;465 Wholesale of ICT-equipment;2006 3rd quarter;84.0;-0.8
1338;465 Wholesale of ICT-equipment;2006 4th quarter;98.9;2.3
1339;465 Wholesale of ICT-equipment;2006;92.0;-1.4
1340;465 Wholesale of ICT-equipment;2007 1st quarter;96.5;4.6
1341;465 Wholesale of ICT-equipment;2007 2nd quarter;101.2;9.0
1342;465 Wholesale of ICT-equipment;2007 3rd quarter;89.1;6.1
1343;465 Wholesale of ICT-equipment;2007 4th quarter;99.6;0.6
1344;465 Wholesale of ICT-equipment;2007;96.6;5.0
1345;465 Wholesale of ICT-equipment;2008 1st quarter;99.6;3.3
1346;465 Wholesale of ICT-equipment;2008 2nd quarter;105.0;3.8
1347;465 Wholesale of ICT-equipment;2008 3rd quarter;90.0;1.0
1348;465 Wholesale of ICT-equipment;2008 4th quarter;97.4;-2.2
1349;465 Wholesale of ICT-equipment;2008;98.0;1.5
1350;465 Wholesale of ICT-equipment;2009 1st quarter;88.7;-11.0
1351;465 Wholesale of ICT-equipment;2009 2nd quarter;90.7;-13.7
1352;465 Wholesale of ICT-equipment;2009 3rd quarter;77.5;-13.9
1353;465 Wholesale of ICT-equipment;2009 4th quarter;85.9;-11.8
1354;465 Wholesale of ICT-equipment;2009;85.7;-12.6
1355;465 Wholesale of ICT-equipment;2010 1st quarter;94.9;7.0
1356;465 Wholesale of ICT-equipment;2010 2nd quarter;103.1;13.7
1357;465 Wholesale of ICT-equipment;2010 3rd quarter;91.2;17.7
1358;465 Wholesale of ICT-equipment;2010 4th quarter;98.4;14.6
1359;465 Wholesale of ICT-equipment;2010;96.9;13.1
1360;465 Wholesale of ICT-equipment;2011 1st quarter;99.3;4.6
1361;465 Wholesale of ICT-equipment;2011 2nd quarter;93.0;-9.8
1362;465 Wholesale of ICT-equipment;2011 3rd quarter;95.8;5.0
1363;465 Wholesale of ICT-equipment;2011 4th quarter;106.6;8.3
1364;465 Wholesale of ICT-equipment;2011;98.7;1.8
1365;465 Wholesale of ICT-equipment;2012 1st quarter;97.7;-1.6
1366;465 Wholesale of ICT-equipment;2012 2nd quarter;96.9;4.1
1367;465 Wholesale of ICT-equipment;2012 3rd quarter;99.3;3.7
1368;465 Wholesale of ICT-equipment;2012 4th quarter;111.4;4.5
1369;465 Wholesale of ICT-equipment;2012;101.3;2.7
1370;465 Wholesale of ICT-equipment;2013 1st quarter;101.4;3.8
1371;465 Wholesale of ICT-equipment;2013 2nd quarter;93.5;-3.5
1372;465 Wholesale of ICT-equipment;2013 3rd quarter;91.3;-8.1
1373;465 Wholesale of ICT-equipment;2013 4th quarter;99.2;-10.9
1374;465 Wholesale of ICT-equipment;2013;96.3;-4.9
1375;465 Wholesale of ICT-equipment;2014 1st quarter;89.9;-11.3
1376;465 Wholesale of ICT-equipment;2014 2nd quarter;88.9;-4.9
1377;465 Wholesale of ICT-equipment;2014 3rd quarter;89.5;-2.0
1378;465 Wholesale of ICT-equipment;2014 4th quarter;104.3;5.2
1379;465 Wholesale of ICT-equipment;2014;93.2;-3.3
1380;465 Wholesale of ICT-equipment;2015 1st quarter;94.8;5.4
1381;465 Wholesale of ICT-equipment;2015 2nd quarter;98.0;10.2
1382;465 Wholesale of ICT-equipment;2015 3rd quarter;95.2;6.4
1383;465 Wholesale of ICT-equipment;2015 4th quarter;112.0;7.3
1384;465 Wholesale of ICT-equipment;2015;100.0;7.3
1385;465 Wholesale of ICT-equipment;2016 1st quarter;97.1;2.4
1386;465 Wholesale of ICT-equipment;2016 2nd quarter;92.9;-5.2
1387;465 Wholesale of ICT-equipment;2016 3rd quarter;93.3;-2.0
1388;465 Wholesale of ICT-equipment;2016 4th quarter;109.6;-2.1
1389;465 Wholesale of ICT-equipment;2016;98.2;-1.8
1390;465 Wholesale of ICT-equipment;2017 1st quarter;103.1;6.2
1391;465 Wholesale of ICT-equipment;2017 2nd quarter;101.9;9.7
1392;465 Wholesale of ICT-equipment;2017 3rd quarter;97.4;4.5
1393;465 Wholesale of ICT-equipment;2017 4th quarter;114.3;4.3
1394;465 Wholesale of ICT-equipment;2017;104.2;6.1
1395;465 Wholesale of ICT-equipment;2018 1st quarter;103.6;0.4
1396;465 Wholesale of ICT-equipment;2018 2nd quarter;102.6;0.6
1397;465 Wholesale of ICT-equipment;2018 3rd quarter;102.5;5.2
1398;465 Wholesale of ICT-equipment;2018 4th quarter;115.3;0.8
1399;465 Wholesale of ICT-equipment;2018;106.0;1.7
1400;465 Wholesale of ICT-equipment;2019 1st quarter;105.2;1.5
1401;465 Wholesale of ICT-equipment;2019 2nd quarter;104.0;1.4
1402;465 Wholesale of ICT-equipment;2019 3rd quarter;105.1;2.5
1403;465 Wholesale of ICT-equipment;2019 4th quarter;117.1;1.6
1404;465 Wholesale of ICT-equipment;2019;107.8;1.7
1405;465 Wholesale of ICT-equipment;2020 1st quarter;106.7;1.4
1406;465 Wholesale of ICT-equipment;2020 2nd quarter;102.9;-1.1
1407;465 Wholesale of ICT-equipment;2020 3rd quarter;107.1;1.9
1408;465 Wholesale of ICT-equipment;2020 4th quarter;127.0;8.4
1409;465 Wholesale of ICT-equipment;2020;110.9;2.9
1410;465 Wholesale of ICT-equipment;2021 1st quarter;116.5;9.2
1411;465 Wholesale of ICT-equipment;2021 2nd quarter;117.5;14.2
1412;465 Wholesale of ICT-equipment;2021 3rd quarter;118.1;10.2
1413;465 Wholesale of ICT-equipment;2021 4th quarter;138.3;8.9
1414;465 Wholesale of ICT-equipment;2021;122.6;10.5
1415;465 Wholesale of ICT-equipment;2022 1st quarter;128.7;10.4
1416;465 Wholesale of ICT-equipment;2022 2nd quarter;135.5;15.3
1417;465 Wholesale of ICT-equipment;2022 3rd quarter;143.9;21.9
1418;465 Wholesale of ICT-equipment;2022 4th quarter;151.1;9.3
1419;465 Wholesale of ICT-equipment;2022;139.8;14.0
1420;465 Wholesale of ICT-equipment;2023 1st quarter;144.7;12.5
1421;465 Wholesale of ICT-equipment;2023 2nd quarter;139.3;2.8
1422;465 Wholesale of ICT-equipment;2023 3rd quarter;131.0;-9.0
1423;465 Wholesale of ICT-equipment;2023;138.5;-0.9
1424;465 Wholesale of ICT-equipment;2023 4th quarter;139.0;-8.0
1425;4651 Wholesale of computers and software;2005 1st quarter;;
1426;4651 Wholesale of computers and software;2005 2nd quarter;;
1427;4651 Wholesale of computers and software;2005 3rd quarter;;
1428;4651 Wholesale of computers and software;2005 4th quarter;;
1429;4651 Wholesale of computers and software;2005;;
1430;4651 Wholesale of computers and software;2006 1st quarter;;
1431;4651 Wholesale of computers and software;2006 2nd quarter;;
1432;4651 Wholesale of computers and software;2006 3rd quarter;;
1433;4651 Wholesale of computers and software;2006 4th quarter;;
1434;4651 Wholesale of computers and software;2006;;
1435;4651 Wholesale of computers and software;2007 1st quarter;;
1436;4651 Wholesale of computers and software;2007 2nd quarter;;
1437;4651 Wholesale of computers and software;2007 3rd quarter;;
1438;4651 Wholesale of computers and software;2007 4th quarter;;
1439;4651 Wholesale of computers and software;2007;;
1440;4651 Wholesale of computers and software;2008 1st quarter;;
1441;4651 Wholesale of computers and software;2008 2nd quarter;;
1442;4651 Wholesale of computers and software;2008 3rd quarter;;
1443;4651 Wholesale of computers and software;2008 4th quarter;;
1444;4651 Wholesale of computers and software;2008;;
1445;4651 Wholesale of computers and software;2009 1st quarter;;
1446;4651 Wholesale of computers and software;2009 2nd quarter;;
1447;4651 Wholesale of computers and software;2009 3rd quarter;;
1448;4651 Wholesale of computers and software;2009 4th quarter;;
1449;4651 Wholesale of computers and software;2009;;
1450;4651 Wholesale of computers and software;2010 1st quarter;;
1451;4651 Wholesale of computers and software;2010 2nd quarter;;
1452;4651 Wholesale of computers and software;2010 3rd quarter;;
1453;4651 Wholesale of computers and software;2010 4th quarter;;
1454;4651 Wholesale of computers and software;2010;;
1455;4651 Wholesale of computers and software;2011 1st quarter;;
1456;4651 Wholesale of computers and software;2011 2nd quarter;;
1457;4651 Wholesale of computers and software;2011 3rd quarter;;
1458;4651 Wholesale of computers and software;2011 4th quarter;;
1459;4651 Wholesale of computers and software;2011;;
1460;4651 Wholesale of computers and software;2012 1st quarter;;
1461;4651 Wholesale of computers and software;2012 2nd quarter;;
1462;4651 Wholesale of computers and software;2012 3rd quarter;;
1463;4651 Wholesale of computers and software;2012 4th quarter;;
1464;4651 Wholesale of computers and software;2012;;
1465;4651 Wholesale of computers and software;2013 1st quarter;;
1466;4651 Wholesale of computers and software;2013 2nd quarter;;
1467;4651 Wholesale of computers and software;2013 3rd quarter;;
1468;4651 Wholesale of computers and software;2013 4th quarter;;
1469;4651 Wholesale of computers and software;2013;;
1470;4651 Wholesale of computers and software;2014 1st quarter;;
1471;4651 Wholesale of computers and software;2014 2nd quarter;;
1472;4651 Wholesale of computers and software;2014 3rd quarter;;
1473;4651 Wholesale of computers and software;2014 4th quarter;;
1474;4651 Wholesale of computers and software;2014;;
1475;4651 Wholesale of computers and software;2015 1st quarter;;
1476;4651 Wholesale of computers and software;2015 2nd quarter;;
1477;4651 Wholesale of computers and software;2015 3rd quarter;;
1478;4651 Wholesale of computers and software;2015 4th quarter;;
1479;4651 Wholesale of computers and software;2015;;
1480;4651 Wholesale of computers and software;2016 1st quarter;;
1481;4651 Wholesale of computers and software;2016 2nd quarter;;
1482;4651 Wholesale of computers and software;2016 3rd quarter;;
1483;4651 Wholesale of computers and software;2016 4th quarter;;
1484;4651 Wholesale of computers and software;2016;;
1485;4651 Wholesale of computers and software;2017 1st quarter;;
1486;4651 Wholesale of computers and software;2017 2nd quarter;;
1487;4651 Wholesale of computers and software;2017 3rd quarter;;
1488;4651 Wholesale of computers and software;2017 4th quarter;;
1489;4651 Wholesale of computers and software;2017;;
1490;4651 Wholesale of computers and software;2018 1st quarter;;
1491;4651 Wholesale of computers and software;2018 2nd quarter;;
1492;4651 Wholesale of computers and software;2018 3rd quarter;;
1493;4651 Wholesale of computers and software;2018 4th quarter;;
1494;4651 Wholesale of computers and software;2018;;
1495;4651 Wholesale of computers and software;2019 1st quarter;94.0;
1496;4651 Wholesale of computers and software;2019 2nd quarter;90.8;
1497;4651 Wholesale of computers and software;2019 3rd quarter;94.5;
1498;4651 Wholesale of computers and software;2019 4th quarter;109.3;
1499;4651 Wholesale of computers and software;2019;97.1;
1500;4651 Wholesale of computers and software;2020 1st quarter;95.3;1.3
1501;4651 Wholesale of computers and software;2020 2nd quarter;88.5;-2.5
1502;4651 Wholesale of computers and software;2020 3rd quarter;93.5;-1.1
1503;4651 Wholesale of computers and software;2020 4th quarter;113.5;3.9
1504;4651 Wholesale of computers and software;2020;97.7;0.5
1505;4651 Wholesale of computers and software;2021 1st quarter;99.8;4.8
1506;4651 Wholesale of computers and software;2021 2nd quarter;96.7;9.3
1507;4651 Wholesale of computers and software;2021 3rd quarter;98.6;5.6
1508;4651 Wholesale of computers and software;2021 4th quarter;117.9;3.9
1509;4651 Wholesale of computers and software;2021;103.3;5.7
1510;4651 Wholesale of computers and software;2022 1st quarter;104.1;4.4
1511;4651 Wholesale of computers and software;2022 2nd quarter;105.1;8.7
1512;4651 Wholesale of computers and software;2022 3rd quarter;113.4;15.0
1513;4651 Wholesale of computers and software;2022 4th quarter;118.8;0.8
1514;4651 Wholesale of computers and software;2022;110.4;6.9
1515;4651 Wholesale of computers and software;2023 1st quarter;107.3;3.1
1516;4651 Wholesale of computers and software;2023 2nd quarter;100.8;-4.1
1517;4651 Wholesale of computers and software;2023 3rd quarter;101.4;-10.6
1518;4651 Wholesale of computers and software;2023;106.4;-3.6
1519;4651 Wholesale of computers and software;2023 4th quarter;116.0;-2.4
1520;4652 Wholesale of other electronics;2005 1st quarter;72.8;
1521;4652 Wholesale of other electronics;2005 2nd quarter;92.3;
1522;4652 Wholesale of other electronics;2005 3rd quarter;80.0;
1523;4652 Wholesale of other electronics;2005 4th quarter;85.6;
1524;4652 Wholesale of other electronics;2005;82.7;
1525;4652 Wholesale of other electronics;2006 1st quarter;81.3;11.7
1526;4652 Wholesale of other electronics;2006 2nd quarter;100.7;9.1
1527;4652 Wholesale of other electronics;2006 3rd quarter;90.6;13.3
1528;4652 Wholesale of other electronics;2006 4th quarter;105.0;22.6
1529;4652 Wholesale of other electronics;2006;94.4;14.2
1530;4652 Wholesale of other electronics;2007 1st quarter;94.6;16.4
1531;4652 Wholesale of other electronics;2007 2nd quarter;116.6;15.7
1532;4652 Wholesale of other electronics;2007 3rd quarter;100.4;10.8
1533;4652 Wholesale of other electronics;2007 4th quarter;110.3;5.1
1534;4652 Wholesale of other electronics;2007;105.5;11.7
1535;4652 Wholesale of other electronics;2008 1st quarter;100.2;5.9
1536;4652 Wholesale of other electronics;2008 2nd quarter;121.3;4.1
1537;4652 Wholesale of other electronics;2008 3rd quarter;100.5;0.0
1538;4652 Wholesale of other electronics;2008 4th quarter;106.2;-3.8
1539;4652 Wholesale of other electronics;2008;107.0;1.5
1540;4652 Wholesale of other electronics;2009 1st quarter;89.0;-11.2
1541;4652 Wholesale of other electronics;2009 2nd quarter;98.2;-19.1
1542;4652 Wholesale of other electronics;2009 3rd quarter;85.9;-14.5
1543;4652 Wholesale of other electronics;2009 4th quarter;95.8;-9.8
1544;4652 Wholesale of other electronics;2009;92.2;-13.9
1545;4652 Wholesale of other electronics;2010 1st quarter;88.4;-0.7
1546;4652 Wholesale of other electronics;2010 2nd quarter;102.3;4.2
1547;4652 Wholesale of other electronics;2010 3rd quarter;93.7;9.1
1548;4652 Wholesale of other electronics;2010 4th quarter;103.9;8.5
1549;4652 Wholesale of other electronics;2010;97.1;5.3
1550;4652 Wholesale of other electronics;2011 1st quarter;96.6;9.3
1551;4652 Wholesale of other electronics;2011 2nd quarter;98.3;-3.9
1552;4652 Wholesale of other electronics;2011 3rd quarter;95.2;1.6
1553;4652 Wholesale of other electronics;2011 4th quarter;103.2;-0.7
1554;4652 Wholesale of other electronics;2011;98.3;1.3
1555;4652 Wholesale of other electronics;2012 1st quarter;96.5;-0.1
1556;4652 Wholesale of other electronics;2012 2nd quarter;93.9;-4.4
1557;4652 Wholesale of other electronics;2012 3rd quarter;89.8;-5.7
1558;4652 Wholesale of other electronics;2012 4th quarter;100.5;-2.6
1559;4652 Wholesale of other electronics;2012;95.2;-3.2
1560;4652 Wholesale of other electronics;2013 1st quarter;94.8;-1.7
1561;4652 Wholesale of other electronics;2013 2nd quarter;94.2;0.3
1562;4652 Wholesale of other electronics;2013 3rd quarter;91.9;2.3
1563;4652 Wholesale of other electronics;2013 4th quarter;97.5;-3.0
1564;4652 Wholesale of other electronics;2013;94.6;-0.6
1565;4652 Wholesale of other electronics;2014 1st quarter;97.0;2.3
1566;4652 Wholesale of other electronics;2014 2nd quarter;95.8;1.7
1567;4652 Wholesale of other electronics;2014 3rd quarter;91.8;-0.1
1568;4652 Wholesale of other electronics;2014 4th quarter;103.8;6.5
1569;4652 Wholesale of other electronics;2014;97.1;2.6
1570;4652 Wholesale of other electronics;2015 1st quarter;98.8;1.9
1571;4652 Wholesale of other electronics;2015 2nd quarter;99.7;4.1
1572;4652 Wholesale of other electronics;2015 3rd quarter;96.4;5.0
1573;4652 Wholesale of other electronics;2015 4th quarter;105.0;1.2
1574;4652 Wholesale of other electronics;2015;100.0;3.0
1575;4652 Wholesale of other electronics;2016 1st quarter;103.9;5.1
1576;4652 Wholesale of other electronics;2016 2nd quarter;105.5;5.8
1577;4652 Wholesale of other electronics;2016 3rd quarter;101.1;4.9
1578;4652 Wholesale of other electronics;2016 4th quarter;111.1;5.8
1579;4652 Wholesale of other electronics;2016;105.4;5.4
1580;4652 Wholesale of other electronics;2017 1st quarter;109.5;5.4
1581;4652 Wholesale of other electronics;2017 2nd quarter;111.8;6.0
1582;4652 Wholesale of other electronics;2017 3rd quarter;105.8;4.7
1583;4652 Wholesale of other electronics;2017 4th quarter;121.7;9.5
1584;4652 Wholesale of other electronics;2017;112.2;6.5
1585;4652 Wholesale of other electronics;2018 1st quarter;116.1;6.0
1586;4652 Wholesale of other electronics;2018 2nd quarter;121.2;8.3
1587;4652 Wholesale of other electronics;2018 3rd quarter;117.0;10.5
1588;4652 Wholesale of other electronics;2018 4th quarter;130.4;7.2
1589;4652 Wholesale of other electronics;2018;121.2;8.0
1590;4652 Wholesale of other electronics;2019 1st quarter;133.1;14.6
1591;4652 Wholesale of other electronics;2019 2nd quarter;137.1;13.1
1592;4652 Wholesale of other electronics;2019 3rd quarter;131.4;12.3
1593;4652 Wholesale of other electronics;2019 4th quarter;136.8;4.8
1594;4652 Wholesale of other electronics;2019;134.6;11.1
1595;4652 Wholesale of other electronics;2020 1st quarter;135.2;1.6
1596;4652 Wholesale of other electronics;2020 2nd quarter;138.9;1.3
1597;4652 Wholesale of other electronics;2020 3rd quarter;141.2;7.4
1598;4652 Wholesale of other electronics;2020 4th quarter;160.8;17.5
1599;4652 Wholesale of other electronics;2020;144.0;7.0
1600;4652 Wholesale of other electronics;2021 1st quarter;158.3;17.1
1601;4652 Wholesale of other electronics;2021 2nd quarter;169.4;21.9
1602;4652 Wholesale of other electronics;2021 3rd quarter;166.5;18.0
1603;4652 Wholesale of other electronics;2021 4th quarter;189.3;17.7
1604;4652 Wholesale of other electronics;2021;170.9;18.6
1605;4652 Wholesale of other electronics;2022 1st quarter;189.9;20.0
1606;4652 Wholesale of other electronics;2022 2nd quarter;211.2;24.7
1607;4652 Wholesale of other electronics;2022 3rd quarter;220.0;32.1
1608;4652 Wholesale of other electronics;2022 4th quarter;231.8;22.5
1609;4652 Wholesale of other electronics;2022;213.2;24.8
1610;4652 Wholesale of other electronics;2023 1st quarter;238.0;25.4
1611;4652 Wholesale of other electronics;2023 2nd quarter;235.4;11.4
1612;4652 Wholesale of other electronics;2023 3rd quarter;204.9;-6.9
1613;4652 Wholesale of other electronics;2023;218.7;2.6
1614;4652 Wholesale of other electronics;2023 4th quarter;196.6;-15.2
1615;466 Wholesale of other machinery;2005 1st quarter;76.2;
1616;466 Wholesale of other machinery;2005 2nd quarter;79.0;
1617;466 Wholesale of other machinery;2005 3rd quarter;78.5;
1618;466 Wholesale of other machinery;2005 4th quarter;94.4;
1619;466 Wholesale of other machinery;2005;82.0;
1620;466 Wholesale of other machinery;2006 1st quarter;83.7;9.9
1621;466 Wholesale of other machinery;2006 2nd quarter;84.3;6.8
1622;466 Wholesale of other machinery;2006 3rd quarter;84.8;8.0
1623;466 Wholesale of other machinery;2006 4th quarter;106.5;12.8
1624;466 Wholesale of other machinery;2006;89.8;9.5
1625;466 Wholesale of other machinery;2007 1st quarter;92.5;10.5
1626;466 Wholesale of other machinery;2007 2nd quarter;93.2;10.5
1627;466 Wholesale of other machinery;2007 3rd quarter;92.2;8.7
1628;466 Wholesale of other machinery;2007 4th quarter;111.7;4.9
1629;466 Wholesale of other machinery;2007;97.4;8.4
1630;466 Wholesale of other machinery;2008 1st quarter;100.6;8.7
1631;466 Wholesale of other machinery;2008 2nd quarter;100.8;8.1
1632;466 Wholesale of other machinery;2008 3rd quarter;96.3;4.4
1633;466 Wholesale of other machinery;2008 4th quarter;109.4;-2.1
1634;466 Wholesale of other machinery;2008;101.7;4.5
1635;466 Wholesale of other machinery;2009 1st quarter;87.2;-13.3
1636;466 Wholesale of other machinery;2009 2nd quarter;84.7;-15.9
1637;466 Wholesale of other machinery;2009 3rd quarter;80.3;-16.6
1638;466 Wholesale of other machinery;2009 4th quarter;94.8;-13.3
