ID;GebruikVanGeweld;SoortDiefstal;RegioS;Perioden;TotaalGeregistreerdeDiefstallen_1;GeregistreerdeDiefstallenRelatief_2;GeregistreerdeDiefstallenPer1000Inw_3;TotaalOpgehelderdeDiefstallen_4;OpgehelderdeDiefstallenRelatief_5;RegistratiesVanVerdachten_6
4637;Alle diefstallen;Alle diefstallen;Oldenzaal;2012;865.0;100.0;26.9;95.0;11.1;140.0
4638;Alle diefstallen;Alle diefstallen;Oldenzaal;2013;880.0;100.0;27.3;115.0;13.1;175.0
4639;Alle diefstallen;Alle diefstallen;Oldenzaal;2014;735.0;100.0;22.9;105.0;14.0;135.0
4640;Alle diefstallen;Alle diefstallen;Oldenzaal;2015;810.0;100.0;25.2;90.0;11.0;110.0
4641;Alle diefstallen;Alle diefstallen;Oldenzaal;2016;665.0;100.0;20.7;75.0;11.6;95.0
4642;Alle diefstallen;Alle diefstallen;Oldenzaal;2017;455.0;100.0;14.2;50.0;11.2;65.0
4643;Alle diefstallen;Alle diefstallen;Oldenzaal;2018;450.0;100.0;14.0;55.0;12.1;65.0
4644;Alle diefstallen;Alle diefstallen;Oldenzaal;2019;425.0;100.0;13.4;60.0;13.8;85.0
4645;Alle diefstallen;Alle diefstallen;Oldenzaal;2020;370.0;100.0;11.6;50.0;13.9;70.0
4646;Alle diefstallen;Alle diefstallen;Oldenzaal;2021;370.0;100.0;11.7;40.0;11.4;55.0
4647;Alle diefstallen;Alle diefstallen;Oldenzaal;2022;540.0;100.0;17.1;50.0;9.6;75.0
4648;Alle diefstallen;Alle diefstallen;Oldenzaal;2023;410.0;100.0;12.9;45.0;10.9;55.0
4649;Alle diefstallen;Alle diefstallen;Oldenzaal;2024;400.0;100.0;12.5;30.0;7.8;45.0
4650;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2010;315.0;100.0;17.8;55.0;16.9;75.0
4651;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2011;260.0;100.0;14.7;30.0;12.0;30.0
4652;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2012;250.0;100.0;14.3;40.0;16.3;60.0
4653;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2013;270.0;100.0;15.2;25.0;10.0;30.0
4654;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2014;240.0;100.0;13.6;35.0;14.5;50.0
4655;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2015;240.0;100.0;13.4;45.0;18.8;55.0
4656;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2016;165.0;100.0;9.3;30.0;16.8;30.0
4657;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2017;130.0;100.0;7.1;25.0;20.3;35.0
4658;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2018;105.0;100.0;5.8;20.0;17.1;25.0
4659;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2019;130.0;100.0;7.1;30.0;22.5;40.0
4660;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2020;110.0;100.0;5.9;20.0;16.7;20.0
4661;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2021;100.0;100.0;5.3;25.0;24.5;30.0
4662;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2022;160.0;100.0;8.7;35.0;22.5;65.0
4663;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2023;165.0;100.0;8.9;25.0;14.5;30.0
4664;Alle diefstallen;Alle diefstallen;Olst-Wijhe;2024;165.0;100.0;8.8;30.0;18.2;45.0
4665;Alle diefstallen;Alle diefstallen;Ommen;2010;390.0;100.0;22.5;45.0;11.5;55.0
4666;Alle diefstallen;Alle diefstallen;Ommen;2011;375.0;100.0;21.8;35.0;9.8;45.0
4667;Alle diefstallen;Alle diefstallen;Ommen;2012;325.0;100.0;18.8;45.0;13.2;60.0
4668;Alle diefstallen;Alle diefstallen;Ommen;2013;370.0;100.0;21.3;40.0;11.1;55.0
4669;Alle diefstallen;Alle diefstallen;Ommen;2014;315.0;100.0;18.3;45.0;13.9;80.0
4670;Alle diefstallen;Alle diefstallen;Ommen;2015;245.0;100.0;14.0;35.0;14.4;40.0
4671;Alle diefstallen;Alle diefstallen;Ommen;2016;270.0;100.0;15.2;45.0;16.0;60.0
4672;Alle diefstallen;Alle diefstallen;Ommen;2017;170.0;100.0;9.7;30.0;16.5;35.0
4673;Alle diefstallen;Alle diefstallen;Ommen;2018;195.0;100.0;10.9;25.0;11.9;30.0
4674;Alle diefstallen;Alle diefstallen;Ommen;2019;195.0;100.0;10.9;35.0;17.0;40.0
4675;Alle diefstallen;Alle diefstallen;Ommen;2020;125.0;100.0;6.8;20.0;14.6;20.0
4676;Alle diefstallen;Alle diefstallen;Ommen;2021;110.0;100.0;6.1;15.0;15.2;25.0
4677;Alle diefstallen;Alle diefstallen;Ommen;2022;175.0;100.0;9.5;25.0;14.9;30.0
4678;Alle diefstallen;Alle diefstallen;Ommen;2023;160.0;100.0;8.5;25.0;16.7;30.0
4679;Alle diefstallen;Alle diefstallen;Ommen;2024;170.0;100.0;8.9;10.0;5.3;15.0
4680;Alle diefstallen;Alle diefstallen;Onderbanken;2010;225.0;100.0;27.5;25.0;10.8;35.0
4681;Alle diefstallen;Alle diefstallen;Onderbanken;2011;215.0;100.0;26.6;25.0;12.2;40.0
4682;Alle diefstallen;Alle diefstallen;Onderbanken;2012;235.0;100.0;29.6;15.0;6.4;20.0
4683;Alle diefstallen;Alle diefstallen;Onderbanken;2013;165.0;100.0;20.7;10.0;4.9;10.0
4684;Alle diefstallen;Alle diefstallen;Onderbanken;2014;205.0;100.0;26.1;15.0;8.3;20.0
4685;Alle diefstallen;Alle diefstallen;Onderbanken;2015;150.0;100.0;19.3;10.0;7.9;15.0
4686;Alle diefstallen;Alle diefstallen;Onderbanken;2016;145.0;100.0;18.7;20.0;13.6;25.0
4687;Alle diefstallen;Alle diefstallen;Onderbanken;2017;85.0;100.0;;15.0;20.5;20.0
4688;Alle diefstallen;Alle diefstallen;Onderbanken;2018;75.0;100.0;;15.0;22.4;20.0
4689;Alle diefstallen;Alle diefstallen;Onderbanken;2019;;;;;;
4690;Alle diefstallen;Alle diefstallen;Onderbanken;2020;;;;;;
4691;Alle diefstallen;Alle diefstallen;Onderbanken;2021;;;;;;
4692;Alle diefstallen;Alle diefstallen;Onderbanken;2022;;;;;;
4693;Alle diefstallen;Alle diefstallen;Onderbanken;2023;;;;;;
4694;Alle diefstallen;Alle diefstallen;Onderbanken;2024;;;;;;
4695;Alle diefstallen;Alle diefstallen;Oost Gelre;2010;565.0;100.0;18.8;60.0;11.0;80.0
4696;Alle diefstallen;Alle diefstallen;Oost Gelre;2011;495.0;100.0;16.5;60.0;11.7;80.0
4697;Alle diefstallen;Alle diefstallen;Oost Gelre;2012;615.0;100.0;20.5;50.0;7.8;80.0
4698;Alle diefstallen;Alle diefstallen;Oost Gelre;2013;530.0;100.0;17.7;60.0;11.7;80.0
4699;Alle diefstallen;Alle diefstallen;Oost Gelre;2014;490.0;100.0;16.4;65.0;13.3;85.0
4700;Alle diefstallen;Alle diefstallen;Oost Gelre;2015;365.0;100.0;12.4;55.0;15.6;80.0
4701;Alle diefstallen;Alle diefstallen;Oost Gelre;2016;395.0;100.0;13.4;70.0;17.9;95.0
4702;Alle diefstallen;Alle diefstallen;Oost Gelre;2017;330.0;100.0;11.1;45.0;13.4;50.0
4703;Alle diefstallen;Alle diefstallen;Oost Gelre;2018;210.0;100.0;7.1;30.0;13.7;40.0
4704;Alle diefstallen;Alle diefstallen;Oost Gelre;2019;225.0;100.0;7.5;25.0;12.1;40.0
4705;Alle diefstallen;Alle diefstallen;Oost Gelre;2020;150.0;100.0;5.0;35.0;22.8;45.0
4706;Alle diefstallen;Alle diefstallen;Oost Gelre;2021;135.0;100.0;4.5;25.0;17.3;30.0
4707;Alle diefstallen;Alle diefstallen;Oost Gelre;2022;220.0;100.0;7.4;40.0;17.8;65.0
4708;Alle diefstallen;Alle diefstallen;Oost Gelre;2023;230.0;100.0;7.7;45.0;18.8;60.0
4709;Alle diefstallen;Alle diefstallen;Oost Gelre;2024;180.0;100.0;6.0;15.0;8.3;20.0
4710;Alle diefstallen;Alle diefstallen;Oosterhout;2010;2015.0;100.0;37.2;225.0;11.1;315.0
4711;Alle diefstallen;Alle diefstallen;Oosterhout;2011;2030.0;100.0;37.5;155.0;7.7;210.0
4712;Alle diefstallen;Alle diefstallen;Oosterhout;2012;2075.0;100.0;38.5;215.0;10.4;290.0
4713;Alle diefstallen;Alle diefstallen;Oosterhout;2013;1740.0;100.0;32.4;150.0;8.6;195.0
4714;Alle diefstallen;Alle diefstallen;Oosterhout;2014;1805.0;100.0;33.6;135.0;7.5;170.0
4715;Alle diefstallen;Alle diefstallen;Oosterhout;2015;1705.0;100.0;31.7;125.0;7.4;165.0
4716;Alle diefstallen;Alle diefstallen;Oosterhout;2016;1620.0;100.0;30.0;125.0;7.8;170.0
4717;Alle diefstallen;Alle diefstallen;Oosterhout;2017;1250.0;100.0;22.9;105.0;8.4;150.0
4718;Alle diefstallen;Alle diefstallen;Oosterhout;2018;1060.0;100.0;19.2;120.0;11.3;155.0
4719;Alle diefstallen;Alle diefstallen;Oosterhout;2019;990.0;100.0;17.8;120.0;11.9;150.0
4720;Alle diefstallen;Alle diefstallen;Oosterhout;2020;1065.0;100.0;19.0;135.0;12.8;180.0
4721;Alle diefstallen;Alle diefstallen;Oosterhout;2021;825.0;100.0;14.6;100.0;12.4;155.0
4722;Alle diefstallen;Alle diefstallen;Oosterhout;2022;840.0;100.0;14.9;135.0;16.2;160.0
4723;Alle diefstallen;Alle diefstallen;Oosterhout;2023;750.0;100.0;13.1;100.0;13.3;150.0
4724;Alle diefstallen;Alle diefstallen;Oosterhout;2024;760.0;100.0;13.1;50.0;6.6;70.0
4725;Alle diefstallen;Alle diefstallen;Oostflakkee;2010;190.0;100.0;18.4;5.0;2.6;10.0
4726;Alle diefstallen;Alle diefstallen;Oostflakkee;2011;210.0;100.0;20.0;10.0;5.8;20.0
4727;Alle diefstallen;Alle diefstallen;Oostflakkee;2012;160.0;100.0;15.6;5.0;2.5;5.0
4728;Alle diefstallen;Alle diefstallen;Oostflakkee;2013;;;;;;
4729;Alle diefstallen;Alle diefstallen;Oostflakkee;2014;;;;;;
4730;Alle diefstallen;Alle diefstallen;Oostflakkee;2015;;;;;;
4731;Alle diefstallen;Alle diefstallen;Oostflakkee;2016;;;;;;
4732;Alle diefstallen;Alle diefstallen;Oostflakkee;2017;;;;;;
4733;Alle diefstallen;Alle diefstallen;Oostflakkee;2018;;;;;;
4734;Alle diefstallen;Alle diefstallen;Oostflakkee;2019;;;;;;
4735;Alle diefstallen;Alle diefstallen;Oostflakkee;2020;;;;;;
4736;Alle diefstallen;Alle diefstallen;Oostflakkee;2021;;;;;;
4737;Alle diefstallen;Alle diefstallen;Oostflakkee;2022;;;;;;
4738;Alle diefstallen;Alle diefstallen;Oostflakkee;2023;;;;;;
4739;Alle diefstallen;Alle diefstallen;Oostflakkee;2024;;;;;;
4740;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2010;535.0;100.0;20.4;90.0;16.5;95.0
4741;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2011;450.0;100.0;17.3;65.0;14.9;85.0
4742;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2012;440.0;100.0;16.9;95.0;21.2;110.0
4743;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2013;400.0;100.0;15.4;90.0;22.4;135.0
4744;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2014;385.0;100.0;15.1;75.0;19.9;95.0
4745;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2015;340.0;100.0;13.2;60.0;18.3;90.0
4746;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2016;315.0;100.0;12.2;60.0;18.8;90.0
4747;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2017;235.0;100.0;9.2;45.0;19.5;70.0
4748;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2018;155.0;100.0;6.2;45.0;29.9;55.0
4749;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2019;185.0;100.0;7.3;30.0;16.1;35.0
4750;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2020;160.0;100.0;6.4;50.0;29.6;60.0
4751;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2021;110.0;100.0;4.3;25.0;24.8;30.0
4752;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2022;115.0;100.0;4.6;35.0;28.2;40.0
4753;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2023;135.0;100.0;5.3;35.0;27.0;50.0
4754;Alle diefstallen;Alle diefstallen;Ooststellingwerf;2024;80.0;100.0;;15.0;19.5;20.0
4755;Alle diefstallen;Alle diefstallen;Oostzaan;2010;270.0;100.0;29.7;30.0;11.8;55.0
4756;Alle diefstallen;Alle diefstallen;Oostzaan;2011;290.0;100.0;31.7;25.0;9.3;40.0
4757;Alle diefstallen;Alle diefstallen;Oostzaan;2012;270.0;100.0;29.9;40.0;14.7;45.0
4758;Alle diefstallen;Alle diefstallen;Oostzaan;2013;245.0;100.0;27.0;40.0;17.0;55.0
4759;Alle diefstallen;Alle diefstallen;Oostzaan;2014;255.0;100.0;28.0;30.0;12.5;40.0
4760;Alle diefstallen;Alle diefstallen;Oostzaan;2015;180.0;100.0;19.6;10.0;6.7;15.0
4761;Alle diefstallen;Alle diefstallen;Oostzaan;2016;230.0;100.0;24.0;15.0;6.1;15.0
4762;Alle diefstallen;Alle diefstallen;Oostzaan;2017;220.0;100.0;23.0;10.0;5.0;15.0
4763;Alle diefstallen;Alle diefstallen;Oostzaan;2018;165.0;100.0;17.2;30.0;16.8;30.0
4764;Alle diefstallen;Alle diefstallen;Oostzaan;2019;180.0;100.0;18.7;15.0;7.1;15.0
4765;Alle diefstallen;Alle diefstallen;Oostzaan;2020;190.0;100.0;19.4;20.0;9.5;30.0
4766;Alle diefstallen;Alle diefstallen;Oostzaan;2021;160.0;100.0;16.6;20.0;11.2;25.0
4767;Alle diefstallen;Alle diefstallen;Oostzaan;2022;140.0;100.0;14.6;15.0;10.6;15.0
4768;Alle diefstallen;Alle diefstallen;Oostzaan;2023;180.0;100.0;18.6;15.0;7.7;30.0
4769;Alle diefstallen;Alle diefstallen;Oostzaan;2024;200.0;100.0;20.6;10.0;4.0;25.0
4770;Alle diefstallen;Alle diefstallen;Opmeer;2010;240.0;100.0;21.0;30.0;11.7;40.0
4771;Alle diefstallen;Alle diefstallen;Opmeer;2011;220.0;100.0;19.4;20.0;8.1;25.0
4772;Alle diefstallen;Alle diefstallen;Opmeer;2012;230.0;100.0;20.1;10.0;4.8;15.0
4773;Alle diefstallen;Alle diefstallen;Opmeer;2013;170.0;100.0;15.1;15.0;9.3;25.0
4774;Alle diefstallen;Alle diefstallen;Opmeer;2014;200.0;100.0;17.7;25.0;13.4;30.0
4775;Alle diefstallen;Alle diefstallen;Opmeer;2015;180.0;100.0;15.8;15.0;9.6;25.0
4776;Alle diefstallen;Alle diefstallen;Opmeer;2016;160.0;100.0;14.2;15.0;8.7;25.0
4777;Alle diefstallen;Alle diefstallen;Opmeer;2017;110.0;100.0;9.6;10.0;8.2;15.0
4778;Alle diefstallen;Alle diefstallen;Opmeer;2018;105.0;100.0;9.3;15.0;15.9;20.0
4779;Alle diefstallen;Alle diefstallen;Opmeer;2019;110.0;100.0;9.5;20.0;19.6;35.0
4780;Alle diefstallen;Alle diefstallen;Opmeer;2020;95.0;100.0;8.1;15.0;14.6;20.0
4781;Alle diefstallen;Alle diefstallen;Opmeer;2021;55.0;100.0;;5.0;8.9;5.0
4782;Alle diefstallen;Alle diefstallen;Opmeer;2022;75.0;100.0;;5.0;9.1;10.0
4783;Alle diefstallen;Alle diefstallen;Opmeer;2023;100.0;100.0;8.3;15.0;14.9;20.0
4784;Alle diefstallen;Alle diefstallen;Opmeer;2024;85.0;100.0;;10.0;10.8;15.0
4785;Alle diefstallen;Alle diefstallen;Opsterland;2010;360.0;100.0;11.9;80.0;22.3;125.0
4786;Alle diefstallen;Alle diefstallen;Opsterland;2011;345.0;100.0;11.4;50.0;14.0;60.0
4787;Alle diefstallen;Alle diefstallen;Opsterland;2012;350.0;100.0;11.7;45.0;12.8;55.0
4788;Alle diefstallen;Alle diefstallen;Opsterland;2013;365.0;100.0;12.3;55.0;15.0;75.0
4789;Alle diefstallen;Alle diefstallen;Opsterland;2014;400.0;100.0;13.4;50.0;12.0;65.0
4790;Alle diefstallen;Alle diefstallen;Opsterland;2015;345.0;100.0;11.6;60.0;17.1;80.0
4791;Alle diefstallen;Alle diefstallen;Opsterland;2016;330.0;100.0;11.1;35.0;10.3;45.0
4792;Alle diefstallen;Alle diefstallen;Opsterland;2017;245.0;100.0;8.3;50.0;20.3;80.0
4793;Alle diefstallen;Alle diefstallen;Opsterland;2018;195.0;100.0;6.6;40.0;20.8;70.0
4794;Alle diefstallen;Alle diefstallen;Opsterland;2019;170.0;100.0;5.7;30.0;17.6;45.0
4795;Alle diefstallen;Alle diefstallen;Opsterland;2020;150.0;100.0;5.0;30.0;21.5;45.0
4796;Alle diefstallen;Alle diefstallen;Opsterland;2021;115.0;100.0;3.8;10.0;8.8;10.0
4797;Alle diefstallen;Alle diefstallen;Opsterland;2022;140.0;100.0;4.8;35.0;25.4;50.0
4798;Alle diefstallen;Alle diefstallen;Opsterland;2023;145.0;100.0;4.8;30.0;19.3;35.0
4799;Alle diefstallen;Alle diefstallen;Opsterland;2024;165.0;100.0;5.4;30.0;17.8;35.0
4800;Alle diefstallen;Alle diefstallen;Oss;2010;3660.0;100.0;47.3;280.0;7.7;420.0
4801;Alle diefstallen;Alle diefstallen;Oss;2011;3805.0;100.0;45.2;375.0;9.9;480.0
4802;Alle diefstallen;Alle diefstallen;Oss;2012;3665.0;100.0;43.3;355.0;9.7;500.0
4803;Alle diefstallen;Alle diefstallen;Oss;2013;3470.0;100.0;40.9;315.0;9.1;445.0
4804;Alle diefstallen;Alle diefstallen;Oss;2014;3105.0;100.0;36.5;330.0;10.6;405.0
4805;Alle diefstallen;Alle diefstallen;Oss;2015;3050.0;100.0;34.0;340.0;11.1;390.0
4806;Alle diefstallen;Alle diefstallen;Oss;2016;2455.0;100.0;27.3;285.0;11.5;425.0
4807;Alle diefstallen;Alle diefstallen;Oss;2017;2080.0;100.0;23.0;200.0;9.6;245.0
4808;Alle diefstallen;Alle diefstallen;Oss;2018;1975.0;100.0;21.7;260.0;13.3;340.0
4809;Alle diefstallen;Alle diefstallen;Oss;2019;2325.0;100.0;25.4;305.0;13.1;365.0
4810;Alle diefstallen;Alle diefstallen;Oss;2020;2170.0;100.0;23.6;390.0;18.1;480.0
4811;Alle diefstallen;Alle diefstallen;Oss;2021;2055.0;100.0;22.2;240.0;11.8;275.0
4812;Alle diefstallen;Alle diefstallen;Oss;2022;2080.0;100.0;22.3;315.0;15.2;385.0
4813;Alle diefstallen;Alle diefstallen;Oss;2023;2195.0;100.0;23.3;425.0;19.3;495.0
4814;Alle diefstallen;Alle diefstallen;Oss;2024;2145.0;100.0;22.7;280.0;13.1;340.0
4815;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2010;450.0;100.0;19.1;75.0;16.4;115.0
4816;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2011;375.0;100.0;15.8;50.0;13.4;75.0
4817;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2012;340.0;100.0;14.5;45.0;12.7;70.0
4818;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2013;320.0;100.0;13.6;45.0;14.8;65.0
4819;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2014;260.0;100.0;11.0;35.0;14.2;60.0
4820;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2015;250.0;100.0;10.5;30.0;11.7;35.0
4821;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2016;275.0;100.0;11.4;40.0;14.7;55.0
4822;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2017;240.0;100.0;9.9;30.0;12.6;35.0
4823;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2018;160.0;100.0;6.6;20.0;13.0;20.0
4824;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2019;;;;;;
4825;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2020;;;;;;
4826;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2021;;;;;;
4827;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2022;;;;;;
4828;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2023;;;;;;
4829;Alle diefstallen;Alle diefstallen;Oud-Beijerland;2024;;;;;;
4830;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2010;795.0;100.0;19.9;100.0;12.7;135.0
4831;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2011;780.0;100.0;19.6;80.0;10.5;130.0
4832;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2012;715.0;100.0;17.9;85.0;12.1;125.0
4833;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2013;730.0;100.0;18.4;70.0;9.7;105.0
4834;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2014;640.0;100.0;16.1;85.0;13.0;110.0
4835;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2015;515.0;100.0;13.0;80.0;15.4;110.0
4836;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2016;500.0;100.0;12.6;55.0;11.4;60.0
4837;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2017;380.0;100.0;9.6;55.0;14.2;75.0
4838;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2018;255.0;100.0;6.5;50.0;18.8;60.0
4839;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2019;275.0;100.0;7.0;45.0;15.5;55.0
4840;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2020;260.0;100.0;6.7;35.0;13.0;40.0
4841;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2021;220.0;100.0;5.6;35.0;14.9;50.0
4842;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2022;290.0;100.0;7.4;40.0;14.5;60.0
4843;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2023;280.0;100.0;7.1;40.0;14.9;50.0
4844;Alle diefstallen;Alle diefstallen;Oude IJsselstreek;2024;275.0;100.0;7.0;40.0;14.9;50.0
4845;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2010;810.0;100.0;62.0;70.0;8.7;105.0
4846;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2011;915.0;100.0;69.8;80.0;8.9;115.0
4847;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2012;815.0;100.0;61.7;85.0;10.5;130.0
4848;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2013;740.0;100.0;55.9;70.0;9.5;100.0
4849;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2014;690.0;100.0;51.9;65.0;9.4;90.0
4850;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2015;605.0;100.0;45.5;50.0;8.3;75.0
4851;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2016;525.0;100.0;39.2;40.0;7.6;55.0
4852;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2017;555.0;100.0;41.3;50.0;9.4;75.0
4853;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2018;430.0;100.0;31.9;30.0;7.4;40.0
4854;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2019;420.0;100.0;30.3;60.0;14.5;85.0
4855;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2020;430.0;100.0;30.7;60.0;14.0;95.0
4856;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2021;335.0;100.0;23.8;40.0;11.3;50.0
4857;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2022;430.0;100.0;30.3;30.0;7.0;30.0
4858;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2023;430.0;100.0;30.0;55.0;12.4;65.0
4859;Alle diefstallen;Alle diefstallen;Ouder-Amstel;2024;440.0;100.0;30.6;25.0;5.7;40.0
4860;Alle diefstallen;Alle diefstallen;Ouderkerk;2010;95.0;100.0;11.9;5.0;4.1;10.0
4861;Alle diefstallen;Alle diefstallen;Ouderkerk;2011;90.0;100.0;;5.0;6.6;10.0
4862;Alle diefstallen;Alle diefstallen;Ouderkerk;2012;80.0;100.0;;10.0;13.6;15.0
4863;Alle diefstallen;Alle diefstallen;Ouderkerk;2013;70.0;100.0;;10.0;14.7;15.0
4864;Alle diefstallen;Alle diefstallen;Ouderkerk;2014;50.0;100.0;;5.0;6.1;10.0
4865;Alle diefstallen;Alle diefstallen;Ouderkerk;2015;;;;;;
4866;Alle diefstallen;Alle diefstallen;Ouderkerk;2016;;;;;;
4867;Alle diefstallen;Alle diefstallen;Ouderkerk;2017;;;;;;
4868;Alle diefstallen;Alle diefstallen;Ouderkerk;2018;;;;;;
4869;Alle diefstallen;Alle diefstallen;Ouderkerk;2019;;;;;;
4870;Alle diefstallen;Alle diefstallen;Ouderkerk;2020;;;;;;
4871;Alle diefstallen;Alle diefstallen;Ouderkerk;2021;;;;;;
4872;Alle diefstallen;Alle diefstallen;Ouderkerk;2022;;;;;;
4873;Alle diefstallen;Alle diefstallen;Ouderkerk;2023;;;;;;
4874;Alle diefstallen;Alle diefstallen;Ouderkerk;2024;;;;;;
4875;Alle diefstallen;Alle diefstallen;Oudewater;2010;245.0;100.0;24.9;15.0;5.7;15.0
4876;Alle diefstallen;Alle diefstallen;Oudewater;2011;225.0;100.0;22.7;10.0;5.4;20.0
4877;Alle diefstallen;Alle diefstallen;Oudewater;2012;205.0;100.0;20.8;20.0;10.2;30.0
4878;Alle diefstallen;Alle diefstallen;Oudewater;2013;180.0;100.0;18.0;10.0;5.6;15.0
4879;Alle diefstallen;Alle diefstallen;Oudewater;2014;160.0;100.0;16.0;15.0;8.2;20.0
4880;Alle diefstallen;Alle diefstallen;Oudewater;2015;125.0;100.0;12.7;5.0;5.6;5.0
4881;Alle diefstallen;Alle diefstallen;Oudewater;2016;95.0;100.0;;10.0;12.9;15.0
4882;Alle diefstallen;Alle diefstallen;Oudewater;2017;85.0;100.0;;10.0;11.6;10.0
4883;Alle diefstallen;Alle diefstallen;Oudewater;2018;75.0;100.0;;5.0;8.0;5.0
4884;Alle diefstallen;Alle diefstallen;Oudewater;2019;105.0;100.0;10.2;10.0;7.7;15.0
4885;Alle diefstallen;Alle diefstallen;Oudewater;2020;125.0;100.0;12.4;10.0;7.1;10.0
4886;Alle diefstallen;Alle diefstallen;Oudewater;2021;85.0;100.0;;10.0;11.5;10.0
4887;Alle diefstallen;Alle diefstallen;Oudewater;2022;70.0;100.0;;5.0;5.6;5.0
4888;Alle diefstallen;Alle diefstallen;Oudewater;2023;55.0;100.0;;5.0;12.3;10.0
4889;Alle diefstallen;Alle diefstallen;Oudewater;2024;50.0;100.0;;10.0;24.0;15.0
4890;Alle diefstallen;Alle diefstallen;Overbetuwe;2010;1215.0;100.0;26.6;100.0;8.4;140.0
4891;Alle diefstallen;Alle diefstallen;Overbetuwe;2011;1275.0;100.0;27.7;95.0;7.5;115.0
4892;Alle diefstallen;Alle diefstallen;Overbetuwe;2012;1310.0;100.0;28.3;150.0;11.5;215.0
4893;Alle diefstallen;Alle diefstallen;Overbetuwe;2013;1320.0;100.0;28.3;140.0;10.5;205.0
4894;Alle diefstallen;Alle diefstallen;Overbetuwe;2014;960.0;100.0;20.6;130.0;13.3;170.0
4895;Alle diefstallen;Alle diefstallen;Overbetuwe;2015;840.0;100.0;18.0;130.0;15.2;180.0
