ID;Tenaamstelling;Brandstofsoort;GewichtsklasseLeeggewicht;LeeftijdVoertuig;Perioden;GemiddeldeJaarkilometrage_1
4240;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2001;9611.0
4241;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2002;9539.0
4242;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2003;9312.0
4243;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2004;9264.0
4244;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2005;9251.0
4245;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2006;9166.0
4246;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2007;8936.0
4247;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2008;8907.0
4248;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2009;8931.0
4249;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2010;8287.0
4250;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2011;9153.0
4251;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2012;9401.0
4252;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2013;9744.0
4253;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2014;9904.0
4254;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2015;10029.0
4255;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2016;10058.0
4256;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2017;10095.0
4257;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2018;10139.0
4258;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2019;9847.0
4259;Particulier;Benzine;1 tot en met 850 kg;5 of 6 jaar;2020;8400.0
4260;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2001;9086.0
4261;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2002;9304.0
4262;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2003;9015.0
4263;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2004;9189.0
4264;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2005;8949.0
4265;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2006;9214.0
4266;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2007;8927.0
4267;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2008;8823.0
4268;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2009;8909.0
4269;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2010;8442.0
4270;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2011;8053.0
4271;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2012;8387.0
4272;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2013;8914.0
4273;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2014;9392.0
4274;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2015;9750.0
4275;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2016;9921.0
4276;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2017;9858.0
4277;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2018;9715.0
4278;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2019;9707.0
4279;Particulier;Benzine;1 tot en met 850 kg;7 of 8 jaar;2020;8500.0
4280;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2001;9576.0
4281;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2002;8738.0
4282;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2003;8749.0
4283;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2004;9293.0
4284;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2005;8929.0
4285;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2006;8487.0
4286;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2007;8740.0
4287;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2008;8621.0
4288;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2009;8664.0
4289;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2010;8021.0
4290;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2011;8204.0
4291;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2012;8122.0
4292;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2013;8222.0
4293;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2014;8472.0
4294;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2015;9072.0
4295;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2016;9538.0
4296;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2017;9644.0
4297;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2018;9626.0
4298;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2019;9522.0
4299;Particulier;Benzine;1 tot en met 850 kg;9 of 10 jaar;2020;8082.0
4300;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2001;6771.0
4301;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2002;6708.0
4302;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2003;6741.0
4303;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2004;7201.0
4304;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2005;7286.0
4305;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2006;7301.0
4306;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2007;7436.0
4307;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2008;7306.0
4308;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2009;7073.0
4309;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2010;7293.0
4310;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2011;7521.0
4311;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2012;7113.0
4312;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2013;7361.0
4313;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2014;7603.0
4314;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2015;7522.0
4315;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2016;7524.0
4316;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2017;7462.0
4317;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2018;7428.0
4318;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2019;7349.0
4319;Particulier;Benzine;1 tot en met 850 kg;11 jaar of ouder;2020;6576.0
4320;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2001;11392.0
4321;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2002;11113.0
4322;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2003;10876.0
4323;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2004;10870.0
4324;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2005;10692.0
4325;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2006;10421.0
4326;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2007;10290.0
4327;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2008;10084.0
4328;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2009;9922.0
4329;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2010;9757.0
4330;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2011;9585.0
4331;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2012;9433.0
4332;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2013;9513.0
4333;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2014;9648.0
4334;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2015;9760.0
4335;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2016;9874.0
4336;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2017;9834.0
4337;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2018;9763.0
4338;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2019;9688.0
4339;Particulier;Benzine;851 tot en met 1150 kg;Totaal;2020;8310.0
4340;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2001;8408.0
4341;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2002;7589.0
4342;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2003;8274.0
4343;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2004;8095.0
4344;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2005;8231.0
4345;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2006;7842.0
4346;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2007;7733.0
4347;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2008;6774.0
4348;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2009;7043.0
4349;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2010;7096.0
4350;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2011;7112.0
4351;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2012;6722.0
4352;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2013;7147.0
4353;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2014;7411.0
4354;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2015;7443.0
4355;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2016;7584.0
4356;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2017;7565.0
4357;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2018;8228.0
4358;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2019;7592.0
4359;Particulier;Benzine;851 tot en met 1150 kg;0 jaar;2020;5983.0
4360;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2001;14408.0
4361;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2002;13724.0
4362;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2003;13272.0
4363;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2004;13337.0
4364;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2005;12754.0
4365;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2006;12040.0
4366;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2007;12119.0
4367;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2008;12062.0
4368;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2009;11863.0
4369;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2010;11792.0
4370;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2011;11796.0
4371;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2012;11513.0
4372;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2013;11305.0
4373;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2014;11472.0
4374;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2015;11974.0
4375;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2016;12161.0
4376;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2017;12311.0
4377;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2018;12301.0
4378;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2019;12227.0
4379;Particulier;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2020;10080.0
4380;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2001;13058.0
4381;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2002;13000.0
4382;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2003;12571.0
4383;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2004;12493.0
4384;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2005;12162.0
4385;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2006;11739.0
4386;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2007;11177.0
4387;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2008;10642.0
4388;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2009;10688.0
4389;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2010;10397.0
4390;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2011;10321.0
4391;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2012;10434.0
4392;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2013;10542.0
4393;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2014;10517.0
4394;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2015;10744.0
4395;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2016;11079.0
4396;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2017;11365.0
4397;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2018;11412.0
4398;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2019;11546.0
4399;Particulier;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2020;9789.0
4400;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2001;12596.0
4401;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2002;12510.0
4402;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2003;12053.0
4403;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2004;12056.0
4404;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2005;11503.0
4405;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2006;11171.0
4406;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2007;11097.0
4407;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2008;10795.0
4408;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2009;10360.0
4409;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2010;10052.0
4410;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2011;10107.0
4411;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2012;10134.0
4412;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2013;10192.0
4413;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2014;10186.0
4414;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2015;10389.0
4415;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2016;10513.0
4416;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2017;10512.0
4417;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2018;10737.0
4418;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2019;10932.0
4419;Particulier;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2020;9365.0
4420;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2001;12053.0
4421;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2002;12116.0
4422;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2003;11795.0
4423;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2004;11682.0
4424;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2005;11578.0
4425;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2006;11193.0
4426;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2007;10990.0
4427;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2008;10661.0
4428;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2009;10603.0
4429;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2010;10777.0
4430;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2011;10126.0
4431;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2012;9890.0
4432;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2013;9984.0
4433;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2014;10071.0
4434;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2015;10161.0
4435;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2016;10266.0
4436;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2017;10305.0
4437;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2018;10294.0
4438;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2019;10358.0
4439;Particulier;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2020;8991.0
4440;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2001;12169.0
4441;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2002;11525.0
4442;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2003;11467.0
4443;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2004;11581.0
4444;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2005;11253.0
4445;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2006;11028.0
4446;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2007;10859.0
4447;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2008;10928.0
4448;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2009;10493.0
4449;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2010;10246.0
4450;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2011;10043.0
4451;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2012;10048.0
4452;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2013;9937.0
4453;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2014;9867.0
4454;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2015;10023.0
4455;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2016;10212.0
4456;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2017;10102.0
4457;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2018;10064.0
4458;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2019;10161.0
4459;Particulier;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2020;8586.0
4460;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2001;8444.0
4461;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2002;8541.0
4462;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2003;8577.0
4463;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2004;8583.0
4464;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2005;8808.0
4465;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2006;8980.0
4466;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2007;9072.0
4467;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2008;9072.0
4468;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2009;9018.0
4469;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2010;8961.0
4470;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2011;8916.0
4471;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2012;8719.0
4472;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2013;8906.0
4473;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2014;9186.0
4474;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2015;9232.0
4475;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2016;9307.0
4476;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2017;9207.0
4477;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2018;9029.0
4478;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2019;8843.0
4479;Particulier;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2020;7656.0
4480;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2001;14217.0
4481;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2002;13916.0
4482;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2003;13600.0
4483;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2004;13307.0
4484;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2005;12977.0
4485;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2006;12634.0
4486;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2007;12595.0
4487;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2008;12246.0
4488;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2009;12103.0
4489;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2010;11848.0
4490;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2011;11784.0
4491;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2012;11441.0
4492;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2013;11406.0
4493;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2014;11439.0
4494;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2015;11569.0
4495;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2016;11652.0
4496;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2017;11561.0
4497;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2018;11455.0
4498;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2019;11302.0
4499;Particulier;Benzine;1151 tot en met 1500 kg;Totaal;2020;9355.0
4500;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2001;10898.0
4501;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2002;10284.0
4502;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2003;10175.0
4503;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2004;9945.0
4504;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2005;10945.0
4505;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2006;10325.0
4506;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2007;9543.0
4507;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2008;9737.0
4508;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2009;8989.0
4509;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2010;10154.0
4510;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2011;9548.0
4511;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2012;9295.0
4512;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2013;8796.0
4513;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2014;8282.0
4514;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2015;8286.0
4515;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2016;8344.0
4516;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2017;8435.0
4517;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2018;9162.0
4518;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2019;8456.0
4519;Particulier;Benzine;1151 tot en met 1500 kg;0 jaar;2020;6394.0
4520;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2001;18365.0
4521;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2002;17822.0
4522;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2003;17156.0
4523;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2004;16637.0
4524;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2005;15812.0
4525;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2006;15399.0
4526;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2007;15356.0
4527;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2008;14651.0
4528;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2009;14498.0
4529;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2010;14099.0
4530;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2011;14883.0
4531;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2012;14092.0
4532;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2013;13853.0
4533;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2014;13401.0
4534;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2015;13498.0
4535;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2016;13475.0
4536;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2017;13451.0
4537;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2018;13485.0
4538;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2019;13579.0
4539;Particulier;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2020;10767.0
4540;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2001;16620.0
4541;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2002;16338.0
4542;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2003;15907.0
4543;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2004;15210.0
4544;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2005;14605.0
4545;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2006;13984.0
4546;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2007;14118.0
4547;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2008;13698.0
4548;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2009;13384.0
4549;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2010;12989.0
4550;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2011;13229.0
4551;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2012;13050.0
4552;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2013;13200.0
4553;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2014;13135.0
4554;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2015;13376.0
4555;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2016;13287.0
4556;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2017;13094.0
4557;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2018;12978.0
4558;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2019;12838.0
4559;Particulier;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2020;10494.0
4560;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2001;15047.0
4561;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2002;15037.0
4562;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2003;14631.0
4563;Particulier;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2004;14545.0
