ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenBranchesSBI2008;Perioden;VoertuigenInGebruik_1;KilometersNederlandseVoertuigen_2;GemiddeldJaarkilometrage_3
4199;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;R Cultuur, sport en recreatie;2023;191.0;0.8;4440.0
4200;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;S Overige dienstverlening;2018;53.0;0.3;5836.0
4201;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;S Overige dienstverlening;2019;43.0;0.3;7009.0
4202;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;S Overige dienstverlening;2020;35.0;0.2;4741.0
4203;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;S Overige dienstverlening;2021;28.0;0.1;3129.0
4204;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;S Overige dienstverlening;2022;22.0;0.1;2972.0
4205;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;S Overige dienstverlening;2023;21.0;0.1;3171.0
4206;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;SBI-code onbekend;2018;0.0;0.0;0.0
4207;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;SBI-code onbekend;2019;0.0;0.0;0.0
4208;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;SBI-code onbekend;2020;0.0;0.0;0.0
4209;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;SBI-code onbekend;2021;0.0;0.0;0.0
4210;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;SBI-code onbekend;2022;0.0;0.0;0.0
4211;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 2;SBI-code onbekend;2023;0.0;0.0;0.0
4212;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A-U Alle economische activiteiten;2018;8774.0;173.8;19810.0
4213;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A-U Alle economische activiteiten;2019;7606.0;125.6;16515.0
4214;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A-U Alle economische activiteiten;2020;6483.0;85.1;13127.0
4215;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A-U Alle economische activiteiten;2021;5544.0;69.6;12552.0
4216;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A-U Alle economische activiteiten;2022;4911.0;53.5;10893.0
4217;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A-U Alle economische activiteiten;2023;4329.0;41.7;9627.0
4218;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B-E Nijverheid (geen bouw) en energie;2018;1117.0;25.8;23060.0
4219;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B-E Nijverheid (geen bouw) en energie;2019;926.0;17.7;19110.0
4220;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B-E Nijverheid (geen bouw) en energie;2020;712.0;10.2;14294.0
4221;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B-E Nijverheid (geen bouw) en energie;2021;601.0;8.1;13522.0
4222;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B-E Nijverheid (geen bouw) en energie;2022;517.0;5.5;10604.0
4223;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B-E Nijverheid (geen bouw) en energie;2023;432.0;3.8;8771.0
4224;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G-I Handel, vervoer en horeca;2018;4159.0;97.7;23480.0
4225;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G-I Handel, vervoer en horeca;2019;3420.0;66.4;19426.0
4226;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G-I Handel, vervoer en horeca;2020;2805.0;43.9;15650.0
4227;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G-I Handel, vervoer en horeca;2021;2301.0;35.0;15214.0
4228;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G-I Handel, vervoer en horeca;2022;1979.0;26.5;13384.0
4229;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G-I Handel, vervoer en horeca;2023;1674.0;19.8;11841.0
4230;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M-N Zakelijke dienstverlening;2018;772.0;11.6;15041.0
4231;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M-N Zakelijke dienstverlening;2019;703.0;9.5;13500.0
4232;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M-N Zakelijke dienstverlening;2020;628.0;6.5;10331.0
4233;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M-N Zakelijke dienstverlening;2021;532.0;4.9;9169.0
4234;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M-N Zakelijke dienstverlening;2022;471.0;3.8;8167.0
4235;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M-N Zakelijke dienstverlening;2023;418.0;3.3;7797.0
4236;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O-Q Overheid en zorg;2018;273.0;2.7;9902.0
4237;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O-Q Overheid en zorg;2019;234.0;1.7;7304.0
4238;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O-Q Overheid en zorg;2020;202.0;1.1;5273.0
4239;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O-Q Overheid en zorg;2021;181.0;1.1;6135.0
4240;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O-Q Overheid en zorg;2022;159.0;0.9;5856.0
4241;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O-Q Overheid en zorg;2023;148.0;0.8;5555.0
4242;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R-U Cultuur, recreatie, overige diensten;2018;364.0;3.2;8670.0
4243;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R-U Cultuur, recreatie, overige diensten;2019;359.0;2.6;7150.0
4244;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R-U Cultuur, recreatie, overige diensten;2020;354.0;1.5;4309.0
4245;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R-U Cultuur, recreatie, overige diensten;2021;310.0;1.4;4605.0
4246;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R-U Cultuur, recreatie, overige diensten;2022;313.0;1.8;5609.0
4247;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R-U Cultuur, recreatie, overige diensten;2023;301.0;1.7;5652.0
4248;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A Landbouw, bosbouw en visserij;2018;843.0;12.9;15285.0
4249;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A Landbouw, bosbouw en visserij;2019;791.0;11.2;14161.0
4250;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A Landbouw, bosbouw en visserij;2020;729.0;8.5;11672.0
4251;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A Landbouw, bosbouw en visserij;2021;681.0;8.0;11803.0
4252;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A Landbouw, bosbouw en visserij;2022;654.0;6.6;10154.0
4253;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;A Landbouw, bosbouw en visserij;2023;589.0;5.6;9545.0
4254;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B Delfstoffenwinning;2018;16.0;0.2;14069.0
4255;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B Delfstoffenwinning;2019;16.0;0.2;11093.0
4256;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B Delfstoffenwinning;2020;13.0;0.1;8907.0
4257;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B Delfstoffenwinning;2021;12.0;0.2;15105.0
4258;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B Delfstoffenwinning;2022;9.0;;
4259;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;B Delfstoffenwinning;2023;8.0;0.1;7851.0
4260;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;C Industrie;2018;600.0;11.5;19177.0
4261;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;C Industrie;2019;505.0;8.3;16350.0
4262;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;C Industrie;2020;437.0;5.3;12207.0
4263;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;C Industrie;2021;379.0;4.4;11651.0
4264;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;C Industrie;2022;347.0;3.4;9899.0
4265;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;C Industrie;2023;294.0;2.5;8563.0
4266;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;D Energievoorziening;2018;3.0;;
4267;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;D Energievoorziening;2019;2.0;;
4268;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;D Energievoorziening;2020;3.0;;
4269;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;D Energievoorziening;2021;2.0;;
4270;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;D Energievoorziening;2022;5.0;0.0;4143.0
4271;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;D Energievoorziening;2023;2.0;;
4272;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;E Waterbedrijven en afvalbeheer;2018;498.0;14.0;28119.0
4273;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;E Waterbedrijven en afvalbeheer;2019;403.0;9.2;22945.0
4274;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;E Waterbedrijven en afvalbeheer;2020;259.0;4.7;18174.0
4275;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;E Waterbedrijven en afvalbeheer;2021;208.0;3.5;16892.0
4276;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;E Waterbedrijven en afvalbeheer;2022;156.0;1.9;12373.0
4277;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;E Waterbedrijven en afvalbeheer;2023;128.0;1.2;9352.0
4278;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;F Bouwnijverheid;2018;1081.0;17.1;15830.0
4279;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;F Bouwnijverheid;2019;1016.0;14.3;14112.0
4280;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;F Bouwnijverheid;2020;933.0;11.7;12487.0
4281;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;F Bouwnijverheid;2021;825.0;9.9;11948.0
4282;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;F Bouwnijverheid;2022;719.0;7.5;10402.0
4283;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;F Bouwnijverheid;2023;662.0;6.0;9029.0
4284;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G Handel;2018;2609.0;50.5;19341.0
4285;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G Handel;2019;2241.0;37.7;16803.0
4286;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G Handel;2020;1922.0;26.2;13631.0
4287;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G Handel;2021;1598.0;21.4;13401.0
4288;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G Handel;2022;1392.0;17.6;12630.0
4289;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;G Handel;2023;1202.0;13.5;11261.0
4290;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;H Vervoer en opslag;2018;1465.0;46.4;31694.0
4291;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;H Vervoer en opslag;2019;1088.0;28.1;25812.0
4292;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;H Vervoer en opslag;2020;806.0;17.4;21624.0
4293;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;H Vervoer en opslag;2021;634.0;13.4;21068.0
4294;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;H Vervoer en opslag;2022;517.0;8.5;16518.0
4295;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;H Vervoer en opslag;2023;409.0;6.0;14679.0
4296;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;I Horeca;2018;85.0;0.8;8960.0
4297;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;I Horeca;2019;91.0;0.7;7650.0
4298;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;I Horeca;2020;77.0;0.3;3493.0
4299;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;I Horeca;2021;69.0;0.2;3419.0
4300;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;I Horeca;2022;70.0;0.4;5240.0
4301;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;I Horeca;2023;63.0;0.3;4489.0
4302;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;J Informatie en communicatie;2018;17.0;0.2;8889.0
4303;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;J Informatie en communicatie;2019;12.0;0.1;9970.0
4304;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;J Informatie en communicatie;2020;10.0;0.1;10439.0
4305;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;J Informatie en communicatie;2021;7.0;0.0;5848.0
4306;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;J Informatie en communicatie;2022;13.0;0.1;8761.0
4307;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;J Informatie en communicatie;2023;16.0;0.1;4383.0
4308;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;K Financiële dienstverlening;2018;101.0;2.2;21759.0
4309;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;K Financiële dienstverlening;2019;96.0;1.5;15394.0
4310;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;K Financiële dienstverlening;2020;69.0;0.9;12790.0
4311;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;K Financiële dienstverlening;2021;64.0;0.8;11993.0
4312;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;K Financiële dienstverlening;2022;50.0;0.4;8848.0
4313;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;K Financiële dienstverlening;2023;58.0;0.4;6297.0
4314;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2018;47.0;0.6;12411.0
4315;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2019;49.0;0.6;11730.0
4316;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2020;41.0;0.8;19616.0
4317;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2021;42.0;0.3;8027.0
4318;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2022;36.0;0.3;8833.0
4319;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;L Verhuur en handel van onroerend goed;2023;31.0;0.2;8004.0
4320;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M Specialistische zakelijke diensten;2018;182.0;2.5;13894.0
4321;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M Specialistische zakelijke diensten;2019;151.0;1.9;12509.0
4322;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M Specialistische zakelijke diensten;2020;130.0;1.3;9856.0
4323;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M Specialistische zakelijke diensten;2021;122.0;1.0;8088.0
4324;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M Specialistische zakelijke diensten;2022;120.0;0.9;7909.0
4325;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;M Specialistische zakelijke diensten;2023;111.0;0.9;7735.0
4326;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2018;590.0;9.1;15394.0
4327;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2019;552.0;7.6;13771.0
4328;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2020;498.0;5.2;10455.0
4329;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2021;410.0;3.9;9491.0
4330;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2022;351.0;2.9;8255.0
4331;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;N Verhuur en overige zakelijke diensten;2023;307.0;2.4;7819.0
4332;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2018;169.0;1.5;9054.0
4333;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2019;152.0;0.9;6094.0
4334;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2020;127.0;0.6;4875.0
4335;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2021;103.0;0.6;5684.0
4336;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2022;88.0;0.4;4938.0
4337;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;O Openbaar bestuur en overheidsdiensten;2023;81.0;0.3;4049.0
4338;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;P Onderwijs;2018;80.0;1.0;12458.0
4339;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;P Onderwijs;2019;66.0;0.7;10197.0
4340;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;P Onderwijs;2020;58.0;0.3;5958.0
4341;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;P Onderwijs;2021;57.0;0.4;6430.0
4342;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;P Onderwijs;2022;51.0;0.3;6315.0
4343;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;P Onderwijs;2023;45.0;0.3;6861.0
4344;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2018;24.0;0.2;7353.0
4345;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2019;16.0;0.1;6858.0
4346;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2020;17.0;0.1;5918.0
4347;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2021;21.0;0.2;7549.0
4348;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2022;20.0;0.2;8723.0
4349;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;Q Gezondheids- en welzijnszorg;2023;22.0;0.2;8425.0
4350;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R Cultuur, sport en recreatie;2018;316.0;2.4;7556.0
4351;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R Cultuur, sport en recreatie;2019;316.0;2.2;6978.0
4352;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R Cultuur, sport en recreatie;2020;314.0;1.3;4102.0
4353;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R Cultuur, sport en recreatie;2021;281.0;1.2;4189.0
4354;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R Cultuur, sport en recreatie;2022;285.0;1.6;5517.0
4355;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;R Cultuur, sport en recreatie;2023;272.0;1.5;5610.0
4356;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;S Overige dienstverlening;2018;48.0;0.8;16009.0
4357;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;S Overige dienstverlening;2019;43.0;0.4;8413.0
4358;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;S Overige dienstverlening;2020;40.0;0.2;5937.0
4359;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;S Overige dienstverlening;2021;29.0;0.3;8634.0
4360;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;S Overige dienstverlening;2022;28.0;0.2;6543.0
4361;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;S Overige dienstverlening;2023;29.0;0.2;6040.0
4362;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;SBI-code onbekend;2018;0.0;0.0;0.0
4363;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;SBI-code onbekend;2019;0.0;0.0;0.0
4364;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;SBI-code onbekend;2020;0.0;0.0;0.0
4365;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;SBI-code onbekend;2021;0.0;0.0;0.0
4366;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;SBI-code onbekend;2022;0.0;0.0;0.0
4367;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 3;SBI-code onbekend;2023;0.0;0.0;0.0
4368;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A-U Alle economische activiteiten;2018;4648.0;131.4;28270.0
4369;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A-U Alle economische activiteiten;2019;4166.0;100.3;24071.0
4370;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A-U Alle economische activiteiten;2020;3598.0;70.9;19703.0
4371;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A-U Alle economische activiteiten;2021;3150.0;59.6;18931.0
4372;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A-U Alle economische activiteiten;2022;2828.0;46.3;16355.0
4373;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A-U Alle economische activiteiten;2023;2471.0;35.0;14158.0
4374;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2018;560.0;16.9;30262.0
4375;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2019;502.0;12.5;24919.0
4376;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2020;422.0;9.0;21439.0
4377;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2021;362.0;7.5;20668.0
4378;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2022;302.0;5.3;17526.0
4379;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;B-E Nijverheid (geen bouw) en energie;2023;255.0;3.8;14922.0
4380;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2018;2351.0;76.9;32724.0
4381;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2019;2064.0;58.0;28093.0
4382;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2020;1698.0;39.5;23290.0
4383;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2021;1417.0;31.5;22204.0
4384;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2022;1209.0;23.7;19576.0
4385;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;G-I Handel, vervoer en horeca;2023;995.0;16.8;16901.0
4386;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2018;511.0;12.5;24496.0
4387;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2019;452.0;9.0;19993.0
4388;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2020;395.0;5.6;14073.0
4389;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2021;351.0;5.3;14964.0
4390;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2022;357.0;4.2;11750.0
4391;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;M-N Zakelijke dienstverlening;2023;329.0;3.7;11217.0
4392;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O-Q Overheid en zorg;2018;166.0;1.9;11421.0
4393;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O-Q Overheid en zorg;2019;143.0;1.6;11070.0
4394;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O-Q Overheid en zorg;2020;125.0;1.1;9015.0
4395;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O-Q Overheid en zorg;2021;118.0;1.1;9495.0
4396;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O-Q Overheid en zorg;2022;93.0;0.8;9001.0
4397;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;O-Q Overheid en zorg;2023;90.0;0.7;8006.0
4398;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R-U Cultuur, recreatie, overige diensten;2018;145.0;2.5;17178.0
4399;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R-U Cultuur, recreatie, overige diensten;2019;119.0;1.5;12846.0
4400;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R-U Cultuur, recreatie, overige diensten;2020;113.0;0.9;8037.0
4401;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R-U Cultuur, recreatie, overige diensten;2021;110.0;0.8;7639.0
4402;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R-U Cultuur, recreatie, overige diensten;2022;105.0;0.9;8670.0
4403;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;R-U Cultuur, recreatie, overige diensten;2023;99.0;0.8;8141.0
4404;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A Landbouw, bosbouw en visserij;2018;270.0;5.8;21529.0
4405;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A Landbouw, bosbouw en visserij;2019;281.0;5.5;19601.0
4406;Vrachtauto (excl. trekker voor oplegger);Milieuklasse: euro 4;A Landbouw, bosbouw en visserij;2020;268.0;4.8;17843.0
