ID;Woonland;Sterklassen;RegioS;Perioden;Gasten_1;Overnachtingen_2
1756;Totaal landen;Accommodaties met 5 sterren;Nederland;2022 4e kwartaal;343;582
1757;Totaal landen;Accommodaties met 5 sterren;Nederland;2022;1280;2218
1758;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 januari;105;197
1759;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 februari;113;204
1760;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 maart;142;236
1761;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 1e kwartaal;360;637
1762;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 april;170;297
1763;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 mei;174;330
1764;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 juni;165;309
1765;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 2e kwartaal;509;936
1766;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 juli;290;501
1767;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 augustus;182;371
1768;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 september;162;291
1769;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 3e kwartaal;635;1163
1770;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 oktober;172;334
1771;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 november;150;262
1772;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 december;152;276
1773;Totaal landen;Accommodaties met 5 sterren;Nederland;2023 4e kwartaal;474;873
1774;Totaal landen;Accommodaties met 5 sterren;Nederland;2023;1978;3608
1775;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 januari;105;204
1776;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 februari;110;215
1777;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 maart;127;245
1778;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 1e kwartaal;342;664
1779;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 april;150;286
1780;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 mei;157;310
1781;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 juni;150;286
1782;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 2e kwartaal;457;881
1783;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 juli;167;325
1784;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 augustus;148;322
1785;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 september;149;292
1786;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 3e kwartaal;463;941
1787;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 oktober;147;280
1788;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 november;135;235
1789;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 december;137;240
1790;Totaal landen;Accommodaties met 5 sterren;Nederland;2024 4e kwartaal;418;755
1791;Totaal landen;Accommodaties met 5 sterren;Nederland;2024;1681;3248
1792;Totaal landen;Accommodaties met 5 sterren;Nederland;2025 januari;141;266
1793;Totaal landen;Accommodaties met 5 sterren;Nederland;2025 februari;119;228
1794;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 januari;64;104
1795;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 februari;63;107
1796;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 maart;84;129
1797;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 1e kwartaal;211;339
1798;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 april;85;151
1799;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 mei;98;158
1800;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 juni;95;149
1801;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 2e kwartaal;279;459
1802;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 juli;82;146
1803;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 augustus;84;148
1804;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 september;88;142
1805;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 3e kwartaal;254;435
1806;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 oktober;98;158
1807;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 november;85;133
1808;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 december;81;122
1809;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017 4e kwartaal;265;413
1810;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2017;1009;1647
1811;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 januari;77;121
1812;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 februari;81;127
1813;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 maart;97;149
1814;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 1e kwartaal;255;397
1815;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 april;101;183
1816;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 mei;112;185
1817;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 juni;102;166
1818;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 2e kwartaal;315;534
1819;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 juli;109;179
1820;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 augustus;107;188
1821;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 september;102;164
1822;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 3e kwartaal;319;530
1823;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 oktober;101;167
1824;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 november;86;139
1825;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 december;79;137
1826;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018 4e kwartaal;266;442
1827;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2018;1155;1904
1828;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 januari;65;114
1829;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 februari;66;108
1830;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 maart;85;140
1831;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 1e kwartaal;216;362
1832;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 april;98;176
1833;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 mei;96;161
1834;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 juni;93;155
1835;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 2e kwartaal;287;492
1836;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 juli;90;161
1837;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 augustus;90;166
1838;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 september;83;147
1839;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 3e kwartaal;263;474
1840;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 oktober;90;156
1841;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 november;81;137
1842;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 december;74;124
1843;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019 4e kwartaal;244;416
1844;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2019;1010;1744
1845;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 januari;60;97
1846;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 februari;60;98
1847;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 maart;23;37
1848;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 1e kwartaal;143;232
1849;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 april;1;3
1850;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 mei;2;3
1851;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 juni;6;8
1852;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 2e kwartaal;9;14
1853;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 juli;14;23
1854;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 augustus;18;29
1855;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 september;13;20
1856;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 3e kwartaal;44;72
1857;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 oktober;9;14
1858;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 november;9;12
1859;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 december;8;12
1860;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020 4e kwartaal;26;38
1861;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2020;222;356
1862;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 januari;3;4
1863;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 februari;5;7
1864;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 maart;5;6
1865;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 1e kwartaal;13;18
1866;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 april;6;8
1867;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 mei;11;17
1868;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 juni;14;22
1869;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 2e kwartaal;31;47
1870;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 juli;27;44
1871;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 augustus;32;58
1872;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 september;31;58
1873;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 3e kwartaal;90;160
1874;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 oktober;47;83
1875;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 november;36;68
1876;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 december;12;20
1877;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021 4e kwartaal;95;170
1878;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2021;230;395
1879;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 januari;8;12
1880;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 februari;20;31
1881;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 maart;39;71
1882;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 1e kwartaal;67;115
1883;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 april;58;113
1884;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 mei;61;114
1885;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 juni;56;117
1886;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 2e kwartaal;174;344
1887;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 juli;62;120
1888;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 augustus;50;101
1889;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 september;55;107
1890;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 3e kwartaal;166;328
1891;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 oktober;52;111
1892;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 november;51;94
1893;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 december;49;88
1894;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022 4e kwartaal;152;294
1895;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2022;559;1080
1896;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 januari;50;106
1897;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 februari;45;95
1898;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 maart;63;117
1899;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 1e kwartaal;158;318
1900;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 april;69;139
1901;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 mei;72;159
1902;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 juni;68;151
1903;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 2e kwartaal;209;449
1904;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 juli;99;205
1905;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 augustus;70;168
1906;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 september;67;134
1907;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 3e kwartaal;236;507
1908;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 oktober;69;154
1909;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 november;69;138
1910;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 december;63;129
1911;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023 4e kwartaal;201;420
1912;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2023;805;1694
1913;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 januari;57;122
1914;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 februari;52;112
1915;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 maart;69;144
1916;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 1e kwartaal;177;378
1917;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 april;74;157
1918;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 mei;76;171
1919;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 juni;73;155
1920;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 2e kwartaal;223;483
1921;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 juli;80;179
1922;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 augustus;72;170
1923;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 september;72;160
1924;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 3e kwartaal;224;513
1925;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 oktober;73;164
1926;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 november;74;144
1927;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 december;66;139
1928;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024 4e kwartaal;213;447
1929;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2024;838;1828
1930;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2025 januari;59;129
1931;Totaal landen;Accommodaties met 5 sterren;Amsterdam;2025 februari;54;117
1932;Nederland;Totaal;Nederland;2017 januari;964;1410
1933;Nederland;Totaal;Nederland;2017 februari;936;1391
1934;Nederland;Totaal;Nederland;2017 maart;1100;1638
1935;Nederland;Totaal;Nederland;2017 1e kwartaal;3000;4439
1936;Nederland;Totaal;Nederland;2017 april;1229;1928
1937;Nederland;Totaal;Nederland;2017 mei;1295;2026
1938;Nederland;Totaal;Nederland;2017 juni;1316;2089
1939;Nederland;Totaal;Nederland;2017 2e kwartaal;3841;6042
1940;Nederland;Totaal;Nederland;2017 juli;1324;2152
1941;Nederland;Totaal;Nederland;2017 augustus;1382;2367
1942;Nederland;Totaal;Nederland;2017 september;1288;2088
1943;Nederland;Totaal;Nederland;2017 3e kwartaal;3994;6608
1944;Nederland;Totaal;Nederland;2017 oktober;1316;2040
1945;Nederland;Totaal;Nederland;2017 november;1106;1669
1946;Nederland;Totaal;Nederland;2017 december;1162;1732
1947;Nederland;Totaal;Nederland;2017 4e kwartaal;3584;5440
1948;Nederland;Totaal;Nederland;2017;14419;22529
1949;Nederland;Totaal;Nederland;2018 januari;1028;1528
1950;Nederland;Totaal;Nederland;2018 februari;997;1509
1951;Nederland;Totaal;Nederland;2018 maart;1169;1768
1952;Nederland;Totaal;Nederland;2018 1e kwartaal;3193;4805
1953;Nederland;Totaal;Nederland;2018 april;1225;1929
1954;Nederland;Totaal;Nederland;2018 mei;1355;2179
1955;Nederland;Totaal;Nederland;2018 juni;1379;2224
1956;Nederland;Totaal;Nederland;2018 2e kwartaal;3958;6332
1957;Nederland;Totaal;Nederland;2018 juli;1323;2235
1958;Nederland;Totaal;Nederland;2018 augustus;1443;2469
1959;Nederland;Totaal;Nederland;2018 september;1368;2204
1960;Nederland;Totaal;Nederland;2018 3e kwartaal;4134;6909
1961;Nederland;Totaal;Nederland;2018 oktober;1386;2181
1962;Nederland;Totaal;Nederland;2018 november;1178;1803
1963;Nederland;Totaal;Nederland;2018 december;1125;1714
1964;Nederland;Totaal;Nederland;2018 4e kwartaal;3689;5697
1965;Nederland;Totaal;Nederland;2018;14975;23743
1966;Nederland;Totaal;Nederland;2019 januari;966;1474
1967;Nederland;Totaal;Nederland;2019 februari;983;1514
1968;Nederland;Totaal;Nederland;2019 maart;1227;1891
1969;Nederland;Totaal;Nederland;2019 1e kwartaal;3176;4879
1970;Nederland;Totaal;Nederland;2019 april;1227;2006
1971;Nederland;Totaal;Nederland;2019 mei;1335;2157
1972;Nederland;Totaal;Nederland;2019 juni;1410;2307
1973;Nederland;Totaal;Nederland;2019 2e kwartaal;3971;6470
1974;Nederland;Totaal;Nederland;2019 juli;1323;2255
1975;Nederland;Totaal;Nederland;2019 augustus;1415;2495
1976;Nederland;Totaal;Nederland;2019 september;1355;2228
1977;Nederland;Totaal;Nederland;2019 3e kwartaal;4093;6977
1978;Nederland;Totaal;Nederland;2019 oktober;1385;2209
1979;Nederland;Totaal;Nederland;2019 november;1244;1897
1980;Nederland;Totaal;Nederland;2019 december;1189;1839
1981;Nederland;Totaal;Nederland;2019 4e kwartaal;3818;5945
1982;Nederland;Totaal;Nederland;2019;15058;24272
1983;Nederland;Totaal;Nederland;2020 januari;1055;1632
1984;Nederland;Totaal;Nederland;2020 februari;1131;1781
1985;Nederland;Totaal;Nederland;2020 maart;571;942
1986;Nederland;Totaal;Nederland;2020 1e kwartaal;2756;4354
1987;Nederland;Totaal;Nederland;2020 april;192;355
1988;Nederland;Totaal;Nederland;2020 mei;401;667
1989;Nederland;Totaal;Nederland;2020 juni;908;1532
1990;Nederland;Totaal;Nederland;2020 2e kwartaal;1502;2555
1991;Nederland;Totaal;Nederland;2020 juli;1420;2518
1992;Nederland;Totaal;Nederland;2020 augustus;1620;2865
1993;Nederland;Totaal;Nederland;2020 september;1355;2357
1994;Nederland;Totaal;Nederland;2020 3e kwartaal;4395;7741
1995;Nederland;Totaal;Nederland;2020 oktober;985;1627
1996;Nederland;Totaal;Nederland;2020 november;773;1174
1997;Nederland;Totaal;Nederland;2020 december;649;993
1998;Nederland;Totaal;Nederland;2020 4e kwartaal;2407;3794
1999;Nederland;Totaal;Nederland;2020;11061;18445
2000;Nederland;Totaal;Nederland;2021 januari;359;550
2001;Nederland;Totaal;Nederland;2021 februari;543;802
2002;Nederland;Totaal;Nederland;2021 maart;585;910
2003;Nederland;Totaal;Nederland;2021 1e kwartaal;1486;2261
2004;Nederland;Totaal;Nederland;2021 april;779;1243
2005;Nederland;Totaal;Nederland;2021 mei;1240;2008
2006;Nederland;Totaal;Nederland;2021 juni;1334;2238
2007;Nederland;Totaal;Nederland;2021 2e kwartaal;3352;5489
2008;Nederland;Totaal;Nederland;2021 juli;1615;2861
2009;Nederland;Totaal;Nederland;2021 augustus;1854;3317
2010;Nederland;Totaal;Nederland;2021 september;1501;2592
2011;Nederland;Totaal;Nederland;2021 3e kwartaal;4971;8770
2012;Nederland;Totaal;Nederland;2021 oktober;1588;2571
2013;Nederland;Totaal;Nederland;2021 november;1091;1743
2014;Nederland;Totaal;Nederland;2021 december;625;987
2015;Nederland;Totaal;Nederland;2021 4e kwartaal;3305;5301
2016;Nederland;Totaal;Nederland;2021;13113;21820
2017;Nederland;Totaal;Nederland;2022 januari;552;870
2018;Nederland;Totaal;Nederland;2022 februari;953;1460
2019;Nederland;Totaal;Nederland;2022 maart;1274;2043
2020;Nederland;Totaal;Nederland;2022 1e kwartaal;2778;4373
2021;Nederland;Totaal;Nederland;2022 april;1476;2456
2022;Nederland;Totaal;Nederland;2022 mei;1709;2792
2023;Nederland;Totaal;Nederland;2022 juni;1615;2760
2024;Nederland;Totaal;Nederland;2022 2e kwartaal;4799;8008
2025;Nederland;Totaal;Nederland;2022 juli;1699;2956
2026;Nederland;Totaal;Nederland;2022 augustus;1692;3081
2027;Nederland;Totaal;Nederland;2022 september;1616;2772
2028;Nederland;Totaal;Nederland;2022 3e kwartaal;5007;8809
2029;Nederland;Totaal;Nederland;2022 oktober;1694;2793
2030;Nederland;Totaal;Nederland;2022 november;1456;2255
2031;Nederland;Totaal;Nederland;2022 december;1408;2199
2032;Nederland;Totaal;Nederland;2022 4e kwartaal;4559;7247
2033;Nederland;Totaal;Nederland;2022;17144;28437
2034;Nederland;Totaal;Nederland;2023 januari;1188;1855
2035;Nederland;Totaal;Nederland;2023 februari;1206;1915
2036;Nederland;Totaal;Nederland;2023 maart;1368;2201
2037;Nederland;Totaal;Nederland;2023 1e kwartaal;3762;5971
2038;Nederland;Totaal;Nederland;2023 april;1478;2472
2039;Nederland;Totaal;Nederland;2023 mei;1528;2569
2040;Nederland;Totaal;Nederland;2023 juni;1555;2666
2041;Nederland;Totaal;Nederland;2023 2e kwartaal;4561;7707
2042;Nederland;Totaal;Nederland;2023 juli;1628;2817
2043;Nederland;Totaal;Nederland;2023 augustus;1544;2832
2044;Nederland;Totaal;Nederland;2023 september;1486;2509
2045;Nederland;Totaal;Nederland;2023 3e kwartaal;4659;8158
2046;Nederland;Totaal;Nederland;2023 oktober;1543;2596
2047;Nederland;Totaal;Nederland;2023 november;1347;2114
2048;Nederland;Totaal;Nederland;2023 december;1415;2192
2049;Nederland;Totaal;Nederland;2023 4e kwartaal;4305;6901
2050;Nederland;Totaal;Nederland;2023;17287;28737
2051;Nederland;Totaal;Nederland;2024 januari;1253;2009
2052;Nederland;Totaal;Nederland;2024 februari;1222;1986
2053;Nederland;Totaal;Nederland;2024 maart;1424;2313
2054;Nederland;Totaal;Nederland;2024 1e kwartaal;3900;6308
2055;Nederland;Totaal;Nederland;2024 april;1432;2432
2056;Nederland;Totaal;Nederland;2024 mei;1631;2780
2057;Nederland;Totaal;Nederland;2024 juni;1623;2737
2058;Nederland;Totaal;Nederland;2024 2e kwartaal;4686;7949
2059;Nederland;Totaal;Nederland;2024 juli;1584;2800
2060;Nederland;Totaal;Nederland;2024 augustus;1687;3067
2061;Nederland;Totaal;Nederland;2024 september;1592;2745
2062;Nederland;Totaal;Nederland;2024 3e kwartaal;4869;8616
2063;Nederland;Totaal;Nederland;2024 oktober;1578;2630
2064;Nederland;Totaal;Nederland;2024 november;1486;2396
2065;Nederland;Totaal;Nederland;2024 december;1455;2256
2066;Nederland;Totaal;Nederland;2024 4e kwartaal;4518;7280
2067;Nederland;Totaal;Nederland;2024;17957;30126
2068;Nederland;Totaal;Nederland;2025 januari;1258;2022
2069;Nederland;Totaal;Nederland;2025 februari;1215;1974
2070;Nederland;Totaal;Amsterdam;2017 januari;123;193
2071;Nederland;Totaal;Amsterdam;2017 februari;107;179
2072;Nederland;Totaal;Amsterdam;2017 maart;115;185
2073;Nederland;Totaal;Amsterdam;2017 1e kwartaal;345;557
2074;Nederland;Totaal;Amsterdam;2017 april;120;214
2075;Nederland;Totaal;Amsterdam;2017 mei;132;216
2076;Nederland;Totaal;Amsterdam;2017 juni;129;216
2077;Nederland;Totaal;Amsterdam;2017 2e kwartaal;380;646
2078;Nederland;Totaal;Amsterdam;2017 juli;122;207
2079;Nederland;Totaal;Amsterdam;2017 augustus;113;203
2080;Nederland;Totaal;Amsterdam;2017 september;121;206
2081;Nederland;Totaal;Amsterdam;2017 3e kwartaal;356;617
2082;Nederland;Totaal;Amsterdam;2017 oktober;129;218
2083;Nederland;Totaal;Amsterdam;2017 november;130;218
2084;Nederland;Totaal;Amsterdam;2017 december;136;208
2085;Nederland;Totaal;Amsterdam;2017 4e kwartaal;395;644
2086;Nederland;Totaal;Amsterdam;2017;1477;2464
2087;Nederland;Totaal;Amsterdam;2018 januari;140;230
2088;Nederland;Totaal;Amsterdam;2018 februari;118;199
2089;Nederland;Totaal;Amsterdam;2018 maart;142;230
2090;Nederland;Totaal;Amsterdam;2018 1e kwartaal;400;660
2091;Nederland;Totaal;Amsterdam;2018 april;124;222
2092;Nederland;Totaal;Amsterdam;2018 mei;147;253
2093;Nederland;Totaal;Amsterdam;2018 juni;150;264
2094;Nederland;Totaal;Amsterdam;2018 2e kwartaal;420;739
2095;Nederland;Totaal;Amsterdam;2018 juli;135;245
2096;Nederland;Totaal;Amsterdam;2018 augustus;143;244
2097;Nederland;Totaal;Amsterdam;2018 september;133;225
2098;Nederland;Totaal;Amsterdam;2018 3e kwartaal;411;715
2099;Nederland;Totaal;Amsterdam;2018 oktober;150;254
2100;Nederland;Totaal;Amsterdam;2018 november;143;244
2101;Nederland;Totaal;Amsterdam;2018 december;129;216
2102;Nederland;Totaal;Amsterdam;2018 4e kwartaal;422;714
2103;Nederland;Totaal;Amsterdam;2018;1654;2828
2104;Nederland;Totaal;Amsterdam;2019 januari;124;207
2105;Nederland;Totaal;Amsterdam;2019 februari;125;213
2106;Nederland;Totaal;Amsterdam;2019 maart;141;243
2107;Nederland;Totaal;Amsterdam;2019 1e kwartaal;391;663
2108;Nederland;Totaal;Amsterdam;2019 april;136;254
2109;Nederland;Totaal;Amsterdam;2019 mei;144;258
2110;Nederland;Totaal;Amsterdam;2019 juni;150;267
2111;Nederland;Totaal;Amsterdam;2019 2e kwartaal;430;779
2112;Nederland;Totaal;Amsterdam;2019 juli;136;243
2113;Nederland;Totaal;Amsterdam;2019 augustus;131;249
2114;Nederland;Totaal;Amsterdam;2019 september;140;251
2115;Nederland;Totaal;Amsterdam;2019 3e kwartaal;407;744
2116;Nederland;Totaal;Amsterdam;2019 oktober;140;242
2117;Nederland;Totaal;Amsterdam;2019 november;135;230
2118;Nederland;Totaal;Amsterdam;2019 december;134;228
2119;Nederland;Totaal;Amsterdam;2019 4e kwartaal;409;700
2120;Nederland;Totaal;Amsterdam;2019;1637;2886
2121;Nederland;Totaal;Amsterdam;2020 januari;119;208
2122;Nederland;Totaal;Amsterdam;2020 februari;120;215
2123;Nederland;Totaal;Amsterdam;2020 maart;62;108
2124;Nederland;Totaal;Amsterdam;2020 1e kwartaal;301;531
2125;Nederland;Totaal;Amsterdam;2020 april;16;35
2126;Nederland;Totaal;Amsterdam;2020 mei;23;39
2127;Nederland;Totaal;Amsterdam;2020 juni;48;78
2128;Nederland;Totaal;Amsterdam;2020 2e kwartaal;88;152
2129;Nederland;Totaal;Amsterdam;2020 juli;95;171
2130;Nederland;Totaal;Amsterdam;2020 augustus;112;204
2131;Nederland;Totaal;Amsterdam;2020 september;70;126
2132;Nederland;Totaal;Amsterdam;2020 3e kwartaal;277;500
2133;Nederland;Totaal;Amsterdam;2020 oktober;56;97
2134;Nederland;Totaal;Amsterdam;2020 november;75;114
2135;Nederland;Totaal;Amsterdam;2020 december;74;119
2136;Nederland;Totaal;Amsterdam;2020 4e kwartaal;205;330
2137;Nederland;Totaal;Amsterdam;2020;871;1513
2138;Nederland;Totaal;Amsterdam;2021 januari;45;74
2139;Nederland;Totaal;Amsterdam;2021 februari;59;91
2140;Nederland;Totaal;Amsterdam;2021 maart;57;89
2141;Nederland;Totaal;Amsterdam;2021 1e kwartaal;160;254
2142;Nederland;Totaal;Amsterdam;2021 april;62;101
2143;Nederland;Totaal;Amsterdam;2021 mei;88;136
2144;Nederland;Totaal;Amsterdam;2021 juni;84;134
2145;Nederland;Totaal;Amsterdam;2021 2e kwartaal;234;371
2146;Nederland;Totaal;Amsterdam;2021 juli;125;217
2147;Nederland;Totaal;Amsterdam;2021 augustus;160;275
