ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;AfstandTussenWoonEnWerkgemeente_2
3476;Nederland;Rheden;2008 december;13.3;13.5
3477;Nederland;Rheden;2009 december;13.1;13.4
3478;Nederland;Rheden;2010 december;12.9;16.0
3479;Nederland;Rheden;2011 december;13.6;14.2
3480;Nederland;Rheden;2012 december;13.2;13.4
3481;Nederland;Rheden;2013 december;12.6;13.9
3482;Nederland;Rheden;2014 december;12.9;14.4
3483;Nederland;Rhenen;2006 december;5.1;12.1
3484;Nederland;Rhenen;2007 december;5.3;10.7
3485;Nederland;Rhenen;2008 december;5.3;10.2
3486;Nederland;Rhenen;2009 december;5.5;9.7
3487;Nederland;Rhenen;2010 december;5.4;10.8
3488;Nederland;Rhenen;2011 december;5.4;11.0
3489;Nederland;Rhenen;2012 december;5.5;12.0
3490;Nederland;Rhenen;2013 december;5.2;10.7
3491;Nederland;Rhenen;2014 december;5.2;11.1
3492;Nederland;Ridderkerk;2006 december;19.6;12.7
3493;Nederland;Ridderkerk;2007 december;20.8;12.5
3494;Nederland;Ridderkerk;2008 december;19.8;12.1
3495;Nederland;Ridderkerk;2009 december;19.5;11.8
3496;Nederland;Ridderkerk;2010 december;19.1;11.2
3497;Nederland;Ridderkerk;2011 december;20.5;11.4
3498;Nederland;Ridderkerk;2012 december;19.6;10.6
3499;Nederland;Ridderkerk;2013 december;18.8;10.5
3500;Nederland;Ridderkerk;2014 december;20.0;11.5
3501;Nederland;Rijnwaarden;2006 december;1.9;7.7
3502;Nederland;Rijnwaarden;2007 december;2.0;11.4
3503;Nederland;Rijnwaarden;2008 december;2.1;12.1
3504;Nederland;Rijnwaarden;2009 december;2.1;11.5
3505;Nederland;Rijnwaarden;2010 december;2.1;12.5
3506;Nederland;Rijnwaarden;2011 december;2.3;12.5
3507;Nederland;Rijnwaarden;2012 december;2.3;16.9
3508;Nederland;Rijnwaarden;2013 december;2.3;17.2
3509;Nederland;Rijnwaarden;2014 december;2.5;24.7
3510;Nederland;Rijnwoude;2006 december;6.9;12.1
3511;Nederland;Rijnwoude;2007 december;6.5;11.0
3512;Nederland;Rijnwoude;2008 december;6.4;11.2
3513;Nederland;Rijnwoude;2009 december;6.0;11.6
3514;Nederland;Rijnwoude;2010 december;5.9;11.6
3515;Nederland;Rijnwoude;2011 december;5.9;11.0
3516;Nederland;Rijnwoude;2012 december;5.9;11.0
3517;Nederland;Rijnwoude;2013 december;5.6;10.7
3518;Nederland;Rijnwoude;2014 december;0.0;
3519;Nederland;Rijssen-Holten;2006 december;19.9;15.7
3520;Nederland;Rijssen-Holten;2007 december;20.4;15.9
3521;Nederland;Rijssen-Holten;2008 december;20.3;16.0
3522;Nederland;Rijssen-Holten;2009 december;19.4;15.2
3523;Nederland;Rijssen-Holten;2010 december;19.1;12.2
3524;Nederland;Rijssen-Holten;2011 december;19.1;12.7
3525;Nederland;Rijssen-Holten;2012 december;18.5;14.2
3526;Nederland;Rijssen-Holten;2013 december;17.6;14.1
3527;Nederland;Rijssen-Holten;2014 december;17.8;13.6
3528;Nederland;Rijswijk (ZH.);2006 december;30.1;15.3
3529;Nederland;Rijswijk (ZH.);2007 december;34.7;15.1
3530;Nederland;Rijswijk (ZH.);2008 december;37.5;16.0
3531;Nederland;Rijswijk (ZH.);2009 december;38.3;16.0
3532;Nederland;Rijswijk (ZH.);2010 december;35.1;15.2
3533;Nederland;Rijswijk (ZH.);2011 december;32.1;14.6
3534;Nederland;Rijswijk (ZH.);2012 december;29.5;13.7
3535;Nederland;Rijswijk (ZH.);2013 december;28.7;13.8
3536;Nederland;Rijswijk (ZH.);2014 december;28.4;13.5
3537;Nederland;Roerdalen;2006 december;2.1;11.3
3538;Nederland;Roerdalen;2007 december;3.5;8.8
3539;Nederland;Roerdalen;2008 december;3.6;8.8
3540;Nederland;Roerdalen;2009 december;3.3;8.7
3541;Nederland;Roerdalen;2010 december;3.9;10.4
3542;Nederland;Roerdalen;2011 december;3.9;8.3
3543;Nederland;Roerdalen;2012 december;3.9;8.6
3544;Nederland;Roerdalen;2013 december;3.8;8.3
3545;Nederland;Roerdalen;2014 december;4.0;9.4
3546;Nederland;Roermond;2006 december;32.3;12.6
3547;Nederland;Roermond;2007 december;35.0;12.5
3548;Nederland;Roermond;2008 december;35.6;12.1
3549;Nederland;Roermond;2009 december;35.0;11.5
3550;Nederland;Roermond;2010 december;35.1;11.2
3551;Nederland;Roermond;2011 december;35.7;11.5
3552;Nederland;Roermond;2012 december;33.6;11.8
3553;Nederland;Roermond;2013 december;33.5;12.7
3554;Nederland;Roermond;2014 december;32.9;12.9
3555;Nederland;Roggel en Neer;2006 december;1.9;8.1
3556;Nederland;Roggel en Neer;2007 december;0.0;
3557;Nederland;Roggel en Neer;2008 december;0.0;
3558;Nederland;Roggel en Neer;2009 december;0.0;
3559;Nederland;Roggel en Neer;2010 december;0.0;
3560;Nederland;Roggel en Neer;2011 december;0.0;
3561;Nederland;Roggel en Neer;2012 december;0.0;
3562;Nederland;Roggel en Neer;2013 december;0.0;
3563;Nederland;Roggel en Neer;2014 december;0.0;
3564;Nederland;De Ronde Venen;2006 december;10.9;12.3
3565;Nederland;De Ronde Venen;2007 december;11.8;13.7
3566;Nederland;De Ronde Venen;2008 december;11.9;12.7
3567;Nederland;De Ronde Venen;2009 december;11.5;11.8
3568;Nederland;De Ronde Venen;2010 december;11.9;11.7
3569;Nederland;De Ronde Venen;2011 december;14.2;11.4
3570;Nederland;De Ronde Venen;2012 december;13.4;13.7
3571;Nederland;De Ronde Venen;2013 december;13.2;12.0
3572;Nederland;De Ronde Venen;2014 december;13.0;12.7
3573;Nederland;Roosendaal;2006 december;42.1;12.4
3574;Nederland;Roosendaal;2007 december;42.2;12.4
3575;Nederland;Roosendaal;2008 december;40.1;12.7
3576;Nederland;Roosendaal;2009 december;39.2;11.6
3577;Nederland;Roosendaal;2010 december;39.3;12.2
3578;Nederland;Roosendaal;2011 december;38.2;10.6
3579;Nederland;Roosendaal;2012 december;35.5;12.4
3580;Nederland;Roosendaal;2013 december;36.5;14.1
3581;Nederland;Roosendaal;2014 december;35.8;12.7
3582;Nederland;Rotterdam;2006 december;362.5;12.5
3583;Nederland;Rotterdam;2007 december;368.2;12.1
3584;Nederland;Rotterdam;2008 december;371.8;12.6
3585;Nederland;Rotterdam;2009 december;365.6;12.6
3586;Nederland;Rotterdam;2010 december;376.7;12.7
3587;Nederland;Rotterdam;2011 december;378.7;12.5
3588;Nederland;Rotterdam;2012 december;364.8;13.3
3589;Nederland;Rotterdam;2013 december;354.3;13.9
3590;Nederland;Rotterdam;2014 december;358.5;13.7
3591;Nederland;Rozenburg;2006 december;2.8;13.2
3592;Nederland;Rozenburg;2007 december;2.6;11.9
3593;Nederland;Rozenburg;2008 december;2.2;12.5
3594;Nederland;Rozenburg;2009 december;2.1;12.0
3595;Nederland;Rozenburg;2010 december;2.2;12.2
3596;Nederland;Rozenburg;2011 december;0.0;
3597;Nederland;Rozenburg;2012 december;0.0;
3598;Nederland;Rozenburg;2013 december;0.0;
3599;Nederland;Rozenburg;2014 december;0.0;
3600;Nederland;Rozendaal;2006 december;0.2;16.4
3601;Nederland;Rozendaal;2007 december;0.3;14.5
3602;Nederland;Rozendaal;2008 december;0.3;14.6
3603;Nederland;Rozendaal;2009 december;0.3;15.8
3604;Nederland;Rozendaal;2010 december;0.5;12.3
3605;Nederland;Rozendaal;2011 december;0.5;12.7
3606;Nederland;Rozendaal;2012 december;0.5;12.3
3607;Nederland;Rozendaal;2013 december;0.5;11.7
3608;Nederland;Rozendaal;2014 december;0.6;12.4
3609;Nederland;Rucphen;2006 december;4.4;8.0
3610;Nederland;Rucphen;2007 december;4.5;8.6
3611;Nederland;Rucphen;2008 december;4.6;8.6
3612;Nederland;Rucphen;2009 december;4.1;8.2
3613;Nederland;Rucphen;2010 december;4.1;7.9
3614;Nederland;Rucphen;2011 december;5.0;7.9
3615;Nederland;Rucphen;2012 december;5.2;7.7
3616;Nederland;Rucphen;2013 december;4.6;7.5
3617;Nederland;Rucphen;2014 december;4.4;7.5
3618;Nederland;Schagen;2006 december;9.1;9.2
3619;Nederland;Schagen;2007 december;9.5;9.9
3620;Nederland;Schagen;2008 december;9.7;10.1
3621;Nederland;Schagen;2009 december;9.9;9.3
3622;Nederland;Schagen;2010 december;9.2;9.7
3623;Nederland;Schagen;2011 december;8.7;10.4
3624;Nederland;Schagen;2012 december;9.4;11.0
3625;Nederland;Schagen;2013 december;16.9;10.3
3626;Nederland;Schagen;2014 december;16.8;10.3
3627;Nederland;Scheemda;2006 december;2.5;9.8
3628;Nederland;Scheemda;2007 december;2.7;9.8
3629;Nederland;Scheemda;2008 december;2.3;10.4
3630;Nederland;Scheemda;2009 december;2.4;9.7
3631;Nederland;Scheemda;2010 december;0.0;
3632;Nederland;Scheemda;2011 december;0.0;
3633;Nederland;Scheemda;2012 december;0.0;
3634;Nederland;Scheemda;2013 december;0.0;
3635;Nederland;Scheemda;2014 december;0.0;
3636;Nederland;Schermer;2006 december;1.0;10.7
3637;Nederland;Schermer;2007 december;0.9;9.3
3638;Nederland;Schermer;2008 december;1.0;12.1
3639;Nederland;Schermer;2009 december;1.0;10.6
3640;Nederland;Schermer;2010 december;1.0;10.4
3641;Nederland;Schermer;2011 december;1.0;8.1
3642;Nederland;Schermer;2012 december;0.9;8.4
3643;Nederland;Schermer;2013 december;1.0;8.2
3644;Nederland;Schermer;2014 december;0.9;9.2
3645;Nederland;Scherpenzeel;2006 december;3.5;12.3
3646;Nederland;Scherpenzeel;2007 december;3.5;12.2
3647;Nederland;Scherpenzeel;2008 december;3.4;13.2
3648;Nederland;Scherpenzeel;2009 december;3.2;13.3
3649;Nederland;Scherpenzeel;2010 december;3.2;14.2
3650;Nederland;Scherpenzeel;2011 december;3.4;13.3
3651;Nederland;Scherpenzeel;2012 december;3.4;15.5
3652;Nederland;Scherpenzeel;2013 december;3.4;15.9
3653;Nederland;Scherpenzeel;2014 december;3.4;14.4
3654;Nederland;Schiedam;2006 december;36.0;12.7
3655;Nederland;Schiedam;2007 december;36.0;12.9
3656;Nederland;Schiedam;2008 december;35.5;11.5
3657;Nederland;Schiedam;2009 december;36.2;10.8
3658;Nederland;Schiedam;2010 december;35.6;11.3
3659;Nederland;Schiedam;2011 december;34.3;11.1
3660;Nederland;Schiedam;2012 december;32.6;12.4
3661;Nederland;Schiedam;2013 december;31.1;12.3
3662;Nederland;Schiedam;2014 december;31.7;12.9
3663;Nederland;Schiermonnikoog;2006 december;0.4;16.0
3664;Nederland;Schiermonnikoog;2007 december;0.4;16.2
3665;Nederland;Schiermonnikoog;2008 december;0.4;12.8
3666;Nederland;Schiermonnikoog;2009 december;0.4;14.7
3667;Nederland;Schiermonnikoog;2010 december;0.4;12.5
3668;Nederland;Schiermonnikoog;2011 december;0.4;13.8
3669;Nederland;Schiermonnikoog;2012 december;0.4;14.4
3670;Nederland;Schiermonnikoog;2013 december;0.4;13.9
3671;Nederland;Schiermonnikoog;2014 december;0.4;17.5
3672;Nederland;Schijndel;2006 december;9.0;10.8
3673;Nederland;Schijndel;2007 december;9.2;9.6
3674;Nederland;Schijndel;2008 december;9.7;11.0
3675;Nederland;Schijndel;2009 december;9.8;9.9
3676;Nederland;Schijndel;2010 december;10.1;11.3
3677;Nederland;Schijndel;2011 december;9.7;10.8
3678;Nederland;Schijndel;2012 december;8.8;10.0
3679;Nederland;Schijndel;2013 december;8.2;10.4
3680;Nederland;Schijndel;2014 december;8.6;10.9
3681;Nederland;Schinnen;2006 december;2.1;9.4
3682;Nederland;Schinnen;2007 december;2.0;9.4
3683;Nederland;Schinnen;2008 december;2.5;9.6
3684;Nederland;Schinnen;2009 december;2.5;9.5
3685;Nederland;Schinnen;2010 december;2.5;8.3
3686;Nederland;Schinnen;2011 december;2.5;7.6
3687;Nederland;Schinnen;2012 december;2.4;8.6
3688;Nederland;Schinnen;2013 december;2.4;6.9
3689;Nederland;Schinnen;2014 december;2.4;9.8
3690;Nederland;Schoonhoven;2006 december;4.6;14.5
3691;Nederland;Schoonhoven;2007 december;4.9;15.0
3692;Nederland;Schoonhoven;2008 december;4.7;12.9
3693;Nederland;Schoonhoven;2009 december;4.4;14.4
3694;Nederland;Schoonhoven;2010 december;4.5;15.0
3695;Nederland;Schoonhoven;2011 december;4.4;14.7
3696;Nederland;Schoonhoven;2012 december;3.4;12.6
3697;Nederland;Schoonhoven;2013 december;3.3;12.9
3698;Nederland;Schoonhoven;2014 december;3.3;14.0
3699;Nederland;Schouwen-Duiveland;2006 december;10.4;8.3
3700;Nederland;Schouwen-Duiveland;2007 december;10.6;8.4
3701;Nederland;Schouwen-Duiveland;2008 december;10.5;9.0
3702;Nederland;Schouwen-Duiveland;2009 december;10.3;7.9
3703;Nederland;Schouwen-Duiveland;2010 december;10.3;7.8
3704;Nederland;Schouwen-Duiveland;2011 december;10.9;8.3
3705;Nederland;Schouwen-Duiveland;2012 december;10.9;9.5
3706;Nederland;Schouwen-Duiveland;2013 december;10.5;9.7
3707;Nederland;Schouwen-Duiveland;2014 december;10.8;9.8
3708;Nederland;Sevenum;2006 december;2.7;10.0
3709;Nederland;Sevenum;2007 december;2.9;10.5
3710;Nederland;Sevenum;2008 december;2.9;11.6
3711;Nederland;Sevenum;2009 december;2.9;7.6
3712;Nederland;Sevenum;2010 december;0.0;
3713;Nederland;Sevenum;2011 december;0.0;
3714;Nederland;Sevenum;2012 december;0.0;
3715;Nederland;Sevenum;2013 december;0.0;
3716;Nederland;Sevenum;2014 december;0.0;
3717;Nederland;Simpelveld;2006 december;1.6;7.8
3718;Nederland;Simpelveld;2007 december;1.6;6.9
3719;Nederland;Simpelveld;2008 december;1.7;9.3
3720;Nederland;Simpelveld;2009 december;1.4;6.9
3721;Nederland;Simpelveld;2010 december;1.6;8.4
3722;Nederland;Simpelveld;2011 december;1.8;7.7
3723;Nederland;Simpelveld;2012 december;1.7;7.6
3724;Nederland;Simpelveld;2013 december;1.5;6.3
3725;Nederland;Simpelveld;2014 december;1.4;5.4
3726;Nederland;Sint Anthonis;2006 december;3.2;10.9
3727;Nederland;Sint Anthonis;2007 december;3.6;11.6
3728;Nederland;Sint Anthonis;2008 december;3.5;10.6
3729;Nederland;Sint Anthonis;2009 december;3.8;14.2
3730;Nederland;Sint Anthonis;2010 december;2.9;9.6
3731;Nederland;Sint Anthonis;2011 december;3.2;9.2
3732;Nederland;Sint Anthonis;2012 december;2.7;9.6
3733;Nederland;Sint Anthonis;2013 december;2.9;12.0
3734;Nederland;Sint Anthonis;2014 december;3.0;12.5
3735;Nederland;Sint-Michielsgestel;2006 december;6.6;10.1
3736;Nederland;Sint-Michielsgestel;2007 december;6.9;9.8
3737;Nederland;Sint-Michielsgestel;2008 december;6.8;9.9
3738;Nederland;Sint-Michielsgestel;2009 december;6.6;8.9
3739;Nederland;Sint-Michielsgestel;2010 december;7.2;16.5
3740;Nederland;Sint-Michielsgestel;2011 december;7.0;8.8
3741;Nederland;Sint-Michielsgestel;2012 december;6.8;9.8
3742;Nederland;Sint-Michielsgestel;2013 december;6.4;8.1
3743;Nederland;Sint-Michielsgestel;2014 december;6.4;8.8
3744;Nederland;Sint-Oedenrode;2006 december;5.4;8.4
3745;Nederland;Sint-Oedenrode;2007 december;5.3;8.7
3746;Nederland;Sint-Oedenrode;2008 december;5.4;8.8
3747;Nederland;Sint-Oedenrode;2009 december;5.0;7.9
3748;Nederland;Sint-Oedenrode;2010 december;5.1;8.0
3749;Nederland;Sint-Oedenrode;2011 december;5.2;8.2
3750;Nederland;Sint-Oedenrode;2012 december;5.4;10.8
3751;Nederland;Sint-Oedenrode;2013 december;5.2;8.6
3752;Nederland;Sint-Oedenrode;2014 december;6.5;18.4
3753;Nederland;Sittard-Geleen;2006 december;50.2;10.2
3754;Nederland;Sittard-Geleen;2007 december;50.5;10.9
3755;Nederland;Sittard-Geleen;2008 december;51.5;11.1
3756;Nederland;Sittard-Geleen;2009 december;47.8;11.8
3757;Nederland;Sittard-Geleen;2010 december;49.3;10.9
3758;Nederland;Sittard-Geleen;2011 december;49.7;10.3
3759;Nederland;Sittard-Geleen;2012 december;48.6;10.2
3760;Nederland;Sittard-Geleen;2013 december;46.7;10.4
3761;Nederland;Sittard-Geleen;2014 december;48.6;13.8
3762;Nederland;Skarsterlân;2006 december;9.5;13.2
3763;Nederland;Skarsterlân;2007 december;9.7;14.2
3764;Nederland;Skarsterlân;2008 december;10.7;15.3
3765;Nederland;Skarsterlân;2009 december;10.5;14.8
3766;Nederland;Skarsterlân;2010 december;10.6;13.9
3767;Nederland;Skarsterlân;2011 december;11.5;16.0
3768;Nederland;Skarsterlân;2012 december;10.9;13.5
3769;Nederland;Skarsterlân;2013 december;10.7;15.1
3770;Nederland;Skarsterlân;2014 december;0.0;
3771;Nederland;Sliedrecht;2006 december;13.6;11.6
3772;Nederland;Sliedrecht;2007 december;13.6;12.0
3773;Nederland;Sliedrecht;2008 december;14.6;13.5
3774;Nederland;Sliedrecht;2009 december;14.6;13.1
3775;Nederland;Sliedrecht;2010 december;14.5;13.9
3776;Nederland;Sliedrecht;2011 december;15.7;13.5
3777;Nederland;Sliedrecht;2012 december;15.3;14.3
3778;Nederland;Sliedrecht;2013 december;14.2;14.1
3779;Nederland;Sliedrecht;2014 december;15.0;14.8
3780;Nederland;Slochteren;2006 december;2.6;12.5
3781;Nederland;Slochteren;2007 december;3.2;13.2
3782;Nederland;Slochteren;2008 december;3.2;13.1
3783;Nederland;Slochteren;2009 december;3.2;12.0
3784;Nederland;Slochteren;2010 december;3.3;11.1
3785;Nederland;Slochteren;2011 december;3.3;10.0
3786;Nederland;Slochteren;2012 december;3.3;10.6
3787;Nederland;Slochteren;2013 december;3.1;10.9
3788;Nederland;Slochteren;2014 december;3.3;12.5
3789;Nederland;Sluis;2006 december;7.2;6.8
3790;Nederland;Sluis;2007 december;7.6;6.6
3791;Nederland;Sluis;2008 december;7.4;8.2
3792;Nederland;Sluis;2009 december;7.2;5.2
3793;Nederland;Sluis;2010 december;6.9;6.1
3794;Nederland;Sluis;2011 december;7.4;6.2
3795;Nederland;Sluis;2012 december;7.4;9.3
3796;Nederland;Sluis;2013 december;7.6;10.7
3797;Nederland;Sluis;2014 december;7.6;8.7
3798;Nederland;Smallingerland;2006 december;27.0;13.1
3799;Nederland;Smallingerland;2007 december;27.8;22.5
3800;Nederland;Smallingerland;2008 december;29.9;13.8
3801;Nederland;Smallingerland;2009 december;28.7;13.7
3802;Nederland;Smallingerland;2010 december;28.5;19.0
3803;Nederland;Smallingerland;2011 december;29.4;18.8
3804;Nederland;Smallingerland;2012 december;29.9;17.4
3805;Nederland;Smallingerland;2013 december;28.3;14.2
3806;Nederland;Smallingerland;2014 december;29.3;13.6
3807;Nederland;Sneek;2006 december;17.5;12.6
3808;Nederland;Sneek;2007 december;18.5;13.0
3809;Nederland;Sneek;2008 december;17.8;12.2
3810;Nederland;Sneek;2009 december;17.2;12.6
3811;Nederland;Sneek;2010 december;18.7;12.1
3812;Nederland;Sneek;2011 december;0.0;
3813;Nederland;Sneek;2012 december;0.0;
3814;Nederland;Sneek;2013 december;0.0;
3815;Nederland;Sneek;2014 december;0.0;
3816;Nederland;Soest;2006 december;18.0;12.2
3817;Nederland;Soest;2007 december;19.0;13.8
3818;Nederland;Soest;2008 december;18.3;12.7
3819;Nederland;Soest;2009 december;16.9;12.4
3820;Nederland;Soest;2010 december;17.0;12.6
3821;Nederland;Soest;2011 december;17.5;13.6
3822;Nederland;Soest;2012 december;15.9;14.2
3823;Nederland;Soest;2013 december;15.5;12.4
3824;Nederland;Soest;2014 december;15.5;13.3
3825;Nederland;Someren;2006 december;6.2;8.4
3826;Nederland;Someren;2007 december;6.5;8.6
3827;Nederland;Someren;2008 december;6.3;8.3
3828;Nederland;Someren;2009 december;6.1;7.3
3829;Nederland;Someren;2010 december;6.4;7.3
3830;Nederland;Someren;2011 december;6.6;7.4
3831;Nederland;Someren;2012 december;6.4;8.5
3832;Nederland;Someren;2013 december;6.3;8.9
3833;Nederland;Someren;2014 december;6.5;8.6
3834;Nederland;Son en Breugel;2006 december;11.9;20.1
3835;Nederland;Son en Breugel;2007 december;11.6;18.7
3836;Nederland;Son en Breugel;2008 december;12.2;18.5
3837;Nederland;Son en Breugel;2009 december;11.7;19.1
3838;Nederland;Son en Breugel;2010 december;11.9;19.2
3839;Nederland;Son en Breugel;2011 december;12.2;20.9
3840;Nederland;Son en Breugel;2012 december;12.2;21.5
3841;Nederland;Son en Breugel;2013 december;12.5;23.6
3842;Nederland;Son en Breugel;2014 december;12.3;23.4
3843;Nederland;Spijkenisse;2006 december;21.0;9.7
3844;Nederland;Spijkenisse;2007 december;21.6;8.8
3845;Nederland;Spijkenisse;2008 december;22.4;8.4
3846;Nederland;Spijkenisse;2009 december;21.7;10.6
3847;Nederland;Spijkenisse;2010 december;20.1;7.8
3848;Nederland;Spijkenisse;2011 december;20.8;8.2
3849;Nederland;Spijkenisse;2012 december;19.7;7.4
3850;Nederland;Spijkenisse;2013 december;18.6;8.1
3851;Nederland;Spijkenisse;2014 december;18.3;7.9
3852;Nederland;Stadskanaal;2006 december;11.5;10.8
3853;Nederland;Stadskanaal;2007 december;10.7;11.3
3854;Nederland;Stadskanaal;2008 december;11.6;9.1
3855;Nederland;Stadskanaal;2009 december;11.3;9.5
3856;Nederland;Stadskanaal;2010 december;11.3;10.1
3857;Nederland;Stadskanaal;2011 december;11.5;9.6
3858;Nederland;Stadskanaal;2012 december;10.9;9.8
3859;Nederland;Stadskanaal;2013 december;10.7;10.5
3860;Nederland;Stadskanaal;2014 december;10.5;10.3
3861;Nederland;Staphorst;2006 december;5.3;11.6
3862;Nederland;Staphorst;2007 december;5.4;11.1
3863;Nederland;Staphorst;2008 december;5.6;12.5
3864;Nederland;Staphorst;2009 december;5.4;12.2
3865;Nederland;Staphorst;2010 december;5.4;11.2
3866;Nederland;Staphorst;2011 december;5.6;11.0
3867;Nederland;Staphorst;2012 december;5.7;11.5
3868;Nederland;Staphorst;2013 december;6.0;15.2
3869;Nederland;Staphorst;2014 december;6.5;16.2
3870;Nederland;Stede Broec;2006 december;5.6;7.0
3871;Nederland;Stede Broec;2007 december;6.1;6.8
3872;Nederland;Stede Broec;2008 december;5.5;6.6
3873;Nederland;Stede Broec;2009 december;5.3;5.6
3874;Nederland;Stede Broec;2010 december;4.6;7.3
3875;Nederland;Stede Broec;2011 december;5.1;10.4
3876;Nederland;Stede Broec;2012 december;5.5;8.7
3877;Nederland;Stede Broec;2013 december;5.4;9.6
3878;Nederland;Stede Broec;2014 december;5.0;7.1
3879;Nederland;Steenbergen;2006 december;5.6;9.9
3880;Nederland;Steenbergen;2007 december;5.7;10.9
3881;Nederland;Steenbergen;2008 december;5.6;10.5
3882;Nederland;Steenbergen;2009 december;5.3;10.2
3883;Nederland;Steenbergen;2010 december;5.4;10.4
3884;Nederland;Steenbergen;2011 december;5.7;9.4
3885;Nederland;Steenbergen;2012 december;5.8;10.0
3886;Nederland;Steenbergen;2013 december;5.5;9.8
3887;Nederland;Steenbergen;2014 december;5.2;10.9
3888;Nederland;Steenwijkerland;2006 december;11.3;10.6
3889;Nederland;Steenwijkerland;2007 december;12.0;10.6
3890;Nederland;Steenwijkerland;2008 december;12.3;10.6
3891;Nederland;Steenwijkerland;2009 december;12.2;9.7
3892;Nederland;Steenwijkerland;2010 december;12.3;10.4
3893;Nederland;Steenwijkerland;2011 december;12.7;10.2
3894;Nederland;Steenwijkerland;2012 december;12.3;10.7
3895;Nederland;Steenwijkerland;2013 december;11.8;11.3
3896;Nederland;Steenwijkerland;2014 december;12.0;15.2
3897;Nederland;Stein (L.);2006 december;5.7;12.1
3898;Nederland;Stein (L.);2007 december;6.3;14.0
3899;Nederland;Stein (L.);2008 december;6.4;14.9
3900;Nederland;Stein (L.);2009 december;6.5;15.3
3901;Nederland;Stein (L.);2010 december;6.6;10.8
3902;Nederland;Stein (L.);2011 december;6.4;9.8
3903;Nederland;Stein (L.);2012 december;6.6;11.7
3904;Nederland;Stein (L.);2013 december;6.9;10.7
3905;Nederland;Stein (L.);2014 december;6.8;10.5
3906;Nederland;Stichtse Vecht;2006 december;0.0;
3907;Nederland;Stichtse Vecht;2007 december;0.0;
3908;Nederland;Stichtse Vecht;2008 december;0.0;
3909;Nederland;Stichtse Vecht;2009 december;0.0;
3910;Nederland;Stichtse Vecht;2010 december;0.0;
3911;Nederland;Stichtse Vecht;2011 december;18.7;15.2
3912;Nederland;Stichtse Vecht;2012 december;18.7;14.9
3913;Nederland;Stichtse Vecht;2013 december;18.8;16.7
3914;Nederland;Stichtse Vecht;2014 december;18.1;14.9
3915;Nederland;Strijen;2006 december;2.3;9.7
3916;Nederland;Strijen;2007 december;2.3;9.2
3917;Nederland;Strijen;2008 december;2.2;9.6
3918;Nederland;Strijen;2009 december;2.0;8.9
3919;Nederland;Strijen;2010 december;2.2;9.8
3920;Nederland;Strijen;2011 december;2.2;9.7
3921;Nederland;Strijen;2012 december;2.3;10.8
3922;Nederland;Strijen;2013 december;2.2;9.5
3923;Nederland;Strijen;2014 december;2.1;9.8
3924;Nederland;Súdwest-Fryslân;2006 december;0.0;
3925;Nederland;Súdwest-Fryslân;2007 december;0.0;
3926;Nederland;Súdwest-Fryslân;2008 december;0.0;
3927;Nederland;Súdwest-Fryslân;2009 december;0.0;
3928;Nederland;Súdwest-Fryslân;2010 december;0.0;
3929;Nederland;Súdwest-Fryslân;2011 december;32.0;9.7
3930;Nederland;Súdwest-Fryslân;2012 december;32.2;12.3
3931;Nederland;Súdwest-Fryslân;2013 december;31.5;12.7
3932;Nederland;Súdwest-Fryslân;2014 december;31.0;12.7
3933;Nederland;Swalmen;2006 december;1.5;7.9
3934;Nederland;Swalmen;2007 december;0.0;
3935;Nederland;Swalmen;2008 december;0.0;
3936;Nederland;Swalmen;2009 december;0.0;
3937;Nederland;Swalmen;2010 december;0.0;
3938;Nederland;Swalmen;2011 december;0.0;
3939;Nederland;Swalmen;2012 december;0.0;
3940;Nederland;Swalmen;2013 december;0.0;
3941;Nederland;Swalmen;2014 december;0.0;
3942;Nederland;Terneuzen;2006 december;24.3;8.6
3943;Nederland;Terneuzen;2007 december;25.0;8.9
3944;Nederland;Terneuzen;2008 december;25.3;9.2
3945;Nederland;Terneuzen;2009 december;23.9;8.9
3946;Nederland;Terneuzen;2010 december;24.9;8.0
3947;Nederland;Terneuzen;2011 december;25.9;8.7
3948;Nederland;Terneuzen;2012 december;25.4;10.3
3949;Nederland;Terneuzen;2013 december;24.5;9.5
3950;Nederland;Terneuzen;2014 december;24.6;9.6
3951;Nederland;Terschelling;2006 december;1.5;8.0
3952;Nederland;Terschelling;2007 december;1.6;9.6
3953;Nederland;Terschelling;2008 december;1.6;7.4
3954;Nederland;Terschelling;2009 december;1.6;9.3
3955;Nederland;Terschelling;2010 december;1.6;6.7
3956;Nederland;Terschelling;2011 december;1.8;11.0
3957;Nederland;Terschelling;2012 december;1.7;10.4
3958;Nederland;Terschelling;2013 december;1.6;8.5
3959;Nederland;Terschelling;2014 december;1.6;9.9
3960;Nederland;Texel;2006 december;5.2;12.2
3961;Nederland;Texel;2007 december;5.3;15.8
3962;Nederland;Texel;2008 december;5.6;14.3
3963;Nederland;Texel;2009 december;5.7;12.6
3964;Nederland;Texel;2010 december;5.5;13.3
3965;Nederland;Texel;2011 december;5.7;14.8
3966;Nederland;Texel;2012 december;5.8;16.8
3967;Nederland;Texel;2013 december;5.9;13.0
3968;Nederland;Texel;2014 december;5.6;19.6
3969;Nederland;Teylingen;2006 december;12.3;14.7
3970;Nederland;Teylingen;2007 december;12.9;14.7
