ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;TotaalAfdoeningenDoorDeRechter_1;MeervoudigeKamer_2;Politierechter_3;MeervoudigeEconomischeKamer_4;EconomischePolitierechter_5;Kinderrechter_6;Raadkamer_7;Onbekend_8;OnbevoegdverklaringVanDeRechter_9;NietOntvankelijkOpenbaarMinisterie_10;NietOntvankelijkeVerdachte_11;SchorsingVanDeVervolging_12;Vrijspraak_13;OntslagRechtsvervolgingMetMaatregel_14;OntslagRechtsvervolgingZonderMaatr_15;SchuldigverklaringMetStraf_16;SchuldigverklaringZonderStraf_17;Onbekend_18;ContradictoirVonnis_19;Verstekvonnis_20;ZonderRechtsmiddel_21;HogerBeroep_22;Cassatie_23;RechtsmiddelOnbekend_24
909;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2006;121920;10420;106070;0;5385;50;0;0;45;670;0;5;7605;0;460;112220;915;0;82925;38995;108920;13000;0;0
910;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2007;115170;10405;100680;0;4020;60;0;0;50;625;0;15;7545;0;475;105590;865;0;79730;35435;102195;12975;0;0
911;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2008;115115;11175;99600;0;4295;45;0;0;125;595;0;15;8430;0;570;104350;1030;0;80255;34860;101295;13820;0;0
912;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2009;116295;10885;101515;0;3850;45;0;0;85;615;0;5;8415;0;655;105405;1120;0;80310;35970;101930;14360;0;0
913;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2010;100995;10925;86540;0;3495;35;0;0;45;555;5;5;8255;0;640;90325;1165;0;69475;31470;86965;14030;0;0
914;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2011;98030;11180;83225;0;3600;25;0;0;35;665;5;5;8565;0;690;86625;1440;0;67825;30135;83385;14645;0;0
915;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2012;93790;11915;79790;0;2055;30;0;0;60;715;65;5;8560;0;665;82130;1590;0;67715;25965;78370;15420;0;0
916;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2013;96375;11810;82885;0;1645;30;0;0;95;775;120;5;9015;0;610;83915;1835;0;69295;26915;80445;15925;0;0
917;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2014;94455;12040;80570;0;1805;40;0;0;85;890;140;15;9550;0;605;81080;2090;0;68975;25275;78490;15965;0;0
918;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2015;99540;11595;84560;0;3350;35;0;0;90;1275;175;5;10965;0;640;83480;2905;0;72780;26560;83040;16500;0;0
919;Misdrijven, totaal;Natuurlijke personen;Meerderjarigen;2016;87680;11030;74970;0;1640;40;0;0;55;910;125;5;9235;0;525;74840;1985;0;65685;21860;71950;15730;0;0
920;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;1994;25900;3175;22405;0;310;5;0;0;15;145;0;0;990;0;30;24630;85;0;15685;10215;23740;2160;0;0
921;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;1995;26635;3265;22955;5;405;10;0;0;5;140;0;0;960;0;35;25360;130;0;16650;9985;24530;2105;0;0
922;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;1996;25530;3245;21795;5;455;25;0;0;15;145;0;0;865;0;25;24360;120;0;16665;8865;23610;1915;5;0
923;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;1997;23995;3075;20530;5;350;30;0;0;10;160;0;0;795;0;45;22865;120;0;15880;8110;22080;1915;0;0
924;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;1998;23275;2950;19955;0;340;25;0;0;15;85;0;0;890;0;35;22155;95;0;15560;7715;21160;2115;0;0
925;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;1999;24910;2860;21640;5;370;35;0;0;10;110;0;0;1060;0;45;23570;115;0;16685;8225;22560;2345;0;0
926;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2000;24540;2845;21255;5;415;25;0;0;10;120;0;0;1105;0;40;23165;100;0;16035;8505;22555;1985;0;0
927;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2001;25875;3140;22300;0;405;35;0;0;20;230;0;5;1140;0;55;24330;95;0;16770;9105;23560;2315;0;0
928;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2002;27245;3550;23215;0;450;30;0;0;15;170;0;0;1095;0;65;25765;125;0;17390;9855;24600;2645;0;0
929;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2003;31420;3810;26980;0;590;40;0;0;15;205;0;5;1330;0;75;29660;135;0;20035;11385;28340;3080;0;0
930;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2004;31190;3795;26740;0;625;35;0;0;15;140;0;0;1350;0;70;29485;135;0;20555;10640;28175;3015;0;0
931;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2005;31570;3425;27415;5;685;40;0;0;15;160;0;5;1655;0;70;29535;130;0;21545;10025;28435;3130;0;0
932;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2006;32555;2955;28710;0;845;45;0;0;15;180;0;0;2035;0;110;30025;195;0;22530;10020;29510;3040;0;0
933;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2007;31885;2870;28335;0;635;45;0;0;15;155;0;5;2035;0;95;29420;160;0;22635;9250;28730;3155;0;0
934;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2008;32740;3255;28715;0;725;40;0;0;40;155;0;5;2475;0;140;29715;210;0;23250;9490;29135;3605;0;0
935;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2009;32715;3335;28590;0;745;45;0;0;20;160;0;0;2370;0;150;29755;255;0;23130;9580;28915;3795;0;0
936;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2010;28955;3335;24945;0;645;30;0;0;10;145;0;0;2445;0;155;25955;240;0;20145;8800;25210;3745;0;0
937;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2011;28060;3540;23750;0;745;25;0;0;5;180;0;0;2545;0;170;24840;320;0;19605;8445;24075;3985;0;0
938;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2012;26320;3760;22215;0;315;30;0;0;15;160;20;0;2525;0;155;23045;400;0;19265;7030;21990;4325;0;0
939;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2013;26340;3515;22510;0;285;30;0;0;25;195;50;5;2620;0;145;22910;395;0;19190;7100;22050;4290;0;0
940;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2014;24290;3440;20515;0;295;40;0;0;20;240;40;5;2645;0;160;20710;475;0;18075;6165;20230;4060;0;0
941;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2015;24380;3180;20570;0;590;35;0;0;25;290;55;0;2925;0;140;20290;650;0;18150;6180;20270;4110;0;0
942;Misdrijven, totaal;Natuurlijke personen;18 tot 25 jaar;2016;21045;3000;17790;0;220;35;0;0;15;215;45;0;2475;0;125;17730;445;0;15850;5165;17185;3860;0;0
943;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;1994;1395;15;10;0;0;1370;0;0;0;10;0;0;40;0;0;1310;30;0;1330;65;1355;40;0;0
944;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;1995;1520;40;5;0;0;1470;0;0;0;25;0;0;50;0;0;1400;45;0;1450;75;1480;40;0;0
945;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;1996;1725;100;0;0;0;1620;0;0;0;10;0;0;55;0;0;1610;45;0;1665;55;1680;45;0;0
946;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;1997;1790;135;5;0;0;1645;0;0;0;10;0;0;45;0;0;1695;35;0;1745;45;1720;70;0;0
947;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;1998;1785;175;5;0;0;1600;0;0;0;15;0;0;65;0;5;1665;35;0;1715;70;1705;80;0;0
948;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;1999;1895;180;0;0;0;1710;0;0;0;15;0;0;80;0;0;1750;45;0;1845;50;1820;75;0;0
949;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2000;2105;220;5;0;0;1880;0;0;0;20;0;0;110;0;5;1935;30;0;2045;55;2020;80;0;0
950;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2001;2215;315;0;0;5;1895;0;0;0;30;0;0;80;0;5;2070;35;0;2145;70;2110;105;0;0
951;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2002;2505;270;0;0;5;2230;0;0;0;40;0;0;125;0;0;2295;45;0;2430;75;2420;85;0;0
952;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2003;2625;215;5;0;0;2405;0;0;0;20;0;0;135;0;0;2415;50;0;2560;65;2490;135;0;0
953;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2004;2990;330;5;0;0;2655;0;0;0;20;0;0;145;0;5;2780;40;0;2935;55;2830;160;0;0
954;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2005;3120;310;0;0;0;2805;0;0;0;20;0;0;170;0;0;2880;45;0;3070;50;2965;155;0;0
955;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2006;3235;250;5;0;0;2980;0;0;0;20;0;0;210;0;0;2940;60;0;3190;45;3040;195;0;0
956;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2007;3235;245;0;0;5;2980;0;0;0;20;0;0;220;0;5;2915;70;0;3180;50;3070;160;0;0
957;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2008;3470;225;5;0;0;3235;0;0;0;30;0;0;260;0;10;3065;95;0;3420;50;3285;185;0;0
958;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2009;2810;210;5;0;0;2590;0;0;0;25;0;0;270;0;10;2430;80;0;2770;40;2625;180;0;0
959;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2010;2170;195;5;0;0;1965;0;0;0;30;0;0;235;0;15;1825;65;0;2125;40;2010;155;0;0
960;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2011;1935;235;5;0;0;1690;0;0;0;30;0;0;220;0;15;1605;60;0;1910;25;1790;145;0;0
961;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2012;1825;245;5;0;0;1575;0;0;5;30;0;0;185;0;10;1540;60;0;1805;20;1680;145;0;0
962;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2013;1395;200;5;0;0;1190;0;0;0;30;0;0;170;0;5;1135;55;0;1370;25;1260;140;0;0
963;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2014;1235;210;0;0;0;1020;0;0;0;10;0;0;160;0;10;995;60;0;1210;25;1110;120;0;0
964;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2015;1050;185;0;0;0;865;0;0;0;10;0;0;130;0;0;855;50;0;1030;20;940;110;0;0
965;Misdrijven, totaal;Natuurlijke personen;Jonger dan 15 jaar;2016;1005;150;0;0;0;855;0;0;0;10;0;0;115;0;0;805;70;0;990;10;905;95;0;0
966;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;1994;11975;1085;7105;0;60;3720;0;0;10;85;0;0;400;0;10;11355;115;0;9120;2850;11260;715;0;0
967;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;1995;12005;1245;6720;0;80;3960;0;0;15;80;0;0;385;0;20;11365;140;0;9390;2615;11320;685;0;0
968;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;1996;12575;1490;5940;0;100;5050;0;0;15;70;0;0;425;0;15;11940;105;0;10355;2215;11885;685;0;0
969;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;1997;12145;1540;5655;0;65;4885;0;0;10;60;0;0;405;0;20;11530;125;0;9990;2160;11435;710;0;0
970;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;1998;12815;1695;5775;0;80;5265;0;0;10;50;0;0;500;0;15;12120;115;0;10625;2190;11975;840;0;0
971;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;1999;13815;1715;6535;0;85;5480;0;0;5;80;0;0;630;0;20;12980;100;0;11440;2375;12805;1015;0;0
972;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2000;14310;1810;6510;0;100;5895;0;0;10;85;0;0;660;0;20;13415;115;0;11730;2585;13425;885;0;0
973;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2001;14695;2125;6745;0;90;5735;0;0;25;175;0;0;710;0;35;13635;115;0;11890;2805;13570;1125;0;0
974;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2002;16025;2210;6985;0;90;6740;0;0;25;155;0;0;755;0;30;14910;150;0;13015;3010;14835;1190;0;0
975;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2003;18095;2230;8310;0;140;7415;0;0;20;140;0;5;885;0;30;16880;130;0;14645;3450;16625;1470;0;0
976;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2004;18815;2405;8170;0;130;8110;0;0;10;100;0;0;945;0;35;17580;140;0;15700;3115;17280;1535;0;0
977;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2005;19215;2375;8405;5;175;8255;0;0;20;165;0;0;1135;0;25;17710;155;0;16230;2985;17590;1620;0;0
978;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2006;19320;2005;8540;0;190;8590;0;0;15;115;0;0;1340;0;50;17590;205;0;16455;2865;17805;1520;0;0
979;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2007;19675;2080;8410;0;170;9015;0;0;15;125;0;0;1405;0;40;17900;195;0;17060;2615;18025;1650;0;0
980;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2008;20390;2105;8590;0;190;9510;0;0;20;150;0;0;1775;0;80;18100;265;0;17630;2765;18560;1830;0;0
981;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2009;19470;2175;8500;0;235;8560;0;0;15;155;0;0;1615;0;75;17310;295;0;16745;2725;17570;1900;0;0
982;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2010;17435;2230;7675;0;170;7360;0;0;15;140;0;0;1775;0;75;15190;240;0;14960;2470;15460;1975;0;0
983;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2011;16400;2415;7095;0;245;6645;0;0;10;155;0;0;1690;0;100;14155;285;0;14120;2275;14415;1985;0;0
984;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2012;15010;2480;6450;0;80;6000;0;0;10;135;10;0;1600;0;90;12905;265;0;13285;1720;13045;1965;0;0
985;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2013;13435;2195;6370;0;80;4795;0;0;20;150;15;0;1480;0;85;11440;250;0;11600;1820;11535;1900;0;0
986;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2014;11825;2095;5475;0;70;4185;0;0;15;115;10;0;1460;0;70;9820;340;0;10250;1565;10125;1705;0;0
987;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2015;11030;1845;5275;0;135;3775;0;0;10;130;20;0;1425;0;65;9015;360;0;9605;1410;9445;1585;0;0
988;Misdrijven, totaal;Natuurlijke personen;15 tot 20 jaar;2016;10095;1820;4500;0;55;3720;0;0;5;100;10;0;1300;0;65;8280;335;0;8860;1225;8530;1565;0;0
989;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;1994;19245;2310;16675;0;255;0;0;0;5;110;0;0;735;0;30;18295;65;0;11290;7950;17600;1645;0;0
990;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;1995;20110;2375;17395;5;335;0;0;0;5;115;0;0;725;0;30;19145;90;0;12240;7870;18465;1645;0;0
991;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;1996;18800;2335;16095;5;360;0;0;0;10;110;0;0;640;0;20;17925;100;0;11885;6915;17320;1480;5;0
992;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;1997;17480;2195;14985;5;295;5;0;0;5;125;0;0;610;0;35;16620;90;0;11265;6220;16030;1455;0;0
993;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;1998;16565;2035;14260;0;270;0;0;0;10;65;0;0;630;0;25;15775;65;0;10775;5790;14960;1605;0;0
994;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;1999;17495;2005;15190;5;295;0;0;0;5;75;0;0;725;0;40;16580;70;0;11405;6090;15775;1715;0;0
995;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2000;17110;1940;14835;5;325;5;0;0;5;80;0;0;785;0;30;16135;70;0;10880;6230;15665;1445;0;0
996;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2001;18140;2145;15670;0;320;0;0;0;10;160;0;5;760;0;35;17105;70;0;11440;6700;16475;1660;0;0
997;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2002;19175;2480;16325;0;370;5;0;0;5;110;0;0;765;0;50;18150;95;0;11915;7260;17235;1940;0;0
998;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2003;21930;2690;18780;0;460;5;0;0;10;145;0;0;880;0;55;20735;100;0;13615;8315;19725;2210;0;0
999;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2004;21795;2580;18720;0;495;0;0;0;10;100;0;0;925;0;55;20610;95;0;13920;7875;19670;2120;0;0
1000;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2005;22130;2345;19265;0;515;0;0;0;5;115;0;0;1125;0;60;20735;90;0;14690;7445;19915;2215;0;0
1001;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2006;22970;1980;20320;0;665;5;0;0;5;135;0;0;1415;0;80;21195;140;0;15475;7495;20805;2165;0;0
1002;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2007;22450;1910;20060;0;475;10;0;0;10;110;0;5;1360;0;75;20785;110;0;15540;6910;20210;2240;0;0
1003;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2008;23055;2240;20275;0;540;5;0;0;30;105;0;5;1700;0;100;20965;145;0;16015;7045;20485;2575;0;0
1004;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2009;22945;2195;20225;0;525;5;0;0;15;110;0;0;1630;0;115;20910;165;0;15845;7100;20255;2695;0;0
1005;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2010;20080;2230;17370;0;480;0;0;0;5;95;0;0;1630;0;105;18080;165;0;13530;6545;17450;2630;0;0
1006;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2011;19570;2320;16740;0;505;0;0;0;5;120;0;0;1725;0;115;17400;210;0;13215;6350;16805;2770;0;0
1007;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2012;18620;2540;15845;0;235;5;0;0;10;115;15;0;1745;0;95;16365;280;0;13145;5455;15495;3130;0;0
1008;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2013;18785;2360;16215;0;210;5;0;0;15;125;30;5;1855;0;90;16375;290;0;13305;5445;15705;3080;0;0
1009;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2014;17670;2355;15090;0;225;0;0;0;10;185;30;0;1850;0;110;15130;345;0;12855;4770;14700;2975;0;0
1010;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2015;18045;2250;15335;0;455;5;0;0;15;220;35;0;2130;0;100;15045;495;0;13115;4890;14965;3080;0;0
1011;Misdrijven, totaal;Natuurlijke personen;20 tot 25 jaar;2016;15585;2100;13315;0;165;5;0;0;10;155;30;0;1790;0;95;13195;315;0;11510;4045;12710;2875;0;0
1012;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;1994;17910;1950;15510;5;445;0;0;0;0;100;0;0;655;0;35;17060;55;0;9925;7985;16205;1700;5;0
1013;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;1995;18980;2060;16455;5;455;0;0;0;5;110;0;0;725;0;45;18015;75;0;10885;8090;17355;1625;0;0
1014;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;1996;19150;2190;16410;5;545;0;0;0;5;110;0;0;730;0;35;18165;105;0;11615;7530;17515;1630;0;0
1015;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;1997;19385;2185;16650;10;540;0;0;0;0;145;0;0;660;0;35;18440;100;0;11650;7735;17635;1725;20;0
1016;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;1998;18805;2085;16295;0;420;0;0;0;5;75;0;0;660;0;30;17960;80;0;11460;7345;16885;1915;5;0
1017;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;1999;19520;2140;16910;5;470;0;0;0;5;80;0;0;735;0;40;18585;70;0;12295;7225;17465;2050;5;0
1018;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2000;18615;1970;16110;5;530;0;0;0;5;105;0;5;725;0;25;17680;65;0;11375;7240;16915;1700;0;0
1019;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2001;18185;2020;15720;5;440;0;0;0;5;150;0;0;700;0;45;17195;95;0;10890;7300;16320;1865;0;0
1020;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2002;17900;2235;15245;0;415;5;0;0;5;130;0;0;655;0;40;17005;65;0;10695;7210;16020;1880;0;0
1021;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2003;20165;2235;17380;0;545;0;0;0;5;100;0;5;810;0;50;19090;100;0;11915;8250;18025;2140;0;0
1022;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2004;18490;2140;15860;0;490;0;0;0;0;80;0;0;790;0;55;17490;80;0;11445;7045;16530;1960;0;0
1023;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2005;17875;1840;15485;5;540;0;0;0;5;100;0;0;910;0;55;16715;85;0;11515;6360;15945;1930;0;0
1024;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2006;18365;1570;16160;0;630;0;0;0;10;90;0;0;1040;0;60;17050;115;0;11745;6620;16485;1880;0;0
1025;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2007;17345;1660;15245;0;430;5;0;0;5;80;0;0;1100;0;70;15985;100;0;11320;6025;15410;1935;0;0
1026;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2008;17160;1740;14940;0;480;0;0;0;15;95;0;0;1200;0;85;15655;105;0;11375;5785;15080;2080;0;0
1027;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2009;18345;1705;16200;0;440;0;0;0;10;90;0;0;1260;0;105;16720;160;0;11935;6410;16110;2235;0;0
1028;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2010;16190;1695;14065;0;425;0;0;0;10;60;0;0;1260;0;105;14605;145;0;10635;5545;13970;2220;0;0
1029;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2011;15630;1725;13500;0;405;0;0;0;5;95;0;0;1320;0;90;13910;200;0;10250;5365;13290;2340;0;0
1030;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2012;15395;1915;13240;0;240;0;0;0;5;100;10;0;1280;0;95;13700;205;0;10550;4830;12820;2580;0;0
1031;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2013;15860;1890;13805;0;170;0;0;0;15;120;15;0;1385;0;100;13965;260;0;10815;5025;13240;2620;0;0
1032;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2014;16090;1990;13900;0;200;0;0;0;15;135;15;0;1545;0;95;13985;300;0;11195;4875;13285;2805;0;0
1033;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2015;16880;1955;14475;0;450;0;0;0;15;215;30;0;1800;0;105;14285;435;0;11730;5125;14045;2835;0;0
1034;Misdrijven, totaal;Natuurlijke personen;25 tot 30 jaar;2016;14730;1795;12740;0;190;0;0;0;10;145;20;0;1530;0;85;12645;295;0;10635;4070;12025;2705;0;0
1035;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;1994;14175;1495;12150;5;525;0;0;0;5;60;0;0;525;0;30;13500;50;0;7935;6240;12760;1415;0;0
1036;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;1995;15775;1620;13605;10;540;0;0;0;0;95;0;0;625;0;40;14945;70;0;9165;6610;14325;1450;0;0
1037;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;1996;16180;1780;13735;5;660;0;0;0;0;80;0;0;595;0;35;15370;95;0;9780;6400;14750;1430;0;0
1038;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;1997;16780;1815;14240;5;720;0;0;0;5;110;0;0;620;0;30;15940;80;0;10230;6555;15090;1630;60;0
1039;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;1998;16370;1670;14040;5;655;0;0;0;5;60;0;0;605;0;30;15580;95;0;10070;6300;14595;1755;25;0
1040;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;1999;17850;1785;15495;10;560;0;0;0;10;75;0;0;650;0;45;17000;70;0;11270;6585;15965;1880;5;0
1041;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2000;17600;1805;15170;10;620;0;0;0;10;95;0;0;650;0;40;16730;75;0;10675;6925;15920;1680;0;0
1042;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2001;17770;1885;15365;0;520;0;0;0;5;115;0;0;660;0;55;16850;75;0;10735;7035;15775;1990;0;0
1043;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2002;18365;2235;15610;0;515;0;0;0;10;120;0;0;625;0;50;17475;85;0;11045;7320;16290;2070;0;0
1044;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2003;20835;2185;18005;0;645;0;0;0;5;125;0;0;785;0;60;19755;105;0;12515;8320;18595;2240;0;0
1045;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2004;19915;2195;17010;0;705;0;0;0;0;90;0;0;790;0;60;18855;115;0;12610;7305;17675;2235;0;0
1046;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2005;18630;1865;15985;5;775;0;0;0;5;85;0;0;920;0;60;17465;90;0;12145;6485;16485;2145;0;0
1047;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2006;17765;1560;15470;0;740;0;0;0;5;120;0;0;1040;0;45;16445;105;0;11695;6070;15795;1975;0;0
1048;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2007;15370;1515;13360;0;490;10;0;0;5;100;0;0;955;0;75;14125;110;0;10220;5150;13525;1845;0;0
1049;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2008;14855;1500;12885;0;470;0;0;0;15;75;0;0;980;0;85;13595;100;0;10040;4815;12990;1865;0;0
1050;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2009;14905;1430;13075;0;400;0;0;0;10;75;0;0;1010;0;65;13620;120;0;9850;5050;12990;1915;0;0
1051;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2010;12760;1330;11055;0;370;0;0;0;10;80;0;0;915;0;60;11550;145;0;8370;4375;10905;1855;0;0
1052;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2011;12575;1435;10770;0;370;0;0;0;5;100;0;0;970;0;95;11245;160;0;8405;4155;10585;1990;0;0
1053;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2012;12055;1515;10340;0;205;0;0;0;10;80;5;0;1025;0;75;10680;180;0;8355;3690;9955;2100;0;0
