ID;SOKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;EconomischeOmvangSO_2;OppervlakteCultuurgrond_3
8406;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2006;250;13994;7029
8407;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2007;235;13706;6745
8408;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2008;240;13676;6734
8409;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2009;220;13403;6544
8410;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2010;230;13165;6256
8411;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2011;220;12658;5838
8412;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2012;195;11513;5279
8413;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2013;205;10780;4313
8414;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2014;185;10303;4233
8415;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2015;200;11946;4738
8416;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2016;145;8540;2924
8417;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2017;150;8686;3158
8418;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2018;130;7329;2567
8419;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2019;150;8294;2801
8420;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2020;135;7531;2444
8421;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2021;135;7512;2595
8422;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2022;145;7813;2926
8423;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2023;115;6770;2254
8424;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zuid-Holland (PV);2024;125;7255;2498
8425;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2000;955;55172;24143
8426;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2001;895;50880;23916
8427;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2002;875;49982;23627
8428;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2003;840;47511;23000
8429;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2004;830;46794;22490
8430;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2005;815;45197;22675
8431;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2006;785;42772;21630
8432;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2007;730;40293;20231
8433;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2008;725;40826;20531
8434;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2009;705;38671;19585
8435;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2010;665;36851;17896
8436;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2011;680;37343;18707
8437;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2012;675;37672;19040
8438;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2013;650;35566;15693
8439;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2014;655;37620;15701
8440;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2015;625;36635;15282
8441;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2016;560;33327;11539
8442;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2017;515;30257;10314
8443;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2018;510;30109;10653
8444;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2019;525;30639;11120
8445;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2020;485;28887;10788
8446;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2021;490;29351;11474
8447;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2022;490;29258;11214
8448;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2023;425;24758;8357
8449;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Zeeland (PV);2024;425;25185;8421
8450;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2000;520;27747;12524
8451;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2001;520;27494;12789
8452;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2002;540;27464;13133
8453;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2003;525;26657;12841
8454;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2004;515;26270;12347
8455;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2005;495;25608;13044
8456;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2006;470;23538;11847
8457;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2007;475;23956;12236
8458;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2008;485;24276;12442
8459;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2009;525;26888;13192
8460;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2010;530;26437;12111
8461;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2011;535;27068;11948
8462;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2012;525;25936;12158
8463;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2013;625;30762;13718
8464;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2014;640;31607;13926
8465;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2015;665;34261;14584
8466;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2016;650;33962;12439
8467;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2017;660;33986;12061
8468;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2018;680;36670;12998
8469;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2019;745;40964;13776
8470;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2020;745;43024;14393
8471;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2021;765;43429;14865
8472;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2022;865;48788;16860
8473;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2023;770;43477;13838
8474;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Noord-Brabant (PV);2024;770;42457;14210
8475;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2000;365;17811;8586
8476;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2001;340;16690;8168
8477;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2002;345;16566;8172
8478;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2003;345;16746;8707
8479;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2004;325;15639;7954
8480;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2005;330;16019;8710
8481;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2006;315;15134;8260
8482;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2007;335;16315;8599
8483;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2008;285;14582;8075
8484;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2009;305;15312;8345
8485;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2010;285;14659;7407
8486;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2011;300;14951;7722
8487;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2012;295;14834;7653
8488;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2013;350;17682;8187
8489;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2014;330;16783;7668
8490;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2015;335;16642;8122
8491;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2016;330;18127;6864
8492;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2017;335;18026;6764
8493;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2018;310;16574;6274
8494;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2019;340;18531;6895
8495;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2020;315;17212;6568
8496;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2021;355;19337;7413
8497;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2022;355;18425;7388
8498;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2023;345;18372;6625
8499;SO: 25 000 tot 100 000 euro;Totaal akkerbouwbedrijven;Limburg (PV);2024;340;17812;6695
8500;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2000;3515;213328;10082
8501;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2001;3150;190556;8601
8502;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2002;2985;180650;8323
8503;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2003;2850;171435;8186
8504;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2004;2665;160218;7544
8505;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2005;2545;154196;7051
8506;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2006;2405;145190;6234
8507;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2007;2250;136986;6264
8508;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2008;2160;130945;6146
8509;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2009;1990;121722;5878
8510;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2010;1875;114327;5699
8511;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2011;1870;113430;5641
8512;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2012;1775;106675;5411
8513;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2013;1650;100115;4634
8514;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2014;1545;94456;4307
8515;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2015;1465;89985;4621
8516;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2016;1240;74922;3566
8517;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2017;1160;70219;3524
8518;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2018;1080;65623;3376
8519;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2019;1080;65906;3740
8520;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2020;1030;62010;3194
8521;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2021;985;58765;3123
8522;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2022;1005;60625;3211
8523;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2023;885;53145;2198
8524;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Nederland;2024;785;46441;2266
8525;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2000;155;9436;451
8526;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2001;140;8204;390
8527;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2002;140;8240;504
8528;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2003;135;8056;448
8529;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2004;115;6578;301
8530;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2005;110;6710;382
8531;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2006;110;6402;256
8532;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2007;115;6850;319
8533;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2008;110;6474;355
8534;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2009;85;5006;272
8535;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2010;85;5129;264
8536;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2011;80;4817;200
8537;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2012;70;4251;232
8538;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2013;60;3727;164
8539;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2014;60;3539;208
8540;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2015;65;3831;188
8541;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2016;55;3042;147
8542;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2017;55;3091;143
8543;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2018;50;2995;140
8544;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2019;50;3017;134
8545;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2020;50;2973;144
8546;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2021;45;2702;121
8547;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2022;50;2811;120
8548;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2023;40;2597;113
8549;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Noord-Nederland (LD);2024;35;1932;105
8550;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2000;515;30743;1289
8551;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2001;470;28518;1135
8552;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2002;460;26863;1093
8553;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2003;465;26815;1276
8554;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2004;435;24799;1182
8555;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2005;395;23139;921
8556;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2006;375;21618;861
8557;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2007;370;22171;924
8558;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2008;320;19185;847
8559;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2009;320;18979;885
8560;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2010;285;16842;822
8561;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2011;290;17336;829
8562;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2012;300;17717;850
8563;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2013;270;16330;765
8564;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2014;245;14423;607
8565;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2015;240;14698;756
8566;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2016;195;11679;546
8567;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2017;185;11058;568
8568;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2018;175;10387;568
8569;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2019;175;10055;525
8570;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2020;180;10484;500
8571;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2021;175;10199;509
8572;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2022;170;10007;581
8573;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2023;155;9406;441
8574;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Oost-Nederland (LD);2024;140;8418;452
8575;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2000;1630;101402;3791
8576;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2001;1455;90002;2958
8577;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2002;1385;86056;3096
8578;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2003;1275;79329;2803
8579;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2004;1225;76066;2642
8580;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2005;1170;72864;2490
8581;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2006;1120;70062;2178
8582;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2007;1020;62904;2189
8583;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2008;1005;62244;2082
8584;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2009;910;57121;1925
8585;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2010;865;53905;1918
8586;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2011;870;54185;1956
8587;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2012;810;49104;1676
8588;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2013;735;45151;1415
8589;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2014;685;42369;1278
8590;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2015;625;38522;1363
8591;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2016;550;33000;1153
8592;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2017;495;29645;1147
8593;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2018;410;25105;964
8594;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2019;420;25715;1096
8595;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2020;410;24831;918
8596;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2021;390;23467;823
8597;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2022;420;25449;927
8598;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2023;375;22266;677
8599;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;West-Nederland (LD);2024;330;19586;692
8600;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2000;1220;71747;4550
8601;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2001;1080;63833;4118
8602;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2002;1005;59492;3629
8603;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2003;975;57234;3659
8604;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2004;895;52775;3419
8605;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2005;870;51483;3259
8606;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2006;800;47108;2939
8607;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2007;745;45061;2833
8608;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2008;725;43042;2862
8609;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2009;675;40616;2797
8610;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2010;635;38451;2695
8611;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2011;635;37092;2655
8612;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2012;595;35603;2653
8613;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2013;585;34906;2290
8614;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2014;560;34125;2214
8615;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2015;535;32934;2314
8616;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2016;440;27200;1720
8617;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2017;430;26426;1667
8618;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2018;445;27136;1705
8619;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2019;440;27119;1985
8620;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2020;390;23722;1632
8621;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2021;375;22396;1670
8622;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2022;365;22357;1583
8623;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2023;315;18876;968
8624;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Zuid-Nederland (LD);2024;280;16506;1016
8625;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2000;50;2878;100
8626;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2001;40;2620;97
8627;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2002;40;2514;165
8628;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2003;40;2677;104
8629;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2004;35;2144;96
8630;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2005;35;2265;182
8631;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2006;35;2136;95
8632;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2007;40;2544;124
8633;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2008;35;2227;120
8634;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2009;30;1899;103
8635;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2010;35;2188;118
8636;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2011;30;1893;68
8637;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2012;25;1587;99
8638;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2013;25;1642;79
8639;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2014;20;1205;66
8640;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2015;25;1539;53
8641;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2016;20;1269;54
8642;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2017;20;1234;50
8643;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2018;20;1079;44
8644;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2019;20;1120;36
8645;SO: 25 000 tot 100 000 euro;Totaal tuinbouwbedrijven;Groningen (PV);2020;15;962;44
