ID;Gewassen;BiologischeBestrijders;Perioden;AantalBedrijvenMetBestrijders_1;PercentageVanBedrijvenMetBestrijders_2;GrootteOppervlakteMetBestrijders_3;PercentageOppervlakteMetBestrijders_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16;Aantal_17;Januari_18;Februari_19;Maart_20;April_21;Mei_22;Juni_23;Juli_24;Augustus_25;September_26;Oktober_27;November_28;December_29;AantalBestrijdersPerHa_30;DoseringPerJaarPerHa_31
402;Totaal glasgroenten;Roofmijt tegen varenrouwmug/trips (Ac.);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
403;Totaal glasgroenten;Roofmijt tegen varenrouwmug/trips (Ac.);2016;;;16;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;7015;0.0;32.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.3;0.0;0.0;2;428.0
404;Totaal glasgroenten;Roofmijt tegen varenrouwmug/trips (Mac.);2012;;;49;1.2;0.2;0.5;0.4;0.4;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;296;1.2;63.5;25.1;8.1;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;6.0
405;Totaal glasgroenten;Roofmijt tegen varenrouwmug/trips (Mac.);2016;;;31;0.8;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;5074;20.8;8.3;0.0;0.0;0.0;0.0;0.0;0.0;70.9;0.0;0.0;0.0;1;163.0
406;Totaal glasgroenten;Roofmijt tegen varenrouwmug/trips(Mi.);2012;;;44;1.1;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10012;99.1;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;230.0
407;Totaal glasgroenten;Roofmijt tegen varenrouwmug/trips(Mi.);2016;;;107;2.7;2.2;1.7;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.9;0.0;33777;51.5;8.6;0.0;0.0;0.0;14.7;0.0;0.0;0.0;0.0;25.2;0.0;9;317.0
408;Totaal glasgroenten;Rooftrips tegen trips (Franklinothrips);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
409;Totaal glasgroenten;Rooftrips tegen trips (Franklinothrips);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1841;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;4258.0
410;Totaal glasgroenten;Roofwants tegen rupsen (Podisus);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
411;Totaal glasgroenten;Roofwants tegen rupsen (Podisus);2016;;;32;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;103;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0;3.0
412;Totaal glasgroenten;Roofwants tegen witte vlieg(Macrolophus);2012;;;1848;47.2;11.7;30.0;25.5;18.4;13.8;7.9;2.7;1.2;2.9;1.9;2.8;2.2;18786;8.8;26.7;32.7;8.0;9.9;7.0;0.4;0.4;2.0;1.1;2.8;0.4;5;10.0
413;Totaal glasgroenten;Roofwants tegen witte vlieg(Macrolophus);2016;;;1776;45.4;18.4;33.5;26.1;9.3;5.7;4.8;3.1;2.2;0.0;0.0;9.1;5.3;22020;14.9;40.7;22.7;4.6;2.5;5.4;0.9;1.0;0.0;0.0;4.7;2.6;6;12.0
414;Totaal glasgroenten;Roofwants tegen trips (Orius);2012;;;236;6.0;0.4;2.3;4.0;3.1;3.0;2.0;0.3;0.0;0.0;0.0;0.0;0.0;2378;2.1;11.4;28.4;35.1;12.6;7.6;2.7;0.0;0.0;0.0;0.0;0.0;1;10.0
415;Totaal glasgroenten;Roofwants tegen trips (Orius);2016;;;215;5.5;0.9;2.7;3.9;3.5;2.7;0.4;0.3;0.0;0.0;0.0;0.0;0.0;4107;4.3;26.1;25.0;25.1;17.7;0.3;1.5;0.0;0.0;0.0;0.0;0.0;1;19.0
416;Totaal glasgroenten;Sluipwesp t. witte vlieg (Enc./Eretm.);2012;;;709;18.1;4.9;4.5;9.0;10.0;12.2;7.4;5.4;2.6;0.6;0.4;0.4;1.7;105213;4.3;3.6;11.5;21.1;25.8;14.1;14.0;3.7;0.6;0.0;0.0;1.4;27;148.0
417;Totaal glasgroenten;Sluipwesp t. witte vlieg (Enc./Eretm.);2016;;;983;25.1;6.0;7.9;12.0;9.5;11.5;9.4;5.1;4.7;3.2;0.2;3.5;3.0;98714;3.1;7.4;10.1;17.7;16.7;24.3;7.2;7.5;4.6;0.5;0.4;0.5;25;100.0
418;Totaal glasgroenten;Sluipwesp tegen (citrus)wolluis (Lept.);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
419;Totaal glasgroenten;Sluipwesp tegen (citrus)wolluis (Lept.);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
420;Totaal glasgroenten;Sluipwesp tegen bladluis (Aphelinus);2012;;;265;6.8;1.8;4.6;1.7;2.0;0.3;0.2;1.2;0.7;0.0;0.0;0.1;0.1;1110;53.8;23.7;8.9;5.3;5.0;0.8;1.0;0.7;0.0;0.0;0.5;0.4;0;4.0
421;Totaal glasgroenten;Sluipwesp tegen bladluis (Aphelinus);2016;;;203;5.2;0.5;1.0;0.8;4.2;1.9;0.9;0.4;0.2;0.3;0.1;0.2;0.2;874;1.8;5.6;5.5;47.6;19.7;4.1;7.1;3.7;4.2;0.3;0.0;0.4;0;4.0
422;Totaal glasgroenten;Sluipwesp tegen bladluis (Col./Ervi);2012;;;54;1.4;0.0;0.6;1.2;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;223;0.0;25.4;55.5;19.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4.0
423;Totaal glasgroenten;Sluipwesp tegen bladluis (Col./Ervi);2016;;;157;4.0;2.0;2.3;1.3;1.9;1.9;0.5;0.0;0.0;0.0;0.1;0.0;0.0;1915;9.0;14.6;50.8;17.8;5.8;1.3;0.0;0.0;0.0;0.7;0.0;0.0;0;12.0
424;Totaal glasgroenten;Sluipwesp tegen bladluis (Colemani);2012;;;503;12.9;0.8;5.2;5.8;5.5;3.2;1.4;1.2;1.2;0.1;0.1;0.2;0.0;3500;3.8;15.3;26.0;12.7;7.3;18.7;10.8;4.2;0.5;0.3;0.3;0.0;1;7.0
425;Totaal glasgroenten;Sluipwesp tegen bladluis (Colemani);2016;;;830;21.2;9.0;12.1;9.0;12.2;7.6;5.8;6.3;3.5;3.0;1.4;0.3;0.0;23932;7.9;14.6;12.3;10.0;13.9;8.7;14.4;12.0;4.0;2.0;0.1;0.0;6;29.0
426;Totaal glasgroenten;Sluipwesp tegen bladluis (Ervi);2012;;;418;10.7;1.5;4.2;5.1;3.9;3.1;0.5;0.1;0.7;0.0;0.0;0.0;0.0;1592;5.2;35.1;26.5;11.9;16.6;1.7;1.2;1.9;0.0;0.0;0.0;0.0;0;4.0
427;Totaal glasgroenten;Sluipwesp tegen bladluis (Ervi);2016;;;390;10.0;1.2;5.0;3.3;6.1;4.2;1.4;2.3;2.6;3.2;2.0;0.0;0.0;7135;6.0;9.0;7.4;15.1;15.3;5.7;17.9;12.5;8.1;2.9;0.0;0.0;2;18.0
428;Totaal glasgroenten;Sluipwesp tegen bladluis (Matricariae);2012;;;130;3.3;0.6;1.5;2.0;0.7;0.9;0.7;0.6;0.0;0.0;0.0;0.0;0.0;1392;16.8;17.6;22.2;15.3;21.2;1.4;5.5;0.0;0.0;0.0;0.0;0.0;0;11.0
429;Totaal glasgroenten;Sluipwesp tegen bladluis (Matricariae);2016;;;148;3.8;0.0;1.3;1.5;1.6;1.9;0.7;0.4;0.4;0.4;0.3;0.0;0.0;3105;0.0;9.6;25.9;9.4;12.3;9.2;6.3;8.6;6.3;12.4;0.0;0.0;1;21.0
430;Totaal glasgroenten;Sluipwesp tegen dopluis (Microterys);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
431;Totaal glasgroenten;Sluipwesp tegen dopluis (Microterys);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
432;Totaal glasgroenten;Sluipwesp tegen mineervlieg (Dig./Dac.);2012;;;107;2.7;0.8;1.4;0.9;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;162;0.7;25.8;70.3;0.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;2.0
433;Totaal glasgroenten;Sluipwesp tegen mineervlieg (Dig./Dac.);2016;;;15;0.4;0.0;0.0;0.0;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;48;0.0;0.0;0.0;14.3;28.6;57.1;0.0;0.0;0.0;0.0;0.0;0.0;0;3.0
434;Totaal glasgroenten;Sluipwesp tegen mineervlieg (Isaea);2012;;;1110;28.3;2.7;6.6;6.0;16.0;13.0;6.0;1.3;0.1;0.0;0.0;0.0;0.0;2917;3.2;16.7;20.5;23.4;25.9;5.9;2.2;2.1;0.0;0.0;0.0;0.0;1;3.0
435;Totaal glasgroenten;Sluipwesp tegen mineervlieg (Isaea);2016;;;321;8.2;0.0;1.7;3.7;2.4;3.2;2.7;2.2;1.2;0.5;0.0;0.0;0.0;1171;0.0;15.5;25.7;19.8;20.0;10.5;4.1;2.1;2.2;0.0;0.0;0.0;0;4.0
436;Totaal glasgroenten;Sluipwesp tegen mineervlieg (Siberica);2012;;;308;7.9;4.0;4.3;1.5;1.1;1.8;0.6;0.0;0.0;0.0;0.0;0.0;0.0;468;53.6;28.0;4.1;3.6;5.1;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0;2.0
437;Totaal glasgroenten;Sluipwesp tegen mineervlieg (Siberica);2016;;;79;2.0;0.9;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;462;0.5;0.0;99.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;6.0
438;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Calif.);2012;;;34;0.9;0.0;0.7;0.7;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;999;0.0;40.8;40.8;0.0;0.0;16.2;2.3;0.0;0.0;0.0;0.0;0.0;0;29.0
439;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Calif.);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
440;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Encarsia);2012;;;1683;43.0;24.5;33.0;28.9;24.2;17.1;9.5;4.2;2.5;3.5;1.4;3.3;3.5;264897;13.5;21.1;24.3;12.8;14.3;4.8;1.7;0.2;3.6;1.2;0.7;1.8;68;157.0
441;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Encarsia);2016;;;1483;37.9;23.7;29.1;29.9;22.6;15.0;10.6;4.5;5.9;6.7;5.9;7.5;7.9;263531;14.8;18.5;25.2;14.2;6.5;2.2;0.8;2.4;2.7;2.7;5.7;4.4;67;178.0
442;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Eremicus);2012;;;627;16.0;1.1;1.5;7.2;6.3;5.3;4.9;5.4;2.4;2.0;1.4;0.2;1.3;60451;1.2;2.5;15.1;16.5;26.4;16.4;13.4;1.8;2.6;1.3;0.0;2.7;15;96.0
443;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Eremicus);2016;;;1251;32.0;6.7;4.7;9.5;21.4;18.4;17.8;10.3;8.1;6.5;1.9;0.5;1.0;351905;2.1;0.9;17.2;31.8;16.3;15.9;5.5;4.4;4.7;0.5;0.2;0.3;90;281.0
444;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Eretm.);2012;;;194;5.0;0.0;0.0;1.0;1.6;2.2;2.6;1.5;0.3;1.3;1.6;0.0;0.0;8459;0.0;0.0;8.5;14.9;28.5;16.8;18.7;3.5;4.7;4.4;0.0;0.0;2;44.0
445;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Eretm.);2016;;;420;10.7;5.8;3.4;3.7;3.7;3.9;1.8;0.9;0.0;0.0;0.5;1.2;1.4;29313;12.7;16.4;20.9;10.9;20.0;7.4;1.5;0.0;0.0;0.5;1.3;8.4;7;70.0
446;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Mundus);2012;;;46;1.2;0.0;0.0;0.0;0.0;0.9;0.2;0.2;0.0;0.0;0.0;0.0;0.0;666;0.0;0.0;0.0;0.0;63.6;24.4;12.0;0.0;0.0;0.0;0.0;0.0;0;14.0
447;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Mundus);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
448;Totaal glasgroenten;Sluipwesp tegen wolluis (A. pseudococci);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
449;Totaal glasgroenten;Sluipwesp tegen wolluis (A. pseudococci);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
450;Totaal glasgroenten;Sluipwesp tegen wolluis (Citrina);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
451;Totaal glasgroenten;Sluipwesp tegen wolluis (Citrina);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
452;Totaal glasgroenten;Sluipwesp tegen wolluis (Perminutus);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
453;Totaal glasgroenten;Sluipwesp tegen wolluis (Perminutus);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
454;Totaal glasgroenten;Sluipwesp/galmug tegen mineervlieg;2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
455;Totaal glasgroenten;Sluipwesp/galmug tegen mineervlieg;2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
456;Totaal glasgroenten;Zweefvlieg tegen bladluis (Episyrphus);2012;;;67;1.7;0.0;0.0;1.0;1.3;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0;0.0;29.2;60.0;10.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
457;Totaal glasgroenten;Zweefvlieg tegen bladluis (Episyrphus);2016;;;94;2.4;0.0;0.0;0.5;3.0;0.7;0.0;0.0;0.3;0.4;0.0;0.0;0.0;26;0.0;0.0;8.8;63.0;15.2;0.0;0.0;11.3;1.9;0.0;0.0;0.0;0;0.0
458;Totaal glasgroenten;Roofmijt tegen trips/witte vlieg (Gall);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
459;Totaal glasgroenten;Roofmijt tegen trips/witte vlieg (Gall);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
460;Totaal glasgroenten;Rooftrips tegen schildluis;2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
461;Totaal glasgroenten;Rooftrips tegen schildluis;2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
462;Totaal glasgroenten;Sluipwesp tegen rups (Brass);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
463;Totaal glasgroenten;Sluipwesp tegen rups (Brass);2016;;;31;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;496;0.0;55.6;44.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;16.0
464;Totaal glasgroenten;Sluipwesp tegen bladluis (Volucre);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
465;Totaal glasgroenten;Sluipwesp tegen bladluis (Volucre);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
466;Totaal glasgroenten;Sluipwesp tegen dopluis (Flav);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
467;Totaal glasgroenten;Sluipwesp tegen dopluis (Flav);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0;7.0
468;Totaal glasgroenten;Sluipwesp tegen wolluis (Fusc);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
469;Totaal glasgroenten;Sluipwesp tegen wolluis (Fusc);2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
470;Totaal glasgroenten;Sluipwesp tegen rups (Acha);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
471;Totaal glasgroenten;Sluipwesp tegen rups (Acha);2016;;;103;2.6;1.4;1.4;1.4;1.9;1.9;1.9;0.1;0.0;0.0;0.0;0.0;0.0;19620;0.0;0.0;0.0;48.8;38.9;12.3;0.1;0.0;0.0;0.0;0.0;0.0;5;190.0
472;Totaal glasgroenten;Roofwants tegen trips (Insi);2012;;;5;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;13.0
473;Totaal glasgroenten;Roofwants tegen trips (Insi);2016;;;5;0.1;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351;0.0;0.0;0.0;29.4;70.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;67.0
474;Totaal glasgroenten;Roofwants tegen trips (Maju);2012;;;35;0.9;0.6;0.6;0.8;0.7;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;1896;39.8;15.3;8.3;36.3;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0;54.0
475;Totaal glasgroenten;Roofwants tegen trips (Maju);2016;;;9;0.2;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;280;0.0;23.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;31.0
476;Totaal glasgroenten;Roofwants tegen trips (Laev);2012;;;1019;26.0;3.6;13.5;18.9;11.6;4.8;2.2;0.4;0.0;0.0;0.0;0.0;0.0;10154;4.1;22.4;40.4;22.4;8.5;1.8;0.3;0.0;0.0;0.0;0.0;0.0;3;10.0
477;Totaal glasgroenten;Roofwants tegen trips (Laev);2016;;;1009;25.8;1.7;13.3;17.2;13.7;10.0;6.1;2.6;0.1;0.4;0.0;0.0;0.0;23070;5.4;26.4;28.6;19.2;10.2;7.7;1.9;0.1;0.4;0.0;0.0;0.0;6;23.0
478;Totaal glasgroenten;Zweefvlieg tegen bladluis (Ruep);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
479;Totaal glasgroenten;Zweefvlieg tegen bladluis (Ruep);2016;;;70;1.8;0.2;0.2;2.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29;11.1;11.9;31.7;21.7;21.7;0.0;0.0;0.0;1.9;0.0;0.0;0.0;0;0.0
480;Totaal glasgroenten;Roofkever tegen dopluis;2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
481;Totaal glasgroenten;Roofkever tegen dopluis;2016;;;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
482;Totaal glasgroenten;Roofkever tegen bladluis (Quad);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
483;Totaal glasgroenten;Roofkever tegen bladluis (Quad);2016;;;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;40.0;40.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
484;Totaal glasgroenten;Roofkever tegen varenrouwmug;2012;;;33;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42;0.0;0.0;91.5;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1.0
485;Totaal glasgroenten;Roofkever tegen varenrouwmug;2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
486;Totaal glasgroenten;Aaltjes tegen kevers (Megi)             ;2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
487;Totaal glasgroenten;Aaltjes tegen kevers (Megi)             ;2016;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
488;Totaal glasgroenten;Sluipwesp tegen rups (Evan/Bras);2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
489;Totaal glasgroenten;Sluipwesp tegen rups (Evan/Bras);2016;;;123;3.2;0.9;0.9;1.7;1.6;0.9;0.9;0.7;0.7;0.7;0.8;0.0;0.0;118936;12.0;12.0;33.1;21.3;7.1;7.1;0.1;2.0;3.0;2.2;0.0;0.0;30;965.0
490;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Form...;2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
491;Totaal glasgroenten;Sluipwesp tegen witte vlieg (Form...;2016;;;20;0.5;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1260;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;63.0
492;Totaal glasgroenten;Sluipwesp tegen bladluis (Abdo/Cole.....;2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
493;Totaal glasgroenten;Sluipwesp tegen bladluis (Abdo/Cole.....;2016;;;10;0.2;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112;0.0;0.0;94.4;0.0;0.0;0.0;0.0;0.0;5.6;0.0;0.0;0.0;0;12.0
494;Totaal glasgroenten;Sluipwesp tegen bladluis (Volu/Cole...;2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
495;Totaal glasgroenten;Sluipwesp tegen bladluis (Volu/Cole...;2016;;;87;2.2;0.0;0.0;0.6;1.8;1.9;1.5;1.4;1.4;0.0;0.2;0.2;0.2;727;0.0;0.0;11.8;5.6;4.0;1.9;61.2;15.3;0.0;0.1;0.1;0.1;0;8.0
496;Totaal glasgroenten;Sluipwesp/galmug tegen bladluis(Matr/...;2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
497;Totaal glasgroenten;Sluipwesp/galmug tegen bladluis(Matr/...;2016;;;17;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;96;0.0;0.0;0.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0;6.0
498;Aardbeien, onder glas;Totaal bestrijders;2012;152.0;54.0;197;68.3;0.0;19.7;47.2;14.1;4.8;2.3;2.7;24.3;41.0;14.6;8.6;0.0;952310;0.0;7.0;31.9;2.5;1.2;1.5;0.4;15.8;38.9;0.7;0.0;0.0;3305;4841.0
499;Aardbeien, onder glas;Totaal bestrijders;2016;127.0;50.0;193;57.5;11.7;15.5;41.8;24.5;9.6;10.2;12.9;30.5;38.2;8.0;11.8;6.6;332123;8.6;13.9;29.2;5.2;4.2;1.5;3.7;4.6;25.1;0.0;2.5;1.4;989;1720.0
500;Aardbeien, onder glas;Aaltjes totaal;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
501;Aardbeien, onder glas;Aaltjes totaal;2016;2.0;0.6;12;3.5;3.7;0.0;3.7;0.0;0.0;0.0;3.6;3.6;3.6;0.0;0.0;0.0;0;;;;;;;;;;;;;0;0.0
502;Aardbeien, onder glas;Gaasvliegen totaal;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
503;Aardbeien, onder glas;Gaasvliegen totaal;2016;3.0;1.2;4;1.1;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;161;0.0;0.0;98.2;0.0;0.0;0.0;0.0;0.0;0.0;1.8;0.0;0.0;0;43.0
504;Aardbeien, onder glas;Galmuggen totaal;2012;15.0;5.2;16;5.5;0.0;0.0;5.1;1.7;1.7;0.0;0.0;0.0;1.6;0.0;0.0;0.0;166;0.0;0.0;65.7;11.5;11.5;0.0;0.0;0.0;11.3;0.0;0.0;0.0;1;11.0
