ID;Migratieachtergrond;Generatie;Perioden;Bevolkingsomvang_1;Levendgeborenen_2;Overledenen_3;Immigratie_4;EmigratieInclusiefCorrecties_5;MigratiesaldoInclusiefCorrecties_6
257;Westerse migratieachtergrond;2e generatie migratieachtergrond;2036;988010.0;19521.0;10044.0;3533.0;7837.0;-4303.0
258;Westerse migratieachtergrond;2e generatie migratieachtergrond;2037;993181.0;19589.0;10093.0;3555.0;7889.0;-4334.0
259;Westerse migratieachtergrond;2e generatie migratieachtergrond;2038;998344.0;19660.0;10138.0;3574.0;7945.0;-4371.0
260;Westerse migratieachtergrond;2e generatie migratieachtergrond;2039;1003495.0;19730.0;10177.0;3607.0;8003.0;-4396.0
261;Westerse migratieachtergrond;2e generatie migratieachtergrond;2040;1008651.0;19804.0;10212.0;3641.0;8064.0;-4423.0
262;Westerse migratieachtergrond;2e generatie migratieachtergrond;2041;1013820.0;19880.0;10243.0;3662.0;8127.0;-4465.0
263;Westerse migratieachtergrond;2e generatie migratieachtergrond;2042;1018992.0;19962.0;10269.0;3682.0;8192.0;-4510.0
264;Westerse migratieachtergrond;2e generatie migratieachtergrond;2043;1024177.0;20051.0;10291.0;3707.0;8257.0;-4550.0
265;Westerse migratieachtergrond;2e generatie migratieachtergrond;2044;1029386.0;20141.0;10308.0;3737.0;8323.0;-4587.0
266;Westerse migratieachtergrond;2e generatie migratieachtergrond;2045;1034633.0;20228.0;10322.0;3780.0;8391.0;-4611.0
267;Westerse migratieachtergrond;2e generatie migratieachtergrond;2046;1039928.0;20326.0;10333.0;3809.0;8458.0;-4649.0
268;Westerse migratieachtergrond;2e generatie migratieachtergrond;2047;1045272.0;20421.0;10348.0;3828.0;8524.0;-4696.0
269;Westerse migratieachtergrond;2e generatie migratieachtergrond;2048;1050651.0;20521.0;10367.0;3867.0;8590.0;-4723.0
270;Westerse migratieachtergrond;2e generatie migratieachtergrond;2049;1056081.0;20618.0;10391.0;3898.0;8656.0;-4758.0
271;Westerse migratieachtergrond;2e generatie migratieachtergrond;2050;1061551.0;20708.0;10415.0;3934.0;8721.0;-4787.0
272;Westerse migratieachtergrond;2e generatie migratieachtergrond;2051;1067059.0;20800.0;10436.0;3966.0;8785.0;-4819.0
273;Westerse migratieachtergrond;2e generatie migratieachtergrond;2052;1072602.0;20884.0;10456.0;3994.0;8849.0;-4855.0
274;Westerse migratieachtergrond;2e generatie migratieachtergrond;2053;1078176.0;20971.0;10470.0;4025.0;8909.0;-4884.0
275;Westerse migratieachtergrond;2e generatie migratieachtergrond;2054;1083792.0;21044.0;10477.0;4063.0;8970.0;-4907.0
276;Westerse migratieachtergrond;2e generatie migratieachtergrond;2055;1089452.0;21117.0;10470.0;4098.0;9027.0;-4929.0
277;Westerse migratieachtergrond;2e generatie migratieachtergrond;2056;1095170.0;21181.0;10446.0;4121.0;9084.0;-4963.0
278;Westerse migratieachtergrond;2e generatie migratieachtergrond;2057;1100943.0;21239.0;10403.0;4147.0;9138.0;-4991.0
279;Westerse migratieachtergrond;2e generatie migratieachtergrond;2058;1106789.0;21290.0;10339.0;4170.0;9191.0;-5021.0
280;Westerse migratieachtergrond;2e generatie migratieachtergrond;2059;1112719.0;21339.0;10253.0;4189.0;9240.0;-5052.0
281;Westerse migratieachtergrond;2e generatie migratieachtergrond;2060;1118751.0;;;;;
282;Niet-westerse migratieachtergrond;Totaal;2014;;28864.0;4643.0;63156.0;48178.0;14978.0
283;Niet-westerse migratieachtergrond;Totaal;2015;2036767.0;28656.0;4836.0;67990.0;48792.0;19198.0
284;Niet-westerse migratieachtergrond;Totaal;2016;2079781.0;28639.0;5065.0;70297.0;49871.0;20426.0
285;Niet-westerse migratieachtergrond;Totaal;2017;2123781.0;28621.0;5307.0;72774.0;51074.0;21700.0
286;Niet-westerse migratieachtergrond;Totaal;2018;2168797.0;28581.0;5559.0;70041.0;52024.0;18017.0
287;Niet-westerse migratieachtergrond;Totaal;2019;2209833.0;28485.0;5821.0;67385.0;52209.0;15176.0
288;Niet-westerse migratieachtergrond;Totaal;2020;2247674.0;28300.0;6092.0;63879.0;51482.0;12397.0
289;Niet-westerse migratieachtergrond;Totaal;2021;2282280.0;28103.0;6363.0;63603.0;50574.0;13029.0
290;Niet-westerse migratieachtergrond;Totaal;2022;2317050.0;27942.0;6642.0;63360.0;50012.0;13349.0
291;Niet-westerse migratieachtergrond;Totaal;2023;2351697.0;27826.0;6932.0;63402.0;49671.0;13730.0
292;Niet-westerse migratieachtergrond;Totaal;2024;2386325.0;27761.0;7229.0;63407.0;49478.0;13931.0
293;Niet-westerse migratieachtergrond;Totaal;2025;2420783.0;27732.0;7536.0;63390.0;49470.0;13919.0
294;Niet-westerse migratieachtergrond;Totaal;2026;2454896.0;27741.0;7850.0;63324.0;49501.0;13823.0
295;Niet-westerse migratieachtergrond;Totaal;2027;2488613.0;27764.0;8168.0;63231.0;49517.0;13714.0
296;Niet-westerse migratieachtergrond;Totaal;2028;2521919.0;27789.0;8491.0;63166.0;49534.0;13632.0
297;Niet-westerse migratieachtergrond;Totaal;2029;2554853.0;27816.0;8814.0;63120.0;49540.0;13580.0
298;Niet-westerse migratieachtergrond;Totaal;2030;2587432.0;27842.0;9145.0;63106.0;49728.0;13377.0
299;Niet-westerse migratieachtergrond;Totaal;2031;2619511.0;27868.0;9473.0;63119.0;49896.0;13223.0
300;Niet-westerse migratieachtergrond;Totaal;2032;2651125.0;27891.0;9808.0;63151.0;50057.0;13093.0
301;Niet-westerse migratieachtergrond;Totaal;2033;2682299.0;27899.0;10142.0;63199.0;50224.0;12975.0
302;Niet-westerse migratieachtergrond;Totaal;2034;2713035.0;27894.0;10483.0;63271.0;50391.0;12880.0
303;Niet-westerse migratieachtergrond;Totaal;2035;2743327.0;27868.0;10825.0;63312.0;50563.0;12749.0
304;Niet-westerse migratieachtergrond;Totaal;2036;2773118.0;27842.0;11177.0;63394.0;50722.0;12671.0
305;Niet-westerse migratieachtergrond;Totaal;2037;2802458.0;27804.0;11537.0;63485.0;50869.0;12617.0
306;Niet-westerse migratieachtergrond;Totaal;2038;2831340.0;27756.0;11910.0;63544.0;51002.0;12541.0
307;Niet-westerse migratieachtergrond;Totaal;2039;2859729.0;27706.0;12295.0;63622.0;51109.0;12511.0
308;Niet-westerse migratieachtergrond;Totaal;2040;2887653.0;27651.0;12692.0;63711.0;51210.0;12500.0
309;Niet-westerse migratieachtergrond;Totaal;2041;2915107.0;27595.0;13109.0;63773.0;51312.0;12460.0
310;Niet-westerse migratieachtergrond;Totaal;2042;2942056.0;27542.0;13538.0;63846.0;51413.0;12432.0
311;Niet-westerse migratieachtergrond;Totaal;2043;2968495.0;27491.0;13981.0;63901.0;51521.0;12379.0
312;Niet-westerse migratieachtergrond;Totaal;2044;2994387.0;27449.0;14438.0;63975.0;51618.0;12358.0
313;Niet-westerse migratieachtergrond;Totaal;2045;3019758.0;27431.0;14902.0;64038.0;51708.0;12330.0
314;Niet-westerse migratieachtergrond;Totaal;2046;3044617.0;27424.0;15379.0;64121.0;51796.0;12325.0
315;Niet-westerse migratieachtergrond;Totaal;2047;3068986.0;27423.0;15865.0;64159.0;51879.0;12279.0
316;Niet-westerse migratieachtergrond;Totaal;2048;3092830.0;27428.0;16351.0;64222.0;51960.0;12264.0
317;Niet-westerse migratieachtergrond;Totaal;2049;3116166.0;27447.0;16848.0;64276.0;52046.0;12230.0
318;Niet-westerse migratieachtergrond;Totaal;2050;3138992.0;27472.0;17346.0;64329.0;52134.0;12194.0
319;Niet-westerse migratieachtergrond;Totaal;2051;3161311.0;27497.0;17843.0;64385.0;52228.0;12158.0
320;Niet-westerse migratieachtergrond;Totaal;2052;3183121.0;27528.0;18339.0;64405.0;52322.0;12083.0
321;Niet-westerse migratieachtergrond;Totaal;2053;3204393.0;27564.0;18825.0;64448.0;52416.0;12033.0
322;Niet-westerse migratieachtergrond;Totaal;2054;3225162.0;27597.0;19308.0;64489.0;52507.0;11982.0
323;Niet-westerse migratieachtergrond;Totaal;2055;3245432.0;27628.0;19779.0;64522.0;52598.0;11923.0
324;Niet-westerse migratieachtergrond;Totaal;2056;3265205.0;27666.0;20239.0;64571.0;52687.0;11885.0
325;Niet-westerse migratieachtergrond;Totaal;2057;3284518.0;27694.0;20688.0;64609.0;52771.0;11837.0
326;Niet-westerse migratieachtergrond;Totaal;2058;3303362.0;27721.0;21122.0;64662.0;52855.0;11807.0
327;Niet-westerse migratieachtergrond;Totaal;2059;3321769.0;27746.0;21545.0;64710.0;52932.0;11778.0
328;Niet-westerse migratieachtergrond;Totaal;2060;3339749.0;;;;;
329;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2014;;;4207.0;57654.0;36155.0;21499.0
330;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2015;1113014.0;;4391.0;62365.0;36734.0;25631.0
331;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2016;1134252.0;;4610.0;64386.0;37786.0;26600.0
332;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2017;1156243.0;;4839.0;66367.0;39016.0;27351.0
333;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2018;1178756.0;;5078.0;63284.0;40032.0;23252.0
334;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2019;1196927.0;;5324.0;60386.0;40300.0;20086.0
335;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2020;1211690.0;;5579.0;56807.0;39597.0;17210.0
336;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2021;1223323.0;;5831.0;56468.0;38665.0;17803.0
337;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2022;1235294.0;;6092.0;56232.0;38070.0;18162.0
338;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2023;1247363.0;;6361.0;56305.0;37702.0;18603.0
339;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2024;1259606.0;;6635.0;56328.0;37491.0;18838.0
340;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2025;1271806.0;;6917.0;56322.0;37412.0;18910.0
341;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2026;1283797.0;;7203.0;56256.0;37373.0;18883.0
342;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2027;1295479.0;;7491.0;56150.0;37325.0;18825.0
343;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2028;1306810.0;;7782.0;56068.0;37280.0;18788.0
344;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2029;1317817.0;;8073.0;56002.0;37227.0;18775.0
345;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2030;1328517.0;;8365.0;55955.0;37302.0;18652.0
346;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2031;1338807.0;;8653.0;55938.0;37364.0;18574.0
347;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2032;1348725.0;;8944.0;55925.0;37422.0;18502.0
348;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2033;1358283.0;;9231.0;55923.0;37483.0;18440.0
349;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2034;1367494.0;;9522.0;55941.0;37549.0;18392.0
350;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2035;1376363.0;;9811.0;55943.0;37621.0;18322.0
351;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2036;1384875.0;;10106.0;55961.0;37684.0;18277.0
352;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2037;1393047.0;;10404.0;55980.0;37737.0;18243.0
353;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2038;1400885.0;;10712.0;55997.0;37779.0;18217.0
354;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2039;1408393.0;;11027.0;56019.0;37804.0;18214.0
355;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2040;1415582.0;;11350.0;56038.0;37825.0;18212.0
356;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2041;1422441.0;;11686.0;56054.0;37851.0;18203.0
357;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2042;1428960.0;;12029.0;56065.0;37877.0;18187.0
358;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2043;1435119.0;;12380.0;56071.0;37911.0;18160.0
359;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2044;1440899.0;;12740.0;56077.0;37940.0;18137.0
360;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2045;1446298.0;;13100.0;56088.0;37964.0;18123.0
361;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2046;1451323.0;;13462.0;56099.0;37986.0;18113.0
362;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2047;1455971.0;;13825.0;56107.0;38008.0;18098.0
363;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2048;1460247.0;;14182.0;56122.0;38027.0;18095.0
364;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2049;1464158.0;;14536.0;56138.0;38052.0;18086.0
365;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2050;1467705.0;;14880.0;56147.0;38080.0;18066.0
366;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2051;1470891.0;;15211.0;56154.0;38112.0;18043.0
367;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2052;1473721.0;;15526.0;56167.0;38141.0;18026.0
368;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2053;1476220.0;;15819.0;56172.0;38169.0;18004.0
369;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2054;1478401.0;;16092.0;56182.0;38195.0;17987.0
370;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2055;1480297.0;;16334.0;56194.0;38222.0;17972.0
371;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2056;1481936.0;;16547.0;56206.0;38247.0;17959.0
372;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2057;1483350.0;;16726.0;56215.0;38272.0;17943.0
373;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2058;1484568.0;;16869.0;56225.0;38294.0;17931.0
374;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2059;1485629.0;;16977.0;56232.0;38315.0;17917.0
375;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2060;1486570.0;;;;;
376;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2014;;28864.0;436.0;5502.0;12023.0;-6521.0
377;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2015;923753.0;28656.0;445.0;5625.0;12058.0;-6433.0
378;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2016;945529.0;28639.0;455.0;5911.0;12085.0;-6174.0
379;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2017;967538.0;28621.0;468.0;6407.0;12058.0;-5651.0
380;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2018;990041.0;28581.0;481.0;6757.0;11992.0;-5235.0
381;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2019;1012906.0;28485.0;497.0;6999.0;11909.0;-4910.0
382;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2020;1035984.0;28300.0;513.0;7072.0;11885.0;-4813.0
383;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2021;1058957.0;28103.0;532.0;7135.0;11909.0;-4774.0
384;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2022;1081756.0;27942.0;550.0;7128.0;11942.0;-4813.0
385;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2023;1104334.0;27826.0;571.0;7097.0;11969.0;-4873.0
386;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2024;1126719.0;27761.0;594.0;7079.0;11987.0;-4907.0
387;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2025;1148977.0;27732.0;619.0;7068.0;12058.0;-4991.0
388;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2026;1171099.0;27741.0;647.0;7068.0;12128.0;-5060.0
389;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2027;1193134.0;27764.0;677.0;7081.0;12192.0;-5111.0
390;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2028;1215109.0;27789.0;709.0;7098.0;12254.0;-5156.0
391;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2029;1237036.0;27816.0;741.0;7118.0;12313.0;-5195.0
392;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2030;1258915.0;27842.0;780.0;7151.0;12426.0;-5275.0
393;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2031;1280704.0;27868.0;820.0;7181.0;12532.0;-5351.0
394;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2032;1302400.0;27891.0;864.0;7226.0;12635.0;-5409.0
395;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2033;1324016.0;27899.0;911.0;7276.0;12741.0;-5465.0
396;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2034;1345541.0;27894.0;961.0;7330.0;12842.0;-5512.0
397;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2035;1366964.0;27868.0;1014.0;7369.0;12942.0;-5573.0
398;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2036;1388243.0;27842.0;1071.0;7433.0;13038.0;-5606.0
399;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2037;1409411.0;27804.0;1133.0;7505.0;13132.0;-5626.0
400;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2038;1430455.0;27756.0;1198.0;7547.0;13223.0;-5676.0
401;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2039;1451336.0;27706.0;1268.0;7603.0;13305.0;-5703.0
402;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2040;1472071.0;27651.0;1342.0;7673.0;13385.0;-5712.0
403;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2041;1492666.0;27595.0;1423.0;7719.0;13461.0;-5743.0
404;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2042;1513096.0;27542.0;1509.0;7781.0;13536.0;-5755.0
405;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2043;1533376.0;27491.0;1601.0;7830.0;13610.0;-5781.0
406;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2044;1553488.0;27449.0;1698.0;7898.0;13678.0;-5779.0
407;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2045;1573460.0;27431.0;1802.0;7950.0;13744.0;-5793.0
408;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2046;1593294.0;27424.0;1917.0;8022.0;13810.0;-5788.0
409;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2047;1613015.0;27423.0;2040.0;8052.0;13871.0;-5819.0
410;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2048;1632583.0;27428.0;2169.0;8100.0;13933.0;-5831.0
411;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2049;1652008.0;27447.0;2312.0;8138.0;13994.0;-5856.0
412;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2050;1671287.0;27472.0;2466.0;8182.0;14054.0;-5872.0
413;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2051;1690420.0;27497.0;2632.0;8231.0;14116.0;-5885.0
414;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2052;1709400.0;27528.0;2813.0;8238.0;14181.0;-5943.0
415;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2053;1728173.0;27564.0;3006.0;8276.0;14247.0;-5971.0
416;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2054;1746761.0;27597.0;3216.0;8307.0;14312.0;-6005.0
417;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2055;1765135.0;27628.0;3445.0;8328.0;14376.0;-6049.0
418;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2056;1783269.0;27666.0;3692.0;8365.0;14440.0;-6074.0
419;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2057;1801168.0;27694.0;3962.0;8394.0;14499.0;-6106.0
420;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2058;1818794.0;27721.0;4253.0;8437.0;14561.0;-6124.0
421;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2059;1836140.0;27746.0;4568.0;8478.0;14617.0;-6139.0
422;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2060;1853179.0;;;;;
