ID;NGEKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
4405;8   tot   20  NGE;Veeteeltcombinaties;Noord-Brabant (PV);2005;30;202;430
4406;8   tot   20  NGE;Veeteeltcombinaties;Noord-Brabant (PV);2006;25;170;381
4407;8   tot   20  NGE;Veeteeltcombinaties;Noord-Brabant (PV);2007;25;160;385
4408;8   tot   20  NGE;Veeteeltcombinaties;Noord-Brabant (PV);2008;25;122;375
4409;8   tot   20  NGE;Veeteeltcombinaties;Noord-Brabant (PV);2009;25;143;346
4410;8   tot   20  NGE;Veeteeltcombinaties;Limburg (PV);2000;20;120;271
4411;8   tot   20  NGE;Veeteeltcombinaties;Limburg (PV);2001;10;61;177
4412;8   tot   20  NGE;Veeteeltcombinaties;Limburg (PV);2002;10;85;185
4413;8   tot   20  NGE;Veeteeltcombinaties;Limburg (PV);2003;10;41;124
4414;8   tot   20  NGE;Veeteeltcombinaties;Limburg (PV);2004;10;62;165
4415;8   tot   20  NGE;Veeteeltcombinaties;Limburg (PV);2005;10;60;161
4416;8   tot   20  NGE;Veeteeltcombinaties;Limburg (PV);2006;10;51;120
4417;8   tot   20  NGE;Veeteeltcombinaties;Limburg (PV);2007;10;67;182
4418;8   tot   20  NGE;Veeteeltcombinaties;Limburg (PV);2008;5;26;86
4419;8   tot   20  NGE;Veeteeltcombinaties;Limburg (PV);2009;10;44;122
4420;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Nederland;2000;1145;11235;14638
4421;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Nederland;2001;1075;11212;14024
4422;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Nederland;2002;995;10233;13105
4423;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Nederland;2003;1040;10814;13624
4424;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Nederland;2004;1045;11142;13867
4425;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Nederland;2005;1060;12377;14255
4426;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Nederland;2006;1025;11981;13642
4427;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Nederland;2007;940;11421;12399
4428;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Nederland;2008;860;10590;11388
4429;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Nederland;2009;815;10084;10771
4430;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2000;115;1264;1530
4431;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2001;110;1269;1497
4432;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2002;85;961;1137
4433;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2003;95;1092;1244
4434;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2004;90;1100;1251
4435;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2005;105;1367;1467
4436;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2006;100;1372;1368
4437;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2007;90;1172;1227
4438;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2008;100;1226;1304
4439;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2009;90;1116;1177
4440;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2000;425;4212;5235
4441;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2001;385;4240;4948
4442;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2002;360;3852;4750
4443;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2003;400;4330;5182
4444;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2004;395;4219;5097
4445;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2005;390;4647;5142
4446;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2006;375;4391;4951
4447;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2007;330;4068;4270
4448;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2008;310;3895;4104
4449;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2009;300;3783;3925
4450;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2000;155;1450;1947
4451;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2001;145;1385;1839
4452;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2002;135;1346;1746
4453;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2003;125;1227;1616
4454;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2004;145;1583;1965
4455;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2005;135;1608;1906
4456;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2006;135;1575;1885
4457;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2007;135;1530;1789
4458;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2008;110;1318;1479
4459;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2009;110;1325;1527
4460;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2000;450;4309;5927
4461;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2001;435;4318;5741
4462;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2002;415;4074;5472
4463;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2003;420;4165;5582
4464;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2004;415;4242;5554
4465;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2005;430;4756;5739
4466;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2006;410;4643;5438
4467;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2007;385;4650;5112
4468;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2008;340;4151;4501
4469;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2009;315;3861;4143
4470;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2000;20;255;308
4471;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2001;20;225;280
4472;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2002;20;202;244
4473;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2003;15;177;186
4474;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2004;15;227;235
4475;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2005;15;178;213
4476;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2006;20;312;291
4477;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2007;10;162;138
4478;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2008;20;251;261
4479;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2009;15;184;180
4480;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2000;30;354;428
4481;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2001;25;254;310
4482;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2002;25;242;310
4483;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2003;30;348;399
4484;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2004;30;357;400
4485;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2005;30;411;439
4486;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2006;25;340;341
4487;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2007;25;311;339
4488;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2008;25;289;317
4489;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2009;20;260;283
4490;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2000;65;655;793
4491;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2001;65;790;906
4492;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2002;45;516;584
4493;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2003;50;567;659
4494;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2004;45;516;617
4495;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2005;55;778;815
4496;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2006;55;719;736
4497;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2007;55;699;751
4498;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2008;55;686;727
4499;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2009;55;671;713
4500;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2000;165;1699;2037
4501;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2001;160;1854;2093
4502;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2002;150;1628;1932
4503;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2003;165;1862;2127
4504;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2004;165;1850;2146
4505;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2005;160;2024;2109
4506;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2006;155;1951;2080
4507;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2007;135;1823;1777
4508;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2008;135;1806;1774
4509;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2009;130;1689;1648
4510;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2000;5;36;46
4511;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2001;10;106;128
4512;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2002;5;54;73
4513;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2003;5;28;44
4514;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2004;5;43;55
4515;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2005;5;37;53
4516;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2006;5;39;71
4517;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2007;5;80;85
4518;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2008;5;47;63
4519;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2009;5;80;103
4520;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2000;255;2476;3152
4521;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2001;215;2281;2728
4522;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2002;205;2169;2745
4523;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2003;230;2440;3011
4524;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2004;225;2325;2896
4525;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2005;225;2585;2980
4526;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2006;215;2401;2800
4527;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2007;190;2166;2408
4528;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2008;175;2042;2267
4529;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2009;165;2014;2174
4530;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2000;25;267;312
4531;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2001;20;169;238
4532;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2002;25;311;329
4533;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2003;20;209;256
4534;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2004;35;403;475
4535;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2005;25;262;321
4536;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2006;20;251;286
4537;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2007;20;232;266
4538;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2008;20;215;240
4539;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Utrecht (PV);2009;20;219;255
4540;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2000;20;166;237
4541;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2001;20;183;265
4542;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2002;20;204;276
4543;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2003;20;232;293
4544;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2004;25;260;323
4545;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2005;40;508;568
4546;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2006;35;428;507
4547;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2007;35;429;504
4548;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2008;35;398;446
4549;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Holland (PV);2009;25;289;335
4550;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2000;45;450;590
4551;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2001;35;366;476
4552;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2002;35;282;405
4553;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2003;30;258;371
4554;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2004;30;281;375
4555;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2005;25;248;328
4556;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2006;30;297;367
4557;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2007;25;261;343
4558;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2008;20;171;211
4559;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zuid-Holland (PV);2009;25;233;282
4560;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2000;65;567;808
4561;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2001;65;667;860
4562;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2002;55;549;736
4563;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2003;50;529;696
4564;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2004;60;638;791
4565;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2005;50;591;689
4566;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2006;50;599;725
4567;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2007;50;609;676
4568;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2008;40;535;582
4569;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Zeeland (PV);2009;45;585;655
4570;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2000;320;3090;4199
4571;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2001;300;3046;4019
4572;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2002;280;2717;3694
4573;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2003;295;2935;3925
4574;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2004;305;3140;4057
4575;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2005;305;3462;4090
4576;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2006;285;3186;3704
4577;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2007;285;3427;3701
4578;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2008;230;2820;3046
4579;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Noord-Brabant (PV);2009;225;2767;2950
4580;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2000;130;1219;1728
4581;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2001;130;1272;1721
4582;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2002;135;1357;1778
4583;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2003;125;1230;1657
4584;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2004;110;1101;1496
4585;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2005;125;1293;1650
4586;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2006;125;1457;1734
4587;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2007;100;1223;1411
4588;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2008;110;1331;1455
4589;8   tot   20  NGE;Gewassen-/veeteeltcombinaties;Limburg (PV);2009;90;1094;1193
4590;20  tot   40 NGE;Alle bedrijfstypen;Nederland;2000;13170;167735;383611
4591;20  tot   40 NGE;Alle bedrijfstypen;Nederland;2001;12355;168583;360279
4592;20  tot   40 NGE;Alle bedrijfstypen;Nederland;2002;11865;166230;347092
4593;20  tot   40 NGE;Alle bedrijfstypen;Nederland;2003;11410;167110;332868
4594;20  tot   40 NGE;Alle bedrijfstypen;Nederland;2004;11000;161493;320169
4595;20  tot   40 NGE;Alle bedrijfstypen;Nederland;2005;10920;169870;318386
4596;20  tot   40 NGE;Alle bedrijfstypen;Nederland;2006;10525;169554;306630
4597;20  tot   40 NGE;Alle bedrijfstypen;Nederland;2007;10130;161291;294382
4598;20  tot   40 NGE;Alle bedrijfstypen;Nederland;2008;9700;154971;282169
4599;20  tot   40 NGE;Alle bedrijfstypen;Nederland;2009;9270;149676;269499
4600;20  tot   40 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2000;1960;37406;56838
4601;20  tot   40 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2001;1855;37364;54164
4602;20  tot   40 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2002;1800;37153;52763
4603;20  tot   40 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2003;1735;36526;50902
4604;20  tot   40 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2004;1675;34657;48578
4605;20  tot   40 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2005;1700;37096;49131
4606;20  tot   40 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2006;1670;36589;48557
4607;20  tot   40 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2007;1540;32875;44425
4608;20  tot   40 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2008;1420;31137;41303
4609;20  tot   40 NGE;Alle bedrijfstypen;Noord-Nederland (LD);2009;1410;31415;40922
4610;20  tot   40 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2000;4370;49853;127069
4611;20  tot   40 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2001;4145;50048;120588
4612;20  tot   40 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2002;3935;49000;114162
4613;20  tot   40 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2003;3790;50017;109987
4614;20  tot   40 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2004;3595;47673;104351
4615;20  tot   40 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2005;3615;49906;104807
4616;20  tot   40 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2006;3480;50955;100390
4617;20  tot   40 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2007;3415;49666;98556
4618;20  tot   40 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2008;3230;47277;93232
4619;20  tot   40 NGE;Alle bedrijfstypen;Oost-Nederland (LD);2009;3015;43849;86736
4620;20  tot   40 NGE;Alle bedrijfstypen;West-Nederland (LD);2000;3690;44864;108370
4621;20  tot   40 NGE;Alle bedrijfstypen;West-Nederland (LD);2001;3420;45309;100332
4622;20  tot   40 NGE;Alle bedrijfstypen;West-Nederland (LD);2002;3285;44397;96595
4623;20  tot   40 NGE;Alle bedrijfstypen;West-Nederland (LD);2003;3080;44524;90280
4624;20  tot   40 NGE;Alle bedrijfstypen;West-Nederland (LD);2004;2995;43700;87956
4625;20  tot   40 NGE;Alle bedrijfstypen;West-Nederland (LD);2005;2990;46517;88537
4626;20  tot   40 NGE;Alle bedrijfstypen;West-Nederland (LD);2006;2890;46093;85396
4627;20  tot   40 NGE;Alle bedrijfstypen;West-Nederland (LD);2007;2795;43578;82288
4628;20  tot   40 NGE;Alle bedrijfstypen;West-Nederland (LD);2008;2740;42903;80484
4629;20  tot   40 NGE;Alle bedrijfstypen;West-Nederland (LD);2009;2590;40707;76357
4630;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2000;3155;35611;91334
4631;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2001;2935;35862;85195
4632;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2002;2850;35680;83572
4633;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2003;2800;36044;81698
4634;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2004;2735;35463;79285
4635;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2005;2615;36351;75911
4636;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2006;2480;35917;72287
4637;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2007;2380;35171;69112
4638;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2008;2305;33655;67150
4639;20  tot   40 NGE;Alle bedrijfstypen;Zuid-Nederland (LD);2009;2255;33706;65484
4640;20  tot   40 NGE;Alle bedrijfstypen;Groningen (PV);2000;515;10724;15268
4641;20  tot   40 NGE;Alle bedrijfstypen;Groningen (PV);2001;520;11635;15326
4642;20  tot   40 NGE;Alle bedrijfstypen;Groningen (PV);2002;485;11236;14359
4643;20  tot   40 NGE;Alle bedrijfstypen;Groningen (PV);2003;480;11487;14401
4644;20  tot   40 NGE;Alle bedrijfstypen;Groningen (PV);2004;460;10878;13533
4645;20  tot   40 NGE;Alle bedrijfstypen;Groningen (PV);2005;470;11578;13679
4646;20  tot   40 NGE;Alle bedrijfstypen;Groningen (PV);2006;435;10524;12855
4647;20  tot   40 NGE;Alle bedrijfstypen;Groningen (PV);2007;440;10495;12885
4648;20  tot   40 NGE;Alle bedrijfstypen;Groningen (PV);2008;410;10078;12122
4649;20  tot   40 NGE;Alle bedrijfstypen;Groningen (PV);2009;400;9803;11961
4650;20  tot   40 NGE;Alle bedrijfstypen;Friesland (PV);2000;720;13193;20776
4651;20  tot   40 NGE;Alle bedrijfstypen;Friesland (PV);2001;680;12818;19905
4652;20  tot   40 NGE;Alle bedrijfstypen;Friesland (PV);2002;700;13696;20395
4653;20  tot   40 NGE;Alle bedrijfstypen;Friesland (PV);2003;685;13665;20187
4654;20  tot   40 NGE;Alle bedrijfstypen;Friesland (PV);2004;680;13334;19816
4655;20  tot   40 NGE;Alle bedrijfstypen;Friesland (PV);2005;670;14172;19344
4656;20  tot   40 NGE;Alle bedrijfstypen;Friesland (PV);2006;660;13678;19139
4657;20  tot   40 NGE;Alle bedrijfstypen;Friesland (PV);2007;590;11643;16901
4658;20  tot   40 NGE;Alle bedrijfstypen;Friesland (PV);2008;540;10908;15577
4659;20  tot   40 NGE;Alle bedrijfstypen;Friesland (PV);2009;555;11733;16080
4660;20  tot   40 NGE;Alle bedrijfstypen;Drenthe (PV);2000;720;13489;20794
4661;20  tot   40 NGE;Alle bedrijfstypen;Drenthe (PV);2001;655;12911;18933
4662;20  tot   40 NGE;Alle bedrijfstypen;Drenthe (PV);2002;615;12222;18009
4663;20  tot   40 NGE;Alle bedrijfstypen;Drenthe (PV);2003;570;11374;16315
4664;20  tot   40 NGE;Alle bedrijfstypen;Drenthe (PV);2004;530;10445;15230
4665;20  tot   40 NGE;Alle bedrijfstypen;Drenthe (PV);2005;555;11347;16108
4666;20  tot   40 NGE;Alle bedrijfstypen;Drenthe (PV);2006;570;12388;16563
4667;20  tot   40 NGE;Alle bedrijfstypen;Drenthe (PV);2007;505;10737;14639
4668;20  tot   40 NGE;Alle bedrijfstypen;Drenthe (PV);2008;475;10151;13604
4669;20  tot   40 NGE;Alle bedrijfstypen;Drenthe (PV);2009;455;9879;12881
4670;20  tot   40 NGE;Alle bedrijfstypen;Overijssel (PV);2000;1610;20713;46733
4671;20  tot   40 NGE;Alle bedrijfstypen;Overijssel (PV);2001;1530;20432;44696
4672;20  tot   40 NGE;Alle bedrijfstypen;Overijssel (PV);2002;1465;20012;42472
4673;20  tot   40 NGE;Alle bedrijfstypen;Overijssel (PV);2003;1435;20420;41617
4674;20  tot   40 NGE;Alle bedrijfstypen;Overijssel (PV);2004;1380;19870;40019
4675;20  tot   40 NGE;Alle bedrijfstypen;Overijssel (PV);2005;1390;20693;40214
4676;20  tot   40 NGE;Alle bedrijfstypen;Overijssel (PV);2006;1295;20519;37308
4677;20  tot   40 NGE;Alle bedrijfstypen;Overijssel (PV);2007;1285;20400;36734
4678;20  tot   40 NGE;Alle bedrijfstypen;Overijssel (PV);2008;1235;19571;35395
4679;20  tot   40 NGE;Alle bedrijfstypen;Overijssel (PV);2009;1135;17885;32216
4680;20  tot   40 NGE;Alle bedrijfstypen;Flevoland (PV);2000;145;2082;4472
4681;20  tot   40 NGE;Alle bedrijfstypen;Flevoland (PV);2001;190;2985;5695
4682;20  tot   40 NGE;Alle bedrijfstypen;Flevoland (PV);2002;175;2718;5318
4683;20  tot   40 NGE;Alle bedrijfstypen;Flevoland (PV);2003;180;2945;5495
