ID;Gewassen;Perioden;VoorlopigeOogstraming_1;DefinitieveOogstraming_2;Verschil_3;DefinitieveOogstraming_4;VerschilGeoogstTOVBeteeld_5;VoorlopigeOogstraming_6;DefinitieveOogstraming_7;Verschil_8;VoorlopigeOogstraming_9;DefinitieveOogstraming_10;Verschil_11
218;Hennep;2020;1827.0;1827.0;0.0;1827.0;0.0;7.1;7.0;-1.4;12895.0;12786.0;-0.8
219;Hennep;2021;1703.0;1703.0;0.0;1703.0;0.0;7.8;7.8;0.0;13283.0;13281.0;0.0
220;Hennep;2022;1684.0;1684.0;0.0;1684.0;0.0;8.4;8.4;0.0;14058.0;14142.0;0.6
221;Aardappelen (totaal);2010;158213.0;158213.0;0.0;156969.0;-0.8;41.7;43.6;4.6;6600093.0;6843529.0;3.7
222;Aardappelen (totaal);2011;158467.0;159686.0;0.8;159233.0;-0.3;46.0;46.1;0.2;7296754.0;7333472.0;0.5
223;Aardappelen (totaal);2012;149016.0;149932.0;0.6;149770.0;-0.1;44.5;45.2;1.6;6637889.0;6765618.0;1.9
224;Aardappelen (totaal);2013;155822.0;155822.0;0.0;155822.0;0.0;41.5;42.2;1.7;6459020.0;6576860.0;1.8
225;Aardappelen (totaal);2014;156349.0;156252.0;-0.1;155502.0;-0.5;45.0;45.7;1.6;7035846.0;7100258.0;0.9
226;Aardappelen (totaal);2015;156885.0;156511.0;-0.2;155661.0;-0.5;45.0;42.7;-5.1;7061605.0;6651692.0;-5.8
227;Aardappelen (totaal);2016;157546.0;157900.0;0.2;155594.0;-1.5;42.0;42.0;0.0;6617483.0;6534338.0;-1.3
228;Aardappelen (totaal);2017;162610.0;162671.0;0.0;160791.0;-1.2;45.7;46.0;0.7;7436237.0;7391881.0;-0.6
229;Aardappelen (totaal);2018;165012.0;164973.0;0.0;164597.0;-0.2;35.0;36.6;4.6;5782554.0;6025365.0;4.2
230;Aardappelen (totaal);2019;167611.0;167523.0;-0.1;165733.0;-1.1;42.4;42.0;-0.9;7100162.0;6961230.0;-2.0
231;Aardappelen (totaal);2020;165614.0;165621.0;0.0;164504.0;-0.7;42.8;42.7;-0.2;7089712.0;7020062.0;-1.0
232;Aardappelen (totaal);2021;160365.0;160302.0;0.0;159068.0;-0.8;43.3;42.0;-3.0;6938092.0;6676724.0;-3.8
233;Aardappelen (totaal);2022;163059.0;163058.0;0.0;162279.0;-0.5;45.0;42.6;-5.3;7333714.0;6915875.0;-5.7
234;Consumptieaardappelen (totaal);2010;72972.0;72972.0;0.0;71852.0;-1.5;48.0;49.4;2.9;3505064.0;3546049.0;1.2
235;Consumptieaardappelen (totaal);2011;72128.0;72607.0;0.7;72231.0;-0.5;54.5;53.4;-2.0;3931999.0;3857284.0;-1.9
236;Consumptieaardappelen (totaal);2012;67086.0;67452.0;0.5;67452.0;0.0;49.9;50.2;0.6;3350329.0;3383603.0;1.0
237;Consumptieaardappelen (totaal);2013;71568.0;71569.0;0.0;71568.0;0.0;47.3;48.6;2.7;3383311.0;3481212.0;2.9
238;Consumptieaardappelen (totaal);2014;74089.0;74068.0;0.0;74068.0;0.0;51.7;52.3;1.2;3828396.0;3871458.0;1.1
239;Consumptieaardappelen (totaal);2015;71700.0;71736.0;0.1;71736.0;0.0;50.9;46.4;-8.8;3648435.0;3325398.0;-8.9
240;Consumptieaardappelen (totaal);2016;73032.0;73321.0;0.4;71097.0;-3.0;45.6;44.4;-2.6;3330024.0;3159707.0;-5.1
241;Consumptieaardappelen (totaal);2017;76243.0;76304.0;0.1;74775.0;-2.0;52.6;52.8;0.4;4012154.0;3950307.0;-1.5
242;Consumptieaardappelen (totaal);2018;76452.0;76348.0;-0.1;76060.0;-0.4;40.0;41.2;3.0;3055817.0;3132639.0;2.5
243;Consumptieaardappelen (totaal);2019;78899.0;78887.0;0.0;77544.0;-1.7;49.3;47.9;-2.8;3887397.0;3716187.0;-4.4
244;Consumptieaardappelen (totaal);2020;76706.0;76709.0;0.0;75771.0;-1.2;48.5;48.6;0.2;3719252.0;3681626.0;-1.0
245;Consumptieaardappelen (totaal);2021;71388.0;71363.0;0.0;70370.0;-1.4;49.0;46.7;-4.7;3500108.0;3288849.0;-6.0
246;Consumptieaardappelen (totaal);2022;76596.0;76595.0;0.0;75881.0;-0.9;51.3;47.1;-8.2;3926687.0;3577193.0;-8.9
247;Pootaardappelen (totaal);2010;38575.0;38575.0;0.0;38450.0;-0.3;;37.8;;;1452331.0;
248;Pootaardappelen (totaal);2011;37575.0;37911.0;0.9;37834.0;-0.2;;34.7;;;1312815.0;
249;Pootaardappelen (totaal);2012;38827.0;39159.0;0.9;38997.0;-0.4;;37.9;;;1478515.0;
250;Pootaardappelen (totaal);2013;40223.0;40223.0;0.0;40223.0;0.0;;34.8;;;1400455.0;
251;Pootaardappelen (totaal);2014;39950.0;39874.0;-0.2;39874.0;0.0;;37.0;;;1474953.0;
252;Pootaardappelen (totaal);2015;41976.0;41848.0;-0.3;41848.0;0.0;;36.2;;;1516965.0;
253;Pootaardappelen (totaal);2016;41350.0;41405.0;0.1;41323.0;-0.2;;35.7;;;1474991.0;
254;Pootaardappelen (totaal);2017;42323.0;42326.0;0.0;41978.0;-0.8;;36.9;;;1547843.0;
255;Pootaardappelen (totaal);2018;43791.0;43548.0;-0.6;43460.0;-0.2;;31.0;;;1346578.0;
256;Pootaardappelen (totaal);2019;43700.0;43688.0;0.0;43240.0;-1.0;;35.8;;;1545981.0;
257;Pootaardappelen (totaal);2020;43803.0;43807.0;0.0;43629.0;-0.4;;34.5;;;1507199.0;
258;Pootaardappelen (totaal);2021;43808.0;43790.0;0.0;43548.0;-0.6;;35.1;;;1527712.0;
259;Pootaardappelen (totaal);2022;43157.0;43157.0;0.0;43092.0;-0.2;;37.0;;;1593443.0;
260;Zetmeelaardappelen;2010;46667.0;46667.0;0.0;46667.0;0.0;;39.5;;;1845149.0;
261;Zetmeelaardappelen;2011;48764.0;49168.0;0.8;49168.0;0.0;;44.0;;;2163374.0;
262;Zetmeelaardappelen;2012;43103.0;43321.0;0.5;43321.0;0.0;;43.9;;;1903501.0;
263;Zetmeelaardappelen;2013;44031.0;44032.0;0.0;44031.0;0.0;;38.5;;;1695193.0;
264;Zetmeelaardappelen;2014;42310.0;42310.0;0.0;41560.0;-1.8;;42.2;;;1753847.0;
265;Zetmeelaardappelen;2015;43210.0;42927.0;-0.7;42077.0;-2.0;;43.0;;;1809329.0;
266;Zetmeelaardappelen;2016;43164.0;43174.0;0.0;43174.0;0.0;;44.0;;;1899640.0;
267;Zetmeelaardappelen;2017;44044.0;44041.0;0.0;44041.0;0.0;;43.0;;;1893758.0;
268;Zetmeelaardappelen;2018;45418.0;45077.0;-0.8;45077.0;0.0;;34.3;;;1546148.0;
269;Zetmeelaardappelen;2019;45012.0;44949.0;-0.1;44949.0;0.0;;37.8;;;1699063.0;
270;Zetmeelaardappelen;2020;45106.0;45104.0;0.0;45104.0;0.0;;40.6;;;1831237.0;
271;Zetmeelaardappelen;2021;45168.0;45150.0;0.0;45150.0;0.0;;41.2;;;1860163.0;
272;Zetmeelaardappelen;2022;43306.0;43306.0;0.0;43306.0;0.0;;47.1;;;1745240.0;
273;Suikerbieten;2010;70560.0;70560.0;0.0;70560.0;0.0;72.5;74.8;3.2;5118629.0;5280433.0;3.2
274;Suikerbieten;2011;72978.0;73329.0;0.5;73329.0;0.0;80.7;79.9;-1.0;5885937.0;5857980.0;-0.5
275;Suikerbieten;2012;72256.0;72724.0;0.6;72724.0;0.0;79.3;78.9;-0.5;5727862.0;5734645.0;0.1
276;Suikerbieten;2013;73194.0;73194.0;0.0;73194.0;0.0;76.0;78.2;2.9;5566017.0;5727418.0;2.9
277;Suikerbieten;2014;75093.0;75094.0;0.0;75094.0;0.0;87.4;90.8;3.9;6561778.0;6821774.0;4.0
278;Suikerbieten;2015;58507.0;58433.0;-0.1;58433.0;0.0;81.8;83.3;1.8;4787201.0;4868255.0;1.7
279;Suikerbieten;2016;70566.0;70722.0;0.2;70722.0;0.0;77.3;77.8;0.6;5452792.0;5502200.0;0.9
280;Suikerbieten;2017;85347.0;85352.0;0.0;85352.0;0.0;88.7;93.3;5.2;7567635.0;7959266.0;5.2
281;Suikerbieten;2018;85218.0;85196.0;0.0;85196.0;0.0;81.1;76.4;-5.8;6908805.0;6506309.0;-5.8
282;Suikerbieten;2019;79205.0;79176.0;0.0;79176.0;0.0;82.4;83.9;1.8;6526517.0;6644707.0;1.8
283;Suikerbieten;2020;81450.0;81459.0;0.0;81459.0;0.0;82.9;82.1;-1.0;6749731.0;6691364.0;-0.9
284;Suikerbieten;2021;80722.0;80694.0;0.0;80514.0;-0.2;81.0;82.2;1.5;6538482.0;6620609.0;1.3
285;Suikerbieten;2022;81744.0;81744.0;0.0;81751.0;0.0;87.2;88.8;1.8;7128102.0;7256560.0;1.8
286;Zaai-uien;2010;22214.0;22214.0;0.0;21760.0;-2.0;55.0;57.5;4.5;1221958.0;1252294.0;2.5
287;Zaai-uien;2011;23195.0;23295.0;0.4;23200.0;-0.4;63.5;68.2;7.4;1473184.0;1582032.0;7.4
288;Zaai-uien;2012;20863.0;20993.0;0.6;20833.0;-0.8;64.2;63.8;-0.6;1340152.0;1329867.0;-0.8
289;Zaai-uien;2013;21984.0;21984.0;0.0;21984.0;0.0;54.4;54.6;0.4;1196131.0;1200173.0;0.3
290;Zaai-uien;2014;22364.0;22347.0;-0.1;22347.0;0.0;58.4;54.6;-6.5;1306466.0;1219928.0;-6.6
291;Zaai-uien;2015;24000.0;23890.0;-0.5;23890.0;0.0;56.4;57.4;1.8;1353661.0;1371098.0;1.3
292;Zaai-uien;2016;24957.0;25078.0;0.5;24487.0;-2.4;55.5;52.0;-6.3;1386213.0;1272879.0;-8.2
293;Zaai-uien;2017;26679.0;26683.0;0.0;26123.0;-2.1;56.7;55.7;-1.8;1513686.0;1453789.0;-4.0
294;Zaai-uien;2018;25376.0;25359.0;-0.1;24979.0;-1.5;32.0;35.5;10.9;811392.0;887052.0;9.3
295;Zaai-uien;2019;27596.0;27583.0;0.0;27206.0;-1.4;53.1;50.3;-5.3;1464973.0;1369020.0;-6.5
296;Zaai-uien;2020;27280.0;27269.0;0.0;26844.0;-1.6;49.5;49.0;-1.0;1350338.0;1314081.0;-2.7
297;Zaai-uien;2021;30126.0;30122.0;0.0;29879.0;-0.8;52.2;49.1;-5.9;1571936.0;1467677.0;-6.6
298;Zaai-uien;2022;27422.0;27421.0;0.0;27277.0;-0.5;44.2;44.5;0.7;1211577.0;1214792.0;0.3
299;Zaaiuien: geel;2010;;;;;;;;;;;
300;Zaaiuien: geel;2011;;;;;;;;;;;
301;Zaaiuien: geel;2012;;;;;;;;;;;
302;Zaaiuien: geel;2013;;;;;;;;;;;
303;Zaaiuien: geel;2014;;;;;;;;;;;
304;Zaaiuien: geel;2015;;;;;;;;;;;
305;Zaaiuien: geel;2016;;;;;;;;;;;
306;Zaaiuien: geel;2017;;;;;;;;;;;
307;Zaaiuien: geel;2018;;;;;;;;;;;
308;Zaaiuien: geel;2019;;;;;;;;;;;
309;Zaaiuien: geel;2020;;;;;;;;;;;
310;Zaaiuien: geel;2021;;;;;;;;;;;
311;Zaaiuien: geel;2022;22512.0;22511.0;0.0;22370.0;-0.6;44.5;45.5;2.2;1001113.0;1018407.0;1.7
312;Zaaiuien: rood;2010;;;;;;;;;;;
313;Zaaiuien: rood;2011;;;;;;;;;;;
314;Zaaiuien: rood;2012;;;;;;;;;;;
315;Zaaiuien: rood;2013;;;;;;;;;;;
316;Zaaiuien: rood;2014;;;;;;;;;;;
317;Zaaiuien: rood;2015;;;;;;;;;;;
318;Zaaiuien: rood;2016;;;;;;;;;;;
319;Zaaiuien: rood;2017;;;;;;;;;;;
320;Zaaiuien: rood;2018;;;;;;;;;;;
321;Zaaiuien: rood;2019;;;;;;;;;;;
322;Zaaiuien: rood;2020;;;;;;;;;;;
323;Zaaiuien: rood;2021;;;;;;;;;;;
324;Zaaiuien: rood;2022;4910.0;4910.0;0.0;4907.0;-0.1;42.9;40.0;-6.8;210464.0;196385.0;-6.7
325;Zaai-uien na uitval;2010;22214.0;22214.0;0.0;21760.0;-2.0;;53.6;;;1166569.0;
326;Zaai-uien na uitval;2011;23239.0;23295.0;0.2;23200.0;-0.4;;60.6;;;1405900.0;
327;Zaai-uien na uitval;2012;;20993.0;;20833.0;-0.8;;58.5;;;1217975.0;
328;Zaai-uien na uitval;2013;21984.0;21984.0;0.0;21984.0;0.0;;50.1;;;1101727.0;
329;Zaai-uien na uitval;2014;22364.0;22347.0;-0.1;22347.0;0.0;;50.7;;;1132034.0;
330;Zaai-uien na uitval;2015;24000.0;23890.0;-0.5;23890.0;0.0;;52.1;;;1245274.0;
331;Zaai-uien na uitval;2016;24957.0;25078.0;0.5;24487.0;-2.4;;48.6;;;1190206.0;
332;Zaai-uien na uitval;2017;26679.0;26683.0;0.0;26123.0;-2.1;;50.6;;;1322482.0;
333;Zaai-uien na uitval;2018;25376.0;25359.0;-0.1;24979.0;-1.5;;33.1;;;827334.0;
334;Zaai-uien na uitval;2019;27596.0;27583.0;0.0;27206.0;-1.4;;46.9;;;1276784.0;
335;Zaai-uien na uitval;2020;;;;;;;;;;;
336;Zaai-uien na uitval;2021;;;0.0;;;;;;;;
337;Zaai-uien na uitval;2022;;;;;;;;;;;
338;Poot- en plantuien (2e jaars);2010;;;;;;;;;;;
339;Poot- en plantuien (2e jaars);2011;;;;;;;;;;;
340;Poot- en plantuien (2e jaars);2012;;;;;;;;;;;
341;Poot- en plantuien (2e jaars);2013;;;;;;;;;;;
342;Poot- en plantuien (2e jaars);2014;;;;;;;;;;;
343;Poot- en plantuien (2e jaars);2015;;;;;;;;;;;
344;Poot- en plantuien (2e jaars);2016;;;;;;;;;;;
345;Poot- en plantuien (2e jaars);2017;;;;;;;;;;;
346;Poot- en plantuien (2e jaars);2018;;;;;;;;;;;
347;Poot- en plantuien (2e jaars);2019;;;;;;;;;;;
348;Poot- en plantuien (2e jaars);2020;6487.0;6487.0;0.0;6343.0;-2.2;53.9;44.5;-17.4;349617.0;282560.0;-19.2
349;Poot- en plantuien (2e jaars);2021;6223.0;6223.0;0.0;6118.0;-1.7;56.2;52.4;-6.8;349533.0;320757.0;-8.2
350;Poot- en plantuien (2e jaars);2022;5784.0;5784.0;0.0;5776.0;-0.1;48.9;46.3;-5.3;282666.0;267649.0;-5.3
