ID;SBI93;Perioden;BanenVanWerknemersTotaal_1;MannelijkeWerknemers_2;VrouwelijkeWerknemers_3
3644;5242 Winkels in kleding en ..;2008 december voorlopig;84.6;12.7;71.9
3645;5242 Winkels in kleding en ..;2008 december nader voorlopig;84.6;12.3;72.3
3646;5242 Winkels in kleding en ..;2009 december voorlopig;81.1;12.2;68.9
3647;52421 Winkels in herenbovenkleding;2006 december voorlopig;4.8;2.1;2.7
3648;52421 Winkels in herenbovenkleding;2006 december nader voorlopig;4.8;2.2;2.6
3649;52421 Winkels in herenbovenkleding;2007 december voorlopig;4.7;2.2;2.6
3650;52421 Winkels in herenbovenkleding;2007 december nader voorlopig;4.7;2.1;2.7
3651;52421 Winkels in herenbovenkleding;2008 december voorlopig;4.4;2.0;2.4
3652;52421 Winkels in herenbovenkleding;2008 december nader voorlopig;4.3;1.9;2.4
3653;52421 Winkels in herenbovenkleding;2009 december voorlopig;4.1;1.8;2.3
3654;52422 Winkels in damesbovenkleding;2006 december voorlopig;20.5;1.2;19.3
3655;52422 Winkels in damesbovenkleding;2006 december nader voorlopig;20.6;1.5;19.0
3656;52422 Winkels in damesbovenkleding;2007 december voorlopig;20.7;1.5;19.2
3657;52422 Winkels in damesbovenkleding;2007 december nader voorlopig;20.6;1.2;19.4
3658;52422 Winkels in damesbovenkleding;2008 december voorlopig;20.0;1.1;18.9
3659;52422 Winkels in damesbovenkleding;2008 december nader voorlopig;19.9;1.0;18.9
3660;52422 Winkels in damesbovenkleding;2009 december voorlopig;18.9;1.0;18.0
3661;52423 Winkels in baby- en kinderkleding;2006 december voorlopig;2.2;0.1;2.1
3662;52423 Winkels in baby- en kinderkleding;2006 december nader voorlopig;2.2;0.2;2.0
3663;52423 Winkels in baby- en kinderkleding;2007 december voorlopig;2.3;0.2;2.2
3664;52423 Winkels in baby- en kinderkleding;2007 december nader voorlopig;2.3;0.1;2.2
3665;52423 Winkels in baby- en kinderkleding;2008 december voorlopig;2.7;0.2;2.6
3666;52423 Winkels in baby- en kinderkleding;2008 december nader voorlopig;2.7;0.1;2.6
3667;52423 Winkels in baby- en kinderkleding;2009 december voorlopig;2.2;0.1;2.1
3668;52424 Winkels in bovenkleding ..;2006 december voorlopig;40.6;7.9;32.7
3669;52424 Winkels in bovenkleding ..;2006 december nader voorlopig;40.6;8.5;32.1
3670;52424 Winkels in bovenkleding ..;2007 december voorlopig;43.1;9.0;34.1
3671;52424 Winkels in bovenkleding ..;2007 december nader voorlopig;42.9;8.2;34.6
3672;52424 Winkels in bovenkleding ..;2008 december voorlopig;43.5;8.3;35.2
3673;52424 Winkels in bovenkleding ..;2008 december nader voorlopig;43.6;8.2;35.4
3674;52424 Winkels in bovenkleding ..;2009 december voorlopig;42.5;8.2;34.2
3675;52425 Winkels in onderkleding, ..;2006 december voorlopig;3.8;0.2;3.6
3676;52425 Winkels in onderkleding, ..;2006 december nader voorlopig;3.8;0.3;3.6
3677;52425 Winkels in onderkleding, ..;2007 december voorlopig;4.1;0.3;3.8
3678;52425 Winkels in onderkleding, ..;2007 december nader voorlopig;4.1;0.2;3.9
3679;52425 Winkels in onderkleding, ..;2008 december voorlopig;4.0;0.2;3.8
3680;52425 Winkels in onderkleding, ..;2008 december nader voorlopig;3.9;0.2;3.8
3681;52425 Winkels in onderkleding, ..;2009 december voorlopig;3.6;0.2;3.5
3682;52426 Winkels in modeartikelen en ..;2006 december voorlopig;1.6;0.1;1.5
3683;52426 Winkels in modeartikelen en ..;2006 december nader voorlopig;1.7;0.2;1.5
3684;52426 Winkels in modeartikelen en ..;2007 december voorlopig;1.9;0.3;1.6
3685;52426 Winkels in modeartikelen en ..;2007 december nader voorlopig;2.0;0.2;1.8
3686;52426 Winkels in modeartikelen en ..;2008 december voorlopig;1.8;0.2;1.6
3687;52426 Winkels in modeartikelen en ..;2008 december nader voorlopig;1.8;0.2;1.6
3688;52426 Winkels in modeartikelen en ..;2009 december voorlopig;2.0;0.3;1.7
3689;52427 Textielsupermarkten en andere ..;2006 december voorlopig;6.3;0.7;5.6
3690;52427 Textielsupermarkten en andere ..;2006 december nader voorlopig;7.9;2.2;5.7
3691;52427 Textielsupermarkten en andere ..;2007 december voorlopig;8.2;0.9;7.3
3692;52427 Textielsupermarkten en andere ..;2007 december nader voorlopig;8.2;0.8;7.4
3693;52427 Textielsupermarkten en andere ..;2008 december voorlopig;8.2;0.7;7.4
3694;52427 Textielsupermarkten en andere ..;2008 december nader voorlopig;8.3;0.7;7.6
3695;52427 Textielsupermarkten en andere ..;2009 december voorlopig;7.8;0.7;7.1
3696;5243 Winkels in schoeisel, ..;2006 december voorlopig;22.4;4.6;17.8
3697;5243 Winkels in schoeisel, ..;2006 december nader voorlopig;20.8;4.0;16.7
3698;5243 Winkels in schoeisel, ..;2007 december voorlopig;21.5;4.1;17.4
3699;5243 Winkels in schoeisel, ..;2007 december nader voorlopig;21.4;3.8;17.7
3700;5243 Winkels in schoeisel, ..;2008 december voorlopig;21.4;3.7;17.7
3701;5243 Winkels in schoeisel, ..;2008 december nader voorlopig;23.6;4.0;19.6
3702;5243 Winkels in schoeisel, ..;2009 december voorlopig;22.5;3.9;18.6
3703;52431 Winkels in schoeisel;2006 december voorlopig;21.0;4.4;16.6
3704;52431 Winkels in schoeisel;2006 december nader voorlopig;19.3;3.8;15.5
3705;52431 Winkels in schoeisel;2007 december voorlopig;20.0;3.9;16.2
3706;52431 Winkels in schoeisel;2007 december nader voorlopig;20.0;3.5;16.4
3707;52431 Winkels in schoeisel;2008 december voorlopig;20.0;3.5;16.5
3708;52431 Winkels in schoeisel;2008 december nader voorlopig;22.2;3.8;18.4
3709;52431 Winkels in schoeisel;2009 december voorlopig;21.3;3.7;17.6
3710;52432 Winkels in lederwaren en ..;2006 december voorlopig;1.4;0.2;1.2
3711;52432 Winkels in lederwaren en ..;2006 december nader voorlopig;1.4;0.2;1.2
3712;52432 Winkels in lederwaren en ..;2007 december voorlopig;1.5;0.3;1.2
3713;52432 Winkels in lederwaren en ..;2007 december nader voorlopig;1.5;0.2;1.2
3714;52432 Winkels in lederwaren en ..;2008 december voorlopig;1.4;0.2;1.2
3715;52432 Winkels in lederwaren en ..;2008 december nader voorlopig;1.4;0.2;1.2
3716;52432 Winkels in lederwaren en ..;2009 december voorlopig;1.2;0.2;1.0
3717;5244 Winkels in meubels, ..;2006 december voorlopig;45.1;18.1;27.0
3718;5244 Winkels in meubels, ..;2006 december nader voorlopig;44.7;18.4;26.3
3719;5244 Winkels in meubels, ..;2007 december voorlopig;45.0;18.4;26.6
3720;5244 Winkels in meubels, ..;2007 december nader voorlopig;44.9;17.9;27.0
3721;5244 Winkels in meubels, ..;2008 december voorlopig;44.1;17.5;26.6
3722;5244 Winkels in meubels, ..;2008 december nader voorlopig;45.8;18.0;27.8
3723;5244 Winkels in meubels, ..;2009 december voorlopig;44.0;17.4;26.6
3724;52441 Winkels in meubels;2006 december voorlopig;18.5;9.3;9.1
3725;52441 Winkels in meubels;2006 december nader voorlopig;13.4;7.4;6.1
3726;52441 Winkels in meubels;2007 december voorlopig;13.7;7.6;6.1
3727;52441 Winkels in meubels;2007 december nader voorlopig;13.7;7.5;6.2
3728;52441 Winkels in meubels;2008 december voorlopig;12.8;7.0;5.8
3729;52441 Winkels in meubels;2008 december nader voorlopig;12.9;7.1;5.9
3730;52441 Winkels in meubels;2009 december voorlopig;11.4;6.3;5.1
3731;52442 Winkels in woningtextiel;2006 december voorlopig;2.6;1.4;1.2
3732;52442 Winkels in woningtextiel;2006 december nader voorlopig;2.7;1.5;1.2
3733;52442 Winkels in woningtextiel;2007 december voorlopig;2.7;1.4;1.3
3734;52442 Winkels in woningtextiel;2007 december nader voorlopig;2.6;1.4;1.2
3735;52442 Winkels in woningtextiel;2008 december voorlopig;2.6;1.4;1.2
3736;52442 Winkels in woningtextiel;2008 december nader voorlopig;2.5;1.3;1.2
3737;52442 Winkels in woningtextiel;2009 december voorlopig;2.5;1.3;1.2
3738;52443 Winkels in verlichtingsartikelen;2006 december voorlopig;0.8;0.4;0.5
3739;52443 Winkels in verlichtingsartikelen;2006 december nader voorlopig;0.8;0.4;0.4
3740;52443 Winkels in verlichtingsartikelen;2007 december voorlopig;0.8;0.4;0.4
3741;52443 Winkels in verlichtingsartikelen;2007 december nader voorlopig;0.8;0.4;0.4
3742;52443 Winkels in verlichtingsartikelen;2008 december voorlopig;0.8;0.4;0.4
3743;52443 Winkels in verlichtingsartikelen;2008 december nader voorlopig;0.7;0.3;0.4
3744;52443 Winkels in verlichtingsartikelen;2009 december voorlopig;0.7;0.3;0.4
3745;52444 Winkels in artikelen voor ..;2006 december voorlopig;7.6;4.0;3.6
3746;52444 Winkels in artikelen voor ..;2006 december nader voorlopig;12.2;6.0;6.2
3747;52444 Winkels in artikelen voor ..;2007 december voorlopig;12.4;6.0;6.5
3748;52444 Winkels in artikelen voor ..;2007 december nader voorlopig;12.4;5.8;6.6
3749;52444 Winkels in artikelen voor ..;2008 december voorlopig;12.7;5.9;6.8
3750;52444 Winkels in artikelen voor ..;2008 december nader voorlopig;14.2;6.5;7.6
3751;52444 Winkels in artikelen voor ..;2009 december voorlopig;14.1;6.5;7.6
3752;52445 Winkels in glas-, porselein- ..;2006 december voorlopig;0.7;0.1;0.6
3753;52445 Winkels in glas-, porselein- ..;2006 december nader voorlopig;0.8;0.1;0.6
3754;52445 Winkels in glas-, porselein- ..;2007 december voorlopig;0.7;0.1;0.6
3755;52445 Winkels in glas-, porselein- ..;2007 december nader voorlopig;0.7;0.1;0.6
3756;52445 Winkels in glas-, porselein- ..;2008 december voorlopig;0.7;0.1;0.6
3757;52445 Winkels in glas-, porselein- ..;2008 december nader voorlopig;0.7;0.1;0.6
3758;52445 Winkels in glas-, porselein- ..;2009 december voorlopig;0.7;0.1;0.6
3759;52446 Winkels gespecialiseerd in ..;2006 december voorlopig;0.4;0.1;0.3
3760;52446 Winkels gespecialiseerd in ..;2006 december nader voorlopig;0.4;0.1;0.3
3761;52446 Winkels gespecialiseerd in ..;2007 december voorlopig;0.3;0.1;0.2
3762;52446 Winkels gespecialiseerd in ..;2007 december nader voorlopig;0.3;0.1;0.2
3763;52446 Winkels gespecialiseerd in ..;2008 december voorlopig;0.3;0.1;0.2
3764;52446 Winkels gespecialiseerd in ..;2008 december nader voorlopig;0.3;0.1;0.2
3765;52446 Winkels gespecialiseerd in ..;2009 december voorlopig;0.3;0.1;0.2
3766;52447 Winkels in huishoudelijke ..;2006 december voorlopig;14.4;2.8;11.6
3767;52447 Winkels in huishoudelijke ..;2006 december nader voorlopig;14.4;2.9;11.4
3768;52447 Winkels in huishoudelijke ..;2007 december voorlopig;14.3;2.8;11.5
3769;52447 Winkels in huishoudelijke ..;2007 december nader voorlopig;14.3;2.6;11.7
3770;52447 Winkels in huishoudelijke ..;2008 december voorlopig;14.2;2.6;11.6
3771;52447 Winkels in huishoudelijke ..;2008 december nader voorlopig;14.5;2.6;11.9
3772;52447 Winkels in huishoudelijke ..;2009 december voorlopig;14.2;2.7;11.6
3773;5245 DH witgoed, bruingoed ..;2006 december voorlopig;20.5;15.0;5.5
3774;5245 DH witgoed, bruingoed ..;2006 december nader voorlopig;20.5;15.5;5.0
3775;5245 DH witgoed, bruingoed ..;2007 december voorlopig;21.3;16.0;5.3
3776;5245 DH witgoed, bruingoed ..;2007 december nader voorlopig;21.8;16.3;5.5
3777;5245 DH witgoed, bruingoed ..;2008 december voorlopig;22.1;16.5;5.5
3778;5245 DH witgoed, bruingoed ..;2008 december nader voorlopig;22.2;16.6;5.6
3779;5245 DH witgoed, bruingoed ..;2009 december voorlopig;20.1;15.1;4.9
3780;52451 Winkels in witgoed;2006 december voorlopig;0.6;0.5;0.1
3781;52451 Winkels in witgoed;2006 december nader voorlopig;0.6;0.5;0.1
3782;52451 Winkels in witgoed;2007 december voorlopig;0.6;0.5;0.2
3783;52451 Winkels in witgoed;2007 december nader voorlopig;0.6;0.5;0.1
3784;52451 Winkels in witgoed;2008 december voorlopig;0.7;0.5;0.1
3785;52451 Winkels in witgoed;2008 december nader voorlopig;0.6;0.5;0.1
3786;52451 Winkels in witgoed;2009 december voorlopig;0.6;0.5;0.1
3787;52452 Winkels in bruingoed;2006 december voorlopig;2.5;2.0;0.5
3788;52452 Winkels in bruingoed;2006 december nader voorlopig;2.6;2.1;0.5
3789;52452 Winkels in bruingoed;2007 december voorlopig;2.4;2.0;0.4
3790;52452 Winkels in bruingoed;2007 december nader voorlopig;2.4;2.0;0.4
3791;52452 Winkels in bruingoed;2008 december voorlopig;2.5;2.0;0.4
3792;52452 Winkels in bruingoed;2008 december nader voorlopig;2.5;2.0;0.4
3793;52452 Winkels in bruingoed;2009 december voorlopig;1.9;1.6;0.3
3794;52453 Winkels in geluidsdragers;2006 december voorlopig;2.7;1.6;1.1
3795;52453 Winkels in geluidsdragers;2006 december nader voorlopig;2.7;1.7;1.0
3796;52453 Winkels in geluidsdragers;2007 december voorlopig;2.8;1.7;1.2
3797;52453 Winkels in geluidsdragers;2007 december nader voorlopig;2.8;1.6;1.2
3798;52453 Winkels in geluidsdragers;2008 december voorlopig;2.6;1.5;1.1
3799;52453 Winkels in geluidsdragers;2008 december nader voorlopig;2.6;1.5;1.1
3800;52453 Winkels in geluidsdragers;2009 december voorlopig;1.9;1.1;0.8
3801;52454 Winkels in ..;2006 december voorlopig;2.8;2.1;0.7
3802;52454 Winkels in ..;2006 december nader voorlopig;2.8;2.2;0.7
3803;52454 Winkels in ..;2007 december voorlopig;2.3;1.8;0.5
3804;52454 Winkels in ..;2007 december nader voorlopig;2.8;2.2;0.6
3805;52454 Winkels in ..;2008 december voorlopig;3.0;2.2;0.7
3806;52454 Winkels in ..;2008 december nader voorlopig;3.2;2.4;0.8
3807;52454 Winkels in ..;2009 december voorlopig;2.8;2.1;0.7
3808;52455 Winkels in onderdelen voor ..;2006 december voorlopig;0.4;0.3;0.1
3809;52455 Winkels in onderdelen voor ..;2006 december nader voorlopig;0.4;0.3;0.1
3810;52455 Winkels in onderdelen voor ..;2007 december voorlopig;0.4;0.3;0.1
3811;52455 Winkels in onderdelen voor ..;2007 december nader voorlopig;0.4;0.3;0.1
3812;52455 Winkels in onderdelen voor ..;2008 december voorlopig;0.4;0.3;0.1
3813;52455 Winkels in onderdelen voor ..;2008 december nader voorlopig;0.4;0.3;0.1
3814;52455 Winkels in onderdelen voor ..;2009 december voorlopig;0.3;0.2;0.1
3815;52456 Winkels in witgoed, bruingoed ..;2006 december voorlopig;10.3;7.7;2.6
3816;52456 Winkels in witgoed, bruingoed ..;2006 december nader voorlopig;10.3;8.1;2.2
3817;52456 Winkels in witgoed, bruingoed ..;2007 december voorlopig;11.6;9.0;2.6
3818;52456 Winkels in witgoed, bruingoed ..;2007 december nader voorlopig;11.6;9.0;2.7
3819;52456 Winkels in witgoed, bruingoed ..;2008 december voorlopig;11.9;9.2;2.7
3820;52456 Winkels in witgoed, bruingoed ..;2008 december nader voorlopig;11.8;9.2;2.7
3821;52456 Winkels in witgoed, bruingoed ..;2009 december voorlopig;11.6;9.0;2.6
3822;52457 Winkels in muziekinstrumenten;2006 december voorlopig;0.9;0.7;0.2
3823;52457 Winkels in muziekinstrumenten;2006 december nader voorlopig;0.9;0.7;0.2
3824;52457 Winkels in muziekinstrumenten;2007 december voorlopig;0.9;0.7;0.2
3825;52457 Winkels in muziekinstrumenten;2007 december nader voorlopig;0.9;0.7;0.2
3826;52457 Winkels in muziekinstrumenten;2008 december voorlopig;0.9;0.7;0.2
3827;52457 Winkels in muziekinstrumenten;2008 december nader voorlopig;0.9;0.7;0.2
3828;52457 Winkels in muziekinstrumenten;2009 december voorlopig;0.9;0.7;0.2
3829;52458 Winkels in naai- en breimachines;2006 december voorlopig;0.2;0.0;0.2
3830;52458 Winkels in naai- en breimachines;2006 december nader voorlopig;0.2;0.1;0.2
3831;52458 Winkels in naai- en breimachines;2007 december voorlopig;0.2;0.0;0.2
3832;52458 Winkels in naai- en breimachines;2007 december nader voorlopig;0.2;0.0;0.2
3833;52458 Winkels in naai- en breimachines;2008 december voorlopig;0.2;0.0;0.2
3834;52458 Winkels in naai- en breimachines;2008 december nader voorlopig;0.2;0.0;0.1
3835;52458 Winkels in naai- en breimachines;2009 december voorlopig;0.2;0.0;0.1
3836;5246 Winkels in ijzerwaren, ..;2006 december voorlopig;35.8;23.1;12.8
3837;5246 Winkels in ijzerwaren, ..;2006 december nader voorlopig;35.1;23.0;12.1
3838;5246 Winkels in ijzerwaren, ..;2007 december voorlopig;36.7;23.7;13.0
3839;5246 Winkels in ijzerwaren, ..;2007 december nader voorlopig;37.5;23.9;13.6
3840;5246 Winkels in ijzerwaren, ..;2008 december voorlopig;36.1;22.8;13.3
3841;5246 Winkels in ijzerwaren, ..;2008 december nader voorlopig;36.2;22.8;13.4
3842;5246 Winkels in ijzerwaren, ..;2009 december voorlopig;34.1;21.6;12.5
3843;52461 Winkels in ijzerwaren en ..;2006 december voorlopig;2.1;1.6;0.5
3844;52461 Winkels in ijzerwaren en ..;2006 december nader voorlopig;2.2;1.7;0.5
3845;52461 Winkels in ijzerwaren en ..;2007 december voorlopig;2.3;1.7;0.5
3846;52461 Winkels in ijzerwaren en ..;2007 december nader voorlopig;2.3;1.7;0.5
3847;52461 Winkels in ijzerwaren en ..;2008 december voorlopig;2.3;1.8;0.6
3848;52461 Winkels in ijzerwaren en ..;2008 december nader voorlopig;2.3;1.8;0.6
3849;52461 Winkels in ijzerwaren en ..;2009 december voorlopig;2.3;1.8;0.5
3850;52462 Winkels in verf en verfwaren ..;2006 december voorlopig;1.7;0.9;0.8
3851;52462 Winkels in verf en verfwaren ..;2006 december nader voorlopig;1.6;0.9;0.8
3852;52462 Winkels in verf en verfwaren ..;2007 december voorlopig;1.7;0.9;0.8
3853;52462 Winkels in verf en verfwaren ..;2007 december nader voorlopig;1.6;0.8;0.8
3854;52462 Winkels in verf en verfwaren ..;2008 december voorlopig;1.6;0.8;0.8
3855;52462 Winkels in verf en verfwaren ..;2008 december nader voorlopig;1.5;0.7;0.8
3856;52462 Winkels in verf en verfwaren ..;2009 december voorlopig;1.5;0.7;0.8
3857;52463 Winkels in houten bouw- en ..;2006 december voorlopig;0.4;0.3;0.1
3858;52463 Winkels in houten bouw- en ..;2006 december nader voorlopig;0.5;0.3;0.1
3859;52463 Winkels in houten bouw- en ..;2007 december voorlopig;0.4;0.3;0.1
3860;52463 Winkels in houten bouw- en ..;2007 december nader voorlopig;0.4;0.3;0.1
3861;52463 Winkels in houten bouw- en ..;2008 december voorlopig;0.5;0.3;0.1
3862;52463 Winkels in houten bouw- en ..;2008 december nader voorlopig;0.5;0.3;0.1
3863;52463 Winkels in houten bouw- en ..;2009 december voorlopig;0.5;0.4;0.1
3864;52464 Winkels in tegels;2006 december voorlopig;0.6;0.5;0.1
3865;52464 Winkels in tegels;2006 december nader voorlopig;0.6;0.4;0.1
3866;52464 Winkels in tegels;2007 december voorlopig;0.6;0.4;0.2
3867;52464 Winkels in tegels;2007 december nader voorlopig;0.6;0.4;0.2
3868;52464 Winkels in tegels;2008 december voorlopig;0.5;0.4;0.1
3869;52464 Winkels in tegels;2008 december nader voorlopig;0.5;0.3;0.1
3870;52464 Winkels in tegels;2009 december voorlopig;0.6;0.4;0.2
3871;52465 Winkels in keukens;2006 december voorlopig;6.1;4.3;1.8
3872;52465 Winkels in keukens;2006 december nader voorlopig;6.0;4.3;1.7
3873;52465 Winkels in keukens;2007 december voorlopig;5.9;4.2;1.7
3874;52465 Winkels in keukens;2007 december nader voorlopig;5.9;4.2;1.8
3875;52465 Winkels in keukens;2008 december voorlopig;5.7;4.0;1.7
3876;52465 Winkels in keukens;2008 december nader voorlopig;5.6;3.9;1.7
3877;52465 Winkels in keukens;2009 december voorlopig;5.0;3.5;1.5
3878;52466 Winkels in parket-, laminaat- ..;2006 december voorlopig;1.1;1.0;0.2
3879;52466 Winkels in parket-, laminaat- ..;2006 december nader voorlopig;1.1;1.0;0.2
3880;52466 Winkels in parket-, laminaat- ..;2007 december voorlopig;1.2;1.0;0.2
3881;52466 Winkels in parket-, laminaat- ..;2007 december nader voorlopig;1.2;1.0;0.2
3882;52466 Winkels in parket-, laminaat- ..;2008 december voorlopig;1.1;0.9;0.2
3883;52466 Winkels in parket-, laminaat- ..;2008 december nader voorlopig;1.1;0.9;0.2
3884;52466 Winkels in parket-, laminaat- ..;2009 december voorlopig;0.9;0.7;0.2
3885;52467 Winkels gespecialiseerd in ..;2006 december voorlopig;1.6;1.2;0.4
3886;52467 Winkels gespecialiseerd in ..;2006 december nader voorlopig;1.6;1.2;0.4
3887;52467 Winkels gespecialiseerd in ..;2007 december voorlopig;1.8;1.3;0.4
3888;52467 Winkels gespecialiseerd in ..;2007 december nader voorlopig;1.8;1.3;0.5
3889;52467 Winkels gespecialiseerd in ..;2008 december voorlopig;1.7;1.3;0.4
3890;52467 Winkels gespecialiseerd in ..;2008 december nader voorlopig;1.7;1.3;0.4
3891;52467 Winkels gespecialiseerd in ..;2009 december voorlopig;1.6;1.2;0.4
3892;52468 Bouwmarkten en andere winkels ..;2006 december voorlopig;22.1;13.3;8.8
3893;52468 Bouwmarkten en andere winkels ..;2006 december nader voorlopig;21.5;13.2;8.3
3894;52468 Bouwmarkten en andere winkels ..;2007 december voorlopig;22.9;13.8;9.0
3895;52468 Bouwmarkten en andere winkels ..;2007 december nader voorlopig;23.8;14.2;9.6
3896;52468 Bouwmarkten en andere winkels ..;2008 december voorlopig;22.8;13.4;9.3
3897;52468 Bouwmarkten en andere winkels ..;2008 december nader voorlopig;23.0;13.6;9.5
3898;52468 Bouwmarkten en andere winkels ..;2009 december voorlopig;21.7;12.8;8.9
