ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
292;803;801;1994-1995;38.7;0.0;21.3;38.7;134.3;358.0;0;0;9.0
293;803;801;1995-1996;43.1;-21.0;11.1;43.1;135.8;201.0;0;0;23.0
294;803;801;1995-1997;18.8;-2.0;4.9;18.8;38.9;69.0;0;0;15.0
295;803;801;1996-1997;32.8;-20.0;7.4;32.8;101.3;195.0;0;1;21.0
296;803;801;1997-1998;35.1;-15.0;6.9;35.1;104.9;213.0;0;0;15.0
297;803;801;1997-1999;27.0;-4.0;3.5;27.0;47.6;88.0;0;0;18.0
298;803;801;1998-1999;44.8;-1.0;21.0;44.8;101.3;205.0;0;0;11.0
299;803;801;1999-2000;54.0;-32.0;14.1;54.0;109.4;282.0;0;0;13.0
300;803;802;1989-1991;5.9;-15.0;-3.5;5.9;17.1;35.0;1;4;33.0
301;803;802;1990-1991;8.0;-31.0;-6.5;8.0;33.0;73.0;1;3;35.0
302;803;802;1991-1992;8.7;-30.0;-8.0;8.7;31.3;77.0;0;2;36.0
303;803;802;1991-1993;4.2;-20.0;-7.3;4.2;17.6;30.0;1;4;38.0
304;803;802;1992-1993;6.3;-35.0;-9.2;6.3;31.0;69.0;0;2;40.0
305;803;802;1993-1994;8.2;-28.0;-4.5;8.2;33.3;80.0;0;3;34.0
306;803;802;1993-1995;1.7;-16.0;-5.8;1.7;14.5;32.0;1;4;43.0
307;803;802;1994-1995;4.1;-28.0;-7.4;4.1;23.1;61.0;1;3;40.0
308;803;802;1995-1996;10.8;-33.0;-5.8;10.8;37.9;86.0;0;2;32.0
309;803;802;1995-1997;5.7;-20.0;-4.8;5.7;17.2;34.0;1;3;35.0
310;803;802;1996-1997;8.2;-36.0;-10.8;8.2;29.3;64.0;0;2;37.0
311;803;802;1997-1998;7.6;-33.0;-8.0;7.6;30.5;86.0;0;2;33.0
312;803;802;1997-1999;6.1;-18.0;-5.5;6.1;16.6;31.0;1;4;34.0
313;803;802;1998-1999;9.2;-35.0;-7.7;9.2;29.1;64.0;0;3;34.0
314;803;802;1999-2000;11.1;-32.0;-8.0;11.1;36.8;70.0;0;2;31.0
315;803;803;1989-1991;0.4;-6.0;-1.4;0.4;3.4;9.0;16;93;41.0
316;803;803;1990-1991;-0.6;-9.0;-2.4;-0.6;2.5;11.0;17;95;59.0
317;803;803;1991-1992;0.1;-9.0;-2.4;0.1;2.0;10.0;17;96;47.0
318;803;803;1991-1993;0.2;-7.0;-1.9;0.2;1.8;6.0;17;94;44.0
319;803;803;1992-1993;0.2;-10.0;-2.5;0.2;2.1;9.0;18;96;43.0
320;803;803;1993-1994;-1.3;-11.0;-3.9;-1.3;1.2;8.0;18;96;68.0
321;803;803;1993-1995;-0.5;-7.0;-2.8;-0.5;1.0;5.0;17;94;62.0
322;803;803;1994-1995;0.3;-10.0;-2.5;0.3;2.0;9.0;18;96;46.0
323;803;803;1995-1996;0.7;-8.0;-1.2;0.7;2.7;9.0;18;97;36.0
324;803;803;1995-1997;0.8;-6.0;-1.3;0.8;2.8;7.0;17;95;35.0
325;803;803;1996-1997;0.7;-9.0;-2.1;0.7;3.7;11.0;18;97;39.0
326;803;803;1997-1998;2.6;-6.0;0.1;2.6;4.5;10.0;18;96;24.0
327;803;803;1997-1999;1.5;-6.0;-0.7;1.5;2.9;6.0;17;95;29.0
328;803;803;1998-1999;0.4;-8.0;-1.8;0.4;2.0;8.0;18;96;39.0
329;803;803;1999-2000;0.6;-7.0;-1.2;0.6;3.9;14.0;18;97;36.0
330;803;804;1989-1991;0.4;-27.0;-16.6;0.4;7.8;22.0;0;1;48.0
331;803;804;1990-1991;0.4;-51.0;-21.0;0.4;29.9;52.0;0;1;49.0
332;803;804;1991-1992;-3.9;-35.0;-13.6;-3.9;6.4;55.0;0;1;64.0
333;803;804;1991-1993;-1.4;-28.0;-9.9;-1.4;5.9;20.0;0;2;58.0
334;803;804;1992-1993;-4.1;-56.0;-22.6;-4.1;11.2;53.0;0;1;60.0
335;803;804;1993-1994;-9.4;-56.0;-38.1;-9.4;8.0;49.0;0;1;66.0
336;803;804;1993-1995;-6.3;-32.0;-22.5;-6.3;4.8;20.0;0;1;67.0
337;803;804;1994-1995;-15.2;-56.0;-36.3;-15.2;1.5;28.0;0;1;72.0
338;803;804;1995-1996;-2.9;-43.0;-31.8;-2.9;23.1;48.0;0;1;53.0
339;803;804;1995-1997;-1.5;-26.0;-14.0;-1.5;10.0;21.0;0;1;55.0
340;803;804;1996-1997;-3.9;-41.0;-26.1;-3.9;14.7;51.0;0;1;60.0
341;803;804;1997-1998;-12.8;-49.0;-35.2;-12.8;3.8;31.0;0;1;67.0
342;803;804;1997-1999;-6.2;-30.0;-19.7;-6.2;6.7;19.0;0;1;61.0
343;803;804;1998-1999;-12.8;-56.0;-43.8;-12.8;8.9;39.0;0;0;64.0
344;803;804;1999-2000;-4.6;-41.0;-19.4;-4.6;23.7;129.0;0;1;55.0
345;803;805;1989-1991;-1.8;-15.0;-6.8;-1.8;1.8;18.0;0;0;64.0
346;803;805;1990-1991;;;;;;;0;0;
347;803;805;1991-1992;;;;;;;0;0;
348;803;805;1991-1993;-4.2;-22.0;-9.6;-4.2;2.1;30.0;0;0;65.0
349;803;805;1992-1993;-8.9;-37.0;-15.8;-8.9;-1.0;21.0;0;0;75.0
350;803;805;1993-1994;;;;;;;0;0;
351;803;805;1993-1995;5.3;-7.0;-0.9;5.3;82.2;158.0;0;0;32.0
352;803;805;1994-1995;13.1;-30.0;1.5;13.1;110.4;455.0;0;0;17.0
353;803;805;1995-1996;1.4;-27.0;-3.9;1.4;50.1;83.0;0;0;41.0
354;803;805;1995-1997;2.0;-10.0;-2.6;2.0;21.8;43.0;0;0;39.0
355;803;805;1996-1997;6.0;-46.0;-10.0;6.0;29.7;215.0;0;0;43.0
356;803;805;1997-1998;;;;;;;0;0;
357;803;805;1997-1999;5.4;-7.0;-1.3;5.4;55.7;89.0;0;0;29.0
358;803;805;1998-1999;39.0;-8.0;1.6;39.0;183.5;353.0;0;0;18.0
359;803;805;1999-2000;;;;;;;0;0;
360;804;806;1989-1991;2.9;-10.0;-1.4;2.9;12.4;28.0;13;100;31.0
361;804;806;1990-1991;0.8;-17.0;-4.0;0.8;11.7;38.0;12;100;46.0
362;804;806;1991-1992;1.1;-15.0;-3.3;1.1;11.1;34.0;12;100;40.0
363;804;806;1991-1993;1.2;-11.0;-2.7;1.2;8.9;22.0;12;100;39.0
364;804;806;1992-1993;0.6;-19.0;-4.9;0.6;9.5;31.0;12;100;43.0
365;804;806;1993-1994;-1.1;-19.0;-6.0;-1.1;9.3;32.0;13;100;56.0
366;804;806;1993-1995;0.4;-11.0;-3.4;0.4;8.6;23.0;13;100;47.0
367;804;806;1994-1995;1.2;-16.0;-3.8;1.2;11.5;35.0;13;100;40.0
368;804;806;1995-1996;1.4;-16.0;-3.3;1.4;12.3;35.0;13;100;38.0
369;804;806;1995-1997;2.3;-10.0;-1.6;2.3;10.1;24.0;13;100;34.0
370;804;806;1996-1997;2.3;-15.0;-2.7;2.3;13.6;35.0;12;100;35.0
371;804;806;1997-1998;2.9;-13.0;-1.5;2.9;13.8;35.0;11;100;30.0
372;804;806;1997-1999;2.8;-10.0;-1.2;2.8;10.8;24.0;11;100;29.0
373;804;806;1998-1999;2.0;-15.0;-2.6;2.0;12.8;33.0;10;100;34.0
374;804;806;1999-2000;2.2;-13.0;-2.0;2.2;14.2;38.0;9;100;33.0
375;804;801;1989-1991;30.0;-4.0;10.0;30.0;60.5;117.0;0;2;15.0
376;804;801;1990-1991;53.1;-26.0;6.7;53.1;108.0;271.0;0;1;20.0
377;804;801;1991-1992;29.7;-31.0;-5.8;29.7;83.0;179.0;0;1;29.0
378;804;801;1991-1993;14.8;-16.0;0.9;14.8;40.3;91.0;0;2;24.0
379;804;801;1992-1993;31.6;-23.0;1.8;31.6;82.7;164.0;0;1;24.0
380;804;801;1993-1994;35.8;-24.0;4.9;35.8;89.8;208.0;0;2;19.0
381;804;801;1993-1995;20.7;-10.0;4.0;20.7;42.2;78.0;0;2;21.0
382;804;801;1994-1995;45.6;-9.0;9.7;45.6;91.5;159.0;0;2;15.0
383;804;801;1995-1996;37.4;-22.0;2.7;37.4;81.0;142.0;0;1;20.0
384;804;801;1995-1997;17.9;-17.0;-1.4;17.9;40.8;73.0;0;2;26.0
385;804;801;1996-1997;55.1;-5.0;16.7;55.1;164.6;336.0;0;2;14.0
386;804;801;1997-1998;26.1;-26.0;-3.9;26.1;102.1;229.0;0;2;27.0
387;804;801;1997-1999;17.2;-6.0;4.8;17.2;40.9;66.0;0;2;22.0
388;804;801;1998-1999;35.1;-18.0;6.4;35.1;91.8;167.0;0;1;18.0
389;804;801;1999-2000;32.9;-24.0;6.0;32.9;97.0;185.0;0;2;17.0
390;804;802;1989-1991;15.2;-6.0;4.2;15.2;29.4;49.0;3;25;17.0
391;804;802;1990-1991;20.3;-17.0;2.1;20.3;47.2;102.0;2;16;23.0
392;804;802;1991-1992;17.7;-12.0;2.7;17.7;45.5;89.0;2;15;21.0
393;804;802;1991-1993;11.5;-7.0;2.2;11.5;25.5;44.0;3;22;20.0
394;804;802;1992-1993;15.3;-20.0;-1.2;15.3;42.9;84.0;2;15;26.0
395;804;802;1993-1994;14.3;-18.0;-0.5;14.3;41.7;96.0;2;14;26.0
396;804;802;1993-1995;10.6;-10.0;0.4;10.6;25.0;45.0;3;22;24.0
397;804;802;1994-1995;13.2;-16.0;-1.6;13.2;36.4;84.0;2;16;27.0
398;804;802;1995-1996;14.9;-15.0;0.6;14.9;40.3;85.0;2;18;25.0
399;804;802;1995-1997;11.5;-9.0;1.8;11.5;25.1;42.0;3;26;22.0
400;804;802;1996-1997;15.9;-16.0;2.3;15.9;40.5;82.0;2;17;23.0
401;804;802;1997-1998;17.7;-10.0;3.1;17.7;38.8;70.0;2;18;21.0
402;804;802;1997-1999;12.1;-8.0;2.7;12.1;25.1;40.0;3;27;18.0
403;804;802;1998-1999;15.8;-16.0;1.5;15.8;38.3;74.0;2;17;23.0
404;804;802;1999-2000;19.6;-12.0;2.0;19.6;45.4;92.0;2;17;22.0
405;804;803;1989-1991;1.6;-14.0;-5.9;1.6;8.6;19.0;1;7;43.0
406;804;803;1990-1991;0.7;-31.0;-14.3;0.7;14.5;44.0;0;4;48.0
407;804;803;1991-1992;0.2;-28.0;-10.8;0.2;12.6;34.0;0;4;50.0
408;804;803;1991-1993;1.1;-14.0;-5.0;1.1;7.9;17.0;1;7;45.0
409;804;803;1992-1993;1.7;-25.0;-10.8;1.7;13.2;42.0;0;4;44.0
410;804;803;1993-1994;-0.8;-24.0;-10.6;-0.8;10.1;34.0;1;4;53.0
411;804;803;1993-1995;0.8;-14.0;-6.0;0.8;7.5;19.0;1;7;46.0
412;804;803;1994-1995;4.9;-21.0;-7.7;4.9;19.2;46.0;1;4;38.0
413;804;803;1995-1996;3.3;-24.0;-8.3;3.3;16.1;45.0;1;4;42.0
414;804;803;1995-1997;3.0;-14.0;-4.0;3.0;10.0;20.0;1;7;38.0
415;804;803;1996-1997;3.4;-21.0;-6.4;3.4;14.8;36.0;0;4;40.0
416;804;803;1997-1998;4.7;-21.0;-4.1;4.7;18.6;41.0;1;5;35.0
417;804;803;1997-1999;3.2;-12.0;-3.0;3.2;9.3;18.0;1;9;34.0
418;804;803;1998-1999;3.5;-24.0;-8.0;3.5;14.1;29.0;1;5;43.0
419;804;803;1999-2000;5.1;-18.0;-4.4;5.1;20.4;41.0;0;5;35.0
420;804;804;1989-1991;1.4;-10.0;-1.9;1.4;6.4;16.0;8;65;35.0
421;804;804;1990-1991;0.0;-16.0;-4.2;0.0;6.9;22.0;10;78;51.0
422;804;804;1991-1992;0.6;-15.0;-3.4;0.6;6.8;21.0;10;78;42.0
423;804;804;1991-1993;0.4;-11.0;-3.3;0.4;4.7;13.0;8;68;44.0
424;804;804;1992-1993;0.3;-18.0;-5.0;0.3;5.8;18.0;10;80;46.0
425;804;804;1993-1994;-1.5;-18.0;-6.2;-1.5;5.1;20.0;10;79;61.0
426;804;804;1993-1995;-0.4;-11.0;-3.7;-0.4;4.3;13.0;8;67;55.0
427;804;804;1994-1995;0.7;-15.0;-4.1;0.7;7.1;22.0;10;77;43.0
428;804;804;1995-1996;0.7;-15.0;-3.6;0.7;7.8;21.0;10;75;41.0
429;804;804;1995-1997;1.1;-9.0;-2.0;1.1;5.8;13.0;8;63;38.0
430;804;804;1996-1997;1.5;-14.0;-2.9;1.5;9.2;23.0;9;76;37.0
431;804;804;1997-1998;2.2;-13.0;-1.9;2.2;8.7;22.0;8;75;32.0
432;804;804;1997-1999;1.5;-10.0;-2.0;1.5;5.9;14.0;7;60;33.0
433;804;804;1998-1999;1.0;-15.0;-2.8;1.0;8.6;22.0;8;74;36.0
434;804;804;1999-2000;1.2;-13.0;-2.3;1.2;8.8;24.0;7;75;35.0
435;804;805;1989-1991;19.0;-8.0;7.2;19.0;59.7;83.0;0;1;20.0
436;804;805;1990-1991;;;;;;;0;1;
437;804;805;1991-1992;;;;;;;0;1;
438;804;805;1991-1993;-5.6;-21.0;-16.1;-5.6;7.9;29.0;0;1;65.0
439;804;805;1992-1993;0.9;-36.0;-22.8;0.9;18.0;79.0;0;1;42.0
440;804;805;1993-1994;-5.8;-30.0;-21.4;-5.8;20.0;98.0;0;1;66.0
441;804;805;1993-1995;4.4;-22.0;-9.9;4.4;19.7;52.0;0;2;39.0
442;804;805;1994-1995;9.6;-30.0;-13.6;9.6;24.0;105.0;0;1;36.0
443;804;805;1995-1996;20.7;-26.0;-14.9;20.7;54.7;145.0;0;1;27.0
444;804;805;1995-1997;11.4;-7.0;3.8;11.4;42.1;74.0;0;1;22.0
445;804;805;1996-1997;25.0;-25.0;-4.3;25.0;69.3;175.0;0;1;31.0
446;804;805;1997-1998;;;;;;;0;1;
447;804;805;1997-1999;8.8;-9.0;-2.2;8.8;25.6;53.0;0;2;31.0
448;804;805;1998-1999;16.1;-25.0;-1.8;16.1;36.2;110.0;0;2;33.0
449;804;805;1999-2000;;;;;;;0;1;
450;805;806;1989-1991;2.9;-15.0;-4.5;2.9;10.9;21.0;2;100;38.0
451;805;806;1990-1991;0.4;-31.0;-9.8;0.4;11.9;30.0;2;100;49.0
452;805;806;1991-1992;-0.8;-28.0;-9.9;-0.8;10.3;29.0;2;100;53.0
453;805;806;1991-1993;1.2;-18.0;-7.2;1.2;8.8;20.0;2;100;46.0
454;805;806;1992-1993;2.2;-26.0;-8.3;2.2;12.7;33.0;2;100;45.0
455;805;806;1993-1994;0.7;-29.0;-9.4;0.7;13.2;36.0;3;100;48.0
456;805;806;1993-1995;2.0;-18.0;-5.2;2.0;9.4;22.0;3;100;43.0
457;805;806;1994-1995;2.1;-23.0;-7.8;2.1;15.8;42.0;3;100;44.0
458;805;806;1995-1996;1.0;-28.0;-9.3;1.0;10.9;32.0;3;100;47.0
459;805;806;1995-1997;0.1;-20.0;-7.6;0.1;8.7;22.0;3;100;50.0
460;805;806;1996-1997;-0.8;-28.0;-11.9;-0.8;10.7;29.0;3;100;52.0
461;805;806;1997-1998;-1.5;-29.0;-11.7;-1.5;9.3;30.0;3;100;55.0
462;805;806;1997-1999;0.5;-21.0;-7.1;0.5;8.3;19.0;3;100;48.0
463;805;806;1998-1999;1.0;-29.0;-8.1;1.0;13.3;31.0;3;100;46.0
464;805;806;1999-2000;5.4;-28.0;-8.3;5.4;20.1;42.0;3;100;38.0
465;805;801;1989-1991;6.0;-25.0;-11.5;6.0;19.7;73.0;0;6;37.0
466;805;801;1990-1991;;;;;;;0;3;
467;805;801;1991-1992;;;;;;;0;2;
468;805;801;1991-1993;21.6;-2.0;6.3;21.6;37.1;66.0;0;4;16.0
469;805;801;1992-1993;20.3;-49.0;-7.8;20.3;91.2;156.0;0;3;33.0
470;805;801;1993-1994;24.0;-14.0;5.0;24.0;62.9;211.0;0;5;19.0
471;805;801;1993-1995;13.7;-33.0;-3.1;13.7;49.8;92.0;0;7;27.0
472;805;801;1994-1995;41.9;-43.0;-13.2;41.9;148.0;216.0;0;7;27.0
473;805;801;1995-1996;5.0;-46.0;-22.0;5.0;42.3;103.0;0;4;49.0
474;805;801;1995-1997;6.5;-32.0;-5.7;6.5;32.0;66.0;0;4;40.0
475;805;801;1996-1997;-3.3;-54.0;-36.3;-3.3;50.2;202.0;0;5;53.0
476;805;801;1997-1998;-5.4;-63.0;-38.7;-5.4;37.5;78.0;0;6;56.0
477;805;801;1997-1999;-1.2;-26.0;-14.0;-1.2;15.8;37.0;0;6;54.0
478;805;801;1998-1999;19.7;-38.0;-19.6;19.7;51.8;99.0;0;4;44.0
479;805;801;1999-2000;35.2;-37.0;-9.4;35.2;69.9;139.0;0;5;32.0
480;805;802;1989-1991;1.3;-23.0;-8.7;1.3;10.4;23.0;0;25;47.0
481;805;802;1990-1991;-1.5;-55.0;-23.7;-1.5;11.4;29.0;0;21;53.0
482;805;802;1991-1992;-2.0;-50.0;-25.4;-2.0;9.2;32.0;0;19;60.0
483;805;802;1991-1993;0.8;-28.0;-12.2;0.8;9.6;21.0;1;24;48.0
484;805;802;1992-1993;2.5;-51.0;-13.7;2.5;16.1;46.0;0;18;46.0
485;805;802;1993-1994;0.1;-63.0;-26.8;0.1;19.2;50.0;0;17;50.0
486;805;802;1993-1995;-0.8;-33.0;-15.4;-0.8;9.1;25.0;1;20;53.0
487;805;802;1994-1995;7.0;-45.0;-13.8;7.0;26.9;84.0;0;15;43.0
488;805;802;1995-1996;2.3;-58.0;-23.5;2.3;13.3;50.0;1;18;48.0
489;805;802;1995-1997;2.2;-32.0;-12.9;2.2;12.2;27.0;1;22;44.0
490;805;802;1996-1997;-4.2;-51.0;-21.2;-4.2;14.1;36.0;0;14;56.0
491;805;802;1997-1998;-0.2;-56.0;-19.2;-0.2;22.1;50.0;1;17;51.0
492;805;802;1997-1999;-0.3;-34.0;-13.3;-0.3;11.2;25.0;1;22;51.0
493;805;802;1998-1999;-2.1;-62.0;-33.5;-2.1;13.3;41.0;1;16;53.0
494;805;802;1999-2000;5.8;-49.0;-15.6;5.8;22.1;47.0;1;20;40.0
495;805;803;1989-1991;-3.5;-29.0;-14.5;-3.5;7.7;37.0;0;5;54.0
496;805;803;1990-1991;-3.6;-62.0;-43.1;-3.6;5.9;15.0;0;3;66.0
497;805;803;1991-1992;;;;;;;0;2;
498;805;803;1991-1993;1.4;-23.0;-11.5;1.4;9.4;26.0;0;6;46.0
499;805;803;1992-1993;-0.9;-45.0;-28.9;-0.9;16.6;48.0;0;3;52.0
500;805;803;1993-1994;8.1;-50.0;-17.0;8.1;19.7;50.0;0;3;43.0
501;805;803;1993-1995;3.7;-29.0;-6.3;3.7;10.7;23.0;0;5;36.0
502;805;803;1994-1995;8.5;-28.0;-5.6;8.5;29.0;61.0;0;3;38.0
503;805;803;1995-1996;3.1;-74.0;-28.5;3.1;28.6;50.0;0;3;49.0
504;805;803;1995-1997;-2.1;-43.0;-15.6;-2.1;8.1;25.0;0;4;57.0
505;805;803;1996-1997;-9.5;-56.0;-33.8;-9.5;17.0;37.0;0;2;66.0
506;805;803;1997-1998;-5.4;-32.0;-24.6;-5.4;11.8;35.0;0;3;60.0
507;805;803;1997-1999;0.1;-30.0;-14.8;0.1;9.5;35.0;0;4;49.0
508;805;803;1998-1999;-6.6;-69.0;-33.0;-6.6;5.0;30.0;0;3;68.0
509;805;803;1999-2000;-1.8;-50.0;-30.9;-1.8;30.0;70.0;0;4;53.0
510;805;804;1989-1991;;;;;;;0;7;
511;805;804;1990-1991;;;;;;;0;8;
512;805;804;1991-1992;;;;;;;0;6;
513;805;804;1991-1993;-2.1;-41.0;-16.8;-2.1;5.9;50.0;0;11;60.0
514;805;804;1992-1993;-6.3;-47.0;-14.8;-6.3;21.7;41.0;0;9;61.0
515;805;804;1993-1994;-0.8;-58.0;-39.4;-0.8;17.1;52.0;0;7;52.0
516;805;804;1993-1995;-3.1;-35.0;-19.9;-3.1;8.0;20.0;0;10;57.0
517;805;804;1994-1995;-6.9;-59.0;-28.7;-6.9;12.8;29.0;0;8;56.0
518;805;804;1995-1996;-10.7;-61.0;-38.0;-10.7;11.2;47.0;0;7;56.0
519;805;804;1995-1997;-10.3;-41.0;-26.3;-10.3;5.9;14.0;0;9;67.0
520;805;804;1996-1997;-15.2;-53.0;-37.9;-15.2;17.6;31.0;0;6;56.0
521;805;804;1997-1998;-5.6;-54.0;-32.1;-5.6;15.2;43.0;0;5;61.0
522;805;804;1997-1999;-4.4;-40.0;-22.3;-4.4;5.0;27.0;0;7;56.0
523;805;804;1998-1999;;;;;;;0;5;
524;805;804;1999-2000;-5.4;-52.0;-16.9;-5.4;10.8;44.0;0;7;61.0
525;805;805;1989-1991;3.8;-11.0;-2.8;3.8;10.9;20.0;1;57;33.0
526;805;805;1990-1991;0.9;-21.0;-7.6;0.9;11.6;29.0;1;65;47.0
527;805;805;1991-1992;-0.4;-19.0;-7.4;-0.4;9.9;26.0;1;69;51.0
528;805;805;1991-1993;1.2;-12.0;-5.7;1.2;7.4;15.0;1;55;46.0
529;805;805;1992-1993;2.1;-18.0;-6.8;2.1;10.9;24.0;2;67;44.0
530;805;805;1993-1994;0.5;-19.0;-7.5;0.5;10.0;28.0;2;67;48.0
531;805;805;1993-1995;2.2;-11.0;-3.9;2.2;8.6;19.0;1;57;41.0
532;805;805;1994-1995;1.4;-18.0;-6.8;1.4;12.3;31.0;2;67;45.0
533;805;805;1995-1996;1.0;-18.0;-7.2;1.0;9.6;25.0;2;69;46.0
534;805;805;1995-1997;-0.1;-14.0;-6.3;-0.1;7.0;16.0;2;61;51.0
535;805;805;1996-1997;-0.5;-22.0;-9.4;-0.5;9.8;25.0;2;73;51.0
536;805;805;1997-1998;-1.4;-21.0;-9.7;-1.4;7.8;23.0;2;69;55.0
537;805;805;1997-1999;0.8;-15.0;-5.2;0.8;7.5;16.0;2;61;47.0
538;805;805;1998-1999;1.5;-19.0;-6.5;1.5;13.1;28.0;2;72;44.0
539;805;805;1999-2000;5.5;-20.0;-5.1;5.5;18.8;36.0;2;64;37.0
