ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;k_0WerkzamePersonen_2;k_1WerkzamePersoon_3;k_2Tot10WerkzamePersonen_4;k_10OfMeerWerkzamePersonen_5;Eenmanszaken_6;VOFCVEnMaatschap_7;NVSEnBVS_8;OverigeRechtsvormen_9
8010;G Handel;Buitenland (LD);2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8011;G Handel;Buitenland (LD);2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8012;G Handel;Buitenland (LD);2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8013;G Handel;Buitenland (LD);2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8014;G Handel;Buitenland (LD);2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8015;G Handel;Buitenland (LD);2025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8016;G Handel;Niet in te delen (LD);2010;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
8017;G Handel;Niet in te delen (LD);2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8018;G Handel;Niet in te delen (LD);2012;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8019;G Handel;Niet in te delen (LD);2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8020;G Handel;Niet in te delen (LD);2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8021;G Handel;Niet in te delen (LD);2015;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
8022;G Handel;Niet in te delen (LD);2016;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
8023;G Handel;Niet in te delen (LD);2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8024;G Handel;Niet in te delen (LD);2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8025;G Handel;Niet in te delen (LD);2019;1095.0;0.0;720.0;365.0;10.0;20.0;0.0;0.0;1075.0
8026;G Handel;Niet in te delen (LD);2020;1130.0;0.0;735.0;385.0;10.0;15.0;0.0;0.0;1115.0
8027;G Handel;Niet in te delen (LD);2021;1120.0;5.0;740.0;360.0;15.0;10.0;0.0;0.0;1110.0
8028;G Handel;Niet in te delen (LD);2022;1140.0;5.0;775.0;350.0;15.0;10.0;0.0;0.0;1125.0
8029;G Handel;Niet in te delen (LD);2023;1145.0;0.0;755.0;370.0;15.0;10.0;0.0;0.0;1130.0
8030;G Handel;Niet in te delen (LD);2024;1185.0;0.0;815.0;355.0;15.0;10.0;0.0;0.0;1175.0
8031;G Handel;Niet in te delen (LD);2025;1130.0;0.0;780.0;340.0;15.0;10.0;0.0;0.0;1120.0
8032;G Handel;Groningen (PV);2010;7635.0;265.0;3990.0;2905.0;480.0;3860.0;1630.0;2080.0;65.0
8033;G Handel;Groningen (PV);2011;7685.0;265.0;3905.0;3015.0;495.0;3930.0;1605.0;2090.0;65.0
8034;G Handel;Groningen (PV);2012;7765.0;255.0;4010.0;2995.0;510.0;4020.0;1570.0;2110.0;65.0
8035;G Handel;Groningen (PV);2013;7660.0;235.0;4010.0;2905.0;510.0;3905.0;1540.0;2140.0;75.0
8036;G Handel;Groningen (PV);2014;7580.0;235.0;3880.0;2970.0;495.0;3885.0;1485.0;2130.0;80.0
8037;G Handel;Groningen (PV);2015;7770.0;250.0;4050.0;2990.0;480.0;4060.0;1505.0;2125.0;80.0
8038;G Handel;Groningen (PV);2016;7895.0;285.0;4155.0;2950.0;510.0;4135.0;1500.0;2180.0;80.0
8039;G Handel;Groningen (PV);2017;7825.0;280.0;4165.0;2865.0;515.0;4150.0;1440.0;2150.0;85.0
8040;G Handel;Groningen (PV);2018;7930.0;290.0;4220.0;2885.0;530.0;4220.0;1450.0;2175.0;85.0
8041;G Handel;Groningen (PV);2019;7955.0;260.0;4250.0;2900.0;545.0;4240.0;1425.0;2205.0;80.0
8042;G Handel;Groningen (PV);2020;8125.0;290.0;4430.0;2855.0;550.0;4400.0;1455.0;2190.0;80.0
8043;G Handel;Groningen (PV);2021;8525.0;290.0;4770.0;2910.0;550.0;4715.0;1490.0;2235.0;85.0
8044;G Handel;Groningen (PV);2022;9090.0;250.0;5255.0;2995.0;585.0;5095.0;1550.0;2360.0;80.0
8045;G Handel;Groningen (PV);2023;9080.0;265.0;5335.0;2870.0;610.0;5150.0;1460.0;2390.0;80.0
8046;G Handel;Groningen (PV);2024;9565.0;235.0;5765.0;2950.0;615.0;5405.0;1485.0;2590.0;85.0
8047;G Handel;Groningen (PV);2025;9585.0;285.0;5810.0;2870.0;620.0;5520.0;1475.0;2510.0;85.0
8048;G Handel;Fryslân (PV);2010;9960.0;370.0;5110.0;3865.0;615.0;4830.0;2460.0;2600.0;75.0
8049;G Handel;Fryslân (PV);2011;10095.0;340.0;5085.0;4015.0;655.0;5045.0;2340.0;2645.0;70.0
8050;G Handel;Fryslân (PV);2012;10360.0;345.0;5330.0;4030.0;655.0;5245.0;2370.0;2675.0;75.0
8051;G Handel;Fryslân (PV);2013;10285.0;330.0;5370.0;3925.0;660.0;5145.0;2350.0;2705.0;85.0
8052;G Handel;Fryslân (PV);2014;10160.0;380.0;5115.0;4020.0;645.0;5150.0;2240.0;2680.0;95.0
8053;G Handel;Fryslân (PV);2015;10360.0;355.0;5355.0;4010.0;640.0;5375.0;2225.0;2660.0;95.0
8054;G Handel;Fryslân (PV);2016;10520.0;375.0;5445.0;4045.0;655.0;5420.0;2255.0;2745.0;100.0
8055;G Handel;Fryslân (PV);2017;10420.0;390.0;5465.0;3895.0;670.0;5445.0;2190.0;2675.0;105.0
8056;G Handel;Fryslân (PV);2018;10545.0;415.0;5530.0;3900.0;700.0;5495.0;2195.0;2750.0;105.0
8057;G Handel;Fryslân (PV);2019;10655.0;350.0;5615.0;3950.0;735.0;5590.0;2205.0;2755.0;105.0
8058;G Handel;Fryslân (PV);2020;10855.0;365.0;5840.0;3910.0;735.0;5765.0;2205.0;2780.0;100.0
8059;G Handel;Fryslân (PV);2021;11235.0;400.0;6165.0;3940.0;730.0;6045.0;2240.0;2845.0;105.0
8060;G Handel;Fryslân (PV);2022;12000.0;385.0;6800.0;4085.0;730.0;6590.0;2280.0;3025.0;100.0
8061;G Handel;Fryslân (PV);2023;12035.0;390.0;6910.0;3980.0;755.0;6720.0;2160.0;3055.0;100.0
8062;G Handel;Fryslân (PV);2024;12515.0;305.0;7470.0;3985.0;750.0;7010.0;2130.0;3270.0;100.0
8063;G Handel;Fryslân (PV);2025;12455.0;350.0;7495.0;3850.0;760.0;6975.0;2090.0;3290.0;100.0
8064;G Handel;Drenthe (PV);2010;7635.0;265.0;4040.0;2880.0;455.0;3840.0;1645.0;2090.0;60.0
8065;G Handel;Drenthe (PV);2011;7715.0;260.0;3965.0;2985.0;505.0;3955.0;1585.0;2115.0;60.0
8066;G Handel;Drenthe (PV);2012;7870.0;250.0;4075.0;3070.0;475.0;4060.0;1625.0;2125.0;60.0
8067;G Handel;Drenthe (PV);2013;7730.0;255.0;4040.0;2945.0;490.0;3905.0;1630.0;2125.0;70.0
8068;G Handel;Drenthe (PV);2014;7660.0;275.0;3895.0;3025.0;470.0;3900.0;1555.0;2135.0;75.0
8069;G Handel;Drenthe (PV);2015;7835.0;255.0;4105.0;3020.0;455.0;4075.0;1545.0;2140.0;70.0
8070;G Handel;Drenthe (PV);2016;7990.0;280.0;4260.0;2975.0;475.0;4225.0;1545.0;2155.0;65.0
8071;G Handel;Drenthe (PV);2017;7945.0;310.0;4275.0;2900.0;465.0;4275.0;1515.0;2085.0;65.0
8072;G Handel;Drenthe (PV);2018;8020.0;285.0;4355.0;2885.0;495.0;4350.0;1480.0;2125.0;65.0
8073;G Handel;Drenthe (PV);2019;8040.0;270.0;4410.0;2865.0;500.0;4370.0;1460.0;2150.0;65.0
8074;G Handel;Drenthe (PV);2020;8210.0;285.0;4575.0;2835.0;510.0;4485.0;1490.0;2165.0;70.0
8075;G Handel;Drenthe (PV);2021;8420.0;285.0;4730.0;2885.0;520.0;4615.0;1525.0;2215.0;65.0
8076;G Handel;Drenthe (PV);2022;8930.0;250.0;5185.0;2990.0;505.0;4990.0;1560.0;2315.0;65.0
8077;G Handel;Drenthe (PV);2023;8905.0;255.0;5220.0;2895.0;535.0;5015.0;1470.0;2355.0;65.0
8078;G Handel;Drenthe (PV);2024;9385.0;230.0;5635.0;2965.0;555.0;5225.0;1475.0;2620.0;65.0
8079;G Handel;Drenthe (PV);2025;9355.0;285.0;5640.0;2865.0;560.0;5245.0;1450.0;2590.0;65.0
8080;G Handel;Overijssel (PV);2010;17360.0;570.0;8765.0;6695.0;1330.0;7985.0;3655.0;5585.0;135.0
8081;G Handel;Overijssel (PV);2011;17710.0;595.0;8700.0;7010.0;1405.0;8375.0;3620.0;5565.0;145.0
8082;G Handel;Overijssel (PV);2012;17880.0;605.0;8870.0;7015.0;1390.0;8495.0;3620.0;5630.0;140.0
8083;G Handel;Overijssel (PV);2013;18020.0;585.0;9135.0;6935.0;1365.0;8535.0;3635.0;5690.0;160.0
8084;G Handel;Overijssel (PV);2014;18025.0;650.0;8900.0;7160.0;1315.0;8645.0;3515.0;5695.0;170.0
8085;G Handel;Overijssel (PV);2015;18590.0;630.0;9480.0;7190.0;1295.0;9155.0;3545.0;5710.0;180.0
8086;G Handel;Overijssel (PV);2016;18830.0;630.0;9755.0;7065.0;1385.0;9410.0;3500.0;5750.0;170.0
8087;G Handel;Overijssel (PV);2017;18800.0;670.0;9825.0;6925.0;1380.0;9460.0;3455.0;5705.0;175.0
8088;G Handel;Overijssel (PV);2018;19150.0;685.0;10060.0;6975.0;1425.0;9705.0;3455.0;5820.0;170.0
8089;G Handel;Overijssel (PV);2019;19290.0;665.0;10170.0;6945.0;1510.0;9740.0;3475.0;5900.0;170.0
8090;G Handel;Overijssel (PV);2020;19745.0;665.0;10640.0;6900.0;1540.0;10110.0;3530.0;5935.0;165.0
8091;G Handel;Overijssel (PV);2021;20345.0;680.0;11005.0;7100.0;1560.0;10485.0;3650.0;6050.0;155.0
8092;G Handel;Overijssel (PV);2022;21855.0;630.0;12335.0;7290.0;1600.0;11445.0;3790.0;6445.0;175.0
8093;G Handel;Overijssel (PV);2023;21960.0;665.0;12420.0;7255.0;1620.0;11665.0;3645.0;6480.0;170.0
8094;G Handel;Overijssel (PV);2024;23295.0;545.0;13715.0;7380.0;1660.0;12305.0;3655.0;7165.0;170.0
8095;G Handel;Overijssel (PV);2025;23160.0;670.0;13755.0;7085.0;1650.0;12365.0;3520.0;7115.0;165.0
8096;G Handel;Flevoland (PV);2010;5695.0;230.0;3100.0;1870.0;490.0;2580.0;955.0;2100.0;60.0
8097;G Handel;Flevoland (PV);2011;5865.0;195.0;3160.0;1990.0;525.0;2745.0;935.0;2125.0;60.0
8098;G Handel;Flevoland (PV);2012;6090.0;210.0;3300.0;2045.0;535.0;2855.0;990.0;2185.0;60.0
8099;G Handel;Flevoland (PV);2013;6130.0;195.0;3390.0;1990.0;555.0;2840.0;1010.0;2215.0;60.0
8100;G Handel;Flevoland (PV);2014;6125.0;220.0;3230.0;2120.0;555.0;2790.0;1000.0;2255.0;75.0
8101;G Handel;Flevoland (PV);2015;6385.0;225.0;3435.0;2180.0;540.0;3020.0;1025.0;2270.0;70.0
8102;G Handel;Flevoland (PV);2016;6535.0;225.0;3585.0;2180.0;545.0;3140.0;1020.0;2315.0;65.0
8103;G Handel;Flevoland (PV);2017;6540.0;240.0;3585.0;2160.0;550.0;3165.0;1005.0;2305.0;65.0
8104;G Handel;Flevoland (PV);2018;6725.0;230.0;3710.0;2210.0;575.0;3290.0;1030.0;2340.0;65.0
8105;G Handel;Flevoland (PV);2019;6795.0;200.0;3810.0;2185.0;600.0;3370.0;1015.0;2345.0;60.0
8106;G Handel;Flevoland (PV);2020;7080.0;205.0;4080.0;2200.0;595.0;3590.0;1055.0;2370.0;65.0
8107;G Handel;Flevoland (PV);2021;7455.0;220.0;4360.0;2280.0;590.0;3855.0;1110.0;2425.0;65.0
8108;G Handel;Flevoland (PV);2022;8230.0;230.0;5010.0;2345.0;645.0;4420.0;1185.0;2545.0;80.0
8109;G Handel;Flevoland (PV);2023;8205.0;235.0;5025.0;2295.0;650.0;4470.0;1145.0;2515.0;75.0
8110;G Handel;Flevoland (PV);2024;8825.0;190.0;5625.0;2385.0;625.0;4860.0;1160.0;2735.0;70.0
8111;G Handel;Flevoland (PV);2025;8945.0;250.0;5710.0;2350.0;635.0;4980.0;1185.0;2710.0;70.0
8112;G Handel;Gelderland (PV);2010;29885.0;1025.0;15200.0;11360.0;2305.0;12985.0;6200.0;10410.0;290.0
8113;G Handel;Gelderland (PV);2011;30360.0;1015.0;14975.0;11930.0;2445.0;13495.0;6090.0;10490.0;285.0
8114;G Handel;Gelderland (PV);2012;31050.0;1035.0;15540.0;12035.0;2440.0;13880.0;6090.0;10780.0;300.0
8115;G Handel;Gelderland (PV);2013;31115.0;1015.0;15775.0;11860.0;2465.0;13815.0;6160.0;10825.0;315.0
8116;G Handel;Gelderland (PV);2014;31050.0;1030.0;15170.0;12470.0;2380.0;13935.0;5940.0;10865.0;310.0
8117;G Handel;Gelderland (PV);2015;32000.0;1065.0;16060.0;12505.0;2375.0;14770.0;5970.0;10945.0;315.0
8118;G Handel;Gelderland (PV);2016;32545.0;1120.0;16650.0;12360.0;2415.0;15340.0;5955.0;10930.0;325.0
8119;G Handel;Gelderland (PV);2017;32560.0;1190.0;16785.0;12105.0;2480.0;15495.0;5920.0;10840.0;305.0
8120;G Handel;Gelderland (PV);2018;33170.0;1165.0;17300.0;12115.0;2590.0;15965.0;5925.0;10985.0;295.0
8121;G Handel;Gelderland (PV);2019;33570.0;1115.0;17710.0;12120.0;2630.0;16245.0;5920.0;11095.0;315.0
8122;G Handel;Gelderland (PV);2020;34285.0;1205.0;18535.0;11865.0;2680.0;16945.0;5865.0;11165.0;310.0
8123;G Handel;Gelderland (PV);2021;35380.0;1210.0;19400.0;12125.0;2640.0;17750.0;5990.0;11325.0;315.0
8124;G Handel;Gelderland (PV);2022;37840.0;1110.0;21435.0;12560.0;2735.0;19215.0;6240.0;12060.0;320.0
8125;G Handel;Gelderland (PV);2023;37715.0;1190.0;21465.0;12320.0;2740.0;19445.0;5935.0;12025.0;310.0
8126;G Handel;Gelderland (PV);2024;40080.0;955.0;23845.0;12475.0;2805.0;20355.0;5955.0;13440.0;330.0
8127;G Handel;Gelderland (PV);2025;39900.0;1215.0;23775.0;12065.0;2840.0;20510.0;5790.0;13265.0;330.0
8128;G Handel;Utrecht (PV);2010;17685.0;710.0;8695.0;6645.0;1635.0;7255.0;3285.0;6930.0;215.0
8129;G Handel;Utrecht (PV);2011;18245.0;680.0;8895.0;6980.0;1690.0;7595.0;3475.0;6965.0;215.0
8130;G Handel;Utrecht (PV);2012;18595.0;740.0;9210.0;6965.0;1680.0;7810.0;3515.0;7050.0;215.0
8131;G Handel;Utrecht (PV);2013;18410.0;705.0;9250.0;6810.0;1645.0;7630.0;3475.0;7065.0;240.0
8132;G Handel;Utrecht (PV);2014;18125.0;730.0;8690.0;7085.0;1625.0;7635.0;3235.0;7040.0;215.0
8133;G Handel;Utrecht (PV);2015;18735.0;750.0;9190.0;7190.0;1605.0;8100.0;3295.0;7115.0;225.0
8134;G Handel;Utrecht (PV);2016;18920.0;735.0;9395.0;7190.0;1600.0;8220.0;3320.0;7165.0;220.0
8135;G Handel;Utrecht (PV);2017;18880.0;795.0;9535.0;6950.0;1600.0;8365.0;3225.0;7055.0;240.0
8136;G Handel;Utrecht (PV);2018;19250.0;795.0;9780.0;6985.0;1690.0;8635.0;3230.0;7150.0;240.0
8137;G Handel;Utrecht (PV);2019;19915.0;790.0;10240.0;7140.0;1745.0;9015.0;3355.0;7315.0;230.0
8138;G Handel;Utrecht (PV);2020;20535.0;805.0;10845.0;7125.0;1765.0;9540.0;3415.0;7360.0;225.0
8139;G Handel;Utrecht (PV);2021;21340.0;755.0;11520.0;7315.0;1750.0;10155.0;3575.0;7395.0;215.0
8140;G Handel;Utrecht (PV);2022;23005.0;695.0;12945.0;7590.0;1770.0;11170.0;3780.0;7835.0;220.0
8141;G Handel;Utrecht (PV);2023;22965.0;765.0;13035.0;7380.0;1785.0;11410.0;3540.0;7795.0;220.0
8142;G Handel;Utrecht (PV);2024;24315.0;575.0;14410.0;7550.0;1780.0;12080.0;3570.0;8440.0;220.0
8143;G Handel;Utrecht (PV);2025;24110.0;735.0;14315.0;7265.0;1795.0;12190.0;3515.0;8195.0;210.0
8144;G Handel;Noord-Holland (PV);2010;42405.0;1845.0;22400.0;15160.0;3000.0;18820.0;7990.0;15170.0;420.0
8145;G Handel;Noord-Holland (PV);2011;43220.0;1700.0;22225.0;16170.0;3125.0;19515.0;8055.0;15170.0;480.0
8146;G Handel;Noord-Holland (PV);2012;44045.0;1810.0;22880.0;16160.0;3195.0;19960.0;8220.0;15360.0;505.0
8147;G Handel;Noord-Holland (PV);2013;43695.0;1750.0;23100.0;15690.0;3155.0;19540.0;8260.0;15400.0;495.0
8148;G Handel;Noord-Holland (PV);2014;43360.0;1790.0;21740.0;16615.0;3220.0;19460.0;8015.0;15405.0;475.0
8149;G Handel;Noord-Holland (PV);2015;45050.0;1765.0;23125.0;16930.0;3225.0;20600.0;8270.0;15705.0;475.0
8150;G Handel;Noord-Holland (PV);2016;46065.0;1810.0;24125.0;16880.0;3250.0;21400.0;8305.0;15870.0;490.0
8151;G Handel;Noord-Holland (PV);2017;45900.0;1930.0;24330.0;16345.0;3290.0;21560.0;8110.0;15750.0;480.0
8152;G Handel;Noord-Holland (PV);2018;46835.0;1900.0;25030.0;16445.0;3455.0;22090.0;8165.0;16110.0;470.0
8153;G Handel;Noord-Holland (PV);2019;47595.0;1785.0;25790.0;16575.0;3445.0;22515.0;8165.0;16445.0;470.0
8154;G Handel;Noord-Holland (PV);2020;49040.0;1790.0;27210.0;16530.0;3515.0;23760.0;8330.0;16485.0;465.0
8155;G Handel;Noord-Holland (PV);2021;51090.0;1800.0;28900.0;16945.0;3445.0;25365.0;8650.0;16620.0;460.0
8156;G Handel;Noord-Holland (PV);2022;55525.0;1680.0;32590.0;17690.0;3565.0;27850.0;9130.0;18045.0;500.0
8157;G Handel;Noord-Holland (PV);2023;54960.0;1755.0;32420.0;17190.0;3595.0;28050.0;8600.0;17815.0;495.0
8158;G Handel;Noord-Holland (PV);2024;58395.0;1350.0;35860.0;17495.0;3685.0;29645.0;8560.0;19700.0;490.0
8159;G Handel;Noord-Holland (PV);2025;58065.0;1770.0;35705.0;16895.0;3695.0;29895.0;8410.0;19305.0;460.0
8160;G Handel;Zuid-Holland (PV);2010;49315.0;2055.0;25135.0;18070.0;4055.0;21060.0;8855.0;18895.0;500.0
8161;G Handel;Zuid-Holland (PV);2011;50045.0;1940.0;25060.0;18750.0;4295.0;21875.0;8765.0;18880.0;525.0
8162;G Handel;Zuid-Holland (PV);2012;50820.0;1950.0;25705.0;18900.0;4260.0;22360.0;8820.0;19090.0;550.0
8163;G Handel;Zuid-Holland (PV);2013;50370.0;1915.0;25890.0;18400.0;4165.0;21845.0;8910.0;19035.0;585.0
8164;G Handel;Zuid-Holland (PV);2014;50145.0;1915.0;24670.0;19465.0;4090.0;21990.0;8695.0;18880.0;580.0
8165;G Handel;Zuid-Holland (PV);2015;51800.0;1960.0;26125.0;19640.0;4080.0;23245.0;8865.0;19140.0;550.0
8166;G Handel;Zuid-Holland (PV);2016;52825.0;1955.0;27255.0;19505.0;4115.0;24165.0;8985.0;19110.0;565.0
8167;G Handel;Zuid-Holland (PV);2017;52715.0;2025.0;27555.0;18980.0;4160.0;24520.0;8735.0;18895.0;565.0
8168;G Handel;Zuid-Holland (PV);2018;53840.0;2030.0;28385.0;19105.0;4315.0;25200.0;8860.0;19185.0;590.0
8169;G Handel;Zuid-Holland (PV);2019;53720.0;1850.0;28685.0;18860.0;4325.0;25385.0;8740.0;19020.0;575.0
8170;G Handel;Zuid-Holland (PV);2020;55345.0;1915.0;30515.0;18585.0;4330.0;26915.0;8860.0;19020.0;555.0
8171;G Handel;Zuid-Holland (PV);2021;58115.0;1935.0;32765.0;19080.0;4330.0;29120.0;9200.0;19250.0;545.0
8172;G Handel;Zuid-Holland (PV);2022;63280.0;1900.0;37100.0;19885.0;4395.0;32290.0;9775.0;20645.0;565.0
8173;G Handel;Zuid-Holland (PV);2023;62700.0;2105.0;36915.0;19260.0;4420.0;32665.0;9205.0;20295.0;530.0
8174;G Handel;Zuid-Holland (PV);2024;67115.0;1595.0;41360.0;19680.0;4475.0;34895.0;9300.0;22370.0;550.0
8175;G Handel;Zuid-Holland (PV);2025;66595.0;2005.0;40965.0;19110.0;4515.0;35020.0;9205.0;21820.0;540.0
8176;G Handel;Zeeland (PV);2010;5645.0;165.0;2765.0;2315.0;400.0;2375.0;1440.0;1765.0;65.0
8177;G Handel;Zeeland (PV);2011;5715.0;165.0;2710.0;2410.0;430.0;2440.0;1415.0;1785.0;70.0
8178;G Handel;Zeeland (PV);2012;5805.0;180.0;2805.0;2395.0;430.0;2525.0;1415.0;1790.0;75.0
8179;G Handel;Zeeland (PV);2013;5740.0;180.0;2820.0;2315.0;425.0;2445.0;1400.0;1815.0;75.0
8180;G Handel;Zeeland (PV);2014;5675.0;185.0;2605.0;2465.0;420.0;2405.0;1365.0;1830.0;75.0
8181;G Handel;Zeeland (PV);2015;5725.0;185.0;2645.0;2480.0;415.0;2460.0;1365.0;1820.0;75.0
8182;G Handel;Zeeland (PV);2016;5780.0;195.0;2720.0;2450.0;415.0;2515.0;1360.0;1825.0;80.0
8183;G Handel;Zeeland (PV);2017;5775.0;225.0;2745.0;2385.0;415.0;2535.0;1320.0;1840.0;80.0
8184;G Handel;Zeeland (PV);2018;5845.0;210.0;2835.0;2370.0;430.0;2605.0;1325.0;1840.0;80.0
8185;G Handel;Zeeland (PV);2019;5855.0;210.0;2875.0;2325.0;445.0;2610.0;1320.0;1840.0;80.0
8186;G Handel;Zeeland (PV);2020;5945.0;210.0;3000.0;2285.0;450.0;2690.0;1330.0;1845.0;80.0
8187;G Handel;Zeeland (PV);2021;6150.0;200.0;3215.0;2290.0;445.0;2905.0;1325.0;1835.0;85.0
8188;G Handel;Zeeland (PV);2022;6525.0;195.0;3545.0;2325.0;460.0;3145.0;1355.0;1930.0;95.0
8189;G Handel;Zeeland (PV);2023;6475.0;195.0;3505.0;2310.0;470.0;3130.0;1315.0;1940.0;90.0
8190;G Handel;Zeeland (PV);2024;6900.0;205.0;3850.0;2380.0;465.0;3270.0;1340.0;2200.0;90.0
8191;G Handel;Zeeland (PV);2025;6910.0;220.0;3900.0;2300.0;490.0;3340.0;1310.0;2170.0;90.0
8192;G Handel;Noord-Brabant (PV);2010;39810.0;1395.0;20555.0;14665.0;3190.0;16915.0;7480.0;14985.0;430.0
8193;G Handel;Noord-Brabant (PV);2011;40260.0;1330.0;20225.0;15315.0;3390.0;17440.0;7330.0;15070.0;415.0
8194;G Handel;Noord-Brabant (PV);2012;41085.0;1315.0;21080.0;15315.0;3375.0;18005.0;7410.0;15255.0;420.0
8195;G Handel;Noord-Brabant (PV);2013;40870.0;1300.0;21280.0;14930.0;3355.0;17690.0;7490.0;15260.0;430.0
8196;G Handel;Noord-Brabant (PV);2014;40730.0;1485.0;20255.0;15725.0;3265.0;17740.0;7175.0;15425.0;395.0
8197;G Handel;Noord-Brabant (PV);2015;41710.0;1470.0;21225.0;15775.0;3240.0;18580.0;7235.0;15495.0;400.0
8198;G Handel;Noord-Brabant (PV);2016;42360.0;1565.0;21865.0;15610.0;3315.0;19150.0;7265.0;15555.0;390.0
8199;G Handel;Noord-Brabant (PV);2017;42235.0;1725.0;21980.0;15200.0;3325.0;19310.0;7155.0;15375.0;395.0
8200;G Handel;Noord-Brabant (PV);2018;42945.0;1680.0;22460.0;15315.0;3490.0;19655.0;7185.0;15690.0;410.0
8201;G Handel;Noord-Brabant (PV);2019;43310.0;1585.0;23020.0;15215.0;3485.0;20010.0;7095.0;15785.0;420.0
8202;G Handel;Noord-Brabant (PV);2020;44355.0;1615.0;24090.0;15095.0;3560.0;20990.0;7165.0;15790.0;410.0
8203;G Handel;Noord-Brabant (PV);2021;46195.0;1635.0;25655.0;15380.0;3520.0;22370.0;7495.0;15925.0;400.0
8204;G Handel;Noord-Brabant (PV);2022;50035.0;1515.0;28960.0;15920.0;3635.0;24700.0;7915.0;17015.0;405.0
8205;G Handel;Noord-Brabant (PV);2023;49530.0;1630.0;28695.0;15535.0;3670.0;24890.0;7445.0;16805.0;385.0
8206;G Handel;Noord-Brabant (PV);2024;52070.0;1210.0;31450.0;15765.0;3645.0;25925.0;7415.0;18345.0;385.0
8207;G Handel;Noord-Brabant (PV);2025;51850.0;1545.0;31295.0;15320.0;3690.0;25990.0;7330.0;18155.0;375.0
8208;G Handel;Limburg (PV);2010;16045.0;530.0;8005.0;6260.0;1250.0;6975.0;3365.0;5525.0;185.0
8209;G Handel;Limburg (PV);2011;16135.0;480.0;7815.0;6530.0;1305.0;7145.0;3310.0;5500.0;180.0
8210;G Handel;Limburg (PV);2012;16240.0;500.0;7915.0;6510.0;1320.0;7215.0;3320.0;5525.0;175.0
8211;G Handel;Limburg (PV);2013;16110.0;495.0;7890.0;6415.0;1310.0;7115.0;3270.0;5545.0;180.0
8212;G Handel;Limburg (PV);2014;16025.0;530.0;7635.0;6585.0;1280.0;7115.0;3145.0;5585.0;180.0
8213;G Handel;Limburg (PV);2015;16280.0;530.0;7900.0;6605.0;1245.0;7345.0;3185.0;5580.0;170.0
8214;G Handel;Limburg (PV);2016;16540.0;545.0;8190.0;6530.0;1270.0;7600.0;3150.0;5620.0;170.0
8215;G Handel;Limburg (PV);2017;16520.0;620.0;8320.0;6310.0;1275.0;7695.0;3095.0;5560.0;170.0
8216;G Handel;Limburg (PV);2018;16765.0;605.0;8535.0;6300.0;1330.0;7855.0;3070.0;5640.0;195.0
8217;G Handel;Limburg (PV);2019;16870.0;580.0;8705.0;6230.0;1355.0;7955.0;3050.0;5675.0;190.0
8218;G Handel;Limburg (PV);2020;17000.0;590.0;8985.0;6075.0;1345.0;8190.0;3000.0;5630.0;185.0
8219;G Handel;Limburg (PV);2021;17595.0;585.0;9560.0;6090.0;1365.0;8655.0;3060.0;5695.0;185.0
8220;G Handel;Limburg (PV);2022;18815.0;560.0;10685.0;6200.0;1365.0;9480.0;3125.0;6015.0;195.0
8221;G Handel;Limburg (PV);2023;18660.0;580.0;10675.0;6015.0;1390.0;9550.0;3025.0;5890.0;190.0
8222;G Handel;Limburg (PV);2024;19550.0;485.0;11585.0;6105.0;1375.0;9995.0;3010.0;6365.0;180.0
8223;G Handel;Limburg (PV);2025;19605.0;630.0;11680.0;5925.0;1370.0;10200.0;2985.0;6245.0;175.0
8224;G Handel;Extra-Regio (PV);2010;;;;;;;;;
8225;G Handel;Extra-Regio (PV);2011;;;;;;;;;
8226;G Handel;Extra-Regio (PV);2012;;;;;;;;;
8227;G Handel;Extra-Regio (PV);2013;;;;;;;;;
8228;G Handel;Extra-Regio (PV);2014;;;;;;;;;
8229;G Handel;Extra-Regio (PV);2015;;;;;;;;;
8230;G Handel;Extra-Regio (PV);2016;;;;;;;;;
8231;G Handel;Extra-Regio (PV);2017;;;;;;;;;
8232;G Handel;Extra-Regio (PV);2018;;;;;;;;;
8233;G Handel;Extra-Regio (PV);2019;;;;;;;;;
8234;G Handel;Extra-Regio (PV);2020;;;;;;;;;
8235;G Handel;Extra-Regio (PV);2021;;;;;;;;;
