ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;BeursgenoteerdeAandelen_6;AandelenInBeleggingsfondsen_7
4249;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2012;0.0;0.0;2.0;-135.0;258.0;0.0;0.0
4250;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2013 1e kwartaal;0.0;0.0;-7.0;3.0;-65.0;0.0;0.0
4251;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2013 2e kwartaal;0.0;0.0;-2.0;-5.0;26.0;0.0;0.0
4252;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2013 3e kwartaal;0.0;0.0;-4.0;-19.0;3.0;0.0;0.0
4253;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2013 4e kwartaal;0.0;0.0;7.0;-13.0;2.0;0.0;0.0
4254;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2013;0.0;0.0;-6.0;-34.0;-34.0;0.0;0.0
4255;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2014 1e kwartaal;0.0;0.0;6.0;5.0;-95.0;0.0;0.0
4256;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2014 2e kwartaal;0.0;0.0;6.0;4.0;-93.0;0.0;0.0
4257;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2014 3e kwartaal;0.0;0.0;-3.0;-3.0;-66.0;0.0;0.0
4258;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2014 4e kwartaal;0.0;0.0;-1.0;39.0;199.0;0.0;0.0
4259;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2014;0.0;0.0;8.0;45.0;-55.0;0.0;0.0
4260;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2015 1e kwartaal;0.0;0.0;0.0;27.0;-1.0;0.0;0.0
4261;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2015 2e kwartaal;0.0;0.0;-3.0;-1.0;-1.0;0.0;0.0
4262;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2015 3e kwartaal;0.0;0.0;-1.0;0.0;-62.0;0.0;0.0
4263;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2015 4e kwartaal;0.0;0.0;-7.0;9.0;19.0;0.0;0.0
4264;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2015;0.0;0.0;-11.0;35.0;-45.0;0.0;0.0
4265;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2016 1e kwartaal;0.0;0.0;-1.0;-7.0;-1.0;0.0;0.0
4266;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2016 2e kwartaal;0.0;0.0;-3.0;-9.0;-86.0;0.0;0.0
4267;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2016 3e kwartaal;0.0;0.0;8.0;0.0;33.0;0.0;0.0
4268;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2016 4e kwartaal;0.0;0.0;5.0;23.0;-7.0;0.0;0.0
4269;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2016;0.0;0.0;9.0;7.0;-61.0;0.0;0.0
4270;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2017 1e kwartaal;0.0;0.0;3.0;-4.0;22.0;0.0;0.0
4271;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2017 2e kwartaal;0.0;0.0;1.0;-44.0;-24.0;0.0;0.0
4272;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2017 3e kwartaal;0.0;0.0;3.0;-33.0;10.0;0.0;0.0
4273;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2017 4e kwartaal;0.0;0.0;1.0;-289.0;2.0;0.0;0.0
4274;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Totaal overige mutaties;2017;0.0;0.0;8.0;-370.0;10.0;0.0;0.0
4275;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;1999 1e kwartaal;;;;;;;
4276;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;1999 2e kwartaal;;;;;;;
4277;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;1999 3e kwartaal;;;;;;;
4278;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;1999 4e kwartaal;;;;;;;
4279;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;1999;;;;;;;
4280;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2000 1e kwartaal;;;;;;;
4281;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2000 2e kwartaal;;;;;;;
4282;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2000 3e kwartaal;;;;;;;
4283;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2000 4e kwartaal;;;;;;;
4284;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2000;;;;;;;
4285;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2001 1e kwartaal;;;;;;;
4286;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2001 2e kwartaal;;;;;;;
4287;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2001 3e kwartaal;;;;;;;
4288;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2001 4e kwartaal;;;;;;;
4289;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2001;;;;;;;
4290;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2002 1e kwartaal;;;;;;;
4291;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2002 2e kwartaal;;;;;;;
4292;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2002 3e kwartaal;;;;;;;
4293;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2002 4e kwartaal;;;;;;;
4294;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2002;;;;;;;
4295;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2003 1e kwartaal;;;;;;;
4296;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2003 2e kwartaal;;;;;;;
4297;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2003 3e kwartaal;;;;;;;
4298;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2003 4e kwartaal;;;;;;;
4299;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2003;;;;;;;
4300;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2004 1e kwartaal;;;;;;;
4301;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2004 2e kwartaal;;;;;;;
4302;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2004 3e kwartaal;;;;;;;
4303;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2004 4e kwartaal;;;;;;;
4304;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2004;;;;;;;
4305;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2005 1e kwartaal;;;;;;;
4306;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2005 2e kwartaal;;;;;;;
4307;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2005 3e kwartaal;;;;;;;
4308;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2005 4e kwartaal;;;;;;;
4309;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2005;;;;;;;
4310;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2006 1e kwartaal;;;;;;;
4311;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2006 2e kwartaal;;;;;;;
4312;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2006 3e kwartaal;;;;;;;
4313;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2006 4e kwartaal;;;;;;;
4314;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2006;;;;;;;
4315;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2007 1e kwartaal;;;;;;;
4316;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2007 2e kwartaal;;;;;;;
4317;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2007 3e kwartaal;;;;;;;
4318;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2007 4e kwartaal;;;;;;;
4319;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2007;;;;;;;
4320;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2008 1e kwartaal;;;;;;;
4321;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2008 2e kwartaal;;;;;;;
4322;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2008 3e kwartaal;;;;;;;
4323;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2008 4e kwartaal;;;;;;;
4324;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2008;;;;;;;
4325;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2009 1e kwartaal;;;;;;;
4326;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2009 2e kwartaal;;;;;;;
4327;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2009 3e kwartaal;;;;;;;
4328;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2009 4e kwartaal;;;;;;;
4329;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2009;;;;;;;
4330;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2010 1e kwartaal;;;;;;;
4331;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2010 2e kwartaal;;;;;;;
4332;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2010 3e kwartaal;;;;;;;
4333;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2010 4e kwartaal;;;;;;;
4334;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2010;;;;;;;
4335;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2011 1e kwartaal;;;;;;;
4336;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2011 2e kwartaal;;;;;;;
4337;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2011 3e kwartaal;;;;;;;
4338;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2011 4e kwartaal;;;;;;;
4339;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2011;;;;;;;
4340;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2012 1e kwartaal;0.0;0.0;2.0;-268.0;108.0;0.0;0.0
4341;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2012 2e kwartaal;0.0;0.0;-2.0;262.0;85.0;0.0;0.0
4342;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2012 3e kwartaal;0.0;0.0;2.0;-21.0;4.0;0.0;0.0
4343;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2012 4e kwartaal;0.0;0.0;0.0;-108.0;61.0;0.0;0.0
4344;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2012;0.0;0.0;2.0;-135.0;258.0;0.0;0.0
4345;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2013 1e kwartaal;0.0;0.0;-7.0;3.0;-65.0;0.0;0.0
4346;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2013 2e kwartaal;0.0;0.0;-2.0;-5.0;26.0;0.0;0.0
4347;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2013 3e kwartaal;0.0;0.0;-4.0;-19.0;3.0;0.0;0.0
4348;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2013 4e kwartaal;0.0;0.0;7.0;-13.0;2.0;0.0;0.0
4349;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2013;0.0;0.0;-6.0;-34.0;-34.0;0.0;0.0
4350;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2014 1e kwartaal;0.0;0.0;6.0;5.0;-95.0;0.0;0.0
4351;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2014 2e kwartaal;0.0;0.0;6.0;4.0;-93.0;0.0;0.0
4352;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2014 3e kwartaal;0.0;0.0;-3.0;-3.0;-66.0;0.0;0.0
4353;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2014 4e kwartaal;0.0;0.0;-1.0;39.0;199.0;0.0;0.0
4354;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2014;0.0;0.0;8.0;45.0;-55.0;0.0;0.0
4355;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2015 1e kwartaal;0.0;0.0;0.0;27.0;-1.0;0.0;0.0
4356;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2015 2e kwartaal;0.0;0.0;-3.0;-1.0;-1.0;0.0;0.0
4357;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2015 3e kwartaal;0.0;0.0;-1.0;0.0;-62.0;0.0;0.0
4358;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2015 4e kwartaal;0.0;0.0;-7.0;9.0;19.0;0.0;0.0
4359;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2015;0.0;0.0;-11.0;35.0;-45.0;0.0;0.0
4360;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2016 1e kwartaal;0.0;0.0;-1.0;-7.0;-1.0;0.0;0.0
4361;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2016 2e kwartaal;0.0;0.0;-3.0;-9.0;-86.0;0.0;0.0
4362;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2016 3e kwartaal;0.0;0.0;8.0;0.0;33.0;0.0;0.0
4363;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2016 4e kwartaal;0.0;0.0;5.0;23.0;-7.0;0.0;0.0
4364;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2016;0.0;0.0;9.0;7.0;-61.0;0.0;0.0
4365;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2017 1e kwartaal;0.0;0.0;3.0;-4.0;22.0;0.0;0.0
4366;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2017 2e kwartaal;0.0;0.0;1.0;-44.0;-24.0;0.0;0.0
4367;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2017 3e kwartaal;0.0;0.0;3.0;-33.0;10.0;0.0;0.0
4368;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2017 4e kwartaal;0.0;0.0;1.0;-289.0;2.0;0.0;0.0
4369;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Prijsmutaties en herwaarderingen;2017;0.0;0.0;8.0;-370.0;10.0;0.0;0.0
4370;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;1999 1e kwartaal;;;;;;;
4371;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;1999 2e kwartaal;;;;;;;
4372;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;1999 3e kwartaal;;;;;;;
4373;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;1999 4e kwartaal;;;;;;;
4374;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;1999;;;;;;;
4375;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2000 1e kwartaal;;;;;;;
4376;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2000 2e kwartaal;;;;;;;
4377;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2000 3e kwartaal;;;;;;;
4378;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2000 4e kwartaal;;;;;;;
4379;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2000;;;;;;;
4380;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2001 1e kwartaal;;;;;;;
4381;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2001 2e kwartaal;;;;;;;
4382;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2001 3e kwartaal;;;;;;;
4383;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2001 4e kwartaal;;;;;;;
4384;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2001;;;;;;;
4385;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2002 1e kwartaal;;;;;;;
4386;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2002 2e kwartaal;;;;;;;
4387;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2002 3e kwartaal;;;;;;;
4388;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2002 4e kwartaal;;;;;;;
4389;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2002;;;;;;;
4390;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2003 1e kwartaal;;;;;;;
4391;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2003 2e kwartaal;;;;;;;
4392;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2003 3e kwartaal;;;;;;;
4393;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2003 4e kwartaal;;;;;;;
4394;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2003;;;;;;;
4395;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2004 1e kwartaal;;;;;;;
4396;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2004 2e kwartaal;;;;;;;
4397;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2004 3e kwartaal;;;;;;;
4398;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2004 4e kwartaal;;;;;;;
4399;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2004;;;;;;;
4400;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2005 1e kwartaal;;;;;;;
4401;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2005 2e kwartaal;;;;;;;
4402;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2005 3e kwartaal;;;;;;;
4403;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2005 4e kwartaal;;;;;;;
4404;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2005;;;;;;;
4405;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2006 1e kwartaal;;;;;;;
4406;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2006 2e kwartaal;;;;;;;
4407;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2006 3e kwartaal;;;;;;;
4408;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2006 4e kwartaal;;;;;;;
4409;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2006;;;;;;;
4410;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2007 1e kwartaal;;;;;;;
4411;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2007 2e kwartaal;;;;;;;
4412;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2007 3e kwartaal;;;;;;;
4413;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2007 4e kwartaal;;;;;;;
4414;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2007;;;;;;;
4415;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2008 1e kwartaal;;;;;;;
4416;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2008 2e kwartaal;;;;;;;
4417;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2008 3e kwartaal;;;;;;;
4418;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2008 4e kwartaal;;;;;;;
4419;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2008;;;;;;;
4420;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2009 1e kwartaal;;;;;;;
4421;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2009 2e kwartaal;;;;;;;
4422;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2009 3e kwartaal;;;;;;;
4423;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2009 4e kwartaal;;;;;;;
4424;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2009;;;;;;;
4425;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2010 1e kwartaal;;;;;;;
4426;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2010 2e kwartaal;;;;;;;
4427;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2010 3e kwartaal;;;;;;;
4428;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2010 4e kwartaal;;;;;;;
4429;Totaal binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Overige volumemutaties;2010;;;;;;;
