ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;AantalHHBehorendeTotDoelpopulatie_2;AantalHuishoudensMetEenLaagInkomen_3;AantalHHOnderOfRondHetSocMin_4
2361;Oisterwijk;Eenpersoonshuishouden;2.3;2.3;11.0;12.0
2362;Oisterwijk;Paar zonder kinderen;3.3;3.2;4.0;5.0
2363;Oisterwijk;Paar met kinderen;3.6;3.5;4.0;4.0
2364;Oisterwijk;Eenoudergezin;0.5;0.4;;
2365;Oosterhout;Totaal particulier huishouden;21.8;21.2;6.0;6.0
2366;Oosterhout;Eenpersoonshuishouden;5.7;5.5;11.0;11.0
2367;Oosterhout;Paar zonder kinderen;7.3;7.2;4.0;4.0
2368;Oosterhout;Paar met kinderen;7.1;6.9;3.0;3.0
2369;Oosterhout;Eenoudergezin;1.1;1.0;13.0;16.0
2370;Oss;Totaal particulier huishouden;30.4;29.5;7.0;7.0
2371;Oss;Eenpersoonshuishouden;8.0;7.6;11.0;11.0
2372;Oss;Paar zonder kinderen;9.5;9.3;4.0;5.0
2373;Oss;Paar met kinderen;10.3;10.0;6.0;4.0
2374;Oss;Eenoudergezin;1.6;1.5;20.0;22.0
2375;Rucphen;Totaal particulier huishouden;8.9;8.6;6.0;6.0
2376;Rucphen;Eenpersoonshuishouden;1.6;1.6;14.0;14.0
2377;Rucphen;Paar zonder kinderen;3.1;3.0;3.0;4.0
2378;Rucphen;Paar met kinderen;3.2;3.1;4.0;4.0
2379;Rucphen;Eenoudergezin;0.5;0.4;;
2380;Schijndel;Totaal particulier huishouden;9.0;8.7;5.0;5.0
2381;Schijndel;Eenpersoonshuishouden;2.1;2.0;9.0;9.0
2382;Schijndel;Paar zonder kinderen;2.8;2.7;;
2383;Schijndel;Paar met kinderen;3.4;3.3;3.0;2.0
2384;Schijndel;Eenoudergezin;0.5;0.5;16.0;20.0
2385;Sint-Michielsgestel;Totaal particulier huishouden;10.4;10.2;5.0;5.0
2386;Sint-Michielsgestel;Eenpersoonshuishouden;2.2;2.2;10.0;10.0
2387;Sint-Michielsgestel;Paar zonder kinderen;3.5;3.4;2.0;3.0
2388;Sint-Michielsgestel;Paar met kinderen;4.0;3.9;4.0;3.0
2389;Sint-Michielsgestel;Eenoudergezin;0.4;0.4;;
2390;Sint-Oedenrode;Totaal particulier huishouden;6.4;6.2;5.0;5.0
2391;Sint-Oedenrode;Eenpersoonshuishouden;1.4;1.3;10.0;10.0
2392;Sint-Oedenrode;Paar zonder kinderen;2.2;2.2;;4.0
2393;Sint-Oedenrode;Paar met kinderen;2.4;2.3;5.0;4.0
2394;Sint-Oedenrode;Eenoudergezin;0.2;0.2;;
2395;Someren;Totaal particulier huishouden;6.7;6.5;6.0;6.0
2396;Someren;Eenpersoonshuishouden;1.4;1.4;11.0;11.0
2397;Someren;Paar zonder kinderen;2.0;2.0;;4.0
2398;Someren;Paar met kinderen;2.8;2.7;5.0;4.0
2399;Someren;Eenoudergezin;0.3;0.2;;
2400;Son en Breugel;Totaal particulier huishouden;6.0;5.8;6.0;5.0
2401;Son en Breugel;Eenpersoonshuishouden;1.3;1.3;10.0;10.0
2402;Son en Breugel;Paar zonder kinderen;2.3;2.3;;
2403;Son en Breugel;Paar met kinderen;2.0;1.9;5.0;
2404;Son en Breugel;Eenoudergezin;0.3;0.3;;
2405;Steenbergen;Totaal particulier huishouden;9.4;9.1;5.0;6.0
2406;Steenbergen;Eenpersoonshuishouden;2.1;2.0;9.0;10.0
2407;Steenbergen;Paar zonder kinderen;3.4;3.4;3.0;3.0
2408;Steenbergen;Paar met kinderen;3.2;3.1;5.0;3.0
2409;Steenbergen;Eenoudergezin;0.4;0.4;;
2410;Waterland;Totaal particulier huishouden;7.0;6.8;4.0;5.0
2411;Waterland;Eenpersoonshuishouden;1.8;1.8;7.0;8.0
2412;Waterland;Paar zonder kinderen;2.2;2.2;;
2413;Waterland;Paar met kinderen;2.5;2.4;3.0;
2414;Waterland;Eenoudergezin;0.3;0.3;;
2415;Tilburg;Totaal particulier huishouden;81.9;78.9;9.0;9.0
2416;Tilburg;Eenpersoonshuishouden;27.0;25.8;13.0;13.0
2417;Tilburg;Paar zonder kinderen;24.4;23.6;4.0;4.0
2418;Tilburg;Paar met kinderen;22.6;22.0;6.0;4.0
2419;Tilburg;Eenoudergezin;5.4;5.1;26.0;30.0
2420;Uden;Totaal particulier huishouden;16.1;15.5;6.0;6.0
2421;Uden;Eenpersoonshuishouden;4.3;4.1;10.0;11.0
2422;Uden;Paar zonder kinderen;5.2;5.1;2.0;3.0
2423;Uden;Paar met kinderen;5.4;5.2;4.0;3.0
2424;Uden;Eenoudergezin;0.7;0.7;19.0;21.0
2425;Valkenswaard;Totaal particulier huishouden;13.0;12.6;6.0;5.0
2426;Valkenswaard;Eenpersoonshuishouden;3.6;3.4;10.0;10.0
2427;Valkenswaard;Paar zonder kinderen;4.5;4.4;3.0;3.0
2428;Valkenswaard;Paar met kinderen;4.1;4.0;4.0;3.0
2429;Valkenswaard;Eenoudergezin;0.6;0.6;15.0;21.0
2430;Veghel;Totaal particulier huishouden;13.5;13.1;6.0;6.0
2431;Veghel;Eenpersoonshuishouden;3.0;2.9;10.0;10.0
2432;Veghel;Paar zonder kinderen;4.1;4.1;4.0;4.0
2433;Veghel;Paar met kinderen;5.3;5.1;5.0;4.0
2434;Veghel;Eenoudergezin;0.5;0.5;;
2435;Veldhoven;Totaal particulier huishouden;17.1;16.6;6.0;6.0
2436;Veldhoven;Eenpersoonshuishouden;4.4;4.2;11.0;11.0
2437;Veldhoven;Paar zonder kinderen;5.7;5.6;3.0;3.0
2438;Veldhoven;Paar met kinderen;5.7;5.6;4.0;3.0
2439;Veldhoven;Eenoudergezin;0.8;0.8;20.0;21.0
2440;Vught;Totaal particulier huishouden;10.0;9.8;5.0;5.0
2441;Vught;Eenpersoonshuishouden;2.9;2.9;9.0;9.0
2442;Vught;Paar zonder kinderen;3.1;3.0;;
2443;Vught;Paar met kinderen;3.2;3.1;4.0;3.0
2444;Vught;Eenoudergezin;0.6;0.5;;15.0
2445;Waalre;Totaal particulier huishouden;6.6;6.4;6.0;5.0
2446;Waalre;Eenpersoonshuishouden;1.7;1.6;9.0;8.0
2447;Waalre;Paar zonder kinderen;2.4;2.3;;
2448;Waalre;Paar met kinderen;2.1;2.1;5.0;4.0
2449;Waalre;Eenoudergezin;0.3;0.3;;
2450;Waalwijk;Totaal particulier huishouden;18.2;17.6;6.0;6.0
2451;Waalwijk;Eenpersoonshuishouden;4.5;4.3;11.0;12.0
2452;Waalwijk;Paar zonder kinderen;5.9;5.8;3.0;4.0
2453;Waalwijk;Paar met kinderen;6.3;6.1;4.0;3.0
2454;Waalwijk;Eenoudergezin;1.0;0.9;18.0;23.0
2455;Werkendam;Totaal particulier huishouden;9.6;9.4;5.0;5.0
2456;Werkendam;Eenpersoonshuishouden;1.9;1.9;11.0;11.0
2457;Werkendam;Paar zonder kinderen;3.1;3.0;3.0;3.0
2458;Werkendam;Paar met kinderen;4.0;3.9;3.0;2.0
2459;Werkendam;Eenoudergezin;0.4;0.4;;
2460;Woensdrecht;Totaal particulier huishouden;8.9;8.2;6.0;6.0
2461;Woensdrecht;Eenpersoonshuishouden;2.2;2.1;10.0;11.0
2462;Woensdrecht;Paar zonder kinderen;3.2;3.0;3.0;3.0
2463;Woensdrecht;Paar met kinderen;2.8;2.6;4.0;3.0
2464;Woensdrecht;Eenoudergezin;0.4;0.4;;
2465;Woudrichem;Totaal particulier huishouden;5.3;5.2;5.0;4.0
2466;Woudrichem;Eenpersoonshuishouden;1.1;1.1;7.0;
2467;Woudrichem;Paar zonder kinderen;1.6;1.6;;5.0
2468;Woudrichem;Paar met kinderen;2.2;2.1;;
2469;Woudrichem;Eenoudergezin;0.2;0.2;;
2470;Zundert;Totaal particulier huishouden;7.8;7.6;6.0;6.0
2471;Zundert;Eenpersoonshuishouden;1.8;1.7;10.0;10.0
2472;Zundert;Paar zonder kinderen;2.6;2.6;4.0;4.0
2473;Zundert;Paar met kinderen;2.9;2.8;5.0;3.0
2474;Zundert;Eenoudergezin;0.3;0.3;;
2475;Wormerland;Totaal particulier huishouden;6.2;6.1;5.0;5.0
2476;Wormerland;Eenpersoonshuishouden;1.5;1.5;12.0;12.0
2477;Wormerland;Paar zonder kinderen;2.1;2.1;;
2478;Wormerland;Paar met kinderen;2.2;2.1;;
2479;Wormerland;Eenoudergezin;0.3;0.3;;
2480;Onderbanken;Totaal particulier huishouden;3.4;3.2;7.0;7.0
2481;Onderbanken;Eenpersoonshuishouden;0.7;0.7;12.0;13.0
2482;Onderbanken;Paar zonder kinderen;1.1;1.1;;
2483;Onderbanken;Paar met kinderen;1.2;1.1;7.0;
2484;Onderbanken;Eenoudergezin;0.2;0.1;;
2485;Landgraaf;Totaal particulier huishouden;16.9;15.9;9.0;9.0
2486;Landgraaf;Eenpersoonshuishouden;4.5;4.3;17.0;18.0
2487;Landgraaf;Paar zonder kinderen;5.7;5.4;5.0;5.0
2488;Landgraaf;Paar met kinderen;5.2;4.8;5.0;4.0
2489;Landgraaf;Eenoudergezin;1.1;1.0;19.0;23.0
2490;Arcen en Velden;Totaal particulier huishouden;3.4;3.2;6.0;7.0
2491;Arcen en Velden;Eenpersoonshuishouden;0.7;0.7;13.0;13.0
2492;Arcen en Velden;Paar zonder kinderen;1.2;1.1;;
2493;Arcen en Velden;Paar met kinderen;1.3;1.2;;
2494;Arcen en Velden;Eenoudergezin;0.1;0.1;;
2495;Beek;Totaal particulier huishouden;7.0;6.8;6.0;6.0
2496;Beek;Eenpersoonshuishouden;1.7;1.6;12.0;13.0
2497;Beek;Paar zonder kinderen;2.4;2.4;;3.0
2498;Beek;Paar met kinderen;2.3;2.3;3.0;
2499;Beek;Eenoudergezin;0.3;0.3;;23.0
2500;Beesel;Totaal particulier huishouden;5.2;5.1;6.0;6.0
2501;Beesel;Eenpersoonshuishouden;1.1;1.1;13.0;11.0
2502;Beesel;Paar zonder kinderen;1.8;1.7;;
2503;Beesel;Paar met kinderen;2.0;1.9;4.0;
2504;Beesel;Eenoudergezin;0.2;0.2;;
2505;Bergen;Totaal particulier huishouden;5.2;4.9;6.0;7.0
2506;Bergen;Eenpersoonshuishouden;1.1;1.1;12.0;14.0
2507;Bergen;Paar zonder kinderen;1.7;1.6;5.0;5.0
2508;Bergen;Paar met kinderen;2.0;1.8;6.0;5.0
2509;Bergen;Eenoudergezin;0.2;0.2;0.0;
2510;Brunssum;Totaal particulier huishouden;13.1;12.6;11.0;11.0
2511;Brunssum;Eenpersoonshuishouden;4.1;3.9;18.0;17.0
2512;Brunssum;Paar zonder kinderen;4.1;3.9;5.0;6.0
2513;Brunssum;Paar met kinderen;3.7;3.6;6.0;4.0
2514;Brunssum;Eenoudergezin;0.8;0.8;28.0;37.0
2515;Eijsden;Totaal particulier huishouden;4.5;4.4;4.0;4.0
2516;Eijsden;Eenpersoonshuishouden;0.9;0.9;9.0;11.0
2517;Eijsden;Paar zonder kinderen;1.5;1.4;;
2518;Eijsden;Paar met kinderen;1.8;1.8;;
2519;Eijsden;Eenoudergezin;0.2;0.2;;
2520;Gennep;Totaal particulier huishouden;6.3;6.1;6.0;6.0
2521;Gennep;Eenpersoonshuishouden;1.6;1.5;7.0;7.0
2522;Gennep;Paar zonder kinderen;2.0;1.9;;4.0
2523;Gennep;Paar met kinderen;2.2;2.1;5.0;4.0
2524;Gennep;Eenoudergezin;0.3;0.3;;26.0
2525;Haelen;Totaal particulier huishouden;3.9;3.8;4.0;4.0
2526;Haelen;Eenpersoonshuishouden;0.8;0.8;10.0;10.0
2527;Haelen;Paar zonder kinderen;1.4;1.4;;
2528;Haelen;Paar met kinderen;1.4;1.3;;
2529;Haelen;Eenoudergezin;0.2;0.2;;
2530;Heerlen;Totaal particulier huishouden;43.3;40.8;13.0;13.0
2531;Heerlen;Eenpersoonshuishouden;16.3;15.2;18.0;19.0
2532;Heerlen;Paar zonder kinderen;12.8;12.2;6.0;6.0
2533;Heerlen;Paar met kinderen;10.2;9.5;8.0;6.0
2534;Heerlen;Eenoudergezin;2.9;2.8;27.0;33.0
2535;Helden;Totaal particulier huishouden;7.2;7.1;6.0;5.0
2536;Helden;Eenpersoonshuishouden;1.5;1.5;9.0;9.0
2537;Helden;Paar zonder kinderen;2.3;2.3;4.0;4.0
2538;Helden;Paar met kinderen;2.9;2.8;5.0;4.0
2539;Helden;Eenoudergezin;0.3;0.3;;
2540;Heythuysen;Totaal particulier huishouden;4.7;4.5;5.0;6.0
2541;Heythuysen;Eenpersoonshuishouden;1.1;1.0;7.0;9.0
2542;Heythuysen;Paar zonder kinderen;1.5;1.5;;
2543;Heythuysen;Paar met kinderen;1.8;1.7;5.0;
2544;Heythuysen;Eenoudergezin;0.2;0.2;;
2545;Hunsel;Totaal particulier huishouden;2.3;2.2;7.0;8.0
2546;Hunsel;Eenpersoonshuishouden;0.4;0.4;;21.0
2547;Hunsel;Paar zonder kinderen;0.7;0.7;;
2548;Hunsel;Paar met kinderen;1.0;1.0;;
2549;Hunsel;Eenoudergezin;0.1;0.1;;
2550;Kerkrade;Totaal particulier huishouden;22.3;20.0;12.0;12.0
2551;Kerkrade;Eenpersoonshuishouden;7.2;6.7;18.0;17.0
2552;Kerkrade;Paar zonder kinderen;7.3;6.6;6.0;7.0
2553;Kerkrade;Paar met kinderen;5.8;4.9;8.0;5.0
2554;Kerkrade;Eenoudergezin;1.4;1.2;27.0;35.0
2555;Kessel;Totaal particulier huishouden;1.6;1.6;6.0;5.0
2556;Kessel;Eenpersoonshuishouden;0.3;0.3;;
2557;Kessel;Paar zonder kinderen;0.6;0.6;;
2558;Kessel;Paar met kinderen;0.6;0.6;;
2559;Kessel;Eenoudergezin;0.1;0.1;;
2560;Maasbracht;Totaal particulier huishouden;5.6;5.4;6.0;5.0
2561;Maasbracht;Eenpersoonshuishouden;1.4;1.3;10.0;9.0
2562;Maasbracht;Paar zonder kinderen;1.9;1.8;4.0;5.0
2563;Maasbracht;Paar met kinderen;1.8;1.8;;
2564;Maasbracht;Eenoudergezin;0.3;0.3;;
2565;Maasbree;Totaal particulier huishouden;4.7;4.6;5.0;5.0
2566;Maasbree;Eenpersoonshuishouden;0.8;0.8;;
2567;Maasbree;Paar zonder kinderen;1.5;1.4;6.0;7.0
2568;Maasbree;Paar met kinderen;2.1;2.0;;
2569;Maasbree;Eenoudergezin;0.2;0.2;;
2570;Maastricht;Totaal particulier huishouden;52.0;49.6;11.0;11.0
2571;Maastricht;Eenpersoonshuishouden;18.9;17.9;16.0;17.0
2572;Maastricht;Paar zonder kinderen;15.4;14.9;5.0;6.0
2573;Maastricht;Paar met kinderen;12.4;11.9;7.0;5.0
2574;Maastricht;Eenoudergezin;3.5;3.3;24.0;29.0
2575;Margraten;Totaal particulier huishouden;5.2;5.1;5.0;5.0
2576;Margraten;Eenpersoonshuishouden;1.1;1.1;11.0;11.0
2577;Margraten;Paar zonder kinderen;1.8;1.7;;
2578;Margraten;Paar met kinderen;2.0;1.9;;
2579;Margraten;Eenoudergezin;0.2;0.2;;
2580;Meerssen;Totaal particulier huishouden;8.1;7.8;5.0;5.0
2581;Meerssen;Eenpersoonshuishouden;1.9;1.8;11.0;12.0
2582;Meerssen;Paar zonder kinderen;2.9;2.8;;
2583;Meerssen;Paar met kinderen;2.8;2.7;4.0;4.0
2584;Meerssen;Eenoudergezin;0.4;0.3;;
2585;Meijel;Totaal particulier huishouden;2.1;2.1;;
2586;Meijel;Eenpersoonshuishouden;0.4;0.4;0.0;
2587;Meijel;Paar zonder kinderen;0.7;0.7;;
2588;Meijel;Paar met kinderen;0.9;0.9;;
2589;Meijel;Eenoudergezin;;;0.0;0.0
2590;Mook en Middelaar;Totaal particulier huishouden;3.3;3.2;7.0;6.0
2591;Mook en Middelaar;Eenpersoonshuishouden;0.7;0.7;13.0;10.0
2592;Mook en Middelaar;Paar zonder kinderen;1.2;1.2;;
2593;Mook en Middelaar;Paar met kinderen;1.1;1.1;;
2594;Mook en Middelaar;Eenoudergezin;0.2;0.1;;
2595;Nederweert;Totaal particulier huishouden;6.0;5.8;5.0;5.0
2596;Nederweert;Eenpersoonshuishouden;1.1;1.1;9.0;8.0
2597;Nederweert;Paar zonder kinderen;2.0;1.9;4.0;4.0
2598;Nederweert;Paar met kinderen;2.5;2.4;4.0;3.0
2599;Nederweert;Eenoudergezin;0.3;0.3;;
2600;Nuth;Totaal particulier huishouden;6.6;6.4;6.0;6.0
2601;Nuth;Eenpersoonshuishouden;1.6;1.6;11.0;9.0
2602;Nuth;Paar zonder kinderen;2.3;2.3;3.0;3.0
2603;Nuth;Paar met kinderen;2.2;2.1;4.0;4.0
2604;Nuth;Eenoudergezin;0.3;0.3;;
2605;Roermond;Totaal particulier huishouden;19.9;18.8;12.0;12.0
2606;Roermond;Eenpersoonshuishouden;7.0;6.6;17.0;17.0
2607;Roermond;Paar zonder kinderen;5.6;5.4;5.0;6.0
2608;Roermond;Paar met kinderen;5.2;4.9;9.0;7.0
2609;Roermond;Eenoudergezin;1.3;1.2;28.0;33.0
2610;Schinnen;Totaal particulier huishouden;5.4;5.3;5.0;6.0
2611;Schinnen;Eenpersoonshuishouden;1.2;1.1;9.0;11.0
2612;Schinnen;Paar zonder kinderen;1.9;1.9;;
2613;Schinnen;Paar met kinderen;1.9;1.8;4.0;
2614;Schinnen;Eenoudergezin;0.3;0.3;;
2615;Sevenum;Totaal particulier huishouden;2.7;2.7;4.0;4.0
2616;Sevenum;Eenpersoonshuishouden;0.6;0.5;;
2617;Sevenum;Paar zonder kinderen;0.9;0.9;;
2618;Sevenum;Paar met kinderen;1.1;1.0;;
2619;Sevenum;Eenoudergezin;0.1;0.1;;
2620;Simpelveld;Totaal particulier huishouden;4.7;4.3;6.0;6.0
2621;Simpelveld;Eenpersoonshuishouden;1.1;1.1;9.0;10.0
2622;Simpelveld;Paar zonder kinderen;1.7;1.6;;
2623;Simpelveld;Paar met kinderen;1.5;1.4;5.0;
2624;Simpelveld;Eenoudergezin;0.2;0.2;;
2625;Stein;Totaal particulier huishouden;10.9;10.6;5.0;5.0
2626;Stein;Eenpersoonshuishouden;2.4;2.3;10.0;10.0
2627;Stein;Paar zonder kinderen;4.1;4.1;3.0;3.0
2628;Stein;Paar met kinderen;3.5;3.4;3.0;
2629;Stein;Eenoudergezin;0.5;0.4;22.0;24.0
2630;Swalmen;Totaal particulier huishouden;3.6;3.4;8.0;7.0
2631;Swalmen;Eenpersoonshuishouden;0.9;0.9;14.0;13.0
2632;Swalmen;Paar zonder kinderen;1.2;1.2;;
2633;Swalmen;Paar met kinderen;1.1;1.1;;
2634;Swalmen;Eenoudergezin;0.2;0.2;;
2635;Thorn;Totaal particulier huishouden;1.1;1.0;;
2636;Thorn;Eenpersoonshuishouden;0.3;0.3;;
2637;Thorn;Paar zonder kinderen;0.3;0.3;;
2638;Thorn;Paar met kinderen;0.3;0.3;;
2639;Thorn;Eenoudergezin;;;;
2640;Vaals;Totaal particulier huishouden;4.5;3.4;14.0;14.0
2641;Vaals;Eenpersoonshuishouden;1.5;1.2;20.0;20.0
2642;Vaals;Paar zonder kinderen;1.4;1.1;8.0;9.0
2643;Vaals;Paar met kinderen;1.2;0.8;;
2644;Vaals;Eenoudergezin;0.3;0.2;;
2645;Venlo;Totaal particulier huishouden;39.1;37.0;10.0;10.0
2646;Venlo;Eenpersoonshuishouden;12.4;11.9;15.0;16.0
2647;Venlo;Paar zonder kinderen;12.0;11.4;5.0;6.0
2648;Venlo;Paar met kinderen;11.3;10.6;7.0;5.0
2649;Venlo;Eenoudergezin;2.2;2.1;22.0;24.0
2650;Venray;Totaal particulier huishouden;15.1;14.6;7.0;7.0
2651;Venray;Eenpersoonshuishouden;3.8;3.6;13.0;12.0
2652;Venray;Paar zonder kinderen;4.7;4.6;3.0;4.0
2653;Venray;Paar met kinderen;5.3;5.2;6.0;4.0
2654;Venray;Eenoudergezin;0.8;0.7;19.0;26.0
2655;Voerendaal;Totaal particulier huishouden;5.3;5.1;4.0;5.0
2656;Voerendaal;Eenpersoonshuishouden;1.1;1.1;8.0;11.0
2657;Voerendaal;Paar zonder kinderen;1.9;1.8;;
2658;Voerendaal;Paar met kinderen;1.8;1.8;;
2659;Voerendaal;Eenoudergezin;0.3;0.3;;
2660;Weert;Totaal particulier huishouden;19.9;19.2;7.0;7.0
2661;Weert;Eenpersoonshuishouden;5.2;5.0;11.0;12.0
2662;Weert;Paar zonder kinderen;6.5;6.3;3.0;4.0
2663;Weert;Paar met kinderen;6.5;6.3;4.0;3.0
2664;Weert;Eenoudergezin;1.0;1.0;21.0;23.0
2665;Meerlo-Wanssum;Totaal particulier huishouden;2.9;2.8;4.0;4.0
2666;Meerlo-Wanssum;Eenpersoonshuishouden;0.5;0.5;;
2667;Meerlo-Wanssum;Paar zonder kinderen;1.0;1.0;;
2668;Meerlo-Wanssum;Paar met kinderen;1.2;1.1;;
2669;Meerlo-Wanssum;Eenoudergezin;0.1;0.1;;
2670;Valkenburg aan de Geul;Totaal particulier huishouden;7.4;7.2;7.0;8.0
2671;Valkenburg aan de Geul;Eenpersoonshuishouden;2.2;2.1;14.0;15.0
2672;Valkenburg aan de Geul;Paar zonder kinderen;2.4;2.3;;
2673;Valkenburg aan de Geul;Paar met kinderen;2.2;2.1;4.0;4.0
2674;Valkenburg aan de Geul;Eenoudergezin;0.4;0.3;23.0;26.0
2675;Lelystad;Totaal particulier huishouden;28.1;26.9;10.0;10.0
2676;Lelystad;Eenpersoonshuishouden;8.0;7.5;17.0;17.0
2677;Lelystad;Paar zonder kinderen;8.2;8.0;4.0;5.0
2678;Lelystad;Paar met kinderen;8.6;8.4;7.0;4.0
2679;Lelystad;Eenoudergezin;2.2;2.0;20.0;25.0
2680;Horst aan de Maas;Totaal particulier huishouden;10.8;10.4;5.0;5.0
2681;Horst aan de Maas;Eenpersoonshuishouden;2.3;2.3;7.0;9.0
2682;Horst aan de Maas;Paar zonder kinderen;3.5;3.4;3.0;3.0
2683;Horst aan de Maas;Paar met kinderen;4.2;4.0;4.0;3.0
2684;Horst aan de Maas;Eenoudergezin;0.4;0.4;;
2685;Eemsmond;Totaal particulier huishouden;6.9;6.6;9.0;8.0
2686;Eemsmond;Eenpersoonshuishouden;2.0;1.9;14.0;13.0
2687;Eemsmond;Paar zonder kinderen;2.2;2.2;4.0;4.0
2688;Eemsmond;Paar met kinderen;2.2;2.1;8.0;6.0
2689;Eemsmond;Eenoudergezin;0.3;0.3;;
2690;Gemert-Bakel;Totaal particulier huishouden;10.4;10.1;6.0;7.0
2691;Gemert-Bakel;Eenpersoonshuishouden;2.3;2.2;12.0;12.0
2692;Gemert-Bakel;Paar zonder kinderen;3.2;3.2;4.0;4.0
2693;Gemert-Bakel;Paar met kinderen;4.1;4.0;5.0;4.0
2694;Gemert-Bakel;Eenoudergezin;0.5;0.5;;17.0
2695;Halderberge;Totaal particulier huishouden;11.8;11.4;6.0;6.0
2696;Halderberge;Eenpersoonshuishouden;2.6;2.6;10.0;10.0
2697;Halderberge;Paar zonder kinderen;4.1;4.1;3.0;3.0
2698;Halderberge;Paar met kinderen;4.1;4.0;5.0;4.0
2699;Halderberge;Eenoudergezin;0.5;0.5;18.0;22.0
2700;Heeze-Leende;Totaal particulier huishouden;5.8;5.6;5.0;5.0
2701;Heeze-Leende;Eenpersoonshuishouden;1.2;1.2;7.0;7.0
2702;Heeze-Leende;Paar zonder kinderen;2.0;1.9;4.0;4.0
2703;Heeze-Leende;Paar met kinderen;2.1;2.1;5.0;4.0
2704;Heeze-Leende;Eenoudergezin;0.3;0.2;;
2705;Laarbeek;Totaal particulier huishouden;8.0;7.8;6.0;6.0
2706;Laarbeek;Eenpersoonshuishouden;1.6;1.5;13.0;13.0
2707;Laarbeek;Paar zonder kinderen;2.6;2.6;4.0;5.0
2708;Laarbeek;Paar met kinderen;3.2;3.1;4.0;3.0
2709;Laarbeek;Eenoudergezin;0.3;0.3;;
2710;Reiderland;Totaal particulier huishouden;3.1;3.0;12.0;11.0
2711;Reiderland;Eenpersoonshuishouden;0.9;0.9;18.0;17.0
2712;Reiderland;Paar zonder kinderen;1.0;1.0;8.0;9.0
2713;Reiderland;Paar met kinderen;0.9;0.9;8.0;
2714;Reiderland;Eenoudergezin;0.1;0.1;;
2715;De Marne;Totaal particulier huishouden;4.7;4.6;10.0;9.0
2716;De Marne;Eenpersoonshuishouden;1.5;1.4;14.0;12.0
2717;De Marne;Paar zonder kinderen;1.5;1.5;5.0;6.0
2718;De Marne;Paar met kinderen;1.4;1.3;6.0;
2719;De Marne;Eenoudergezin;0.3;0.3;33.0;38.0
2720;Zevenhuizen-Moerkapelle;Totaal particulier huishouden;3.6;3.6;4.0;4.0
2721;Zevenhuizen-Moerkapelle;Eenpersoonshuishouden;0.7;0.7;;
2722;Zevenhuizen-Moerkapelle;Paar zonder kinderen;1.2;1.2;;
2723;Zevenhuizen-Moerkapelle;Paar met kinderen;1.5;1.4;;
2724;Zevenhuizen-Moerkapelle;Eenoudergezin;0.1;0.1;;
2725;Reusel-De Mierden;Totaal particulier huishouden;4.4;4.3;6.0;6.0
2726;Reusel-De Mierden;Eenpersoonshuishouden;0.8;0.8;12.0;14.0
2727;Reusel-De Mierden;Paar zonder kinderen;1.3;1.3;;
2728;Reusel-De Mierden;Paar met kinderen;1.9;1.9;6.0;4.0
2729;Reusel-De Mierden;Eenoudergezin;0.2;0.2;;
2730;Roerdalen;Totaal particulier huishouden;4.3;4.1;7.0;7.0
2731;Roerdalen;Eenpersoonshuishouden;1.0;0.9;12.0;11.0
2732;Roerdalen;Paar zonder kinderen;1.5;1.5;;
2733;Roerdalen;Paar met kinderen;1.4;1.4;5.0;
2734;Roerdalen;Eenoudergezin;0.2;0.2;;
2735;Roggel en Neer;Totaal particulier huishouden;3.2;3.1;4.0;4.0
2736;Roggel en Neer;Eenpersoonshuishouden;0.7;0.7;;
2737;Roggel en Neer;Paar zonder kinderen;1.0;1.0;;
2738;Roggel en Neer;Paar met kinderen;1.2;1.2;;
2739;Roggel en Neer;Eenoudergezin;0.1;0.1;;
2740;Maasdonk;Totaal particulier huishouden;3.9;3.8;5.0;5.0
2741;Maasdonk;Eenpersoonshuishouden;0.7;0.7;;
2742;Maasdonk;Paar zonder kinderen;1.1;1.1;;
2743;Maasdonk;Paar met kinderen;1.7;1.7;4.0;
2744;Maasdonk;Eenoudergezin;0.2;0.2;;
2745;Rijnwoude;Totaal particulier huishouden;7.0;6.8;4.0;4.0
2746;Rijnwoude;Eenpersoonshuishouden;1.4;1.4;6.0;7.0
2747;Rijnwoude;Paar zonder kinderen;2.3;2.2;;
2748;Rijnwoude;Paar met kinderen;2.8;2.8;3.0;3.0
2749;Rijnwoude;Eenoudergezin;0.3;0.3;;
2750;Liemeer;Totaal particulier huishouden;2.3;2.3;4.0;4.0
2751;Liemeer;Eenpersoonshuishouden;0.6;0.6;;
2752;Liemeer;Paar zonder kinderen;0.6;0.6;;
2753;Liemeer;Paar met kinderen;1.0;0.9;;
2754;Liemeer;Eenoudergezin;0.1;0.1;;
2755;Roosendaal;Totaal particulier huishouden;32.0;30.7;8.0;8.0
2756;Roosendaal;Eenpersoonshuishouden;8.7;8.3;13.0;13.0
2757;Roosendaal;Paar zonder kinderen;10.5;10.3;3.0;4.0
2758;Roosendaal;Paar met kinderen;9.9;9.6;6.0;5.0
2759;Roosendaal;Eenoudergezin;1.7;1.5;21.0;25.0
2760;Schouwen-Duiveland;Totaal particulier huishouden;14.3;13.8;6.0;6.0
2761;Schouwen-Duiveland;Eenpersoonshuishouden;4.0;3.8;10.0;11.0
2762;Schouwen-Duiveland;Paar zonder kinderen;5.1;5.0;3.0;3.0
